Date,SHOPERSTOP
2009-03-06,41.443355560302734
2009-03-09,42.58102798461914
2009-03-12,43.509727478027344
2009-03-13,42.929283142089844
2009-03-16,44.41521072387695
2009-03-17,44.04372787475586
2009-03-18,44.94921112060547
2009-03-19,46.574440002441406
2009-03-20,45.877906799316406
2009-03-23,46.365482330322266
2009-03-24,45.4135627746582
2009-03-25,46.78340148925781
2009-03-26,46.89948654174805
2009-03-27,47.387054443359375
2009-03-30,47.73532485961914
2009-03-31,46.365482330322266
2009-04-01,46.736968994140625
2009-04-02,47.363834381103516
2009-04-06,46.59765625
2009-04-08,50.614295959472656
2009-04-09,48.84976577758789
2009-04-13,56.46512985229492
2009-04-15,58.11356735229492
2009-04-16,51.86804962158203
2009-04-17,50.196380615234375
2009-04-20,48.710453033447266
2009-04-21,49.430198669433594
2009-04-22,59.32088851928711
2009-04-23,62.38560485839844
2009-04-24,58.25288009643555
2009-04-27,56.04720687866211
2009-04-28,51.35725784301758
2009-04-29,51.77518081665039
2009-04-30,51.07864761352539
2009-05-04,54.16658020019531
2009-05-05,55.304237365722656
2009-05-06,54.28267288208008
2009-05-07,53.72544860839844
2009-05-08,53.53970718383789
2009-05-11,55.42033386230469
2009-05-12,55.1417236328125
2009-05-13,57.09199905395508
2009-05-14,56.02399444580078
2009-05-15,55.81503677368164
2009-05-18,59.90132141113281
2009-05-19,65.03241729736328
2009-05-20,70.58140563964844
2009-05-21,77.56988525390625
2009-05-22,85.81212615966797
2009-05-25,84.51195526123047
2009-05-26,77.94136047363281
2009-05-27,80.65782928466797
2009-05-28,79.31122589111328
2009-05-29,82.93315887451172
2009-06-01,83.86185455322266
2009-06-02,81.98123931884766
2009-06-03,82.0973129272461
2009-06-04,82.8635025024414
2009-06-05,89.50373077392578
2009-06-08,90.7342529296875
2009-06-09,91.61652374267578
2009-06-10,91.03608703613281
2009-06-11,92.03445434570312
2009-06-12,86.27648162841797
2009-06-15,82.02767944335938
2009-06-16,80.82034301757812
2009-06-17,77.1519775390625
2009-06-18,72.90315246582031
2009-06-19,71.64942169189453
2009-06-22,74.50518035888672
2009-06-23,71.30116271972656
2009-06-24,70.86001586914062
2009-06-25,71.20829010009766
2009-06-26,73.25141906738281
2009-06-29,73.92473602294922
2009-06-30,71.0457534790039
2009-07-01,72.87994384765625
2009-07-02,71.4404525756836
2009-07-03,71.55655670166016
2009-07-06,68.46862030029297
2009-07-07,67.63277435302734
2009-07-08,63.685791015625
2009-07-09,64.96276092529297
2009-07-10,61.75873565673828
2009-07-13,60.783592224121094
2009-07-14,63.50005340576172
2009-07-15,65.51996612548828
2009-07-16,66.6344223022461
2009-07-17,68.97940063476562
2009-07-20,72.18341064453125
2009-07-21,71.4404525756836
2009-07-22,73.530029296875
2009-07-23,76.98945617675781
2009-07-24,87.59989166259766
2009-07-27,82.58489990234375
2009-07-28,83.58324432373047
2009-07-29,81.93480682373047
2009-07-30,83.60645294189453
2009-07-31,84.34941864013672
2009-08-03,84.46550750732422
2009-08-04,92.10409545898438
2009-08-05,88.55179595947266
2009-08-06,88.45893859863281
2009-08-07,85.48707580566406
2009-08-10,83.60645294189453
2009-08-11,83.65289306640625
2009-08-12,87.55345916748047
2009-08-13,91.59329986572266
2009-08-14,90.91999053955078
2009-08-17,88.20354461669922
2009-08-18,91.31470489501953
2009-08-19,89.87521362304688
2009-08-20,89.99129486083984
2009-08-21,90.6181640625
2009-08-24,96.1207275390625
2009-08-25,102.18051147460938
2009-08-26,109.42440032958984
2009-08-27,122.70484161376953
2009-08-28,119.3847427368164
2009-08-31,116.83080291748047
2009-09-01,114.92696380615234
2009-09-02,119.03646850585938
2009-09-03,118.31672668457031
2009-09-04,120.68492126464844
2009-09-07,125.9552993774414
2009-09-08,134.03501892089844
2009-09-09,130.01837158203125
2009-09-10,124.86408996582031
2009-09-11,120.54562377929688
2009-09-14,135.21908569335938
2009-09-15,131.1792755126953
2009-09-16,132.38658142089844
2009-09-17,131.80613708496094
2009-09-18,125.88565826416016
2009-09-22,126.5357437133789
2009-09-23,125.28199768066406
2009-09-24,126.65185546875
2009-09-25,123.7264175415039
2009-09-29,124.5390396118164
2009-09-30,128.92713928222656
2009-10-01,127.18583679199219
2009-10-05,125.86244201660156
2009-10-06,125.44452667236328
2009-10-07,126.60540008544922
2009-10-08,124.79444122314453
2009-10-09,128.18418884277344
2009-10-12,129.97193908691406
2009-10-13,130.94705200195312
2009-10-14,132.6187744140625
2009-10-15,136.37997436523438
2009-10-16,133.686767578125
2009-10-20,131.7132568359375
2009-10-21,132.0382843017578
2009-10-22,132.89735412597656
2009-10-23,130.66848754882812
2009-10-26,125.6070327758789
2009-10-27,126.46611022949219
2009-10-28,127.18583679199219
2009-10-29,133.59388732910156
2009-10-30,134.6851043701172
2009-11-03,123.3781509399414
2009-11-04,127.7430648803711
2009-11-05,130.18089294433594
2009-11-06,131.48109436035156
2009-11-09,139.6536407470703
2009-11-10,140.07159423828125
2009-11-11,149.73007202148438
2009-11-12,176.03561401367188
2009-11-13,168.7452850341797
2009-11-16,174.5961151123047
2009-11-17,174.48001098632812
2009-11-18,171.02061462402344
2009-11-19,163.7070770263672
2009-11-20,161.10670471191406
2009-11-23,167.21290588378906
2009-11-24,167.14328002929688
2009-11-25,165.7270050048828
2009-11-26,166.02880859375
2009-11-27,164.125
2009-11-30,166.3074493408203
2009-12-01,166.70213317871094
2009-12-02,164.6357879638672
2009-12-03,161.1299285888672
2009-12-04,162.12828063964844
2009-12-07,160.61912536621094
2009-12-08,162.964111328125
2009-12-09,162.52296447753906
2009-12-10,167.12002563476562
2009-12-11,180.957763671875
2009-12-14,179.44859313964844
2009-12-15,170.440185546875
2009-12-16,172.11183166503906
2009-12-17,176.36065673828125
2009-12-18,174.45681762695312
2009-12-21,170.8580780029297
2009-12-22,173.36557006835938
2009-12-23,176.87142944335938
2009-12-24,175.82664489746094
2009-12-29,176.19813537597656
2009-12-30,177.3125762939453
2009-12-31,179.88970947265625
2010-01-04,179.820068359375
2010-01-05,177.033935546875
2010-01-06,176.4535369873047
2010-01-07,178.47344970703125
2010-01-08,176.59283447265625
2010-01-11,177.1964874267578
2010-01-12,177.52151489257812
2010-01-13,173.6674041748047
2010-01-14,174.13172912597656
2010-01-15,173.57455444335938
2010-01-18,174.3871612548828
2010-01-19,173.85316467285156
2010-01-20,171.20635986328125
2010-01-21,166.0520477294922
2010-01-22,163.86961364746094
2010-01-25,165.68057250976562
2010-01-27,157.13650512695312
2010-01-28,155.60411071777344
2010-01-29,156.13816833496094
2010-02-01,156.9507598876953
2010-02-02,154.32717895507812
2010-02-03,161.82643127441406
2010-02-04,155.44163513183594
2010-02-05,151.0767364501953
2010-02-08,150.93739318847656
2010-02-09,151.93577575683594
2010-02-10,153.25918579101562
2010-02-11,154.07180786132812
2010-02-15,153.44491577148438
2010-02-16,158.8778076171875
2010-02-17,157.9490966796875
2010-02-18,157.92588806152344
2010-02-19,153.81637573242188
2010-02-22,154.9772491455078
2010-02-23,154.303955078125
2010-02-24,155.58090209960938
2010-02-25,155.76666259765625
2010-02-26,162.70872497558594
2010-03-02,171.13670349121094
2010-03-03,170.5098114013672
2010-03-04,173.4352264404297
2010-03-05,172.088623046875
2010-03-08,180.74876403808594
2010-03-09,174.7122344970703
2010-03-10,170.95095825195312
2010-03-11,163.1033935546875
2010-03-12,161.82643127441406
2010-03-15,165.33230590820312
2010-03-16,170.37049865722656
2010-03-17,177.1035919189453
2010-03-18,179.68077087402344
2010-03-19,179.00747680664062
2010-03-22,175.7570037841797
2010-03-23,176.17491149902344
2010-03-25,183.46522521972656
2010-03-26,179.75042724609375
2010-03-29,173.76026916503906
2010-03-30,183.04730224609375
2010-03-31,186.50672912597656
2010-04-01,182.1650390625
2010-04-05,184.9511260986328
2010-04-06,186.97108459472656
2010-04-07,185.8566436767578
2010-04-08,182.7454833984375
2010-04-09,186.4138641357422
2010-04-12,188.43380737304688
2010-04-13,187.83013916015625
2010-04-15,183.55809020996094
2010-04-16,180.19154357910156
2010-04-19,175.06044006347656
2010-04-20,179.88970947265625
2010-04-21,186.13525390625
2010-04-22,182.39723205566406
2010-04-23,181.2827606201172
2010-04-26,181.8864288330078
2010-04-27,182.95445251464844
2010-04-28,182.93121337890625
2010-04-29,182.69903564453125
2010-04-30,184.99757385253906
2010-05-03,182.53651428222656
2010-05-04,182.72225952148438
2010-05-05,180.9809112548828
2010-05-06,181.8864288330078
2010-05-07,177.6608428955078
2010-05-10,183.99920654296875
2010-05-11,180.9113006591797
2010-05-12,179.28602600097656
2010-05-13,183.8367156982422
2010-05-14,181.3756561279297
2010-05-17,180.9809112548828
2010-05-18,180.74876403808594
2010-05-19,177.1268310546875
2010-05-20,177.0803985595703
2010-05-21,181.1434783935547
2010-05-24,181.63101196289062
2010-05-25,174.61935424804688
2010-05-26,186.39064025878906
2010-05-27,185.0672607421875
2010-05-28,197.3260955810547
2010-05-31,199.2067413330078
2010-06-01,196.90821838378906
2010-06-02,197.76724243164062
2010-06-03,199.81039428710938
2010-06-04,197.34933471679688
2010-06-07,201.89999389648438
2010-06-08,199.717529296875
2010-06-09,202.1321563720703
2010-06-10,206.7756805419922
2010-06-11,218.47732543945312
2010-06-14,215.34295654296875
2010-06-15,219.77748107910156
2010-06-16,219.05776977539062
2010-06-17,218.73272705078125
2010-06-18,217.03781127929688
2010-06-21,219.61497497558594
2010-06-22,222.42428588867188
2010-06-23,235.6118927001953
2010-06-24,246.17588806152344
2010-06-25,245.6883087158203
2010-06-28,245.73475646972656
2010-06-29,246.98849487304688
2010-06-30,263.9605712890625
2010-07-01,258.272216796875
2010-07-02,254.9521026611328
2010-07-05,255.4861297607422
2010-07-06,260.8493347167969
2010-07-07,290.6607971191406
2010-07-08,287.4102478027344
2010-07-09,287.3638000488281
2010-07-12,283.7882995605469
2010-07-13,288.6640319824219
2010-07-14,280.236083984375
2010-07-15,285.9708251953125
2010-07-16,285.181396484375
2010-07-19,282.6212463378906
2010-07-20,281.31787109375
2010-07-21,283.575439453125
2010-07-22,283.924560546875
2010-07-23,284.273681640625
2010-07-26,284.7391662597656
2010-07-27,283.69183349609375
2010-07-28,284.3202209472656
2010-07-29,291.32586669921875
2010-07-30,302.2880859375
2010-08-02,306.5007629394531
2010-08-03,299.4020080566406
2010-08-04,301.3570861816406
2010-08-05,301.8459167480469
2010-08-06,301.1243896484375
2010-08-09,306.0818176269531
2010-08-10,300.7054443359375
2010-08-11,311.178955078125
2010-08-12,301.49676513671875
2010-08-13,300.8683776855469
2010-08-16,310.9461975097656
2010-08-17,326.6098327636719
2010-08-18,329.5424499511719
2010-08-19,330.8690490722656
2010-08-20,322.3739013671875
2010-08-23,326.98223876953125
2010-08-24,320.34906005859375
2010-08-25,302.9862976074219
2010-08-26,303.47509765625
2010-08-27,300.6820983886719
2010-08-30,294.4911804199219
2010-08-31,288.6259765625
2010-09-01,291.7913513183594
2010-09-02,293.0016174316406
2010-09-03,297.0047607421875
2010-09-06,301.9622802734375
2010-09-07,296.539306640625
2010-09-08,300.54248046875
2010-09-09,301.9156494140625
2010-09-13,303.9173278808594
2010-09-14,300.26324462890625
2010-09-15,295.81781005859375
2010-09-16,304.10345458984375
2010-09-17,304.6620178222656
2010-09-20,299.9140930175781
2010-09-21,294.91009521484375
2010-09-22,288.323486328125
2010-09-23,288.8355407714844
2010-09-24,290.48797607421875
2010-09-27,319.37152099609375
2010-09-28,316.1829528808594
2010-09-29,318.487060546875
2010-09-30,305.1275939941406
2010-10-01,313.3666687011719
2010-10-04,309.2471008300781
2010-10-05,307.8739318847656
2010-10-06,306.1749267578125
2010-10-07,310.1082763671875
2010-10-08,309.8987731933594
2010-10-11,310.1082763671875
2010-10-12,310.55047607421875
2010-10-13,314.2743835449219
2010-10-14,314.57696533203125
2010-10-15,312.24951171875
2010-10-18,311.6443786621094
2010-10-19,314.62353515625
2010-10-20,313.7158203125
2010-10-21,315.04248046875
2010-10-22,318.9991455078125
2010-10-25,320.4188232421875
2010-10-26,322.3739013671875
2010-10-27,318.06817626953125
2010-10-28,329.0769348144531
2010-10-29,323.0488586425781
2010-11-01,329.356201171875
2010-11-02,329.4493103027344
2010-11-03,324.4453125
2010-11-04,327.6571960449219
2010-11-08,332.42840576171875
2010-11-09,330.6828918457031
2010-11-10,335.081787109375
2010-11-11,334.5464172363281
2010-11-12,325.3763122558594
2010-11-15,323.6307678222656
2010-11-16,322.1178894042969
2010-11-18,324.0030822753906
2010-11-19,326.2142028808594
2010-11-22,326.3072814941406
2010-11-23,338.2470703125
2010-11-24,336.17559814453125
2010-11-25,332.7310485839844
2010-11-26,327.37786865234375
2010-11-29,331.5440368652344
2010-11-30,330.4966735839844
2010-12-01,345.7879333496094
2010-12-02,342.6924743652344
2010-12-03,338.9918212890625
2010-12-06,339.94610595703125
2010-12-07,337.3160705566406
2010-12-08,335.1980895996094
2010-12-09,324.7013244628906
2010-12-10,325.5159606933594
2010-12-13,332.38189697265625
2010-12-14,340.6675720214844
2010-12-15,334.5697326660156
2010-12-16,327.9830322265625
2010-12-20,337.5720520019531
2010-12-21,334.9421081542969
2010-12-22,336.4316711425781
2010-12-23,335.8963623046875
2010-12-24,336.6178894042969
2010-12-27,336.0127258300781
2010-12-28,338.0840759277344
2010-12-29,338.4565124511719
2010-12-30,342.64593505859375
2010-12-31,347.55682373046875
2011-01-03,348.6739807128906
2011-01-04,358.1001281738281
2011-01-05,356.7269592285156
2011-01-06,355.02789306640625
2011-01-07,349.1161804199219
2011-01-10,332.03277587890625
2011-01-11,331.7767639160156
2011-01-12,321.6058349609375
2011-01-13,315.6475524902344
2011-01-14,313.4598083496094
2011-01-17,305.6861267089844
2011-01-18,327.42449951171875
2011-01-19,321.18695068359375
2011-01-20,332.4051513671875
2011-01-21,329.7519226074219
2011-01-24,339.57366943359375
2011-01-25,344.4613342285156
2011-01-27,326.0744934082031
2011-01-28,324.8642272949219
2011-01-31,327.6106262207031
2011-02-01,317.8819274902344
2011-02-02,318.06817626953125
2011-02-03,325.1900939941406
2011-02-04,317.5561218261719
2011-02-07,316.43890380859375
2011-02-08,309.084228515625
2011-02-09,288.6492919921875
2011-02-10,273.7070617675781
2011-02-11,311.8305969238281
2011-02-14,315.4148254394531
2011-02-15,319.65081787109375
2011-02-16,318.2077941894531
2011-02-17,317.9284973144531
2011-02-18,310.201416015625
2011-02-21,313.64599609375
2011-02-22,307.2688293457031
2011-02-23,312.10986328125
2011-02-24,309.1773681640625
2011-02-25,321.41961669921875
2011-02-28,327.2382507324219
2011-03-01,320.5818176269531
2011-03-03,317.8819274902344
2011-03-04,304.8482666015625
2011-03-07,294.00244140625
2011-03-08,298.0521545410156
2011-03-09,295.58502197265625
2011-03-10,293.5368957519531
2011-03-11,291.1628723144531
2011-03-14,297.8659973144531
2011-03-15,300.0072326660156
2011-03-16,310.3876037597656
2011-03-17,308.24639892578125
2011-03-18,310.8531188964844
2011-03-21,303.6845397949219
2011-03-22,306.9895324707031
2011-03-23,322.5833435058594
2011-03-24,318.8594665527344
2011-03-25,316.3457946777344
2011-03-28,316.671630859375
2011-03-29,319.60430908203125
2011-03-30,319.464599609375
2011-03-31,321.280029296875
2011-04-01,321.7920837402344
2011-04-04,326.2142028808594
2011-04-05,337.99102783203125
2011-04-06,334.8257141113281
2011-04-07,332.4982604980469
2011-04-08,324.4453125
2011-04-11,316.4854736328125
2011-04-13,324.21258544921875
2011-04-15,322.21099853515625
2011-04-18,318.0215759277344
2011-04-19,323.6073913574219
2011-04-20,321.9782409667969
2011-04-21,315.78729248046875
2011-04-25,315.3682861328125
2011-04-26,311.3651123046875
2011-04-27,308.71185302734375
2011-04-28,310.8065490722656
2011-04-29,326.02801513671875
2011-05-02,321.559326171875
2011-05-03,319.8370056152344
2011-05-04,327.88995361328125
2011-05-05,325.9814758300781
2011-05-06,328.2157897949219
2011-05-09,333.61541748046875
2011-05-10,344.135498046875
2011-05-11,343.3907165527344
2011-05-12,338.2702941894531
2011-05-13,339.9926452636719
2011-05-16,347.8127746582031
2011-05-17,339.4806213378906
2011-05-18,370.8079528808594
2011-05-19,362.56884765625
2011-05-20,354.8417053222656
2011-05-23,339.94610595703125
2011-05-24,342.9252624511719
2011-05-25,353.7245178222656
2011-05-26,362.84808349609375
2011-05-27,360.5672302246094
2011-05-30,359.2172546386719
2011-05-31,358.1932067871094
2011-06-01,375.5093994140625
2011-06-02,379.5126037597656
2011-06-03,371.5992736816406
2011-06-06,370.6683044433594
2011-06-07,372.34405517578125
2011-06-08,371.27349853515625
2011-06-09,373.32159423828125
2011-06-10,404.36968994140625
2011-06-13,409.9555358886719
2011-06-14,406.0920104980469
2011-06-15,426.8993225097656
2011-06-16,425.2701110839844
2011-06-17,422.942626953125
2011-06-20,397.8993835449219
2011-06-21,403.7645568847656
2011-06-22,392.03424072265625
2011-06-23,393.0583801269531
2011-06-24,399.29583740234375
2011-06-27,407.0694885253906
2011-06-28,414.238037109375
2011-06-29,421.7789306640625
2011-06-30,421.73236083984375
2011-07-01,418.7997741699219
2011-07-04,427.969970703125
2011-07-05,433.32305908203125
2011-07-06,437.27972412109375
2011-07-07,450.8719787597656
2011-07-08,439.7467956542969
2011-07-11,442.2138671875
2011-07-12,437.093505859375
2011-07-13,434.440185546875
2011-07-14,435.2781066894531
2011-07-15,431.3150329589844
2011-07-18,428.7973937988281
2011-07-19,429.3102111816406
2011-07-20,421.2909851074219
2011-07-21,417.70098876953125
2011-07-22,436.0240478515625
2011-07-25,436.1172790527344
2011-07-26,415.5096740722656
2011-07-27,404.6929931640625
2011-07-28,386.60302734375
2011-07-29,367.44073486328125
2011-08-01,374.9937438964844
2011-08-02,366.4150085449219
2011-08-03,382.08056640625
2011-08-04,377.4648132324219
2011-08-05,381.9872741699219
2011-08-08,362.3587646484375
2011-08-09,370.7975769042969
2011-08-10,369.2590637207031
2011-08-11,369.67864990234375
2011-08-12,359.0950622558594
2011-08-16,357.3699951171875
2011-08-17,364.6432800292969
2011-08-18,358.53564453125
2011-08-19,355.1787109375
2011-08-22,369.0259094238281
2011-08-23,370.0050048828125
2011-08-24,371.0307312011719
2011-08-25,363.9906311035156
2011-08-26,346.2735900878906
2011-08-29,365.99542236328125
2011-08-30,372.38287353515625
2011-09-02,375.2268981933594
2011-09-05,367.533935546875
2011-09-06,371.96319580078125
2011-09-07,367.44073486328125
2011-09-08,367.44073486328125
2011-09-09,360.3072814941406
2011-09-12,352.6610412597656
2011-09-13,349.9568786621094
2011-09-14,351.2156982421875
2011-09-15,346.3668518066406
2011-09-16,364.8764343261719
2011-09-19,367.0677185058594
2011-09-20,364.96966552734375
2011-09-21,359.32818603515625
2011-09-22,347.159423828125
2011-09-23,344.4086608886719
2011-09-26,339.466552734375
2011-09-27,338.25433349609375
2011-09-28,331.4472961425781
2011-09-29,325.1997375488281
2011-09-30,326.1322021484375
2011-10-03,316.6676025390625
2011-10-04,304.4056091308594
2011-10-05,297.365478515625
2011-10-07,321.5631103515625
2011-10-10,334.1048583984375
2011-10-11,341.005126953125
2011-10-12,339.51318359375
2011-10-13,339.3266906738281
2011-10-14,336.3427429199219
2011-10-17,332.4264221191406
2011-10-18,333.5919494628906
2011-10-19,330.42156982421875
2011-10-20,330.001953125
2011-10-21,331.9135437011719
2011-10-24,322.44891357421875
2011-10-25,328.5099792480469
2011-10-28,333.35882568359375
2011-10-31,326.45855712890625
2011-11-01,322.5421447753906
2011-11-02,329.5357360839844
2011-11-03,324.7334899902344
2011-11-04,323.10162353515625
2011-11-08,320.0711669921875
2011-11-09,322.49554443359375
2011-11-11,321.7030029296875
2011-11-14,321.9826965332031
2011-11-15,317.55340576171875
2011-11-16,333.7784423828125
2011-11-17,327.5774841308594
2011-11-18,331.7270202636719
2011-11-21,321.3765869140625
2011-11-22,339.8861389160156
2011-11-23,329.3492431640625
2011-11-24,347.4391174316406
2011-11-25,369.0725402832031
2011-11-28,343.3363037109375
2011-11-29,332.00677490234375
2011-11-30,336.389404296875
2011-12-01,344.0823059082031
2011-12-02,335.6900634765625
2011-12-05,342.7301940917969
2011-12-07,326.0389404296875
2011-12-08,321.6097412109375
2011-12-09,309.4875793457031
2011-12-12,298.15802001953125
2011-12-13,286.7352294921875
2011-12-14,289.6259460449219
2011-12-15,281.2802734375
2011-12-16,279.1355895996094
2011-12-19,260.8124694824219
2011-12-20,247.8511199951172
2011-12-21,249.1566162109375
2011-12-22,246.40582275390625
2011-12-23,240.39137268066406
2011-12-26,242.5360565185547
2011-12-27,240.62449645996094
2011-12-28,242.48944091796875
2011-12-29,247.66464233398438
2011-12-30,245.193603515625
2012-01-02,241.04409790039062
2012-01-03,251.534423828125
2012-01-04,245.7997283935547
2012-01-05,245.7997283935547
2012-01-06,259.4604187011719
2012-01-09,267.6662292480469
2012-01-10,270.51019287109375
2012-01-11,284.404052734375
2012-01-12,277.1773986816406
2012-01-13,275.8719177246094
2012-01-16,269.4378662109375
2012-01-17,266.2208251953125
2012-01-18,266.82696533203125
2012-01-19,282.1661071777344
2012-01-20,274.3333435058594
2012-01-23,267.57293701171875
2012-01-24,269.7642517089844
2012-01-25,270.370361328125
2012-01-27,267.8060302734375
2012-01-30,272.2818908691406
2012-01-31,273.02789306640625
2012-02-01,278.0166015625
2012-02-02,323.707763671875
2012-02-03,311.7720947265625
2012-02-06,312.0984802246094
2012-02-07,322.12255859375
2012-02-08,317.180419921875
2012-02-09,324.4071350097656
2012-02-10,319.0453796386719
2012-02-13,322.44891357421875
2012-02-14,321.93603515625
2012-02-15,320.4907531738281
2012-02-16,325.0599060058594
2012-02-17,317.9731140136719
2012-02-21,326.5052185058594
2012-02-22,307.2496643066406
2012-02-23,302.8204040527344
2012-02-24,300.20941162109375
2012-02-27,290.558349609375
2012-02-28,302.21429443359375
2012-02-29,318.9521789550781
2012-03-01,318.7656555175781
2012-03-02,314.61614990234375
2012-03-05,314.9425048828125
2012-03-06,314.4296569824219
2012-03-07,302.91363525390625
2012-03-09,298.5776062011719
2012-03-12,297.6918029785156
2012-03-13,307.8091125488281
2012-03-14,312.33160400390625
2012-03-15,316.90069580078125
2012-03-16,340.67877197265625
2012-03-19,373.7815246582031
2012-03-20,365.1094970703125
2012-03-21,365.99542236328125
2012-03-22,372.9889221191406
2012-03-23,372.0565185546875
2012-03-26,374.9004821777344
2012-03-27,365.715576171875
2012-03-28,362.0323791503906
2012-03-29,354.61920166015625
2012-03-30,362.4519958496094
2012-04-02,365.4358825683594
2012-04-03,354.8989562988281
2012-04-04,351.82177734375
2012-04-09,335.87652587890625
2012-04-10,332.5662536621094
2012-04-11,336.0163879394531
2012-04-12,334.47784423828125
2012-04-13,334.4311828613281
2012-04-16,334.1048583984375
2012-04-17,340.4922790527344
2012-04-18,344.9681396484375
2012-04-19,346.87969970703125
2012-04-20,338.8604431152344
2012-04-23,336.1562805175781
2012-04-24,328.7897644042969
2012-04-25,321.0035705566406
2012-04-26,323.33477783203125
2012-04-27,319.092041015625
2012-04-30,331.26080322265625
2012-05-02,327.5308837890625
2012-05-03,325.9457092285156
2012-05-04,326.3186340332031
2012-05-07,316.2946472167969
2012-05-08,307.9956359863281
2012-05-09,309.8605651855469
2012-05-10,308.1354675292969
2012-05-11,305.6178283691406
2012-05-14,301.7014465332031
2012-05-15,309.0213317871094
2012-05-16,308.92803955078125
2012-05-17,308.4152526855469
2012-05-18,314.4296569824219
2012-05-21,314.8958740234375
2012-05-22,312.42486572265625
2012-05-23,308.275390625
2012-05-24,305.75762939453125
2012-05-25,301.7480773925781
2012-05-28,297.50531005859375
2012-05-29,294.9875793457031
2012-05-30,295.2673645019531
2012-05-31,299.1371154785156
2012-06-01,289.2529296875
2012-06-04,277.9233703613281
2012-06-05,278.0166015625
2012-06-06,277.22406005859375
2012-06-07,278.2963562011719
2012-06-08,274.47320556640625
2012-06-11,279.5085754394531
2012-06-12,282.5390625
2012-06-13,286.36224365234375
2012-06-14,279.881591796875
2012-06-15,284.07763671875
2012-06-18,279.7882995605469
2012-06-19,277.7834777832031
2012-06-20,296.3397216796875
2012-06-21,291.4442138671875
2012-06-22,299.1837463378906
2012-06-25,300.4892272949219
2012-06-26,306.9232482910156
2012-06-27,307.3428649902344
2012-06-28,307.4827575683594
2012-06-29,316.6676025390625
2012-07-02,330.51483154296875
2012-07-03,333.312255859375
2012-07-04,328.92962646484375
2012-07-05,355.3652038574219
2012-07-06,348.1385192871094
2012-07-09,343.5227966308594
2012-07-10,338.39422607421875
2012-07-11,334.8974609375
2012-07-12,337.1353454589844
2012-07-13,340.63214111328125
2012-07-16,338.25433349609375
2012-07-17,336.6690979003906
2012-07-18,352.6610412597656
2012-07-19,349.4440002441406
2012-07-20,359.30126953125
2012-07-23,341.5487976074219
2012-07-24,341.7356872558594
2012-07-25,337.6246032714844
2012-07-26,328.6548767089844
2012-07-27,318.8910217285156
2012-07-30,328.7950744628906
2012-07-31,334.4478454589844
2012-08-01,334.2142639160156
2012-08-02,336.4099426269531
2012-08-03,330.2433166503906
2012-08-06,330.8973388671875
2012-08-07,332.7192687988281
2012-08-08,333.9339294433594
2012-08-09,335.7558898925781
2012-08-10,334.4945068359375
2012-08-13,337.43768310546875
2012-08-14,337.90484619140625
2012-08-16,341.2218322753906
2012-08-17,341.82916259765625
2012-08-21,351.7798767089844
2012-08-22,349.1636962890625
2012-08-23,340.8948059082031
2012-08-24,328.0475769042969
2012-08-27,334.4010925292969
2012-08-28,329.8695068359375
2012-08-29,332.25213623046875
2012-08-30,332.3455810546875
2012-08-31,323.7496032714844
2012-09-03,328.2344055175781
2012-09-04,332.43896484375
2012-09-05,332.1119384765625
2012-09-06,325.6182556152344
2012-09-07,325.6650085449219
2012-09-10,327.3468322753906
2012-09-11,327.39349365234375
2012-09-12,330.71044921875
2012-09-13,328.7483215332031
2012-09-14,332.6258544921875
2012-09-17,358.5538024902344
2012-09-18,353.0412292480469
2012-09-20,355.93768310546875
2012-09-21,358.6473083496094
2012-09-24,366.0753173828125
2012-09-25,378.5954895019531
2012-09-26,372.1017761230469
2012-09-27,368.2709655761719
2012-09-28,374.01727294921875
2012-10-01,367.99072265625
2012-10-03,361.59051513671875
2012-10-04,363.1321716308594
2012-10-05,368.55126953125
2012-10-08,361.02984619140625
2012-10-09,361.87078857421875
2012-10-10,363.8329162597656
2012-10-11,368.36444091796875
2012-10-12,366.8227844238281
2012-10-15,369.5323181152344
2012-10-16,370.04620361328125
2012-10-17,369.2520751953125
2012-10-18,377.8013000488281
2012-10-19,378.3151550292969
2012-10-22,375.32525634765625
2012-10-23,378.9225158691406
2012-10-25,383.9679870605469
2012-10-29,396.6283264160156
2012-10-30,392.050048828125
2012-10-31,412.044921875
2012-11-01,396.7684631347656
2012-11-02,399.6649169921875
2012-11-05,394.058837890625
2012-11-06,389.1535339355469
2012-11-07,392.7507629394531
2012-11-08,393.21795654296875
2012-11-09,391.1156921386719
2012-11-12,378.5020751953125
2012-11-15,379.3896789550781
2012-11-16,373.2230529785156
2012-11-19,379.20281982421875
2012-11-20,384.0614013671875
2012-11-21,392.7974853515625
2012-11-22,390.9288024902344
2012-11-23,394.3858642578125
2012-11-26,398.91741943359375
2012-11-27,392.2369079589844
2012-11-29,395.366943359375
2012-11-30,401.720458984375
2012-12-03,412.044921875
2012-12-04,403.7759704589844
2012-12-05,434.1888427734375
2012-12-06,438.7204284667969
2012-12-07,430.31134033203125
2012-12-10,411.1573486328125
2012-12-11,396.7684631347656
2012-12-12,382.8000183105469
2012-12-13,379.4830627441406
2012-12-14,379.5298156738281
2012-12-17,384.7154235839844
2012-12-18,383.5942077636719
2012-12-19,399.1510314941406
2012-12-20,408.6813049316406
2012-12-21,403.1686706542969
2012-12-24,402.4679260253906
2012-12-26,406.29876708984375
2012-12-27,415.45526123046875
