Date,ABFRL
2017-05-11,161.80384826660156
2017-05-12,167.66880798339844
2017-05-15,173.97732543945312
2017-05-16,178.9551544189453
2017-05-17,176.5401611328125
2017-05-18,170.87234497070312
2017-05-19,165.05667114257812
2017-05-22,158.6002960205078
2017-05-23,160.81813049316406
2017-05-24,162.5924072265625
2017-05-25,163.92311096191406
2017-05-26,168.90093994140625
2017-05-29,165.94381713867188
2017-05-30,166.9295196533203
2017-05-31,172.9916229248047
2017-06-01,169.8373565673828
2017-06-02,168.50665283203125
2017-06-05,176.49087524414062
2017-06-06,178.1665802001953
2017-06-07,176.14588928222656
2017-06-08,179.89157104492188
2017-06-09,179.447998046875
2017-06-12,183.1444091796875
2017-06-13,179.84228515625
2017-06-14,180.4337158203125
2017-06-15,177.37802124023438
2017-06-16,176.2444610595703
2017-06-19,174.6180419921875
2017-06-20,173.04090881347656
2017-06-21,172.84376525878906
2017-06-22,172.4001922607422
2017-06-23,171.31591796875
2017-06-27,167.5209503173828
2017-06-28,164.16954040527344
2017-06-29,169.93592834472656
2017-06-30,170.921630859375
2017-07-03,169.4430694580078
2017-07-04,168.4080810546875
2017-07-05,168.2109375
2017-07-06,169.6402130126953
2017-07-07,173.23805236816406
2017-07-10,174.2237548828125
2017-07-11,172.25233459472656
2017-07-12,175.01231384277344
2017-07-13,174.6180419921875
2017-07-14,179.74371337890625
2017-07-17,178.1665802001953
2017-07-18,175.35731506347656
2017-07-19,179.2508544921875
2017-07-20,176.14588928222656
2017-07-21,173.97732543945312
2017-07-24,170.57664489746094
2017-07-25,174.76589965820312
2017-07-26,174.56875610351562
2017-07-27,167.27452087402344
2017-07-28,165.59881591796875
2017-07-31,170.0345001220703
2017-08-01,169.93592834472656
2017-08-02,175.01231384277344
2017-08-03,171.5130615234375
2017-08-04,169.34449768066406
2017-08-07,167.86593627929688
2017-08-08,164.8595428466797
2017-08-09,166.5845184326172
2017-08-10,165.79595947265625
2017-08-11,159.93099975585938
2017-08-14,161.80384826660156
2017-08-16,170.921630859375
2017-08-17,167.816650390625
2017-08-18,168.45736694335938
2017-08-21,167.5702362060547
2017-08-22,168.45736694335938
2017-08-23,167.02809143066406
2017-08-24,166.68309020996094
2017-08-28,167.5209503173828
2017-08-29,165.500244140625
2017-08-30,167.07737731933594
2017-08-31,168.50665283203125
2017-09-01,168.85165405273438
2017-09-04,168.8023681640625
2017-09-05,171.710205078125
2017-09-06,175.01231384277344
2017-09-07,175.75160217285156
2017-09-08,173.97732543945312
2017-09-11,171.710205078125
2017-09-12,171.1187744140625
2017-09-13,167.1759490966797
2017-09-14,167.66880798339844
2017-09-15,169.1966552734375
2017-09-18,169.59092712402344
2017-09-19,166.7816619873047
2017-09-20,166.9295196533203
2017-09-21,165.05667114257812
2017-09-22,161.7545623779297
2017-09-25,155.9388885498047
2017-09-26,156.53030395507812
2017-09-27,150.86248779296875
2017-09-28,155.00245666503906
2017-09-29,160.67027282714844
2017-10-03,164.95811462402344
2017-10-04,161.85313415527344
2017-10-05,158.69886779785156
2017-10-06,160.22671508789062
2017-10-09,156.67816162109375
2017-10-10,158.8467254638672
2017-10-11,154.01675415039062
2017-10-12,156.03746032714844
2017-10-13,153.1789093017578
2017-10-16,149.82749938964844
2017-10-17,146.8210906982422
2017-10-18,142.8289794921875
2017-10-19,146.7718048095703
2017-10-23,145.04681396484375
2017-10-24,143.6668243408203
2017-10-25,148.29965209960938
2017-10-26,145.98324584960938
2017-10-27,146.5746612548828
2017-10-30,150.56678771972656
2017-10-31,154.657470703125
2017-11-01,148.34893798828125
2017-11-02,150.02464294433594
2017-11-03,151.40463256835938
2017-11-06,151.84820556640625
2017-11-07,147.8560791015625
2017-11-08,148.20108032226562
2017-11-09,146.52537536621094
2017-11-10,147.6096649169922
2017-11-13,147.8068084716797
2017-11-14,147.90536499023438
2017-11-15,148.10250854492188
2017-11-16,152.34104919433594
2017-11-17,149.43321228027344
2017-11-20,153.32676696777344
2017-11-21,152.48890686035156
2017-11-22,152.09461975097656
2017-11-23,158.15672302246094
2017-11-24,163.23312377929688
2017-11-27,170.7244873046875
2017-11-28,163.13455200195312
2017-11-29,163.43026733398438
2017-11-30,165.15524291992188
2017-12-01,165.15524291992188
2017-12-04,163.8245391845703
2017-12-05,160.7195587158203
2017-12-06,162.74026489257812
2017-12-07,167.66880798339844
2017-12-08,168.45736694335938
2017-12-11,167.66880798339844
2017-12-12,168.30950927734375
2017-12-13,166.7816619873047
2017-12-14,167.7673797607422
2017-12-15,166.9788055419922
2017-12-18,166.3873748779297
2017-12-19,166.3873748779297
2017-12-20,167.27452087402344
2017-12-21,172.89305114746094
2017-12-22,174.51947021484375
2017-12-26,170.33021545410156
2017-12-27,167.07737731933594
2017-12-28,169.4923553466797
2017-12-29,169.98521423339844
2018-01-01,167.5702362060547
2018-01-02,168.75308227539062
2018-01-03,169.34449768066406
2018-01-04,168.90093994140625
2018-01-05,174.96302795410156
2018-01-08,176.44158935546875
2018-01-09,175.7023162841797
2018-01-10,172.1537628173828
2018-01-11,171.36520385742188
2018-01-12,173.87875366210938
2018-01-15,168.8023681640625
2018-01-16,166.7816619873047
2018-01-17,165.3031005859375
2018-01-18,163.13455200195312
2018-01-19,165.10595703125
2018-01-22,163.6766815185547
2018-01-23,164.95811462402344
2018-01-24,162.83883666992188
2018-01-25,164.6131134033203
2018-01-29,159.33956909179688
2018-01-30,157.71316528320312
2018-01-31,160.7195587158203
2018-02-01,161.26170349121094
2018-02-02,154.31246948242188
2018-02-05,151.99606323242188
2018-02-06,150.9610595703125
2018-02-07,149.82749938964844
2018-02-08,151.84820556640625
2018-02-09,154.16461181640625
2018-02-12,160.32528686523438
2018-02-14,155.19960021972656
2018-02-15,157.41744995117188
2018-02-16,152.7846221923828
2018-02-19,149.23606872558594
2018-02-20,149.6796417236328
2018-02-21,147.6096649169922
2018-02-22,147.6096649169922
2018-02-23,148.79251098632812
2018-02-26,145.63824462890625
2018-02-27,149.23606872558594
2018-02-28,150.1232147216797
2018-03-01,147.8068084716797
2018-03-05,143.12469482421875
2018-03-06,141.7447052001953
2018-03-07,142.73040771484375
2018-03-08,145.58895874023438
2018-03-09,142.04042053222656
2018-03-12,142.97683715820312
2018-03-13,148.10250854492188
2018-03-14,147.95465087890625
2018-03-15,145.24395751953125
2018-03-16,138.98472595214844
2018-03-19,136.3726043701172
2018-03-20,137.65402221679688
2018-03-21,139.57614135742188
2018-03-22,136.86544799804688
2018-03-23,133.85903930664062
2018-03-26,139.97042846679688
2018-03-27,141.89256286621094
2018-03-28,148.69393920898438
2018-04-02,145.5396728515625
2018-04-03,144.60325622558594
2018-04-04,148.841796875
2018-04-05,147.8068084716797
2018-04-06,146.4268035888672
2018-04-09,149.7289276123047
2018-04-10,146.6239471435547
2018-04-11,147.65895080566406
2018-04-12,145.58895874023438
2018-04-13,143.61753845214844
2018-04-16,147.46180725097656
2018-04-17,148.6446533203125
2018-04-18,144.99752807617188
2018-04-19,146.3775177001953
2018-04-20,144.94825744628906
2018-04-23,145.88467407226562
2018-04-24,144.55397033691406
2018-04-25,143.17398071289062
2018-04-26,144.15968322753906
2018-04-27,143.2232666015625
2018-04-30,144.6525421142578
2018-05-02,143.6668243408203
2018-05-03,141.7939910888672
2018-05-04,142.13897705078125
2018-05-07,141.44898986816406
2018-05-08,140.01971435546875
2018-05-09,143.9132537841797
2018-05-10,142.68112182617188
2018-05-11,148.447509765625
2018-05-14,148.00393676757812
2018-05-15,148.79251098632812
2018-05-16,146.67323303222656
2018-05-17,143.61753845214844
2018-05-18,141.5968475341797
2018-05-21,138.39329528808594
2018-05-22,141.7939910888672
2018-05-23,140.85755920410156
2018-05-24,144.0611114501953
2018-05-25,142.73040771484375
2018-05-28,144.2582550048828
2018-05-29,147.11680603027344
2018-05-30,144.7018280029297
2018-05-31,146.18038940429688
2018-06-01,143.42041015625
2018-06-04,137.80186462402344
2018-06-05,137.11187744140625
2018-06-06,140.3154296875
2018-06-07,138.2947235107422
2018-06-08,137.21044921875
2018-06-11,136.86544799804688
2018-06-12,135.9290313720703
2018-06-13,136.421875
2018-06-14,138.0482940673828
2018-06-15,139.52685546875
2018-06-18,143.12469482421875
2018-06-19,143.96253967285156
2018-06-20,143.96253967285156
2018-06-21,144.40611267089844
2018-06-22,140.61114501953125
2018-06-25,137.70330810546875
2018-06-26,139.13258361816406
2018-06-27,137.65402221679688
2018-06-28,135.9290313720703
2018-06-29,136.02760314941406
2018-07-02,135.48545837402344
2018-07-03,137.55545043945312
2018-07-04,135.9290313720703
2018-07-05,134.45046997070312
2018-07-06,136.86544799804688
2018-07-09,136.91473388671875
2018-07-10,136.96401977539062
2018-07-11,139.0340118408203
2018-07-12,137.30902099609375
2018-07-13,134.74618530273438
2018-07-16,134.74618530273438
2018-07-17,133.9083251953125
2018-07-18,131.69049072265625
2018-07-19,134.10546875
2018-07-20,133.11976623535156
2018-07-23,135.3376007080078
2018-07-24,138.98472595214844
2018-07-25,137.604736328125
2018-07-26,137.9004364013672
2018-07-27,137.99900817871094
2018-07-30,140.46328735351562
2018-07-31,138.14686584472656
2018-08-01,152.14390563964844
2018-08-02,170.82305908203125
2018-08-03,168.50665283203125
2018-08-06,177.03302001953125
2018-08-07,174.71661376953125
2018-08-08,176.58944702148438
2018-08-09,179.30014038085938
2018-08-10,177.03302001953125
2018-08-13,176.49087524414062
2018-08-14,190.53721618652344
2018-08-16,191.72006225585938
2018-08-17,190.09364318847656
2018-08-20,188.51651000976562
2018-08-21,187.4815216064453
2018-08-23,190.83291625976562
2018-08-24,199.1621551513672
2018-08-27,206.8506622314453
2018-08-28,203.64710998535156
2018-08-29,198.22572326660156
2018-08-30,193.9871826171875
2018-08-31,195.6628875732422
2018-09-03,199.1621551513672
2018-09-04,195.8600311279297
2018-09-05,198.66929626464844
2018-09-06,196.45144653320312
2018-09-07,195.6628875732422
2018-09-10,189.30506896972656
2018-09-11,185.95367431640625
2018-09-12,187.87579345703125
2018-09-14,189.30506896972656
2018-09-17,187.2843780517578
2018-09-18,185.31295776367188
2018-09-19,185.51010131835938
2018-09-21,180.28585815429688
2018-09-24,177.47659301757812
2018-09-25,179.94085693359375
2018-09-26,181.76441955566406
2018-09-27,183.48941040039062
2018-09-28,180.8772735595703
2018-10-01,182.15869140625
2018-10-03,179.59585571289062
2018-10-04,179.94085693359375
2018-10-05,178.31443786621094
2018-10-08,174.76589965820312
2018-10-09,172.9916229248047
2018-10-10,173.68161010742188
2018-10-11,172.5480499267578
2018-10-12,182.99655151367188
2018-10-15,187.974365234375
2018-10-16,192.41004943847656
2018-10-17,183.5386962890625
2018-10-19,179.30014038085938
2018-10-22,174.86447143554688
2018-10-23,170.2809295654297
2018-10-24,172.05520629882812
2018-10-25,171.31591796875
2018-10-26,175.1108856201172
2018-10-29,176.98373413085938
2018-10-30,177.67373657226562
2018-10-31,177.52587890625
2018-11-01,184.5736846923828
2018-11-02,190.3893585205078
2018-11-05,189.74864196777344
2018-11-06,184.52439880371094
2018-11-07,184.67225646972656
2018-11-09,186.64366149902344
2018-11-12,190.09364318847656
2018-11-13,190.09364318847656
2018-11-14,187.87579345703125
2018-11-15,186.98866271972656
2018-11-16,188.9600830078125
2018-11-19,188.36865234375
2018-11-20,184.91868591308594
2018-11-21,190.1922149658203
2018-11-22,188.91079711914062
2018-11-26,185.95367431640625
2018-11-27,184.72154235839844
2018-11-28,184.08082580566406
2018-11-29,183.1444091796875
2018-11-30,178.46229553222656
2018-12-03,182.7501220703125
2018-12-04,181.9122772216797
2018-12-05,180.97584533691406
2018-12-06,179.39871215820312
2018-12-07,179.0044403076172
2018-12-10,178.1665802001953
2018-12-11,181.5179901123047
2018-12-12,197.78216552734375
2018-12-13,195.8107452392578
2018-12-14,196.40216064453125
2018-12-17,197.14144897460938
2018-12-18,199.605712890625
2018-12-19,201.13356018066406
2018-12-20,200.24642944335938
2018-12-21,202.0699920654297
2018-12-24,203.7949676513672
2018-12-26,202.95712280273438
2018-12-27,201.97142028808594
2018-12-28,201.92213439941406
2018-12-31,199.605712890625
2019-01-01,196.6978759765625
2019-01-02,192.7550506591797
2019-01-03,194.92361450195312
2019-01-04,195.6136016845703
2019-01-07,204.1892547607422
2019-01-08,205.37210083007812
2019-01-09,208.7235107421875
2019-01-10,208.96994018554688
2019-01-11,204.28782653808594
2019-01-14,212.12420654296875
2019-01-15,206.7028045654297
2019-01-16,198.3242950439453
2019-01-17,199.35928344726562
2019-01-18,200.34500122070312
2019-01-21,198.86643981933594
2019-01-22,200.09857177734375
2019-01-23,201.18284606933594
2019-01-24,200.04928588867188
2019-01-25,197.53573608398438
2019-01-28,198.5214385986328
2019-01-29,200.09857177734375
2019-01-30,205.51995849609375
2019-01-31,206.5056610107422
2019-02-01,205.96353149414062
2019-02-04,204.1892547607422
2019-02-05,209.46278381347656
2019-02-06,207.2449493408203
2019-02-07,207.98422241210938
2019-02-08,208.920654296875
2019-02-11,208.08279418945312
2019-02-12,207.98422241210938
2019-02-14,209.31492614746094
2019-02-15,215.0320281982422
2019-02-18,211.0399169921875
2019-02-19,212.12420654296875
2019-02-20,215.32774353027344
2019-02-21,216.80630493164062
2019-02-22,217.10202026367188
2019-02-25,222.57269287109375
2019-02-26,216.41201782226562
2019-02-27,222.32626342773438
2019-02-28,222.07984924316406
2019-03-01,220.25628662109375
2019-03-05,222.32626342773438
2019-03-06,216.70773315429688
2019-03-07,220.50271606445312
2019-03-08,220.20700073242188
2019-03-11,222.57269287109375
2019-03-12,223.5091094970703
2019-03-13,223.85411071777344
2019-03-14,227.4026641845703
2019-03-15,223.85411071777344
2019-03-18,227.30409240722656
2019-03-19,226.31838989257812
2019-03-20,222.2769775390625
2019-03-22,221.73484802246094
2019-03-25,215.47560119628906
2019-03-26,214.83489990234375
2019-03-27,220.30557250976562
2019-03-28,218.4820098876953
2019-04-01,221.1927032470703
2019-04-02,216.80630493164062
2019-04-03,216.55987548828125
2019-04-04,216.90487670898438
2019-04-05,215.86988830566406
2019-04-08,212.8634796142578
2019-04-09,215.0320281982422
2019-04-10,219.51699829101562
2019-04-11,219.41842651367188
2019-04-12,223.41055297851562
2019-04-15,219.9605712890625
2019-04-16,219.17201232910156
2019-04-18,218.03843688964844
2019-04-22,216.95416259765625
2019-04-23,210.3499298095703
2019-04-24,213.7506103515625
2019-04-25,213.40562438964844
2019-04-26,207.2942352294922
2019-04-30,212.6663360595703
2019-05-02,206.0128173828125
2019-05-03,204.04139709472656
2019-05-06,206.80137634277344
2019-05-07,206.0128173828125
2019-05-08,204.1892547607422
2019-05-09,205.91424560546875
2019-05-10,207.34352111816406
2019-05-13,200.44357299804688
2019-05-14,207.19566345214844
2019-05-15,190.0443572998047
2019-05-16,191.72006225585938
2019-05-17,194.72647094726562
2019-05-20,199.06358337402344
2019-05-21,200.09857177734375
2019-05-22,199.85214233398438
2019-05-23,191.03005981445312
2019-05-24,199.70428466796875
2019-05-27,206.5056610107422
2019-05-28,208.132080078125
2019-05-29,208.62493896484375
2019-05-30,214.93345642089844
2019-05-31,207.9349365234375
2019-06-03,215.72203063964844
2019-06-04,214.736328125
2019-06-06,215.9684600830078
2019-06-07,215.08131408691406
2019-06-10,217.34844970703125
2019-06-11,217.20059204101562
2019-06-12,214.68704223632812
2019-06-13,210.8427734375
2019-06-14,207.39280700683594
2019-06-17,202.85855102539062
2019-06-18,200.09857177734375
2019-06-19,194.972900390625
2019-06-20,201.8235626220703
2019-06-21,207.34352111816406
2019-06-24,204.7313995361328
2019-06-25,209.6106414794922
2019-06-26,206.55494689941406
2019-06-27,209.90635681152344
2019-06-28,212.2720489501953
2019-07-01,209.46278381347656
2019-07-02,213.3070526123047
2019-07-03,212.3213348388672
2019-07-04,208.18136596679688
2019-07-05,205.56924438476562
2019-07-08,207.2449493408203
2019-07-09,200.394287109375
2019-07-10,196.35289001464844
2019-07-11,198.42286682128906
2019-07-12,205.815673828125
2019-07-15,203.9428253173828
2019-07-16,199.95071411132812
2019-07-17,200.29571533203125
2019-07-18,200.14785766601562
2019-07-19,202.9078369140625
2019-07-22,204.5835418701172
2019-07-23,198.9650115966797
2019-07-24,201.13356018066406
2019-07-25,202.0207061767578
2019-07-26,194.03646850585938
2019-07-29,194.82504272460938
2019-07-30,187.2843780517578
2019-07-31,185.55938720703125
2019-08-01,184.5736846923828
2019-08-02,185.0665283203125
2019-08-05,185.21438598632812
2019-08-06,197.33859252929688
2019-08-07,199.26071166992188
2019-08-08,203.7949676513672
2019-08-09,203.35140991210938
2019-08-13,198.22572326660156
2019-08-14,193.19862365722656
2019-08-16,186.34796142578125
2019-08-19,186.39724731445312
2019-08-20,185.90438842773438
2019-08-21,188.31936645507812
2019-08-22,187.1365203857422
2019-08-23,186.44651794433594
2019-08-26,191.37506103515625
2019-08-27,191.62149047851562
2019-08-28,187.87579345703125
2019-08-29,186.9393768310547
2019-08-30,186.84080505371094
2019-09-03,184.1793975830078
2019-09-04,185.41152954101562
2019-09-05,186.10153198242188
2019-09-06,191.37506103515625
2019-09-09,186.6929473876953
2019-09-11,184.96795654296875
2019-09-12,184.96795654296875
2019-09-13,186.59437561035156
2019-09-16,186.15081787109375
2019-09-17,181.76441955566406
2019-09-18,186.00296020507812
2019-09-19,184.96795654296875
2019-09-20,198.1764373779297
2019-09-23,210.49778747558594
2019-09-24,208.42779541015625
2019-09-25,206.80137634277344
2019-09-26,205.027099609375
2019-09-27,202.36569213867188
2019-09-30,208.3292236328125
2019-10-01,203.54855346679688
2019-10-03,207.39280700683594
2019-10-04,205.6185302734375
2019-10-07,204.48497009277344
2019-10-09,205.12567138671875
2019-10-10,201.6757049560547
2019-10-11,202.5135498046875
2019-10-14,202.1192626953125
2019-10-15,197.14144897460938
2019-10-16,195.0714569091797
2019-10-17,200.5914306640625
2019-10-18,206.2099609375
2019-10-22,202.80926513671875
2019-10-23,202.36569213867188
2019-10-24,199.55642700195312
2019-10-25,201.0349884033203
2019-10-27,205.56924438476562
2019-10-29,202.80926513671875
2019-10-30,208.62493896484375
2019-10-31,209.16708374023438
2019-11-01,207.98422241210938
2019-11-04,210.64564514160156
2019-11-05,206.60423278808594
2019-11-06,201.37998962402344
2019-11-07,199.605712890625
2019-11-08,201.6757049560547
2019-11-11,198.3735809326172
2019-11-13,207.39280700683594
2019-11-14,205.027099609375
2019-11-15,211.0399169921875
2019-11-18,209.70921325683594
2019-11-19,214.5391845703125
2019-11-20,212.96205139160156
2019-11-21,207.0478057861328
2019-11-22,216.31346130371094
2019-11-25,215.5741729736328
2019-11-26,209.4134979248047
2019-11-27,217.34844970703125
2019-11-28,217.74273681640625
2019-11-29,222.0305633544922
2019-12-02,223.41055297851562
2019-12-03,217.49630737304688
2019-12-04,218.5312957763672
2019-12-05,219.22129821777344
2019-12-06,222.42483520507812
2019-12-09,222.17840576171875
2019-12-10,221.68556213378906
2019-12-11,222.12911987304688
2019-12-12,221.88270568847656
2019-12-13,226.21981811523438
2019-12-16,226.56480407714844
2019-12-17,230.65550231933594
2019-12-18,235.7318878173828
2019-12-19,236.76687622070312
2019-12-20,231.394775390625
2019-12-23,228.73336791992188
2019-12-24,224.7412567138672
2019-12-26,228.14193725585938
2019-12-27,229.47264099121094
2019-12-30,223.7062530517578
2019-12-31,228.38836669921875
2020-01-01,230.75405883789062
2020-01-02,237.45687866210938
2020-01-03,236.47116088867188
2020-01-06,231.04977416992188
2020-01-07,229.02908325195312
2020-01-08,232.72547912597656
2020-01-09,236.421875
2020-01-10,230.40907287597656
2020-01-13,226.76194763183594
2020-01-14,229.42335510253906
2020-01-15,227.55052185058594
2020-01-16,234.40118408203125
2020-01-17,232.33119201660156
2020-01-20,227.6490936279297
2020-01-21,226.12124633789062
2020-01-22,231.34548950195312
2020-01-23,230.45835876464844
2020-01-24,231.49334716796875
2020-01-27,230.90191650390625
2020-01-28,225.43124389648438
2020-01-29,224.83982849121094
2020-01-30,226.36766052246094
2020-01-31,230.3105010986328
2020-02-03,226.71266174316406
2020-02-04,226.36766052246094
2020-02-05,235.23902893066406
2020-02-06,250.71463012695312
2020-02-07,257.2203063964844
2020-02-10,255.2981719970703
2020-02-11,268.5559387207031
2020-02-12,265.4509582519531
2020-02-13,272.00592041015625
2020-02-14,261.70526123046875
2020-02-17,261.3110046386719
2020-02-18,258.1074523925781
2020-02-19,270.2809143066406
2020-02-20,274.2730407714844
2020-02-24,274.2730407714844
2020-02-25,263.47955322265625
2020-02-26,258.6495666503906
2020-02-27,258.05816650390625
2020-02-28,247.8068084716797
2020-03-02,234.59832763671875
2020-03-03,250.61607360839844
2020-03-04,246.5746612548828
2020-03-05,248.841796875
2020-03-06,245.39181518554688
2020-03-09,238.34400939941406
2020-03-11,231.93692016601562
2020-03-12,220.6505584716797
2020-03-13,223.7555389404297
2020-03-16,201.18284606933594
2020-03-17,206.25924682617188
2020-03-18,182.0601348876953
2020-03-19,179.05372619628906
2020-03-20,183.68653869628906
2020-03-23,158.15672302246094
2020-03-24,167.5702362060547
2020-03-25,168.50665283203125
2020-03-26,167.3238067626953
2020-03-27,164.71168518066406
2020-03-30,157.02316284179688
2020-03-31,150.71463012695312
2020-04-01,147.4125213623047
2020-04-03,143.8639678955078
2020-04-07,147.70823669433594
2020-04-08,146.87037658691406
2020-04-09,147.06752014160156
2020-04-13,143.46969604492188
2020-04-15,143.5189666748047
2020-04-16,136.91473388671875
2020-04-17,140.85755920410156
2020-04-20,137.70330810546875
2020-04-21,125.92410278320312
2020-04-22,120.20700073242188
2020-04-23,122.17841339111328
2020-04-24,118.08773040771484
2020-04-27,114.29275512695312
2020-04-28,113.50418853759766
2020-04-29,110.39920806884766
2020-04-30,113.94775390625
2020-05-04,107.54065704345703
2020-05-05,105.56924438476562
2020-05-06,108.92064666748047
2020-05-07,109.21636199951172
2020-05-08,105.32282257080078
2020-05-11,104.13996887207031
2020-05-12,102.5135498046875
2020-05-13,105.76638793945312
2020-05-14,101.47856140136719
2020-05-15,102.61212158203125
2020-05-18,98.57072448730469
2020-05-19,101.67570495605469
2020-05-20,101.57713317871094
2020-05-21,110.4977798461914
2020-05-22,109.56136322021484
2020-05-26,107.19566345214844
2020-05-27,106.50566864013672
2020-05-28,116.60916900634766
2020-05-29,118.18629455566406
2020-06-01,128.73336791992188
2020-06-02,128.83193969726562
2020-06-03,128.38836669921875
2020-06-04,123.2134017944336
2020-06-05,136.86544799804688
2020-06-08,137.604736328125
2020-06-09,130.40907287597656
2020-06-10,127.5505142211914
2020-06-11,127.99408721923828
2020-06-12,137.35830688476562
2020-06-15,137.65402221679688
2020-06-16,132.4790496826172
2020-06-17,131.93692016601562
2020-06-18,131.7890625
2020-06-19,131.1976318359375
2020-06-22,131.24691772460938
2020-06-23,134.9433135986328
2020-06-24,128.38836669921875
2020-06-25,128.04336547851562
2020-06-26,127.45194244384766
2020-06-29,125.5791015625
2020-06-30,125.30000305175781
2020-07-01,123.80000305175781
2020-07-02,122.75
2020-07-03,120.5999984741211
2020-07-06,127.5
2020-07-07,126.44999694824219
2020-07-08,121.75
2020-07-09,123.80000305175781
2020-07-10,121.1500015258789
2020-07-13,120.19999694824219
2020-07-14,118.44999694824219
2020-07-15,115.5999984741211
2020-07-16,112.94999694824219
2020-07-17,115.1500015258789
2020-07-20,113.4000015258789
2020-07-21,112.4000015258789
2020-07-22,120.30000305175781
2020-07-23,126.44999694824219
2020-07-24,128.0500030517578
2020-07-27,125.0
2020-07-28,122.6500015258789
2020-07-29,125.3499984741211
2020-07-30,123.0
2020-07-31,124.69999694824219
2020-08-03,121.19999694824219
2020-08-04,122.05000305175781
2020-08-05,123.4000015258789
2020-08-06,123.80000305175781
2020-08-07,120.94999694824219
2020-08-10,118.94999694824219
2020-08-11,118.0
2020-08-12,118.5999984741211
2020-08-13,129.85000610351562
2020-08-14,129.25
2020-08-17,133.10000610351562
2020-08-18,136.35000610351562
2020-08-19,140.0
2020-08-20,142.89999389648438
2020-08-21,146.4499969482422
2020-08-24,149.5
2020-08-25,151.10000610351562
2020-08-26,149.0500030517578
2020-08-27,146.25
2020-08-28,143.64999389648438
2020-08-31,139.89999389648438
2020-09-01,134.35000610351562
2020-09-02,145.25
2020-09-03,139.3000030517578
2020-09-04,136.8000030517578
2020-09-07,137.25
2020-09-08,137.8000030517578
2020-09-09,129.9499969482422
2020-09-10,132.25
2020-09-11,131.5500030517578
2020-09-14,136.0
2020-09-15,134.14999389648438
2020-09-16,137.64999389648438
2020-09-17,135.35000610351562
2020-09-18,133.14999389648438
2020-09-21,126.5999984741211
2020-09-22,129.9499969482422
2020-09-23,131.64999389648438
2020-09-24,130.0500030517578
2020-09-25,128.1999969482422
2020-09-28,131.0500030517578
2020-09-29,132.5500030517578
2020-09-30,133.60000610351562
2020-10-01,132.60000610351562
2020-10-05,132.1999969482422
2020-10-06,132.35000610351562
2020-10-07,131.9499969482422
2020-10-08,128.89999389648438
2020-10-09,128.6999969482422
2020-10-12,127.5999984741211
2020-10-13,131.35000610351562
2020-10-14,132.3000030517578
2020-10-15,132.1999969482422
2020-10-16,137.39999389648438
2020-10-19,144.8000030517578
2020-10-20,144.5500030517578
2020-10-21,150.8000030517578
2020-10-22,153.5
2020-10-23,164.9499969482422
2020-10-26,161.1999969482422
2020-10-27,165.1999969482422
2020-10-28,157.60000610351562
2020-10-29,154.9499969482422
2020-10-30,153.3000030517578
2020-11-02,152.0500030517578
2020-11-03,152.5
2020-11-04,148.35000610351562
2020-11-05,154.6999969482422
2020-11-06,153.10000610351562
2020-11-09,150.8000030517578
2020-11-10,157.4499969482422
2020-11-11,156.5
2020-11-12,155.5500030517578
2020-11-13,158.10000610351562
2020-11-14,157.85000610351562
2020-11-17,157.85000610351562
2020-11-18,159.4499969482422
2020-11-19,158.8000030517578
2020-11-20,159.60000610351562
2020-11-23,156.89999389648438
2020-11-24,155.3000030517578
2020-11-25,155.75
2020-11-26,157.0500030517578
2020-11-27,162.64999389648438
2020-12-01,161.35000610351562
2020-12-02,164.0500030517578
2020-12-03,163.6999969482422
2020-12-04,159.75
2020-12-07,161.14999389648438
2020-12-08,159.64999389648438
2020-12-09,161.25
2020-12-10,159.3000030517578
2020-12-11,159.25
2020-12-14,159.9499969482422
2020-12-15,160.1999969482422
2020-12-16,163.60000610351562
2020-12-17,163.9499969482422
2020-12-18,160.25
2020-12-21,151.39999389648438
2020-12-22,150.64999389648438
2020-12-23,155.6999969482422
2020-12-24,164.10000610351562
2020-12-28,163.8000030517578
2020-12-29,165.14999389648438
2020-12-30,165.3000030517578
2020-12-31,165.60000610351562
2021-01-01,166.5
2021-01-04,166.8000030517578
2021-01-05,166.9499969482422
2021-01-06,166.6999969482422
2021-01-07,168.35000610351562
2021-01-08,166.4499969482422
2021-01-11,168.75
2021-01-12,174.5500030517578
2021-01-13,180.5500030517578
2021-01-14,180.39999389648438
2021-01-15,176.25
2021-01-18,170.14999389648438
2021-01-19,174.0500030517578
2021-01-20,173.5500030517578
2021-01-21,173.85000610351562
2021-01-22,171.5500030517578
2021-01-25,163.75
2021-01-27,162.10000610351562
2021-01-28,152.60000610351562
2021-01-29,150.10000610351562
2021-02-01,152.0500030517578
2021-02-02,150.9499969482422
2021-02-03,150.8000030517578
2021-02-04,158.85000610351562
2021-02-05,166.75
2021-02-08,164.39999389648438
2021-02-09,165.6999969482422
2021-02-10,165.0
2021-02-11,167.85000610351562
2021-02-12,166.4499969482422
2021-02-15,166.89999389648438
2021-02-16,164.85000610351562
2021-02-17,162.25
2021-02-18,163.6999969482422
2021-02-19,166.0
2021-02-22,166.5
2021-02-23,168.39999389648438
2021-02-24,179.25
2021-02-25,182.35000610351562
2021-02-26,183.60000610351562
2021-03-01,192.85000610351562
2021-03-02,206.14999389648438
2021-03-03,209.0
2021-03-04,217.85000610351562
