Date,M&MFIN
2008-03-14,26.77134895324707
2008-03-17,25.839454650878906
2008-03-18,24.455440521240234
2008-03-19,23.989492416381836
2008-03-24,23.989492416381836
2008-03-25,24.819900512695312
2008-03-26,24.035625457763672
2008-03-27,24.081762313842773
2008-03-28,24.5892276763916
2008-03-31,25.8579044342041
2008-04-01,24.89832305908203
2008-04-02,24.377012252807617
2008-04-03,23.998716354370117
2008-04-04,23.96181297302246
2008-04-07,23.851091384887695
2008-04-08,23.412822723388672
2008-04-09,23.80495262145996
2008-04-10,23.989492416381836
2008-04-11,23.51892852783203
2008-04-15,23.26058006286621
2008-04-16,23.55583381652832
2008-04-17,23.49124526977539
2008-04-21,24.5892276763916
2008-04-22,28.85197639465332
2008-04-23,27.04353904724121
2008-04-24,25.63646125793457
2008-04-25,25.539583206176758
2008-04-28,25.55341911315918
2008-04-29,25.41501808166504
2008-04-30,25.89019203186035
2008-05-02,26.305395126342773
2008-05-05,26.77134895324707
2008-05-06,26.77134895324707
2008-05-07,27.057376861572266
2008-05-08,26.988174438476562
2008-05-09,26.942045211791992
2008-05-12,27.218847274780273
2008-05-13,27.504878997802734
2008-05-14,27.53716278076172
2008-05-15,27.495649337768555
2008-05-16,27.23729705810547
2008-05-20,26.107025146484375
2008-05-21,26.21775245666504
2008-05-22,25.89019203186035
2008-05-23,25.927106857299805
2008-05-26,25.378114700317383
2008-05-27,25.46576499938965
2008-05-28,25.38734245300293
2008-05-29,25.382728576660156
2008-05-30,25.788700103759766
2008-06-02,25.09670066833496
2008-06-03,24.543094635009766
2008-06-04,25.124380111694336
2008-06-05,24.921390533447266
2008-06-06,24.17402458190918
2008-06-09,24.556936264038086
2008-06-10,24.49234390258789
2008-06-11,24.450824737548828
2008-06-12,24.021778106689453
2008-06-13,24.9444580078125
2008-06-16,24.91216278076172
2008-06-17,24.99520492553711
2008-06-18,24.44621467590332
2008-06-19,23.984878540039062
2008-06-20,23.717304229736328
2008-06-23,23.731143951416016
2008-06-24,24.570777893066406
2008-06-25,24.270902633666992
2008-06-26,24.59259605407715
2008-06-27,25.05704689025879
2008-06-30,25.51681137084961
2008-07-01,24.569137573242188
2008-07-02,24.3486385345459
2008-07-03,24.311111450195312
2008-07-04,24.076534271240234
2008-07-07,24.118762969970703
2008-07-08,23.30713653564453
2008-07-09,23.33528709411621
2008-07-10,23.447879791259766
2008-07-11,22.997501373291016
2008-07-14,23.33528709411621
2008-07-15,23.058490753173828
2008-07-16,22.988121032714844
2008-07-17,22.988121032714844
2008-07-18,23.105409622192383
2008-07-21,23.95924949645996
2008-07-22,23.926410675048828
2008-07-23,23.978015899658203
2008-07-24,23.612083435058594
2008-07-25,22.814537048339844
2008-07-28,23.41973304748535
2008-07-29,23.48072052001953
2008-07-30,23.410348892211914
2008-07-31,23.429115295410156
2008-08-01,23.3821964263916
2008-08-04,23.081947326660156
2008-08-05,23.105409622192383
2008-08-06,22.781696319580078
2008-08-07,22.941205978393555
2008-08-08,22.898983001708984
2008-08-11,23.006885528564453
2008-08-12,22.90836524963379
2008-08-13,22.894289016723633
2008-08-14,22.903671264648438
2008-08-18,22.922435760498047
2008-08-19,22.66440773010254
2008-08-20,22.894289016723633
2008-08-21,23.40566062927246
2008-08-22,22.898983001708984
2008-08-25,22.894289016723633
2008-08-26,22.894289016723633
2008-08-27,22.894289016723633
2008-08-28,22.706628799438477
2008-08-29,22.706628799438477
2008-09-01,23.03972625732422
2008-09-02,22.762929916381836
2008-09-04,22.720703125
2008-09-05,22.894289016723633
2008-09-08,22.988121032714844
2008-09-09,22.988121032714844
2008-09-10,22.988121032714844
2008-09-11,23.48072052001953
2008-09-12,22.706628799438477
2008-09-15,22.964658737182617
2008-09-16,22.898983001708984
2008-09-17,23.621463775634766
2008-09-18,23.687143325805664
2008-09-19,23.687143325805664
2008-09-22,24.128141403198242
2008-09-23,23.837270736694336
2008-09-24,23.992090225219727
2008-09-25,23.89826011657715
2008-09-26,23.907642364501953
2008-09-29,23.719985961914062
2008-09-30,24.376787185668945
2008-10-01,23.715293884277344
2008-10-03,22.716014862060547
2008-10-06,21.097463607788086
2008-10-07,19.263103485107422
2008-10-08,19.23026466369629
2008-10-10,18.765810012817383
2008-10-13,18.700132369995117
2008-10-14,21.43994140625
2008-10-15,20.628318786621094
2008-10-16,18.71889877319336
2008-10-17,18.671979904174805
2008-10-20,19.06606101989746
2008-10-21,18.765810012817383
2008-10-22,18.756427764892578
2008-10-23,18.671979904174805
2008-10-24,18.362348556518555
2008-10-27,17.827518463134766
2008-10-29,17.73838233947754
2008-10-31,17.316150665283203
2008-11-03,17.358375549316406
2008-11-04,18.3904972076416
2008-11-05,18.634449005126953
2008-11-06,18.376419067382812
2008-11-07,17.841596603393555
2008-11-10,18.080856323242188
2008-11-11,17.85097312927246
2008-11-12,18.198144912719727
2008-11-14,17.827518463134766
2008-11-17,18.024564743041992
2008-11-18,17.827518463134766
2008-11-19,17.827518463134766
2008-11-20,17.367761611938477
2008-11-21,17.372447967529297
2008-11-24,16.757869720458984
2008-11-25,17.827518463134766
2008-11-26,17.49911880493164
2008-11-27,17.49911880493164
2008-11-28,16.889232635498047
2008-12-01,17.82282829284668
2008-12-02,16.893922805786133
2008-12-03,16.598358154296875
2008-12-04,16.89861297607422
2008-12-05,16.889232635498047
2008-12-08,16.884538650512695
2008-12-10,16.884538650512695
2008-12-11,16.889232635498047
2008-12-12,16.884538650512695
2008-12-15,16.884538650512695
2008-12-16,16.903301239013672
2008-12-17,16.828243255615234
2008-12-18,16.889232635498047
2008-12-19,17.419363021850586
2008-12-22,17.578872680664062
2008-12-23,17.691469192504883
2008-12-24,17.592945098876953
2008-12-26,19.431995391845703
2008-12-29,21.965381622314453
2008-12-30,23.415042877197266
2008-12-31,23.78566551208496
2009-01-02,23.48072052001953
2009-01-05,23.1757755279541
2009-01-06,23.466642379760742
2009-01-07,23.20392608642578
2009-01-09,23.07725715637207
2009-01-12,22.68317413330078
2009-01-13,22.565887451171875
2009-01-14,22.218721389770508
2009-01-15,21.89031982421875
2009-01-16,21.862173080444336
2009-01-19,20.70338249206543
2009-01-20,20.0184268951416
2009-01-21,20.220165252685547
2009-01-22,20.328062057495117
2009-01-23,19.300634384155273
2009-01-27,18.484323501586914
2009-01-28,18.51247215270996
2009-01-29,18.24506187438965
2009-01-30,18.352962493896484
2009-02-02,18.109006881713867
2009-02-03,17.68677520751953
2009-02-04,18.409259796142578
2009-02-05,18.854949951171875
2009-02-06,19.131746292114258
2009-02-09,18.892480850219727
2009-02-10,19.342859268188477
2009-02-11,18.601612091064453
2009-02-12,18.11370086669922
2009-02-13,18.606300354003906
2009-02-16,18.456180572509766
2009-02-17,18.554697036743164
2009-02-18,18.019868850708008
2009-02-19,18.202836990356445
2009-02-20,18.23567771911621
2009-02-24,17.85097312927246
2009-02-25,17.78060531616211
2009-02-26,17.630475997924805
2009-02-27,18.489015579223633
2009-03-02,18.080856323242188
2009-03-03,17.81813621520996
2009-03-04,17.541345596313477
2009-03-05,17.198867797851562
2009-03-06,17.161333084106445
2009-03-09,18.418642044067383
2009-03-12,18.897172927856445
2009-03-13,19.338171005249023
2009-03-16,19.08483123779297
2009-03-17,19.141124725341797
2009-03-18,20.267072677612305
2009-03-19,20.52979850769043
2009-03-20,20.492267608642578
2009-03-23,20.47819709777832
2009-03-24,19.41322898864746
2009-03-25,19.070756912231445
2009-03-26,18.82210922241211
2009-03-27,19.25841522216797
2009-03-30,19.624347686767578
2009-03-31,19.61026954650879
2009-04-01,19.192733764648438
2009-04-02,19.352243423461914
2009-04-06,18.93939781188965
2009-04-08,20.895732879638672
2009-04-09,22.57996368408203
2009-04-13,21.97007179260254
2009-04-15,21.205366134643555
2009-04-16,20.506338119506836
2009-04-17,19.816696166992188
2009-04-20,19.41322898864746
2009-04-21,19.417924880981445
2009-04-22,19.591503143310547
2009-04-23,19.41322898864746
2009-04-24,19.746326446533203
2009-04-27,19.844846725463867
2009-04-28,19.08013916015625
2009-04-29,19.09891128540039
2009-04-30,19.09891128540039
2009-05-04,19.64311408996582
2009-05-05,19.887069702148438
2009-05-06,19.094213485717773
2009-05-07,20.145097732543945
2009-05-08,19.779165267944336
2009-05-11,19.061370849609375
2009-05-12,19.131746292114258
2009-05-13,19.23026466369629
2009-05-14,18.747047424316406
2009-05-15,18.742351531982422
2009-05-18,21.017709732055664
2009-05-19,20.63300895690918
2009-05-20,20.928573608398438
2009-05-21,21.768341064453125
2009-05-22,21.19129180908203
2009-05-25,21.195981979370117
2009-05-26,21.618213653564453
2009-05-27,22.495513916015625
2009-05-28,23.016265869140625
2009-05-29,24.7286434173584
2009-06-01,24.752105712890625
2009-06-02,23.45256805419922
2009-06-03,24.13283348083496
2009-06-04,24.47061538696289
2009-06-05,24.65827751159668
2009-06-08,24.860002517700195
2009-06-09,25.399524688720703
2009-06-10,26.211139678955078
2009-06-11,26.93832015991211
2009-06-12,26.441024780273438
2009-06-15,25.12742805480957
2009-06-16,24.86939239501953
2009-06-17,23.687143325805664
2009-06-18,22.85675811767578
2009-06-19,23.20392608642578
2009-06-22,22.870832443237305
2009-06-23,22.603418350219727
2009-06-24,22.270328521728516
2009-06-25,22.453290939331055
2009-06-26,22.96935272216797
2009-06-29,24.311111450195312
2009-06-30,25.413602828979492
2009-07-01,24.770872116088867
2009-07-02,25.37436294555664
2009-07-03,25.618579864501953
2009-07-06,24.7039737701416
2009-07-07,25.9058895111084
2009-07-08,24.00963592529297
2009-07-09,23.63613510131836
2009-07-10,23.971328735351562
2009-07-13,22.70237159729004
2009-07-14,23.650497436523438
2009-07-15,24.41666603088379
2009-07-16,24.48369598388672
2009-07-17,25.04395866394043
2009-07-20,24.73749542236328
2009-07-21,24.689605712890625
2009-07-22,24.847625732421875
2009-07-23,24.876358032226562
2009-07-24,24.814105987548828
2009-07-27,24.78058624267578
2009-07-28,24.330467224121094
2009-07-29,23.54994010925293
2009-07-30,23.449377059936523
2009-07-31,23.257843017578125
2009-08-03,23.530784606933594
2009-08-04,23.54994010925293
2009-08-05,23.66486358642578
2009-08-06,23.329669952392578
2009-08-07,22.688007354736328
2009-08-10,22.46773338317871
2009-08-11,22.041555404663086
2009-08-12,21.2322940826416
2009-08-13,21.533971786499023
2009-08-14,21.313701629638672
2009-08-17,21.25145149230957
2009-08-18,21.10779571533203
2009-08-19,20.925830841064453
2009-08-20,20.906679153442383
2009-08-21,21.830862045288086
2009-08-24,21.668052673339844
2009-08-25,21.495662689208984
2009-08-26,21.25145149230957
2009-08-27,21.007234573364258
2009-08-28,20.868366241455078
2009-08-31,20.418245315551758
2009-09-01,20.585847854614258
2009-09-02,20.76302146911621
2009-09-03,20.628938674926758
2009-09-04,21.136526107788086
2009-09-07,21.993667602539062
2009-09-08,21.246660232543945
2009-09-09,21.41425895690918
2009-09-10,21.28976058959961
2009-09-11,21.404680252075195
2009-09-14,21.342430114746094
2009-09-15,21.591434478759766
2009-09-16,21.691991806030273
2009-09-17,21.629741668701172
2009-09-18,22.10859489440918
2009-09-22,22.371963500976562
2009-09-23,21.648897171020508
2009-09-24,21.256237030029297
2009-09-25,21.29454803466797
2009-09-29,21.538759231567383
2009-09-30,22.065500259399414
2009-10-01,22.40548324584961
2009-10-05,22.036766052246094
2009-10-06,21.533971786499023
2009-10-07,21.73988151550293
2009-10-08,21.52918243408203
2009-10-09,21.10779571533203
2009-10-12,23.78457260131836
2009-10-13,23.78457260131836
2009-10-14,25.130149841308594
2009-10-15,24.20596694946289
2009-10-16,24.24906349182129
2009-10-20,25.206764221191406
2009-10-21,25.44619369506836
2009-10-22,25.08226203918457
2009-10-23,25.623367309570312
2009-10-26,24.727916717529297
2009-10-27,24.847625732421875
2009-10-28,25.22113037109375
2009-10-29,24.847625732421875
2009-10-30,24.182024002075195
2009-11-03,22.927425384521484
2009-11-04,23.30093765258789
2009-11-05,24.043153762817383
2009-11-06,24.349618911743164
2009-11-09,25.010438919067383
2009-11-10,25.029590606689453
2009-11-11,25.0631103515625
2009-11-12,25.575481414794922
2009-11-13,25.891525268554688
2009-11-16,25.939409255981445
2009-11-17,25.95856285095215
2009-11-18,26.9162654876709
2009-11-19,26.638538360595703
2009-11-20,27.232311248779297
2009-11-23,27.15569305419922
2009-11-24,27.486103057861328
2009-11-25,28.48211669921875
2009-11-26,28.03677749633789
2009-11-27,27.692007064819336
2009-11-30,28.23311424255371
2009-12-01,28.95138931274414
2009-12-02,29.88994026184082
2009-12-03,29.50206756591797
2009-12-04,29.32489585876465
2009-12-07,29.51165199279785
2009-12-08,30.296960830688477
2009-12-09,29.741497039794922
2009-12-10,30.110200881958008
2009-12-11,30.1772518157959
2009-12-14,29.69839859008789
2009-12-15,29.300945281982422
2009-12-16,29.78459358215332
2009-12-17,30.205982208251953
2009-12-18,29.97612953186035
2009-12-21,29.497285842895508
2009-12-22,30.129362106323242
2009-12-23,30.105424880981445
2009-12-24,30.732717514038086
2009-12-29,31.37917137145996
