Date,LTTS
2020-06-25,1165.446533203125
2020-06-26,1198.114013671875
2020-06-29,1198.4373779296875
2020-06-30,1185.6846923828125
2020-07-01,1200.14697265625
2020-07-02,1199.2227783203125
2020-07-03,1196.8201904296875
2020-07-06,1201.16357421875
2020-07-07,1247.369384765625
2020-07-08,1297.5421142578125
2020-07-09,1312.710693359375
2020-07-10,1317.7515869140625
2020-07-13,1343.234619140625
2020-07-14,1343.4681396484375
2020-07-15,1363.1170654296875
2020-07-16,1345.7547607421875
2020-07-17,1288.72119140625
2020-07-20,1316.4912109375
2020-07-21,1347.1551513671875
2020-07-22,1321.6717529296875
2020-07-23,1306.2698974609375
2020-07-24,1343.701171875
2020-07-27,1337.4940185546875
2020-07-28,1358.4498291015625
2020-07-29,1394.24755859375
2020-07-30,1404.0487060546875
2020-07-31,1410.769775390625
2020-08-03,1432.79931640625
2020-08-04,1416.6038818359375
2020-08-05,1430.6522216796875
2020-08-06,1457.908935546875
2020-08-07,1486.939208984375
2020-08-10,1521.7103271484375
2020-08-11,1483.9521484375
2020-08-12,1464.72314453125
2020-08-13,1488.572509765625
2020-08-14,1460.755859375
2020-08-17,1442.366943359375
2020-08-18,1482.5052490234375
2020-08-19,1493.7066650390625
2020-08-20,1475.457763671875
2020-08-21,1497.767333984375
2020-08-24,1474.43115234375
2020-08-25,1442.1802978515625
2020-08-26,1438.026611328125
2020-08-27,1435.69287109375
2020-08-28,1432.51904296875
2020-08-31,1460.9893798828125
2020-09-01,1432.37890625
2020-09-02,1427.1517333984375
2020-09-03,1472.7042236328125
2020-09-04,1458.9822998046875
2020-09-07,1419.637451171875
2020-09-08,1400.128173828125
2020-09-09,1391.8673095703125
2020-09-10,1397.8414306640625
2020-09-11,1422.764404296875
2020-09-14,1486.6593017578125
2020-09-15,1511.162353515625
2020-09-16,1536.645263671875
2020-09-17,1557.041259765625
2020-09-18,1561.7086181640625
2020-09-21,1554.1943359375
2020-09-22,1519.8900146484375
2020-09-23,1516.9498291015625
2020-09-24,1492.539794921875
2020-09-25,1485.3055419921875
2020-09-28,1532.0716552734375
2020-09-29,1521.3369140625
2020-09-30,1510.36865234375
2020-10-01,1481.3385009765625
2020-10-05,1483.0653076171875
2020-10-06,1507.05517578125
2020-10-07,1493.4266357421875
2020-10-08,1523.3436279296875
2020-10-09,1521.5701904296875
2020-10-12,1538.2322998046875
2020-10-13,1689.497802734375
2020-10-14,1673.629150390625
2020-10-15,1623.1297607421875
2020-10-16,1612.95458984375
2020-10-19,1637.3646240234375
2020-10-20,1633.350830078125
2020-10-21,1584.5782470703125
2020-10-22,1631.48388671875
2020-10-23,1618.5555419921875
2020-10-26,1642.3682861328125
2020-10-27,1644.8525390625
2020-10-28,1645.3682861328125
2020-10-29,1591.9306640625
2020-10-30,1563.149169921875
2020-11-02,1519.4615478515625
2020-11-03,1533.00830078125
2020-11-04,1621.2745361328125
2020-11-05,1590.664794921875
2020-11-06,1585.461669921875
2020-11-09,1612.6961669921875
2020-11-10,1566.8990478515625
2020-11-11,1548.4302978515625
2020-11-12,1562.071044921875
2020-11-13,1603.0400390625
2020-11-14,1609.9306640625
2020-11-17,1592.7742919921875
2020-11-18,1585.0867919921875
2020-11-19,1565.633544921875
2020-11-20,1555.461669921875
2020-11-23,1582.8836669921875
2020-11-24,1586.4461669921875
2020-11-25,1589.1181640625
2020-11-26,1600.1807861328125
2020-11-27,1615.5087890625
2020-12-01,1659.665283203125
2020-12-02,1673.587158203125
2020-12-03,1661.9151611328125
2020-12-04,1689.66552734375
2020-12-07,1724.11865234375
2020-12-08,1696.88427734375
2020-12-09,1725.14990234375
2020-12-10,1733.1656494140625
2020-12-11,1730.82177734375
2020-12-14,1704.0093994140625
2020-12-15,1716.10302734375
2020-12-16,1727.259521484375
2020-12-17,1839.8070068359375
2020-12-18,2065.933349609375
2020-12-21,2022.1982421875
2020-12-22,2107.74609375
2020-12-23,2174.214599609375
2020-12-24,2201.871337890625
2020-12-28,2239.699462890625
2020-12-29,2222.91845703125
2020-12-30,2192.495849609375
2020-12-31,2193.386474609375
2021-01-01,2258.91845703125
2021-01-04,2298.433837890625
2021-01-05,2347.512939453125
2021-01-06,2336.5908203125
2021-01-07,2243.965576171875
2021-01-08,2302.887939453125
2021-01-11,2364.856689453125
2021-01-12,2345.028076171875
2021-01-13,2432.96630859375
2021-01-14,2518.607666015625
2021-01-15,2360.87255859375
2021-01-18,2227.371826171875
2021-01-19,2415.809814453125
2021-01-20,2491.888427734375
2021-01-21,2365.79443359375
2021-01-22,2251.84033203125
2021-01-25,2201.824462890625
2021-01-27,2317.231201171875
2021-01-28,2269.793701171875
2021-01-29,2281.79345703125
2021-02-01,2321.449951171875
2021-02-02,2390.263671875
2021-02-03,2405.54443359375
2021-02-04,2455.232421875
2021-02-05,2557.185791015625
2021-02-08,2531.779541015625
2021-02-09,2501.91943359375
2021-02-10,2458.278564453125
2021-02-11,2419.37255859375
2021-02-12,2437.419189453125
2021-02-15,2424.856689453125
2021-02-16,2494.045166015625
2021-02-17,2500.419921875
2021-02-18,2492.498046875
2021-02-19,2477.87255859375
2021-02-22,2378.122314453125
2021-02-23,2306.5908203125
2021-02-24,2339.1220703125
2021-02-25,2457.060302734375
2021-02-26,2407.2314453125
2021-03-01,2416.935546875
2021-03-02,2559.20166015625
2021-03-03,2542.842041015625
2021-03-04,2520.763427734375
2021-03-05,2458.747802734375
2021-03-08,2545.56103515625
2021-03-09,2569.04541015625
2021-03-10,2587.467529296875
2021-03-12,2570.404541015625
2021-03-15,2563.795166015625
2021-03-16,2607.107666015625
2021-03-17,2427.622314453125
2021-03-18,2389.700439453125
2021-03-19,2430.38818359375
2021-03-22,2434.091796875
2021-03-23,2410.466064453125
2021-03-24,2342.4501953125
2021-03-25,2336.778564453125
2021-03-26,2389.3720703125
2021-03-30,2475.62255859375
2021-03-31,2488.044677734375
2021-04-01,2550.576416015625
2021-04-05,2587.51416015625
2021-04-06,2574.24853515625
2021-04-07,2663.217529296875
2021-04-08,2687.96728515625
2021-04-09,2729.87451171875
2021-04-12,2661.2958984375
2021-04-13,2521.279296875
2021-04-15,2584.561279296875
2021-04-16,2555.217529296875
2021-04-19,2519.029541015625
2021-04-20,2445.623046875
2021-04-22,2392.231689453125
2021-04-23,2477.54443359375
2021-04-26,2457.10693359375
2021-04-27,2430.62255859375
2021-04-28,2460.388427734375
2021-04-29,2463.904541015625
2021-04-30,2558.357666015625
2021-05-03,2622.576416015625
2021-05-04,2414.54443359375
2021-05-05,2407.372314453125
2021-05-06,2389.8408203125
2021-05-07,2363.824951171875
2021-05-10,2349.246826171875
2021-05-11,2372.309814453125
2021-05-12,2379.8564453125
2021-05-14,2380.841064453125
2021-05-17,2406.248046875
2021-05-18,2475.38818359375
2021-05-19,2473.372802734375
2021-05-20,2447.638671875
2021-05-21,2460.247802734375
2021-05-24,2426.357421875
2021-05-25,2453.3564453125
2021-05-26,2535.154541015625
2021-05-27,2555.12353515625
2021-05-28,2536.185546875
2021-05-31,2541.435791015625
2021-06-01,2519.075927734375
2021-06-02,2501.826171875
2021-06-03,2532.810546875
2021-06-04,2550.85791015625
2021-06-07,2603.40478515625
2021-06-08,2610.295166015625
2021-06-09,2567.451416015625
2021-06-10,2634.38916015625
2021-06-11,2694.202392578125
2021-06-14,2684.311767578125
2021-06-15,2680.749267578125
2021-06-16,2666.780029296875
2021-06-17,2632.7021484375
2021-06-18,2619.951904296875
2021-06-21,2631.155029296875
2021-06-22,2647.74853515625
2021-06-23,2648.6396484375
2021-06-24,2676.248779296875
2021-06-25,2744.1240234375
2021-06-28,2705.1240234375
2021-06-29,2711.968017578125
2021-06-30,2721.671630859375
2021-07-01,2711.827392578125
2021-07-02,2697.3896484375
2021-07-05,2718.6708984375
2021-07-06,2712.670654296875
2021-07-07,2739.15576171875
2021-07-08,2792.341552734375
2021-07-09,2783.2021484375
2021-07-12,2748.8603515625
2021-07-13,2665.76025390625
2021-07-14,2742.6416015625
2021-07-15,3261.1240234375
2021-07-16,3200.306396484375
2021-07-19,3202.001708984375
2021-07-20,3207.74951171875
2021-07-22,3326.04052734375
2021-07-23,3294.05322265625
2021-07-26,3244.2587890625
2021-07-27,3293.629638671875
2021-07-28,3281.898681640625
2021-07-29,3469.76953125
2021-07-30,3491.910888671875
2021-08-02,3436.840576171875
2021-08-03,3431.14013671875
2021-08-04,3424.96875
2021-08-05,3468.686279296875
2021-08-06,3483.525634765625
2021-08-09,3481.075927734375
2021-08-10,3481.970947265625
2021-08-11,3447.675537109375
2021-08-12,3447.72265625
2021-08-13,3483.6669921875
2021-08-16,3462.56201171875
2021-08-17,3604.171875
2021-08-18,3602.89990234375
2021-08-20,3641.105224609375
2021-08-23,3694.809814453125
2021-08-24,3602.7587890625
2021-08-25,3631.636474609375
2021-08-26,3631.919677734375
2021-08-27,3744.41552734375
2021-08-30,3682.9384765625
2021-08-31,3692.92529296875
2021-09-01,3676.201904296875
2021-09-02,3812.865234375
2021-09-03,4088.311767578125
2021-09-06,4091.938232421875
2021-09-07,4063.202880859375
2021-09-08,4086.050537109375
2021-09-09,4065.79345703125
2021-09-13,4120.392578125
2021-09-14,4281.27001953125
2021-09-15,4313.0224609375
2021-09-16,4312.83349609375
2021-09-17,4295.12060546875
2021-09-20,4195.2021484375
2021-09-21,4310.2890625
2021-09-22,4411.57373046875
2021-09-23,4496.0869140625
2021-09-24,4568.1650390625
2021-09-27,4468.52880859375
2021-09-28,4341.61669921875
2021-09-29,4509.08984375
2021-09-30,4425.94189453125
2021-10-01,4375.81884765625
2021-10-04,4356.7861328125
2021-10-05,4397.34765625
2021-10-06,4328.755859375
2021-10-07,4417.83984375
2021-10-08,4508.61767578125
2021-10-11,4417.08544921875
2021-10-12,4348.447265625
2021-10-13,4421.4189453125
2021-10-14,4538.5322265625
2021-10-18,4571.13232421875
2021-10-19,4834.8017578125
2021-10-20,4666.9052734375
2021-10-21,4452.93505859375
2021-10-22,4313.25732421875
2021-10-25,4261.53076171875
2021-10-26,4310.44482421875
2021-10-27,4433.34130859375
2021-10-28,4402.08544921875
2021-10-29,4461.669921875
2021-11-01,4629.84423828125
2021-11-02,4637.3505859375
2021-11-03,4698.822265625
2021-11-04,4732.8642578125
2021-11-08,4795.37353515625
2021-11-09,4809.7744140625
2021-11-10,4809.11328125
2021-11-11,4882.57666015625
2021-11-12,4994.189453125
2021-11-15,5028.513671875
2021-11-16,5067.89013671875
2021-11-17,5359.19677734375
2021-11-18,5304.52392578125
2021-11-22,5050.37353515625
2021-11-23,5077.75732421875
2021-11-24,4998.72216796875
2021-11-25,5046.8798828125
2021-11-26,4986.77783203125
2021-11-29,4911.37744140625
2021-11-30,4985.17138671875
2021-12-01,5055.28369140625
2021-12-02,5211.041015625
2021-12-03,5113.78173828125
2021-12-06,4955.474609375
2021-12-07,4969.2607421875
2021-12-08,5090.4111328125
2021-12-09,5084.50927734375
2021-12-10,5066.4267578125
2021-12-13,5171.5234375
2021-12-14,5135.2158203125
2021-12-15,5116.75634765625
2021-12-16,5215.1962890625
2021-12-17,5153.95947265625
2021-12-20,4768.037109375
2021-12-21,4923.369140625
2021-12-22,5035.26513671875
2021-12-23,5018.45654296875
2021-12-24,5045.46337890625
2021-12-27,5170.0595703125
2021-12-28,5171.94873046875
2021-12-29,5245.64794921875
2021-12-30,5262.88134765625
2021-12-31,5286.9130859375
2022-01-03,5407.4013671875
2022-01-04,5586.57666015625
2022-01-05,5516.9853515625
2022-01-06,5424.2099609375
2022-01-07,5454.8505859375
2022-01-10,5285.92041015625
2022-01-11,5332.23876953125
2022-01-12,5311.6064453125
2022-01-13,5343.47509765625
2022-01-14,5233.5146484375
2022-01-17,5264.4384765625
2022-01-18,5118.40869140625
2022-01-19,4794.57080078125
2022-01-20,4834.18310546875
2022-01-21,4542.3095703125
2022-01-24,4303.59912109375
2022-01-25,4341.6904296875
2022-01-27,4121.71142578125
2022-01-28,4334.35498046875
2022-01-31,4441.29150390625
2022-02-01,4442.61669921875
2022-02-02,4523.529296875
2022-02-03,4345.56982421875
2022-02-04,4300.05029296875
2022-02-07,4206.1259765625
2022-02-08,4180.38427734375
2022-02-09,4329.71923828125
2022-02-10,4435.23486328125
2022-02-11,4245.3037109375
2022-02-14,4185.87353515625
2022-02-15,4308.236328125
2022-02-16,4243.03369140625
2022-02-17,4196.85107421875
2022-02-18,4206.45751953125
2022-02-21,4131.505859375
2022-02-22,4194.9111328125
2022-02-23,4216.29833984375
2022-02-24,4060.388427734375
2022-02-25,4186.20458984375
2022-02-28,4288.88330078125
2022-03-02,4295.50830078125
2022-03-03,4408.6904296875
2022-03-04,4365.962890625
2022-03-07,4362.98193359375
2022-03-08,4566.58837890625
2022-03-09,4562.42431640625
2022-03-10,4675.89208984375
2022-03-11,4673.90283203125
2022-03-14,4703.05078125
2022-03-15,4498.78271484375
2022-03-16,4499.77685546875
2022-03-17,4478.90966796875
2022-03-21,4531.19580078125
2022-03-22,4616.7919921875
2022-03-23,4635.056640625
2022-03-24,4767.02392578125
2022-03-25,4664.5341796875
2022-03-28,4630.466796875
2022-03-29,4706.8837890625
2022-03-30,4835.16064453125
2022-03-31,4831.3759765625
2022-04-01,4846.517578125
2022-04-04,4915.55322265625
2022-04-05,4893.55078125
2022-04-06,4865.396484375
2022-04-07,4710.66943359375
2022-04-08,4725.10107421875
2022-04-11,4541.3681640625
2022-04-12,4346.1845703125
2022-04-13,4265.55517578125
2022-04-18,4074.156982421875
2022-04-19,3983.8291015625
2022-04-20,3956.479248046875
2022-04-21,4016.57275390625
2022-04-22,3881.339599609375
2022-04-25,3795.411376953125
2022-04-26,3823.376220703125
2022-04-27,3808.944091796875
2022-04-28,3850.48876953125
2022-04-29,3872.11279296875
2022-05-02,3732.195556640625
2022-05-04,3724.9560546875
2022-05-05,3808.14013671875
2022-05-06,3659.421875
2022-05-09,3686.723876953125
2022-05-10,3680.146728515625
2022-05-11,3522.29638671875
2022-05-12,3395.5810546875
2022-05-13,3314.76318359375
2022-05-16,3222.163330078125
2022-05-17,3481.603515625
2022-05-18,3572.689453125
2022-05-19,3315.99365234375
2022-05-20,3343.058837890625
2022-05-23,3364.77734375
2022-05-24,3340.834716796875
2022-05-25,3176.45458984375
2022-05-26,3138.885009765625
2022-05-27,3263.518310546875
2022-05-30,3383.51513671875
2022-05-31,3314.431640625
2022-06-01,3301.98681640625
2022-06-02,3414.27099609375
2022-06-03,3381.243408203125
2022-06-06,3301.230224609375
2022-06-07,3259.685546875
2022-06-08,3267.019287109375
2022-06-09,3326.30810546875
2022-06-10,3261.956787109375
2022-06-13,3074.24951171875
2022-06-14,3118.207275390625
2022-06-15,3114.27978515625
2022-06-16,2983.210693359375
2022-06-17,2937.596923828125
2022-06-20,2878.403564453125
2022-06-21,2990.829345703125
2022-06-22,2890.279541015625
2022-06-23,2952.738525390625
2022-06-24,2889.14404296875
2022-06-27,2962.58056640625
2022-06-28,2988.604736328125
2022-06-29,2921.935302734375
2022-06-30,2868.1826171875
2022-07-01,2825.407958984375
2022-07-04,2813.57861328125
2022-07-05,2796.686279296875
2022-07-06,2872.725341796875
2022-07-07,2908.959716796875
2022-07-08,2969.06591796875
2022-07-11,2964.025390625
2022-07-12,2934.82861328125
2022-07-13,2950.568115234375
2022-07-14,2901.208984375
2022-07-15,2941.343017578125
2022-07-18,3020.70751953125
2022-07-19,3032.928955078125
2022-07-20,3239.5908203125
2022-07-21,3249.291259765625
2022-07-22,3254.712158203125
2022-07-25,3271.92578125
2022-07-26,3094.27099609375
2022-07-27,3132.883056640625
2022-07-28,3233.076416015625
2022-07-29,3339.165283203125
2022-08-01,3351.623779296875
2022-08-02,3311.109130859375
2022-08-03,3304.59423828125
2022-08-04,3353.81103515625
2022-08-05,3388.619384765625
2022-08-08,3414.0595703125
2022-08-10,3410.683837890625
2022-08-11,3460.2802734375
2022-08-12,3480.347412109375
2022-08-16,3497.608642578125
2022-08-17,3652.200927734375
2022-08-18,3695.1884765625
2022-08-19,3607.5498046875
2022-08-22,3494.470458984375
2022-08-23,3472.263427734375
2022-08-24,3499.415771484375
2022-08-25,3463.7041015625
2022-08-26,3490.285888671875
2022-08-29,3403.122802734375
2022-08-30,3532.1796875
2022-09-01,3447.584228515625
2022-09-02,3463.0859375
2022-09-05,3466.12939453125
2022-09-06,3447.060546875
2022-09-07,3419.52783203125
2022-09-08,3430.370361328125
2022-09-09,3569.317626953125
2022-09-12,3637.0322265625
2022-09-13,3652.58154296875
2022-09-14,3496.943359375
2022-09-15,3453.623046875
2022-09-16,3264.46044921875
2022-09-19,3179.626953125
2022-09-20,3241.207275390625
2022-09-21,3286.905029296875
2022-09-22,3316.43505859375
2022-09-23,3278.20263671875
2022-09-26,3302.26416015625
2022-09-27,3331.0810546875
2022-09-28,3339.973388671875
2022-09-29,3347.914794921875
2022-09-30,3415.771728515625
2022-10-03,3321.237548828125
2022-10-04,3400.269287109375
2022-10-06,3423.189697265625
2022-10-07,3411.4443359375
2022-10-10,3430.75048828125
2022-10-11,3381.5810546875
2022-10-12,3420.717041015625
2022-10-13,3390.473876953125
2022-10-14,3441.259521484375
2022-10-17,3410.77880859375
2022-10-18,3495.18408203125
2022-10-19,3323.947998046875
2022-10-20,3358.042724609375
2022-10-21,3339.450439453125
2022-10-24,3351.528076171875
2022-10-25,3388.6669921875
2022-10-27,3357.579345703125
2022-10-28,3298.07861328125
2022-10-31,3379.8798828125
2022-11-01,3444.776611328125
2022-11-02,3454.757568359375
2022-11-03,3461.156005859375
2022-11-04,3463.973876953125
2022-11-07,3477.9658203125
2022-11-09,3457.956787109375
2022-11-10,3488.232177734375
2022-11-11,3549.97705078125
2022-11-14,3623.51708984375
2022-11-15,3599.97509765625
2022-11-16,3609.716552734375
2022-11-17,3586.747314453125
2022-11-18,3633.40234375
2022-11-21,3638.034423828125
2022-11-22,3682.54052734375
2022-11-23,3650.927490234375
2022-11-24,3715.68115234375
2022-11-25,3711.240234375
2022-11-28,3688.509521484375
2022-11-29,3673.514892578125
2022-11-30,3643.4306640625
2022-12-01,3972.832275390625
2022-12-02,4094.69921875
2022-12-05,4058.0244140625
2022-12-06,4028.56103515625
2022-12-07,3966.1943359375
2022-12-08,3921.9755859375
2022-12-09,3802.018798828125
2022-12-12,3709.32958984375
2022-12-13,3729.5771484375
2022-12-14,3848.578369140625
2022-12-15,3862.283447265625
2022-12-16,3804.26318359375
2022-12-19,3810.757568359375
2022-12-20,3773.510498046875
2022-12-21,3779.288330078125
2022-12-22,3773.892333984375
2022-12-23,3536.224609375
2022-12-26,3560.8173828125
2022-12-27,3602.9833984375
2022-12-28,3533.837158203125
2022-12-29,3494.965576171875
2022-12-30,3518.0302734375
2023-01-02,3556.18505859375
2023-01-03,3540.665283203125
2023-01-04,3549.881591796875
2023-01-05,3477.91748046875
2023-01-06,3461.7294921875
2023-01-09,3506.09228515625
2023-01-10,3475.530029296875
2023-01-11,3464.9765625
2023-01-12,3479.111572265625
2023-01-13,3293.78125
2023-01-16,3276.92431640625
2023-01-17,3256.4853515625
2023-01-18,3265.46337890625
2023-01-19,3244.499755859375
2023-01-20,3085.52880859375
2023-01-23,3173.586181640625
2023-01-24,3272.005615234375
2023-01-25,3160.6923828125
2023-01-27,3148.27685546875
2023-01-30,3153.864013671875
2023-01-31,3186.00244140625
2023-02-01,3183.23193359375
2023-02-02,3285.949462890625
2023-02-03,3292.061767578125
2023-02-06,3303.952392578125
2023-02-07,3291.536376953125
2023-02-08,3384.655517578125
2023-02-09,3459.294189453125
2023-02-10,3449.83837890625
2023-02-13,3420.900390625
2023-02-14,3444.442626953125
2023-02-15,3458.7685546875
2023-02-16,3588.370849609375
2023-02-17,3528.201416015625
2023-02-20,3578.247314453125
2023-02-21,3585.410400390625
2023-02-22,3544.8671875
2023-02-23,3539.948974609375
2023-02-24,3541.668701171875
2023-02-27,3488.85302734375
2023-02-28,3519.176513671875
2023-03-01,3580.204833984375
2023-03-02,3532.212890625
2023-03-03,3585.935302734375
2023-03-06,3546.3955078125
2023-03-08,3510.198974609375
2023-03-09,3545.201904296875
2023-03-10,3498.690673828125
2023-03-13,3484.794189453125
2023-03-14,3429.686767578125
2023-03-15,3377.110595703125
2023-03-16,3325.441162109375
2023-03-17,3409.678466796875
2023-03-20,3369.613037109375
2023-03-21,3272.9130859375
2023-03-22,3258.300537109375
2023-03-23,3209.878662109375
2023-03-24,3233.373291015625
2023-03-27,3224.347900390625
2023-03-28,3161.218017578125
2023-03-29,3206.440185546875
2023-03-31,3226.735595703125
2023-04-03,3280.8876953125
2023-04-05,3488.37548828125
2023-04-06,3435.65576171875
2023-04-10,3432.02685546875
2023-04-11,3383.8916015625
2023-04-12,3409.153076171875
2023-04-13,3371.237060546875
2023-04-17,3278.356689453125
2023-04-18,3295.309326171875
2023-04-19,3280.74462890625
2023-04-20,3208.636962890625
2023-04-21,3234.5673828125
2023-04-24,3280.600830078125
2023-04-25,3271.81494140625
2023-04-26,3292.061767578125
2023-04-27,3563.348388671875
2023-04-28,3605.609375
2023-05-02,3634.691650390625
2023-05-03,3556.471923828125
2023-05-04,3557.904296875
2023-05-05,3511.488037109375
2023-05-08,3569.365234375
2023-05-09,3594.3876953125
2023-05-10,3662.817626953125
2023-05-11,3666.63818359375
2023-05-12,3641.281982421875
2023-05-15,3682.2060546875
2023-05-16,3674.9951171875
2023-05-17,3654.509033203125
2023-05-18,3671.652587890625
2023-05-19,3664.91943359375
2023-05-22,3752.021728515625
2023-05-23,3722.70068359375
2023-05-24,3621.893798828125
2023-05-25,3630.68017578125
2023-05-26,3703.981201171875
2023-05-29,3693.046142578125
2023-05-30,3698.871826171875
2023-05-31,3727.619384765625
2023-06-01,3722.8916015625
2023-06-02,3758.898193359375
2023-06-05,3749.39501953125
2023-06-06,3669.456298828125
2023-06-07,3696.436279296875
2023-06-08,3657.0400390625
2023-06-09,3637.31787109375
2023-06-12,3715.489990234375
2023-06-13,3776.13671875
2023-06-14,3702.119140625
2023-06-15,3663.868896484375
2023-06-16,3704.172607421875
2023-06-19,3730.48486328125
2023-06-20,3791.751708984375
2023-06-21,3816.822021484375
2023-06-22,3805.02734375
2023-06-23,3645.627197265625
2023-06-26,3641.23388671875
2023-06-27,3676.33251953125
2023-06-28,3673.94482421875
2023-06-30,3759.232421875
2023-07-03,3721.076904296875
2023-07-04,3772.603271484375
2023-07-05,3825.943603515625
2023-07-06,3820.833984375
2023-07-07,3794.418701171875
2023-07-10,3770.84326171875
2023-07-11,3749.913330078125
2023-07-12,3705.69677734375
2023-07-13,3738.17333984375
2023-07-14,3940.4931640625
2023-07-17,3942.754638671875
2023-07-18,3914.27099609375
2023-07-19,3986.53857421875
2023-07-20,3936.259521484375
2023-07-21,3889.5888671875
2023-07-24,3843.110595703125
2023-07-25,3824.25
2023-07-26,3784.5078125
2023-07-27,3790.37744140625
2023-07-28,3864.617431640625
2023-07-31,3884.00732421875
2023-08-01,4007.420166015625
2023-08-02,3970.94970703125
2023-08-03,4044.996826171875
2023-08-04,4056.2080078125
2023-08-07,4079.783447265625
2023-08-08,4115.2431640625
2023-08-09,4125.10693359375
2023-08-10,4081.131103515625
2023-08-11,4090.946044921875
2023-08-14,4090.176513671875
2023-08-16,4121.2578125
2023-08-17,4140.7919921875
2023-08-18,4109.03662109375
2023-08-21,4180.87109375
2023-08-22,4190.97509765625
2023-08-23,4203.19677734375
2023-08-24,4229.56298828125
2023-08-25,4179.04296875
2023-08-28,4192.89990234375
2023-08-29,4185.2978515625
2023-08-30,4220.27685546875
2023-08-31,4238.12744140625
2023-09-01,4282.8251953125
2023-09-04,4350.71337890625
2023-09-05,4428.8994140625
2023-09-06,4437.751953125
2023-09-07,4461.23193359375
2023-09-08,4478.6494140625
2023-09-11,4479.46728515625
2023-09-12,4472.10595703125
2023-09-13,4433.85498046875
2023-09-14,4578.87060546875
2023-09-15,4545.76806640625
2023-09-18,4487.310546875
2023-09-20,4435.58740234375
2023-09-21,4484.47119140625
2023-09-22,4475.8583984375
2023-09-25,4547.69384765625
2023-09-26,4539.7060546875
2023-09-27,4557.84521484375
2023-09-28,4447.470703125
2023-09-29,4403.35107421875
2023-10-03,4395.94091796875
2023-10-04,4378.95654296875
2023-10-05,4464.64794921875
2023-10-06,4479.4189453125
2023-10-09,4567.90087890625
2023-10-10,4603.1689453125
2023-10-11,4574.541015625
2023-10-12,4549.76171875
2023-10-13,4547.5966796875
2023-10-16,4513.38720703125
2023-10-17,4439.43603515625
2023-10-18,4189.3876953125
2023-10-19,4202.619140625
2023-10-20,4150.51220703125
2023-10-23,4056.49609375
2023-10-25,4049.760498046875
2023-10-26,3983.122802734375
2023-10-27,4035.299560546875
2023-10-30,4038.97119140625
2023-10-31,4045.39697265625
2023-11-01,4024.960693359375
2023-11-02,4069.021728515625
2023-11-03,4089.603271484375
2023-11-06,4117.9140625
2023-11-07,4120.91015625
2023-11-08,4134.775390625
2023-11-09,4109.45947265625
2023-11-10,4130.7646484375
2023-11-13,4114.0009765625
2023-11-15,4242.8017578125
2023-11-16,4282.2734375
2023-11-17,4303.38623046875
2023-11-20,4377.2080078125
2023-11-21,4441.36669921875
2023-11-22,4412.6201171875
2023-11-23,4376.43408203125
2023-11-24,4414.35986328125
2023-11-28,4436.3896484375
2023-11-29,4517.79638671875
2023-11-30,4607.99609375
2023-12-01,4639.83349609375
2023-12-04,4587.85009765625
2023-12-05,4517.50634765625
2023-12-06,4694.9580078125
2023-12-07,4760.22802734375
2023-12-08,4772.35546875
2023-12-11,4777.62109375
2023-12-12,4780.51953125
2023-12-13,4757.7646484375
2023-12-14,4926.27880859375
2023-12-15,5085.806640625
2023-12-18,5149.28857421875
2023-12-19,5000.7763671875
2023-12-20,4877.53076171875
2023-12-21,4965.12158203125
2023-12-22,5028.89404296875
2023-12-26,5022.08251953125
2023-12-27,5030.87548828125
2023-12-28,5000.873046875
2023-12-29,5077.59326171875
2024-01-01,5034.49853515625
2024-01-02,5008.55517578125
2024-01-03,4942.4150390625
2024-01-04,5053.05029296875
2024-01-05,5041.60107421875
2024-01-08,4984.54296875
2024-01-09,5068.751953125
2024-01-10,5161.8505859375
2024-01-11,5168.662109375
2024-01-12,5284.3701171875
2024-01-15,5260.89111328125
2024-01-16,5169.24169921875
2024-01-17,5353.07080078125
2024-01-18,5224.125
2024-01-19,5205.23486328125
2024-01-23,5180.3056640625
2024-01-24,5314.130859375
2024-01-25,5204.12353515625
2024-01-29,5254.126953125
2024-01-30,5290.11962890625
2024-01-31,5395.48974609375
2024-02-01,5319.78369140625
2024-02-02,5336.7412109375
2024-02-05,5276.93017578125
2024-02-06,5391.96240234375
2024-02-07,5378.14501953125
2024-02-08,5374.52197265625
2024-02-09,5377.951171875
2024-02-12,5383.36279296875
2024-02-13,5425.68505859375
2024-02-14,5220.4052734375
2024-02-15,5249.24755859375
2024-02-16,5278.33154296875
2024-02-19,5264.5146484375
2024-02-20,5228.27978515625
2024-02-21,5098.4638671875
2024-02-22,5170.44970703125
2024-02-23,5257.99169921875
2024-02-26,5247.8466796875
2024-02-27,5211.177734375
2024-02-28,5135.568359375
2024-02-29,5123.5869140625
2024-03-01,5108.56103515625
2024-03-04,5080.97509765625
2024-03-05,5085.22607421875
2024-03-06,5107.353515625
2024-03-07,5122.23388671875
2024-03-11,5092.908203125
2024-03-12,5093.14892578125
2024-03-13,4980.4365234375
2024-03-14,5085.2744140625
2024-03-15,5236.44482421875
2024-03-18,5205.1865234375
2024-03-19,5015.36669921875
2024-03-20,5016.6708984375
2024-03-21,5273.3076171875
2024-03-22,5188.615234375
2024-03-26,5236.44482421875
2024-03-27,5262.4853515625
2024-03-28,5297.60791015625
2024-04-01,5413.4130859375
2024-04-02,5394.08837890625
2024-04-03,5562.40966796875
