Date,ABREL
2003-06-09,54.54576873779297
2003-06-10,52.87058639526367
2003-06-11,53.07487106323242
2003-06-12,54.504913330078125
2003-06-13,53.728599548339844
2003-06-16,52.50286102294922
2003-06-17,55.6898078918457
2003-06-18,56.95640182495117
2003-06-19,60.30678176879883
2003-06-20,61.083091735839844
2003-06-23,58.304725646972656
2003-06-24,59.28532028198242
2003-06-25,60.347633361816406
2003-06-26,60.102500915527344
2003-06-27,59.448753356933594
2003-06-30,59.81648254394531
2003-07-01,63.82059860229492
2003-07-02,65.5366439819336
2003-07-03,64.5560531616211
2003-07-04,66.14950561523438
2003-07-07,68.39672088623047
2003-07-08,65.49576568603516
2003-07-09,64.22916412353516
2003-07-10,62.63569641113281
2003-07-11,63.41200637817383
2003-07-14,66.8032455444336
2003-07-15,65.94522094726562
2003-07-16,64.84204864501953
2003-07-17,64.22916412353516
2003-07-18,62.75829315185547
2003-07-21,62.10456466674805
2003-07-22,60.7562141418457
2003-07-23,60.837955474853516
2003-07-24,63.41200637817383
2003-07-25,68.19242095947266
2003-07-28,73.70829772949219
2003-07-29,72.68682861328125
2003-07-30,71.33851623535156
2003-07-31,71.99224853515625
2003-08-01,77.3038330078125
2003-08-04,85.9249267578125
2003-08-05,86.82379913330078
2003-08-06,85.14860534667969
2003-08-07,90.62361145019531
2003-08-08,89.80644989013672
2003-08-11,87.39579010009766
2003-08-12,86.53777313232422
2003-08-13,95.52660369873047
2003-08-14,93.89228057861328
2003-08-15,93.89228057861328
2003-08-18,96.09861755371094
2003-08-19,95.93518829345703
2003-08-20,92.8708267211914
2003-08-21,92.70738220214844
2003-08-22,91.1547622680664
2003-08-25,85.72061920166016
2003-08-26,92.2170639038086
2003-08-27,92.05365753173828
2003-08-28,89.88815307617188
2003-08-29,90.41932678222656
2003-09-01,99.53070831298828
2003-09-02,96.793212890625
2003-09-03,92.62567138671875
2003-09-04,92.38052368164062
2003-09-05,93.03424072265625
2003-09-08,95.32231140136719
2003-09-09,92.91166687011719
2003-09-10,90.41932678222656
2003-09-11,90.21501922607422
2003-09-12,88.41725158691406
2003-09-15,83.96370697021484
2003-09-16,88.41725158691406
2003-09-17,85.67977142333984
2003-09-18,81.87994384765625
2003-09-19,81.47134399414062
2003-09-22,82.77881622314453
2003-09-23,84.98516845703125
2003-09-24,87.51837921142578
2003-09-25,88.5806884765625
2003-09-26,89.52043914794922
2003-09-29,89.0301284790039
2003-09-30,88.5806884765625
2003-10-01,94.34171295166016
2003-10-02,94.34171295166016
2003-10-03,102.8810806274414
2003-10-06,103.20795440673828
2003-10-07,98.1823959350586
2003-10-08,98.79525756835938
2003-10-09,102.8810806274414
2003-10-10,99.89842987060547
2003-10-13,107.49805450439453
2003-10-14,102.26822662353516
2003-10-15,101.65535736083984
2003-10-16,104.92399597167969
2003-10-17,102.30908203125
2003-10-20,97.48780822753906
2003-10-21,95.1997299194336
2003-10-22,91.64507293701172
2003-10-23,90.95048522949219
2003-10-24,92.91166687011719
2003-10-27,92.2170639038086
2003-10-28,88.4581069946289
2003-10-29,80.00047302246094
2003-10-30,76.65010070800781
2003-10-31,88.6215591430664
2003-11-03,88.90756225585938
2003-11-04,90.82791137695312
2003-11-05,92.09449005126953
2003-11-06,91.72679138183594
2003-11-07,90.17417907714844
2003-11-10,88.04955291748047
2003-11-11,93.89228057861328
2003-11-12,97.24264526367188
2003-11-13,98.1823959350586
2003-11-14,95.60832214355469
2003-11-17,105.74117279052734
2003-11-18,103.45309448242188
2003-11-19,99.2038345336914
2003-11-20,101.69619750976562
2003-11-21,99.89842987060547
2003-11-24,95.97604370117188
2003-11-25,95.03630065917969
2003-11-26,95.03630065917969
2003-11-27,98.1823959350586
2003-11-28,99.57156372070312
2003-12-01,101.20589447021484
2003-12-02,99.53070831298828
2003-12-03,99.81669616699219
2003-12-04,98.10066986083984
2003-12-05,101.24674224853516
2003-12-08,101.53279113769531
2003-12-09,103.08538818359375
2003-12-10,107.29378509521484
2003-12-11,107.70235443115234
2003-12-12,106.92607879638672
2003-12-15,107.6206283569336
2003-12-16,104.43370819091797
2003-12-17,108.51954650878906
2003-12-18,113.01395416259766
2003-12-19,112.0741958618164
2003-12-22,110.93018341064453
2003-12-23,111.09358215332031
2003-12-24,113.83108520507812
2003-12-25,113.83108520507812
2003-12-26,118.77497863769531
2003-12-29,121.75763702392578
2003-12-30,117.54922485351562
2003-12-31,114.97513580322266
2004-01-01,118.4072265625
2004-01-02,118.1620864868164
2004-01-05,116.56858825683594
2004-01-06,111.99246978759766
2004-01-07,109.7861328125
2004-01-08,112.23763275146484
2004-01-09,111.21615600585938
2004-01-12,107.57975769042969
2004-01-13,104.88313293457031
2004-01-14,107.13034057617188
2004-01-15,102.6767807006836
2004-01-16,101.53279113769531
2004-01-19,99.81669616699219
2004-01-20,101.4510498046875
2004-01-21,96.22119140625
2004-01-22,92.70738220214844
2004-01-23,97.2017822265625
2004-01-26,97.2017822265625
2004-01-27,100.38873291015625
2004-01-28,99.2038345336914
2004-01-29,95.89430236816406
2004-01-30,90.5418930053711
2004-02-02,90.5418930053711
2004-02-03,87.8452377319336
2004-02-04,88.2538070678711
2004-02-05,89.27528381347656
2004-02-06,88.8667221069336
2004-02-09,91.48163604736328
2004-02-10,96.9566421508789
2004-02-11,96.26203918457031
2004-02-12,99.16297912597656
2004-02-13,98.50926971435547
2004-02-16,96.83405303955078
2004-02-17,95.89430236816406
2004-02-18,97.56951141357422
2004-02-19,93.27938842773438
2004-02-20,90.95048522949219
2004-02-23,88.4581069946289
2004-02-24,87.27323150634766
2004-02-25,86.25177001953125
2004-02-26,86.70122528076172
2004-02-27,85.43461608886719
2004-03-01,86.9054946899414
2004-03-02,86.9054946899414
2004-03-03,87.23236083984375
2004-03-04,86.41521453857422
2004-03-05,86.33350372314453
2004-03-08,91.0322036743164
2004-03-09,89.43871307373047
2004-03-10,87.51837921142578
2004-03-11,86.08834838867188
2004-03-12,87.15067291259766
2004-03-15,82.98312377929688
2004-03-16,82.20682525634766
2004-03-17,82.57453155517578
2004-03-18,77.67153930664062
2004-03-19,76.24150085449219
2004-03-22,69.00960540771484
2004-03-23,68.60100555419922
2004-03-24,67.98812103271484
2004-03-25,71.33851623535156
2004-03-26,73.42230224609375
2004-03-29,74.8931884765625
2004-03-30,76.03722381591797
2004-03-31,77.8349838256836
2004-04-01,79.71446228027344
2004-04-02,79.34672546386719
2004-04-05,81.59392547607422
2004-04-06,79.55101776123047
2004-04-07,78.85643005371094
2004-04-08,78.08011627197266
2004-04-09,78.08011627197266
2004-04-12,79.46932220458984
2004-04-13,82.45195770263672
2004-04-14,82.45195770263672
2004-04-15,83.92286682128906
2004-04-16,87.55924224853516
2004-04-19,94.34171295166016
2004-04-20,92.82994079589844
2004-04-21,96.9566421508789
2004-04-22,100.71560668945312
2004-04-23,98.26407623291016
2004-04-27,91.31819915771484
2004-04-28,91.93107604980469
2004-04-29,98.79525756835938
2004-04-30,102.55422973632812
2004-05-03,100.79730987548828
2004-05-04,105.16915130615234
2004-05-05,108.02921295166016
2004-05-06,115.0976791381836
2004-05-07,113.70852661132812
2004-05-10,107.70235443115234
2004-05-11,99.65328979492188
2004-05-12,102.39079284667969
2004-05-13,112.40105438232422
2004-05-14,106.3540267944336
2004-05-17,91.35906219482422
2004-05-18,95.15887451171875
2004-05-19,97.89637756347656
2004-05-20,93.8514175415039
2004-05-21,97.07920837402344
2004-05-24,100.96075439453125
2004-05-25,101.77791595458984
2004-05-26,101.49191284179688
2004-05-27,100.02100372314453
2004-05-28,94.34171295166016
2004-05-31,87.8452377319336
2004-06-01,92.0127944946289
2004-06-02,93.40196990966797
2004-06-03,90.09245300292969
2004-06-04,90.41932678222656
2004-06-07,93.40196990966797
2004-06-08,92.95252227783203
2004-06-09,92.82994079589844
2004-06-10,93.64710998535156
2004-06-11,92.99340057373047
2004-06-14,85.67977142333984
2004-06-15,89.47958374023438
2004-06-16,86.86465454101562
2004-06-17,86.82379913330078
2004-06-18,87.27323150634766
2004-06-21,84.78087615966797
2004-06-22,81.6347885131836
2004-06-23,76.85436248779297
2004-06-24,77.38552856445312
2004-06-25,81.71651458740234
2004-06-28,86.33350372314453
2004-06-29,88.45746612548828
2004-06-30,89.5819320678711
2004-07-01,89.2904052734375
2004-07-02,86.91653442382812
2004-07-05,85.75044250488281
2004-07-06,88.33252716064453
2004-07-07,91.12285614013672
2004-07-08,85.20901489257812
2004-07-09,95.28752136230469
2004-07-12,99.45219421386719
2004-07-13,95.49574279785156
2004-07-14,96.49526977539062
2004-07-15,97.82796478271484
2004-07-16,97.24491119384766
2004-07-19,97.4947738647461
2004-07-20,95.9122314453125
2004-07-21,96.66185760498047
2004-07-22,93.62164306640625
2004-07-23,98.1194839477539
2004-07-26,97.57808685302734
2004-07-27,95.70399475097656
2004-07-28,94.5378646850586
2004-07-29,95.12094116210938
2004-07-30,95.78730010986328
2004-08-02,92.5388412475586
2004-08-03,95.9122314453125
2004-08-04,94.07977294921875
2004-08-05,94.95435333251953
2004-08-06,96.95337677001953
2004-08-09,101.11804962158203
2004-08-10,100.03522491455078
2004-08-11,96.20375061035156
2004-08-12,94.74610900878906
2004-08-13,98.41101837158203
2004-08-16,100.36842346191406
2004-08-17,109.40573120117188
2004-08-18,108.23960876464844
2004-08-19,109.5722885131836
2004-08-20,106.82363891601562
2004-08-23,109.73890686035156
2004-08-24,111.6963119506836
2004-08-25,112.86237335205078
2004-08-26,114.07014465332031
2004-08-27,112.11276245117188
2004-08-30,119.1927261352539
2004-08-31,127.4803695678711
2004-09-01,125.43971252441406
2004-09-02,125.14818572998047
2004-09-03,125.27306365966797
2004-09-06,132.97776794433594
2004-09-07,129.6043701171875
2004-09-08,129.4794158935547
2004-09-09,125.31473541259766
2004-09-10,129.14622497558594
2004-09-13,134.1854705810547
2004-09-14,129.10459899902344
2004-09-15,130.06243896484375
2004-09-16,129.39614868164062
2004-09-17,127.52201080322266
2004-09-20,128.1883544921875
2004-09-21,127.6885986328125
2004-09-22,126.5641860961914
2004-09-23,124.5234603881836
2004-09-24,127.147216796875
2004-09-27,124.85662078857422
2004-09-28,120.23384094238281
2004-09-29,119.52587890625
2004-09-30,123.024169921875
2004-10-01,127.6885986328125
2004-10-04,131.4784698486328
2004-10-05,134.4353790283203
2004-10-06,132.7278594970703
2004-10-07,132.56124877929688
2004-10-08,132.10316467285156
2004-10-11,129.31277465820312
2004-10-12,127.56369018554688
2004-10-14,127.89684295654297
2004-10-15,127.27214050292969
2004-10-18,128.0218048095703
2004-10-19,127.147216796875
2004-10-20,126.6891098022461
2004-10-21,125.7312240600586
2004-10-22,125.7312240600586
2004-10-25,123.85710906982422
2004-10-26,121.8996810913086
2004-10-27,124.85662078857422
2004-10-28,126.5641860961914
2004-10-29,123.81546783447266
2004-11-01,123.4822998046875
2004-11-02,124.39852142333984
2004-11-03,127.4803695678711
2004-11-04,125.60629272460938
2004-11-05,124.39852142333984
2004-11-08,128.4799041748047
2004-11-09,130.7288055419922
2004-11-10,131.27023315429688
2004-11-11,129.56271362304688
2004-11-12,131.353515625
2004-11-15,131.353515625
2004-11-16,130.6038818359375
2004-11-17,131.145263671875
2004-11-18,131.6450653076172
2004-11-19,129.22952270507812
2004-11-22,130.77044677734375
2004-11-23,138.55841064453125
2004-11-24,143.05625915527344
2004-11-25,141.18212890625
2004-11-26,141.18212890625
2004-11-29,146.30467224121094
2004-11-30,140.9322052001953
2004-12-01,140.0160369873047
2004-12-02,140.72402954101562
2004-12-03,141.30706787109375
2004-12-06,141.8068084716797
2004-12-07,144.5138702392578
2004-12-08,142.51486206054688
2004-12-09,142.8063507080078
2004-12-10,140.18260192871094
2004-12-13,141.05715942382812
2004-12-14,143.3061065673828
2004-12-15,141.51528930664062
2004-12-16,148.22039794921875
2004-12-17,142.5564422607422
2004-12-20,145.13856506347656
2004-12-21,148.13710021972656
2004-12-22,145.7216033935547
2004-12-23,146.05482482910156
2004-12-24,147.47076416015625
2004-12-27,151.76036071777344
2004-12-28,152.46836853027344
2004-12-29,147.9705352783203
2004-12-30,145.18019104003906
2004-12-31,146.80442810058594
2005-01-03,155.46694946289062
2005-01-04,153.63446044921875
2005-01-05,149.2615966796875
2005-01-06,143.59762573242188
2005-01-07,144.72210693359375
2005-01-10,146.05482482910156
2005-01-11,142.72305297851562
2005-01-12,133.89395141601562
2005-01-13,138.3501434326172
2005-01-14,136.2261962890625
2005-01-17,137.267333984375
2005-01-18,144.09738159179688
2005-01-19,141.68190002441406
2005-01-20,142.43148803710938
2005-01-24,142.88966369628906
2005-01-25,140.1409454345703
2005-01-27,140.18260192871094
2005-01-28,139.30804443359375
2005-01-31,146.47125244140625
2005-02-01,146.97097778320312
2005-02-02,148.55361938476562
2005-02-03,156.84124755859375
2005-02-04,168.6272735595703
2005-02-07,172.1255645751953
2005-02-08,178.289306640625
2005-02-09,183.62008666992188
2005-02-10,189.65879821777344
2005-02-11,188.49266052246094
2005-02-14,186.61863708496094
2005-02-15,182.49557495117188
2005-02-16,179.580322265625
2005-02-17,178.45587158203125
2005-02-18,178.87232971191406
2005-02-21,176.7067108154297
2005-02-22,177.45632934570312
2005-02-23,183.1619415283203
2005-02-24,179.7469482421875
2005-02-25,199.237548828125
2005-02-28,191.86610412597656
2005-03-01,194.61474609375
2005-03-02,194.78135681152344
2005-03-03,201.90292358398438
2005-03-04,205.44287109375
2005-03-07,198.61285400390625
2005-03-08,196.2389678955078
2005-03-09,189.45057678222656
2005-03-10,196.98861694335938
2005-03-11,190.74160766601562
2005-03-14,188.40940856933594
2005-03-15,187.78468322753906
2005-03-16,188.11788940429688
2005-03-17,183.12030029296875
2005-03-18,189.57554626464844
2005-03-21,184.5363006591797
2005-03-22,179.4137420654297
2005-03-23,177.7895050048828
2005-03-24,180.82972717285156
2005-03-28,182.41229248046875
2005-03-29,177.7895050048828
2005-03-30,180.95468139648438
2005-03-31,185.95230102539062
2005-04-01,195.19784545898438
2005-04-04,203.90196228027344
2005-04-05,202.81915283203125
2005-04-06,200.4453125
2005-04-07,204.44334411621094
2005-04-08,198.07142639160156
2005-04-11,192.2825927734375
2005-04-12,197.1968536376953
2005-04-13,195.53099060058594
2005-04-15,191.32467651367188
2005-04-18,196.98861694335938
2005-04-19,197.65496826171875
2005-04-20,198.8627166748047
2005-04-21,218.43663024902344
2005-04-22,224.18385314941406
2005-04-25,225.6831817626953
2005-04-26,223.8507537841797
2005-04-27,220.89381408691406
2005-04-28,214.85508728027344
2005-04-29,206.0675811767578
2005-05-02,207.7334442138672
2005-05-03,202.94407653808594
2005-05-04,204.651611328125
2005-05-05,204.44334411621094
2005-05-06,201.94454956054688
2005-05-09,202.94407653808594
2005-05-10,205.10972595214844
2005-05-11,207.6085205078125
2005-05-12,208.60806274414062
2005-05-13,206.359130859375
2005-05-16,209.4825897216797
2005-05-17,204.943115234375
2005-05-18,203.7770538330078
2005-05-19,202.90245056152344
2005-05-20,202.06954956054688
2005-05-23,204.5683135986328
2005-05-24,210.44049072265625
2005-05-25,211.81483459472656
2005-05-26,207.6501922607422
2005-05-27,206.44241333007812
2005-05-30,202.81915283203125
2005-05-31,204.1102294921875
2005-06-01,202.48599243164062
2005-06-02,206.56735229492188
2005-06-03,211.56492614746094
2005-06-06,217.81195068359375
2005-06-07,219.47781372070312
2005-06-08,218.39503479003906
2005-06-09,221.60179138183594
2005-06-10,217.06231689453125
2005-06-13,215.8545684814453
2005-06-14,214.73011779785156
2005-06-15,215.9378662109375
2005-06-16,213.77223205566406
2005-06-17,210.8986053466797
2005-06-20,217.22889709472656
2005-06-21,228.09869384765625
2005-06-22,219.93589782714844
2005-06-23,227.51564025878906
2005-06-24,226.30789184570312
2005-06-27,221.68508911132812
2005-06-28,213.3974151611328
2005-06-29,217.187255859375
2005-06-30,230.76400756835938
2005-07-01,238.76023864746094
2005-07-04,243.34133911132812
2005-07-05,238.51068115234375
2005-07-06,244.1394500732422
2005-07-07,237.7125244140625
2005-07-08,250.9445037841797
2005-07-11,250.06231689453125
2005-07-12,251.15447998046875
2005-07-13,253.84286499023438
2005-07-14,248.42408752441406
2005-07-15,253.04473876953125
2005-07-18,255.18707275390625
2005-07-19,253.8848114013672
2005-07-20,263.63031005859375
2005-07-21,256.61529541015625
2005-07-22,262.2441711425781
2005-07-25,263.75628662109375
2005-07-26,263.2942199707031
2005-07-27,262.2021179199219
2005-07-28,262.2021179199219
2005-07-29,248.5921173095703
2005-08-01,258.1694641113281
2005-08-02,268.79705810546875
2005-08-03,264.3023986816406
2005-08-04,281.7769470214844
2005-08-05,281.60894775390625
2005-08-08,264.42840576171875
2005-08-09,262.4961242675781
2005-08-10,270.6873474121094
2005-08-11,267.62091064453125
2005-08-12,264.2183532714844
2005-08-16,262.91619873046875
2005-08-17,267.5368347167969
2005-08-18,264.0083312988281
2005-08-19,264.0923767089844
2005-08-22,259.84979248046875
2005-08-23,251.8685302734375
2005-08-24,246.74380493164062
2005-08-25,247.66802978515625
2005-08-26,257.7493896484375
2005-08-29,258.5055847167969
2005-08-30,259.3876647949219
2005-08-31,261.8240661621094
2005-09-01,263.5462951660156
2005-09-02,263.0422058105469
2005-09-05,261.78204345703125
2005-09-06,260.7738342285156
2005-09-08,264.7644958496094
2005-09-09,265.6885681152344
2005-09-12,271.3174133300781
2005-09-13,270.1412048339844
2005-09-14,272.07354736328125
2005-09-15,275.30804443359375
2005-09-16,289.001953125
2005-09-19,290.1780700683594
2005-09-20,282.86907958984375
2005-09-21,274.929931640625
2005-09-22,254.85098266601562
2005-09-23,258.8836364746094
2005-09-26,270.26727294921875
2005-09-27,273.4597473144531
2005-09-28,280.8528137207031
2005-09-29,277.61834716796875
2005-09-30,286.1455993652344
2005-10-03,294.5887451171875
2005-10-04,298.2013244628906
2005-10-05,291.228271484375
2005-10-06,282.44903564453125
2005-10-07,279.3405456542969
2005-10-10,279.3405456542969
2005-10-11,279.8446044921875
2005-10-13,276.0220642089844
2005-10-14,267.7049255371094
2005-10-17,262.3280944824219
2005-10-18,254.3049774169922
2005-10-19,243.6774139404297
2005-10-20,234.31005859375
2005-10-21,240.8209686279297
2005-10-24,225.65676879882812
2005-10-25,237.50250244140625
2005-10-26,233.5118865966797
2005-10-27,224.7746124267578
2005-10-28,217.9696807861328
2005-10-31,229.0592803955078
2005-11-02,231.4956512451172
2005-11-04,231.4956512451172
2005-11-07,238.76275634765625
2005-11-08,242.54324340820312
2005-11-09,240.31692504882812
2005-11-10,243.34133911132812
2005-11-11,248.8021240234375
2005-11-14,244.01341247558594
2005-11-16,251.49058532714844
2005-11-17,251.65853881835938
2005-11-18,252.4146728515625
2005-11-21,249.7682342529297
2005-11-22,244.3914337158203
2005-11-23,241.49307250976562
2005-11-24,246.78578186035156
2005-11-25,256.0272216796875
2005-11-28,257.4553527832031
2005-11-29,255.60719299316406
2005-11-30,246.44976806640625
2005-12-01,254.4309539794922
2005-12-02,253.2968292236328
2005-12-05,249.64227294921875
2005-12-06,251.448486328125
2005-12-07,252.58270263671875
2005-12-08,260.5638122558594
2005-12-09,265.2265625
2005-12-12,262.6221008300781
2005-12-13,267.9148864746094
2005-12-14,266.9488220214844
2005-12-15,259.8916931152344
2005-12-16,264.6383972167969
2005-12-19,263.2522888183594
2005-12-20,259.0516357421875
2005-12-21,255.48109436035156
2005-12-22,254.4729766845703
2005-12-23,248.97012329101562
2005-12-26,242.92129516601562
2005-12-27,250.65040588378906
2005-12-28,251.15447998046875
2005-12-29,249.5582733154297
2005-12-30,252.1626739501953
2006-01-02,253.3387908935547
2006-01-03,257.0353088378906
2006-01-04,257.53936767578125
2006-01-05,261.614013671875
2006-01-06,262.28607177734375
2006-01-09,267.11688232421875
2006-01-10,267.3268127441406
2006-01-12,267.66290283203125
2006-01-13,268.2929992675781
2006-01-16,272.61956787109375
2006-01-17,269.7211608886719
2006-01-18,268.7130126953125
2006-01-19,273.0816650390625
2006-01-20,277.8703918457031
2006-01-23,268.2510070800781
2006-01-24,259.21966552734375
2006-01-25,250.44039916992188
2006-01-27,256.1112365722656
2006-01-30,251.07054138183594
2006-01-31,258.1275329589844
2006-02-01,254.17898559570312
2006-02-02,251.65853881835938
2006-02-03,252.49868774414062
2006-02-06,274.6778564453125
2006-02-07,276.1061096191406
2006-02-08,268.96502685546875
2006-02-10,268.8810729980469
2006-02-13,269.3851318359375
2006-02-14,269.6371765136719
2006-02-15,264.97454833984375
2006-02-16,268.2089538574219
2006-02-17,265.9826354980469
2006-02-20,259.84979248046875
2006-02-21,262.7481994628906
2006-02-22,260.05975341796875
2006-02-23,262.6221008300781
2006-02-24,266.7387390136719
2006-02-27,277.828369140625
2006-02-28,284.7593994140625
2006-03-01,316.38995361328125
2006-03-02,308.5768127441406
2006-03-03,324.9172058105469
2006-03-06,328.44573974609375
2006-03-07,354.4895324707031
2006-03-08,336.1748046875
2006-03-09,348.3145751953125
2006-03-10,345.2901916503906
2006-03-13,343.8618469238281
2006-03-14,342.89581298828125
2006-03-16,343.9040222167969
2006-03-17,339.5773620605469
2006-03-20,331.68011474609375
2006-03-21,325.6732482910156
2006-03-22,315.8438720703125
2006-03-23,328.4877014160156
2006-03-24,328.1517028808594
2006-03-27,351.2969970703125
2006-03-28,350.2469177246094
2006-03-29,349.4067687988281
2006-03-30,349.82684326171875
2006-03-31,373.60223388671875
2006-04-03,379.1051025390625
2006-04-04,376.62664794921875
2006-04-05,402.37640380859375
2006-04-07,411.4917297363281
2006-04-10,422.20330810546875
2006-04-12,406.8291015625
2006-04-13,412.3738708496094
2006-04-17,431.36077880859375
2006-04-18,430.6044921875
2006-04-19,449.9273986816406
2006-04-20,458.874755859375
2006-04-21,462.36114501953125
2006-04-24,473.9127502441406
2006-04-25,459.8827209472656
2006-04-26,470.9723815917969
2006-04-27,480.59173583984375
2006-04-28,509.9539489746094
2006-05-02,548.2637939453125
2006-05-03,524.6561889648438
2006-05-04,491.84942626953125
2006-05-05,485.1285400390625
2006-05-08,505.92138671875
2006-05-09,522.7239990234375
2006-05-10,514.9947509765625
2006-05-11,501.55279541015625
2006-05-12,486.388671875
2006-05-15,449.7172546386719
2006-05-16,448.0791015625
2006-05-17,477.8612365722656
2006-05-18,407.45916748046875
2006-05-19,396.03350830078125
2006-05-22,336.80487060546875
2006-05-23,363.6468811035156
2006-05-24,340.4174499511719
2006-05-25,357.3038024902344
2006-05-26,370.4518737792969
2006-05-29,369.86370849609375
2006-05-30,364.6549377441406
2006-05-31,338.0650939941406
2006-06-01,316.2218933105469
2006-06-02,334.0744934082031
2006-06-05,316.2218933105469
2006-06-06,304.4181823730469
2006-06-07,280.39068603515625
2006-06-08,247.6259307861328
2006-06-09,281.7769470214844
2006-06-12,255.1030731201172
2006-06-13,234.5620880126953
2006-06-14,224.06057739257812
2006-06-15,261.06793212890625
2006-06-16,266.5286865234375
2006-06-19,291.3122863769531
2006-06-20,289.2784729003906
2006-06-21,304.2359619140625
2006-06-22,304.3207092285156
2006-06-23,312.2020263671875
2006-06-26,284.405517578125
2006-06-27,288.4733581542969
2006-06-28,288.1767578125
2006-06-29,283.8970642089844
2006-06-30,303.1766662597656
2006-07-03,308.60040283203125
2006-07-04,313.0071716308594
2006-07-05,322.7528381347656
2006-07-06,326.015625
2006-07-07,312.54107666015625
2006-07-10,331.14263916015625
2006-07-11,328.17657470703125
2006-07-12,328.0918273925781
2006-07-13,326.5663146972656
2006-07-14,329.9562683105469
2006-07-17,306.60882568359375
2006-07-18,302.28680419921875
2006-07-19,285.1683044433594
2006-07-20,296.7359924316406
2006-07-21,284.9988098144531
2006-07-24,282.20220947265625
2006-07-25,301.6512451171875
2006-07-26,313.60040283203125
2006-07-27,323.2189636230469
2006-07-28,335.295166015625
2006-07-31,328.2189636230469
2006-08-01,333.64263916015625
2006-08-02,336.1850280761719
2006-08-03,336.4393310546875
2006-08-04,332.75286865234375
2006-08-07,327.07489013671875
2006-08-08,332.71038818359375
2006-08-09,338.13409423828125
2006-08-10,353.8544006347656
2006-08-11,350.1255798339844
2006-08-14,356.9052429199219
2006-08-16,355.845947265625
2006-08-17,352.2018737792969
2006-08-18,362.4560852050781
2006-08-21,369.0662536621094
2006-08-22,372.328857421875
2006-08-23,366.56622314453125
2006-08-24,374.3628845214844
2006-08-25,373.51531982421875
2006-08-28,376.0154113769531
2006-08-29,376.9898681640625
2006-08-30,374.828857421875
2006-08-31,365.12554931640625
2006-09-01,377.4136047363281
2006-09-04,388.7695007324219
2006-09-05,391.77801513671875
2006-09-06,390.8880920410156
2006-09-07,418.26092529296875
2006-09-08,417.15924072265625
2006-09-11,390.5067443847656
2006-09-12,404.6592712402344
2006-09-13,411.6083679199219
2006-09-14,414.7439880371094
2006-09-15,421.099853515625
2006-09-18,421.43890380859375
2006-09-19,405.12542724609375
2006-09-20,413.0914001464844
2006-09-21,418.7694091796875
2006-09-22,413.9812927246094
2006-09-25,407.20166015625
2006-09-26,414.3202819824219
2006-09-27,415.4219055175781
2006-09-28,414.1084289550781
2006-09-29,433.1337585449219
2006-10-03,433.2185363769531
2006-10-04,427.7100524902344
2006-10-05,431.5235900878906
2006-10-06,433.00665283203125
2006-10-09,431.3965148925781
2006-10-10,434.362548828125
2006-10-11,419.1507263183594
2006-10-12,428.8964538574219
2006-10-13,432.6675720214844
2006-10-16,427.2862854003906
2006-10-17,431.7778625488281
2006-10-18,432.4134521484375
2006-10-19,425.25238037109375
2006-10-20,426.01513671875
2006-10-23,433.9388427734375
2006-10-26,446.099853515625
2006-10-27,447.62518310546875
2006-10-30,446.9048767089844
2006-10-31,450.8032531738281
2006-11-01,453.85400390625
2006-11-02,472.752197265625
2006-11-03,472.8793029785156
2006-11-06,477.87933349609375
2006-11-07,490.9300537109375
2006-11-08,484.06573486328125
2006-11-09,490.9723815917969
2006-11-10,489.2774353027344
2006-11-13,503.7266845703125
2006-11-14,498.1758117675781
2006-11-15,513.133544921875
2006-11-16,516.904541015625
2006-11-17,502.6248779296875
2006-11-20,507.03167724609375
2006-11-21,531.26904296875
2006-11-22,542.1587524414062
2006-11-23,542.4977416992188
2006-11-24,539.6587524414062
2006-11-27,543.302734375
2006-11-28,551.1417846679688
2006-11-29,554.3196411132812
2006-11-30,547.4552001953125
2006-12-01,553.5146484375
2006-12-04,563.133056640625
2006-12-05,567.4974975585938
2006-12-06,583.9381713867188
2006-12-07,586.1415405273438
2006-12-08,564.8705444335938
2006-12-11,555.2093505859375
2006-12-12,495.6334228515625
2006-12-13,532.9638671875
2006-12-14,567.0314331054688
2006-12-15,567.70947265625
2006-12-18,565.2517700195312
2006-12-19,537.5823974609375
2006-12-20,528.7265014648438
2006-12-21,543.0485229492188
2006-12-22,557.1587524414062
2006-12-26,595.5060424804688
2006-12-27,608.0482177734375
2006-12-28,620.760009765625
2006-12-29,626.09912109375
2007-01-02,633.8955688476562
2007-01-03,629.1923217773438
2007-01-04,621.4804077148438
2007-01-05,626.2261962890625
2007-01-08,613.5142822265625
2007-01-09,612.7515869140625
2007-01-10,610.2938842773438
2007-01-11,634.5313720703125
2007-01-12,641.9039306640625
2007-01-15,639.82763671875
2007-01-16,653.2175903320312
2007-01-17,649.3617553710938
2007-01-18,640.8871459960938
2007-01-19,634.8278198242188
2007-01-22,627.6243896484375
2007-01-23,596.8193969726562
2007-01-24,591.52294921875
2007-01-25,598.6840209960938
2007-01-29,603.7262573242188
2007-01-31,584.7857055664062
2007-02-01,604.5736083984375
2007-02-02,601.2261352539062
2007-02-05,592.62451171875
2007-02-06,592.6669921875
2007-02-07,578.7263793945312
2007-02-08,568.3875122070312
2007-02-09,536.2689208984375
2007-02-12,473.2183837890625
2007-02-13,488.00634765625
2007-02-14,504.6589050292969
2007-02-15,527.4979248046875
2007-02-19,508.8961181640625
2007-02-20,497.96405029296875
