Date,HATSUN
2018-04-17,495.27606201171875
2018-04-18,509.196533203125
2018-04-19,513.5318603515625
2018-04-20,512.4140625
2018-04-23,509.29803466796875
2018-04-24,508.6206970214844
2018-04-25,514.8865966796875
2018-04-26,527.587646484375
2018-04-27,540.1532592773438
2018-04-30,533.582763671875
2018-05-02,530.3649291992188
2018-05-03,538.7306518554688
2018-05-04,534.4632568359375
2018-05-07,527.7570190429688
2018-05-08,521.5927124023438
2018-05-09,519.797607421875
2018-05-10,515.2930297851562
2018-05-11,516.2412719726562
2018-05-14,518.2736206054688
2018-05-15,520.1362915039062
2018-05-16,522.2701416015625
2018-05-17,530.2633666992188
2018-05-18,533.7857666015625
2018-05-21,535.2423095703125
2018-05-22,513.43017578125
2018-05-23,493.2099914550781
2018-05-24,506.5885314941406
2018-05-25,499.103271484375
2018-05-28,492.22772216796875
2018-05-29,486.87640380859375
2018-05-30,491.7535400390625
2018-05-31,501.55303955078125
2018-06-01,489.6194763183594
2018-06-04,487.03271484375
2018-06-05,479.61737060546875
2018-06-06,491.1715087890625
2018-06-07,495.4827880859375
2018-06-08,489.9643249511719
2018-06-11,495.689697265625
2018-06-12,490.3782043457031
2018-06-13,485.8945617675781
2018-06-14,485.7911682128906
2018-06-15,485.65313720703125
2018-06-18,482.9284362792969
2018-06-19,482.37652587890625
2018-06-20,477.72039794921875
2018-06-21,466.5456848144531
2018-06-22,451.0596618652344
2018-06-25,437.5740966796875
2018-06-26,409.5337219238281
2018-06-27,399.98004150390625
2018-06-28,400.80780029296875
2018-06-29,425.0198059082031
2018-07-02,430.2622375488281
2018-07-03,429.1240539550781
2018-07-04,434.5389709472656
2018-07-05,455.6123352050781
2018-07-06,441.40252685546875
2018-07-09,465.9593200683594
2018-07-10,453.0600280761719
2018-07-11,448.3349914550781
2018-07-12,435.0218505859375
2018-07-13,426.9167175292969
2018-07-16,429.1930847167969
2018-07-17,447.0588684082031
2018-07-18,434.22857666015625
2018-07-19,435.6082458496094
2018-07-20,440.91961669921875
2018-07-23,434.090576171875
2018-07-24,428.50323486328125
2018-07-25,430.84857177734375
2018-07-26,437.1602478027344
2018-07-27,441.1265563964844
2018-07-30,448.09356689453125
2018-07-31,450.99066162109375
2018-08-01,457.3713684082031
2018-08-02,456.2331237792969
2018-08-03,458.7509765625
2018-08-06,455.3363952636719
2018-08-07,488.2743225097656
2018-08-08,490.0332946777344
2018-08-09,482.44549560546875
2018-08-10,483.30780029296875
2018-08-13,478.4792175292969
2018-08-14,466.89056396484375
2018-08-16,489.033203125
2018-08-17,492.7925109863281
2018-08-20,496.3105163574219
2018-08-21,491.136962890625
2018-08-23,490.0679016113281
2018-08-24,484.6184387207031
2018-08-27,476.0304260253906
2018-08-28,493.5857849121094
2018-08-29,495.3448181152344
2018-08-30,500.7251892089844
2018-08-31,540.6646118164062
2018-09-03,528.9035034179688
2018-09-04,521.0398559570312
2018-09-05,512.5208129882812
2018-09-06,516.45263671875
2018-09-07,513.4175415039062
2018-09-10,512.072509765625
2018-09-11,507.5886535644531
2018-09-12,509.10626220703125
2018-09-14,510.2099609375
2018-09-17,503.5878601074219
2018-09-18,501.4150695800781
2018-09-19,502.2773132324219
2018-09-21,493.8962097167969
2018-09-24,493.6547546386719
2018-09-25,489.1711120605469
2018-09-26,487.75701904296875
2018-09-27,493.6547546386719
2018-09-28,487.9984436035156
2018-10-01,471.3052978515625
2018-10-03,464.20037841796875
2018-10-04,448.3695068359375
2018-10-05,436.1600036621094
2018-10-08,437.78106689453125
2018-10-09,416.7421569824219
2018-10-10,426.67535400390625
2018-10-11,418.15625
2018-10-12,428.606689453125
2018-10-15,421.46728515625
2018-10-16,431.4004211425781
2018-10-17,434.0216064453125
2018-10-19,428.67572021484375
2018-10-22,413.2586975097656
2018-10-23,398.0486145019531
2018-10-24,403.8084716796875
2018-10-25,395.1858825683594
2018-10-26,398.7384033203125
2018-10-29,406.0157470703125
2018-10-30,420.6740417480469
2018-10-31,425.9855041503906
2018-11-01,428.88262939453125
2018-11-02,431.81427001953125
2018-11-05,431.6073303222656
2018-11-06,433.5387878417969
2018-11-07,432.5386047363281
2018-11-09,428.330810546875
2018-11-12,418.3287353515625
2018-11-13,426.46832275390625
2018-11-14,425.53717041015625
2018-11-15,429.1240539550781
2018-11-16,425.57159423828125
2018-11-19,427.33062744140625
2018-11-20,427.9169616699219
2018-11-21,428.12384033203125
2018-11-22,425.6405944824219
2018-11-26,420.57061767578125
2018-11-27,423.9850158691406
2018-11-28,425.9855041503906
2018-11-29,423.91607666015625
2018-11-30,427.6409912109375
2018-12-03,427.675537109375
2018-12-04,426.8822326660156
2018-12-05,429.95184326171875
2018-12-06,430.0208435058594
2018-12-07,427.8824157714844
2018-12-10,429.26202392578125
2018-12-11,425.53717041015625
2018-12-12,428.8136291503906
2018-12-13,430.6761169433594
2018-12-14,425.33013916015625
2018-12-17,427.8824157714844
2018-12-18,425.1922302246094
2018-12-19,429.2275085449219
2018-12-20,430.2967834472656
2018-12-21,427.296142578125
2018-12-24,425.6405944824219
2018-12-26,428.606689453125
2018-12-27,428.67572021484375
2018-12-28,430.9865417480469
2018-12-31,429.64141845703125
2019-01-01,427.675537109375
2019-01-02,435.5392761230469
2019-01-03,444.1961975097656
2019-01-04,453.8189392089844
2019-01-07,455.5778503417969
2019-01-08,463.0276794433594
2019-01-09,466.40771484375
2019-01-10,469.3048400878906
2019-01-11,468.8910217285156
2019-01-14,471.54669189453125
2019-01-15,469.0289611816406
2019-01-16,468.09771728515625
2019-01-17,469.5118713378906
2019-01-18,480.06573486328125
2019-01-21,488.1018981933594
2019-01-22,489.6194763183594
2019-01-23,482.7559509277344
2019-01-24,487.13623046875
2019-01-25,491.7923278808594
2019-01-28,482.5145568847656
2019-01-29,469.3393249511719
2019-01-30,450.3009338378906
2019-01-31,459.3996887207031
2019-02-01,467.2182922363281
2019-02-04,475.1061706542969
2019-02-05,482.19842529296875
2019-02-06,485.6579895019531
2019-02-07,483.1324462890625
2019-02-08,477.700927734375
2019-02-11,471.3352355957031
2019-02-12,471.0930480957031
2019-02-14,457.3238830566406
2019-02-15,455.4556884765625
2019-02-18,457.1855163574219
2019-02-19,456.70111083984375
2019-02-20,456.8395690917969
2019-02-21,457.3930358886719
2019-02-22,456.2860107421875
2019-02-25,457.01251220703125
2019-02-26,459.74560546875
2019-02-27,456.66650390625
2019-02-28,456.0438537597656
2019-03-01,458.15423583984375
2019-03-05,459.0882873535156
2019-03-06,461.89056396484375
2019-03-07,468.22161865234375
2019-03-08,473.5494384765625
2019-03-11,476.80145263671875
2019-03-12,482.9941101074219
2019-03-13,495.9329528808594
2019-03-14,492.8193359375
2019-03-15,493.99560546875
2019-03-18,491.9889831542969
2019-03-19,497.8011779785156
2019-03-20,496.62493896484375
2019-03-22,492.33502197265625
2019-03-25,490.3975830078125
2019-03-26,494.58367919921875
2019-03-27,491.88525390625
2019-03-28,494.34161376953125
2019-04-01,491.8507080078125
2019-04-02,496.1059875488281
2019-04-03,511.5011901855469
2019-04-04,516.1370239257812
2019-04-05,526.7579345703125
2019-04-08,524.4400024414062
2019-04-09,525.65087890625
2019-04-10,525.7547607421875
2019-04-11,524.7168579101562
2019-04-12,522.8831787109375
2019-04-15,523.1600341796875
2019-04-16,507.17669677734375
2019-04-18,510.082763671875
2019-04-22,497.628173828125
2019-04-23,492.36962890625
2019-04-24,495.13726806640625
2019-04-25,493.19989013671875
2019-04-26,487.8720703125
2019-04-30,485.79632568359375
2019-05-02,499.6001281738281
2019-05-03,500.880126953125
2019-05-06,495.3448791503906
2019-05-07,497.628173828125
2019-05-08,497.6973876953125
2019-05-09,502.34613037109375
2019-05-10,505.6072998046875
2019-05-13,498.4606018066406
2019-05-14,485.13873291015625
2019-05-15,500.750244140625
2019-05-16,503.0053405761719
2019-05-17,503.5604553222656
2019-05-20,498.9810485839844
2019-05-21,498.4606018066406
2019-05-22,497.5585632324219
2019-05-23,490.30792236328125
2019-05-24,491.3833312988281
2019-05-27,498.9462890625
2019-05-28,495.54644775390625
2019-05-29,493.22210693359375
2019-05-30,497.766845703125
2019-05-31,496.1708679199219
2019-06-03,503.2134704589844
2019-06-04,505.36444091796875
2019-06-06,501.7216796875
2019-06-07,499.4320373535156
2019-06-10,495.7546691894531
2019-06-11,493.22210693359375
2019-06-12,497.2464294433594
2019-06-13,492.2159729003906
2019-06-14,495.0260925292969
2019-06-17,488.0528564453125
2019-06-18,484.3408203125
2019-06-19,482.9530944824219
2019-06-20,498.7381286621094
2019-06-21,496.79534912109375
2019-06-24,495.6505126953125
2019-06-25,495.82391357421875
2019-06-26,492.8404235839844
2019-06-27,491.8343505859375
2019-06-28,493.7771301269531
2019-07-01,486.56103515625
2019-07-02,491.5915222167969
2019-07-03,487.74066162109375
2019-07-04,489.0242614746094
2019-07-05,486.8039245605469
2019-07-08,496.1361389160156
2019-07-09,491.20989990234375
2019-07-10,487.1162109375
2019-07-11,489.44061279296875
2019-07-12,492.35467529296875
2019-07-15,483.9244689941406
2019-07-16,486.94268798828125
2019-07-17,488.50390625
2019-07-18,488.6773681640625
2019-07-19,517.367919921875
2019-07-22,491.1057434082031
2019-07-23,483.99383544921875
2019-07-24,483.8204040527344
2019-07-25,480.3759765625
2019-07-26,480.2716369628906
2019-07-29,480.93267822265625
2019-07-30,480.028076171875
2019-07-31,478.53204345703125
2019-08-01,472.1997985839844
2019-08-02,465.6589050292969
2019-08-05,436.4682312011719
2019-08-06,434.0675964355469
2019-08-07,423.699462890625
2019-08-08,406.5817565917969
2019-08-09,429.6489562988281
2019-08-13,431.3885498046875
2019-08-14,423.3863525390625
2019-08-16,433.1629333496094
2019-08-19,419.97674560546875
2019-08-20,430.20556640625
2019-08-21,421.4379577636719
2019-08-22,407.416748046875
2019-08-23,419.6288146972656
2019-08-26,409.95654296875
2019-08-27,417.3324890136719
2019-08-28,415.8016662597656
2019-08-29,416.3931579589844
2019-08-30,420.5333557128906
2019-09-03,414.0272216796875
2019-09-04,414.7579040527344
2019-09-05,417.7152099609375
2019-09-06,430.13604736328125
2019-09-09,439.4603576660156
2019-09-11,439.2515563964844
2019-09-12,427.17877197265625
2019-09-13,423.3863525390625
2019-09-16,423.21240234375
2019-09-17,417.3672790527344
2019-09-18,421.3336181640625
2019-09-19,418.1675109863281
2019-09-20,423.421142578125
2019-09-23,445.3402404785156
2019-09-24,434.8677978515625
2019-09-25,439.4603576660156
2019-09-26,440.50408935546875
2019-09-27,440.8520202636719
2019-09-30,435.9115295410156
2019-10-01,432.2931823730469
2019-10-03,434.7286376953125
2019-10-04,432.50189208984375
2019-10-07,433.19775390625
2019-10-09,434.3807067871094
2019-10-10,436.39862060546875
2019-10-11,437.0596923828125
2019-10-14,435.2852783203125
2019-10-15,433.82403564453125
2019-10-16,435.3200378417969
2019-10-17,435.1809387207031
2019-10-18,434.9025573730469
2019-10-22,435.4940490722656
2019-10-23,417.61090087890625
2019-10-24,395.4134216308594
2019-10-25,402.8589782714844
2019-10-27,417.8891906738281
2019-10-29,410.965576171875
2019-10-30,416.184326171875
2019-10-31,420.5333557128906
2019-11-01,420.77691650390625
2019-11-04,420.49859619140625
2019-11-05,417.0889892578125
2019-11-06,419.2113037109375
2019-11-07,415.5232849121094
2019-11-08,411.0699157714844
2019-11-11,405.6771240234375
2019-11-13,411.2786865234375
2019-11-14,409.95654296875
2019-11-15,408.5648498535156
2019-11-18,410.40887451171875
2019-11-19,413.01824951171875
2019-11-20,404.9465026855469
2019-11-21,401.815185546875
2019-11-22,403.4851989746094
2019-11-25,405.8163146972656
2019-11-26,408.5648498535156
2019-11-27,410.0261535644531
2019-11-28,408.6692199707031
2019-11-29,403.4156494140625
2019-12-02,403.6939697265625
2019-12-03,403.8331298828125
2019-12-04,403.5548095703125
2019-12-05,401.536865234375
2019-12-06,397.3269958496094
2019-12-09,396.2484436035156
2019-12-10,393.9869384765625
2019-12-11,393.4997863769531
2019-12-12,389.916259765625
2019-12-13,383.23614501953125
2019-12-16,391.4471130371094
2019-12-17,399.2405700683594
2019-12-18,395.0307312011719
2019-12-19,399.5536804199219
2019-12-20,398.47515869140625
2019-12-23,406.3033752441406
2019-12-24,402.9632873535156
2019-12-26,400.21478271484375
2019-12-27,407.695068359375
2019-12-30,408.39093017578125
2019-12-31,407.9385986328125
2020-01-01,404.1114807128906
2020-01-02,403.4156494140625
2020-01-03,403.6591491699219
2020-01-06,403.9027404785156
2020-01-07,403.728759765625
2020-01-08,401.2933349609375
2020-01-09,408.5648498535156
2020-01-10,415.9756164550781
2020-01-13,424.9867858886719
2020-01-14,424.5345153808594
2020-01-15,419.94195556640625
2020-01-16,421.71636962890625
2020-01-17,420.3941955566406
2020-01-20,419.00250244140625
2020-01-21,432.18878173828125
2020-01-22,451.6376647949219
2020-01-23,448.43670654296875
2020-01-24,444.9923095703125
2020-01-27,441.1999816894531
2020-01-28,439.28643798828125
2020-01-29,432.9542236328125
2020-01-30,441.13043212890625
2020-01-31,440.8868103027344
2020-02-03,443.0787353515625
2020-02-04,442.9048156738281
2020-02-05,456.0214538574219
2020-02-06,455.53436279296875
2020-02-07,457.7958984375
2020-02-10,453.16851806640625
2020-02-11,454.3861999511719
2020-02-12,459.5007019042969
2020-02-13,460.9619140625
2020-02-14,458.9787902832031
2020-02-17,448.5758972167969
2020-02-18,428.6051940917969
2020-02-19,451.98553466796875
2020-02-20,468.1639404296875
2020-02-24,463.0147399902344
2020-02-25,463.25823974609375
2020-02-26,462.8059387207031
2020-02-27,503.5823669433594
2020-02-28,480.167236328125
2020-03-02,479.6801452636719
2020-03-03,478.5668029785156
2020-03-04,477.2099304199219
2020-03-05,476.68798828125
2020-03-06,466.354736328125
2020-03-09,464.6847229003906
2020-03-11,463.25823974609375
2020-03-12,417.1933288574219
2020-03-13,414.4795227050781
2020-03-16,418.2370910644531
2020-03-17,411.744140625
2020-03-18,383.1192626953125
2020-03-19,355.40203857421875
2020-03-20,355.8209533691406
2020-03-23,284.85223388671875
2020-03-24,282.234130859375
2020-03-25,303.84234619140625
2020-03-26,353.20281982421875
2020-03-27,373.79876708984375
2020-03-30,352.8537292480469
2020-03-31,360.7779541015625
2020-04-01,362.6979064941406
2020-04-03,375.68377685546875
2020-04-07,386.7497863769531
2020-04-08,368.7021484375
2020-04-09,358.4041748046875
2020-04-13,352.8188171386719
2020-04-15,351.8064880371094
2020-04-16,354.1802673339844
2020-04-17,359.2419738769531
2020-04-20,360.74298095703125
2020-04-21,355.4369201660156
2020-04-22,354.2151794433594
2020-04-23,360.2892150878906
2020-04-24,351.17816162109375
2020-04-27,343.3935852050781
2020-04-28,354.45953369140625
2020-04-29,354.0406188964844
2020-04-30,353.4471740722656
2020-05-04,348.0014343261719
2020-05-05,344.33612060546875
2020-05-06,344.1615295410156
2020-05-07,342.06707763671875
2020-05-08,348.106201171875
2020-05-11,388.98388671875
2020-05-12,392.0907287597656
2020-05-13,391.0783996582031
2020-05-14,382.2116394042969
2020-05-15,374.1129150390625
2020-05-18,359.13726806640625
2020-05-19,361.2666015625
2020-05-20,360.6383056640625
2020-05-21,362.8724365234375
2020-05-22,363.04693603515625
2020-05-26,367.0964050292969
2020-05-27,366.398193359375
2020-05-28,363.88482666015625
2020-05-29,365.0367431640625
2020-06-01,368.1435852050781
2020-06-02,369.3304748535156
2020-06-03,375.3695983886719
2020-06-04,371.9835205078125
2020-06-05,388.4253845214844
2020-06-08,393.27764892578125
2020-06-09,396.3146667480469
2020-06-10,434.26007080078125
2020-06-11,419.31927490234375
2020-06-12,423.6479187011719
2020-06-15,422.70538330078125
2020-06-16,421.4486389160156
2020-06-17,425.498046875
2020-06-18,431.88629150390625
2020-06-19,425.4282531738281
2020-06-22,428.4302978515625
2020-06-23,423.89227294921875
2020-06-24,471.5072326660156
2020-06-25,465.3634338378906
2020-06-26,467.9466552734375
2020-06-29,456.81085205078125
2020-06-30,457.8232116699219
2020-07-01,453.0407409667969
2020-07-02,452.9709167480469
2020-07-03,455.3446960449219
2020-07-06,466.3757019042969
2020-07-07,468.1909484863281
2020-07-08,461.8027038574219
2020-07-09,469.7967529296875
2020-07-10,464.7350158691406
2020-07-13,470.7392578125
2020-07-14,455.8683166503906
2020-07-15,456.1475830078125
2020-07-16,447.9790344238281
2020-07-17,444.9419860839844
2020-07-20,436.878173828125
2020-07-21,445.9892578125
2020-07-22,474.5442810058594
2020-07-23,462.8848876953125
2020-07-24,465.2237854003906
2020-07-27,465.74737548828125
2020-07-28,460.0942687988281
2020-07-29,458.0096740722656
2020-07-30,458.7869567871094
2020-07-31,467.8673400878906
2020-08-03,480.2688903808594
2020-08-04,499.8428955078125
2020-08-05,516.3782348632812
2020-08-06,515.4595947265625
2020-08-07,511.9264221191406
2020-08-10,523.9392700195312
2020-08-11,513.3043823242188
2020-08-12,518.6748046875
2020-08-13,523.0560913085938
2020-08-14,519.4874877929688
2020-08-17,529.55712890625
2020-08-18,550.0496826171875
2020-08-19,543.9020385742188
2020-08-20,532.2069702148438
2020-08-21,549.5197143554688
2020-08-24,560.508056640625
2020-08-25,570.824951171875
2020-08-26,563.7586059570312
2020-08-27,560.5432739257812
2020-08-28,545.1385498046875
2020-08-31,526.765869140625
2020-09-01,537.2242431640625
2020-09-02,549.3783569335938
2020-09-03,542.806640625
2020-09-04,529.9103393554688
2020-09-07,527.5077514648438
2020-09-08,559.836669921875
2020-09-09,553.4769897460938
2020-09-10,554.6076049804688
2020-09-11,577.0433959960938
2020-09-14,594.603515625
2020-09-15,612.1988525390625
2020-09-16,593.6848754882812
2020-09-17,598.8433227539062
2020-09-18,590.257568359375
2020-09-21,575.10009765625
2020-09-22,546.5164794921875
2020-09-23,538.0015258789062
2020-09-24,520.9714965820312
2020-09-25,533.86767578125
2020-09-28,553.3356323242188
2020-09-29,564.4652099609375
2020-09-30,551.1450805664062
2020-10-01,551.1450805664062
2020-10-05,593.2608642578125
2020-10-06,593.4021606445312
2020-10-07,586.9364624023438
2020-10-08,576.4781494140625
2020-10-09,581.2832641601562
2020-10-12,582.590576171875
2020-10-13,577.502685546875
2020-10-14,582.060546875
2020-10-15,578.6334228515625
2020-10-16,594.6387939453125
2020-10-19,601.634521484375
2020-10-20,584.3925170898438
2020-10-21,567.8924560546875
2020-10-22,545.4918212890625
2020-10-23,555.8088989257812
2020-10-26,551.7809448242188
2020-10-27,563.8646240234375
2020-10-28,566.4791870117188
2020-10-29,568.0337524414062
2020-10-30,565.8784790039062
2020-11-02,569.1644287109375
2020-11-03,571.74365234375
2020-11-04,572.5209350585938
2020-11-05,579.340087890625
2020-11-06,581.56591796875
2020-11-09,586.9716796875
2020-11-10,578.7393188476562
2020-11-11,582.5552978515625
2020-11-12,583.8272094726562
2020-11-13,584.8871459960938
2020-11-14,590.1515502929688
2020-11-17,606.2277221679688
2020-11-18,673.111328125
2020-11-19,651.5234985351562
2020-11-20,666.3629150390625
2020-11-23,683.746337890625
2020-11-24,683.00439453125
2020-11-25,644.209716796875
2020-11-26,656.5052490234375
2020-11-27,669.5074462890625
2020-12-01,699.4336547851562
2020-12-02,695.441162109375
2020-12-03,699.6456909179688
2020-12-04,704.6981201171875
2020-12-07,740.2069702148438
2020-12-08,734.2711181640625
2020-12-09,793.6994018554688
2020-12-10,761.2882080078125
2020-12-11,758.7443237304688
2020-12-14,739.8063354492188
2020-12-15,729.1596069335938
2020-12-16,728.1231689453125
2020-12-17,713.8961181640625
2020-12-18,693.9217529296875
2020-12-21,644.5510864257812
2020-12-22,664.5725708007812
2020-12-23,684.6882934570312
2020-12-24,675.454833984375
2020-12-28,678.8467407226562
2020-12-29,681.8146362304688
2020-12-30,685.3006591796875
2020-12-31,682.427001953125
2021-01-01,681.343505859375
2021-01-04,677.3391723632812
2021-01-05,678.6112670898438
2021-01-06,676.5383911132812
2021-01-07,683.6519165039062
2021-01-08,686.054443359375
2021-01-11,682.0030517578125
2021-01-12,687.8917236328125
2021-01-13,680.4955444335938
2021-01-14,687.703369140625
2021-01-15,687.3734741210938
2021-01-18,680.4014282226562
2021-01-19,709.4207153320312
2021-01-20,730.7141723632812
2021-01-21,698.8683471679688
2021-01-22,699.1979370117188
2021-01-25,684.64111328125
2021-01-27,666.221435546875
2021-01-28,662.4526977539062
2021-01-29,655.6689453125
2021-02-01,674.7953491210938
2021-02-02,670.8851928710938
2021-02-03,676.3028564453125
2021-02-04,683.5106201171875
2021-02-05,682.1443481445312
2021-02-08,686.5255126953125
2021-02-09,683.887451171875
2021-02-10,685.7246704101562
2021-02-11,668.8124389648438
2021-02-12,673.6176147460938
2021-02-15,671.3092041015625
2021-02-16,667.54052734375
2021-02-17,666.4098510742188
2021-02-18,683.03955078125
2021-02-19,675.5020141601562
2021-02-22,671.4976806640625
2021-02-23,661.510498046875
2021-02-24,676.0672607421875
2021-02-25,670.3198852539062
2021-02-26,675.5020141601562
2021-03-01,677.716064453125
2021-03-02,677.3391723632812
2021-03-03,686.9967041015625
2021-03-04,707.630615234375
2021-03-05,715.4507446289062
2021-03-08,719.6905517578125
2021-03-09,710.5514526367188
2021-03-10,727.79345703125
2021-03-12,741.2196044921875
2021-03-15,727.4165649414062
2021-03-16,716.581298828125
2021-03-17,695.0523681640625
2021-03-18,698.1616821289062
2021-03-19,700.9881591796875
2021-03-22,685.5363159179688
2021-03-23,699.0567016601562
2021-03-24,687.7504272460938
2021-03-25,679.6947021484375
2021-03-26,676.020263671875
2021-03-30,677.716064453125
2021-03-31,682.9452514648438
2021-04-01,699.1038208007812
2021-04-05,695.4764404296875
2021-04-06,712.341552734375
2021-04-07,714.9796142578125
2021-04-08,720.3972778320312
2021-04-09,714.1787719726562
2021-04-12,704.5684814453125
2021-04-13,699.9518432617188
2021-04-15,705.5106811523438
2021-04-16,707.1123657226562
2021-04-19,698.5385131835938
2021-04-20,702.7782592773438
2021-04-22,704.803955078125
2021-04-23,706.2173461914062
2021-04-26,739.8063354492188
2021-04-27,763.5023803710938
2021-04-28,766.6587524414062
2021-04-29,754.1275634765625
2021-04-30,750.406005859375
2021-05-03,789.6481323242188
2021-05-04,788.8472900390625
2021-05-05,782.4874877929688
2021-05-06,778.9071044921875
2021-05-07,773.3011474609375
2021-05-10,772.5474243164062
2021-05-11,790.354736328125
2021-05-12,789.5067749023438
2021-05-14,777.8236694335938
2021-05-17,782.2047729492188
2021-05-18,818.9972534179688
2021-05-19,802.5089111328125
2021-05-20,810.8944702148438
2021-05-21,806.371826171875
2021-05-24,803.8280029296875
2021-05-25,811.3655395507812
2021-05-26,809.9993896484375
2021-05-27,807.26708984375
2021-05-28,807.7380981445312
2021-05-31,809.8109741210938
2021-06-01,801.99072265625
2021-06-02,808.2562255859375
2021-06-03,807.2199096679688
2021-06-04,807.5026245117188
2021-06-07,810.5175170898438
2021-06-08,814.1920776367188
2021-06-09,812.5904541015625
2021-06-10,890.2738037109375
2021-06-11,873.0317993164062
2021-06-14,849.9952392578125
2021-06-15,884.0553588867188
2021-06-16,868.7447509765625
2021-06-17,855.2244262695312
2021-06-18,842.9759521484375
2021-06-21,862.9503784179688
2021-06-22,866.012451171875
2021-06-23,864.1280517578125
2021-06-24,861.3958129882812
2021-06-25,854.37646484375
2021-06-28,856.0252685546875
2021-06-29,853.952392578125
2021-06-30,842.0338134765625
2021-07-01,844.2479858398438
2021-07-02,853.952392578125
2021-07-05,870.6290893554688
2021-07-06,872.04248046875
2021-07-07,867.284423828125
2021-07-08,869.5927124023438
2021-07-09,881.9824829101562
2021-07-12,954.0128784179688
2021-07-13,929.6101684570312
2021-07-14,937.3831787109375
2021-07-15,925.22900390625
2021-07-16,915.8543090820312
2021-07-19,910.248291015625
2021-07-20,889.8969116210938
2021-07-22,903.2666625976562
2021-07-23,888.8064575195312
2021-07-26,877.8071899414062
2021-07-27,893.2156372070312
2021-07-28,878.23388671875
2021-07-29,883.06982421875
2021-07-30,877.5228271484375
2021-08-02,896.534423828125
2021-08-03,900.9435424804688
2021-08-04,897.577392578125
2021-08-05,904.878662109375
2021-08-06,898.8574829101562
2021-08-09,893.9742431640625
2021-08-10,894.5431518554688
2021-08-11,883.4964599609375
2021-08-12,891.4141235351562
2021-08-13,896.2025756835938
2021-08-16,891.3192138671875
2021-08-17,887.194580078125
2021-08-18,883.7335205078125
2021-08-20,873.1135864257812
2021-08-23,963.1936645507812
2021-08-24,958.262939453125
2021-08-25,962.7670288085938
2021-08-26,979.9296875
2021-08-27,991.2609252929688
2021-08-30,1053.7479248046875
2021-08-31,1033.2666015625
2021-09-01,1020.1812744140625
2021-09-02,1021.55615234375
2021-09-03,1003.1134033203125
2021-09-06,1072.712158203125
2021-09-07,1130.363525390625
2021-09-08,1136.3846435546875
2021-09-09,1165.1153564453125
2021-09-13,1199.440673828125
2021-09-14,1388.1348876953125
2021-09-15,1364.7139892578125
2021-09-16,1373.7220458984375
2021-09-17,1330.720703125
2021-09-20,1314.17431640625
2021-09-21,1331.3369140625
2021-09-22,1333.09130859375
2021-09-23,1312.183349609375
2021-09-24,1324.0830078125
2021-09-27,1304.644775390625
2021-09-28,1364.5242919921875
2021-09-29,1342.478515625
2021-09-30,1336.3624267578125
2021-10-01,1350.680419921875
2021-10-04,1367.1319580078125
2021-10-05,1367.1319580078125
2021-10-06,1357.033447265625
2021-10-07,1392.212158203125
2021-10-08,1385.290283203125
2021-10-11,1388.8934326171875
2021-10-12,1367.41650390625
2021-10-13,1385.3851318359375
2021-10-14,1382.1612548828125
2021-10-18,1402.594970703125
2021-10-19,1378.415771484375
2021-10-20,1282.0299072265625
2021-10-21,1280.03857421875
2021-10-22,1296.964111328125
2021-10-25,1284.3056640625
2021-10-26,1263.4449462890625
2021-10-27,1259.604736328125
2021-10-28,1266.1949462890625
2021-10-29,1268.09130859375
2021-11-01,1326.027099609375
2021-11-02,1303.8389892578125
2021-11-03,1290.3267822265625
2021-11-04,1296.4901123046875
2021-11-08,1301.8001708984375
2021-11-09,1293.7403564453125
2021-11-10,1308.20068359375
2021-11-11,1318.867919921875
2021-11-12,1285.016845703125
2021-11-15,1293.4560546875
2021-11-16,1269.845458984375
2021-11-17,1247.278076171875
2021-11-18,1214.9439697265625
2021-11-22,1266.3843994140625
2021-11-23,1258.609130859375
2021-11-24,1228.93017578125
2021-11-25,1248.842529296875
2021-11-26,1223.0037841796875
2021-11-29,1243.437744140625
2021-11-30,1263.065673828125
2021-12-01,1254.3895263671875
2021-12-02,1256.4757080078125
2021-12-03,1248.463134765625
2021-12-06,1234.28759765625
2021-12-07,1237.5587158203125
2021-12-08,1262.022705078125
2021-12-09,1274.4915771484375
2021-12-10,1267.6644287109375
2021-12-13,1267.23779296875
2021-12-14,1217.78857421875
2021-12-15,1202.474853515625
2021-12-16,1165.1153564453125
2021-12-17,1225.04248046875
2021-12-20,1245.1446533203125
2021-12-21,1213.9957275390625
2021-12-22,1237.1319580078125
2021-12-23,1227.270751953125
2021-12-24,1231.300537109375
2021-12-27,1214.5645751953125
2021-12-28,1225.848388671875
2021-12-29,1220.1591796875
2021-12-30,1199.5828857421875
2021-12-31,1198.7296142578125
2022-01-03,1196.7857666015625
2022-01-04,1190.9542236328125
2022-01-05,1180.6187744140625
2022-01-06,1171.989990234375
2022-01-07,1170.7572021484375
2022-01-10,1153.310302734375
2022-01-11,1151.555908203125
2022-01-12,1161.41748046875
2022-01-13,1165.0206298828125
2022-01-14,1160.5164794921875
2022-01-17,1160.8958740234375
2022-01-18,1146.4832763671875
2022-01-19,1127.424072265625
2022-01-20,1128.4195556640625
2022-01-21,1086.603515625
2022-01-24,1042.0374755859375
2022-01-25,980.7830200195312
2022-01-27,957.45703125
2022-01-28,1004.0615844726562
2022-01-31,969.0726318359375
2022-02-01,1105.330810546875
2022-02-02,1090.775634765625
2022-02-03,1056.9244384765625
