Date,HINDCOPPER
2013-10-18,60.611785888671875
2013-10-21,62.01266860961914
2013-10-22,62.01266860961914
2013-10-23,68.78363037109375
2013-10-24,65.98184967041016
2013-10-25,66.35542297363281
2013-10-28,63.78712844848633
2013-10-29,64.11400604248047
2013-10-30,65.70166015625
2013-10-31,66.86907196044922
2013-11-01,68.78363037109375
2013-11-05,68.50344848632812
2013-11-06,70.41799926757812
2013-11-07,67.24264526367188
2013-11-08,66.35542297363281
2013-11-11,66.16862487792969
2013-11-12,64.30077362060547
2013-11-13,63.32017135620117
2013-11-14,64.9078369140625
2013-11-18,65.93514251708984
2013-11-19,67.98979949951172
2013-11-20,66.02854919433594
2013-11-21,64.39418029785156
2013-11-22,63.83382797241211
2013-11-25,65.56158447265625
2013-11-26,64.06729125976562
2013-11-27,63.41354751586914
2013-11-28,63.74043655395508
2013-11-29,64.25409698486328
2013-12-02,65.18802642822266
2013-12-03,65.14131927490234
2013-12-04,65.70166015625
2013-12-05,65.98184967041016
2013-12-06,65.8884506225586
2013-12-09,66.40210723876953
2013-12-10,65.56158447265625
2013-12-11,65.04792785644531
2013-12-12,64.30077362060547
2013-12-13,62.946590423583984
2013-12-16,62.57302474975586
2013-12-17,62.899898529052734
2013-12-18,63.41354751586914
2013-12-19,62.71311569213867
2013-12-20,63.46024703979492
2013-12-23,64.5809555053711
2013-12-24,65.79505920410156
2013-12-26,66.86907196044922
2013-12-27,65.65496826171875
2013-12-30,66.16862487792969
2013-12-31,65.8884506225586
2014-01-01,67.0091552734375
2014-01-02,64.814453125
2014-01-03,64.62765502929688
2014-01-06,64.9078369140625
2014-01-07,64.5809555053711
2014-01-08,65.18802642822266
2014-01-09,64.86112976074219
2014-01-10,63.553646087646484
2014-01-13,63.64704513549805
2014-01-14,63.32017135620117
2014-01-15,63.74043655395508
2014-01-16,64.62765502929688
2014-01-17,62.899898529052734
2014-01-20,62.61971664428711
2014-01-21,62.85320281982422
2014-01-22,63.41354751586914
2014-01-23,62.899898529052734
2014-01-24,61.54570007324219
2014-01-27,58.977413177490234
2014-01-28,59.02410125732422
2014-01-29,59.117496490478516
2014-01-30,57.62321090698242
2014-01-31,57.71659851074219
2014-02-03,56.54920196533203
2014-02-04,56.68928909301758
2014-02-05,56.595890045166016
2014-02-06,57.576515197753906
2014-02-07,57.29633712768555
2014-02-10,57.29633712768555
2014-02-11,57.6699104309082
2014-02-12,57.99678421020508
2014-02-13,55.98884582519531
2014-02-14,55.56858444213867
2014-02-17,54.868133544921875
2014-02-18,55.47518539428711
2014-02-19,55.56858444213867
2014-02-20,54.68135070800781
2014-02-21,54.774742126464844
2014-02-24,54.447872161865234
2014-02-25,54.96152114868164
2014-02-26,54.49455642700195
2014-02-28,55.1483039855957
2014-03-03,54.58796310424805
2014-03-04,56.409114837646484
2014-03-05,56.409114837646484
2014-03-06,57.29633712768555
2014-03-07,59.16419219970703
2014-03-10,58.88401794433594
2014-03-11,58.183570861816406
2014-03-12,57.856693267822266
2014-03-13,61.54570007324219
2014-03-14,61.54570007324219
2014-03-18,61.4056282043457
2014-03-19,63.78712844848633
2014-03-20,63.03998947143555
2014-03-21,65.56158447265625
2014-03-24,63.086692810058594
2014-03-25,61.499019622802734
2014-03-26,61.499019622802734
2014-03-27,61.54570007324219
2014-03-28,62.66640853881836
2014-03-31,64.11400604248047
2014-04-01,64.34748077392578
2014-04-02,65.60826110839844
2014-04-03,64.5809555053711
2014-04-04,68.08319091796875
2014-04-07,67.0091552734375
2014-04-09,68.31666564941406
2014-04-10,69.85763549804688
2014-04-11,72.28585052490234
2014-04-15,71.39862060546875
2014-04-16,70.27790832519531
2014-04-17,71.49201202392578
2014-04-21,72.56602478027344
2014-04-22,74.57395935058594
2014-04-23,75.92816162109375
2014-04-24,75.92816162109375
2014-04-25,73.59334564208984
2014-04-28,73.54664611816406
2014-04-29,72.0523681640625
2014-04-30,69.20389556884766
2014-05-02,69.34397888183594
2014-05-05,68.7369384765625
2014-05-06,68.78363037109375
2014-05-07,67.56951904296875
2014-05-08,66.58891296386719
2014-05-09,71.07173919677734
2014-05-12,73.26647186279297
2014-05-13,75.08763122558594
2014-05-14,75.6946792602539
2014-05-15,73.45326232910156
2014-05-16,76.39512634277344
2014-05-19,88.06919860839844
2014-05-20,90.40401458740234
2014-05-21,96.89478302001953
2014-05-22,97.36176300048828
2014-05-23,96.70801544189453
2014-05-26,93.0656967163086
2014-05-27,92.03837585449219
2014-05-28,95.96087646484375
2014-05-29,92.55204010009766
2014-05-30,93.48594665527344
2014-06-02,97.50183868408203
2014-06-03,100.63050079345703
2014-06-04,102.07807922363281
2014-06-05,104.83316040039062
2014-06-06,103.01200103759766
2014-06-09,105.25342559814453
2014-06-10,112.3045654296875
2014-06-11,109.36270141601562
2014-06-12,110.24992370605469
2014-06-13,102.31155395507812
2014-06-16,101.14415740966797
2014-06-17,106.79440307617188
2014-06-18,103.47896575927734
2014-06-19,105.58030700683594
2014-06-20,105.62699890136719
2014-06-23,107.30805969238281
2014-06-24,107.0745849609375
2014-06-25,108.05519104003906
2014-06-26,106.0472640991211
2014-06-27,105.1600341796875
2014-06-30,107.96180725097656
2014-07-01,106.42082214355469
2014-07-02,106.60761260986328
2014-07-03,105.3468246459961
2014-07-04,105.30011749267578
2014-07-07,107.68163299560547
2014-07-08,99.55647277832031
2014-07-09,96.75470733642578
2014-07-10,97.59524536132812
2014-07-11,91.33792877197266
2014-07-14,89.09651184082031
2014-07-15,90.4507064819336
2014-07-16,94.27979278564453
2014-07-17,94.46659088134766
2014-07-18,94.3731918334961
2014-07-21,94.27979278564453
2014-07-22,93.62603759765625
2014-07-23,92.03837585449219
2014-07-24,91.24453735351562
2014-07-25,90.31063079833984
2014-07-28,89.09651184082031
2014-07-30,88.25596618652344
2014-07-31,86.6683120727539
2014-08-01,85.36079406738281
2014-08-04,85.03394317626953
2014-08-05,85.87446594238281
2014-08-06,84.47357940673828
2014-08-07,82.74581909179688
2014-08-08,79.61715698242188
2014-08-11,80.13082122802734
2014-08-12,81.2982406616211
2014-08-13,80.55108642578125
2014-08-14,79.66387176513672
2014-08-18,84.7537612915039
2014-08-19,84.4268798828125
2014-08-20,84.24009704589844
2014-08-21,84.24009704589844
2014-08-22,82.60572814941406
2014-08-25,82.23216247558594
2014-08-26,80.50437927246094
2014-08-27,81.81188201904297
2014-08-28,82.37224578857422
2014-09-01,83.95991516113281
2014-09-02,84.14671325683594
2014-09-03,83.53965759277344
2014-09-04,82.60572814941406
2014-09-05,83.73926544189453
2014-09-08,84.77832794189453
2014-09-09,84.58940124511719
2014-09-10,86.3841552734375
2014-09-11,88.13166809082031
2014-09-12,86.24246978759766
2014-09-15,85.2978515625
2014-09-16,82.1334228515625
2014-09-17,82.1334228515625
2014-09-18,84.16432189941406
2014-09-19,83.40864562988281
2014-09-22,83.1252670288086
2014-09-23,80.90542602539062
2014-09-24,78.30776977539062
2014-09-25,75.3794937133789
2014-09-26,75.9462661743164
2014-09-29,76.13516998291016
2014-09-30,75.33226013183594
2014-10-01,74.34042358398438
2014-10-07,73.49029541015625
2014-10-08,73.53750610351562
2014-10-09,75.47395324707031
2014-10-10,73.7264404296875
2014-10-13,74.05704498291016
2014-10-14,73.67921447753906
2014-10-15,73.67921447753906
2014-10-16,71.27046203613281
2014-10-17,71.31768798828125
2014-10-20,72.30953216552734
2014-10-21,73.86811828613281
2014-10-22,76.32411193847656
2014-10-27,75.99347686767578
2014-10-28,76.13516998291016
2014-10-29,77.8826904296875
2014-10-30,76.46578979492188
2014-10-31,77.5048599243164
2014-11-03,80.24420928955078
2014-11-05,81.7083511352539
2014-11-07,78.82730865478516
2014-11-10,78.40222930908203
2014-11-11,77.26871490478516
2014-11-12,78.3550033569336
2014-11-13,76.18241119384766
2014-11-14,74.71827697753906
2014-11-17,76.08795928955078
2014-11-18,76.98533630371094
2014-11-19,74.95443725585938
2014-11-20,74.19873809814453
2014-11-21,75.47395324707031
2014-11-24,74.2459716796875
2014-11-25,72.12060546875
2014-11-26,72.30953216552734
2014-11-27,71.83723449707031
2014-11-28,71.31768798828125
2014-12-01,71.45939636230469
2014-12-02,71.45939636230469
2014-12-03,73.01798248291016
2014-12-04,73.91536712646484
2014-12-05,73.77365112304688
2014-12-08,71.6483154296875
2014-12-09,70.08971405029297
2014-12-10,70.37308502197266
2014-12-11,69.19233703613281
2014-12-12,68.3421859741211
2014-12-15,70.23138427734375
2014-12-16,66.07512664794922
2014-12-17,64.7054443359375
2014-12-18,66.73635864257812
2014-12-19,66.73635864257812
2014-12-22,67.16142272949219
2014-12-23,66.54743194580078
2014-12-24,66.45296478271484
2014-12-26,66.45296478271484
2014-12-29,66.830810546875
2014-12-30,67.06695556640625
2014-12-31,66.73635864257812
2015-01-01,69.71187591552734
2015-01-02,69.38125610351562
2015-01-05,69.28678894042969
2015-01-06,66.1695785522461
2015-01-07,65.08329772949219
2015-01-08,67.01974487304688
2015-01-09,66.26405334472656
2015-01-12,66.4057388305664
2015-01-13,68.5783462524414
2015-01-14,67.82264709472656
2015-01-15,67.72818756103516
2015-01-16,67.3975830078125
2015-01-19,67.16142272949219
2015-01-20,67.72818756103516
2015-01-21,67.20865631103516
2015-01-22,67.06695556640625
2015-01-23,66.73635864257812
2015-01-27,66.68911743164062
2015-01-28,65.98066711425781
2015-01-29,66.07512664794922
2015-01-30,65.83898162841797
2015-02-02,66.12236785888672
2015-02-03,66.31128692626953
2015-02-04,67.06695556640625
2015-02-05,67.3031234741211
2015-02-06,65.98066711425781
2015-02-09,64.7054443359375
2015-02-10,65.03605651855469
2015-02-11,65.88621520996094
2015-02-12,66.1695785522461
2015-02-13,66.1695785522461
2015-02-16,66.26405334472656
2015-02-18,67.11420440673828
2015-02-19,73.44305419921875
2015-02-20,71.78999328613281
2015-02-23,71.03430938720703
2015-02-24,68.43663024902344
2015-02-25,68.38941192626953
2015-02-26,67.58650970458984
2015-02-27,68.72003936767578
2015-03-02,67.58650970458984
2015-03-03,68.76727294921875
2015-03-04,67.63372802734375
2015-03-05,69.61741638183594
2015-03-09,67.7754135131836
2015-03-10,69.00342559814453
2015-03-11,69.61741638183594
2015-03-12,68.48388671875
2015-03-13,67.86988067626953
2015-03-16,67.3503646850586
2015-03-17,67.44481658935547
2015-03-18,67.72818756103516
2015-03-19,66.68911743164062
2015-03-20,64.94159698486328
2015-03-23,63.71361541748047
2015-03-24,62.249481201171875
2015-03-25,60.59642791748047
2015-03-26,58.37659454345703
2015-03-27,57.14861297607422
2015-03-30,59.5101318359375
2015-03-31,60.0768928527832
2015-04-01,61.35211181640625
2015-04-06,61.54103088378906
2015-04-07,62.81624984741211
2015-04-08,63.288551330566406
2015-04-09,63.288551330566406
2015-04-10,65.83898162841797
2015-04-13,66.31128692626953
2015-04-15,65.17778015136719
2015-04-16,64.51654052734375
2015-04-17,63.57193374633789
2015-04-20,62.060546875
2015-04-21,61.493797302246094
2015-04-22,61.54103088378906
2015-04-23,61.210418701171875
2015-04-24,60.31303787231445
2015-04-27,58.9906005859375
2015-04-28,59.27397155761719
2015-04-29,59.88797378540039
2015-04-30,59.27397155761719
2015-05-04,61.210418701171875
2015-05-05,61.39934158325195
2015-05-06,59.79351043701172
2015-05-07,58.32937240600586
2015-05-08,58.9906005859375
2015-05-11,60.17135238647461
2015-05-12,58.94336700439453
2015-05-13,59.84074020385742
2015-05-14,59.368438720703125
2015-05-15,59.27397155761719
2015-05-18,59.41566848754883
2015-05-19,59.41566848754883
2015-05-20,59.93520736694336
2015-05-21,59.74628448486328
2015-05-22,59.17951965332031
2015-05-25,58.801673889160156
2015-05-26,58.32937240600586
2015-05-27,58.56551742553711
2015-05-28,58.9906005859375
2015-05-29,58.56551742553711
2015-06-01,59.41566848754883
2015-06-02,57.99876022338867
2015-06-03,56.487396240234375
2015-06-04,52.89788818359375
2015-06-05,53.51189041137695
2015-06-08,56.58185577392578
2015-06-09,55.7789306640625
2015-06-10,56.204017639160156
2015-06-11,55.73170852661133
2015-06-12,54.7870979309082
2015-06-15,54.83433151245117
2015-06-16,55.96786117553711
2015-06-17,57.668148040771484
2015-06-18,57.668148040771484
2015-06-19,57.715370178222656
2015-06-22,58.18768310546875
2015-06-23,58.65998458862305
2015-06-24,59.03782653808594
2015-06-25,64.7999038696289
2015-06-26,60.97426986694336
2015-06-29,59.17951965332031
2015-06-30,59.27397155761719
2015-07-01,60.31303787231445
2015-07-02,59.93520736694336
2015-07-03,59.651824951171875
2015-07-06,59.22674560546875
2015-07-07,59.69904708862305
2015-07-08,57.80984115600586
2015-07-09,57.57368469238281
2015-07-10,57.904293060302734
2015-07-13,57.904293060302734
2015-07-14,58.18768310546875
2015-07-15,58.18768310546875
2015-07-16,58.37659454345703
2015-07-17,57.99876022338867
2015-07-20,58.423828125
2015-07-21,57.57368469238281
2015-07-22,57.526458740234375
2015-07-23,57.19584655761719
2015-07-24,56.723548889160156
2015-07-27,55.44832229614258
2015-07-28,55.117706298828125
2015-07-29,55.16494369506836
2015-07-30,55.306636810302734
2015-07-31,58.18768310546875
2015-08-03,60.265811920166016
2015-08-04,62.155029296875
2015-08-05,61.91887283325195
2015-08-06,60.87980270385742
2015-08-07,60.974491119384766
2015-08-10,60.453739166259766
2015-08-11,58.9388427734375
2015-08-12,56.9505500793457
2015-08-13,55.435646057128906
2015-08-14,55.81438064575195
2015-08-17,55.67235565185547
2015-08-18,57.37660598754883
2015-08-19,57.045230865478516
2015-08-20,55.435646057128906
2015-08-21,54.67821502685547
2015-08-24,49.04469299316406
2015-08-25,48.19256591796875
2015-08-26,48.76065444946289
2015-08-27,49.896827697753906
2015-08-28,50.79629135131836
2015-08-31,50.46490478515625
2015-09-01,48.5712890625
2015-09-02,48.71331024169922
2015-09-03,49.23405456542969
2015-09-04,47.861183166503906
2015-09-07,47.955867767333984
2015-09-08,48.5712890625
2015-09-09,50.275550842285156
2015-09-10,49.18672180175781
2015-09-11,49.61278533935547
2015-09-14,50.51224899291992
2015-09-15,49.75480270385742
2015-09-16,50.32288360595703
2015-09-18,52.92661666870117
2015-09-21,53.63671875
2015-09-22,52.6425666809082
2015-09-23,52.500553131103516
2015-09-24,51.601078033447266
2015-09-28,50.41756820678711
2015-09-29,50.275550842285156
2015-09-30,50.46490478515625
2015-10-01,50.79629135131836
2015-10-05,51.601078033447266
2015-10-06,54.58353042602539
2015-10-07,54.772884368896484
2015-10-08,54.67821502685547
2015-10-09,55.29363250732422
2015-10-12,57.092567443847656
2015-10-13,56.761192321777344
2015-10-14,56.05107879638672
2015-10-15,55.95639419555664
2015-10-16,56.00373840332031
2015-10-19,55.57767105102539
2015-10-20,55.67235565185547
2015-10-21,55.81438064575195
2015-10-23,55.81438064575195
2015-10-26,54.441505432128906
2015-10-27,54.725555419921875
2015-10-28,55.38831329345703
2015-10-29,54.53618621826172
2015-10-30,53.968101501464844
2015-11-02,54.015445709228516
2015-11-03,53.82607650756836
2015-11-04,53.73139953613281
2015-11-05,52.07448959350586
2015-11-06,50.654266357421875
2015-11-09,51.45905303955078
2015-11-10,51.03299331665039
2015-11-13,50.275550842285156
2015-11-16,51.88512420654297
2015-11-17,52.31118392944336
2015-11-18,51.41171646118164
2015-11-19,52.07448959350586
2015-11-20,51.364383697509766
2015-11-23,51.83777618408203
2015-11-24,51.64842224121094
2015-11-26,53.257991790771484
2015-11-27,55.482994079589844
2015-11-30,54.441505432128906
2015-12-01,55.34097671508789
2015-12-02,56.80853271484375
2015-12-03,55.435646057128906
2015-12-04,53.73139953613281
2015-12-07,53.968101501464844
2015-12-08,53.16331481933594
2015-12-09,51.553741455078125
2015-12-10,52.689903259277344
2015-12-11,51.74310302734375
2015-12-14,51.69575881958008
2015-12-15,51.50639724731445
2015-12-16,51.69575881958008
2015-12-17,52.97394943237305
2015-12-18,52.21651077270508
2015-12-21,52.97394943237305
2015-12-22,53.49469757080078
2015-12-23,53.54203414916992
2015-12-24,54.53618621826172
2015-12-28,55.62501907348633
2015-12-29,57.187255859375
2015-12-30,56.09842300415039
2015-12-31,55.62501907348633
2016-01-01,56.1931037902832
2016-01-04,55.482994079589844
2016-01-05,56.33512496948242
2016-01-06,56.14575958251953
2016-01-07,53.58938217163086
2016-01-08,53.684059143066406
2016-01-11,53.58938217163086
2016-01-12,52.689903259277344
2016-01-13,51.26969909667969
2016-01-14,50.13352584838867
2016-01-15,48.76065444946289
2016-01-18,46.488311767578125
2016-01-19,47.48246765136719
2016-01-20,46.488311767578125
2016-01-21,46.67767333984375
2016-01-22,46.72501754760742
2016-01-25,46.96171569824219
2016-01-27,46.72501754760742
2016-01-28,46.251609802246094
2016-01-29,46.8197021484375
2016-02-01,46.867034912109375
2016-02-02,46.488311767578125
2016-02-03,45.73086166381836
2016-02-04,46.15692901611328
2016-02-05,46.63033676147461
2016-02-08,46.062252044677734
2016-02-09,45.920223236083984
2016-02-10,45.162784576416016
2016-02-11,43.7899055480957
2016-02-12,42.70107650756836
2016-02-15,44.5000114440918
2016-02-16,43.647884368896484
2016-02-17,43.41117858886719
2016-02-18,41.280860900878906
2016-02-19,42.322357177734375
2016-02-22,42.2750129699707
2016-02-23,41.42288589477539
2016-02-24,40.996822357177734
2016-02-25,41.2335205078125
2016-02-26,40.80745315551758
2016-02-29,40.7601203918457
2016-03-01,42.13298797607422
2016-03-02,43.837242126464844
2016-03-03,45.73086166381836
2016-03-04,46.346290588378906
2016-03-08,47.387779235839844
2016-03-09,46.67767333984375
2016-03-10,46.39363098144531
2016-03-11,45.82554626464844
2016-03-14,45.58884048461914
2016-03-15,45.30479431152344
2016-03-16,45.25746154785156
2016-03-17,47.43511962890625
2016-03-18,48.28725051879883
2016-03-21,49.94416809082031
2016-03-22,49.18672180175781
2016-03-23,49.94416809082031
2016-03-28,48.381927490234375
2016-03-29,47.43511962890625
2016-03-30,48.09788131713867
2016-03-31,47.671817779541016
2016-04-01,48.66596984863281
2016-04-04,48.902679443359375
2016-04-05,47.19841766357422
2016-04-06,47.766502380371094
2016-04-07,47.577144622802734
2016-04-08,47.52980041503906
2016-04-11,48.145225524902344
2016-04-12,48.33458709716797
2016-04-13,49.092037200927734
2016-04-18,49.37607955932617
2016-04-20,53.63671875
2016-04-21,54.062782287597656
2016-04-22,53.257991790771484
2016-04-25,51.83777618408203
2016-04-26,51.88512420654297
2016-04-27,52.59523391723633
2016-04-28,51.64842224121094
2016-04-29,50.89097595214844
2016-05-02,51.69575881958008
2016-05-03,51.41171646118164
2016-05-04,50.275550842285156
2016-05-05,49.66012191772461
2016-05-06,49.3287353515625
2016-05-09,48.950016021728516
2016-05-10,48.902679443359375
2016-05-11,48.66596984863281
2016-05-12,49.80213928222656
2016-05-13,48.8079948425293
2016-05-16,48.950016021728516
2016-05-17,49.139381408691406
2016-05-18,48.950016021728516
2016-05-19,48.47661209106445
2016-05-20,47.71916580200195
2016-05-23,44.78404998779297
2016-05-24,40.47607421875
2016-05-25,42.89044189453125
2016-05-26,42.13298797607422
2016-05-27,43.127140045166016
2016-05-30,43.45853042602539
2016-05-31,43.17448043823242
2016-06-01,44.547359466552734
2016-06-02,44.07394790649414
2016-06-03,44.07394790649414
2016-06-06,44.215972900390625
2016-06-07,44.168636322021484
2016-06-08,44.87873840332031
2016-06-09,50.70161056518555
2016-06-10,49.94416809082031
2016-06-13,49.80213928222656
2016-06-14,50.89097595214844
2016-06-15,49.8494873046875
2016-06-16,49.896827697753906
2016-06-17,49.896827697753906
2016-06-20,49.47076416015625
2016-06-21,49.37607955932617
2016-06-22,50.228206634521484
2016-06-23,49.281394958496094
2016-06-24,47.90852737426758
2016-06-27,48.28725051879883
2016-06-28,50.37022399902344
2016-06-29,51.26969909667969
2016-06-30,50.654266357421875
2016-07-01,50.93831253051758
2016-07-04,51.601078033447266
2016-07-05,54.820228576660156
2016-07-07,57.89735412597656
2016-07-08,58.46544647216797
2016-07-11,58.60746383666992
2016-07-12,59.74363708496094
2016-07-13,62.77342224121094
2016-07-14,63.43619155883789
2016-07-15,61.35321044921875
2016-07-18,59.36491012573242
2016-07-19,58.7021484375
2016-07-20,59.4595947265625
2016-07-21,59.506927490234375
2016-07-22,59.412254333496094
2016-07-25,59.74363708496094
2016-07-26,61.30586242675781
2016-07-27,60.87981033325195
2016-07-28,61.447898864746094
2016-07-29,60.7377815246582
2016-08-01,59.12821578979492
2016-08-02,58.228736877441406
2016-08-03,56.855873107910156
2016-08-04,57.47129440307617
2016-08-05,59.03352737426758
2016-08-08,58.79682922363281
2016-08-09,57.89735412597656
2016-08-10,56.09842300415039
2016-08-11,55.76704025268555
2016-08-12,58.98618698120117
2016-08-16,60.83246612548828
2016-08-17,60.69044494628906
2016-08-18,61.400543212890625
2016-08-19,66.37129974365234
2016-08-22,66.4659652709961
2016-08-23,62.915443420410156
2016-08-24,64.66703033447266
2016-08-25,63.53086471557617
2016-08-26,61.54257583618164
2016-08-29,60.64310073852539
2016-08-30,61.87395477294922
2016-08-31,62.30002212524414
2016-09-01,61.400543212890625
2016-09-02,62.726078033447266
2016-09-06,61.684593200683594
2016-09-07,65.14044952392578
2016-09-08,64.85639190673828
2016-09-09,63.43619155883789
2016-09-12,60.974491119384766
2016-09-14,61.25852584838867
2016-09-15,62.34736633300781
2016-09-16,59.696292877197266
2016-09-19,60.16969680786133
2016-09-20,59.4595947265625
2016-09-21,59.885658264160156
2016-09-22,60.406402587890625
2016-09-23,59.838321685791016
2016-09-26,62.06332015991211
2016-09-27,61.35321044921875
2016-09-28,62.06332015991211
2016-09-29,58.84416580200195
2016-09-30,56.52448654174805
2016-10-03,56.761192321777344
2016-10-04,56.57182312011719
2016-10-05,56.24044418334961
2016-10-06,55.9090576171875
2016-10-07,55.81438064575195
2016-10-10,55.76704025268555
2016-10-13,54.63087463378906
2016-10-14,55.24628829956055
2016-10-17,54.63087463378906
2016-10-18,56.477149963378906
2016-10-19,55.76704025268555
2016-10-20,56.09842300415039
2016-10-21,55.67235565185547
2016-10-24,55.76704025268555
2016-10-25,58.08671951293945
2016-10-26,56.619163513183594
2016-10-27,55.861717224121094
2016-10-28,56.52448654174805
2016-11-01,58.60746383666992
2016-11-02,57.6606559753418
2016-11-03,56.90320587158203
2016-11-04,54.86756896972656
2016-11-07,55.81438064575195
2016-11-08,55.05693817138672
2016-11-09,53.30533218383789
2016-11-10,56.855873107910156
2016-11-11,57.234588623046875
2016-11-15,54.157466888427734
2016-11-16,54.157466888427734
2016-11-17,53.447357177734375
2016-11-18,52.40586853027344
2016-11-21,51.317039489746094
2016-11-22,53.021297454833984
2016-11-23,53.30533218383789
2016-11-24,55.482994079589844
2016-11-25,57.944698333740234
2016-11-28,58.03937911987305
2016-11-29,56.66651153564453
2016-11-30,55.76704025268555
2016-12-01,57.28193664550781
2016-12-02,55.482994079589844
2016-12-05,56.619163513183594
2016-12-06,58.323421478271484
2016-12-07,59.790985107421875
2016-12-08,60.548423767089844
2016-12-09,60.35905838012695
2016-12-12,59.55427551269531
2016-12-13,57.99203872680664
2016-12-14,56.05107879638672
2016-12-15,55.9090576171875
2016-12-16,55.34097671508789
2016-12-19,54.86756896972656
2016-12-20,55.29363250732422
2016-12-21,54.86756896972656
2016-12-22,53.447357177734375
2016-12-23,55.435646057128906
2016-12-26,55.10427474975586
2016-12-27,55.34097671508789
2016-12-28,55.95639419555664
2016-12-29,56.09842300415039
2016-12-30,56.429805755615234
2017-01-02,60.12236022949219
2017-01-03,59.03352737426758
2017-01-04,58.7021484375
2017-01-05,60.075016021728516
2017-01-06,58.9388427734375
2017-01-09,61.11650848388672
2017-01-10,64.240966796875
2017-01-11,63.814910888671875
2017-01-12,65.94525146484375
2017-01-13,64.57235717773438
2017-01-16,63.72023391723633
2017-01-17,61.73193359375
2017-01-18,61.58991622924805
2017-01-19,63.72023391723633
2017-01-20,61.163848876953125
2017-01-23,62.58406066894531
2017-01-24,62.63140869140625
2017-01-25,66.3239517211914
2017-01-27,65.04576873779297
2017-01-30,64.0042724609375
2017-01-31,62.820762634277344
2017-02-01,64.38300323486328
2017-02-02,65.47183227539062
2017-02-03,63.862247467041016
2017-02-06,63.95693588256836
2017-02-07,63.341514587402344
2017-02-08,64.28832244873047
2017-02-09,63.95693588256836
2017-02-10,66.08727264404297
2017-02-13,66.2292709350586
2017-02-14,66.276611328125
2017-02-15,63.53086471557617
2017-02-16,65.18778991699219
2017-02-17,64.09896087646484
2017-02-20,65.37714385986328
2017-02-21,67.22341918945312
2017-02-22,65.89788818359375
2017-02-23,64.57235717773438
2017-02-27,64.5250244140625
2017-02-28,64.240966796875
2017-03-01,66.70267486572266
2017-03-02,65.85055541992188
2017-03-03,65.2351303100586
2017-03-06,65.85055541992188
2017-03-07,65.04576873779297
2017-03-08,63.67289352416992
2017-03-09,63.10481643676758
2017-03-10,61.684593200683594
2017-03-14,61.96863555908203
2017-03-15,63.38884735107422
2017-03-16,65.2351303100586
2017-03-17,63.90959930419922
2017-03-20,63.72023391723633
2017-03-21,63.53086471557617
2017-03-22,62.5367317199707
2017-03-23,63.767578125
2017-03-24,63.199493408203125
2017-03-27,62.252689361572266
2017-03-28,61.92129135131836
2017-03-29,61.73193359375
2017-03-30,61.96863555908203
2017-03-31,62.58406066894531
2017-04-03,63.29417037963867
2017-04-05,65.42449951171875
2017-04-06,65.42449951171875
2017-04-07,63.862247467041016
2017-04-10,64.0516128540039
2017-04-11,64.47769165039062
2017-04-12,62.86810302734375
2017-04-13,62.489383697509766
2017-04-17,62.58406066894531
2017-04-18,61.35321044921875
2017-04-19,61.400543212890625
2017-04-20,62.01597595214844
2017-04-21,62.86810302734375
2017-04-24,62.96278381347656
2017-04-25,62.86810302734375
2017-04-26,61.73193359375
2017-04-27,61.73193359375
2017-04-28,62.11064529418945
2017-05-02,62.205322265625
2017-05-03,62.39470291137695
2017-05-04,61.73193359375
2017-05-05,60.217037200927734
2017-05-08,60.548423767089844
2017-05-09,60.50107955932617
2017-05-10,60.50107955932617
2017-05-11,60.31171798706055
2017-05-12,59.93299865722656
2017-05-15,63.199493408203125
2017-05-16,62.820762634277344
2017-05-17,63.15214538574219
2017-05-18,64.95108032226562
2017-05-19,64.47769165039062
2017-05-22,62.442039489746094
2017-05-23,60.64310073852539
2017-05-24,58.84416580200195
2017-05-25,59.60161209106445
2017-05-26,61.21118927001953
2017-05-29,59.55427551269531
2017-05-30,59.506927490234375
2017-05-31,60.027671813964844
2017-06-01,59.55427551269531
2017-06-02,59.885658264160156
2017-06-05,59.412254333496094
2017-06-06,58.9388427734375
2017-06-07,59.08087158203125
2017-06-08,61.779273986816406
2017-06-09,60.64310073852539
2017-06-12,60.83246612548828
2017-06-13,60.406402587890625
2017-06-14,60.78512191772461
2017-06-15,62.252689361572266
2017-06-16,61.25852584838867
2017-06-19,61.637245178222656
2017-06-20,61.30586242675781
2017-06-21,60.87981033325195
2017-06-22,61.4952392578125
2017-06-23,60.31171798706055
2017-06-27,59.31757354736328
2017-06-28,59.506927490234375
2017-06-29,60.78512191772461
2017-06-30,60.59576416015625
2017-07-03,61.25852584838867
2017-07-04,61.4952392578125
2017-07-05,62.39470291137695
2017-07-06,62.5367317199707
2017-07-07,61.684593200683594
2017-07-10,62.01597595214844
2017-07-11,61.684593200683594
2017-07-12,61.826622009277344
2017-07-13,61.400543212890625
2017-07-14,60.87981033325195
2017-07-17,61.400543212890625
2017-07-18,61.54257583618164
2017-07-19,61.96863555908203
2017-07-20,61.684593200683594
2017-07-21,62.01597595214844
2017-07-24,61.637245178222656
2017-07-25,62.63140869140625
2017-07-26,66.41864013671875
2017-07-27,67.31809997558594
2017-07-28,66.03990936279297
2017-07-31,65.94525146484375
2017-08-01,66.79737091064453
2017-08-02,61.58991622924805
2017-08-03,59.03352737426758
2017-08-04,58.9388427734375
