Date,GMRP&UI
2026-02-16,102.2300033569336
2026-02-17,103.16000366210938
2026-02-18,109.69000244140625
2026-02-19,112.36000061035156
2026-02-20,115.08000183105469
2026-02-23,117.29000091552734
2026-02-24,118.30000305175781
2026-02-25,121.97000122070312
2026-02-26,121.76000213623047
2026-02-27,120.27999877929688
2026-03-02,113.13999938964844
2026-03-04,108.13999938964844
2026-03-05,109.97000122070312
2026-03-06,107.30999755859375
2026-03-09,104.0
2026-03-10,107.33000183105469
2026-03-11,106.70999908447266
2026-03-12,107.69000244140625
2026-03-13,102.83999633789062
2026-03-16,103.54000091552734
2026-03-17,103.2699966430664
2026-03-18,104.20999908447266
2026-03-19,101.0999984741211
2026-03-20,104.5199966430664
2026-03-23,100.19000244140625
2026-03-24,100.69000244140625
2026-03-25,101.91999816894531
2026-03-27,97.0
2026-03-30,89.73999786376953
2026-04-01,98.3499984741211
2026-04-02,98.80000305175781
2026-04-06,99.06999969482422
2026-04-07,97.33999633789062
2026-04-08,104.62000274658203
2026-04-09,102.16000366210938
2026-04-10,104.88999938964844
2026-04-13,104.37999725341797
2026-04-15,106.63999938964844
2026-04-16,108.72000122070312
2026-04-17,109.9800033569336
2026-04-20,107.30000305175781
2026-04-21,108.33999633789062
2026-04-22,111.02999877929688
2026-04-23,108.37999725341797
2026-04-24,106.0
2026-04-27,109.13999938964844
2026-04-28,106.79000091552734
2026-04-29,107.19999694824219
2026-04-30,106.55000305175781
2026-05-01,106.55000305175781
2026-05-04,107.75
2026-05-05,108.23999786376953
2026-05-06,110.80999755859375
2026-05-07,110.83000183105469
2026-05-08,108.29000091552734
2026-05-11,107.08999633789062
2026-05-12,104.88999938964844
2026-05-13,104.47000122070312
2026-05-14,113.44999694824219
2026-05-15,113.9000015258789
2026-05-18,114.3499984741211
2026-05-19,114.44999694824219
2026-05-20,112.12999725341797
2026-05-21,116.12999725341797
2026-05-22,108.16000366210938
2026-05-25,107.58999633789062
2026-05-26,106.88999938964844
2026-05-27,109.56999969482422
2026-05-28,109.56999969482422
2026-05-29,109.5199966430664
2026-06-01,109.94000244140625
2026-06-02,111.69999694824219
2026-06-03,109.20999908447266
2026-06-04,109.4800033569336
2026-06-05,108.30999755859375
2026-06-08,105.37999725341797
2026-06-09,107.16000366210938
2026-06-10,104.8499984741211
2026-06-11,101.98999786376953
2026-06-12,105.56999969482422
2026-06-15,106.31999969482422
2026-06-16,105.33999633789062
2026-06-17,105.05999755859375
2026-06-18,101.7699966430664
2026-06-19,100.51000213623047
2026-06-22,101.73999786376953
2026-06-23,100.63999938964844
2026-06-24,99.02999877929688
2026-06-25,99.5999984741211
2026-06-26,99.5999984741211
2026-06-29,99.05999755859375
2026-06-30,99.06999969482422
2026-07-01,100.26000213623047
2026-07-02,100.13999938964844
2026-07-03,99.94999694824219
2026-07-06,100.18000030517578
2026-07-07,100.0999984741211
2026-07-08,97.73999786376953
2026-07-09,99.04000091552734
2026-07-10,98.7300033569336
2026-07-13,99.87000274658203
2026-07-14,99.93000030517578
2026-07-15,99.45999908447266
2026-07-16,98.23999786376953
2026-07-17,97.20999908447266
2026-07-20,97.12999725341797
2026-07-21,96.68000030517578
2026-07-22,100.94000244140625
2026-07-23,99.70999908447266
2026-07-24,97.58999633789062
2026-07-27,97.62000274658203
2026-07-28,96.5
2026-07-29,96.83000183105469
2026-07-30,99.4800033569336
2026-07-31,99.16000366210938
2026-08-03,97.18000030517578
2026-08-04,97.20999908447266
2026-08-05,95.66999816894531
2026-08-06,97.83000183105469
2026-08-07,97.48999786376953
2026-08-10,96.4800033569336
2026-08-11,95.81999969482422
2026-08-12,96.7300033569336
2026-08-13,99.43000030517578
2026-08-14,97.06999969482422
2026-08-17,96.69999694824219
2026-08-18,96.30000305175781
2026-08-19,98.66999816894531
2026-08-20,98.55999755859375
2026-08-21,96.58000183105469
2026-08-24,96.0999984741211
2026-08-25,96.11000061035156
2026-08-26,95.05999755859375
2026-08-27,94.54000091552734
2026-08-28,93.3499984741211
2026-08-31,90.30999755859375
2026-09-01,89.91000366210938
2026-09-02,91.13999938964844
2026-09-03,91.69000244140625
2026-09-04,95.30000305175781
2026-09-07,93.56999969482422
2026-09-08,95.61000061035156
2026-09-09,94.81999969482422
2026-09-10,96.51000213623047
2026-09-11,94.06999969482422
2026-09-14,94.06999969482422
2026-09-15,90.3499984741211
2026-09-16,93.16000366210938
2026-09-17,92.12999725341797
2026-09-18,92.30999755859375
2026-09-21,92.33999633789062
