Date,MRPL
1997-10-14,16.365558624267578
1997-10-15,16.54821014404297
1997-10-16,16.950044631958008
1997-10-17,17.023101806640625
1997-10-20,16.913511276245117
1997-10-21,16.584741592407227
1997-10-22,16.438617706298828
1997-10-23,16.146381378173828
1997-10-24,15.927196502685547
1997-10-27,15.81760311126709
1997-10-28,14.648634910583496
1997-10-29,15.56189250946045
1997-10-30,15.927196502685547
1997-10-31,15.927196502685547
1997-11-03,15.634950637817383
1997-11-04,15.708011627197266
1997-11-05,15.85413646697998
1997-11-06,15.56189250946045
1997-11-07,15.525362968444824
1997-11-10,15.013936996459961
1997-11-11,14.794755935668945
1997-11-12,14.794755935668945
1997-11-13,14.246803283691406
1997-11-14,14.246803283691406
1997-11-17,14.612104415893555
1997-11-18,14.575572967529297
1997-11-19,14.75822639465332
1997-11-20,14.794755935668945
1997-11-21,15.050468444824219
1997-11-24,14.721696853637695
1997-11-25,14.794755935668945
1997-11-26,15.379241943359375
1997-11-27,15.452299118041992
1997-11-28,14.904346466064453
1997-12-01,14.064149856567383
1997-12-02,13.443138122558594
1997-12-03,13.991090774536133
1997-12-04,13.844970703125
1997-12-05,13.66231918334961
1997-12-08,13.954560279846191
1997-12-09,13.735377311706543
1997-12-10,13.918031692504883
1997-12-11,13.808438301086426
1997-12-12,14.02762222290039
1997-12-15,13.844970703125
1997-12-16,13.954560279846191
1997-12-17,14.173742294311523
1997-12-18,14.392924308776855
1997-12-19,14.612104415893555
1997-12-22,14.721696853637695
1997-12-23,14.502516746520996
1997-12-24,14.794755935668945
1997-12-25,14.794755935668945
1997-12-26,14.575572967529297
1997-12-29,14.685168266296387
1997-12-30,14.100680351257324
1997-12-31,14.356390953063965
1998-01-01,15.81760311126709
1998-01-02,15.708011627197266
1998-01-05,15.85413646697998
1998-01-06,15.525362968444824
1998-01-07,15.781073570251465
1998-01-08,14.831284523010254
1998-01-09,14.283333778381348
1998-01-12,14.100680351257324
1998-01-13,13.991090774536133
1998-01-14,14.392924308776855
1998-01-15,14.502516746520996
1998-01-16,14.575572967529297
1998-01-19,14.319865226745605
1998-01-20,14.210272789001465
1998-01-21,14.246803283691406
1998-01-22,14.100680351257324
1998-01-23,14.064149856567383
1998-01-26,14.064149856567383
1998-01-27,13.479669570922852
1998-01-28,13.66231918334961
1998-01-29,13.406607627868652
1998-01-30,13.589258193969727
1998-02-02,13.443138122558594
1998-02-03,13.370076179504395
1998-02-04,13.406607627868652
1998-02-05,13.589258193969727
1998-02-06,13.516199111938477
1998-02-09,13.406607627868652
1998-02-10,13.077835083007812
1998-02-11,13.223955154418945
1998-02-12,13.077835083007812
1998-02-13,12.45682144165039
1998-02-16,12.45682144165039
1998-02-17,11.689684867858887
1998-02-18,11.543563842773438
1998-02-19,11.689684867858887
1998-02-20,11.543563842773438
1998-02-23,11.835805892944336
1998-02-24,11.908865928649902
1998-02-25,13.041305541992188
1998-02-26,13.406607627868652
1998-02-27,13.698848724365234
1998-03-02,14.100680351257324
1998-03-03,13.077835083007812
1998-03-04,13.589258193969727
1998-03-05,13.552724838256836
1998-03-06,13.406607627868652
1998-03-09,13.552724838256836
1998-03-10,13.406607627868652
1998-03-11,13.516199111938477
1998-03-12,13.406607627868652
1998-03-13,13.406607627868652
1998-03-16,13.844970703125
1998-03-17,13.735377311706543
1998-03-18,13.954560279846191
1998-03-19,13.187424659729004
1998-03-20,12.785593032836914
1998-03-23,13.077835083007812
1998-03-24,13.187424659729004
1998-03-25,13.918031692504883
1998-03-26,13.88150405883789
1998-03-27,14.685168266296387
1998-03-30,14.02762222290039
1998-03-31,13.844970703125
1998-04-01,14.575572967529297
1998-04-02,14.356390953063965
1998-04-03,14.246803283691406
1998-04-06,14.246803283691406
1998-04-07,14.977407455444336
1998-04-08,14.977407455444336
1998-04-09,15.927196502685547
1998-04-10,16.073314666748047
1998-04-13,15.708011627197266
1998-04-14,15.708011627197266
1998-04-15,17.2788143157959
1998-04-16,16.767393112182617
1998-04-17,16.511680603027344
1998-04-20,15.74454402923584
1998-04-21,15.671483993530273
1998-04-22,15.59842586517334
1998-04-23,15.050468444824219
1998-04-24,14.648634910583496
1998-04-27,14.539045333862305
1998-04-28,14.137211799621582
1998-04-29,14.356390953063965
1998-04-30,14.210272789001465
1998-05-01,14.210272789001465
1998-05-04,14.246803283691406
1998-05-05,14.283333778381348
1998-05-06,14.210272789001465
1998-05-07,14.210272789001465
1998-05-08,14.173742294311523
1998-05-11,14.02762222290039
1998-05-12,13.552724838256836
1998-05-13,13.187424659729004
1998-05-14,13.406607627868652
1998-05-15,13.150895118713379
1998-05-18,13.223955154418945
1998-05-19,13.33354663848877
1998-05-20,14.137211799621582
1998-05-21,13.771905899047852
1998-05-22,13.6257905960083
1998-05-25,13.443138122558594
1998-05-26,13.150895118713379
1998-05-27,13.297018051147461
1998-05-28,13.297018051147461
1998-05-29,13.114364624023438
1998-06-01,13.6257905960083
1998-06-02,13.114364624023438
1998-06-03,13.114364624023438
1998-06-04,13.041305541992188
1998-06-05,12.566411972045898
1998-06-08,12.310700416564941
1998-06-09,12.201108932495117
1998-06-10,12.45682144165039
1998-06-11,12.164576530456543
1998-06-12,12.347229957580566
1998-06-15,12.054987907409668
1998-06-16,11.360913276672363
1998-06-17,12.274168014526367
1998-06-18,12.274168014526367
1998-06-19,11.726213455200195
1998-06-22,11.141730308532715
1998-06-23,11.214791297912598
1998-06-24,11.689684867858887
1998-06-25,11.908865928649902
1998-06-26,11.945395469665527
1998-06-29,11.689684867858887
1998-06-30,11.616622924804688
1998-07-01,11.689684867858887
1998-07-02,11.616622924804688
1998-07-03,11.287851333618164
1998-07-06,11.141730308532715
1998-07-07,11.470501899719238
1998-07-08,10.95907974243164
1998-07-09,10.922547340393066
1998-07-10,11.287851333618164
1998-07-13,11.287851333618164
1998-07-14,11.141730308532715
1998-07-15,11.981925964355469
1998-07-16,12.347229957580566
1998-07-17,12.201108932495117
1998-07-20,11.689684867858887
1998-07-21,12.054987907409668
1998-07-22,11.616622924804688
1998-07-23,11.360913276672363
1998-07-24,11.324382781982422
1998-07-27,11.360913276672363
1998-07-28,11.141730308532715
1998-07-29,11.141730308532715
1998-07-30,11.251320838928223
1998-07-31,11.068671226501465
1998-08-03,10.776427268981934
1998-08-04,10.447656631469727
1998-08-05,11.507034301757812
1998-08-06,11.653155326843262
1998-08-07,11.616622924804688
1998-08-10,11.397442817687988
1998-08-11,11.287851333618164
1998-08-12,11.360913276672363
1998-08-13,11.433972358703613
1998-08-14,11.324382781982422
1998-08-17,11.10520076751709
1998-08-18,11.141730308532715
1998-08-19,11.178260803222656
1998-08-20,11.433972358703613
1998-08-21,11.397442817687988
1998-08-24,11.360913276672363
1998-08-25,11.726213455200195
1998-08-26,11.726213455200195
1998-08-27,11.653155326843262
1998-08-28,11.507034301757812
1998-08-31,11.360913276672363
1998-09-01,11.068671226501465
1998-09-02,11.178260803222656
1998-09-03,11.068671226501465
1998-09-04,11.068671226501465
1998-09-07,10.922547340393066
1998-09-08,11.068671226501465
1998-09-09,11.324382781982422
1998-09-10,11.324382781982422
1998-09-11,11.214791297912598
1998-09-14,11.251320838928223
1998-09-15,11.10520076751709
1998-09-16,11.10520076751709
1998-09-17,11.068671226501465
1998-09-18,11.068671226501465
1998-09-21,10.922547340393066
1998-09-22,10.995610237121582
1998-09-23,10.995610237121582
1998-09-24,11.03213882446289
1998-09-25,10.922547340393066
1998-09-28,10.812957763671875
1998-09-29,10.411124229431152
1998-09-30,10.411124229431152
1998-10-01,10.411124229431152
1998-10-02,10.411124229431152
1998-10-05,9.53439998626709
1998-10-06,9.53439998626709
1998-10-07,9.680520057678223
1998-10-08,9.53439998626709
1998-10-09,9.680520057678223
1998-10-12,9.570929527282715
1998-10-13,9.46133804321289
1998-10-14,9.826642036437988
1998-10-15,9.790109634399414
1998-10-16,9.826642036437988
1998-10-19,9.643989562988281
1998-10-20,9.46133804321289
1998-10-21,9.46133804321289
1998-10-22,9.570929527282715
1998-10-23,9.790109634399414
1998-10-26,10.557247161865234
1998-10-27,10.338065147399902
1998-10-28,10.374593734741211
1998-10-29,10.11888313293457
1998-10-30,10.045823097229004
1998-11-02,9.86316967010498
1998-11-03,9.570929527282715
1998-11-04,9.570929527282715
1998-11-05,9.71705150604248
1998-11-06,9.826642036437988
1998-11-09,9.826642036437988
1998-11-10,9.972760200500488
1998-11-11,10.11888313293457
1998-11-12,9.680520057678223
1998-11-13,9.86316967010498
1998-11-16,9.643989562988281
1998-11-17,9.790109634399414
1998-11-18,9.86316967010498
1998-11-19,9.86316967010498
1998-11-20,9.790109634399414
1998-11-23,9.607460021972656
1998-11-24,9.497867584228516
1998-11-25,9.497867584228516
1998-11-26,9.388278007507324
1998-11-27,9.3517484664917
1998-11-30,9.570929527282715
1998-12-01,9.497867584228516
1998-12-02,9.388278007507324
1998-12-03,9.388278007507324
1998-12-04,9.388278007507324
1998-12-07,9.46133804321289
1998-12-08,9.205628395080566
1998-12-09,9.388278007507324
1998-12-10,9.2786865234375
1998-12-11,8.876855850219727
1998-12-14,8.803794860839844
1998-12-15,8.840324401855469
1998-12-16,8.803794860839844
1998-12-17,8.694202423095703
1998-12-18,8.694202423095703
1998-12-21,8.803794860839844
1998-12-22,8.949914932250977
1998-12-23,9.169096946716309
1998-12-24,9.242156982421875
1998-12-25,9.242156982421875
1998-12-28,9.315217971801758
1998-12-29,9.315217971801758
1998-12-30,9.497867584228516
1998-12-31,9.388278007507324
1999-01-01,9.497867584228516
1999-01-04,9.680520057678223
1999-01-05,9.607460021972656
1999-01-06,9.71705150604248
1999-01-07,9.826642036437988
1999-01-08,10.228474617004395
1999-01-11,10.155413627624512
1999-01-12,9.936233520507812
1999-01-13,9.972760200500488
1999-01-14,9.86316967010498
1999-01-15,9.607460021972656
1999-01-18,9.2786865234375
1999-01-19,9.205628395080566
1999-01-20,9.205628395080566
1999-01-21,9.497867584228516
1999-01-22,9.497867584228516
1999-01-25,9.169096946716309
1999-01-26,9.169096946716309
1999-01-27,9.388278007507324
1999-01-28,9.315217971801758
1999-01-29,9.205628395080566
1999-02-01,8.840324401855469
1999-02-02,8.767264366149902
1999-02-03,8.803794860839844
1999-02-04,8.840324401855469
1999-02-05,8.840324401855469
1999-02-08,8.438490867614746
1999-02-09,8.328899383544922
1999-02-10,9.169096946716309
1999-02-11,8.730732917785645
1999-02-12,8.803794860839844
1999-02-15,8.328899383544922
1999-02-16,8.255840301513672
1999-02-17,8.292370796203613
1999-02-18,8.584612846374512
1999-02-19,8.54808235168457
1999-02-22,8.657671928405762
1999-02-23,8.255840301513672
1999-02-24,8.840324401855469
1999-02-25,8.694202423095703
1999-02-26,10.11888313293457
1999-03-01,8.913384437561035
1999-03-02,8.913384437561035
1999-03-03,8.62114143371582
1999-03-04,8.475022315979004
1999-03-05,8.401962280273438
1999-03-08,8.401962280273438
1999-03-09,8.182779312133789
1999-03-10,8.438490867614746
1999-03-11,8.146249771118164
1999-03-12,8.182779312133789
1999-03-15,7.854005813598633
1999-03-16,7.306052207946777
1999-03-17,7.598295211791992
1999-03-18,7.744416236877441
1999-03-19,7.780946254730225
1999-03-22,7.634826183319092
1999-03-23,7.92706823348999
1999-03-24,8.328899383544922
1999-03-25,8.146249771118164
1999-03-26,7.963598251342773
1999-03-29,7.963598251342773
1999-03-30,7.306052207946777
1999-03-31,7.598295211791992
1999-04-01,7.817475318908691
1999-04-02,7.817475318908691
1999-04-05,7.452173233032227
1999-04-06,7.37911319732666
1999-04-07,7.488703727722168
1999-04-08,7.306052207946777
1999-04-09,7.37911319732666
1999-04-12,7.159932613372803
1999-04-13,7.123401641845703
1999-04-14,7.123401641845703
1999-04-15,7.2329936027526855
1999-04-16,7.854005813598633
1999-04-19,7.2329936027526855
1999-04-20,7.196462154388428
1999-04-21,7.196462154388428
1999-04-22,7.159932613372803
1999-04-23,7.196462154388428
1999-04-26,6.5754475593566895
1999-04-27,6.5754475593566895
1999-04-28,6.904219150543213
1999-04-29,6.940752029418945
1999-04-30,7.2329936027526855
1999-05-03,6.977280139923096
1999-05-04,7.415642261505127
1999-05-05,7.37911319732666
1999-05-06,7.342584133148193
1999-05-07,7.306052207946777
1999-05-10,7.415642261505127
1999-05-11,7.525234222412109
1999-05-12,7.415642261505127
1999-05-13,7.37911319732666
1999-05-14,7.37911319732666
1999-05-17,7.342584133148193
1999-05-18,7.525234222412109
1999-05-19,9.424809455871582
1999-05-20,9.680520057678223
1999-05-21,8.657671928405762
1999-05-24,8.219308853149414
1999-05-25,8.109719276428223
1999-05-26,9.388278007507324
1999-05-27,8.840324401855469
1999-05-28,8.767264366149902
1999-05-31,9.132564544677734
1999-06-01,9.424809455871582
1999-06-02,8.913384437561035
1999-06-03,9.424809455871582
1999-06-04,10.26500415802002
1999-06-07,12.858654022216797
1999-06-08,16.073314666748047
1999-06-09,14.794755935668945
1999-06-10,13.6257905960083
1999-06-11,12.602943420410156
1999-06-14,12.566411972045898
1999-06-15,12.602943420410156
1999-06-16,13.297018051147461
1999-06-17,13.370076179504395
1999-06-18,13.041305541992188
1999-06-21,13.66231918334961
1999-06-22,14.940881729125977
1999-06-23,14.429454803466797
1999-06-24,14.429454803466797
1999-06-25,14.02762222290039
1999-06-28,14.283333778381348
1999-06-29,14.283333778381348
1999-06-30,13.844970703125
1999-07-01,13.552724838256836
1999-07-02,13.6257905960083
1999-07-05,13.991090774536133
1999-07-06,13.844970703125
1999-07-07,14.02762222290039
1999-07-08,13.735377311706543
1999-07-09,13.771905899047852
1999-07-12,14.319865226745605
1999-07-13,14.319865226745605
1999-07-14,14.539045333862305
1999-07-15,14.465987205505371
1999-07-16,14.02762222290039
1999-07-19,15.74454402923584
1999-07-20,15.525362968444824
1999-07-21,15.3427095413208
1999-07-22,14.794755935668945
1999-07-23,14.575572967529297
1999-07-26,14.319865226745605
1999-07-27,12.749059677124023
