Date,GMMPFAUDLR
2021-12-03,1522.0037841796875
2021-12-06,1517.79931640625
2021-12-07,1519.8021240234375
2021-12-08,1512.436279296875
2021-12-09,1522.8314208984375
2021-12-10,1513.49560546875
2021-12-13,1495.6513671875
2021-12-14,1471.8482666015625
2021-12-15,1459.58203125
2021-12-16,1458.3076171875
2021-12-17,1454.484130859375
2021-12-20,1439.089599609375
2021-12-21,1491.86083984375
2021-12-22,1541.370849609375
2021-12-23,1566.15087890625
2021-12-24,1580.9658203125
2021-12-27,1584.541015625
2021-12-28,1591.245361328125
2021-12-29,1597.76708984375
2021-12-30,1585.071044921875
2021-12-31,1609.5860595703125
2022-01-03,1627.8607177734375
2022-01-04,1692.7486572265625
2022-01-05,1676.3114013671875
2022-01-06,1686.7728271484375
2022-01-07,1689.1566162109375
2022-01-10,1670.2862548828125
2022-01-11,1684.9190673828125
2022-01-12,1696.9200439453125
2022-01-13,1679.8868408203125
2022-01-14,1652.0777587890625
2022-01-17,1680.74755859375
2022-01-18,1628.5228271484375
2022-01-19,1612.2840576171875
2022-01-20,1636.10400390625
2022-01-21,1620.8258056640625
2022-01-24,1545.8900146484375
2022-01-25,1563.9658203125
2022-01-27,1549.4654541015625
2022-01-28,1605.0672607421875
2022-01-31,1653.2530517578125
2022-02-01,1689.139892578125
2022-02-02,1707.7127685546875
2022-02-03,1671.6104736328125
2022-02-04,1614.369873046875
2022-02-07,1621.9677734375
2022-02-08,1602.43505859375
2022-02-09,1610.4635009765625
2022-02-10,1603.791259765625
2022-02-11,1576.2410888671875
2022-02-14,1514.03857421875
2022-02-15,1522.4658203125
2022-02-16,1525.2803955078125
2022-02-17,1525.5618896484375
2022-02-18,1489.8663330078125
2022-02-21,1493.9224853515625
2022-02-22,1453.855712890625
2022-02-23,1453.955322265625
2022-02-24,1366.239013671875
2022-02-25,1442.87890625
2022-02-28,1447.7301025390625
2022-03-02,1430.577392578125
2022-03-03,1432.3822021484375
2022-03-04,1430.130615234375
2022-03-07,1415.4283447265625
2022-03-08,1411.5540771484375
2022-03-09,1420.908447265625
2022-03-10,1437.332763671875
2022-03-11,1449.3026123046875
2022-03-14,1451.537841796875
2022-03-15,1411.8521728515625
2022-03-16,1443.3426513671875
2022-03-17,1454.468505859375
2022-03-21,1433.0775146484375
2022-03-22,1460.5777587890625
2022-03-23,1483.971923828125
2022-03-24,1491.0582275390625
2022-03-25,1452.9617919921875
2022-03-28,1420.5938720703125
2022-03-29,1454.12109375
2022-03-30,1506.7374267578125
2022-03-31,1508.4757080078125
2022-04-01,1517.4658203125
2022-04-04,1523.0286865234375
2022-04-05,1618.989990234375
2022-04-06,1631.0928955078125
2022-04-07,1582.6319580078125
2022-04-08,1597.6817626953125
2022-04-11,1614.80126953125
2022-04-12,1603.5262451171875
2022-04-13,1637.78173828125
2022-04-18,1608.7911376953125
2022-04-19,1556.655029296875
2022-04-20,1565.545654296875
2022-04-21,1566.75439453125
2022-04-22,1570.21435546875
2022-04-25,1555.1480712890625
2022-04-26,1561.092041015625
2022-04-27,1518.624755859375
2022-04-28,1528.426025390625
2022-04-29,1499.7008056640625
2022-05-02,1503.4423828125
2022-05-04,1495.876220703125
2022-05-05,1491.47216796875
2022-05-06,1456.5711669921875
2022-05-09,1485.578125
2022-05-10,1444.948486328125
2022-05-11,1382.0006103515625
2022-05-12,1395.1630859375
2022-05-13,1418.30908203125
2022-05-16,1369.16943359375
2022-05-17,1412.2496337890625
2022-05-18,1430.56103515625
2022-05-19,1467.11767578125
2022-05-20,1553.1617431640625
2022-05-23,1561.240966796875
2022-05-24,1542.7474365234375
2022-05-25,1495.4456787109375
2022-05-26,1448.028076171875
2022-05-27,1392.4644775390625
2022-05-30,1381.9512939453125
2022-05-31,1388.5074462890625
2022-06-01,1387.3817138671875
2022-06-02,1363.6397705078125
2022-06-03,1373.159912109375
2022-06-06,1371.9345703125
2022-06-07,1360.709228515625
2022-06-08,1336.5863037109375
2022-06-09,1329.06982421875
2022-06-10,1288.092529296875
2022-06-13,1252.1317138671875
2022-06-14,1294.218505859375
2022-06-15,1291.40380859375
2022-06-16,1292.47998046875
2022-06-17,1282.562744140625
2022-06-20,1285.6754150390625
2022-06-21,1305.7913818359375
2022-06-22,1307.87744140625
2022-06-23,1321.3875732421875
2022-06-24,1340.2784423828125
2022-06-27,1372.6463623046875
2022-06-28,1394.997802734375
2022-06-29,1409.02099609375
2022-06-30,1438.9549560546875
2022-07-01,1433.392333984375
2022-07-04,1427.2164306640625
2022-07-05,1427.398681640625
2022-07-06,1430.809326171875
2022-07-07,1377.927978515625
2022-07-08,1377.2491455078125
2022-07-11,1459.7333984375
2022-07-12,1458.193603515625
2022-07-13,1445.130615234375
2022-07-14,1416.2232666015625
2022-07-15,1428.4913330078125
2022-07-18,1427.0509033203125
2022-07-19,1429.4847412109375
2022-07-20,1466.8360595703125
2022-07-21,1465.0977783203125
2022-07-22,1448.508056640625
2022-07-25,1419.551025390625
2022-07-26,1373.30859375
2022-07-27,1343.407470703125
2022-07-28,1334.417724609375
2022-07-29,1588.8240966796875
2022-08-01,1556.240966796875
2022-08-02,1728.6434326171875
2022-08-03,1657.1690673828125
2022-08-04,1594.2381591796875
2022-08-05,1615.5462646484375
2022-08-08,1571.1417236328125
2022-08-10,1580.9764404296875
2022-08-11,1576.6053466796875
2022-08-12,1560.8603515625
2022-08-16,1567.86376953125
2022-08-17,1583.1121826171875
2022-08-18,1578.5426025390625
2022-08-19,1577.99609375
2022-08-22,1560.711181640625
2022-08-23,1565.429931640625
2022-08-24,1576.4066162109375
2022-08-25,1592.052734375
2022-08-26,1672.11962890625
2022-08-29,1644.6524658203125
2022-08-30,1649.718994140625
2022-09-01,1644.5035400390625
2022-09-02,1813.7274169921875
2022-09-05,1886.9893798828125
2022-09-06,2054.524169921875
2022-09-07,1939.6390380859375
2022-09-08,1901.5924072265625
2022-09-09,1902.4371337890625
2022-09-12,1895.2808837890625
2022-09-13,1962.9658203125
2022-09-14,1933.9439697265625
2022-09-15,1909.2452392578125
2022-09-16,1859.4010009765625
2022-09-19,1838.92626953125
2022-09-20,1834.0562744140625
2022-09-21,1831.4718017578125
2022-09-22,1898.80908203125
2022-09-23,1873.3653564453125
2022-09-26,1826.9498291015625
2022-09-27,1891.205810546875
2022-09-28,1891.7523193359375
2022-09-29,1868.843017578125
2022-09-30,1917.8426513671875
2022-10-03,1888.9697265625
2022-10-04,1918.6378173828125
2022-10-06,1951.0390625
2022-10-07,1916.450927734375
2022-10-10,1882.4097900390625
2022-10-11,1840.66552734375
2022-10-12,1883.9503173828125
2022-10-13,1845.23779296875
2022-10-14,1818.6009521484375
2022-10-17,1828.7386474609375
2022-10-18,1822.92431640625
2022-10-19,1818.700439453125
2022-10-20,1840.9638671875
2022-10-21,1812.5380859375
2022-10-24,1822.8250732421875
2022-10-25,1839.87060546875
2022-10-27,1814.774658203125
2022-10-28,1813.58154296875
2022-10-31,1834.3048095703125
2022-11-01,1865.7618408203125
2022-11-02,1836.690185546875
2022-11-03,1850.3563232421875
2022-11-04,1963.5623779296875
2022-11-07,1924.2532958984375
2022-11-09,1844.442626953125
2022-11-10,1838.47900390625
2022-11-11,1830.0264892578125
2022-11-14,1857.7215576171875
2022-11-15,1819.5350341796875
2022-11-16,1933.9459228515625
2022-11-17,1909.383056640625
2022-11-18,1920.3717041015625
2022-11-21,1926.33837890625
2022-11-22,1902.0240478515625
2022-11-23,1895.06298828125
2022-11-24,1916.890869140625
2022-11-25,1897.6983642578125
2022-11-28,1882.8311767578125
2022-11-29,1885.764892578125
2022-11-30,1940.807373046875
2022-12-01,1941.4539794921875
2022-12-02,1934.5921630859375
2022-12-05,1895.9580078125
2022-12-06,1891.930419921875
2022-12-07,1926.6365966796875
2022-12-08,1936.3323974609375
2022-12-09,1911.9185791015625
2022-12-12,1887.0576171875
2022-12-13,1897.4498291015625
2022-12-14,1942.697021484375
2022-12-15,1914.007080078125
2022-12-16,1635.364013671875
2022-12-19,1628.0048828125
2022-12-20,1643.8663330078125
2022-12-21,1612.9888916015625
2022-12-22,1562.7196044921875
2022-12-23,1482.4180908203125
2022-12-26,1506.6329345703125
2022-12-27,1519.95849609375
2022-12-28,1525.6268310546875
2022-12-29,1499.821044921875
2022-12-30,1558.3443603515625
2023-01-02,1570.62548828125
2023-01-03,1592.1551513671875
2023-01-04,1597.525146484375
2023-01-05,1569.73046875
2023-01-06,1623.480224609375
2023-01-09,1633.921875
2023-01-10,1598.7186279296875
2023-01-11,1574.802001953125
2023-01-12,1568.18896484375
2023-01-13,1561.1285400390625
2023-01-16,1570.526123046875
2023-01-17,1586.884521484375
2023-01-18,1572.863037109375
2023-01-19,1527.516357421875
2023-01-20,1538.15673828125
2023-01-23,1560.1839599609375
2023-01-24,1554.316650390625
2023-01-25,1551.7310791015625
2023-01-27,1533.333984375
2023-01-30,1578.2330322265625
2023-01-31,1633.62353515625
2023-02-01,1598.8179931640625
2023-02-02,1600.160400390625
2023-02-03,1531.9913330078125
2023-02-06,1531.891845703125
2023-02-07,1536.5159912109375
2023-02-08,1560.9794921875
2023-02-09,1549.3443603515625
2023-02-10,1557.0513916015625
2023-02-13,1533.5823974609375
2023-02-14,1542.2840576171875
2023-02-15,1550.488037109375
2023-02-16,1538.25634765625
2023-02-17,1523.0909423828125
2023-02-20,1515.732177734375
2023-02-21,1566.995849609375
2023-02-22,1554.11767578125
2023-02-23,1549.543212890625
2023-02-24,1550.63720703125
2023-02-27,1563.117431640625
2023-02-28,1623.231689453125
2023-03-01,1573.409912109375
2023-03-02,1598.1717529296875
2023-03-03,1562.769287109375
2023-03-06,1547.852783203125
2023-03-08,1571.0731201171875
2023-03-09,1552.874755859375
2023-03-10,1558.940673828125
2023-03-13,1529.107421875
2023-03-14,1504.843017578125
2023-03-15,1494.05322265625
2023-03-16,1489.478759765625
2023-03-17,1516.3785400390625
2023-03-20,1528.908447265625
2023-03-21,1535.17333984375
2023-03-22,1533.43310546875
2023-03-23,1516.875732421875
2023-03-24,1507.8759765625
2023-03-27,1482.96533203125
2023-03-28,1444.927734375
2023-03-29,1450.99365234375
2023-03-31,1457.8555908203125
2023-04-03,1460.2420654296875
2023-04-05,1473.1202392578125
2023-04-06,1485.0535888671875
2023-04-10,1456.512939453125
2023-04-11,1475.10888671875
2023-04-12,1464.916015625
2023-04-13,1483.1641845703125
2023-04-17,1501.1138916015625
2023-04-18,1491.3681640625
2023-04-19,1511.85400390625
2023-04-20,1486.296630859375
2023-04-21,1467.1038818359375
2023-04-24,1461.8333740234375
2023-04-25,1448.8558349609375
2023-04-26,1470.13671875
2023-04-27,1456.9107666015625
2023-04-28,1472.7222900390625
2023-05-02,1470.53466796875
2023-05-03,1484.9044189453125
2023-05-04,1491.268798828125
2023-05-05,1484.70556640625
2023-05-08,1469.9876708984375
2023-05-09,1463.0264892578125
2023-05-10,1453.827880859375
2023-05-11,1446.270263671875
2023-05-12,1434.8341064453125
2023-05-15,1430.55810546875
2023-05-16,1432.4971923828125
2023-05-17,1470.0872802734375
2023-05-18,1466.6563720703125
2023-05-19,1471.9765625
2023-05-22,1471.9267578125
2023-05-23,1478.6392822265625
2023-05-24,1489.478759765625
2023-05-25,1465.6123046875
2023-05-26,1439.90576171875
2023-05-29,1427.425537109375
2023-05-30,1447.364013671875
2023-05-31,1462.9769287109375
2023-06-01,1439.607666015625
2023-06-02,1441.248291015625
2023-06-05,1449.7010498046875
2023-06-06,1450.8944091796875
2023-06-07,1457.010009765625
2023-06-08,1439.706787109375
2023-06-09,1447.861328125
2023-06-12,1446.8172607421875
2023-06-13,1448.8558349609375
2023-06-14,1450.54638671875
2023-06-15,1448.0601806640625
2023-06-16,1487.8380126953125
2023-06-19,1505.041748046875
2023-06-20,1523.7374267578125
2023-06-21,1526.2236328125
2023-06-22,1505.19091796875
2023-06-23,1466.7557373046875
2023-06-26,1487.5396728515625
2023-06-27,1494.749267578125
2023-06-28,1489.7275390625
2023-06-30,1472.2747802734375
2023-07-03,1484.6060791015625
2023-07-04,1467.153564453125
2023-07-05,1484.15869140625
2023-07-06,1478.5399169921875
2023-07-07,1473.716796875
2023-07-10,1465.6619873046875
2023-07-11,1481.72216796875
2023-07-12,1485.1033935546875
2023-07-13,1473.368896484375
2023-07-14,1477.147705078125
2023-07-17,1480.23046875
2023-07-18,1466.7059326171875
2023-07-19,1452.7838134765625
2023-07-20,1449.8499755859375
2023-07-21,1453.330810546875
2023-07-24,1458.5516357421875
2023-07-25,1422.7515869140625
2023-07-26,1425.5360107421875
2023-07-27,1462.9271240234375
2023-07-28,1472.125732421875
2023-07-31,1464.9658203125
2023-08-01,1440.8505859375
2023-08-02,1437.0716552734375
2023-08-03,1444.28125
2023-08-04,1444.6292724609375
2023-08-07,1438.6627197265625
2023-08-08,1453.1318359375
2023-08-09,1441.447021484375
2023-08-10,1441.795166015625
2023-08-11,1581.265869140625
2023-08-14,1514.1409912109375
2023-08-16,1500.8154296875
2023-08-17,1513.693603515625
2023-08-18,1500.7657470703125
2023-08-21,1495.544921875
2023-08-22,1525.328369140625
2023-08-23,1541.2396240234375
2023-08-24,1548.35009765625
2023-08-25,1547.802978515625
2023-08-28,1539.7977294921875
2023-08-29,1536.911865234375
2023-08-30,1557.56005859375
2023-08-31,1570.496337890625
2023-09-01,1662.093994140625
2023-09-04,1702.5938720703125
2023-09-05,1708.365478515625
2023-09-06,1757.87109375
2023-09-07,1776.0811767578125
2023-09-08,1770.110595703125
2023-09-11,1786.18115234375
2023-09-12,1715.181884765625
2023-09-13,1731.899169921875
2023-09-14,1756.677001953125
2023-09-15,1830.412841796875
2023-09-18,1801.2567138671875
2023-09-20,1805.087890625
2023-09-21,1834.0947265625
2023-09-22,1823.1983642578125
2023-09-25,1846.08544921875
2023-09-26,1848.125244140625
2023-09-27,1863.39990234375
2023-09-28,1857.2801513671875
2023-09-29,1854.2452392578125
2023-10-03,1850.0655517578125
2023-10-04,1806.7794189453125
2023-10-05,1810.2125244140625
2023-10-06,1807.1279296875
2023-10-09,1795.186767578125
2023-10-10,1828.1241455078125
2023-10-11,1840.1646728515625
2023-10-12,1810.6602783203125
2023-10-13,1804.1923828125
2023-10-16,1804.8890380859375
2023-10-17,1759.6622314453125
2023-10-18,1747.8704833984375
2023-10-19,1791.256103515625
2023-10-20,1780.8077392578125
2023-10-23,1718.1171875
2023-10-25,1707.22119140625
2023-10-26,1645.8739013671875
2023-10-27,1724.1873779296875
2023-10-30,1735.929443359375
2023-10-31,1726.52587890625
2023-11-01,1740.6063232421875
2023-11-02,1761.7518310546875
2023-11-03,1761.7518310546875
2023-11-06,1758.5177001953125
2023-11-07,1720.5054931640625
2023-11-08,1743.3924560546875
2023-11-09,1741.651123046875
2023-11-10,1677.7666015625
2023-11-13,1667.8154296875
2023-11-15,1641.5950927734375
2023-11-16,1611.294677734375
2023-11-17,1598.9058837890625
2023-11-20,1574.11279296875
2023-11-21,1579.9375
2023-11-22,1532.1934814453125
2023-11-23,1544.7891845703125
2023-11-24,1529.554931640625
2023-11-28,1507.4002685546875
2023-11-29,1512.080322265625
2023-11-30,1484.748046875
2023-12-01,1492.4647216796875
2023-12-04,1494.057861328125
2023-12-05,1491.12060546875
2023-12-06,1482.4578857421875
2023-12-07,1490.224365234375
2023-12-08,1484.9969482421875
2023-12-11,1493.2613525390625
2023-12-12,1469.015869140625
2023-12-13,1463.34033203125
2023-12-14,1484.6982421875
2023-12-15,1527.0157470703125
2023-12-18,1508.69482421875
2023-12-19,1540.1593017578125
2023-12-20,1552.356689453125
2023-12-21,1602.191650390625
2023-12-22,1582.6259765625
2023-12-26,1585.3642578125
2023-12-27,1579.439697265625
2023-12-28,1632.6104736328125
2023-12-29,1604.979736328125
2024-01-01,1585.911865234375
2024-01-02,1589.5462646484375
2024-01-03,1550.8631591796875
2024-01-04,1546.979736328125
2024-01-05,1573.7144775390625
2024-01-08,1548.0252685546875
2024-01-09,1555.6922607421875
2024-01-10,1531.3472900390625
2024-01-11,1514.1214599609375
2024-01-12,1557.9820556640625
2024-01-15,1538.0184326171875
2024-01-16,1556.4390869140625
2024-01-17,1505.16015625
2024-01-18,1501.5755615234375
2024-01-19,1522.7342529296875
2024-01-23,1519.498291015625
2024-01-24,1530.0029296875
2024-01-25,1529.654296875
2024-01-29,1538.2672119140625
2024-01-30,1522.7840576171875
2024-01-31,1545.436279296875
2024-02-01,1548.87158203125
2024-02-02,1505.8072509765625
2024-02-05,1487.7352294921875
2024-02-06,1486.689697265625
2024-02-07,1475.0399169921875
2024-02-08,1421.3712158203125
2024-02-09,1382.0906982421875
2024-02-12,1358.542236328125
2024-02-13,1368.9473876953125
2024-02-14,1345.9962158203125
2024-02-15,1382.140380859375
2024-02-16,1376.5147705078125
2024-02-19,1365.711181640625
2024-02-20,1353.7628173828125
2024-02-21,1346.59375
2024-02-22,1344.751708984375
2024-02-23,1339.324951171875
2024-02-26,1338.9766845703125
2024-02-27,1337.9310302734375
2024-02-28,1326.6298828125
2024-02-29,1296.41015625
2024-03-01,1319.9586181640625
2024-03-04,1340.9180908203125
2024-03-05,1346.095947265625
2024-03-06,1324.1904296875
2024-03-07,1304.325927734375
2024-03-11,1249.9603271484375
2024-03-12,1266.0908203125
2024-03-13,1265.34423828125
2024-03-14,1228.3536376953125
2024-03-15,1243.587890625
2024-03-18,1225.0677490234375
2024-03-19,1216.9029541015625
2024-03-20,1219.84033203125
2024-03-21,1220.8858642578125
2024-03-22,1244.235107421875
2024-03-26,1204.60595703125
2024-03-27,1209.0867919921875
2024-03-28,1230.593994140625
2024-04-01,1289.1912841796875
2024-04-02,1316.623046875
2024-04-03,1315.2291259765625
2024-04-04,1375.071044921875
2024-04-05,1366.5576171875
2024-04-08,1339.1756591796875
2024-04-09,1335.939697265625
2024-04-10,1416.6417236328125
2024-04-12,1406.286376953125
2024-04-15,1401.0589599609375
2024-04-16,1399.8642578125
2024-04-18,1415.89501953125
2024-04-19,1406.1370849609375
2024-04-22,1419.8778076171875
2024-04-23,1418.48388671875
2024-04-24,1438.4476318359375
2024-04-25,1428.4407958984375
2024-04-26,1434.6142578125
2024-04-29,1427.8433837890625
2024-04-30,1424.6072998046875
2024-05-02,1421.1224365234375
2024-05-03,1396.379150390625
2024-05-06,1376.166259765625
2024-05-07,1352.6177978515625
2024-05-08,1342.063232421875
2024-05-09,1339.573974609375
2024-05-10,1326.082275390625
2024-05-13,1333.6495361328125
2024-05-14,1343.0589599609375
2024-05-15,1376.6143798828125
2024-05-16,1394.8856201171875
2024-05-17,1398.6693115234375
2024-05-21,1392.4959716796875
2024-05-22,1400.262451171875
2024-05-23,1317.369873046875
2024-05-24,1273.95703125
2024-05-27,1278.63671875
2024-05-28,1268.9783935546875
2024-05-29,1264.0496826171875
2024-05-30,1243.6375732421875
2024-05-31,1228.3038330078125
2024-06-03,1209.6842041015625
2024-06-04,1189.3717041015625
2024-06-05,1189.2720947265625
2024-06-06,1242.3431396484375
2024-06-07,1268.9285888671875
2024-06-10,1270.27294921875
2024-06-11,1274.9029541015625
2024-06-12,1332.5543212890625
2024-06-13,1334.8941650390625
2024-06-14,1349.531005859375
2024-06-18,1356.1026611328125
2024-06-19,1344.602294921875
2024-06-20,1325.0865478515625
2024-06-21,1308.4581298828125
2024-06-24,1322.049560546875
2024-06-25,1325.0367431640625
2024-06-26,1329.1688232421875
2024-06-27,1312.192138671875
2024-06-28,1313.78515625
2024-07-01,1371.0384521484375
2024-07-02,1394.5869140625
2024-07-03,1403.797119140625
2024-07-04,1398.569580078125
2024-07-05,1404.4942626953125
2024-07-08,1388.861328125
2024-07-09,1400.3619384765625
2024-07-10,1404.3448486328125
2024-07-11,1414.003173828125
2024-07-12,1450.84423828125
2024-07-15,1453.7318115234375
2024-07-16,1446.5128173828125
2024-07-18,1428.0924072265625
2024-07-19,1402.9508056640625
2024-07-22,1401.108642578125
2024-07-23,1403.5482177734375
2024-07-24,1429.088134765625
2024-07-25,1443.7747802734375
2024-07-26,1451.7403564453125
2024-07-29,1458.859619140625
2024-07-30,1453.8812255859375
2024-07-31,1438.6468505859375
2024-08-01,1445.8160400390625
2024-08-02,1445.8658447265625
2024-08-05,1375.022216796875
2024-08-06,1395.6973876953125
2024-08-07,1396.94287109375
2024-08-08,1348.966552734375
2024-08-09,1335.764404296875
2024-08-12,1321.4161376953125
2024-08-13,1289.332275390625
2024-08-14,1267.16259765625
2024-08-16,1281.3612060546875
2024-08-19,1295.6097412109375
2024-08-20,1308.363525390625
2024-08-21,1321.466064453125
2024-08-22,1371.5845947265625
2024-08-23,1366.901611328125
2024-08-26,1369.0438232421875
2024-08-27,1352.453857421875
2024-08-28,1396.69384765625
2024-08-29,1382.2459716796875
2024-08-30,1365.9051513671875
2024-09-02,1345.977294921875
2024-09-03,1345.5289306640625
2024-09-04,1354.4466552734375
2024-09-05,1357.236572265625
2024-09-06,1404.0172119140625
2024-09-09,1401.376708984375
2024-09-10,1421.2049560546875
2024-09-11,1415.2764892578125
2024-09-12,1405.3126220703125
2024-09-13,1419.9097900390625
2024-09-16,1414.529296875
2024-09-17,1430.7205810546875
2024-09-18,1444.670166015625
2024-09-19,1436.25048828125
2024-09-20,1454.7835693359375
2024-09-23,1455.53076171875
2024-09-24,1445.4173583984375
2024-09-25,1444.968994140625
2024-09-26,1447.0614013671875
2024-09-27,1428.2294921875
2024-09-30,1425.1407470703125
2024-10-01,1421.1552734375
2024-10-03,1418.7139892578125
2024-10-04,1406.2591552734375
2024-10-07,1367.69873046875
2024-10-08,1393.65478515625
2024-10-09,1375.022216796875
2024-10-10,1395.9962158203125
2024-10-11,1393.7044677734375
2024-10-14,1385.1356201171875
2024-10-15,1436.748779296875
2024-10-16,1443.175537109375
2024-10-17,1462.7047119140625
2024-10-18,1444.7198486328125
2024-10-21,1429.57470703125
2024-10-22,1381.1998291015625
2024-10-23,1380.203369140625
2024-10-24,1380.50244140625
2024-10-25,1367.74853515625
2024-10-28,1355.6424560546875
2024-10-29,1355.8914794921875
2024-10-30,1382.0467529296875
2024-10-31,1394.6512451171875
2024-11-01,1389.0714111328125
2024-11-04,1381.7977294921875
2024-11-05,1380.5521240234375
2024-11-06,1386.331298828125
2024-11-07,1374.4244384765625
2024-11-08,1274.884765625
2024-11-11,1259.5899658203125
2024-11-12,1253.113525390625
2024-11-13,1237.4700927734375
2024-11-14,1236.573486328125
2024-11-18,1205.685302734375
2024-11-19,1205.5357666015625
2024-11-21,1194.6162109375
2024-11-22,1200.9984130859375
2024-11-25,1197.8074951171875
2024-11-26,1222.2391357421875
2024-11-27,1217.1534423828125
2024-11-28,1204.289306640625
2024-11-29,1218.2503662109375
2024-12-02,1231.762451171875
2024-12-03,1266.715087890625
2024-12-04,1275.889404296875
2024-12-05,1273.4461669921875
2024-12-06,1273.8948974609375
2024-12-09,1246.8206787109375
2024-12-10,1284.3160400390625
2024-12-11,1265.418701171875
2024-12-12,1249.9617919921875
2024-12-13,1253.4520263671875
2024-12-16,1244.5770263671875
2024-12-17,1240.4383544921875
2024-12-18,1235.40234375
2024-12-19,1243.2803955078125
2024-12-20,1215.7073974609375
2024-12-23,1194.1175537109375
2024-12-24,1208.02880859375
2024-12-26,1190.2286376953125
2024-12-27,1186.8380126953125
2024-12-30,1182.0015869140625
2024-12-31,1175.270263671875
2025-01-01,1176.9156494140625
2025-01-02,1233.5076904296875
2025-01-03,1207.1812744140625
2025-01-06,1189.8795166015625
2025-01-07,1199.0040283203125
2025-01-08,1189.6800537109375
2025-01-09,1214.760009765625
2025-01-10,1213.2642822265625
2025-01-13,1194.8157958984375
2025-01-14,1197.60791015625
2025-01-15,1191.325439453125
2025-01-16,1207.1812744140625
2025-01-17,1205.48583984375
2025-01-20,1199.0538330078125
2025-01-21,1195.214599609375
2025-01-22,1188.9320068359375
2025-01-23,1186.18994140625
2025-01-24,1178.1123046875
2025-01-27,1127.603271484375
2025-01-28,1124.6116943359375
2025-01-29,1164.0516357421875
2025-01-30,1146.6500244140625
2025-01-31,1186.4390869140625
2025-02-01,1196.5609130859375
2025-02-03,1176.7161865234375
2025-02-04,1167.940673828125
2025-02-05,1182.8492431640625
2025-02-06,1196.0123291015625
2025-02-07,1185.44189453125
2025-02-10,1188.583251953125
2025-02-11,1172.0791015625
2025-02-12,1145.4534912109375
2025-02-13,1153.9298095703125
2025-02-14,1123.96337890625
2025-02-17,1131.64208984375
2025-02-18,1117.930419921875
2025-02-19,1110.6505126953125
2025-02-20,1117.930419921875
2025-02-21,1112.64501953125
2025-02-24,1098.484619140625
2025-02-25,1096.390380859375
2025-02-27,1097.4375
2025-02-28,1104.01904296875
2025-03-03,1091.9527587890625
2025-03-04,1091.90283203125
2025-03-05,1086.1688232421875
2025-03-06,1098.534423828125
2025-03-07,1109.1048583984375
2025-03-10,1114.240478515625
2025-03-11,1089.5096435546875
2025-03-12,1054.307861328125
2025-03-13,1048.873046875
2025-03-17,1000.7572021484375
2025-03-18,1000.7572021484375
2025-03-19,1054.706787109375
2025-03-20,1048.773193359375
2025-03-21,1044.5350341796875
2025-03-24,1046.77880859375
2025-03-25,1048.623779296875
2025-03-26,1046.828857421875
2025-03-27,1047.7760009765625
2025-03-28,1011.0784912109375
2025-04-01,1034.3134765625
2025-04-02,1047.825927734375
2025-04-03,1031.0726318359375
2025-04-04,1032.618408203125
2025-04-07,1024.6905517578125
2025-04-08,1021.7486572265625
2025-04-09,1017.1614379882812
2025-04-11,1059.593017578125
2025-04-15,1047.0780029296875
2025-04-16,1046.1805419921875
2025-04-17,1099.9305419921875
2025-04-21,1108.9053955078125
2025-04-22,1090.456787109375
2025-04-23,1098.3350830078125
2025-04-24,1095.3433837890625
2025-04-25,1084.1744384765625
2025-04-28,1069.4156494140625
2025-04-29,1061.6373291015625
2025-04-30,1022.9454345703125
2025-05-02,1014.2694702148438
2025-05-05,1025.8372802734375
2025-05-06,1010.1809692382812
2025-05-07,1029.626708984375
2025-05-08,1027.432861328125
2025-05-09,1025.03955078125
2025-05-12,1046.77880859375
2025-05-13,1073.7037353515625
2025-05-14,1091.553955078125
2025-05-15,1116.284912109375
2025-05-16,1104.41796875
2025-05-19,1123.4647216796875
2025-05-20,1198.355712890625
2025-05-21,1262.2774658203125
2025-05-22,1168.04052734375
2025-05-23,1118.5784912109375
2025-05-26,1101.8251953125
2025-05-27,1130.3455810546875
2025-05-28,1138.4229736328125
2025-05-29,1131.8414306640625
2025-05-30,1129.248779296875
2025-06-02,1129.8470458984375
2025-06-03,1116.1851806640625
2025-06-04,1108.9053955078125
2025-06-05,1135.5311279296875
2025-06-06,1126.0576171875
2025-06-09,1131.9412841796875
2025-06-10,1134.3345947265625
2025-06-11,1137.326171875
2025-06-12,1137.7249755859375
2025-06-13,1114.9884033203125
2025-06-16,1112.894287109375
2025-06-17,1109.1048583984375
2025-06-18,1163.0543212890625
2025-06-19,1149.3924560546875
2025-06-20,1149.3924560546875
2025-06-23,1176.217529296875
2025-06-24,1172.1290283203125
2025-06-25,1184.59423828125
2025-06-26,1182.599853515625
2025-06-27,1187.2867431640625
2025-06-30,1187.98486328125
2025-07-01,1210.7213134765625
2025-07-02,1214.01220703125
2025-07-03,1236.349853515625
2025-07-04,1268.2608642578125
2025-07-07,1275.2413330078125
2025-07-08,1273.745361328125
2025-07-09,1282.720458984375
2025-07-10,1301.5677490234375
2025-07-11,1290.0001220703125
2025-07-14,1331.08544921875
2025-07-15,1331.8831787109375
2025-07-16,1311.4403076171875
2025-07-17,1322.0106201171875
2025-07-18,1311.5399169921875
2025-07-21,1310.542724609375
2025-07-22,1311.6397705078125
2025-07-23,1298.6759033203125
2025-07-24,1303.36279296875
2025-07-25,1312.943359375
2025-07-28,1289.4908447265625
2025-07-29,1278.8123779296875
