Date,CMSINFO
2025-10-23,375.3888244628906
2025-10-24,366.7113037109375
2025-10-27,364.06390380859375
2025-10-28,362.3970642089844
2025-10-29,376.5654296875
2025-10-30,369.4076843261719
2025-10-31,364.06390380859375
2025-11-03,366.02490234375
2025-11-04,355.4353942871094
2025-11-06,348.1796569824219
2025-11-07,344.11053466796875
2025-11-10,348.2777099609375
2025-11-11,348.620849609375
2025-11-12,348.2286682128906
2025-11-13,352.739013671875
2025-11-14,350.87603759765625
2025-11-17,351.95458984375
2025-11-18,347.1010437011719
2025-11-19,350.1406555175781
2025-11-20,350.23870849609375
2025-11-21,347.64031982421875
2025-11-24,343.4241638183594
2025-11-25,341.953369140625
2025-11-26,350.7779846191406
2025-11-27,346.12054443359375
2025-11-28,348.0325622558594
2025-12-01,346.2185974121094
2025-12-02,347.1500549316406
2025-12-03,348.865966796875
2025-12-04,348.2777099609375
2025-12-05,342.2965393066406
2025-12-08,340.9238586425781
2025-12-09,344.20855712890625
2025-12-10,343.03192138671875
2025-12-11,342.9338684082031
2025-12-12,343.6202697753906
2025-12-15,342.0514221191406
2025-12-16,339.35504150390625
2025-12-17,339.649169921875
2025-12-18,342.9338684082031
2025-12-19,345.87542724609375
2025-12-22,342.8848571777344
2025-12-23,344.5517272949219
2025-12-24,342.198486328125
2025-12-26,337.9822998046875
2025-12-29,336.560546875
2025-12-30,332.54046630859375
2025-12-31,332.8836364746094
2026-01-01,345.3361511230469
2026-01-02,348.375732421875
2026-01-05,335.5310363769531
2026-01-06,335.1388244628906
2026-01-07,343.6692810058594
2026-01-08,342.9338684082031
2026-01-09,327.7359619140625
2026-01-12,324.74542236328125
2026-01-13,327.8340148925781
2026-01-14,324.3041687011719
2026-01-15,324.3041687011719
2026-01-16,324.5982971191406
2026-01-19,323.56878662109375
2026-01-20,319.2054748535156
2026-01-21,324.5982971191406
2026-01-22,320.9214172363281
2026-01-23,313.3714599609375
2026-01-27,310.3318786621094
2026-01-28,320.87237548828125
2026-01-29,311.65557861328125
2026-01-30,309.20428466796875
2026-02-02,314.6951599121094
2026-02-03,315.6756896972656
2026-02-04,310.429931640625
2026-02-05,318.5191650390625
2026-02-06,319.5486755371094
2026-02-09,315.3815002441406
2026-02-10,317.53863525390625
2026-02-11,317.8818359375
2026-02-12,308.5669860839844
2026-02-13,316.1169128417969
2026-02-16,309.59649658203125
2026-02-17,313.42047119140625
2026-02-18,316.3381042480469
2026-02-19,313.42047119140625
2026-02-20,311.5413513183594
2026-02-23,311.39300537109375
2026-02-24,306.7940673828125
2026-02-25,295.2225341796875
2026-02-26,297.99176025390625
2026-02-27,300.26654052734375
2026-03-02,298.14013671875
2026-03-04,297.5961608886719
2026-03-05,297.6456298828125
2026-03-06,297.5467224121094
2026-03-09,291.9093017578125
2026-03-10,290.67303466796875
2026-03-11,295.7664794921875
2026-03-12,296.0632019042969
2026-03-13,289.53564453125
2026-03-16,287.1620178222656
2026-03-17,283.6015319824219
2026-03-18,287.6070556640625
2026-03-19,280.5355529785156
2026-03-20,280.832275390625
2026-03-23,268.46954345703125
2026-03-24,267.8761291503906
2026-03-25,268.7662353515625
2026-03-27,267.8761291503906
2026-03-30,262.68377685546875
2026-04-01,278.7553405761719
2026-04-02,278.21136474609375
2026-04-06,285.1344909667969
2026-04-07,286.1730041503906
2026-04-08,292.7994079589844
2026-04-09,288.79388427734375
2026-04-10,295.3214416503906
2026-04-13,302.6401672363281
2026-04-15,302.541259765625
2026-04-16,314.1128234863281
2026-04-17,314.5084228515625
2026-04-20,314.4095153808594
2026-04-21,309.3655090332031
2026-04-22,314.31060791015625
2026-04-23,309.3160705566406
2026-04-24,298.8324279785156
2026-04-27,300.8599548339844
2026-04-28,296.8049621582031
2026-04-29,289.33782958984375
2026-04-30,287.1620178222656
2026-05-01,287.1620178222656
2026-05-04,287.112548828125
2026-05-05,283.45318603515625
2026-05-06,287.9532165527344
2026-05-07,284.6399841308594
2026-05-08,286.4202575683594
2026-05-11,290.27740478515625
2026-05-12,295.5686950683594
2026-05-13,293.0466613769531
2026-05-14,299.6731262207031
2026-05-15,299.6236572265625
2026-05-18,298.0906677246094
2026-05-19,302.29400634765625
2026-05-20,302.5907287597656
2026-05-21,299.6731262207031
2026-05-22,303.0357666015625
2026-05-25,307.14019775390625
2026-05-26,304.7171325683594
2026-05-27,306.0028381347656
2026-05-28,306.0028381347656
2026-05-29,301.1566467285156
2026-06-01,301.0577392578125
2026-06-02,302.5907287597656
2026-06-03,301.30499267578125
2026-06-04,301.75006103515625
2026-06-05,302.4423522949219
2026-06-08,295.02471923828125
2026-06-09,291.3653564453125
2026-06-10,287.6565246582031
2026-06-11,285.7279357910156
2026-06-12,293.4917297363281
2026-06-15,294.7774353027344
2026-06-16,292.40380859375
2026-06-17,291.7115173339844
2026-06-18,290.9697570800781
2026-06-19,295.42034912109375
2026-06-22,298.7335205078125
2026-06-23,297.151123046875
2026-06-24,297.44781494140625
2026-06-25,287.9037780761719
2026-06-26,287.9037780761719
2026-06-29,291.0191955566406
2026-06-30,277.5190734863281
2026-07-01,277.3212585449219
2026-07-02,272.5245056152344
2026-07-03,271.53546142578125
2026-07-06,266.7881774902344
2026-07-07,263.969482421875
2026-07-08,260.9529724121094
2026-07-09,255.06829833984375
2026-07-10,259.5188903808594
2026-07-13,270.5959167480469
2026-07-14,263.9200439453125
2026-07-15,267.13433837890625
2026-07-16,265.15631103515625
2026-07-17,272.6234130859375
2026-07-20,275.9366149902344
2026-07-21,271.9805603027344
2026-07-22,269.9035949707031
2026-07-23,268.716796875
2026-07-24,270.8926086425781
2026-07-27,269.6069030761719
2026-07-28,268.56842041015625
2026-07-29,274.6014404296875
2026-07-30,265.5519104003906
2026-07-31,260.80462646484375
2026-08-03,272.37615966796875
2026-08-04,276.33221435546875
2026-08-05,270.8926086425781
2026-08-06,274.5025329589844
2026-08-07,270.1508483886719
2026-08-10,276.28277587890625
2026-08-11,263.17828369140625
2026-08-12,252.79356384277344
2026-08-13,263.0299377441406
2026-08-14,260.557373046875
2026-08-17,251.55728149414062
2026-08-18,246.76052856445312
2026-08-19,243.29896545410156
2026-08-20,246.8099822998047
2026-08-21,244.28797912597656
2026-08-24,246.06822204589844
2026-08-25,242.16159057617188
2026-08-26,243.4473114013672
2026-08-27,237.3153839111328
2026-08-28,239.8868408203125
2026-08-31,240.92532348632812
2026-09-01,244.95062255859375
2026-09-02,246.56272888183594
2026-09-03,242.17147827148438
2026-09-04,240.78684997558594
2026-09-07,236.39559936523438
2026-09-08,233.98239135742188
2026-09-09,228.71090698242188
2026-09-10,225.19000244140625
2026-09-11,224.3800048828125
2026-09-14,224.3800048828125
2026-09-15,222.91000366210938
2026-09-16,232.38999938964844
2026-09-18,230.92999267578125
2026-09-21,232.3000030517578
