Date,TECHM
2010-06-18,124.30042266845703
2010-06-21,123.54022979736328
2010-06-22,121.13294219970703
2010-06-23,126.80907440185547
2010-06-24,124.90863037109375
2010-06-25,124.7818832397461
2010-06-28,125.68569946289062
2010-06-29,124.64673614501953
2010-06-30,124.03013610839844
2010-07-01,124.38489532470703
2010-07-02,123.75984191894531
2010-07-05,127.31584167480469
2010-07-06,128.6419677734375
2010-07-07,127.78044891357422
2010-07-08,128.80242919921875
2010-07-09,131.20977783203125
2010-07-12,130.8803253173828
2010-07-13,129.22482299804688
2010-07-14,129.14031982421875
2010-07-15,129.72314453125
2010-07-16,130.2299346923828
2010-07-19,128.70108032226562
2010-07-20,128.09292602539062
2010-07-21,128.0335693359375
2010-07-22,127.23593139648438
2010-07-23,126.72674560546875
2010-07-26,125.1738510131836
2010-07-27,120.5745620727539
2010-07-28,121.62683868408203
2010-07-29,119.2507553100586
2010-07-30,118.83496856689453
2010-08-02,119.23379516601562
2010-08-03,122.62809753417969
2010-08-04,125.12294006347656
2010-08-05,123.28153228759766
2010-08-06,122.02559661865234
2010-08-09,122.59415435791016
2010-08-10,121.40617370605469
2010-08-11,121.10912322998047
2010-08-12,120.51513671875
2010-08-13,120.80367279052734
2010-08-16,120.1842269897461
2010-08-17,121.32129669189453
2010-08-18,121.47404479980469
2010-08-19,121.43161010742188
2010-08-20,120.6254653930664
2010-08-23,121.10912322998047
2010-08-24,119.77688598632812
2010-08-25,118.02881622314453
2010-08-26,113.43798828125
2010-08-27,111.3335189819336
2010-08-30,110.48494720458984
2010-08-31,108.32110595703125
2010-09-01,109.77217864990234
2010-09-02,114.84664916992188
2010-09-03,118.80953979492188
2010-09-06,119.47986602783203
2010-09-07,120.05695343017578
2010-09-08,120.51513671875
2010-09-09,120.70182800292969
2010-09-13,120.9054946899414
2010-09-14,121.13459014892578
2010-09-15,124.97868347167969
2010-09-16,122.1698989868164
2010-09-17,122.08502960205078
2010-09-20,121.99170684814453
2010-09-21,123.51063537597656
2010-09-22,133.7275390625
2010-09-23,135.9253387451172
2010-09-24,131.26663208007812
2010-09-27,131.76730346679688
2010-09-28,133.34568786621094
2010-09-29,134.62701416015625
2010-09-30,127.62625885009766
2010-10-01,130.2568359375
2010-10-04,129.76463317871094
2010-10-05,129.84104919433594
2010-10-06,132.03884887695312
2010-10-07,129.6458740234375
2010-10-08,130.11257934570312
2010-10-11,130.2483367919922
2010-10-12,131.08843994140625
2010-10-13,133.60870361328125
2010-10-14,131.78427124023438
2010-10-15,127.66868591308594
2010-10-18,128.28811645507812
2010-10-19,129.1961212158203
2010-10-20,127.88082122802734
2010-10-21,128.45787048339844
2010-10-22,129.03488159179688
2010-10-25,129.77313232421875
2010-10-26,133.4559783935547
2010-10-27,130.80841064453125
2010-10-28,126.82859802246094
2010-10-29,123.76520538330078
2010-11-01,124.8428726196289
2010-11-02,122.9675064086914
2010-11-03,124.31680297851562
2010-11-04,127.07466888427734
2010-11-08,127.09162139892578
2010-11-09,127.92326354980469
2010-11-10,128.050537109375
2010-11-11,125.47085571289062
2010-11-12,123.60398864746094
2010-11-15,122.78934478759766
2010-11-16,117.39237213134766
2010-11-18,116.24681854248047
2010-11-19,115.31336975097656
2010-11-22,115.91587829589844
2010-11-23,114.32048797607422
2010-11-24,113.13252258300781
2010-11-25,105.84321594238281
2010-11-26,106.03840637207031
2010-11-29,107.2094497680664
2010-11-30,108.49928283691406
2010-12-01,113.90472412109375
2010-12-02,114.78726196289062
2010-12-03,113.5313491821289
2010-12-06,112.9373550415039
2010-12-07,113.97260284423828
2010-12-08,112.66581726074219
2010-12-09,108.72840881347656
2010-12-10,108.95751190185547
2010-12-13,110.0436782836914
2010-12-14,114.3629379272461
2010-12-15,113.14946746826172
2010-12-16,113.6162109375
2010-12-20,112.50457000732422
2010-12-21,118.65677642822266
2010-12-22,118.52098846435547
2010-12-23,116.29771423339844
2010-12-24,117.01052856445312
2010-12-27,117.79125213623047
2010-12-28,117.75726318359375
2010-12-29,117.94400024414062
2010-12-30,118.81798553466797
2010-12-31,119.20832061767578
2011-01-03,120.77818298339844
2011-01-04,126.37031555175781
2011-01-05,123.64639282226562
2011-01-06,123.86701965332031
2011-01-07,120.10782623291016
2011-01-10,117.58753204345703
2011-01-11,115.80551147460938
2011-01-12,117.99488067626953
2011-01-13,116.5098648071289
2011-01-14,115.00789642333984
2011-01-17,117.37538146972656
2011-01-18,117.6130142211914
2011-01-19,117.01052856445312
2011-01-20,118.07123565673828
2011-01-21,117.18023681640625
2011-01-24,118.07123565673828
2011-01-25,117.5026626586914
2011-01-27,114.66841888427734
2011-01-28,111.17229461669922
2011-01-31,110.4764633178711
2011-02-01,107.6422348022461
2011-02-02,108.79627990722656
2011-02-03,110.34069061279297
2011-02-04,107.71861267089844
2011-02-07,106.83605194091797
2011-02-08,104.54490661621094
2011-02-09,98.96123504638672
2011-02-10,95.28690338134766
2011-02-11,97.02648162841797
2011-02-14,107.7101058959961
2011-02-15,107.88829803466797
2011-02-16,108.8132553100586
2011-02-17,113.16645812988281
2011-02-18,112.06330871582031
2011-02-21,114.96546936035156
2011-02-22,116.02616882324219
2011-02-23,115.99222564697266
2011-02-24,111.12985229492188
2011-02-25,108.89812469482422
2011-02-28,109.50907897949219
2011-03-01,114.7193603515625
2011-03-03,116.34013366699219
2011-03-04,116.29771423339844
2011-03-07,115.16908264160156
2011-03-08,126.10729217529297
2011-03-09,124.5628433227539
2011-03-10,123.60398864746094
2011-03-11,123.96039581298828
2011-03-14,125.28416442871094
2011-03-15,124.71560668945312
2011-03-16,125.43688201904297
2011-03-17,124.35919952392578
2011-03-18,119.62413787841797
2011-03-21,120.40481567382812
2011-03-22,120.60848236083984
2011-03-23,120.61701202392578
2011-03-24,124.85990142822266
2011-03-25,125.02110290527344
2011-03-28,123.03541564941406
2011-03-29,115.6528091430664
2011-03-30,114.88906860351562
2011-03-31,114.7533187866211
2011-04-01,117.70635223388672
2011-04-04,119.08954620361328
2011-04-05,121.847412109375
2011-04-06,124.85990142822266
2011-04-07,127.33769226074219
2011-04-08,125.9715347290039
2011-04-11,123.82460021972656
2011-04-13,124.58833312988281
2011-04-15,124.28282165527344
2011-04-18,119.75141143798828
2011-04-19,120.3115005493164
2011-04-20,122.84025573730469
2011-04-21,122.09349822998047
2011-04-25,121.86439514160156
2011-04-26,123.05243682861328
2011-04-27,121.9153060913086
2011-04-28,116.85778045654297
2011-04-29,116.49287414550781
2011-05-02,116.6456527709961
2011-05-03,113.73501586914062
2011-05-04,112.76763916015625
2011-05-05,111.9869384765625
2011-05-06,113.60771179199219
2011-05-09,113.11555480957031
2011-05-10,114.59207916259766
2011-05-11,115.16908264160156
2011-05-12,113.25133514404297
2011-05-13,114.19322967529297
2011-05-16,112.89491271972656
2011-05-17,110.5019302368164
2011-05-18,111.14685821533203
2011-05-19,113.17493438720703
2011-05-20,109.73819732666016
2011-05-23,110.51044464111328
2011-05-24,114.24414825439453
2011-05-25,111.91056060791016
2011-05-26,111.55415344238281
2011-05-27,112.02085876464844
2011-05-30,116.65411376953125
2011-05-31,115.0333480834961
2011-06-01,118.78404998779297
2011-06-02,116.18742370605469
2011-06-03,116.58622741699219
2011-06-06,119.56473541259766
2011-06-07,120.302978515625
2011-06-08,118.9113540649414
2011-06-09,118.9113540649414
2011-06-10,118.52098846435547
2011-06-13,118.80953979492188
2011-06-14,119.53931427001953
2011-06-15,118.88584899902344
2011-06-16,117.12933349609375
2011-06-17,117.01052856445312
2011-06-20,113.14946746826172
2011-06-21,114.62602996826172
2011-06-22,117.54509735107422
2011-06-23,119.1149673461914
2011-06-24,117.79972076416016
2011-06-27,118.9113540649414
2011-06-28,118.61433410644531
2011-06-29,120.727294921875
2011-06-30,122.74690246582031
2011-07-01,121.88985443115234
2011-07-04,123.98584747314453
2011-07-05,124.68167877197266
2011-07-06,125.84420013427734
2011-07-07,125.39446258544922
2011-07-08,124.85139465332031
2011-07-11,126.48062896728516
2011-07-12,125.9715347290039
2011-07-13,125.65753173828125
2011-07-14,127.49895477294922
2011-07-15,126.46366882324219
2011-07-18,125.81877899169922
2011-07-19,127.30382537841797
2011-07-20,127.4310531616211
2011-07-21,127.1425552368164
2011-07-22,127.60079193115234
2011-07-25,131.03753662109375
2011-07-26,131.77581787109375
2011-07-27,133.96511840820312
2011-07-28,133.11654663085938
2011-07-29,131.6909637451172
2011-08-01,132.52255249023438
2011-08-02,132.9977569580078
2011-08-03,131.20724487304688
2011-08-04,131.94081115722656
2011-08-05,124.88658142089844
2011-08-08,121.6878662109375
2011-08-09,124.23829650878906
2011-08-10,125.3045425415039
2011-08-11,124.1103515625
2011-08-12,125.91016387939453
2011-08-16,124.2553482055664
2011-08-17,122.14847564697266
2011-08-18,112.7143783569336
2011-08-19,108.84178924560547
2011-08-22,108.64558410644531
2011-08-23,112.74849700927734
2011-08-24,111.39221954345703
2011-08-25,105.5236587524414
2011-08-26,104.50006866455078
2011-08-29,108.44939422607422
2011-08-30,110.68425750732422
2011-09-02,108.38969421386719
2011-09-05,115.71688842773438
2011-09-06,112.82524871826172
2011-09-07,117.75556945800781
2011-09-08,116.97935485839844
2011-09-09,113.35411071777344
2011-09-12,107.58788299560547
2011-09-13,107.60493469238281
2011-09-14,107.18700408935547
2011-09-15,108.53473663330078
2011-09-16,110.96575164794922
2011-09-19,108.37264251708984
2011-09-20,110.56483459472656
2011-09-21,110.9145736694336
2011-09-22,107.03346252441406
2011-09-23,106.80313873291016
2011-09-26,103.03290557861328
2011-09-27,104.14181518554688
2011-09-28,99.22004699707031
2011-09-29,97.5225830078125
2011-09-30,97.9490966796875
2011-10-03,94.47740936279297
2011-10-04,93.31733703613281
2011-10-05,90.74982452392578
2011-10-07,96.0554428100586
2011-10-10,98.2817611694336
2011-10-11,98.04293060302734
2011-10-12,99.74888610839844
2011-10-13,103.28881072998047
2011-10-14,101.4889907836914
2011-10-17,99.68919372558594
2011-10-18,97.08755493164062
2011-10-19,98.6314697265625
2011-10-20,97.18992614746094
2011-10-21,97.51405334472656
2011-10-24,96.03839111328125
2011-10-25,95.67159271240234
2011-10-28,100.22655487060547
2011-10-31,99.88538360595703
2011-11-01,100.926025390625
2011-11-02,106.1292724609375
2011-11-03,105.96722412109375
2011-11-04,107.14433288574219
2011-11-08,105.04598999023438
2011-11-09,102.68319702148438
2011-11-11,101.90695190429688
2011-11-14,104.21856689453125
2011-11-15,105.40422821044922
2011-11-16,103.68121337890625
2011-11-17,102.1116943359375
2011-11-18,102.18846130371094
2011-11-21,99.33948516845703
2011-11-22,101.82164001464844
2011-11-23,97.7870101928711
2011-11-24,97.33493041992188
2011-11-25,95.55217742919922
2011-11-28,98.09408569335938
2011-11-29,96.43075561523438
2011-11-30,96.44780731201172
2011-12-01,97.0534439086914
2011-12-02,98.6229476928711
2011-12-05,101.67668151855469
2011-12-07,100.32039642333984
2011-12-08,98.01731872558594
2011-12-09,95.30481719970703
2011-12-12,92.79698944091797
2011-12-13,93.34292602539062
2011-12-14,94.63095092773438
2011-12-15,97.71024322509766
2011-12-16,95.88481140136719
2011-12-19,97.24109649658203
2011-12-20,97.6078872680664
2011-12-21,97.7870101928711
2011-12-22,96.83167266845703
2011-12-23,96.84020233154297
2011-12-26,97.54815673828125
2011-12-27,97.8637924194336
2011-12-28,97.36050415039062
2011-12-29,98.99825286865234
2011-12-30,97.87230682373047
2012-01-02,97.56524658203125
2012-01-03,102.35050964355469
2012-01-04,103.10968017578125
2012-01-05,101.5657730102539
2012-01-06,102.17993927001953
2012-01-09,103.03290557861328
2012-01-10,104.45741271972656
2012-01-11,105.98426055908203
2012-01-12,101.74491882324219
2012-01-13,102.70025634765625
2012-01-16,102.9305419921875
2012-01-17,103.94563293457031
2012-01-18,101.071044921875
2012-01-19,104.06502532958984
2012-01-20,102.75142669677734
2012-01-23,102.28227996826172
2012-01-24,103.80062103271484
2012-01-25,107.3064193725586
2012-01-27,108.73090362548828
2012-01-30,107.36610412597656
2012-01-31,111.23017883300781
2012-02-01,111.904052734375
2012-02-02,113.92562103271484
2012-02-03,111.468994140625
2012-02-06,109.7971420288086
2012-02-07,109.7971420288086
2012-02-08,110.94013214111328
2012-02-09,112.4670181274414
2012-02-10,110.93162536621094
2012-02-13,111.30693817138672
2012-02-14,112.34758758544922
2012-02-15,112.69729614257812
2012-02-16,112.39878845214844
2012-02-17,112.83381652832031
2012-02-21,113.05559539794922
2012-02-22,107.8779296875
2012-02-23,104.71331024169922
2012-02-24,104.41475677490234
2012-02-27,100.84071350097656
2012-02-28,102.38465118408203
2012-02-29,102.44434356689453
2012-03-01,101.76194763183594
2012-03-02,102.00080108642578
2012-03-05,103.561767578125
2012-03-06,103.00732421875
2012-03-07,103.61295318603516
2012-03-09,109.34506225585938
2012-03-12,108.16792297363281
2012-03-13,109.9250717163086
2012-03-14,108.64558410644531
2012-03-15,105.48101043701172
2012-03-16,103.28881072998047
2012-03-19,105.5236587524414
2012-03-20,110.66719055175781
2012-03-21,116.8769760131836
2012-03-22,123.65824890136719
2012-03-23,126.50724792480469
2012-03-26,122.91614532470703
2012-03-27,119.71743774414062
2012-03-28,119.88803100585938
2012-03-29,121.06515502929688
2012-03-30,122.95881652832031
2012-04-02,122.24231719970703
2012-04-03,122.33612060546875
2012-04-04,123.6070556640625
2012-04-09,121.61961364746094
2012-04-10,121.48313903808594
2012-04-11,121.32958221435547
2012-04-12,123.43647766113281
2012-04-13,120.4510269165039
2012-04-16,121.38076782226562
2012-04-17,120.81780242919922
2012-04-18,121.37225341796875
2012-04-19,121.07371520996094
2012-04-20,121.33810424804688
2012-04-23,118.87297058105469
2012-04-24,119.0862045288086
2012-04-25,117.69585418701172
2012-04-26,121.7646255493164
2012-04-27,118.89857482910156
2012-04-30,119.71743774414062
2012-05-02,118.09671783447266
2012-05-03,117.6532211303711
2012-05-04,116.39076232910156
2012-05-07,116.61253356933594
2012-05-08,113.848876953125
2012-05-09,111.72489166259766
2012-05-10,112.30494689941406
2012-05-11,108.70530700683594
2012-05-14,106.9737548828125
2012-05-15,108.66266632080078
2012-05-16,108.45796203613281
2012-05-17,103.706787109375
2012-05-18,104.24415588378906
2012-05-21,104.26123046875
2012-05-22,105.41279602050781
2012-05-23,104.3379898071289
2012-05-24,113.6270751953125
2012-05-25,113.77210235595703
2012-05-28,113.87442016601562
2012-05-29,113.31998443603516
2012-05-30,117.61054229736328
2012-05-31,114.90655517578125
2012-06-01,112.00639343261719
2012-06-04,112.68879699707031
2012-06-05,114.17300415039062
2012-06-06,114.94068145751953
2012-06-07,114.394775390625
2012-06-08,115.81926727294922
2012-06-11,113.75502014160156
2012-06-12,115.37569427490234
2012-06-13,113.80619812011719
2012-06-14,115.61455535888672
2012-06-15,119.58953094482422
2012-06-18,116.9111099243164
2012-06-19,116.91963195800781
2012-06-20,116.97935485839844
2012-06-21,117.03047943115234
2012-06-22,117.4314193725586
2012-06-25,117.58499145507812
2012-06-26,117.26083374023438
2012-06-27,118.53177642822266
2012-06-28,119.64067840576172
2012-06-29,120.83484649658203
2012-07-02,125.27892303466797
2012-07-03,124.0335693359375
2012-07-04,124.7074203491211
2012-07-05,125.66278076171875
2012-07-06,123.15503692626953
2012-07-09,122.59200286865234
2012-07-10,123.08674621582031
2012-07-11,122.48966217041016
2012-07-12,121.25279998779297
2012-07-13,121.5940170288086
2012-07-16,120.51924896240234
2012-07-17,120.53628540039062
2012-07-18,120.91162872314453
2012-07-19,122.34466552734375
2012-07-20,121.65374755859375
2012-07-23,122.29346466064453
2012-07-24,122.47261047363281
2012-07-25,123.71795654296875
2012-07-26,122.13994598388672
2012-07-27,122.1570053100586
2012-07-30,121.611083984375
2012-07-31,121.65374755859375
2012-08-01,124.1871337890625
2012-08-02,123.50952911376953
2012-08-03,130.64566040039062
2012-08-06,128.8101348876953
2012-08-07,129.51345825195312
2012-08-08,130.35400390625
2012-08-09,130.7828826904297
2012-08-10,137.19851684570312
2012-08-13,140.20904541015625
2012-08-14,140.08038330078125
2012-08-16,145.0293426513672
2012-08-17,145.63833618164062
2012-08-21,149.06915283203125
2012-08-22,146.78765869140625
2012-08-23,148.49447631835938
2012-08-24,149.4722137451172
2012-08-27,150.1155242919922
2012-08-28,144.60052490234375
2012-08-29,143.21961975097656
2012-08-30,136.04061889648438
2012-08-31,136.99267578125
2012-09-03,139.04257202148438
2012-09-04,140.8609161376953
2012-09-05,142.70497131347656
2012-09-06,143.7856903076172
2012-09-07,147.3280029296875
2012-09-10,150.96466064453125
2012-09-11,153.1089630126953
2012-09-12,158.7869415283203
2012-09-13,156.7884979248047
2012-09-14,156.21385192871094
2012-09-17,154.9873046875
2012-09-18,154.61851501464844
2012-09-20,154.21536254882812
2012-09-21,156.67697143554688
2012-09-24,157.1573028564453
2012-09-25,159.10427856445312
2012-09-26,160.9483642578125
2012-09-27,163.33277893066406
2012-09-28,166.7464141845703
2012-10-01,175.9238739013672
2012-10-03,170.5460968017578
2012-10-04,166.70358276367188
2012-10-05,162.4150390625
2012-10-08,161.25711059570312
2012-10-09,163.3842315673828
2012-10-10,165.58851623535156
2012-10-11,168.02444458007812
2012-10-12,164.99671936035156
2012-10-15,161.34288024902344
2012-10-16,162.04623413085938
2012-10-17,163.0583038330078
2012-10-18,160.99981689453125
2012-10-19,159.18145751953125
2012-10-22,160.84542846679688
2012-10-23,159.77330017089844
2012-10-25,156.3853759765625
2012-10-29,159.46450805664062
2012-10-30,160.17645263671875
2012-10-31,162.6980743408203
2012-11-01,161.81463623046875
2012-11-02,163.23843383789062
2012-11-05,163.8988800048828
2012-11-06,165.2454376220703
2012-11-07,166.2404022216797
2012-11-08,163.76165771484375
2012-11-09,161.08558654785156
2012-11-12,162.56085205078125
2012-11-15,157.50897216796875
2012-11-16,156.2567138671875
2012-11-19,151.51361083984375
2012-11-20,151.6765899658203
2012-11-21,155.18458557128906
2012-11-22,156.11947631835938
2012-11-23,155.0130615234375
2012-11-26,155.7421112060547
2012-11-27,153.37481689453125
2012-11-29,151.07620239257812
2012-11-30,150.97323608398438
2012-12-03,152.99745178222656
2012-12-04,152.5084991455078
2012-12-05,152.30270385742188
2012-12-06,151.3592071533203
2012-12-07,151.01612854003906
2012-12-10,149.95257568359375
2012-12-11,150.87033081054688
2012-12-12,156.80567932128906
2012-12-13,157.53465270996094
2012-12-14,162.6552276611328
2012-12-17,163.42710876464844
2012-12-18,162.37217712402344
2012-12-19,162.01194763183594
2012-12-20,158.87274169921875
2012-12-21,155.48477172851562
2012-12-24,155.0130615234375
2012-12-26,156.91714477539062
2012-12-27,157.7576904296875
2012-12-28,157.94639587402344
2012-12-31,159.9191131591797
2013-01-01,160.15927124023438
2013-01-02,161.1970977783203
2013-01-03,161.4801483154297
2013-01-04,161.67739868164062
2013-01-07,159.02711486816406
2013-01-08,158.91561889648438
2013-01-09,161.14564514160156
2013-01-10,167.35543823242188
2013-01-11,169.714111328125
2013-01-14,171.8840789794922
2013-01-15,171.5067138671875
2013-01-16,171.18077087402344
2013-01-17,174.69740295410156
2013-01-18,171.36090087890625
2013-01-21,172.28724670410156
2013-01-22,168.24740600585938
2013-01-23,165.88015747070312
2013-01-24,169.91995239257812
2013-01-25,172.65602111816406
2013-01-28,174.29425048828125
2013-01-29,171.80691528320312
2013-01-30,173.427978515625
2013-01-31,171.36090087890625
2013-02-01,172.36439514160156
2013-02-04,169.8856201171875
2013-02-05,165.80296325683594
2013-02-06,168.03302001953125
2013-02-07,169.80848693847656
2013-02-08,171.87551879882812
2013-02-11,171.4209442138672
2013-02-12,169.83416748046875
2013-02-13,171.64393615722656
2013-02-14,171.8840789794922
2013-02-15,171.3094482421875
2013-02-18,169.2423858642578
2013-02-19,177.4591522216797
2013-02-20,180.5040283203125
2013-02-21,178.0767364501953
2013-02-22,178.30831909179688
2013-02-25,178.0595703125
2013-02-26,176.12115478515625
2013-02-27,176.4642791748047
2013-02-28,180.29818725585938
2013-03-01,189.209716796875
2013-03-04,186.2592315673828
2013-03-05,183.15432739257812
2013-03-06,185.19566345214844
2013-03-07,188.05184936523438
2013-03-08,190.47914123535156
2013-03-11,190.1017608642578
2013-03-12,188.24911499023438
2013-03-13,186.13916015625
2013-03-14,189.43280029296875
2013-03-15,189.03822326660156
2013-03-18,186.9625701904297
2013-03-19,187.0997772216797
2013-03-20,183.3087615966797
2013-03-21,182.66543579101562
2013-03-22,179.70635986328125
2013-03-25,179.4061737060547
2013-03-26,178.25685119628906
2013-03-28,181.7477264404297
2013-04-01,182.03077697753906
2013-04-02,176.03536987304688
2013-04-03,167.6041717529297
2013-04-04,167.59559631347656
2013-04-05,164.99671936035156
2013-04-08,168.78778076171875
2013-04-09,165.90589904785156
2013-04-10,171.29229736328125
2013-04-11,170.97494506835938
2013-04-12,168.1102294921875
2013-04-15,166.38621520996094
2013-04-16,166.849365234375
2013-04-17,163.85595703125
2013-04-18,163.01541137695312
2013-04-22,159.6875457763672
2013-04-23,158.52105712890625
2013-04-25,159.1128692626953
2013-04-26,158.8984375
2013-04-29,162.24351501464844
2013-04-30,163.52145385742188
2013-05-02,165.64859008789062
2013-05-03,169.25094604492188
2013-05-06,171.82408142089844
2013-05-07,172.49307250976562
2013-05-08,168.76205444335938
2013-05-09,168.6934356689453
2013-05-10,167.43260192871094
2013-05-13,163.7959442138672
2013-05-14,164.4135284423828
2013-05-15,163.650146484375
2013-05-16,161.64306640625
2013-05-17,159.16432189941406
2013-05-20,158.17796325683594
2013-05-21,156.0765838623047
2013-05-22,161.81463623046875
2013-05-23,163.39280700683594
2013-05-24,163.21273803710938
2013-05-27,163.59010314941406
2013-05-28,168.72772216796875
2013-05-29,168.68487548828125
2013-05-30,167.9043426513672
2013-05-31,165.9659423828125
2013-06-03,161.29141235351562
2013-06-04,161.67739868164062
2013-06-05,157.4060516357422
2013-06-06,158.67543029785156
2013-06-07,160.72537231445312
2013-06-10,161.30860900878906
2013-06-11,166.05169677734375
2013-06-12,167.9043426513672
2013-06-13,166.67784118652344
2013-06-14,165.66574096679688
2013-06-17,166.63497924804688
2013-06-18,167.74142456054688
2013-06-19,173.65097045898438
2013-06-20,168.8563995361328
2013-06-21,170.7690887451172
2013-06-24,171.8840789794922
2013-06-25,173.23069763183594
2013-06-26,178.19680786132812
2013-06-27,185.4015350341797
2013-06-28,181.79917907714844
2013-07-01,177.4505615234375
2013-07-02,171.9184112548828
2013-07-03,171.38662719726562
2013-07-04,176.9359893798828
2013-07-05,178.17105102539062
2013-07-08,179.38040161132812
2013-07-09,178.86582946777344
2013-07-10,185.1356658935547
2013-07-11,182.93991088867188
2013-07-12,192.451904296875
2013-07-15,190.7364959716797
2013-07-16,187.3914337158203
2013-07-17,187.7344512939453
2013-07-18,187.20272827148438
2013-07-19,194.2358856201172
2013-07-22,200.99461364746094
2013-07-23,202.27256774902344
2013-07-24,207.16151428222656
2013-07-25,202.3668975830078
2013-07-26,208.89404296875
2013-07-29,214.18609619140625
2013-07-30,211.3814239501953
2013-07-31,213.79161071777344
2013-08-01,214.70074462890625
2013-08-02,211.54434204101562
2013-08-05,216.79348754882812
2013-08-06,211.57870483398438
2013-08-07,210.8925323486328
2013-08-08,213.508544921875
2013-08-12,217.25672912597656
2013-08-13,228.32968139648438
2013-08-14,226.63137817382812
2013-08-16,227.19747924804688
2013-08-19,221.97413635253906
2013-08-20,214.39198303222656
2013-08-21,212.66796875
2013-08-22,218.01145935058594
2013-08-23,234.35928344726562
2013-08-26,236.66653442382812
2013-08-27,233.79327392578125
2013-08-28,235.05410766601562
2013-08-29,234.24781799316406
2013-08-30,235.868896484375
2013-09-02,235.87744140625
2013-09-03,240.2259979248047
2013-09-04,240.0202178955078
2013-09-05,237.13829040527344
2013-09-06,233.34725952148438
2013-09-10,232.7469024658203
2013-09-11,228.71571350097656
2013-09-12,224.95034790039062
2013-09-13,221.16781616210938
2013-09-16,219.25514221191406
2013-09-17,225.19908142089844
2013-09-18,225.38775634765625
2013-09-19,222.9770050048828
2013-09-20,223.2353057861328
2013-09-23,228.40118408203125
2013-09-24,230.2436981201172
2013-09-25,230.01979064941406
2013-09-26,226.19711303710938
2013-09-27,224.96580505371094
2013-09-30,230.01121520996094
2013-10-01,228.28065490722656
2013-10-03,236.4255828857422
2013-10-04,241.19532775878906
2013-10-07,248.52230834960938
2013-10-08,248.36737060546875
2013-10-09,254.17031860351562
2013-10-10,260.5502624511719
2013-10-11,266.87841796875
2013-10-14,268.4281921386719
2013-10-15,272.6900329589844
2013-10-17,263.4259338378906
2013-10-18,264.5365905761719
2013-10-21,266.1293640136719
2013-10-22,266.28436279296875
2013-10-23,267.3432922363281
2013-10-24,264.68292236328125
2013-10-25,265.4233703613281
2013-10-28,260.8946228027344
2013-10-29,262.1430358886719
2013-10-30,267.8255310058594
2013-10-31,267.0850830078125
2013-11-01,262.7457580566406
2013-11-05,261.58343505859375
2013-11-06,270.89923095703125
2013-11-07,272.14764404296875
2013-11-08,288.4288635253906
2013-11-11,292.268798828125
2013-11-12,290.2454833984375
2013-11-13,285.9233703613281
2013-11-14,287.9122314453125
2013-11-18,298.56256103515625
2013-11-19,301.0680236816406
2013-11-20,290.357421875
2013-11-21,285.4842224121094
2013-11-22,287.11151123046875
2013-11-25,288.11883544921875
2013-11-26,296.10015869140625
2013-11-27,290.9170227050781
2013-11-28,291.39056396484375
2013-11-29,292.31182861328125
2013-12-02,290.9859619140625
2013-12-03,291.16668701171875
2013-12-04,292.08795166015625
2013-12-05,289.68585205078125
2013-12-06,288.3857727050781
2013-12-09,288.2049865722656
2013-12-10,294.46429443359375
2013-12-11,290.21966552734375
2013-12-12,287.5936584472656
2013-12-13,291.26141357421875
2013-12-16,300.4911193847656
2013-12-17,297.1936340332031
2013-12-18,297.5035400390625
2013-12-19,309.0320739746094
2013-12-20,317.8743591308594
2013-12-23,316.2471618652344
2013-12-24,315.498046875
2013-12-26,314.4993591308594
2013-12-27,320.5003967285156
2013-12-30,318.06378173828125
2013-12-31,316.47100830078125
2014-01-01,314.79205322265625
2014-01-02,312.72564697265625
2014-01-03,316.06634521484375
2014-01-06,312.6826171875
2014-01-07,310.6507873535156
2014-01-08,316.9444885253906
2014-01-09,314.9556579589844
2014-01-10,323.5396423339844
2014-01-13,324.50396728515625
2014-01-14,326.01068115234375
2014-01-15,324.4264831542969
2014-01-16,321.36138916015625
2014-01-17,305.6914978027344
2014-01-20,314.8953857421875
2014-01-21,314.8867492675781
2014-01-22,317.21136474609375
2014-01-23,315.2311706542969
2014-01-24,308.8426818847656
2014-01-27,303.1085205078125
2014-01-28,299.40631103515625
2014-01-29,301.2660217285156
2014-01-30,295.88494873046875
2014-01-31,307.70623779296875
2014-02-03,303.59930419921875
2014-02-04,304.9338684082031
2014-02-05,316.81536865234375
2014-02-06,317.78826904296875
2014-02-07,313.939697265625
2014-02-10,315.4894714355469
2014-02-11,320.577880859375
2014-02-12,322.9800109863281
2014-02-13,312.3297119140625
2014-02-14,315.4378356933594
2014-02-17,314.0429992675781
2014-02-18,313.7503356933594
2014-02-19,317.3320007324219
2014-02-20,315.5066223144531
2014-02-21,318.2532043457031
2014-02-24,315.3689270019531
2014-02-25,316.7723388671875
2014-02-26,313.5608825683594
2014-02-28,321.5335693359375
2014-03-03,328.2836608886719
2014-03-04,327.1729736328125
2014-03-05,327.8359375
2014-03-06,331.1679382324219
2014-03-07,316.15240478515625
2014-03-10,309.88446044921875
2014-03-11,306.810791015625
2014-03-12,310.4268493652344
2014-03-13,306.60406494140625
2014-03-14,307.4133605957031
2014-03-18,308.9804382324219
2014-03-19,306.07891845703125
2014-03-20,313.76751708984375
2014-03-21,311.4944763183594
2014-03-24,317.5815734863281
2014-03-25,314.91265869140625
2014-03-26,312.5965270996094
2014-03-27,315.7133483886719
