Date,RPOWER
2011-12-01,86.16057586669922
2011-12-02,88.3158187866211
2011-12-05,86.16057586669922
2011-12-07,84.88703155517578
2011-12-08,81.85010528564453
2011-12-09,82.7317886352539
2011-12-12,80.13571166992188
2011-12-13,77.29471588134766
2011-12-14,75.97218322753906
2011-12-15,74.20880126953125
2011-12-16,73.08219909667969
2011-12-19,71.56373596191406
2011-12-20,68.86968994140625
2011-12-21,70.87797546386719
2011-12-22,71.9066162109375
2011-12-23,70.48611450195312
2011-12-26,72.29847717285156
2011-12-27,70.73102569580078
2011-12-28,70.4371337890625
2011-12-29,70.73102569580078
2011-12-30,69.50645446777344
2012-01-02,68.52680206298828
2012-01-03,70.97593688964844
2012-01-04,69.65340423583984
2012-01-05,69.35951232910156
2012-01-06,71.9555892944336
2012-01-09,73.47406005859375
2012-01-10,78.1274185180664
2012-01-11,79.49893188476562
2012-01-12,81.40925598144531
2012-01-13,87.5810775756836
2012-01-16,85.08296203613281
2012-01-17,86.99329376220703
2012-01-18,89.39344024658203
2012-01-19,91.74461364746094
2012-01-20,89.73632049560547
2012-01-23,90.96088409423828
2012-01-24,93.50798034667969
2012-01-25,95.4183120727539
2012-01-27,95.2713623046875
2012-01-30,94.78153991699219
2012-01-31,99.0920181274414
2012-02-01,99.5328598022461
2012-02-02,97.72049713134766
2012-02-03,98.3572769165039
2012-02-06,98.50422668457031
2012-02-07,96.64288330078125
2012-02-08,99.77777099609375
2012-02-09,104.87197875976562
2012-02-10,103.25554656982422
2012-02-13,104.62706756591797
2012-02-14,106.39043426513672
2012-02-15,120.10559844970703
2012-02-16,120.4974594116211
2012-02-17,123.5833740234375
2012-02-21,125.8365707397461
2012-02-22,120.15457916259766
2012-02-23,117.95035552978516
2012-02-24,116.72579193115234
2012-02-27,107.76195526123047
2012-02-28,115.99105072021484
2012-02-29,117.01968383789062
2012-03-01,120.10559844970703
2012-03-02,120.54644775390625
2012-03-05,132.59619140625
2012-03-06,123.14252471923828
2012-03-07,130.24501037597656
2012-03-09,128.4326629638672
2012-03-12,132.3022918701172
2012-03-13,134.5065155029297
2012-03-14,133.47787475585938
2012-03-15,130.19602966308594
2012-03-16,127.94283294677734
2012-03-19,123.53438568115234
2012-03-20,123.1915054321289
2012-03-21,126.17945861816406
2012-03-22,118.68509674072266
2012-03-23,119.37085723876953
2012-03-26,116.3829116821289
2012-03-27,117.46053314208984
2012-03-28,113.05208587646484
2012-03-29,112.90513610839844
2012-03-30,114.7664794921875
2012-04-02,119.81170654296875
2012-04-03,118.53814697265625
2012-04-04,118.440185546875
2012-04-09,115.40325927734375
2012-04-10,116.970703125
2012-04-11,114.27665710449219
2012-04-12,113.88479614257812
2012-04-13,112.51327514648438
2012-04-16,112.26836395263672
2012-04-17,116.3829116821289
2012-04-18,115.1583480834961
2012-04-19,114.66851806640625
2012-04-20,112.85615539550781
2012-04-23,106.83128356933594
2012-04-24,106.58637237548828
2012-04-25,102.52080535888672
2012-04-26,99.92472076416016
2012-04-27,98.65116882324219
2012-04-30,104.87197875976562
2012-05-02,101.7370834350586
2012-05-03,99.6798095703125
2012-05-04,94.58560943603516
2012-05-07,99.72879028320312
2012-05-08,93.55696868896484
2012-05-09,90.5200424194336
2012-05-10,90.76495361328125
2012-05-11,90.47105407714844
2012-05-14,88.02191925048828
2012-05-15,90.03022003173828
2012-05-16,88.51174926757812
2012-05-17,89.39344024658203
2012-05-18,88.90361022949219
2012-05-21,91.74461364746094
2012-05-22,88.36479949951172
2012-05-23,88.21785736083984
2012-05-24,91.45071411132812
2012-05-25,91.2547836303711
2012-05-28,92.136474609375
2012-05-29,91.20579528808594
2012-05-30,88.65869903564453
2012-05-31,91.69562530517578
2012-06-01,87.33616638183594
2012-06-04,88.4627685546875
2012-06-05,88.11988830566406
2012-06-06,93.89984893798828
2012-06-07,95.90814208984375
2012-06-08,96.30000305175781
2012-06-11,95.90814208984375
2012-06-12,97.81846618652344
2012-06-13,97.13270568847656
2012-06-14,94.29170989990234
2012-06-15,96.5938949584961
2012-06-18,94.04679870605469
2012-06-19,94.09577941894531
2012-06-20,95.17340087890625
2012-06-21,97.18168640136719
2012-06-22,100.46353149414062
2012-06-25,97.52457427978516
2012-06-26,99.43489074707031
2012-06-27,101.10030364990234
2012-06-28,99.28794860839844
2012-06-29,104.67604064941406
2012-07-02,103.94129943847656
2012-07-03,104.08824920654297
2012-07-04,106.6353530883789
2012-07-05,108.1048355102539
2012-07-06,106.19451141357422
2012-07-09,103.89232635498047
2012-07-10,107.90890502929688
2012-07-11,105.36180877685547
2012-07-12,104.2841796875
2012-07-13,103.45147705078125
2012-07-16,103.15758514404297
2012-07-17,101.24725341796875
2012-07-18,102.2269058227539
2012-07-19,101.83504486083984
2012-07-20,101.59013366699219
2012-07-23,97.42659759521484
2012-07-24,96.05509185791016
2012-07-25,93.31205749511719
2012-07-26,87.18921661376953
2012-07-27,85.96465301513672
2012-07-30,89.98123168945312
2012-07-31,89.39344024658203
2012-08-01,90.6669921875
2012-08-02,90.47105407714844
2012-08-03,87.97294616699219
2012-08-06,89.98123168945312
2012-08-07,91.00987243652344
2012-08-08,89.7853012084961
2012-08-09,87.92395782470703
2012-08-10,87.09125518798828
2012-08-13,90.42208099365234
2012-08-14,91.2547836303711
2012-08-16,91.2547836303711
2012-08-17,85.86668395996094
2012-08-21,87.04226684570312
2012-08-22,83.76042938232422
2012-08-23,82.43789672851562
2012-08-24,84.44618225097656
2012-08-27,81.80111694335938
2012-08-28,80.28265380859375
2012-08-29,77.8335189819336
2012-08-30,76.16810607910156
2012-08-31,74.64964294433594
2012-09-03,75.53133392333984
2012-09-04,76.75589752197266
2012-09-05,76.31505584716797
2012-09-06,76.60894775390625
2012-09-07,77.88250732421875
2012-09-10,77.44166564941406
2012-09-11,78.91114044189453
2012-09-12,79.40097045898438
2012-09-13,78.61724090576172
2012-09-14,80.23367309570312
2012-09-17,85.37686157226562
2012-09-18,88.70768737792969
2012-09-20,87.48311614990234
2012-09-21,93.36103820800781
2012-09-24,94.24272155761719
2012-09-25,95.22238159179688
2012-09-26,93.85086822509766
2012-09-27,95.95712280273438
2012-09-28,96.20203399658203
2012-10-01,96.49593353271484
2012-10-03,99.28794860839844
2012-10-04,101.884033203125
2012-10-05,101.0023422241211
2012-10-08,99.63082122802734
2012-10-09,101.68810272216797
2012-10-10,97.57354736328125
2012-10-11,99.77777099609375
2012-10-12,101.4921646118164
2012-10-15,102.37385559082031
2012-10-16,97.91642761230469
2012-10-17,99.04302978515625
2012-10-18,101.05132293701172
2012-10-19,99.0920181274414
2012-10-22,99.04302978515625
2012-10-23,97.91642761230469
2012-10-25,96.20203399658203
2012-10-29,93.89984893798828
2012-10-30,91.45071411132812
2012-10-31,90.56902313232422
2012-11-01,93.31205749511719
2012-11-02,95.36933135986328
2012-11-05,95.36933135986328
2012-11-06,95.6632308959961
2012-11-07,96.69185638427734
2012-11-08,95.075439453125
2012-11-09,93.31205749511719
2012-11-12,93.75289916992188
2012-11-15,93.60595703125
2012-11-16,90.71597290039062
2012-11-19,89.197509765625
2012-11-20,86.89531707763672
2012-11-21,87.43412780761719
2012-11-22,89.0505599975586
2012-11-23,88.26683807373047
2012-11-26,90.32410430908203
2012-11-27,93.31205749511719
2012-11-29,94.87950134277344
2012-11-30,95.22238159179688
2012-12-03,95.32035064697266
2012-12-04,96.006103515625
2012-12-05,95.1244125366211
2012-12-06,98.25931549072266
2012-12-07,98.74913787841797
2012-12-10,98.70015716552734
2012-12-11,98.70015716552734
2012-12-12,98.30828857421875
2012-12-13,97.96541595458984
2012-12-14,98.01439666748047
2012-12-17,98.11236572265625
2012-12-18,96.49593353271484
2012-12-19,96.10407257080078
2012-12-20,94.09577941894531
2012-12-21,89.83428192138672
2012-12-24,90.32410430908203
2012-12-26,91.20579528808594
2012-12-27,91.10783386230469
2012-12-28,91.54867553710938
2012-12-31,91.45071411132812
2013-01-01,92.8712158203125
2013-01-02,93.55696868896484
2013-01-03,93.8018798828125
2013-01-04,94.04679870605469
2013-01-07,94.63459014892578
2013-01-08,94.63459014892578
2013-01-09,94.09577941894531
2013-01-10,93.55696868896484
2013-01-11,91.4017333984375
2013-01-14,92.33240509033203
2013-01-15,92.08748626708984
2013-01-16,90.27513122558594
2013-01-17,90.96088409423828
2013-01-18,91.45071411132812
2013-01-21,95.02645111083984
2013-01-22,93.21409606933594
2013-01-23,92.7242660522461
2013-01-24,87.72802734375
2013-01-25,92.57731628417969
2013-01-28,92.28341674804688
2013-01-29,89.83428192138672
2013-01-30,89.9322509765625
2013-01-31,90.37309265136719
2013-02-01,90.03022003173828
2013-02-04,87.92395782470703
2013-02-05,87.82599639892578
2013-02-06,88.16886901855469
2013-02-07,84.69109344482422
2013-02-08,83.36856842041016
2013-02-11,84.34822082519531
2013-02-12,83.80941772460938
2013-02-13,81.06637573242188
2013-02-14,77.98046875
2013-02-15,77.04979705810547
2013-02-18,78.37232971191406
2013-02-19,79.69486236572266
2013-02-20,79.0580825805664
2013-02-21,77.63758850097656
2013-02-22,78.27436828613281
2013-02-25,77.04979705810547
2013-02-26,75.7762451171875
2013-02-27,76.41302490234375
2013-02-28,70.4371337890625
2013-03-01,71.22085571289062
2013-03-04,69.75137329101562
2013-03-05,71.171875
2013-03-06,72.54338836669922
2013-03-07,72.59236907958984
2013-03-08,73.62100982666016
2013-03-11,74.11083984375
2013-03-12,73.2291488647461
2013-03-13,72.15152740478516
2013-03-14,73.81694030761719
2013-03-15,72.9842300415039
2013-03-18,72.00457763671875
2013-03-19,69.40849304199219
2013-03-20,65.19598388671875
2013-03-21,61.42431640625
2013-03-22,60.98347091674805
2013-03-25,59.66093826293945
2013-03-26,57.9465446472168
2013-03-28,60.24872970581055
2013-04-01,61.76719284057617
2013-04-02,64.26531219482422
2013-04-03,64.80412292480469
2013-04-04,62.6978645324707
2013-04-05,62.79582977294922
2013-04-08,63.62853240966797
2013-04-09,62.5509147644043
2013-04-10,64.70616149902344
2013-04-11,64.02039337158203
2013-04-12,65.34292602539062
2013-04-15,65.58784484863281
2013-04-16,69.21256256103516
2013-04-17,68.33087921142578
2013-04-18,69.50645446777344
2013-04-22,72.39643859863281
2013-04-23,73.08219909667969
2013-04-25,72.39643859863281
2013-04-26,69.60443115234375
2013-04-29,72.0535659790039
2013-04-30,69.89832305908203
2013-05-02,72.00457763671875
2013-05-03,71.80864715576172
2013-05-06,75.1884536743164
2013-05-07,76.11912536621094
2013-05-08,75.58031463623047
2013-05-09,77.73555755615234
2013-05-10,78.07843017578125
2013-05-13,75.97218322753906
2013-05-14,76.11912536621094
2013-05-15,77.88250732421875
2013-05-16,78.1274185180664
2013-05-17,79.3030014038086
2013-05-20,79.0580825805664
2013-05-21,79.3030014038086
2013-05-22,76.70692443847656
2013-05-23,71.12288665771484
2013-05-24,72.20050811767578
2013-05-27,73.81694030761719
2013-05-28,74.06185150146484
2013-05-29,72.0535659790039
2013-05-30,70.38814544677734
2013-05-31,67.44918823242188
2013-06-03,68.33087921142578
2013-06-04,67.93901062011719
2013-06-05,69.1146011352539
2013-06-06,69.5554428100586
2013-06-07,68.23291015625
2013-06-10,66.51851654052734
2013-06-11,64.36327362060547
2013-06-12,63.87344741821289
2013-06-13,63.33464050292969
2013-06-14,64.9510726928711
2013-06-17,65.34292602539062
2013-06-18,66.1756362915039
2013-06-19,66.1756362915039
2013-06-20,63.2856559753418
2013-06-21,62.208038330078125
2013-06-24,60.29771041870117
2013-06-25,60.44466018676758
2013-06-26,60.19974899291992
2013-06-27,59.905853271484375
2013-06-28,63.2856559753418
2013-07-01,67.4981689453125
2013-07-02,66.56749725341797
2013-07-03,64.2163314819336
2013-07-04,66.12665557861328
2013-07-05,66.37156677246094
2013-07-08,69.8493423461914
2013-07-09,74.2577896118164
2013-07-10,72.1025390625
2013-07-11,73.13117980957031
2013-07-12,75.23744201660156
2013-07-15,75.97218322753906
2013-07-16,76.70692443847656
2013-07-17,76.55997467041016
2013-07-18,78.1274185180664
2013-07-19,78.3233413696289
2013-07-22,77.14776611328125
2013-07-23,78.42131805419922
2013-07-24,76.60894775390625
2013-07-25,74.74761199951172
2013-07-26,76.510986328125
2013-07-29,73.4250717163086
2013-07-30,70.97593688964844
2013-07-31,71.51475524902344
2013-08-01,67.25325775146484
2013-08-02,63.824466705322266
2013-08-05,65.39191436767578
2013-08-06,65.63682556152344
2013-08-07,70.2901840209961
2013-08-08,70.4371337890625
2013-08-12,71.61271667480469
2013-08-13,73.32711029052734
2013-08-14,74.20880126953125
2013-08-16,67.54714965820312
2013-08-19,67.79206085205078
2013-08-20,68.28189086914062
2013-08-21,65.29395294189453
2013-08-22,67.69409942626953
2013-08-23,67.3512191772461
2013-08-26,68.23291015625
2013-08-27,65.29395294189453
2013-08-28,65.04903411865234
2013-08-29,65.58784484863281
2013-08-30,66.32257843017578
2013-09-02,68.18392944335938
2013-09-03,64.36327362060547
2013-09-04,65.48987579345703
2013-09-05,68.03697967529297
2013-09-06,67.1552963256836
2013-09-10,66.81240844726562
2013-09-11,67.40020751953125
2013-09-12,66.37156677246094
2013-09-13,67.93901062011719
2013-09-16,66.56749725341797
2013-09-17,66.81240844726562
2013-09-18,66.27360534667969
2013-09-19,69.40849304199219
2013-09-20,69.40849304199219
2013-09-23,70.87797546386719
2013-09-24,70.87797546386719
2013-09-25,70.24119567871094
2013-09-26,69.99628448486328
2013-09-27,69.31053161621094
2013-09-30,66.07766723632812
2013-10-01,66.1756362915039
2013-10-03,67.69409942626953
2013-10-04,68.13494873046875
2013-10-07,68.6247787475586
2013-10-08,68.9676513671875
2013-10-09,70.53509521484375
2013-10-10,70.73102569580078
2013-10-11,70.14323425292969
2013-10-14,72.1025390625
2013-10-15,69.80035400390625
2013-10-17,69.06561279296875
2013-10-18,70.73102569580078
2013-10-21,72.0535659790039
2013-10-22,74.8455810546875
2013-10-23,74.06185150146484
2013-10-24,72.641357421875
2013-10-25,71.41678619384766
2013-10-28,69.8493423461914
2013-10-29,71.46576690673828
2013-10-30,71.56373596191406
2013-10-31,71.66170501708984
2013-11-01,73.81694030761719
2013-11-05,75.48235321044922
2013-11-06,75.7762451171875
2013-11-07,73.08219909667969
2013-11-08,73.81694030761719
2013-11-11,71.9066162109375
2013-11-12,69.80035400390625
2013-11-13,68.23291015625
2013-11-14,69.5554428100586
2013-11-18,71.3188247680664
2013-11-19,71.07391357421875
2013-11-20,71.3188247680664
2013-11-21,69.35951232910156
2013-11-22,68.42884063720703
2013-11-25,69.75137329101562
2013-11-26,69.702392578125
2013-11-27,69.35951232910156
2013-11-28,68.67375183105469
2013-11-29,70.4371337890625
2013-12-02,72.20050811767578
2013-12-03,71.51475524902344
2013-12-04,71.61271667480469
2013-12-05,72.59236907958984
2013-12-06,73.32711029052734
2013-12-09,74.20880126953125
2013-12-10,71.9555892944336
2013-12-11,71.26983642578125
2013-12-12,71.3188247680664
2013-12-13,69.65340423583984
2013-12-16,68.8207015991211
2013-12-17,68.33087921142578
2013-12-18,69.75137329101562
2013-12-19,68.57579040527344
2013-12-20,70.14323425292969
2013-12-23,70.5840835571289
2013-12-24,70.14323425292969
2013-12-26,71.12288665771484
2013-12-27,72.2494888305664
2013-12-30,71.51475524902344
2013-12-31,71.71067810058594
2014-01-01,72.6903305053711
2014-01-02,70.19222259521484
2014-01-03,69.8493423461914
2014-01-06,68.9676513671875
2014-01-07,67.74308776855469
2014-01-08,67.44918823242188
2014-01-09,66.32257843017578
2014-01-10,65.14700317382812
2014-01-13,65.8817367553711
2014-01-14,66.07766723632812
2014-01-15,67.3512191772461
2014-01-16,66.71444702148438
2014-01-17,66.22461700439453
2014-01-20,66.81240844726562
2014-01-21,66.763427734375
2014-01-22,67.10630798339844
2014-01-23,66.56749725341797
2014-01-24,65.34292602539062
2014-01-27,62.59989929199219
2014-01-28,62.45294952392578
2014-01-29,61.9631233215332
2014-01-30,59.51398849487305
2014-01-31,60.83652114868164
2014-02-03,59.66093826293945
2014-02-04,59.75890350341797
2014-02-05,60.10177993774414
2014-02-06,60.83652114868164
2014-02-07,61.91414260864258
2014-02-10,61.57126235961914
2014-02-11,61.03245162963867
2014-02-12,60.88550567626953
2014-02-13,59.75890350341797
2014-02-14,59.85686492919922
2014-02-17,60.10177993774414
2014-02-18,61.42431640625
2014-02-19,61.0814323425293
2014-02-20,61.37533187866211
2014-02-21,61.91414260864258
2014-02-24,62.5509147644043
2014-02-25,61.13042068481445
2014-02-26,60.78753662109375
2014-02-28,60.64059066772461
2014-03-03,59.318058013916016
2014-03-04,59.807884216308594
2014-03-05,59.75890350341797
2014-03-06,62.84481430053711
2014-03-07,65.53886413574219
2014-03-10,64.90208435058594
2014-03-11,65.39191436767578
2014-03-12,65.04903411865234
2014-03-13,63.62853240966797
2014-03-14,63.824466705322266
2014-03-18,63.67751693725586
2014-03-19,64.02039337158203
2014-03-20,62.79582977294922
2014-03-21,63.23667907714844
2014-03-24,64.02039337158203
2014-03-25,64.41226196289062
2014-03-26,64.85310363769531
2014-03-27,64.51022338867188
2014-03-28,67.40020751953125
2014-03-31,69.21256256103516
2014-04-01,68.67375183105469
2014-04-02,69.89832305908203
2014-04-03,69.40849304199219
2014-04-04,70.09425354003906
2014-04-07,70.14323425292969
2014-04-09,71.7596664428711
2014-04-10,73.08219909667969
2014-04-11,73.3760986328125
2014-04-15,72.34745788574219
2014-04-16,70.48611450195312
2014-04-17,71.46576690673828
2014-04-21,72.20050811767578
2014-04-22,71.71067810058594
2014-04-23,70.87797546386719
2014-04-24,70.87797546386719
2014-04-25,70.33917236328125
2014-04-28,70.53509521484375
2014-04-29,70.19222259521484
2014-04-30,67.05731964111328
2014-05-02,66.95935821533203
2014-05-05,66.12665557861328
2014-05-06,66.32257843017578
2014-05-07,66.66546630859375
2014-05-08,65.93072509765625
2014-05-09,68.67375183105469
2014-05-12,70.63306427001953
2014-05-13,72.00457763671875
2014-05-14,75.43336486816406
2014-05-15,73.62100982666016
2014-05-16,76.6579360961914
2014-05-19,84.39720153808594
2014-05-20,85.52381134033203
2014-05-21,86.65040588378906
2014-05-22,90.76495361328125
2014-05-23,94.04679870605469
2014-05-26,94.97746276855469
2014-05-27,93.75289916992188
2014-05-28,94.6835708618164
2014-05-29,92.57731628417969
2014-05-30,92.7242660522461
2014-06-02,97.76948547363281
2014-06-03,97.96541595458984
2014-06-04,99.875732421875
2014-06-05,105.94959259033203
2014-06-06,106.53738403320312
2014-06-09,109.08448791503906
2014-06-10,107.61500549316406
2014-06-11,105.1658706665039
2014-06-12,104.92095947265625
2014-06-13,99.875732421875
2014-06-16,101.24725341796875
2014-06-17,102.814697265625
2014-06-18,100.95336151123047
2014-06-19,100.5615005493164
2014-06-20,100.70845031738281
2014-06-23,99.97370910644531
2014-06-24,103.35350799560547
2014-06-25,103.64740753173828
2014-06-26,101.884033203125
2014-06-27,102.814697265625
2014-06-30,106.14552307128906
2014-07-01,106.19451141357422
2014-07-02,107.27212524414062
2014-07-03,105.94959259033203
2014-07-04,106.73331451416016
2014-07-07,106.97822570800781
2014-07-08,98.60218811035156
2014-07-09,94.3406982421875
2014-07-10,94.97746276855469
2014-07-11,90.42208099365234
2014-07-14,91.00987243652344
2014-07-15,93.21409606933594
2014-07-16,94.14476013183594
2014-07-17,96.30000305175781
2014-07-18,94.83052062988281
2014-07-21,93.41001892089844
2014-07-22,93.55696868896484
2014-07-23,92.62630462646484
2014-07-24,92.47935485839844
2014-07-25,88.90361022949219
2014-07-28,92.136474609375
2014-07-30,92.18545532226562
2014-07-31,90.61800384521484
2014-08-01,88.75666046142578
2014-08-04,90.07919311523438
2014-08-05,90.47105407714844
2014-08-06,88.65869903564453
2014-08-07,87.82599639892578
2014-08-08,84.2012710571289
2014-08-11,83.90737915039062
2014-08-12,85.13194274902344
2014-08-13,82.04603576660156
2014-08-14,82.92772674560547
2014-08-18,84.64212036132812
2014-08-19,85.22991180419922
2014-08-20,85.71973419189453
2014-08-21,84.15229034423828
2014-08-22,84.29924011230469
2014-08-25,80.82146453857422
2014-08-26,75.28641510009766
2014-08-27,75.09049224853516
2014-08-28,73.03321838378906
2014-09-01,76.55997467041016
2014-09-02,75.58031463623047
2014-09-03,74.79659271240234
2014-09-04,72.59236907958984
2014-09-05,73.5230484008789
2014-09-08,74.1598129272461
2014-09-09,75.6292953491211
2014-09-10,74.64964294433594
2014-09-11,74.99252319335938
2014-09-12,73.81694030761719
2014-09-15,73.66999053955078
2014-09-16,70.38814544677734
2014-09-17,70.04527282714844
2014-09-18,73.08219909667969
2014-09-19,72.20050811767578
2014-09-22,72.00457763671875
2014-09-23,70.53509521484375
2014-09-24,74.40473175048828
2014-09-25,68.72274017333984
2014-09-26,70.04527282714844
2014-09-29,70.04527282714844
2014-09-30,68.86968994140625
2014-10-01,68.23291015625
2014-10-07,68.33087921142578
2014-10-08,68.9676513671875
2014-10-09,71.171875
2014-10-10,69.5554428100586
2014-10-13,70.14323425292969
2014-10-14,69.1146011352539
2014-10-15,69.1146011352539
2014-10-16,67.3512191772461
2014-10-17,67.98799896240234
2014-10-20,68.86968994140625
2014-10-21,70.24119567871094
2014-10-22,71.26983642578125
2014-10-27,70.2901840209961
2014-10-28,70.82899475097656
2014-10-29,70.87797546386719
2014-10-30,71.26983642578125
2014-10-31,74.79659271240234
2014-11-03,77.68657684326172
2014-11-05,74.8945541381836
2014-11-07,73.47406005859375
2014-11-10,72.39643859863281
2014-11-11,74.2577896118164
2014-11-12,72.9842300415039
2014-11-13,70.73102569580078
2014-11-14,70.4371337890625
2014-11-17,71.61271667480469
2014-11-18,73.66999053955078
2014-11-19,71.51475524902344
2014-11-20,70.4371337890625
2014-11-21,69.5554428100586
2014-11-24,69.01663208007812
2014-11-25,65.63682556152344
2014-11-26,66.6164779663086
2014-11-27,66.9103775024414
2014-11-28,66.32257843017578
2014-12-01,64.65717315673828
2014-12-02,64.60818481445312
2014-12-03,65.34292602539062
2014-12-04,64.55921173095703
2014-12-05,64.9510726928711
2014-12-08,64.2163314819336
2014-12-09,63.040740966796875
2014-12-10,63.38362121582031
2014-12-11,62.403968811035156
2014-12-12,61.71821212768555
2014-12-15,61.17940139770508
2014-12-16,58.4853515625
2014-12-17,58.583316802978516
2014-12-18,60.542625427246094
2014-12-19,60.19974899291992
2014-12-22,60.59160614013672
2014-12-23,59.2200927734375
2014-12-24,59.70991897583008
2014-12-26,59.85686492919922
2014-12-29,60.542625427246094
2014-12-30,60.19974899291992
2014-12-31,60.4936408996582
2015-01-01,61.13042068481445
2015-01-02,61.9631233215332
2015-01-05,62.11007308959961
2015-01-06,59.70991897583008
2015-01-07,59.269073486328125
2015-01-08,60.24872970581055
2015-01-09,59.70991897583008
2015-01-12,60.003814697265625
2015-01-13,58.92619705200195
2015-01-14,58.82823181152344
2015-01-15,60.34669494628906
2015-01-16,60.29771041870117
2015-01-19,60.88550567626953
2015-01-20,61.17940139770508
2015-01-21,60.738555908203125
2015-01-22,60.738555908203125
2015-01-23,63.481590270996094
2015-01-27,62.79582977294922
2015-01-28,61.71821212768555
2015-01-29,62.159053802490234
2015-01-30,63.775482177734375
2015-02-02,64.70616149902344
2015-02-03,63.13870620727539
2015-02-04,62.89379119873047
2015-02-05,59.41602325439453
2015-02-06,58.73026657104492
2015-02-09,55.39944076538086
2015-02-10,55.20351028442383
2015-02-11,56.62400817871094
2015-02-12,57.99552536010742
2015-02-13,57.99552536010742
2015-02-16,58.77924728393555
2015-02-18,60.15076446533203
2015-02-19,62.5509147644043
2015-02-20,62.06108856201172
2015-02-23,61.13042068481445
2015-02-24,61.473297119140625
2015-02-25,60.88550567626953
2015-02-26,61.17940139770508
2015-02-27,62.746849060058594
2015-03-02,60.4936408996582
2015-03-03,61.37533187866211
2015-03-04,58.97517776489258
2015-03-05,59.70991897583008
2015-03-09,57.015872955322266
2015-03-10,56.67298889160156
2015-03-11,56.917903900146484
2015-03-12,58.63229751586914
2015-03-13,57.06485366821289
2015-03-16,56.62400817871094
2015-03-17,56.770957946777344
2015-03-18,56.86892318725586
2015-03-19,55.59537124633789
2015-03-20,55.546390533447266
2015-03-23,55.0075798034668
2015-03-24,54.811649322509766
2015-03-25,54.32182312011719
2015-03-26,53.63606262207031
2015-03-27,53.73402786254883
2015-03-30,55.350460052490234
2015-03-31,55.350460052490234
2015-04-01,56.13418197631836
2015-04-06,55.49740982055664
2015-04-07,56.67298889160156
2015-04-08,56.917903900146484
2015-04-09,57.2118034362793
2015-04-10,60.10177993774414
2015-04-13,60.44466018676758
2015-04-15,59.75890350341797
2015-04-16,59.073143005371094
2015-04-17,58.97517776489258
2015-04-20,57.015872955322266
2015-04-21,56.428077697753906
2015-04-22,57.30976867675781
2015-04-23,57.40773010253906
2015-04-24,56.379093170166016
2015-04-27,54.615718841552734
2015-04-28,57.113834381103516
2015-04-29,56.4770622253418
2015-04-30,55.49740982055664
2015-05-04,57.9465446472168
2015-05-05,58.19145584106445
2015-05-06,54.566734313964844
2015-05-07,52.16658401489258
2015-05-08,52.70539093017578
2015-05-11,53.24420166015625
2015-05-12,51.38285827636719
2015-05-13,52.411495208740234
2015-05-14,52.9503059387207
2015-05-15,52.411495208740234
2015-05-18,52.9503059387207
2015-05-19,53.44013214111328
2015-05-20,53.04827117919922
2015-05-21,52.60742950439453
2015-05-22,52.11759948730469
2015-05-25,52.60742950439453
2015-05-26,52.411495208740234
2015-05-27,53.09725570678711
2015-05-28,51.921669006347656
2015-05-29,51.77471923828125
2015-06-01,51.77471923828125
2015-06-02,50.50117111206055
2015-06-03,44.721214294433594
2015-06-04,44.329349517822266
2015-06-05,43.83952331542969
2015-06-08,44.57426452636719
2015-06-09,44.28036880493164
2015-06-10,44.37833023071289
2015-06-11,43.00681686401367
2015-06-12,42.908851623535156
2015-06-15,42.125125885009766
2015-06-16,42.516990661621094
2015-06-17,42.663936614990234
2015-06-18,42.81088638305664
2015-06-19,42.859867095947266
2015-06-22,44.28036880493164
2015-06-23,44.23138427734375
2015-06-24,43.7905387878418
2015-06-25,44.084434509277344
2015-06-26,45.553916931152344
2015-06-29,43.93748474121094
2015-06-30,43.93748474121094
2015-07-01,44.42731475830078
2015-07-02,44.28036880493164
2015-07-03,43.88850402832031
2015-07-06,44.42731475830078
2015-07-07,44.77019500732422
2015-07-08,44.03545379638672
2015-07-09,44.96612548828125
2015-07-10,43.7905387878418
2015-07-13,44.5252799987793
2015-07-14,44.03545379638672
2015-07-15,44.28036880493164
2015-07-16,44.77019500732422
2015-07-17,45.35798645019531
2015-07-20,45.162052154541016
2015-07-21,43.251731872558594
2015-07-22,44.329349517822266
2015-07-23,44.03545379638672
2015-07-24,43.30071258544922
2015-07-27,42.22309112548828
2015-07-28,41.439369201660156
2015-07-29,39.969886779785156
2015-07-30,41.48834991455078
2015-07-31,41.782249450683594
2015-08-03,42.41902160644531
2015-08-04,42.663936614990234
2015-08-05,43.05580139160156
2015-08-06,43.496646881103516
2015-08-07,43.00681686401367
2015-08-10,42.61495590209961
2015-08-11,43.64358901977539
2015-08-12,42.761905670166016
2015-08-13,39.92090606689453
2015-08-14,40.9985237121582
2015-08-17,41.34140396118164
2015-08-18,41.14547348022461
2015-08-19,41.14547348022461
2015-08-20,40.06785583496094
2015-08-21,40.508697509765625
2015-08-24,35.169586181640625
2015-08-25,35.21856689453125
2015-08-26,35.95330810546875
2015-08-27,36.59008026123047
2015-08-28,36.932960510253906
2015-08-31,36.737030029296875
2015-09-01,35.6594123840332
2015-09-02,35.75737762451172
2015-09-03,36.7860107421875
2015-09-04,34.87568664550781
2015-09-07,34.48382568359375
2015-09-08,35.6594123840332
2015-09-09,37.1288948059082
2015-09-10,37.471771240234375
2015-09-11,37.471771240234375
2015-09-14,39.137184143066406
2015-09-15,38.157527923583984
