Date,LICI
2026-03-05,406.9359436035156
2026-03-06,401.73291015625
2026-03-09,393.4764709472656
2026-03-10,401.293212890625
2026-03-11,392.01080322265625
2026-03-12,389.20166015625
2026-03-13,377.5009460449219
2026-03-16,379.7726745605469
2026-03-17,379.9681091308594
2026-03-18,383.9253234863281
2026-03-19,374.2520751953125
2026-03-20,379.47955322265625
2026-03-23,361.5254211425781
2026-03-24,370.6612548828125
2026-03-25,381.604736328125
2026-03-27,374.0566711425781
2026-03-30,354.5147705078125
2026-04-01,364.4566955566406
2026-04-02,359.0093688964844
2026-04-06,363.9437255859375
2026-04-07,363.0887756347656
2026-04-08,387.76043701171875
2026-04-09,387.6138916015625
2026-04-10,390.03216552734375
2026-04-13,392.6214904785156
2026-04-15,411.43060302734375
2026-04-16,411.1863098144531
2026-04-17,411.45501708984375
2026-04-20,404.56646728515625
2026-04-21,402.6122741699219
2026-04-22,400.853515625
2026-04-23,396.5298767089844
2026-04-24,396.2367248535156
2026-04-27,400.3649597167969
2026-04-28,399.485595703125
2026-04-29,396.92071533203125
2026-04-30,389.8123474121094
2026-05-01,389.8123474121094
2026-05-04,391.8153991699219
2026-05-05,390.4718933105469
2026-05-06,394.3802490234375
2026-05-07,396.2856140136719
2026-05-08,391.888671875
2026-05-11,390.03216552734375
2026-05-12,381.4337463378906
2026-05-13,384.5115966796875
2026-05-14,393.2810363769531
2026-05-15,390.42303466796875
2026-05-18,386.63677978515625
2026-05-19,392.5482177734375
2026-05-20,391.10699462890625
2026-05-21,390.9360046386719
2026-05-22,397.16497802734375
2026-05-25,409.0855407714844
2026-05-26,417.6595764160156
2026-05-27,405.4947204589844
2026-05-28,405.4947204589844
2026-05-29,401.9283447265625
2026-06-01,395.57720947265625
2026-06-02,391.52227783203125
2026-06-03,393.671875
2026-06-04,389.5191955566406
2026-06-05,390.7405700683594
2026-06-08,386.44134521484375
2026-06-09,394.6489562988281
2026-06-10,386.8810729980469
2026-06-11,384.1940612792969
2026-06-12,390.20318603515625
2026-06-15,396.4077453613281
2026-06-16,401.5863342285156
2026-06-17,408.57257080078125
2026-06-18,420.1511535644531
2026-06-19,430.06866455078125
2026-06-22,432.26715087890625
2026-06-23,430.06866455078125
2026-06-24,426.6000061035156
2026-06-25,423.3500061035156
2026-06-26,423.3500061035156
2026-06-29,431.25
2026-06-30,431.6499938964844
2026-07-01,434.70001220703125
2026-07-02,432.1000061035156
2026-07-03,430.25
2026-07-06,429.1000061035156
2026-07-07,435.3999938964844
2026-07-08,427.8999938964844
2026-07-09,438.45001220703125
2026-07-10,443.04998779296875
2026-07-13,441.29998779296875
2026-07-14,435.3999938964844
2026-07-15,439.75
2026-07-16,438.29998779296875
2026-07-17,433.1000061035156
2026-07-20,433.0
2026-07-21,429.70001220703125
2026-07-22,423.29998779296875
2026-07-23,421.3999938964844
2026-07-24,421.29998779296875
2026-07-27,424.3500061035156
2026-07-28,427.1499938964844
2026-07-29,423.8999938964844
2026-07-30,422.8500061035156
2026-07-31,424.70001220703125
2026-08-03,428.5
2026-08-04,391.29998779296875
2026-08-05,393.0
2026-08-06,387.54998779296875
2026-08-07,394.0
2026-08-10,393.0
2026-08-11,406.0
2026-08-12,417.0
2026-08-13,412.1499938964844
2026-08-14,413.5
2026-08-17,410.0
2026-08-18,410.0
2026-08-19,413.1000061035156
2026-08-20,419.0
2026-08-21,422.25
2026-08-24,421.8500061035156
2026-08-25,424.0
2026-08-26,415.29998779296875
2026-08-27,413.95001220703125
2026-08-28,422.0
2026-08-31,418.0
2026-09-01,412.1499938964844
2026-09-02,408.25
2026-09-03,416.8999938964844
2026-09-04,415.3500061035156
2026-09-07,411.5
2026-09-08,410.75
2026-09-09,407.5
2026-09-10,405.6000061035156
2026-09-11,404.1000061035156
2026-09-14,404.1000061035156
2026-09-15,391.5
2026-09-16,395.5
2026-09-17,400.0
2026-09-18,407.70001220703125
2026-09-21,400.0
