Date,INDIACEM
2003-10-06,26.40290641784668
2003-10-07,25.818958282470703
2003-10-08,26.277772903442383
2003-10-09,26.444618225097656
2003-10-10,25.944089889526367
2003-10-13,25.735532760620117
2003-10-14,24.692766189575195
2003-10-15,24.35907745361328
2003-10-16,24.525920867919922
2003-10-17,25.068164825439453
2003-10-20,24.275657653808594
2003-10-21,23.27459716796875
2003-10-22,22.64893913269043
2003-10-23,22.315250396728516
2003-10-24,23.27459716796875
2003-10-27,23.858551025390625
2003-10-28,23.0660457611084
2003-10-29,22.982622146606445
2003-10-30,23.149465560913086
2003-10-31,23.983680725097656
2003-11-03,24.73447608947754
2003-11-04,26.444618225097656
2003-11-05,26.361196517944336
2003-11-06,26.611459732055664
2003-11-07,26.194355010986328
2003-11-10,29.155813217163086
2003-11-11,31.658456802368164
2003-11-12,35.412418365478516
2003-11-13,34.07768630981445
2003-11-14,32.57609176635742
2003-11-17,34.45307922363281
2003-11-18,33.45201873779297
2003-11-19,32.03385925292969
2003-11-20,31.825305938720703
2003-11-21,32.325836181640625
2003-11-24,32.117279052734375
2003-11-25,33.53544616699219
2003-11-26,33.53544616699219
2003-11-27,33.95255661010742
2003-11-28,34.70335006713867
2003-12-01,34.870182037353516
2003-12-02,34.03596878051758
2003-12-03,33.53544616699219
2003-12-04,32.65951919555664
2003-12-05,33.11833190917969
2003-12-08,32.74293518066406
2003-12-09,33.36860275268555
2003-12-10,32.57609176635742
2003-12-11,32.65951919555664
2003-12-12,32.28411865234375
2003-12-15,33.28517532348633
2003-12-16,32.993202209472656
2003-12-17,32.65951919555664
2003-12-18,33.36860275268555
2003-12-19,34.61991882324219
2003-12-22,34.95361328125
2003-12-23,34.57821273803711
2003-12-24,34.57821273803711
2003-12-25,34.57821273803711
2003-12-26,39.082977294921875
2003-12-29,41.251930236816406
2003-12-30,38.08191680908203
2003-12-31,37.24769592285156
2004-01-01,39.66692352294922
2004-01-02,40.417720794677734
2004-01-05,39.95889663696289
2004-01-06,37.8316535949707
2004-01-07,37.49796676635742
2004-01-08,39.66692352294922
2004-01-09,40.542850494384766
2004-01-12,39.041259765625
2004-01-13,38.874412536621094
2004-01-14,39.41665267944336
2004-01-15,38.41559982299805
2004-01-16,35.37071228027344
2004-01-19,37.456260681152344
2004-01-20,37.49796676635742
2004-01-21,34.95361328125
2004-01-22,33.91083908081055
2004-01-23,35.6209831237793
2004-01-26,35.6209831237793
2004-01-27,37.8316535949707
2004-01-28,36.663753509521484
2004-01-29,35.91295623779297
2004-01-30,34.16110610961914
2004-02-02,34.16110610961914
2004-02-03,31.157934188842773
2004-02-04,32.24241256713867
2004-02-05,31.783592224121094
2004-02-06,31.825305938720703
2004-02-09,32.57609176635742
2004-02-10,32.03385925292969
2004-02-11,34.1193962097168
2004-02-12,33.95255661010742
2004-02-13,34.36966323852539
2004-02-16,34.24452590942383
2004-02-17,34.1193962097168
2004-02-18,34.16110610961914
2004-02-19,33.20176315307617
2004-02-20,33.28517532348633
2004-02-23,31.658456802368164
2004-02-24,32.0755729675293
2004-02-25,30.407136917114258
2004-02-26,30.782535552978516
2004-02-27,31.616750717163086
2004-03-01,31.658456802368164
2004-03-02,31.658456802368164
2004-03-03,31.825305938720703
2004-03-04,30.94938087463379
2004-03-05,31.408193588256836
2004-03-08,32.909786224365234
2004-03-09,31.783592224121094
2004-03-10,31.199642181396484
2004-03-11,30.824249267578125
2004-03-12,30.407136917114258
2004-03-15,29.57292938232422
2004-03-16,28.196468353271484
2004-03-17,28.696996688842773
2004-03-18,27.779361724853516
2004-03-19,27.07027816772461
2004-03-22,25.19329261779785
2004-03-23,28.154754638671875
2004-03-24,26.861724853515625
2004-03-25,28.279890060424805
2004-03-26,29.280946731567383
2004-03-29,30.94938087463379
2004-03-30,31.324777603149414
2004-03-31,30.407136917114258
2004-04-01,32.6178092956543
2004-04-02,32.993202209472656
2004-04-05,32.826358795166016
2004-04-06,32.15898513793945
2004-04-07,31.241357803344727
2004-04-08,31.449907302856445
2004-04-09,31.449907302856445
2004-04-12,31.783592224121094
2004-04-13,31.908727645874023
2004-04-14,31.908727645874023
2004-04-15,33.49373245239258
2004-04-16,34.911895751953125
2004-04-19,33.36860275268555
2004-04-20,32.909786224365234
2004-04-21,33.28517532348633
2004-04-22,35.412418365478516
2004-04-23,35.28729248046875
2004-04-27,31.992141723632812
2004-04-28,32.45096206665039
2004-04-29,35.91295623779297
2004-04-30,35.99637985229492
2004-05-03,33.70228958129883
2004-05-04,36.538612365722656
2004-05-05,39.41665267944336
2004-05-06,37.5396728515625
2004-05-07,37.62309265136719
2004-05-10,36.830596923828125
2004-05-11,32.65951919555664
2004-05-12,33.076629638671875
2004-05-13,32.65951919555664
2004-05-14,29.78147315979004
2004-05-17,24.484214782714844
2004-05-18,27.862781524658203
2004-05-19,29.90660285949707
2004-05-20,30.28200340270996
2004-05-21,29.823183059692383
2004-05-24,30.94938087463379
2004-05-25,30.824249267578125
2004-05-26,30.57398796081543
2004-05-27,30.198583602905273
2004-05-28,28.154754638671875
2004-05-31,26.98685646057129
2004-06-01,27.862781524658203
2004-06-02,28.36331558227539
2004-06-03,27.654224395751953
2004-06-04,27.23712158203125
2004-06-07,27.82106590270996
2004-06-08,27.612520217895508
2004-06-09,27.403963088989258
2004-06-10,27.195411682128906
2004-06-11,26.528038024902344
2004-06-14,25.109872817993164
2004-06-15,25.31842613220215
2004-06-16,24.275657653808594
2004-06-17,24.609344482421875
2004-06-18,24.275657653808594
2004-06-21,24.06710433959961
2004-06-22,23.358020782470703
2004-06-23,22.482097625732422
2004-06-24,22.356966018676758
2004-06-25,23.649999618530273
2004-06-28,25.026451110839844
2004-06-29,24.901317596435547
2004-06-30,24.817899703979492
2004-07-01,24.776185989379883
2004-07-02,24.317367553710938
2004-07-05,23.900259017944336
2004-07-06,24.567636489868164
2004-07-07,24.484214782714844
2004-07-08,23.566574096679688
2004-07-09,23.566574096679688
2004-07-12,23.691707611083984
2004-07-13,23.73341941833496
2004-07-14,23.107759475708008
2004-07-15,23.39973258972168
2004-07-16,24.859607696533203
2004-07-19,25.568693161010742
2004-07-20,25.23500633239746
2004-07-21,25.23500633239746
2004-07-22,25.526981353759766
2004-07-23,26.90343475341797
2004-07-26,26.861724853515625
2004-07-27,25.276716232299805
2004-07-28,25.19329261779785
2004-07-29,25.19329261779785
2004-07-30,25.860668182373047
2004-08-02,26.778301239013672
2004-08-03,27.320545196533203
2004-08-04,26.90343475341797
2004-08-05,27.9879150390625
2004-08-06,29.656343460083008
2004-08-09,29.94832420349121
2004-08-10,29.44779396057129
2004-08-11,27.695945739746094
2004-08-12,27.487388610839844
2004-08-13,29.489501953125
2004-08-16,29.44779396057129
2004-08-17,31.867006301879883
2004-08-18,34.03596878051758
2004-08-19,33.95255661010742
2004-08-20,34.36966323852539
2004-08-23,33.36860275268555
2004-08-24,32.993202209472656
2004-08-25,33.32688522338867
2004-08-26,32.74293518066406
2004-08-27,32.20069885253906
2004-08-30,34.24452590942383
2004-08-31,34.66163635253906
2004-09-01,35.6209831237793
2004-09-02,34.36966323852539
2004-09-03,33.66057205200195
2004-09-06,33.95255661010742
2004-09-07,34.1193962097168
2004-09-08,35.662689208984375
2004-09-09,34.911895751953125
2004-09-10,34.99531936645508
2004-09-13,34.16110610961914
2004-09-14,35.53756332397461
2004-09-15,34.786766052246094
2004-09-16,34.70335006713867
2004-09-17,34.536502838134766
2004-09-20,34.1193962097168
2004-09-21,33.95255661010742
2004-09-22,34.41136932373047
2004-09-23,34.36966323852539
2004-09-24,36.58032989501953
2004-09-27,36.41348648071289
2004-09-28,35.53756332397461
2004-09-29,35.91295623779297
2004-09-30,35.329002380371094
2004-10-01,35.57926940917969
2004-10-04,35.57926940917969
2004-10-05,35.03702163696289
2004-10-06,35.329002380371094
2004-10-07,35.20387268066406
2004-10-08,35.20387268066406
2004-10-11,35.412418365478516
2004-10-12,34.57821273803711
2004-10-14,34.20280838012695
2004-10-15,33.034908294677734
2004-10-18,32.909786224365234
2004-10-19,33.20176315307617
2004-10-20,33.36860275268555
2004-10-21,32.78465270996094
2004-10-22,32.78465270996094
2004-10-25,31.366483688354492
2004-10-26,31.11621856689453
2004-10-27,31.867006301879883
2004-10-28,32.492679595947266
2004-10-29,32.117279052734375
2004-11-01,32.20069885253906
2004-11-02,32.492679595947266
2004-11-03,32.492679595947266
2004-11-04,32.15898513793945
2004-11-05,31.616750717163086
2004-11-08,31.57503318786621
2004-11-09,31.408193588256836
2004-11-10,31.74188232421875
2004-11-11,32.0755729675293
2004-11-12,32.24241256713867
2004-11-15,32.24241256713867
2004-11-16,32.117279052734375
2004-11-17,32.45096206665039
2004-11-18,32.70123291015625
2004-11-19,32.95148849487305
2004-11-22,33.53544616699219
2004-11-23,34.82848358154297
2004-11-24,35.03702163696289
2004-11-25,33.70228958129883
2004-11-26,33.70228958129883
2004-11-29,33.076629638671875
2004-11-30,32.909786224365234
2004-12-01,33.034908294677734
2004-12-02,34.07768630981445
2004-12-03,34.20280838012695
2004-12-06,35.37071228027344
2004-12-07,35.412418365478516
2004-12-08,34.911895751953125
2004-12-09,35.28729248046875
2004-12-10,35.74610900878906
2004-12-13,39.750343322753906
2004-12-14,40.209163665771484
2004-12-15,39.66692352294922
2004-12-16,40.75140380859375
2004-12-17,40.918251037597656
2004-12-20,48.34275817871094
2004-12-21,47.174861907958984
2004-12-22,45.63157272338867
2004-12-23,46.50749588012695
2004-12-24,50.05290222167969
2004-12-27,49.17697525024414
2004-12-28,47.883941650390625
2004-12-29,48.80158615112305
2004-12-30,48.42618179321289
2004-12-31,49.34382247924805
2005-01-03,49.13527297973633
2005-01-04,51.97160339355469
2005-01-05,51.05396270751953
2005-01-06,49.17697525024414
2005-01-07,52.63896942138672
2005-01-10,53.59831619262695
2005-01-11,50.67856216430664
2005-01-12,48.5930290222168
2005-01-13,51.38764953613281
2005-01-14,51.38764953613281
2005-01-17,51.38764953613281
2005-01-18,52.34699630737305
2005-01-19,52.09673309326172
2005-01-20,49.0101318359375
2005-01-24,45.92353820800781
2005-01-25,49.13527297973633
2005-01-27,50.303165435791016
2005-01-28,52.80581283569336
2005-01-31,51.51278305053711
2005-02-01,50.72028350830078
2005-02-02,50.84541320800781
2005-02-03,54.1822624206543
2005-02-04,56.017539978027344
2005-02-07,56.518062591552734
2005-02-08,56.30950927734375
2005-02-09,57.56083297729492
2005-02-10,58.22822189331055
2005-02-11,57.06031036376953
2005-02-14,57.64426803588867
2005-02-15,58.10308074951172
2005-02-16,56.14268493652344
2005-02-17,54.682804107666016
2005-02-18,54.3491096496582
2005-02-21,53.64003372192383
2005-02-22,52.72239303588867
2005-02-23,54.89134979248047
2005-02-24,54.51595687866211
2005-02-25,53.01436233520508
2005-02-28,55.43358612060547
2005-03-01,56.017539978027344
2005-03-02,57.102012634277344
2005-03-03,58.14478302001953
2005-03-04,57.01860046386719
2005-03-07,56.85175704956055
2005-03-08,56.55978012084961
2005-03-09,55.93411636352539
2005-03-10,56.47635269165039
2005-03-11,55.80898666381836
2005-03-14,54.307395935058594
2005-03-15,53.64003372192383
2005-03-16,54.55765914916992
2005-03-17,52.93094253540039
2005-03-18,52.972660064697266
2005-03-21,54.933048248291016
2005-03-22,53.556602478027344
2005-03-23,53.34805679321289
2005-03-24,52.93094253540039
2005-03-28,51.804752349853516
2005-03-29,52.72239303588867
2005-03-30,52.472137451171875
2005-03-31,55.76728439331055
2005-04-01,57.06031036376953
2005-04-04,60.48058319091797
2005-04-05,59.312686920166016
2005-04-06,58.770442962646484
2005-04-07,58.85386657714844
2005-04-08,58.39506530761719
2005-04-11,57.227149963378906
2005-04-12,58.770442962646484
2005-04-13,58.603614807128906
2005-04-15,54.4742431640625
2005-04-18,57.102012634277344
2005-04-19,55.93411636352539
2005-04-20,58.4367561340332
2005-04-21,58.52019500732422
2005-04-22,58.85386657714844
2005-04-25,57.81110763549805
2005-04-26,58.01966094970703
2005-04-27,57.602561950683594
2005-04-28,57.85280990600586
2005-04-29,57.102012634277344
2005-05-02,56.30950927734375
2005-05-03,56.35123825073242
2005-05-04,57.01860046386719
2005-05-05,57.727684020996094
2005-05-06,57.81110763549805
2005-05-09,59.27099609375
2005-05-10,62.774681091308594
2005-05-11,66.40352630615234
2005-05-12,65.11048126220703
2005-05-13,63.90087127685547
2005-05-16,64.23455810546875
2005-05-17,63.94258499145508
2005-05-18,64.5682373046875
2005-05-19,63.94258499145508
2005-05-20,62.89981460571289
2005-05-23,65.77783966064453
2005-05-24,67.77996826171875
2005-05-25,69.11470794677734
2005-05-26,67.77996826171875
2005-05-27,65.73614501953125
2005-05-30,63.6088981628418
2005-05-31,62.858097076416016
2005-06-01,64.7350845336914
2005-06-02,63.35862731933594
2005-06-03,62.19073486328125
2005-06-06,62.64955520629883
2005-06-07,61.815330505371094
2005-06-08,66.02811431884766
2005-06-09,68.86444854736328
2005-06-10,68.98957061767578
2005-06-13,69.07300567626953
2005-06-14,68.28050994873047
2005-06-15,69.11470794677734
2005-06-16,66.11153411865234
2005-06-17,61.52337646484375
2005-06-20,60.438873291015625
2005-06-21,60.814273834228516
2005-06-22,58.4367561340332
2005-06-23,62.065589904785156
2005-06-24,62.64955520629883
2005-06-27,61.06452941894531
2005-06-28,61.06452941894531
2005-06-29,61.773624420166016
2005-06-30,60.313743591308594
2005-07-01,63.10837936401367
2005-07-04,64.23455810546875
2005-07-05,62.065589904785156
2005-07-06,64.02600860595703
2005-07-07,63.10837936401367
2005-07-08,65.69442749023438
2005-07-11,69.53182983398438
2005-07-12,69.9072265625
2005-07-13,71.70077514648438
2005-07-14,69.4901123046875
2005-07-15,70.82483673095703
2005-07-18,73.16065979003906
2005-07-19,74.24513244628906
2005-07-20,73.6194839477539
2005-07-21,72.86868286132812
2005-07-22,75.28791809082031
2005-07-25,75.83013916015625
2005-07-26,74.20343780517578
2005-07-27,74.12000274658203
2005-07-28,74.12000274658203
2005-07-29,71.45050811767578
2005-08-01,76.91461944580078
2005-08-02,77.54029083251953
2005-08-03,75.70501708984375
2005-08-04,74.62054443359375
2005-08-05,74.1617202758789
2005-08-08,73.20236206054688
2005-08-09,72.28475189208984
2005-08-10,74.78736877441406
2005-08-11,75.12104797363281
2005-08-12,75.41304016113281
2005-08-16,75.37133026123047
2005-08-17,77.7905502319336
2005-08-18,83.79690551757812
2005-08-19,90.09523010253906
2005-08-22,85.8407211303711
2005-08-23,84.00544738769531
2005-08-24,80.46004486083984
2005-08-25,89.13587951660156
2005-08-26,89.21929931640625
2005-08-29,89.26100158691406
2005-08-30,93.34866333007812
2005-08-31,94.97538757324219
2005-09-01,93.26524353027344
2005-09-02,92.13905334472656
2005-09-05,94.93367767333984
2005-09-06,93.22354125976562
2005-09-08,96.22669219970703
2005-09-09,96.60209655761719
2005-09-12,96.05986022949219
2005-09-13,95.30907440185547
2005-09-14,93.390380859375
2005-09-15,95.68447875976562
2005-09-16,94.68341827392578
2005-09-19,95.14221954345703
2005-09-20,93.0149917602539
2005-09-21,89.55298614501953
2005-09-22,80.7937240600586
2005-09-23,85.50703430175781
2005-09-26,88.46851348876953
2005-09-27,88.25996398925781
2005-09-28,90.05352020263672
2005-09-29,90.97114562988281
2005-09-30,91.5968246459961
2005-10-03,92.0139389038086
2005-10-04,94.14117431640625
2005-10-05,93.30695343017578
2005-10-06,90.38720703125
2005-10-07,89.30271911621094
2005-10-10,87.2171859741211
2005-10-11,85.8407211303711
2005-10-13,83.37979888916016
2005-10-14,79.33384704589844
2005-10-17,77.33174133300781
2005-10-18,78.12423706054688
2005-10-19,77.49857330322266
2005-10-20,75.62159729003906
2005-10-21,76.91461944580078
2005-10-24,77.49857330322266
2005-10-25,76.66436767578125
2005-10-26,74.41197967529297
2005-10-27,68.7810287475586
2005-10-28,64.65167236328125
2005-10-31,73.70288848876953
2005-11-02,76.16383361816406
2005-11-04,76.16383361816406
2005-11-07,80.3766098022461
2005-11-08,81.54452514648438
2005-11-09,80.50174713134766
2005-11-10,79.8343734741211
2005-11-11,79.8760986328125
2005-11-14,81.08570098876953
2005-11-16,81.6279525756836
2005-11-17,80.41832733154297
2005-11-18,83.46321868896484
2005-11-21,83.63005828857422
2005-11-22,83.12952423095703
2005-11-23,83.96375274658203
2005-11-24,84.42255401611328
2005-11-25,84.42255401611328
2005-11-28,87.30061340332031
2005-11-29,84.79795837402344
2005-11-30,82.29532623291016
2005-12-01,85.3402099609375
2005-12-02,84.29743957519531
2005-12-05,82.79583740234375
2005-12-06,82.2118911743164
2005-12-07,81.91991424560547
2005-12-08,82.79583740234375
2005-12-09,82.50386047363281
2005-12-12,82.46214294433594
2005-12-13,84.17230987548828
2005-12-14,82.54556274414062
2005-12-15,81.00226593017578
2005-12-16,81.16912841796875
2005-12-19,82.37873840332031
2005-12-20,81.12740325927734
2005-12-21,80.50174713134766
2005-12-22,80.25147247314453
2005-12-23,78.41620635986328
2005-12-26,73.8280258178711
2005-12-27,78.79161071777344
2005-12-28,82.00335693359375
2005-12-29,81.54452514648438
2005-12-30,83.75518035888672
2006-01-02,83.75518035888672
2006-01-03,89.0524673461914
2006-01-04,93.89090728759766
2006-01-05,92.47274017333984
2006-01-06,96.22669219970703
2006-01-09,101.89937591552734
2006-01-10,99.48014068603516
2006-01-12,98.8127670288086
2006-01-13,101.60740661621094
2006-01-16,102.31649017333984
2006-01-17,97.5197525024414
2006-01-18,92.84812927246094
2006-01-19,98.10368347167969
2006-01-20,98.020263671875
2006-01-23,97.10263061523438
2006-01-24,99.7721176147461
2006-01-25,97.76998901367188
2006-01-27,101.81595611572266
2006-01-30,106.77952575683594
2006-01-31,108.86505889892578
2006-02-01,110.03296661376953
2006-02-02,118.87564086914062
2006-02-03,117.87459564208984
2006-02-06,119.58470916748047
2006-02-07,118.20826721191406
2006-02-08,116.70668029785156
2006-02-10,112.41048431396484
2006-02-13,110.53350067138672
2006-02-14,110.28321838378906
2006-02-15,108.19768524169922
2006-02-16,115.03825378417969
2006-02-17,109.74100494384766
2006-02-20,111.9099349975586
2006-02-21,114.662841796875
2006-02-22,114.37088012695312
2006-02-23,112.86930084228516
2006-02-24,113.74524688720703
2006-02-27,113.49496459960938
2006-02-28,117.62430572509766
2006-03-01,129.92898559570312
2006-03-02,124.25630950927734
2006-03-03,127.30122375488281
2006-03-06,127.80174255371094
2006-03-07,133.89151000976562
2006-03-08,132.5984649658203
2006-03-09,138.02090454101562
2006-03-10,140.60691833496094
2006-03-13,138.14601135253906
2006-03-14,139.14706420898438
2006-03-16,135.39309692382812
2006-03-17,136.3941650390625
2006-03-20,139.14706420898438
2006-03-21,136.56101989746094
2006-03-22,134.4754638671875
2006-03-23,137.77061462402344
2006-03-24,137.06153869628906
2006-03-27,138.02090454101562
2006-03-28,136.0604705810547
2006-03-29,134.05836486816406
2006-03-30,131.1802978515625
2006-03-31,137.89576721191406
2006-04-03,143.15127563476562
2006-04-04,142.23365783691406
2006-04-05,151.86886596679688
2006-04-07,153.95437622070312
2006-04-10,163.4227294921875
2006-04-12,160.4612579345703
2006-04-13,155.33082580566406
2006-04-17,168.72000122070312
2006-04-18,170.34671020507812
2006-04-19,177.47923278808594
2006-04-20,176.8953094482422
2006-04-21,180.31558227539062
2006-04-24,182.6514129638672
2006-04-25,173.30819702148438
2006-04-26,184.23638916015625
2006-04-27,181.817138671875
2006-04-28,185.15402221679688
2006-05-02,196.082275390625
2006-05-03,191.36895751953125
2006-05-04,174.18411254882812
2006-05-05,173.0996551513672
2006-05-08,172.1820068359375
2006-05-09,184.19467163085938
2006-05-10,180.3572998046875
2006-05-11,178.81399536132812
2006-05-12,170.9723663330078
2006-05-15,161.50404357910156
2006-05-16,169.84619140625
2006-05-17,175.76910400390625
2006-05-18,148.90736389160156
2006-05-19,133.9749298095703
2006-05-22,124.59001922607422
2006-05-23,140.64866638183594
2006-05-24,136.26902770996094
2006-05-25,137.81231689453125
2006-05-26,144.19407653808594
2006-05-29,147.7812042236328
2006-05-30,141.0240478515625
2006-05-31,134.22518920898438
2006-06-01,124.29802703857422
2006-06-02,130.01243591308594
2006-06-05,121.41999053955078
2006-06-06,115.99761199951172
2006-06-07,106.44583892822266
2006-06-08,100.64804077148438
2006-06-09,113.62007904052734
2006-06-12,104.48542022705078
2006-06-13,94.97538757324219
2006-06-14,89.30271911621094
2006-06-15,106.77952575683594
2006-06-16,109.82441711425781
2006-06-19,123.71410369873047
2006-06-20,125.09054565429688
2006-06-21,125.25740051269531
2006-06-22,129.59532165527344
2006-06-23,134.10003662109375
2006-06-26,125.04883575439453
2006-06-27,124.8819808959961
2006-06-28,122.92159271240234
2006-06-29,121.16974639892578
2006-06-30,130.804931640625
2006-07-03,131.76426696777344
2006-07-04,131.88941955566406
2006-07-05,133.68296813964844
2006-07-06,134.55889892578125
2006-07-07,137.2283935546875
2006-07-10,145.5705108642578
2006-07-11,148.57371520996094
2006-07-12,149.0325164794922
2006-07-13,151.3266143798828
2006-07-14,154.37149047851562
2006-07-17,150.36724853515625
2006-07-18,147.4892120361328
2006-07-19,141.733154296875
2006-07-20,146.8635711669922
2006-07-21,140.48182678222656
2006-07-24,140.3983917236328
2006-07-25,147.15548706054688
2006-07-26,152.86990356445312
2006-07-27,156.5404815673828
2006-07-28,158.7511444091797
2006-07-31,153.5372772216797
2006-08-01,153.20358276367188
2006-08-02,154.41322326660156
2006-08-03,154.20465087890625
2006-08-04,153.3287353515625
2006-08-07,150.9094696044922
2006-08-08,152.86990356445312
2006-08-09,154.03782653808594
2006-08-10,159.6687469482422
2006-08-11,157.33297729492188
2006-08-14,162.2965545654297
2006-08-16,161.7126007080078
2006-08-17,161.50404357910156
2006-08-18,161.33718872070312
2006-08-21,160.54469299316406
2006-08-22,160.66983032226562
2006-08-23,154.83030700683594
2006-08-24,158.7511444091797
2006-08-25,162.96392822265625
2006-08-28,167.635498046875
2006-08-29,165.2997283935547
2006-08-30,167.4269561767578
2006-08-31,167.55210876464844
2006-09-01,170.17984008789062
2006-09-04,171.13922119140625
2006-09-05,172.39053344726562
2006-09-06,174.1006622314453
2006-09-07,174.97659301757812
2006-09-08,174.60122680664062
2006-09-11,162.08798217773438
2006-09-12,165.9670867919922
2006-09-13,168.92855834960938
2006-09-14,173.76699829101562
2006-09-15,177.10386657714844
2006-09-18,178.06321716308594
2006-09-19,178.56375122070312
2006-09-20,179.3562469482422
2006-09-21,185.23745727539062
2006-09-22,185.946533203125
2006-09-25,182.94338989257812
2006-09-26,183.1936492919922
2006-09-27,182.44281005859375
2006-09-28,182.90164184570312
2006-09-29,184.82034301757812
2006-10-03,187.36473083496094
2006-10-04,185.2791748046875
2006-10-05,186.3219451904297
2006-10-06,185.02886962890625
2006-10-09,186.78076171875
2006-10-10,187.7401123046875
2006-10-11,185.0706329345703
2006-10-12,187.69839477539062
2006-10-13,189.8673553466797
2006-10-16,187.53155517578125
2006-10-17,185.15402221679688
2006-10-18,184.31979370117188
2006-10-19,182.44281005859375
2006-10-20,183.23533630371094
2006-10-23,183.86097717285156
2006-10-26,182.4845428466797
2006-10-27,184.9037322998047
2006-10-30,183.5272979736328
2006-10-31,179.06422424316406
2006-11-01,182.6096649169922
2006-11-02,182.401123046875
2006-11-03,186.19677734375
2006-11-06,187.94862365722656
2006-11-07,184.9037322998047
2006-11-08,183.6524200439453
2006-11-09,183.06851196289062
2006-11-10,183.40220642089844
2006-11-13,185.4459991455078
2006-11-14,181.1080780029297
2006-11-15,180.8578338623047
2006-11-16,181.98397827148438
2006-11-17,182.6096649169922
2006-11-20,175.22689819335938
2006-11-21,178.1049346923828
2006-11-22,187.90696716308594
2006-11-23,189.9090576171875
2006-11-24,191.32720947265625
2006-11-27,195.74856567382812
2006-11-28,198.25119018554688
2006-11-29,200.16993713378906
2006-11-30,196.20736694335938
2006-12-01,198.75172424316406
2006-12-04,199.8779754638672
2006-12-05,195.790283203125
2006-12-06,193.0790557861328
2006-12-07,192.37001037597656
2006-12-08,192.4951171875
2006-12-11,179.52308654785156
2006-12-12,159.00137329101562
2006-12-13,171.2643585205078
2006-12-14,179.43966674804688
2006-12-15,190.40957641601562
2006-12-18,187.65667724609375
2006-12-19,182.94338989257812
2006-12-20,182.15086364746094
2006-12-21,184.36151123046875
2006-12-22,193.0790557861328
2006-12-26,193.7881622314453
2006-12-27,195.37318420410156
2006-12-28,193.1207733154297
2006-12-29,195.99880981445312
2007-01-02,199.46080017089844
2007-01-03,197.45867919921875
2007-01-04,195.0395050048828
2007-01-05,195.0395050048828
2007-01-08,190.95179748535156
2007-01-09,190.99351501464844
2007-01-10,188.69944763183594
2007-01-11,194.16355895996094
2007-01-12,197.58383178710938
2007-01-15,200.50355529785156
2007-01-16,208.38693237304688
2007-01-17,206.718505859375
2007-01-18,204.09071350097656
2007-01-19,206.7602081298828
2007-01-22,201.7132110595703
2007-01-23,184.19467163085938
2007-01-24,183.31875610351562
2007-01-25,185.2791748046875
2007-01-29,182.7348175048828
2007-01-31,182.7348175048828
2007-02-01,186.28021240234375
2007-02-02,184.9871826171875
2007-02-05,185.69625854492188
2007-02-06,190.20101928710938
2007-02-07,187.1561279296875
2007-02-08,184.11126708984375
2007-02-09,172.0985565185547
2007-02-12,162.5468292236328
2007-02-13,160.4612579345703
2007-02-14,159.46018981933594
2007-02-15,170.80551147460938
2007-02-19,166.6344757080078
2007-02-20,162.1296844482422
2007-02-21,163.71469116210938
2007-02-22,158.87625122070312
2007-02-23,153.5372772216797
2007-02-26,158.45913696289062
2007-02-27,160.044189453125
2007-02-28,149.07421875
2007-03-01,144.98655700683594
2007-03-02,140.64866638183594
2007-03-05,131.88941955566406
2007-03-06,135.22625732421875
2007-03-07,126.63382720947266
2007-03-08,139.39735412597656
2007-03-09,127.88516998291016
2007-03-12,129.38673400878906
2007-03-13,128.17713928222656
2007-03-14,132.8904571533203
2007-03-15,134.22518920898438
2007-03-16,131.63914489746094
2007-03-19,135.39309692382812
2007-03-20,144.19407653808594
2007-03-21,137.47865295410156
2007-03-22,137.89576721191406
2007-03-23,137.10324096679688
2007-03-26,136.51930236816406
2007-03-28,132.93218994140625
2007-03-29,133.26585388183594
2007-03-30,135.1011199951172
2007-04-02,128.4691162109375
2007-04-03,130.13754272460938
2007-04-04,126.25846862792969
2007-04-05,127.13436889648438
2007-04-09,136.0604705810547
2007-04-10,136.1438751220703
2007-04-11,133.51611328125
2007-04-12,133.05731201171875
2007-04-13,139.6058807373047
2007-04-16,143.52670288085938
2007-04-17,141.31600952148438
2007-04-18,143.02618408203125
2007-04-19,142.6090545654297
2007-04-20,142.35879516601562
2007-04-23,141.3577423095703
2007-04-24,142.4839324951172
2007-04-25,150.28382873535156
2007-04-26,153.7875518798828
2007-04-27,147.1138458251953
2007-04-30,148.65711975097656
2007-05-03,152.53622436523438
2007-05-04,153.6623992919922
2007-05-07,153.3287353515625
2007-05-08,152.20254516601562
2007-05-09,154.24635314941406
2007-05-10,153.82923889160156
2007-05-11,153.07846069335938
2007-05-14,153.4955596923828
2007-05-15,152.66136169433594
2007-05-16,153.99610900878906
2007-05-17,158.37571716308594
2007-05-18,159.9190216064453
2007-05-21,160.83665466308594
2007-05-22,158.91795349121094
2007-05-23,157.29124450683594
2007-05-24,158.8345184326172
2007-05-25,155.95651245117188
2007-05-28,156.03993225097656
2007-05-29,156.08163452148438
2007-05-30,152.32766723632812
2007-05-31,148.9490966796875
2007-06-01,151.20150756835938
2007-06-04,148.49026489257812
2007-06-05,147.90631103515625
2007-06-06,142.73419189453125
2007-06-07,140.7320556640625
2007-06-08,141.9416961669922
2007-06-11,139.23048400878906
2007-06-12,144.40261840820312
2007-06-13,141.10748291015625
2007-06-14,148.36514282226562
2007-06-15,145.52880859375
2007-06-18,146.9052734375
2007-06-19,150.11697387695312
