Date,TCIEXP
2020-10-16,755.5009155273438
2020-10-19,742.4493408203125
2020-10-20,743.169189453125
2020-10-21,757.0843505859375
2020-10-22,765.6253662109375
2020-10-23,775.5580444335938
2020-10-26,762.8424072265625
2020-10-27,757.995849609375
2020-10-28,753.533447265625
2020-10-29,756.5565185546875
2020-10-30,761.1149291992188
2020-11-02,737.3631591796875
2020-11-03,754.9730834960938
2020-11-04,749.4550170898438
2020-11-05,764.329833984375
2020-11-06,767.4967041015625
2020-11-09,760.587158203125
2020-11-10,758.092041015625
2020-11-11,754.3493041992188
2020-11-12,773.1588745117188
2020-11-13,783.1873779296875
2020-11-14,795.615234375
2020-11-17,786.2584838867188
2020-11-18,803.9161987304688
2020-11-19,780.308349609375
2020-11-20,758.955810546875
2020-11-23,762.6984252929688
2020-11-24,765.8652954101562
2020-11-25,762.1226196289062
2020-11-26,769.3202514648438
2020-11-27,773.9266357421875
2020-12-01,838.3204345703125
2020-12-02,828.4837036132812
2020-12-03,843.0228271484375
2020-12-04,835.2493896484375
2020-12-07,842.39892578125
2020-12-08,869.9896240234375
2020-12-09,873.2525024414062
2020-12-10,876.5153198242188
2020-12-11,853.627197265625
2020-12-14,852.3795166015625
2020-12-15,858.857421875
2020-12-16,863.8478393554688
2020-12-17,863.7037963867188
2020-12-18,900.8429565429688
2020-12-21,846.5736083984375
2020-12-22,853.0033569335938
2020-12-23,873.876220703125
2020-12-24,887.7435302734375
2020-12-28,897.6760864257812
2020-12-29,878.4345703125
2020-12-30,887.6956176757812
2020-12-31,888.6072998046875
2021-01-01,905.785400390625
2021-01-04,911.7832641601562
2021-01-05,923.4432983398438
2021-01-06,940.5733642578125
2021-01-07,959.2870483398438
2021-01-08,950.0741577148438
2021-01-11,966.4844970703125
2021-01-12,934.239501953125
2021-01-13,918.30908203125
2021-01-14,931.216552734375
2021-01-15,914.6142578125
2021-01-18,878.4345703125
2021-01-19,895.1329956054688
2021-01-20,888.7030639648438
2021-01-21,888.84716796875
2021-01-22,876.611328125
2021-01-25,869.9417724609375
2021-01-27,868.3101806640625
2021-01-28,873.6844482421875
2021-01-29,874.0201416015625
2021-02-01,857.7538452148438
2021-02-02,870.5653686523438
2021-02-03,912.8389282226562
2021-02-04,920.900146484375
2021-02-05,936.974609375
2021-02-08,924.7866821289062
2021-02-09,923.4432983398438
2021-02-10,923.6350708007812
2021-02-11,940.0934448242188
2021-02-12,924.7866821289062
2021-02-15,906.0732421875
2021-02-16,910.1605224609375
2021-02-17,944.4453735351562
2021-02-18,945.3109130859375
2021-02-19,917.6618041992188
2021-02-22,913.1897583007812
2021-02-23,914.3438110351562
2021-02-24,907.6599731445312
2021-02-25,885.2041625976562
2021-02-26,891.31103515625
2021-03-01,890.6378173828125
2021-03-02,880.010986328125
2021-03-03,874.5291748046875
2021-03-04,894.2442016601562
2021-03-05,874.7695922851562
2021-03-08,870.7785034179688
2021-03-09,857.3626708984375
2021-03-10,836.0608520507812
2021-03-12,852.9869384765625
2021-03-15,870.7785034179688
2021-03-16,892.9458618164062
2021-03-17,892.8016967773438
2021-03-18,880.2994384765625
2021-03-19,858.4204711914062
2021-03-22,851.1597290039062
2021-03-23,840.5808715820312
2021-03-24,873.0864868164062
2021-03-25,856.8818359375
2021-03-26,871.8363037109375
2021-03-30,877.7509765625
2021-03-31,910.5451049804688
2021-04-01,897.9948120117188
2021-04-05,875.154296875
2021-04-06,851.8328857421875
2021-04-07,838.224609375
2021-04-08,839.9558715820312
2021-04-09,838.224609375
2021-04-12,810.5274047851562
2021-04-13,836.4453735351562
2021-04-15,821.2986450195312
2021-04-16,808.4598999023438
2021-04-19,797.9290771484375
2021-04-20,801.4393920898438
2021-04-22,814.1339111328125
2021-04-23,849.284423828125
2021-04-26,843.994873046875
2021-04-27,842.6965942382812
2021-04-28,855.7277221679688
2021-04-29,860.8248291015625
2021-04-30,855.2470092773438
2021-05-03,873.6635131835938
2021-05-04,843.3218994140625
2021-05-05,870.2494506835938
2021-05-06,862.7482299804688
2021-05-07,909.1505737304688
2021-05-10,906.217529296875
2021-05-11,909.8718872070312
2021-05-12,882.5595092773438
2021-05-14,910.0643920898438
2021-05-17,917.9502563476562
2021-05-18,1068.45751953125
2021-05-19,1042.106689453125
2021-05-20,1205.30859375
2021-05-21,1249.7877197265625
2021-05-24,1297.15185546875
2021-05-25,1358.7012939453125
2021-05-26,1305.0860595703125
2021-05-27,1287.630615234375
2021-05-28,1272.003173828125
2021-05-31,1398.467529296875
2021-06-01,1363.509765625
2021-06-02,1473.144287109375
2021-06-03,1427.607421875
2021-06-04,1389.3795166015625
2021-06-07,1411.01806640625
2021-06-08,1447.0340576171875
2021-06-09,1494.3984375
2021-06-10,1511.4683837890625
2021-06-11,1496.3695068359375
2021-06-14,1464.440673828125
2021-06-15,1467.0374755859375
2021-06-16,1418.279052734375
2021-06-17,1398.8043212890625
2021-06-18,1390.4376220703125
2021-06-21,1374.5211181640625
2021-06-22,1355.6717529296875
2021-06-23,1396.2076416015625
2021-06-24,1367.789306640625
2021-06-25,1376.252197265625
2021-06-28,1381.204833984375
2021-06-29,1395.342041015625
2021-06-30,1383.946044921875
2021-07-01,1360.1915283203125
2021-07-02,1380.435791015625
2021-07-05,1460.593994140625
2021-07-06,1419.48095703125
2021-07-07,1392.1204833984375
2021-07-08,1386.3984375
2021-07-09,1382.984130859375
2021-07-12,1406.0654296875
2021-07-13,1396.8809814453125
2021-07-14,1418.6636962890625
2021-07-15,1432.7525634765625
2021-07-16,1516.5653076171875
2021-07-19,1529.5965576171875
2021-07-20,1583.3756103515625
2021-07-22,1611.107666015625
2021-07-23,1588.5755615234375
2021-07-26,1523.2412109375
2021-07-27,1485.0135498046875
2021-07-28,1562.0950927734375
2021-07-29,1490.7427978515625
2021-07-30,1472.7843017578125
2021-08-02,1498.831298828125
2021-08-03,1456.3665771484375
2021-08-04,1405.283935546875
2021-08-05,1398.206298828125
2021-08-06,1408.94287109375
2021-08-09,1346.786376953125
2021-08-10,1298.592529296875
2021-08-11,1332.9202880859375
2021-08-12,1365.7078857421875
2021-08-13,1348.8084716796875
2021-08-16,1290.215087890625
2021-08-17,1316.7431640625
2021-08-18,1283.2818603515625
2021-08-20,1248.6650390625
2021-08-23,1334.0279541015625
2021-08-24,1368.885498046875
2021-08-25,1351.64892578125
2021-08-26,1362.048583984375
2021-08-27,1351.3602294921875
2021-08-30,1450.3966064453125
2021-08-31,1408.46142578125
2021-09-01,1394.017333984375
2021-09-02,1385.688232421875
2021-09-03,1402.9244384765625
2021-09-06,1402.05810546875
2021-09-07,1389.1551513671875
2021-09-08,1390.6954345703125
2021-09-09,1447.36328125
2021-09-13,1450.974365234375
2021-09-14,1464.5994873046875
2021-09-15,1462.5294189453125
2021-09-16,1472.7843017578125
2021-09-17,1468.9329833984375
2021-09-20,1444.8115234375
2021-09-21,1449.7225341796875
2021-09-22,1507.690185546875
2021-09-23,1473.6993408203125
2021-09-24,1435.0382080078125
2021-09-27,1425.7940673828125
2021-09-28,1424.8306884765625
2021-09-29,1421.6053466796875
2021-09-30,1486.1689453125
2021-10-01,1465.1290283203125
2021-10-04,1464.7442626953125
2021-10-05,1460.9405517578125
2021-10-06,1463.0589599609375
2021-10-07,1476.876953125
2021-10-08,1512.023193359375
2021-10-11,1541.296142578125
2021-10-12,1496.9534912109375
2021-10-13,1531.041015625
2021-10-14,1541.19970703125
2021-10-18,1559.7841796875
2021-10-19,1559.7841796875
2021-10-20,1543.944091796875
2021-10-21,1587.3714599609375
2021-10-22,1542.7884521484375
2021-10-25,1581.6422119140625
2021-10-26,1767.6785888671875
2021-10-27,1782.84423828125
2021-10-28,1714.3660888671875
2021-10-29,1766.2071533203125
2021-11-01,1811.5374755859375
2021-11-02,1932.1939697265625
2021-11-03,1867.332763671875
2021-11-04,1921.7777099609375
2021-11-08,1919.5595703125
2021-11-09,1881.7037353515625
2021-11-10,1881.6551513671875
2021-11-11,1873.60205078125
2021-11-12,1901.0897216796875
2021-11-15,1926.8895263671875
2021-11-16,1935.56982421875
2021-11-17,1869.5030517578125
2021-11-18,1945.1182861328125
2021-11-22,1986.83203125
2021-11-23,2119.930419921875
2021-11-24,2077.300537109375
2021-11-25,2197.619873046875
2021-11-26,2170.228271484375
2021-11-29,2025.893798828125
2021-11-30,2065.581787109375
2021-12-01,2237.93505859375
2021-12-02,2230.122314453125
2021-12-03,2196.365966796875
2021-12-06,2124.801513671875
2021-12-07,2094.468017578125
2021-12-08,2181.175048828125
2021-12-09,2170.32470703125
2021-12-10,2211.170654296875
2021-12-13,2215.07666015625
2021-12-14,2206.348388671875
2021-12-15,2131.600830078125
2021-12-16,2167.431640625
2021-12-17,2153.9765625
2021-12-20,2040.408935546875
2021-12-21,2262.046875
2021-12-22,2430.73486328125
2021-12-23,2298.64892578125
2021-12-24,2161.210205078125
2021-12-27,2068.523681640625
2021-12-28,2069.777587890625
2021-12-29,2009.690185546875
2021-12-30,2085.4501953125
2021-12-31,2134.59033203125
2022-01-03,2087.234619140625
2022-01-04,2046.4371337890625
2022-01-05,2113.1796875
2022-01-06,2048.703369140625
2022-01-07,2044.4599609375
2022-01-10,2054.827880859375
2022-01-11,2069.00537109375
2022-01-12,2113.854248046875
2022-01-13,2146.11572265625
2022-01-14,2119.689453125
2022-01-17,2116.313720703125
2022-01-18,2069.681396484375
2022-01-19,2110.960693359375
2022-01-20,2110.478271484375
2022-01-21,2075.61279296875
2022-01-24,1956.4991455078125
2022-01-25,1951.966064453125
2022-01-27,1877.700927734375
2022-01-28,1823.6898193359375
2022-01-31,1874.084228515625
2022-02-01,1874.132568359375
2022-02-02,1891.685791015625
2022-02-03,1885.697021484375
2022-02-04,1811.511474609375
2022-02-07,1769.299072265625
2022-02-08,1705.497314453125
2022-02-09,1662.3673095703125
2022-02-10,1698.1077880859375
2022-02-11,1722.5465087890625
2022-02-14,1605.8104248046875
2022-02-15,1722.5465087890625
2022-02-16,1716.2677001953125
2022-02-17,1707.6707763671875
2022-02-18,1664.6856689453125
2022-02-21,1623.2457275390625
2022-02-22,1614.9871826171875
2022-02-23,1724.285400390625
2022-02-24,1646.380859375
2022-02-25,1690.2353515625
2022-02-28,1704.9664306640625
2022-03-02,1699.07373046875
2022-03-03,1698.349365234375
2022-03-04,1640.4884033203125
2022-03-07,1697.8663330078125
2022-03-08,1693.326416015625
2022-03-09,1706.028564453125
2022-03-10,1741.6727294921875
2022-03-11,1770.409912109375
2022-03-14,1786.541259765625
2022-03-15,1748.4342041015625
2022-03-16,1710.134033203125
2022-03-17,1689.02783203125
2022-03-21,1688.7381591796875
2022-03-22,1691.9737548828125
2022-03-23,1688.7381591796875
2022-03-24,1704.33837890625
2022-03-25,1675.1663818359375
2022-03-28,1671.6888427734375
2022-03-29,1664.2510986328125
2022-03-30,1657.8271484375
2022-03-31,1648.1678466796875
2022-04-01,1664.3958740234375
2022-04-04,1670.626220703125
2022-04-05,1665.748291015625
2022-04-06,1786.3482666015625
2022-04-07,1836.5296630859375
2022-04-08,1827.5946044921875
2022-04-11,1772.2451171875
2022-04-12,1737.18115234375
2022-04-13,1737.8570556640625
2022-04-18,1689.413818359375
2022-04-19,1691.732421875
2022-04-20,1759.2529296875
2022-04-21,1799.485107421875
2022-04-22,1855.3660888671875
2022-04-25,1818.514404296875
2022-04-26,1774.9014892578125
2022-04-27,1736.6497802734375
2022-04-28,1754.3748779296875
2022-04-29,1804.121826171875
2022-05-02,1791.9508056640625
2022-05-04,1713.4664306640625
2022-05-05,1680.52734375
2022-05-06,1674.344970703125
2022-05-09,1642.806640625
2022-05-10,1620.010009765625
2022-05-11,1491.440673828125
2022-05-12,1472.121826171875
2022-05-13,1468.8856201171875
2022-05-16,1499.120361328125
2022-05-17,1491.7789306640625
2022-05-18,1530.9002685546875
2022-05-19,1503.370361328125
2022-05-20,1534.474609375
2022-05-23,1554.3731689453125
2022-05-24,1566.78564453125
2022-05-25,1563.260009765625
2022-05-26,1576.155517578125
2022-05-27,1550.4127197265625
2022-05-30,1526.843505859375
2022-05-31,1563.50146484375
2022-06-01,1542.105224609375
2022-06-02,1555.580810546875
2022-06-03,1619.6719970703125
2022-06-06,1589.147705078125
2022-06-07,1595.28125
2022-06-08,1655.3157958984375
2022-06-09,1626.6751708984375
2022-06-10,1625.1297607421875
2022-06-13,1546.935302734375
2022-06-14,1546.935302734375
2022-06-15,1546.06591796875
2022-06-16,1538.2413330078125
2022-06-17,1594.0740966796875
2022-06-20,1560.7481689453125
2022-06-21,1578.08740234375
2022-06-22,1553.069091796875
2022-06-23,1539.931884765625
2022-06-24,1559.92724609375
2022-06-27,1572.6297607421875
2022-06-28,1552.19970703125
2022-06-29,1544.9549560546875
2022-06-30,1540.125
2022-07-01,1536.98583984375
2022-07-04,1538.0
2022-07-05,1535.536865234375
2022-07-06,1579.1982421875
2022-07-07,1595.0399169921875
2022-07-08,1562.0042724609375
2022-07-11,1549.2049560546875
2022-07-12,1540.8013916015625
2022-07-13,1533.8946533203125
2022-07-14,1498.927001953125
2022-07-15,1462.2205810546875
2022-07-18,1452.5609130859375
2022-07-19,1454.010009765625
2022-07-20,1520.6611328125
2022-07-21,1601.5601806640625
2022-07-22,1597.4066162109375
2022-07-25,1688.4483642578125
2022-07-26,1681.5899658203125
2022-07-27,1664.6177978515625
2022-07-28,1651.707275390625
2022-07-29,1711.810791015625
2022-08-01,1762.2921142578125
2022-08-02,1721.2882080078125
2022-08-03,1718.43505859375
2022-08-04,1647.3074951171875
2022-08-05,1608.9630126953125
2022-08-08,1597.0677490234375
2022-08-10,1624.0008544921875
2022-08-11,1588.0743408203125
2022-08-12,1589.3797607421875
2022-08-16,1629.4647216796875
2022-08-17,1641.021240234375
2022-08-18,1687.489013671875
2022-08-19,1679.220703125
2022-08-22,1674.0950927734375
2022-08-23,1774.573486328125
2022-08-24,1768.9166259765625
2022-08-25,1721.2882080078125
2022-08-26,1724.769775390625
2022-08-29,1756.876220703125
2022-08-30,1708.4744873046875
2022-09-01,1689.7132568359375
2022-09-02,1738.0185546875
2022-09-05,1722.5452880859375
2022-09-06,1728.2027587890625
2022-09-07,1737.1964111328125
2022-09-08,1785.5015869140625
2022-09-09,1782.7452392578125
2022-09-12,1811.4190673828125
2022-09-13,1774.138671875
2022-09-14,1875.390869140625
2022-09-15,1876.5030517578125
2022-09-16,1819.5909423828125
2022-09-19,1899.857666015625
2022-09-20,1877.5667724609375
2022-09-21,1881.725341796875
2022-09-22,1904.112548828125
2022-09-23,1853.293212890625
2022-09-26,1790.38525390625
2022-09-27,1833.1298828125
2022-09-28,1815.4808349609375
2022-09-29,1776.508056640625
2022-09-30,1786.5655517578125
2022-10-03,1773.7518310546875
2022-10-04,1812.67626953125
2022-10-06,1802.0867919921875
2022-10-07,1825.586669921875
2022-10-10,1842.5103759765625
2022-10-11,1812.7730712890625
2022-10-12,1841.205078125
2022-10-13,1815.0457763671875
2022-10-14,1828.101318359375
2022-10-17,1815.2872314453125
2022-10-18,1837.14306640625
2022-10-19,1832.742919921875
2022-10-20,1814.17529296875
2022-10-21,1824.5230712890625
2022-10-24,1854.1636962890625
2022-10-25,1820.17138671875
2022-10-27,1833.420166015625
2022-10-28,1829.5516357421875
2022-10-31,1830.663818359375
2022-11-01,1812.2412109375
2022-11-02,1809.00146484375
2022-11-03,1722.061767578125
2022-11-04,1743.8575439453125
2022-11-07,1757.6614990234375
2022-11-09,1783.76806640625
2022-11-10,1780.958740234375
2022-11-11,1784.3009033203125
2022-11-14,1817.333740234375
2022-11-15,1828.90966796875
2022-11-16,1826.923828125
2022-11-17,1811.908935546875
2022-11-18,1826.1488037109375
2022-11-21,1847.5086669921875
2022-11-22,1832.2515869140625
2022-11-23,1831.67041015625
2022-11-24,1815.8807373046875
2022-11-25,1818.4476318359375
2022-11-28,1815.4931640625
2022-11-29,1805.2249755859375
2022-11-30,1803.9173583984375
2022-12-01,1816.1229248046875
2022-12-02,1807.5496826171875
2022-12-05,1827.69873046875
2022-12-06,1837.4825439453125
2022-12-07,1820.5303955078125
2022-12-08,1814.08837890625
2022-12-09,1807.210693359375
2022-12-12,1788.3695068359375
2022-12-13,1771.707763671875
2022-12-14,1752.9635009765625
2022-12-15,1751.0260009765625
2022-12-16,1798.4925537109375
2022-12-19,1803.3843994140625
2022-12-20,1805.612548828125
2022-12-21,1755.530517578125
2022-12-22,1723.7568359375
2022-12-23,1702.687744140625
2022-12-26,1702.0096435546875
2022-12-27,1715.76513671875
2022-12-28,1752.479248046875
2022-12-29,1739.546875
2022-12-30,1737.5125732421875
2023-01-02,1761.149169921875
2023-01-03,1740.2733154296875
2023-01-04,1738.675048828125
2023-01-05,1766.282958984375
2023-01-06,1759.1632080078125
2023-01-09,1756.1116943359375
2023-01-10,1785.656982421875
2023-01-11,1731.65185546875
2023-01-12,1751.1712646484375
2023-01-13,1762.5048828125
2023-01-16,1767.4454345703125
2023-01-17,1782.5574951171875
2023-01-18,1785.8023681640625
2023-01-19,1795.973876953125
2023-01-20,1812.0543212890625
2023-01-23,1767.8328857421875
2023-01-24,1751.8494873046875
2023-01-25,1740.9515380859375
2023-01-27,1716.4432373046875
2023-01-30,1685.299560546875
2023-01-31,1665.876953125
2023-02-01,1546.290771484375
2023-02-02,1401.9056396484375
2023-02-03,1406.507080078125
2023-02-06,1391.25
2023-02-07,1401.8572998046875
2023-02-08,1445.345458984375
2023-02-09,1457.4793701171875
2023-02-10,1475.9227294921875
2023-02-13,1465.487548828125
2023-02-14,1464.905029296875
2023-02-15,1479.1263427734375
2023-02-16,1475.8743896484375
2023-02-17,1475.5830078125
2023-02-20,1488.6878662109375
2023-02-21,1501.646728515625
2023-02-22,1505.4326171875
2023-02-23,1516.1588134765625
2023-02-24,1551.4930419921875
2023-02-27,1538.970703125
2023-02-28,1533.340576171875
2023-03-01,1527.22509765625
2023-03-02,1532.8067626953125
2023-03-03,1511.4512939453125
2023-03-06,1485.38720703125
2023-03-08,1529.0694580078125
2023-03-09,1532.5640869140625
2023-03-10,1508.0048828125
2023-03-13,1496.8416748046875
2023-03-14,1481.1162109375
2023-03-15,1498.1036376953125
2023-03-16,1483.203369140625
2023-03-17,1475.77734375
2023-03-20,1448.6942138671875
2023-03-21,1427.9207763671875
2023-03-22,1403.0220947265625
2023-03-23,1420.7376708984375
2023-03-24,1440.880126953125
2023-03-27,1435.152587890625
2023-03-28,1411.952880859375
2023-03-29,1398.168701171875
2023-03-31,1449.22802734375
2023-04-03,1497.22998046875
2023-04-05,1447.3837890625
2023-04-06,1441.2196044921875
2023-04-10,1442.8701171875
2023-04-11,1453.2081298828125
2023-04-12,1455.4893798828125
2023-04-13,1481.84423828125
2023-04-17,1504.4134521484375
2023-04-18,1478.2041015625
2023-04-19,1453.1597900390625
2023-04-20,1455.295166015625
2023-04-21,1450.4415283203125
2023-04-24,1419.1846923828125
2023-04-25,1362.737548828125
2023-04-26,1389.1407470703125
2023-04-27,1382.5887451171875
2023-04-28,1430.59033203125
2023-05-02,1441.8507080078125
2023-05-03,1425.64013671875
2023-05-04,1435.00732421875
2023-05-05,1428.600341796875
2023-05-08,1430.833251953125
2023-05-09,1437.6767578125
2023-05-10,1461.071044921875
2023-05-11,1464.2744140625
2023-05-12,1467.5745849609375
2023-05-15,1448.74267578125
2023-05-16,1450.7813720703125
2023-05-17,1446.2674560546875
2023-05-18,1453.4993896484375
2023-05-19,1427.0958251953125
2023-05-22,1444.8115234375
2023-05-23,1487.7169189453125
2023-05-24,1476.8935546875
2023-05-25,1505.4810791015625
2023-05-26,1482.8150634765625
2023-05-29,1473.9813232421875
2023-05-30,1548.8719482421875
2023-05-31,1540.7667236328125
2023-06-01,1573.09130859375
2023-06-02,1576.1490478515625
2023-06-05,1573.6739501953125
2023-06-06,1586.9725341796875
2023-06-07,1600.222900390625
2023-06-08,1603.2320556640625
2023-06-09,1600.5140380859375
2023-06-12,1630.946044921875
2023-06-13,1626.6263427734375
2023-06-14,1613.909912109375
2023-06-15,1575.6636962890625
2023-06-16,1577.65380859375
2023-06-19,1590.418701171875
2023-06-20,1586.4871826171875
2023-06-21,1578.721435546875
2023-06-22,1587.409423828125
2023-06-23,1563.821044921875
2023-06-26,1529.4580078125
2023-06-27,1521.40087890625
2023-06-28,1505.67529296875
2023-06-30,1525.671875
2023-07-03,1532.0302734375
2023-07-04,1512.5673828125
2023-07-05,1482.911865234375
2023-07-06,1461.071044921875
2023-07-07,1478.7864990234375
2023-07-10,1470.9237060546875
2023-07-11,1467.8175048828125
2023-07-12,1477.1363525390625
2023-07-13,1476.6024169921875
2023-07-14,1488.6878662109375
2023-07-17,1505.0443115234375
2023-07-18,1494.366455078125
2023-07-19,1484.7562255859375
2023-07-20,1470.1956787109375
2023-07-21,1455.295166015625
2023-07-24,1446.1219482421875
2023-07-25,1424.42626953125
2023-07-26,1498.734619140625
2023-07-27,1525.0408935546875
2023-07-28,1529.2689208984375
2023-07-31,1545.063232421875
2023-08-01,1512.6484375
2023-08-02,1504.5328369140625
2023-08-03,1492.8206787109375
2023-08-04,1482.2265625
2023-08-07,1444.126220703125
2023-08-08,1417.5430908203125
2023-08-09,1403.838623046875
2023-08-10,1396.111572265625
2023-08-11,1383.2818603515625
2023-08-14,1374.728515625
2023-08-16,1385.4686279296875
2023-08-17,1382.89306640625
2023-08-18,1374.1939697265625
2023-08-21,1363.55126953125
2023-08-22,1367.43896484375
2023-08-23,1363.7943115234375
2023-08-24,1361.5101318359375
2023-08-25,1358.2540283203125
2023-08-28,1357.7196044921875
2023-08-29,1359.9549560546875
2023-08-30,1370.1119384765625
2023-08-31,1365.3980712890625
2023-09-01,1369.5771484375
2023-09-04,1379.7342529296875
2023-09-05,1382.7471923828125
2023-09-06,1383.1361083984375
2023-09-07,1446.2642822265625
2023-09-08,1491.703125
2023-09-11,1496.9515380859375
2023-09-12,1454.4288330078125
2023-09-13,1433.3858642578125
2023-09-14,1438.5859375
2023-09-15,1444.4176025390625
2023-09-18,1450.346435546875
2023-09-20,1436.01025390625
2023-09-21,1427.7000732421875
2023-09-22,1425.4647216796875
2023-09-25,1429.2064208984375
2023-09-26,1446.41015625
2023-09-27,1443.3970947265625
2023-09-28,1400.2908935546875
2023-09-29,1408.3095703125
2023-10-03,1398.9302978515625
2023-10-04,1371.1324462890625
2023-10-05,1371.5697021484375
2023-10-06,1358.5455322265625
2023-10-09,1346.6878662109375
2023-10-10,1355.2896728515625
2023-10-11,1351.1588134765625
2023-10-12,1348.4373779296875
2023-10-13,1343.917724609375
2023-10-16,1360.6353759765625
2023-10-17,1353.0540771484375
2023-10-18,1329.873046875
2023-10-19,1322.2918701171875
2023-10-20,1321.271240234375
2023-10-23,1282.05322265625
2023-10-25,1289.7314453125
2023-10-26,1299.5704345703125
2023-10-27,1296.0633544921875
2023-10-30,1302.97998046875
2023-10-31,1288.27001953125
2023-11-01,1290.023681640625
2023-11-02,1285.5911865234375
2023-11-03,1290.608154296875
2023-11-06,1298.0604248046875
2023-11-07,1299.81396484375
2023-11-08,1291.2900390625
2023-11-09,1300.2034912109375
2023-11-10,1305.171875
2023-11-13,1303.126220703125
2023-11-15,1301.080322265625
2023-11-16,1354.70751953125
2023-11-17,1378.2821044921875
2023-11-20,1392.2611083984375
2023-11-21,1394.0145263671875
2023-11-22,1393.4302978515625
2023-11-23,1398.593017578125
2023-11-24,1382.4222412109375
2023-11-28,1371.1219482421875
2023-11-29,1362.93896484375
2023-11-30,1369.417236328125
2023-12-01,1367.7125244140625
2023-12-04,1372.1934814453125
2023-12-05,1383.34765625
2023-12-06,1369.0277099609375
2023-12-07,1360.7960205078125
2023-12-08,1367.809814453125
2023-12-11,1367.9559326171875
2023-12-12,1365.277099609375
2023-12-13,1369.125
2023-12-14,1367.1280517578125
2023-12-15,1361.3316650390625
2023-12-18,1384.4677734375
2023-12-19,1372.1934814453125
2023-12-20,1352.613037109375
2023-12-21,1354.999755859375
2023-12-22,1351.2979736328125
2023-12-26,1344.673828125
2023-12-27,1334.396484375
2023-12-28,1323.7779541015625
2023-12-29,1338.877685546875
2024-01-01,1344.527587890625
2024-01-02,1346.8656005859375
2024-01-03,1350.859375
2024-01-04,1379.6458740234375
2024-01-05,1370.1478271484375
2024-01-08,1363.0364990234375
2024-01-09,1359.0911865234375
2024-01-10,1349.3983154296875
2024-01-11,1355.438232421875
2024-01-12,1341.751220703125
2024-01-15,1336.7830810546875
2024-01-16,1345.7452392578125
2024-01-17,1329.476806640625
2024-01-18,1296.2581787109375
2024-01-19,1309.7989501953125
2024-01-23,1300.64208984375
2024-01-24,1298.352783203125
2024-01-25,1293.4332275390625
2024-01-29,1297.6221923828125
2024-01-30,1297.6707763671875
2024-01-31,1341.1180419921875
2024-02-01,1348.3756103515625
2024-02-02,1330.548583984375
2024-02-05,1303.80810546875
2024-02-06,1308.7275390625
2024-02-07,1272.635009765625
2024-02-08,1281.2076416015625
2024-02-09,1287.5396728515625
2024-02-12,1243.75146484375
2024-02-13,1179.2625732421875
2024-02-14,1173.5635986328125
2024-02-15,1170.543701171875
2024-02-16,1174.2454833984375
2024-02-19,1175.9503173828125
2024-02-20,1187.718017578125
2024-02-21,1174.4365234375
2024-02-22,1178.9287109375
2024-02-23,1168.918701171875
2024-02-26,1164.6219482421875
2024-02-27,1152.5611572265625
2024-02-28,1115.1580810546875
2024-02-29,1094.6986083984375
2024-03-01,1108.907958984375
2024-03-04,1097.9215087890625
2024-03-05,1072.1884765625
2024-03-06,1034.248291015625
2024-03-07,1033.076416015625
2024-03-11,1006.4158935546875
2024-03-12,986.2493896484375
2024-03-13,977.948486328125
2024-03-14,992.25537109375
2024-03-15,993.9642944335938
2024-03-18,1006.3668823242188
2024-03-19,1000.2633056640625
2024-03-20,994.84326171875
2024-03-21,1002.5582275390625
2024-03-22,991.6693725585938
2024-03-26,976.8741455078125
2024-03-27,977.2160034179688
2024-03-28,999.9703979492188
2024-04-01,1044.11181640625
2024-04-02,1096.70068359375
2024-04-03,1073.6044921875
2024-04-04,1061.7388916015625
2024-04-05,1074.9716796875
2024-04-08,1070.6746826171875
2024-04-09,1076.0460205078125
2024-04-10,1077.1690673828125
2024-04-12,1086.3978271484375
2024-04-15,1044.69775390625
2024-04-16,1048.26220703125
2024-04-18,1020.0391235351562
2024-04-19,1030.5863037109375
2024-04-22,1031.0255126953125
2024-04-23,1036.0062255859375
2024-04-24,1045.5279541015625
2024-04-25,1035.224853515625
2024-04-26,1014.4237060546875
2024-04-29,1014.9608764648438
2024-04-30,1009.052490234375
2024-05-02,1061.1044921875
2024-05-03,1050.8013916015625
2024-05-06,1021.6504516601562
2024-05-07,1022.578125
2024-05-08,1018.5252075195312
2024-05-09,1063.203857421875
2024-05-10,1074.1904296875
2024-05-13,986.1029052734375
2024-05-14,987.6165771484375
2024-05-15,988.1048583984375
2024-05-16,991.4252319335938
2024-05-17,1049.53173828125
2024-05-21,1030.3907470703125
2024-05-22,1015.4979858398438
2024-05-23,1008.027099609375
2024-05-24,991.96240234375
2024-05-27,1015.9375
2024-05-28,1000.4097900390625
2024-05-29,982.880126953125
2024-05-30,988.9837646484375
2024-05-31,1032.4906005859375
2024-06-03,1050.5572509765625
2024-06-04,1000.6539916992188
2024-06-05,1013.0078125
2024-06-06,1029.707275390625
2024-06-07,1053.97509765625
2024-06-10,1071.8955078125
2024-06-11,1104.6597900390625
2024-06-12,1132.101806640625
2024-06-13,1143.33251953125
2024-06-14,1159.348388671875
2024-06-18,1154.8560791015625
2024-06-19,1143.478759765625
2024-06-20,1128.6837158203125
2024-06-21,1110.519287109375
2024-06-24,1113.2537841796875
2024-06-25,1136.3011474609375
2024-06-26,1202.31787109375
2024-06-27,1218.431640625
2024-06-28,1192.9427490234375
2024-07-01,1214.818115234375
