Date,FINEORG
2022-04-04,4061.036865234375
2022-04-05,4093.281494140625
2022-04-06,4139.74072265625
2022-04-07,4154.05517578125
2022-04-08,4178.22607421875
2022-04-11,4196.94775390625
2022-04-12,4262.1796875
2022-04-13,4242.7138671875
2022-04-18,4312.99755859375
2022-04-19,4345.8857421875
2022-04-20,4421.4189453125
2022-04-21,4490.31591796875
2022-04-22,4478.5771484375
2022-04-25,4364.01416015625
2022-04-26,4320.92236328125
2022-04-27,4442.66748046875
2022-04-28,4671.74560546875
2022-04-29,4444.3525390625
2022-05-02,4437.12060546875
2022-05-04,4358.6640625
2022-05-05,4328.1044921875
2022-05-06,4269.70849609375
2022-05-09,4458.51708984375
2022-05-10,4379.81396484375
2022-05-11,4444.6982421875
2022-05-12,4155.9375
2022-05-13,4158.31494140625
2022-05-16,4055.836181640625
2022-05-17,4494.625
2022-05-18,4324.04248046875
2022-05-19,4331.7197265625
2022-05-20,4376.74267578125
2022-05-23,4403.43994140625
2022-05-24,4432.76171875
2022-05-25,4242.16943359375
2022-05-26,4087.239013671875
2022-05-27,4057.223388671875
2022-05-30,4465.35302734375
2022-05-31,4823.0107421875
2022-06-01,5078.1904296875
2022-06-02,5431.39111328125
2022-06-03,4980.56591796875
2022-06-06,5113.8525390625
2022-06-07,4999.982421875
2022-06-08,4848.86572265625
2022-06-09,4697.74853515625
2022-06-10,4710.37841796875
2022-06-13,4727.41748046875
2022-06-14,4784.8720703125
2022-06-15,4971.6015625
2022-06-16,4980.71630859375
2022-06-17,4806.36865234375
2022-06-20,4501.955078125
2022-06-21,4651.6357421875
2022-06-22,4662.33447265625
2022-06-23,4695.8662109375
2022-06-24,4720.87939453125
2022-06-27,4761.8408203125
2022-06-28,4923.458984375
2022-06-29,4779.375
2022-06-30,4752.82666015625
2022-07-01,4788.439453125
2022-07-04,4823.60546875
2022-07-05,4903.15087890625
2022-07-06,4850.45068359375
2022-07-07,4903.39892578125
2022-07-08,5102.90576171875
2022-07-11,5269.22900390625
2022-07-12,5042.57861328125
2022-07-13,5034.3564453125
2022-07-14,4911.4716796875
2022-07-15,4968.6298828125
2022-07-18,4936.28662109375
2022-07-19,5031.58203125
2022-07-20,5063.23291015625
2022-07-21,5034.2080078125
2022-07-22,5118.70654296875
2022-07-25,5082.5986328125
2022-07-26,5095.72412109375
2022-07-27,5133.51611328125
2022-07-28,5398.50341796875
2022-07-29,5335.89697265625
2022-08-01,5463.5859375
2022-08-02,5643.38134765625
2022-08-03,5585.72802734375
2022-08-04,5615.54443359375
2022-08-05,5630.94873046875
2022-08-08,5772.357421875
2022-08-10,6674.5517578125
2022-08-11,6466.59375
2022-08-12,6159.68994140625
2022-08-16,6151.8046875
2022-08-17,6162.666015625
2022-08-18,6221.09033203125
2022-08-19,6086.53515625
2022-08-22,6050.87548828125
2022-08-23,6176.900390625
2022-08-24,6170.5517578125
2022-08-25,6135.93359375
2022-08-26,6169.16357421875
2022-08-29,6090.65185546875
2022-08-30,6131.6181640625
2022-09-01,6031.48291015625
2022-09-02,6094.91650390625
2022-09-05,6072.6474609375
2022-09-06,6214.6435546875
2022-09-07,6414.814453125
2022-09-08,6450.62353515625
2022-09-09,6470.66015625
2022-09-12,7040.22705078125
2022-09-13,6906.11767578125
2022-09-14,7137.93212890625
2022-09-15,6922.78271484375
2022-09-16,6933.5947265625
2022-09-19,6865.49853515625
2022-09-20,6906.26708984375
2022-09-21,6845.80859375
2022-09-22,6990.134765625
2022-09-23,7030.55615234375
2022-09-26,6950.0107421875
2022-09-27,7026.439453125
2022-09-28,7061.85107421875
2022-09-29,6835.24462890625
2022-09-30,6921.29443359375
2022-10-03,6578.63232421875
2022-10-04,6587.509765625
2022-10-06,6614.83740234375
2022-10-07,6824.13427734375
2022-10-10,6794.47607421875
2022-10-11,6771.51318359375
2022-10-12,6786.689453125
2022-10-13,7015.37939453125
2022-10-14,6991.2255859375
2022-10-17,6989.43994140625
2022-10-18,6850.61962890625
2022-10-19,6753.41064453125
2022-10-20,6724.892578125
2022-10-21,6669.39404296875
2022-10-24,6778.705078125
2022-10-25,6701.53173828125
2022-10-27,6643.9501953125
2022-10-28,6302.87548828125
2022-10-31,5694.87158203125
2022-11-01,5599.3486328125
2022-11-02,5961.701171875
2022-11-03,6196.7392578125
2022-11-04,5929.6123046875
2022-11-07,5854.82080078125
2022-11-09,5707.27099609375
2022-11-10,5890.5302734375
2022-11-11,6138.7109375
2022-11-14,6067.2919921875
2022-11-15,5999.69189453125
2022-11-16,6160.0869140625
2022-11-17,6066.10205078125
2022-11-18,5909.52587890625
2022-11-21,5964.4287109375
2022-11-22,6053.65234375
2022-11-23,6071.111328125
2022-11-24,6037.880859375
2022-11-25,6030.044921875
2022-11-28,6074.6318359375
2022-11-29,6084.15478515625
2022-11-30,6193.76318359375
2022-12-01,6107.71337890625
2022-12-02,6056.3310546875
2022-12-05,6124.9228515625
2022-12-06,6062.03515625
2022-12-07,5991.2109375
2022-12-08,5976.0341796875
2022-12-09,5959.2705078125
2022-12-12,5769.4150390625
2022-12-13,5720.166015625
2022-12-14,5745.2119140625
2022-12-15,5746.25390625
2022-12-16,5746.40234375
2022-12-19,5728.15087890625
2022-12-20,5704.2451171875
2022-12-21,5650.33349609375
2022-12-22,5556.19970703125
2022-12-23,5423.77685546875
2022-12-26,5606.29248046875
2022-12-27,5604.0107421875
2022-12-28,5555.75341796875
2022-12-29,5609.26806640625
2022-12-30,5694.57373046875
2023-01-02,5648.49853515625
2023-01-03,5601.283203125
2023-01-04,5563.490234375
2023-01-05,5524.3095703125
2023-01-06,5531.6494140625
2023-01-09,5662.98095703125
2023-01-10,5641.158203125
2023-01-11,5621.5185546875
2023-01-12,5626.47802734375
2023-01-13,5589.6279296875
2023-01-16,5514.4892578125
2023-01-17,5456.21240234375
2023-01-18,5475.6552734375
2023-01-19,5455.66748046875
2023-01-20,5422.8349609375
2023-01-23,5233.177734375
2023-01-24,5259.7607421875
2023-01-25,5250.83349609375
2023-01-27,5149.259765625
2023-01-30,4988.5673828125
2023-01-31,4953.453125
2023-02-01,4887.04296875
2023-02-02,4878.90966796875
2023-02-03,4810.91259765625
2023-02-06,4684.44140625
2023-02-07,4915.412109375
2023-02-08,5075.31201171875
2023-02-09,5002.2060546875
2023-02-10,4725.6064453125
2023-02-13,4575.77587890625
2023-02-14,4521.7646484375
2023-02-15,4737.26171875
2023-02-16,4703.88330078125
2023-02-17,4788.39599609375
2023-02-20,4921.71142578125
2023-02-21,4978.5986328125
2023-02-22,4810.8134765625
2023-02-23,4749.90869140625
2023-02-24,4750.10693359375
2023-02-27,4669.314453125
2023-02-28,4587.876953125
2023-03-01,4602.7060546875
2023-03-02,4504.8525390625
2023-03-03,4469.4404296875
2023-03-06,4480.10302734375
2023-03-08,4478.81396484375
2023-03-09,4473.5576171875
2023-03-10,4457.140625
2023-03-13,4292.87646484375
2023-03-14,4210.8447265625
2023-03-15,4244.66943359375
2023-03-16,4167.64501953125
2023-03-17,4104.21142578125
2023-03-20,4094.738525390625
2023-03-21,4037.30615234375
2023-03-22,4370.74365234375
2023-03-23,4465.91943359375
2023-03-24,4243.7763671875
2023-03-27,4170.67138671875
2023-03-28,4141.31005859375
2023-03-29,4254.04296875
2023-03-31,4272.14599609375
2023-04-03,4302.30029296875
2023-04-05,4307.65673828125
2023-04-06,4271.8486328125
2023-04-10,4319.013671875
2023-04-11,4297.93603515625
2023-04-12,4458.0830078125
2023-04-13,4453.07373046875
2023-04-17,4459.67041015625
2023-04-18,4487.046875
2023-04-19,4420.48876953125
2023-04-20,4257.11767578125
2023-04-21,4294.86083984375
2023-04-24,4320.7998046875
2023-04-25,4286.18115234375
2023-04-26,4276.36181640625
2023-04-27,4306.56591796875
2023-04-28,4388.89599609375
2023-05-02,4449.40380859375
2023-05-03,4448.11376953125
2023-05-04,4463.58837890625
2023-05-05,4415.4794921875
2023-05-08,4422.5224609375
2023-05-09,4456.69482421875
2023-05-10,4493.74267578125
2023-05-11,4484.91455078125
2023-05-12,4463.390625
2023-05-15,4420.2412109375
2023-05-16,4412.35546875
2023-05-17,4443.154296875
2023-05-18,4411.06591796875
2023-05-19,4396.73193359375
2023-05-22,4346.09423828125
2023-05-23,4446.67578125
2023-05-24,4467.55615234375
2023-05-25,4425.9443359375
2023-05-26,4436.85595703125
2023-05-29,4434.326171875
2023-05-30,4456.54541015625
2023-05-31,4460.662109375
2023-06-01,4468.8955078125
2023-06-02,4462.64599609375
2023-06-05,4731.16162109375
2023-06-06,4906.08837890625
2023-06-07,4960.544921875
2023-06-08,5020.607421875
2023-06-09,4993.77490234375
2023-06-12,4883.0263671875
2023-06-13,4839.48095703125
2023-06-14,4890.21728515625
2023-06-15,4891.15966796875
2023-06-16,4877.669921875
2023-06-19,4864.47705078125
2023-06-20,4850.34130859375
2023-06-21,4758.33984375
2023-06-22,4803.96875
2023-06-23,4788.49609375
2023-06-26,4827.57763671875
2023-06-27,4826.5849609375
2023-06-28,4888.8291015625
2023-06-30,4848.705078125
2023-07-03,4858.22802734375
2023-07-04,4843.24951171875
2023-07-05,4802.77880859375
2023-07-06,4787.35400390625
2023-07-07,4769.9462890625
2023-07-10,4717.3740234375
2023-07-11,4671.4970703125
2023-07-12,4637.9697265625
2023-07-13,4592.3408203125
2023-07-14,4643.0283203125
2023-07-17,4770.689453125
2023-07-18,4744.1064453125
2023-07-19,4732.89697265625
2023-07-20,4704.82568359375
2023-07-21,4669.662109375
2023-07-24,4652.00537109375
2023-07-25,4628.1494140625
2023-07-26,4678.78759765625
2023-07-27,4425.994140625
2023-07-28,4439.63330078125
2023-07-31,4477.52490234375
2023-08-01,4470.7802734375
2023-08-02,4484.716796875
2023-08-03,4551.1259765625
2023-08-04,4564.6162109375
2023-08-07,4612.67529296875
2023-08-08,4560.15234375
2023-08-09,4552.5146484375
2023-08-10,4546.61279296875
2023-08-11,4566.69970703125
2023-08-14,4574.302734375
2023-08-16,4551.4931640625
2023-08-17,4512.9306640625
2023-08-18,4490.76806640625
2023-08-21,4518.24853515625
2023-08-22,4531.76513671875
2023-08-23,4526.298828125
2023-08-24,4510.14794921875
2023-08-25,4499.46435546875
2023-08-28,4684.87109375
2023-08-29,4782.4697265625
2023-08-30,4811.2919921875
2023-08-31,4765.87158203125
2023-09-01,4787.88623046875
2023-09-04,4840.16357421875
2023-09-05,4863.86767578125
2023-09-06,4909.0888671875
2023-09-07,4920.96533203125
2023-09-08,4953.46533203125
2023-09-11,4984.6728515625
2023-09-12,4898.40478515625
2023-09-13,4894.77734375
2023-09-14,4880.46484375
2023-09-15,4959.2294921875
2023-09-18,5060.6044921875
2023-09-20,5073.625
2023-09-21,4948.9931640625
2023-09-22,4885.18603515625
2023-09-25,4907.4990234375
2023-09-26,4867.3466796875
2023-09-27,4891.6962890625
2023-09-28,4791.71240234375
2023-09-29,4765.72265625
2023-10-03,4835.2939453125
2023-10-04,4894.9755859375
2023-10-05,4912.26953125
2023-10-06,4891.0
2023-10-09,4874.85009765625
2023-10-10,4814.62158203125
2023-10-11,4871.669921875
2023-10-12,4865.8056640625
2023-10-13,4865.955078125
2023-10-16,4842.69775390625
2023-10-17,4831.119140625
2023-10-18,4791.5634765625
2023-10-19,4776.7548828125
2023-10-20,4721.74365234375
2023-10-23,4629.462890625
2023-10-25,4543.044921875
2023-10-26,4462.04443359375
2023-10-27,4543.7412109375
2023-10-30,4560.189453125
2023-10-31,4392.62255859375
2023-11-01,4276.140625
2023-11-02,4199.5625
2023-11-03,4216.85595703125
2023-11-06,4241.40478515625
2023-11-07,4220.1357421875
2023-11-08,4223.216796875
2023-11-09,4212.0849609375
2023-11-10,4198.56884765625
2023-11-13,4261.48095703125
2023-11-15,4261.77880859375
2023-11-16,4265.00927734375
2023-11-17,4255.46826171875
2023-11-20,4215.06689453125
2023-11-21,4224.21044921875
2023-11-22,4214.4208984375
2023-11-23,4229.42822265625
2023-11-24,4205.37646484375
2023-11-28,4197.62451171875
2023-11-29,4197.525390625
2023-11-30,4203.38916015625
2023-12-01,4257.40576171875
2023-12-04,4247.765625
2023-12-05,4398.0390625
2023-12-06,4441.5712890625
2023-12-07,4483.16455078125
2023-12-08,4430.0419921875
2023-12-11,4412.4501953125
2023-12-12,4444.7509765625
2023-12-13,4362.06103515625
2023-12-14,4401.02099609375
2023-12-15,4441.91845703125
2023-12-18,4544.93408203125
2023-12-19,4632.841796875
2023-12-20,4486.0966796875
2023-12-21,4556.90966796875
2023-12-22,4571.7685546875
2023-12-26,4808.26025390625
2023-12-27,5001.1220703125
2023-12-28,5025.1728515625
2023-12-29,4947.75048828125
2024-01-01,4932.04736328125
2024-01-02,4883.89404296875
2024-01-03,4824.6591796875
2024-01-04,4804.732421875
2024-01-05,4826.05029296875
2024-01-08,4778.09619140625
2024-01-09,4789.07861328125
2024-01-10,4739.03759765625
2024-01-11,4678.46044921875
2024-01-12,4710.36328125
2024-01-15,4682.3369140625
2024-01-16,4629.01513671875
2024-01-17,4573.3583984375
2024-01-18,4534.05078125
2024-01-19,4551.7919921875
2024-01-23,4429.99169921875
2024-01-24,4474.369140625
2024-01-25,4642.68115234375
2024-01-29,4565.75537109375
2024-01-30,4554.92236328125
2024-01-31,4694.958984375
2024-02-01,4714.041015625
2024-02-02,4639.10302734375
2024-02-05,4478.0458984375
2024-02-06,4467.5107421875
2024-02-07,4476.40625
2024-02-08,4416.72412109375
2024-02-09,4371.05517578125
2024-02-12,4279.619140625
2024-02-13,4254.9716796875
2024-02-14,4253.3310546875
2024-02-15,4248.70947265625
2024-02-16,4281.1103515625
2024-02-19,4312.06884765625
2024-02-20,4331.25146484375
2024-02-21,4347.451171875
2024-02-22,4292.7880859375
2024-02-23,4283.197265625
2024-02-26,4272.11572265625
2024-02-27,4266.99658203125
2024-02-28,4245.92724609375
2024-02-29,4305.2109375
2024-03-01,4285.93017578125
2024-03-04,4289.80615234375
2024-03-05,4286.92431640625
2024-03-06,4225.50244140625
2024-03-07,4208.01025390625
2024-03-11,4168.802734375
2024-03-12,4120.3505859375
2024-03-13,4075.0302734375
2024-03-14,4052.022216796875
2024-03-15,4033.436767578125
2024-03-18,4068.421142578125
2024-03-19,4055.749267578125
2024-03-20,4019.423095703125
2024-03-21,4043.673583984375
2024-03-22,4086.062255859375
2024-03-26,4028.21875
2024-03-27,4064.197021484375
2024-03-28,4010.130615234375
2024-04-01,4184.00830078125
2024-04-02,4237.77685546875
2024-04-03,4234.00048828125
2024-04-04,4337.41259765625
2024-04-05,4328.26904296875
2024-04-08,4342.5810546875
2024-04-09,4286.328125
2024-04-10,4352.4697265625
2024-04-12,4321.46142578125
2024-04-15,4200.8056640625
2024-04-16,4200.60595703125
2024-04-18,4268.388671875
2024-04-19,4269.72998046875
2024-04-22,4275.94189453125
2024-04-23,4299.39697265625
2024-04-24,4424.17822265625
2024-04-25,4532.857421875
2024-04-26,4454.39208984375
2024-04-29,4365.88720703125
2024-04-30,4363.0546875
2024-05-02,4338.357421875
2024-05-03,4271.86767578125
2024-05-06,4245.28125
2024-05-07,4216.01123046875
2024-05-08,4236.73388671875
2024-05-09,4189.77294921875
2024-05-10,4379.20556640625
2024-05-13,4260.4873046875
2024-05-14,4260.73583984375
2024-05-15,4382.13720703125
2024-05-16,4383.1806640625
2024-05-17,4433.91796875
2024-05-21,4331.201171875
2024-05-22,4360.0234375
2024-05-23,4405.9404296875
2024-05-24,4374.5341796875
2024-05-27,4403.953125
2024-05-28,4394.6103515625
2024-05-29,4563.07177734375
2024-05-30,4478.890625
2024-05-31,4408.72314453125
2024-06-03,4371.50244140625
2024-06-04,4343.873046875
2024-06-05,4364.49609375
2024-06-06,4429.6943359375
2024-06-07,4459.60986328125
2024-06-10,4576.24072265625
2024-06-11,4645.81201171875
2024-06-12,4683.3310546875
2024-06-13,4668.720703125
2024-06-14,4644.818359375
2024-06-18,4632.841796875
2024-06-19,4692.7724609375
2024-06-20,4781.078125
2024-06-21,4713.3955078125
2024-06-24,4728.05517578125
2024-06-25,4759.21240234375
2024-06-26,4862.2275390625
2024-06-27,4863.71875
2024-06-28,4860.09033203125
2024-07-01,5086.14794921875
2024-07-02,5199.3994140625
2024-07-03,5182.85107421875
2024-07-04,5282.78515625
2024-07-05,5309.9677734375
2024-07-08,5282.0400390625
2024-07-09,5315.185546875
2024-07-10,5302.81201171875
2024-07-11,5302.31494140625
2024-07-12,5314.73828125
2024-07-15,5272.8466796875
2024-07-16,5189.2119140625
2024-07-18,5200.34326171875
2024-07-19,5120.53515625
2024-07-22,5227.7744140625
2024-07-23,5147.8671875
2024-07-24,5236.52001953125
2024-07-25,5201.93408203125
2024-07-26,5158.8994140625
2024-07-29,5333.2744140625
2024-07-30,5836.6708984375
2024-07-31,5501.38720703125
2024-08-01,5486.1318359375
2024-08-02,5427.54296875
2024-08-05,5163.02392578125
2024-08-06,5139.81640625
2024-08-07,5306.2412109375
2024-08-08,5216.6923828125
2024-08-09,5239.25341796875
2024-08-12,5398.0751953125
2024-08-13,5248.71875
2024-08-14,5160.10107421875
2024-08-16,5247.17529296875
2024-08-19,5202.96630859375
2024-08-20,5359.3916015625
2024-08-21,5457.96630859375
2024-08-22,5512.18310546875
2024-08-23,5483.45654296875
2024-08-26,5477.482421875
2024-08-27,5633.908203125
2024-08-28,5497.8447265625
2024-08-29,5384.134765625
2024-08-30,5321.50537109375
2024-09-02,5240.90234375
2024-09-03,5379.95263671875
2024-09-04,5302.18798828125
2024-09-05,5321.6044921875
2024-09-06,5400.4150390625
2024-09-09,5312.39404296875
2024-09-10,5360.43701171875
2024-09-11,5272.01806640625
2024-09-12,5255.5888671875
2024-09-13,5277.0966796875
2024-09-16,5196.693359375
2024-09-17,5177.87451171875
2024-09-18,5384.2841796875
2024-09-19,5325.38818359375
2024-09-20,5268.9814453125
2024-09-23,5281.5771484375
2024-09-24,5258.2275390625
2024-09-25,5253.498046875
2024-09-26,5244.0888671875
2024-09-27,5262.11083984375
2024-09-30,5221.78466796875
2024-10-01,5311.697265625
2024-10-03,5131.87255859375
2024-10-04,5119.6259765625
2024-10-07,4996.25732421875
2024-10-08,4994.41552734375
2024-10-09,5140.9833984375
2024-10-10,5120.02392578125
2024-10-11,5058.6884765625
2024-10-14,5030.7587890625
2024-10-15,5301.9892578125
2024-10-16,5190.27099609375
2024-10-17,5089.2060546875
2024-10-18,5033.3974609375
2024-10-21,4897.88134765625
2024-10-22,4870.3505859375
2024-10-23,4813.64453125
2024-10-24,4716.91162109375
2024-10-25,4604.794921875
2024-10-28,4663.5419921875
2024-10-29,4631.43017578125
2024-10-30,4748.22705078125
2024-10-31,4843.46630859375
2024-11-01,4832.7626953125
2024-11-04,5111.0625
2024-11-05,4954.68603515625
2024-11-06,5076.76025390625
2024-11-07,5117.0859375
2024-11-08,4978.88232421875
2024-11-11,5007.80712890625
2024-11-12,4848.59375
2024-11-13,4691.17236328125
2024-11-14,4745.6875
2024-11-18,4709.1455078125
2024-11-19,4718.15625
2024-11-21,4673.150390625
2024-11-22,5122.7119140625
2024-11-25,5171.75048828125
2024-11-26,5069.64111328125
2024-11-27,5139.63916015625
2024-11-28,5158.3583984375
2024-11-29,5175.58447265625
2024-12-02,5166.1748046875
2024-12-03,5207.19775390625
2024-12-04,5128.2880859375
2024-12-05,5077.00927734375
2024-12-06,5093.83642578125
2024-12-09,5067.30078125
2024-12-10,5166.87158203125
2024-12-11,5083.0830078125
2024-12-12,4972.908203125
2024-12-13,4985.703125
2024-12-16,4909.43212890625
2024-12-17,4873.68603515625
2024-12-18,4830.173828125
2024-12-19,4832.96142578125
2024-12-20,4751.064453125
2024-12-23,4645.07177734375
2024-12-24,4653.435546875
2024-12-26,4580.74853515625
2024-12-27,4569.94580078125
2024-12-30,4304.2412109375
2024-12-31,4440.75244140625
2025-01-01,4572.53466796875
2025-01-02,4549.7822265625
2025-01-03,4503.68115234375
2025-01-06,4400.27685546875
2025-01-07,4464.8486328125
2025-01-08,4460.21923828125
2025-01-09,4552.76953125
2025-01-10,4438.412109375
2025-01-13,4339.73828125
2025-01-14,4348.8984375
2025-01-15,4395.1494140625
2025-01-16,4367.12060546875
2025-01-17,4340.03662109375
2025-01-20,4435.2265625
2025-01-21,4494.37109375
2025-01-22,4446.42822265625
2025-01-23,4451.8544921875
2025-01-24,4343.27294921875
2025-01-27,4307.72607421875
2025-01-28,4256.79541015625
2025-01-29,4368.61376953125
2025-01-30,4461.9609375
2025-01-31,4435.724609375
2025-02-01,4436.62060546875
2025-02-03,4464.998046875
2025-02-04,4547.84130859375
2025-02-05,4330.82666015625
2025-02-06,4296.375
2025-02-07,4246.888671875
2025-02-10,4218.4609375
2025-02-11,4092.9521484375
2025-02-12,4021.958251953125
2025-02-13,3972.173095703125
2025-02-14,3902.6728515625
2025-02-17,3857.367919921875
2025-02-18,3838.349853515625
2025-02-19,3828.34326171875
2025-02-20,3860.056396484375
2025-02-21,3825.50537109375
2025-02-24,3684.164794921875
2025-02-25,3681.725341796875
2025-02-27,3533.06640625
2025-02-28,3488.10986328125
2025-03-03,3599.927978515625
2025-03-04,3722.15087890625
2025-03-05,3746.744873046875
2025-03-06,3790.954345703125
2025-03-07,3791.40234375
2025-03-10,3664.44970703125
2025-03-11,3744.85302734375
2025-03-12,3751.3251953125
2025-03-13,3753.216796875
2025-03-17,3714.235107421875
2025-03-18,3714.235107421875
2025-03-19,3751.972412109375
2025-03-20,4000.3017578125
2025-03-21,3951.362548828125
2025-03-24,3955.345458984375
2025-03-25,4117.14794921875
2025-03-26,3995.373046875
2025-03-27,4024.447509765625
2025-03-28,3989.797119140625
2025-04-01,4108.58447265625
2025-04-02,4233.14794921875
2025-04-03,4201.93212890625
2025-04-04,4124.96435546875
2025-04-07,3891.470947265625
2025-04-08,3985.814208984375
2025-04-09,3885.79541015625
2025-04-11,4022.9541015625
2025-04-15,4326.04736328125
2025-04-16,4290.2021484375
2025-04-17,4282.13671875
2025-04-21,4291.49609375
2025-04-22,4241.51123046875
2025-04-23,4260.82861328125
2025-04-24,4233.5458984375
2025-04-25,4163.7470703125
2025-04-28,4157.4736328125
2025-04-29,4186.34912109375
2025-04-30,4061.288818359375
2025-05-02,4040.976318359375
2025-05-05,4037.6904296875
2025-05-06,4141.74169921875
2025-05-07,4098.8271484375
2025-05-08,4056.310302734375
2025-05-09,4025.542724609375
2025-05-12,4158.4697265625
2025-05-13,4279.7470703125
2025-05-14,4503.18359375
2025-05-15,4556.25439453125
2025-05-16,4518.91552734375
2025-05-19,4523.89404296875
2025-05-20,4606.23876953125
2025-05-21,4587.12158203125
2025-05-22,4569.0986328125
2025-05-23,4583.33740234375
2025-05-26,4612.01416015625
2025-05-27,4627.74658203125
2025-05-28,4671.8564453125
2025-05-29,4675.2412109375
2025-05-30,4660.8037109375
2025-06-02,4758.58203125
2025-06-03,4789.24951171875
2025-06-04,4750.01904296875
2025-06-05,4806.3759765625
2025-06-06,4776.60498046875
2025-06-09,4767.1455078125
2025-06-10,4796.2197265625
2025-06-11,4813.64453125
2025-06-12,4782.27978515625
2025-06-13,4728.7109375
2025-06-16,4676.8349609375
2025-06-17,4648.955078125
2025-06-18,4599.46826171875
2025-06-19,4522.001953125
2025-06-20,4523.59521484375
2025-06-23,4697.94384765625
2025-06-24,4749.32177734375
2025-06-25,4970.568359375
2025-06-26,4879.66064453125
2025-06-27,4778.89453125
2025-06-30,4880.55615234375
2025-07-01,5052.21630859375
2025-07-02,5136.35302734375
2025-07-03,5251.05859375
2025-07-04,5246.67724609375
2025-07-07,5198.18701171875
2025-07-08,5123.9072265625
2025-07-09,5030.41015625
2025-07-10,5048.73095703125
2025-07-11,5134.16259765625
2025-07-14,5277.04638671875
2025-07-15,5433.07373046875
2025-07-16,5356.703125
2025-07-17,5408.57958984375
2025-07-18,5281.52685546875
2025-07-21,5212.724609375
2025-07-22,5335.39501953125
2025-07-23,5315.18212890625
2025-07-24,5362.87646484375
2025-07-25,5182.78369140625
2025-07-28,5076.8232421875
2025-07-29,5218.20361328125
2025-07-30,5264.69873046875
2025-07-31,5290.83935546875
2025-08-01,5231.17431640625
2025-08-04,5268.58984375
2025-08-05,5219.20166015625
2025-08-06,5166.32080078125
2025-08-07,4990.7177734375
2025-08-08,4827.5869140625
2025-08-11,4878.970703125
2025-08-12,4842.552734375
2025-08-13,4838.06298828125
2025-08-14,4791.66796875
2025-08-18,4798.65234375
2025-08-19,4848.04052734375
2025-08-20,4833.07421875
2025-08-21,4823.0966796875
2025-08-22,4772.7109375
2025-08-25,4769.7177734375
2025-08-26,4649.98828125
2025-08-28,4710.8505859375
2025-08-29,4683.41259765625
2025-09-01,4706.46044921875
2025-09-02,4781.3916015625
2025-09-03,4852.63037109375
2025-09-04,4852.2314453125
2025-09-05,4815.01513671875
2025-09-08,4833.07421875
2025-09-09,4788.57470703125
2025-09-10,4823.296875
2025-09-11,4831.57763671875
2025-09-12,4771.712890625
2025-09-15,4800.5478515625
2025-09-16,4822.298828125
2025-09-17,4905.81005859375
2025-09-18,4869.791015625
2025-09-19,4894.53564453125
2025-09-22,4776.302734375
2025-09-23,4772.810546875
2025-09-24,4718.9326171875
2025-09-25,4660.46435546875
2025-09-26,4619.158203125
2025-09-29,4499.82763671875
2025-09-30,4456.52587890625
2025-10-01,4522.576171875
2025-10-03,4624.5458984375
2025-10-06,4644.30078125
2025-10-07,4606.9853515625
2025-10-08,4586.53173828125
2025-10-09,4556.30029296875
2025-10-10,4647.69384765625
2025-10-13,4549.2158203125
2025-10-14,4558.29541015625
2025-10-15,4486.85693359375
2025-10-16,4490.84814453125
2025-10-17,4510.50390625
2025-10-20,4452.93359375
2025-10-21,4488.25390625
2025-10-23,4448.94287109375
2025-10-24,4490.94775390625
2025-10-27,4488.45361328125
2025-10-28,4500.02734375
2025-10-29,4474.185546875
2025-10-30,4439.56396484375
2025-10-31,4427.19189453125
2025-11-03,4416.216796875
2025-11-04,4395.5634765625
2025-11-06,4377.3046875
2025-11-07,4341.884765625
2025-11-10,4242.3095703125
2025-11-11,4193.42041015625
2025-11-12,4259.67041015625
2025-11-13,4357.35009765625
2025-11-14,4505.71435546875
2025-11-17,4577.5517578125
2025-11-18,4686.10693359375
2025-11-19,4645.19921875
2025-11-20,4608.880859375
2025-11-21,4527.8642578125
2025-11-24,4478.47607421875
2025-11-25,4400.05322265625
2025-11-26,4454.03125
2025-11-27,4444.0537109375
2025-11-28,4408.6337890625
2025-12-01,4339.8896484375
2025-12-02,4388.87841796875
2025-12-03,4412.3251953125
2025-12-04,4489.15185546875
2025-12-05,4415.01953125
2025-12-08,4364.63330078125
2025-12-09,4326.9189453125
2025-12-10,4348.07080078125
2025-12-11,4410.7294921875
2025-12-12,4399.25537109375
2025-12-15,4343.181640625
2025-12-16,4306.46484375
2025-12-17,4280.82275390625
2025-12-18,4258.2734375
2025-12-19,4256.0791015625
2025-12-22,4300.677734375
2025-12-23,4246.7998046875
2025-12-24,4173.36572265625
2025-12-26,4193.3203125
2025-12-29,4149.8193359375
2025-12-30,4069.699951171875
2025-12-31,4106.916015625
2026-01-01,4097.23779296875
2026-01-02,4175.36083984375
2026-01-05,4287.80712890625
2026-01-06,4263.9609375
2026-01-07,4243.70654296875
2026-01-08,4214.67236328125
2026-01-09,4200.9033203125
2026-01-12,4201.60205078125
2026-01-13,4200.3046875
2026-01-14,4202.39990234375
2026-01-15,4202.39990234375
2026-01-16,4114.3994140625
2026-01-19,4093.3466796875
2026-01-20,4000.45654296875
2026-01-21,3989.88037109375
2026-01-22,3962.542236328125
2026-01-23,3878.033447265625
2026-01-27,4036.475341796875
2026-01-28,4141.03857421875
2026-01-29,4058.225830078125
2026-01-30,4233.72900390625
2026-02-02,4256.0791015625
2026-02-03,4510.703125
2026-02-04,4506.5126953125
