Date,OPTIEMUS
2021-05-25,131.9335479736328
2021-05-26,138.19244384765625
2021-05-27,131.3871307373047
2021-05-28,127.01583099365234
2021-05-31,133.32440185546875
2021-06-01,137.89439392089844
2021-06-02,135.51004028320312
2021-06-03,135.41070556640625
2021-06-04,135.90744018554688
2021-06-07,131.635498046875
2021-06-08,127.81060791015625
2021-06-09,127.81060791015625
2021-06-10,127.46289825439453
2021-06-11,128.5060577392578
2021-06-14,129.00279235839844
2021-06-15,127.71127319335938
2021-06-16,126.56877136230469
2021-06-17,126.41974639892578
2021-06-18,132.7283172607422
2021-06-21,139.33493041992188
2021-06-22,146.2892608642578
2021-06-23,153.59130859375
2021-06-24,157.11813354492188
2021-06-25,155.42922973632812
2021-06-28,155.32989501953125
2021-06-29,154.38607788085938
2021-06-30,162.08551025390625
2021-07-01,155.97564697265625
2021-07-02,163.77442932128906
2021-07-05,171.92092895507812
2021-07-06,180.5144805908203
2021-07-07,171.52352905273438
2021-07-08,171.3248291015625
2021-07-09,174.3549346923828
2021-07-12,175.34841918945312
2021-07-13,172.0699462890625
2021-07-14,172.76536560058594
2021-07-15,167.64898681640625
2021-07-16,166.8045196533203
2021-07-19,168.49343872070312
2021-07-20,164.1221466064453
2021-07-22,164.76791381835938
2021-07-23,162.13519287109375
2021-07-26,160.8436737060547
2021-07-27,153.3429412841797
2021-07-28,149.76641845703125
2021-07-29,147.68011474609375
2021-07-30,148.57424926757812
2021-08-02,155.92596435546875
2021-08-03,148.5245819091797
2021-08-04,145.5938262939453
2021-08-05,144.10362243652344
2021-08-06,143.85523986816406
2021-08-09,150.26315307617188
2021-08-10,142.9611053466797
2021-08-11,142.71273803710938
2021-08-12,148.3755645751953
2021-08-13,147.1337127685547
2021-08-16,142.563720703125
2021-08-17,139.28524780273438
2021-08-18,141.96763610839844
2021-08-20,139.98068237304688
2021-08-23,139.4342803955078
2021-08-24,146.38861083984375
2021-08-25,153.69064331054688
2021-08-26,161.3404083251953
2021-08-27,169.38755798339844
2021-08-30,177.8321075439453
2021-08-31,186.7237091064453
2021-09-01,196.01271057128906
2021-09-02,205.79843139648438
2021-09-03,216.08090209960938
2021-09-06,226.86012268066406
2021-09-07,238.18572998046875
2021-09-08,250.05776977539062
2021-09-09,262.52587890625
2021-09-13,275.6397705078125
2021-09-14,289.3993835449219
2021-09-15,303.8544616699219
2021-09-16,319.0049743652344
2021-09-17,334.9502258300781
2021-09-20,351.6903076171875
2021-09-21,367.1388244628906
2021-09-22,348.8092346191406
2021-09-23,331.37371826171875
2021-09-24,335.3973083496094
2021-09-27,318.6572570800781
2021-09-28,302.8113098144531
2021-09-29,289.7471008300781
2021-09-30,304.2021789550781
2021-10-01,319.40234375
2021-10-04,335.3476257324219
2021-10-05,352.0876770019531
2021-10-06,342.8980407714844
2021-10-07,343.04705810546875
2021-10-08,359.7374572753906
2021-10-11,358.5452880859375
2021-10-12,360.5322265625
2021-10-13,348.66021728515625
2021-10-14,366.0460510253906
2021-10-18,384.32598876953125
2021-10-19,365.1518859863281
2021-10-20,346.921630859375
2021-10-21,329.5854797363281
2021-10-22,313.1434631347656
2021-10-25,297.4962463378906
2021-10-26,307.6793518066406
2021-10-27,299.7812194824219
2021-10-28,296.35369873046875
2021-10-29,294.3171081542969
2021-11-01,293.4726257324219
2021-11-02,307.6793518066406
2021-11-03,321.0415954589844
2021-11-04,335.64569091796875
2021-11-08,318.9056091308594
2021-11-09,306.2884521484375
2021-11-10,302.0661926269531
2021-11-11,312.39837646484375
2021-11-12,304.64923095703125
2021-11-15,302.1158752441406
2021-11-16,317.2167053222656
2021-11-17,333.0626525878906
2021-11-18,349.703369140625
2021-11-22,338.7254638671875
2021-11-23,355.6145324707031
2021-11-24,373.3480529785156
2021-11-25,391.9757080078125
2021-11-26,380.10369873046875
2021-11-29,361.1283264160156
2021-11-30,344.58697509765625
2021-12-01,331.07568359375
2021-12-02,347.6170349121094
2021-12-03,364.4067687988281
2021-12-06,359.3897399902344
2021-12-07,355.51519775390625
2021-12-08,350.3988037109375
2021-12-09,342.1529235839844
2021-12-10,356.16094970703125
2021-12-13,352.78314208984375
2021-12-14,341.9045715332031
2021-12-15,336.93719482421875
2021-12-16,326.4063415527344
2021-12-17,310.11334228515625
2021-12-20,294.6151428222656
2021-12-21,302.3642578125
2021-12-22,309.1695556640625
2021-12-23,303.109375
2021-12-24,298.9864501953125
2021-12-27,305.1459655761719
2021-12-28,307.083251953125
2021-12-29,316.8689880371094
2021-12-30,312.8951110839844
2021-12-31,313.7892150878906
2022-01-03,309.21923828125
2022-01-04,307.6296691894531
2022-01-05,307.5799865722656
2022-01-06,306.5368347167969
2022-01-07,301.5694580078125
2022-01-10,302.8609924316406
2022-01-11,304.10284423828125
2022-01-12,297.14849853515625
2022-01-13,300.7746887207031
2022-01-14,297.89361572265625
2022-01-17,299.08575439453125
2022-01-18,288.6542663574219
2022-01-19,302.91064453125
2022-01-20,304.8479309082031
2022-01-21,302.3642578125
2022-01-24,291.43603515625
2022-01-25,294.8138427734375
2022-01-27,289.59808349609375
2022-01-28,289.59808349609375
2022-01-31,290.0948181152344
2022-02-01,292.1811218261719
2022-02-02,283.6868896484375
2022-02-03,283.9352722167969
2022-02-04,284.6803894042969
2022-02-07,309.21923828125
2022-02-08,308.82183837890625
2022-02-09,320.8428955078125
2022-02-10,336.5894775390625
2022-02-11,325.611572265625
2022-02-14,292.8765563964844
2022-02-15,293.9197082519531
2022-02-16,292.97589111328125
2022-02-17,282.5444030761719
2022-02-18,283.6868896484375
2022-02-21,267.3939208984375
2022-02-22,255.770263671875
2022-02-23,264.95989990234375
2022-02-24,232.07586669921875
2022-02-25,239.07986450195312
2022-02-28,237.68899536132812
2022-03-02,238.28509521484375
2022-03-03,248.1204833984375
2022-03-04,240.8184356689453
2022-03-07,236.69552612304688
2022-03-08,248.8656005859375
2022-03-09,296.1053466796875
2022-03-10,315.2794494628906
2022-03-11,315.2794494628906
2022-03-14,307.1329345703125
2022-03-15,316.1239013671875
2022-03-16,312.39837646484375
2022-03-17,320.5448303222656
2022-03-21,309.119873046875
2022-03-22,305.8910827636719
2022-03-23,321.0415954589844
2022-03-24,317.06768798828125
2022-03-25,312.6963806152344
2022-03-28,307.3316345214844
2022-03-29,310.6100769042969
2022-03-30,309.765625
2022-03-31,317.3657531738281
2022-04-01,323.0285339355469
2022-04-04,330.9763488769531
2022-04-05,326.5057067871094
2022-04-06,318.6572570800781
2022-04-07,314.0872497558594
2022-04-08,317.11737060546875
2022-04-11,324.3697204589844
2022-04-12,349.3556213378906
2022-04-13,364.0093994140625
2022-04-18,371.11273193359375
2022-04-19,374.8879699707031
2022-04-20,414.42828369140625
2022-04-21,425.6545715332031
2022-04-22,405.18896484375
2022-04-25,403.2020263671875
2022-04-26,398.1849365234375
2022-04-27,387.0083312988281
2022-04-28,384.4750061035156
2022-04-29,380.74945068359375
2022-05-02,379.5572814941406
2022-05-04,365.4996032714844
2022-05-05,367.4368896484375
2022-05-06,346.6235656738281
2022-05-09,322.7304992675781
2022-05-10,308.6231384277344
2022-05-11,275.93780517578125
2022-05-12,268.38739013671875
2022-05-13,279.2659606933594
2022-05-16,278.3221435546875
2022-05-17,279.8123474121094
2022-05-18,288.8529968261719
2022-05-19,270.026611328125
2022-05-20,302.2152404785156
2022-05-23,300.8243408203125
2022-05-24,288.30657958984375
2022-05-25,273.65283203125
2022-05-26,280.5574645996094
2022-05-27,284.13397216796875
2022-05-30,287.3627624511719
2022-05-31,284.2829895019531
2022-06-01,288.7039794921875
2022-06-02,310.2623596191406
2022-06-03,309.51727294921875
2022-06-06,295.9563293457031
2022-06-07,291.43603515625
2022-06-08,284.23333740234375
2022-06-09,286.86602783203125
2022-06-10,283.38885498046875
2022-06-13,273.20574951171875
2022-06-14,270.3246765136719
2022-06-15,272.0632629394531
2022-06-16,259.1480712890625
2022-06-17,258.2042541503906
2022-06-20,242.4080047607422
2022-06-21,253.9323272705078
2022-06-22,253.58460998535156
2022-06-23,269.8775939941406
2022-06-24,295.5589294433594
2022-06-27,296.7014465332031
2022-06-28,290.34320068359375
2022-06-29,276.7325744628906
2022-06-30,282.09735107421875
2022-07-01,268.4867248535156
2022-07-04,272.808349609375
2022-07-05,274.4476013183594
2022-07-06,270.2253112792969
2022-07-07,279.2659606933594
2022-07-08,277.0306396484375
2022-07-11,280.30908203125
2022-07-12,269.6789245605469
2022-07-13,274.59661865234375
2022-07-14,272.8580322265625
2022-07-15,268.33770751953125
2022-07-18,269.8775939941406
2022-07-19,271.16912841796875
2022-07-20,264.6121826171875
2022-07-21,266.35076904296875
2022-07-22,268.43707275390625
2022-07-25,265.2579345703125
2022-07-26,250.6538543701172
2022-07-27,247.0276641845703
2022-07-28,244.59364318847656
2022-07-29,267.9403381347656
2022-08-01,263.916748046875
2022-08-02,252.5414581298828
2022-08-03,247.17669677734375
2022-08-04,244.64332580566406
2022-08-05,240.8681182861328
2022-08-08,237.1922607421875
2022-08-10,249.71005249023438
2022-08-11,250.9022216796875
2022-08-12,252.83949279785156
2022-08-16,265.2579345703125
2022-08-17,265.3076171875
2022-08-18,260.9363098144531
2022-08-19,257.1611328125
2022-08-22,247.12701416015625
2022-08-23,254.280029296875
2022-08-24,254.23036193847656
2022-08-25,251.3492889404297
2022-08-26,253.73362731933594
2022-08-29,248.07081604003906
2022-08-30,247.37538146972656
2022-09-01,246.67994689941406
2022-09-02,247.0276641845703
2022-09-05,238.93084716796875
2022-09-06,233.86410522460938
2022-09-07,236.69552612304688
2022-09-08,236.59617614746094
2022-09-09,243.0041046142578
2022-09-12,269.7782287597656
2022-09-13,270.0762939453125
2022-09-14,261.3337097167969
2022-09-15,262.0291442871094
2022-09-16,250.80287170410156
2022-09-19,246.82896423339844
2022-09-20,245.7858123779297
2022-09-21,242.9047393798828
2022-09-22,240.12301635742188
2022-09-23,240.52041625976562
2022-09-26,236.7451934814453
2022-09-27,234.55955505371094
2022-09-28,230.53598022460938
2022-09-29,232.92031860351562
2022-09-30,242.10995483398438
2022-10-03,242.60670471191406
2022-10-04,244.94137573242188
2022-10-06,243.20278930664062
2022-10-07,242.20932006835938
2022-10-10,235.45367431640625
2022-10-11,229.29412841796875
2022-10-12,231.7281494140625
2022-10-13,241.7125701904297
2022-10-14,245.09039306640625
2022-10-17,241.81192016601562
2022-10-18,244.34527587890625
2022-10-19,238.73214721679688
2022-10-20,241.96095275878906
2022-10-21,227.65489196777344
2022-10-24,237.68899536132812
2022-10-25,231.18173217773438
2022-10-27,228.99609375
2022-10-28,227.65489196777344
2022-10-31,228.6483612060547
2022-11-01,226.2640380859375
2022-11-02,222.88621520996094
2022-11-03,223.92935180664062
2022-11-04,224.52545166015625
2022-11-07,222.19078063964844
2022-11-09,225.36990356445312
2022-11-10,235.45367431640625
2022-11-11,236.496826171875
2022-11-14,230.9830322265625
2022-11-15,227.20782470703125
2022-11-16,225.1215362548828
2022-11-17,222.0914306640625
2022-11-18,212.80242919921875
2022-11-21,224.77381896972656
2022-11-22,240.96746826171875
2022-11-23,248.1204833984375
2022-11-24,245.6864776611328
2022-11-25,246.82896423339844
2022-11-28,243.94789123535156
2022-11-29,247.82244873046875
2022-11-30,247.2263641357422
2022-12-01,248.66690063476562
2022-12-02,245.1897430419922
2022-12-05,253.78329467773438
2022-12-06,255.6212158203125
2022-12-07,294.3171081542969
2022-12-08,322.3827819824219
2022-12-09,361.0289611816406
2022-12-12,350.3988037109375
2022-12-13,347.7164001464844
2022-12-14,324.8168029785156
2022-12-15,321.3893127441406
2022-12-16,325.6612243652344
2022-12-19,333.36065673828125
2022-12-20,344.58697509765625
2022-12-21,310.1630554199219
2022-12-22,290.9393005371094
2022-12-23,282.2463684082031
2022-12-26,301.718505859375
2022-12-27,309.9643249511719
2022-12-28,311.3055419921875
2022-12-29,304.9472961425781
2022-12-30,305.2453308105469
2023-01-02,302.66229248046875
2023-01-03,306.6858825683594
2023-01-04,301.7681579589844
2023-01-05,301.17205810546875
2023-01-06,301.619140625
2023-01-09,298.191650390625
2023-01-10,290.591552734375
2023-01-11,297.5458984375
2023-01-12,290.4425354003906
2023-01-13,297.99298095703125
2023-01-16,297.3968811035156
2023-01-17,290.7405700683594
2023-01-18,293.2242736816406
2023-01-19,289.3993835449219
2023-01-20,284.0843200683594
2023-01-23,271.16912841796875
2023-01-24,273.0070495605469
2023-01-25,268.1390075683594
2023-01-27,251.00155639648438
2023-01-30,255.6212158203125
2023-01-31,280.85552978515625
2023-02-01,270.3246765136719
2023-02-02,291.2870178222656
2023-02-03,290.2935485839844
2023-02-06,286.2699279785156
2023-02-07,281.5509338378906
2023-02-08,282.74310302734375
2023-02-09,293.0256042480469
2023-02-10,288.15753173828125
2023-02-13,293.17462158203125
2023-02-14,270.1756591796875
2023-02-15,275.19268798828125
2023-02-16,272.808349609375
2023-02-17,268.188720703125
2023-02-20,257.608154296875
2023-02-21,262.87359619140625
2023-02-22,251.8460235595703
2023-02-23,252.5414581298828
2023-02-24,257.9062194824219
2023-02-27,250.55450439453125
2023-02-28,250.6041717529297
2023-03-01,252.59112548828125
2023-03-02,257.45916748046875
2023-03-03,254.0316619873047
2023-03-06,247.52439880371094
2023-03-08,241.26551818847656
2023-03-09,240.42105102539062
2023-03-10,235.55303955078125
2023-03-13,231.678466796875
2023-03-14,230.68499755859375
2023-03-15,220.60122680664062
2023-03-16,233.21835327148438
2023-03-17,240.42105102539062
2023-03-20,227.95294189453125
2023-03-21,224.72413635253906
2023-03-22,222.5384979248047
2023-03-23,218.56459045410156
2023-03-24,207.13963317871094
2023-03-27,196.7081298828125
2023-03-28,181.75633239746094
2023-03-29,199.2911834716797
2023-03-31,204.45724487304688
2023-04-03,211.3618927001953
2023-04-05,211.3618927001953
2023-04-06,208.23245239257812
2023-04-10,200.73171997070312
2023-04-11,201.67550659179688
2023-04-12,197.35389709472656
2023-04-13,197.35389709472656
2023-04-17,191.5420684814453
2023-04-18,177.8321075439453
2023-04-19,175.19940185546875
2023-04-20,163.1783447265625
2023-04-21,171.52352905273438
2023-04-24,165.910400390625
2023-04-25,163.52606201171875
2023-04-26,163.1783447265625
2023-04-27,165.910400390625
2023-04-28,164.76791381835938
2023-05-02,165.6123504638672
2023-05-03,162.1848602294922
2023-05-04,166.70518493652344
2023-05-05,162.7312774658203
2023-05-08,162.48291015625
2023-05-09,176.34188842773438
2023-05-10,176.4412384033203
2023-05-11,172.81504821777344
2023-05-12,167.45028686523438
2023-05-15,165.36398315429688
2023-05-16,162.7312774658203
2023-05-17,171.52352905273438
2023-05-18,172.61636352539062
2023-05-19,173.8582000732422
2023-05-22,180.36546325683594
2023-05-23,195.8140106201172
2023-05-24,215.83253479003906
2023-05-25,234.31118774414062
2023-05-26,231.52944946289062
2023-05-29,220.1044921875
2023-05-30,233.61573791503906
2023-05-31,230.93336486816406
2023-06-01,231.9268341064453
2023-06-02,224.82350158691406
2023-06-05,228.5490264892578
2023-06-06,228.39999389648438
2023-06-07,228.25
2023-06-08,244.5
2023-06-09,241.64999389648438
2023-06-12,240.39999389648438
2023-06-13,240.4499969482422
2023-06-14,236.1999969482422
2023-06-15,230.0
2023-06-16,227.5500030517578
2023-06-19,223.5500030517578
2023-06-20,217.35000610351562
2023-06-21,208.60000610351562
2023-06-22,221.60000610351562
2023-06-23,217.35000610351562
2023-06-26,220.89999389648438
2023-06-27,218.64999389648438
2023-06-28,213.9499969482422
2023-06-30,210.5
2023-07-03,211.89999389648438
2023-07-04,210.1999969482422
2023-07-05,213.3000030517578
2023-07-06,209.1999969482422
2023-07-07,221.10000610351562
2023-07-10,225.35000610351562
2023-07-11,235.1999969482422
2023-07-12,243.0
2023-07-13,237.1999969482422
2023-07-14,235.85000610351562
2023-07-17,231.10000610351562
2023-07-18,224.14999389648438
2023-07-19,218.25
2023-07-20,215.8000030517578
2023-07-21,213.10000610351562
2023-07-24,214.5
2023-07-25,214.35000610351562
2023-07-26,211.89999389648438
2023-07-27,212.35000610351562
2023-07-28,207.75
2023-07-31,206.0
2023-08-01,209.0
2023-08-02,204.35000610351562
2023-08-03,222.89999389648438
2023-08-04,267.45001220703125
2023-08-07,252.39999389648438
2023-08-08,246.35000610351562
2023-08-09,245.0500030517578
2023-08-10,251.1999969482422
2023-08-11,238.9499969482422
2023-08-14,228.9499969482422
2023-08-16,232.3000030517578
2023-08-17,250.8000030517578
2023-08-18,252.25
2023-08-21,253.0
2023-08-22,251.1999969482422
2023-08-23,252.14999389648438
2023-08-24,267.04998779296875
2023-08-25,263.6000061035156
2023-08-28,283.8999938964844
2023-08-29,324.20001220703125
2023-08-30,345.04998779296875
2023-08-31,346.3999938964844
2023-09-01,360.25
2023-09-04,368.95001220703125
2023-09-05,354.79998779296875
2023-09-06,337.6000061035156
2023-09-07,337.95001220703125
2023-09-08,331.8999938964844
2023-09-11,329.1499938964844
2023-09-12,308.5
2023-09-13,317.95001220703125
2023-09-14,334.3500061035156
2023-09-15,325.75
2023-09-18,315.04998779296875
2023-09-20,318.5
2023-09-21,309.20001220703125
2023-09-22,310.8500061035156
2023-09-25,294.3999938964844
2023-09-26,288.1499938964844
2023-09-27,303.0
2023-09-28,297.29998779296875
2023-09-29,293.8500061035156
2023-10-03,290.5
2023-10-04,290.20001220703125
2023-10-05,302.54998779296875
2023-10-06,315.20001220703125
2023-10-09,299.45001220703125
2023-10-10,305.8500061035156
2023-10-11,306.95001220703125
2023-10-12,301.54998779296875
2023-10-13,304.3999938964844
2023-10-16,300.20001220703125
2023-10-17,299.1499938964844
2023-10-18,311.5
2023-10-19,315.95001220703125
2023-10-20,304.70001220703125
2023-10-23,283.25
2023-10-25,280.25
2023-10-26,285.45001220703125
2023-10-27,308.8500061035156
2023-10-30,314.8500061035156
2023-10-31,312.6000061035156
2023-11-01,305.6000061035156
2023-11-02,302.1499938964844
2023-11-03,305.1499938964844
2023-11-06,308.3999938964844
2023-11-07,321.54998779296875
2023-11-08,317.54998779296875
2023-11-09,312.1499938964844
2023-11-10,317.6499938964844
2023-11-13,304.3500061035156
2023-11-15,313.79998779296875
2023-11-16,310.8999938964844
2023-11-17,309.6499938964844
2023-11-20,322.8999938964844
2023-11-21,327.95001220703125
2023-11-22,321.8999938964844
2023-11-23,325.75
2023-11-24,316.29998779296875
2023-11-28,312.45001220703125
2023-11-29,311.0
2023-11-30,313.25
2023-12-01,335.3999938964844
2023-12-04,347.1499938964844
2023-12-05,338.20001220703125
2023-12-06,330.54998779296875
2023-12-07,328.54998779296875
2023-12-08,325.0
2023-12-11,331.95001220703125
2023-12-12,335.79998779296875
2023-12-13,339.95001220703125
2023-12-14,339.3999938964844
2023-12-15,338.95001220703125
2023-12-18,338.1000061035156
2023-12-19,337.6000061035156
2023-12-20,318.8999938964844
2023-12-21,320.75
2023-12-22,323.1000061035156
2023-12-26,317.1499938964844
2023-12-27,315.75
2023-12-28,313.1000061035156
2023-12-29,310.3999938964844
2024-01-01,316.6499938964844
2024-01-02,314.75
2024-01-03,313.8999938964844
2024-01-04,313.8999938964844
2024-01-05,317.54998779296875
2024-01-08,311.0
2024-01-09,312.3500061035156
2024-01-10,313.25
2024-01-11,313.8500061035156
2024-01-12,311.0
2024-01-15,307.29998779296875
2024-01-16,304.70001220703125
2024-01-17,301.54998779296875
2024-01-18,296.45001220703125
2024-01-19,309.79998779296875
2024-01-23,301.79998779296875
2024-01-24,304.0
2024-01-25,305.1000061035156
2024-01-29,300.95001220703125
2024-01-30,294.79998779296875
2024-01-31,300.20001220703125
2024-02-01,301.20001220703125
2024-02-02,308.70001220703125
2024-02-05,298.8999938964844
2024-02-06,309.04998779296875
2024-02-07,311.04998779296875
2024-02-08,306.79998779296875
2024-02-09,296.6000061035156
2024-02-12,287.75
2024-02-13,303.8500061035156
2024-02-14,308.29998779296875
2024-02-15,303.04998779296875
2024-02-16,302.8500061035156
2024-02-19,299.20001220703125
2024-02-20,309.25
2024-02-21,301.54998779296875
2024-02-22,299.8999938964844
2024-02-23,297.6499938964844
2024-02-26,296.70001220703125
2024-02-27,301.5
2024-02-28,297.1499938964844
2024-02-29,297.8999938964844
2024-03-01,299.20001220703125
2024-03-04,312.54998779296875
2024-03-05,305.20001220703125
2024-03-06,296.75
2024-03-07,297.8999938964844
2024-03-11,293.20001220703125
2024-03-12,283.0
2024-03-13,263.79998779296875
2024-03-14,266.79998779296875
2024-03-15,275.75
2024-03-18,269.6499938964844
2024-03-19,269.20001220703125
2024-03-20,266.6000061035156
2024-03-21,265.25
2024-03-22,268.70001220703125
2024-03-26,264.25
2024-03-27,259.95001220703125
2024-03-28,251.4499969482422
2024-04-01,269.6000061035156
2024-04-02,273.1000061035156
2024-04-03,276.3500061035156
2024-04-04,281.8500061035156
2024-04-05,285.70001220703125
2024-04-08,281.75
2024-04-09,287.5
2024-04-10,285.95001220703125
2024-04-12,279.3500061035156
2024-04-15,272.6000061035156
2024-04-16,271.8999938964844
2024-04-18,274.0
2024-04-19,271.95001220703125
2024-04-22,271.25
2024-04-23,277.8500061035156
2024-04-24,282.5
2024-04-25,278.5
2024-04-26,279.54998779296875
2024-04-29,280.3999938964844
2024-04-30,281.1000061035156
2024-05-02,276.8999938964844
2024-05-03,275.6000061035156
2024-05-06,271.3500061035156
2024-05-07,263.79998779296875
2024-05-08,264.6499938964844
2024-05-09,259.1000061035156
2024-05-10,258.29998779296875
2024-05-13,255.10000610351562
2024-05-14,258.3500061035156
2024-05-15,270.04998779296875
2024-05-16,272.3999938964844
2024-05-17,279.20001220703125
2024-05-21,278.6000061035156
2024-05-22,275.3500061035156
2024-05-23,272.04998779296875
2024-05-24,267.25
2024-05-27,261.5
2024-05-28,260.04998779296875
2024-05-29,263.1499938964844
2024-05-30,266.79998779296875
2024-05-31,257.75
2024-06-03,253.3000030517578
2024-06-04,228.0
2024-06-05,238.1999969482422
2024-06-06,249.6999969482422
2024-06-07,257.8500061035156
2024-06-10,268.95001220703125
2024-06-11,269.5
2024-06-12,266.70001220703125
2024-06-13,272.6499938964844
2024-06-14,276.1499938964844
2024-06-18,280.25
2024-06-19,291.1000061035156
2024-06-20,310.45001220703125
2024-06-21,312.3999938964844
2024-06-24,325.3500061035156
2024-06-25,327.1499938964844
2024-06-26,330.54998779296875
2024-06-27,313.54998779296875
2024-06-28,316.79998779296875
2024-07-01,322.75
2024-07-02,319.1499938964844
2024-07-03,324.25
2024-07-04,380.0
2024-07-05,373.20001220703125
2024-07-08,375.29998779296875
2024-07-09,407.8500061035156
2024-07-10,396.20001220703125
2024-07-11,407.79998779296875
2024-07-12,398.3999938964844
2024-07-15,401.1499938964844
2024-07-16,396.6499938964844
2024-07-18,388.3999938964844
2024-07-19,382.5
2024-07-22,388.95001220703125
2024-07-23,394.8999938964844
2024-07-24,438.79998779296875
2024-07-25,444.79998779296875
2024-07-26,447.70001220703125
2024-07-29,447.95001220703125
2024-07-30,474.75
2024-07-31,470.79998779296875
2024-08-01,456.75
2024-08-02,473.3999938964844
2024-08-05,448.0
2024-08-06,442.95001220703125
2024-08-07,491.25
2024-08-08,479.29998779296875
2024-08-09,528.0
2024-08-12,515.3499755859375
2024-08-13,495.29998779296875
2024-08-14,489.75
2024-08-16,491.1000061035156
2024-08-19,505.8500061035156
2024-08-20,564.9500122070312
2024-08-21,574.3499755859375
2024-08-22,576.0
2024-08-23,598.2999877929688
2024-08-26,588.5499877929688
2024-08-27,596.0499877929688
2024-08-28,593.5
2024-08-29,578.0
2024-08-30,586.2000122070312
2024-09-02,567.2999877929688
2024-09-03,566.0499877929688
2024-09-04,565.25
2024-09-05,570.8499755859375
2024-09-06,588.9000244140625
2024-09-09,574.1500244140625
2024-09-10,575.6500244140625
2024-09-11,563.0499877929688
2024-09-12,612.5499877929688
2024-09-13,653.3499755859375
2024-09-16,656.7999877929688
2024-09-17,633.5999755859375
2024-09-18,645.2999877929688
2024-09-19,654.7999877929688
2024-09-20,670.7000122070312
2024-09-23,750.8499755859375
2024-09-24,730.25
2024-09-25,841.3499755859375
2024-09-26,791.1500244140625
2024-09-27,851.2000122070312
2024-09-30,815.3499755859375
2024-10-01,767.3499755859375
2024-10-03,737.8499755859375
2024-10-04,709.5999755859375
2024-10-07,641.5999755859375
2024-10-08,673.6500244140625
2024-10-09,707.2999877929688
2024-10-10,742.6500244140625
2024-10-11,736.0999755859375
2024-10-14,712.25
2024-10-15,745.2999877929688
2024-10-16,735.2000122070312
2024-10-17,711.5
2024-10-18,713.6500244140625
2024-10-21,679.2999877929688
2024-10-22,645.3499755859375
2024-10-23,638.6500244140625
2024-10-24,613.25
2024-10-25,590.5
2024-10-28,620.0
2024-10-29,651.0
2024-10-30,683.5499877929688
2024-10-31,672.4000244140625
2024-11-01,688.1500244140625
2024-11-04,670.0999755859375
2024-11-05,673.7999877929688
2024-11-06,693.2999877929688
2024-11-07,675.25
2024-11-08,670.3499755859375
2024-11-11,658.5999755859375
2024-11-12,642.0
2024-11-13,610.0999755859375
2024-11-14,631.3499755859375
2024-11-18,602.5499877929688
2024-11-19,599.2999877929688
2024-11-21,608.3499755859375
2024-11-22,638.75
2024-11-25,662.0999755859375
2024-11-26,650.8499755859375
2024-11-27,674.6500244140625
2024-11-28,667.2000122070312
2024-11-29,692.25
2024-12-02,726.8499755859375
2024-12-03,716.4000244140625
2024-12-04,711.5
2024-12-05,738.2999877929688
2024-12-06,734.0
2024-12-09,737.9500122070312
2024-12-10,774.75
2024-12-11,801.6500244140625
2024-12-12,781.0
2024-12-13,783.5
2024-12-16,771.2999877929688
2024-12-17,758.1500244140625
2024-12-18,743.9000244140625
2024-12-19,743.1500244140625
2024-12-20,717.7000122070312
2024-12-23,704.4500122070312
2024-12-24,734.25
2024-12-26,712.75
2024-12-27,706.0999755859375
2024-12-30,697.2000122070312
2024-12-31,698.25
2025-01-01,720.8499755859375
2025-01-02,742.25
2025-01-03,773.7999877929688
2025-01-06,737.0499877929688
2025-01-07,736.9000244140625
2025-01-08,764.9500122070312
2025-01-09,735.4000244140625
2025-01-10,698.7999877929688
2025-01-13,663.9000244140625
2025-01-14,696.4500122070312
2025-01-15,687.6500244140625
2025-01-16,688.6500244140625
2025-01-17,680.7000122070312
2025-01-20,702.7999877929688
2025-01-21,671.7000122070312
2025-01-22,672.5499877929688
2025-01-23,676.6500244140625
2025-01-24,651.7000122070312
2025-01-27,619.1500244140625
2025-01-28,588.6500244140625
2025-01-29,618.0499877929688
2025-01-30,643.6500244140625
2025-01-31,649.75
2025-02-01,629.1500244140625
2025-02-03,599.7999877929688
2025-02-04,617.7000122070312
2025-02-05,618.6500244140625
2025-02-06,648.9000244140625
2025-02-07,655.4000244140625
2025-02-10,654.75
2025-02-11,594.2999877929688
2025-02-12,554.9500122070312
2025-02-13,564.25
2025-02-14,537.1500244140625
2025-02-17,517.4500122070312
2025-02-18,498.29998779296875
2025-02-19,494.70001220703125
2025-02-20,499.54998779296875
2025-02-21,493.1499938964844
2025-02-24,494.29998779296875
2025-02-25,484.70001220703125
2025-02-27,458.95001220703125
2025-02-28,441.20001220703125
2025-03-03,422.25
2025-03-04,434.25
2025-03-05,455.95001220703125
2025-03-06,460.5
2025-03-07,460.20001220703125
2025-03-10,437.6499938964844
2025-03-11,426.6000061035156
2025-03-12,416.1000061035156
2025-03-13,404.1000061035156
2025-03-17,387.1000061035156
2025-03-18,387.1000061035156
2025-03-19,426.0
2025-03-20,447.29998779296875
2025-03-21,452.29998779296875
2025-03-24,453.95001220703125
2025-03-25,431.6000061035156
2025-03-26,411.04998779296875
2025-03-27,431.6000061035156
2025-03-28,427.54998779296875
2025-04-01,432.70001220703125
2025-04-02,434.8999938964844
2025-04-03,442.6000061035156
2025-04-04,420.5
2025-04-07,394.3999938964844
2025-04-08,404.04998779296875
2025-04-09,390.25
