Date,ITDC
2020-10-22,221.11654663085938
2020-10-23,221.90170288085938
2020-10-26,219.4481201171875
2020-10-27,220.28233337402344
2020-10-28,222.1961212158203
2020-10-29,218.51576232910156
2020-10-30,218.12319946289062
2020-11-02,218.31947326660156
2020-11-03,218.36854553222656
2020-11-04,217.92691040039062
2020-11-05,215.8658905029297
2020-11-06,217.58340454101562
2020-11-09,220.33140563964844
2020-11-10,232.1576690673828
2020-11-11,248.54757690429688
2020-11-12,246.290283203125
2020-11-13,244.91627502441406
2020-11-14,243.59133911132812
2020-11-17,256.6934509277344
2020-11-18,251.0992889404297
2020-11-19,244.6708984375
2020-11-20,243.73855590820312
2020-11-23,240.8433380126953
2020-11-24,244.2292938232422
2020-11-25,243.54225158691406
2020-11-26,277.3034973144531
2020-11-27,261.257080078125
2020-12-01,262.434814453125
2020-12-02,264.6921081542969
2020-12-03,266.6549987792969
2020-12-04,259.6377258300781
2020-12-07,267.58734130859375
2020-12-08,271.2186279296875
2020-12-09,282.35791015625
2020-12-10,275.9786071777344
2020-12-11,269.9427795410156
2020-12-14,276.9109191894531
2020-12-15,271.8565673828125
2020-12-16,274.7518005371094
2020-12-17,286.8724670410156
2020-12-18,280.5422668457031
2020-12-21,261.0117492675781
2020-12-22,281.8671875
2020-12-23,297.3738098144531
2020-12-24,337.90692138671875
2020-12-28,325.0992431640625
2020-12-29,322.54754638671875
2020-12-30,324.8048095703125
2020-12-31,319.89764404296875
2021-01-01,320.58465576171875
2021-01-04,328.4851989746094
2021-01-05,323.5780334472656
2021-01-06,317.8857421875
2021-01-07,319.60321044921875
2021-01-08,332.018310546875
2021-01-11,319.1615905761719
2021-01-12,321.9586486816406
2021-01-13,316.2663269042969
2021-01-14,314.0581359863281
2021-01-15,308.0713806152344
2021-01-18,299.189453125
2021-01-19,306.3048400878906
2021-01-20,313.6655578613281
2021-01-21,305.0780334472656
2021-01-22,302.0355529785156
2021-01-25,294.9692687988281
2021-01-27,298.796875
2021-01-28,295.11651611328125
2021-01-29,295.9016418457031
2021-02-01,296.3432922363281
2021-02-02,293.20269775390625
2021-02-03,297.8154602050781
2021-02-04,296.6376953125
2021-02-05,294.38043212890625
2021-02-08,307.3843994140625
2021-02-09,299.09130859375
2021-02-10,295.9997863769531
2021-02-11,296.6376953125
2021-02-12,299.189453125
2021-02-15,296.6867980957031
2021-02-16,297.275634765625
2021-02-17,297.3247375488281
2021-02-18,303.9984436035156
2021-02-19,308.6112060546875
2021-02-22,299.09130859375
2021-02-23,300.61248779296875
2021-02-24,311.84991455078125
2021-02-25,311.65362548828125
2021-02-26,317.1986999511719
2021-03-01,319.84857177734375
2021-03-02,317.345947265625
2021-03-03,317.54217529296875
2021-03-04,316.9042663574219
2021-03-05,331.527587890625
2021-03-08,355.0819396972656
2021-03-09,368.135009765625
2021-03-10,440.8100280761719
2021-03-12,397.77423095703125
2021-03-15,415.48907470703125
2021-03-16,403.6137390136719
2021-03-17,390.7569885253906
2021-03-18,376.6244201660156
2021-03-19,366.02496337890625
2021-03-22,385.11376953125
2021-03-23,379.1270751953125
2021-03-24,365.1416320800781
2021-03-25,348.1628723144531
2021-03-26,350.0766906738281
2021-03-30,385.408203125
2021-03-31,376.9188232421875
2021-04-01,383.4944152832031
2021-04-05,368.6748046875
2021-04-06,368.9201354980469
2021-04-07,372.15887451171875
2021-04-08,366.466552734375
2021-04-09,364.99444580078125
2021-04-12,330.8406066894531
2021-04-13,333.1960144042969
2021-04-15,322.9891662597656
2021-04-16,325.0992431640625
2021-04-19,311.2119445800781
2021-04-20,308.3658447265625
2021-04-22,310.03424072265625
2021-04-23,314.107177734375
2021-04-26,317.149658203125
2021-04-27,323.2835693359375
2021-04-28,325.0010986328125
2021-04-29,316.9042663574219
2021-04-30,323.1854248046875
2021-05-03,320.04486083984375
2021-05-04,328.38702392578125
2021-05-05,323.6270751953125
2021-05-06,327.84722900390625
2021-05-07,325.2464599609375
2021-05-10,322.2039794921875
2021-05-11,338.69207763671875
2021-05-12,348.4082336425781
2021-05-14,341.3419189453125
2021-05-17,362.68804931640625
2021-05-18,363.2768859863281
2021-05-19,365.9758605957031
2021-05-20,360.2835693359375
2021-05-21,362.98248291015625
2021-05-24,364.25836181640625
2021-05-25,376.8697814941406
2021-05-26,379.9122009277344
2021-05-27,380.94268798828125
2021-05-28,376.9188232421875
2021-05-31,374.9068908691406
2021-06-01,367.2517395019531
2021-06-02,371.32464599609375
2021-06-03,379.5686950683594
2021-06-04,386.193359375
2021-06-07,387.518310546875
2021-06-08,385.751708984375
2021-06-09,375.0541076660156
2021-06-10,376.8206787109375
2021-06-11,379.3233337402344
2021-06-14,375.7901916503906
2021-06-15,380.84454345703125
2021-06-16,379.9122009277344
2021-06-17,428.4930725097656
2021-06-18,392.8180236816406
2021-06-21,387.714599609375
2021-06-22,387.3219909667969
2021-06-23,384.573974609375
2021-06-24,382.2676086425781
2021-06-25,383.93609619140625
2021-06-28,392.27825927734375
2021-06-29,397.0872497558594
2021-06-30,389.18670654296875
2021-07-01,385.80078125
2021-07-02,384.8683776855469
2021-07-05,388.3034362792969
2021-07-06,392.9652099609375
2021-07-07,398.3140563964844
2021-07-08,391.59124755859375
2021-07-09,390.21722412109375
2021-07-12,391.24774169921875
2021-07-13,396.79278564453125
2021-07-14,396.54742431640625
2021-07-15,390.7569885253906
2021-07-16,388.20526123046875
2021-07-19,406.31268310546875
2021-07-20,390.31536865234375
2021-07-22,391.10052490234375
2021-07-23,385.8498229980469
2021-07-26,387.86181640625
2021-07-27,391.68939208984375
2021-07-28,385.06475830078125
2021-07-29,386.2424011230469
2021-07-30,384.2304992675781
2021-08-02,389.8737487792969
2021-08-03,388.45062255859375
2021-08-04,383.0036926269531
2021-08-05,378.7344665527344
2021-08-06,379.8140563964844
2021-08-09,375.1031494140625
2021-08-10,356.11248779296875
2021-08-11,356.7994689941406
2021-08-12,361.70660400390625
2021-08-13,358.3697509765625
2021-08-16,347.91754150390625
2021-08-17,344.9241638183594
2021-08-18,351.205322265625
2021-08-20,369.4108581542969
2021-08-23,354.44403076171875
2021-08-24,375.5448303222656
2021-08-25,370.4904479980469
2021-08-26,376.3790283203125
2021-08-27,366.9082336425781
2021-08-30,367.9878234863281
2021-08-31,369.2636413574219
2021-09-01,366.9082336425781
2021-09-02,365.1416320800781
2021-09-03,367.9878234863281
2021-09-06,385.8498229980469
2021-09-07,378.88165283203125
2021-09-08,377.4586181640625
2021-09-09,387.518310546875
2021-09-13,380.6482849121094
2021-09-14,380.2066345214844
2021-09-15,380.59918212890625
2021-09-16,379.7649841308594
2021-09-17,400.17877197265625
2021-09-20,402.190673828125
2021-09-21,414.5076599121094
2021-09-22,416.56866455078125
2021-09-23,408.32464599609375
2021-09-24,401.8962707519531
2021-09-27,419.0713195800781
2021-09-28,420.4453125
2021-09-29,417.84454345703125
2021-09-30,414.1151123046875
2021-10-01,413.8697509765625
2021-10-04,417.4028625488281
2021-10-05,410.6309814453125
2021-10-06,407.6866760253906
2021-10-07,416.51959228515625
2021-10-08,418.6787414550781
2021-10-11,414.1151123046875
2021-10-12,416.3724060058594
2021-10-13,414.8020935058594
2021-10-14,413.3789978027344
2021-10-18,422.80072021484375
2021-10-19,412.5447998046875
2021-10-20,401.1601867675781
2021-10-21,404.9386901855469
2021-10-22,392.4254455566406
2021-10-25,379.1761169433594
2021-10-26,384.623046875
2021-10-27,383.1509094238281
2021-10-28,366.5156555175781
2021-10-29,367.7914733886719
2021-11-01,366.5647277832031
2021-11-02,368.3804016113281
2021-11-03,363.76763916015625
2021-11-04,369.1654968261719
2021-11-08,371.03021240234375
2021-11-09,371.32464599609375
2021-11-10,380.05938720703125
2021-11-11,387.3710632324219
2021-11-12,383.2490539550781
2021-11-15,377.9002380371094
2021-11-16,380.2066345214844
2021-11-17,376.7716064453125
2021-11-18,366.5156555175781
2021-11-22,365.386962890625
2021-11-23,364.30743408203125
2021-11-24,371.4228210449219
2021-11-25,383.93609619140625
2021-11-26,378.2928466796875
2021-11-29,375.5448303222656
2021-11-30,382.70928955078125
2021-12-01,382.90557861328125
2021-12-02,391.9837951660156
2021-12-03,382.12042236328125
2021-12-06,383.298095703125
2021-12-07,382.02227783203125
2021-12-08,376.1827392578125
2021-12-09,371.76629638671875
2021-12-10,373.9745178222656
2021-12-13,374.9068908691406
2021-12-14,374.3180236816406
2021-12-15,370.5885925292969
2021-12-16,372.8949890136719
2021-12-17,366.9082336425781
2021-12-20,351.2543640136719
2021-12-21,347.5740051269531
2021-12-22,349.34063720703125
2021-12-23,353.46258544921875
2021-12-24,350.6164855957031
2021-12-27,350.5673828125
2021-12-28,351.2543640136719
2021-12-29,350.6164855957031
2021-12-30,343.79547119140625
2021-12-31,333.833984375
2022-01-03,335.1589050292969
2022-01-04,362.5899658203125
2022-01-05,387.6654968261719
2022-01-06,367.693359375
2022-01-07,365.28887939453125
2022-01-10,364.74908447265625
2022-01-11,366.61376953125
2022-01-12,367.2517395019531
2022-01-13,364.99444580078125
2022-01-14,371.47186279296875
2022-01-17,373.33660888671875
2022-01-18,378.9798278808594
2022-01-19,373.1403503417969
2022-01-20,373.38568115234375
2022-01-21,382.8074035644531
2022-01-24,392.1310119628906
2022-01-25,392.4254455566406
2022-01-27,377.8511962890625
2022-01-28,374.7105712890625
2022-01-31,379.0779724121094
2022-02-01,377.8021240234375
2022-02-02,378.5382080078125
2022-02-03,375.7411193847656
2022-02-04,376.1827392578125
2022-02-07,372.74774169921875
2022-02-08,366.12310791015625
2022-02-09,382.90557861328125
2022-02-10,381.08990478515625
2022-02-11,380.6973571777344
2022-02-14,366.9573059082031
2022-02-15,358.2225646972656
2022-02-16,361.3631591796875
2022-02-17,361.6085205078125
2022-02-18,354.0514831542969
2022-02-21,346.7889099121094
2022-02-22,335.5514831542969
2022-02-23,340.5567932128906
2022-02-24,317.345947265625
2022-02-25,330.6443176269531
2022-02-28,335.796875
2022-03-02,340.7530822753906
2022-03-03,345.61114501953125
2022-03-04,337.1217956542969
2022-03-07,326.1297302246094
2022-03-08,330.93878173828125
2022-03-09,336.87640380859375
2022-03-10,338.59393310546875
2022-03-11,339.86981201171875
2022-03-14,341.7345275878906
2022-03-15,335.257080078125
2022-03-16,341.2438049316406
2022-03-17,343.8936462402344
2022-03-21,339.52630615234375
2022-03-22,339.6244201660156
2022-03-23,348.0647277832031
2022-03-24,396.1548767089844
2022-03-25,393.6031494140625
2022-03-28,405.1349792480469
2022-03-29,385.3591613769531
2022-03-30,377.2623291015625
2022-03-31,371.9626159667969
2022-04-01,377.5076904296875
2022-04-04,381.13897705078125
2022-04-05,376.9188232421875
2022-04-06,392.22918701171875
2022-04-07,385.80078125
2022-04-08,387.0766296386719
2022-04-11,385.3100891113281
2022-04-12,382.66021728515625
2022-04-13,383.6416320800781
2022-04-18,372.9440002441406
2022-04-19,368.5276184082031
2022-04-20,366.12310791015625
2022-04-21,374.75970458984375
2022-04-22,369.2636413574219
2022-04-25,362.2464294433594
2022-04-26,363.66949462890625
2022-04-27,363.2768859863281
2022-04-28,362.93341064453125
2022-04-29,366.1721496582031
2022-05-02,371.0793151855469
2022-05-04,354.9347229003906
2022-05-05,358.7132873535156
2022-05-06,344.1390075683594
2022-05-09,339.6734924316406
2022-05-10,329.662841796875
2022-05-11,326.2769775390625
2022-05-12,314.84326171875
2022-05-13,322.79290771484375
2022-05-16,323.8724670410156
2022-05-17,336.72918701171875
2022-05-18,334.619140625
2022-05-19,327.4546813964844
2022-05-20,330.10455322265625
2022-05-23,330.34991455078125
2022-05-24,323.08734130859375
2022-05-25,319.11248779296875
2022-05-26,312.2915344238281
2022-05-27,319.0634460449219
2022-05-30,326.96392822265625
2022-05-31,326.5223388671875
2022-06-01,327.7491149902344
2022-06-02,327.3074645996094
2022-06-03,335.9440612792969
2022-06-06,325.8352966308594
2022-06-07,321.5660705566406
2022-06-08,320.92816162109375
2022-06-09,321.0262756347656
2022-06-10,315.5302734375
2022-06-13,303.9984436035156
2022-06-14,303.21331787109375
2022-06-15,308.8565368652344
2022-06-16,291.4851989746094
2022-06-17,284.17352294921875
2022-06-20,262.58203125
2022-06-21,283.290283203125
2022-06-22,281.4255065917969
2022-06-23,283.53558349609375
2022-06-24,285.40032958984375
2022-06-27,292.7120056152344
2022-06-28,290.7981872558594
2022-06-29,287.8539123535156
2022-06-30,281.8671875
2022-07-01,283.78094482421875
2022-07-04,284.5661315917969
2022-07-05,285.74383544921875
2022-07-06,291.1416931152344
2022-07-07,294.2331848144531
2022-07-08,288.9335021972656
2022-07-11,291.2889099121094
2022-07-12,287.6085205078125
2022-07-13,286.1363830566406
2022-07-14,286.77435302734375
2022-07-15,289.4241943359375
2022-07-18,295.4109191894531
2022-07-19,301.0050964355469
2022-07-20,300.906982421875
2022-07-21,303.0169982910156
2022-07-22,304.0475158691406
2022-07-25,303.0169982910156
2022-07-26,298.01171875
2022-07-27,297.3247375488281
2022-07-28,303.1151428222656
2022-07-29,305.8631896972656
2022-08-01,308.5130310058594
2022-08-02,321.8114318847656
2022-08-03,314.1562805175781
2022-08-04,314.4997863769531
2022-08-05,318.81805419921875
2022-08-08,322.2039794921875
2022-08-10,329.71197509765625
2022-08-11,332.8525695800781
2022-08-12,334.079345703125
2022-08-16,335.8459167480469
2022-08-17,383.592529296875
2022-08-18,388.20526123046875
2022-08-19,397.2344665527344
2022-08-22,383.8869934082031
2022-08-23,395.8114013671875
2022-08-24,396.1548767089844
2022-08-25,393.2106018066406
2022-08-26,386.0951843261719
2022-08-29,384.91748046875
2022-08-30,384.72119140625
2022-09-01,390.46258544921875
2022-09-02,384.573974609375
2022-09-05,380.84454345703125
2022-09-06,370.9811706542969
2022-09-07,381.92413330078125
2022-09-08,376.8697814941406
2022-09-09,372.2079772949219
2022-09-12,373.43475341796875
2022-09-13,367.4971008300781
2022-09-14,364.60186767578125
2022-09-15,368.6257019042969
2022-09-16,358.0753479003906
2022-09-19,360.3817138671875
2022-09-20,371.47186279296875
2022-09-21,368.723876953125
2022-09-22,364.5036926269531
2022-09-23,357.2901611328125
2022-09-26,344.1881103515625
2022-09-27,346.59259033203125
2022-09-28,341.0474853515625
2022-09-29,339.6734924316406
2022-09-30,343.5010681152344
2022-10-03,348.1628723144531
2022-10-04,351.696044921875
2022-10-06,351.696044921875
2022-10-07,352.4811706542969
2022-10-10,350.027587890625
2022-10-11,336.77825927734375
2022-10-12,334.079345703125
2022-10-13,336.2384948730469
2022-10-14,331.6748352050781
2022-10-17,331.13507080078125
2022-10-18,334.570068359375
2022-10-19,334.7663269042969
2022-10-20,335.796875
2022-10-21,332.509033203125
2022-10-24,337.17083740234375
2022-10-25,332.0673828125
2022-10-27,335.06072998046875
2022-10-28,335.01171875
2022-10-31,333.4904479980469
2022-11-01,333.6376953125
2022-11-02,333.6376953125
2022-11-03,336.4838562011719
2022-11-04,340.4586181640625
2022-11-07,339.2318420410156
2022-11-09,337.80877685546875
2022-11-10,331.42950439453125
2022-11-11,335.9440612792969
2022-11-14,326.96392822265625
2022-11-15,323.6270751953125
2022-11-16,320.33929443359375
2022-11-17,328.38702392578125
2022-11-18,325.6880798339844
2022-11-21,324.1668701171875
2022-11-22,319.84857177734375
2022-11-23,336.09130859375
2022-11-24,330.8896789550781
2022-11-25,397.0381774902344
2022-11-28,377.9493408203125
2022-11-29,377.7039794921875
2022-11-30,375.8392639160156
2022-12-01,371.37371826171875
2022-12-02,370.53948974609375
2022-12-05,366.12310791015625
2022-12-06,360.6270751953125
2022-12-07,361.2650146484375
2022-12-08,354.98388671875
2022-12-09,349.7822265625
2022-12-12,353.41357421875
2022-12-13,370.2450866699219
2022-12-14,362.39361572265625
2022-12-15,358.7132873535156
2022-12-16,353.51165771484375
2022-12-19,366.760986328125
2022-12-20,361.2650146484375
2022-12-21,348.457275390625
2022-12-22,340.1151123046875
2022-12-23,324.9520568847656
2022-12-26,349.4878234863281
2022-12-27,343.5501403808594
2022-12-28,348.4082336425781
2022-12-29,343.79547119140625
2022-12-30,348.2119445800781
2023-01-02,348.0647277832031
2023-01-03,348.7517395019531
2023-01-04,344.77691650390625
2023-01-05,343.9917907714844
2023-01-06,339.2809143066406
2023-01-09,344.9241638183594
2023-01-10,344.4334716796875
2023-01-11,341.1947326660156
2023-01-12,341.2928466796875
2023-01-13,341.9798583984375
2023-01-16,338.44671630859375
2023-01-17,341.4400634765625
2023-01-18,345.85650634765625
2023-01-19,346.29815673828125
2023-01-20,341.9307861328125
2023-01-23,341.2928466796875
2023-01-24,343.1085205078125
2023-01-25,331.2822570800781
2023-01-27,325.4918212890625
2023-01-30,329.71197509765625
2023-01-31,331.527587890625
2023-02-01,332.8525695800781
2023-02-02,326.2279052734375
2023-02-03,321.9586486816406
2023-02-06,328.2398376464844
2023-02-07,351.0090026855469
2023-02-08,339.4281311035156
2023-02-09,335.06072998046875
2023-02-10,332.1655578613281
2023-02-13,335.10986328125
2023-02-14,329.76104736328125
2023-02-15,330.9878234863281
2023-02-16,329.95733642578125
2023-02-17,328.7305603027344
2023-02-20,326.8167419433594
2023-02-21,324.1178283691406
2023-02-22,317.0514831542969
2023-02-23,314.597900390625
2023-02-24,316.4135437011719
2023-02-27,311.3591613769531
2023-02-28,310.47589111328125
2023-03-01,316.757080078125
2023-03-02,315.03955078125
2023-03-03,314.794189453125
2023-03-06,317.738525390625
2023-03-08,317.1005859375
2023-03-09,314.4997863769531
2023-03-10,314.94140625
2023-03-13,305.3724365234375
2023-03-14,299.729248046875
2023-03-15,294.0369567871094
2023-03-16,291.3870849609375
2023-03-17,293.93878173828125
2023-03-20,293.7915954589844
2023-03-21,289.5223693847656
2023-03-22,291.3870849609375
2023-03-23,288.8843994140625
2023-03-24,280.19873046875
2023-03-27,272.1510314941406
2023-03-28,277.00909423828125
2023-03-29,284.6152038574219
2023-03-31,289.7186279296875
2023-04-03,293.0555114746094
2023-04-05,298.060791015625
2023-04-06,304.4891662597656
2023-04-10,303.9493713378906
2023-04-11,316.560791015625
2023-04-12,316.168212890625
2023-04-13,311.55548095703125
2023-04-17,308.0713806152344
2023-04-18,309.2981872558594
2023-04-19,306.6973571777344
2023-04-20,304.93084716796875
2023-04-21,304.8326721191406
2023-04-24,302.0355529785156
2023-04-25,303.06610107421875
2023-04-26,303.9984436035156
2023-04-27,304.4891662597656
2023-04-28,303.9984436035156
2023-05-02,310.6231384277344
2023-05-03,313.6655578613281
2023-05-04,316.6589050292969
2023-05-05,310.5249938964844
2023-05-08,315.03955078125
2023-05-09,311.45733642578125
2023-05-10,312.97857666015625
2023-05-11,317.5912780761719
2023-05-12,316.462646484375
2023-05-15,312.831298828125
2023-05-16,321.71331787109375
2023-05-17,324.6084899902344
2023-05-18,322.4493408203125
2023-05-19,318.62176513671875
2023-05-22,330.8406066894531
2023-05-23,327.5528259277344
2023-05-24,317.0514831542969
2023-05-25,319.0143737792969
2023-05-26,320.7318420410156
2023-05-29,319.60321044921875
2023-05-30,319.5541687011719
2023-05-31,315.9228515625
2023-06-01,320.7318420410156
2023-06-02,319.1615905761719
2023-06-05,322.3021240234375
2023-06-06,322.4002990722656
2023-06-07,330.34991455078125
2023-06-08,325.6390075683594
2023-06-09,320.58465576171875
2023-06-12,321.41888427734375
2023-06-13,322.4984130859375
2023-06-14,319.11248779296875
2023-06-15,317.4931335449219
2023-06-16,319.4069519042969
2023-06-19,319.75042724609375
2023-06-20,321.0262756347656
2023-06-21,327.7000427246094
2023-06-22,324.1178283691406
2023-06-23,318.86712646484375
2023-06-26,322.5965881347656
2023-06-27,320.5356140136719
2023-06-28,317.4440612792969
2023-06-30,318.5727233886719
2023-07-03,325.2464599609375
2023-07-04,322.0567626953125
2023-07-05,325.3446044921875
2023-07-06,326.5713806152344
2023-07-07,325.6390075683594
2023-07-10,321.8114318847656
2023-07-11,323.4307556152344
2023-07-12,323.4798583984375
2023-07-13,321.7623596191406
2023-07-14,322.2039794921875
2023-07-17,327.5037536621094
2023-07-18,326.71856689453125
2023-07-19,326.4732360839844
2023-07-20,326.2769775390625
2023-07-21,324.9520568847656
2023-07-24,324.3631591796875
2023-07-25,325.2464599609375
2023-07-26,327.7000427246094
2023-07-27,351.0090026855469
2023-07-28,345.26763916015625
2023-07-31,344.23712158203125
2023-08-01,343.5501403808594
2023-08-02,347.3286437988281
2023-08-03,349.438720703125
2023-08-04,355.18011474609375
2023-08-07,367.2026672363281
2023-08-08,370.1469421386719
2023-08-09,370.3923034667969
2023-08-10,371.2265319824219
2023-08-11,356.45599365234375
2023-08-14,360.6761169433594
2023-08-16,353.70794677734375
2023-08-17,364.8962707519531
2023-08-18,363.12969970703125
2023-08-21,357.9772033691406
2023-08-22,379.3724060058594
2023-08-23,376.8206787109375
2023-08-24,381.67877197265625
2023-08-25,380.15753173828125
2023-08-28,380.15753173828125
2023-08-29,374.4161682128906
2023-08-30,378.5382080078125
2023-08-31,379.5196533203125
2023-09-01,382.4148254394531
2023-09-04,401.9944152832031
2023-09-05,406.31268310546875
2023-09-06,413.1336669921875
2023-09-07,412.0540771484375
2023-09-08,405.33123779296875
2023-09-11,399.00103759765625
2023-09-12,373.1403503417969
2023-09-13,383.0527648925781
2023-09-14,382.4638977050781
2023-09-15,381.43341064453125
2023-09-18,380.3047790527344
2023-09-20,373.0007019042969
2023-09-21,369.8915100097656
2023-09-22,372.11236572265625
2023-09-25,370.8292236328125
2023-09-26,367.0784912109375
2023-09-27,372.0630187988281
2023-09-28,367.67071533203125
2023-09-29,371.12530517578125
2023-10-03,378.6268005371094
2023-10-04,375.71502685546875
2023-10-05,377.9852294921875
2023-10-06,389.97772216796875
2023-10-09,378.7254943847656
2023-10-10,378.7748718261719
2023-10-11,382.4269104003906
2023-10-12,385.8815002441406
2023-10-13,386.1282958984375
2023-10-16,463.314453125
2023-10-17,487.2500305175781
2023-10-18,457.14544677734375
2023-10-19,457.44158935546875
2023-10-20,442.19189453125
2023-10-23,408.38592529296875
2023-10-25,414.55487060546875
2023-10-26,407.49755859375
2023-10-27,418.6510925292969
2023-10-30,423.78369140625
2023-10-31,426.0045166015625
2023-11-01,418.8484802246094
2023-11-02,411.7418212890625
2023-11-03,419.8355407714844
2023-11-06,423.73431396484375
2023-11-07,425.3629150390625
2023-11-08,425.8564758300781
2023-11-09,419.391357421875
2023-11-10,415.9367370605469
2023-11-13,413.4197998046875
2023-11-15,421.414794921875
2023-11-16,407.54693603515625
2023-11-17,407.7443542480469
2023-11-20,409.175537109375
2023-11-21,412.4327392578125
2023-11-22,409.0768737792969
2023-11-23,406.70794677734375
2023-11-24,402.41436767578125
2023-11-28,401.72344970703125
2023-11-29,425.5109558105469
2023-11-30,421.7602233886719
2023-12-01,423.53692626953125
2023-12-04,418.4537048339844
2023-12-05,418.10821533203125
2023-12-06,422.4512023925781
2023-12-07,444.2646484375
2023-12-08,430.4954833984375
2023-12-11,433.45660400390625
2023-12-12,443.2282409667969
2023-12-13,442.8828430175781
2023-12-14,442.1425476074219
2023-12-15,436.8619079589844
2023-12-18,434.5423583984375
2023-12-19,460.945556640625
2023-12-20,425.21484375
2023-12-21,436.46710205078125
2023-12-22,434.6903991699219
2023-12-26,449.49591064453125
2023-12-27,437.70086669921875
2023-12-28,444.6101379394531
2023-12-29,445.3010559082031
2024-01-01,450.5816955566406
2024-01-02,455.3688049316406
2024-01-03,454.87530517578125
2024-01-04,470.81591796875
2024-01-05,460.35333251953125
2024-01-08,454.43109130859375
2024-01-09,454.57916259765625
2024-01-10,459.4649963378906
2024-01-11,476.19525146484375
2024-01-12,470.6678771972656
2024-01-15,538.5264892578125
2024-01-16,529.9887084960938
2024-01-17,574.8494262695312
2024-01-18,564.3868408203125
2024-01-19,587.8289794921875
2024-01-23,587.4835205078125
2024-01-24,598.0941772460938
2024-01-25,629.1364135742188
2024-01-29,635.8482055664062
2024-01-30,640.2899169921875
2024-01-31,627.3103637695312
2024-02-01,752.7626342773438
2024-02-02,828.0240478515625
2024-02-05,814.5016479492188
2024-02-06,769.7890014648438
2024-02-07,799.0545654296875
2024-02-08,802.9533081054688
2024-02-09,766.087646484375
2024-02-12,689.49365234375
2024-02-13,657.5630493164062
2024-02-14,686.5818481445312
2024-02-15,688.4078369140625
2024-02-16,677.4024047851562
2024-02-19,745.113037109375
2024-02-20,770.9733276367188
2024-02-21,810.3067626953125
2024-02-22,795.6492309570312
2024-02-23,787.999755859375
2024-02-26,774.3292846679688
2024-02-27,768.209716796875
2024-02-28,715.5513916015625
2024-02-29,746.5442504882812
2024-03-01,737.216796875
2024-03-04,757.8458251953125
2024-03-05,749.7027587890625
2024-03-06,700.3509521484375
2024-03-07,712.343505859375
2024-03-11,675.527099609375
2024-03-12,635.5028076171875
2024-03-13,579.6859130859375
2024-03-14,608.6553955078125
2024-03-15,614.9231567382812
2024-03-18,589.112060546875
2024-03-19,576.083251953125
2024-03-20,582.943115234375
2024-03-21,596.8603515625
2024-03-22,619.5128173828125
2024-03-26,605.74365234375
2024-03-27,618.8712158203125
2024-03-28,623.3622436523438
2024-04-01,654.503173828125
2024-04-02,683.1765747070312
2024-04-03,674.836181640625
2024-04-04,664.8177490234375
2024-04-05,677.550537109375
2024-04-08,685.0026245117188
2024-04-09,662.2020874023438
2024-04-10,659.5863647460938
2024-04-12,656.92138671875
2024-04-15,625.879150390625
2024-04-16,618.72314453125
2024-04-18,611.567138671875
2024-04-19,637.5755615234375
2024-04-22,667.2359619140625
2024-04-23,659.2410278320312
2024-04-24,668.3217163085938
2024-04-25,671.9737548828125
2024-04-26,672.171142578125
2024-04-29,672.5659790039062
2024-04-30,655.1448364257812
2024-05-02,654.6019287109375
2024-05-03,644.928955078125
2024-05-06,635.1079711914062
2024-05-07,615.8607177734375
2024-05-08,623.757080078125
2024-05-09,598.7850341796875
2024-05-10,606.1384887695312
2024-05-13,649.8641967773438
2024-05-14,634.5651245117188
2024-05-15,645.570556640625
2024-05-16,639.401611328125
2024-05-17,660.22802734375
2024-05-21,683.0778198242188
2024-05-22,677.3037109375
2024-05-23,694.9223022460938
2024-05-24,664.2748413085938
2024-05-27,663.929443359375
2024-05-28,654.15771484375
2024-05-29,643.497802734375
2024-05-30,643.7445068359375
2024-05-31,640.43798828125
2024-06-03,675.3790283203125
2024-06-04,607.9152221679688
2024-06-05,598.6863403320312
2024-06-06,651.5914306640625
2024-06-07,655.0460815429688
2024-06-10,660.1786499023438
2024-06-11,663.8800048828125
2024-06-12,769.9369506835938
2024-06-13,777.5865478515625
2024-06-14,793.724609375
2024-06-18,786.3711547851562
2024-06-19,761.1524047851562
2024-06-20,762.9783935546875
2024-06-21,750.6405029296875
2024-06-24,809.8132934570312
2024-06-25,888.47998046875
2024-06-26,849.7881469726562
2024-06-27,817.364013671875
2024-06-28,820.4239501953125
2024-07-01,814.551025390625
2024-07-02,876.9810180664062
2024-07-03,853.4402465820312
2024-07-04,862.9650268554688
2024-07-05,858.1286010742188
2024-07-08,861.9286499023438
2024-07-09,825.3590698242188
2024-07-10,804.2364501953125
2024-07-11,814.20556640625
2024-07-12,808.0365600585938
2024-07-15,804.0390625
2024-07-16,791.1582641601562
2024-07-18,766.4329833984375
2024-07-19,747.2844848632812
2024-07-22,793.6258544921875
2024-07-23,781.6827392578125
2024-07-24,801.7195434570312
2024-07-25,843.0269165039062
2024-07-26,821.5589599609375
2024-07-29,826.2967529296875
2024-07-30,846.4322509765625
2024-07-31,812.3301391601562
2024-08-01,780.9424438476562
2024-08-02,770.9733276367188
2024-08-05,735.9336547851562
2024-08-06,709.0862426757812
2024-08-07,727.69189453125
2024-08-08,727.69189453125
2024-08-09,735.9830322265625
2024-08-12,739.1908569335938
2024-08-13,720.9801025390625
2024-08-14,698.9691772460938
2024-08-16,695.267822265625
2024-08-19,761.3004150390625
