Date,HGINFRA
2021-12-28,580.5315551757812
2021-12-29,571.7664184570312
2021-12-30,562.3574829101562
2021-12-31,564.1898193359375
2022-01-03,589.494873046875
2022-01-04,591.7233276367188
2022-01-05,589.8909912109375
2022-01-06,586.4741821289062
2022-01-07,598.2600708007812
2022-01-10,603.0635986328125
2022-01-11,593.5555419921875
2022-01-12,582.9581298828125
2022-01-13,577.9070434570312
2022-01-14,607.8175659179688
2022-01-17,619.751953125
2022-01-18,596.2791748046875
2022-01-19,612.6705322265625
2022-01-20,604.3015747070312
2022-01-21,587.0188598632812
2022-01-24,570.62744140625
2022-01-25,579.4421997070312
2022-01-27,572.6083374023438
2022-01-28,510.558837890625
2022-01-31,553.2457275390625
2022-02-01,568.0028076171875
2022-02-02,568.5971069335938
2022-02-03,580.5811767578125
2022-02-04,624.0108032226562
2022-02-07,654.1689453125
2022-02-08,638.5699462890625
2022-02-09,638.5699462890625
2022-02-10,627.5763549804688
2022-02-11,608.2136840820312
2022-02-14,580.630615234375
2022-02-15,627.7744140625
2022-02-16,608.906982421875
2022-02-17,599.3989868164062
2022-02-18,602.0235595703125
2022-02-21,592.3175048828125
2022-02-22,582.017333984375
2022-02-23,588.9502563476562
2022-02-24,551.859130859375
2022-02-25,581.02685546875
2022-02-28,583.4532470703125
2022-03-02,568.1018676757812
2022-03-03,573.9453125
2022-03-04,556.3160400390625
2022-03-07,526.306396484375
2022-03-08,542.5491333007812
2022-03-09,551.9581298828125
2022-03-10,550.76953125
2022-03-11,540.4694213867188
2022-03-14,531.5556030273438
2022-03-15,529.6737670898438
2022-03-16,581.9677124023438
2022-03-17,572.4102783203125
2022-03-21,581.2744750976562
2022-03-22,567.953369140625
2022-03-23,566.2200927734375
2022-03-24,562.2584838867188
2022-03-25,557.1082763671875
2022-03-28,547.6498413085938
2022-03-29,540.32080078125
2022-03-30,557.1082763671875
2022-03-31,552.6019287109375
2022-04-01,567.3095703125
2022-04-04,596.477294921875
2022-04-05,592.76318359375
2022-04-06,589.395751953125
2022-04-07,614.2552490234375
2022-04-08,625.64501953125
2022-04-11,621.8814697265625
2022-04-12,618.1177978515625
2022-04-13,622.129150390625
2022-04-18,609.1050415039062
2022-04-19,587.5635375976562
2022-04-20,586.0284423828125
2022-04-21,657.9325561523438
2022-04-22,641.7887573242188
2022-04-25,605.4900512695312
2022-04-26,640.4517211914062
2022-04-27,616.6817626953125
2022-04-28,605.5396728515625
2022-04-29,616.7312622070312
2022-05-02,603.6577758789062
2022-05-04,572.0140380859375
2022-05-05,576.9166259765625
2022-05-06,559.5843505859375
2022-05-09,544.7281494140625
2022-05-10,529.5252075195312
2022-05-11,548.788818359375
2022-05-12,531.7537841796875
2022-05-13,521.2057495117188
2022-05-16,547.699462890625
2022-05-17,561.4661865234375
2022-05-18,556.4150390625
2022-05-19,534.6258544921875
2022-05-20,562.506103515625
2022-05-23,582.7105102539062
2022-05-24,540.964599609375
2022-05-25,519.2249755859375
2022-05-26,530.218505859375
2022-05-27,537.1514282226562
2022-05-30,557.8015747070312
2022-05-31,564.0907592773438
2022-06-01,563.5458984375
2022-06-02,566.9133911132812
2022-06-03,565.0316772460938
2022-06-06,557.7520751953125
2022-06-07,575.4309692382812
2022-06-08,572.6083374023438
2022-06-09,579.5907592773438
2022-06-10,573.6483154296875
2022-06-13,558.6434326171875
2022-06-14,561.1689453125
2022-06-15,567.8541870117188
2022-06-16,561.0203857421875
2022-06-17,550.3734130859375
2022-06-20,526.0092163085938
2022-06-21,535.418212890625
2022-06-22,532.1993408203125
2022-06-23,527.2472534179688
2022-06-24,528.8319702148438
2022-06-27,525.8607177734375
2022-06-28,518.383056640625
2022-06-29,514.07470703125
2022-06-30,514.7185668945312
2022-07-01,508.77606201171875
2022-07-04,515.9566040039062
2022-07-05,529.2281494140625
2022-07-06,532.6450805664062
2022-07-07,536.1115112304688
2022-07-08,533.9325561523438
2022-07-11,534.2792358398438
2022-07-12,522.740966796875
2022-07-13,513.7776489257812
2022-07-14,523.4342651367188
2022-07-15,530.3670654296875
2022-07-18,534.5267944335938
2022-07-19,567.1610107421875
2022-07-20,580.5315551757812
2022-07-21,577.9522094726562
2022-07-22,575.9183349609375
2022-07-25,566.4437255859375
2022-07-26,560.7390747070312
2022-07-27,564.3602294921875
2022-07-28,569.9160766601562
2022-07-29,589.8078002929688
2022-08-01,589.4605712890625
2022-08-02,572.2970581054688
2022-08-03,578.1505737304688
2022-08-04,584.3016357421875
2022-08-05,581.4244384765625
2022-08-08,584.6983642578125
2022-08-10,594.5700073242188
2022-08-11,591.742431640625
2022-08-12,580.97802734375
2022-08-16,588.0220336914062
2022-08-17,587.8732299804688
2022-08-18,569.0230712890625
2022-08-19,558.8541259765625
2022-08-22,549.1810302734375
2022-08-23,550.8675537109375
2022-08-24,560.5406494140625
2022-08-25,578.497802734375
2022-08-26,595.9093627929688
2022-08-29,594.8179931640625
2022-08-30,597.0006713867188
2022-09-01,592.0401000976562
2022-09-02,594.3219604492188
2022-09-05,618.975830078125
2022-09-06,617.4876708984375
2022-09-07,623.04345703125
2022-09-08,620.2160034179688
2022-09-09,610.5924682617188
2022-09-12,624.3331909179688
2022-09-13,622.1008911132812
2022-09-14,618.3308715820312
2022-09-15,620.4639892578125
2022-09-16,597.1494140625
2022-09-19,624.6307373046875
2022-09-20,620.9600219726562
2022-09-21,612.2294311523438
2022-09-22,609.1539306640625
2022-09-23,596.8517456054688
2022-09-26,568.527099609375
2022-09-27,580.3331909179688
2022-09-28,565.848388671875
2022-09-29,570.9578247070312
2022-09-30,587.2779541015625
2022-10-03,578.6962280273438
2022-10-04,590.403076171875
2022-10-06,573.2892456054688
2022-10-07,578.7954711914062
2022-10-10,572.0491333007812
2022-10-11,568.0806274414062
2022-10-12,563.4177856445312
2022-10-13,555.1336059570312
2022-10-14,557.0187377929688
2022-10-17,548.3873291015625
2022-10-18,565.9972534179688
2022-10-19,568.32861328125
2022-10-20,565.3523559570312
2022-10-21,569.6680908203125
2022-10-24,573.5372314453125
2022-10-25,570.362548828125
2022-10-27,563.7650146484375
2022-10-28,562.822509765625
2022-10-31,563.070556640625
2022-11-01,560.0445556640625
2022-11-02,565.4020385742188
2022-11-03,562.0784301757812
2022-11-04,565.45166015625
2022-11-07,576.910400390625
2022-11-09,565.20361328125
2022-11-10,530.4798583984375
2022-11-11,537.9205932617188
2022-11-14,564.45947265625
2022-11-15,580.680419921875
2022-11-16,568.775146484375
2022-11-17,565.6004028320312
2022-11-18,570.0153198242188
2022-11-21,566.5428466796875
2022-11-22,560.0445556640625
2022-11-23,568.6759643554688
2022-11-24,588.0715942382812
2022-11-25,587.129150390625
2022-11-28,590.0062866210938
2022-11-29,582.6646118164062
2022-11-30,593.4290161132812
2022-12-01,593.5281982421875
2022-12-02,588.51806640625
2022-12-05,582.3174438476562
2022-12-06,591.1968383789062
2022-12-07,582.9623413085938
2022-12-08,578.5474243164062
2022-12-09,577.158447265625
2022-12-12,583.7063598632812
2022-12-13,580.0355834960938
2022-12-14,616.94189453125
2022-12-15,627.7063598632812
2022-12-16,589.2621459960938
2022-12-19,574.67822265625
2022-12-20,582.9127197265625
2022-12-21,560.9375610351562
2022-12-22,551.8101196289062
2022-12-23,537.9702758789062
2022-12-26,553.8935546875
2022-12-27,555.6296997070312
2022-12-28,552.3557739257812
2022-12-29,570.9578247070312
2022-12-30,615.0074462890625
2023-01-02,640.5541381835938
2023-01-03,634.4030151367188
2023-01-04,623.9859619140625
2023-01-05,639.2147216796875
2023-01-06,662.231689453125
2023-01-09,688.9193725585938
2023-01-10,668.184326171875
2023-01-11,673.0953369140625
2023-01-12,663.918212890625
2023-01-13,661.0411376953125
2023-01-16,654.8900146484375
2023-01-17,678.750244140625
2023-01-18,695.5664672851562
2023-01-19,689.6138305664062
2023-01-20,685.0501098632812
2023-01-23,671.755859375
2023-01-24,663.8190307617188
2023-01-25,663.7197875976562
2023-01-27,640.9014282226562
2023-01-30,623.589111328125
2023-01-31,661.9340209960938
2023-02-01,679.7919921875
2023-02-02,656.0806274414062
2023-02-03,670.0693359375
2023-02-06,652.6578369140625
2023-02-07,648.3422241210938
2023-02-08,652.3602294921875
2023-02-09,682.1730346679688
2023-02-10,728.75244140625
2023-02-13,750.8764038085938
2023-02-14,751.5709228515625
2023-02-15,753.1087036132812
2023-02-16,758.218017578125
2023-02-17,758.2677001953125
2023-02-20,745.51904296875
2023-02-21,737.4334106445312
2023-02-22,713.3251953125
2023-02-23,716.896728515625
2023-02-24,720.9148559570312
2023-02-27,700.874267578125
2023-02-28,710.001708984375
2023-03-01,724.13916015625
2023-03-02,713.8212280273438
2023-03-03,729.5460815429688
2023-03-06,758.515625
2023-03-08,763.575439453125
2023-03-09,779.2011108398438
2023-03-10,783.7648315429688
2023-03-13,757.7715454101562
2023-03-14,779.4987182617188
2023-03-15,793.1402587890625
2023-03-16,782.9215087890625
2023-03-17,768.5360107421875
2023-03-20,768.5360107421875
2023-03-21,762.8809204101562
2023-03-22,767.6430053710938
2023-03-23,804.400634765625
2023-03-24,773.1988525390625
2023-03-27,762.6824951171875
2023-03-28,744.7254028320312
2023-03-29,765.261962890625
2023-03-31,776.5225219726562
2023-04-03,785.2529907226562
2023-04-05,787.634033203125
2023-04-06,838.3307495117188
2023-04-10,833.320556640625
2023-04-11,840.364501953125
2023-04-12,836.0985107421875
2023-04-13,836.247314453125
2023-04-17,867.6475219726562
2023-04-18,881.8842163085938
2023-04-19,891.60693359375
2023-04-20,872.1119995117188
2023-04-21,844.5809936523438
2023-04-24,851.8234252929688
2023-04-25,870.9710693359375
2023-04-26,863.6294555664062
2023-04-27,862.6373291015625
2023-04-28,873.9970092773438
2023-05-02,923.7015380859375
2023-05-03,903.9586181640625
2023-05-04,892.747802734375
2023-05-05,892.995849609375
2023-05-08,908.0262451171875
2023-05-09,900.6846923828125
2023-05-10,905.5460205078125
2023-05-11,944.9326171875
2023-05-12,936.7477416992188
2023-05-15,942.3531494140625
2023-05-16,918.4929809570312
2023-05-17,912.193115234375
2023-05-18,900.08935546875
2023-05-19,912.540283203125
2023-05-22,926.8763427734375
2023-05-23,922.95751953125
2023-05-24,906.5877075195312
2023-05-25,881.1897583007812
2023-05-26,892.3510131835938
2023-05-29,906.2900390625
2023-05-30,889.5233764648438
2023-05-31,898.40283203125
2023-06-01,923.552734375
2023-06-02,935.5076904296875
2023-06-05,948.35546875
2023-06-06,939.5256958007812
2023-06-07,937.7399291992188
2023-06-08,916.2111206054688
2023-06-09,900.2382202148438
2023-06-12,871.8143920898438
2023-06-13,846.317138671875
2023-06-14,840.7117919921875
2023-06-15,841.0590209960938
2023-06-16,853.9564208984375
2023-06-19,874.1954345703125
2023-06-20,861.2979736328125
2023-06-21,852.7659301757812
2023-06-22,859.9090576171875
2023-06-23,855.6430053710938
2023-06-26,853.6587524414062
2023-06-27,861.2979736328125
2023-06-28,849.0454711914062
2023-06-30,848.648681640625
2023-07-03,858.966552734375
2023-07-04,855.940673828125
2023-07-05,862.8357543945312
2023-07-06,878.46142578125
2023-07-07,880.6441040039062
2023-07-10,872.9056396484375
2023-07-11,875.5347900390625
2023-07-12,868.1931762695312
2023-07-13,861.645263671875
2023-07-14,863.0342407226562
2023-07-17,868.6395874023438
2023-07-18,866.6057739257812
2023-07-19,868.0939331054688
2023-07-20,906.1412353515625
2023-07-21,929.2573852539062
2023-07-24,916.6079711914062
2023-07-25,937.094970703125
2023-07-26,941.7579345703125
2023-07-27,944.883056640625
2023-07-28,930.2991333007812
2023-07-31,942.7500610351562
2023-08-01,926.0826416015625
2023-08-02,944.1389770507812
2023-08-03,940.7657470703125
2023-08-04,924.693603515625
2023-08-07,909.4152221679688
2023-08-08,945.5774536132812
2023-08-09,935.8052368164062
2023-08-10,922.163818359375
2023-08-11,954.06005859375
2023-08-14,941.9406127929688
2023-08-16,956.046875
2023-08-17,922.321044921875
2023-08-18,930.4668579101562
2023-08-21,923.5130615234375
2023-08-22,932.552978515625
2023-08-23,926.2945556640625
2023-08-24,910.1022338867188
2023-08-25,907.0723266601562
2023-08-28,906.9729614257812
2023-08-29,923.364013671875
2023-08-30,932.6026611328125
2023-08-31,924.9534301757812
2023-09-01,916.8076171875
2023-09-04,934.8378295898438
2023-09-05,979.6400756835938
2023-09-06,968.5140380859375
2023-09-07,969.9544677734375
2023-09-08,979.5407104492188
2023-09-11,987.6369018554688
2023-09-12,937.420654296875
2023-09-13,951.1295166015625
2023-09-14,959.5734252929688
2023-09-15,978.795654296875
2023-09-18,966.62646484375
2023-09-20,953.861328125
2023-09-21,944.32470703125
2023-09-22,941.2452392578125
2023-09-25,926.791259765625
2023-09-26,929.1754150390625
2023-09-27,928.13232421875
2023-09-28,932.1555786132812
2023-09-29,936.129150390625
2023-10-03,958.3316650390625
2023-10-04,941.7418823242188
2023-10-05,944.2254028320312
2023-10-06,945.5664672851562
2023-10-09,921.5758666992188
2023-10-10,943.6790771484375
2023-10-11,933.54638671875
2023-10-12,936.6755981445312
2023-10-13,928.5297241210938
2023-10-16,928.5297241210938
2023-10-17,935.6325073242188
2023-10-18,934.7384643554688
2023-10-19,928.8773803710938
2023-10-20,931.8079223632812
2023-10-23,900.06884765625
2023-10-25,887.750732421875
2023-10-26,900.3668212890625
2023-10-27,896.3932495117188
2023-10-30,897.7344360351562
2023-10-31,887.9990844726562
2023-11-01,879.6048583984375
2023-11-02,899.6217651367188
2023-11-03,915.3671875
2023-11-06,897.8336791992188
2023-11-07,873.2470703125
2023-11-08,871.6576538085938
2023-11-09,863.9091186523438
2023-11-10,859.3890991210938
2023-11-13,840.1668701171875
2023-11-15,847.3193359375
2023-11-16,852.0380859375
2023-11-17,856.70703125
2023-11-20,875.4822387695312
2023-11-21,881.442626953125
2023-11-22,872.998779296875
2023-11-23,865.448974609375
2023-11-24,858.4951171875
2023-11-28,858.395751953125
2023-11-29,851.9386596679688
2023-11-30,844.28955078125
2023-12-01,856.6572875976562
2023-12-04,839.6205444335938
2023-12-05,846.42529296875
2023-12-06,839.3225708007812
2023-12-07,843.1470336914062
2023-12-08,839.7198486328125
2023-12-11,835.7462768554688
2023-12-12,830.2825317382812
2023-12-13,828.6931762695312
2023-12-14,830.7792358398438
2023-12-15,842.3523559570312
2023-12-18,861.276611328125
2023-12-19,864.2568359375
2023-12-20,842.898681640625
2023-12-21,839.8192749023438
2023-12-22,813.9908447265625
2023-12-26,805.993896484375
2023-12-27,806.7887573242188
2023-12-28,842.2033081054688
2023-12-29,841.9549560546875
2024-01-01,842.7994384765625
2024-01-02,855.2665405273438
2024-01-03,849.3062133789062
2024-01-04,855.514892578125
2024-01-05,846.2763061523438
2024-01-08,855.8626098632812
2024-01-09,857.9487915039062
2024-01-10,859.637451171875
2024-01-11,879.4061279296875
2024-01-12,897.635009765625
2024-01-15,908.2643432617188
2024-01-16,895.3501586914062
2024-01-17,905.1351928710938
2024-01-18,915.7149047851562
2024-01-19,928.4302978515625
2024-01-23,925.99658203125
2024-01-24,915.4664916992188
2024-01-25,914.0758056640625
2024-01-29,930.5662231445312
2024-01-30,916.26123046875
2024-01-31,926.1455078125
2024-02-01,931.4602661132812
2024-02-02,946.2618408203125
2024-02-05,953.3150024414062
2024-02-06,941.3942260742188
2024-02-07,922.6686401367188
2024-02-08,920.0361938476562
2024-02-09,919.6387939453125
2024-02-12,885.3665771484375
2024-02-13,890.1845092773438
2024-02-14,908.612060546875
2024-02-15,909.158447265625
2024-02-16,917.9003295898438
2024-02-19,936.2285766601562
2024-02-20,930.963623046875
2024-02-21,918.0494384765625
2024-02-22,908.7610473632812
2024-02-23,896.3435668945312
2024-02-26,893.4130859375
2024-02-27,893.3634033203125
2024-02-28,880.7472534179688
2024-02-29,875.1841430664062
2024-03-01,894.4064331054688
2024-03-04,918.2977294921875
2024-03-05,924.3574829101562
2024-03-06,906.4762573242188
2024-03-07,902.7013549804688
2024-03-11,905.08544921875
2024-03-12,897.5357055664062
2024-03-13,870.1675415039062
2024-03-14,907.6187133789062
2024-03-15,884.0254516601562
2024-03-18,887.8500366210938
2024-03-19,906.9729614257812
2024-03-20,887.4029541015625
2024-03-21,895.74755859375
2024-03-22,892.7176513671875
2024-03-26,907.5193481445312
2024-03-27,901.5589599609375
2024-03-28,902.9000244140625
2024-04-01,984.8057250976562
2024-04-02,1051.9593505859375
2024-04-03,1076.546142578125
2024-04-04,1067.3076171875
2024-04-05,1056.8271484375
2024-04-08,1062.638427734375
2024-04-09,1086.2318115234375
2024-04-10,1066.8603515625
2024-04-12,1050.0224609375
2024-04-15,1048.780517578125
2024-04-16,1051.3634033203125
2024-04-18,1027.372802734375
2024-04-19,1018.2833251953125
2024-04-22,1049.97265625
2024-04-23,1036.9591064453125
2024-04-24,1052.207763671875
2024-04-25,1143.5509033203125
2024-04-26,1167.0447998046875
2024-04-29,1192.67431640625
2024-04-30,1181.300048828125
2024-05-02,1197.8402099609375
2024-05-03,1186.0682373046875
2024-05-06,1155.62060546875
2024-05-07,1117.6727294921875
2024-05-08,1177.723876953125
2024-05-09,1134.2626953125
2024-05-10,1173.30322265625
2024-05-13,1183.634521484375
2024-05-14,1370.9893798828125
2024-05-15,1353.95263671875
2024-05-16,1367.5621337890625
2024-05-17,1379.5325927734375
2024-05-21,1445.74267578125
2024-05-22,1571.358154296875
2024-05-23,1501.57177734375
2024-05-24,1519.1051025390625
2024-05-27,1504.2041015625
2024-05-28,1453.68994140625
2024-05-29,1464.3690185546875
2024-05-30,1498.8895263671875
2024-05-31,1497.59814453125
2024-06-03,1529.0390625
2024-06-04,1312.7762451171875
2024-06-05,1417.33154296875
2024-06-06,1540.6123046875
2024-06-07,1520.3966064453125
2024-06-10,1559.0894775390625
2024-06-11,1801.0814208984375
2024-06-12,1757.86865234375
2024-06-13,1709.7882080078125
2024-06-14,1726.3778076171875
2024-06-18,1764.2261962890625
2024-06-19,1717.9339599609375
2024-06-20,1681.625244140625
2024-06-21,1699.5064697265625
2024-06-24,1811.4127197265625
2024-06-25,1792.4388427734375
2024-06-26,1764.772705078125
2024-06-27,1744.30859375
2024-06-28,1751.70947265625
2024-07-01,1715.5496826171875
2024-07-02,1719.572998046875
2024-07-03,1714.0595703125
2024-07-04,1738.6463623046875
2024-07-05,1717.437255859375
2024-07-08,1677.452880859375
2024-07-09,1689.3736572265625
2024-07-10,1688.0325927734375
2024-07-11,1683.6617431640625
2024-07-12,1677.3536376953125
2024-07-15,1705.814453125
2024-07-16,1768.696533203125
2024-07-18,1729.80517578125
2024-07-19,1680.6815185546875
2024-07-22,1727.321533203125
2024-07-23,1639.7535400390625
2024-07-24,1630.46533203125
2024-07-25,1692.8505859375
2024-07-26,1658.47900390625
2024-07-29,1648.8431396484375
2024-07-30,1629.9188232421875
2024-07-31,1608.510986328125
2024-08-01,1570.563232421875
2024-08-02,1584.073486328125
2024-08-05,1534.7015380859375
2024-08-06,1460.0477294921875
2024-08-07,1542.6983642578125
2024-08-08,1613.9251708984375
2024-08-09,1602.5010986328125
2024-08-12,1599.322021484375
2024-08-13,1561.8212890625
2024-08-14,1512.65087890625
2024-08-16,1528.21240234375
2024-08-19,1573.6541748046875
2024-08-20,1573.7535400390625
2024-08-21,1612.334228515625
2024-08-22,1587.6246337890625
2024-08-23,1579.96826171875
2024-08-26,1566.2958984375
2024-08-27,1531.2451171875
2024-08-28,1513.893798828125
2024-08-29,1518.616943359375
2024-08-30,1553.5185546875
2024-09-02,1528.113037109375
2024-09-03,1525.9752197265625
2024-09-04,1517.57275390625
2024-09-05,1514.0430908203125
2024-09-06,1483.4171142578125
2024-09-09,1452.5426025390625
2024-09-10,1549.640625
2024-09-11,1499.37646484375
2024-09-12,1493.2113037109375
2024-09-13,1555.9049072265625
2024-09-16,1598.0653076171875
2024-09-17,1580.2166748046875
2024-09-18,1561.7218017578125
2024-09-19,1516.5784912109375
2024-09-20,1539.9954833984375
2024-09-23,1521.0531005859375
2024-09-24,1537.7581787109375
2024-09-25,1549.3424072265625
2024-09-26,1534.6756591796875
2024-09-27,1536.0677490234375
2024-09-30,1539.89599609375
2024-10-01,1543.8734130859375
2024-10-03,1480.6826171875
2024-10-04,1485.1571044921875
2024-10-07,1447.322265625
2024-10-08,1471.932373046875
2024-10-09,1492.0679931640625
2024-10-10,1481.52783203125
2024-10-11,1476.406982421875
2024-10-14,1465.518798828125
2024-10-15,1469.5460205078125
2024-10-16,1461.7899169921875
2024-10-17,1458.8070068359375
2024-10-18,1436.5335693359375
2024-10-21,1395.7652587890625
2024-10-22,1326.95654296875
2024-10-23,1341.1756591796875
2024-10-24,1325.86279296875
2024-10-25,1297.076416015625
2024-10-28,1317.907958984375
2024-10-29,1328.05029296875
2024-10-30,1322.2830810546875
2024-10-31,1350.37353515625
2024-11-01,1385.4241943359375
2024-11-04,1322.6806640625
2024-11-05,1304.0865478515625
2024-11-06,1358.9248046875
2024-11-07,1315.32275390625
2024-11-08,1263.3681640625
2024-11-11,1275.25048828125
2024-11-12,1214.3466796875
2024-11-13,1191.029296875
2024-11-14,1219.318359375
2024-11-18,1195.65283203125
2024-11-19,1263.2188720703125
2024-11-21,1272.3668212890625
2024-11-22,1272.2176513671875
2024-11-25,1329.6412353515625
2024-11-26,1322.8299560546875
2024-11-27,1318.8028564453125
2024-11-28,1330.5361328125
2024-11-29,1323.62548828125
2024-12-02,1391.43994140625
2024-12-03,1418.93359375
2024-12-04,1462.3865966796875
2024-12-05,1444.587890625
2024-12-06,1443.4940185546875
2024-12-09,1452.741455078125
2024-12-10,1445.93017578125
2024-12-11,1494.8023681640625
2024-12-12,1478.19677734375
2024-12-13,1460.4974365234375
2024-12-16,1510.115234375
2024-12-17,1503.9503173828125
2024-12-18,1498.5809326171875
2024-12-19,1484.958251953125
2024-12-20,1424.700927734375
2024-12-23,1451.2996826171875
2024-12-24,1493.9571533203125
2024-12-26,1479.88720703125
2024-12-27,1487.2950439453125
2024-12-30,1489.5323486328125
2024-12-31,1508.6734619140625
2025-01-01,1496.940185546875
2025-01-02,1518.3682861328125
2025-01-03,1501.3153076171875
2025-01-06,1407.05126953125
2025-01-07,1458.2103271484375
2025-01-08,1441.8533935546875
2025-01-09,1418.0386962890625
2025-01-10,1382.7393798828125
2025-01-13,1301.6007080078125
2025-01-14,1332.7734375
2025-01-15,1345.5010986328125
2025-01-16,1381.7449951171875
2025-01-17,1386.2196044921875
2025-01-20,1366.282958984375
2025-01-21,1334.5633544921875
2025-01-22,1283.55322265625
2025-01-23,1275.9962158203125
2025-01-24,1228.118408203125
2025-01-27,1211.3138427734375
2025-01-28,1196.398681640625
2025-01-29,1219.417724609375
2025-01-30,1233.7861328125
2025-01-31,1274.6539306640625
2025-02-01,1281.0673828125
2025-02-03,1212.4573974609375
2025-02-04,1204.751220703125
2025-02-05,1240.8956298828125
2025-02-06,1265.4561767578125
2025-02-07,1265.85400390625
2025-02-10,1227.8697509765625
2025-02-11,1163.3365478515625
2025-02-12,1165.4249267578125
2025-02-13,1143.3006591796875
2025-02-14,1147.9241943359375
2025-02-17,1112.227294921875
2025-02-18,1047.29638671875
2025-02-19,1071.9561767578125
2025-02-20,1123.861083984375
2025-02-21,1102.781005859375
2025-02-24,1074.7900390625
2025-02-25,1050.3291015625
2025-02-27,988.8784790039062
2025-02-28,958.9486083984375
2025-03-03,980.7247314453125
2025-03-04,1000.9597778320312
2025-03-05,1066.0894775390625
2025-03-06,1066.288330078125
2025-03-07,1081.3526611328125
2025-03-10,1033.0770263671875
2025-03-11,1026.71337890625
2025-03-12,1006.2297973632812
2025-03-13,996.7337646484375
2025-03-17,1005.3845825195312
2025-03-18,1005.3845825195312
2025-03-19,1059.0296630859375
2025-03-20,1069.7685546875
2025-03-21,1121.3751220703125
2025-03-24,1115.1605224609375
2025-03-25,1075.8837890625
2025-03-26,1042.7720947265625
2025-03-27,1081.1539306640625
2025-03-28,1050.8262939453125
2025-04-01,1086.9210205078125
2025-04-02,1077.6239013671875
2025-04-03,1096.76513671875
2025-04-04,1039.689453125
2025-04-07,1007.3235473632812
2025-04-08,1022.3878784179688
2025-04-09,1021.1449584960938
2025-04-11,1046.8985595703125
2025-04-15,1078.7674560546875
2025-04-16,1111.4814453125
2025-04-17,1115.65771484375
2025-04-21,1132.36279296875
2025-04-22,1136.936767578125
2025-04-23,1118.044189453125
2025-04-24,1120.530029296875
2025-04-25,1079.8612060546875
2025-04-28,1079.46337890625
2025-04-29,1082.148193359375
2025-04-30,1067.9290771484375
2025-05-02,1109.8905029296875
2025-05-05,1123.2147216796875
2025-05-06,1089.50634765625
2025-05-07,1093.38427734375
2025-05-08,1074.093994140625
2025-05-09,1066.039794921875
2025-05-12,1124.9051513671875
2025-05-13,1136.1412353515625
2025-05-14,1143.2010498046875
2025-05-15,1178.99755859375
2025-05-16,1220.362548828125
2025-05-19,1229.0133056640625
2025-05-20,1227.9195556640625
2025-05-21,1246.712646484375
2025-05-22,1152.8463134765625
2025-05-23,1131.4678955078125
2025-05-26,1120.0328369140625
2025-05-27,1106.112060546875
2025-05-28,1103.5267333984375
2025-05-29,1124.9051513671875
2025-05-30,1113.47021484375
2025-06-02,1125.10400390625
2025-06-03,1067.9290771484375
2025-06-04,1054.107666015625
2025-06-05,1043.3687744140625
2025-06-06,1081.2532958984375
2025-06-09,1093.8814697265625
2025-06-10,1096.9639892578125
2025-06-11,1097.1629638671875
2025-06-12,1071.6080322265625
2025-06-13,1053.510986328125
2025-06-16,1046.550537109375
2025-06-17,1016.819580078125
2025-06-18,1020.9959106445312
2025-06-19,1011.6490478515625
2025-06-20,998.2252807617188
2025-06-23,1007.4727172851562
2025-06-24,1030.740478515625
2025-06-25,1034.220703125
2025-06-26,1056.295166015625
2025-06-27,1044.2635498046875
2025-06-30,1071.9063720703125
2025-07-01,1078.8668212890625
2025-07-02,1034.7177734375
2025-07-03,1048.4398193359375
2025-07-04,1056.1956787109375
2025-07-07,1054.3065185546875
2025-07-08,1044.8602294921875
2025-07-09,1058.184326171875
2025-07-10,1108.1007080078125
2025-07-11,1081.4521484375
2025-07-14,1065.1448974609375
2025-07-15,1076.2816162109375
2025-07-16,1097.2623291015625
2025-07-17,1109.2938232421875
2025-07-18,1095.472412109375
2025-07-21,1082.7447509765625
2025-07-22,1073.19921875
2025-07-23,1078.36962890625
2025-07-24,1071.21044921875
2025-07-25,1056.1956787109375
2025-07-28,1040.2861328125
2025-07-29,1033.8228759765625
2025-07-30,1049.8319091796875
2025-07-31,1032.6297607421875
2025-08-01,1021.2941284179688
2025-08-04,1026.1663818359375
2025-08-05,1022.3878784179688
2025-08-06,990.7677001953125
2025-08-07,959.545166015625
2025-08-08,987.088623046875
2025-08-11,989.872802734375
2025-08-12,986.186279296875
2025-08-13,991.6661987304688
2025-08-14,959.484130859375
2025-08-18,972.2373657226562
2025-08-19,980.1085815429688
2025-08-20,994.6552124023438
2025-08-21,1003.1242065429688
2025-08-22,996.1497802734375
2025-08-25,993.3599853515625
2025-08-26,973.5325927734375
2025-08-28,970.7428588867188
2025-08-29,967.7537841796875
2025-09-01,988.4280395507812
2025-09-02,994.7050170898438
2025-09-03,992.4134521484375
2025-09-04,989.6236572265625
2025-09-05,994.8544921875
2025-09-08,990.221435546875
2025-09-09,972.2871704101562
2025-09-10,980.1085815429688
2025-09-11,972.934814453125
2025-09-12,969.7465209960938
2025-09-15,1002.9747924804688
2025-09-16,1022.403564453125
2025-09-17,1029.8262939453125
2025-09-18,1016.774169921875
2025-09-19,1001.1314697265625
2025-09-22,994.5556030273438
2025-09-23,989.22509765625
2025-09-24,971.5897827148438
2025-09-25,962.2738647460938
2025-09-26,936.9666748046875
2025-09-29,933.828125
2025-09-30,926.4053344726562
2025-10-01,957.3419189453125
2025-10-03,951.7623901367188
2025-10-06,932.732177734375
