Date,NAM-INDIA
2021-08-23,333.0134582519531
2021-08-24,342.0867004394531
2021-08-25,344.4406433105469
2021-08-26,349.0628662109375
2021-08-27,351.0315856933594
2021-08-30,360.0619812011719
2021-08-31,363.0150451660156
2021-09-01,348.1212463378906
2021-09-02,353.3426208496094
2021-09-03,358.8636474609375
2021-09-06,360.6183776855469
2021-09-07,359.505615234375
2021-09-08,373.0298156738281
2021-09-09,376.8388671875
2021-09-13,373.8858337402344
2021-09-14,374.7846374511719
2021-09-15,377.6949157714844
2021-09-16,377.5664978027344
2021-09-17,376.28253173828125
2021-09-20,371.8315124511719
2021-09-21,367.68011474609375
2021-09-22,372.5162658691406
2021-09-23,380.00604248046875
2021-09-24,374.44219970703125
2021-09-27,374.228271484375
2021-09-28,369.306396484375
2021-09-29,369.434814453125
2021-09-30,364.08502197265625
2021-10-01,377.1812438964844
2021-10-04,383.9862060546875
2021-10-05,383.6866149902344
2021-10-06,379.32122802734375
2021-10-07,381.1187438964844
2021-10-08,382.8735046386719
2021-10-11,380.3910827636719
2021-10-12,384.7993469238281
2021-10-13,378.03729248046875
2021-10-14,384.4141845703125
2021-10-18,386.6397705078125
2021-10-19,392.11798095703125
2021-10-20,394.64300537109375
2021-10-21,390.66278076171875
2021-10-22,384.58538818359375
2021-10-25,370.8043518066406
2021-10-26,368.8784484863281
2021-10-27,372.4306945800781
2021-10-28,357.0232849121094
2021-10-29,358.09326171875
2021-11-01,362.15911865234375
2021-11-02,361.26031494140625
2021-11-03,361.60272216796875
2021-11-04,363.8710632324219
2021-11-08,368.0137939453125
2021-11-09,371.16400146484375
2021-11-10,368.1863708496094
2021-11-11,363.09429931640625
2021-11-12,364.4320373535156
2021-11-15,360.3324279785156
2021-11-16,361.02288818359375
2021-11-17,361.7996520996094
2021-11-18,348.1199645996094
2021-11-22,334.82867431640625
2021-11-23,340.52490234375
2021-11-24,337.3747253417969
2021-11-25,335.1739196777344
2021-11-26,324.7738342285156
2021-11-29,318.5597839355469
2021-11-30,316.1431579589844
2021-12-01,321.6236877441406
2021-12-02,319.6386413574219
2021-12-03,316.1000061035156
2021-12-06,313.4676513671875
2021-12-07,314.97802734375
2021-12-08,321.1921081542969
2021-12-09,321.8825988769531
2021-12-10,320.0701599121094
2021-12-13,316.18634033203125
2021-12-14,310.4468994140625
2021-12-15,306.5199279785156
2021-12-16,298.3207702636719
2021-12-17,289.387939453125
2021-12-20,276.7439270019531
2021-12-21,282.61285400390625
2021-12-22,284.5547790527344
2021-12-23,290.1215515136719
2021-12-24,291.5024719238281
2021-12-27,292.1497497558594
2021-12-28,297.5008239746094
2021-12-29,297.80291748046875
2021-12-30,298.75225830078125
2021-12-31,303.6717834472656
2022-01-03,306.64935302734375
2022-01-04,307.2535095214844
2022-01-05,306.3041687011719
2022-01-06,306.3904724121094
2022-01-07,305.3547668457031
2022-01-10,312.5614013671875
2022-01-11,319.2071228027344
2022-01-12,319.6817932128906
2022-01-13,318.4302978515625
2022-01-14,318.38714599609375
2022-01-17,317.09259033203125
2022-01-18,306.47674560546875
2022-01-19,310.9216003417969
2022-01-20,310.9216003417969
2022-01-21,309.2817077636719
2022-01-24,287.9638671875
2022-01-25,287.31658935546875
2022-01-27,279.9804382324219
2022-01-28,290.2078857421875
2022-01-31,296.4651184082031
2022-02-01,297.9754943847656
2022-02-02,302.24774169921875
2022-02-03,299.3132629394531
2022-02-04,298.8385925292969
2022-02-07,286.3671875
2022-02-08,283.56219482421875
2022-02-09,287.1007995605469
2022-02-10,287.5755310058594
2022-02-11,285.4609680175781
2022-02-14,274.4568176269531
2022-02-15,281.2750244140625
2022-02-16,277.4344177246094
2022-02-17,276.57135009765625
2022-02-18,270.44354248046875
2022-02-21,262.33062744140625
2022-02-22,272.3854675292969
2022-02-23,269.01947021484375
2022-02-24,267.8543395996094
2022-02-25,266.9049072265625
2022-02-28,265.6534423828125
2022-03-02,265.8692321777344
2022-03-03,265.17877197265625
2022-03-04,258.489990234375
2022-03-07,249.98873901367188
2022-03-08,254.045166015625
2022-03-09,264.5746154785156
2022-03-10,268.24267578125
2022-03-11,269.2352294921875
2022-03-14,277.9953918457031
2022-03-15,272.6012268066406
2022-03-16,289.73321533203125
2022-03-17,291.6750793457031
2022-03-21,290.68255615234375
2022-03-22,288.9564208984375
2022-03-23,289.9920959472656
2022-03-24,291.54559326171875
2022-03-25,298.1481628417969
2022-03-28,299.0975036621094
2022-03-29,293.487548828125
2022-03-30,298.1912841796875
2022-03-31,300.046875
2022-04-01,291.8045654296875
2022-04-04,299.5290222167969
2022-04-05,306.3473205566406
2022-04-06,302.0751037597656
2022-04-07,290.63946533203125
2022-04-08,290.2078857421875
2022-04-11,286.0219421386719
2022-04-12,285.2021179199219
2022-04-13,286.539794921875
2022-04-18,286.194580078125
2022-04-19,276.4418640136719
2022-04-20,280.153076171875
2022-04-21,286.2808532714844
2022-04-22,282.35394287109375
2022-04-25,273.8958435058594
2022-04-26,283.6053466796875
2022-04-27,276.7007751464844
2022-04-28,276.0966491699219
2022-04-29,273.1622009277344
2022-05-02,268.7173767089844
2022-05-04,263.4958190917969
2022-05-05,259.78460693359375
2022-05-06,253.95880126953125
2022-05-09,248.694091796875
2022-05-10,239.459228515625
2022-05-11,242.09158325195312
2022-05-12,241.7032012939453
2022-05-13,237.56051635742188
2022-05-16,228.75714111328125
2022-05-17,237.7762451171875
2022-05-18,238.63929748535156
2022-05-19,225.43434143066406
2022-05-20,231.26007080078125
2022-05-23,233.89242553710938
2022-05-24,234.02186584472656
2022-05-25,231.17376708984375
2022-05-26,234.58287048339844
2022-05-27,241.53062438964844
2022-05-30,245.8890838623047
2022-05-31,245.11239624023438
2022-06-01,244.03353881835938
2022-06-02,247.61526489257812
2022-06-03,244.55140686035156
2022-06-06,244.93975830078125
2022-06-07,238.81195068359375
2022-06-08,244.33558654785156
2022-06-09,245.11239624023438
2022-06-10,243.51568603515625
2022-06-13,239.71815490722656
2022-06-14,243.6882781982422
2022-06-15,243.64511108398438
2022-06-16,245.3712921142578
2022-06-17,241.44430541992188
2022-06-20,232.03683471679688
2022-06-21,235.3596954345703
2022-06-22,229.74969482421875
2022-06-23,240.36549377441406
2022-06-24,243.29991149902344
2022-06-27,246.23440551757812
2022-06-28,241.4011688232422
2022-06-29,237.68994140625
2022-06-30,240.66220092773438
2022-07-01,241.3719482421875
2022-07-04,243.94497680664062
2022-07-05,246.20738220214844
2022-07-06,247.62696838378906
2022-07-07,249.6676025390625
2022-07-08,255.1240997314453
2022-07-11,266.1258239746094
2022-07-12,258.5843200683594
2022-07-13,255.78953552246094
2022-07-14,253.3052520751953
2022-07-15,245.05398559570312
2022-07-18,248.78038024902344
2022-07-19,249.80072021484375
2022-07-20,247.3607940673828
2022-07-21,253.5714569091797
2022-07-22,254.76922607421875
2022-07-25,252.37368774414062
2022-07-26,246.38487243652344
2022-07-27,252.5955047607422
2022-07-28,257.6971130371094
2022-07-29,247.8043975830078
2022-08-01,249.312744140625
2022-08-02,254.3255615234375
2022-08-03,265.0611572265625
2022-08-04,265.7708740234375
2022-08-05,265.5934753417969
2022-08-08,270.828125
2022-08-10,276.3290100097656
2022-08-11,277.304931640625
2022-08-12,272.9131164550781
2022-08-16,278.7245178222656
2022-08-17,278.8576354980469
2022-08-18,278.4139709472656
2022-08-19,270.2957763671875
2022-08-22,274.7763366699219
2022-08-23,275.97412109375
2022-08-24,277.7929382324219
2022-08-25,269.05364990234375
2022-08-26,273.35675048828125
2022-08-29,266.43634033203125
2022-08-30,267.8559265136719
2022-09-01,266.7025146484375
2022-09-02,258.4956359863281
2022-09-05,261.645263671875
2022-09-06,264.2182312011719
2022-09-07,264.1295166015625
2022-09-08,265.0168151855469
2022-09-09,263.33099365234375
2022-09-12,264.085205078125
2022-09-13,262.84307861328125
2022-09-14,261.7783203125
2022-09-15,261.334716796875
2022-09-16,259.4715881347656
2022-09-19,252.63980102539062
2022-09-20,251.3533477783203
2022-09-21,250.33303833007812
2022-09-22,252.24058532714844
2022-09-23,247.53826904296875
2022-09-26,240.70655822753906
2022-09-27,235.11700439453125
2022-09-28,234.09666442871094
2022-09-29,236.935791015625
2022-09-30,238.3553924560547
2022-10-03,237.3794403076172
2022-10-04,240.48472595214844
2022-10-06,241.5493927001953
2022-10-07,240.30726623535156
2022-10-10,240.04110717773438
2022-10-11,236.62525939941406
2022-10-12,235.4718780517578
2022-10-13,241.1057891845703
2022-10-14,241.3719482421875
2022-10-17,241.06146240234375
2022-10-18,238.9764404296875
2022-10-19,235.29444885253906
2022-10-20,239.81932067871094
2022-10-21,237.73431396484375
2022-10-24,241.06146240234375
2022-10-25,237.91177368164062
2022-10-27,237.82302856445312
2022-10-28,237.64559936523438
2022-10-31,239.9967498779297
2022-11-01,243.05865478515625
2022-11-02,241.79786682128906
2022-11-03,238.2406463623047
2022-11-04,238.78103637695312
2022-11-07,240.71717834472656
2022-11-09,241.9329376220703
2022-11-10,232.34207153320312
2022-11-11,237.34011840820312
2022-11-14,236.39456176757812
2022-11-15,234.72854614257812
2022-11-16,235.85423278808594
2022-11-17,234.18820190429688
2022-11-18,231.8917999267578
2022-11-21,232.38706970214844
2022-11-22,232.6122283935547
2022-11-23,231.8917999267578
2022-11-24,232.43212890625
2022-11-25,234.54843139648438
2022-11-28,242.83351135253906
2022-11-29,236.48460388183594
2022-11-30,244.31939697265625
2022-12-01,241.88792419433594
2022-12-02,242.92352294921875
2022-12-05,240.9423065185547
2022-12-06,239.0511932373047
2022-12-07,242.11305236816406
2022-12-08,243.148681640625
2022-12-09,243.4188232421875
2022-12-12,242.29315185546875
2022-12-13,243.05865478515625
2022-12-14,243.0136260986328
2022-12-15,240.62716674804688
2022-12-16,240.8072509765625
2022-12-19,239.77162170410156
2022-12-20,237.92550659179688
2022-12-21,231.03627014160156
2022-12-22,227.83932495117188
2022-12-23,220.9501190185547
2022-12-26,226.62356567382812
2022-12-27,229.8655548095703
2022-12-28,226.9387969970703
2022-12-29,225.6329803466797
2022-12-30,224.3721923828125
2023-01-02,226.48851013183594
2023-01-03,227.97439575195312
2023-01-04,227.20895385742188
2023-01-05,227.02883911132812
2023-01-06,225.40785217285156
2023-01-09,225.58795166015625
2023-01-10,225.54290771484375
2023-01-11,225.94818115234375
2023-01-12,226.9387969970703
2023-01-13,227.92938232421875
2023-01-16,225.452880859375
2023-01-17,227.11888122558594
2023-01-18,225.0026092529297
2023-01-19,224.9125213623047
2023-01-20,221.76060485839844
2023-01-23,220.36476135253906
2023-01-24,219.91448974609375
2023-01-25,217.7081298828125
2023-01-27,217.12277221679688
2023-01-30,211.9896240234375
2023-01-31,224.1920928955078
2023-02-01,215.9520721435547
2023-02-02,211.76449584960938
2023-02-03,207.66700744628906
2023-02-06,205.32557678222656
2023-02-07,198.07611083984375
2023-02-08,202.26370239257812
2023-02-09,200.59768676757812
2023-02-10,201.27310180664062
2023-02-13,199.9222412109375
2023-02-14,202.4438018798828
2023-02-15,203.70455932617188
2023-02-16,202.53384399414062
2023-02-17,200.19241333007812
2023-02-20,197.04049682617188
2023-02-21,193.43829345703125
2023-02-22,196.54519653320312
2023-02-23,199.8321990966797
2023-02-24,198.1211395263672
2023-02-27,194.38385009765625
2023-02-28,199.33689880371094
2023-03-01,201.63328552246094
2023-03-02,201.45318603515625
2023-03-03,202.08355712890625
2023-03-06,204.37998962402344
2023-03-08,205.05538940429688
2023-03-09,201.7683868408203
2023-03-10,204.3349609375
2023-03-13,198.25624084472656
2023-03-14,194.1136932373047
2023-03-15,196.22999572753906
2023-03-16,194.20376586914062
2023-03-17,195.1493377685547
2023-03-20,193.30320739746094
2023-03-21,192.67282104492188
2023-03-22,190.7816619873047
2023-03-23,187.89988708496094
2023-03-24,185.60350036621094
2023-03-27,181.23582458496094
2023-03-28,181.10073852539062
2023-03-29,183.84742736816406
2023-03-31,189.16067504882812
2023-04-03,194.33883666992188
2023-04-05,197.580810546875
2023-04-06,197.4907684326172
2023-04-10,193.16812133789062
2023-04-11,196.00486755371094
2023-04-12,207.35179138183594
2023-04-13,212.93519592285156
2023-04-17,215.27664184570312
2023-04-18,214.3760986328125
2023-04-19,208.7926788330078
2023-04-20,212.2147674560547
2023-04-21,213.5205841064453
2023-04-24,211.22415161132812
2023-04-25,211.76449584960938
2023-04-26,212.6650390625
2023-04-27,213.16033935546875
2023-04-28,214.51116943359375
2023-05-02,214.46615600585938
2023-05-03,215.1415557861328
2023-05-04,213.11532592773438
2023-05-05,211.62940979003906
2023-05-08,212.2147674560547
2023-05-09,215.32168579101562
2023-05-10,212.75511169433594
2023-05-11,214.1509552001953
2023-05-12,213.38548278808594
2023-05-15,216.2672576904297
2023-05-16,213.88079833984375
2023-05-17,212.43991088867188
2023-05-18,212.48492431640625
2023-05-19,212.80014038085938
2023-05-22,213.43052673339844
2023-05-23,211.89959716796875
2023-05-24,209.64820861816406
2023-05-25,208.11727905273438
2023-05-26,213.16033935546875
2023-05-29,219.86944580078125
2023-05-30,221.31033325195312
2023-05-31,224.9125213623047
2023-06-01,223.20150756835938
2023-06-02,222.48106384277344
2023-06-05,225.49789428710938
2023-06-06,229.77549743652344
2023-06-07,231.03627014160156
2023-06-08,225.2727508544922
2023-06-09,220.4998321533203
2023-06-12,220.58990478515625
2023-06-13,220.54486083984375
2023-06-14,219.82443237304688
2023-06-15,220.8600616455078
2023-06-16,221.8506622314453
2023-06-19,221.71559143066406
2023-06-20,227.20895385742188
2023-06-21,229.50535583496094
2023-06-22,228.784912109375
2023-06-23,225.58795166015625
2023-06-26,230.5409698486328
2023-06-27,232.52220153808594
2023-06-28,232.52220153808594
2023-06-30,267.2567138671875
2023-07-03,264.6134033203125
2023-07-04,264.38153076171875
2023-07-05,264.5206604003906
2023-07-06,265.5872802734375
2023-07-07,265.7264404296875
2023-07-10,266.0973815917969
2023-07-11,271.9869689941406
2023-07-12,275.88250732421875
2023-07-13,271.2449645996094
2023-07-14,275.51141357421875
2023-07-17,276.9026794433594
2023-07-18,276.9490661621094
2023-07-19,275.51141357421875
2023-07-20,288.7281494140625
2023-07-21,289.6556396484375
2023-07-24,293.08740234375
2023-07-25,292.8091735839844
2023-07-26,289.56298828125
2023-07-27,293.9685363769531
2023-07-28,295.82354736328125
2023-07-31,293.3656311035156
2023-08-01,293.1801452636719
2023-08-02,290.3512878417969
2023-08-03,289.9803161621094
2023-08-04,288.4963073730469
2023-08-07,287.56878662109375
2023-08-08,287.4297180175781
2023-08-09,293.08740234375
2023-08-10,297.632080078125
2023-08-11,296.4727478027344
2023-08-14,291.83526611328125
2023-08-16,291.2323913574219
2023-08-17,294.89605712890625
2023-08-18,289.7020568847656
2023-08-21,292.113525390625
2023-08-22,287.8470764160156
2023-08-23,288.4963073730469
2023-08-24,290.62957763671875
2023-08-25,287.56878662109375
2023-08-28,288.6354675292969
2023-08-29,294.1540222167969
2023-08-30,289.60931396484375
2023-08-31,289.2846984863281
2023-09-01,294.24676513671875
2023-09-04,294.014892578125
2023-09-05,299.1160888671875
2023-09-06,303.0115966796875
2023-09-07,308.4374084472656
2023-09-08,307.4635314941406
2023-09-11,311.96185302734375
2023-09-12,308.0663757324219
2023-09-13,313.4921875
2023-09-14,312.1009826660156
2023-09-15,309.13299560546875
2023-09-18,305.7940673828125
2023-09-20,303.8927001953125
2023-09-21,303.382568359375
2023-09-22,307.046142578125
2023-09-25,305.7940673828125
2023-09-26,306.90704345703125
2023-09-27,307.4635314941406
2023-09-28,308.80841064453125
2023-09-29,304.1709289550781
2023-10-03,310.848876953125
2023-10-04,308.4837646484375
2023-10-05,310.2923583984375
2023-10-06,310.2923583984375
2023-10-09,312.5184020996094
2023-10-10,314.651611328125
2023-10-11,325.2250061035156
2023-10-12,351.6584777832031
2023-10-13,365.7099914550781
2023-10-16,358.8929748535156
2023-10-17,354.90472412109375
2023-10-18,345.16607666015625
2023-10-19,339.09100341796875
2023-10-20,342.476318359375
2023-10-23,332.18115234375
2023-10-25,334.0361633300781
2023-10-26,331.8101806640625
2023-10-27,344.8414611816406
2023-10-30,344.0067443847656
2023-10-31,363.066650390625
2023-11-01,356.0640869140625
2023-11-02,357.3161926269531
2023-11-03,364.9680480957031
2023-11-06,374.474853515625
2023-11-07,376.05157470703125
2023-11-08,375.7269287109375
2023-11-09,376.43212890625
2023-11-10,373.7053527832031
2023-11-13,378.6417541503906
2023-11-15,380.8043212890625
2023-11-16,392.27545166015625
2023-11-17,395.8954162597656
2023-11-20,392.7455749511719
2023-11-21,387.4801330566406
2023-11-22,384.847412109375
2023-11-23,394.1559753417969
2023-11-24,382.8258361816406
2023-11-28,382.12066650390625
2023-11-29,385.5525817871094
2023-11-30,393.16864013671875
2023-12-01,403.511474609375
2023-12-04,415.0766906738281
2023-12-05,417.9444885253906
2023-12-06,424.66729736328125
2023-12-07,415.4057312011719
2023-12-08,407.64862060546875
2023-12-11,412.34991455078125
2023-12-12,416.0639343261719
2023-12-13,432.1893615722656
2023-12-14,415.92291259765625
2023-12-15,421.9405822753906
2023-12-18,417.568359375
2023-12-19,422.2226257324219
2023-12-20,432.142333984375
2023-12-21,429.9327697753906
2023-12-22,428.0992431640625
2023-12-26,417.00421142578125
2023-12-27,412.39697265625
2023-12-28,408.5888671875
2023-12-29,421.0943603515625
2024-01-01,428.6634216308594
2024-01-02,438.9122009277344
2024-01-03,432.61248779296875
2024-01-04,443.3314208984375
2024-01-05,451.79376220703125
2024-01-08,441.5919494628906
2024-01-09,462.27764892578125
2024-01-10,455.13165283203125
2024-01-11,470.3638000488281
2024-01-12,483.85650634765625
2024-01-15,483.85650634765625
2024-01-16,471.4450988769531
2024-01-17,457.2942810058594
2024-01-18,480.33056640625
2024-01-19,467.1669616699219
2024-01-23,457.2942810058594
2024-01-24,467.4960632324219
2024-01-25,485.6430358886719
2024-01-29,492.22479248046875
2024-01-30,489.404052734375
2024-01-31,493.400146484375
2024-02-01,476.99261474609375
2024-02-02,475.1591491699219
2024-02-05,461.1022644042969
2024-02-06,474.35992431640625
2024-02-07,469.61163330078125
2024-02-08,465.33343505859375
2024-02-09,454.8026123046875
2024-02-12,451.4176025390625
2024-02-13,446.8573913574219
2024-02-14,459.9739990234375
2024-02-15,459.6448974609375
2024-02-16,465.0043640136719
2024-02-19,480.18951416015625
2024-02-20,472.7144775390625
2024-02-21,474.6419677734375
2024-02-22,470.081787109375
2024-02-23,474.0308532714844
2024-02-26,490.43829345703125
2024-02-27,497.3492126464844
2024-02-28,496.408935546875
2024-02-29,484.8437805175781
2024-03-01,485.2668762207031
2024-03-04,482.96331787109375
2024-03-05,484.51470947265625
2024-03-06,477.415771484375
2024-03-07,462.7947692871094
2024-03-11,473.5606994628906
2024-03-12,464.3931884765625
2024-03-13,418.6026611328125
2024-03-14,444.2716979980469
2024-03-15,436.65557861328125
2024-03-18,419.1667785644531
2024-03-19,408.7769470214844
2024-03-20,414.8416748046875
2024-03-21,419.40185546875
2024-03-22,421.8465270996094
2024-03-26,427.8171691894531
2024-03-27,437.0787353515625
2024-03-28,443.0023498535156
2024-04-01,457.52935791015625
2024-04-02,456.91815185546875
2024-04-03,474.5479736328125
2024-04-04,490.3443298339844
2024-04-05,500.1700439453125
2024-04-08,485.83111572265625
2024-04-09,494.2934265136719
2024-04-10,513.380615234375
2024-04-12,510.3247375488281
2024-04-15,503.5079345703125
2024-04-16,520.1974487304688
2024-04-18,520.5736083984375
2024-04-19,527.6255493164062
2024-04-22,543.2338256835938
2024-04-23,529.035888671875
2024-04-24,549.4395141601562
2024-04-25,546.7127685546875
2024-04-26,545.443359375
2024-04-29,551.9781494140625
2024-04-30,553.482666015625
2024-05-02,548.4522705078125
2024-05-03,562.9322509765625
2024-05-06,550.6148071289062
2024-05-07,540.2720336914062
2024-05-08,545.208251953125
2024-05-09,540.695068359375
2024-05-10,538.25048828125
2024-05-13,529.4119262695312
2024-05-14,527.3433837890625
2024-05-15,528.5657958984375
2024-05-16,545.0203247070312
2024-05-17,557.9017944335938
2024-05-21,563.9664306640625
2024-05-22,557.9489135742188
2024-05-23,583.0066528320312
2024-05-24,574.4503784179688
2024-05-27,571.1124267578125
2024-05-28,570.078125
2024-05-29,574.5913696289062
2024-05-30,565.000732421875
2024-05-31,562.5560302734375
2024-06-03,586.4385986328125
2024-06-04,513.7567138671875
2024-06-05,513.3335571289062
2024-06-06,577.318115234375
2024-06-07,571.25341796875
2024-06-10,563.5433349609375
2024-06-11,575.1555786132812
2024-06-12,610.1801147460938
2024-06-13,602.4230346679688
2024-06-14,607.87646484375
2024-06-18,615.4925537109375
2024-06-19,612.20166015625
2024-06-20,613.941162109375
2024-06-21,624.7540893554688
2024-06-24,612.4367065429688
2024-06-25,632.2291870117188
2024-06-26,620.9931030273438
2024-06-27,622.685546875
2024-06-28,616.183837890625
2024-07-01,634.6373291015625
2024-07-02,622.20751953125
2024-07-03,629.6175537109375
2024-07-04,621.8250122070312
2024-07-05,629.3307495117188
2024-07-08,638.1749877929688
2024-07-09,634.0636596679688
2024-07-10,637.7925415039062
2024-07-11,636.4061279296875
2024-07-12,634.0636596679688
2024-07-15,641.8082885742188
2024-07-16,633.3464965820312
2024-07-18,623.3070678710938
2024-07-19,607.3395385742188
2024-07-22,610.7338256835938
2024-07-23,600.8377685546875
2024-07-24,604.8057250976562
2024-07-25,611.0206298828125
2024-07-26,623.6417236328125
2024-07-29,622.3030395507812
2024-07-30,618.3350830078125
2024-07-31,616.7096557617188
2024-08-01,629.3784790039062
2024-08-02,612.2636108398438
2024-08-05,575.4044189453125
2024-08-06,574.878662109375
2024-08-07,607.4351196289062
2024-08-08,614.84521484375
2024-08-09,630.8126831054688
2024-08-12,611.7855224609375
2024-08-13,617.1399536132812
2024-08-14,610.9728393554688
2024-08-16,656.7240600585938
2024-08-19,683.7828979492188
2024-08-20,673.1218872070312
2024-08-21,698.9854736328125
2024-08-22,685.3604736328125
2024-08-23,676.372802734375
2024-08-26,669.2017211914062
2024-08-27,667.3850708007812
2024-08-28,665.9508056640625
2024-08-29,647.1148681640625
2024-08-30,643.5293579101562
2024-09-02,654.0468139648438
2024-09-03,660.5486450195312
2024-09-04,657.536865234375
2024-09-05,676.61181640625
2024-09-06,657.0587158203125
2024-09-09,642.8600463867188
2024-09-10,644.6289672851562
2024-09-11,645.7763061523438
2024-09-12,642.8600463867188
2024-09-13,644.4854736328125
2024-09-16,638.2227783203125
2024-09-17,629.4740600585938
2024-09-18,639.3701782226562
2024-09-19,623.6895141601562
2024-09-20,636.0714721679688
2024-09-23,663.9429931640625
2024-09-24,652.5648803710938
2024-09-25,658.1582641601562
2024-09-26,644.6767578125
2024-09-27,628.9482421875
2024-09-30,622.972412109375
2024-10-01,655.1942749023438
2024-10-03,630.1434326171875
2024-10-04,630.334716796875
2024-10-07,603.3715209960938
2024-10-08,605.6661987304688
2024-10-09,616.8052368164062
2024-10-10,613.1719970703125
2024-10-11,669.5363159179688
2024-10-14,666.5245361328125
2024-10-15,676.0380859375
2024-10-16,687.1771850585938
2024-10-17,676.56396484375
2024-10-18,672.5482177734375
2024-10-21,670.6359252929688
2024-10-22,630.8605346679688
2024-10-23,659.83154296875
2024-10-24,649.40966796875
2024-10-25,651.6565551757812
2024-10-28,648.071044921875
2024-10-29,641.2824096679688
2024-10-30,656.5806884765625
2024-10-31,677.1376953125
2024-11-01,682.1574096679688
2024-11-04,672.3569946289062
2024-11-05,686.3643798828125
2024-11-06,712.4227905273438
2024-11-07,695.260009765625
2024-11-08,679.9344482421875
2024-11-11,674.4713745117188
2024-11-12,669.10498046875
2024-11-13,647.8811645507812
2024-11-14,657.4536743164062
2024-11-18,655.036376953125
2024-11-19,664.7538452148438
2024-11-21,652.6190795898438
2024-11-22,656.728515625
2024-11-25,671.1838989257812
2024-11-26,682.4967651367188
2024-11-27,673.6978149414062
2024-11-28,668.1864013671875
2024-11-29,662.820068359375
2024-12-02,655.7615966796875
2024-12-03,659.7742309570312
2024-12-04,684.2855834960938
2024-12-05,683.7053833007812
2024-12-06,695.308349609375
2024-12-09,710.2471923828125
2024-12-10,779.236572265625
2024-12-11,763.5725708007812
2024-12-12,751.4861450195312
2024-12-13,747.473388671875
2024-12-16,758.3027954101562
2024-12-17,737.1758422851562
2024-12-18,729.9722290039062
2024-12-19,725.3311157226562
2024-12-20,725.4277954101562
2024-12-23,721.1249389648438
2024-12-24,727.313232421875
2024-12-26,716.2904663085938
2024-12-27,707.056396484375
2024-12-30,693.2294921875
2024-12-31,702.947021484375
2025-01-01,729.00537109375
2025-01-02,732.7763061523438
2025-01-03,733.1630249023438
2025-01-06,705.7994384765625
2025-01-07,698.8375854492188
2025-01-08,678.2906494140625
2025-01-09,655.2297973632812
2025-01-10,645.5122680664062
2025-01-13,614.7643432617188
2025-01-14,614.5709838867188
2025-01-15,638.4054565429688
2025-01-16,662.965087890625
2025-01-17,664.9955444335938
2025-01-20,666.881103515625
2025-01-21,638.0186767578125
2025-01-22,621.6294555664062
2025-01-23,632.5556030273438
2025-01-24,600.4057006835938
2025-01-27,560.2303466796875
2025-01-28,550.609619140625
2025-01-29,553.7037353515625
2025-01-30,554.1387939453125
2025-01-31,564.4848022460938
2025-02-01,562.889404296875
2025-02-03,551.1414184570312
2025-02-04,561.14892578125
2025-02-05,609.4946899414062
2025-02-06,585.1767578125
2025-02-07,579.8104248046875
2025-02-10,559.9886474609375
2025-02-11,522.955810546875
2025-02-12,534.7037963867188
2025-02-13,532.86669921875
2025-02-14,500.08831787109375
2025-02-17,504.1009521484375
2025-02-18,497.3325500488281
2025-02-19,504.6328430175781
2025-02-20,518.556396484375
2025-02-21,514.5436401367188
2025-02-24,512.2714233398438
2025-02-25,519.9583740234375
2025-02-27,507.098388671875
2025-02-28,496.31732177734375
2025-03-03,497.18756103515625
2025-03-04,502.07049560546875
2025-03-05,520.7802734375
2025-03-06,518.1696166992188
2025-03-07,511.4495544433594
2025-03-10,504.3910827636719
2025-03-11,517.2510375976562
2025-03-12,506.8083801269531
2025-03-13,507.14678955078125
2025-03-17,523.052490234375
2025-03-18,523.052490234375
2025-03-19,545.09814453125
2025-03-20,536.5409545898438
2025-03-21,544.4696044921875
2025-03-24,570.7213745117188
2025-03-25,581.11572265625
2025-03-26,569.9478759765625
2025-03-27,570.2379760742188
2025-03-28,559.4085083007812
2025-04-01,550.3678588867188
2025-04-02,574.1055908203125
2025-04-03,564.6781616210938
2025-04-04,545.6782836914062
2025-04-07,514.833740234375
2025-04-08,537.16943359375
2025-04-09,509.3223571777344
2025-04-11,532.86669921875
2025-04-15,562.0191650390625
2025-04-16,561.7774658203125
2025-04-17,577.1029663085938
2025-04-21,612.685546875
2025-04-22,640.0491943359375
2025-04-23,648.4130249023438
2025-04-24,648.703125
2025-04-25,619.018798828125
2025-04-28,614.619384765625
2025-04-29,602.0977783203125
2025-04-30,617.5684204101562
2025-05-02,609.3980102539062
2025-05-05,631.5886840820312
2025-05-06,614.716064453125
2025-05-07,632.7973022460938
2025-05-08,618.3419799804688
2025-05-09,603.5482177734375
2025-05-12,650.0567626953125
2025-05-13,681.5781860351562
2025-05-14,678.8223876953125
2025-05-15,688.7816772460938
2025-05-16,703.768798828125
2025-05-19,724.1707763671875
2025-05-20,721.1732788085938
2025-05-21,716.96728515625
2025-05-22,696.0335083007812
2025-05-23,701.2548828125
2025-05-26,700.4813842773438
2025-05-27,720.4481201171875
2025-05-28,710.5372314453125
2025-05-29,708.6033935546875
2025-05-30,716.4354858398438
2025-06-02,716.3871459960938
2025-06-03,709.23193359375
2025-06-04,722.6237182617188
2025-06-05,721.318359375
2025-06-06,764.3460083007812
2025-06-09,779.7683715820312
2025-06-10,753.7100219726562
2025-06-11,729.00537109375
2025-06-12,711.9876098632812
2025-06-13,711.1658325195312
2025-06-16,721.0283203125
