Date,BANDHANBNK
2022-01-20,290.5200500488281
2022-01-21,286.2099609375
2022-01-24,298.17169189453125
2022-01-25,313.9591979980469
2022-01-27,312.2158203125
2022-01-28,306.985595703125
2022-01-31,305.6295471191406
2022-02-01,309.2132263183594
2022-02-02,310.4723815917969
2022-02-03,314.0560607910156
2022-02-04,309.3585205078125
2022-02-07,310.6661071777344
2022-02-08,309.11639404296875
2022-02-09,311.10198974609375
2022-02-10,311.3441162109375
2022-02-11,307.8572692871094
2022-02-14,300.8352355957031
2022-02-15,316.0900573730469
2022-02-16,312.8453674316406
2022-02-17,311.8283996582031
2022-02-18,309.3101501464844
2022-02-21,304.1283264160156
2022-02-22,297.92950439453125
2022-02-23,305.5327453613281
2022-02-24,281.9967041015625
2022-02-25,297.5905456542969
2022-02-28,296.6703796386719
2022-03-02,283.3042297363281
2022-03-03,275.1199035644531
2022-03-04,264.61102294921875
2022-03-07,245.86935424804688
2022-03-08,253.37571716308594
2022-03-09,258.36376953125
2022-03-10,258.1216125488281
2022-03-11,254.6348114013672
2022-03-14,256.6203918457031
2022-03-15,272.3110656738281
2022-03-16,285.1929931640625
2022-03-17,292.02130126953125
2022-03-21,285.6772155761719
2022-03-22,293.7646789550781
2022-03-23,293.57098388671875
2022-03-24,287.9049377441406
2022-03-25,290.5200500488281
2022-03-28,287.711181640625
2022-03-29,285.91937255859375
2022-03-30,290.7621765136719
2022-03-31,297.73577880859375
2022-04-01,310.2302551269531
2022-04-04,308.8258361816406
2022-04-05,305.4358825683594
2022-04-06,305.0968933105469
2022-04-07,305.8717041015625
2022-04-08,313.6202087402344
2022-04-11,312.7000732421875
2022-04-12,322.9668273925781
2022-04-13,315.89630126953125
2022-04-18,312.3611145019531
2022-04-19,313.426513671875
2022-04-20,312.893798828125
2022-04-21,325.8240966796875
2022-04-22,319.867431640625
2022-04-25,322.288818359375
2022-04-26,329.2624816894531
2022-04-27,323.16058349609375
2022-04-28,325.7756652832031
2022-04-29,323.886962890625
2022-05-02,325.92095947265625
2022-05-04,315.60577392578125
2022-05-05,310.5208435058594
2022-05-06,308.77740478515625
2022-05-09,303.3050231933594
2022-05-10,303.9346008300781
2022-05-11,302.8691711425781
2022-05-12,294.5879821777344
2022-05-13,307.4698486328125
2022-05-16,327.80963134765625
2022-05-17,330.8121643066406
2022-05-18,320.4001159667969
2022-05-19,304.5157165527344
2022-05-20,306.985595703125
2022-05-23,304.0798645019531
2022-05-24,302.82073974609375
2022-05-25,298.1231994628906
2022-05-26,306.4044494628906
2022-05-27,314.2497863769531
2022-05-30,317.4460144042969
2022-05-31,315.70263671875
2022-06-01,322.0950927734375
2022-06-02,318.8020324707031
2022-06-03,308.05096435546875
2022-06-06,315.94476318359375
2022-06-07,317.5428771972656
2022-06-08,320.78759765625
2022-06-09,323.30584716796875
2022-06-10,313.426513671875
2022-06-13,297.44525146484375
2022-06-14,304.4673156738281
2022-06-15,304.1283264160156
2022-06-16,300.3993225097656
2022-06-17,300.6414794921875
2022-06-20,265.43426513671875
2022-06-21,273.1827697753906
2022-06-22,272.6500549316406
2022-06-23,269.30853271484375
2022-06-24,277.29913330078125
2022-06-27,274.7808837890625
2022-06-28,267.7104187011719
2022-06-29,260.1556091308594
2022-06-30,255.2159881591797
2022-07-01,256.5235290527344
2022-07-04,262.238037109375
2022-07-05,264.8531494140625
2022-07-06,268.96954345703125
2022-07-07,270.8097839355469
2022-07-08,263.3518371582031
2022-07-11,266.35443115234375
2022-07-12,273.5217590332031
2022-07-13,268.7274169921875
2022-07-14,266.6933898925781
2022-07-15,261.80218505859375
2022-07-18,271.9720458984375
2022-07-19,278.7035827636719
2022-07-20,273.1827697753906
2022-07-21,274.34503173828125
2022-07-22,277.00860595703125
2022-07-25,265.192138671875
2022-07-26,262.18963623046875
2022-07-27,268.53369140625
2022-07-28,271.6815185546875
2022-07-29,267.5167236328125
2022-08-01,273.5217590332031
2022-08-02,273.32806396484375
2022-08-03,275.1683044433594
2022-08-04,270.034912109375
2022-08-05,265.48272705078125
2022-08-08,266.7418518066406
2022-08-10,264.9984436035156
2022-08-11,264.5625915527344
2022-08-12,262.7223205566406
2022-08-16,271.5846252441406
2022-08-17,277.6381530761719
2022-08-18,279.28472900390625
2022-08-19,272.94061279296875
2022-08-22,269.84124755859375
2022-08-23,271.2940979003906
2022-08-24,286.4520263671875
2022-08-25,287.80804443359375
2022-08-26,277.3475646972656
2022-08-29,266.5481262207031
2022-08-30,269.744384765625
2022-09-01,269.79278564453125
2022-09-02,267.41986083984375
2022-09-05,274.92620849609375
2022-09-06,273.7638854980469
2022-09-07,275.1199035644531
2022-09-08,282.72308349609375
2022-09-09,284.2727966308594
2022-09-12,279.52685546875
2022-09-13,288.7766418457031
2022-09-14,296.9125061035156
2022-09-15,295.02386474609375
2022-09-16,279.7205505371094
2022-09-19,280.1564025878906
2022-09-20,284.0790710449219
2022-09-21,279.96270751953125
2022-09-22,278.21929931640625
2022-09-23,269.4053649902344
2022-09-26,253.32723999023438
2022-09-27,254.6348114013672
2022-09-28,245.8209228515625
2022-09-29,252.55242919921875
2022-09-30,258.218505859375
2022-10-03,252.84298706054688
2022-10-04,261.5115966796875
2022-10-06,265.43426513671875
2022-10-07,266.2575378417969
2022-10-10,258.9933166503906
2022-10-11,255.31283569335938
2022-10-12,258.9449157714844
2022-10-13,255.9423828125
2022-10-14,257.10467529296875
2022-10-17,260.25250244140625
2022-10-18,262.0927429199219
2022-10-19,260.107177734375
2022-10-20,261.7537536621094
2022-10-21,262.48016357421875
2022-10-24,260.0103454589844
2022-10-25,259.3323669433594
2022-10-27,262.18963623046875
2022-10-28,257.0077819824219
2022-10-31,231.05035400390625
2022-11-01,228.53208923339844
2022-11-02,225.2874298095703
2022-11-03,226.3043975830078
2022-11-04,220.83203125
2022-11-07,218.50747680664062
2022-11-09,221.46157836914062
2022-11-10,215.069091796875
2022-11-11,219.23390197753906
2022-11-14,218.7496337890625
2022-11-15,221.6068878173828
2022-11-16,217.49049377441406
2022-11-17,214.00367736816406
2022-11-18,209.40298461914062
2022-11-21,204.26962280273438
2022-11-22,207.07846069335938
2022-11-23,208.5312957763672
2022-11-24,205.81932067871094
2022-11-25,212.26023864746094
2022-11-28,217.29678344726562
2022-11-29,226.78868103027344
2022-11-30,230.90505981445312
2022-12-01,228.09622192382812
2022-12-02,232.55162048339844
2022-12-05,233.37489318847656
2022-12-06,236.76486206054688
2022-12-07,238.9441375732422
2022-12-08,243.5932159423828
2022-12-09,239.18626403808594
2022-12-12,239.13783264160156
2022-12-13,243.73851013183594
2022-12-14,243.4479522705078
2022-12-15,243.15736389160156
2022-12-16,239.5252685546875
2022-12-19,237.34600830078125
2022-12-20,235.69944763183594
2022-12-21,235.50572204589844
2022-12-22,224.46414184570312
2022-12-23,219.37916564941406
2022-12-26,226.4012451171875
2022-12-27,229.5006561279297
2022-12-28,225.67483520507812
2022-12-29,228.5805206298828
2022-12-30,226.8371124267578
2023-01-02,232.60003662109375
2023-01-03,232.98748779296875
2023-01-04,232.55162048339844
2023-01-05,232.9390411376953
2023-01-06,234.73089599609375
2023-01-09,239.47683715820312
2023-01-10,238.3145751953125
2023-01-11,236.76486206054688
2023-01-12,231.72833251953125
2023-01-13,230.51763916015625
2023-01-16,233.08432006835938
2023-01-17,232.60003662109375
2023-01-18,232.35791015625
2023-01-19,228.82266235351562
2023-01-20,229.69435119628906
2023-01-23,240.1548309326172
2023-01-24,240.54225158691406
2023-01-25,237.2491455078125
2023-01-27,232.64845275878906
2023-01-30,234.29501342773438
2023-01-31,236.52273559570312
2023-02-01,229.59751892089844
2023-02-02,219.7181854248047
2023-02-03,220.5414581298828
2023-02-06,228.82266235351562
2023-02-07,227.5635223388672
2023-02-08,231.5346221923828
2023-02-09,234.4403076171875
2023-02-10,236.6195831298828
2023-02-13,229.59751892089844
2023-02-14,228.62896728515625
2023-02-15,234.68246459960938
2023-02-16,234.48873901367188
2023-02-17,227.61195373535156
2023-02-20,228.24151611328125
2023-02-21,222.575439453125
2023-02-22,220.83203125
2023-02-23,221.8974609375
2023-02-24,221.6068878173828
2023-02-27,220.25088500976562
2023-02-28,223.64083862304688
2023-03-01,227.75723266601562
2023-03-02,226.93397521972656
2023-03-03,226.1106719970703
2023-03-06,224.9484100341797
2023-03-08,222.8660125732422
2023-03-09,219.7181854248047
2023-03-10,217.78106689453125
2023-03-13,211.04954528808594
2023-03-14,199.5720977783203
2023-03-15,199.32997131347656
2023-03-16,197.97396850585938
2023-03-17,200.87965393066406
2023-03-20,195.26199340820312
2023-03-21,196.4242706298828
2023-03-22,204.7054901123047
2023-03-23,205.81932067871094
2023-03-24,196.71485900878906
2023-03-27,191.5814666748047
2023-03-28,181.5568389892578
2023-03-29,183.92982482910156
2023-03-31,189.59591674804688
2023-04-03,197.68341064453125
2023-04-05,200.20166015625
2023-04-06,201.60606384277344
2023-04-10,203.4463348388672
2023-04-11,203.34947204589844
2023-04-12,202.7683563232422
2023-04-13,198.5551300048828
2023-04-17,200.20166015625
2023-04-18,206.59417724609375
2023-04-19,207.6111602783203
2023-04-20,211.0011444091797
2023-04-21,213.5678253173828
2023-04-24,212.8898162841797
2023-04-25,216.3766326904297
2023-04-26,216.7640838623047
2023-04-27,219.7181854248047
2023-04-28,222.09117126464844
2023-05-02,224.60940551757812
2023-05-03,224.60940551757812
2023-05-04,226.062255859375
2023-05-05,222.38172912597656
2023-05-08,227.4666748046875
2023-05-09,227.03082275390625
2023-05-10,228.77423095703125
2023-05-11,231.63148498535156
2023-05-12,229.2100830078125
2023-05-15,237.2975616455078
2023-05-16,236.6195831298828
2023-05-17,235.94158935546875
2023-05-18,236.3290252685547
2023-05-19,230.4691925048828
2023-05-22,234.73089599609375
2023-05-23,245.8209228515625
2023-05-24,252.89138793945312
2023-05-25,255.89395141601562
2023-05-26,252.6976776123047
2023-05-29,255.8455352783203
2023-05-30,259.283935546875
2023-05-31,259.574462890625
2023-06-01,259.9134826660156
2023-06-02,257.0562438964844
2023-06-05,255.2159881591797
2023-06-06,255.4580841064453
2023-06-07,256.37823486328125
2023-06-08,252.01971435546875
2023-06-09,248.48446655273438
2023-06-12,249.0171661376953
2023-06-13,253.4241180419922
2023-06-14,244.61019897460938
2023-06-15,239.18626403808594
2023-06-16,245.9661865234375
2023-06-19,241.94667053222656
2023-06-20,239.2346954345703
2023-06-21,234.0044708251953
2023-06-22,231.09877014160156
2023-06-23,228.33836364746094
2023-06-26,229.11322021484375
2023-06-27,230.51763916015625
2023-06-28,226.1106719970703
2023-06-30,234.4403076171875
2023-07-03,228.0478057861328
2023-07-04,223.97984313964844
2023-07-05,217.87789916992188
2023-07-06,223.4471435546875
2023-07-07,223.01129150390625
2023-07-10,221.4131622314453
2023-07-11,215.74708557128906
2023-07-12,214.73008728027344
2023-07-13,209.01559448242188
2023-07-14,214.6332244873047
2023-07-17,208.57972717285156
2023-07-18,207.56272888183594
2023-07-19,207.8048858642578
2023-07-20,204.99603271484375
2023-07-21,211.1464080810547
2023-07-24,211.7759552001953
2023-07-25,211.34011840820312
2023-07-26,213.7615203857422
2023-07-27,209.74200439453125
2023-07-28,210.27468872070312
2023-07-31,216.3766326904297
2023-08-01,220.6383056640625
2023-08-02,218.41062927246094
2023-08-03,219.5244598388672
2023-08-04,220.92889404296875
2023-08-07,222.575439453125
2023-08-08,226.2559814453125
2023-08-09,224.996826171875
2023-08-10,221.6068878173828
2023-08-11,221.1681365966797
2023-08-14,222.04559326171875
2023-08-16,218.97450256347656
2023-08-17,223.80052185058594
2023-08-18,223.7030029296875
2023-08-21,224.7754669189453
2023-08-22,226.28663635253906
2023-08-23,231.30764770507812
2023-08-24,229.01651000976562
2023-08-25,229.991455078125
2023-08-28,229.01651000976562
2023-08-29,229.8939666748047
2023-08-30,225.06796264648438
2023-08-31,223.84925842285156
2023-09-01,229.21151733398438
2023-09-04,230.33270263671875
2023-09-05,228.77276611328125
2023-09-06,228.13905334472656
2023-09-07,232.52633666992188
2023-09-08,237.30360412597656
2023-09-11,237.01113891601562
2023-09-12,227.0178680419922
2023-09-13,230.67393493652344
2023-09-14,233.550048828125
2023-09-15,243.10459899902344
2023-09-18,240.4234619140625
2023-09-20,238.81480407714844
2023-09-21,239.35101318359375
2023-09-22,243.10459899902344
2023-09-25,246.6144256591797
2023-09-26,246.22442626953125
2023-09-27,246.12693786621094
2023-09-28,243.10459899902344
2023-09-29,245.29824829101562
2023-10-03,247.44313049316406
2023-10-04,247.49188232421875
2023-10-05,243.007080078125
2023-10-06,246.565673828125
2023-10-09,240.2772216796875
2023-10-10,245.63946533203125
2023-10-11,242.51962280273438
2023-10-12,244.7132568359375
2023-10-13,234.67123413085938
2023-10-16,237.986083984375
2023-10-17,233.6962890625
2023-10-18,232.13636779785156
2023-10-19,223.4105224609375
2023-10-20,219.85195922851562
2023-10-23,215.7571563720703
2023-10-25,212.78353881835938
2023-10-26,207.12879943847656
2023-10-27,209.0299530029297
2023-10-30,209.27371215820312
2023-10-31,208.78622436523438
2023-11-01,208.1525115966797
2023-11-02,209.56619262695312
2023-11-03,211.954833984375
2023-11-06,212.39356994628906
2023-11-07,210.68739318847656
2023-11-08,212.00357055664062
2023-11-09,211.75985717773438
2023-11-10,212.2960662841797
2023-11-13,213.95347595214844
2023-11-15,216.53712463378906
2023-11-16,216.6345977783203
2023-11-17,211.56483459472656
2023-11-20,208.59124755859375
2023-11-21,208.54248046875
2023-11-22,206.88507080078125
2023-11-23,207.08006286621094
2023-11-24,207.0313262939453
2023-11-28,211.41860961914062
2023-11-29,216.78085327148438
2023-11-30,220.43692016601562
2023-12-01,220.58316040039062
2023-12-04,228.43154907226562
2023-12-05,232.96507263183594
2023-12-06,231.50262451171875
2023-12-07,232.1851043701172
2023-12-08,231.1126708984375
2023-12-11,231.9901123046875
2023-12-12,230.72265625
2023-12-13,233.94003295898438
2023-12-14,236.96237182617188
2023-12-15,247.44313049316406
2023-12-18,247.150634765625
2023-12-19,242.3246307373047
2023-12-20,233.30630493164062
2023-12-21,232.2825927734375
2023-12-22,228.9190216064453
2023-12-26,229.06524658203125
2023-12-27,232.03887939453125
2023-12-28,233.3550567626953
2023-12-29,235.3537139892578
2024-01-01,237.986083984375
2024-01-02,236.27993774414062
2024-01-03,247.54061889648438
2024-01-04,254.2677764892578
2024-01-05,245.39572143554688
2024-01-08,227.2615966796875
2024-01-09,229.01651000976562
2024-01-10,225.262939453125
2024-01-11,226.9691162109375
2024-01-12,224.38546752929688
2024-01-15,225.21420288085938
2024-01-16,223.99551391601562
2024-01-17,222.58181762695312
2024-01-18,221.8993682861328
2024-01-19,220.534423828125
2024-01-23,218.0970458984375
2024-01-24,218.77951049804688
2024-01-25,215.41592407226562
2024-01-29,217.70704650878906
2024-01-30,217.85330200195312
2024-01-31,223.2642822265625
2024-02-01,219.99819946289062
2024-02-02,223.1667938232422
2024-02-05,217.07333374023438
2024-02-06,212.92977905273438
2024-02-07,210.83363342285156
2024-02-08,208.78622436523438
2024-02-09,210.7848663330078
2024-02-12,195.67311096191406
2024-02-13,194.06443786621094
2024-02-14,193.2844696044922
2024-02-15,192.40701293945312
2024-02-16,195.77061462402344
2024-02-19,198.64671325683594
2024-02-20,197.6230010986328
2024-02-21,195.52687072753906
2024-02-22,198.54920959472656
2024-02-23,203.03399658203125
2024-02-26,197.52552795410156
2024-02-27,196.11184692382812
2024-02-28,191.7245330810547
2024-02-29,190.7008514404297
2024-03-01,194.8444061279297
2024-03-04,194.01568603515625
2024-03-05,192.9919891357422
2024-03-06,190.0183868408203
2024-03-07,190.1646270751953
2024-03-11,186.99603271484375
2024-03-12,183.9736785888672
2024-03-13,174.22412109375
2024-03-14,175.15032958984375
2024-03-15,178.56268310546875
2024-03-18,176.80776977539062
2024-03-19,175.9302978515625
2024-03-20,173.3954315185547
2024-03-21,175.9302978515625
2024-03-22,177.19775390625
2024-03-26,177.19775390625
2024-03-27,176.3203125
2024-03-28,175.4915771484375
2024-04-01,183.1449737548828
2024-04-02,188.26345825195312
2024-04-03,185.7285919189453
2024-04-04,192.9919891357422
2024-04-05,192.40701293945312
2024-04-08,180.31759643554688
2024-04-09,178.1239471435547
2024-04-10,178.07521057128906
2024-04-12,178.36769104003906
2024-04-15,171.5430145263672
2024-04-16,169.49562072753906
2024-04-18,168.9593963623047
2024-04-19,169.20315551757812
2024-04-22,176.27154541015625
2024-04-23,178.27020263671875
2024-04-24,179.24514770507812
2024-04-25,179.97637939453125
2024-04-26,179.5863800048828
2024-04-29,179.29388427734375
2024-04-30,183.58367919921875
2024-05-02,185.9723358154297
2024-05-03,182.90122985839844
2024-05-06,182.17001342773438
2024-05-07,176.61276245117188
2024-05-08,175.7840576171875
2024-05-09,178.22146606445312
2024-05-10,182.36500549316406
2024-05-13,183.4374542236328
2024-05-14,183.82742309570312
2024-05-15,185.1436004638672
2024-05-16,175.1016082763672
2024-05-17,176.61276245117188
2024-05-21,179.4888916015625
2024-05-22,178.90391540527344
2024-05-23,183.7786865234375
2024-05-24,181.6337890625
2024-05-27,184.31491088867188
2024-05-28,185.53359985351562
2024-05-29,186.89852905273438
2024-05-30,181.6825408935547
2024-05-31,183.58367919921875
2024-06-03,190.1646270751953
2024-06-04,172.81045532226562
2024-06-05,185.8748321533203
2024-06-06,186.75230407714844
2024-06-07,191.62704467773438
2024-06-10,193.35272216796875
2024-06-11,193.47946166992188
2024-06-12,191.54905700683594
2024-06-13,189.3651580810547
2024-06-14,189.47239685058594
2024-06-18,193.07972717285156
2024-06-19,193.84996032714844
2024-06-20,202.9657440185547
2024-06-21,203.98947143554688
2024-06-24,202.7317657470703
2024-06-25,198.35423278808594
2024-06-26,200.421142578125
2024-06-27,195.2831268310547
2024-06-28,198.67596435546875
2024-07-01,200.70387268066406
2024-07-02,197.17454528808594
2024-07-03,205.8418731689453
2024-07-04,202.84877014160156
2024-07-05,199.21218872070312
2024-07-08,199.3486785888672
2024-07-09,195.7316131591797
2024-07-10,187.61024475097656
2024-07-11,191.7928009033203
2024-07-12,187.7760009765625
2024-07-15,190.42787170410156
2024-07-16,193.45994567871094
2024-07-18,191.0225830078125
2024-07-19,187.62974548339844
2024-07-22,192.98223876953125
2024-07-23,190.62286376953125
2024-07-24,183.38870239257812
2024-07-25,181.17555236816406
2024-07-26,187.67849731445312
2024-07-29,213.38800048828125
2024-07-30,214.26547241210938
2024-07-31,212.6177978515625
2024-08-01,208.3572540283203
2024-08-02,207.20680236816406
2024-08-05,197.17454528808594
2024-08-06,196.0435791015625
2024-08-07,198.51022338867188
2024-08-08,194.19117736816406
2024-08-09,194.503173828125
2024-08-12,192.11453247070312
2024-08-13,189.21636962890625
2024-08-14,186.65220642089844
2024-08-16,188.22409057617188
2024-08-19,188.64654541015625
2024-08-20,193.4506378173828
2024-08-21,200.19012451171875
2024-08-22,201.82095336914062
2024-08-23,198.17613220214844
2024-08-26,196.5452880859375
2024-08-27,197.52772521972656
2024-08-28,193.2050323486328
2024-08-29,190.5229949951172
2024-08-30,196.7810821533203
2024-09-02,198.0680694580078
2024-09-03,197.832275390625
2024-09-04,196.10321044921875
2024-09-05,200.08206176757812
2024-09-06,192.88082885742188
2024-09-09,191.9770050048828
2024-09-10,196.52565002441406
2024-09-11,192.2520751953125
2024-09-12,193.5194091796875
2024-09-13,203.46163940429688
2024-09-16,201.673583984375
2024-09-17,204.03143310546875
2024-09-18,209.38568115234375
2024-09-19,207.636962890625
2024-09-20,206.34996032714844
2024-09-23,209.0811309814453
2024-09-24,204.2180938720703
2024-09-25,201.12344360351562
2024-09-26,201.71290588378906
2024-09-27,199.64979553222656
2024-09-30,195.2484893798828
2024-10-01,191.84927368164062
2024-10-03,185.68942260742188
2024-10-04,183.5771942138672
2024-10-07,181.10147094726562
2024-10-08,184.3631591796875
2024-10-09,185.53225708007812
2024-10-10,184.40243530273438
2024-10-11,206.56610107421875
2024-10-14,196.5452880859375
2024-10-15,190.9356231689453
2024-10-16,189.35391235351562
2024-10-17,186.8487091064453
2024-10-18,188.58761596679688
2024-10-21,181.64181518554688
2024-10-22,170.74664306640625
2024-10-23,179.08749389648438
2024-10-24,177.4861297607422
2024-10-25,165.25485229492188
2024-10-28,181.56321716308594
2024-10-29,175.98300170898438
2024-10-30,174.43077087402344
2024-10-31,179.00889587402344
2024-11-01,180.42359924316406
2024-11-04,177.01454162597656
2024-11-05,178.08541870117188
2024-11-06,180.01097106933594
2024-11-07,178.21311950683594
2024-11-08,174.5584716796875
2024-11-11,172.06309509277344
2024-11-12,169.55789184570312
2024-11-13,162.19949340820312
2024-11-14,164.321533203125
2024-11-18,162.7791290283203
2024-11-19,164.66539001464844
2024-11-21,162.94613647460938
2024-11-22,166.9446258544922
2024-11-25,168.1333770751953
2024-11-26,167.3572540283203
2024-11-27,168.3102264404297
2024-11-28,167.95654296875
2024-11-29,166.1095733642578
2024-12-02,167.78952026367188
2024-12-03,172.19081115722656
2024-12-04,174.92198181152344
2024-12-05,174.32269287109375
2024-12-06,173.17324829101562
2024-12-09,171.48345947265625
2024-12-10,172.36766052246094
2024-12-11,171.3557586669922
2024-12-12,167.51443481445312
2024-12-13,166.74813842773438
2024-12-16,166.8463897705078
2024-12-17,160.99110412597656
2024-12-18,161.06968688964844
2024-12-19,160.3033905029297
2024-12-20,156.2557830810547
2024-12-23,161.4921417236328
2024-12-24,163.6141815185547
2024-12-26,158.6332550048828
2024-12-27,157.96519470214844
2024-12-30,156.20664978027344
2024-12-31,156.26559448242188
2025-01-01,157.12030029296875
2025-01-02,158.1027374267578
2025-01-03,154.9098358154297
2025-01-06,148.9464874267578
2025-01-07,152.2572784423828
2025-01-08,149.05455017089844
2025-01-09,146.29393005371094
2025-01-10,141.43087768554688
2025-01-13,135.25137329101562
2025-01-14,145.34095764160156
2025-01-15,145.67498779296875
2025-01-16,148.5142059326172
2025-01-17,148.58299255371094
2025-01-20,149.76190185546875
2025-01-21,147.6398468017578
2025-01-22,148.8482208251953
2025-01-23,148.4847412109375
2025-01-24,146.21531677246094
2025-01-27,146.87355041503906
2025-01-28,148.465087890625
2025-01-29,147.6987762451172
2025-01-30,145.6455078125
2025-01-31,148.72052001953125
2025-02-01,148.7303466796875
2025-02-03,144.96763610839844
2025-02-04,148.35702514648438
2025-02-05,151.2552032470703
2025-02-06,149.60472106933594
2025-02-07,149.69313049316406
2025-02-10,146.29393005371094
2025-02-11,141.87298583984375
2025-02-12,139.92774963378906
2025-02-13,137.82534790039062
2025-02-14,133.00161743164062
2025-02-17,130.48658752441406
2025-02-18,128.02069091796875
2025-02-19,131.13499450683594
2025-02-20,134.0921173095703
2025-02-21,136.9313507080078
2025-02-24,136.63661193847656
2025-02-25,132.96231079101562
2025-02-27,134.48509216308594
2025-02-28,138.7095489501953
2025-03-03,137.7664031982422
2025-03-04,144.76132202148438
2025-03-05,144.83990478515625
2025-03-06,146.67706298828125
2025-03-07,147.29598999023438
2025-03-10,145.37042236328125
2025-03-11,137.64852905273438
2025-03-12,139.06321716308594
2025-03-13,137.3832550048828
2025-03-17,135.90960693359375
2025-03-18,135.90960693359375
2025-03-19,138.7881317138672
2025-03-20,139.03375244140625
2025-03-21,142.41331481933594
2025-03-24,144.7809600830078
2025-03-25,145.1837615966797
2025-03-26,145.95005798339844
2025-03-27,145.4195556640625
2025-03-28,143.71011352539062
2025-04-01,146.85389709472656
2025-04-02,148.8678741455078
2025-04-03,153.8488311767578
2025-04-04,150.36119079589844
2025-04-07,142.41331481933594
2025-04-08,147.36476135253906
2025-04-09,144.27993774414062
2025-04-11,147.05038452148438
2025-04-15,151.36328125
2025-04-16,155.6270294189453
2025-04-17,156.00033569335938
2025-04-21,164.98959350585938
2025-04-22,165.57904052734375
2025-04-23,167.59303283691406
2025-04-24,167.73057556152344
2025-04-25,162.5433349609375
2025-04-28,161.37423706054688
2025-04-29,164.95028686523438
2025-04-30,162.71034240722656
2025-05-02,158.96728515625
2025-05-05,161.51177978515625
2025-05-06,154.68386840820312
2025-05-07,156.75682067871094
2025-05-08,154.428466796875
2025-05-09,153.51478576660156
2025-05-12,160.69638061523438
2025-05-13,159.52728271484375
2025-05-14,164.0955810546875
2025-05-15,166.02114868164062
2025-05-16,167.101806640625
2025-05-19,167.5537567138672
2025-05-20,162.0030059814453
2025-05-21,165.26467895507812
2025-05-22,162.69070434570312
2025-05-23,162.55316162109375
2025-05-26,162.71034240722656
2025-05-27,165.98184204101562
2025-05-28,166.23728942871094
2025-05-29,167.9270477294922
2025-05-30,167.20005798339844
2025-06-02,169.715087890625
2025-06-03,167.03305053710938
2025-06-04,166.0506134033203
2025-06-05,163.92857360839844
2025-06-06,170.50103759765625
2025-06-09,182.9680938720703
2025-06-10,177.9085693359375
2025-06-11,179.2643280029297
2025-06-12,174.5584716796875
2025-06-13,172.1122283935547
2025-06-16,175.3247833251953
2025-06-17,171.9353790283203
2025-06-18,177.5745391845703
2025-06-19,175.1184539794922
2025-06-20,176.88685607910156
2025-06-23,177.04403686523438
2025-06-24,177.05386352539062
2025-06-25,178.7927703857422
2025-06-26,181.80882263183594
2025-06-27,182.3491668701172
2025-06-30,186.30836486816406
2025-07-01,183.9014129638672
2025-07-02,184.57928466796875
2025-07-03,180.69866943359375
2025-07-04,176.8180694580078
2025-07-07,174.37181091308594
2025-07-08,171.6308135986328
2025-07-09,174.89251708984375
2025-07-10,175.12828063964844
2025-07-11,172.50518798828125
2025-07-14,172.06309509277344
2025-07-15,176.98507690429688
2025-07-16,180.45306396484375
2025-07-17,181.93653869628906
2025-07-18,183.73439025878906
2025-07-21,179.04818725585938
2025-07-22,177.76121520996094
2025-07-23,178.2425994873047
2025-07-24,180.91481018066406
2025-07-25,175.0595245361328
2025-07-28,171.9550323486328
2025-07-29,170.39297485351562
2025-07-30,165.3137969970703
2025-07-31,165.12713623046875
2025-08-01,160.54901123046875
2025-08-04,165.07801818847656
2025-08-05,162.97560119628906
2025-08-06,161.64932250976562
2025-08-07,163.21139526367188
2025-08-08,162.28790283203125
2025-08-11,163.14260864257812
2025-08-12,163.77137756347656
2025-08-13,162.7889404296875
2025-08-14,161.9759979248047
2025-08-18,165.71359252929688
2025-08-19,172.51463317871094
2025-08-20,172.78231811523438
2025-08-21,175.30050659179688
2025-08-22,171.74134826660156
2025-08-25,169.9766387939453
2025-08-26,164.43467712402344
2025-08-28,161.5298614501953
2025-08-29,160.40957641601562
2025-09-01,159.95352172851562
2025-09-02,160.6475067138672
2025-09-03,163.31439208984375
2025-09-04,161.08372497558594
2025-09-05,161.93634033203125
2025-09-08,163.1260223388672
2025-09-09,162.05531311035156
2025-09-10,165.36660766601562
2025-09-11,165.1584014892578
2025-09-12,163.45318603515625
2025-09-15,160.74664306640625
2025-09-16,161.2720947265625
2025-09-17,162.86825561523438
2025-09-18,165.4756622314453
2025-09-19,165.64419555664062
2025-09-22,161.78762817382812
2025-09-23,160.69708251953125
2025-09-24,157.10818481445312
2025-09-25,155.9185028076172
2025-09-26,153.68783569335938
2025-09-29,160.7863006591797
2025-09-30,160.81605529785156
2025-10-01,162.13461303710938
2025-10-03,164.53382873535156
2025-10-06,163.37387084960938
2025-10-07,163.05662536621094
2025-10-08,159.3586883544922
2025-10-09,161.8966827392578
2025-10-10,167.86495971679688
2025-10-13,167.03216552734375
2025-10-14,161.19277954101562
2025-10-15,161.7975311279297
2025-10-16,160.171630859375
2025-10-17,159.59661865234375
2025-10-20,165.5549774169922
2025-10-21,164.56356811523438
2025-10-23,169.8378448486328
2025-10-24,168.5391082763672
2025-10-27,170.5615692138672
2025-10-28,174.11080932617188
2025-10-29,170.74993896484375
2025-10-30,169.11412048339844
2025-10-31,155.214599609375
2025-11-03,156.24566650390625
2025-11-04,154.8180389404297
2025-11-06,151.61578369140625
