Date,TEAMLEASE
2020-01-13,2676.5
2020-01-14,2743.199951171875
2020-01-15,2759.89990234375
2020-01-16,2725.0
2020-01-17,2802.10009765625
2020-01-20,2799.550048828125
2020-01-21,2731.0
2020-01-22,2693.14990234375
2020-01-23,2733.89990234375
2020-01-24,2736.14990234375
2020-01-27,2680.949951171875
2020-01-28,2598.449951171875
2020-01-29,2526.800048828125
2020-01-30,2525.050048828125
2020-01-31,2585.25
2020-02-03,2473.75
2020-02-04,2485.0
2020-02-05,2450.949951171875
2020-02-06,2439.64990234375
2020-02-07,2379.14990234375
2020-02-10,2354.14990234375
2020-02-11,2345.10009765625
2020-02-12,2371.550048828125
2020-02-13,2400.85009765625
2020-02-14,2365.699951171875
2020-02-17,2359.64990234375
2020-02-18,2438.699951171875
2020-02-19,2443.699951171875
2020-02-20,2469.699951171875
2020-02-24,2430.449951171875
2020-02-25,2405.5
2020-02-26,2370.699951171875
2020-02-27,2385.85009765625
2020-02-28,2321.949951171875
2020-03-02,2316.64990234375
2020-03-03,2387.60009765625
2020-03-04,2369.60009765625
2020-03-05,2367.35009765625
2020-03-06,2350.800048828125
2020-03-09,2332.64990234375
2020-03-11,2391.550048828125
2020-03-12,2331.64990234375
2020-03-13,2314.39990234375
2020-03-16,2199.25
2020-03-17,2143.800048828125
2020-03-18,1925.800048828125
2020-03-19,1902.449951171875
2020-03-20,1962.0
2020-03-23,1618.9000244140625
2020-03-24,1661.949951171875
2020-03-25,1672.550048828125
2020-03-26,1690.25
2020-03-27,1537.800048828125
2020-03-30,1502.3499755859375
2020-03-31,1627.0999755859375
2020-04-01,1549.449951171875
2020-04-03,1535.3499755859375
2020-04-07,1544.550048828125
2020-04-08,1539.5
2020-04-09,1529.5
2020-04-13,1546.75
2020-04-15,1637.5
2020-04-16,1584.3499755859375
2020-04-17,1623.449951171875
2020-04-20,1681.949951171875
2020-04-21,1670.3499755859375
2020-04-22,1612.25
2020-04-23,1650.300048828125
2020-04-24,1601.0
2020-04-27,1530.5
2020-04-28,1550.0999755859375
2020-04-29,1553.699951171875
2020-04-30,1599.5
2020-05-04,1602.699951171875
2020-05-05,1588.800048828125
2020-05-06,1559.5
2020-05-07,1564.300048828125
2020-05-08,1559.5999755859375
2020-05-11,1539.1500244140625
2020-05-12,1507.0999755859375
2020-05-13,1495.75
2020-05-14,1486.5999755859375
2020-05-15,1480.5999755859375
2020-05-18,1484.800048828125
2020-05-19,1480.0
2020-05-20,1533.699951171875
2020-05-21,1514.8499755859375
2020-05-22,1521.699951171875
2020-05-26,1497.3499755859375
2020-05-27,1480.1500244140625
2020-05-28,1486.75
2020-05-29,1483.449951171875
2020-06-01,1498.699951171875
2020-06-02,1594.6500244140625
2020-06-03,1789.300048828125
2020-06-04,1786.550048828125
2020-06-05,1756.1500244140625
2020-06-08,1731.199951171875
2020-06-09,1790.1500244140625
2020-06-10,1725.949951171875
2020-06-11,1703.3499755859375
2020-06-12,1682.0999755859375
2020-06-15,1681.1500244140625
2020-06-16,1664.949951171875
2020-06-17,1786.5
2020-06-18,1767.9000244140625
2020-06-19,1744.199951171875
2020-06-22,1737.449951171875
2020-06-23,1726.75
2020-06-24,1714.5999755859375
2020-06-25,1721.9000244140625
2020-06-26,1702.75
2020-06-29,1684.699951171875
2020-06-30,1680.5
2020-07-01,1650.199951171875
2020-07-02,1659.699951171875
2020-07-03,1710.6500244140625
2020-07-06,1746.050048828125
2020-07-07,1755.3499755859375
2020-07-08,1809.5999755859375
2020-07-09,1787.300048828125
2020-07-10,1809.3499755859375
2020-07-13,1800.5
2020-07-14,1800.800048828125
2020-07-15,1821.9000244140625
2020-07-16,1823.550048828125
2020-07-17,1827.0
2020-07-20,1912.6500244140625
2020-07-21,1908.449951171875
2020-07-22,1837.050048828125
2020-07-23,1883.8499755859375
2020-07-24,1879.800048828125
2020-07-27,1818.4000244140625
2020-07-28,1848.300048828125
2020-07-29,1795.1500244140625
2020-07-30,1786.0
2020-07-31,1849.800048828125
2020-08-03,1908.199951171875
2020-08-04,1879.949951171875
2020-08-05,1944.050048828125
2020-08-06,2102.35009765625
2020-08-07,2072.85009765625
2020-08-10,2092.25
2020-08-11,2069.60009765625
2020-08-12,2062.35009765625
2020-08-13,2159.050048828125
2020-08-14,2118.199951171875
2020-08-17,2106.699951171875
2020-08-18,2168.949951171875
2020-08-19,2193.89990234375
2020-08-20,2232.449951171875
2020-08-21,2300.14990234375
2020-08-24,2305.14990234375
2020-08-25,2334.10009765625
2020-08-26,2326.64990234375
2020-08-27,2368.89990234375
2020-08-28,2365.89990234375
2020-08-31,2369.800048828125
2020-09-01,2362.35009765625
2020-09-02,2355.89990234375
2020-09-03,2367.10009765625
2020-09-04,2271.199951171875
2020-09-07,2339.35009765625
2020-09-08,2289.89990234375
2020-09-09,2174.10009765625
2020-09-10,2180.35009765625
2020-09-11,2180.89990234375
2020-09-14,2423.75
2020-09-15,2382.449951171875
2020-09-16,2384.60009765625
2020-09-17,2421.5
2020-09-18,2375.64990234375
2020-09-21,2273.550048828125
2020-09-22,2136.75
2020-09-23,2150.25
2020-09-24,2177.14990234375
2020-09-25,2161.75
2020-09-28,2201.449951171875
2020-09-29,2215.64990234375
2020-09-30,2195.050048828125
2020-10-01,2268.449951171875
2020-10-05,2257.5
2020-10-06,2254.0
2020-10-07,2289.85009765625
2020-10-08,2362.60009765625
2020-10-09,2312.14990234375
2020-10-12,2320.199951171875
2020-10-13,2349.89990234375
2020-10-14,2350.800048828125
2020-10-15,2295.0
2020-10-16,2364.85009765625
2020-10-19,2293.64990234375
2020-10-20,2258.0
2020-10-21,2260.14990234375
2020-10-22,2293.300048828125
2020-10-23,2258.39990234375
2020-10-26,2251.14990234375
2020-10-27,2215.75
2020-10-28,2277.14990234375
2020-10-29,2224.199951171875
2020-10-30,2227.10009765625
2020-11-02,2200.35009765625
2020-11-03,2181.10009765625
2020-11-04,2213.199951171875
2020-11-05,2234.5
2020-11-06,2325.60009765625
2020-11-09,2348.199951171875
2020-11-10,2411.5
2020-11-11,2382.449951171875
2020-11-12,2358.60009765625
2020-11-13,2331.85009765625
2020-11-14,2357.64990234375
2020-11-17,2408.5
2020-11-18,2425.300048828125
2020-11-19,2387.050048828125
2020-11-20,2412.10009765625
2020-11-23,2411.550048828125
2020-11-24,2419.800048828125
2020-11-25,2395.050048828125
2020-11-26,2341.14990234375
2020-11-27,2499.89990234375
2020-12-01,2671.949951171875
2020-12-02,2647.0
2020-12-03,2804.449951171875
2020-12-04,2755.10009765625
2020-12-07,2730.199951171875
2020-12-08,2640.10009765625
2020-12-09,2594.300048828125
2020-12-10,2594.85009765625
2020-12-11,2704.800048828125
2020-12-14,2662.64990234375
2020-12-15,2616.85009765625
2020-12-16,2611.10009765625
2020-12-17,2562.0
2020-12-18,2533.64990234375
2020-12-21,2463.800048828125
2020-12-22,2420.050048828125
2020-12-23,2510.550048828125
2020-12-24,2563.14990234375
2020-12-28,2580.64990234375
2020-12-29,2558.699951171875
2020-12-30,2541.050048828125
2020-12-31,2626.300048828125
2021-01-01,2666.64990234375
2021-01-04,2718.25
2021-01-05,2761.75
2021-01-06,2778.64990234375
2021-01-07,2738.25
2021-01-08,2722.14990234375
2021-01-11,2756.64990234375
2021-01-12,2774.050048828125
2021-01-13,2811.199951171875
2021-01-14,2769.449951171875
2021-01-15,2706.5
2021-01-18,2697.300048828125
2021-01-19,2749.0
2021-01-20,2780.89990234375
2021-01-21,2764.10009765625
2021-01-22,2761.0
2021-01-25,2779.85009765625
2021-01-27,2774.050048828125
2021-01-28,2819.25
2021-01-29,2850.89990234375
2021-02-01,2784.0
2021-02-02,2688.949951171875
2021-02-03,2719.5
2021-02-04,3141.800048828125
2021-02-05,3239.64990234375
2021-02-08,3505.800048828125
2021-02-09,3577.14990234375
2021-02-10,3418.699951171875
2021-02-11,3381.60009765625
2021-02-12,3200.550048828125
2021-02-15,3077.050048828125
2021-02-16,3094.0
2021-02-17,3165.5
2021-02-18,3114.949951171875
2021-02-19,3033.449951171875
2021-02-22,3003.75
2021-02-23,3099.35009765625
2021-02-24,3321.699951171875
2021-02-25,3435.449951171875
2021-02-26,3404.199951171875
2021-03-01,3591.25
2021-03-02,3560.699951171875
2021-03-03,3484.14990234375
2021-03-04,3479.199951171875
2021-03-05,3414.949951171875
2021-03-08,3415.050048828125
2021-03-09,3491.050048828125
2021-03-10,3521.39990234375
2021-03-12,3603.949951171875
2021-03-15,3599.300048828125
2021-03-16,3419.550048828125
2021-03-17,3367.75
2021-03-18,3398.10009765625
2021-03-19,3423.75
2021-03-22,3498.300048828125
2021-03-23,3543.300048828125
2021-03-24,3502.699951171875
2021-03-25,3493.64990234375
2021-03-26,3523.949951171875
2021-03-30,3681.5
2021-03-31,3771.64990234375
2021-04-01,3772.60009765625
2021-04-05,3680.39990234375
2021-04-06,3710.0
2021-04-07,3686.300048828125
2021-04-08,3684.85009765625
2021-04-09,3554.14990234375
2021-04-12,3349.800048828125
2021-04-13,3370.75
2021-04-15,3321.64990234375
2021-04-16,3257.60009765625
2021-04-19,3078.60009765625
2021-04-20,3178.050048828125
2021-04-22,3093.75
2021-04-23,3083.39990234375
2021-04-26,3074.800048828125
2021-04-27,3153.199951171875
2021-04-28,3240.89990234375
2021-04-29,3310.10009765625
2021-04-30,3257.449951171875
2021-05-03,3305.64990234375
2021-05-04,3261.60009765625
2021-05-05,3364.0
2021-05-06,3346.60009765625
2021-05-07,3290.449951171875
2021-05-10,3231.39990234375
2021-05-11,3234.60009765625
2021-05-12,3196.550048828125
2021-05-14,3164.199951171875
2021-05-17,3253.89990234375
2021-05-18,3306.75
2021-05-19,3282.699951171875
2021-05-20,3257.449951171875
2021-05-21,3317.39990234375
2021-05-24,3342.949951171875
2021-05-25,3335.050048828125
2021-05-26,3593.449951171875
2021-05-27,3599.60009765625
2021-05-28,3554.39990234375
2021-05-31,3463.89990234375
2021-06-01,3422.60009765625
2021-06-02,3455.550048828125
2021-06-03,3450.10009765625
2021-06-04,3400.5
2021-06-07,3436.0
2021-06-08,3460.5
2021-06-09,3657.949951171875
2021-06-10,3635.25
2021-06-11,3697.25
2021-06-14,3610.550048828125
2021-06-15,3594.050048828125
2021-06-16,3550.050048828125
2021-06-17,3533.60009765625
2021-06-18,3525.10009765625
2021-06-21,3534.64990234375
2021-06-22,3614.5
2021-06-23,3601.10009765625
2021-06-24,3547.39990234375
2021-06-25,3554.449951171875
2021-06-28,3607.699951171875
2021-06-29,3602.89990234375
2021-06-30,3617.35009765625
2021-07-01,3603.949951171875
2021-07-02,3599.949951171875
2021-07-05,3590.14990234375
2021-07-06,3603.85009765625
2021-07-07,3783.25
2021-07-08,3768.10009765625
2021-07-09,3798.300048828125
2021-07-12,3788.89990234375
2021-07-13,3762.25
2021-07-14,3851.199951171875
2021-07-15,3832.60009765625
2021-07-16,3856.949951171875
2021-07-19,3884.5
2021-07-20,3893.050048828125
2021-07-22,3871.14990234375
2021-07-23,3960.050048828125
2021-07-26,4005.800048828125
2021-07-27,3871.199951171875
2021-07-28,3771.949951171875
2021-07-29,3929.25
2021-07-30,4260.2998046875
2021-08-02,4143.39990234375
2021-08-03,4046.300048828125
2021-08-04,3951.10009765625
2021-08-05,3972.050048828125
2021-08-06,3953.5
2021-08-09,3874.800048828125
2021-08-10,3781.64990234375
2021-08-11,3791.5
2021-08-12,3893.0
2021-08-13,4013.5
2021-08-16,4126.9501953125
2021-08-17,4176.25
2021-08-18,4152.2998046875
2021-08-20,3980.199951171875
2021-08-23,3957.75
2021-08-24,4020.550048828125
2021-08-25,3946.550048828125
2021-08-26,3919.14990234375
2021-08-27,3928.199951171875
2021-08-30,4019.60009765625
2021-08-31,4116.0498046875
2021-09-01,4257.10009765625
2021-09-02,4141.5498046875
2021-09-03,4251.39990234375
2021-09-06,4286.75
2021-09-07,4406.75
2021-09-08,4444.2998046875
2021-09-09,4501.10009765625
2021-09-13,4509.89990234375
2021-09-14,4545.64990234375
2021-09-15,4641.64990234375
2021-09-16,4691.64990234375
2021-09-17,4650.89990234375
2021-09-20,4397.5
2021-09-21,4359.60009765625
2021-09-22,4320.2001953125
2021-09-23,4391.14990234375
2021-09-24,4483.5498046875
2021-09-27,4484.85009765625
2021-09-28,4408.7001953125
2021-09-29,4464.2001953125
2021-09-30,4488.64990234375
2021-10-01,4567.7001953125
2021-10-04,4663.4501953125
2021-10-05,4741.64990234375
2021-10-06,4839.2001953125
2021-10-07,4886.14990234375
2021-10-08,5008.0498046875
2021-10-11,5280.75
2021-10-12,5221.10009765625
2021-10-13,5127.0498046875
2021-10-14,4982.4501953125
2021-10-18,4925.2001953125
2021-10-19,4855.60009765625
2021-10-20,4823.60009765625
2021-10-21,4728.39990234375
2021-10-22,4721.85009765625
2021-10-25,4604.2998046875
2021-10-26,4750.60009765625
2021-10-27,4661.75
2021-10-28,4633.0498046875
2021-10-29,4478.75
2021-11-01,4747.2998046875
2021-11-02,4637.2001953125
2021-11-03,4720.60009765625
2021-11-04,4813.9501953125
2021-11-08,4802.35009765625
2021-11-09,4699.9501953125
2021-11-10,4670.2998046875
2021-11-11,4664.39990234375
2021-11-12,4667.7998046875
2021-11-15,4335.5
2021-11-16,4240.64990234375
2021-11-17,4129.89990234375
2021-11-18,4001.60009765625
2021-11-22,3827.699951171875
2021-11-23,4095.14990234375
2021-11-24,4043.800048828125
2021-11-25,4018.5
2021-11-26,3910.89990234375
2021-11-29,3917.85009765625
2021-11-30,4278.5
2021-12-01,4175.14990234375
2021-12-02,4194.75
2021-12-03,4124.35009765625
2021-12-06,4168.10009765625
2021-12-07,4147.14990234375
2021-12-08,4197.5
2021-12-09,4094.699951171875
2021-12-10,4165.89990234375
2021-12-13,4184.35009765625
2021-12-14,4168.25
2021-12-15,4179.64990234375
2021-12-16,4170.10009765625
2021-12-17,4172.14990234375
2021-12-20,3914.449951171875
2021-12-21,3853.050048828125
2021-12-22,3833.449951171875
2021-12-23,3752.800048828125
2021-12-24,3677.5
2021-12-27,3767.89990234375
2021-12-28,3876.050048828125
2021-12-29,4003.800048828125
2021-12-30,4024.39990234375
2021-12-31,4164.2998046875
2022-01-03,4186.75
2022-01-04,4200.5
2022-01-05,4104.9501953125
2022-01-06,4016.39990234375
2022-01-07,4183.60009765625
2022-01-10,4123.25
2022-01-11,4065.300048828125
2022-01-12,4127.4501953125
2022-01-13,4134.5
2022-01-14,4260.0498046875
2022-01-17,4214.0498046875
2022-01-18,4192.9501953125
2022-01-19,4181.35009765625
2022-01-20,4051.64990234375
2022-01-21,3954.5
2022-01-24,3866.75
2022-01-25,3800.85009765625
2022-01-27,4099.25
2022-01-28,4202.7001953125
2022-01-31,4322.35009765625
2022-02-01,4408.0
2022-02-02,4485.35009765625
2022-02-03,4627.64990234375
2022-02-04,4365.0498046875
2022-02-07,4417.10009765625
2022-02-08,4333.10009765625
2022-02-09,4351.10009765625
2022-02-10,4168.10009765625
2022-02-11,4165.4501953125
2022-02-14,4003.75
2022-02-15,4035.800048828125
2022-02-16,4080.050048828125
2022-02-17,4051.39990234375
2022-02-18,3971.75
2022-02-21,3915.5
2022-02-22,3874.800048828125
2022-02-23,3956.75
2022-02-24,3889.39990234375
2022-02-25,3939.60009765625
2022-02-28,4105.4501953125
2022-03-02,4141.2998046875
2022-03-03,4219.0498046875
2022-03-04,4009.14990234375
2022-03-07,4000.800048828125
2022-03-08,3907.300048828125
2022-03-09,3919.14990234375
2022-03-10,3740.449951171875
2022-03-11,3733.14990234375
2022-03-14,3785.14990234375
2022-03-15,3874.35009765625
2022-03-16,3974.85009765625
2022-03-17,3900.89990234375
2022-03-21,3918.300048828125
2022-03-22,3990.14990234375
2022-03-23,3845.35009765625
2022-03-24,3841.449951171875
2022-03-25,3854.14990234375
2022-03-28,3998.550048828125
2022-03-29,4264.2001953125
2022-03-30,4234.14990234375
2022-03-31,4338.89990234375
2022-04-01,4247.5498046875
2022-04-04,4033.800048828125
2022-04-05,4070.25
2022-04-06,4051.300048828125
2022-04-07,3937.300048828125
2022-04-08,3915.89990234375
2022-04-11,3920.14990234375
2022-04-12,3891.550048828125
2022-04-13,3785.199951171875
2022-04-18,3956.550048828125
2022-04-19,3906.64990234375
2022-04-20,3897.10009765625
2022-04-21,3996.10009765625
2022-04-22,3952.699951171875
2022-04-25,3936.85009765625
2022-04-26,3994.14990234375
2022-04-27,3963.89990234375
2022-04-28,3902.449951171875
2022-04-29,3879.050048828125
2022-05-02,3789.199951171875
2022-05-04,3821.25
2022-05-05,3708.35009765625
2022-05-06,3573.800048828125
2022-05-09,3526.0
2022-05-10,3538.85009765625
2022-05-11,3456.75
2022-05-12,3445.199951171875
2022-05-13,3452.699951171875
2022-05-16,3416.550048828125
2022-05-17,3483.0
2022-05-18,3407.449951171875
2022-05-19,3334.75
2022-05-20,3336.449951171875
2022-05-23,3250.60009765625
2022-05-24,3254.449951171875
2022-05-25,3228.0
2022-05-26,3249.64990234375
2022-05-27,3181.050048828125
2022-05-30,3162.449951171875
2022-05-31,3301.75
2022-06-01,3374.85009765625
2022-06-02,3296.89990234375
2022-06-03,3404.699951171875
2022-06-06,3286.25
2022-06-07,3220.699951171875
2022-06-08,3297.300048828125
2022-06-09,3260.0
2022-06-10,3234.75
2022-06-13,3067.0
2022-06-14,3006.14990234375
2022-06-15,3085.050048828125
2022-06-16,3161.800048828125
2022-06-17,3094.64990234375
2022-06-20,3089.35009765625
2022-06-21,3000.25
2022-06-22,2956.85009765625
2022-06-23,2994.699951171875
2022-06-24,3043.300048828125
2022-06-27,3111.199951171875
2022-06-28,3149.699951171875
2022-06-29,3230.25
2022-06-30,3236.14990234375
2022-07-01,3301.10009765625
2022-07-04,3253.550048828125
2022-07-05,3394.64990234375
2022-07-06,3408.25
2022-07-07,3621.14990234375
2022-07-08,3541.699951171875
2022-07-11,3597.75
2022-07-12,3511.85009765625
2022-07-13,3520.89990234375
2022-07-14,3519.300048828125
2022-07-15,3571.550048828125
2022-07-18,3625.5
2022-07-19,3559.550048828125
2022-07-20,3600.89990234375
2022-07-21,3647.800048828125
2022-07-22,3647.0
2022-07-25,3663.449951171875
2022-07-26,3684.75
2022-07-27,3762.949951171875
2022-07-28,3617.300048828125
2022-07-29,3500.25
2022-08-01,3255.25
2022-08-02,3285.35009765625
2022-08-03,3230.60009765625
2022-08-04,3286.449951171875
2022-08-05,3232.60009765625
2022-08-08,3212.14990234375
2022-08-10,3263.199951171875
2022-08-11,3259.60009765625
2022-08-12,3279.199951171875
2022-08-16,3297.800048828125
2022-08-17,3241.800048828125
2022-08-18,3297.35009765625
2022-08-19,3300.10009765625
2022-08-22,3339.25
2022-08-23,3450.89990234375
2022-08-24,3399.35009765625
2022-08-25,3439.75
2022-08-26,3473.75
2022-08-29,3385.449951171875
2022-08-30,3386.0
2022-09-01,3375.050048828125
2022-09-02,3338.89990234375
2022-09-05,3339.75
2022-09-06,3286.050048828125
2022-09-07,3302.0
2022-09-08,3273.050048828125
2022-09-09,3268.550048828125
2022-09-12,3295.35009765625
2022-09-13,3275.60009765625
2022-09-14,3256.85009765625
2022-09-15,3212.050048828125
2022-09-16,3101.60009765625
2022-09-19,3109.699951171875
2022-09-20,3200.25
2022-09-21,3224.0
2022-09-22,3187.5
2022-09-23,3203.35009765625
2022-09-26,3141.35009765625
2022-09-27,3128.64990234375
2022-09-28,3067.550048828125
2022-09-29,3077.10009765625
2022-09-30,3003.35009765625
2022-10-03,3089.699951171875
2022-10-04,3085.699951171875
2022-10-06,3102.550048828125
2022-10-07,3082.699951171875
2022-10-10,3065.60009765625
2022-10-11,3054.300048828125
2022-10-12,3040.89990234375
2022-10-13,3011.25
2022-10-14,2979.5
2022-10-17,2978.39990234375
2022-10-18,2953.5
2022-10-19,2940.64990234375
2022-10-20,2925.85009765625
2022-10-21,2902.60009765625
2022-10-24,2915.10009765625
2022-10-25,2862.800048828125
2022-10-27,2801.10009765625
2022-10-28,2901.550048828125
2022-10-31,2911.25
2022-11-01,2904.10009765625
2022-11-02,2862.800048828125
2022-11-03,2855.449951171875
2022-11-04,2845.050048828125
2022-11-07,2847.14990234375
2022-11-09,2843.35009765625
2022-11-10,2490.75
2022-11-11,2353.949951171875
2022-11-14,2304.10009765625
2022-11-15,2403.35009765625
2022-11-16,2437.10009765625
2022-11-17,2575.550048828125
2022-11-18,2538.60009765625
2022-11-21,2530.199951171875
2022-11-22,2572.550048828125
2022-11-23,2540.39990234375
2022-11-24,2535.0
2022-11-25,2486.949951171875
2022-11-28,2467.550048828125
2022-11-29,2476.199951171875
2022-11-30,2494.39990234375
2022-12-01,2510.199951171875
2022-12-02,2528.449951171875
2022-12-05,2520.699951171875
2022-12-06,2500.89990234375
2022-12-07,2482.10009765625
2022-12-08,2442.35009765625
2022-12-09,2475.64990234375
2022-12-12,2529.050048828125
2022-12-13,2559.10009765625
2022-12-14,2549.0
2022-12-15,2557.75
2022-12-16,2559.300048828125
2022-12-19,2527.050048828125
2022-12-20,2505.35009765625
2022-12-21,2514.449951171875
2022-12-22,2490.050048828125
2022-12-23,2491.800048828125
2022-12-26,2527.300048828125
2022-12-27,2517.14990234375
2022-12-28,2521.199951171875
2022-12-29,2518.0
2022-12-30,2522.64990234375
2023-01-02,2525.699951171875
2023-01-03,2527.14990234375
2023-01-04,2485.050048828125
2023-01-05,2488.449951171875
2023-01-06,2459.800048828125
2023-01-09,2500.199951171875
2023-01-10,2495.64990234375
2023-01-11,2490.199951171875
2023-01-12,2510.75
2023-01-13,2498.449951171875
2023-01-16,2481.550048828125
2023-01-17,2455.14990234375
2023-01-18,2467.550048828125
2023-01-19,2471.550048828125
2023-01-20,2471.89990234375
2023-01-23,2401.050048828125
2023-01-24,2438.5
2023-01-25,2421.14990234375
2023-01-27,2244.300048828125
2023-01-30,2251.199951171875
2023-01-31,2304.0
2023-02-01,2250.0
2023-02-02,2248.64990234375
2023-02-03,2324.35009765625
2023-02-06,2380.60009765625
2023-02-07,2459.39990234375
2023-02-08,2448.35009765625
2023-02-09,2511.0
2023-02-10,2490.300048828125
2023-02-13,2461.75
2023-02-14,2473.800048828125
2023-02-15,2534.300048828125
2023-02-16,2514.14990234375
2023-02-17,2517.64990234375
2023-02-20,2518.300048828125
2023-02-21,2516.89990234375
2023-02-22,2536.5
2023-02-23,2538.85009765625
2023-02-24,2519.0
2023-02-27,2507.0
2023-02-28,2512.60009765625
2023-03-01,2543.35009765625
2023-03-02,2556.89990234375
2023-03-03,2566.35009765625
2023-03-06,2536.300048828125
2023-03-08,2525.75
2023-03-09,2510.39990234375
2023-03-10,2505.25
2023-03-13,2503.75
2023-03-14,2424.89990234375
2023-03-15,2428.64990234375
2023-03-16,2429.550048828125
2023-03-17,2371.14990234375
2023-03-20,2370.35009765625
2023-03-21,2270.10009765625
2023-03-22,2299.25
2023-03-23,2290.75
2023-03-24,2293.39990234375
2023-03-27,2289.60009765625
2023-03-28,2204.75
2023-03-29,2210.85009765625
2023-03-31,2239.449951171875
2023-04-03,2203.10009765625
2023-04-05,2156.14990234375
2023-04-06,2159.60009765625
2023-04-10,2193.0
2023-04-11,2166.89990234375
2023-04-12,2190.0
2023-04-13,2190.949951171875
2023-04-17,2180.949951171875
2023-04-18,2164.949951171875
2023-04-19,2171.64990234375
2023-04-20,2180.35009765625
2023-04-21,2165.449951171875
2023-04-24,2161.39990234375
2023-04-25,2150.64990234375
2023-04-26,2147.5
2023-04-27,2148.699951171875
2023-04-28,2129.800048828125
2023-05-02,2080.5
2023-05-03,2090.300048828125
2023-05-04,2086.75
2023-05-05,2028.5
2023-05-08,2052.199951171875
2023-05-09,2038.0
2023-05-10,2074.60009765625
2023-05-11,2273.550048828125
2023-05-12,2215.39990234375
2023-05-15,2245.89990234375
2023-05-16,2256.050048828125
2023-05-17,2316.5
2023-05-18,2269.85009765625
2023-05-19,2263.14990234375
2023-05-22,2234.550048828125
2023-05-23,2231.35009765625
2023-05-24,2238.60009765625
2023-05-25,2228.89990234375
2023-05-26,2241.0
2023-05-29,2252.949951171875
2023-05-30,2236.0
2023-05-31,2221.5
2023-06-01,2248.550048828125
2023-06-02,2188.35009765625
2023-06-05,2198.60009765625
2023-06-06,2149.949951171875
2023-06-07,2215.449951171875
2023-06-08,2218.449951171875
2023-06-09,2314.050048828125
2023-06-12,2354.60009765625
2023-06-13,2349.85009765625
2023-06-14,2356.800048828125
2023-06-15,2339.14990234375
2023-06-16,2387.10009765625
2023-06-19,2407.60009765625
2023-06-20,2416.85009765625
2023-06-21,2419.10009765625
2023-06-22,2421.60009765625
2023-06-23,2386.25
2023-06-26,2414.550048828125
2023-06-27,2396.85009765625
2023-06-28,2459.449951171875
2023-06-30,2493.14990234375
2023-07-03,2459.699951171875
2023-07-04,2452.75
2023-07-05,2409.5
2023-07-06,2423.89990234375
2023-07-07,2375.89990234375
2023-07-10,2414.14990234375
2023-07-11,2407.39990234375
2023-07-12,2407.199951171875
2023-07-13,2393.60009765625
2023-07-14,2434.64990234375
2023-07-17,2451.550048828125
2023-07-18,2465.64990234375
2023-07-19,2467.89990234375
2023-07-20,2488.75
2023-07-21,2454.60009765625
2023-07-24,2391.199951171875
2023-07-25,2413.199951171875
2023-07-26,2379.300048828125
2023-07-27,2339.39990234375
2023-07-28,2315.10009765625
2023-07-31,2357.85009765625
2023-08-01,2317.050048828125
2023-08-02,2299.75
2023-08-03,2341.25
2023-08-04,2372.5
2023-08-07,2407.60009765625
2023-08-08,2359.39990234375
2023-08-09,2354.60009765625
2023-08-10,2324.14990234375
2023-08-11,2297.60009765625
2023-08-14,2293.64990234375
2023-08-16,2253.10009765625
2023-08-17,2238.64990234375
2023-08-18,2192.699951171875
2023-08-21,2212.85009765625
2023-08-22,2310.10009765625
2023-08-23,2313.550048828125
2023-08-24,2314.85009765625
2023-08-25,2327.89990234375
2023-08-28,2328.550048828125
2023-08-29,2337.0
2023-08-30,2434.10009765625
2023-08-31,2420.0
2023-09-01,2453.449951171875
2023-09-04,2552.300048828125
2023-09-05,2649.550048828125
2023-09-06,2670.75
2023-09-07,2637.449951171875
2023-09-08,2663.85009765625
2023-09-11,2690.60009765625
2023-09-12,2559.10009765625
2023-09-13,2564.64990234375
2023-09-14,2567.550048828125
2023-09-15,2621.050048828125
2023-09-18,2612.5
2023-09-20,2537.25
2023-09-21,2532.5
2023-09-22,2510.199951171875
2023-09-25,2521.300048828125
2023-09-26,2546.60009765625
2023-09-27,2593.35009765625
2023-09-28,2601.10009765625
2023-09-29,2598.050048828125
2023-10-03,2642.550048828125
2023-10-04,2628.35009765625
2023-10-05,2644.800048828125
2023-10-06,2641.89990234375
2023-10-09,2590.449951171875
2023-10-10,2564.10009765625
2023-10-11,2586.35009765625
2023-10-12,2617.89990234375
2023-10-13,2613.300048828125
2023-10-16,2578.5
2023-10-17,2568.800048828125
2023-10-18,2590.10009765625
2023-10-19,2600.35009765625
2023-10-20,2603.800048828125
2023-10-23,2587.699951171875
2023-10-25,2429.39990234375
2023-10-26,2441.550048828125
2023-10-27,2472.300048828125
2023-10-30,2436.64990234375
2023-10-31,2346.199951171875
2023-11-01,2325.699951171875
2023-11-02,2383.5
2023-11-03,2386.800048828125
2023-11-06,2371.050048828125
2023-11-07,2468.75
2023-11-08,2503.050048828125
2023-11-09,2490.85009765625
2023-11-10,2457.60009765625
2023-11-13,2488.050048828125
2023-11-15,2519.25
2023-11-16,2482.800048828125
2023-11-17,2513.199951171875
2023-11-20,2517.89990234375
2023-11-21,2516.300048828125
2023-11-22,2594.75
2023-11-23,2633.10009765625
2023-11-24,2634.60009765625
2023-11-28,2602.300048828125
2023-11-29,2590.949951171875
2023-11-30,2524.0
2023-12-01,2575.75
2023-12-04,2584.050048828125
2023-12-05,2524.25
2023-12-06,2495.300048828125
