Date,LAURUSLABS
2020-09-29,283.18939208984375
2020-09-30,281.1820373535156
2020-10-01,274.5233154296875
2020-10-05,289.3583984375
2020-10-06,304.732177734375
2020-10-07,319.2245788574219
2020-10-08,331.2689514160156
2020-10-09,319.7630920410156
2020-10-12,325.19775390625
2020-10-13,320.5954895019531
2020-10-14,318.68597412109375
2020-10-15,309.2364807128906
2020-10-16,319.322509765625
2020-10-19,325.099853515625
2020-10-20,329.84906005859375
2020-10-21,326.9114685058594
2020-10-22,328.869873046875
2020-10-23,328.57611083984375
2020-10-26,309.2855529785156
2020-10-27,316.8743896484375
2020-10-28,315.8462829589844
2020-10-29,323.0924377441406
2020-10-30,312.7617492675781
2020-11-02,294.5972595214844
2020-11-03,285.29473876953125
2020-11-04,271.43878173828125
2020-11-05,276.1879577636719
2020-11-06,271.047119140625
2020-11-09,258.7090148925781
2020-11-10,254.87844848632812
2020-11-11,277.2232360839844
2020-11-12,283.9513244628906
2020-11-13,278.9421081542969
2020-11-14,284.49151611328125
2020-11-17,274.47314453125
2020-11-18,266.4682922363281
2020-11-19,263.71820068359375
2020-11-20,277.8126525878906
2020-11-23,285.2281494140625
2020-11-24,284.5406188964844
2020-11-25,280.3663024902344
2020-11-26,287.14337158203125
2020-11-27,311.20703125
2020-12-01,317.1493225097656
2020-12-02,315.4304504394531
2020-12-03,314.1536865234375
2020-12-04,325.74346923828125
2020-12-07,326.1363525390625
2020-12-08,326.7256164550781
2020-12-09,322.6004638671875
2020-12-10,324.5157470703125
2020-12-11,323.091552734375
2020-12-14,322.5513610839844
2020-12-15,322.5513610839844
2020-12-16,332.91351318359375
2020-12-17,336.05645751953125
2020-12-18,347.44989013671875
2020-12-21,325.6452331542969
2020-12-22,331.4402160644531
2020-12-23,338.16815185546875
2020-12-24,342.0968933105469
2020-12-28,341.655029296875
2020-12-29,339.88702392578125
2020-12-30,343.8157653808594
2020-12-31,346.8606262207031
2021-01-01,347.1061706542969
2021-01-04,352.9010009765625
2021-01-05,353.1466064453125
2021-01-06,349.3651428222656
2021-01-07,346.90966796875
2021-01-08,347.3026123046875
2021-01-11,343.86492919921875
2021-01-12,346.4676513671875
2021-01-13,341.90057373046875
2021-01-14,360.2674865722656
2021-01-15,363.4595947265625
2021-01-18,349.46337890625
2021-01-19,356.7315979003906
2021-01-20,365.2765808105469
2021-01-21,363.55780029296875
2021-01-22,363.95074462890625
2021-01-25,372.7903747558594
2021-01-27,359.7763366699219
2021-01-28,351.9188232421875
2021-01-29,339.1995544433594
2021-02-01,343.86492919921875
2021-02-02,340.37811279296875
2021-02-03,335.6145324707031
2021-02-04,340.42724609375
2021-02-05,335.6636047363281
2021-02-08,351.2987365722656
2021-02-09,354.6913146972656
2021-02-10,353.3145751953125
2021-02-11,361.23040771484375
2021-02-12,369.3922119140625
2021-02-15,362.5580139160156
2021-02-16,366.491455078125
2021-02-17,360.6896667480469
2021-02-18,363.0988464355469
2021-02-19,359.2637939453125
2021-02-22,352.13458251953125
2021-02-23,355.7237548828125
2021-02-24,354.2488098144531
2021-02-25,351.39703369140625
2021-02-26,344.3170166015625
2021-03-01,357.6413269042969
2021-03-02,356.018798828125
2021-03-03,358.6737976074219
2021-03-04,362.6071472167969
2021-03-05,345.20196533203125
2021-03-08,337.187744140625
2021-03-09,340.9736328125
2021-03-10,358.919677734375
2021-03-12,357.1004638671875
2021-03-15,350.9545593261719
2021-03-16,354.9862976074219
2021-03-17,343.38287353515625
2021-03-18,337.5811767578125
2021-03-19,354.10125732421875
2021-03-22,355.3796081542969
2021-03-23,355.1829528808594
2021-03-24,350.2170715332031
2021-03-25,341.7603454589844
2021-03-26,349.4795837402344
2021-03-30,354.29791259765625
2021-03-31,355.9695739746094
2021-04-01,359.21466064453125
2021-04-05,367.5238952636719
2021-04-06,389.99322509765625
2021-04-07,413.6426086425781
2021-04-08,413.6918029785156
2021-04-09,414.3800964355469
2021-04-12,409.56170654296875
2021-04-13,432.47357177734375
2021-04-15,429.2286071777344
2021-04-16,439.06195068359375
2021-04-19,433.1127624511719
2021-04-20,435.8661193847656
2021-04-22,446.1911926269531
2021-04-23,455.63128662109375
2021-04-26,457.99127197265625
2021-04-27,459.4662780761719
2021-04-28,466.792236328125
2021-04-29,450.46875
2021-04-30,445.2078552246094
2021-05-03,469.29974365234375
2021-05-04,482.8207092285156
2021-05-05,483.41070556640625
2021-05-06,473.23309326171875
2021-05-07,479.2806396484375
2021-05-10,482.4764404296875
2021-05-11,484.3478698730469
2021-05-12,477.354736328125
2021-05-14,461.00457763671875
2021-05-17,466.9143371582031
2021-05-18,473.168701171875
2021-05-19,478.782958984375
2021-05-20,474.39990234375
2021-05-21,481.19598388671875
2021-05-24,506.2629699707031
2021-05-25,507.93731689453125
2021-05-26,515.7184448242188
2021-05-27,512.7636108398438
2021-05-28,513.994873046875
2021-05-31,515.8662109375
2021-06-01,524.4844970703125
2021-06-02,528.325927734375
2021-06-03,529.2614135742188
2021-06-04,538.4707641601562
2021-06-07,563.5377807617188
2021-06-08,599.6361083984375
2021-06-09,601.1134033203125
2021-06-10,606.9737548828125
2021-06-11,602.2954711914062
2021-06-14,612.1448364257812
2021-06-15,613.9176635742188
2021-06-16,609.3869018554688
2021-06-17,601.8027954101562
2021-06-18,584.6155395507812
2021-06-21,593.3323974609375
2021-06-22,604.3143920898438
2021-06-23,605.5949096679688
2021-06-24,616.380126953125
2021-06-25,640.9053344726562
2021-06-28,666.0706787109375
2021-06-29,669.1240234375
2021-06-30,678.2840576171875
2021-07-01,656.467529296875
2021-07-02,667.4497680664062
2021-07-05,674.541259765625
2021-07-06,665.0364379882812
2021-07-07,673.1130981445312
2021-07-08,672.128173828125
2021-07-09,669.9612426757812
2021-07-12,666.9571533203125
2021-07-13,660.8504638671875
2021-07-14,648.19384765625
2021-07-15,663.4113159179688
2021-07-16,658.7328491210938
2021-07-19,654.5960083007812
2021-07-20,652.8231201171875
2021-07-22,643.7616577148438
2021-07-23,638.048828125
2021-07-26,641.3486328125
2021-07-27,622.5359497070312
2021-07-28,609.1900634765625
2021-07-29,596.2871704101562
2021-07-30,631.84375
2021-08-02,644.6480712890625
2021-08-03,637.655029296875
2021-08-04,637.0640258789062
2021-08-05,661.4414672851562
2021-08-06,669.5672607421875
2021-08-09,692.46728515625
2021-08-10,696.2100830078125
2021-08-11,692.9104614257812
2021-08-12,698.0323486328125
2021-08-13,696.6041259765625
2021-08-16,678.9735107421875
2021-08-17,684.3906860351562
2021-08-18,683.0117797851562
2021-08-20,669.5672607421875
2021-08-23,628.1010131835938
2021-08-24,661.6383666992188
2021-08-25,667.0065307617188
2021-08-26,657.5016479492188
2021-08-27,648.686279296875
2021-08-30,639.4279174804688
2021-08-31,656.5659790039062
2021-09-01,652.7247314453125
2021-09-02,647.2581787109375
2021-09-03,642.481201171875
2021-09-06,650.7055053710938
2021-09-07,655.8273315429688
2021-09-08,647.011962890625
2021-09-09,646.1746826171875
2021-09-13,635.9805908203125
2021-09-14,641.3486328125
2021-09-15,652.8723754882812
2021-09-16,640.0189208984375
2021-09-17,641.3486328125
2021-09-20,623.4224853515625
2021-09-21,614.7550048828125
2021-09-22,611.5537719726562
2021-09-23,612.7850341796875
2021-09-24,600.9657592773438
2021-09-27,590.673095703125
2021-09-28,583.6305541992188
2021-09-29,590.673095703125
2021-09-30,607.1708984375
2021-10-01,609.8794555664062
2021-10-04,611.159912109375
2021-10-05,612.8342895507812
2021-10-06,617.4636840820312
2021-10-07,640.8560791015625
2021-10-08,639.378662109375
2021-10-11,629.4797973632812
2021-10-12,621.1077270507812
2021-10-13,624.8507690429688
2021-10-14,641.2008056640625
2021-10-18,635.4388427734375
2021-10-19,607.7125854492188
2021-10-20,590.4266967773438
2021-10-21,563.6361083984375
2021-10-22,528.4241943359375
2021-10-25,545.3654174804688
2021-10-26,556.101318359375
2021-10-27,566.246337890625
2021-10-28,530.4434814453125
2021-10-29,508.03582763671875
2021-11-01,488.3861999511719
2021-11-02,483.95391845703125
2021-11-03,487.5981750488281
2021-11-04,490.9962158203125
2021-11-08,489.7158508300781
2021-11-09,483.21514892578125
2021-11-10,482.1809997558594
2021-11-11,455.24273681640625
2021-11-12,445.63946533203125
2021-11-15,483.658447265625
2021-11-16,484.1017150878906
2021-11-17,477.49176025390625
2021-11-18,475.5679626464844
2021-11-22,465.5051574707031
2021-11-23,481.24066162109375
2021-11-24,495.3483581542969
2021-11-25,527.855224609375
2021-11-26,516.1646118164062
2021-11-29,495.5950012207031
2021-11-30,501.8102722167969
2021-12-01,501.4649963378906
2021-12-02,509.8507385253906
2021-12-03,504.5233154296875
2021-12-06,495.20037841796875
2021-12-07,492.8326721191406
2021-12-08,499.738525390625
2021-12-09,509.2095031738281
2021-12-10,519.4696044921875
2021-12-13,506.1511535644531
2021-12-14,507.7790222167969
2021-12-15,506.69366455078125
2021-12-16,498.40667724609375
2021-12-17,490.90887451171875
2021-12-20,472.36163330078125
2021-12-21,478.6756896972656
2021-12-22,490.6129150390625
2021-12-23,498.30804443359375
2021-12-24,494.9043884277344
2021-12-27,512.2677001953125
2021-12-28,521.88671875
2021-12-29,540.8778076171875
2021-12-30,530.71630859375
2021-12-31,531.653564453125
2022-01-03,521.6400146484375
2022-01-04,512.0703735351562
2022-01-05,520.16015625
2022-01-06,518.927001953125
2022-01-07,518.7295532226562
2022-01-10,514.0928344726562
2022-01-11,518.7789916992188
2022-01-12,513.5009765625
2022-01-13,515.8687133789062
2022-01-14,513.8462524414062
2022-01-17,500.87310791015625
2022-01-18,493.17791748046875
2022-01-19,490.7115478515625
2022-01-20,478.7249450683594
2022-01-21,475.3213195800781
2022-01-24,463.23602294921875
2022-01-25,468.6127624511719
2022-01-27,458.45123291015625
2022-01-28,493.07928466796875
2022-01-31,495.9402770996094
2022-02-01,517.3978271484375
2022-02-02,518.3350830078125
2022-02-03,525.6356811523438
2022-02-04,521.88671875
2022-02-07,521.5413818359375
2022-02-08,517.3978271484375
2022-02-09,519.025634765625
2022-02-10,532.7387084960938
2022-02-11,542.5548706054688
2022-02-14,521.2453002929688
2022-02-15,542.5548706054688
2022-02-16,542.012451171875
2022-02-17,541.9136962890625
2022-02-18,544.626708984375
2022-02-21,532.4428100585938
2022-02-22,520.6535034179688
2022-02-23,524.8463134765625
2022-02-24,494.1152038574219
2022-02-25,523.8104248046875
2022-02-28,534.2679443359375
2022-03-02,528.64453125
2022-03-03,532.9854125976562
2022-03-04,529.433837890625
2022-03-07,520.9986572265625
2022-03-08,527.904541015625
2022-03-09,548.0796508789062
2022-03-10,546.3037719726562
2022-03-11,570.2277221679688
2022-03-14,571.3623046875
2022-03-15,561.20068359375
2022-03-16,571.21435546875
2022-03-17,573.2367553710938
2022-03-21,584.3848266601562
2022-03-22,586.0618896484375
2022-03-23,597.6539306640625
2022-03-24,596.124755859375
2022-03-25,581.8690795898438
2022-03-28,582.8062744140625
2022-03-29,586.0618896484375
2022-03-30,589.6629028320312
2022-03-31,582.1651000976562
2022-04-01,588.6763305664062
2022-04-04,592.3759765625
2022-04-05,600.366943359375
2022-04-06,597.1113891601562
2022-04-07,591.0933837890625
2022-04-08,596.9633178710938
2022-04-11,593.21435546875
2022-04-12,586.2593383789062
2022-04-13,594.74365234375
2022-04-18,590.0081787109375
2022-04-19,588.9229736328125
2022-04-20,597.9498901367188
2022-04-21,602.8333740234375
2022-04-22,599.6763916015625
2022-04-25,585.9139404296875
2022-04-26,564.4070434570312
2022-04-27,571.5103149414062
2022-04-28,564.2097778320312
2022-04-29,575.505859375
2022-05-02,585.3712768554688
2022-05-04,571.60888671875
2022-05-05,568.4026489257812
2022-05-06,556.9586181640625
2022-05-09,535.3037109375
2022-05-10,520.4727172851562
2022-05-11,534.8094482421875
2022-05-12,529.7174072265625
2022-05-13,532.2880859375
2022-05-16,536.589111328125
2022-05-17,552.9033203125
2022-05-18,560.5166015625
2022-05-19,553.8427124023438
2022-05-20,568.0310668945312
2022-05-23,566.10302734375
2022-05-24,560.8132934570312
2022-05-25,546.8720092773438
2022-05-26,553.3977661132812
2022-05-27,559.1817016601562
2022-05-30,556.4627075195312
2022-05-31,561.0604248046875
2022-06-01,553.9414672851562
2022-06-02,553.7437744140625
2022-06-03,547.7619018554688
2022-06-06,545.2406005859375
2022-06-07,537.8251342773438
2022-06-08,542.5709838867188
2022-06-09,543.9552001953125
2022-06-10,540.4946899414062
2022-06-13,521.3130493164062
2022-06-14,511.6729431152344
2022-06-15,507.6191101074219
2022-06-16,487.0038146972656
2022-06-17,462.9774475097656
2022-06-20,438.06121826171875
2022-06-21,455.3146667480469
2022-06-22,446.8115234375
2022-06-23,453.9798889160156
2022-06-24,461.3954772949219
2022-06-27,461.49432373046875
2022-06-28,463.32354736328125
2022-06-29,461.3460388183594
2022-06-30,459.4674072265625
2022-07-01,459.8629150390625
2022-07-04,464.3617248535156
2022-07-05,457.93487548828125
2022-07-06,463.7684631347656
2022-07-07,485.12518310546875
2022-07-08,481.516357421875
2022-07-11,486.212890625
2022-07-12,487.0038146972656
2022-07-13,506.8775634765625
2022-07-14,515.7761840820312
2022-07-15,516.7154541015625
2022-07-18,499.65972900390625
2022-07-19,503.8618469238281
2022-07-20,508.6077575683594
2022-07-21,506.3831481933594
2022-07-22,503.3674621582031
2022-07-25,491.45318603515625
2022-07-26,478.64898681640625
2022-07-27,508.01446533203125
2022-07-28,519.3356323242188
2022-07-29,516.8142700195312
2022-08-01,519.87939453125
2022-08-02,516.1222534179688
2022-08-03,516.3694458007812
2022-08-04,537.7261962890625
2022-08-05,538.9620971679688
2022-08-08,544.89453125
2022-08-10,552.557373046875
2022-08-11,559.1323852539062
2022-08-12,559.7750244140625
2022-08-16,570.7994995117188
2022-08-17,584.2958984375
2022-08-18,583.9002685546875
2022-08-19,575.3477172851562
2022-08-22,565.0648803710938
2022-08-23,580.4397583007812
2022-08-24,571.2939453125
2022-08-25,567.091796875
2022-08-26,560.8627319335938
2022-08-29,569.9097290039062
2022-08-30,572.52978515625
2022-09-01,567.6356201171875
2022-09-02,562.6424560546875
2022-09-05,556.5122680664062
2022-09-06,554.3863525390625
2022-09-07,553.10107421875
2022-09-08,554.8313598632812
2022-09-09,549.1954956054688
2022-09-12,540.5441284179688
2022-09-13,546.6743774414062
2022-09-14,542.2250366210938
2022-09-15,524.7737426757812
2022-09-16,510.9312744140625
2022-09-19,501.7361145019531
2022-09-20,521.7086791992188
2022-09-21,510.0909118652344
2022-09-22,515.3807373046875
2022-09-23,504.5539855957031
2022-09-26,489.2779235839844
2022-09-27,502.87310791015625
2022-09-28,496.2979736328125
2022-09-29,503.7135925292969
2022-09-30,507.2236022949219
2022-10-03,506.5809020996094
2022-10-04,517.5064697265625
2022-10-06,520.1760864257812
2022-10-07,517.65478515625
2022-10-10,510.7830505371094
2022-10-11,506.3831481933594
2022-10-12,493.134033203125
2022-10-13,498.2755126953125
2022-10-14,510.2886047363281
2022-10-17,507.0751953125
2022-10-18,504.9494323730469
2022-10-19,522.5984497070312
2022-10-20,520.2748413085938
2022-10-21,480.7748107910156
2022-10-24,474.3973693847656
2022-10-25,447.8002624511719
2022-10-27,453.683349609375
2022-10-28,439.6431884765625
2022-10-31,449.43170166015625
2022-11-01,465.54815673828125
2022-11-02,472.0244140625
2022-11-03,473.3614501953125
2022-11-04,460.436767578125
2022-11-07,459.4463806152344
2022-11-09,446.4226379394531
2022-11-10,446.4720764160156
2022-11-11,451.02789306640625
2022-11-14,464.0516662597656
2022-11-15,465.8838806152344
2022-11-16,457.2674865722656
2022-11-17,455.8808898925781
2022-11-18,445.7292785644531
2022-11-21,450.2851257324219
2022-11-22,453.15728759765625
2022-11-23,451.67169189453125
2022-11-24,444.83795166015625
2022-11-25,450.82989501953125
2022-11-28,446.02642822265625
2022-11-29,404.67724609375
2022-11-30,413.4422912597656
2022-12-01,414.53173828125
2022-12-02,419.5332946777344
2022-12-05,416.4629821777344
2022-12-06,415.6211242675781
2022-12-07,412.5013732910156
2022-12-08,408.78741455078125
2022-12-09,408.7378845214844
2022-12-12,400.3690185546875
2022-12-13,387.2956848144531
2022-12-14,393.2876281738281
2022-12-15,390.6630859375
2022-12-16,384.5721130371094
2022-12-19,384.02740478515625
2022-12-20,381.3533020019531
2022-12-21,390.41546630859375
2022-12-22,387.5928649902344
2022-12-23,380.4124450683594
2022-12-26,378.08502197265625
2022-12-27,371.10272216796875
2022-12-28,369.41900634765625
2022-12-29,369.220947265625
2022-12-30,371.64739990234375
2023-01-02,369.8151550292969
2023-01-03,374.1728820800781
2023-01-04,370.5580139160156
2023-01-05,374.9157409667969
2023-01-06,370.2608947753906
2023-01-09,375.3614501953125
2023-01-10,375.21282958984375
2023-01-11,362.9814147949219
2023-01-12,356.9399719238281
2023-01-13,353.7707214355469
2023-01-16,351.1461486816406
2023-01-17,349.06634521484375
2023-01-18,351.24517822265625
2023-01-19,348.27398681640625
2023-01-20,343.7677001953125
2023-01-23,345.5504150390625
2023-01-24,342.8763427734375
2023-01-25,338.91473388671875
2023-01-27,338.5680847167969
2023-01-30,338.5185241699219
2023-01-31,327.12896728515625
2023-02-01,330.8924560546875
2023-02-02,335.7454833984375
2023-02-03,328.2183837890625
2023-02-06,330.7439270019531
2023-02-07,327.1784973144531
2023-02-08,335.29974365234375
2023-02-09,335.1016845703125
2023-02-10,336.785400390625
2023-02-13,330.1496887207031
2023-02-14,327.8222351074219
2023-02-15,331.5362548828125
2023-02-16,332.1799621582031
2023-02-17,325.89093017578125
2023-02-20,328.31744384765625
2023-02-21,323.7120666503906
2023-02-22,314.3528137207031
2023-02-23,313.1643981933594
2023-02-24,313.8575744628906
2023-02-27,312.1244201660156
2023-02-28,311.33209228515625
2023-03-01,311.134033203125
2023-03-02,303.4584045410156
2023-03-03,308.9056091308594
2023-03-06,317.9183044433594
2023-03-08,313.41192626953125
2023-03-09,311.2330627441406
2023-03-10,305.83538818359375
2023-03-13,301.4281005859375
2023-03-14,302.36895751953125
2023-03-15,302.517578125
2023-03-16,302.814697265625
2023-03-17,300.2396240234375
2023-03-20,299.5959167480469
2023-03-21,302.4184875488281
2023-03-22,302.2699279785156
2023-03-23,300.28912353515625
2023-03-24,296.4761047363281
2023-03-27,294.9409484863281
2023-03-28,286.9682312011719
2023-03-29,294.1981506347656
2023-03-31,290.1375732421875
2023-04-03,301.7252197265625
2023-04-05,302.8641357421875
2023-04-06,301.62615966796875
2023-04-10,301.22998046875
2023-04-11,299.15020751953125
2023-04-12,319.99810791015625
2023-04-13,310.8863525390625
2023-04-17,301.6756896972656
2023-04-18,306.3305358886719
2023-04-19,308.95513916015625
2023-04-20,303.359375
2023-04-21,300.091064453125
2023-04-24,295.2876281738281
2023-04-25,292.6630554199219
2023-04-26,297.1198425292969
2023-04-27,289.2461853027344
2023-04-28,304.6468811035156
2023-05-02,308.6085205078125
2023-05-03,317.9183044433594
2023-05-04,315.887939453125
2023-05-05,312.52056884765625
2023-05-08,326.9308776855469
2023-05-09,330.9420166015625
2023-05-10,330.54437255859375
2023-05-11,319.5113525390625
2023-05-12,308.77642822265625
2023-05-15,309.4722900390625
2023-05-16,313.1002502441406
2023-05-17,309.9692687988281
2023-05-18,308.5279846191406
2023-05-19,310.5158996582031
2023-05-22,310.2177429199219
2023-05-23,312.5535888671875
2023-05-24,332.7807922363281
2023-05-25,331.3892517089844
2023-05-26,332.8305358886719
2023-05-29,332.6317138671875
2023-05-30,329.74920654296875
2023-05-31,328.70556640625
2023-06-01,338.44647216796875
2023-06-02,343.9629821777344
2023-06-05,339.58953857421875
2023-06-06,339.9870910644531
2023-06-07,346.74609375
2023-06-08,345.05633544921875
2023-06-09,338.44647216796875
2023-06-12,341.32891845703125
2023-06-13,357.9282531738281
2023-06-14,356.83489990234375
2023-06-15,364.5381164550781
2023-06-16,365.73089599609375
2023-06-19,362.30169677734375
2023-06-20,363.29571533203125
2023-06-21,362.5501708984375
2023-06-22,353.8033142089844
2023-06-23,348.53521728515625
2023-06-26,359.7671203613281
2023-06-27,364.48846435546875
2023-06-28,360.9101867675781
2023-06-30,364.4387512207031
2023-07-03,354.84698486328125
2023-07-04,347.88916015625
2023-07-05,352.2129821777344
2023-07-06,365.4824523925781
2023-07-07,362.7490234375
2023-07-10,355.8409118652344
2023-07-11,354.64813232421875
2023-07-12,350.62255859375
2023-07-13,345.00665283203125
2023-07-14,349.38006591796875
2023-07-17,349.2310485839844
2023-07-18,350.9207458496094
2023-07-19,348.684326171875
2023-07-20,348.684326171875
2023-07-21,346.6466979980469
2023-07-24,346.5472717285156
2023-07-25,344.807861328125
2023-07-26,339.092529296875
2023-07-27,341.8259582519531
2023-07-28,335.7627258300781
2023-07-31,349.8771057128906
2023-08-01,356.1391296386719
2023-08-02,362.4010925292969
2023-08-03,382.0320129394531
2023-08-04,389.9340515136719
2023-08-07,397.7366943359375
2023-08-08,409.3164367675781
2023-08-09,407.8752136230469
2023-08-10,396.19610595703125
2023-08-11,385.9084777832031
2023-08-14,382.4295654296875
2023-08-16,387.8964538574219
2023-08-17,384.51690673828125
2023-08-18,379.05010986328125
2023-08-21,386.4054260253906
2023-08-22,388.8903503417969
2023-08-23,392.8165588378906
2023-08-24,387.6976013183594
2023-08-25,385.2126770019531
2023-08-28,389.13885498046875
2023-08-29,388.6915588378906
2023-08-30,397.5876159667969
2023-08-31,397.1900329589844
2023-09-01,394.0590515136719
2023-09-04,391.92193603515625
2023-09-05,404.1478271484375
2023-09-06,404.8435974121094
2023-09-07,402.7562561035156
2023-09-08,407.77581787109375
2023-09-11,404.9429626464844
2023-09-12,381.7834777832031
2023-09-13,385.7593994140625
2023-09-14,396.79248046875
2023-09-15,398.5318908691406
2023-09-18,391.32562255859375
2023-09-20,392.7171936035156
2023-09-21,388.3437194824219
2023-09-22,384.2684326171875
2023-09-25,386.4551696777344
2023-09-26,382.97625732421875
2023-09-27,391.6734924316406
2023-09-28,388.5425109863281
2023-09-29,393.015380859375
2023-10-03,395.0530090332031
2023-10-04,388.8407287597656
2023-10-05,392.2698974609375
2023-10-06,396.0469970703125
2023-10-09,396.74273681640625
2023-10-10,397.7366943359375
2023-10-11,397.8858337402344
2023-10-12,399.177978515625
2023-10-13,401.5634765625
2023-10-16,396.2954406738281
2023-10-17,397.83612060546875
2023-10-18,396.6433410644531
2023-10-19,394.00933837890625
2023-10-20,398.5318908691406
2023-10-23,360.2143859863281
2023-10-25,354.4990539550781
2023-10-26,356.9342956542969
2023-10-27,354.64813232421875
2023-10-30,359.1707458496094
2023-10-31,359.56829833984375
2023-11-01,356.7355041503906
2023-11-02,360.51678466796875
2023-11-03,362.5069274902344
2023-11-06,370.56707763671875
2023-11-07,368.129150390625
2023-11-08,369.8207702636719
2023-11-09,367.8803405761719
2023-11-10,367.134033203125
2023-11-13,371.3133544921875
2023-11-15,368.129150390625
2023-11-16,372.0099182128906
2023-11-17,368.02960205078125
2023-11-20,366.2384948730469
2023-11-21,371.86065673828125
2023-11-22,372.60699462890625
2023-11-23,367.5321044921875
2023-11-24,370.9153137207031
2023-11-28,368.9251708984375
2023-11-29,372.95526123046875
2023-11-30,378.9754638671875
2023-12-01,376.88580322265625
2023-12-04,377.38336181640625
2023-12-05,374.49761962890625
2023-12-06,377.2341003417969
2023-12-07,388.13018798828125
2023-12-08,381.7616882324219
2023-12-11,388.82672119140625
2023-12-12,386.33905029296875
2023-12-13,379.4730224609375
2023-12-14,383.65234375
2023-12-15,383.8016052246094
2023-12-18,397.3844299316406
2023-12-19,396.63812255859375
2023-12-20,386.3887939453125
2023-12-21,395.1952209472656
2023-12-22,412.5096130371094
2023-12-26,433.3067321777344
2023-12-27,430.1722106933594
2023-12-28,424.6495666503906
2023-12-29,428.0826110839844
2024-01-01,430.91851806640625
2024-01-02,433.5057373046875
2024-01-03,427.3363037109375
2024-01-04,428.43084716796875
2024-01-05,425.1968688964844
2024-01-08,416.6391906738281
2024-01-09,422.7589111328125
2024-01-10,417.33575439453125
2024-01-11,420.9677429199219
2024-01-12,414.10174560546875
2024-01-15,418.828369140625
2024-01-16,412.75836181640625
2024-01-17,409.67364501953125
2024-01-18,413.0071105957031
2024-01-19,410.1711730957031
2024-01-23,396.98638916015625
2024-01-24,398.9267883300781
2024-01-25,376.9355773925781
2024-01-29,372.35821533203125
2024-01-30,368.4773864746094
2024-01-31,379.4730224609375
2024-02-01,387.3341369628906
2024-02-02,390.6676330566406
2024-02-05,384.89617919921875
2024-02-06,396.6878662109375
2024-02-07,396.6878662109375
2024-02-08,393.1055603027344
2024-02-09,390.5681457519531
2024-02-12,388.9759826660156
2024-02-13,390.4686279296875
2024-02-14,389.82183837890625
2024-02-15,390.6178894042969
2024-02-16,397.8819885253906
2024-02-19,404.4494934082031
2024-02-20,399.2750244140625
2024-02-21,393.7026062011719
2024-02-22,398.0312194824219
2024-02-23,396.5883483886719
2024-02-26,393.50360107421875
2024-02-27,397.9814453125
2024-02-28,403.05633544921875
2024-02-29,404.0514221191406
2024-03-01,407.782958984375
2024-03-04,415.49481201171875
2024-03-05,418.08203125
2024-03-06,408.6288146972656
2024-03-07,419.92291259765625
2024-03-11,407.832763671875
2024-03-12,412.0120544433594
2024-03-13,398.6282653808594
2024-03-14,398.6282653808594
2024-03-15,398.9267883300781
2024-03-18,395.5435485839844
2024-03-19,385.3439636230469
2024-03-20,377.184326171875
2024-03-21,382.01043701171875
2024-03-22,395.8420104980469
2024-03-26,395.6927795410156
2024-03-27,390.2696228027344
2024-03-28,390.41888427734375
2024-04-01,403.25537109375
2024-04-02,413.2061462402344
2024-04-03,437.6850891113281
2024-04-04,435.2471618652344
2024-04-05,437.1377868652344
2024-04-08,460.1738586425781
2024-04-09,451.8152160644531
2024-04-10,457.2383728027344
2024-04-12,439.7249755859375
2024-04-15,427.83380126953125
2024-04-16,440.9688415527344
2024-04-18,429.27667236328125
2024-04-19,424.4007873535156
2024-04-22,427.9333190917969
2024-04-23,430.96832275390625
2024-04-24,432.26190185546875
2024-04-25,423.8037414550781
2024-04-26,434.79937744140625
2024-04-29,441.56585693359375
2024-04-30,447.7851257324219
2024-05-02,447.984130859375
2024-05-03,445.14813232421875
2024-05-06,437.03826904296875
2024-05-07,427.3363037109375
2024-05-08,432.3661193847656
2024-05-09,425.64306640625
2024-05-10,435.8023376464844
2024-05-13,431.2704772949219
2024-05-14,432.0672912597656
2024-05-15,435.7027587890625
2024-05-16,440.9815368652344
2024-05-17,438.3919372558594
2024-05-21,451.5890197753906
2024-05-22,454.5770568847656
2024-05-23,448.1029968261719
2024-05-24,436.8481140136719
2024-05-27,439.387939453125
2024-05-28,444.965576171875
2024-05-29,438.7405700683594
2024-05-30,426.14105224609375
2024-05-31,417.2766418457031
2024-06-03,425.64306640625
2024-06-04,402.6353454589844
2024-06-05,424.4478454589844
2024-06-06,427.1868591308594
2024-06-07,436.0014953613281
2024-06-10,441.8779602050781
2024-06-11,440.3839416503906
2024-06-12,437.1967468261719
2024-06-13,437.7445068359375
2024-06-14,433.1629333496094
2024-06-18,426.5394592285156
2024-06-19,428.631103515625
2024-06-20,431.12109375
2024-06-21,428.282470703125
2024-06-24,427.63507080078125
2024-06-25,425.69287109375
2024-06-26,425.74267578125
2024-06-27,421.80841064453125
2024-06-28,422.854248046875
2024-07-01,429.07928466796875
2024-07-02,436.0014953613281
2024-07-03,435.1549072265625
2024-07-04,452.6348571777344
2024-07-05,475.244140625
2024-07-08,472.5549621582031
2024-07-09,477.983154296875
2024-07-10,470.9115295410156
2024-07-11,469.66650390625
2024-07-12,461.549072265625
2024-07-15,464.337890625
2024-07-16,463.1924743652344
2024-07-18,455.1746520996094
2024-07-19,438.64093017578125
2024-07-22,439.7365417480469
2024-07-23,428.7306823730469
2024-07-24,432.8143005371094
2024-07-25,432.1170959472656
