Date,MARUTI
2007-03-29,698.6484375
2007-03-30,705.31298828125
2007-04-02,644.3008422851562
2007-04-03,650.4926147460938
2007-04-04,641.4632568359375
2007-04-05,650.0194702148438
2007-04-09,678.8701782226562
2007-04-10,676.0323486328125
2007-04-11,672.4205932617188
2007-04-12,652.642333984375
2007-04-13,663.8214111328125
2007-04-16,669.0239868164062
2007-04-17,655.35107421875
2007-04-18,657.1998901367188
2007-04-19,663.7783813476562
2007-04-20,669.539794921875
2007-04-23,659.478759765625
2007-04-24,684.5026245117188
2007-04-25,680.2030029296875
2007-04-26,685.7925415039062
2007-04-27,684.4166259765625
2007-04-30,693.1878662109375
2007-05-03,700.2823486328125
2007-05-04,694.3489379882812
2007-05-07,692.198974609375
2007-05-08,688.5872192382812
2007-05-09,689.9202270507812
2007-05-10,683.556640625
2007-05-11,684.0726318359375
2007-05-14,691.1241455078125
2007-05-15,693.5748291015625
2007-05-16,690.1351318359375
2007-05-17,702.3892211914062
2007-05-18,696.6276245117188
2007-05-21,706.0008544921875
2007-05-22,714.2561645507812
2007-05-23,701.0132446289062
2007-05-24,696.885498046875
2007-05-25,696.7996215820312
2007-05-28,710.257568359375
2007-05-29,705.0979614257812
2007-05-30,691.89794921875
2007-05-31,702.6470336914062
2007-06-01,697.6165161132812
2007-06-04,693.5748291015625
2007-06-05,687.7703857421875
2007-06-06,667.8201293945312
2007-06-07,654.3621826171875
2007-06-08,634.2398071289062
2007-06-11,630.6280517578125
2007-06-12,618.8472290039062
2007-06-13,620.1800537109375
2007-06-14,627.0164794921875
2007-06-15,636.4327392578125
2007-06-18,638.7974853515625
2007-06-19,646.1929321289062
2007-06-20,660.3385620117188
2007-06-21,652.7283325195312
2007-06-22,654.7061767578125
2007-06-25,647.7836303710938
2007-06-26,651.223388671875
2007-06-27,646.0637817382812
2007-06-28,643.828125
2007-06-29,639.9154663085938
2007-07-02,662.6602783203125
2007-07-03,673.7535400390625
2007-07-04,680.5469970703125
2007-07-05,692.2848510742188
2007-07-06,685.3624877929688
2007-07-09,684.2447509765625
2007-07-10,699.7662963867188
2007-07-11,693.3599243164062
2007-07-12,712.3212280273438
2007-07-13,714.8582153320312
2007-07-16,711.7194213867188
2007-07-17,709.3115844726562
2007-07-18,705.6998901367188
2007-07-19,711.2034912109375
2007-07-20,711.0745239257812
2007-07-23,713.7830810546875
2007-07-24,704.75390625
2007-07-25,696.4556884765625
2007-07-26,721.8236694335938
2007-07-27,713.9552612304688
2007-07-30,727.3699951171875
2007-07-31,726.2521362304688
2007-08-01,706.1729125976562
2007-08-02,715.718017578125
2007-08-03,731.4976196289062
2007-08-06,709.3545532226562
2007-08-07,709.3115844726562
2007-08-08,719.41552734375
2007-08-09,711.0313720703125
2007-08-10,696.15478515625
2007-08-13,716.06201171875
2007-08-14,708.1936645507812
2007-08-16,682.3098754882812
2007-08-17,669.5828857421875
2007-08-20,673.9685668945312
2007-08-21,659.9946899414062
2007-08-22,662.4166259765625
2007-08-23,671.1964721679688
2007-08-24,683.39306640625
2007-08-27,720.9339599609375
2007-08-28,720.1121826171875
2007-08-29,721.0205078125
2007-08-30,723.7883911132812
2007-08-31,750.5601806640625
2007-09-03,762.6268920898438
2007-09-04,772.7040405273438
2007-09-05,755.7933349609375
2007-09-06,761.7618408203125
2007-09-07,755.4041137695312
2007-09-10,756.5286254882812
2007-09-11,744.89453125
2007-09-12,743.5103759765625
2007-09-13,771.3201293945312
2007-09-14,749.7384643554688
2007-09-17,756.8313598632812
2007-09-18,757.2206420898438
2007-09-19,799.1298217773438
2007-09-20,787.2794189453125
2007-09-21,805.6607666015625
2007-09-24,848.348388671875
2007-09-25,857.3443603515625
2007-09-26,832.08642578125
2007-09-27,847.8292846679688
2007-09-28,863.9183349609375
2007-10-01,856.4793701171875
2007-10-03,881.6507568359375
2007-10-04,901.5457763671875
2007-10-05,895.1448364257812
2007-10-08,886.8406982421875
2007-10-09,955.8677978515625
2007-10-10,952.4078369140625
2007-10-11,968.2373046875
2007-10-12,948.6883544921875
2007-10-15,1004.0052490234375
2007-10-16,1024.7650146484375
2007-10-17,1015.5093383789062
2007-10-18,985.5372314453125
2007-10-19,931.2586669921875
2007-10-22,917.0293579101562
2007-10-23,954.008056640625
2007-10-24,967.4589233398438
2007-10-25,1007.0325317382812
2007-10-26,1022.6024780273438
2007-10-29,1029.2197265625
2007-10-30,940.6007080078125
2007-10-31,928.8798217773438
2007-11-01,870.6654663085938
2007-11-02,883.3375244140625
2007-11-05,860.3719482421875
2007-11-06,840.7796630859375
2007-11-07,864.4373779296875
2007-11-08,860.2420654296875
2007-11-12,861.1071166992188
2007-11-13,867.6378784179688
2007-11-14,898.0858764648438
2007-11-15,897.1344604492188
2007-11-16,905.6114501953125
2007-11-19,911.5367431640625
2007-11-20,871.0546264648438
2007-11-21,825.426025390625
2007-11-22,834.9407958984375
2007-11-23,819.5438232421875
2007-11-26,823.2202758789062
2007-11-27,810.8938598632812
2007-11-28,836.8871459960938
2007-11-29,856.4360961914062
2007-11-30,877.239501953125
2007-12-03,893.414794921875
2007-12-04,889.1763305664062
2007-12-05,894.7557373046875
2007-12-06,900.291748046875
2007-12-07,900.8536987304688
2007-12-10,904.48681640625
2007-12-11,932.1235961914062
2007-12-12,928.4041748046875
2007-12-13,897.004638671875
2007-12-14,901.632080078125
2007-12-17,876.0715942382812
2007-12-18,876.0715942382812
2007-12-19,863.2695922851562
2007-12-20,859.4634399414062
2007-12-24,856.5657958984375
2007-12-26,859.0311279296875
2007-12-27,860.8475952148438
2007-12-28,853.4085693359375
2007-12-31,860.2420654296875
2008-01-01,857.6902465820312
2008-01-02,862.4478149414062
2008-01-03,841.8175048828125
2008-01-04,833.9893798828125
2008-01-07,833.6433715820312
2008-01-08,812.9266357421875
2008-01-09,799.9083251953125
2008-01-10,786.4577026367188
2008-01-11,778.2400512695312
2008-01-14,746.8839111328125
2008-01-15,753.7173461914062
2008-01-16,733.26025390625
2008-01-17,748.051513671875
2008-01-18,728.3296508789062
2008-01-21,694.7677612304688
2008-01-22,698.0980224609375
2008-01-23,714.6195068359375
2008-01-24,682.2684936523438
2008-01-25,721.1502075195312
2008-01-28,747.9652099609375
2008-01-29,746.4946899414062
2008-01-30,746.4946899414062
2008-01-31,735.4226684570312
2008-02-01,783.4733276367188
2008-02-04,776.2073974609375
2008-02-05,754.7985229492188
2008-02-06,719.8960571289062
2008-02-07,691.9995727539062
2008-02-08,696.973388671875
2008-02-11,703.54736328125
2008-02-12,698.6600952148438
2008-02-13,706.9208984375
2008-02-14,717.2576904296875
2008-02-15,702.7689208984375
2008-02-18,697.3626708984375
2008-02-19,700.1307373046875
2008-02-20,665.7902221679688
2008-02-21,660.1244506835938
2008-02-22,662.8924560546875
2008-02-25,692.475341796875
2008-02-26,703.5040893554688
2008-02-27,720.4580688476562
2008-02-28,724.1344604492188
2008-02-29,750.9924926757812
2008-03-03,754.8419189453125
2008-03-04,782.435302734375
2008-03-05,813.2725830078125
2008-03-07,802.5899047851562
2008-03-10,774.2180786132812
2008-03-11,749.6519165039062
2008-03-12,741.6506958007812
2008-03-13,726.9022827148438
2008-03-14,720.2852783203125
2008-03-17,697.66552734375
2008-03-18,703.54736328125
2008-03-19,711.4189453125
2008-03-24,700.8226318359375
2008-03-25,729.929931640625
2008-03-26,731.4436645507812
2008-03-27,725.1292114257812
2008-03-28,724.6966552734375
2008-03-31,715.3545532226562
2008-04-01,705.6234130859375
2008-04-02,701.2120361328125
2008-04-03,680.6681518554688
2008-04-04,661.3787231445312
2008-04-07,657.0970458984375
2008-04-08,644.1219482421875
2008-04-09,634.60693359375
2008-04-10,638.283203125
2008-04-11,639.364501953125
2008-04-15,654.1992797851562
2008-04-16,654.026123046875
2008-04-17,657.8322143554688
2008-04-21,664.5791015625
2008-04-22,655.5399780273438
2008-04-23,661.7678833007812
2008-04-24,646.1979370117188
2008-04-25,638.3264770507812
2008-04-28,624.83251953125
2008-04-29,632.4443969726562
2008-04-30,641.9160766601562
2008-05-02,681.5331420898438
2008-05-05,678.5057983398438
2008-05-06,663.1952514648438
2008-05-07,670.9369506835938
2008-05-08,666.5254516601562
2008-05-09,661.6380615234375
2008-05-12,666.3522338867188
2008-05-13,666.6119995117188
2008-05-14,689.4479370117188
2008-05-15,710.8566284179688
2008-05-16,710.2510986328125
2008-05-20,704.671875
2008-05-21,703.4608764648438
2008-05-22,696.93017578125
2008-05-23,683.0036010742188
2008-05-26,658.9135131835938
2008-05-27,661.50830078125
2008-05-28,672.407470703125
2008-05-29,659.9946899414062
2008-05-30,660.0379028320312
2008-06-02,681.01416015625
2008-06-03,676.6027221679688
2008-06-04,645.7652587890625
2008-06-05,658.5242309570312
2008-06-06,648.7496948242188
2008-06-09,638.845458984375
2008-06-10,641.3972778320312
2008-06-11,634.6934814453125
2008-06-12,637.33154296875
2008-06-13,624.6594848632812
2008-06-16,620.2478637695312
2008-06-17,653.2044677734375
2008-06-18,647.3224487304688
2008-06-19,646.1979370117188
2008-06-20,630.0224609375
2008-06-23,595.0764770507812
2008-06-24,585.34521484375
2008-06-25,598.5364379882812
2008-06-26,584.6532592773438
2008-06-27,555.9783325195312
2008-06-30,533.3153686523438
2008-07-01,494.34716796875
2008-07-02,501.00775146484375
2008-07-03,474.40899658203125
2008-07-04,474.71173095703125
2008-07-07,495.77447509765625
2008-07-08,492.35772705078125
2008-07-09,506.4140625
2008-07-10,489.2005310058594
2008-07-11,488.5084533691406
2008-07-14,491.7522888183594
2008-07-15,475.144287109375
2008-07-16,474.2361145019531
2008-07-17,518.3942260742188
2008-07-18,535.6512451171875
2008-07-21,559.7845458984375
2008-07-22,508.44683837890625
2008-07-23,525.919677734375
2008-07-24,535.5645141601562
2008-07-25,531.455810546875
2008-07-28,528.2120361328125
2008-07-29,489.93572998046875
2008-07-30,508.4898986816406
2008-07-31,497.93701171875
2008-08-01,486.2595520019531
2008-08-04,495.38531494140625
2008-08-05,531.1097412109375
2008-08-06,563.72021484375
2008-08-07,581.020263671875
2008-08-08,587.464599609375
2008-08-11,622.1509399414062
2008-08-12,587.3779296875
2008-08-13,579.073974609375
2008-08-14,566.9163208007812
2008-08-18,557.8526611328125
2008-08-19,537.2850341796875
2008-08-20,544.7801513671875
2008-08-21,539.0716552734375
2008-08-22,550.3578491210938
2008-08-25,545.3029174804688
2008-08-26,548.5711059570312
2008-08-27,545.6951904296875
2008-08-28,548.4840698242188
2008-08-29,566.1321411132812
2008-09-01,552.1006469726562
2008-09-02,579.771240234375
2008-09-04,599.3366088867188
2008-09-05,592.8438720703125
2008-09-08,605.437255859375
2008-09-09,617.0717163085938
2008-09-10,606.3086547851562
2008-09-11,592.0593872070312
2008-09-12,612.9756469726562
2008-09-15,628.0963134765625
2008-09-16,606.4829711914062
2008-09-17,610.2740478515625
2008-09-18,624.7847900390625
2008-09-19,645.83154296875
2008-09-22,628.6192016601562
2008-09-23,610.8403930664062
2008-09-24,611.88623046875
2008-09-25,614.7186889648438
2008-09-26,596.155517578125
2008-09-29,577.6795654296875
2008-09-30,601.5151977539062
2008-10-01,610.7098388671875
2008-10-03,595.1097412109375
2008-10-06,574.3242797851562
2008-10-07,585.7410278320312
2008-10-08,599.4671020507812
2008-10-10,592.3644409179688
2008-10-13,630.2750854492188
2008-10-14,627.2684326171875
2008-10-15,594.06396484375
2008-10-16,591.5801391601562
2008-10-17,558.2012939453125
2008-10-20,572.0146484375
2008-10-21,590.403564453125
2008-10-22,565.3477172851562
2008-10-23,518.8963012695312
2008-10-24,469.0895690917969
2008-10-27,449.4806213378906
2008-10-29,473.0984802246094
2008-10-31,490.8337707519531
2008-11-03,524.779052734375
2008-11-04,536.631591796875
2008-11-05,536.7186279296875
2008-11-06,523.64599609375
2008-11-07,522.4259643554688
2008-11-10,518.7655029296875
2008-11-11,499.7231140136719
2008-11-12,487.39129638671875
2008-11-14,467.25933837890625
2008-11-17,477.4560546875
2008-11-18,447.3018798828125
2008-11-19,449.9163818359375
2008-11-20,449.9163818359375
2008-11-21,444.4258728027344
2008-11-24,462.2046203613281
2008-11-25,466.3879089355469
2008-11-26,463.337646484375
2008-11-27,463.337646484375
2008-11-28,464.9934997558594
2008-12-01,424.5118713378906
2008-12-02,400.8940124511719
2008-12-03,422.5945739746094
2008-12-04,425.1655578613281
2008-12-05,427.6058044433594
2008-12-08,434.97003173828125
2008-12-10,449.5242004394531
2008-12-11,445.0795593261719
2008-12-12,441.8984680175781
2008-12-15,443.3800354003906
2008-12-16,443.8158874511719
2008-12-17,444.25152587890625
2008-12-18,467.25933837890625
2008-12-19,478.80694580078125
2008-12-22,460.4180603027344
2008-12-23,447.1275329589844
2008-12-24,437.97674560546875
2008-12-26,444.64373779296875
2008-12-29,435.1007080078125
2008-12-30,451.83367919921875
2008-12-31,453.3588562011719
2009-01-02,474.4493408203125
2009-01-05,485.4738464355469
2009-01-06,489.2649841308594
2009-01-07,492.533203125
2009-01-09,510.5733642578125
2009-01-12,504.90863037109375
2009-01-13,512.0113525390625
2009-01-14,519.2012329101562
2009-01-15,514.1464233398438
2009-01-16,513.8851318359375
2009-01-19,500.1589660644531
2009-01-20,487.69622802734375
2009-01-21,470.3968200683594
2009-01-22,452.66168212890625
2009-01-23,449.00128173828125
2009-01-27,468.5666809082031
2009-01-28,453.66387939453125
2009-01-29,474.4928894042969
2009-01-30,495.2784118652344
2009-02-02,494.1455078125
2009-02-03,508.7432556152344
2009-02-04,524.6482543945312
2009-02-05,502.90411376953125
2009-02-06,503.47064208984375
2009-02-09,518.7220458984375
2009-02-10,530.2259521484375
2009-02-11,551.054931640625
2009-02-12,534.9756469726562
2009-02-13,548.004638671875
2009-02-16,542.16552734375
2009-02-17,525.1710205078125
2009-02-18,537.6337280273438
2009-02-19,550.619140625
2009-02-20,548.61474609375
2009-02-24,558.8115234375
2009-02-25,578.5946655273438
2009-02-26,601.99462890625
2009-02-27,590.2728881835938
2009-03-02,587.9197387695312
2009-03-03,585.0001831054688
2009-03-04,595.5020141601562
2009-03-05,582.3857421875
2009-03-06,566.1757202148438
2009-03-09,568.136474609375
2009-03-12,601.1231689453125
2009-03-13,621.516357421875
2009-03-16,608.9667358398438
2009-03-17,618.5533447265625
2009-03-18,625.3946533203125
2009-03-19,636.9857177734375
2009-03-20,619.59912109375
2009-03-23,638.9029541015625
2009-03-24,639.73095703125
2009-03-25,639.6001586914062
2009-03-26,671.1924438476562
2009-03-27,669.75439453125
2009-03-30,660.7779541015625
2009-03-31,679.64599609375
2009-04-01,690.6707153320312
2009-04-02,692.4571533203125
2009-04-06,696.422607421875
2009-04-08,712.2841186523438
2009-04-09,705.1376953125
2009-04-13,717.0774536132812
2009-04-15,737.8193359375
2009-04-16,745.270751953125
2009-04-17,728.755615234375
2009-04-20,728.8862915039062
2009-04-21,687.4025268554688
2009-04-22,657.2483520507812
2009-04-23,695.98681640625
2009-04-24,699.8215942382812
2009-04-27,705.3554077148438
2009-04-28,699.9522705078125
2009-04-29,709.4080810546875
2009-04-30,709.4080810546875
2009-05-04,731.5008544921875
2009-05-05,724.7902221679688
2009-05-06,704.6583862304688
2009-05-07,731.54443359375
2009-05-08,721.8707275390625
2009-05-11,726.9254150390625
2009-05-12,752.8964233398438
2009-05-13,731.2394409179688
2009-05-14,725.7053833007812
2009-05-15,739.2136840820312
2009-05-18,817.6495971679688
2009-05-19,871.4215698242188
2009-05-20,907.9813232421875
2009-05-21,844.7098388671875
2009-05-22,838.3477783203125
2009-05-25,848.2830200195312
2009-05-26,834.8182983398438
2009-05-27,849.2852172851562
2009-05-28,874.864013671875
2009-05-29,895.1266479492188
2009-06-01,908.4608764648438
2009-06-02,902.9266967773438
2009-06-03,910.6394653320312
2009-06-04,940.2706298828125
2009-06-05,947.4169921875
2009-06-08,916.6963500976562
2009-06-09,949.9007568359375
2009-06-10,966.8081665039062
2009-06-11,956.437255859375
2009-06-12,945.674072265625
2009-06-15,928.5489501953125
2009-06-16,937.351318359375
2009-06-17,924.714599609375
2009-06-18,899.1790161132812
2009-06-19,914.9970703125
2009-06-22,929.20263671875
2009-06-23,918.0038452148438
2009-06-24,923.7120971679688
2009-06-25,893.99365234375
2009-06-26,923.1455688476562
2009-06-29,930.684326171875
2009-06-30,931.59912109375
2009-07-01,934.475341796875
2009-07-02,917.1758422851562
2009-07-03,922.7097778320312
2009-07-06,904.2774658203125
2009-07-07,941.3599853515625
2009-07-08,960.6205444335938
2009-07-09,957.9186401367188
2009-07-10,961.797119140625
2009-07-13,929.8997192382812
2009-07-14,946.2406616210938
2009-07-15,966.8953857421875
2009-07-16,995.262939453125
2009-07-17,1029.6436767578125
2009-07-20,1054.307861328125
2009-07-21,1080.7144775390625
2009-07-22,1058.27294921875
2009-07-23,1129.301025390625
2009-07-24,1201.1572265625
2009-07-27,1193.8797607421875
2009-07-28,1210.5693359375
2009-07-29,1218.41259765625
2009-07-30,1217.541015625
2009-07-31,1232.70556640625
2009-08-03,1282.773681640625
2009-08-04,1300.770263671875
2009-08-05,1256.4539794921875
2009-08-06,1189.3477783203125
2009-08-07,1127.20947265625
2009-08-10,1088.1221923828125
2009-08-11,1129.73681640625
2009-08-12,1124.3336181640625
2009-08-13,1196.668701171875
2009-08-14,1175.8831787109375
2009-08-17,1111.6966552734375
2009-08-18,1136.4281005859375
2009-08-19,1137.6953125
2009-08-20,1197.6888427734375
2009-08-21,1213.1571044921875
2009-08-24,1251.171875
2009-08-25,1238.98095703125
2009-08-26,1228.05712890625
2009-08-27,1237.3643798828125
2009-08-28,1242.1708984375
2009-08-31,1256.4591064453125
2009-09-01,1346.209228515625
2009-09-02,1318.9871826171875
2009-09-03,1317.3267822265625
2009-09-04,1351.5838623046875
2009-09-07,1358.5751953125
2009-09-08,1326.37158203125
2009-09-09,1322.2642822265625
2009-09-10,1301.334228515625
2009-09-11,1283.4189453125
2009-09-14,1288.4876708984375
2009-09-15,1310.8597412109375
2009-09-16,1325.978271484375
2009-09-17,1363.25048828125
2009-09-18,1432.5950927734375
2009-09-22,1448.8057861328125
2009-09-23,1445.6160888671875
2009-09-24,1429.01171875
2009-09-25,1431.37158203125
2009-09-29,1431.808349609375
2009-09-30,1486.8646240234375
2009-10-01,1447.1455078125
2009-10-05,1395.6724853515625
2009-10-06,1397.594970703125
2009-10-07,1346.340576171875
2009-10-08,1320.254638671875
2009-10-09,1293.643798828125
2009-10-12,1324.5364990234375
2009-10-13,1324.5364990234375
2009-10-14,1327.9881591796875
2009-10-15,1333.625244140625
2009-10-16,1324.099365234375
2009-10-20,1353.462890625
2009-10-21,1317.15185546875
2009-10-22,1303.0821533203125
2009-10-23,1327.289306640625
2009-10-26,1326.1968994140625
2009-10-27,1292.5516357421875
2009-10-28,1236.9273681640625
2009-10-29,1205.248291015625
2009-10-30,1226.3531494140625
2009-11-03,1247.7637939453125
2009-11-04,1277.9139404296875
2009-11-05,1298.36279296875
2009-11-06,1285.7349853515625
2009-11-09,1297.095703125
2009-11-10,1263.27587890625
2009-11-11,1268.4315185546875
2009-11-12,1243.6563720703125
2009-11-13,1291.93994140625
2009-11-16,1361.8521728515625
2009-11-17,1360.1043701171875
2009-11-18,1362.6387939453125
2009-11-19,1355.03564453125
2009-11-20,1348.262939453125
2009-11-23,1363.512451171875
2009-11-24,1397.9444580078125
2009-11-25,1417.4327392578125
2009-11-26,1380.2479248046875
2009-11-27,1369.586181640625
2009-11-30,1360.9786376953125
2009-12-01,1387.0645751953125
2009-12-02,1409.5675048828125
2009-12-03,1435.828369140625
2009-12-04,1391.2154541015625
2009-12-07,1378.5880126953125
2009-12-08,1370.6785888671875
2009-12-09,1407.9508056640625
2009-12-10,1389.4674072265625
2009-12-11,1391.040771484375
2009-12-14,1406.5089111328125
2009-12-15,1379.7672119140625
2009-12-16,1371.989501953125
2009-12-17,1358.44384765625
2009-12-18,1353.506591796875
2009-12-21,1329.4302978515625
2009-12-22,1338.1695556640625
2009-12-23,1361.8521728515625
2009-12-24,1368.493896484375
2009-12-29,1369.54248046875
2009-12-30,1372.3828125
2009-12-31,1363.381591796875
2010-01-04,1355.8221435546875
2010-01-05,1324.711181640625
2010-01-06,1277.345458984375
2010-01-07,1270.0484619140625
2010-01-08,1252.4390869140625
2010-01-11,1271.3155517578125
2010-01-12,1259.29931640625
2010-01-13,1248.593994140625
2010-01-14,1236.446533203125
2010-01-15,1235.22314453125
2010-01-18,1249.1182861328125
2010-01-19,1240.33544921875
2010-01-20,1274.46142578125
2010-01-21,1269.5677490234375
2010-01-22,1262.3140869140625
2010-01-25,1263.843505859375
2010-01-27,1197.0771484375
2010-01-28,1204.50537109375
2010-01-29,1214.249267578125
2010-02-01,1222.5516357421875
2010-02-02,1200.3541259765625
2010-02-03,1203.587646484375
2010-02-04,1193.013671875
2010-02-05,1187.551513671875
2010-02-08,1190.3043212890625
2010-02-09,1182.17724609375
2010-02-10,1165.7041015625
2010-02-11,1185.322998046875
2010-02-15,1167.5391845703125
2010-02-16,1186.1971435546875
2010-02-17,1206.209228515625
2010-02-18,1188.20703125
2010-02-19,1198.1258544921875
2010-02-22,1211.452880859375
2010-02-23,1167.3206787109375
2010-02-24,1193.2322998046875
2010-02-25,1223.3817138671875
2010-02-26,1275.8599853515625
2010-03-02,1303.0821533203125
2010-03-03,1290.322998046875
2010-03-04,1273.4130859375
2010-03-05,1273.32568359375
2010-03-08,1291.764892578125
2010-03-09,1310.4227294921875
2010-03-10,1293.2509765625
2010-03-11,1279.5740966796875
2010-03-12,1279.0494384765625
2010-03-15,1263.7564697265625
2010-03-16,1274.85498046875
2010-03-17,1252.744873046875
2010-03-18,1242.4327392578125
2010-03-19,1249.074462890625
2010-03-22,1221.24072265625
2010-03-23,1217.701416015625
2010-03-25,1197.383056640625
2010-03-26,1220.716552734375
2010-03-29,1247.4578857421875
2010-03-30,1230.1544189453125
2010-03-31,1239.1558837890625
2010-04-01,1217.4830322265625
2010-04-05,1221.1534423828125
2010-04-06,1203.063720703125
2010-04-07,1226.0032958984375
2010-04-08,1209.5740966796875
2010-04-09,1203.9373779296875
2010-04-12,1198.6065673828125
2010-04-13,1191.39697265625
2010-04-15,1184.0120849609375
2010-04-16,1180.7789306640625
2010-04-19,1164.3057861328125
2010-04-20,1181.8272705078125
2010-04-21,1203.7626953125
2010-04-22,1205.4228515625
2010-04-23,1189.6923828125
2010-04-26,1165.529052734375
2010-04-27,1121.4842529296875
2010-04-28,1110.167236328125
2010-04-29,1126.8153076171875
2010-04-30,1118.338134765625
2010-05-03,1119.8673095703125
2010-05-04,1105.7974853515625
2010-05-05,1120.8289794921875
2010-05-06,1117.28955078125
2010-05-07,1117.726806640625
2010-05-10,1132.1021728515625
2010-05-11,1108.20068359375
2010-05-12,1105.7100830078125
2010-05-13,1114.9300537109375
2010-05-14,1100.685302734375
2010-05-17,1084.9547119140625
2010-05-18,1085.7850341796875
2010-05-19,1072.1087646484375
2010-05-20,1055.9849853515625
2010-05-21,1082.3770751953125
2010-05-24,1062.3646240234375
2010-05-25,1047.5955810546875
2010-05-26,1049.2996826171875
2010-05-27,1082.02734375
2010-05-28,1070.7103271484375
2010-05-31,1080.8912353515625
2010-06-01,1098.500732421875
2010-06-02,1117.0709228515625
2010-06-03,1133.2821044921875
2010-06-04,1162.339599609375
2010-06-07,1149.5802001953125
2010-06-08,1131.140869140625
2010-06-09,1138.7000732421875
2010-06-10,1176.4093017578125
2010-06-11,1185.5853271484375
2010-06-14,1184.536865234375
2010-06-15,1173.5689697265625
2010-06-16,1192.40185546875
2010-06-17,1205.7724609375
2010-06-18,1180.7789306640625
2010-06-21,1202.7137451171875
2010-06-22,1196.421875
2010-06-23,1229.89208984375
2010-06-24,1212.0648193359375
2010-06-25,1220.6727294921875
2010-06-28,1218.88134765625
2010-06-29,1213.8125
2010-06-30,1244.2244873046875
2010-07-01,1224.2557373046875
2010-07-02,1237.3643798828125
2010-07-05,1220.0606689453125
2010-07-06,1216.7838134765625
2010-07-07,1205.990966796875
2010-07-08,1226.4403076171875
2010-07-09,1244.6614990234375
2010-07-12,1231.6402587890625
2010-07-13,1231.421630859375
2010-07-14,1217.876220703125
2010-07-15,1201.8402099609375
2010-07-16,1200.834716796875
2010-07-19,1191.39697265625
2010-07-20,1187.2020263671875
2010-07-21,1190.610107421875
2010-07-22,1183.4005126953125
2010-07-23,1186.9398193359375
2010-07-26,1041.2156982421875
2010-07-27,1055.241943359375
2010-07-28,1050.959716796875
2010-07-29,1046.7215576171875
2010-07-30,1047.4642333984375
2010-08-02,1057.339599609375
2010-08-03,1060.2235107421875
2010-08-04,1060.5731201171875
2010-08-05,1071.1907958984375
2010-08-06,1067.389404296875
2010-08-09,1076.7403564453125
2010-08-10,1072.50146484375
2010-08-11,1061.97119140625
2010-08-12,1071.4093017578125
2010-08-13,1091.640380859375
2010-08-16,1098.107177734375
2010-08-17,1095.485595703125
2010-08-18,1096.1846923828125
2010-08-19,1093.8253173828125
2010-08-20,1083.382080078125
2010-08-23,1088.101318359375
2010-08-24,1082.7884521484375
2010-08-25,1071.37255859375
2010-08-26,1077.651123046875
2010-08-27,1070.18701171875
2010-08-30,1084.8082275390625
2010-08-31,1104.2589111328125
2010-09-01,1117.650634765625
2010-09-02,1121.118896484375
2010-09-03,1117.07958984375
2010-09-06,1143.81884765625
2010-09-07,1155.1029052734375
2010-09-08,1148.16552734375
2010-09-09,1154.5760498046875
2010-09-13,1166.29931640625
2010-09-14,1182.4130859375
2010-09-15,1201.8638916015625
2010-09-16,1227.0225830078125
2010-09-17,1219.163330078125
2010-09-20,1228.427490234375
2010-09-21,1240.8970947265625
2010-09-22,1285.462646484375
2010-09-23,1280.852294921875
2010-09-24,1301.181396484375
2010-09-27,1298.8541259765625
2010-09-28,1289.194580078125
2010-09-29,1255.7816162109375
2010-09-30,1265.3096923828125
2010-10-01,1299.6007080078125
2010-10-04,1299.776123046875
2010-10-05,1320.14892578125
2010-10-06,1331.8720703125
2010-10-07,1308.5135498046875
2010-10-08,1314.74853515625
2010-10-11,1332.3551025390625
2010-10-12,1334.81396484375
2010-10-13,1368.4906005859375
2010-10-14,1367.6123046875
2010-10-15,1333.80419921875
2010-10-18,1309.787109375
2010-10-19,1312.68505859375
2010-10-20,1309.0404052734375
2010-10-21,1329.194091796875
2010-10-22,1320.105224609375
2010-10-25,1323.3546142578125
2010-10-26,1375.86669921875
2010-10-27,1339.687744140625
2010-10-28,1347.7664794921875
2010-10-29,1362.5189208984375
2010-11-01,1324.4959716796875
2010-11-02,1311.4114990234375
2010-11-03,1313.782470703125
2010-11-04,1323.881103515625
2010-11-08,1307.196533203125
2010-11-09,1292.5755615234375
2010-11-10,1295.3416748046875
2010-11-11,1291.2144775390625
2010-11-12,1277.2520751953125
2010-11-15,1261.7967529296875
2010-11-16,1229.96435546875
2010-11-18,1256.0450439453125
2010-11-19,1234.135498046875
2010-11-22,1247.790283203125
2010-11-23,1265.836181640625
2010-11-24,1243.4876708984375
2010-11-25,1211.918701171875
2010-11-26,1200.4149169921875
2010-11-29,1234.7061767578125
2010-11-30,1248.7125244140625
2010-12-01,1241.7752685546875
2010-12-02,1237.1651611328125
2010-12-03,1229.9202880859375
2010-12-06,1236.506591796875
2010-12-07,1254.552001953125
2010-12-08,1244.4534912109375
2010-12-09,1221.6221923828125
2010-12-10,1241.029052734375
2010-12-13,1248.5806884765625
2010-12-14,1241.5556640625
2010-12-15,1225.0028076171875
2010-12-16,1210.0743408203125
2010-12-20,1242.4337158203125
2010-12-21,1249.854248046875
2010-12-22,1224.2125244140625
2010-12-23,1222.67578125
2010-12-24,1221.92919921875
2010-12-27,1224.43212890625
2010-12-28,1225.17822265625
2010-12-29,1245.1123046875
2010-12-30,1247.351318359375
2010-12-31,1248.3614501953125
