Date,SBICARD
2024-01-03,762.115966796875
2024-01-04,762.363525390625
2024-01-05,763.8484497070312
2024-01-08,759.9381713867188
2024-01-09,754.3944091796875
2024-01-10,757.76025390625
2024-01-11,754.6913452148438
2024-01-12,758.9977416992188
2024-01-15,760.3341064453125
2024-01-16,759.5916137695312
2024-01-17,744.6433715820312
2024-01-18,742.7129516601562
2024-01-19,741.6735229492188
2024-01-23,722.5673828125
2024-01-24,739.4461059570312
2024-01-25,752.2164306640625
2024-01-29,708.3615112304688
2024-01-30,705.3916625976562
2024-01-31,708.1635131835938
2024-02-01,704.7977294921875
2024-02-02,704.104736328125
2024-02-05,696.0861206054688
2024-02-06,701.4813232421875
2024-02-07,717.8651123046875
2024-02-08,714.2022705078125
2024-02-09,711.1829223632812
2024-02-12,705.6886596679688
2024-02-13,713.7567749023438
2024-02-14,711.9253540039062
2024-02-15,706.3816528320312
2024-02-16,710.8363647460938
2024-02-19,721.0824584960938
2024-02-20,732.3184204101562
2024-02-21,731.8234252929688
2024-02-22,733.308349609375
2024-02-23,731.6254272460938
2024-02-26,722.5673828125
2024-02-27,724.4482421875
2024-02-28,722.1218872070312
2024-02-29,712.4203491210938
2024-03-01,710.6879272460938
2024-03-04,709.697998046875
2024-03-05,708.8565063476562
2024-03-06,695.1456909179688
2024-03-07,700.3923950195312
2024-03-11,697.7195434570312
2024-03-12,693.51220703125
2024-03-13,678.4154052734375
2024-03-14,695.2940673828125
2024-03-15,692.2747192382812
2024-03-18,694.4526977539062
2024-03-19,691.4827880859375
2024-03-20,685.3450927734375
2024-03-21,695.5911254882812
2024-03-22,697.0265502929688
2024-03-26,689.849365234375
2024-03-27,685.5925903320312
2024-03-28,678.1410522460938
2024-04-01,683.60546875
2024-04-02,687.877685546875
2024-04-03,690.7092895507812
2024-04-04,689.6661376953125
2024-04-05,725.6322631835938
2024-04-08,718.6278076171875
2024-04-09,747.24169921875
2024-04-10,743.168212890625
2024-04-12,732.8851318359375
2024-04-15,716.7401123046875
2024-04-16,721.1116333007812
2024-04-18,721.3103637695312
2024-04-19,727.3709106445312
2024-04-22,734.9218139648438
2024-04-23,742.7708129882812
2024-04-24,744.60888671875
2024-04-25,753.5010986328125
2024-04-26,745.6024169921875
2024-04-29,719.422607421875
2024-04-30,723.5955200195312
2024-05-02,724.6884155273438
2024-05-03,717.5845947265625
2024-05-06,713.362060546875
2024-05-07,710.9278564453125
2024-05-08,707.3014526367188
2024-05-09,705.8110961914062
2024-05-10,715.7465209960938
2024-05-13,716.09423828125
2024-05-14,713.7594604492188
2024-05-15,708.8414306640625
2024-05-16,709.1394653320312
2024-05-17,710.2821044921875
2024-05-21,705.2646484375
2024-05-22,703.4762573242188
2024-05-23,706.0098266601562
2024-05-24,704.9666137695312
2024-05-27,698.2601928710938
2024-05-28,700.8931274414062
2024-05-29,692.7957153320312
2024-05-30,689.5667114257812
2024-05-31,687.6293334960938
2024-06-03,700.6447143554688
2024-06-04,673.0242919921875
2024-06-05,695.1305541992188
2024-06-06,699.1543579101562
2024-06-07,710.9278564453125
2024-06-10,712.4677734375
2024-06-11,708.1956176757812
2024-06-12,712.8155517578125
2024-06-13,722.3535766601562
2024-06-14,723.6451416015625
2024-06-18,721.6580810546875
2024-06-19,725.2845458984375
2024-06-20,727.7683715820312
2024-06-21,720.66455078125
2024-06-24,725.23486328125
2024-06-25,727.2716064453125
2024-06-26,727.2716064453125
2024-06-27,725.6322631835938
2024-06-28,719.9193725585938
2024-07-01,718.3297729492188
2024-07-02,706.5563354492188
2024-07-03,710.6298217773438
2024-07-04,714.2562866210938
2024-07-05,717.2865600585938
2024-07-08,730.8980102539062
2024-07-09,725.1851806640625
2024-07-10,740.4856567382812
2024-07-11,736.4121704101562
2024-07-12,733.878662109375
2024-07-15,733.779296875
2024-07-16,726.1787109375
2024-07-18,728.7619018554688
2024-07-19,713.9581298828125
2024-07-22,723.049072265625
2024-07-23,726.1289672851562
2024-07-24,738.796630859375
2024-07-25,725.78125
2024-07-26,717.0381469726562
2024-07-29,703.3272705078125
2024-07-30,714.3555908203125
2024-07-31,722.1548461914062
2024-08-01,715.7962036132812
2024-08-02,709.934326171875
2024-08-05,697.8130493164062
2024-08-06,694.1370239257812
2024-08-07,709.28857421875
2024-08-08,710.9775390625
2024-08-09,705.2150268554688
2024-08-12,695.4285888671875
2024-08-13,687.4306030273438
2024-08-14,685.1951904296875
2024-08-16,694.1370239257812
2024-08-19,695.3789672851562
2024-08-20,706.1091918945312
2024-08-21,704.9666137695312
2024-08-22,709.8349609375
2024-08-23,712.020751953125
2024-08-26,715.6968383789062
2024-08-27,731.9909057617188
2024-08-28,726.5761108398438
2024-08-29,716.5413818359375
2024-08-30,718.5284423828125
2024-09-02,739.5418090820312
2024-09-03,761.1016235351562
2024-09-04,763.58544921875
2024-09-05,762.7410278320312
2024-09-06,795.4782104492188
2024-09-09,797.1671752929688
2024-09-10,788.7717895507812
2024-09-11,791.70263671875
2024-09-12,797.0678100585938
2024-09-13,799.998779296875
2024-09-16,795.3291015625
2024-09-17,787.3311157226562
2024-09-18,774.8125
2024-09-19,790.013671875
2024-09-20,781.8666381835938
2024-09-23,789.914306640625
2024-09-24,774.911865234375
2024-09-25,766.8641357421875
2024-09-26,776.2034912109375
2024-09-27,781.2208251953125
2024-09-30,768.7022705078125
2024-10-01,765.224853515625
2024-10-03,744.9069213867188
2024-10-04,738.349609375
2024-10-07,726.2283325195312
2024-10-08,727.5199584960938
2024-10-09,734.4251098632812
2024-10-10,732.537353515625
2024-10-11,729.0103149414062
2024-10-14,732.7857055664062
2024-10-15,734.2760620117188
2024-10-16,736.0147705078125
2024-10-17,735.2199096679688
2024-10-18,735.3689575195312
2024-10-21,714.305908203125
2024-10-22,699.4027709960938
2024-10-23,701.3402099609375
2024-10-24,707.5995483398438
2024-10-25,686.9835205078125
2024-10-28,663.2379150390625
2024-10-29,680.77392578125
2024-10-30,679.5816650390625
2024-10-31,683.9532470703125
2024-11-01,690.3118896484375
2024-11-04,684.0029296875
2024-11-05,690.4609375
2024-11-06,695.5280151367188
2024-11-07,695.8260498046875
2024-11-08,694.8822021484375
2024-11-11,688.076416015625
2024-11-12,674.8623657226562
2024-11-13,675.9055786132812
2024-11-14,678.9358520507812
2024-11-18,672.676513671875
2024-11-19,680.1281127929688
2024-11-21,670.689453125
2024-11-22,675.3094482421875
2024-11-25,690.26220703125
2024-11-26,694.4848022460938
2024-11-27,700.9428100585938
2024-11-28,707.3014526367188
2024-11-29,696.0744018554688
2024-12-02,698.5086059570312
2024-12-03,699.8499145507812
2024-12-04,710.0833740234375
2024-12-05,719.720703125
2024-12-06,712.7659301757812
2024-12-09,715.0014038085938
2024-12-10,724.7877197265625
2024-12-11,726.0296630859375
2024-12-12,722.1051635742188
2024-12-13,720.763916015625
2024-12-16,723.6451416015625
2024-12-17,710.7291259765625
2024-12-18,705.9601440429688
2024-12-19,698.8563842773438
2024-12-20,682.5623168945312
2024-12-23,686.8345336914062
2024-12-24,691.40478515625
2024-12-26,674.8126831054688
2024-12-27,670.9378662109375
2024-12-30,665.1753540039062
2024-12-31,659.561767578125
2025-01-01,673.4217529296875
2025-01-02,698.160888671875
2025-01-03,718.8761596679688
2025-01-06,725.78125
2025-01-07,728.2154541015625
2025-01-08,732.4876708984375
2025-01-09,725.9800415039062
2025-01-10,717.8826293945312
2025-01-13,708.9407958984375
2025-01-14,729.9541625976562
2025-01-15,730.450927734375
2025-01-16,747.8875732421875
2025-01-17,736.0643920898438
2025-01-20,756.5809936523438
2025-01-21,757.6739501953125
2025-01-22,751.6630249023438
2025-01-23,755.0907592773438
2025-01-24,753.4017333984375
2025-01-27,748.8314208984375
2025-01-28,754.196533203125
2025-01-29,756.481689453125
2025-01-30,769.7951049804688
2025-01-31,773.1731567382812
2025-02-01,819.6212158203125
2025-02-03,819.9689331054688
2025-02-04,830.3514404296875
2025-02-05,816.0443725585938
2025-02-06,805.4632568359375
2025-02-07,810.2819213867188
2025-02-10,793.9381103515625
2025-02-11,779.2833862304688
2025-02-12,811.1264038085938
2025-02-13,854.2957153320312
2025-02-14,853.4512329101562
2025-02-17,847.58935546875
2025-02-18,859.7601928710938
2025-02-19,852.3583984375
2025-02-20,844.3106689453125
2025-02-21,829.8049926757812
2025-02-24,833.8287963867188
2025-02-25,837.7650146484375
2025-02-27,853.7589721679688
2025-02-28,835.8716430664062
2025-03-03,825.0595703125
2025-03-04,831.7361450195312
2025-03-05,841.0535278320312
2025-03-06,836.1207885742188
2025-03-07,831.8856201171875
2025-03-10,840.30615234375
2025-03-11,835.67236328125
2025-03-12,832.4336547851562
2025-03-13,826.952880859375
2025-03-17,840.0570068359375
2025-03-18,840.0570068359375
2025-03-19,843.5447998046875
2025-03-20,853.858642578125
2025-03-21,854.5064086914062
2025-03-24,851.516845703125
2025-03-25,856.200439453125
2025-03-26,865.567626953125
2025-03-27,867.4609985351562
2025-03-28,878.0239868164062
2025-04-01,859.0902709960938
2025-04-02,854.0081176757812
2025-04-03,847.3314819335938
2025-04-04,845.03955078125
2025-04-07,809.2150268554688
2025-04-08,843.5447998046875
2025-04-09,843.5946044921875
2025-04-11,849.0255737304688
2025-04-15,879.3194580078125
2025-04-16,885.5476684570312
2025-04-17,903.185791015625
2025-04-21,906.474365234375
2025-04-22,912.6028442382812
2025-04-23,912.7025146484375
2025-04-24,923.3153076171875
2025-04-25,864.5213012695312
2025-04-28,860.884033203125
2025-04-29,875.3334350585938
2025-04-30,870.5003051757812
2025-05-02,874.835205078125
2025-05-05,901.1928100585938
2025-05-06,886.593994140625
2025-05-07,911.4569091796875
2025-05-08,887.3911743164062
2025-05-09,871.1480712890625
2025-05-12,895.0144653320312
2025-05-13,884.0029907226562
2025-05-14,898.0538330078125
2025-05-15,908.1683349609375
2025-05-16,908.8161010742188
2025-05-19,911.406982421875
2025-05-20,895.7119750976562
2025-05-21,899.9970092773438
2025-05-22,882.1594848632812
2025-05-23,894.5660400390625
2025-05-26,903.3353271484375
2025-05-27,912.7523193359375
2025-05-28,905.0792236328125
2025-05-29,911.0582885742188
2025-05-30,917.8345336914062
2025-06-02,920.4254760742188
2025-06-03,913.10107421875
2025-06-04,938.7611694335938
2025-06-05,941.0531616210938
2025-06-06,989.6329345703125
2025-06-09,1013.4495239257812
2025-06-10,998.7510375976562
2025-06-11,988.4869995117188
2025-06-12,998.6514282226562
2025-06-13,1003.4844360351562
2025-06-16,1005.1785278320312
2025-06-17,987.5403442382812
2025-06-18,969.2045288085938
2025-06-19,936.41943359375
2025-06-20,942.2987670898438
2025-06-23,952.5628662109375
2025-06-24,978.67138671875
2025-06-25,966.414306640625
2025-06-26,971.8951416015625
2025-06-27,987.8890991210938
2025-06-30,949.7725830078125
2025-07-01,928.5469970703125
2025-07-02,909.9122314453125
2025-07-03,908.21826171875
2025-07-04,906.4244384765625
2025-07-07,905.7767944335938
2025-07-08,915.5425415039062
2025-07-09,931.237548828125
2025-07-10,932.2340698242188
2025-07-11,910.2610473632812
2025-07-14,900.3457641601562
2025-07-15,890.6298217773438
2025-07-16,894.2172241210938
2025-07-17,905.6272583007812
2025-07-18,891.476806640625
2025-07-21,895.5127563476562
2025-07-22,893.5197143554688
2025-07-23,892.4235229492188
2025-07-24,882.7075805664062
2025-07-25,885.3981323242188
2025-07-28,834.1775512695312
2025-07-29,818.5324096679688
2025-07-30,811.8558349609375
2025-07-31,804.581298828125
2025-08-01,801.143310546875
2025-08-04,801.69140625
2025-08-05,802.0401611328125
2025-08-06,790.2315673828125
2025-08-07,793.7193603515625
2025-08-08,784.1528930664062
2025-08-11,795.0147705078125
2025-08-12,787.1921997070312
2025-08-13,787.3416748046875
2025-08-14,786.5942993164062
2025-08-18,808.9658813476562
2025-08-19,817.2369384765625
2025-08-20,815.243896484375
2025-08-21,822.3191528320312
2025-08-22,818.1337890625
2025-08-25,819.1801147460938
2025-08-26,812.852294921875
2025-08-28,800.7944946289062
2025-08-29,800.6948852539062
2025-09-01,808.0192260742188
2025-09-02,790.6301879882812
2025-09-03,792.5733032226562
2025-09-04,790.3810424804688
2025-09-05,788.6869506835938
2025-09-08,801.0436401367188
2025-09-09,816.4895629882812
2025-09-10,851.417236328125
2025-09-11,850.7694702148438
2025-09-12,853.1611328125
2025-09-15,896.9078369140625
2025-09-16,893.4200439453125
2025-09-17,890.181396484375
2025-09-18,888.5869750976562
2025-09-19,868.6069946289062
2025-09-22,866.0160522460938
2025-09-23,867.2616577148438
2025-09-24,881.6612548828125
2025-09-25,883.9033813476562
2025-09-26,870.7992553710938
2025-09-29,860.2861328125
2025-09-30,873.8884887695312
2025-10-01,872.642822265625
2025-10-03,888.9357299804688
2025-10-06,899.4489135742188
2025-10-07,901.9900512695312
2025-10-08,916.9874877929688
2025-10-09,919.8773193359375
2025-10-10,918.5321044921875
2025-10-13,917.6351928710938
2025-10-14,912.8021240234375
2025-10-15,925.9560546875
2025-10-16,931.5863037109375
2025-10-17,923.7637329101562
2025-10-20,934.675537109375
2025-10-21,933.4298706054688
2025-10-23,925.358154296875
2025-10-24,925.7069702148438
2025-10-27,897.6552124023438
2025-10-28,902.5879516601562
2025-10-29,907.769775390625
2025-10-30,882.6577758789062
2025-10-31,875.5825805664062
2025-11-03,884.4016723632812
2025-11-04,877.3264770507812
2025-11-06,867.1620483398438
2025-11-07,868.9557495117188
2025-11-10,871.9951171875
2025-11-11,860.4356079101562
2025-11-12,866.763427734375
2025-11-13,874.5860595703125
2025-11-14,871.8954467773438
2025-11-17,886.095703125
2025-11-18,864.3219604492188
2025-11-19,860.6847534179688
2025-11-20,871.0484008789062
2025-11-21,874.984619140625
2025-11-24,866.663818359375
2025-11-25,870.3508911132812
2025-11-26,874.6856689453125
2025-11-27,877.3264770507812
2025-11-28,877.0773315429688
2025-12-01,873.4400634765625
2025-12-02,880.3657836914062
2025-12-03,864.919921875
2025-12-04,852.9119873046875
2025-12-05,882.0598754882812
2025-12-08,867.0623779296875
2025-12-09,862.3289794921875
2025-12-10,862.3289794921875
2025-12-11,870.1515502929688
2025-12-12,871.546630859375
2025-12-15,866.9627685546875
2025-12-16,844.7406005859375
2025-12-17,831.487060546875
2025-12-18,845.1890258789062
2025-12-19,867.2616577148438
2025-12-22,869.1550903320312
2025-12-23,863.9234008789062
2025-12-24,864.5711059570312
2025-12-26,861.58154296875
2025-12-29,846.9827270507812
2025-12-30,840.4556274414062
2025-12-31,858.6917114257812
2026-01-01,856.4993896484375
2026-01-02,872.8919677734375
2026-01-05,870.4505004882812
2026-01-06,898.402587890625
2026-01-07,882.5082397460938
2026-01-08,869.1052856445312
2026-01-09,860.1864624023438
2026-01-12,852.7625122070312
2026-01-13,854.8551025390625
2026-01-14,843.5447998046875
2026-01-15,843.5447998046875
2026-01-16,836.7186889648438
2026-01-19,835.3734130859375
2026-01-20,808.9658813476562
2026-01-21,780.9640502929688
2026-01-22,786.3451538085938
2026-01-23,767.8599243164062
2026-01-27,768.308349609375
2026-01-28,779.6685791015625
2026-01-29,766.6641235351562
2026-01-30,750.9192504882812
2026-02-02,733.2312622070312
2026-02-03,755.453369140625
2026-02-04,747.0827026367188
2026-02-05,747.0827026367188
2026-02-06,753.65966796875
2026-02-09,762.8773803710938
2026-02-10,763.2261962890625
2026-02-11,766.1658325195312
2026-02-12,770.10205078125
2026-02-13,758.0443115234375
2026-02-16,769.5042114257812
2026-02-17,773.8887939453125
2026-02-18,786.49462890625
2026-02-19,795.4133911132812
2026-02-20,782.8573608398438
2026-02-23,781.5120849609375
2026-02-24,776.8782958984375
2026-02-25,785.9963989257812
2026-02-26,772.6929931640625
2026-02-27,771.696533203125
2026-03-02,743.8939208984375
2026-03-04,724.0633544921875
2026-03-05,727.9995727539062
2026-03-06,721.5222778320312
2026-03-09,718.1839599609375
2026-03-10,713.5999755859375
2026-03-11,715.0
2026-03-12,710.25
2026-03-13,704.9000244140625
2026-03-16,695.5499877929688
2026-03-17,693.8499755859375
2026-03-18,715.5499877929688
2026-03-19,694.25
2026-03-20,688.75
2026-03-23,653.2999877929688
2026-03-24,673.5
2026-03-25,700.2000122070312
2026-03-27,673.9500122070312
2026-03-30,635.4500122070312
2026-04-01,637.1500244140625
2026-04-02,638.2000122070312
2026-04-06,635.0999755859375
2026-04-07,639.6500244140625
2026-04-08,671.25
2026-04-09,668.9000244140625
2026-04-10,677.5
2026-04-13,671.0499877929688
2026-04-15,684.5
2026-04-16,685.5999755859375
2026-04-17,695.2000122070312
2026-04-20,675.2999877929688
2026-04-21,679.75
2026-04-22,686.2000122070312
2026-04-23,680.5499877929688
2026-04-24,670.2999877929688
2026-04-27,670.7000122070312
2026-04-28,647.4500122070312
2026-04-29,651.2000122070312
2026-04-30,643.9000244140625
2026-05-01,643.9000244140625
2026-05-04,644.7999877929688
2026-05-05,645.6500244140625
2026-05-06,649.6500244140625
2026-05-07,648.1500244140625
2026-05-08,645.4000244140625
2026-05-11,641.5
2026-05-12,625.0999755859375
2026-05-13,634.1500244140625
2026-05-14,631.5499877929688
2026-05-15,626.0
2026-05-18,624.0
2026-05-19,623.7999877929688
2026-05-20,624.3499755859375
2026-05-21,620.2000122070312
2026-05-22,620.2000122070312
2026-05-25,630.2999877929688
2026-05-26,628.7000122070312
2026-05-27,625.25
2026-05-28,625.25
2026-05-29,624.4000244140625
2026-06-01,615.9500122070312
2026-06-02,605.5
2026-06-03,596.5499877929688
2026-06-04,589.5
2026-06-05,589.5999755859375
2026-06-08,574.5499877929688
2026-06-09,584.9500122070312
2026-06-10,580.7000122070312
2026-06-11,568.25
2026-06-12,589.4500122070312
2026-06-15,600.9000244140625
2026-06-16,621.6500244140625
2026-06-17,625.7000122070312
2026-06-18,624.9500122070312
2026-06-19,616.9000244140625
2026-06-22,627.7999877929688
2026-06-23,607.2000122070312
2026-06-24,607.5999755859375
2026-06-25,624.8499755859375
2026-06-26,624.8499755859375
2026-06-29,601.9000244140625
2026-06-30,593.2000122070312
2026-07-01,596.1500244140625
2026-07-02,604.5499877929688
2026-07-03,603.7999877929688
2026-07-06,603.5
2026-07-07,604.9500122070312
2026-07-08,585.0999755859375
2026-07-09,588.2000122070312
2026-07-10,611.6500244140625
2026-07-13,618.7000122070312
2026-07-14,638.8499755859375
2026-07-15,640.3499755859375
2026-07-16,644.5999755859375
2026-07-17,654.7000122070312
2026-07-20,644.9500122070312
2026-07-21,645.0499877929688
2026-07-22,626.8499755859375
2026-07-23,622.0499877929688
2026-07-24,618.75
2026-07-27,645.0
2026-07-28,654.9000244140625
2026-07-29,660.5
2026-07-30,657.7999877929688
2026-07-31,660.1500244140625
2026-08-03,665.0499877929688
2026-08-04,658.0
2026-08-05,665.7000122070312
2026-08-06,660.0
2026-08-07,659.0
2026-08-10,655.0
2026-08-11,650.0499877929688
2026-08-12,656.5999755859375
2026-08-13,641.0
2026-08-14,633.0
2026-08-17,641.75
2026-08-18,615.0
2026-08-19,623.6500244140625
2026-08-20,647.0499877929688
2026-08-21,649.0
2026-08-24,650.2999877929688
2026-08-25,651.0
2026-08-26,660.0999755859375
2026-08-27,645.0
2026-08-28,641.0499877929688
2026-08-31,644.75
2026-09-01,632.4000244140625
2026-09-02,635.1500244140625
2026-09-03,661.0
2026-09-04,658.25
2026-09-07,674.6500244140625
2026-09-08,668.0
2026-09-09,668.4000244140625
2026-09-10,666.2999877929688
2026-09-11,655.2000122070312
2026-09-14,655.2000122070312
2026-09-15,618.5999755859375
2026-09-16,618.0999755859375
2026-09-17,636.9500122070312
2026-09-18,651.1500244140625
2026-09-21,636.2000122070312
