Date,ALKEM
2019-08-27,1702.18798828125
2019-08-28,1704.9366455078125
2019-08-29,1693.66259765625
2019-08-30,1693.6160888671875
2019-09-03,1714.7664794921875
2019-09-04,1698.9736328125
2019-09-05,1721.2886962890625
2019-09-06,1710.57373046875
2019-09-09,1677.1241455078125
2019-09-11,1721.5213623046875
2019-09-12,1703.7254638671875
2019-09-13,1714.067626953125
2019-09-16,1732.8421630859375
2019-09-17,1713.182373046875
2019-09-18,1766.8040771484375
2019-09-19,1739.3177490234375
2019-09-20,1815.2073974609375
2019-09-23,1797.178466796875
2019-09-24,1809.98974609375
2019-09-25,1775.7950439453125
2019-09-26,1786.69677734375
2019-09-27,1797.6910400390625
2019-09-30,1775.0496826171875
2019-10-01,1816.605224609375
2019-10-03,1768.7138671875
2019-10-04,1806.5892333984375
2019-10-07,1806.2164306640625
2019-10-09,1805.9366455078125
2019-10-10,1797.318603515625
2019-10-11,1814.369140625
2019-10-14,1809.3841552734375
2019-10-15,1784.3671875
2019-10-16,1783.7149658203125
2019-10-17,1787.8612060546875
2019-10-18,1825.2235107421875
2019-10-22,1839.9454345703125
2019-10-23,1832.58447265625
2019-10-24,1834.30810546875
2019-10-25,1826.3885498046875
2019-10-27,1834.8670654296875
2019-10-29,1839.246337890625
2019-10-30,1842.041748046875
2019-10-31,1861.328857421875
2019-11-01,1863.6112060546875
2019-11-04,1878.3326416015625
2019-11-05,1908.8936767578125
2019-11-06,1917.931396484375
2019-11-07,1869.9471435546875
2019-11-08,1895.38330078125
2019-11-11,1837.3828125
2019-11-13,1924.7799072265625
2019-11-14,1883.27099609375
2019-11-15,1917.7451171875
2019-11-18,1956.412353515625
2019-11-19,1972.5313720703125
2019-11-20,1941.3179931640625
2019-11-21,1948.259521484375
2019-11-22,1936.8924560546875
2019-11-25,1915.6954345703125
2019-11-26,1928.040771484375
2019-11-27,1863.797607421875
2019-11-28,1887.1842041015625
2019-11-29,1890.5849609375
2019-12-02,1894.45166015625
2019-12-03,1902.418212890625
2019-12-04,1919.7950439453125
2019-12-05,1948.7254638671875
2019-12-06,1937.4049072265625
2019-12-09,1944.905029296875
2019-12-10,1943.4610595703125
2019-12-11,1945.2781982421875
2019-12-12,1942.3427734375
2019-12-13,1933.91064453125
2019-12-16,1942.43603515625
2019-12-17,1925.24560546875
2019-12-18,1952.359130859375
2019-12-19,1911.1763916015625
2019-12-20,1896.1754150390625
2019-12-23,1866.54638671875
2019-12-24,1860.3035888671875
2019-12-26,1897.99267578125
2019-12-27,1879.450927734375
2019-12-30,1856.7630615234375
2019-12-31,1876.422607421875
2020-01-01,1940.666015625
2020-01-02,1943.2742919921875
2020-01-03,1951.6602783203125
2020-01-06,1946.9085693359375
2020-01-07,1972.62451171875
2020-01-08,1979.0535888671875
2020-01-09,2002.3466796875
2020-01-10,2103.7197265625
2020-01-13,2179.795654296875
2020-01-14,2165.168212890625
2020-01-15,2204.207275390625
2020-01-16,2201.36572265625
2020-01-17,2178.584716796875
2020-01-20,2198.290771484375
2020-01-21,2195.961669921875
2020-01-22,2199.6884765625
2020-01-23,2170.664794921875
2020-01-24,2186.737060546875
2020-01-27,2196.195068359375
2020-01-28,2165.9130859375
2020-01-29,2142.899169921875
2020-01-30,2139.125244140625
2020-01-31,2233.97607421875
2020-02-03,2214.363525390625
2020-02-04,2208.958740234375
2020-02-05,2224.2861328125
2020-02-06,2235.094482421875
2020-02-07,2331.6689453125
2020-02-10,2408.72314453125
2020-02-11,2455.310546875
2020-02-12,2464.068359375
2020-02-13,2456.97509765625
2020-02-14,2489.154541015625
2020-02-17,2426.156982421875
2020-02-18,2459.93408203125
2020-02-19,2465.19580078125
2020-02-20,2497.986083984375
2020-02-24,2442.552734375
2020-02-25,2483.84619140625
2020-02-26,2473.651611328125
2020-02-27,2481.920166015625
2020-02-28,2466.79296875
2020-03-02,2443.022216796875
2020-03-03,2482.625
2020-03-04,2395.621826171875
2020-03-05,2453.263671875
2020-03-06,2455.988525390625
2020-03-09,2411.7353515625
2020-03-11,2434.33203125
2020-03-12,2242.240234375
2020-03-13,2267.9375
2020-03-16,2280.198486328125
2020-03-17,2185.4443359375
2020-03-18,2155.51953125
2020-03-19,2046.202392578125
2020-03-20,2206.63134765625
2020-03-23,2132.453857421875
2020-03-24,2082.328857421875
2020-03-25,2136.2119140625
2020-03-26,2167.6396484375
2020-03-27,2203.202392578125
2020-03-30,2195.028076171875
2020-03-31,2185.256591796875
2020-04-01,2132.829833984375
2020-04-03,2130.010986328125
2020-04-07,2183.5654296875
2020-04-08,2509.683349609375
2020-04-09,2545.245849609375
2020-04-13,2530.96435546875
2020-04-15,2524.434814453125
2020-04-16,2591.142822265625
2020-04-17,2516.636474609375
2020-04-20,2446.26416015625
2020-04-21,2425.640869140625
2020-04-22,2381.2939453125
2020-04-23,2365.743896484375
2020-04-24,2569.1572265625
2020-04-27,2609.60498046875
2020-04-28,2536.60205078125
2020-04-29,2492.724853515625
2020-04-30,2442.270751953125
2020-05-04,2502.543701171875
2020-05-05,2512.502685546875
2020-05-06,2456.5986328125
2020-05-07,2402.997802734375
2020-05-08,2431.512939453125
2020-05-11,2442.459228515625
2020-05-12,2421.88232421875
2020-05-13,2336.7119140625
2020-05-14,2374.341552734375
2020-05-15,2323.84033203125
2020-05-18,2217.482666015625
2020-05-19,2229.415771484375
2020-05-20,2286.539794921875
2020-05-21,2325.34375
2020-05-22,2346.90625
2020-05-26,2266.05810546875
2020-05-27,2160.17041015625
2020-05-28,2183.80029296875
2020-05-29,2126.111572265625
2020-06-01,2144.10400390625
2020-06-02,2255.864013671875
2020-06-03,2277.520751953125
2020-06-04,2297.203857421875
2020-06-05,2249.803466796875
2020-06-08,2231.8583984375
2020-06-09,2254.07861328125
2020-06-10,2234.864990234375
2020-06-11,2215.275390625
2020-06-12,2213.537109375
2020-06-15,2226.59619140625
2020-06-16,2248.53515625
2020-06-17,2194.88720703125
2020-06-18,2163.318359375
2020-06-19,2165.99560546875
2020-06-22,2167.827880859375
2020-06-23,2240.12646484375
2020-06-24,2192.068359375
2020-06-25,2208.604248046875
2020-06-26,2207.3359375
2020-06-29,2211.422607421875
2020-06-30,2225.14111328125
2020-07-01,2209.966796875
2020-07-02,2208.6982421875
2020-07-03,2208.6982421875
2020-07-06,2192.5380859375
2020-07-07,2194.18212890625
2020-07-08,2280.94970703125
2020-07-09,2276.58056640625
2020-07-10,2275.9228515625
2020-07-13,2261.501220703125
2020-07-14,2325.296630859375
2020-07-15,2382.937744140625
2020-07-16,2406.051513671875
2020-07-17,2346.5302734375
2020-07-20,2355.784912109375
2020-07-21,2302.04296875
2020-07-22,2305.3310546875
2020-07-23,2344.134521484375
2020-07-24,2339.013916015625
2020-07-27,2301.85498046875
2020-07-28,2313.599365234375
2020-07-29,2385.70947265625
2020-07-30,2391.629150390625
2020-07-31,2501.180908203125
2020-08-03,2622.006591796875
2020-08-04,2754.10791015625
2020-08-05,2675.32666015625
2020-08-06,2693.601318359375
2020-08-07,2801.6962890625
2020-08-10,2800.802978515625
2020-08-11,2617.546630859375
2020-08-12,2621.96728515625
2020-08-13,2736.566650390625
2020-08-14,2751.09765625
2020-08-17,2714.7001953125
2020-08-18,2721.095947265625
2020-08-19,2677.033203125
2020-08-20,2692.222412109375
2020-08-21,2675.05859375
2020-08-24,2633.53515625
2020-08-25,2632.171875
2020-08-26,2654.508056640625
2020-08-27,2702.4736328125
2020-08-28,2702.4736328125
2020-08-31,2560.694091796875
2020-09-01,2638.990234375
2020-09-02,2674.164794921875
2020-09-03,2704.35498046875
2020-09-04,2638.049560546875
2020-09-07,2651.968994140625
2020-09-08,2672.801025390625
2020-09-09,2691.281982421875
2020-09-10,2749.6396484375
2020-09-11,2728.29052734375
2020-09-14,2736.0966796875
2020-09-15,2682.017822265625
2020-09-16,2655.778564453125
2020-09-17,2671.907470703125
2020-09-18,2703.7900390625
2020-09-21,2693.021728515625
2020-09-22,2635.745361328125
2020-09-23,2584.8173828125
2020-09-24,2622.53173828125
2020-09-25,2635.604248046875
2020-09-28,2610.30517578125
2020-09-29,2610.30517578125
2020-09-30,2612.656005859375
2020-10-01,2578.939453125
2020-10-05,2591.119140625
2020-10-06,2609.035400390625
2020-10-07,2569.01708984375
2020-10-08,2569.01708984375
2020-10-09,2561.72802734375
2020-10-12,2546.6796875
2020-10-13,2525.613037109375
2020-10-14,2516.725341796875
2020-10-15,2501.113037109375
2020-10-16,2492.836669921875
2020-10-19,2493.636474609375
2020-10-20,2507.085693359375
2020-10-21,2493.072265625
2020-10-22,2462.7412109375
2020-10-23,2446.3291015625
2020-10-26,2441.532958984375
2020-10-27,2519.87646484375
2020-10-28,2525.56689453125
2020-10-29,2511.882080078125
2020-10-30,2477.5537109375
2020-11-02,2501.113037109375
2020-11-03,2494.6240234375
2020-11-04,2536.428955078125
2020-11-05,2586.933837890625
2020-11-06,2588.955810546875
2020-11-09,2604.99169921875
2020-11-10,2560.223388671875
2020-11-11,2528.575927734375
2020-11-12,2497.633056640625
2020-11-13,2523.685302734375
2020-11-14,2544.611328125
2020-11-17,2518.46533203125
2020-11-18,2534.924560546875
2020-11-19,2524.86083984375
2020-11-20,2519.735107421875
2020-11-23,2596.24462890625
2020-11-24,2610.4931640625
2020-11-25,2631.607421875
2020-11-26,2651.12255859375
2020-11-27,2672.565673828125
2020-12-01,2623.09619140625
2020-12-02,2628.691650390625
2020-12-03,2678.397216796875
2020-12-04,2693.021728515625
2020-12-07,2747.28857421875
2020-12-08,2737.22509765625
2020-12-09,2733.603759765625
2020-12-10,2744.6552734375
2020-12-11,2723.8232421875
2020-12-14,2754.95361328125
2020-12-15,2726.033203125
2020-12-16,2723.776123046875
2020-12-17,2762.241943359375
2020-12-18,2778.04296875
2020-12-21,2705.01318359375
2020-12-22,2683.80517578125
2020-12-23,2700.310546875
2020-12-24,2742.492431640625
2020-12-28,2743.33837890625
2020-12-29,2751.238525390625
2020-12-30,2754.201171875
2020-12-31,2752.08544921875
2021-01-01,2775.17431640625
2021-01-04,2790.645751953125
2021-01-05,2806.49267578125
2021-01-06,2806.916015625
2021-01-07,2828.594970703125
2021-01-08,2860.289306640625
2021-01-11,2910.229736328125
2021-01-12,2880.133544921875
2021-01-13,2907.549560546875
2021-01-14,2923.537841796875
2021-01-15,2919.964111328125
2021-01-18,2866.21435546875
2021-01-19,2871.198974609375
2021-01-20,2899.791015625
2021-01-21,2892.548828125
2021-01-22,2854.317138671875
2021-01-25,2925.23046875
2021-01-27,2868.142578125
2021-01-28,2870.211669921875
2021-01-29,2828.0302734375
2021-02-01,2768.826416015625
2021-02-02,2730.0302734375
2021-02-03,2766.662841796875
2021-02-04,2799.956298828125
2021-02-05,2768.77880859375
2021-02-08,2729.278076171875
2021-02-09,2704.4013671875
2021-02-10,2714.55908203125
2021-02-11,2742.831298828125
2021-02-12,2722.10205078125
2021-02-15,2737.9453125
2021-02-16,2728.69482421875
2021-02-17,2671.8671875
2021-02-18,2695.300537109375
2021-02-19,2728.03125
2021-02-22,2616.936279296875
2021-02-23,2584.964599609375
2021-02-24,2620.161865234375
2021-02-25,2593.313720703125
2021-02-26,2582.450927734375
2021-03-01,2682.302978515625
2021-03-02,2765.17333984375
2021-03-03,2696.343994140625
2021-03-04,2684.53271484375
2021-03-05,2640.60693359375
2021-03-08,2642.788818359375
2021-03-09,2630.218505859375
2021-03-10,2599.242919921875
2021-03-12,2631.262451171875
2021-03-15,2548.154296875
2021-03-16,2521.210693359375
2021-03-17,2496.639404296875
2021-03-18,2494.694091796875
2021-03-19,2490.23583984375
2021-03-22,2486.156005859375
2021-03-23,2464.28857421875
2021-03-24,2442.752197265625
2021-03-25,2504.9404296875
2021-03-26,2514.143798828125
2021-03-30,2599.14794921875
2021-03-31,2627.752197265625
2021-04-01,2633.112060546875
2021-04-05,2568.59912109375
2021-04-06,2583.209716796875
2021-04-07,2587.194580078125
2021-04-08,2567.65087890625
2021-04-09,2687.046630859375
2021-04-12,2604.74560546875
2021-04-13,2610.62744140625
2021-04-15,2609.39453125
2021-04-16,2647.674560546875
2021-04-19,2608.11376953125
2021-04-20,2600.096923828125
2021-04-22,2653.888916015625
2021-04-23,2635.9580078125
2021-04-26,2654.4111328125
2021-04-27,2627.562255859375
2021-04-28,2632.447998046875
2021-04-29,2620.067138671875
2021-04-30,2617.552978515625
2021-05-03,2620.351318359375
2021-05-04,2655.0751953125
2021-05-05,2746.00927734375
2021-05-06,2715.17626953125
2021-05-07,2758.342529296875
2021-05-10,2875.79345703125
2021-05-11,2883.667724609375
2021-05-12,2849.561767578125
2021-05-14,2839.599853515625
2021-05-17,2826.9345703125
2021-05-18,2798.188232421875
2021-05-19,2820.957763671875
2021-05-20,2836.990966796875
2021-05-21,2849.466796875
2021-05-24,2842.493408203125
2021-05-25,2756.01806640625
2021-05-26,2785.049072265625
2021-05-27,2783.910400390625
2021-05-28,2805.635986328125
2021-05-31,2835.89990234375
2021-06-01,2942.677978515625
2021-06-02,2993.9560546875
2021-06-03,3015.4443359375
2021-06-04,3002.63671875
2021-06-07,2979.39306640625
2021-06-08,3012.97802734375
2021-06-09,2942.013916015625
2021-06-10,2970.664794921875
2021-06-11,3033.2802734375
2021-06-14,3058.18408203125
2021-06-15,3022.51220703125
2021-06-16,3020.52001953125
2021-06-17,3004.8662109375
2021-06-18,2981.05322265625
2021-06-21,2966.396240234375
2021-06-22,2988.3115234375
2021-06-23,2950.45751953125
2021-06-24,2935.373291015625
2021-06-25,2980.9111328125
2021-06-28,2969.57421875
2021-06-29,3031.857421875
2021-06-30,3035.27294921875
2021-07-01,3054.388671875
2021-07-02,3030.671142578125
2021-07-05,3081.238037109375
2021-07-06,3145.18115234375
2021-07-07,3143.094482421875
2021-07-08,3154.33642578125
2021-07-09,3178.860595703125
2021-07-12,3181.6591796875
2021-07-13,3180.805908203125
2021-07-14,3147.93212890625
2021-07-15,3160.787353515625
2021-07-16,3179.287353515625
2021-07-19,3271.8349609375
2021-07-20,3221.552734375
2021-07-22,3195.415771484375
2021-07-23,3220.60400390625
2021-07-26,3251.627197265625
2021-07-27,3210.50048828125
2021-07-28,3197.834716796875
2021-07-29,3160.787353515625
2021-07-30,3276.483642578125
2021-08-02,3303.80615234375
2021-08-03,3327.1923828125
2021-08-04,3224.2568359375
2021-08-05,3225.34765625
2021-08-06,3293.9873046875
2021-08-09,3339.211181640625
2021-08-10,3379.58935546875
2021-08-11,3500.345458984375
2021-08-12,3463.625
2021-08-13,3474.740234375
2021-08-16,3528.13525390625
2021-08-17,3518.397216796875
2021-08-18,3612.40771484375
2021-08-20,3614.5458984375
2021-08-23,3607.039794921875
2021-08-24,3645.898193359375
2021-08-25,3626.516357421875
2021-08-26,3669.982421875
2021-08-27,3693.592041015625
2021-08-30,3707.0361328125
2021-08-31,3684.994140625
2021-09-01,3663.4267578125
2021-09-02,3713.923828125
2021-09-03,3643.47509765625
2021-09-06,3634.16455078125
2021-09-07,3598.34619140625
2021-09-08,3564.23828125
2021-09-09,3606.089599609375
2021-09-13,3632.97705078125
2021-09-14,3616.302978515625
2021-09-15,3659.8642578125
2021-09-16,3680.576416015625
2021-09-17,3634.02197265625
2021-09-20,3598.631103515625
2021-09-21,3666.182373046875
2021-09-22,3700.1953125
2021-09-23,3765.37109375
2021-09-24,3803.279541015625
2021-09-27,3800.333984375
2021-09-28,3739.8134765625
2021-09-29,3739.576416015625
2021-09-30,3782.044921875
2021-10-01,3790.880615234375
2021-10-04,3771.736572265625
2021-10-05,3772.211669921875
2021-10-06,3739.291259765625
2021-10-07,3714.68408203125
2021-10-08,3738.38916015625
2021-10-11,3737.201416015625
2021-10-12,3743.281982421875
2021-10-13,3741.381591796875
2021-10-14,3698.39013671875
2021-10-18,3668.557861328125
2021-10-19,3650.363037109375
2021-10-20,3633.214599609375
2021-10-21,3601.81396484375
2021-10-22,3560.20068359375
2021-10-25,3522.672119140625
2021-10-26,3511.3662109375
2021-10-27,3544.5712890625
2021-10-28,3509.371337890625
2021-10-29,3430.4189453125
2021-11-01,3573.31201171875
2021-11-02,3515.45166015625
2021-11-03,3468.707275390625
2021-11-04,3466.0
2021-11-08,3420.110595703125
2021-11-09,3404.529052734375
2021-11-10,3376.739013671875
2021-11-11,3353.985107421875
2021-11-12,3372.986572265625
2021-11-15,3410.087158203125
2021-11-16,3373.12939453125
2021-11-17,3303.344970703125
2021-11-18,3308.04833984375
2021-11-22,3119.4091796875
2021-11-23,3182.019775390625
2021-11-24,3166.20068359375
2021-11-25,3168.433837890625
2021-11-26,3385.05224609375
2021-11-29,3331.657958984375
2021-11-30,3414.077392578125
2021-12-01,3269.142578125
2021-12-02,3299.830078125
2021-12-03,3267.147705078125
2021-12-06,3239.59521484375
2021-12-07,3257.694091796875
2021-12-08,3276.93310546875
2021-12-09,3284.961669921875
2021-12-10,3243.775146484375
2021-12-13,3268.28759765625
2021-12-14,3293.416748046875
2021-12-15,3259.404052734375
2021-12-16,3248.763427734375
2021-12-17,3237.267578125
2021-12-20,3204.86962890625
2021-12-21,3253.56103515625
2021-12-22,3271.327392578125
2021-12-23,3277.028076171875
2021-12-24,3288.191650390625
2021-12-27,3301.968017578125
2021-12-28,3311.088623046875
2021-12-29,3342.15673828125
2021-12-30,3443.1025390625
2021-12-31,3443.150390625
2022-01-03,3459.349609375
2022-01-04,3433.412109375
2022-01-05,3422.9609375
2022-01-06,3500.0126953125
2022-01-07,3499.632568359375
2022-01-10,3550.034423828125
2022-01-11,3520.81982421875
2022-01-12,3511.27099609375
2022-01-13,3512.886474609375
2022-01-14,3444.147705078125
2022-01-17,3398.924072265625
2022-01-18,3313.84375
2022-01-19,3321.53955078125
2022-01-20,3350.612060546875
2022-01-21,3373.46142578125
2022-01-24,3326.052734375
2022-01-25,3281.58837890625
2022-01-27,3211.947021484375
2022-01-28,3246.340576171875
2022-01-31,3362.488037109375
2022-02-01,3351.1826171875
2022-02-02,3372.986572265625
2022-02-03,3361.34814453125
2022-02-04,3338.59326171875
2022-02-07,3312.13330078125
2022-02-08,3316.361572265625
2022-02-09,3343.676513671875
2022-02-10,3354.40869140625
2022-02-11,3288.19384765625
2022-02-14,3224.565673828125
2022-02-15,3243.779052734375
2022-02-16,3223.751220703125
2022-02-17,3239.03564453125
2022-02-18,3186.5234375
2022-02-21,3182.0673828125
2022-02-22,3134.4423828125
2022-02-23,3128.6923828125
2022-02-24,3039.04833984375
2022-02-25,3161.65625
2022-02-28,3141.10205078125
2022-03-02,3122.943115234375
2022-03-03,3113.9833984375
2022-03-04,3043.983642578125
2022-03-07,3125.147216796875
2022-03-08,3129.075927734375
2022-03-09,3139.80859375
2022-03-10,3162.51904296875
2022-03-11,3239.849853515625
2022-03-14,3239.657958984375
2022-03-15,3233.71728515625
2022-03-16,3272.334716796875
2022-03-17,3295.380615234375
2022-03-21,3350.86328125
2022-03-22,3402.32177734375
2022-03-23,3496.901123046875
2022-03-24,3458.810546875
2022-03-25,3469.25537109375
2022-03-28,3454.0673828125
2022-03-29,3507.681396484375
2022-03-30,3514.772705078125
2022-03-31,3469.54296875
2022-04-01,3347.365966796875
2022-04-04,3329.63818359375
2022-04-05,3348.515625
2022-04-06,3347.988525390625
2022-04-07,3356.852783203125
2022-04-08,3327.67333984375
2022-04-11,3331.985595703125
2022-04-12,3307.646484375
2022-04-13,3277.461181640625
2022-04-18,3300.555419921875
2022-04-19,3233.956787109375
2022-04-20,3264.093994140625
2022-04-21,3262.033203125
2022-04-22,3229.979736328125
2022-04-25,3172.724365234375
2022-04-26,3167.741455078125
2022-04-27,3162.806640625
2022-04-28,3162.087646484375
2022-04-29,3114.70166015625
2022-05-02,3136.167236328125
2022-05-04,3057.686279296875
2022-05-05,3037.466796875
2022-05-06,2962.483642578125
2022-05-09,2956.015869140625
2022-05-10,2847.49365234375
2022-05-11,2819.560546875
2022-05-12,2832.017578125
2022-05-13,2784.4404296875
2022-05-16,2785.063232421875
2022-05-17,2781.56591796875
2022-05-18,2822.14794921875
2022-05-19,2795.31689453125
2022-05-20,2877.343017578125
2022-05-23,2861.628173828125
2022-05-24,2808.7802734375
2022-05-25,2844.2353515625
2022-05-26,2897.753662109375
2022-05-27,2916.343505859375
2022-05-30,2948.781005859375
2022-05-31,3017.583251953125
2022-06-01,2983.038330078125
2022-06-02,2960.950439453125
2022-06-03,2971.01220703125
2022-06-06,2983.804931640625
2022-06-07,3009.821533203125
2022-06-08,3027.02197265625
2022-06-09,3008.719482421875
2022-06-10,3004.167724609375
2022-06-13,2965.215087890625
2022-06-14,2944.373046875
2022-06-15,2971.5390625
2022-06-16,2923.96240234375
2022-06-17,2969.0
2022-06-20,2988.021240234375
2022-06-21,2947.295654296875
2022-06-22,2855.5908203125
2022-06-23,2907.767333984375
2022-06-24,2879.882568359375
2022-06-27,2905.611572265625
2022-06-28,2857.795166015625
2022-06-29,2842.4150390625
2022-06-30,2873.3662109375
2022-07-01,2894.208740234375
2022-07-04,2913.565185546875
2022-07-05,2922.908203125
2022-07-06,2949.54736328125
2022-07-07,2977.624267578125
2022-07-08,2994.441650390625
2022-07-11,3040.245849609375
2022-07-12,2961.28564453125
2022-07-13,3009.43798828125
2022-07-14,3055.530029296875
2022-07-15,3077.857177734375
2022-07-18,3114.41455078125
2022-07-19,3111.156494140625
2022-07-20,3062.620849609375
2022-07-21,3080.73193359375
2022-07-22,3041.443603515625
2022-07-25,2979.30126953125
2022-07-26,2948.302001953125
2022-07-27,3004.838623046875
2022-07-28,3092.949951171875
2022-07-29,3090.50634765625
2022-08-01,3080.1572265625
2022-08-02,3058.165283203125
2022-08-03,2976.234619140625
2022-08-04,3020.122802734375
2022-08-05,2982.846923828125
2022-08-08,2863.53466796875
2022-08-10,2838.732421875
2022-08-11,2854.37158203125
2022-08-12,2837.14892578125
2022-08-16,2827.937744140625
2022-08-17,2818.87060546875
2022-08-18,2805.486083984375
2022-08-19,2816.999755859375
2022-08-22,2814.8408203125
2022-08-23,2815.128662109375
2022-08-24,2818.199462890625
2022-08-25,2802.2236328125
2022-08-26,2792.149169921875
2022-08-29,2793.7802734375
2022-08-30,2854.1318359375
2022-09-01,2839.931640625
2022-09-02,2857.2021484375
2022-09-05,2911.89306640625
2022-09-06,2924.702392578125
2022-09-07,2976.51416015625
2022-09-08,3041.663330078125
2022-09-09,3069.05615234375
2022-09-12,3076.060791015625
2022-09-13,3082.1533203125
2022-09-14,3080.76220703125
2022-09-15,3061.476806640625
2022-09-16,3051.833740234375
2022-09-19,3117.51025390625
2022-09-20,3185.250244140625
2022-09-21,3114.152099609375
2022-09-22,3146.343017578125
2022-09-23,3125.8583984375
2022-09-26,3157.28125
2022-09-27,3163.661865234375
2022-09-28,3163.51806640625
2022-09-29,3127.77685546875
2022-09-30,3144.424072265625
2022-10-03,3138.37939453125
2022-10-04,3167.3076171875
2022-10-06,3146.486572265625
2022-10-07,3070.6396484375
2022-10-10,3046.02880859375
2022-10-11,3069.05615234375
2022-10-12,3026.311279296875
2022-10-13,2998.91845703125
2022-10-14,2979.392578125
2022-10-17,2995.895751953125
2022-10-18,2980.447998046875
2022-10-19,2955.117919921875
2022-10-20,2974.01953125
2022-10-21,2970.9013671875
2022-10-24,2978.912841796875
2022-10-25,2994.648681640625
2022-10-27,2987.73974609375
2022-10-28,2986.588623046875
2022-10-31,3027.366943359375
2022-11-01,3095.921875
2022-11-02,3176.8544921875
2022-11-03,3162.845703125
2022-11-04,3122.499755859375
2022-11-07,3096.305908203125
2022-11-09,3058.358154296875
2022-11-10,3047.227783203125
2022-11-11,3044.8779296875
2022-11-14,3018.82763671875
2022-11-15,3003.3798828125
2022-11-16,2978.33740234375
2022-11-17,3004.00341796875
2022-11-18,2992.58544921875
2022-11-21,2959.387451171875
2022-11-22,2963.46533203125
2022-11-23,2998.67822265625
2022-11-24,2974.403564453125
2022-11-25,2944.0361328125
2022-11-28,2955.837158203125
2022-11-29,2995.17626953125
2022-11-30,2997.623046875
2022-12-01,3003.28369140625
2022-12-02,2988.267822265625
2022-12-05,2993.449462890625
2022-12-06,2975.938720703125
2022-12-07,2957.516357421875
2022-12-08,2973.923583984375
2022-12-09,3011.0556640625
2022-12-12,2989.802978515625
2022-12-13,2978.2412109375
2022-12-14,2973.300048828125
2022-12-15,2939.238037109375
2022-12-16,2926.956787109375
2022-12-19,2879.078125
2022-12-20,2880.32568359375
2022-12-21,2926.908935546875
2022-12-22,2961.306640625
2022-12-23,2916.402587890625
2022-12-26,2956.269287109375
2022-12-27,2944.9951171875
2022-12-28,2901.24267578125
2022-12-29,2881.572998046875
2022-12-30,2882.96435546875
2023-01-02,2879.55810546875
2023-01-03,2906.088134765625
2023-01-04,2902.393798828125
2023-01-05,2919.7607421875
2023-01-06,2908.534912109375
2023-01-09,2926.332763671875
2023-01-10,2954.733642578125
2023-01-11,2921.10400390625
2023-01-12,2937.271484375
2023-01-13,2902.681396484375
2023-01-16,2916.54638671875
2023-01-17,2911.796630859375
2023-01-18,2935.256591796875
2023-01-19,2910.26171875
2023-01-20,2909.541748046875
2023-01-23,2922.87890625
2023-01-24,2887.329833984375
2023-01-25,2897.83642578125
2023-01-27,2879.126708984375
2023-01-30,2879.893798828125
2023-01-31,2889.296875
2023-02-01,2907.671142578125
2023-02-02,2951.423583984375
2023-02-03,2927.628173828125
2023-02-06,2943.987548828125
2023-02-07,2945.186767578125
2023-02-08,3051.929443359375
2023-02-09,3099.568115234375
2023-02-10,3159.296142578125
2023-02-13,3133.725830078125
2023-02-14,3147.3984375
2023-02-15,3179.589111328125
2023-02-16,3173.64013671875
2023-02-17,3168.10400390625
2023-02-20,3181.798583984375
2023-02-21,3161.9853515625
2023-02-22,3182.138427734375
2023-02-23,3181.2646484375
2023-02-24,3202.48583984375
2023-02-27,3178.4482421875
2023-02-28,3083.656005859375
2023-03-01,3029.461181640625
2023-03-02,3036.55126953125
2023-03-03,3068.310546875
2023-03-06,3066.6103515625
2023-03-08,3051.119873046875
2023-03-09,3072.778076171875
2023-03-10,3055.3447265625
2023-03-13,2978.423095703125
2023-03-14,2997.993896484375
2023-03-15,2991.2431640625
2023-03-16,3064.27978515625
2023-03-17,3023.682373046875
2023-03-20,3025.576171875
2023-03-21,3026.935791015625
2023-03-22,3120.757080078125
2023-03-23,3059.13232421875
2023-03-24,3063.01708984375
2023-03-27,3135.082275390625
2023-03-28,3147.56298828125
2023-03-29,3205.35107421875
2023-03-31,3298.394775390625
2023-04-03,3301.98828125
2023-04-05,3310.7294921875
2023-04-06,3307.669677734375
2023-04-10,3275.5224609375
2023-04-11,3235.701904296875
2023-04-12,3244.491455078125
2023-04-13,3248.813720703125
2023-04-17,3236.47900390625
2023-04-18,3269.986572265625
2023-04-19,3245.56005859375
2023-04-20,3259.351318359375
2023-04-21,3310.923828125
2023-04-24,3330.15380859375
2023-04-25,3323.015869140625
2023-04-26,3328.260009765625
2023-04-27,3336.661376953125
2023-04-28,3408.920654296875
2023-05-02,3417.224609375
2023-05-03,3415.9619140625
2023-05-04,3380.123779296875
2023-05-05,3366.089599609375
2023-05-08,3412.22314453125
2023-05-09,3513.95947265625
2023-05-10,3482.68603515625
2023-05-11,3397.023193359375
2023-05-12,3310.7294921875
2023-05-15,3327.094482421875
2023-05-16,3315.439697265625
2023-05-17,3286.59423828125
2023-05-18,3230.60302734375
2023-05-19,3207.099365234375
2023-05-22,3158.683349609375
2023-05-23,3164.1708984375
2023-05-24,3214.869384765625
2023-05-25,3228.7578125
2023-05-26,3249.5908203125
2023-05-29,3252.115478515625
2023-05-30,3262.07080078125
2023-05-31,3262.945068359375
2023-06-01,3283.097900390625
2023-06-02,3266.975341796875
2023-06-05,3298.00634765625
2023-06-06,3291.304931640625
2023-06-07,3309.564453125
2023-06-08,3343.023193359375
