Date,ABBOTINDIA
2006-03-28,201.6602325439453
2006-03-29,201.6602325439453
2006-03-30,201.6602325439453
2006-03-31,201.6602325439453
2006-04-03,201.6602325439453
2006-04-04,201.6602325439453
2006-04-05,201.6602325439453
2006-04-07,201.6602325439453
2006-04-10,201.6602325439453
2006-04-12,201.6602325439453
2006-04-13,201.6602325439453
2006-04-17,201.6602325439453
2006-04-18,201.6602325439453
2006-04-19,201.6602325439453
2006-04-20,201.6602325439453
2006-04-21,201.6602325439453
2006-04-24,201.6602325439453
2006-04-25,201.6602325439453
2006-04-26,201.6602325439453
2006-04-27,201.6602325439453
2006-04-28,201.6602325439453
2006-05-02,201.6602325439453
2006-05-03,201.6602325439453
2006-05-04,201.6602325439453
2006-05-05,201.6602325439453
2006-05-08,201.6602325439453
2006-05-09,201.6602325439453
2006-05-10,201.6602325439453
2006-05-11,201.6602325439453
2006-05-12,201.6602325439453
2006-05-15,201.6602325439453
2006-05-16,201.6602325439453
2006-05-17,201.6602325439453
2006-05-18,201.6602325439453
2006-05-19,201.6602325439453
2006-05-22,201.6602325439453
2006-05-23,201.6602325439453
2006-05-24,201.6602325439453
2006-05-25,201.6602325439453
2006-05-26,201.6602325439453
2006-05-29,201.6602325439453
2006-05-30,201.6602325439453
2006-05-31,201.6602325439453
2006-06-01,201.6602325439453
2006-06-02,201.6602325439453
2006-06-05,201.6602325439453
2006-06-06,201.6602325439453
2006-06-07,201.6602325439453
2006-06-08,201.6602325439453
2006-06-09,201.6602325439453
2006-06-12,201.6602325439453
2006-06-13,201.6602325439453
2006-06-14,201.6602325439453
2006-06-15,201.6602325439453
2006-06-16,201.6602325439453
2006-06-19,201.6602325439453
2006-06-20,201.6602325439453
2006-06-21,201.6602325439453
2006-06-22,201.6602325439453
2006-06-23,201.6602325439453
2006-06-26,201.6602325439453
2006-06-27,201.6602325439453
2006-06-28,201.6602325439453
2006-06-29,201.6602325439453
2006-06-30,201.6602325439453
2006-07-03,201.6602325439453
2006-07-04,201.6602325439453
2006-07-05,201.6602325439453
2006-07-06,201.6602325439453
2006-07-07,201.6602325439453
2006-07-10,201.6602325439453
2006-07-11,201.6602325439453
2006-07-12,201.6602325439453
2006-07-13,201.6602325439453
2006-07-14,201.6602325439453
2006-07-17,201.6602325439453
2006-07-18,201.6602325439453
2006-07-19,201.6602325439453
2006-07-20,201.6602325439453
2006-07-21,201.6602325439453
2006-07-24,201.6602325439453
2006-07-25,201.6602325439453
2006-07-26,201.6602325439453
2006-07-27,201.6602325439453
2006-07-28,201.6602325439453
2006-07-31,201.6602325439453
2006-08-01,201.6602325439453
2006-08-02,201.6602325439453
2006-08-03,201.6602325439453
2006-08-04,201.6602325439453
2006-08-07,201.6602325439453
2006-08-08,201.6602325439453
2006-08-09,201.6602325439453
2006-08-10,201.6602325439453
2006-08-11,201.6602325439453
2006-08-14,201.6602325439453
2006-08-16,201.6602325439453
2006-08-17,201.6602325439453
2006-08-18,201.6602325439453
2006-08-21,201.6602325439453
2006-08-22,201.6602325439453
2006-08-23,201.6602325439453
2006-08-24,201.6602325439453
2006-08-25,201.6602325439453
2006-08-28,201.6602325439453
2006-08-29,201.6602325439453
2006-08-30,201.6602325439453
2006-08-31,201.6602325439453
2006-09-01,201.6602325439453
2006-09-04,201.6602325439453
2006-09-05,201.6602325439453
2006-09-06,201.6602325439453
2006-09-07,201.6602325439453
2006-09-08,201.6602325439453
2006-09-11,201.6602325439453
2006-09-12,201.6602325439453
2006-09-13,201.6602325439453
2006-09-14,201.6602325439453
2006-09-15,201.6602325439453
2006-09-18,201.6602325439453
2006-09-19,201.6602325439453
2006-09-20,201.6602325439453
2006-09-21,201.6602325439453
2006-09-22,201.6602325439453
2006-09-25,201.6602325439453
2006-09-26,201.6602325439453
2006-09-27,201.6602325439453
2006-09-28,201.6602325439453
2006-09-29,201.6602325439453
2006-10-03,201.6602325439453
2006-10-04,201.6602325439453
2006-10-05,201.6602325439453
2006-10-06,201.6602325439453
2006-10-09,201.6602325439453
2006-10-10,201.6602325439453
2006-10-11,201.6602325439453
2006-10-12,201.6602325439453
2006-10-13,201.6602325439453
2006-10-16,201.6602325439453
2006-10-17,201.6602325439453
2006-10-18,201.6602325439453
2006-10-19,201.6602325439453
2006-10-20,201.6602325439453
2006-10-23,201.6602325439453
2006-10-26,201.6602325439453
2006-10-27,201.6602325439453
2006-10-30,201.6602325439453
2006-10-31,201.6602325439453
2006-11-01,201.6602325439453
2006-11-02,201.6602325439453
2006-11-03,201.6602325439453
2006-11-06,201.6602325439453
2006-11-07,201.6602325439453
2006-11-08,201.6602325439453
2006-11-09,201.6602325439453
2006-11-10,201.6602325439453
2006-11-13,201.6602325439453
2006-11-14,201.6602325439453
2006-11-15,201.6602325439453
2006-11-16,201.6602325439453
2006-11-17,201.6602325439453
2006-11-20,201.6602325439453
2006-11-21,201.6602325439453
2006-11-22,201.6602325439453
2006-11-23,201.6602325439453
2006-11-24,201.6602325439453
2006-11-27,201.6602325439453
2006-11-28,201.6602325439453
2006-11-29,201.6602325439453
2006-11-30,201.6602325439453
2006-12-01,201.6602325439453
2006-12-04,201.6602325439453
2006-12-05,201.6602325439453
2006-12-06,201.6602325439453
2006-12-07,201.6602325439453
2006-12-08,201.6602325439453
2006-12-11,201.6602325439453
2006-12-12,201.6602325439453
2006-12-13,201.6602325439453
2006-12-14,201.6602325439453
2006-12-15,201.6602325439453
2006-12-18,201.6602325439453
2006-12-19,201.6602325439453
2006-12-20,201.6602325439453
2006-12-21,201.6602325439453
2006-12-22,201.6602325439453
2006-12-26,201.6602325439453
2006-12-27,201.6602325439453
2006-12-28,201.6602325439453
2006-12-29,201.6602325439453
2007-01-02,201.6602325439453
2007-01-03,201.6602325439453
2007-01-04,201.6602325439453
2007-01-05,201.6602325439453
2007-01-08,201.6602325439453
2007-01-09,201.6602325439453
2007-01-10,201.6602325439453
2007-01-11,201.6602325439453
2007-01-12,201.6602325439453
2007-01-15,201.6602325439453
2007-01-16,201.6602325439453
2007-01-17,201.6602325439453
2007-01-18,201.6602325439453
2007-01-19,201.6602325439453
2007-01-22,201.6602325439453
2007-01-23,201.6602325439453
2007-01-24,201.6602325439453
2007-01-25,201.6602325439453
2007-01-29,201.6602325439453
2007-01-31,201.6602325439453
2007-02-01,201.6602325439453
2007-02-02,201.6602325439453
2007-02-05,201.6602325439453
2007-02-06,201.6602325439453
2007-02-07,201.6602325439453
2007-02-08,201.6602325439453
2007-02-09,201.6602325439453
2007-02-12,201.6602325439453
2007-02-13,201.6602325439453
2007-02-14,201.6602325439453
2007-02-15,201.6602325439453
2007-02-19,201.6602325439453
2007-02-20,201.6602325439453
2007-02-21,201.6602325439453
2007-02-22,201.6602325439453
2007-02-23,201.6602325439453
2007-02-26,201.6602325439453
2007-02-27,201.6602325439453
2007-02-28,201.6602325439453
2007-03-01,201.6602325439453
2007-03-02,201.6602325439453
2007-03-05,201.6602325439453
2007-03-06,201.6602325439453
2007-03-07,201.6602325439453
2007-03-08,201.6602325439453
2007-03-09,201.6602325439453
2007-03-12,201.6602325439453
2007-03-13,201.6602325439453
2007-03-14,201.6602325439453
2007-03-15,201.6602325439453
2007-03-16,201.6602325439453
2007-03-19,201.6602325439453
2007-03-20,201.6602325439453
2007-03-21,201.6602325439453
2007-03-22,201.6602325439453
2007-03-23,201.6602325439453
2007-03-26,201.6602325439453
2007-03-28,201.6602325439453
2007-03-29,201.6602325439453
2007-03-30,201.6602325439453
2007-04-02,201.6602325439453
2007-04-03,201.6602325439453
2007-04-04,201.6602325439453
2007-04-05,201.6602325439453
2007-04-09,201.6602325439453
2007-04-10,201.6602325439453
2007-04-11,201.6602325439453
2007-04-12,201.6602325439453
2007-04-13,201.6602325439453
2007-04-16,201.6602325439453
2007-04-17,201.6602325439453
2007-04-18,201.6602325439453
2007-04-19,201.6602325439453
2007-04-20,201.6602325439453
2007-04-23,201.6602325439453
2007-04-24,201.6602325439453
2007-04-25,201.6602325439453
2007-04-26,201.6602325439453
2007-04-27,201.6602325439453
2007-04-30,201.6602325439453
2007-05-03,201.6602325439453
2007-05-04,201.6602325439453
2007-05-07,201.6602325439453
2007-05-08,201.6602325439453
2007-05-09,201.6602325439453
2007-05-10,201.6602325439453
2007-05-11,201.6602325439453
2007-05-14,201.6602325439453
2007-05-15,201.6602325439453
2007-05-16,201.6602325439453
2007-05-17,201.6602325439453
2007-05-18,201.6602325439453
2007-05-21,201.6602325439453
2007-05-22,201.6602325439453
2007-05-23,201.6602325439453
2007-05-24,201.6602325439453
2007-05-25,201.6602325439453
2007-05-28,201.6602325439453
2007-05-29,201.6602325439453
2007-05-30,201.6602325439453
2007-05-31,201.6602325439453
2007-06-01,201.6602325439453
2007-06-04,201.6602325439453
2007-06-05,201.6602325439453
2007-06-06,201.6602325439453
2007-06-07,201.6602325439453
2007-06-08,201.6602325439453
2007-06-11,201.6602325439453
2007-06-12,201.6602325439453
2007-06-13,201.6602325439453
2007-06-14,201.6602325439453
2007-06-15,201.6602325439453
2007-06-18,201.6602325439453
2007-06-19,201.6602325439453
2007-06-20,201.6602325439453
2007-06-21,201.6602325439453
2007-06-22,201.6602325439453
2007-06-25,201.6602325439453
2007-06-26,201.6602325439453
2007-06-27,201.6602325439453
2007-06-28,201.6602325439453
2007-06-29,201.6602325439453
2007-07-02,201.6602325439453
2007-07-03,201.6602325439453
2007-07-04,201.6602325439453
2007-07-05,201.6602325439453
2007-07-06,201.6602325439453
2007-07-09,201.6602325439453
2007-07-10,201.6602325439453
2007-07-11,201.6602325439453
2007-07-12,201.6602325439453
2007-07-13,201.6602325439453
2007-07-16,201.6602325439453
2007-07-17,201.6602325439453
2007-07-18,201.6602325439453
2007-07-19,201.6602325439453
2007-07-20,201.6602325439453
2007-07-23,201.6602325439453
2007-07-24,201.6602325439453
2007-07-25,201.6602325439453
2007-07-26,201.6602325439453
2007-07-27,201.6602325439453
2007-07-30,201.6602325439453
2007-07-31,201.6602325439453
2007-08-01,201.6602325439453
2007-08-02,201.6602325439453
2007-08-03,201.6602325439453
2007-08-06,201.6602325439453
2007-08-07,201.6602325439453
2007-08-08,201.6602325439453
2007-08-09,201.6602325439453
2007-08-10,201.6602325439453
2007-08-13,201.6602325439453
2007-08-14,201.6602325439453
2007-08-16,201.6602325439453
2007-08-17,201.6602325439453
2007-08-20,201.6602325439453
2007-08-21,201.6602325439453
2007-08-22,201.6602325439453
2007-08-23,201.6602325439453
2007-08-24,201.6602325439453
2007-08-27,201.6602325439453
2007-08-28,201.6602325439453
2007-08-29,201.6602325439453
2007-08-30,201.6602325439453
2007-08-31,201.6602325439453
2007-09-03,201.6602325439453
2007-09-04,201.6602325439453
2007-09-05,201.6602325439453
2007-09-06,201.6602325439453
2007-09-07,201.6602325439453
2007-09-10,201.6602325439453
2007-09-11,201.6602325439453
2007-09-12,201.6602325439453
2007-09-13,201.6602325439453
2007-09-14,201.6602325439453
2007-09-17,201.6602325439453
2007-09-18,201.6602325439453
2007-09-19,201.6602325439453
2007-09-20,201.6602325439453
2007-09-21,201.6602325439453
2007-09-24,201.6602325439453
2007-09-25,201.6602325439453
2007-09-26,201.6602325439453
2007-09-27,201.6602325439453
2007-09-28,201.6602325439453
2007-10-01,201.6602325439453
2007-10-03,201.6602325439453
2007-10-04,201.6602325439453
2007-10-05,201.6602325439453
2007-10-08,201.6602325439453
2007-10-09,201.6602325439453
2007-10-10,201.6602325439453
2007-10-11,201.6602325439453
2007-10-12,201.6602325439453
2007-10-15,201.6602325439453
2007-10-16,201.6602325439453
2007-10-17,201.6602325439453
2007-10-18,201.6602325439453
2007-10-19,201.6602325439453
2007-10-22,201.6602325439453
2007-10-23,201.6602325439453
2007-10-24,201.6602325439453
2007-10-25,201.6602325439453
2007-10-26,201.6602325439453
2007-10-29,201.6602325439453
2007-10-30,201.6602325439453
2007-10-31,201.6602325439453
2007-11-01,201.6602325439453
2007-11-02,201.6602325439453
2007-11-05,201.6602325439453
2007-11-06,201.6602325439453
2007-11-07,201.6602325439453
2007-11-08,201.6602325439453
2007-11-12,201.6602325439453
2007-11-13,201.6602325439453
2007-11-14,201.6602325439453
2007-11-15,201.6602325439453
2007-11-16,201.6602325439453
2007-11-19,201.6602325439453
2007-11-20,201.6602325439453
2007-11-21,201.6602325439453
2007-11-22,201.6602325439453
2007-11-23,201.6602325439453
2007-11-26,201.6602325439453
2007-11-27,201.6602325439453
2007-11-28,201.6602325439453
2007-11-29,201.6602325439453
2007-11-30,201.6602325439453
2007-12-03,201.6602325439453
2007-12-04,201.6602325439453
2007-12-05,201.6602325439453
2007-12-06,201.6602325439453
2007-12-07,201.6602325439453
2007-12-10,201.6602325439453
2007-12-11,201.6602325439453
2007-12-12,201.6602325439453
2007-12-13,201.6602325439453
2007-12-14,201.6602325439453
2007-12-17,201.6602325439453
2007-12-18,201.6602325439453
2007-12-19,201.6602325439453
2007-12-20,201.6602325439453
2007-12-24,201.6602325439453
2007-12-26,201.6602325439453
2007-12-27,201.6602325439453
2007-12-28,201.6602325439453
2007-12-31,201.6602325439453
2008-01-01,201.6602325439453
2008-01-02,201.6602325439453
2008-01-03,201.6602325439453
2008-01-04,201.6602325439453
2008-01-07,201.6602325439453
2008-01-08,201.6602325439453
2008-01-09,201.6602325439453
2008-01-10,201.6602325439453
2008-01-11,201.6602325439453
2008-01-14,201.6602325439453
2008-01-15,201.6602325439453
2008-01-16,201.6602325439453
2008-01-17,201.6602325439453
2008-01-18,201.6602325439453
2008-01-21,201.6602325439453
2008-01-22,201.6602325439453
2008-01-23,201.6602325439453
2008-01-24,201.6602325439453
2008-01-25,201.6602325439453
2008-01-28,201.6602325439453
2008-01-29,201.6602325439453
2008-01-30,201.6602325439453
2008-01-31,201.6602325439453
2008-02-01,201.6602325439453
2008-02-04,201.6602325439453
2008-02-05,201.6602325439453
2008-02-06,201.6602325439453
2008-02-07,201.6602325439453
2008-02-08,201.6602325439453
2008-02-11,201.6602325439453
2008-02-12,201.6602325439453
2008-02-13,201.6602325439453
2008-02-14,201.6602325439453
2008-02-15,201.6602325439453
2008-02-18,201.6602325439453
2008-02-19,201.6602325439453
2008-02-20,201.6602325439453
2008-02-21,201.6602325439453
2008-02-22,201.6602325439453
2008-02-25,201.6602325439453
2008-02-26,201.6602325439453
2008-02-27,201.6602325439453
2008-02-28,201.6602325439453
2008-02-29,201.6602325439453
2008-03-03,201.6602325439453
2008-03-04,201.6602325439453
2008-03-05,201.6602325439453
2008-03-07,201.6602325439453
2008-03-10,201.6602325439453
2008-03-11,201.6602325439453
2008-03-12,201.6602325439453
2008-03-13,201.6602325439453
2008-03-14,201.6602325439453
2008-03-17,201.6602325439453
2008-03-18,201.6602325439453
2008-03-19,201.6602325439453
2008-03-24,201.6602325439453
2008-03-25,201.6602325439453
2008-03-26,201.6602325439453
2008-03-27,201.6602325439453
2008-03-28,215.09915161132812
2008-03-31,215.09915161132812
2008-04-01,215.09915161132812
2008-04-02,215.09915161132812
2008-04-03,215.09915161132812
2008-04-04,215.09915161132812
2008-04-07,215.09915161132812
2008-04-08,215.09915161132812
2008-04-09,215.09915161132812
2008-04-10,215.09915161132812
2008-04-11,215.09915161132812
2008-04-15,215.09915161132812
2008-04-16,215.09915161132812
2008-04-17,215.09915161132812
2008-04-21,215.09915161132812
2008-04-22,215.09915161132812
2008-04-23,215.09915161132812
2008-04-24,215.09915161132812
2008-04-25,215.09915161132812
2008-04-28,215.09915161132812
2008-04-29,215.09915161132812
2008-04-30,215.09915161132812
2008-05-02,215.09915161132812
2008-05-05,215.09915161132812
2008-05-06,215.09915161132812
2008-05-07,215.09915161132812
2008-05-08,215.09915161132812
2008-05-09,215.09915161132812
2008-05-12,215.09915161132812
2008-05-13,215.09915161132812
2008-05-14,215.09915161132812
2008-05-15,215.09915161132812
2008-05-16,215.09915161132812
2008-05-20,215.09915161132812
2008-05-21,215.09915161132812
2008-05-22,215.09915161132812
2008-05-23,215.09915161132812
2008-05-26,215.09915161132812
2008-05-27,215.09915161132812
2008-05-28,215.09915161132812
2008-05-29,215.09915161132812
2008-05-30,215.09915161132812
2008-06-02,215.09915161132812
2008-06-03,215.09915161132812
2008-06-04,215.09915161132812
2008-06-05,215.09915161132812
2008-06-06,215.09915161132812
2008-06-09,215.09915161132812
2008-06-10,215.09915161132812
2008-06-11,215.09915161132812
2008-06-12,215.09915161132812
2008-06-13,215.09915161132812
2008-06-16,215.09915161132812
2008-06-17,215.09915161132812
2008-06-18,215.09915161132812
2008-06-19,215.09915161132812
2008-06-20,215.09915161132812
2008-06-23,215.09915161132812
2008-06-24,215.09915161132812
2008-06-25,215.09915161132812
2008-06-26,215.09915161132812
2008-06-27,215.09915161132812
2008-06-30,215.09915161132812
2008-07-01,215.09915161132812
2008-07-02,215.09915161132812
2008-07-03,215.09915161132812
2008-07-04,215.09915161132812
2008-07-07,215.09915161132812
2008-07-08,215.09915161132812
2008-07-09,215.09915161132812
2008-07-10,215.09915161132812
2008-07-11,215.09915161132812
2008-07-14,215.09915161132812
2008-07-15,215.09915161132812
2008-07-16,215.09915161132812
2008-07-17,215.09915161132812
2008-07-18,215.09915161132812
2008-07-21,215.09915161132812
2008-07-22,215.09915161132812
2008-07-23,215.09915161132812
2008-07-24,215.09915161132812
2008-07-25,215.09915161132812
2008-07-28,215.09915161132812
2008-07-29,215.09915161132812
2008-07-30,215.09915161132812
2008-07-31,215.09915161132812
2008-08-01,215.09915161132812
2008-08-04,215.09915161132812
2008-08-05,215.09915161132812
2008-08-06,215.09915161132812
2008-08-07,215.09915161132812
2008-08-08,215.09915161132812
2008-08-11,215.09915161132812
2008-08-12,215.09915161132812
2008-08-13,215.09915161132812
2008-08-14,215.09915161132812
2008-08-18,215.09915161132812
2008-08-19,215.09915161132812
2008-08-20,215.09915161132812
2008-08-21,215.09915161132812
2008-08-22,215.09915161132812
2008-08-25,215.09915161132812
2008-08-26,215.09915161132812
2008-08-27,215.09915161132812
2008-08-28,215.09915161132812
2008-08-29,215.09915161132812
2008-09-01,215.09915161132812
2008-09-02,215.09915161132812
2008-09-04,215.09915161132812
2008-09-05,215.09915161132812
2008-09-08,215.09915161132812
2008-09-09,215.09915161132812
2008-09-10,215.09915161132812
2008-09-11,215.09915161132812
2008-09-12,215.09915161132812
2008-09-15,215.09915161132812
2008-09-16,215.09915161132812
2008-09-17,215.09915161132812
2008-09-18,215.09915161132812
2008-09-19,215.09915161132812
2008-09-22,215.09915161132812
2008-09-23,215.09915161132812
2008-09-24,215.09915161132812
2008-09-25,215.09915161132812
2008-09-26,215.09915161132812
2008-09-29,215.09915161132812
2008-09-30,215.09915161132812
2008-10-01,215.09915161132812
2008-10-03,215.09915161132812
2008-10-06,215.09915161132812
2008-10-07,215.09915161132812
2008-10-08,215.09915161132812
2008-10-10,215.09915161132812
2008-10-13,215.09915161132812
2008-10-14,215.09915161132812
2008-10-15,215.09915161132812
2008-10-16,215.09915161132812
2008-10-17,215.09915161132812
2008-10-20,215.09915161132812
2008-10-21,215.09915161132812
2008-10-22,215.09915161132812
2008-10-23,215.09915161132812
2008-10-24,215.09915161132812
2008-10-27,215.09915161132812
2008-10-29,215.09915161132812
2008-10-31,215.09915161132812
2008-11-03,215.09915161132812
2008-11-04,215.09915161132812
2008-11-05,215.09915161132812
2008-11-06,215.09915161132812
2008-11-07,215.09915161132812
2008-11-10,215.09915161132812
2008-11-11,215.09915161132812
2008-11-12,215.09915161132812
2008-11-14,215.09915161132812
2008-11-17,215.09915161132812
2008-11-18,215.09915161132812
2008-11-19,215.09915161132812
2008-11-20,215.09915161132812
2008-11-21,215.09915161132812
2008-11-24,215.09915161132812
2008-11-25,215.09915161132812
2008-11-26,215.09915161132812
2008-11-27,215.09915161132812
2008-11-28,215.09915161132812
2008-12-01,215.09915161132812
2008-12-02,215.09915161132812
2008-12-03,215.09915161132812
2008-12-04,215.09915161132812
2008-12-05,215.09915161132812
2008-12-08,215.09915161132812
2008-12-10,215.09915161132812
2008-12-11,215.09915161132812
2008-12-12,215.09915161132812
2008-12-15,215.09915161132812
2008-12-16,215.09915161132812
2008-12-17,215.09915161132812
2008-12-18,215.09915161132812
2008-12-19,215.09915161132812
2008-12-22,215.09915161132812
2008-12-23,215.09915161132812
2008-12-24,215.09915161132812
2008-12-26,215.09915161132812
2008-12-29,215.09915161132812
2008-12-30,215.09915161132812
2008-12-31,215.09915161132812
2009-01-02,215.09915161132812
2009-01-05,215.09915161132812
2009-01-06,215.09915161132812
2009-01-07,215.09915161132812
2009-01-09,215.09915161132812
2009-01-12,215.09915161132812
2009-01-13,215.09915161132812
2009-01-14,215.09915161132812
2009-01-15,215.09915161132812
2009-01-16,215.09915161132812
2009-01-19,215.09915161132812
2009-01-20,215.09915161132812
2009-01-21,215.09915161132812
2009-01-22,215.09915161132812
2009-01-23,215.09915161132812
2009-01-27,215.09915161132812
2009-01-28,215.09915161132812
2009-01-29,215.09915161132812
2009-01-30,215.09915161132812
2009-02-02,215.09915161132812
2009-02-03,215.09915161132812
2009-02-04,215.09915161132812
2009-02-05,215.09915161132812
2009-02-06,215.09915161132812
2009-02-09,215.09915161132812
2009-02-10,215.09915161132812
2009-02-11,215.09915161132812
2009-02-12,215.09915161132812
2009-02-13,215.09915161132812
2009-02-16,215.09915161132812
2009-02-17,215.09915161132812
2009-02-18,215.09915161132812
2009-02-19,215.09915161132812
2009-02-20,215.09915161132812
2009-02-24,215.09915161132812
2009-02-25,215.09915161132812
2009-02-26,215.09915161132812
2009-02-27,215.09915161132812
2009-03-02,215.09915161132812
2009-03-03,215.09915161132812
2009-03-04,215.09915161132812
2009-03-05,215.09915161132812
2009-03-06,215.09915161132812
2009-03-09,226.4158935546875
2009-03-12,226.4158935546875
2009-03-13,226.4158935546875
2009-03-16,226.4158935546875
2009-03-17,226.4158935546875
2009-03-18,226.4158935546875
2009-03-19,226.4158935546875
2009-03-20,226.4158935546875
2009-03-23,226.4158935546875
2009-03-24,226.4158935546875
2009-03-25,226.4158935546875
2009-03-26,226.4158935546875
2009-03-27,226.4158935546875
2009-03-30,226.4158935546875
2009-03-31,226.4158935546875
2009-04-01,226.4158935546875
2009-04-02,226.4158935546875
2009-04-06,226.4158935546875
2009-04-08,226.4158935546875
2009-04-09,226.4158935546875
2009-04-13,226.4158935546875
2009-04-15,226.4158935546875
2009-04-16,226.4158935546875
2009-04-17,226.4158935546875
2009-04-20,226.4158935546875
2009-04-21,226.4158935546875
2009-04-22,226.4158935546875
2009-04-23,226.4158935546875
2009-04-24,226.4158935546875
2009-04-27,226.4158935546875
2009-04-28,226.4158935546875
2009-04-29,226.4158935546875
2009-04-30,226.4158935546875
2009-05-04,226.4158935546875
2009-05-05,226.4158935546875
2009-05-06,226.4158935546875
2009-05-07,226.4158935546875
2009-05-08,226.4158935546875
2009-05-11,226.4158935546875
2009-05-12,226.4158935546875
2009-05-13,226.4158935546875
2009-05-14,226.4158935546875
2009-05-15,226.4158935546875
2009-05-18,226.4158935546875
2009-05-19,226.4158935546875
2009-05-20,226.4158935546875
2009-05-21,226.4158935546875
2009-05-22,226.4158935546875
2009-05-25,226.4158935546875
2009-05-26,226.4158935546875
2009-05-27,226.4158935546875
2009-05-28,226.4158935546875
2009-05-29,226.4158935546875
2009-06-01,226.4158935546875
2009-06-02,226.4158935546875
2009-06-03,226.4158935546875
2009-06-04,226.4158935546875
2009-06-05,226.4158935546875
2009-06-08,226.4158935546875
2009-06-09,226.4158935546875
2009-06-10,226.4158935546875
2009-06-11,226.4158935546875
2009-06-12,226.4158935546875
2009-06-15,226.4158935546875
2009-06-16,226.4158935546875
2009-06-17,226.4158935546875
2009-06-18,226.4158935546875
2009-06-19,226.4158935546875
2009-06-22,226.4158935546875
2009-06-23,226.4158935546875
2009-06-24,226.4158935546875
2009-06-25,226.4158935546875
2009-06-26,226.4158935546875
2009-06-29,226.4158935546875
2009-06-30,226.4158935546875
2009-07-01,226.4158935546875
2009-07-02,226.4158935546875
2009-07-03,226.4158935546875
2009-07-06,226.4158935546875
2009-07-07,226.4158935546875
2009-07-08,226.4158935546875
2009-07-09,226.4158935546875
2009-07-10,226.4158935546875
2009-07-13,226.4158935546875
2009-07-14,226.4158935546875
2009-07-15,226.4158935546875
2009-07-16,226.4158935546875
2009-07-17,226.4158935546875
2009-07-20,226.4158935546875
2009-07-21,226.4158935546875
2009-07-22,226.4158935546875
2009-07-23,226.4158935546875
2009-07-24,226.4158935546875
2009-07-27,226.4158935546875
2009-07-28,226.4158935546875
2009-07-29,226.4158935546875
2009-07-30,226.4158935546875
2009-07-31,226.4158935546875
2009-08-03,226.4158935546875
2009-08-04,226.4158935546875
2009-08-05,226.4158935546875
2009-08-06,226.4158935546875
2009-08-07,226.4158935546875
2009-08-10,226.4158935546875
2009-08-11,226.4158935546875
2009-08-12,226.4158935546875
2009-08-13,226.4158935546875
2009-08-14,226.4158935546875
2009-08-17,226.4158935546875
2009-08-18,226.4158935546875
2009-08-19,226.4158935546875
2009-08-20,226.4158935546875
2009-08-21,226.4158935546875
2009-08-24,226.4158935546875
2009-08-25,226.4158935546875
2009-08-26,226.4158935546875
2009-08-27,226.4158935546875
2009-08-28,226.4158935546875
2009-08-31,226.4158935546875
2009-09-01,226.4158935546875
2009-09-02,226.4158935546875
2009-09-03,226.4158935546875
2009-09-04,226.4158935546875
2009-09-07,226.4158935546875
2009-09-08,226.4158935546875
2009-09-09,226.4158935546875
2009-09-10,226.4158935546875
2009-09-11,226.4158935546875
2009-09-14,226.4158935546875
2009-09-15,226.4158935546875
2009-09-16,226.4158935546875
2009-09-17,226.4158935546875
2009-09-18,226.4158935546875
2009-09-22,226.4158935546875
2009-09-23,226.4158935546875
2009-09-24,226.4158935546875
2009-09-25,226.4158935546875
2009-09-29,226.4158935546875
2009-09-30,226.4158935546875
2009-10-01,226.4158935546875
2009-10-05,226.4158935546875
2009-10-06,226.4158935546875
2009-10-07,226.4158935546875
2009-10-08,226.4158935546875
2009-10-09,226.4158935546875
2009-10-12,226.4158935546875
2009-10-13,226.4158935546875
2009-10-14,226.4158935546875
2009-10-15,226.4158935546875
2009-10-16,226.4158935546875
2009-10-20,226.4158935546875
2009-10-21,226.4158935546875
2009-10-22,226.4158935546875
2009-10-23,226.4158935546875
2009-10-26,226.4158935546875
2009-10-27,226.4158935546875
2009-10-28,226.4158935546875
2009-10-29,226.4158935546875
2009-10-30,226.4158935546875
2009-11-03,226.4158935546875
2009-11-04,226.4158935546875
2009-11-05,226.4158935546875
2009-11-06,226.4158935546875
2009-11-09,226.4158935546875
2009-11-10,226.4158935546875
2009-11-11,226.4158935546875
2009-11-12,226.4158935546875
2009-11-13,226.4158935546875
2009-11-16,226.4158935546875
2009-11-17,226.4158935546875
2009-11-18,226.4158935546875
2009-11-19,226.4158935546875
2009-11-20,226.4158935546875
2009-11-23,226.4158935546875
2009-11-24,226.4158935546875
2009-11-25,226.4158935546875
2009-11-26,226.4158935546875
2009-11-27,226.4158935546875
2009-11-30,226.4158935546875
2009-12-01,226.4158935546875
2009-12-02,226.4158935546875
2009-12-03,226.4158935546875
2009-12-04,226.4158935546875
2009-12-07,226.4158935546875
2009-12-08,226.4158935546875
2009-12-09,226.4158935546875
2009-12-10,226.4158935546875
2009-12-11,226.4158935546875
2009-12-14,226.4158935546875
2009-12-15,226.4158935546875
2009-12-16,226.4158935546875
2009-12-17,226.4158935546875
2009-12-18,226.4158935546875
2009-12-21,226.4158935546875
2009-12-22,226.4158935546875
2009-12-23,226.4158935546875
2009-12-24,226.4158935546875
2009-12-29,226.4158935546875
2009-12-30,226.4158935546875
2009-12-31,226.4158935546875
2010-01-04,226.4158935546875
2010-01-05,226.4158935546875
2010-01-06,226.4158935546875
2010-01-07,226.4158935546875
2010-01-08,652.3300170898438
