Date,QUESS
2020-05-21,161.28016662597656
2020-05-22,169.15928649902344
2020-05-26,177.6106414794922
2020-05-27,177.6106414794922
2020-05-28,184.96156311035156
2020-05-29,194.20523071289062
2020-06-01,203.88909912109375
2020-06-02,214.0571746826172
2020-06-03,224.75338745117188
2020-06-04,235.97787475585938
2020-06-05,247.77456665039062
2020-06-08,246.54209899902344
2020-06-09,235.27357482910156
2020-06-10,235.66976928710938
2020-06-11,234.437255859375
2020-06-12,238.39878845214844
2020-06-15,229.85943603515625
2020-06-16,241.34799194335938
2020-06-17,253.40884399414062
2020-06-18,266.0418395996094
2020-06-19,279.3350830078125
2020-06-22,293.2886657714844
2020-06-23,307.94647216796875
2020-06-24,306.009765625
2020-06-25,316.44189453125
2020-06-26,332.2441711425781
2020-06-29,338.9348449707031
2020-06-30,321.98809814453125
2020-07-01,308.0345153808594
2020-07-02,318.46673583984375
2020-07-03,305.0413513183594
2020-07-06,301.3438720703125
2020-07-07,308.4306640625
2020-07-08,298.3947448730469
2020-07-09,301.65203857421875
2020-07-10,300.1113586425781
2020-07-13,293.2005920410156
2020-07-14,280.3034973144531
2020-07-15,289.32708740234375
2020-07-16,291.2198181152344
2020-07-17,289.5911865234375
2020-07-20,304.0289001464844
2020-07-21,302.1361389160156
2020-07-22,292.6283874511719
2020-07-23,296.19384765625
2020-07-24,299.8472595214844
2020-07-27,299.4951477050781
2020-07-28,305.8776550292969
2020-07-29,302.9725646972656
2020-07-30,307.7264099121094
2020-07-31,323.08856201171875
2020-08-03,319.0389404296875
2020-08-04,310.8076477050781
2020-08-05,309.5311279296875
2020-08-06,321.19580078125
2020-08-07,325.3774108886719
2020-08-10,322.5603332519531
2020-08-11,325.0252990722656
2020-08-12,324.27703857421875
2020-08-13,323.8808288574219
2020-08-14,323.6607666015625
2020-08-17,330.879638671875
2020-08-18,330.3074035644531
2020-08-19,330.04327392578125
2020-08-20,323.08856201171875
2020-08-21,326.8740234375
2020-08-24,325.6415710449219
2020-08-25,326.3457946777344
2020-08-26,332.6843566894531
2020-08-27,341.4878234863281
2020-08-28,341.4878234863281
2020-08-31,320.931640625
2020-09-01,324.364990234375
2020-09-02,333.6527099609375
2020-09-03,337.7903747558594
2020-09-04,336.3818054199219
2020-09-07,334.88519287109375
2020-09-08,332.81640625
2020-09-09,337.130126953125
2020-09-10,335.4134216308594
2020-09-11,328.8548278808594
2020-09-14,361.7358703613281
2020-09-15,385.8575134277344
2020-09-16,389.9951171875
2020-09-17,381.3236389160156
2020-09-18,375.51336669921875
2020-09-21,359.4909973144531
2020-09-22,342.06005859375
2020-09-23,348.79473876953125
2020-09-24,327.3141784667969
2020-09-25,334.48907470703125
2020-09-28,340.9595642089844
2020-09-29,355.13323974609375
2020-09-30,363.23248291015625
2020-10-01,361.2517395019531
2020-10-05,353.8567810058594
2020-10-06,365.3892822265625
2020-10-07,364.7730712890625
2020-10-08,364.817138671875
2020-10-09,359.6230773925781
2020-10-12,360.19525146484375
2020-10-13,359.9311828613281
2020-10-14,360.7235107421875
2020-10-15,360.8555603027344
2020-10-16,369.2188415527344
2020-10-19,363.8046875
2020-10-20,361.60382080078125
2020-10-21,365.3892822265625
2020-10-22,364.7730712890625
2020-10-23,373.4005126953125
2020-10-26,361.1196594238281
2020-10-27,362.61627197265625
2020-10-28,358.8747253417969
2020-10-29,355.5294494628906
2020-10-30,360.32733154296875
2020-11-02,356.1016540527344
2020-11-03,354.8251037597656
2020-11-04,358.0824279785156
2020-11-05,364.24493408203125
2020-11-06,359.8871154785156
2020-11-09,359.05084228515625
2020-11-10,356.54180908203125
2020-11-11,352.22808837890625
2020-11-12,360.01922607421875
2020-11-13,356.3656921386719
2020-11-14,358.9627990722656
2020-11-17,358.3465576171875
2020-11-18,358.302490234375
2020-11-19,358.4345703125
2020-11-20,409.0987548828125
2020-11-23,417.0218505859375
2020-11-24,405.313232421875
2020-11-25,414.4688720703125
2020-11-26,418.9146728515625
2020-11-27,440.87939453125
2020-12-01,456.7256774902344
2020-12-02,450.60723876953125
2020-12-03,446.2494812011719
2020-12-04,438.2823791503906
2020-12-07,440.9674072265625
2020-12-08,435.8613586425781
2020-12-09,434.9809875488281
2020-12-10,423.5804748535156
2020-12-11,435.7293395996094
2020-12-14,431.2835388183594
2020-12-15,424.7689208984375
2020-12-16,428.6424560546875
2020-12-17,428.6424560546875
2020-12-18,420.2351379394531
2020-12-21,402.80419921875
2020-12-22,395.0131530761719
2020-12-23,412.31201171875
2020-12-24,411.0794677734375
2020-12-28,437.6661071777344
2020-12-29,471.6036376953125
2020-12-30,477.5899658203125
2020-12-31,481.37542724609375
2021-01-01,473.45233154296875
2021-01-04,468.4783630371094
2021-01-05,461.0834655761719
2021-01-06,462.7120361328125
2021-01-07,468.7864685058594
2021-01-08,463.5483703613281
2021-01-11,462.58001708984375
2021-01-12,471.95574951171875
2021-01-13,499.114501953125
2021-01-14,548.9423217773438
2021-01-15,533.5802612304688
2021-01-18,519.054443359375
2021-01-19,505.1448974609375
2021-01-20,496.0333557128906
2021-01-21,496.7815856933594
2021-01-22,487.1858215332031
2021-01-25,473.2762145996094
2021-01-27,482.12384033203125
2021-01-28,487.5819396972656
2021-01-29,510.691162109375
2021-02-01,531.3793334960938
2021-02-02,532.127685546875
2021-02-03,529.7067260742188
2021-02-04,559.1104736328125
2021-02-05,606.693359375
2021-02-08,621.8795166015625
2021-02-09,615.4528198242188
2021-02-10,622.3635864257812
2021-02-11,622.6716918945312
2021-02-12,597.0094604492188
2021-02-15,603.6122436523438
2021-02-16,634.072265625
2021-02-17,630.7269287109375
2021-02-18,620.2066040039062
2021-02-19,616.7293090820312
2021-02-22,633.6320190429688
2021-02-23,636.317138671875
2021-02-24,650.0505981445312
2021-02-25,688.5217895507812
2021-02-26,660.9669189453125
2021-03-01,661.2310791015625
2021-03-02,650.1826171875
2021-03-03,647.6735229492188
2021-03-04,637.8137817382812
2021-03-05,624.960693359375
2021-03-08,640.2347412109375
2021-03-09,632.04736328125
2021-03-10,640.630859375
2021-03-12,628.7021484375
2021-03-15,617.6096801757812
2021-03-16,611.5352172851562
2021-03-17,600.0907592773438
2021-03-18,600.8829956054688
2021-03-19,633.6759643554688
2021-03-22,612.9879150390625
2021-03-23,601.191162109375
2021-03-24,611.7113647460938
2021-03-25,604.0524291992188
2021-03-26,605.4608764648438
2021-03-30,611.4912109375
2021-03-31,615.1886596679688
2021-04-01,607.221435546875
2021-04-05,575.5730590820312
2021-04-06,563.5120849609375
2021-04-07,578.7421875
2021-04-08,580.8110961914062
2021-04-09,571.1271362304688
2021-04-12,533.6243286132812
2021-04-13,521.91552734375
2021-04-15,517.7780151367188
2021-04-16,510.4710388183594
2021-04-19,487.4499206542969
2021-04-20,476.8857421875
2021-04-22,478.4703674316406
2021-04-23,497.1337585449219
2021-04-26,526.713623046875
2021-04-27,536.9255981445312
2021-04-28,546.7854614257812
2021-04-29,546.1251831054688
2021-04-30,553.1239624023438
2021-05-03,545.0248413085938
2021-05-04,545.861083984375
2021-05-05,547.2256469726562
2021-05-06,557.8779907226562
2021-05-07,561.7073974609375
2021-05-10,572.9318237304688
2021-05-11,569.4166870117188
2021-05-12,572.3978881835938
2021-05-14,565.8571166992188
2021-05-17,561.3184204101562
2021-05-18,565.189453125
2021-05-19,551.9741821289062
2021-05-20,567.6368408203125
2021-05-21,586.1918334960938
2021-05-24,575.0233154296875
2021-05-25,575.4237060546875
2021-05-26,586.5032348632812
2021-05-27,605.9035034179688
2021-05-28,610.1307373046875
2021-05-31,607.9059448242188
2021-06-01,613.2008666992188
2021-06-02,619.7863159179688
2021-06-03,637.228759765625
2021-06-04,623.2568969726562
2021-06-07,640.6104736328125
2021-06-08,676.2964477539062
2021-06-09,684.4837036132812
2021-06-10,762.0403442382812
2021-06-11,743.174072265625
2021-06-14,721.5043334960938
2021-06-15,720.9705200195312
2021-06-16,744.6869506835938
2021-06-17,746.1552124023438
2021-06-18,773.5648803710938
2021-06-21,754.7430419921875
2021-06-22,732.4505004882812
2021-06-23,721.2818603515625
2021-06-24,736.6776733398438
2021-06-25,735.2537841796875
2021-06-28,748.3800659179688
2021-06-29,735.0311279296875
2021-06-30,727.911865234375
2021-07-01,729.7362670898438
2021-07-02,715.6754150390625
2021-07-05,719.5911254882812
2021-07-06,712.0712890625
2021-07-07,719.3240966796875
2021-07-08,718.1671752929688
2021-07-09,723.595703125
2021-07-12,719.4130859375
2021-07-13,716.5208740234375
2021-07-14,675.406494140625
2021-07-15,661.5235595703125
2021-07-16,689.6451416015625
2021-07-19,703.1275024414062
2021-07-20,682.1698608398438
2021-07-22,699.5233764648438
2021-07-23,711.270263671875
2021-07-26,709.2680053710938
2021-07-27,715.1859130859375
2021-07-28,708.4226684570312
2021-07-29,728.6239013671875
2021-07-30,773.65380859375
2021-08-02,784.6889038085938
2021-08-03,783.6654052734375
2021-08-04,791.5858154296875
2021-08-05,760.6165771484375
2021-08-06,780.2837524414062
2021-08-09,765.5554809570312
2021-08-10,755.8554077148438
2021-08-11,731.5160522460938
2021-08-12,768.269775390625
2021-08-13,764.17626953125
2021-08-16,754.298095703125
2021-08-17,736.0545654296875
2021-08-18,733.9187622070312
2021-08-20,731.738525390625
2021-08-23,725.0640869140625
2021-08-24,731.60498046875
2021-08-25,740.771240234375
2021-08-26,738.4574584960938
2021-08-27,746.91162109375
2021-08-30,751.6282348632812
2021-08-31,753.6306762695312
2021-09-01,755.3214721679688
2021-09-02,749.4480590820312
2021-09-03,749.7149047851562
2021-09-06,744.241943359375
2021-09-07,739.7923583984375
2021-09-08,767.201904296875
2021-09-09,774.0543212890625
2021-09-13,752.5182495117188
2021-09-14,770.3611450195312
2021-09-15,807.6932983398438
2021-09-16,845.9599609375
2021-09-17,865.182373046875
2021-09-20,837.4613037109375
2021-09-21,855.1263427734375
2021-09-22,854.0139770507812
2021-09-23,830.2974243164062
2021-09-24,814.857177734375
2021-09-27,831.409912109375
2021-09-28,818.3723754882812
2021-09-29,806.7144165039062
2021-09-30,815.3467407226562
2021-10-01,822.5551147460938
2021-10-04,844.402587890625
2021-10-05,824.8242797851562
2021-10-06,813.789306640625
2021-10-07,822.4661254882812
2021-10-08,827.4495849609375
2021-10-11,820.8197631835938
2021-10-12,806.3139038085938
2021-10-13,808.2719116210938
2021-10-14,824.6908569335938
2021-10-18,835.9483642578125
2021-10-19,810.2296142578125
2021-10-20,779.5274047851562
2021-10-21,797.8598022460938
2021-10-22,792.8317260742188
2021-10-25,838.3511352539062
2021-10-26,832.7447509765625
2021-10-27,814.1007690429688
2021-10-28,783.62109375
2021-10-29,770.9840698242188
2021-11-01,790.29541015625
2021-11-02,810.585693359375
2021-11-03,790.29541015625
2021-11-04,783.887939453125
2021-11-08,782.998046875
2021-11-09,781.040283203125
2021-11-10,795.4124755859375
2021-11-11,836.2153930664062
2021-11-12,835.9483642578125
2021-11-15,829.7188720703125
2021-11-16,813.789306640625
2021-11-17,839.6860961914062
2021-11-18,809.918212890625
2021-11-22,818.0523071289062
2021-11-23,803.5718383789062
2021-11-24,787.929443359375
2021-11-25,793.8287963867188
2021-11-26,776.4880981445312
2021-11-29,804.4656372070312
2021-11-30,798.7897338867188
2021-12-01,770.0972290039062
2021-12-02,762.8569946289062
2021-12-03,770.901611328125
2021-12-06,767.9967041015625
2021-12-07,742.834716796875
2021-12-08,751.013427734375
2021-12-09,746.0526123046875
2021-12-10,741.7620849609375
2021-12-13,726.9241333007812
2021-12-14,764.331787109375
2021-12-15,749.7620239257812
2021-12-16,748.734130859375
2021-12-17,743.4603881835938
2021-12-20,702.566650390625
2021-12-21,710.52197265625
2021-12-22,710.9242553710938
2021-12-23,719.8180541992188
2021-12-24,715.4381713867188
2021-12-27,708.197998046875
2021-12-28,718.0302124023438
2021-12-29,738.1867065429688
2021-12-30,761.73974609375
2021-12-31,765.4491577148438
2022-01-03,767.862548828125
2022-01-04,788.64453125
2022-01-05,775.2813720703125
2022-01-06,745.2927856445312
2022-01-07,732.60009765625
2022-01-10,730.9911499023438
2022-01-11,708.42138671875
2022-01-12,726.2537231445312
2022-01-13,720.0862426757812
2022-01-14,713.2929077148438
2022-01-17,719.415771484375
2022-01-18,726.1197509765625
2022-01-19,727.1922607421875
2022-01-20,720.667236328125
2022-01-21,718.1198120117188
2022-01-24,684.5556030273438
2022-01-25,661.4049072265625
2022-01-27,646.8797607421875
2022-01-28,642.5446166992188
2022-01-31,647.6395263671875
2022-02-01,643.6619873046875
2022-02-02,648.48876953125
2022-02-03,663.6842041015625
2022-02-04,649.9188842773438
2022-02-07,653.4049682617188
2022-02-08,648.0418090820312
2022-02-09,652.645263671875
2022-02-10,589.583984375
2022-02-11,573.2264404296875
2022-02-14,520.9362182617188
2022-02-15,511.684814453125
2022-02-16,517.5844116210938
2022-02-17,535.9977416992188
2022-02-18,579.438720703125
2022-02-21,546.6343994140625
2022-02-22,554.6343383789062
2022-02-23,564.0645751953125
2022-02-24,539.5731201171875
2022-02-25,552.2210083007812
2022-02-28,566.5226440429688
2022-03-02,562.947265625
2022-03-03,542.7015380859375
2022-03-04,521.1150512695312
2022-03-07,495.90838623046875
2022-03-08,490.90289306640625
2022-03-09,477.0481872558594
2022-03-10,475.7967224121094
2022-03-11,478.34423828125
2022-03-14,505.38330078125
2022-03-15,514.32177734375
2022-03-16,517.53955078125
2022-03-17,504.66815185546875
2022-03-21,507.26025390625
2022-03-22,511.0144958496094
2022-03-23,505.15972900390625
2022-03-24,517.405517578125
2022-03-25,524.1987915039062
2022-03-28,536.533935546875
2022-03-29,550.6568603515625
2022-03-30,586.2320556640625
2022-03-31,589.0923461914062
2022-04-01,593.2935180664062
2022-04-04,624.2206420898438
2022-04-05,617.0252685546875
2022-04-06,610.0978393554688
2022-04-07,623.6397094726562
2022-04-08,628.6005249023438
2022-04-11,626.0531005859375
2022-04-12,614.7905883789062
2022-04-13,609.2935791015625
2022-04-18,589.0476684570312
2022-04-19,578.1873779296875
2022-04-20,566.7461547851562
2022-04-21,587.0812377929688
2022-04-22,591.6845092773438
2022-04-25,601.2039184570312
2022-04-26,613.226318359375
2022-04-27,623.9078369140625
2022-04-28,632.1312255859375
2022-04-29,633.784912109375
2022-05-02,614.2542114257812
2022-05-04,611.2598266601562
2022-05-05,591.1930541992188
2022-05-06,610.6342163085938
2022-05-09,607.37158203125
2022-05-10,585.2041625976562
2022-05-11,560.8914184570312
2022-05-12,523.6624755859375
2022-05-13,545.561767578125
2022-05-16,550.4779052734375
2022-05-17,552.623291015625
2022-05-18,565.9415893554688
2022-05-19,557.7181396484375
2022-05-20,585.9191284179688
2022-05-23,573.7180786132812
2022-05-24,594.1873779296875
2022-05-25,578.321533203125
2022-05-26,584.5338134765625
2022-05-27,597.09228515625
2022-05-30,614.6117553710938
2022-05-31,629.315673828125
2022-06-01,629.9413452148438
2022-06-02,619.5726318359375
2022-06-03,613.8073120117188
2022-06-06,619.8408813476562
2022-06-07,606.61181640625
2022-06-08,605.896728515625
2022-06-09,600.7265625
2022-06-10,589.8468017578125
2022-06-13,590.9708251953125
2022-06-14,563.3217163085938
2022-06-15,569.6158447265625
2022-06-16,552.172119140625
2022-06-17,552.4419555664062
2022-06-20,562.6922607421875
2022-06-21,572.7628173828125
2022-06-22,556.4431762695312
2022-06-23,548.9351806640625
2022-06-24,548.1710205078125
2022-06-27,566.513671875
2022-06-28,546.2826538085938
2022-06-29,540.3032836914062
2022-06-30,551.767578125
2022-07-01,538.99951171875
2022-07-04,546.597412109375
2022-07-05,539.3592529296875
2022-07-06,531.0869750976562
2022-07-07,529.73828125
2022-07-08,519.2630004882812
2022-07-11,517.5097045898438
2022-07-12,506.2702331542969
2022-07-13,521.555908203125
2022-07-14,510.72113037109375
2022-07-15,528.8390502929688
2022-07-18,539.7637939453125
2022-07-19,528.7491455078125
2022-07-20,525.3772583007812
2022-07-21,532.570556640625
2022-07-22,525.017578125
2022-07-25,516.9252319335938
2022-07-26,500.200927734375
2022-07-27,499.16693115234375
2022-07-28,511.4403381347656
2022-07-29,530.6823120117188
2022-08-01,532.075927734375
2022-08-02,529.9630126953125
2022-08-03,518.7236328125
2022-08-04,521.1512451171875
2022-08-05,511.08074951171875
2022-08-08,512.519287109375
2022-08-10,511.9798278808594
2022-08-11,526.0964965820312
2022-08-12,527.3104858398438
2022-08-16,518.3638305664062
2022-08-17,520.5667114257812
2022-08-18,518.7684936523438
2022-08-19,518.8583984375
2022-08-22,514.63232421875
2022-08-23,512.474365234375
2022-08-24,513.2386474609375
2022-08-25,515.3516845703125
2022-08-26,516.1609497070312
2022-08-29,514.6773681640625
2022-08-30,514.4075317382812
2022-09-01,514.2726440429688
2022-09-02,511.7101135253906
2022-09-05,508.38330078125
2022-09-06,507.39410400390625
2022-09-07,523.7138061523438
2022-09-08,536.0772094726562
2022-09-09,566.2888793945312
2022-09-12,567.3678588867188
2022-09-13,578.3375854492188
2022-09-14,563.6813354492188
2022-09-15,570.425048828125
2022-09-16,547.9461059570312
2022-09-19,538.100341796875
2022-09-20,570.1103515625
2022-09-21,562.0179443359375
2022-09-22,584.2720336914062
2022-09-23,564.0859985351562
2022-09-26,551.1831665039062
2022-09-27,562.4225463867188
2022-09-28,563.9061889648438
2022-09-29,563.9960327148438
2022-09-30,580.1808471679688
2022-10-03,566.6935424804688
2022-10-04,569.5258178710938
2022-10-06,563.8611450195312
2022-10-07,563.9960327148438
2022-10-10,555.274169921875
2022-10-11,545.5183715820312
2022-10-12,537.4260864257812
2022-10-13,526.7260131835938
2022-10-14,518.22900390625
2022-10-17,522.230224609375
2022-10-18,516.4305419921875
2022-10-19,516.2509155273438
2022-10-20,506.4949951171875
2022-10-21,503.61767578125
2022-10-24,510.49627685546875
2022-10-25,507.16937255859375
2022-10-27,503.3928527832031
2022-10-28,494.176513671875
2022-10-31,497.0539245605469
2022-11-01,492.33331298828125
2022-11-02,494.40130615234375
2022-11-03,491.7038269042969
2022-11-04,489.9954833984375
2022-11-07,491.8387145996094
2022-11-09,491.8387145996094
2022-11-10,443.1943664550781
2022-11-11,434.3826599121094
2022-11-14,426.5150146484375
2022-11-15,431.7300720214844
2022-11-16,431.3704833984375
2022-11-17,421.9063720703125
2022-11-18,413.3109130859375
2022-11-21,391.8681335449219
2022-11-22,398.5433654785156
2022-11-23,391.54815673828125
2022-11-24,387.34185791015625
2022-11-25,386.6560974121094
2022-11-28,391.2738342285156
2022-11-29,400.0063781738281
2022-11-30,400.1435241699219
2022-12-01,403.7097473144531
2022-12-02,401.697998046875
2022-12-05,401.2865295410156
2022-12-06,410.7049255371094
2022-12-07,415.87127685546875
2022-12-08,415.4140930175781
2022-12-09,409.69903564453125
2022-12-12,401.1950988769531
2022-12-13,409.28753662109375
2022-12-14,411.43646240234375
2022-12-15,412.3508605957031
2022-12-16,401.0121765136719
2022-12-19,399.320556640625
2022-12-20,403.16107177734375
2022-12-21,397.4460144042969
2022-12-22,382.4498291015625
2022-12-23,367.0420837402344
2022-12-26,376.0032653808594
2022-12-27,377.649169921875
2022-12-28,375.4546203613281
2022-12-29,375.8203430175781
2022-12-30,376.5976257324219
2023-01-02,377.00909423828125
2023-01-03,374.0830078125
2023-01-04,368.3222351074219
2023-01-05,367.3620910644531
2023-01-06,368.1850891113281
2023-01-09,368.505126953125
2023-01-10,368.0935974121094
2023-01-11,360.8698425292969
2023-01-12,363.6587829589844
2023-01-13,362.5615234375
2023-01-16,362.01287841796875
2023-01-17,363.43017578125
2023-01-18,353.783203125
2023-01-19,345.78216552734375
2023-01-20,346.6051330566406
2023-01-23,343.81622314453125
2023-01-24,350.5370788574219
2023-01-25,348.5711364746094
2023-01-27,325.5281066894531
2023-01-30,326.533935546875
2023-01-31,326.48822021484375
2023-02-01,332.98046875
2023-02-02,337.64398193359375
2023-02-03,335.22076416015625
2023-02-06,347.83953857421875
2023-02-07,350.3999328613281
2023-02-08,356.20635986328125
2023-02-09,356.11492919921875
2023-02-10,361.2356262207031
2023-02-13,349.2569274902344
2023-02-14,343.63330078125
2023-02-15,339.1070251464844
2023-02-16,341.89599609375
2023-02-17,345.2335205078125
2023-02-20,341.3930358886719
2023-02-21,349.1197204589844
2023-02-22,345.8279113769531
2023-02-23,345.5535583496094
2023-02-24,336.95819091796875
2023-02-27,333.48345947265625
2023-02-28,323.2420959472656
2023-03-01,317.9385070800781
2023-03-02,332.75189208984375
2023-03-03,333.2090759277344
2023-03-06,337.5068664550781
2023-03-08,336.4095458984375
2023-03-09,334.2149963378906
2023-03-10,331.06024169921875
2023-03-13,328.59136962890625
2023-03-14,327.58551025390625
2023-03-15,320.63604736328125
2023-03-16,316.7955627441406
2023-03-17,317.8013610839844
2023-03-20,316.9327087402344
2023-03-21,319.72161865234375
2023-03-22,321.0474853515625
2023-03-23,323.5621337890625
2023-03-24,315.9268493652344
2023-03-27,315.1039123535156
2023-03-28,313.9609069824219
2023-03-29,326.8996887207031
2023-03-31,338.00970458984375
2023-04-03,341.6673278808594
2023-04-05,346.0107727050781
2023-04-06,346.0565185546875
2023-04-10,342.8103332519531
2023-04-11,330.3287658691406
2023-04-12,336.2723388671875
2023-04-13,337.7353820800781
2023-04-17,333.48345947265625
2023-04-18,339.061279296875
2023-04-19,337.2324523925781
2023-04-20,340.7529602050781
2023-04-21,336.95819091796875
2023-04-24,337.9640197753906
2023-04-25,337.3696594238281
2023-04-26,336.36376953125
2023-04-27,330.6029968261719
2023-04-28,331.8831787109375
2023-05-02,333.5748291015625
2023-05-03,329.414306640625
2023-05-04,334.2606201171875
2023-05-05,332.1118469238281
2023-05-08,334.3978271484375
2023-05-09,333.0262145996094
2023-05-10,337.0495910644531
2023-05-11,355.7491455078125
2023-05-12,343.4504089355469
2023-05-15,345.8279113769531
2023-05-16,354.2861328125
2023-05-17,362.79010009765625
2023-05-18,357.7151184082031
2023-05-19,350.44561767578125
2023-05-22,346.14788818359375
2023-05-23,345.09637451171875
2023-05-24,350.71990966796875
2023-05-25,349.0283508300781
2023-05-26,360.59552001953125
2023-05-29,377.146240234375
2023-05-30,376.14044189453125
2023-05-31,371.01971435546875
2023-06-01,377.7863464355469
2023-06-02,379.5694274902344
2023-06-05,392.3711242675781
2023-06-06,382.35833740234375
2023-06-07,392.0967712402344
2023-06-08,392.553955078125
2023-06-09,392.5082702636719
2023-06-12,395.0685729980469
2023-06-13,395.0228576660156
2023-06-14,395.0228576660156
2023-06-15,388.62200927734375
2023-06-16,390.6794128417969
2023-06-19,396.6230773925781
2023-06-20,397.62890625
2023-06-21,398.77191162109375
2023-06-22,396.07440185546875
2023-06-23,390.3136901855469
2023-06-26,389.99365234375
2023-06-27,387.8447570800781
2023-06-28,406.77294921875
2023-06-30,411.39068603515625
2023-07-03,406.4071960449219
2023-07-04,399.5491638183594
2023-07-05,405.5385437011719
2023-07-06,400.0063781738281
2023-07-07,397.0802917480469
2023-07-10,395.3429260253906
2023-07-11,398.0860900878906
2023-07-12,400.0063781738281
2023-07-13,398.58905029296875
2023-07-14,407.5502014160156
2023-07-17,406.4071960449219
2023-07-18,406.4986267089844
2023-07-19,405.2641906738281
2023-07-20,401.05792236328125
2023-07-21,394.1541442871094
2023-07-24,392.82830810546875
2023-07-25,389.7650146484375
2023-07-26,397.49176025390625
2023-07-27,392.8740234375
2023-07-28,391.2281188964844
2023-07-31,392.0967712402344
2023-08-01,390.7709045410156
2023-08-02,392.23394775390625
2023-08-03,387.29608154296875
2023-08-04,388.62200927734375
2023-08-07,387.7533264160156
2023-08-08,383.1813049316406
2023-08-09,382.9069519042969
2023-08-10,379.88946533203125
2023-08-11,379.47796630859375
2023-08-14,376.3232421875
2023-08-16,372.4827575683594
2023-08-17,371.2940368652344
2023-08-18,368.2308349609375
2023-08-21,365.76190185546875
2023-08-22,367.3620910644531
2023-08-23,384.781494140625
2023-08-24,391.5023498535156
2023-08-25,389.6279296875
2023-08-28,390.2221984863281
2023-08-29,390.5879821777344
2023-08-30,393.83416748046875
2023-08-31,390.359375
2023-09-01,389.94793701171875
2023-09-04,390.90802001953125
2023-09-05,384.2328796386719
2023-09-06,389.8564758300781
2023-09-07,387.8905334472656
2023-09-08,390.2679443359375
2023-09-11,390.54229736328125
2023-09-12,389.6279296875
2023-09-13,392.3253479003906
2023-09-14,405.2184753417969
2023-09-15,413.356689453125
2023-09-18,403.84686279296875
2023-09-20,386.74749755859375
2023-09-21,387.4790344238281
2023-09-22,386.6560974121094
2023-09-25,384.96441650390625
2023-09-26,384.55291748046875
2023-09-27,389.39923095703125
2023-09-28,389.3535461425781
2023-09-29,382.35833740234375
2023-10-03,387.7533264160156
2023-10-04,385.55877685546875
2023-10-05,387.25042724609375
2023-10-06,387.3875732421875
2023-10-09,386.107421875
2023-10-10,385.1930236816406
2023-10-11,389.6279296875
2023-10-12,394.6571044921875
2023-10-13,392.3253479003906
2023-10-16,389.94793701171875
2023-10-17,388.1648254394531
2023-10-18,402.3837890625
2023-10-19,394.61138916015625
2023-10-20,392.27960205078125
2023-10-23,383.36419677734375
2023-10-25,384.415771484375
2023-10-26,376.18609619140625
2023-10-27,383.27276611328125
2023-10-30,384.5071716308594
2023-10-31,386.5646057128906
2023-11-01,384.0957336425781
2023-11-02,384.7358093261719
2023-11-03,386.1531066894531
2023-11-06,390.4508361816406
2023-11-07,400.3263854980469
2023-11-08,403.5268249511719
2023-11-09,409.3790283203125
2023-11-10,425.0153503417969
2023-11-13,449.932861328125
2023-11-15,457.3395690917969
2023-11-16,455.4192810058594
2023-11-17,446.8238830566406
2023-11-20,448.2412109375
2023-11-21,449.2927551269531
2023-11-22,448.19549560546875
2023-11-23,452.85894775390625
2023-11-24,451.57879638671875
2023-11-28,451.6245422363281
2023-11-29,457.248046875
2023-11-30,456.0593566894531
2023-12-01,450.6186218261719
2023-12-04,450.39007568359375
2023-12-05,451.12158203125
2023-12-06,451.99029541015625
2023-12-07,448.2412109375
2023-12-08,443.806396484375
2023-12-11,444.5835876464844
2023-12-12,440.74310302734375
2023-12-13,440.65167236328125
2023-12-14,448.60693359375
2023-12-15,452.40179443359375
2023-12-18,469.2268371582031
2023-12-19,475.4904479980469
2023-12-20,450.4357604980469
2023-12-21,452.40179443359375
2023-12-22,470.68988037109375
2023-12-26,467.0779113769531
2023-12-27,460.49420166015625
2023-12-28,478.3708801269531
2023-12-29,478.18798828125
2024-01-01,473.981689453125
2024-01-02,463.466064453125
2024-01-03,469.40966796875
2024-01-04,468.95245361328125
2024-01-05,462.5516662597656
2024-01-08,458.208251953125
2024-01-09,465.5692443847656
2024-01-10,468.17523193359375
2024-01-11,470.5526428222656
2024-01-12,475.2618713378906
2024-01-15,474.85040283203125
2024-01-16,465.38629150390625
2024-01-17,465.7063293457031
2024-01-18,463.6032409667969
2024-01-19,448.01263427734375
2024-01-23,451.94451904296875
2024-01-24,434.205078125
2024-01-25,442.4347229003906
2024-01-29,447.7840270996094
2024-01-30,450.6186218261719
2024-01-31,461.088623046875
2024-02-01,463.8318176269531
2024-02-02,451.6245422363281
2024-02-05,460.31134033203125
2024-02-06,454.2305908203125
2024-02-07,456.7908935546875
2024-02-08,454.8706970214844
2024-02-09,450.98443603515625
2024-02-12,441.9961242675781
2024-02-13,441.2585754394531
2024-02-14,452.413330078125
2024-02-15,454.3953552246094
2024-02-16,462.2313537597656
2024-02-19,498.36907958984375
2024-02-20,484.58697509765625
2024-02-21,493.1605224609375
2024-02-22,495.55743408203125
2024-02-23,487.8597106933594
2024-02-26,492.37689208984375
2024-02-27,493.990234375
2024-02-28,480.9455871582031
2024-02-29,473.9392395019531
2024-03-01,467.8087463378906
2024-03-04,466.1494140625
2024-03-05,475.69085693359375
2024-03-06,465.5501403808594
2024-03-07,465.872802734375
2024-03-11,450.1546936035156
2024-03-12,454.2110290527344
