Date,NLCINDIA
2006-12-21,26.326486587524414
2006-12-22,26.5405216217041
2006-12-26,26.921024322509766
2006-12-27,27.230195999145508
2006-12-28,26.921024322509766
2006-12-29,26.8021297454834
2007-01-02,27.135061264038086
2007-01-03,27.515583038330078
2007-01-04,27.91986656188965
2007-01-05,27.658262252807617
2007-01-08,27.277759552001953
2007-01-09,27.182632446289062
2007-01-10,26.849689483642578
2007-01-11,27.11128807067871
2007-01-12,27.539358139038086
2007-01-15,28.847360610961914
2007-01-16,28.728443145751953
2007-01-17,29.44190788269043
2007-01-18,28.942485809326172
2007-01-19,28.68088150024414
2007-01-22,28.752229690551758
2007-01-23,28.44305992126465
2007-01-24,27.91986656188965
2007-01-25,28.08633804321289
2007-01-29,28.990053176879883
2007-01-31,28.966266632080078
2007-02-01,29.29921531677246
2007-02-02,28.847360610961914
2007-02-05,28.79979133605957
2007-02-06,28.466846466064453
2007-02-07,28.53819465637207
2007-02-08,30.39317512512207
2007-02-09,29.56081771850586
2007-02-12,27.230195999145508
2007-02-13,27.182632446289062
2007-02-14,27.491790771484375
2007-02-15,27.991207122802734
2007-02-19,27.872297286987305
2007-02-20,27.372888565063477
2007-02-21,27.230195999145508
2007-02-22,26.5405216217041
2007-02-23,26.255136489868164
2007-02-26,26.397829055786133
2007-02-27,26.683212280273438
2007-02-28,25.541688919067383
2007-03-01,27.253976821899414
2007-03-02,26.20757293701172
2007-03-05,24.400157928466797
2007-03-06,24.47149658203125
2007-03-07,23.829395294189453
2007-03-08,24.804447174072266
2007-03-09,24.51906394958496
2007-03-12,24.233688354492188
2007-03-13,24.376371383666992
2007-03-14,23.734262466430664
2007-03-15,23.781824111938477
2007-03-16,23.329975128173828
2007-03-19,23.591577529907227
2007-03-20,23.710485458374023
2007-03-21,23.900732040405273
2007-03-22,24.63797378540039
2007-03-23,24.328813552856445
2007-03-26,24.162336349487305
2007-03-28,23.972087860107422
2007-03-29,23.52022361755371
2007-03-30,23.972087860107422
2007-04-02,24.970922470092773
2007-04-03,25.137388229370117
2007-04-04,25.066051483154297
2007-04-05,24.970922470092773
2007-04-09,25.470338821411133
2007-04-10,25.541688919067383
2007-04-11,26.302696228027344
2007-04-12,25.922191619873047
2007-04-13,25.99353790283203
2007-04-16,26.278919219970703
2007-04-17,26.326486587524414
2007-04-18,26.89725112915039
2007-04-19,27.01615333557129
2007-04-20,27.277759552001953
2007-04-23,27.3253173828125
2007-04-24,27.063718795776367
2007-04-25,27.468013763427734
2007-04-26,29.96510887145996
2007-04-27,29.489469528198242
2007-04-30,29.632160186767578
2007-05-03,31.46336555480957
2007-05-04,30.749908447265625
2007-05-07,30.036449432373047
2007-05-08,29.988893508911133
2007-05-09,30.559654235839844
2007-05-10,30.08400535583496
2007-05-11,29.917539596557617
2007-05-14,30.345611572265625
2007-05-15,30.416961669921875
2007-05-16,31.843860626220703
2007-05-17,31.17797088623047
2007-05-18,31.273096084594727
2007-05-21,31.4395694732666
2007-05-22,30.96393585205078
2007-05-23,30.274267196655273
2007-05-24,30.298051834106445
2007-05-25,30.488290786743164
2007-05-28,30.39317512512207
2007-05-29,30.749908447265625
2007-05-30,30.797466278076172
2007-05-31,30.607213973999023
2007-06-01,31.22553825378418
2007-06-04,32.604888916015625
2007-06-05,31.820083618164062
2007-06-06,30.654773712158203
2007-06-07,30.131574630737305
2007-06-08,29.94132423400879
2007-06-11,29.537029266357422
2007-06-12,28.65709686279297
2007-06-13,28.32415771484375
2007-06-14,29.156526565551758
2007-06-15,29.061397552490234
2007-06-18,28.585758209228516
2007-06-19,28.823575973510742
2007-06-20,29.132736206054688
2007-06-21,29.655935287475586
2007-06-22,29.489469528198242
2007-06-25,29.34677505493164
2007-06-26,29.275426864624023
2007-06-27,29.156526565551758
2007-06-28,28.752229690551758
2007-06-29,29.465681076049805
2007-07-02,30.226703643798828
2007-07-03,30.012664794921875
2007-07-04,31.653623580932617
2007-07-05,30.797466278076172
2007-07-06,30.940160751342773
2007-07-09,31.10663414001465
2007-07-10,30.749908447265625
2007-07-11,30.845020294189453
2007-07-12,32.15303039550781
2007-07-13,31.4395694732666
2007-07-16,32.08168411254883
2007-07-17,31.796302795410156
2007-07-18,31.891433715820312
2007-07-19,37.2899055480957
2007-07-20,38.66925048828125
2007-07-23,40.52423858642578
2007-07-24,38.43143081665039
2007-07-25,38.38385772705078
2007-07-26,37.9557991027832
2007-07-27,35.98189926147461
2007-07-30,37.55149459838867
2007-07-31,38.85951232910156
2007-08-01,35.67273712158203
2007-08-02,34.222049713134766
2007-08-03,35.4111442565918
2007-08-06,34.36473846435547
2007-08-07,35.00685501098633
2007-08-08,38.05093002319336
2007-08-09,36.60023498535156
2007-08-10,36.4813232421875
2007-08-13,37.02829360961914
2007-08-14,38.45521926879883
2007-08-16,36.95853042602539
2007-08-17,36.62055969238281
2007-08-20,37.10335922241211
2007-08-21,35.051456451416016
2007-08-22,35.461830139160156
2007-08-23,33.98930358886719
2007-08-24,35.0997428894043
2007-08-27,35.823944091796875
2007-08-28,36.16191101074219
2007-08-29,35.96878433227539
2007-08-30,35.63082504272461
2007-08-31,36.934391021728516
2007-09-03,40.36228561401367
2007-09-04,40.265724182128906
2007-09-05,40.36228561401367
2007-09-06,40.89336395263672
2007-09-07,40.217445373535156
2007-09-10,40.86922836303711
2007-09-11,44.73163986206055
2007-09-12,44.34540557861328
2007-09-13,46.59042739868164
2007-09-14,45.986934661865234
2007-09-17,48.06298828125
2007-09-18,46.469730377197266
2007-09-19,47.31465148925781
2007-09-20,49.12514877319336
2007-09-21,48.328514099121094
2007-09-24,51.104637145996094
2007-09-25,51.80470275878906
2007-09-26,52.0943717956543
2007-09-27,50.235591888427734
2007-09-28,50.93566131591797
2007-10-01,51.99781799316406
2007-10-03,51.15291213989258
2007-10-04,55.932674407958984
2007-10-05,52.57718276977539
2007-10-08,47.290496826171875
2007-10-09,50.67011642456055
2007-10-10,50.501136779785156
2007-10-11,52.04610061645508
2007-10-12,51.70814514160156
2007-10-15,53.85661697387695
2007-10-16,59.67437744140625
2007-10-17,61.074501037597656
2007-10-18,56.994815826416016
2007-10-19,55.42573165893555
2007-10-22,54.6049690246582
2007-10-23,58.37081527709961
2007-10-24,59.60195541381836
2007-10-25,62.498779296875
2007-10-26,64.11617279052734
2007-10-29,65.41972351074219
2007-10-30,64.55068969726562
2007-10-31,67.66478729248047
2007-11-01,66.94056701660156
2007-11-02,68.17169189453125
2007-11-05,71.18919372558594
2007-11-06,78.43124389648438
2007-11-07,79.71070098876953
2007-11-08,80.33831024169922
2007-11-12,94.14647674560547
2007-11-13,98.08130645751953
2007-11-14,103.34386444091797
2007-11-15,104.43016052246094
2007-11-16,104.26117706298828
2007-11-19,103.68183898925781
2007-11-20,100.7367172241211
2007-11-21,89.94609069824219
2007-11-22,87.04930114746094
2007-11-23,103.44043731689453
2007-11-26,109.06507873535156
2007-11-27,107.61666107177734
2007-11-28,100.80913543701172
2007-11-29,101.2436752319336
2007-11-30,113.53101348876953
2007-12-03,116.95890045166016
2007-12-04,118.09346771240234
2007-12-05,127.9667739868164
2007-12-06,123.42845916748047
2007-12-07,123.28361511230469
2007-12-10,124.94925689697266
2007-12-11,122.65594482421875
2007-12-12,124.82856750488281
2007-12-13,122.17313385009766
2007-12-14,120.16951751708984
2007-12-17,111.88946533203125
2007-12-18,118.76941680908203
2007-12-19,119.42118072509766
2007-12-20,116.64505767822266
2007-12-24,118.28659057617188
2007-12-26,121.06271362304688
2007-12-27,118.7935562133789
2007-12-28,120.2660903930664
2007-12-31,124.36991882324219
2008-01-01,123.01808166503906
2008-01-02,121.56965637207031
2008-01-03,129.63247680664062
2008-01-04,127.0736312866211
2008-01-07,124.8768539428711
2008-01-08,120.16951751708984
2008-01-09,119.68672180175781
2008-01-10,113.19303894042969
2008-01-11,112.37226867675781
2008-01-14,118.45557403564453
2008-01-15,113.84477996826172
2008-01-16,112.99993133544922
2008-01-17,114.27931213378906
2008-01-18,103.29560089111328
2008-01-21,79.66239166259766
2008-01-22,55.30501937866211
2008-01-23,67.42334747314453
2008-01-24,61.243492126464844
2008-01-25,71.14093017578125
2008-01-28,69.47527313232422
2008-01-29,70.99610137939453
2008-01-30,66.28878021240234
2008-01-31,68.65450286865234
2008-02-01,67.78545379638672
2008-02-04,71.79270935058594
2008-02-05,81.17389678955078
2008-02-06,84.45490264892578
2008-02-07,77.64988708496094
2008-02-08,75.97295379638672
2008-02-11,69.53248596191406
2008-02-12,65.44950103759766
2008-02-13,65.37659454345703
2008-02-14,74.07726287841797
2008-02-15,75.60839080810547
2008-02-18,77.13951110839844
2008-02-19,77.33393859863281
2008-02-20,74.75776672363281
2008-02-21,76.1187744140625
2008-02-22,74.05297088623047
2008-02-25,75.29243469238281
2008-02-26,75.36532592773438
2008-02-27,75.58406829833984
2008-02-28,74.15018463134766
2008-02-29,73.76131439208984
2008-03-03,68.43885803222656
2008-03-04,66.22720336914062
2008-03-05,67.46670532226562
2008-03-07,61.99839401245117
2008-03-10,62.338645935058594
2008-03-11,66.9563217163086
2008-03-12,65.23075866699219
2008-03-13,61.09917449951172
2008-03-14,62.31431198120117
2008-03-17,57.64805221557617
2008-03-18,56.87034225463867
2008-03-19,53.322021484375
2008-03-24,50.770145416259766
2008-03-25,56.06830978393555
2008-03-26,56.724517822265625
2008-03-27,57.08905792236328
2008-03-28,60.02979278564453
2008-03-31,58.255638122558594
2008-04-01,56.89464569091797
2008-04-02,56.918949127197266
2008-04-03,57.064762115478516
2008-04-04,55.58224105834961
2008-04-07,56.287052154541016
2008-04-08,57.13766098022461
2008-04-09,60.054115295410156
2008-04-10,60.90471267700195
2008-04-11,62.41154861450195
2008-04-15,64.67176055908203
2008-04-16,67.6611099243164
2008-04-17,69.9456558227539
2008-04-21,73.71269989013672
2008-04-22,72.91067504882812
2008-04-23,70.55323791503906
2008-04-24,71.11224365234375
2008-04-25,72.98358154296875
2008-04-28,71.93856048583984
2008-04-29,73.03221130371094
2008-04-30,75.72991943359375
2008-05-02,76.26457977294922
2008-05-05,73.98004150390625
2008-05-06,72.01144409179688
2008-05-07,69.89704895019531
2008-05-08,70.57754516601562
2008-05-09,66.78617858886719
2008-05-12,65.91126251220703
2008-05-13,65.42518615722656
2008-05-14,66.08138275146484
2008-05-15,69.09502410888672
2008-05-16,71.2094497680664
2008-05-20,69.70260620117188
2008-05-21,73.59119415283203
2008-05-22,72.35171508789062
2008-05-23,69.77552795410156
2008-05-26,69.02210235595703
2008-05-27,67.58820343017578
2008-05-28,70.94210815429688
2008-05-29,69.92134857177734
2008-05-30,69.33804321289062
2008-06-02,66.17859649658203
2008-06-03,62.362945556640625
2008-06-04,59.300682067871094
2008-06-05,61.65813446044922
2008-06-06,57.01615905761719
2008-06-09,51.71797180175781
2008-06-10,53.492156982421875
2008-06-11,54.22125244140625
2008-06-12,56.84604263305664
2008-06-13,54.8531379699707
2008-06-16,55.72808074951172
2008-06-17,59.71384811401367
2008-06-18,59.25209426879883
2008-06-19,56.65160369873047
2008-06-20,54.22125244140625
2008-06-23,52.860260009765625
2008-06-24,52.13113021850586
2008-06-25,53.34632110595703
2008-06-26,56.35997009277344
2008-06-27,54.0997200012207
2008-06-30,51.912418365478516
2008-07-01,47.610679626464844
2008-07-02,48.82583236694336
2008-07-03,45.35043716430664
2008-07-04,46.857269287109375
2008-07-07,48.07244110107422
2008-07-08,48.971675872802734
2008-07-09,51.40203857421875
2008-07-10,52.15544509887695
2008-07-11,49.822303771972656
2008-07-14,49.62788009643555
2008-07-15,47.56208801269531
2008-07-16,47.22182083129883
2008-07-17,48.121036529541016
2008-07-18,49.4577522277832
2008-07-21,50.770145416259766
2008-07-22,52.519989013671875
2008-07-23,56.79743957519531
2008-07-24,55.72808074951172
2008-07-25,58.76601791381836
2008-07-28,58.717403411865234
2008-07-29,54.56149673461914
2008-07-30,56.457191467285156
2008-07-31,56.31136703491211
2008-08-01,57.98830795288086
2008-08-04,59.64093780517578
2008-08-05,60.370052337646484
2008-08-06,59.66526412963867
2008-08-07,59.568031311035156
2008-08-08,59.64093780517578
2008-08-11,60.2485237121582
2008-08-12,59.64093780517578
2008-08-13,59.300682067871094
2008-08-14,57.83042907714844
2008-08-18,56.948272705078125
2008-08-19,57.29133224487305
2008-08-20,59.178184509277344
2008-08-21,56.360145568847656
2008-08-22,57.02177810668945
2008-08-25,56.38467025756836
2008-08-26,56.580692291259766
2008-08-27,55.821067810058594
2008-08-28,54.17926788330078
2008-08-29,55.9190673828125
2008-09-01,55.894561767578125
2008-09-02,57.26681900024414
2008-09-04,56.360145568847656
2008-09-05,55.35548400878906
2008-09-08,57.413856506347656
2008-09-09,55.747554779052734
2008-09-10,54.17926788330078
2008-09-11,52.512969970703125
2008-09-12,51.16521453857422
2008-09-15,47.465049743652344
2008-09-16,47.97965621948242
2008-09-17,46.729923248291016
2008-09-18,46.46038055419922
2008-09-19,48.69027328491211
2008-09-22,48.004150390625
2008-09-23,46.70542907714844
2008-09-24,47.34254455566406
2008-09-25,46.58290481567383
2008-09-26,44.5245246887207
2008-09-29,41.853553771972656
2008-09-30,41.142913818359375
2008-10-01,42.63768768310547
2008-10-03,41.36345672607422
2008-10-06,38.006351470947266
2008-10-07,37.369239807128906
2008-10-08,36.903656005859375
2008-10-10,32.44384765625
2008-10-13,34.943294525146484
2008-10-14,34.404197692871094
2008-10-15,32.86043167114258
2008-10-16,32.27232360839844
2008-10-17,30.65502166748047
2008-10-20,30.557004928588867
2008-10-21,31.267641067504883
2008-10-22,30.557004928588867
2008-10-23,29.307273864746094
2008-10-24,25.288558959960938
2008-10-27,23.377220153808594
2008-10-29,25.019010543823242
2008-10-31,26.538288116455078
2008-11-03,29.28278350830078
2008-11-04,30.851058959960938
2008-11-05,29.625839233398438
2008-11-06,28.08206558227539
2008-11-07,31.537189483642578
2008-11-10,32.90943145751953
2008-11-11,30.164934158325195
2008-11-12,28.988723754882812
2008-11-14,28.719173431396484
2008-11-17,28.229093551635742
2008-11-18,26.930360794067383
2008-11-19,26.46477699279785
2008-11-20,25.288558959960938
2008-11-21,26.636302947998047
2008-11-24,26.68531608581543
2008-11-25,25.778648376464844
2008-11-26,25.337560653686523
2008-11-27,25.337560653686523
2008-11-28,23.94081687927246
2008-12-01,23.377220153808594
2008-12-02,23.328205108642578
2008-12-03,24.332889556884766
2008-12-04,25.60711669921875
2008-12-05,25.362071990966797
2008-12-08,27.297916412353516
2008-12-10,28.400623321533203
2008-12-11,28.008554458618164
2008-12-12,28.131071090698242
2008-12-15,29.062236785888672
2008-12-16,33.227989196777344
2008-12-17,31.708711624145508
2008-12-18,34.0611457824707
2008-12-19,33.59556198120117
2008-12-22,33.105464935302734
2008-12-23,31.8802490234375
2008-12-24,30.802059173583984
2008-12-26,30.65502166748047
2008-12-29,31.831239700317383
2008-12-30,32.713401794433594
2008-12-31,32.566375732421875
2009-01-02,35.11482620239258
2009-01-05,36.51158142089844
2009-01-06,36.364566802978516
2009-01-07,34.257171630859375
2009-01-09,35.82545852661133
2009-01-12,33.93861770629883
2009-01-13,32.81140899658203
2009-01-14,34.2326774597168
2009-01-15,33.25248718261719
2009-01-16,36.879150390625
2009-01-19,37.7368049621582
2009-01-20,42.662193298339844
2009-01-21,38.741485595703125
2009-01-22,37.71229553222656
2009-01-23,36.60960006713867
2009-01-27,37.687801361083984
2009-01-28,37.6387939453125
2009-01-29,36.92816162109375
2009-01-30,39.256065368652344
2009-02-02,38.07986068725586
2009-02-03,37.932838439941406
2009-02-04,37.95734405517578
2009-02-05,37.981849670410156
2009-02-06,40.87336730957031
2009-02-09,40.50580978393555
2009-02-10,39.9912109375
2009-02-11,40.11371994018555
2009-02-12,39.966697692871094
2009-02-13,40.28526306152344
2009-02-16,37.83481979370117
2009-02-17,36.364566802978516
2009-02-18,36.31553268432617
2009-02-19,37.0506706237793
2009-02-20,36.364566802978516
2009-02-24,35.506900787353516
2009-02-25,35.727439880371094
2009-02-26,36.217533111572266
2009-02-27,35.26185989379883
2009-03-02,34.08564376831055
2009-03-03,34.37969970703125
2009-03-04,33.81610107421875
2009-03-05,33.64456558227539
2009-03-06,33.54655075073242
2009-03-09,33.15447998046875
2009-03-12,33.25248718261719
2009-03-13,34.67375183105469
2009-03-16,35.06582260131836
2009-03-17,36.31553268432617
2009-03-18,36.903656005859375
2009-03-19,36.11951446533203
2009-03-20,36.168521881103516
2009-03-23,37.197696685791016
2009-03-24,37.61428451538086
2009-03-25,38.006351470947266
2009-03-26,39.256065368652344
2009-03-27,42.34363555908203
2009-03-30,40.45680236816406
2009-03-31,41.11841583251953
2009-04-01,41.43696975708008
2009-04-02,43.44634246826172
2009-04-06,43.42182922363281
2009-04-08,44.279483795166016
2009-04-09,44.9901237487793
2009-04-13,47.195499420166016
2009-04-15,48.2001953125
2009-04-16,45.6517333984375
2009-04-17,45.97029495239258
2009-04-20,45.70073318481445
2009-04-21,45.676231384277344
2009-04-22,45.06363296508789
2009-04-23,45.455692291259766
2009-04-24,47.39154052734375
2009-04-27,46.631900787353516
2009-04-28,42.76021194458008
2009-04-29,43.39733123779297
2009-04-30,43.39733123779297
2009-05-04,45.13714599609375
2009-05-05,45.55371856689453
2009-05-06,45.82326889038086
2009-05-07,46.16632843017578
2009-05-08,50.405582427978516
2009-05-11,48.126678466796875
2009-05-12,48.76378631591797
2009-05-13,46.0192985534668
2009-05-14,45.50471115112305
2009-05-15,45.13714599609375
2009-05-18,51.65532684326172
2009-05-19,53.88521194458008
2009-05-20,58.29601287841797
2009-05-21,60.403377532958984
2009-05-22,60.844486236572266
2009-05-25,65.96588897705078
2009-05-26,64.22607421875
2009-05-27,68.1222915649414
2009-05-28,67.77921295166016
2009-05-29,68.39183807373047
2009-06-01,70.35218811035156
2009-06-02,67.9017333984375
2009-06-03,66.9950942993164
2009-06-04,70.8177719116211
2009-06-05,68.53885650634766
2009-06-08,63.098876953125
2009-06-09,63.88302230834961
2009-06-10,66.13742065429688
2009-06-11,63.637977600097656
2009-06-12,61.187522888183594
2009-06-15,60.10932922363281
2009-06-16,64.47115325927734
2009-06-17,59.71726989746094
2009-06-18,58.76160430908203
2009-06-19,59.54574966430664
2009-06-22,57.80591583251953
2009-06-23,59.96231460571289
2009-06-24,62.95185089111328
2009-06-25,60.77096176147461
2009-06-26,61.80013656616211
2009-06-29,61.82463073730469
2009-06-30,59.423213958740234
2009-07-01,63.760498046875
2009-07-02,64.27510070800781
2009-07-03,64.07904052734375
2009-07-06,60.403377532958984
2009-07-07,59.790775299072266
2009-07-08,57.193321228027344
2009-07-09,57.60988235473633
2009-07-10,57.43834686279297
2009-07-13,56.262142181396484
2009-07-14,58.29601287841797
2009-07-15,62.461761474609375
2009-07-16,62.21671676635742
2009-07-17,63.93202590942383
2009-07-20,63.392940521240234
2009-07-21,63.34391403198242
2009-07-22,62.16770553588867
2009-07-23,63.662479400634766
2009-07-24,63.27041244506836
2009-07-27,67.068603515625
2009-07-28,65.54932403564453
2009-07-29,63.73598861694336
2009-07-30,63.88302230834961
2009-07-31,67.38715362548828
2009-08-03,68.36734771728516
2009-08-04,68.63687133789062
2009-08-05,68.63687133789062
2009-08-06,68.0732650756836
2009-08-07,65.81886291503906
2009-08-10,63.29491424560547
2009-08-11,63.784996032714844
2009-08-12,63.4664421081543
2009-08-13,66.01490783691406
2009-08-14,66.03941345214844
2009-08-17,62.535282135009766
2009-08-18,63.809505462646484
2009-08-19,62.65778732299805
2009-08-20,63.653541564941406
2009-08-21,63.578861236572266
2009-08-24,64.00206756591797
2009-08-25,65.34632110595703
2009-08-26,64.94803619384766
2009-08-27,64.64929962158203
2009-08-28,65.047607421875
2009-08-31,64.82356262207031
2009-09-01,64.400390625
2009-09-02,64.02696228027344
2009-09-03,63.255245208740234
2009-09-04,63.678443908691406
2009-09-07,66.83995819091797
2009-09-08,69.2546615600586
2009-09-09,68.50785827636719
2009-09-10,68.53273010253906
2009-09-11,67.98507690429688
2009-09-14,67.21336364746094
2009-09-15,68.35848236083984
2009-09-16,67.83570861816406
2009-09-17,66.8897476196289
2009-09-18,67.36273193359375
2009-09-22,68.10954284667969
2009-09-23,66.19271087646484
2009-09-24,66.06824493408203
2009-09-25,65.59526824951172
2009-09-29,65.71974182128906
2009-09-30,66.49143981933594
2009-10-01,65.84422302246094
2009-10-05,64.15142822265625
2009-10-06,64.12652587890625
2009-10-07,64.12652587890625
2009-10-08,66.66569519042969
2009-10-09,68.35848236083984
2009-10-12,67.61167907714844
2009-10-13,67.61167907714844
2009-10-14,70.37490844726562
2009-10-15,69.32936096191406
2009-10-16,69.7027587890625
2009-10-20,69.47871398925781
2009-10-21,69.3044662475586
2009-10-22,68.63233184814453
2009-10-23,69.17997741699219
2009-10-26,68.93103790283203
2009-10-27,67.38761138916016
2009-10-28,66.21759796142578
2009-10-29,63.20545196533203
2009-10-30,64.25100708007812
2009-11-03,61.91097640991211
2009-11-04,63.180572509765625
2009-11-05,65.22187042236328
2009-11-06,67.41251373291016
2009-11-09,68.68211364746094
2009-11-10,68.15933990478516
2009-11-11,78.2413330078125
2009-11-12,76.10050201416016
2009-11-13,76.44898986816406
2009-11-16,75.90132141113281
2009-11-17,75.00513458251953
2009-11-18,76.99665069580078
2009-11-19,74.23344421386719
2009-11-20,76.02578735351562
2009-11-23,76.10050201416016
2009-11-24,75.17938995361328
2009-11-25,74.73131561279297
2009-11-26,73.53640747070312
2009-11-27,74.30811309814453
2009-11-30,74.75619506835938
2009-12-01,75.47811126708984
2009-12-02,76.2249526977539
2009-12-03,75.45323181152344
2009-12-04,75.52790832519531
2009-12-07,74.03427124023438
2009-12-08,77.14602661132812
2009-12-09,76.39920043945312
2009-12-10,75.95112609863281
2009-12-11,75.00513458251953
2009-12-14,73.88492584228516
2009-12-15,72.4908676147461
2009-12-16,71.99299621582031
2009-12-17,72.19214630126953
2009-12-18,71.37065124511719
2009-12-21,70.39977264404297
2009-12-22,72.29170989990234
2009-12-23,74.08406829833984
2009-12-24,74.8060073852539
2009-12-29,75.72706604003906
2009-12-30,74.7064208984375
2009-12-31,76.05068969726562
2010-01-04,79.95903015136719
2010-01-05,80.70581817626953
2010-01-06,79.21220397949219
2010-01-07,80.28263854980469
2010-01-08,81.55223083496094
2010-01-11,83.44416809082031
2010-01-12,81.8758544921875
2010-01-13,82.8466796875
2010-01-14,81.72649383544922
2010-01-15,84.2905502319336
2010-01-18,86.48118591308594
2010-01-19,84.96266174316406
2010-01-20,84.91287994384766
2010-01-21,81.5771255493164
2010-01-22,81.30326080322266
2010-01-25,79.13751983642578
2010-01-27,75.20427703857422
2010-01-28,74.68151092529297
2010-01-29,75.6772689819336
2010-02-01,77.41984558105469
2010-02-02,74.73131561279297
2010-02-03,76.00090026855469
2010-02-04,74.7811050415039
2010-02-05,71.96810150146484
2010-02-08,73.08834075927734
2010-02-09,75.3536605834961
2010-02-10,75.97599792480469
2010-02-11,76.57347869873047
2010-02-15,74.7811050415039
2010-02-16,75.3536605834961
2010-02-17,75.97599792480469
2010-02-18,76.5236587524414
2010-02-19,76.4987564086914
2010-02-22,76.44898986816406
2010-02-23,77.19579315185547
2010-02-24,77.44474792480469
2010-02-25,78.5400619506836
2010-02-26,78.04218292236328
2010-03-02,77.86793518066406
2010-03-03,80.20796966552734
2010-03-04,80.40711975097656
2010-03-05,81.37796783447266
2010-03-08,80.73072052001953
2010-03-09,79.53582000732422
2010-03-10,79.75984954833984
2010-03-11,79.83454132080078
2010-03-12,80.30753326416016
2010-03-15,79.6312026977539
2010-03-16,78.37873077392578
2010-03-17,79.90673065185547
2010-03-18,79.58110809326172
2010-03-19,79.6312026977539
2010-03-22,76.14936065673828
2010-03-23,75.89888000488281
2010-03-25,75.197509765625
2010-03-26,74.57128143310547
2010-03-29,73.41901397705078
2010-03-30,73.49417114257812
2010-03-31,72.61744689941406
2010-04-01,72.56734466552734
2010-04-05,74.0953598022461
2010-04-06,76.22452545166016
2010-04-07,76.75056457519531
2010-04-08,75.9239501953125
2010-04-09,76.52510833740234
2010-04-12,76.6754150390625
2010-04-13,76.70044708251953
2010-04-15,77.22647094726562
2010-04-16,74.42097473144531
2010-04-19,73.76969909667969
2010-04-20,73.81979370117188
2010-04-21,75.2977066040039
2010-04-22,74.54621887207031
2010-04-23,75.77363586425781
2010-04-26,76.39986419677734
2010-04-27,76.65036010742188
2010-04-28,75.2225570678711
2010-04-29,76.52510833740234
2010-04-30,75.94896697998047
2010-05-03,75.94896697998047
2010-05-04,73.86988067626953
2010-05-05,73.79474639892578
2010-05-06,73.91999053955078
2010-05-07,73.16852569580078
2010-05-10,74.49612426757812
2010-05-11,74.0953598022461
2010-05-12,76.87580108642578
2010-05-13,76.57522583007812
2010-05-14,74.37088012695312
2010-05-17,74.02018737792969
2010-05-18,73.39397430419922
2010-05-19,71.86597442626953
2010-05-20,70.5884780883789
2010-05-21,69.76184844970703
2010-05-24,72.19161224365234
2010-05-25,70.5884780883789
2010-05-26,70.16262817382812
2010-05-27,69.63660430908203
2010-05-28,72.24169921875
2010-05-31,74.34583282470703
2010-06-01,73.89496612548828
2010-06-02,75.07225799560547
2010-06-03,74.87187194824219
2010-06-04,74.17048645019531
2010-06-07,72.84288024902344
2010-06-08,72.69258880615234
2010-06-09,72.94308471679688
2010-06-10,73.51921081542969
2010-06-11,73.81979370117188
2010-06-14,76.2996597290039
2010-06-15,77.35173034667969
2010-06-16,77.15133666992188
2010-06-17,78.37873077392578
2010-06-18,78.32865905761719
2010-06-21,77.87776947021484
2010-06-22,78.20339965820312
2010-06-23,77.72745513916016
2010-06-24,78.27854919433594
2010-06-25,77.10122680664062
2010-06-28,78.40380096435547
2010-06-29,78.37873077392578
2010-06-30,78.22846221923828
2010-07-01,80.18229675292969
2010-07-02,80.15724182128906
2010-07-05,80.88365173339844
2010-07-06,80.28247833251953
2010-07-07,80.20735168457031
2010-07-08,78.9047622680664
2010-07-09,79.45585632324219
2010-07-12,80.18229675292969
2010-07-13,80.83356475830078
2010-07-14,80.33257293701172
2010-07-15,80.83356475830078
2010-07-16,79.70635986328125
2010-07-19,80.85858917236328
2010-07-20,78.47893524169922
2010-07-21,78.9047622680664
2010-07-22,79.15526580810547
2010-07-23,78.25349426269531
2010-07-26,77.72745513916016
2010-07-27,78.72942352294922
2010-07-28,78.22846221923828
2010-07-29,78.37873077392578
2010-07-30,78.37873077392578
2010-08-02,78.70439910888672
2010-08-03,79.98188781738281
2010-08-04,79.48091125488281
2010-08-05,78.07815551757812
2010-08-06,78.47893524169922
2010-08-09,78.80458068847656
2010-08-10,78.1532974243164
2010-08-11,79.4308090209961
2010-08-12,83.3384780883789
2010-08-13,82.81245422363281
2010-08-16,81.93570709228516
2010-08-17,84.61597442626953
2010-08-18,86.78304290771484
2010-08-19,85.95148468017578
2010-08-20,85.32151794433594
2010-08-23,87.84137725830078
2010-08-24,85.19554901123047
2010-08-25,83.15447235107422
2010-08-26,81.08820343017578
2010-08-27,79.90390014648438
2010-08-30,79.82830047607422
2010-08-31,79.17314910888672
2010-09-01,80.30706787109375
2010-09-02,81.18900299072266
2010-09-03,80.78581237792969
2010-09-06,81.9449462890625
2010-09-07,81.23941040039062
2010-09-08,82.0205307006836
2010-09-09,81.54181671142578
2010-09-13,83.10405731201172
2010-09-14,82.14655303955078
2010-09-15,81.91976165771484
2010-09-16,80.25666809082031
2010-09-17,79.34951782226562
2010-09-20,80.4078598022461
2010-09-21,80.08027648925781
2010-09-22,79.80311584472656
2010-09-23,79.75270080566406
2010-09-24,80.18108367919922
2010-09-27,82.1717300415039
2010-09-28,81.97014617919922
2010-09-29,80.58425903320312
2010-09-30,80.20626068115234
2010-10-01,82.37333679199219
2010-10-04,82.92769622802734
2010-10-05,83.63327026367188
