Date,CARTRADE
2025-07-08,1825.4000244140625
2025-07-09,1764.800048828125
2025-07-10,1837.5999755859375
2025-07-11,1899.699951171875
2025-07-14,1987.300048828125
2025-07-15,1904.5
2025-07-16,1914.5999755859375
2025-07-17,1922.0999755859375
2025-07-18,1897.800048828125
2025-07-21,1921.800048828125
2025-07-22,1910.699951171875
2025-07-23,1962.699951171875
2025-07-24,1965.5999755859375
2025-07-25,1894.699951171875
2025-07-28,2066.89990234375
2025-07-29,2084.699951171875
2025-07-30,2090.89990234375
2025-07-31,2186.5
2025-08-01,2176.39990234375
2025-08-04,2241.800048828125
2025-08-05,2259.60009765625
2025-08-06,2116.89990234375
2025-08-07,2104.39990234375
2025-08-08,2168.60009765625
2025-08-11,2213.0
2025-08-12,2336.800048828125
2025-08-13,2348.60009765625
2025-08-14,2320.89990234375
2025-08-18,2482.800048828125
2025-08-19,2464.0
2025-08-20,2435.0
2025-08-21,2429.699951171875
2025-08-22,2346.699951171875
2025-08-25,2389.60009765625
2025-08-26,2382.800048828125
2025-08-28,2271.5
2025-08-29,2398.0
2025-09-01,2500.10009765625
2025-09-02,2465.0
2025-09-03,2583.10009765625
2025-09-04,2556.39990234375
2025-09-05,2610.39990234375
2025-09-08,2651.89990234375
2025-09-09,2737.39990234375
2025-09-10,2453.699951171875
2025-09-11,2363.10009765625
2025-09-12,2338.199951171875
2025-09-15,2316.89990234375
2025-09-16,2373.699951171875
2025-09-17,2424.199951171875
2025-09-18,2395.60009765625
2025-09-19,2540.60009765625
2025-09-22,2389.199951171875
2025-09-23,2404.800048828125
2025-09-24,2493.0
2025-09-25,2454.300048828125
2025-09-26,2434.10009765625
2025-09-29,2500.39990234375
2025-09-30,2450.10009765625
2025-10-01,2443.800048828125
2025-10-03,2497.800048828125
2025-10-06,2493.89990234375
2025-10-07,2462.800048828125
2025-10-08,2492.0
2025-10-09,2475.0
2025-10-10,2444.800048828125
2025-10-13,2498.5
2025-10-14,2466.800048828125
2025-10-15,2487.800048828125
2025-10-16,2489.199951171875
2025-10-17,2457.60009765625
2025-10-20,2453.60009765625
2025-10-21,2514.10009765625
2025-10-23,2518.39990234375
2025-10-24,2545.39990234375
2025-10-27,2665.39990234375
2025-10-28,3135.199951171875
2025-10-29,2955.699951171875
2025-10-30,3020.0
2025-10-31,3019.5
2025-11-03,3018.5
2025-11-04,2920.0
2025-11-06,2869.60009765625
2025-11-07,2895.10009765625
2025-11-10,2981.699951171875
2025-11-11,3000.60009765625
2025-11-12,3177.199951171875
2025-11-13,3182.0
2025-11-14,3080.39990234375
2025-11-17,3268.0
2025-11-18,3181.39990234375
2025-11-19,3101.300048828125
2025-11-20,3097.0
2025-11-21,3024.800048828125
2025-11-24,3063.60009765625
2025-11-25,3091.5
2025-11-26,3175.800048828125
2025-11-27,3055.5
2025-11-28,3087.699951171875
2025-12-01,3063.60009765625
2025-12-02,2991.5
2025-12-03,3095.199951171875
2025-12-04,3008.300048828125
2025-12-05,2968.39990234375
2025-12-08,2760.5
2025-12-09,2716.5
2025-12-10,2797.199951171875
2025-12-11,2719.39990234375
2025-12-12,2673.39990234375
2025-12-15,2788.39990234375
2025-12-16,2743.39990234375
2025-12-17,2727.300048828125
2025-12-18,2688.10009765625
2025-12-19,2742.89990234375
2025-12-22,2902.39990234375
2025-12-23,2792.89990234375
2025-12-24,2789.0
2025-12-26,2752.60009765625
2025-12-29,2694.0
2025-12-30,2768.5
2025-12-31,2826.199951171875
2026-01-01,2829.5
2026-01-02,2900.89990234375
2026-01-05,2897.699951171875
2026-01-06,2936.300048828125
2026-01-07,2812.800048828125
2026-01-08,2722.199951171875
2026-01-09,2645.199951171875
2026-01-12,2717.300048828125
2026-01-13,2800.5
2026-01-14,2706.60009765625
2026-01-15,2706.60009765625
2026-01-16,2713.39990234375
2026-01-19,2677.39990234375
2026-01-20,2524.5
2026-01-21,2540.10009765625
2026-01-22,2535.10009765625
2026-01-23,2446.89990234375
2026-01-27,2541.800048828125
2026-01-28,2406.89990234375
2026-01-29,2477.699951171875
2026-01-30,2649.300048828125
2026-02-02,2464.699951171875
2026-02-03,2613.60009765625
2026-02-04,2389.199951171875
2026-02-05,2302.0
2026-02-06,2263.60009765625
2026-02-09,2186.0
2026-02-10,2130.39990234375
2026-02-11,2130.60009765625
2026-02-12,2128.60009765625
2026-02-13,1937.4000244140625
2026-02-16,2041.0
2026-02-17,2038.4000244140625
2026-02-18,2026.0999755859375
2026-02-19,1983.9000244140625
2026-02-20,1978.0999755859375
2026-02-23,2000.800048828125
2026-02-24,1778.4000244140625
2026-02-25,1779.699951171875
2026-02-26,1866.0999755859375
2026-02-27,1801.0
2026-03-02,1775.5
2026-03-04,1745.699951171875
2026-03-05,1778.300048828125
2026-03-06,1769.9000244140625
2026-03-09,1764.0
2026-03-10,1761.300048828125
2026-03-11,1689.199951171875
2026-03-12,1678.699951171875
2026-03-13,1643.0999755859375
2026-03-16,1656.0
2026-03-17,1724.699951171875
2026-03-18,1698.0
2026-03-19,1641.699951171875
2026-03-20,1696.9000244140625
2026-03-23,1695.0999755859375
2026-03-24,1716.5999755859375
2026-03-25,1750.0999755859375
2026-03-27,1740.199951171875
2026-03-30,1650.0
2026-04-01,1756.199951171875
2026-04-02,1695.5999755859375
2026-04-06,1739.4000244140625
2026-04-07,1764.0
2026-04-08,1871.5999755859375
2026-04-09,1816.199951171875
2026-04-10,1836.699951171875
2026-04-13,1821.5999755859375
2026-04-15,1784.9000244140625
2026-04-16,1797.9000244140625
2026-04-17,1858.0
2026-04-20,1770.4000244140625
2026-04-21,1767.800048828125
2026-04-22,1784.5999755859375
2026-04-23,1691.0
2026-04-24,1694.300048828125
2026-04-27,1718.199951171875
2026-04-28,1663.199951171875
2026-04-29,1645.5
2026-04-30,1623.4000244140625
2026-05-01,1623.4000244140625
2026-05-04,1651.699951171875
2026-05-05,1645.5999755859375
2026-05-06,1807.300048828125
2026-05-07,1921.800048828125
2026-05-08,1954.9000244140625
2026-05-11,1904.0
2026-05-12,1892.199951171875
2026-05-13,1888.4000244140625
2026-05-14,1836.4000244140625
2026-05-15,1824.800048828125
2026-05-18,1784.0999755859375
2026-05-19,1814.300048828125
2026-05-20,1824.199951171875
2026-05-21,1767.0
2026-05-22,1796.5999755859375
2026-05-25,1789.0
2026-05-26,1700.4000244140625
2026-05-27,1721.5999755859375
2026-05-28,1721.5999755859375
2026-05-29,1735.199951171875
2026-06-01,1772.0999755859375
2026-06-02,1795.0
2026-06-03,1961.699951171875
2026-06-04,1913.300048828125
2026-06-05,1958.4000244140625
2026-06-08,2069.800048828125
2026-06-09,2187.60009765625
2026-06-10,2451.39990234375
2026-06-11,2385.39990234375
2026-06-12,2345.300048828125
2026-06-15,2325.0
2026-06-16,2383.800048828125
2026-06-17,2614.89990234375
2026-06-18,2585.0
2026-06-19,2558.60009765625
2026-06-22,2571.300048828125
2026-06-23,2636.800048828125
2026-06-24,2603.699951171875
2026-06-25,2694.39990234375
2026-06-26,2694.39990234375
2026-06-29,2658.60009765625
2026-06-30,2693.0
2026-07-01,2813.39990234375
2026-07-02,2742.0
2026-07-03,2699.60009765625
2026-07-06,2791.39990234375
2026-07-07,2783.39990234375
2026-07-08,2775.89990234375
2026-07-09,2735.199951171875
2026-07-10,2809.89990234375
2026-07-13,2799.300048828125
2026-07-14,2895.0
2026-07-15,2808.199951171875
2026-07-16,2812.60009765625
2026-07-17,2699.39990234375
2026-07-20,2755.39990234375
2026-07-21,2726.0
2026-07-22,2809.699951171875
2026-07-23,2692.199951171875
2026-07-24,2656.39990234375
2026-07-27,2978.5
2026-07-28,2962.699951171875
2026-07-29,2855.699951171875
2026-07-30,2791.699951171875
2026-07-31,2719.60009765625
2026-08-03,2803.300048828125
2026-08-04,2805.39990234375
2026-08-05,2842.199951171875
2026-08-06,2788.39990234375
2026-08-07,2793.0
2026-08-10,2762.0
2026-08-11,2763.60009765625
2026-08-12,2714.60009765625
2026-08-13,2757.0
2026-08-14,2797.800048828125
2026-08-17,2796.89990234375
2026-08-18,2802.60009765625
2026-08-19,2783.5
2026-08-20,2895.199951171875
2026-08-21,3072.89990234375
2026-08-24,3138.60009765625
2026-08-25,3144.800048828125
2026-08-26,3142.199951171875
2026-08-27,3080.199951171875
2026-08-28,3014.60009765625
2026-08-31,2991.5
2026-09-01,2970.10009765625
2026-09-02,2932.300048828125
2026-09-03,2992.199951171875
2026-09-04,3000.199951171875
2026-09-07,3179.89990234375
2026-09-08,3176.699951171875
2026-09-09,3027.10009765625
2026-09-10,3034.699951171875
2026-09-11,3087.89990234375
2026-09-14,3087.89990234375
2026-09-15,3017.10009765625
2026-09-16,2885.300048828125
2026-09-18,2988.89990234375
2026-09-21,2919.800048828125
