Date,CDSL
2021-04-15,339.0887756347656
2021-04-16,341.9889831542969
2021-04-19,336.04705810546875
2021-04-20,338.92376708984375
2021-04-22,340.0555114746094
2021-04-23,339.8432922363281
2021-04-26,344.8891906738281
2021-04-27,368.1851806640625
2021-04-28,383.7001647949219
2021-04-29,378.8900451660156
2021-04-30,380.46978759765625
2021-05-03,375.3059997558594
2021-05-04,366.4167785644531
2021-05-05,373.4904479980469
2021-05-06,372.3351135253906
2021-05-07,376.6500244140625
2021-05-10,379.40875244140625
2021-05-11,376.3199462890625
2021-05-12,378.67779541015625
2021-05-14,391.3397216796875
2021-05-17,406.618896484375
2021-05-18,410.27362060546875
2021-05-19,414.7300720214844
2021-05-20,410.0378112792969
2021-05-21,410.7923278808594
2021-05-24,417.8660583496094
2021-05-25,418.2196960449219
2021-05-26,418.5733947753906
2021-05-27,420.9312744140625
2021-05-28,458.2096252441406
2021-05-31,466.69805908203125
2021-06-01,455.2386474609375
2021-06-02,458.068115234375
2021-06-03,456.0167541503906
2021-06-04,459.1055908203125
2021-06-07,464.97674560546875
2021-06-08,462.8074645996094
2021-06-09,457.8087463378906
2021-06-10,459.6243591308594
2021-06-11,460.1195373535156
2021-06-14,464.95318603515625
2021-06-15,475.1392517089844
2021-06-16,476.1296081542969
2021-06-17,467.0988464355469
2021-06-18,464.45806884765625
2021-06-21,468.6315002441406
2021-06-22,456.22900390625
2021-06-23,458.8226623535156
2021-06-24,454.83782958984375
2021-06-25,458.3275146484375
2021-06-28,467.9476623535156
2021-06-29,464.5287170410156
2021-06-30,461.4634704589844
2021-07-01,463.0433349609375
2021-07-02,487.9662780761719
2021-07-05,490.2298278808594
2021-07-06,482.61383056640625
2021-07-07,482.21295166015625
2021-07-08,483.462646484375
2021-07-09,496.3603210449219
2021-07-12,510.8849792480469
2021-07-13,591.5721435546875
2021-07-14,615.1038208007812
2021-07-15,659.974609375
2021-07-16,683.4592895507812
2021-07-19,725.0289306640625
2021-07-20,708.1699829101562
2021-07-22,672.7779541015625
2021-07-23,639.1544189453125
2021-07-26,660.1160278320312
2021-07-27,638.7771606445312
2021-07-28,626.8933715820312
2021-07-29,618.829345703125
2021-07-30,627.8836059570312
2021-08-02,659.2672729492188
2021-08-03,649.505615234375
2021-08-04,628.7796630859375
2021-08-05,635.3582153320312
2021-08-06,630.3594970703125
2021-08-09,620.4798583984375
2021-08-10,603.8095703125
2021-08-11,594.4723510742188
2021-08-12,585.3472900390625
2021-08-13,587.9174194335938
2021-08-16,580.4664306640625
2021-08-17,567.9931640625
2021-08-18,570.8934326171875
2021-08-20,570.35107421875
2021-08-23,542.1505737304688
2021-08-24,562.9236450195312
2021-08-25,544.838623046875
2021-08-26,548.2576293945312
2021-08-27,550.8748779296875
2021-08-30,576.6466064453125
2021-08-31,560.3065185546875
2021-09-01,558.1135864257812
2021-09-02,556.7459716796875
2021-09-03,566.319091796875
2021-09-06,570.6103515625
2021-09-07,565.258056640625
2021-09-08,593.505615234375
2021-09-09,623.1678466796875
2021-09-13,654.3155517578125
2021-09-14,640.7359619140625
2021-09-15,647.953125
2021-09-16,656.7134399414062
2021-09-17,640.4510498046875
2021-09-20,613.8379516601562
2021-09-21,609.44580078125
2021-09-22,603.4868774414062
2021-09-23,604.7213745117188
2021-09-24,601.9913330078125
2021-09-27,632.070556640625
2021-09-28,620.247802734375
2021-09-29,614.95361328125
2021-09-30,612.5083618164062
2021-10-01,612.4133911132812
2021-10-04,615.5470581054688
2021-10-05,617.0428466796875
2021-10-06,611.3450317382812
2021-10-07,613.2205810546875
2021-10-08,642.350341796875
2021-10-11,657.9241333007812
2021-10-12,668.4887084960938
2021-10-13,672.9044189453125
2021-10-14,664.072998046875
2021-10-18,659.2300415039062
2021-10-19,643.3711547851562
2021-10-20,652.748779296875
2021-10-21,644.3208618164062
2021-10-22,638.2431640625
2021-10-25,630.9310913085938
2021-10-26,662.4586181640625
2021-10-27,655.4076538085938
2021-10-28,634.777099609375
2021-10-29,642.4927978515625
2021-11-01,659.1112060546875
2021-11-02,654.4105834960938
2021-11-03,670.340576171875
2021-11-04,696.9775390625
2021-11-08,688.5733032226562
2021-11-09,690.3301391601562
2021-11-10,688.240966796875
2021-11-11,692.490478515625
2021-11-12,705.0968017578125
2021-11-15,744.6724243164062
2021-11-16,737.1466674804688
2021-11-17,732.2086181640625
2021-11-18,713.358642578125
2021-11-22,680.1453857421875
2021-11-23,687.6949462890625
2021-11-24,697.8796997070312
2021-11-25,699.4702758789062
2021-11-26,671.6937866210938
2021-11-29,650.6121215820312
2021-11-30,688.9769897460938
2021-12-01,687.0777587890625
2021-12-02,732.5884399414062
2021-12-03,722.9735107421875
2021-12-06,709.5838623046875
2021-12-07,713.38232421875
2021-12-08,724.754150390625
2021-12-09,723.6620483398438
2021-12-10,726.2021484375
2021-12-13,753.171630859375
2021-12-14,791.32275390625
2021-12-15,778.1467895507812
2021-12-16,761.4808349609375
2021-12-17,739.6156616210938
2021-12-20,701.3458251953125
2021-12-21,696.9775390625
2021-12-22,706.1889038085938
2021-12-23,708.847900390625
2021-12-24,694.9358520507812
2021-12-27,695.220703125
2021-12-28,707.209716796875
2021-12-29,697.119873046875
2021-12-30,705.9039306640625
2021-12-31,712.1240844726562
2022-01-03,727.816650390625
2022-01-04,728.7899780273438
2022-01-05,725.3001098632812
2022-01-06,735.2948608398438
2022-01-07,735.9834594726562
2022-01-10,735.3424072265625
2022-01-11,728.7899780273438
2022-01-12,730.0482788085938
2022-01-13,763.78369140625
2022-01-14,767.059814453125
2022-01-17,776.841064453125
2022-01-18,756.044189453125
2022-01-19,765.9915771484375
2022-01-20,771.4518432617188
2022-01-21,751.6759033203125
2022-01-24,713.2636108398438
2022-01-25,717.0147094726562
2022-01-27,706.1889038085938
2022-01-28,711.6492309570312
2022-01-31,714.7117919921875
2022-02-01,717.988037109375
2022-02-02,726.9144287109375
2022-02-03,743.4854736328125
2022-02-04,747.3314208984375
2022-02-07,719.3174438476562
2022-02-08,714.284423828125
2022-02-09,717.3707275390625
2022-02-10,723.0447998046875
2022-02-11,721.5016479492188
2022-02-14,693.1790771484375
2022-02-15,707.5421142578125
2022-02-16,704.4083862304688
2022-02-17,702.081787109375
2022-02-18,697.072509765625
2022-02-21,668.7498779296875
2022-02-22,652.938720703125
2022-02-23,656.9033203125
2022-02-24,613.6716918945312
2022-02-25,648.7841186523438
2022-02-28,642.6115112304688
2022-03-02,663.6931762695312
2022-03-03,659.1824951171875
2022-03-04,643.537353515625
2022-03-07,629.387939453125
2022-03-08,631.643310546875
2022-03-09,646.1488037109375
2022-03-10,696.3602294921875
2022-03-11,721.1929321289062
2022-03-14,746.9041748046875
2022-03-15,731.9949951171875
2022-03-16,734.6301879882812
2022-03-17,728.2201538085938
2022-03-21,708.56298828125
2022-03-22,704.0046997070312
2022-03-23,698.9005126953125
2022-03-24,710.6046752929688
2022-03-25,699.4702758789062
2022-03-28,698.449462890625
2022-03-29,689.7603759765625
2022-03-30,689.7840576171875
2022-03-31,702.8889770507812
2022-04-01,710.55712890625
2022-04-04,718.01171875
2022-04-05,722.3562622070312
2022-04-06,713.6196899414062
2022-04-07,694.2710571289062
2022-04-08,693.250244140625
2022-04-11,688.0036010742188
2022-04-12,677.5814819335938
2022-04-13,681.6648559570312
2022-04-18,678.6735229492188
2022-04-19,666.7319946289062
2022-04-20,673.4979858398438
2022-04-21,687.14892578125
2022-04-22,678.5311279296875
2022-04-25,662.67236328125
2022-04-26,668.1563720703125
2022-04-27,661.4140625
2022-04-28,664.3816528320312
2022-04-29,655.0040893554688
2022-05-02,614.8111572265625
2022-05-04,603.2969970703125
2022-05-05,584.1857299804688
2022-05-06,578.5355224609375
2022-05-09,561.79833984375
2022-05-10,545.4411010742188
2022-05-11,519.9198608398438
2022-05-12,510.1149597167969
2022-05-13,516.999755859375
2022-05-16,525.3090209960938
2022-05-17,547.9575805664062
2022-05-18,545.9633178710938
2022-05-19,537.9865112304688
2022-05-20,540.0994262695312
2022-05-23,538.8648681640625
2022-05-24,522.2464599609375
2022-05-25,500.0489807128906
2022-05-26,499.40802001953125
2022-05-27,513.84228515625
2022-05-30,533.2384033203125
2022-05-31,597.0531616210938
2022-06-01,566.00048828125
2022-06-02,567.8047485351562
2022-06-03,568.1608276367188
2022-06-06,556.1480712890625
2022-06-07,547.1741333007812
2022-06-08,539.1023559570312
2022-06-09,534.282958984375
2022-06-10,527.30322265625
2022-06-13,517.783203125
2022-06-14,530.8405151367188
2022-06-15,539.3634643554688
2022-06-16,525.8550415039062
2022-06-17,524.8579711914062
2022-06-20,513.5811767578125
2022-06-21,522.1990356445312
2022-06-22,512.3941040039062
2022-06-23,512.3466796875
2022-06-24,529.6297607421875
2022-06-27,529.107421875
2022-06-28,527.0895385742188
2022-06-29,524.335693359375
2022-06-30,529.1312866210938
2022-07-01,523.9558715820312
2022-07-04,526.4722900390625
2022-07-05,519.183837890625
2022-07-06,519.0177612304688
2022-07-07,531.0067749023438
2022-07-08,528.8226318359375
2022-07-11,527.8492431640625
2022-07-12,534.6627807617188
2022-07-13,528.205322265625
2022-07-14,521.0831298828125
2022-07-15,520.0860595703125
2022-07-18,527.0420532226562
2022-07-19,526.021240234375
2022-07-20,533.5232543945312
2022-07-21,536.2296752929688
2022-07-22,542.5447387695312
2022-07-25,538.3426513671875
2022-07-26,537.1555786132812
2022-07-27,532.6211547851562
2022-07-28,528.6326293945312
2022-07-29,535.090087890625
2022-08-01,551.54248046875
2022-08-02,560.017822265625
2022-08-03,551.304931640625
2022-08-04,539.9569091796875
2022-08-05,547.5302124023438
2022-08-08,555.0322265625
2022-08-10,551.2337036132812
2022-08-11,552.1359252929688
2022-08-12,571.7456665039062
2022-08-16,581.0994873046875
2022-08-17,581.7880249023438
2022-08-18,587.4857177734375
2022-08-19,576.9448852539062
2022-08-22,559.8753662109375
2022-08-23,570.534912109375
2022-08-24,566.3328247070312
2022-08-25,566.4041137695312
2022-08-26,565.4544677734375
2022-08-29,563.7926025390625
2022-08-30,592.9935913085938
2022-09-01,599.6409912109375
2022-09-02,592.8036499023438
2022-09-05,614.9298706054688
2022-09-06,628.889404296875
2022-09-07,673.0965576171875
2022-09-08,682.2693481445312
2022-09-09,666.4690551757812
2022-09-12,670.83935546875
2022-09-13,671.4396362304688
2022-09-14,662.8191528320312
2022-09-15,652.541748046875
2022-09-16,640.7276000976562
2022-09-19,629.6097412109375
2022-09-20,646.9228515625
2022-09-21,636.2852172851562
2022-09-22,633.3076171875
2022-09-23,626.9203491210938
2022-09-26,601.9712524414062
2022-09-27,602.283447265625
2022-09-28,591.3096923828125
2022-09-29,589.0525512695312
2022-09-30,598.3453979492188
2022-10-03,590.4932861328125
2022-10-04,603.31591796875
2022-10-06,610.6398315429688
2022-10-07,609.3671264648438
2022-10-10,601.058837890625
2022-10-11,592.8464965820312
2022-10-12,591.5738525390625
2022-10-13,585.9309692382812
2022-10-14,580.936279296875
2022-10-17,578.7752075195312
2022-10-18,582.9293823242188
2022-10-19,589.24462890625
2022-10-20,582.8812255859375
2022-10-21,577.5745239257812
2022-10-24,588.092041015625
2022-10-25,591.1896362304688
2022-10-27,587.49169921875
2022-10-28,586.867431640625
2022-10-31,587.61181640625
2022-11-01,594.2871704101562
2022-11-02,590.397216796875
2022-11-03,585.402587890625
2022-11-04,584.2020263671875
2022-11-07,592.3903198242188
2022-11-09,585.666748046875
2022-11-10,579.447509765625
2022-11-11,582.4730834960938
2022-11-14,603.31591796875
2022-11-15,600.3624877929688
2022-11-16,587.2755737304688
2022-11-17,586.3630981445312
2022-11-18,585.2105102539062
2022-11-21,586.1710815429688
2022-11-22,583.769775390625
2022-11-23,583.28955078125
2022-11-24,583.6256713867188
2022-11-25,584.9223022460938
2022-11-28,588.6203002929688
2022-11-29,592.8464965820312
2022-11-30,594.5513916015625
2022-12-01,597.1687622070312
2022-12-02,593.9990844726562
2022-12-05,592.5823974609375
2022-12-06,589.2926635742188
2022-12-07,586.6032104492188
2022-12-08,590.517333984375
2022-12-09,581.200439453125
2022-12-12,570.6348266601562
2022-12-13,576.15771484375
2022-12-14,576.6140747070312
2022-12-15,572.5078125
2022-12-16,577.3823852539062
2022-12-19,574.9811401367188
2022-12-20,570.4667358398438
2022-12-21,557.7401123046875
2022-12-22,540.691162109375
2022-12-23,522.3456420898438
2022-12-26,535.0482177734375
2022-12-27,533.8716430664062
2022-12-28,537.1372680664062
2022-12-29,537.2092895507812
2022-12-30,535.62451171875
2023-01-02,555.0507202148438
2023-01-03,553.8259887695312
2023-01-04,544.8933715820312
2023-01-05,541.6036376953125
2023-01-06,536.5850830078125
2023-01-09,531.30224609375
2023-01-10,529.4052734375
2023-01-11,526.4517211914062
2023-01-12,518.0233154296875
2023-01-13,517.5430908203125
2023-01-16,514.085205078125
2023-01-17,509.4268493652344
2023-01-18,507.52984619140625
2023-01-19,506.1610107421875
2023-01-20,505.36871337890625
2023-01-23,508.08203125
2023-01-24,502.6792297363281
2023-01-25,493.6985778808594
2023-01-27,487.40728759765625
2023-01-30,487.8875427246094
2023-01-31,500.2540283203125
2023-02-01,490.6729736328125
2023-02-02,484.33367919921875
2023-02-03,485.00604248046875
2023-02-06,484.98199462890625
2023-02-07,480.8038024902344
2023-02-08,475.3049621582031
2023-02-09,480.563720703125
2023-02-10,480.8038024902344
2023-02-13,475.5450744628906
2023-02-14,472.6395568847656
2023-02-15,474.5365295410156
2023-02-16,479.5311584472656
2023-02-17,483.7573547363281
2023-02-20,477.85028076171875
2023-02-21,478.83477783203125
2023-02-22,479.0749206542969
2023-02-23,477.5380859375
2023-02-24,476.02532958984375
2023-02-27,470.5504150390625
2023-02-28,475.1608581542969
2023-03-01,476.8177490234375
2023-03-02,474.488525390625
2023-03-03,480.0594177246094
2023-03-06,487.4312744140625
2023-03-08,486.6148681640625
2023-03-09,477.8022766113281
2023-03-10,481.5962219238281
2023-03-13,469.7580261230469
2023-03-14,468.53338623046875
2023-03-15,466.18017578125
2023-03-16,457.2955017089844
2023-03-17,456.262939453125
2023-03-20,456.86328125
2023-03-21,463.29864501953125
2023-03-22,465.1956481933594
2023-03-23,457.31951904296875
2023-03-24,451.5564880371094
2023-03-27,437.62921142578125
2023-03-28,425.3587646484375
2023-03-29,427.9521179199219
2023-03-31,436.4285888671875
2023-04-03,445.4093017578125
2023-04-05,456.93536376953125
2023-04-06,467.6689453125
2023-04-10,476.4815979003906
2023-04-11,479.7712707519531
2023-04-12,478.83477783203125
2023-04-13,480.0594177246094
2023-04-17,481.8123474121094
2023-04-18,485.7023620605469
2023-04-19,483.7093505859375
2023-04-20,485.4622497558594
2023-04-21,482.79681396484375
2023-04-24,474.0082702636719
2023-04-25,476.16937255859375
2023-04-26,478.3785400390625
2023-04-27,481.1159973144531
2023-04-28,482.94091796875
2023-05-02,475.713134765625
2023-05-03,475.4970397949219
2023-05-04,475.1368408203125
2023-05-05,475.6651306152344
2023-05-08,474.752685546875
2023-05-09,471.5829772949219
2023-05-10,472.66357421875
2023-05-11,477.4180603027344
2023-05-12,477.3460388183594
2023-05-15,476.241455078125
2023-05-16,473.6960754394531
2023-05-17,470.0702209472656
2023-05-18,475.4730224609375
2023-05-19,475.4970397949219
2023-05-22,475.9052429199219
2023-05-23,473.816162109375
2023-05-24,474.84869384765625
2023-05-25,474.224365234375
2023-05-26,473.6000671386719
2023-05-29,475.4730224609375
2023-05-30,472.1593322753906
2023-05-31,498.7171936035156
2023-06-01,513.3408813476562
2023-06-02,512.860595703125
2023-06-05,503.9999694824219
2023-06-06,494.4909973144531
2023-06-07,496.1958312988281
2023-06-08,498.8372497558594
2023-06-09,494.4189453125
2023-06-12,501.5506896972656
2023-06-13,503.20751953125
2023-06-14,486.9750671386719
2023-06-15,500.87835693359375
2023-06-16,497.0122985839844
2023-06-19,498.1649475097656
2023-06-20,500.6622009277344
2023-06-21,499.4615478515625
2023-06-22,504.48016357421875
2023-06-23,497.6365966796875
2023-06-26,504.2641296386719
2023-06-27,514.2532958984375
2023-06-28,536.5609741210938
2023-06-30,533.439453125
2023-07-03,553.2257080078125
2023-07-04,549.4797973632812
2023-07-05,574.64501953125
2023-07-06,571.9315795898438
2023-07-07,566.0244750976562
2023-07-10,579.7836303710938
2023-07-11,576.3258056640625
2023-07-12,583.9857788085938
2023-07-13,572.9160766601562
2023-07-14,580.2159423828125
2023-07-17,590.58935546875
2023-07-18,578.7752075195312
2023-07-19,580.8162231445312
2023-07-20,575.60546875
2023-07-21,569.9865112304688
2023-07-24,570.1066284179688
2023-07-25,568.97802734375
2023-07-26,570.6109008789062
2023-07-27,588.3561401367188
2023-07-28,586.4111328125
2023-07-31,591.0215454101562
2023-08-01,597.6729736328125
2023-08-02,585.1143798828125
2023-08-03,584.1779174804688
2023-08-04,583.7457275390625
2023-08-07,576.1337280273438
2023-08-08,592.3422241210938
2023-08-09,587.4676513671875
2023-08-10,576.1817626953125
2023-08-11,572.9641723632812
2023-08-14,566.600830078125
2023-08-16,558.1723022460938
2023-08-17,556.5154418945312
2023-08-18,550.1041259765625
2023-08-21,552.4573364257812
2023-08-22,559.1328735351562
2023-08-23,558.9407348632812
2023-08-24,556.0592651367188
2023-08-25,554.7930908203125
2023-08-28,547.269287109375
2023-08-29,550.09375
2023-08-30,556.9601440429688
2023-08-31,554.4035034179688
2023-09-01,555.8643798828125
2023-09-04,560.8317260742188
2023-09-05,596.7708740234375
2023-09-06,594.5307006835938
2023-09-07,585.862548828125
2023-09-08,624.4557495117188
2023-09-11,677.3418579101562
2023-09-12,649.5352783203125
2023-09-13,642.4253540039062
2023-09-14,644.3731689453125
2023-09-15,654.6972045898438
2023-09-18,647.7821044921875
2023-09-20,636.3380126953125
2023-09-21,629.1063842773438
2023-09-22,639.3573608398438
2023-09-25,638.8704223632812
2023-09-26,646.564697265625
2023-09-27,658.4713745117188
2023-09-28,649.1943359375
2023-09-29,662.19677734375
2023-10-03,651.0935668945312
2023-10-04,641.232177734375
2023-10-05,645.3715209960938
2023-10-06,656.3773193359375
2023-10-09,637.239013671875
2023-10-10,643.9837036132812
2023-10-11,647.9768676757812
2023-10-12,677.2200927734375
2023-10-13,676.4896850585938
2023-10-16,667.0665893554688
2023-10-17,659.2505493164062
2023-10-18,656.6694946289062
2023-10-19,652.31103515625
2023-10-20,654.0885009765625
2023-10-23,636.5572509765625
2023-10-25,644.3976440429688
2023-10-26,629.3012084960938
2023-10-27,646.2724609375
2023-10-30,669.2823486328125
2023-10-31,709.1173706054688
2023-11-01,731.32373046875
2023-11-02,740.7954711914062
2023-11-03,759.933837890625
2023-11-06,780.971435546875
2023-11-07,770.160400390625
2023-11-08,783.3576049804688
2023-11-09,824.3370971679688
2023-11-10,865.3895874023438
2023-11-13,897.8955688476562
2023-11-15,882.36083984375
2023-11-16,868.9202270507812
2023-11-17,866.4122314453125
2023-11-20,852.094970703125
2023-11-21,840.017822265625
2023-11-22,837.1203002929688
2023-11-23,872.7186279296875
2023-11-24,877.5397338867188
2023-11-28,882.36083984375
2023-11-29,930.4989624023438
2023-11-30,922.24462890625
2023-12-01,924.4116821289062
2023-12-04,938.607177734375
2023-12-05,934.3461303710938
2023-12-06,925.5317993164062
2023-12-07,918.93310546875
2023-12-08,906.85595703125
2023-12-11,920.9297485351562
2023-12-12,913.162353515625
2023-12-13,951.950439453125
2023-12-14,948.2493896484375
2023-12-15,920.686279296875
2023-12-18,922.9263305664062
2023-12-19,931.083251953125
2023-12-20,879.9502563476562
2023-12-21,894.8519897460938
2023-12-22,894.5597534179688
2023-12-26,901.4261474609375
2023-12-27,903.3740844726562
2023-12-28,893.0014038085938
2023-12-29,888.4481201171875
2024-01-01,885.5018310546875
2024-01-02,885.8671264648438
2024-01-03,897.5789794921875
2024-01-04,917.9835205078125
2024-01-05,919.7366943359375
2024-01-08,912.5050048828125
2024-01-09,912.7484741210938
2024-01-10,906.4176635742188
2024-01-11,898.47998046875
2024-01-12,902.3270874023438
2024-01-15,898.8451538085938
2024-01-16,916.1574096679688
2024-01-17,899.6973876953125
2024-01-18,886.6219482421875
2024-01-19,886.670654296875
2024-01-23,844.1085205078125
2024-01-24,857.8170166015625
2024-01-25,862.0537719726562
2024-01-29,859.7162475585938
2024-01-30,849.8062133789062
2024-01-31,864.4156494140625
2024-02-01,881.898193359375
2024-02-02,912.5050048828125
2024-02-05,889.982177734375
2024-02-06,901.085205078125
2024-02-07,953.4844360351562
2024-02-08,974.108154296875
2024-02-09,948.1276245117188
2024-02-12,900.841796875
2024-02-13,918.20263671875
2024-02-14,924.6307983398438
2024-02-15,914.7451171875
2024-02-16,913.6494750976562
2024-02-19,896.7755126953125
2024-02-20,896.6781005859375
2024-02-21,876.3709716796875
2024-02-22,888.5698852539062
2024-02-23,905.5654907226562
2024-02-26,925.263916015625
2024-02-27,932.0572509765625
2024-02-28,940.3847045898438
2024-02-29,933.6156616210938
2024-03-01,934.2974243164062
2024-03-04,925.629150390625
2024-03-05,915.3538208007812
2024-03-06,894.4867553710938
2024-03-07,891.4674072265625
2024-03-11,881.727783203125
2024-03-12,880.19384765625
2024-03-13,820.3925170898438
2024-03-14,832.4209594726562
2024-03-15,837.461181640625
2024-03-18,821.6830444335938
2024-03-19,817.0323486328125
2024-03-20,807.2197265625
2024-03-21,860.05712890625
2024-03-22,870.405517578125
2024-03-26,871.1602783203125
2024-03-27,821.0743408203125
2024-03-28,833.6870727539062
2024-04-01,894.9249877929688
2024-04-02,913.6737060546875
2024-04-03,913.7711791992188
2024-04-04,914.3312377929688
2024-04-05,917.6913452148438
2024-04-08,914.18505859375
2024-04-09,908.876953125
2024-04-10,916.5225830078125
2024-04-12,977.906494140625
2024-04-15,962.2500610351562
2024-04-16,962.0552978515625
2024-04-18,957.2584838867188
2024-04-19,944.8892211914062
2024-04-22,979.9031372070312
2024-04-23,1025.533203125
2024-04-24,1013.28564453125
2024-04-25,1047.49609375
2024-04-26,1032.15625
2024-04-29,1027.408203125
2024-04-30,1026.896728515625
2024-05-02,1011.4595336914062
2024-05-03,1012.7257080078125
2024-05-06,1045.2315673828125
2024-05-07,1027.4569091796875
2024-05-08,1056.09130859375
2024-05-09,1009.024658203125
2024-05-10,981.9727783203125
2024-05-13,970.9426879882812
2024-05-14,1001.5007934570312
2024-05-15,1033.2275390625
2024-05-16,1019.8843383789062
2024-05-17,1030.1595458984375
2024-05-21,1046.327392578125
2024-05-22,1054.2408447265625
2024-05-23,1055.993896484375
2024-05-24,1044.842041015625
2024-05-27,1031.8883056640625
2024-05-28,1016.8892822265625
2024-05-29,1010.436767578125
2024-05-30,1007.83154296875
2024-05-31,1012.7743530273438
2024-06-03,1049.858154296875
2024-06-04,959.0603637695312
2024-06-05,958.3298950195312
2024-06-06,990.61669921875
2024-06-07,1013.7969970703125
2024-06-10,1006.6140747070312
2024-06-11,1016.743408203125
2024-06-12,1020.4930419921875
2024-06-13,1023.634033203125
2024-06-14,1029.867431640625
2024-06-18,1009.6576538085938
2024-06-19,999.0902099609375
2024-06-20,993.17333984375
2024-06-21,987.1104736328125
2024-06-24,989.8619384765625
2024-06-25,991.0794067382812
2024-06-26,982.3623657226562
2024-06-27,976.9812622070312
2024-06-28,1162.54541015625
2024-07-01,1187.2596435546875
2024-07-02,1164.4202880859375
2024-07-03,1129.6253662109375
2024-07-04,1129.8201904296875
2024-07-05,1131.2325439453125
2024-07-08,1124.48779296875
2024-07-09,1119.0823974609375
2024-07-10,1118.6197509765625
2024-07-11,1189.40234375
2024-07-12,1177.958251953125
2024-07-15,1172.138916015625
2024-07-16,1171.2052001953125
2024-07-18,1146.0906982421875
2024-07-19,1123.1143798828125
2024-07-22,1126.0142822265625
2024-07-23,1141.8150634765625
2024-07-24,1171.4754638671875
2024-07-25,1187.3009033203125
2024-07-26,1202.53662109375
2024-07-29,1202.143310546875
2024-07-30,1205.5836181640625
2024-07-31,1229.420166015625
2024-08-01,1198.11328125
2024-08-02,1205.681884765625
2024-08-05,1135.745361328125
2024-08-06,1126.874267578125
2024-08-07,1154.4949951171875
2024-08-08,1205.681884765625
2024-08-09,1260.75146484375
2024-08-12,1264.95361328125
2024-08-13,1242.5670166015625
2024-08-14,1258.4661865234375
2024-08-16,1370.30078125
2024-08-19,1413.5504150390625
2024-08-20,1418.440673828125
2024-08-21,1408.6112060546875
2024-08-22,1424.33837890625
2024-08-23,1541.751220703125
2024-08-26,1512.8526611328125
2024-08-27,1508.527587890625
2024-08-28,1467.78466796875
2024-08-29,1406.9893798828125
2024-08-30,1410.4296875
2024-09-02,1392.2451171875
2024-09-03,1397.2088623046875
2024-09-04,1395.8328857421875
2024-09-05,1392.8841552734375
2024-09-06,1377.5992431640625
2024-09-09,1349.192138671875
2024-09-10,1331.3515625
2024-09-11,1336.118896484375
2024-09-12,1354.745849609375
2024-09-13,1357.8912353515625
2024-09-16,1420.0625
2024-09-17,1431.41552734375
2024-09-18,1478.4986572265625
2024-09-19,1485.3302001953125
2024-09-20,1512.410400390625
2024-09-23,1495.60205078125
2024-09-24,1472.207763671875
2024-09-25,1470.7333984375
2024-09-26,1443.7515869140625
2024-09-27,1438.099609375
2024-09-30,1412.5921630859375
2024-10-01,1412.1497802734375
2024-10-03,1391.1639404296875
2024-10-04,1350.37158203125
2024-10-07,1344.768798828125
2024-10-08,1338.8712158203125
2024-10-09,1446.74951171875
2024-10-10,1458.348388671875
2024-10-11,1452.8438720703125
2024-10-14,1552.3671875
2024-10-15,1559.4443359375
2024-10-16,1542.9307861328125
2024-10-17,1518.652099609375
2024-10-18,1552.3671875
2024-10-21,1525.4344482421875
2024-10-22,1435.9371337890625
2024-10-23,1455.1044921875
2024-10-24,1444.9310302734375
2024-10-25,1394.80078125
2024-10-28,1458.348388671875
2024-10-29,1436.96923828125
2024-10-30,1493.095458984375
2024-10-31,1519.4384765625
2024-11-01,1531.430419921875
2024-11-04,1495.8477783203125
2024-11-05,1515.260986328125
2024-11-06,1545.5848388671875
2024-11-07,1573.6478271484375
2024-11-08,1569.5194091796875
2024-11-11,1527.7442626953125
2024-11-12,1495.9459228515625
2024-11-13,1410.773681640625
2024-11-14,1447.6341552734375
2024-11-18,1478.9901123046875
2024-11-19,1480.6611328125
2024-11-21,1518.0130615234375
2024-11-22,1513.9830322265625
2024-11-25,1528.0391845703125
2024-11-26,1560.525634765625
2024-11-27,1590.308837890625
2024-11-28,1570.993896484375
2024-11-29,1611.4912109375
2024-12-02,1636.65478515625
2024-12-03,1635.5244140625
2024-12-04,1689.29150390625
2024-12-05,1824.2991943359375
2024-12-06,1851.67431640625
2024-12-09,1872.4635009765625
2024-12-10,1876.3463134765625
2024-12-11,1897.430419921875
2024-12-12,1914.7794189453125
2024-12-13,1910.3560791015625
2024-12-16,1924.5596923828125
2024-12-17,1930.5557861328125
2024-12-18,1915.713134765625
2024-12-19,1923.085205078125
2024-12-20,1829.017333984375
2024-12-23,1787.5860595703125
2024-12-24,1784.5390625
2024-12-26,1775.8399658203125
2024-12-27,1747.2362060546875
2024-12-30,1719.1239013671875
2024-12-31,1728.6585693359375
2025-01-01,1777.805908203125
2025-01-02,1774.070556640625
2025-01-03,1774.56201171875
2025-01-06,1701.7257080078125
2025-01-07,1728.7568359375
2025-01-08,1693.0267333984375
2025-01-09,1645.4029541015625
2025-01-10,1567.2586669921875
2025-01-13,1503.1705322265625
2025-01-14,1545.68310546875
2025-01-15,1575.564697265625
2025-01-16,1575.90869140625
2025-01-17,1570.64990234375
2025-01-20,1571.141357421875
2025-01-21,1501.4996337890625
2025-01-22,1479.039306640625
2025-01-23,1490.2940673828125
2025-01-24,1474.665283203125
2025-01-27,1321.1290283203125
2025-01-28,1243.0338134765625
2025-01-29,1269.4259033203125
2025-01-30,1249.128173828125
2025-01-31,1287.36474609375
