Date,JKCEMENT
2009-12-31,124.06332397460938
2010-01-04,128.1316680908203
2010-01-05,138.8267822265625
2010-01-06,139.58172607421875
2010-01-07,138.44931030273438
2010-01-08,137.90408325195312
2010-01-11,138.91064453125
2010-01-12,135.8489227294922
2010-01-13,137.23301696777344
2010-01-14,142.64344787597656
2010-01-15,143.85980224609375
2010-01-18,141.6787872314453
2010-01-19,135.30368041992188
2010-01-20,137.90408325195312
2010-01-21,132.61941528320312
2010-01-22,133.9615478515625
2010-01-25,127.67033386230469
2010-01-27,122.46955108642578
2010-01-28,119.24004364013672
2010-01-29,117.52043151855469
2010-02-01,118.23343658447266
2010-02-02,118.10762023925781
2010-02-03,119.49169158935547
2010-02-04,117.31074523925781
2010-02-05,114.1231689453125
2010-02-08,121.50492095947266
2010-02-09,122.72118377685547
2010-02-10,127.58641815185547
2010-02-11,134.25515747070312
2010-02-15,141.0077667236328
2010-02-16,145.95684814453125
2010-02-17,160.63644409179688
2010-02-18,161.05584716796875
2010-02-19,152.62557983398438
2010-02-22,146.33433532714844
2010-02-23,142.76927185058594
2010-02-24,140.54641723632812
2010-02-25,142.34988403320312
2010-02-26,145.83099365234375
2010-03-02,151.82867431640625
2010-03-03,157.11337280273438
2010-03-04,158.20379638671875
2010-03-05,160.217041015625
2010-03-08,154.80653381347656
2010-03-09,156.148681640625
2010-03-10,156.31642150878906
2010-03-11,158.37159729003906
2010-03-12,157.61660766601562
2010-03-15,156.23257446289062
2010-03-16,159.50399780273438
2010-03-17,156.19061279296875
2010-03-18,155.18402099609375
2010-03-19,155.2259521484375
2010-03-22,153.338623046875
2010-03-23,152.24810791015625
2010-03-25,152.54171752929688
2010-03-26,151.36732482910156
2010-03-29,150.69625854492188
2010-03-30,151.0737762451172
2010-03-31,150.73818969726562
2010-04-01,151.283447265625
2010-04-05,152.3319549560547
2010-04-06,154.34519958496094
2010-04-07,157.57469177246094
2010-04-08,155.81314086914062
2010-04-09,156.4422607421875
2010-04-12,156.148681640625
2010-04-13,155.8551025390625
2010-04-15,155.2259521484375
2010-04-16,155.35179138183594
2010-04-19,158.37159729003906
2010-04-20,160.0492401123047
2010-04-21,162.60769653320312
2010-04-22,159.96533203125
2010-04-23,158.91680908203125
2010-04-26,159.67178344726562
2010-04-27,158.83294677734375
2010-04-28,155.35179138183594
2010-04-29,155.35179138183594
2010-04-30,156.48423767089844
2010-05-03,156.31642150878906
2010-05-04,154.21939086914062
2010-05-05,155.10009765625
2010-05-06,154.97430419921875
2010-05-07,151.0737762451172
2010-05-10,151.9545135498047
2010-05-11,150.94790649414062
2010-05-12,150.7801513671875
2010-05-13,152.7933807373047
2010-05-14,152.8352813720703
2010-05-17,152.87721252441406
2010-05-18,153.25469970703125
2010-05-19,151.2415313720703
2010-05-20,153.2127685546875
2010-05-21,150.4865264892578
2010-05-24,153.0449981689453
2010-05-25,153.67413330078125
2010-05-26,156.73585510253906
2010-05-27,156.10675048828125
2010-05-28,156.0228729248047
2010-05-31,153.29664611816406
2010-06-01,153.67413330078125
2010-06-02,153.59024047851562
2010-06-03,154.21939086914062
2010-06-04,154.21939086914062
2010-06-07,154.80653381347656
2010-06-08,154.34519958496094
2010-06-09,154.17745971679688
2010-06-10,154.21939086914062
2010-06-11,154.512939453125
2010-06-14,154.72268676757812
2010-06-15,154.84848022460938
2010-06-16,154.72268676757812
2010-06-17,155.729248046875
2010-06-18,156.5680694580078
2010-06-21,156.19061279296875
2010-06-22,156.77781677246094
2010-06-23,156.98751831054688
2010-06-24,157.28111267089844
2010-06-25,156.81973266601562
2010-06-28,156.19061279296875
2010-06-29,156.81973266601562
2010-06-30,157.11337280273438
2010-07-01,157.02944946289062
2010-07-02,156.10675048828125
2010-07-05,156.4003143310547
2010-07-06,154.17745971679688
2010-07-07,154.00967407226562
2010-07-08,152.9611053466797
2010-07-09,152.41587829589844
2010-07-12,155.60342407226562
2010-07-13,153.08692932128906
2010-07-14,153.12890625
2010-07-15,153.29664611816406
2010-07-16,152.3131561279297
2010-07-19,152.22763061523438
2010-07-20,148.97784423828125
2010-07-21,147.8232879638672
2010-07-22,147.90882873535156
2010-07-23,147.4384002685547
2010-07-26,146.41221618652344
2010-07-27,146.7542724609375
2010-07-28,143.07687377929688
2010-07-29,147.60948181152344
2010-07-30,144.10313415527344
2010-08-02,139.69883728027344
2010-08-03,135.4227294921875
2010-08-04,133.2847137451172
2010-08-05,133.19912719726562
2010-08-06,131.44598388671875
2010-08-09,131.18942260742188
2010-08-10,132.81431579589844
2010-08-11,132.1728973388672
2010-08-12,131.18942260742188
2010-08-13,128.025146484375
2010-08-16,126.8278579711914
2010-08-17,125.20294189453125
2010-08-18,131.01841735839844
2010-08-19,134.39646911621094
2010-08-20,137.30419921875
2010-08-23,137.34693908691406
2010-08-24,134.35372924804688
2010-08-25,134.09716796875
2010-08-26,135.1234130859375
2010-08-27,134.99517822265625
2010-08-30,134.90960693359375
2010-08-31,139.82708740234375
2010-09-01,137.5179901123047
2010-09-02,136.32070922851562
2010-09-03,136.6627655029297
2010-09-06,139.4422149658203
2010-09-07,142.47824096679688
2010-09-08,144.5307159423828
2010-09-09,143.7183074951172
2010-09-13,144.274169921875
2010-09-14,142.8630828857422
2010-09-15,142.73477172851562
2010-09-16,144.2313995361328
2010-09-17,147.9943084716797
2010-09-20,148.4219512939453
2010-09-21,150.68824768066406
2010-09-22,145.08657836914062
2010-09-23,142.77752685546875
2010-09-24,144.35971069335938
2010-09-27,146.0701141357422
2010-09-28,146.28390502929688
2010-09-29,145.7707977294922
2010-09-30,146.02737426757812
2010-10-01,145.7707977294922
2010-10-04,145.72804260253906
2010-10-05,145.12937927246094
2010-10-06,145.51422119140625
2010-10-07,145.64251708984375
2010-10-08,144.70176696777344
2010-10-11,144.57351684570312
2010-10-12,145.1721649169922
2010-10-13,150.47445678710938
2010-10-14,150.51718139648438
2010-10-15,147.01083374023438
2010-10-18,145.7707977294922
2010-10-19,153.98081970214844
2010-10-20,149.36268615722656
2010-10-21,149.79031372070312
2010-10-22,151.20138549804688
2010-10-25,158.21414184570312
2010-10-26,154.70773315429688
2010-10-27,153.4249267578125
2010-10-28,151.92828369140625
2010-10-29,148.55020141601562
2010-11-01,141.62301635742188
2010-11-02,143.3761749267578
2010-11-03,144.74453735351562
2010-11-04,144.10313415527344
2010-11-08,146.7542724609375
2010-11-09,149.74752807617188
2010-11-10,149.44818115234375
2010-11-11,149.02059936523438
2010-11-12,147.3957061767578
2010-11-15,145.34317016601562
2010-11-16,151.6717529296875
2010-11-18,152.0565948486328
2010-11-19,150.47445678710938
2010-11-22,152.22763061523438
2010-11-23,151.37242126464844
2010-11-24,149.96136474609375
2010-11-25,139.27120971679688
2010-11-26,133.2847137451172
2010-11-29,137.26144409179688
2010-11-30,137.43247985839844
2010-12-01,137.21865844726562
2010-12-02,138.6725311279297
2010-12-03,130.3341827392578
2010-12-06,130.3769989013672
2010-12-07,132.13014221191406
2010-12-08,130.4625244140625
2010-12-09,120.11443328857422
2010-12-10,127.64031219482422
2010-12-13,128.23895263671875
2010-12-14,131.48876953125
2010-12-15,127.55475616455078
2010-12-16,128.15341186523438
2010-12-20,126.3147201538086
2010-12-21,125.67330932617188
2010-12-22,127.46929168701172
2010-12-23,127.8968734741211
2010-12-24,127.16993713378906
2010-12-27,124.30496978759766
2010-12-28,123.83460998535156
2010-12-29,123.96289825439453
2010-12-30,124.86088562011719
2010-12-31,124.60428619384766
2011-01-03,124.68983459472656
2011-01-04,124.47603607177734
2011-01-05,124.60428619384766
2011-01-06,124.30496978759766
2011-01-07,123.53526306152344
2011-01-10,118.91716003417969
2011-01-11,117.46330261230469
2011-01-12,118.48957061767578
2011-01-13,119.30198669433594
2011-01-14,117.03569793701172
2011-01-17,115.3680191040039
2011-01-18,118.5750503540039
2011-01-19,118.23297119140625
2011-01-20,116.90739440917969
2011-01-21,117.20672607421875
2011-01-24,116.0949478149414
2011-01-25,116.43702697753906
2011-01-27,111.69062805175781
2011-01-28,110.15125274658203
2011-01-31,106.98694610595703
2011-02-01,106.2172622680664
2011-02-02,104.12200164794922
2011-02-03,106.04621887207031
2011-02-04,105.01995849609375
2011-02-07,103.26677703857422
2011-02-08,103.01020812988281
2011-02-09,101.89844512939453
2011-02-10,102.32604217529297
2011-02-11,102.79640197753906
2011-02-14,109.4670639038086
2011-02-15,117.20672607421875
2011-02-16,119.90061950683594
2011-02-17,121.09793853759766
2011-02-18,117.16395568847656
2011-02-21,119.6013412475586
2011-02-22,114.42729187011719
2011-02-23,113.05894470214844
2011-02-24,118.2757568359375
2011-02-25,118.66058349609375
2011-02-28,114.8121566772461
2011-03-01,115.06868743896484
2011-03-03,114.1279525756836
2011-03-04,113.57209014892578
2011-03-07,118.74612426757812
2011-03-08,114.5555648803711
2011-03-09,114.47005462646484
2011-03-10,113.78588104248047
2011-03-11,114.85489654541016
2011-03-14,113.82862091064453
2011-03-15,113.10171508789062
2011-03-16,112.07546997070312
2011-03-17,111.26300811767578
2011-03-18,113.74312591552734
2011-03-21,115.41077423095703
2011-03-22,113.52930450439453
2011-03-23,113.22999572753906
2011-03-24,111.7761459350586
2011-03-25,112.93067932128906
2011-03-28,111.73336791992188
2011-03-29,113.82862091064453
2011-03-30,117.97640991210938
2011-03-31,120.58480834960938
2011-04-01,116.5653305053711
2011-04-04,115.62459564208984
2011-04-05,117.93363189697266
2011-04-06,117.03569793701172
2011-04-07,118.01917266845703
2011-04-08,115.96668243408203
2011-04-11,114.98318481445312
2011-04-13,115.15422058105469
2011-04-15,114.94042205810547
2011-04-18,113.70035552978516
2011-04-19,112.3747787475586
2011-04-20,111.56232452392578
2011-04-21,111.09195709228516
2011-04-25,108.91117095947266
2011-04-26,110.27951049804688
2011-04-27,110.53608703613281
2011-04-28,108.82565307617188
2011-04-29,108.52632904052734
2011-05-02,105.61860656738281
2011-05-03,103.99372100830078
2011-05-04,106.04621887207031
2011-05-05,103.43782806396484
2011-05-06,103.43782806396484
2011-05-09,101.81293487548828
2011-05-10,101.00047302246094
2011-05-11,98.81968688964844
2011-05-12,94.58638000488281
2011-05-13,94.37257385253906
2011-05-16,95.91195678710938
2011-05-17,95.95471954345703
2011-05-18,95.74092864990234
2011-05-19,93.51736450195312
2011-05-20,93.81671142578125
2011-05-23,93.64564514160156
2011-05-24,93.04700469970703
2011-05-25,93.47460174560547
2011-05-26,93.60289001464844
2011-05-27,97.96446990966797
2011-05-30,99.07624816894531
2011-05-31,97.836181640625
2011-06-01,99.46109771728516
2011-06-02,99.03348541259766
2011-06-03,98.90520477294922
2011-06-06,98.52037048339844
2011-06-07,96.98098754882812
2011-06-08,96.29679107666016
2011-06-09,93.73117065429688
2011-06-10,92.1490249633789
2011-06-13,91.20831298828125
2011-06-14,91.08001708984375
2011-06-15,89.92548370361328
2011-06-16,90.90897369384766
2011-06-17,90.90897369384766
2011-06-20,93.77394104003906
2011-06-21,93.94497680664062
2011-06-22,94.80018615722656
2011-06-23,94.03048706054688
2011-06-24,94.92845916748047
2011-06-27,93.21805572509766
2011-06-28,92.83319854736328
2011-06-29,93.94497680664062
2011-06-30,92.66215515136719
2011-07-01,92.79043579101562
2011-07-04,92.49111938476562
2011-07-05,91.46485900878906
2011-07-06,91.4220962524414
2011-07-07,91.37933349609375
2011-07-08,90.60964965820312
2011-07-11,90.01100158691406
2011-07-12,90.35309600830078
2011-07-13,90.3103256225586
2011-07-14,89.88272857666016
2011-07-15,88.5571517944336
2011-07-18,89.9088134765625
2011-07-19,88.60074615478516
2011-07-20,95.9696044921875
2011-07-21,96.36203002929688
2011-07-22,96.71086883544922
2011-07-25,94.00748443603516
2011-07-26,95.053955078125
2011-07-27,94.96674346923828
2011-07-28,93.39703369140625
2011-07-29,93.00462341308594
2011-08-01,98.28054809570312
2011-08-02,95.62078857421875
2011-08-03,95.62078857421875
2011-08-04,98.1497573852539
2011-08-05,98.1933364868164
2011-08-08,93.13544464111328
2011-08-09,88.94956970214844
2011-08-10,91.56572723388672
2011-08-11,93.35346221923828
2011-08-12,91.82735443115234
2011-08-16,89.95243835449219
2011-08-17,88.9931640625
2011-08-18,87.9030990600586
2011-08-19,88.2955322265625
2011-08-22,90.9988784790039
2011-08-23,89.21119689941406
2011-08-24,91.9581527709961
2011-08-25,91.52212524414062
2011-08-26,91.478515625
2011-08-29,92.21977233886719
2011-08-30,93.92028045654297
2011-09-02,93.74588012695312
2011-09-05,94.70514678955078
2011-09-06,96.79805755615234
2011-09-07,100.11186981201172
2011-09-08,103.03324890136719
2011-09-09,99.67583465576172
2011-09-12,99.54503631591797
2011-09-13,101.20194244384766
2011-09-14,101.41995239257812
2011-09-15,100.76590728759766
2011-09-16,102.81523895263672
2011-09-19,100.6351089477539
2011-09-20,103.64368438720703
2011-09-21,108.13478088378906
2011-09-22,102.946044921875
2011-09-23,101.37633514404297
2011-09-26,100.41707611083984
2011-09-27,102.946044921875
2011-09-28,104.07970428466797
2011-09-29,103.94889831542969
2011-09-30,99.7630386352539
2011-10-03,97.71370697021484
2011-10-04,96.79805755615234
2011-10-05,95.35916137695312
2011-10-07,96.9288558959961
2011-10-10,95.4899673461914
2011-10-11,95.22835540771484
2011-10-12,95.6644058227539
2011-10-13,95.9260025024414
2011-10-14,95.14115142822266
2011-10-17,94.26910400390625
2011-10-18,93.8766860961914
2011-10-19,94.57432556152344
2011-10-20,93.35346221923828
2011-10-21,93.5278549194336
2011-10-24,93.13544464111328
2011-10-25,93.44064331054688
2011-10-28,94.87954711914062
2011-10-31,94.74872589111328
2011-11-01,94.48710632324219
2011-11-02,95.44636535644531
2011-11-03,95.88239288330078
2011-11-04,97.67012023925781
2011-11-08,98.1933364868164
2011-11-09,102.33560180664062
2011-11-11,98.71656799316406
2011-11-14,90.86808013916016
2011-11-15,91.52212524414062
2011-11-16,86.33340454101562
2011-11-17,86.72583770751953
2011-11-18,88.0775146484375
2011-11-21,88.03389739990234
2011-11-22,87.72870635986328
2011-11-23,89.86522674560547
2011-11-24,88.3391342163086
2011-11-25,88.12112426757812
2011-11-28,90.9988784790039
2011-11-29,90.9988784790039
2011-11-30,90.3448486328125
2011-12-01,89.29838562011719
2011-12-02,91.34772491455078
2011-12-05,90.91170501708984
2011-12-07,90.69368743896484
2011-12-08,90.9988784790039
2011-12-09,91.60932922363281
2011-12-12,90.69368743896484
2011-12-13,90.86808013916016
2011-12-14,89.21119689941406
2011-12-15,90.51925659179688
2011-12-16,91.52212524414062
2011-12-19,88.12112426757812
2011-12-20,86.55142974853516
2011-12-21,88.16472625732422
2011-12-22,87.8158950805664
2011-12-23,88.16472625732422
2011-12-26,88.77516174316406
2011-12-27,89.08037567138672
2011-12-28,87.11824798583984
2011-12-29,88.0775146484375
2011-12-30,88.0775146484375
2012-01-02,86.63861846923828
2012-01-03,88.03389739990234
2012-01-04,88.90595245361328
2012-01-05,87.64149475097656
2012-01-06,88.51353454589844
2012-01-09,89.25479125976562
2012-01-10,89.86522674560547
2012-01-11,90.43205261230469
2012-01-12,90.9988784790039
2012-01-13,93.30984497070312
2012-01-16,95.01033020019531
2012-01-17,96.84165954589844
2012-01-18,94.74872589111328
2012-01-19,97.84452056884766
2012-01-20,96.44923400878906
2012-01-23,96.5800552368164
2012-01-24,97.01607513427734
2012-01-25,100.37346649169922
2012-01-27,99.41423034667969
2012-01-30,98.6729736328125
2012-01-31,98.80377960205078
2012-02-01,100.85311126708984
2012-02-02,106.39066314697266
2012-02-03,109.79168701171875
2012-02-06,119.42786407470703
2012-02-07,120.82318115234375
2012-02-08,122.08766174316406
2012-02-09,121.25920104980469
2012-02-10,119.38426208496094
2012-02-13,117.77095794677734
2012-02-14,120.51795196533203
2012-02-15,123.57015991210938
2012-02-16,125.48865509033203
2012-02-17,128.97686767578125
2012-02-21,132.15988159179688
2012-02-22,128.93325805664062
2012-02-23,126.66594696044922
2012-02-24,125.35785675048828
2012-02-27,116.81169891357422
2012-02-28,120.0819091796875
2012-02-29,120.9975814819336
2012-03-01,124.31135559082031
2012-03-02,127.58158874511719
2012-03-05,120.0819091796875
2012-03-06,121.08480072021484
2012-03-07,120.73594665527344
2012-03-09,122.5672607421875
2012-03-12,121.21559143066406
2012-03-13,122.04405212402344
2012-03-14,123.04690551757812
2012-03-15,122.95970916748047
2012-03-16,121.34638214111328
2012-03-19,121.56439971923828
2012-03-20,118.33779907226562
2012-03-21,126.3607177734375
2012-03-22,127.4944076538086
2012-03-23,131.5494384765625
2012-03-26,128.71527099609375
2012-03-27,129.89251708984375
2012-03-28,131.24423217773438
2012-03-29,129.19488525390625
2012-03-30,140.61878967285156
2012-04-02,147.7260284423828
2012-04-03,151.34507751464844
2012-04-04,148.5109100341797
2012-04-09,146.06910705566406
2012-04-10,141.9268798828125
2012-04-11,137.0869598388672
2012-04-12,135.9969024658203
2012-04-13,136.4329376220703
2012-04-16,135.73532104492188
2012-04-17,132.63949584960938
2012-04-18,131.28781127929688
2012-04-19,122.392822265625
2012-04-20,122.13125610351562
2012-04-23,119.42786407470703
2012-04-24,113.9775390625
2012-04-25,117.16056823730469
2012-04-26,118.64303588867188
2012-04-27,117.94539642333984
2012-04-30,119.7767105102539
2012-05-02,117.77095794677734
2012-05-03,118.07620239257812
2012-05-04,118.38140869140625
2012-05-07,118.20699310302734
2012-05-08,117.72737884521484
2012-05-09,117.72737884521484
2012-05-10,117.8581771850586
2012-05-11,117.8581771850586
2012-05-14,117.72737884521484
2012-05-15,118.20699310302734
2012-05-16,117.81456756591797
2012-05-17,117.50936126708984
2012-05-18,117.8581771850586
2012-05-21,117.11692810058594
2012-05-22,115.7652359008789
2012-05-23,113.89033508300781
2012-05-24,109.18123626708984
2012-05-25,109.26844787597656
2012-05-28,130.3285369873047
2012-05-29,127.36360168457031
2012-05-30,122.00043487548828
2012-05-31,127.45079040527344
2012-06-01,126.8403549194336
2012-06-04,125.96827697753906
2012-06-05,129.15130615234375
2012-06-06,131.5494384765625
2012-06-07,131.98545837402344
2012-06-08,131.81103515625
2012-06-11,126.62230682373047
2012-06-12,127.53797149658203
2012-06-13,126.57872009277344
2012-06-14,126.66594696044922
2012-06-15,127.93038940429688
2012-06-18,123.61372375488281
2012-06-19,125.96827697753906
2012-06-20,126.40431213378906
2012-06-21,127.84319305419922
2012-06-22,127.93038940429688
2012-06-25,129.89251708984375
2012-06-26,130.02333068847656
2012-06-27,132.77032470703125
2012-06-28,133.81678771972656
2012-06-29,140.1827392578125
2012-07-02,153.39439392089844
2012-07-03,156.66461181640625
2012-07-04,168.48095703125
2012-07-05,177.72471618652344
2012-07-06,186.8377227783203
2012-07-09,173.05923461914062
2012-07-10,171.7947540283203
2012-07-11,175.06495666503906
2012-07-12,168.87338256835938
2012-07-13,168.8297576904297
2012-07-16,166.82403564453125
2012-07-17,172.66680908203125
2012-07-18,182.5210418701172
2012-07-19,182.8262481689453
2012-07-20,185.4860076904297
2012-07-23,197.00636291503906
2012-07-24,190.2638397216797
2012-07-25,186.1558074951172
2012-07-26,177.71649169921875
2012-07-27,182.1370849609375
2012-07-30,184.81625366210938
2012-07-31,190.2638397216797
2012-08-01,199.81944274902344
2012-08-02,205.31166076660156
2012-08-03,205.5349578857422
2012-08-06,200.08734130859375
2012-08-07,213.4830780029297
2012-08-08,211.0271759033203
2012-08-09,205.35633850097656
2012-08-10,202.8557891845703
2012-08-13,196.11328125
2012-08-14,199.7747802734375
2012-08-16,193.61273193359375
2012-08-17,190.57635498046875
2012-08-21,193.25550842285156
2012-08-22,189.8619384765625
2012-08-23,183.43199157714844
2012-08-24,186.4237060546875
2012-08-27,187.09349060058594
2012-08-28,184.10179138183594
2012-08-29,180.5295867919922
2012-08-30,179.68121337890625
2012-08-31,180.70822143554688
2012-09-03,188.38844299316406
2012-09-04,184.503662109375
2012-09-05,184.19110107421875
2012-09-06,187.048828125
2012-09-07,194.3271942138672
2012-09-10,187.3614044189453
2012-09-11,193.30018615722656
2012-09-12,194.77371215820312
2012-09-13,194.55044555664062
2012-09-14,191.6926727294922
2012-09-17,190.66566467285156
2012-09-18,195.35418701171875
2012-09-20,196.42584228515625
2012-09-21,199.50686645507812
2012-09-24,202.141357421875
2012-09-25,209.6429443359375
2012-09-26,231.9245147705078
2012-09-27,221.475830078125
2012-09-28,225.0926971435547
2012-10-01,225.4945526123047
2012-10-03,220.80606079101562
2012-10-04,222.7261199951172
2012-10-05,220.85067749023438
2012-10-08,225.0926971435547
2012-10-09,222.7261199951172
2012-10-10,215.71571350097656
2012-10-11,222.86007690429688
2012-10-12,231.2993927001953
2012-10-15,233.84454345703125
2012-10-16,230.27236938476562
2012-10-17,227.9058074951172
2012-10-18,232.10313415527344
2012-10-19,227.81649780273438
2012-10-22,248.13333129882812
2012-10-23,247.55288696289062
2012-10-25,242.06057739257812
2012-10-29,231.03146362304688
2012-10-30,227.1466827392578
2012-10-31,225.0926971435547
2012-11-01,247.8654327392578
2012-11-02,242.2838592529297
2012-11-05,253.17901611328125
2012-11-06,263.67236328125
2012-11-07,275.0587158203125
2012-11-08,277.8271484375
2012-11-09,288.1864929199219
2012-11-12,293.723388671875
2012-11-15,285.41802978515625
2012-11-16,275.1033630371094
2012-11-19,266.3514404296875
2012-11-20,259.0284729003906
2012-11-21,257.33172607421875
2012-11-22,272.78143310546875
2012-11-23,270.68280029296875
2012-11-26,264.65472412109375
2012-11-27,263.0025634765625
2012-11-29,268.04827880859375
2012-11-30,266.1728820800781
2012-12-03,259.9215393066406
2012-12-04,258.7159423828125
2012-12-05,257.86749267578125
2012-12-06,258.0461120605469
2012-12-07,255.94744873046875
2012-12-10,265.2798156738281
2012-12-11,274.5675354003906
2012-12-12,273.89776611328125
2012-12-13,271.7098083496094
2012-12-14,275.9070739746094
2012-12-17,280.72955322265625
2012-12-18,299.9300537109375
2012-12-19,295.9560546875
2012-12-20,297.5188903808594
2012-12-21,301.0464172363281
2012-12-24,320.9167175292969
2012-12-26,320.1575927734375
2012-12-27,322.2562561035156
2012-12-28,319.3091735839844
2012-12-31,321.80975341796875
2013-01-01,315.11187744140625
2013-01-02,319.1306457519531
2013-01-03,314.1741943359375
2013-01-04,305.1990661621094
2013-01-07,302.1180725097656
2013-01-08,296.8044128417969
2013-01-09,290.1065673828125
2013-01-10,284.70361328125
2013-01-11,280.4616394042969
2013-01-14,293.90203857421875
2013-01-15,300.91241455078125
2013-01-16,300.0194091796875
2013-01-17,303.72552490234375
2013-01-18,303.18975830078125
2013-01-21,307.20843505859375
2013-01-22,304.3059997558594
2013-01-23,300.55517578125
2013-01-24,293.5894775390625
2013-01-25,296.9383544921875
2013-01-28,291.044189453125
2013-01-29,288.0972595214844
2013-01-30,288.8116149902344
2013-01-31,285.9985656738281
2013-02-01,288.543701171875
2013-02-04,288.3651123046875
2013-02-05,283.40869140625
2013-02-06,282.6496276855469
2013-02-07,274.1209716796875
2013-02-08,283.14080810546875
2013-02-11,283.1853942871094
2013-02-12,278.8095703125
2013-02-13,282.3370361328125
2013-02-14,279.166748046875
2013-02-15,278.0057373046875
2013-02-18,276.2643127441406
2013-02-19,280.1044006347656
2013-02-20,284.0338439941406
2013-02-21,279.9704895019531
2013-02-22,280.0598449707031
2013-02-25,278.9434509277344
2013-02-26,273.89776611328125
2013-02-27,283.1853942871094
2013-02-28,284.0338439941406
2013-03-01,275.95172119140625
2013-03-04,265.45843505859375
2013-03-05,268.40545654296875
2013-03-06,265.5924072265625
2013-03-07,263.53839111328125
2013-03-08,270.2362060546875
2013-03-11,271.6204528808594
2013-03-12,264.3868408203125
2013-03-13,255.00978088378906
2013-03-14,257.242431640625
2013-03-15,251.16966247558594
2013-03-18,249.83009338378906
2013-03-19,248.49053955078125
2013-03-20,239.5154266357422
2013-03-21,246.83837890625
2013-03-22,235.09478759765625
2013-03-25,243.3108367919922
2013-03-26,233.53199768066406
2013-03-28,237.10415649414062
2013-04-01,247.41888427734375
2013-04-02,239.1581573486328
2013-04-03,240.1851806640625
2013-04-04,235.80923461914062
2013-04-05,228.0397186279297
2013-04-08,231.47799682617188
2013-04-09,224.15496826171875
2013-04-10,223.57452392578125
2013-04-11,226.5215301513672
2013-04-12,224.69082641601562
2013-04-15,223.44052124023438
2013-04-16,226.0750274658203
2013-04-17,228.1290283203125
2013-04-18,228.48626708984375
2013-04-22,225.89639282226562
2013-04-23,231.61192321777344
2013-04-25,234.2017364501953
2013-04-26,236.43438720703125
2013-04-29,230.942138671875
2013-04-30,234.78225708007812
2013-05-02,230.89749145507812
2013-05-03,228.35232543945312
2013-05-06,226.92343139648438
2013-05-07,242.95359802246094
2013-05-08,253.4022979736328
2013-05-09,256.5726013183594
2013-05-10,252.9110870361328
2013-05-13,245.54345703125
2013-05-14,230.67422485351562
2013-05-15,229.37930297851562
2013-05-16,229.6026153564453
2013-05-17,226.0303955078125
2013-05-20,221.475830078125
2013-05-21,216.6087188720703
2013-05-22,215.44775390625
2013-05-23,208.615966796875
2013-05-24,203.88279724121094
2013-05-27,207.4550018310547
2013-05-28,207.36570739746094
2013-05-29,201.7394561767578
2013-05-30,202.7664794921875
2013-05-31,210.58067321777344
2013-06-03,205.57957458496094
2013-06-04,201.91812133789062
2013-06-05,199.0157012939453
2013-06-06,205.31166076660156
2013-06-07,204.73118591308594
2013-06-10,213.5277099609375
2013-06-11,222.27957153320312
2013-06-12,222.27957153320312
2013-06-13,215.04592895507812
2013-06-14,211.60768127441406
2013-06-17,210.8932342529297
2013-06-18,212.50070190429688
2013-06-19,218.484130859375
2013-06-20,222.05633544921875
2013-06-21,212.8132781982422
2013-06-24,212.94725036621094
2013-06-25,210.35740661621094
2013-06-26,211.38441467285156
2013-06-27,203.7488250732422
2013-06-28,203.97210693359375
2013-07-01,205.62425231933594
2013-07-02,205.2223663330078
2013-07-03,201.56089782714844
2013-07-04,201.78411865234375
2013-07-05,200.04269409179688
2013-07-08,205.7582244873047
2013-07-09,207.0977783203125
2013-07-10,201.96273803710938
2013-07-11,199.7301025390625
2013-07-12,199.0157012939453
2013-07-15,208.03048706054688
2013-07-16,208.30642700195312
2013-07-17,202.78720092773438
2013-07-18,202.5572052001953
2013-07-19,199.1996612548828
2013-07-22,195.19818115234375
2013-07-23,196.44003295898438
2013-07-24,191.51864624023438
2013-07-25,189.2649688720703
2013-07-26,185.76942443847656
2013-07-29,169.11965942382812
2013-07-30,157.8970947265625
2013-07-31,166.91192626953125
2013-08-01,149.020263671875
2013-08-02,144.92686462402344
2013-08-05,142.6731414794922
2013-08-06,143.73098754882812
2013-08-07,140.51141357421875
2013-08-08,143.73098754882812
2013-08-12,160.1048583984375
2013-08-13,161.6686553955078
2013-08-14,166.03802490234375
2013-08-16,157.8511199951172
2013-08-19,156.1953582763672
2013-08-20,157.02322387695312
2013-08-21,160.24281311035156
2013-08-22,155.55145263671875
2013-08-23,165.34814453125
2013-08-26,167.78578186035156
2013-08-27,166.4519805908203
2013-08-28,163.1404266357422
2013-08-29,164.61221313476562
2013-08-30,163.50836181640625
2013-09-02,162.2205810546875
2013-09-03,161.2546844482422
2013-09-04,163.73834228515625
2013-09-05,164.290283203125
2013-09-06,166.2680206298828
2013-09-10,169.1656494140625
2013-09-11,169.5335693359375
2013-09-12,167.69381713867188
2013-09-13,172.3392333984375
2013-09-16,168.7056884765625
2013-09-17,167.73985290527344
2013-09-18,170.17750549316406
2013-09-19,174.82289123535156
2013-09-20,177.26058959960938
2013-09-23,179.9741973876953
2013-09-24,176.4786834716797
2013-09-25,175.3748321533203
2013-09-26,176.11074829101562
2013-09-27,174.5469207763672
2013-09-30,172.523193359375
2013-10-01,173.25909423828125
2013-10-03,178.8243408203125
2013-10-04,178.5943603515625
2013-10-07,179.1923370361328
2013-10-08,180.2961883544922
2013-10-09,178.4564208984375
2013-10-10,178.68634033203125
