Date,MHRIL
2013-04-29,104.8801040649414
2013-04-30,106.15237426757812
2013-05-02,106.6859130859375
2013-05-03,106.37809753417969
2013-05-06,104.42865753173828
2013-05-07,103.81303405761719
2013-05-08,104.03877258300781
2013-05-09,103.1358642578125
2013-05-10,103.17691040039062
2013-05-13,102.62284851074219
2013-05-14,102.17140197753906
2013-05-15,102.27400207519531
2013-05-16,102.3766098022461
2013-05-17,103.30003356933594
2013-05-20,102.10983276367188
2013-05-21,102.4997329711914
2013-05-22,102.19193267822266
2013-05-23,100.94017791748047
2013-05-24,100.63235473632812
2013-05-27,102.41764068603516
2013-05-28,102.80753326416016
2013-05-29,102.58181762695312
2013-05-30,102.23296356201172
2013-05-31,101.5557861328125
2013-06-03,101.67890930175781
2013-06-04,102.06880187988281
2013-06-05,100.7144546508789
2013-06-06,100.83757019042969
2013-06-07,100.28352355957031
2013-06-10,100.16040802001953
2013-06-11,98.49824523925781
2013-06-12,98.41614532470703
2013-06-13,97.75951385498047
2013-06-14,100.63235473632812
2013-06-17,100.42716217041016
2013-06-18,100.30404663085938
2013-06-19,99.2164535522461
2013-06-20,98.51875305175781
2013-06-21,98.84707641601562
2013-06-24,96.8155517578125
2013-06-25,96.46672821044922
2013-06-26,97.92366027832031
2013-06-27,99.33956909179688
2013-06-28,100.75550079345703
2013-07-01,101.06329345703125
2013-07-02,103.79251861572266
2013-07-03,102.540771484375
2013-07-04,103.46418762207031
2013-07-05,101.63787078857422
2013-07-08,100.73497009277344
2013-07-09,103.34107208251953
2013-07-10,103.40263366699219
2013-07-11,104.96649932861328
2013-07-12,105.04989624023438
2013-07-15,109.44957733154297
2013-07-16,107.03079986572266
2013-07-17,106.80142211914062
2013-07-18,107.1767578125
2013-07-19,107.9482650756836
2013-07-22,108.78231811523438
2013-07-23,108.42784881591797
2013-07-24,109.17849731445312
2013-07-25,108.46955871582031
2013-07-26,110.20022583007812
2013-07-29,107.96912384033203
2013-07-30,105.46692657470703
2013-07-31,104.27839660644531
2013-08-01,101.56769561767578
2013-08-02,98.31486511230469
2013-08-05,95.68757629394531
2013-08-06,94.58244323730469
2013-08-07,93.72753143310547
2013-08-08,93.53986358642578
2013-08-12,92.2262191772461
2013-08-13,92.2470703125
2013-08-14,91.7049331665039
2013-08-16,91.55896759033203
2013-08-19,92.14280700683594
2013-08-20,96.4173812866211
2013-08-21,93.83179473876953
2013-08-22,93.10198974609375
2013-08-23,94.3113784790039
2013-08-26,92.9143295288086
2013-08-27,90.89173126220703
2013-08-28,89.32786560058594
2013-08-29,90.51641082763672
2013-08-30,89.70320129394531
2013-09-02,90.24532318115234
2013-09-03,88.93167877197266
2013-09-04,88.22273254394531
2013-09-05,87.55548095703125
2013-09-06,87.0342025756836
2013-09-10,86.34609985351562
2013-09-11,87.99336242675781
2013-09-12,89.95341491699219
2013-09-13,90.64151000976562
2013-09-16,91.85089111328125
2013-09-17,92.47644805908203
2013-09-18,91.20449829101562
2013-09-19,91.49642181396484
2013-09-20,90.39129638671875
2013-09-23,90.82917022705078
2013-09-24,92.20538330078125
2013-09-25,91.72579193115234
2013-09-26,91.579833984375
2013-09-27,89.11934661865234
2013-09-30,89.45297241210938
2013-10-01,89.01509857177734
2013-10-03,89.03593444824219
2013-10-04,88.6397705078125
2013-10-07,88.55635070800781
2013-10-08,88.59806060791016
2013-10-09,88.51466369628906
2013-10-10,88.24357604980469
2013-10-11,88.30615234375
2013-10-14,89.80745697021484
2013-10-15,88.973388671875
2013-10-17,89.7657470703125
2013-10-18,90.78746795654297
2013-10-21,91.64238739013672
2013-10-22,92.12196350097656
2013-10-23,92.03855895996094
2013-10-24,91.8091812133789
2013-10-25,90.82917022705078
2013-10-28,89.16105651855469
2013-10-29,88.13932800292969
2013-10-30,89.32786560058594
2013-10-31,91.53813171386719
2013-11-01,95.02033233642578
2013-11-05,95.37479400634766
2013-11-06,96.85525512695312
2013-11-07,98.25231170654297
2013-11-08,99.4616928100586
2013-11-11,97.27228546142578
2013-11-12,98.60678100585938
2013-11-13,100.98385620117188
2013-11-14,105.6128921508789
2013-11-18,109.88745880126953
2013-11-19,108.761474609375
2013-11-20,107.61463165283203
2013-11-21,106.2593002319336
2013-11-22,102.3392105102539
2013-11-25,101.5051498413086
2013-11-26,104.02818298339844
2013-11-27,104.19498443603516
2013-11-28,105.48777770996094
2013-11-29,104.40351867675781
2013-12-02,105.17501068115234
2013-12-03,104.69541931152344
2013-12-04,105.98821258544922
2013-12-05,106.1758804321289
2013-12-06,105.94651794433594
2013-12-09,105.34182739257812
2013-12-10,104.09072875976562
2013-12-11,102.58943176269531
2013-12-12,101.83877563476562
2013-12-13,100.69194030761719
2013-12-16,100.00382995605469
2013-12-17,100.83789825439453
2013-12-18,101.77621459960938
2013-12-19,103.92391967773438
2013-12-20,104.75798034667969
2013-12-23,110.36703491210938
2013-12-24,110.61724853515625
2013-12-26,110.76322937011719
2013-12-27,110.17938232421875
2013-12-30,109.07424926757812
2013-12-31,108.24017333984375
2014-01-01,110.55470275878906
2014-01-02,108.2818832397461
2014-01-03,106.57205963134766
2014-01-06,109.28276062011719
2014-01-07,110.3670425415039
2014-01-08,109.97085571289062
2014-01-09,106.71802520751953
2014-01-10,106.55120849609375
2014-01-13,106.46781158447266
2014-01-14,105.21671295166016
2014-01-15,108.36529541015625
2014-01-16,107.9482650756836
2014-01-17,105.30012512207031
2014-01-20,105.52949523925781
2014-01-21,105.46693420410156
2014-01-22,104.75798034667969
2014-01-23,105.77970123291016
2014-01-24,102.38091278076172
2014-01-27,99.60765838623047
2014-01-28,100.2957534790039
2014-01-29,100.23320770263672
2014-01-30,96.14630889892578
2014-01-31,96.00035095214844
2014-02-03,94.35308074951172
2014-02-04,92.10112762451172
2014-02-05,93.37305450439453
2014-02-06,93.95689392089844
2014-02-07,95.0828857421875
2014-02-10,96.64674377441406
2014-02-11,95.24968719482422
2014-02-12,95.9794921875
2014-02-13,95.66673278808594
2014-02-14,94.6241455078125
2014-02-17,92.9143295288086
2014-02-18,93.89435577392578
2014-02-19,93.64412689208984
2014-02-20,95.9794921875
2014-02-21,96.20886993408203
2014-02-24,96.60504150390625
2014-02-25,96.14630889892578
2014-02-26,97.52251434326172
2014-02-28,99.35743713378906
2014-03-03,98.60678100585938
2014-03-04,99.50338745117188
2014-03-05,99.27403259277344
2014-03-06,98.5859375
2014-03-07,99.06550598144531
2014-03-10,98.5859375
2014-03-11,97.08463287353516
2014-03-12,98.16889953613281
2014-03-13,97.93953704833984
2014-03-14,97.8144302368164
2014-03-18,96.12545776367188
2014-03-19,98.5859375
2014-03-20,96.91781616210938
2014-03-21,97.4599609375
2014-03-24,97.06376647949219
2014-03-25,96.438232421875
2014-03-26,96.14630889892578
2014-03-27,96.08375549316406
2014-03-28,97.18887329101562
2014-03-31,97.43909454345703
2014-04-01,96.93866729736328
2014-04-02,98.29400634765625
2014-04-03,102.1723861694336
2014-04-04,103.25667572021484
2014-04-07,102.71453857421875
2014-04-09,102.81878662109375
2014-04-10,103.25666809082031
2014-04-11,103.88220977783203
2014-04-15,101.96387481689453
2014-04-16,101.00470733642578
2014-04-17,101.63025665283203
2014-04-21,101.25492858886719
2014-04-22,101.44259643554688
2014-04-23,100.8170394897461
2014-04-24,100.8170394897461
2014-04-25,100.17063903808594
2014-04-28,99.71192932128906
2014-04-29,99.71192932128906
2014-04-30,97.564208984375
2014-05-02,97.96038055419922
2014-05-05,98.98210906982422
2014-05-06,99.16976928710938
2014-05-07,97.12633514404297
2014-05-08,96.2922592163086
2014-05-09,97.2305908203125
2014-05-12,99.83702850341797
2014-05-13,99.44084167480469
2014-05-14,99.8161849975586
2014-05-15,98.43997955322266
2014-05-16,99.9204330444336
2014-05-19,101.29662322998047
2014-05-20,108.19847869873047
2014-05-21,108.67805480957031
2014-05-22,110.78406524658203
2014-05-23,120.35491943359375
2014-05-26,113.26539611816406
2014-05-27,111.63899230957031
2014-05-28,112.01432037353516
2014-05-29,110.9925765991211
2014-05-30,112.51473236083984
2014-06-02,113.51561737060547
2014-06-03,113.056884765625
2014-06-04,125.025634765625
2014-06-05,124.3583984375
2014-06-06,124.9422378540039
2014-06-09,130.03001403808594
2014-06-10,130.6138458251953
2014-06-11,130.32191467285156
2014-06-12,128.23680114746094
2014-06-13,123.27412414550781
2014-06-16,124.85883331298828
2014-06-17,126.90226745605469
2014-06-18,124.00392150878906
2014-06-19,124.31670379638672
2014-06-20,123.4826431274414
2014-06-23,124.3792495727539
2014-06-24,127.50696563720703
2014-06-25,127.17337036132812
2014-06-26,129.42532348632812
2014-06-27,131.1351318359375
2014-06-30,132.24026489257812
2014-07-01,132.59475708007812
2014-07-02,131.44790649414062
2014-07-03,132.11514282226562
2014-07-04,133.42880249023438
2014-07-07,137.1195068359375
2014-07-08,130.90576171875
2014-07-09,128.19508361816406
2014-07-10,128.8206329345703
2014-07-11,125.77629089355469
2014-07-14,123.42008972167969
2014-07-15,125.79715728759766
2014-07-16,127.42356872558594
2014-07-17,130.80149841308594
2014-07-18,131.6564178466797
2014-07-21,130.1551055908203
2014-07-22,129.50872802734375
2014-07-23,128.4244384765625
2014-07-24,128.96658325195312
2014-07-25,125.08821868896484
2014-07-28,124.6711654663086
2014-07-30,121.56430053710938
2014-07-31,122.06472778320312
2014-08-01,120.43831634521484
2014-08-04,120.10469055175781
2014-08-05,120.00042724609375
2014-08-06,118.9578628540039
2014-08-07,117.39399719238281
2014-08-08,117.24803161621094
2014-08-11,117.31057739257812
2014-08-12,119.10382080078125
2014-08-13,119.90742492675781
2014-08-14,121.91646575927734
2014-08-18,123.2699203491211
2014-08-19,128.59915161132812
2014-08-20,129.04324340820312
2014-08-21,128.21849060058594
2014-08-22,129.1701202392578
2014-08-25,125.89222717285156
2014-08-26,123.14302062988281
2014-08-27,125.55387115478516
2014-08-28,126.69584655761719
2014-09-01,127.37255859375
2014-09-02,126.8227310180664
2014-09-03,125.76534271240234
2014-09-04,124.47533416748047
2014-09-05,126.315185546875
2014-09-08,126.5055160522461
2014-09-09,125.51156616210938
2014-09-10,127.05534362792969
2014-09-11,125.68074798583984
2014-09-12,125.80763244628906
2014-09-15,128.51455688476562
2014-09-16,126.27288055419922
2014-09-17,124.58108520507812
2014-09-18,126.6535415649414
2014-09-19,125.68074798583984
2014-09-22,125.84994506835938
2014-09-23,123.94664764404297
2014-09-24,122.61433410644531
2014-09-25,117.8349609375
2014-09-26,116.56610107421875
2014-09-29,125.17321014404297
2014-09-30,121.51465606689453
2014-10-01,120.75334167480469
2014-10-07,121.07054901123047
2014-10-08,120.94366455078125
2014-10-09,121.89530944824219
2014-10-10,120.0977554321289
2014-10-13,117.81381225585938
2014-10-14,118.4482421875
2014-10-15,118.4482421875
2014-10-16,120.01317596435547
2014-10-17,119.73824310302734
2014-10-20,120.11890411376953
2014-10-21,120.58415985107422
2014-10-22,121.57809448242188
2014-10-27,122.08564758300781
2014-10-28,121.11284637451172
2014-10-29,122.17023468017578
2014-10-30,121.76842498779297
2014-10-31,121.51465606689453
2014-11-03,122.02220153808594
2014-11-05,119.04037475585938
2014-11-07,117.7503662109375
2014-11-10,118.63856506347656
2014-11-11,119.44217681884766
2014-11-12,118.61742401123047
2014-11-13,116.56610107421875
2014-11-14,116.60839080810547
2014-11-17,115.86821746826172
2014-11-18,116.86216735839844
2014-11-19,116.27003479003906
2014-11-20,114.43018341064453
2014-11-21,113.4785385131836
2014-11-24,112.35770416259766
2014-11-25,106.77471160888672
2014-11-26,106.56324005126953
2014-11-27,106.20372009277344
2014-11-28,109.27013397216797
2014-12-01,112.52688598632812
2014-12-02,113.1824722290039
2014-12-03,115.12805938720703
2014-12-04,112.52688598632812
2014-12-05,112.25196838378906
2014-12-08,113.05558013916016
2014-12-09,111.70213317871094
2014-12-10,113.56312561035156
2014-12-11,111.59638214111328
2014-12-12,109.88343048095703
2014-12-15,108.02242279052734
2014-12-16,105.16748046875
2014-12-17,103.47566986083984
2014-12-18,106.35175323486328
2014-12-19,106.43634796142578
2014-12-22,105.61158752441406
2014-12-23,104.9983139038086
2014-12-24,104.59649658203125
2014-12-26,105.71733093261719
2014-12-29,106.58438110351562
2014-12-30,107.55718231201172
2014-12-31,106.49978637695312
2015-01-01,108.572265625
2015-01-02,109.31243896484375
2015-01-05,114.02837371826172
2015-01-06,110.3909683227539
2015-01-07,108.65686798095703
2015-01-08,111.15228271484375
2015-01-09,113.4785385131836
2015-01-12,112.0827865600586
2015-01-13,110.96195983886719
2015-01-14,110.4755630493164
2015-01-15,111.80786895751953
2015-01-16,111.00425720214844
2015-01-19,112.54802703857422
2015-01-20,115.27608489990234
2015-01-21,114.38787841796875
2015-01-22,114.30329132080078
2015-01-23,114.78968811035156
2015-01-27,112.84410858154297
2015-01-28,111.2791748046875
2015-01-29,111.15228271484375
2015-01-30,110.53900146484375
2015-02-02,111.21573638916016
2015-02-03,111.44835662841797
2015-02-04,113.41509246826172
2015-02-05,111.51180267333984
2015-02-06,109.1644058227539
2015-02-09,109.41817474365234
2015-02-10,108.6780014038086
2015-02-11,110.66588592529297
2015-02-12,112.0827865600586
2015-02-13,111.25802612304688
2015-02-16,111.1099853515625
2015-02-18,110.58129119873047
2015-02-19,108.65686798095703
2015-02-20,108.88948059082031
2015-02-23,109.185546875
2015-02-24,109.43932342529297
2015-02-25,109.968017578125
2015-02-26,108.02242279052734
2015-02-27,109.10096740722656
2015-03-02,110.43326568603516
2015-03-03,110.79277038574219
2015-03-04,113.56312561035156
2015-03-05,115.88937377929688
2015-03-09,114.49362182617188
2015-03-10,112.78065490722656
2015-03-11,110.22178649902344
2015-03-12,112.16737365722656
2015-03-13,112.04048156738281
2015-03-16,113.24591064453125
2015-03-17,114.93772888183594
2015-03-18,113.45738220214844
2015-03-19,114.49362182617188
2015-03-20,111.06769561767578
2015-03-23,109.92572021484375
2015-03-24,110.0526123046875
2015-03-25,109.79883575439453
2015-03-26,108.78374481201172
2015-03-27,107.17652130126953
2015-03-30,107.4514389038086
2015-03-31,109.03752136230469
2015-04-01,114.19755554199219
2015-04-06,113.75345611572266
2015-04-07,113.90148162841797
2015-04-08,121.30317687988281
2015-04-09,121.11284637451172
2015-04-10,119.65365600585938
2015-04-13,119.54791259765625
2015-04-15,115.86821746826172
2015-04-16,115.08576202392578
2015-04-17,111.8924560546875
2015-04-20,110.8562240600586
2015-04-21,109.86227416992188
2015-04-22,109.968017578125
2015-04-23,109.968017578125
2015-04-24,109.65079498291016
2015-04-27,106.49978637695312
2015-04-28,107.49373626708984
2015-04-29,106.75357055664062
2015-04-30,108.95292663574219
2015-05-04,110.64473724365234
2015-05-05,109.84112548828125
2015-05-06,106.43634796142578
2015-05-07,105.65388488769531
2015-05-08,105.73847198486328
2015-05-11,105.54813385009766
2015-05-12,105.29437255859375
2015-05-13,105.2520751953125
2015-05-14,104.89257049560547
2015-05-15,105.86536407470703
2015-05-18,106.49978637695312
2015-05-19,104.00436401367188
2015-05-20,104.61764526367188
2015-05-21,104.78682708740234
2015-05-22,104.51190948486328
2015-05-25,104.8291244506836
2015-05-26,106.11913299560547
2015-05-27,104.55420684814453
2015-05-28,103.4122314453125
2015-05-29,104.76567840576172
2015-06-01,104.51190948486328
2015-06-02,102.7989501953125
2015-06-03,99.66908264160156
2015-06-04,100.705322265625
2015-06-05,101.19172668457031
2015-06-08,100.66302490234375
2015-06-09,99.66908264160156
2015-06-10,101.55123138427734
2015-06-11,101.9107437133789
2015-06-12,100.66302490234375
2015-06-15,100.66302490234375
2015-06-16,101.65697479248047
2015-06-17,102.14337158203125
2015-06-18,101.95304107666016
2015-06-19,102.41828918457031
2015-06-22,102.6297607421875
2015-06-23,102.9046859741211
2015-06-24,103.4122314453125
2015-06-25,103.03157043457031
2015-06-26,107.40914916992188
2015-06-29,103.4122314453125
2015-06-30,102.7989501953125
2015-07-01,104.0255126953125
2015-07-02,104.49076843261719
2015-07-03,103.79289245605469
2015-07-06,105.16748046875
2015-07-07,118.59626770019531
2015-07-08,117.36971282958984
2015-07-09,114.68395233154297
2015-07-10,118.91348266601562
2015-07-13,117.53888702392578
2015-07-14,123.33336639404297
2015-07-15,121.09170532226562
2015-07-16,119.65473175048828
2015-07-17,122.57157135009766
2015-07-20,120.25525665283203
2015-07-21,119.35446166992188
2015-07-22,122.65736389160156
2015-07-23,122.2498550415039
2015-07-24,121.71367645263672
2015-07-27,120.19091796875
2015-07-28,123.49380493164062
2015-07-29,122.95762634277344
2015-07-30,124.43749237060547
2015-07-31,123.25788879394531
2015-08-03,135.2040557861328
2015-08-04,139.42916870117188
2015-08-05,135.7831268310547
2015-08-06,138.0780029296875
2015-08-07,137.28445434570312
2015-08-10,137.94931030273438
2015-08-11,137.97076416015625
2015-08-12,129.79933166503906
2015-08-13,128.3623504638672
2015-08-14,133.46682739257812
2015-08-17,137.54180908203125
2015-08-18,137.2630157470703
2015-08-19,139.3219451904297
2015-08-20,134.94668579101562
2015-08-21,138.44261169433594
2015-08-24,122.78604125976562
2015-08-25,126.0460433959961
2015-08-26,121.0916976928711
2015-08-27,125.81012725830078
2015-08-28,125.68144226074219
2015-08-31,128.94143676757812
2015-09-01,126.3463134765625
2015-09-02,126.4749984741211
2015-09-03,128.21221923828125
2015-09-04,124.05144500732422
2015-09-07,122.97906494140625
2015-09-08,123.9870834350586
2015-09-09,125.0165786743164
2015-09-10,124.69486236572266
2015-09-11,126.21761322021484
2015-09-14,127.07551574707031
2015-09-15,124.60906982421875
2015-09-16,124.5018310546875
2015-09-18,127.44010925292969
2015-09-21,130.12103271484375
2015-09-22,128.5982666015625
2015-09-23,128.51248168945312
2015-09-24,131.51512145996094
2015-09-28,128.68405151367188
2015-09-29,125.96025848388672
2015-09-30,128.7913055419922
2015-10-01,128.533935546875
2015-10-05,137.13430786132812
2015-10-06,138.63563537597656
2015-10-07,137.1986541748047
2015-10-08,135.82603454589844
2015-10-09,141.8956298828125
2015-10-12,144.96258544921875
2015-10-13,151.20376586914062
2015-10-14,169.21954345703125
2015-10-15,180.02902221679688
2015-10-16,169.79861450195312
2015-10-19,170.2061309814453
2015-10-20,168.53323364257812
2015-10-21,176.2113800048828
2015-10-23,170.67794799804688
2015-10-26,169.62704467773438
2015-10-27,175.26771545410156
2015-10-28,169.19810485839844
2015-10-29,165.14454650878906
2015-10-30,167.50375366210938
2015-11-02,158.7532501220703
2015-11-03,154.59246826171875
2015-11-04,155.38600158691406
2015-11-05,153.67022705078125
2015-11-06,154.549560546875
2015-11-09,153.79891967773438
2015-11-10,154.7640380859375
2015-11-13,162.87112426757812
2015-11-16,166.79598999023438
2015-11-17,169.6484832763672
2015-11-18,171.57875061035156
2015-11-19,172.22216796875
2015-11-20,177.84136962890625
2015-11-23,177.88427734375
2015-11-24,176.91912841796875
2015-11-26,177.0049285888672
2015-11-27,177.04783630371094
2015-11-30,182.3024139404297
2015-12-01,181.12283325195312
2015-12-02,179.38558959960938
2015-12-03,181.61611938476562
2015-12-04,178.05584716796875
2015-12-07,172.97283935546875
2015-12-08,172.92994689941406
2015-12-09,170.5063934326172
2015-12-10,169.51980590820312
2015-12-11,169.84152221679688
2015-12-14,169.2410125732422
2015-12-15,176.53309631347656
2015-12-16,179.5357208251953
2015-12-17,182.8171844482422
2015-12-18,180.4579620361328
2015-12-21,181.53030395507812
2015-12-22,182.538330078125
2015-12-23,193.862548828125
2015-12-24,194.7847900390625
2015-12-28,188.9510955810547
2015-12-29,188.26478576660156
2015-12-30,188.6508331298828
2015-12-31,195.9429473876953
2016-01-01,190.75267028808594
2016-01-04,189.0154266357422
2016-01-05,186.74203491210938
2016-01-06,188.11465454101562
2016-01-07,182.4739990234375
2016-01-08,186.4417724609375
2016-01-11,186.2701873779297
2016-01-12,183.09597778320312
2016-01-13,167.93270874023438
2016-01-14,161.75588989257812
2016-01-15,159.39663696289062
2016-01-18,151.86865234375
2016-01-19,157.14468383789062
2016-01-20,152.5978546142578
2016-01-21,157.68087768554688
2016-01-22,160.9408721923828
2016-01-25,162.14193725585938
2016-01-27,162.52796936035156
2016-01-28,162.8496856689453
2016-01-29,170.97821044921875
2016-02-01,169.94876098632812
2016-02-02,166.19546508789062
2016-02-03,159.37521362304688
2016-02-04,157.50929260253906
2016-02-05,161.06956481933594
2016-02-08,161.9488983154297
2016-02-09,157.31626892089844
2016-02-10,154.7425994873047
2016-02-11,144.1904754638672
2016-02-12,151.73995971679688
2016-02-15,158.7532501220703
2016-02-16,150.13140869140625
2016-02-17,149.23062133789062
2016-02-18,153.47718811035156
2016-02-19,152.6836395263672
2016-02-22,154.46377563476562
2016-02-23,157.7666473388672
2016-02-24,152.72654724121094
2016-02-25,156.95166015625
2016-02-26,154.31362915039062
2016-02-29,155.04286193847656
2016-03-01,157.8739013671875
2016-03-02,164.15797424316406
2016-03-03,166.9461212158203
2016-03-04,164.58692932128906
2016-03-08,165.33758544921875
2016-03-09,166.53863525390625
2016-03-10,162.4421844482422
2016-03-11,160.2545623779297
2016-03-14,162.59231567382812
2016-03-15,160.5333709716797
2016-03-16,163.0856170654297
2016-03-17,162.09902954101562
2016-03-18,160.74786376953125
2016-03-21,160.87652587890625
2016-03-22,160.7049560546875
2016-03-23,160.74786376953125
2016-03-28,160.0186309814453
2016-03-29,160.61917114257812
2016-03-30,164.41534423828125
2016-03-31,165.80941772460938
2016-04-01,165.05874633789062
2016-04-04,171.66453552246094
2016-04-05,173.87362670898438
2016-04-06,173.63771057128906
2016-04-07,173.6162567138672
2016-04-08,173.08006286621094
2016-04-11,176.81190490722656
2016-04-12,178.870849609375
2016-04-13,178.74217224121094
2016-04-18,180.26492309570312
2016-04-20,180.69387817382812
2016-04-21,178.29177856445312
2016-04-22,174.66717529296875
2016-04-25,171.1283721923828
2016-04-26,171.10691833496094
2016-04-27,167.3107452392578
2016-04-28,165.89520263671875
2016-04-29,171.04257202148438
2016-05-02,172.56533813476562
2016-05-03,171.21414184570312
2016-05-04,175.63230895996094
2016-05-05,173.1015167236328
2016-05-06,176.18994140625
2016-05-09,173.48757934570312
2016-05-10,172.0505828857422
2016-05-11,169.97021484375
2016-05-12,173.14439392089844
2016-05-13,171.83612060546875
2016-05-16,174.92454528808594
2016-05-17,180.35072326660156
2016-05-18,181.12283325195312
2016-05-19,176.74755859375
2016-05-20,171.0211181640625
2016-05-23,171.10691833496094
2016-05-24,170.18467712402344
2016-05-25,171.7288818359375
2016-05-26,170.3562469482422
2016-05-27,168.8120574951172
2016-05-30,172.13638305664062
2016-05-31,177.84136962890625
2016-06-01,176.9405975341797
2016-06-02,173.55191040039062
2016-06-03,171.943359375
2016-06-06,174.86021423339844
2016-06-07,175.5036163330078
2016-06-08,175.63230895996094
2016-06-09,175.09613037109375
2016-06-10,171.83612060546875
2016-06-13,174.0880889892578
2016-06-14,175.0103302001953
2016-06-15,175.88967895507812
2016-06-16,175.56796264648438
2016-06-17,176.29718017578125
2016-06-20,176.49020385742188
2016-06-21,176.55453491210938
2016-06-22,176.40440368652344
2016-06-23,177.36952209472656
2016-06-24,172.45809936523438
2016-06-27,174.21676635742188
2016-06-28,175.18191528320312
2016-06-29,177.36952209472656
2016-06-30,177.4338836669922
2016-07-01,176.64031982421875
2016-07-04,183.5892791748047
2016-07-05,178.78506469726562
2016-07-07,177.2194061279297
2016-07-08,176.83334350585938
2016-07-11,179.38558959960938
2016-07-12,180.35072326660156
2016-07-13,180.00755310058594
2016-07-14,179.70729064941406
2016-07-15,180.00755310058594
2016-07-18,178.48480224609375
2016-07-19,178.9351806640625
2016-07-20,180.7796630859375
2016-07-21,184.27415466308594
2016-07-22,184.42608642578125
2016-07-25,186.55316162109375
2016-07-26,184.92529296875
2016-07-27,187.55157470703125
2016-07-28,192.00108337402344
2016-07-29,190.6987762451172
2016-08-01,184.33926391601562
2016-08-02,177.67588806152344
2016-08-03,178.2836151123047
2016-08-04,178.99986267089844
2016-08-05,181.82150268554688
2016-08-08,180.06341552734375
2016-08-09,177.41542053222656
2016-08-10,179.3688507080078
2016-08-11,179.78125
2016-08-12,180.5626220703125
2016-08-16,180.0417022705078
2016-08-17,180.32386779785156
2016-08-18,184.44778442382812
2016-08-19,198.59934997558594
2016-08-22,199.57606506347656
2016-08-23,206.2611541748047
2016-08-24,216.7663116455078
2016-08-25,216.33221435546875
2016-08-26,209.5168914794922
2016-08-29,211.0796356201172
2016-08-30,211.42691040039062
2016-08-31,211.88272094726562
2016-09-01,206.36968994140625
2016-09-02,212.51214599609375
2016-09-06,207.78050231933594
2016-09-07,206.1526336669922
2016-09-08,207.04254150390625
2016-09-09,200.2272186279297
2016-09-12,194.17156982421875
2016-09-14,199.68460083007812
2016-09-15,200.1837921142578
2016-09-16,196.7110137939453
2016-09-19,193.9545135498047
2016-09-20,202.9403076171875
2016-09-21,203.048828125
2016-09-22,207.0208282470703
2016-09-23,204.0472869873047
2016-09-26,201.87677001953125
2016-09-27,202.02870178222656
2016-09-28,200.90005493164062
2016-09-29,193.80258178710938
2016-09-30,193.91110229492188
2016-10-03,201.39927673339844
2016-10-04,201.63803100585938
2016-10-05,200.31402587890625
2016-10-06,198.57763671875
2016-10-07,198.81640625
2016-10-10,202.0504150390625
2016-10-13,198.2520751953125
2016-10-14,197.18853759765625
2016-10-17,193.97622680664062
2016-10-18,197.18853759765625
2016-10-19,193.41189575195312
2016-10-20,192.37005615234375
2016-10-21,192.78245544433594
2016-10-24,201.0085906982422
2016-10-25,198.90321350097656
2016-10-26,196.14669799804688
2016-10-27,193.17312622070312
2016-10-28,193.60723876953125
2016-11-01,197.90480041503906
2016-11-02,192.45687866210938
2016-11-03,189.83058166503906
2016-11-04,188.48489379882812
2016-11-07,191.06776428222656
2016-11-08,194.84442138671875
2016-11-09,187.52987670898438
2016-11-10,187.0089569091797
2016-11-11,180.58432006835938
2016-11-15,178.56576538085938
2016-11-16,181.66957092285156
2016-11-17,183.49278259277344
2016-11-18,180.62774658203125
2016-11-21,175.98291015625
2016-11-22,175.7875518798828
2016-11-23,177.17666625976562
2016-11-24,173.33489990234375
2016-11-25,177.15496826171875
2016-11-28,176.74256896972656
2016-11-29,175.15811157226562
2016-11-30,173.5519561767578
2016-12-01,174.52867126464844
2016-12-02,170.20941162109375
2016-12-05,174.50697326660156
2016-12-06,171.5550994873047
2016-12-07,172.94422912597656
2016-12-08,172.72715759277344
2016-12-09,173.53025817871094
2016-12-12,171.57681274414062
2016-12-13,172.835693359375
2016-12-14,170.83885192871094
2016-12-15,171.83726501464844
2016-12-16,175.28834533691406
2016-12-19,173.5519561767578
2016-12-20,173.44342041015625
2016-12-21,172.07603454589844
2016-12-22,171.83726501464844
2016-12-23,170.83885192871094
2016-12-26,169.31951904296875
2016-12-27,168.6900634765625
2016-12-28,169.99237060546875
2016-12-29,172.14114379882812
2016-12-30,172.79229736328125
2017-01-02,173.5736541748047
2017-01-03,175.3534698486328
2017-01-04,173.0093231201172
2017-01-05,174.31161499023438
2017-01-06,171.4248809814453
2017-01-09,170.99078369140625
2017-01-10,169.27610778808594
2017-01-11,174.3767547607422
2017-01-12,174.20310974121094
2017-01-13,173.48684692382812
2017-01-16,173.0093231201172
2017-01-17,173.70388793945312
2017-01-18,174.26821899414062
2017-01-19,174.83255004882812
2017-01-20,177.26348876953125
2017-01-23,177.4371337890625
2017-01-24,180.41067504882812
2017-01-25,180.95330810546875
2017-01-27,179.45567321777344
2017-01-30,178.52235412597656
2017-01-31,181.75637817382812
2017-02-01,183.79664611816406
2017-02-02,188.61512756347656
2017-02-03,197.31875610351562
2017-02-06,191.97938537597656
2017-02-07,192.69564819335938
2017-02-08,190.7855987548828
2017-02-09,190.24298095703125
2017-02-10,191.197998046875
2017-02-13,190.72047424316406
2017-02-14,191.89254760742188
2017-02-15,190.39492797851562
2017-02-16,192.78245544433594
