Date,KPIGREEN
2025-05-15,449.9757385253906
2025-05-16,440.74267578125
2025-05-19,484.8119201660156
2025-05-20,482.3664245605469
2025-05-21,473.4826965332031
2025-05-22,466.74505615234375
2025-05-23,462.7523498535156
2025-05-26,469.2903747558594
2025-05-27,468.29217529296875
2025-05-28,467.7930908203125
2025-05-29,491.1502990722656
2025-05-30,486.9580078125
2025-06-02,490.55145263671875
2025-06-03,481.1686096191406
2025-06-04,504.6255798339844
2025-06-05,502.5295104980469
2025-06-06,518.6998901367188
2025-06-09,513.110107421875
2025-06-10,517.2525024414062
2025-06-11,528.3820190429688
2025-06-12,507.0212707519531
2025-06-13,497.8879699707031
2025-06-16,496.2409973144531
2025-06-17,486.1594543457031
2025-06-18,479.7711486816406
2025-06-19,467.0444641113281
2025-06-20,477.8247375488281
2025-06-23,477.5252380371094
2025-06-24,492.3980407714844
2025-06-25,497.6384582519531
2025-06-26,496.2409973144531
2025-06-27,494.1947326660156
2025-06-30,513.708984375
2025-07-01,527.8829956054688
2025-07-02,513.8587036132812
2025-07-03,512.3114624023438
2025-07-04,516.404052734375
2025-07-07,512.0120849609375
2025-07-08,506.27264404296875
2025-07-09,516.404052734375
2025-07-10,533.17333984375
2025-07-11,520.2969360351562
2025-07-14,526.3857421875
2025-07-15,539.0625610351562
2025-07-16,555.4325561523438
2025-07-17,550.3418579101562
2025-07-18,546.6985473632812
2025-07-21,545.7003784179688
2025-07-22,541.4083251953125
2025-07-23,528.6815185546875
2025-07-24,533.4728393554688
2025-07-25,518.8994750976562
2025-07-28,499.8843078613281
2025-07-29,521.6943969726562
2025-07-30,513.8087768554688
2025-07-31,511.8125
2025-08-01,522.8422241210938
2025-08-04,538.5135498046875
2025-08-05,531.5263671875
2025-08-06,531.0772094726562
2025-08-07,511.8125
2025-08-08,505.5240173339844
2025-08-11,524.6964721679688
2025-08-12,514.1116333007812
2025-08-13,514.7108154296875
2025-08-14,507.9205322265625
2025-08-18,514.361328125
2025-08-19,532.7848510742188
2025-08-20,520.8020629882812
2025-08-21,516.458251953125
2025-08-22,518.1058959960938
2025-08-25,509.26861572265625
2025-08-26,497.58538818359375
2025-08-28,482.6568298339844
2025-08-29,480.5099182128906
2025-09-01,491.2445068359375
2025-09-02,491.3443298339844
2025-09-03,495.6881103515625
2025-09-04,488.6482238769531
2025-09-05,486.15179443359375
2025-09-08,484.304443359375
2025-09-09,475.9664001464844
2025-09-10,481.05914306640625
2025-09-11,479.9107360839844
2025-09-12,481.8587951660156
2025-09-15,480.06060791015625
2025-09-16,486.05450439453125
2025-09-17,486.5539855957031
2025-09-18,480.3603210449219
2025-09-19,480.8098449707031
2025-09-22,479.8608093261719
2025-09-23,476.96380615234375
2025-09-24,464.72625732421875
2025-09-25,470.0707702636719
2025-09-26,446.9443664550781
2025-09-29,441.449951171875
2025-09-30,438.0035095214844
2025-10-01,445.2960510253906
2025-10-03,452.13909912109375
2025-10-06,442.5488586425781
2025-10-07,431.56005859375
2025-10-08,424.6170959472656
2025-10-09,421.37042236328125
2025-10-10,442.1492614746094
2025-10-13,450.2909851074219
2025-10-14,450.4407958984375
2025-10-15,448.4927978515625
2025-10-16,459.28179931640625
2025-10-17,477.9627685546875
2025-10-20,496.0942687988281
2025-10-21,504.58563232421875
2025-10-23,508.08203125
2025-10-24,517.1727905273438
2025-10-27,521.668212890625
2025-10-28,522.1177368164062
2025-10-29,531.1585693359375
2025-10-30,533.8557739257812
2025-10-31,534.7548828125
2025-11-03,538.2512817382812
2025-11-04,531.5081787109375
2025-11-06,510.2298583984375
2025-11-07,502.68756103515625
2025-11-10,483.8067932128906
2025-11-11,485.80474853515625
2025-11-12,485.4051513671875
2025-11-13,471.5692443847656
2025-11-14,469.1704406738281
2025-11-17,466.6716613769531
2025-11-18,463.9729919433594
2025-11-19,462.1239013671875
2025-11-20,464.1728820800781
2025-11-21,449.1802062988281
2025-11-24,436.2865295410156
2025-11-25,440.83428955078125
2025-11-26,442.83331298828125
2025-11-27,438.6353759765625
2025-11-28,431.18902587890625
2025-12-01,424.0425109863281
2025-12-02,429.68975830078125
2025-12-03,446.2816467285156
2025-12-04,441.5339660644531
2025-12-05,423.34283447265625
2025-12-08,394.9067687988281
2025-12-09,398.95477294921875
2025-12-10,393.2076110839844
2025-12-11,399.9043273925781
2025-12-12,424.5422668457031
2025-12-15,432.1385498046875
2025-12-16,424.84210205078125
2025-12-17,416.74609375
2025-12-18,422.2933654785156
2025-12-19,417.5456848144531
2025-12-22,420.0444641113281
2025-12-23,420.5942077636719
2025-12-24,426.1415100097656
2025-12-26,416.19635009765625
2025-12-29,404.6520080566406
2025-12-30,473.9681091308594
2025-12-31,502.45416259765625
2026-01-01,485.0126953125
2026-01-02,484.9127197265625
2026-01-05,490.8098449707031
2026-01-06,475.2674560546875
2026-01-07,486.8617858886719
2026-01-08,462.7735595703125
2026-01-09,446.7814025878906
2026-01-12,441.234130859375
2026-01-13,447.83087158203125
2026-01-14,432.73828125
2026-01-15,432.73828125
2026-01-16,443.4830322265625
2026-01-19,442.2835998535156
2026-01-20,442.6334228515625
2026-01-21,431.239013671875
2026-01-22,433.83770751953125
2026-01-23,409.8494567871094
2026-01-27,408.75
2026-01-28,406.04998779296875
2026-01-29,400.3500061035156
2026-01-30,395.75
2026-02-02,391.8999938964844
2026-02-03,401.6499938964844
2026-02-04,412.20001220703125
2026-02-05,405.25
2026-02-06,402.0
2026-02-09,418.8999938964844
2026-02-10,420.75
2026-02-11,421.8999938964844
2026-02-12,412.04998779296875
2026-02-13,402.8500061035156
2026-02-16,404.6000061035156
2026-02-17,407.25
2026-02-18,404.3999938964844
2026-02-19,394.8500061035156
2026-02-20,397.3999938964844
2026-02-23,394.20001220703125
2026-02-24,385.70001220703125
2026-02-25,383.6499938964844
2026-02-26,382.95001220703125
2026-02-27,386.1499938964844
2026-03-02,361.79998779296875
2026-03-04,347.5
2026-03-05,351.6499938964844
2026-03-06,350.04998779296875
2026-03-09,339.20001220703125
2026-03-10,356.45001220703125
2026-03-11,363.70001220703125
2026-03-12,394.70001220703125
2026-03-13,401.6000061035156
2026-03-16,380.29998779296875
2026-03-17,381.8999938964844
2026-03-18,385.25
2026-03-19,374.1499938964844
2026-03-20,378.0
2026-03-23,357.95001220703125
2026-03-24,375.5
2026-03-25,383.95001220703125
2026-03-27,368.6499938964844
2026-03-30,351.20001220703125
2026-04-01,387.70001220703125
2026-04-02,387.20001220703125
2026-04-06,390.3500061035156
2026-04-07,388.20001220703125
2026-04-08,407.1000061035156
2026-04-09,404.1499938964844
2026-04-10,411.1000061035156
2026-04-13,417.20001220703125
2026-04-15,434.5
2026-04-16,440.8999938964844
2026-04-17,448.25
2026-04-20,440.54998779296875
2026-04-21,442.8500061035156
2026-04-22,454.1000061035156
2026-04-23,459.25
2026-04-24,448.8999938964844
2026-04-27,461.1499938964844
2026-04-28,459.6499938964844
2026-04-29,451.20001220703125
2026-04-30,447.95001220703125
2026-05-01,447.95001220703125
2026-05-04,459.04998779296875
2026-05-05,455.8500061035156
2026-05-06,482.3500061035156
2026-05-07,488.25
2026-05-08,476.20001220703125
2026-05-11,455.54998779296875
2026-05-12,432.70001220703125
2026-05-13,435.29998779296875
2026-05-14,427.1499938964844
2026-05-15,420.6000061035156
2026-05-18,421.25
2026-05-19,438.0
2026-05-20,433.70001220703125
2026-05-21,430.45001220703125
2026-05-22,426.79998779296875
2026-05-25,436.3500061035156
2026-05-26,431.95001220703125
2026-05-27,435.8500061035156
2026-05-28,435.8500061035156
2026-05-29,420.95001220703125
2026-06-01,416.20001220703125
2026-06-02,420.6000061035156
2026-06-03,414.8999938964844
2026-06-04,406.25
2026-06-05,405.8500061035156
2026-06-08,389.75
2026-06-09,394.04998779296875
2026-06-10,388.45001220703125
2026-06-11,381.70001220703125
2026-06-12,401.3999938964844
2026-06-15,405.29998779296875
2026-06-16,408.0
2026-06-17,410.1499938964844
2026-06-18,407.3999938964844
2026-06-19,409.1499938964844
2026-06-22,411.0
2026-06-23,402.25
2026-06-24,402.8999938964844
2026-06-25,398.70001220703125
2026-06-26,398.70001220703125
2026-06-29,395.54998779296875
2026-06-30,398.04998779296875
2026-07-01,396.79998779296875
2026-07-02,402.54998779296875
2026-07-03,404.29998779296875
2026-07-06,402.95001220703125
2026-07-07,401.0
2026-07-08,396.6499938964844
2026-07-09,397.79998779296875
2026-07-10,404.6000061035156
2026-07-13,401.3500061035156
2026-07-14,399.29998779296875
2026-07-15,404.79998779296875
2026-07-16,406.8500061035156
2026-07-17,409.6000061035156
2026-07-20,412.95001220703125
2026-07-21,406.45001220703125
2026-07-22,396.70001220703125
2026-07-23,390.29998779296875
2026-07-24,390.20001220703125
2026-07-27,392.45001220703125
2026-07-28,387.0
2026-07-29,390.3500061035156
2026-07-30,383.75
2026-07-31,373.75
2026-08-03,380.8500061035156
2026-08-04,382.20001220703125
2026-08-05,377.0
2026-08-06,375.3500061035156
2026-08-07,370.70001220703125
2026-08-10,369.25
2026-08-11,350.8999938964844
2026-08-12,337.20001220703125
2026-08-13,328.25
2026-08-14,319.0
2026-08-17,303.1000061035156
2026-08-18,308.8999938964844
2026-08-19,308.3500061035156
2026-08-20,307.04998779296875
2026-08-21,312.6000061035156
2026-08-24,321.1499938964844
2026-08-25,319.25
2026-08-26,322.0
2026-08-27,316.6499938964844
2026-08-28,314.25
2026-08-31,304.6000061035156
2026-09-01,307.79998779296875
2026-09-02,304.6000061035156
2026-09-03,303.25
2026-09-04,307.0
2026-09-07,302.6000061035156
2026-09-08,292.04998779296875
2026-09-09,291.54998779296875
2026-09-10,287.5
2026-09-11,281.70001220703125
2026-09-14,281.70001220703125
2026-09-15,277.1499938964844
2026-09-16,276.3500061035156
2026-09-18,284.45001220703125
2026-09-21,322.1000061035156
