Date,AUBANK
2021-05-06,475.6321716308594
2021-05-07,461.6656494140625
2021-05-10,470.5624694824219
2021-05-11,481.994140625
2021-05-12,474.5387268066406
2021-05-14,470.5624694824219
2021-05-17,468.251220703125
2021-05-18,490.36907958984375
2021-05-19,488.803466796875
2021-05-20,477.19781494140625
2021-05-21,487.337158203125
2021-05-24,486.29345703125
2021-05-25,479.0368347167969
2021-05-26,478.6640319824219
2021-05-27,488.2318420410156
2021-05-28,494.7677917480469
2021-05-31,491.3382873535156
2021-06-01,491.61163330078125
2021-06-02,501.9001770019531
2021-06-03,500.3594055175781
2021-06-04,497.99847412109375
2021-06-07,508.0136413574219
2021-06-08,500.7818603515625
2021-06-09,494.9417724609375
2021-06-10,493.326416015625
2021-06-11,519.91748046875
2021-06-14,531.8213500976562
2021-06-15,527.5220336914062
2021-06-16,517.1589965820312
2021-06-17,510.10113525390625
2021-06-18,510.7721252441406
2021-06-21,523.5706176757812
2021-06-22,512.064453125
2021-06-23,505.5533142089844
2021-06-24,502.07415771484375
2021-06-25,514.7234497070312
2021-06-28,522.1044311523438
2021-06-29,535.44970703125
2021-06-30,514.8477172851562
2021-07-01,508.2870178222656
2021-07-02,516.3388671875
2021-07-05,512.1140747070312
2021-07-06,553.8396606445312
2021-07-07,559.157958984375
2021-07-08,567.3092041015625
2021-07-09,593.8009033203125
2021-07-12,590.4707641601562
2021-07-13,587.3394165039062
2021-07-14,592.3594970703125
2021-07-15,620.4913940429688
2021-07-16,610.0784912109375
2021-07-19,600.635009765625
2021-07-20,577.4486083984375
2021-07-22,573.8203735351562
2021-07-23,579.4119262695312
2021-07-26,586.2460327148438
2021-07-27,593.8754272460938
2021-07-28,583.5869750976562
2021-07-29,593.2789306640625
2021-07-30,606.2265625
2021-08-02,608.2147216796875
2021-08-03,596.4102783203125
2021-08-04,617.8570556640625
2021-08-05,616.365966796875
2021-08-06,620.690185546875
2021-08-09,628.6177978515625
2021-08-10,648.1260986328125
2021-08-11,640.3475952148438
2021-08-12,657.867919921875
2021-08-13,659.284423828125
2021-08-16,661.5211791992188
2021-08-17,671.0888671875
2021-08-18,665.522216796875
2021-08-20,646.8090209960938
2021-08-23,643.1558837890625
2021-08-24,675.8355102539062
2021-08-25,671.1386108398438
2021-08-26,672.6297607421875
2021-08-27,638.93115234375
2021-08-30,643.603271484375
2021-08-31,562.015869140625
2021-09-01,574.6155395507812
2021-09-02,582.7171630859375
2021-09-03,581.4745483398438
2021-09-06,580.2568969726562
2021-09-07,578.34326171875
2021-09-08,586.9916381835938
2021-09-09,583.3880615234375
2021-09-13,571.7825317382812
2021-09-14,563.6312255859375
2021-09-15,564.5755004882812
2021-09-16,573.1492309570312
2021-09-17,554.8834838867188
2021-09-20,548.3475341796875
2021-09-21,539.2022094726562
2021-09-22,539.2767944335938
2021-09-23,548.4967041015625
2021-09-24,532.6911010742188
2021-09-27,558.7603149414062
2021-09-28,560.4501953125
2021-09-29,576.0072021484375
2021-09-30,578.6663208007812
2021-10-01,588.457763671875
2021-10-04,591.1666259765625
2021-10-05,602.896484375
2021-10-06,597.9759521484375
2021-10-07,599.3676147460938
2021-10-08,605.0585327148438
2021-10-11,602.324951171875
2021-10-12,604.3875732421875
2021-10-13,600.287109375
2021-10-14,592.8067626953125
2021-10-18,608.3140869140625
2021-10-19,587.66259765625
2021-10-20,575.1870727539062
2021-10-21,586.593994140625
2021-10-22,603.5923461914062
2021-10-25,597.65283203125
2021-10-26,626.72900390625
2021-10-27,630.10888671875
2021-10-28,610.1531372070312
2021-10-29,604.5615234375
2021-11-01,599.8646240234375
2021-11-02,618.8760375976562
2021-11-03,601.9273071289062
2021-11-04,608.1650390625
2021-11-08,618.5529174804688
2021-11-09,616.0678100585938
2021-11-10,601.3804931640625
2021-11-11,597.1310424804688
2021-11-12,604.5367431640625
2021-11-15,601.6290893554688
2021-11-16,617.3352661132812
2021-11-17,618.65234375
2021-11-18,603.517822265625
2021-11-22,592.0861206054688
2021-11-23,596.6090698242188
2021-11-24,598.8208618164062
2021-11-25,591.93701171875
2021-11-26,560.599365234375
2021-11-29,548.2978515625
2021-11-30,544.7938232421875
2021-12-01,558.5863647460938
2021-12-02,562.3637084960938
2021-12-03,564.79931640625
2021-12-06,556.5982666015625
2021-12-07,559.0088500976562
2021-12-08,576.6532592773438
2021-12-09,579.1136474609375
2021-12-10,576.529052734375
2021-12-13,576.7030639648438
2021-12-14,580.9775390625
2021-12-15,574.8143920898438
2021-12-16,570.365966796875
2021-12-17,551.2054443359375
2021-12-20,496.78076171875
2021-12-21,515.2205810546875
2021-12-22,510.498779296875
2021-12-23,519.321044921875
2021-12-24,510.8218688964844
2021-12-27,499.6138610839844
2021-12-28,490.1205749511719
2021-12-29,502.5711669921875
2021-12-30,518.575439453125
2021-12-31,515.1708984375
2022-01-03,529.4853515625
2022-01-04,544.6943359375
2022-01-05,581.201171875
2022-01-06,580.0580444335938
2022-01-07,606.8727416992188
2022-01-10,613.5081176757812
2022-01-11,645.5416259765625
2022-01-12,644.7962036132812
2022-01-13,650.3130493164062
2022-01-14,627.4497680664062
2022-01-17,633.1655883789062
2022-01-18,625.4119873046875
2022-01-19,628.3195190429688
2022-01-20,623.2996215820312
2022-01-21,624.6165771484375
2022-01-24,611.0974731445312
2022-01-25,619.5221557617188
2022-01-27,634.0602416992188
2022-01-28,631.9976196289062
2022-01-31,650.8846435546875
2022-02-01,669.4983520507812
2022-02-02,694.25048828125
2022-02-03,686.3228149414062
2022-02-04,667.9577026367188
2022-02-07,665.522216796875
2022-02-08,663.2109985351562
2022-02-09,679.389404296875
2022-02-10,684.8814697265625
2022-02-11,656.227783203125
2022-02-14,623.1504516601562
2022-02-15,649.6669921875
2022-02-16,634.4329833984375
2022-02-17,631.05322265625
2022-02-18,626.8035888671875
2022-02-21,627.27587890625
2022-02-22,626.75390625
2022-02-23,632.94189453125
2022-02-24,586.2708740234375
2022-02-25,613.6820068359375
2022-02-28,598.2244262695312
2022-03-02,601.0823974609375
2022-03-03,575.6344604492188
2022-03-04,559.1828002929688
2022-03-07,529.2864990234375
2022-03-08,545.9121704101562
2022-03-09,569.148193359375
2022-03-10,577.59765625
2022-03-11,592.9807739257812
2022-03-14,557.219482421875
2022-03-15,581.2757568359375
2022-03-16,585.9229125976562
2022-03-17,578.2438354492188
2022-03-21,585.376220703125
2022-03-22,594.4718017578125
2022-03-23,614.2039184570312
2022-03-24,617.0369262695312
2022-03-25,599.417236328125
2022-03-28,603.766357421875
2022-03-29,604.2136840820312
2022-03-30,597.528564453125
2022-03-31,619.4226684570312
2022-04-01,639.9500732421875
2022-04-04,650.462158203125
2022-04-05,653.5189208984375
2022-04-06,664.2299194335938
2022-04-07,676.9539184570312
2022-04-08,690.3736572265625
2022-04-11,694.44921875
2022-04-12,696.3131713867188
2022-04-13,697.232666015625
2022-04-18,685.999755859375
2022-04-19,706.0300903320312
2022-04-20,705.9058837890625
2022-04-21,713.2619018554688
2022-04-22,681.7750244140625
2022-04-25,680.408203125
2022-04-26,703.56982421875
2022-04-27,677.4259643554688
2022-04-28,700.0160522460938
2022-04-29,690.8955688476562
2022-05-02,681.4767456054688
2022-05-04,659.582763671875
2022-05-05,671.0391845703125
2022-05-06,654.3141479492188
2022-05-09,635.7998046875
2022-05-10,627.598876953125
2022-05-11,633.8116455078125
2022-05-12,615.8441772460938
2022-05-13,642.9818725585938
2022-05-16,649.2196044921875
2022-05-17,653.7923583984375
2022-05-18,637.7134399414062
2022-05-19,626.406005859375
2022-05-20,651.207763671875
2022-05-23,665.9943237304688
2022-05-24,657.7685546875
2022-05-25,640.5961303710938
2022-05-26,656.82421875
2022-05-27,652.30126953125
2022-05-30,644.1747436523438
2022-05-31,621.9575805664062
2022-06-01,639.3038940429688
2022-06-02,647.0823974609375
2022-06-03,627.6485595703125
2022-06-06,630.3076782226562
2022-06-07,631.3018188476562
2022-06-08,625.4865112304688
2022-06-09,609.705810546875
2022-06-10,599.4669799804688
2022-06-13,584.4567260742188
2022-06-14,599.3676147460938
2022-06-15,623.6723022460938
2022-06-16,620.938720703125
2022-06-17,619.7955322265625
2022-06-20,610.5010375976562
2022-06-21,608.1153564453125
2022-06-22,595.4907836914062
2022-06-23,606.9721069335938
2022-06-24,610.79931640625
2022-06-27,620.5907592773438
2022-06-28,618.9506225585938
2022-06-29,592.5086059570312
2022-06-30,588.1844482421875
2022-07-01,575.4605712890625
2022-07-04,560.1023559570312
2022-07-05,553.3923950195312
2022-07-06,578.1941528320312
2022-07-07,581.8721923828125
2022-07-08,578.591796875
2022-07-11,581.1763916015625
2022-07-12,573.57177734375
2022-07-13,567.756591796875
2022-07-14,551.2054443359375
2022-07-15,546.8812866210938
2022-07-18,553.9390869140625
2022-07-19,562.8359985351562
2022-07-20,573.5220947265625
2022-07-21,583.2638549804688
2022-07-22,578.8899536132812
2022-07-25,578.2438354492188
2022-07-26,578.8899536132812
2022-07-27,578.3929443359375
2022-07-28,587.794921875
2022-07-29,589.0385131835938
2022-08-01,601.6739501953125
2022-08-02,614.6575317382812
2022-08-03,606.4992065429688
2022-08-04,633.3619384765625
2022-08-05,644.7039184570312
2022-08-08,646.7434692382812
2022-08-10,641.8684692382812
2022-08-11,641.072509765625
2022-08-12,627.9396362304688
2022-08-16,636.5953369140625
2022-08-17,642.962890625
2022-08-18,642.0674438476562
2022-08-19,635.7000122070312
2022-08-22,633.6604614257812
2022-08-23,643.161865234375
2022-08-24,648.33544921875
2022-08-25,645.2013549804688
2022-08-26,638.1375732421875
2022-08-29,630.5264282226562
2022-08-30,630.6757202148438
2022-09-01,644.7039184570312
2022-09-02,641.9181518554688
2022-09-05,648.6338500976562
2022-09-06,646.7932739257812
2022-09-07,637.64013671875
2022-09-08,645.6988525390625
2022-09-09,649.280517578125
2022-09-12,657.3890991210938
2022-09-13,671.36767578125
2022-09-14,674.1533203125
2022-09-15,677.3868408203125
2022-09-16,655.2998046875
2022-09-19,650.0764770507812
2022-09-20,662.8114013671875
2022-09-21,662.6123657226562
2022-09-22,660.0256958007812
2022-09-23,634.6055297851562
2022-09-26,594.1126098632812
2022-09-27,603.5145263671875
2022-09-28,579.288330078125
2022-09-29,597.3460083007812
2022-09-30,616.0504150390625
2022-10-03,591.3766479492188
2022-10-04,604.65869140625
2022-10-06,601.972412109375
2022-10-07,588.0435791015625
2022-10-10,584.3624877929688
2022-10-11,579.8356323242188
2022-10-12,585.4568481445312
2022-10-13,578.6416625976562
2022-10-14,598.3410034179688
2022-10-17,612.6179809570312
2022-10-18,622.4178466796875
2022-10-19,622.76611328125
2022-10-20,589.3369750976562
2022-10-21,576.403076171875
2022-10-24,577.7462768554688
2022-10-25,571.9757690429688
2022-10-27,577.8955078125
2022-10-28,571.1798706054688
2022-10-31,586.55126953125
2022-11-01,610.4789428710938
2022-11-02,613.463623046875
2022-11-03,611.4738159179688
2022-11-04,613.2149047851562
2022-11-07,613.2149047851562
2022-11-09,639.2816162109375
2022-11-10,625.20361328125
2022-11-11,620.3783569335938
2022-11-14,632.914306640625
2022-11-15,630.6757202148438
2022-11-16,621.6219482421875
2022-11-17,607.792724609375
2022-11-18,609.0860595703125
2022-11-21,611.9215087890625
2022-11-22,614.6078491210938
2022-11-23,620.7265014648438
2022-11-24,633.1131591796875
2022-11-25,634.5060424804688
2022-11-28,635.5009765625
2022-11-29,624.1589965820312
2022-11-30,636.0481567382812
2022-12-01,635.94873046875
2022-12-02,645.0521240234375
2022-12-05,647.8379516601562
2022-12-06,645.79833984375
2022-12-07,668.2337036132812
2022-12-08,669.527099609375
2022-12-09,678.6802978515625
2022-12-12,673.9046020507812
2022-12-13,660.6723022460938
2022-12-14,668.7311401367188
2022-12-15,665.59716796875
2022-12-16,663.6570434570312
2022-12-19,667.1889038085938
2022-12-20,672.95947265625
2022-12-21,666.6914672851562
2022-12-22,668.0844116210938
2022-12-23,641.0228271484375
2022-12-26,651.7180786132812
2022-12-27,659.975830078125
2022-12-28,659.82666015625
2022-12-29,662.0155029296875
2022-12-30,651.1211547851562
2023-01-02,653.6581420898438
2023-01-03,647.7384033203125
2023-01-04,638.3365478515625
2023-01-05,632.864501953125
2023-01-06,622.6168212890625
2023-01-09,629.979248046875
2023-01-10,622.0199584960938
2023-01-11,618.8859252929688
2023-01-12,624.9549560546875
2023-01-13,616.5975952148438
2023-01-16,620.8260498046875
2023-01-17,624.8056030273438
2023-01-18,626.298095703125
2023-01-19,618.0900268554688
2023-01-20,613.2149047851562
2023-01-23,637.64013671875
2023-01-24,631.4716186523438
2023-01-25,612.7672119140625
2023-01-27,600.8780517578125
2023-01-30,603.1663818359375
2023-01-31,615.7520141601562
2023-02-01,608.73779296875
2023-02-02,622.1691284179688
2023-02-03,625.9498291015625
2023-02-06,628.8350830078125
2023-02-07,645.6988525390625
2023-02-08,645.6988525390625
2023-02-09,637.5902709960938
2023-02-10,646.64404296875
2023-02-13,631.4716186523438
2023-02-14,629.7802124023438
2023-02-15,630.7254028320312
2023-02-16,623.2636108398438
2023-02-17,610.3794555664062
2023-02-20,599.9825439453125
2023-02-21,602.0221557617188
2023-02-22,592.37158203125
2023-02-23,590.3816528320312
2023-02-24,595.008056640625
2023-02-27,594.162353515625
2023-02-28,589.8842163085938
2023-03-01,608.3895874023438
2023-03-02,608.2403564453125
2023-03-03,620.079833984375
2023-03-06,621.3732299804688
2023-03-08,627.8898315429688
2023-03-09,620.5772705078125
2023-03-10,621.323486328125
2023-03-13,593.4161987304688
2023-03-14,587.6456909179688
2023-03-15,580.2335205078125
2023-03-16,581.029541015625
2023-03-17,587.2476196289062
2023-03-20,574.16455078125
2023-03-21,576.6517944335938
2023-03-22,576.5026245117188
2023-03-23,566.75244140625
2023-03-24,557.0520629882812
2023-03-27,564.0164794921875
2023-03-28,560.6834716796875
2023-03-29,582.5715942382812
2023-03-31,576.25390625
2023-04-03,559.9373168945312
2023-04-05,555.5597534179688
2023-04-06,566.5535278320312
2023-04-10,561.628662109375
2023-04-11,573.2691650390625
2023-04-12,577.1990966796875
2023-04-13,675.7452392578125
2023-04-17,685.147216796875
2023-04-18,689.5248413085938
2023-04-19,675.1482543945312
2023-04-20,675.9442749023438
2023-04-21,662.5626831054688
2023-04-24,660.5231323242188
2023-04-25,656.7921752929688
2023-04-26,640.1273803710938
2023-04-27,641.1719970703125
2023-04-28,660.4732666015625
2023-05-02,680.5208740234375
2023-05-03,681.3167724609375
2023-05-04,681.7147827148438
2023-05-05,670.6712036132812
2023-05-08,687.584716796875
2023-05-09,696.5388793945312
2023-05-10,689.2263793945312
2023-05-11,703.0556030273438
2023-05-12,709.3236083984375
2023-05-15,713.3032836914062
2023-05-16,725.1924438476562
2023-05-17,727.1325073242188
2023-05-18,743.7973022460938
2023-05-19,749.9658203125
2023-05-22,754.6419067382812
2023-05-23,758.820556640625
2023-05-24,762.0042724609375
2023-05-25,765.9839477539062
2023-05-26,774.24169921875
2023-05-29,786.3796997070312
2023-05-30,772.2020874023438
2023-05-31,772.9483032226562
2023-06-01,765.834716796875
2023-06-02,769.515869140625
2023-06-05,747.1303100585938
2023-06-06,748.0755004882812
2023-06-07,758.6713256835938
2023-06-08,751.5576171875
2023-06-09,758.3728637695312
2023-06-12,757.5768432617188
2023-06-13,759.9149169921875
2023-06-14,768.272216796875
2023-06-15,771.75439453125
2023-06-16,774.7888793945312
2023-06-19,768.1726684570312
2023-06-20,763.6458740234375
2023-06-21,745.7373657226562
2023-06-22,737.0319213867188
2023-06-23,732.9527587890625
2023-06-26,741.6085205078125
2023-06-27,745.9861450195312
2023-06-28,743.996337890625
2023-06-30,749.8165893554688
2023-07-03,756.3829956054688
2023-07-04,773.246826171875
2023-07-05,765.1382446289062
2023-07-06,785.8324584960938
2023-07-07,757.77587890625
2023-07-10,759.865234375
2023-07-11,759.6661987304688
2023-07-12,766.82958984375
2023-07-13,756.333251953125
2023-07-14,778.2999267578125
2023-07-17,764.5520629882812
2023-07-18,766.9927978515625
2023-07-19,766.4448852539062
2023-07-20,769.4334716796875
2023-07-21,764.4026489257812
2023-07-24,736.35888671875
2023-07-25,728.5385131835938
2023-07-26,729.2359008789062
2023-07-27,726.446533203125
2023-07-28,722.4616088867188
2023-07-31,727.0940551757812
2023-08-01,718.925048828125
2023-08-02,723.1589965820312
2023-08-03,725.5000610351562
2023-08-04,736.10986328125
2023-08-07,723.2088012695312
2023-08-08,718.0782470703125
2023-08-09,714.6911010742188
2023-08-10,699.2496337890625
2023-08-11,702.2880859375
2023-08-14,703.9318237304688
2023-08-16,698.0541381835938
2023-08-17,695.7628173828125
2023-08-18,708.364990234375
2023-08-21,706.1732788085938
2023-08-22,725.7491455078125
2023-08-23,728.48876953125
2023-08-24,742.9838256835938
2023-08-25,734.7650146484375
2023-08-28,736.01025390625
2023-08-29,728.68798828125
2023-08-30,726.1974487304688
2023-08-31,720.8178100585938
2023-09-01,722.909912109375
2023-09-04,713.9937133789062
2023-09-05,712.2503051757812
2023-09-06,716.6336669921875
2023-09-07,722.6109619140625
2023-09-08,732.125
2023-09-11,732.32421875
2023-09-12,715.7371215820312
2023-09-13,720.7182006835938
2023-09-14,735.9605102539062
2023-09-15,729.7340087890625
2023-09-18,726.297119140625
2023-09-20,752.597412109375
2023-09-21,739.7958984375
2023-09-22,741.7385864257812
2023-09-25,739.5468139648438
2023-09-26,747.267578125
2023-09-27,742.93408203125
2023-09-28,717.6797485351562
2023-09-29,710.8057861328125
2023-10-03,702.138671875
2023-10-04,700.9431762695312
2023-10-05,711.702392578125
2023-10-06,710.8555908203125
2023-10-09,708.315185546875
2023-10-10,712.4993896484375
2023-10-11,713.0473022460938
2023-10-12,713.5951538085938
2023-10-13,714.2427978515625
2023-10-16,706.67138671875
2023-10-17,703.9318237304688
2023-10-18,701.7899780273438
2023-10-19,702.4873657226562
2023-10-20,697.1575317382812
2023-10-23,692.823974609375
2023-10-25,703.5831909179688
2023-10-26,683.95751953125
2023-10-27,687.494140625
2023-10-30,663.4353637695312
2023-10-31,666.5734252929688
2023-11-01,666.1251831054688
2023-11-02,664.2322998046875
2023-11-03,666.7228393554688
2023-11-06,671.4051513671875
2023-11-07,667.3704223632812
2023-11-08,672.7998657226562
2023-11-09,687.9424438476562
2023-11-10,696.609619140625
2023-11-13,726.9944458007812
2023-11-15,723.8064575195312
2023-11-16,726.844970703125
2023-11-17,727.4427490234375
2023-11-20,731.3778686523438
2023-11-21,717.0819702148438
2023-11-22,714.3921508789062
2023-11-23,716.5838623046875
2023-11-24,719.4729614257812
2023-11-28,734.3665161132812
2023-11-29,745.424560546875
2023-11-30,738.6004638671875
2023-12-01,739.646484375
2023-12-04,750.9038696289062
2023-12-05,758.0765991210938
2023-12-06,744.6773681640625
2023-12-07,748.1641845703125
2023-12-08,737.7037963867188
2023-12-11,736.9566650390625
2023-12-12,738.6004638671875
2023-12-13,732.7227172851562
2023-12-14,757.1301879882812
2023-12-15,755.4365844726562
2023-12-18,745.8231201171875
2023-12-19,728.5385131835938
2023-12-20,757.1800537109375
2023-12-21,768.3875122070312
2023-12-22,762.5596313476562
2023-12-26,766.6441650390625
2023-12-27,771.675048828125
2023-12-28,785.6720581054688
2023-12-29,784.4267578125
2024-01-01,783.031982421875
2024-01-02,763.954345703125
2024-01-03,767.4410400390625
2024-01-04,794.3391723632812
2024-01-05,798.025146484375
2024-01-08,798.6727294921875
2024-01-09,774.3648681640625
2024-01-10,769.533203125
2024-01-11,773.6675415039062
2024-01-12,785.3731689453125
2024-01-15,769.1346435546875
2024-01-16,772.6215209960938
2024-01-17,754.5400390625
2024-01-18,731.3280029296875
2024-01-19,727.7914428710938
2024-01-23,713.79443359375
2024-01-24,734.4661254882812
2024-01-25,705.1771240234375
2024-01-29,623.98486328125
2024-01-30,622.8890380859375
2024-01-31,634.1961669921875
2024-02-01,632.5524291992188
2024-02-02,626.6249389648438
2024-02-05,620.2490234375
2024-02-06,614.1720581054688
2024-02-07,616.5630493164062
2024-02-08,593.3510131835938
2024-02-09,601.6196899414062
2024-02-12,592.4544067382812
2024-02-13,591.5577392578125
2024-02-14,588.5193481445312
2024-02-15,579.7027587890625
2024-02-16,579.5532836914062
2024-02-19,597.0868530273438
2024-02-20,596.8377685546875
2024-02-21,585.9291381835938
2024-02-22,590.2626953125
2024-02-23,597.6845703125
2024-02-26,583.9865112304688
2024-02-27,588.170654296875
2024-02-28,568.9933471679688
2024-02-29,567.6981811523438
2024-03-01,573.376708984375
2024-03-04,577.9094848632812
2024-03-05,569.5910034179688
2024-03-06,564.6597290039062
2024-03-07,569.0928955078125
2024-03-11,581.9940185546875
2024-03-12,573.8748168945312
2024-03-13,574.7215576171875
2024-03-14,581.7449951171875
2024-03-15,576.0664672851562
2024-03-18,567.6981811523438
2024-03-19,558.0348510742188
2024-03-20,557.7858276367188
2024-03-21,563.8129272460938
2024-03-22,562.1193237304688
2024-03-26,560.8740844726562
2024-03-27,559.3797607421875
2024-03-28,562.8665161132812
2024-04-01,587.1245727539062
2024-04-02,589.3660888671875
2024-04-03,602.7653198242188
2024-04-04,618.6052856445312
2024-04-05,632.3531494140625
2024-04-08,631.5064086914062
2024-04-09,629.862548828125
2024-04-10,632.0543212890625
2024-04-12,636.3380126953125
2024-04-15,629.912353515625
2024-04-16,611.0838012695312
2024-04-18,618.7546997070312
2024-04-19,612.3788452148438
2024-04-22,605.3056030273438
2024-04-23,607.198486328125
2024-04-24,616.6128540039062
2024-04-25,606.5509033203125
2024-04-26,597.5350952148438
2024-04-29,635.5410766601562
2024-04-30,631.20751953125
2024-05-02,642.8633422851562
2024-05-03,642.5645141601562
2024-05-06,631.5064086914062
2024-05-07,627.7705688476562
2024-05-08,622.490478515625
2024-05-09,625.578857421875
2024-05-10,632.7018432617188
2024-05-13,631.45654296875
2024-05-14,636.2882690429688
2024-05-15,620.5977172851562
2024-05-16,619.3026733398438
2024-05-17,621.9923706054688
2024-05-21,613.1758422851562
2024-05-22,601.0218505859375
2024-05-23,617.1109619140625
2024-05-24,618.3064575195312
2024-05-27,632.2037353515625
2024-05-28,633.9470825195312
2024-05-29,645.8519287109375
2024-05-30,636.1885375976562
2024-05-31,650.6338500976562
2024-06-03,642.1161499023438
2024-06-04,626.3757934570312
2024-06-05,667.021728515625
2024-06-06,658.0557250976562
2024-06-07,666.473876953125
2024-06-10,666.922119140625
2024-06-11,669.06396484375
2024-06-12,664.5311889648438
2024-06-13,665.6270751953125
2024-06-14,658.7531127929688
2024-06-18,661.9907836914062
2024-06-19,654.4693603515625
2024-06-20,664.2322998046875
2024-06-21,665.0791015625
2024-06-24,676.9341430664062
2024-06-25,679.6239624023438
2024-06-26,689.8352661132812
2024-06-27,663.5847778320312
2024-06-28,669.5122680664062
2024-07-01,671.3054809570312
2024-07-02,670.757568359375
2024-07-03,663.7341918945312
2024-07-04,670.9070434570312
2024-07-05,670.0602416992188
2024-07-08,640.2731323242188
2024-07-09,637.6331176757812
2024-07-10,627.5712890625
2024-07-11,631.00830078125
2024-07-12,642.3831176757812
2024-07-15,639.4396362304688
2024-07-16,633.0537719726562
2024-07-18,631.6567993164062
2024-07-19,632.2555541992188
2024-07-22,653.9576416015625
2024-07-23,654.8057861328125
2024-07-24,658.0985107421875
2024-07-25,630.2599487304688
2024-07-26,648.9686889648438
2024-07-29,648.619384765625
2024-07-30,650.016357421875
2024-07-31,644.6282348632812
2024-08-01,643.3310546875
2024-08-02,636.19677734375
2024-08-05,630.609130859375
2024-08-06,634.5006103515625
2024-08-07,629.4616088867188
2024-08-08,624.7221069335938
2024-08-09,624.5724487304688
2024-08-12,608.4081420898438
2024-08-13,610.603271484375
2024-08-14,601.7228393554688
2024-08-16,611.8505249023438
2024-08-19,613.89599609375
2024-08-20,619.7830810546875
2024-08-21,623.8240966796875
2024-08-22,632.006103515625
2024-08-23,624.4227905273438
2024-08-26,632.0559692382812
2024-08-27,633.7023315429688
2024-08-28,631.1578979492188
2024-08-29,638.9407348632812
2024-08-30,687.1843872070312
2024-09-02,679.3016967773438
2024-09-03,672.76611328125
2024-09-04,686.2364501953125
2024-09-05,701.3531494140625
2024-09-06,701.452880859375
2024-09-09,712.6282348632812
2024-09-10,716.6194458007812
2024-09-11,720.6605224609375
2024-09-12,718.9143676757812
2024-09-13,721.3091430664062
2024-09-16,717.3677978515625
2024-09-17,717.86669921875
2024-09-18,722.6561279296875
2024-09-19,750.843994140625
2024-09-20,729.6906127929688
2024-09-23,734.1307983398438
2024-09-24,734.579833984375
2024-09-25,729.7904052734375
2024-09-26,734.3303833007812
2024-09-27,729.4910278320312
2024-09-30,738.571044921875
2024-10-01,731.0875244140625
2024-10-03,730.0897216796875
2024-10-04,717.3677978515625
2024-10-07,731.3869018554688
2024-10-08,725.749267578125
2024-10-09,703.747802734375
2024-10-10,698.4096069335938
2024-10-11,688.8806762695312
2024-10-14,699.457275390625
2024-10-15,694.2687377929688
2024-10-16,694.9173583984375
2024-10-17,685.438232421875
2024-10-18,682.1455078125
2024-10-21,663.3868408203125
2024-10-22,637.0948486328125
2024-10-23,650.614990234375
2024-10-24,644.2291259765625
2024-10-25,603.169677734375
2024-10-28,618.6355590820312
2024-10-29,620.1322631835938
2024-10-30,608.0588989257812
2024-10-31,611.1021728515625
2024-11-01,615.9913940429688
2024-11-04,624.0735473632812
2024-11-05,612.4491577148438
2024-11-06,608.4580078125
2024-11-07,600.9744873046875
2024-11-08,579.3721313476562
2024-11-11,574.7822265625
2024-11-12,577.9752807617188
2024-11-13,559.5658569335938
2024-11-14,572.6370849609375
2024-11-18,577.725830078125
2024-11-19,589.6994018554688
2024-11-21,592.593017578125
2024-11-22,594.3890380859375
2024-11-25,594.9877319335938
2024-11-26,590.2980346679688
2024-11-27,588.5020141601562
2024-11-28,584.5108032226562
2024-11-29,582.066162109375
2024-12-02,580.3200073242188
2024-12-03,593.5408935546875
2024-12-04,594.3391723632812
2024-12-05,596.4345092773438
2024-12-06,586.1072998046875
2024-12-09,579.9209594726562
2024-12-10,589.9987182617188
2024-12-11,588.8013305664062
2024-12-12,589.749267578125
2024-12-13,583.2635498046875
2024-12-16,576.877685546875
2024-12-17,561.91064453125
2024-12-18,557.1212158203125
2024-12-19,547.4924926757812
2024-12-20,536.4168701171875
2024-12-23,547.9913940429688
2024-12-24,554.9260864257812
2024-12-26,547.0933227539062
2024-12-27,550.9848022460938
2024-12-30,575.9297485351562
2024-12-31,557.8695678710938
2025-01-01,567.2987670898438
2025-01-02,569.743408203125
2025-01-03,572.2877807617188
2025-01-06,559.01708984375
2025-01-07,566.6502685546875
2025-01-08,565.2034301757812
2025-01-09,568.7954711914062
2025-01-10,573.88427734375
2025-01-13,559.0669555664062
2025-01-14,573.8342895507812
2025-01-15,585.6582641601562
2025-01-16,602.0721435546875
2025-01-17,596.2848510742188
2025-01-20,604.6663208007812
2025-01-21,605.3648071289062
2025-01-22,603.0699462890625
2025-01-23,581.1182861328125
2025-01-24,593.3413696289062
2025-01-27,562.2100219726562
2025-01-28,587.4044189453125
2025-01-29,594.6384887695312
2025-01-30,594.8380737304688
2025-01-31,599.6275024414062
2025-02-01,599.7272338867188
2025-02-03,607.5599975585938
2025-02-04,598.5298461914062
2025-02-05,594.2892456054688
2025-02-06,584.9598388671875
2025-02-07,590.7969360351562
2025-02-10,578.4741821289062
2025-02-11,569.4440307617188
2025-02-12,553.1799926757812
2025-02-13,551.8328857421875
2025-02-14,533.7228393554688
2025-02-17,520.901123046875
2025-02-18,501.2943420410156
2025-02-19,524.4932250976562
2025-02-20,533.8724975585938
2025-02-21,536.4168701171875
2025-02-24,531.8270263671875
2025-02-25,523.0963134765625
2025-02-27,555.474853515625
2025-02-28,564.455078125
2025-03-03,556.3728637695312
2025-03-04,547.1432495117188
2025-03-05,545.2474365234375
