Date,WIPRO
1997-11-14,1.2134175300598145
1997-11-17,1.2252860069274902
1997-11-18,1.197733759880066
1997-11-19,1.1713124513626099
1997-11-20,1.1751266717910767
1997-11-21,1.1755512952804565
1997-11-24,1.1594438552856445
1997-11-25,1.2170910835266113
1997-11-26,1.2778469324111938
1997-11-27,1.3408634662628174
1997-11-28,1.3983689546585083
1997-12-01,1.39879310131073
1997-12-02,1.399216651916504
1997-12-03,1.4691565036773682
1997-12-04,1.5160655975341797
1997-12-05,1.4403327703475952
1997-12-08,1.3688392639160156
1997-12-09,1.3345048427581787
1997-12-10,1.4004884958267212
1997-12-11,1.366295576095581
1997-12-12,1.3494817018508911
1997-12-15,1.349340558052063
1997-12-16,1.3732186555862427
1997-12-17,1.418149471282959
1997-12-18,1.4116501808166504
1997-12-19,1.4126394987106323
1997-12-22,1.404868483543396
1997-12-23,1.3990756273269653
1997-12-24,1.4016189575195312
1997-12-25,1.4016189575195312
1997-12-26,1.384663701057434
1997-12-29,1.3733599185943604
1997-12-30,1.344960331916809
1997-12-31,1.3559808731079102
1998-01-01,1.3224952220916748
1998-01-02,1.3431237936019897
1998-01-05,1.3848044872283936
1998-01-06,1.3770338296890259
1998-01-07,1.421399474143982
1998-01-08,1.4232361316680908
1998-01-09,1.4034550189971924
1998-01-12,1.375761866569519
1998-01-13,1.373783826828003
1998-01-14,1.3783049583435059
1998-01-15,1.3873480558395386
1998-01-16,1.393141269683838
1998-01-19,1.422953724861145
1998-01-20,1.392151951789856
1998-01-21,1.3845219612121582
1998-01-22,1.3713821172714233
1998-01-23,1.3775993585586548
1998-01-26,1.3775993585586548
1998-01-27,1.3946954011917114
1998-01-28,1.39879310131073
1998-01-29,1.3935648202896118
1998-01-30,1.4086834192276
1998-02-02,1.39879310131073
1998-02-03,1.3997817039489746
1998-02-04,1.3990756273269653
1998-02-05,1.399216651916504
1998-02-06,1.4106613397598267
1998-02-09,1.400205373764038
1998-02-10,1.3996407985687256
1998-02-11,1.4003467559814453
1998-02-12,1.4003467559814453
1998-02-13,1.4031728506088257
1998-02-16,1.4031728506088257
1998-02-17,1.4264864921569824
1998-02-18,1.4329856634140015
1998-02-19,1.4411805868148804
1998-02-20,1.4570053815841675
1998-02-23,1.5458775758743286
1998-02-24,1.532596230506897
1998-02-25,1.666117787361145
1998-02-26,1.6541074514389038
1998-02-27,1.6945172548294067
1998-03-02,1.7970950603485107
1998-03-03,1.7216451168060303
1998-03-04,1.7869223356246948
1998-03-05,1.752023696899414
1998-03-06,1.7525887489318848
1998-03-09,1.7237650156021118
1998-03-10,1.7183959484100342
1998-03-11,1.6707803010940552
1998-03-12,1.7039841413497925
1998-03-13,1.7039841413497925
1998-03-16,1.7294166088104248
1998-03-17,1.7280038595199585
1998-03-18,1.7836740016937256
1998-03-19,1.847820520401001
1998-03-20,1.9164878129959106
1998-03-23,1.9540706872940063
1998-03-24,1.9861446619033813
1998-03-25,2.0631492137908936
1998-03-26,2.043085813522339
1998-03-27,2.0781259536743164
1998-03-30,2.1255996227264404
1998-03-31,2.091265916824341
1998-04-01,2.3005199432373047
1998-04-02,2.352233409881592
1998-04-03,2.379643201828003
1998-04-06,2.6119272708892822
1998-04-07,2.6127753257751465
1998-04-08,2.6127753257751465
1998-04-09,3.1581640243530273
1998-04-10,3.2634265422821045
1998-04-13,3.2644155025482178
1998-04-14,3.2644155025482178
1998-04-15,3.5909414291381836
1998-04-16,3.8998050689697266
1998-04-17,4.053249835968018
1998-04-20,4.077268600463867
1998-04-21,4.078541278839111
1998-04-22,3.981473684310913
1998-04-23,4.04194450378418
1998-04-24,3.793414354324341
1998-04-27,3.7428317070007324
1998-04-28,3.782533645629883
1998-04-29,3.8513433933258057
1998-04-30,3.897969961166382
1998-05-01,3.897969961166382
1998-05-04,4.06978178024292
1998-05-05,4.038272380828857
1998-05-06,4.020045757293701
1998-05-07,4.020045757293701
1998-05-08,3.9854300022125244
1998-05-11,4.043501377105713
1998-05-12,4.076562881469727
1998-05-13,3.9494004249572754
1998-05-14,4.129688739776611
1998-05-15,4.146927356719971
1998-05-18,4.392068862915039
1998-05-19,4.457345485687256
1998-05-20,4.7351250648498535
1998-05-21,4.558651447296143
1998-05-22,4.6565656661987305
1998-05-25,4.691607475280762
1998-05-26,4.799131393432617
1998-05-27,5.269492149353027
1998-05-28,5.390580654144287
1998-05-29,5.232474327087402
1998-06-01,5.287437915802002
1998-06-02,5.06433629989624
1998-06-03,5.266384124755859
1998-06-04,5.232898712158203
1998-06-05,4.9727783203125
1998-06-08,4.893089294433594
1998-06-09,5.2721781730651855
1998-06-10,5.050772666931152
1998-06-11,5.078889846801758
1998-06-12,5.172001838684082
1998-06-15,4.877448081970215
1998-06-16,4.824845790863037
1998-06-17,5.134953022003174
1998-06-18,4.961727619171143
1998-06-19,4.78510856628418
1998-06-22,4.672265529632568
1998-06-23,4.604955196380615
1998-06-24,4.8594889640808105
1998-06-25,4.936558246612549
1998-06-26,4.922698974609375
1998-06-29,5.3653059005737305
1998-06-30,5.354559898376465
1998-07-01,5.419322967529297
1998-07-02,5.3653059005737305
1998-07-03,5.1541829109191895
1998-07-06,5.38312292098999
1998-07-07,5.593963623046875
1998-07-08,5.4310622215271
1998-07-09,5.3080363273620605
1998-07-10,5.356398105621338
1998-07-13,5.321752071380615
1998-07-14,5.306056499481201
1998-07-15,5.348055839538574
1998-07-16,5.542490482330322
1998-07-17,5.384254455566406
1998-07-20,5.280885696411133
1998-07-21,5.175820827484131
1998-07-22,5.138769626617432
1998-07-23,4.995099067687988
1998-07-24,4.924111843109131
1998-07-27,5.021118640899658
1998-07-28,5.4215874671936035
1998-07-29,5.6180009841918945
1998-07-30,5.611639976501465
1998-07-31,5.621396064758301
1998-08-03,5.503180027008057
1998-08-04,5.210606575012207
1998-08-05,5.3756279945373535
1998-08-06,5.368983268737793
1998-08-07,5.438132286071777
1998-08-10,5.375063419342041
1998-08-11,5.362195014953613
1998-08-12,5.182465076446533
1998-08-13,5.243836402893066
1998-08-14,5.169880390167236
1998-08-17,5.085742473602295
1998-08-18,4.813531875610352
1998-08-19,4.960595607757568
1998-08-20,5.2988457679748535
1998-08-21,5.208345413208008
1998-08-24,5.258121490478516
1998-08-25,5.228988170623779
1998-08-26,5.228988170623779
1998-08-27,5.213151454925537
1998-08-28,5.1896772384643555
1998-08-31,5.210465431213379
1998-09-01,4.963565826416016
1998-09-02,4.999484539031982
1998-09-03,5.067076206207275
1998-09-04,5.058874607086182
1998-09-07,5.048269748687744
1998-09-08,5.054490566253662
1998-09-09,5.031441688537598
1998-09-10,4.949283599853516
1998-09-11,4.793734550476074
1998-09-14,4.7927446365356445
1998-09-15,5.027766227722168
1998-09-16,5.150506496429443
1998-09-17,5.044877052307129
1998-09-18,5.0143327713012695
1998-09-21,4.986757755279541
1998-09-22,4.7737956047058105
1998-09-23,4.971484661102295
1998-09-24,5.027624130249023
1998-09-25,4.99340295791626
1998-09-28,4.879286766052246
1998-09-29,4.789493083953857
1998-09-30,5.101862907409668
1998-10-01,5.101862907409668
1998-10-02,5.101862907409668
1998-10-05,4.706909656524658
1998-10-06,4.730808258056641
1998-10-07,4.861045837402344
1998-10-08,4.667174339294434
1998-10-09,4.698283672332764
1998-10-12,4.765594482421875
1998-10-13,5.090691089630127
1998-10-14,5.359649658203125
1998-10-15,5.663536548614502
1998-10-16,5.649819850921631
1998-10-19,5.601033687591553
1998-10-20,5.555642127990723
1998-10-21,5.555642127990723
1998-10-22,5.696908950805664
1998-10-23,5.6342644691467285
1998-10-26,5.690260887145996
1998-10-27,5.558046817779541
1998-10-28,5.624649524688721
1998-10-29,5.567943572998047
1998-10-30,5.514917373657227
1998-11-02,5.406598091125488
1998-11-03,5.4726338386535645
1998-11-04,5.4726338386535645
1998-11-05,5.489461898803711
1998-11-06,5.404617786407471
1998-11-09,5.401789665222168
1998-11-10,5.384538173675537
1998-11-11,5.31510591506958
1998-11-12,5.2825822830200195
1998-11-13,5.162384510040283
1998-11-16,4.9861907958984375
1998-11-17,5.015745639801025
1998-11-18,5.0765509605407715
1998-11-19,5.019988536834717
1998-11-20,4.973324298858643
1998-11-23,4.923829555511475
1998-11-24,4.909688472747803
1998-11-25,4.909688472747803
1998-11-26,4.8502984046936035
1998-11-27,4.780302047729492
1998-11-30,4.7626261711120605
1998-12-01,4.708889007568359
1998-12-02,4.717373371124268
1998-12-03,4.690506458282471
1998-12-04,4.717373371124268
1998-12-07,4.7654523849487305
1998-12-08,4.83050012588501
1998-12-09,4.6947503089904785
1998-12-10,4.6947503089904785
1998-12-11,4.729109764099121
1998-12-14,4.6947503089904785
1998-12-15,4.660810470581055
1998-12-16,4.739857196807861
1998-12-17,4.700405120849609
1998-12-18,4.70323371887207
1998-12-21,5.0795207023620605
1998-12-22,5.133114814758301
1998-12-23,5.048269748687744
1998-12-24,4.916761875152588
1998-12-25,4.916761875152588
1998-12-28,4.957062244415283
1998-12-29,4.991705417633057
1998-12-30,5.215273380279541
1998-12-31,5.232101917266846
1999-01-01,5.203816890716553
1999-01-04,5.521140098571777
1999-01-05,5.962897300720215
1999-01-06,6.440008640289307
1999-01-07,6.787446975708008
1999-01-08,7.069696426391602
1999-01-11,7.327911376953125
1999-01-12,7.914187908172607
1999-01-13,8.54741382598877
1999-01-14,9.2312650680542
1999-01-15,9.05012035369873
1999-01-18,8.815380096435547
1999-01-19,8.767304420471191
1999-01-20,8.767304420471191
1999-01-21,9.468687057495117
1999-01-22,9.785443305969238
1999-01-25,10.56827449798584
1999-01-26,10.56827449798584
1999-01-27,11.413756370544434
1999-01-28,10.846001625061035
1999-01-29,10.50365161895752
1999-02-01,9.663407325744629
1999-02-02,9.250917434692383
1999-02-03,9.5026273727417
1999-02-04,9.318791389465332
1999-02-05,9.1915283203125
1999-02-08,9.403637886047363
1999-02-09,9.1915283203125
1999-02-10,9.38355827331543
1999-02-11,9.403637886047363
1999-02-12,9.262229919433594
1999-02-15,9.007411003112793
1999-02-16,8.828107833862305
1999-02-17,9.007697105407715
1999-02-18,9.174558639526367
1999-02-19,9.1915283203125
1999-02-22,8.88043212890625
1999-02-23,8.50428581237793
1999-02-24,9.184741020202637
1999-02-25,9.615753173828125
1999-02-26,9.629890441894531
1999-03-01,10.803579330444336
1999-03-02,10.803579330444336
1999-03-03,11.281538963317871
1999-03-04,10.817719459533691
1999-03-05,10.857315063476562
1999-03-08,10.5773286819458
1999-03-09,10.138961791992188
1999-03-10,10.430262565612793
1999-03-11,10.110679626464844
1999-03-12,10.919536590576172
1999-03-15,11.7931547164917
1999-03-16,12.158267974853516
1999-03-17,11.619504928588867
1999-03-18,11.397494316101074
1999-03-19,11.256085395812988
1999-03-22,11.185381889343262
1999-03-23,10.49248218536377
1999-03-24,10.690454483032227
1999-03-25,10.704594612121582
1999-03-26,10.407633781433105
1999-03-29,10.407633781433105
1999-03-30,10.49248218536377
1999-03-31,11.326789855957031
1999-04-01,11.389008522033691
1999-04-02,11.389008522033691
1999-04-05,10.478341102600098
1999-04-06,10.059774398803711
1999-04-07,10.506624221801758
1999-04-08,10.45005989074707
1999-04-09,10.041390419006348
1999-04-12,9.649691581726074
1999-04-13,9.621406555175781
1999-04-14,9.621406555175781
1999-04-15,8.908709526062012
1999-04-16,9.621406555175781
1999-04-19,9.87028694152832
1999-04-20,10.068256378173828
1999-04-21,10.209664344787598
1999-04-22,10.096539497375488
1999-04-23,9.969274520874023
1999-04-26,9.236780166625977
1999-04-27,9.236780166625977
1999-04-28,8.979414939880371
1999-04-29,9.680802345275879
1999-04-30,10.455290794372559
1999-05-03,11.291722297668457
1999-05-04,12.195178031921387
1999-05-05,13.170891761779785
1999-05-06,12.656023025512695
1999-05-07,12.641886711120605
1999-05-10,12.161097526550293
1999-05-11,12.104534149169922
1999-05-12,11.41163444519043
1999-05-13,11.786365509033203
1999-05-14,11.728388786315918
1999-05-17,11.383354187011719
1999-05-18,11.383354187011719
1999-05-19,11.428604125976562
1999-05-20,11.595463752746582
1999-05-21,11.51062297821045
1999-05-24,11.533246040344238
1999-05-25,11.765153884887695
1999-05-26,11.524763107299805
1999-05-27,11.312647819519043
1999-05-28,11.309819221496582
1999-05-31,11.592638969421387
1999-06-01,11.504964828491211
1999-06-02,11.878283500671387
1999-06-03,12.217659950256348
1999-06-04,12.129987716674805
