Date,LODHA
2025-01-27,1096.0240478515625
2025-01-28,1123.3377685546875
2025-01-29,1127.8072509765625
2025-01-30,1152.7373046875
2025-01-31,1196.33984375
2025-02-01,1271.4774169921875
2025-02-03,1288.6600341796875
2025-02-04,1277.7843017578125
2025-02-05,1259.806884765625
2025-02-06,1190.5791015625
2025-02-07,1230.4075927734375
2025-02-10,1168.6785888671875
2025-02-11,1162.5203857421875
2025-02-12,1164.70556640625
2025-02-13,1165.2518310546875
2025-02-14,1145.7349853515625
2025-02-17,1159.8885498046875
2025-02-18,1154.674072265625
2025-02-19,1173.743896484375
2025-02-20,1184.421142578125
2025-02-21,1207.3150634765625
2025-02-24,1186.904296875
2025-02-25,1188.493408203125
2025-02-27,1186.8544921875
2025-02-28,1123.238525390625
2025-03-03,1113.2564697265625
2025-03-04,1110.3760986328125
2025-03-05,1144.692138671875
2025-03-06,1130.439453125
2025-03-07,1105.459716796875
2025-03-10,1068.4124755859375
2025-03-11,1124.6785888671875
2025-03-12,1074.3717041015625
2025-03-13,1048.1009521484375
2025-03-17,1056.7916259765625
2025-03-18,1056.7916259765625
2025-03-19,1169.4730224609375
2025-03-20,1185.66259765625
2025-03-21,1172.750732421875
2025-03-24,1208.5068359375
2025-03-25,1201.6038818359375
2025-03-26,1189.2381591796875
2025-03-27,1232.890625
2025-03-28,1187.6988525390625
2025-04-01,1149.3602294921875
2025-04-02,1210.1953125
2025-04-03,1209.5
2025-04-04,1172.85009765625
2025-04-07,1099.10302734375
2025-04-08,1125.026123046875
2025-04-09,1103.7215576171875
2025-04-11,1114.99462890625
2025-04-15,1205.775390625
2025-04-16,1232.3939208984375
2025-04-17,1227.725830078125
2025-04-21,1284.6375732421875
2025-04-22,1304.5020751953125
2025-04-23,1357.14306640625
2025-04-24,1311.2559814453125
2025-04-25,1296.2581787109375
2025-04-28,1301.32373046875
2025-04-29,1279.274169921875
2025-04-30,1320.29443359375
2025-05-02,1329.134033203125
2025-05-05,1324.565185546875
2025-05-06,1287.219970703125
2025-05-07,1293.1793212890625
2025-05-08,1279.0755615234375
2025-05-09,1225.93798828125
2025-05-12,1296.5562744140625
2025-05-13,1265.17041015625
2025-05-14,1307.5811767578125
2025-05-15,1361.7119140625
2025-05-16,1385.3505859375
2025-05-19,1412.3663330078125
2025-05-20,1370.8494873046875
2025-05-21,1399.454345703125
2025-05-22,1400.1495361328125
2025-05-23,1403.228759765625
2025-05-26,1429.3504638671875
2025-05-27,1443.5535888671875
2025-05-28,1457.856201171875
2025-05-29,1447.129150390625
2025-05-30,1415.8426513671875
2025-06-02,1424.185791015625
2025-06-03,1436.7996826171875
2025-06-04,1435.011962890625
2025-06-05,1451.79736328125
2025-06-06,1505.7294921875
2025-06-09,1501.4586181640625
2025-06-10,1457.458740234375
2025-06-11,1465.8018798828125
2025-06-12,1439.28271484375
2025-06-13,1442.759033203125
2025-06-16,1460.6370849609375
2025-06-17,1436.2037353515625
2025-06-18,1433.4227294921875
2025-06-19,1415.743408203125
2025-06-20,1473.151611328125
2025-06-23,1463.31884765625
2025-06-24,1460.537841796875
2025-06-25,1446.73193359375
2025-06-26,1431.6348876953125
2025-06-27,1412.56494140625
2025-06-30,1374.8223876953125
2025-07-01,1382.072998046875
2025-07-02,1389.3236083984375
2025-07-03,1359.6260986328125
2025-07-04,1358.83154296875
2025-07-07,1367.96923828125
2025-07-08,1365.58544921875
2025-07-09,1380.6824951171875
2025-07-10,1402.2354736328125
2025-07-11,1390.61474609375
2025-07-14,1410.0819091796875
2025-07-15,1424.2850341796875
2025-07-16,1430.4429931640625
2025-07-17,1430.6417236328125
2025-07-18,1435.1112060546875
2025-07-21,1438.885498046875
2025-07-22,1432.5289306640625
2025-07-23,1324.9625244140625
2025-07-24,1317.115966796875
2025-07-25,1270.732421875
2025-07-28,1195.048583984375
2025-07-29,1238.0552978515625
2025-07-30,1229.8115234375
2025-07-31,1223.2562255859375
2025-08-01,1199.7169189453125
2025-08-04,1235.572265625
2025-08-05,1225.6400146484375
2025-08-06,1219.18408203125
2025-08-07,1214.1185302734375
2025-08-08,1194.45263671875
2025-08-11,1216.6016845703125
2025-08-12,1205.97412109375
2025-08-13,1217.49560546875
2025-08-14,1223.2562255859375
2025-08-18,1238.5518798828125
2025-08-19,1249.2786865234375
2025-08-20,1291.19287109375
2025-08-21,1284.836181640625
2025-08-22,1256.58544921875
2025-08-25,1259.9736328125
2025-08-26,1232.47021484375
2025-08-28,1203.97021484375
2025-08-29,1188.1259765625
2025-09-01,1202.9737548828125
2025-09-02,1190.4178466796875
2025-09-03,1197.194091796875
2025-09-04,1187.8270263671875
2025-09-05,1170.786865234375
2025-09-08,1177.46337890625
2025-09-09,1168.295654296875
2025-09-10,1177.46337890625
2025-09-11,1175.470458984375
2025-09-12,1164.2100830078125
2025-09-15,1183.6417236328125
2025-09-16,1196.4964599609375
2025-09-17,1200.3829345703125
2025-09-18,1200.4825439453125
2025-09-19,1211.8426513671875
2025-09-22,1208.0560302734375
2025-09-23,1201.18017578125
2025-09-24,1175.2711181640625
2025-09-25,1145.376220703125
2025-09-26,1137.105224609375
2025-09-29,1151.2554931640625
2025-09-30,1131.8238525390625
2025-10-01,1135.809814453125
2025-10-03,1109.1036376953125
2025-10-06,1111.1961669921875
2025-10-07,1140.9915771484375
2025-10-08,1124.74853515625
2025-10-09,1124.74853515625
2025-10-10,1151.8533935546875
2025-10-13,1150.259033203125
2025-10-14,1138.0020751953125
2025-10-15,1167.8970947265625
2025-10-16,1190.6173095703125
2025-10-17,1182.744873046875
2025-10-20,1181.449462890625
2025-10-21,1180.6522216796875
2025-10-23,1171.185546875
2025-10-24,1168.7939453125
2025-10-27,1172.8795166015625
2025-10-28,1164.9075927734375
2025-10-29,1175.07177734375
2025-10-30,1167.2991943359375
2025-10-31,1193.7064208984375
2025-11-03,1230.776123046875
2025-11-04,1218.618896484375
2025-11-06,1228.1851806640625
2025-11-07,1222.305908203125
2025-11-10,1201.877685546875
2025-11-11,1216.7254638671875
2025-11-12,1212.938720703125
2025-11-13,1213.33740234375
2025-11-14,1205.2657470703125
2025-11-17,1216.0279541015625
2025-11-18,1187.8270263671875
2025-11-19,1197.7919921875
2025-11-20,1196.5963134765625
2025-11-21,1172.6802978515625
2025-11-24,1155.8394775390625
2025-11-25,1156.1383056640625
2025-11-26,1159.5263671875
2025-11-27,1152.5509033203125
2025-11-28,1144.1802978515625
2025-12-01,1124.2503662109375
2025-12-02,1115.8798828125
2025-12-03,1100.0355224609375
2025-12-04,1105.6158447265625
2025-12-05,1107.70849609375
2025-12-08,1068.2470703125
2025-12-09,1072.233154296875
2025-12-10,1068.546142578125
2025-12-11,1076.7174072265625
2025-12-12,1087.2802734375
2025-12-15,1087.1806640625
2025-12-16,1071.63525390625
2025-12-17,1060.075927734375
2025-12-18,1065.3572998046875
2025-12-19,1086.38330078125
2025-12-22,1091.664794921875
2025-12-23,1079.0093994140625
2025-12-24,1076.3187255859375
2025-12-26,1069.7418212890625
2025-12-29,1060.97265625
2025-12-30,1053.199951171875
2025-12-31,1057.5845947265625
2026-01-01,1069.0443115234375
2026-01-02,1081.899169921875
2026-01-05,1116.0791015625
2026-01-06,1108.2066650390625
2026-01-07,1107.010986328125
2026-01-08,1086.38330078125
2026-01-09,1057.6842041015625
2026-01-12,1074.02685546875
2026-01-13,1070.6387939453125
2026-01-14,1055.0933837890625
2026-01-15,1055.0933837890625
2026-01-16,1067.1510009765625
2026-01-19,1040.3450927734375
2026-01-20,975.8716430664062
2026-01-21,976.7684936523438
2026-01-22,942.1900024414062
2026-01-23,897.148193359375
2026-01-27,904.0240478515625
2026-01-28,925.8473510742188
2026-01-29,948.0693359375
2026-01-30,968.0989379882812
2026-02-02,958.0841674804688
2026-02-03,1028.2874755859375
2026-02-04,1052.8013916015625
2026-02-05,1044.8792724609375
2026-02-06,1051.40625
2026-02-09,1086.582763671875
2026-02-10,1091.2164306640625
2026-02-11,1091.0670166015625
2026-02-12,1081.0521240234375
2026-02-13,1069.841552734375
2026-02-16,1094.0565185546875
2026-02-17,1093.1097412109375
2026-02-18,1104.2706298828125
2026-02-19,1063.314453125
2026-02-20,1067.400146484375
2026-02-23,1069.14404296875
2026-02-24,1037.1563720703125
2026-02-25,1018.92041015625
2026-02-26,1007.9589233398438
2026-02-27,984.7903442382812
2026-03-02,962.8175048828125
2026-03-04,909.6542358398438
2026-03-05,913.0423583984375
2026-03-06,886.1369018554688
2026-03-09,885.73828125
2026-03-10,898.7924194335938
2026-03-11,877.3179321289062
2026-03-12,866.0076293945312
2026-03-13,863.3170166015625
2026-03-16,845.7786865234375
2026-03-17,839.2516479492188
2026-03-18,851.1597900390625
2026-03-19,815.0864868164062
2026-03-20,794.1102294921875
2026-03-23,725.351806640625
2026-03-24,723.8570556640625
2026-03-25,731.2808837890625
2026-03-27,697.7487182617188
2026-03-30,674.6299438476562
2026-04-01,682.95068359375
2026-04-02,693.6132202148438
2026-04-06,707.7635498046875
2026-04-07,715.1376342773438
2026-04-08,776.1233520507812
2026-04-09,786.785888671875
2026-04-10,823.6563720703125
2026-04-13,817.826904296875
2026-04-15,857.487548828125
2026-04-16,870.4420166015625
2026-04-17,869.495361328125
2026-04-20,853.5513916015625
2026-04-21,872.6343383789062
2026-04-22,881.7024536132812
2026-04-23,853.5015258789062
2026-04-24,837.7568969726562
2026-04-27,876.3712158203125
2026-04-28,879.8091430664062
2026-04-29,909.5048217773438
2026-04-30,894.7566528320312
2026-05-01,894.7566528320312
2026-05-04,920.3666381835938
2026-05-05,904.6219482421875
2026-05-06,945.8272094726562
2026-05-07,963.9634399414062
2026-05-08,958.7318115234375
2026-05-11,927.8403930664062
2026-05-12,876.2715454101562
2026-05-13,870.9403076171875
2026-05-14,869.7943115234375
2026-05-15,846.9744873046875
2026-05-18,854.7471923828125
2026-05-19,889.0765991210938
2026-05-20,876.9192504882812
2026-05-21,880.6561279296875
2026-05-22,883.6456298828125
2026-05-25,903.6752319335938
2026-05-26,900.5363159179688
2026-05-27,920.41650390625
2026-05-28,920.41650390625
2026-05-29,934.8158569335938
2026-06-01,889.873779296875
2026-06-02,900.6359252929688
2026-06-03,876.1220703125
2026-06-04,878.6631469726562
2026-06-05,891.3187255859375
2026-06-08,867.8511352539062
2026-06-09,884.7916259765625
2026-06-10,858.9822998046875
2026-06-11,865.0111083984375
2026-06-12,896.1516723632812
2026-06-15,917.626220703125
2026-06-16,934.6664428710938
2026-06-17,911.597412109375
2026-06-18,920.7652587890625
2026-06-19,914.9357299804688
2026-06-22,923.406005859375
2026-06-23,907.5616455078125
2026-06-24,934.5667114257812
2026-06-25,944.1331787109375
2026-06-26,944.1331787109375
2026-06-29,936.2608032226562
2026-06-30,951.9058227539062
2026-07-01,988.8261108398438
2026-07-02,1002.677490234375
2026-07-03,1053.2996826171875
2026-07-06,1092.0634765625
2026-07-07,1098.690185546875
2026-07-08,1111.1961669921875
2026-07-09,1187.9765625
2026-07-10,1216.476318359375
2026-07-13,1194.4537353515625
2026-07-14,1143.233642578125
2026-07-15,1158.3306884765625
2026-07-16,1173.9757080078125
2026-07-17,1184.58837890625
2026-07-20,1184.2396240234375
2026-07-21,1194.752685546875
2026-07-22,1156.935546875
2026-07-23,1142.38671875
2026-07-24,1140.0947265625
2026-07-27,1194.5035400390625
2026-07-28,1296.8441162109375
2026-07-29,1311.74169921875
2026-07-30,1282.6439208984375
2026-07-31,1239.5950927734375
2026-08-03,1235.459716796875
2026-08-04,1225.4947509765625
2026-08-05,1245.6240234375
2026-08-06,1209.75
2026-08-07,1218.699951171875
2026-08-10,1213.0
2026-08-11,1212.0
2026-08-12,1209.0
2026-08-13,1232.300048828125
2026-08-14,1243.9000244140625
2026-08-17,1254.0
2026-08-18,1211.0999755859375
2026-08-19,1210.0
2026-08-20,1240.0
2026-08-21,1242.0
2026-08-24,1258.4000244140625
2026-08-25,1281.0999755859375
2026-08-26,1265.0
2026-08-27,1246.300048828125
2026-08-28,1274.0
2026-08-31,1198.5999755859375
2026-09-01,1193.9000244140625
2026-09-02,1208.300048828125
2026-09-03,1234.0
2026-09-04,1222.0
2026-09-07,1200.0
2026-09-08,1212.0
2026-09-09,1166.0
2026-09-10,1163.4000244140625
2026-09-11,1116.9000244140625
2026-09-14,1116.9000244140625
2026-09-15,1064.800048828125
2026-09-16,1087.4000244140625
2026-09-17,1103.0999755859375
2026-09-18,1144.699951171875
2026-09-21,1144.4000244140625
