Date,BAJAJFINSV
2006-03-31,2685.946044921875
2006-04-03,2757.636962890625
2006-04-04,2738.515869140625
2006-04-05,2792.797607421875
2006-04-07,2752.45361328125
2006-04-10,2755.386962890625
2006-04-12,2755.386962890625
2006-04-13,2657.58251953125
2006-04-17,2705.6533203125
2006-04-18,2935.835693359375
2006-04-19,2881.408447265625
2006-04-20,2915.1015625
2006-04-21,2908.2060546875
2006-04-24,2871.822998046875
2006-04-25,2770.2529296875
2006-04-26,2888.25390625
2006-04-27,2863.754150390625
2006-04-28,2863.754150390625
2006-05-02,3050.90234375
2006-05-03,3063.32373046875
2006-05-04,3017.40478515625
2006-05-05,3043.5185546875
2006-05-08,3061.61181640625
2006-05-09,3096.91943359375
2006-05-10,3120.73486328125
2006-05-11,3076.8203125
2006-05-12,3090.072998046875
2006-05-15,2972.6103515625
2006-05-16,3072.663818359375
2006-05-17,3197.4619140625
2006-05-18,2938.96533203125
2006-05-19,2884.48876953125
2006-05-22,2807.85888671875
2006-05-23,2911.238037109375
2006-05-24,2788.68994140625
2006-05-25,2721.20458984375
2006-05-26,2855.636962890625
2006-05-29,2804.387451171875
2006-05-30,2774.55615234375
2006-05-31,2774.55615234375
2006-06-01,2559.925537109375
2006-06-02,2661.05517578125
2006-06-05,2618.51025390625
2006-06-06,2545.743896484375
2006-06-07,2498.700927734375
2006-06-08,2323.82666015625
2006-06-09,2430.2373046875
2006-06-12,2316.344970703125
2006-06-13,2197.21923828125
2006-06-14,2234.531494140625
2006-06-15,2234.531494140625
2006-06-16,2234.531494140625
2006-06-19,2665.16357421875
2006-06-20,2561.343505859375
2006-06-21,2562.615478515625
2006-06-22,2579.730712890625
2006-06-23,2633.13232421875
2006-06-26,2543.29833984375
2006-06-27,2529.166015625
2006-06-28,2632.496337890625
2006-06-29,2571.417236328125
2006-06-30,2688.39111328125
2006-07-03,2682.523193359375
2006-07-04,2702.96435546875
2006-07-05,2744.18896484375
2006-07-06,2705.555908203125
2006-07-07,2682.865478515625
2006-07-10,2724.04052734375
2006-07-11,2708.83251953125
2006-07-12,2685.75146484375
2006-07-13,2654.06201171875
2006-07-14,2584.767822265625
2006-07-17,2466.522705078125
2006-07-18,2429.45458984375
2006-07-19,2337.3720703125
2006-07-20,2447.499755859375
2006-07-21,2402.314453125
2006-07-24,2420.84814453125
2006-07-25,2440.359619140625
2006-07-26,2443.588134765625
2006-07-27,2490.19091796875
2006-07-28,2417.278076171875
2006-07-31,2408.1337890625
2006-08-01,2420.212890625
2006-08-02,2485.056640625
2006-08-03,2485.056640625
2006-08-04,2557.822509765625
2006-08-07,2525.25390625
2006-08-08,2595.08642578125
2006-08-09,2624.378662109375
2006-08-10,2570.68408203125
2006-08-11,2593.178955078125
2006-08-14,2723.60107421875
2006-08-16,2681.6435546875
2006-08-17,2662.033447265625
2006-08-18,2647.3134765625
2006-08-21,2710.1533203125
2006-08-22,2699.19873046875
2006-08-23,2627.410400390625
2006-08-24,2637.58203125
2006-08-25,2684.919189453125
2006-08-28,2663.20703125
2006-08-29,2660.663818359375
2006-08-30,2630.541015625
2006-08-31,2636.70166015625
2006-09-01,2728.197021484375
2006-09-04,2771.622802734375
2006-09-05,2763.06494140625
2006-09-06,2771.76953125
2006-09-07,2713.478515625
2006-09-08,2720.7158203125
2006-09-11,2638.804443359375
2006-09-12,2650.638916015625
2006-09-13,2712.89111328125
2006-09-14,2763.896484375
2006-09-15,2732.15869140625
2006-09-18,2732.011474609375
2006-09-19,2698.318359375
2006-09-20,2737.587158203125
2006-09-21,2831.283935546875
2006-09-22,2852.75146484375
2006-09-25,2798.078857421875
2006-09-26,2848.30126953125
2006-09-27,2873.485595703125
2006-09-28,2858.032470703125
2006-09-29,2930.603515625
2006-10-03,2961.65625
2006-10-04,3019.70263671875
2006-10-05,3037.503173828125
2006-10-06,3031.78125
2006-10-09,3022.587890625
2006-10-10,3001.022216796875
2006-10-11,3002.538818359375
2006-10-12,3081.760009765625
2006-10-13,3053.88525390625
2006-10-16,3036.720703125
2006-10-17,3050.119873046875
2006-10-18,2835.880126953125
2006-10-19,2728.539794921875
2006-10-20,2683.745849609375
2006-10-23,2757.050048828125
2006-10-26,2691.324951171875
2006-10-27,2713.820556640625
2006-10-30,2737.97802734375
2006-10-31,2687.657958984375
2006-11-01,2681.54541015625
2006-11-02,2719.00390625
2006-11-03,2776.4150390625
2006-11-06,2739.88525390625
2006-11-07,2662.37548828125
2006-11-08,2574.058837890625
2006-11-09,2546.91748046875
2006-11-10,2539.679931640625
2006-11-13,2540.218505859375
2006-11-14,2541.587158203125
2006-11-15,2550.38916015625
2006-11-16,2531.90478515625
2006-11-17,2503.198974609375
2006-11-20,2507.796142578125
2006-11-21,2525.8408203125
2006-11-22,2541.978515625
2006-11-23,2582.22509765625
2006-11-24,2572.3955078125
2006-11-27,2597.776123046875
2006-11-28,2582.51806640625
2006-11-29,2616.994140625
2006-11-30,2588.338134765625
2006-12-01,2683.256591796875
2006-12-04,2690.24951171875
2006-12-05,2659.63671875
2006-12-06,2651.421142578125
2006-12-07,2645.846435546875
2006-12-08,2585.45263671875
2006-12-11,2543.05419921875
2006-12-12,2472.24365234375
2006-12-13,2498.553466796875
2006-12-14,2514.495361328125
2006-12-15,2515.27734375
2006-12-18,2498.504638671875
2006-12-19,2491.559814453125
2006-12-20,2449.6513671875
2006-12-21,2496.645751953125
2006-12-22,2536.50146484375
2006-12-26,2585.011962890625
2006-12-27,2599.976318359375
2006-12-28,2568.239013671875
2006-12-29,2561.63720703125
2007-01-02,2681.8388671875
2007-01-03,2781.5498046875
2007-01-04,2744.82470703125
2007-01-05,2720.470947265625
2007-01-08,2652.986083984375
2007-01-09,2653.181884765625
2007-01-10,2644.086181640625
2007-01-11,2700.078369140625
2007-01-12,2707.218505859375
2007-01-15,2710.103759765625
2007-01-16,2713.184814453125
2007-01-17,2710.935546875
2007-01-18,2721.547119140625
2007-01-19,2672.400146484375
2007-01-22,2697.2431640625
2007-01-23,2697.927734375
2007-01-24,2681.0556640625
2007-01-25,2685.408447265625
2007-01-29,2707.0234375
2007-01-31,2711.278076171875
2007-02-01,2704.333251953125
2007-02-02,2717.586181640625
2007-02-05,2764.727783203125
2007-02-06,2761.598388671875
2007-02-07,3010.8515625
2007-02-08,2943.660400390625
2007-02-09,2993.58935546875
2007-02-12,2883.7060546875
2007-02-13,2975.93505859375
2007-02-14,2947.37744140625
2007-02-15,2945.860107421875
2007-02-19,2958.966552734375
2007-02-20,2931.0439453125
2007-02-21,2910.994384765625
2007-02-22,2843.460205078125
2007-02-23,2780.0830078125
2007-02-26,2751.3291015625
2007-02-27,2667.803466796875
2007-02-28,2561.050537109375
2007-03-01,2466.571044921875
2007-03-02,2488.18603515625
2007-03-05,2399.86865234375
2007-03-06,2407.0576171875
2007-03-07,2397.570068359375
2007-03-08,2455.715087890625
2007-03-09,2434.051513671875
2007-03-12,2457.671630859375
2007-03-13,2465.642333984375
2007-03-14,2474.004638671875
2007-03-15,2438.01220703125
2007-03-16,2435.07861328125
2007-03-19,2460.21435546875
2007-03-20,2446.277099609375
2007-03-21,2443.978759765625
2007-03-22,2511.072265625
2007-03-23,2473.613525390625
2007-03-26,2452.096435546875
2007-03-28,2412.486083984375
2007-03-29,2368.229248046875
2007-03-30,2374.29345703125
2007-04-02,2256.341796875
2007-04-03,2242.8447265625
2007-04-04,2260.987060546875
2007-04-05,2254.092041015625
2007-04-09,2246.952392578125
2007-04-10,2220.49658203125
2007-04-11,2228.32080078125
2007-04-12,2296.5390625
2007-04-13,2380.455078125
2007-04-16,2432.92626953125
2007-04-17,2490.729248046875
2007-04-18,2442.120849609375
2007-04-19,2392.58251953125
2007-04-20,2385.981201171875
2007-04-23,2350.135986328125
2007-04-24,2389.06103515625
2007-04-25,2383.19384765625
2007-04-26,2442.16943359375
2007-04-27,2402.36376953125
2007-04-30,2393.706787109375
2007-05-03,2494.396484375
2007-05-04,2511.023681640625
2007-05-07,2510.48583984375
2007-05-08,2478.552734375
2007-05-09,2507.893798828125
2007-05-10,2552.150390625
2007-05-11,2660.859130859375
2007-05-14,2608.485595703125
2007-05-15,2577.8232421875
2007-05-16,2621.73828125
2007-05-17,2448.91796875
2007-05-18,2236.291259765625
2007-05-21,2198.93115234375
2007-05-22,2147.6328125
2007-05-23,2136.384521484375
2007-05-24,2122.007568359375
2007-05-25,2123.083740234375
2007-05-28,2156.727783203125
2007-05-29,2144.453857421875
2007-05-30,2153.94091796875
2007-05-31,2175.75146484375
2007-06-01,2175.75146484375
2007-06-04,2169.735595703125
2007-06-05,2198.14794921875
2007-06-06,2170.029296875
2007-06-07,2105.52783203125
2007-06-08,2070.31787109375
2007-06-11,2068.802490234375
2007-06-12,2060.440185546875
2007-06-13,2052.27392578125
2007-06-14,2060.733642578125
2007-06-15,2063.129150390625
2007-06-18,2035.695068359375
2007-06-19,2074.9150390625
2007-06-20,2115.3076171875
2007-06-21,2132.765869140625
2007-06-22,2129.734375
2007-06-25,2097.018798828125
2007-06-26,2085.23291015625
2007-06-27,2084.15771484375
2007-06-28,2047.8720703125
2007-06-29,2094.475341796875
2007-07-02,2081.565185546875
2007-07-03,2054.47412109375
2007-07-04,2072.567626953125
2007-07-05,2045.378173828125
2007-07-06,2063.276611328125
2007-07-09,2059.217529296875
2007-07-10,2079.609375
2007-07-11,2082.49462890625
2007-07-12,2146.703369140625
2007-07-13,2136.580322265625
2007-07-16,2206.412353515625
2007-07-17,2174.234619140625
2007-07-18,2230.912353515625
2007-07-19,2331.30859375
2007-07-20,2274.38671875
2007-07-23,2371.506103515625
2007-07-24,2391.84912109375
2007-07-25,2302.2119140625
2007-07-26,2363.436767578125
2007-07-27,2264.50830078125
2007-07-30,2243.77392578125
2007-07-31,2303.091796875
2007-08-01,2236.291259765625
2007-08-02,2241.133544921875
2007-08-03,2276.684814453125
2007-08-06,2248.90771484375
2007-08-07,2227.09765625
2007-08-08,2259.813720703125
2007-08-09,2233.99267578125
2007-08-10,2281.085693359375
2007-08-13,2322.84814453125
2007-08-14,2340.45361328125
2007-08-16,2259.275634765625
2007-08-17,2200.5927734375
2007-08-20,2215.263916015625
2007-08-21,2129.7822265625
2007-08-22,2171.252685546875
2007-08-23,2151.69140625
2007-08-24,2171.252685546875
2007-08-27,2243.627197265625
2007-08-28,2244.60546875
2007-08-29,2261.232177734375
2007-08-30,2308.177001953125
2007-08-31,2295.561279296875
2007-09-03,2269.0556640625
2007-09-04,2229.44580078125
2007-09-05,2249.49560546875
2007-09-06,2288.616943359375
2007-09-07,2278.836669921875
2007-09-10,2273.946533203125
2007-09-11,2281.72216796875
2007-09-12,2339.474609375
2007-09-13,2364.904296875
2007-09-14,2308.275634765625
2007-09-17,2345.34326171875
2007-09-18,2347.29931640625
2007-09-19,2454.883544921875
2007-09-20,2444.12548828125
2007-09-21,2435.3232421875
2007-09-24,2514.251220703125
2007-09-25,2474.44482421875
2007-09-26,2463.589111328125
2007-09-27,2453.906005859375
2007-09-28,2474.44482421875
2007-10-01,2445.103759765625
2007-10-03,2491.071044921875
2007-10-04,2518.456787109375
2007-10-05,2575.671875
2007-10-08,2519.434814453125
2007-10-09,2582.030029296875
2007-10-10,2542.907958984375
2007-10-11,2561.490478515625
2007-10-12,2484.224609375
2007-10-15,2513.566650390625
2007-10-16,2484.32275390625
2007-10-17,2430.7265625
2007-10-18,2410.8720703125
2007-10-19,2464.664794921875
2007-10-22,2407.9384765625
2007-10-23,2469.554443359375
2007-10-24,2438.25732421875
2007-10-25,2445.0546875
2007-10-26,2454.883544921875
2007-10-29,2454.835205078125
2007-10-30,2429.45458984375
2007-10-31,2422.119873046875
2007-11-01,2376.64013671875
2007-11-02,2376.64013671875
2007-11-05,2356.1015625
2007-11-06,2412.828125
2007-11-07,2381.53076171875
2007-11-08,2396.201416015625
2007-11-12,2261.57421875
2007-11-13,2284.704833984375
2007-11-14,2288.616943359375
2007-11-15,2274.141357421875
2007-11-16,2298.397705078125
2007-11-19,2371.750244140625
2007-11-20,2372.729248046875
2007-11-21,2357.079833984375
2007-11-22,2443.783203125
2007-11-23,2494.00537109375
2007-11-26,2523.347412109375
2007-11-27,2611.37109375
2007-11-28,2670.053466796875
2007-11-29,2682.767333984375
2007-11-30,2647.0693359375
2007-12-03,2714.064697265625
2007-12-04,2718.662109375
2007-12-05,2738.515869140625
2007-12-06,2667.11865234375
2007-12-07,2660.07763671875
2007-12-10,2658.316650390625
2007-12-11,2718.955810546875
2007-12-12,2718.857666015625
2007-12-13,2767.857666015625
2007-12-14,2772.7470703125
2007-12-17,2730.251953125
2007-12-18,2746.340087890625
2007-12-19,2695.531005859375
2007-12-20,2738.467041015625
2007-12-24,2656.84912109375
2007-12-26,2606.48046875
2007-12-27,2630.931396484375
2007-12-28,2557.578125
2007-12-31,2559.533935546875
2008-01-01,2550.732177734375
2008-01-02,2552.688720703125
2008-01-03,2526.281005859375
2008-01-04,2534.10546875
2008-01-07,2479.33544921875
2008-01-08,2481.291015625
2008-01-09,2484.224609375
2008-01-10,2449.993896484375
2008-01-11,2454.93310546875
2008-01-14,2391.507080078125
2008-01-15,2405.00341796875
2008-01-16,2396.201416015625
2008-01-17,2386.470458984375
2008-01-18,2386.421142578125
2008-01-21,2210.5693359375
2008-01-22,2053.838134765625
2008-01-23,2205.48291015625
2008-01-24,2122.349853515625
2008-01-25,2269.0556640625
2008-01-28,2376.64013671875
2008-01-29,2318.9853515625
2008-01-30,2249.49560546875
2008-01-31,2332.62890625
2008-02-01,2396.201416015625
2008-02-04,2426.56982421875
2008-02-05,2347.3486328125
2008-02-06,2285.682861328125
2008-02-07,2229.9345703125
2008-02-08,2161.471923828125
2008-02-11,2015.74365234375
2008-02-12,2022.589599609375
2008-02-13,1960.97314453125
2008-02-14,2040.1944580078125
2008-02-15,2138.976806640625
2008-02-18,2164.356689453125
2008-02-19,2293.507080078125
2008-02-20,2293.507080078125
2008-02-21,2349.50048828125
2008-02-22,2229.9345703125
2008-02-25,2155.260986328125
2008-02-26,2147.387451171875
2008-02-27,2109.635986328125
2008-02-28,2195.702880859375
2008-02-29,2226.02294921875
2008-03-03,2210.373779296875
2008-03-04,2160.3955078125
2008-03-05,2079.31640625
2008-03-07,1863.1690673828125
2008-03-10,1946.3023681640625
2008-03-11,2029.4359130859375
2008-03-12,2044.107177734375
2008-03-13,2093.0078125
2008-03-14,757.982177734375
2008-03-17,640.6171264648438
2008-03-18,609.3198852539062
2008-03-19,634.9933471679688
2008-03-24,579.00048828125
2008-03-25,622.0343017578125
2008-03-26,635.7269897460938
2008-03-27,598.5125122070312
2008-03-28,679.7389526367188
2008-03-31,675.82666015625
2008-04-01,635.18896484375
2008-04-02,633.7708129882812
2008-04-03,668.9801635742188
2008-04-04,651.96240234375
2008-04-07,661.156005859375
2008-04-08,655.2876586914062
2008-04-09,635.7269897460938
2008-04-10,642.5733032226562
2008-04-11,647.4634399414062
2008-04-15,681.6949462890625
2008-04-16,684.6289672851562
2008-04-17,691.3775024414062
2008-04-21,671.9144897460938
2008-04-22,669.9584350585938
2008-04-23,675.9244384765625
2008-04-24,675.82666015625
2008-04-25,680.0809936523438
2008-04-28,674.8485717773438
2008-04-29,684.6778564453125
2008-04-30,697.3435668945312
2008-05-02,719.838623046875
2008-05-05,725.7068481445312
2008-05-06,756.026123046875
2008-05-07,723.6528930664062
2008-05-08,702.820556640625
2008-05-09,675.7288818359375
2008-05-12,668.1000366210938
2008-05-13,661.156005859375
2008-05-14,645.5075073242188
2008-05-15,653.3316650390625
2008-05-16,655.18994140625
2008-05-20,648.9304809570312
2008-05-21,635.7269897460938
2008-05-22,650.4953002929688
2008-05-23,660.1780395507812
2008-05-26,48.53453063964844
2008-05-27,53.295738220214844
2008-05-28,61.588218688964844
2008-05-29,60.766658782958984
2008-05-30,61.881282806396484
2008-06-02,66.0083236694336
2008-06-03,64.57659149169922
2008-06-04,57.552494049072266
2008-06-05,60.71381378173828
2008-06-06,60.622528076171875
2008-06-09,60.52642822265625
2008-06-10,64.3075180053711
2008-06-11,62.79412841796875
2008-06-12,58.220298767089844
2008-06-13,55.8084602355957
2008-06-16,59.00341796875
2008-06-17,58.715152740478516
2008-06-18,56.87984848022461
2008-06-19,58.792022705078125
2008-06-20,53.32455825805664
2008-06-23,54.32868957519531
2008-06-24,52.76725387573242
2008-06-25,55.452938079833984
2008-06-26,56.71650314331055
2008-06-27,54.0936393737793
2008-06-30,51.76914978027344
2008-07-01,49.83448028564453
2008-07-02,50.29649353027344
2008-07-03,46.05659484863281
2008-07-04,48.09713363647461
2008-07-07,50.22431182861328
2008-07-08,49.179962158203125
2008-07-09,49.863365173339844
2008-07-10,48.78052520751953
2008-07-11,46.09990692138672
2008-07-14,44.45881652832031
2008-07-15,43.169029235839844
2008-07-16,40.90229797363281
2008-07-17,40.59429168701172
2008-07-18,39.530704498291016
2008-07-21,39.530704498291016
2008-07-22,40.425838470458984
2008-07-23,42.143951416015625
2008-07-24,43.44816589355469
2008-07-25,42.95247268676758
2008-07-28,41.970699310302734
2008-07-29,41.373924255371094
2008-07-30,42.11507034301758
2008-07-31,42.60596466064453
2008-08-01,42.63965606689453
2008-08-04,43.56847381591797
2008-08-05,45.03632354736328
2008-08-06,46.4127197265625
2008-08-07,49.598670959472656
2008-08-08,49.81041717529297
2008-08-11,52.02421951293945
2008-08-12,50.407188415527344
2008-08-13,52.370731353759766
2008-08-14,50.91250991821289
2008-08-18,49.96923828125
2008-08-19,52.043479919433594
2008-08-20,51.172386169433594
2008-08-21,50.830692291259766
2008-08-22,50.282047271728516
2008-08-25,50.994327545166016
2008-08-26,50.78256607055664
2008-08-27,50.022178649902344
2008-08-28,52.385162353515625
2008-08-29,51.71621322631836
2008-09-01,51.41301727294922
2008-09-02,51.6007080078125
2008-09-04,50.64781188964844
2008-09-05,50.527496337890625
2008-09-08,50.22910690307617
2008-09-09,50.2628059387207
2008-09-10,50.1039924621582
2008-09-11,46.114349365234375
2008-09-12,45.17107009887695
2008-09-15,42.687767028808594
2008-09-16,38.808807373046875
2008-09-17,38.7077522277832
2008-09-18,35.92607116699219
2008-09-19,36.0704460144043
2008-09-22,37.547916412353516
2008-09-23,36.95596694946289
2008-09-24,37.451663970947266
2008-09-25,38.12542724609375
2008-09-26,36.61907958984375
2008-09-29,36.267757415771484
2008-09-30,37.215843200683594
2008-10-01,35.02129364013672
2008-10-03,33.68821334838867
2008-10-06,30.17501449584961
2008-10-07,28.139278411865234
2008-10-08,23.389240264892578
2008-10-10,18.812454223632812
2008-10-13,17.806621551513672
2008-10-14,18.234949111938477
2008-10-15,16.76228904724121
2008-10-16,15.867144584655762
2008-10-17,15.246318817138672
2008-10-20,14.91906452178955
2008-10-21,14.476303100585938
2008-10-22,14.428176879882812
2008-10-23,13.537846565246582
2008-10-24,12.185506820678711
2008-10-27,10.967917442321777
2008-10-29,10.963106155395508
2008-10-31,11.227798461914062
2008-11-03,11.555054664611816
2008-11-04,11.776432991027832
2008-11-05,12.031502723693848
2008-11-06,11.742745399475098
2008-11-07,12.329882621765137
2008-11-10,12.83520793914795
2008-11-11,13.480094909667969
2008-11-12,13.533035278320312
2008-11-14,13.18171501159668
2008-11-17,12.560890197753906
2008-11-18,11.944875717163086
2008-11-19,11.487679481506348
2008-11-20,11.35774040222168
2008-11-21,10.948668479919434
2008-11-24,10.491471290588379
2008-11-25,9.96689510345459
2008-11-26,9.471199035644531
2008-11-27,9.471199035644531
2008-11-28,9.196880340576172
2008-12-01,8.956250190734863
2008-12-02,8.734872817993164
2008-12-03,8.821497917175293
2008-12-04,9.14875602722168
2008-12-05,9.605951309204102
2008-12-08,10.087212562561035
2008-12-10,10.525157928466797
2008-12-11,10.36634349822998
2008-12-12,10.193089485168457
2008-12-15,10.395218849182129
2008-12-16,10.226778030395508
2008-12-17,9.716641426086426
2008-12-18,10.15939998626709
2008-12-19,10.669537544250488
2008-12-22,11.102670669555664
2008-12-23,11.660933494567871
2008-12-24,12.248067855834961
2008-12-26,12.864083290100098
2008-12-29,13.5089693069458
2008-12-30,14.18754768371582
2008-12-31,14.408926963806152
2009-01-02,15.207818984985352
2009-01-05,15.968210220336914
2009-01-06,16.767105102539062
2009-01-07,16.964418411254883
2009-01-09,17.397552490234375
2009-01-12,18.225318908691406
2009-01-13,19.13971519470215
2009-01-14,20.097421646118164
2009-01-15,19.096397399902344
2009-01-16,18.143508911132812
2009-01-19,17.238739013671875
2009-01-20,18.105003356933594
2009-01-21,17.262800216674805
2009-01-22,16.622724533081055
2009-01-23,15.948960304260254
2009-01-27,15.395511627197266
2009-01-28,16.165525436401367
2009-01-29,16.107778549194336
2009-01-30,16.598661422729492
2009-02-02,15.953773498535156
2009-02-03,15.1741304397583
2009-02-04,14.765059471130371
2009-02-05,14.620682716369629
2009-02-06,14.226048469543457
2009-02-09,13.629287719726562
2009-02-10,14.269362449645996
2009-02-11,13.773664474487305
2009-02-12,13.518596649169922
2009-02-13,13.78328800201416
2009-02-16,13.513784408569336
2009-02-17,13.61003589630127
2009-02-18,13.619659423828125
2009-02-19,13.523409843444824
2009-02-20,14.047982215881348
2009-02-24,14.543680191040039
2009-02-25,15.077878952026367
2009-02-26,15.17894458770752
2009-02-27,14.962377548217773
2009-03-02,14.538869857788086
2009-03-03,14.562932014465332
2009-03-04,14.201984405517578
2009-03-05,13.980605125427246
2009-03-06,13.696662902832031
2009-03-09,14.250109672546387
2009-03-12,14.057608604431152
2009-03-13,13.93729305267334
2009-03-16,14.312674522399902
2009-03-17,13.966170310974121
2009-03-18,14.274176597595215
2009-03-19,14.529242515563965
2009-03-20,14.611056327819824
2009-03-23,15.395511627197266
2009-03-24,15.84307861328125
2009-03-25,15.751643180847168
2009-03-26,16.242530822753906
2009-03-27,16.314720153808594
2009-03-30,15.482135772705078
2009-03-31,16.271406173706055
2009-04-01,17.233924865722656
2009-04-02,17.176172256469727
2009-04-06,18.085756301879883
2009-04-08,18.41301727294922
2009-04-09,18.21088218688965
2009-04-13,18.04725456237793
2009-04-15,18.17719841003418
2009-04-16,18.82208251953125
2009-04-17,19.192651748657227
2009-04-20,20.891502380371094
2009-04-21,21.60858154296875
2009-04-22,22.595163345336914
2009-04-23,22.455596923828125
2009-04-24,22.89354133605957
2009-04-27,22.239030838012695
2009-04-28,21.521955490112305
2009-04-29,21.0021915435791
2009-04-30,21.0021915435791
2009-05-04,22.056150436401367
2009-05-05,22.14759063720703
2009-05-06,21.71445655822754
2009-05-07,22.676973342895508
2009-05-08,23.5961856842041
2009-05-11,23.29298973083496
2009-05-12,24.318071365356445
2009-05-13,24.943710327148438
2009-05-14,23.889751434326172
2009-05-15,22.71066665649414
2009-05-18,22.71066665649414
2009-05-19,23.846439361572266
2009-05-20,25.03996467590332
2009-05-21,26.296056747436523
2009-05-22,27.614702224731445
2009-05-25,28.995922088623047
2009-05-26,30.256824493408203
2009-05-27,31.77277946472168
2009-05-28,33.36576461791992
2009-05-29,35.03573989868164
2009-06-01,36.78752136230469
2009-06-02,38.630741119384766
2009-06-03,40.56541442871094
2009-06-04,39.57401657104492
2009-06-05,38.52487564086914
2009-06-08,37.29766845703125
2009-06-09,38.481571197509766
2009-06-10,38.313114166259766
2009-06-11,38.50080871582031
2009-06-12,38.471927642822266
2009-06-15,38.52968215942383
2009-06-16,39.453712463378906
2009-06-17,39.45852279663086
2009-06-18,38.361236572265625
2009-06-19,37.93291473388672
2009-06-22,37.990665435791016
2009-06-23,36.15707778930664
2009-06-24,35.738372802734375
2009-06-25,36.91264724731445
2009-06-26,38.351619720458984
2009-06-29,40.09859085083008
2009-06-30,38.0965461730957
2009-07-01,36.19557189941406
2009-07-02,35.91087341308594
2009-07-03,36.32102966308594
2009-07-06,34.554927825927734
2009-07-07,33.62362289428711
2009-07-08,33.23275375366211
2009-07-09,33.0976448059082
2009-07-10,32.86119842529297
2009-07-13,31.577638626098633
2009-07-14,32.508941650390625
2009-07-15,34.20750045776367
2009-07-16,35.72267532348633
2009-07-17,35.413848876953125
2009-07-20,34.969913482666016
2009-07-21,34.50185012817383
2009-07-22,33.78285598754883
2009-07-23,36.118370056152344
2009-07-24,36.53335189819336
2009-07-27,36.19074249267578
2009-07-28,35.235313415527344
2009-07-29,33.82146453857422
2009-07-30,33.56089401245117
2009-07-31,32.74056625366211
2009-08-03,32.470340728759766
2009-08-04,32.48481750488281
2009-08-05,31.548681259155273
2009-08-06,31.312232971191406
2009-08-07,29.961111068725586
2009-08-10,29.131135940551758
2009-08-11,27.59665298461914
2009-08-12,27.47601318359375
2009-08-13,28.146753311157227
2009-08-14,28.170875549316406
2009-08-17,27.447065353393555
2009-08-18,27.53874969482422
2009-08-19,26.269657135009766
2009-08-20,25.656827926635742
2009-08-21,25.84984588623047
2009-08-24,26.21657943725586
2009-08-25,26.77632713317871
2009-08-26,26.998300552368164
2009-08-27,27.543569564819336
2009-08-28,27.982688903808594
2009-08-31,26.954866409301758
2009-09-01,27.297468185424805
2009-09-02,27.191312789916992
2009-09-03,26.718421936035156
2009-09-04,26.279312133789062
2009-09-07,26.68947410583496
2009-09-08,25.88361930847168
2009-09-09,25.729209899902344
2009-09-10,25.24666404724121
2009-09-11,24.532503128051758
2009-09-14,24.41669273376465
2009-09-15,24.595233917236328
2009-09-16,24.841323852539062
2009-09-17,25.126028060913086
2009-09-18,26.588134765625
2009-09-22,28.513486862182617
2009-09-23,28.257734298706055
2009-09-24,27.572521209716797
2009-09-25,27.413286209106445
2009-09-29,26.85835838317871
2009-09-30,26.872840881347656
2009-10-01,28.098495483398438
2009-10-05,29.09735870361328
2009-10-06,28.812658309936523
2009-10-07,29.47857093811035
2009-10-08,31.53420066833496
2009-10-09,31.099916458129883
2009-10-12,31.70792007446289
2009-10-13,31.70792007446289
2009-10-14,33.28583908081055
2009-10-15,32.68748092651367
2009-10-16,31.070966720581055
2009-10-20,31.847856521606445
2009-10-21,31.68861961364746
2009-10-22,31.678958892822266
2009-10-23,30.781435012817383
2009-10-26,29.753620147705078
2009-10-27,29.010499954223633
2009-10-28,29.98041343688965
2009-10-29,30.58359146118164
2009-10-30,30.062442779541016
2009-11-03,28.42662239074707
2009-11-04,29.213167190551758
2009-11-05,29.145614624023438
2009-11-06,28.822309494018555
2009-11-09,29.082887649536133
2009-11-10,30.535343170166016
2009-11-11,30.110702514648438
2009-11-12,30.019020080566406
2009-11-13,30.2120361328125
2009-11-16,30.916553497314453
2009-11-17,33.440250396728516
2009-11-18,32.29179763793945
2009-11-19,31.635540008544922
2009-11-20,31.553504943847656
2009-11-23,31.867156982421875
2009-11-24,31.780296325683594
2009-11-25,31.582454681396484
2009-11-26,30.810392379760742
2009-11-27,30.173431396484375
2009-11-30,30.023841857910156
2009-12-01,31.02271270751953
2009-12-02,31.958843231201172
2009-12-03,32.02157211303711
2009-12-04,32.0891227722168
2009-12-07,32.36900329589844
2009-12-08,32.57650375366211
2009-12-09,31.73204231262207
2009-12-10,31.52938461303711
2009-12-11,31.722396850585938
2009-12-14,31.524559020996094
2009-12-15,31.389442443847656
2009-12-16,31.37496566772461
2009-12-17,32.89980697631836
2009-12-18,31.51490592956543
2009-12-21,31.379791259765625
2009-12-22,31.38461685180664
2009-12-23,31.370141983032227
2009-12-24,31.717571258544922
2009-12-29,31.857507705688477
2009-12-30,32.39313507080078
2009-12-31,33.353397369384766
2010-01-04,34.690040588378906
2010-01-05,34.76724624633789
2010-01-06,33.946922302246094
2010-01-07,33.6815299987793
2010-01-08,33.77803421020508
2010-01-11,33.92763137817383
2010-01-12,33.112125396728516
2010-01-13,32.75986862182617
2010-01-14,32.82742691040039
2010-01-15,33.155555725097656
2010-01-18,33.430606842041016
2010-01-19,34.04343032836914
2010-01-20,33.98551940917969
2010-01-21,33.58018112182617
