Date,MAXHEALTH
2024-06-13,885.9140014648438
2024-06-14,923.588134765625
2024-06-18,898.8535766601562
2024-06-19,895.7680053710938
2024-06-20,930.4560546875
2024-06-21,923.9364624023438
2024-06-24,893.677734375
2024-06-25,889.2982177734375
2024-06-26,875.3632202148438
2024-06-27,916.4713134765625
2024-06-28,936.2788696289062
2024-07-01,951.3583984375
2024-07-02,908.8568725585938
2024-07-03,918.262939453125
2024-07-04,913.5350952148438
2024-07-05,909.5535888671875
2024-07-08,922.0950317382812
2024-07-09,913.3857421875
2024-07-10,903.3327026367188
2024-07-11,893.1799926757812
2024-07-12,896.3154296875
2024-07-15,916.919189453125
2024-07-16,916.7201538085938
2024-07-18,930.2072143554688
2024-07-19,916.1727905273438
2024-07-22,925.9769287109375
2024-07-23,930.7545776367188
2024-07-24,943.196533203125
2024-07-25,922.1448364257812
2024-07-26,944.0924072265625
2024-07-29,929.7592163085938
2024-07-30,913.7838745117188
2024-07-31,917.9644165039062
2024-08-01,919.7062377929688
2024-08-02,912.0419921875
2024-08-05,861.7269287109375
2024-08-06,859.4873046875
2024-08-07,850.628662109375
2024-08-08,870.8840942382812
2024-08-09,879.0958251953125
2024-08-12,866.6041259765625
2024-08-13,864.2650756835938
2024-08-14,865.9571533203125
2024-08-16,881.0368041992188
2024-08-19,870.4860229492188
2024-08-20,873.4720458984375
2024-08-21,863.46875
2024-08-22,864.3148193359375
2024-08-23,850.4554443359375
2024-08-26,858.3323364257812
2024-08-27,851.801513671875
2024-08-28,863.2678833007812
2024-08-29,864.015625
2024-08-30,859.9276733398438
2024-09-02,879.3706665039062
2024-09-03,869.2503051757812
2024-09-04,878.5730590820312
2024-09-05,882.9102783203125
2024-09-06,895.9220581054688
2024-09-09,879.8193359375
2024-09-10,876.1799926757812
2024-09-11,874.4351196289062
2024-09-12,911.1275024414062
2024-09-13,905.344482421875
2024-09-16,928.2771606445312
2024-09-17,961.878662109375
2024-09-18,960.1337890625
2024-09-19,981.9696655273438
2024-09-20,1064.82666015625
2024-09-23,1051.1168212890625
2024-09-24,1027.3865966796875
2024-09-25,986.955078125
2024-09-26,994.43310546875
2024-09-27,991.8406982421875
2024-09-30,982.8670654296875
2024-10-01,967.362548828125
2024-10-03,939.3946533203125
2024-10-04,923.6407470703125
2024-10-07,913.7199096679688
2024-10-08,953.0545043945312
2024-10-09,959.4856567382812
2024-10-10,949.564697265625
2024-10-11,937.0514526367188
2024-10-14,944.4796752929688
2024-10-15,966.1660766601562
2024-10-16,961.3800659179688
2024-10-17,934.5089111328125
2024-10-18,934.658447265625
2024-10-21,948.6674194335938
2024-10-22,920.5000610351562
2024-10-23,911.5263671875
2024-10-24,903.4999389648438
2024-10-25,935.2567138671875
2024-10-28,965.1690063476562
2024-10-29,991.5914916992188
2024-10-30,989.44775390625
2024-10-31,1014.6239013671875
2024-11-01,1004.6033325195312
2024-11-04,1033.568359375
2024-11-05,1041.544921875
2024-11-06,1076.74169921875
2024-11-07,1075.5950927734375
2024-11-08,1076.0936279296875
2024-11-11,1022.0022583007812
2024-11-12,1027.685546875
2024-11-13,998.9698486328125
2024-11-14,1003.30712890625
2024-11-18,996.92578125
2024-11-19,994.8818359375
2024-11-21,987.2542114257812
2024-11-22,997.0255737304688
2024-11-25,968.9080200195312
2024-11-26,982.8670654296875
2024-11-27,1003.2074584960938
2024-11-28,973.9930419921875
2024-11-29,976.8846435546875
2024-12-02,1016.2192993164062
2024-12-03,1031.3248291015625
2024-12-04,1061.137451171875
2024-12-05,1093.6920166015625
2024-12-06,1092.9442138671875
2024-12-09,1113.6832275390625
2024-12-10,1113.8826904296875
2024-12-11,1128.888671875
2024-12-12,1164.284912109375
2024-12-13,1176.598876953125
2024-12-16,1181.3349609375
2024-12-17,1205.2149658203125
2024-12-18,1189.81005859375
2024-12-19,1177.246826171875
2024-12-20,1161.792236328125
2024-12-23,1137.7626953125
2024-12-24,1135.7188720703125
2024-12-26,1152.3199462890625
2024-12-27,1123.105712890625
2024-12-30,1158.7012939453125
2024-12-31,1124.8507080078125
2025-01-01,1136.26708984375
2025-01-02,1155.9593505859375
2025-01-03,1174.90380859375
2025-01-06,1149.8272705078125
2025-01-07,1194.8453369140625
2025-01-08,1199.6810302734375
2025-01-09,1205.0653076171875
2025-01-10,1146.5369873046875
2025-01-13,1079.2841796875
2025-01-14,1081.7271728515625
2025-01-15,1036.01123046875
2025-01-16,1046.8792724609375
2025-01-17,1023.6474609375
2025-01-20,1061.78564453125
2025-01-21,1075.046630859375
2025-01-22,1063.28125
2025-01-23,1079.6829833984375
2025-01-24,1052.662353515625
2025-01-27,1026.937744140625
2025-01-28,1018.662109375
2025-01-29,1022.0022583007812
2025-01-30,1040.7972412109375
2025-01-31,1058.146240234375
2025-02-01,1105.0087890625
2025-02-03,1141.6512451171875
2025-02-04,1170.86572265625
2025-02-05,1166.279052734375
2025-02-06,1122.4576416015625
2025-02-07,1139.8564453125
2025-02-10,1068.7152099609375
2025-02-11,1016.967041015625
2025-02-12,1001.8613891601562
2025-02-13,998.7205810546875
2025-02-14,1000.7147216796875
2025-02-17,1011.6826171875
2025-02-18,1035.1636962890625
2025-02-19,1016.5183715820312
2025-02-20,1028.832275390625
2025-02-21,1007.29541015625
2025-02-24,985.0606689453125
2025-02-25,1019.908447265625
2025-02-27,1013.1282958984375
2025-02-28,975.2394409179688
2025-03-03,970.9520263671875
2025-03-04,985.5591430664062
2025-03-05,1018.911376953125
2025-03-06,996.9757080078125
2025-03-07,977.8817138671875
2025-03-10,961.4797973632812
2025-03-11,980.4242553710938
2025-03-12,986.8554077148438
2025-03-13,987.8026123046875
2025-03-17,994.9815673828125
2025-03-18,994.9815673828125
2025-03-19,1084.2696533203125
2025-03-20,1132.528076171875
2025-03-21,1166.8275146484375
2025-03-24,1142.897705078125
2025-03-25,1169.320068359375
2025-03-26,1119.2669677734375
2025-03-27,1126.0970458984375
2025-03-28,1093.7418212890625
2025-04-01,1080.430908203125
2025-04-02,1091.54833984375
2025-04-03,1118.0206298828125
2025-04-04,1134.3228759765625
2025-04-07,1072.3546142578125
2025-04-08,1070.310546875
2025-04-09,1119.865234375
2025-04-11,1086.1142578125
2025-04-15,1070.9586181640625
2025-04-16,1074.3487548828125
2025-04-17,1081.2286376953125
2025-04-21,1069.86181640625
2025-04-22,1125.39892578125
2025-04-23,1126.29638671875
2025-04-24,1105.158447265625
2025-04-25,1064.2783203125
2025-04-28,1096.58349609375
2025-04-29,1104.161376953125
2025-04-30,1094.9881591796875
2025-05-02,1083.8209228515625
2025-05-05,1128.39013671875
2025-05-06,1152.6192626953125
2025-05-07,1148.630859375
2025-05-08,1108.5484619140625
2025-05-09,1124.40185546875
2025-05-12,1156.5078125
2025-05-13,1168.5723876953125
2025-05-14,1173.158935546875
2025-05-15,1183.030029296875
2025-05-16,1163.6866455078125
2025-05-19,1184.5255126953125
2025-05-20,1161.2935791015625
2025-05-21,1138.759765625
2025-05-22,1144.8419189453125
2025-05-23,1173.6573486328125
2025-05-26,1170.666259765625
2025-05-27,1156.00927734375
2025-05-28,1145.6396484375
2025-05-29,1131.8798828125
2025-05-30,1121.9091796875
2025-06-02,1148.23193359375
2025-06-03,1135.5692138671875
2025-06-04,1145.24072265625
2025-06-05,1134.0736083984375
2025-06-06,1164.7833251953125
2025-06-09,1191.106201171875
2025-06-10,1179.0416259765625
2025-06-11,1183.628173828125
2025-06-12,1198.6839599609375
2025-06-13,1229.194580078125
2025-06-16,1243.153564453125
2025-06-17,1223.212158203125
2025-06-18,1178.243896484375
2025-06-19,1159.5987548828125
2025-06-20,1210.250244140625
2025-06-23,1186.7191162109375
2025-06-24,1194.7955322265625
2025-06-25,1235.37646484375
2025-06-26,1262.7960205078125
2025-06-27,1275.55859375
2025-06-30,1272.268310546875
2025-07-01,1275.9573974609375
2025-07-02,1281.04248046875
2025-07-03,1297.593994140625
2025-07-04,1295.89697265625
2025-07-07,1297.29443359375
2025-07-08,1293.4013671875
2025-07-09,1245.1871337890625
2025-07-10,1249.379638671875
2025-07-11,1217.037109375
2025-07-14,1247.3831787109375
2025-07-15,1258.86279296875
2025-07-16,1263.9537353515625
2025-07-17,1241.393798828125
2025-07-18,1213.5433349609375
2025-07-21,1216.038818359375
2025-07-22,1216.637939453125
2025-07-23,1253.1729736328125
2025-07-24,1265.151611328125
2025-07-25,1278.2283935546875
2025-07-28,1255.16943359375
2025-07-29,1272.0394287109375
2025-07-30,1262.3565673828125
2025-07-31,1243.78955078125
2025-08-01,1243.78955078125
2025-08-04,1248.1817626953125
2025-08-05,1271.64013671875
2025-08-06,1268.844970703125
2025-08-07,1263.654296875
2025-08-08,1243.0908203125
2025-08-11,1261.0589599609375
2025-08-12,1258.3636474609375
2025-08-13,1264.8521728515625
2025-08-14,1218.534423828125
2025-08-18,1209.4505615234375
2025-08-19,1227.218994140625
2025-08-20,1223.42578125
2025-08-21,1247.88232421875
2025-08-22,1232.509521484375
2025-08-25,1219.2332763671875
2025-08-26,1181.3006591796875
2025-08-28,1158.1417236328125
2025-08-29,1152.2523193359375
2025-09-01,1179.1044921875
2025-09-02,1159.739013671875
2025-09-03,1159.9385986328125
2025-09-04,1158.1417236328125
2025-09-05,1167.9244384765625
2025-09-08,1147.560546875
2025-09-09,1150.854736328125
2025-09-10,1178.6053466796875
2025-09-11,1177.2080078125
2025-09-12,1182.09912109375
2025-09-15,1173.3148193359375
2025-09-16,1156.6444091796875
2025-09-17,1151.753173828125
2025-09-18,1171.318359375
2025-09-19,1157.642578125
2025-09-22,1169.521484375
2025-09-23,1154.947509765625
2025-09-24,1131.189697265625
2025-09-25,1135.681640625
2025-09-26,1121.4071044921875
2025-09-29,1110.02734375
2025-09-30,1112.722412109375
2025-10-01,1111.22509765625
2025-10-03,1067.30322265625
2025-10-06,1137.6781005859375
2025-10-07,1128.694091796875
2025-10-08,1142.369873046875
2025-10-09,1153.7496337890625
2025-10-10,1154.3485107421875
2025-10-13,1141.2718505859375
2025-10-14,1159.439453125
2025-10-15,1153.7496337890625
2025-10-16,1173.215087890625
2025-10-17,1200.56640625
2025-10-20,1207.4541015625
2025-10-21,1201.8641357421875
2025-10-23,1208.8516845703125
2025-10-24,1181.9993896484375
2025-10-27,1184.2952880859375
2025-10-28,1177.607177734375
2025-10-29,1187.3897705078125
2025-10-30,1176.4093017578125
2025-10-31,1145.7637939453125
2025-11-03,1143.8671875
2025-11-04,1136.3804931640625
2025-11-06,1123.403564453125
2025-11-07,1133.2860107421875
2025-11-10,1096.0521240234375
2025-11-11,1093.456787109375
2025-11-12,1101.6422119140625
2025-11-13,1096.0521240234375
2025-11-14,1101.14306640625
2025-11-17,1119.6102294921875
2025-11-18,1114.7188720703125
2025-11-19,1162.3343505859375
2025-11-20,1166.826416015625
2025-11-21,1179.004638671875
2025-11-24,1153.7496337890625
2025-11-25,1156.0455322265625
2025-11-26,1160.5374755859375
2025-11-27,1159.739013671875
2025-11-28,1160.7371826171875
2025-12-01,1123.403564453125
2025-12-02,1115.517578125
2025-12-03,1084.0733642578125
2025-12-04,1081.9771728515625
2025-12-05,1095.4532470703125
2025-12-08,1077.485107421875
2025-12-09,1072.79345703125
2025-12-10,1075.189208984375
2025-12-11,1085.9700927734375
2025-12-12,1079.3818359375
2025-12-15,1083.4744873046875
2025-12-16,1071.096435546875
2025-12-17,1029.270751953125
2025-12-18,1046.639892578125
2025-12-19,1073.8916015625
2025-12-22,1075.6883544921875
2025-12-23,1073.29248046875
2025-12-24,1079.4815673828125
2025-12-26,1072.394287109375
2025-12-29,1062.2122802734375
2025-12-30,1038.95361328125
2025-12-31,1043.2459716796875
2026-01-01,1047.538330078125
2026-01-02,1060.7149658203125
2026-01-05,1048.6363525390625
2026-01-06,1049.734375
2026-01-07,1032.8643798828125
2026-01-08,1027.97314453125
2026-01-09,1015.3955078125
2026-01-12,1011.9016723632812
2026-01-13,1026.3758544921875
2026-01-14,1031.766357421875
2026-01-15,1031.766357421875
2026-01-16,1035.160400390625
2026-01-19,1011.8018188476562
2026-01-20,991.1386108398438
2026-01-21,1002.4185180664062
2026-01-22,997.028076171875
2026-01-23,989.6412963867188
2026-01-27,973.7694702148438
2026-01-28,956.8994140625
2026-01-29,950.9100341796875
2026-01-30,955.1026000976562
2026-02-02,956.4002685546875
2026-02-03,1001.7197875976562
2026-02-04,1023.6307983398438
2026-02-05,1038.95361328125
2026-02-06,1038.0052490234375
2026-02-09,1008.208251953125
2026-02-10,1019.6878662109375
2026-02-11,1053.2781982421875
2026-02-12,1061.014404296875
2026-02-13,1051.7308349609375
2026-02-16,1073.94140625
2026-02-17,1074.240966796875
2026-02-18,1084.322998046875
2026-02-19,1079.531494140625
2026-02-20,1085.9700927734375
2026-02-23,1081.6776123046875
2026-02-24,1084.4727783203125
2026-02-25,1086.169677734375
2026-02-26,1107.9310302734375
2026-02-27,1090.0128173828125
2026-03-02,1081.6776123046875
2026-03-04,1051.8306884765625
2026-03-05,1056.3226318359375
2026-03-06,1040.1514892578125
2026-03-09,1039.65234375
2026-03-10,1041.24951171875
2026-03-11,1030.3687744140625
2026-03-12,1018.58984375
2026-03-13,988.2437133789062
2026-03-16,968.8781127929688
2026-03-17,974.6679077148438
2026-03-18,978.0618286132812
2026-03-19,951.4091796875
2026-03-20,963.0884399414062
2026-03-23,955.2024536132812
2026-03-24,967.4806518554688
2026-03-25,986.4469604492188
2026-03-27,973.3701171875
2026-03-30,960.5928344726562
2026-04-01,957.1989135742188
2026-04-02,942.9242553710938
2026-04-06,929.9473266601562
2026-04-07,930.7459106445312
2026-04-08,939.4804077148438
2026-04-09,953.2559204101562
2026-04-10,951.65869140625
2026-04-13,950.0116577148438
2026-04-15,988.2936401367188
2026-04-16,988.892578125
2026-04-17,1005.8624267578125
2026-04-20,1009.5558471679688
2026-04-21,1018.4400634765625
2026-04-22,1003.5664672851562
2026-04-23,1004.9639892578125
2026-04-24,997.6270751953125
2026-04-27,1008.0584716796875
2026-04-28,1002.9675903320312
2026-04-29,1004.8142700195312
2026-04-30,991.288330078125
2026-05-01,991.288330078125
2026-05-04,1009.7554931640625
2026-05-05,998.6751708984375
2026-05-06,1014.0977783203125
2026-05-07,1013.4988403320312
2026-05-08,1010.7037963867188
2026-05-11,1036.108642578125
2026-05-12,1015.8945922851562
2026-05-13,1024.2796630859375
2026-05-14,1047.6881103515625
2026-05-15,1048.237060546875
2026-05-18,1056.672119140625
2026-05-19,1066.85400390625
2026-05-20,1073.7916259765625
2026-05-21,1089.164306640625
2026-05-22,1021.4347534179688
2026-05-25,999.074462890625
2026-05-26,992.1867065429688
2026-05-27,991.6876220703125
2026-05-28,991.6876220703125
2026-05-29,963.3878784179688
2026-06-01,936.7852172851562
2026-06-02,947.0170288085938
2026-06-03,963.8370971679688
2026-06-04,964.4859619140625
2026-06-05,975.516357421875
2026-06-08,1005.6627807617188
2026-06-09,1001.3204345703125
2026-06-10,1008.3080444335938
2026-06-11,1007.8089599609375
2026-06-12,1010.6539306640625
2026-06-15,1027.07470703125
2026-06-16,1022.283203125
2026-06-17,1024.32958984375
2026-06-18,1088.5155029296875
2026-06-19,1092.807861328125
2026-06-22,1093.107421875
2026-06-23,1076.1375732421875
2026-06-24,1079.781005859375
2026-06-25,1121.357177734375
2026-06-26,1121.357177734375
2026-06-29,1147.860107421875
2026-06-30,1127.2467041015625
2026-07-01,1137.8778076171875
2026-07-02,1125.4000244140625
2026-07-03,1153.4000244140625
2026-07-06,1132.5
2026-07-07,1118.4000244140625
2026-07-08,1084.800048828125
2026-07-09,1101.300048828125
2026-07-10,1108.0999755859375
2026-07-13,1106.199951171875
2026-07-14,1092.9000244140625
2026-07-15,1102.699951171875
2026-07-16,1098.199951171875
2026-07-17,1089.9000244140625
2026-07-20,1102.4000244140625
2026-07-21,1100.4000244140625
2026-07-22,1081.0
2026-07-23,1084.199951171875
2026-07-24,1080.4000244140625
2026-07-27,1114.5999755859375
2026-07-28,1104.800048828125
2026-07-29,1111.4000244140625
2026-07-30,1124.800048828125
2026-07-31,1098.5
2026-08-03,1100.4000244140625
2026-08-04,1077.0
2026-08-05,1080.0
2026-08-06,1072.4000244140625
2026-08-07,1070.0
2026-08-10,1069.0
2026-08-11,1040.0
2026-08-12,1007.5
2026-08-13,1013.2999877929688
2026-08-14,1008.5999755859375
2026-08-17,1003.7000122070312
2026-08-18,1014.4000244140625
2026-08-19,997.0
2026-08-20,997.9000244140625
2026-08-21,1000.0
2026-08-24,990.5
2026-08-25,1016.0
2026-08-26,1005.0
2026-08-27,1009.0
2026-08-28,1014.0999755859375
2026-08-31,1042.0999755859375
2026-09-01,1003.0
2026-09-02,994.0
2026-09-03,994.9000244140625
2026-09-04,984.7999877929688
2026-09-07,992.0
2026-09-08,993.0
2026-09-09,1037.5
2026-09-10,1038.5999755859375
2026-09-11,1037.699951171875
2026-09-14,1037.699951171875
2026-09-15,1030.0
2026-09-16,1025.0
2026-09-17,1037.0
2026-09-18,1049.300048828125
2026-09-21,1068.0
