Date,NBCC
2016-01-18,36.12881851196289
2016-01-19,36.485374450683594
2016-01-20,35.03122329711914
2016-01-21,35.509307861328125
2016-01-22,36.49334716796875
2016-01-25,37.15668487548828
2016-01-27,38.36582565307617
2016-01-28,38.94349670410156
2016-01-29,38.36183547973633
2016-02-01,38.298099517822266
2016-02-02,37.897705078125
2016-02-03,36.658687591552734
2016-02-04,37.65468215942383
2016-02-05,37.61484146118164
2016-02-08,37.9096565246582
2016-02-09,37.140750885009766
2016-02-10,35.453529357910156
2016-02-11,33.40974044799805
2016-02-12,33.38583755493164
2016-02-15,34.52924728393555
2016-02-16,34.03522491455078
2016-02-17,34.13084030151367
2016-02-18,34.162715911865234
2016-02-19,34.294189453125
2016-02-22,35.77622604370117
2016-02-23,35.06110763549805
2016-02-24,34.73442077636719
2016-02-25,34.43959426879883
2016-02-26,34.65473937988281
2016-02-29,34.417686462402344
2016-03-01,35.443565368652344
2016-03-02,36.28418731689453
2016-03-03,36.84992218017578
2016-03-04,36.288177490234375
2016-03-08,36.42362976074219
2016-03-09,37.1088752746582
2016-03-10,36.83198547363281
2016-03-11,37.19452667236328
2016-03-14,36.97541427612305
2016-03-15,36.57103729248047
2016-03-16,38.168617248535156
2016-03-17,37.67061996459961
2016-03-18,37.93555450439453
2016-03-21,37.90169906616211
2016-03-22,37.600894927978516
2016-03-23,37.45747375488281
2016-03-28,37.26026153564453
2016-03-29,37.94552230834961
2016-03-30,37.94552230834961
2016-03-31,37.56703567504883
2016-04-01,37.766231536865234
2016-04-04,38.03315734863281
2016-04-05,37.58695602416992
2016-04-06,37.82798385620117
2016-04-07,37.547115325927734
2016-04-08,37.947505950927734
2016-04-11,38.821990966796875
2016-04-12,39.27218246459961
2016-04-13,39.35783386230469
2016-04-18,40.29010009765625
2016-04-20,39.804046630859375
2016-04-21,39.92955017089844
2016-04-22,39.98331832885742
2016-04-25,39.95344543457031
2016-04-26,40.47135925292969
2016-04-27,40.188507080078125
2016-04-28,39.710418701171875
2016-04-29,39.81200408935547
2016-05-02,39.29608917236328
2016-05-03,40.168582916259766
2016-05-04,39.41560745239258
2016-05-05,38.99529266357422
2016-05-06,37.81204605102539
2016-05-09,38.180572509765625
2016-05-10,38.81003952026367
2016-05-11,38.83992004394531
2016-05-12,38.977359771728516
2016-05-13,39.142696380615234
2016-05-16,38.9674072265625
2016-05-17,39.06501770019531
2016-05-18,39.19051742553711
2016-05-19,38.94549560546875
2016-05-20,38.54709243774414
2016-05-23,38.16462707519531
2016-05-24,37.41365432739258
2016-05-25,37.81005859375
2016-05-26,37.57300567626953
2016-05-27,37.923606872558594
2016-05-30,37.82400894165039
2016-05-31,37.766231536865234
2016-06-01,38.65467071533203
2016-06-02,39.30205535888672
2016-06-03,39.08293914794922
2016-06-06,38.12677764892578
2016-06-07,38.36582565307617
2016-06-08,37.63875198364258
2016-06-09,37.63875198364258
2016-06-10,37.48934555053711
2016-06-13,37.300106048583984
2016-06-14,36.732383728027344
2016-06-15,36.622825622558594
2016-06-16,36.951515197753906
2016-06-17,36.871829986572266
2016-06-20,37.07102966308594
2016-06-21,36.92162322998047
2016-06-22,37.190547943115234
2016-06-23,37.280181884765625
2016-06-24,37.02122497558594
2016-06-27,37.34990310668945
2016-06-28,38.34590148925781
2016-06-29,38.096900939941406
2016-06-30,37.96742630004883
2016-07-01,38.39570236206055
2016-07-04,38.52518844604492
2016-07-05,38.80405807495117
2016-07-07,42.93745422363281
2016-07-08,43.80397033691406
2016-07-11,45.7362060546875
2016-07-12,51.37356185913086
2016-07-13,45.76608657836914
2016-07-14,48.027000427246094
2016-07-15,48.8835563659668
2016-07-18,48.276004791259766
2016-07-19,49.10268020629883
2016-07-20,48.1564826965332
2016-07-21,49.6205940246582
2016-07-22,49.9891242980957
2016-07-25,49.71023178100586
2016-07-26,48.97319793701172
2016-07-27,49.1823616027832
2016-07-28,48.75408172607422
2016-07-29,49.24211883544922
2016-08-01,48.64452362060547
2016-08-02,48.80387878417969
2016-08-03,47.54892349243164
2016-08-04,48.136566162109375
2016-08-05,48.734161376953125
2016-08-08,48.3955192565918
2016-08-09,48.04691696166992
2016-08-10,47.23019790649414
2016-08-11,46.40353012084961
2016-08-12,45.94536209106445
2016-08-16,46.28400421142578
2016-08-17,46.025047302246094
2016-08-18,48.196319580078125
2016-08-19,48.2261962890625
2016-08-22,48.3755989074707
2016-08-23,47.93735885620117
2016-08-24,47.85768508911133
2016-08-25,47.83776092529297
2016-08-26,47.80788040161133
2016-08-29,47.160484313964844
2016-08-30,47.7381591796875
2016-08-31,48.0568733215332
2016-09-01,48.1564826965332
2016-09-02,48.72420120239258
2016-09-06,49.311851501464844
2016-09-07,50.18830871582031
2016-09-08,51.36295700073242
2016-09-09,50.64009475708008
2016-09-12,49.19438934326172
2016-09-14,49.92728042602539
2016-09-15,50.93124771118164
2016-09-16,49.99755859375
2016-09-19,50.59994888305664
2016-09-20,50.82081604003906
2016-09-21,50.981449127197266
2016-09-22,50.74049758911133
2016-09-23,50.951332092285156
2016-09-26,50.75053405761719
2016-09-27,50.8107795715332
2016-09-28,51.83481979370117
2016-09-29,50.33890914916992
2016-09-30,50.549739837646484
2016-10-03,52.02557373046875
2016-10-04,55.81052780151367
2016-10-05,56.392826080322266
2016-10-06,54.7563591003418
2016-10-07,53.029544830322266
2016-10-10,52.577754974365234
2016-10-13,51.71434020996094
2016-10-14,51.533626556396484
2016-10-17,50.2385139465332
2016-10-18,50.7304573059082
2016-10-19,50.8609733581543
2016-10-20,50.38911819458008
2016-10-21,48.43136978149414
2016-10-24,47.547882080078125
2016-10-25,48.5618896484375
2016-10-26,47.75871658325195
2016-10-27,48.02977752685547
2016-10-28,48.17034149169922
2016-11-01,48.33098220825195
2016-11-02,48.100059509277344
2016-11-03,47.22660827636719
2016-11-04,45.85118103027344
2016-11-07,47.06597900390625
2016-11-08,47.086055755615234
2016-11-09,44.455665588378906
2016-11-10,46.65435028076172
2016-11-11,45.570072174072266
2016-11-15,44.676536560058594
2016-11-16,44.184593200683594
2016-11-17,43.511932373046875
2016-11-18,44.14442443847656
2016-11-21,42.17665100097656
2016-11-22,42.52804183959961
2016-11-23,45.91141891479492
2016-11-24,45.25883102416992
2016-11-25,45.449588775634766
2016-11-28,45.580101013183594
2016-11-29,45.570072174072266
2016-11-30,45.80098342895508
2016-12-01,45.630306243896484
2016-12-02,44.6263427734375
2016-12-05,45.479713439941406
2016-12-06,46.97562026977539
2016-12-07,46.674434661865234
2016-12-08,47.20652770996094
2016-12-09,46.86518096923828
2016-12-12,46.13228988647461
2016-12-13,45.68050003051758
2016-12-14,45.298988342285156
2016-12-15,44.83716583251953
2016-12-16,45.1182861328125
2016-12-19,44.947608947753906
2016-12-20,45.92145538330078
2016-12-21,45.509830474853516
2016-12-22,44.76689910888672
2016-12-23,44.82712936401367
2016-12-26,44.134403228759766
2016-12-27,45.178524017333984
2016-12-28,46.011817932128906
2016-12-29,47.387245178222656
2016-12-30,47.97959518432617
2017-01-02,50.891090393066406
2017-01-03,51.091888427734375
2017-01-04,49.61605453491211
2017-01-05,50.1180419921875
2017-01-06,50.38911819458008
2017-01-09,51.7545051574707
2017-01-10,53.84275817871094
2017-01-11,54.886878967285156
2017-01-12,54.64592742919922
2017-01-13,55.15795135498047
2017-01-16,55.28846740722656
2017-01-17,56.08160400390625
2017-01-18,55.33865737915039
2017-01-19,54.435096740722656
2017-01-20,51.8448600769043
2017-01-23,52.56770706176758
2017-01-24,53.60181427001953
2017-01-25,53.63192367553711
2017-01-27,54.03349685668945
2017-01-30,53.58172607421875
2017-01-31,54.364830017089844
2017-02-01,55.167991638183594
2017-02-02,55.25835037231445
2017-02-03,55.35874938964844
2017-02-06,55.931007385253906
2017-02-07,55.87076950073242
2017-02-08,56.553470611572266
2017-02-09,56.41291809082031
2017-02-10,56.483192443847656
2017-02-13,56.6739387512207
2017-02-14,57.59758758544922
2017-02-15,57.46707534790039
2017-02-16,58.079498291015625
2017-02-17,52.73838424682617
2017-02-20,53.32571029663086
2017-02-21,53.02452850341797
2017-02-22,52.617916107177734
2017-02-23,51.69928741455078
2017-02-27,50.61499786376953
2017-02-28,50.85594940185547
2017-03-01,49.72649383544922
2017-03-02,49.96744155883789
2017-03-03,50.66018295288086
2017-03-06,50.38911819458008
2017-03-07,50.29875183105469
2017-03-08,49.681312561035156
2017-03-09,50.8107795715332
2017-03-10,51.473392486572266
2017-03-14,53.747371673583984
2017-03-15,54.22929000854492
2017-03-16,54.244346618652344
2017-03-17,53.94315719604492
2017-03-20,53.009456634521484
2017-03-21,53.25041580200195
2017-03-22,52.54261779785156
2017-03-23,52.693206787109375
2017-03-24,52.73838424682617
2017-03-27,52.617916107177734
2017-03-28,52.098289489746094
2017-03-29,51.82639694213867
2017-03-30,52.23423385620117
2017-03-31,51.97745132446289
2017-04-03,52.355072021484375
2017-04-05,51.932132720947266
2017-04-06,52.27956008911133
2017-04-07,53.503082275390625
2017-04-10,54.45471954345703
2017-04-11,54.802146911621094
2017-04-12,53.82029724121094
2017-04-13,53.97135543823242
2017-04-17,54.69640350341797
2017-04-18,54.711509704589844
2017-04-19,54.98340606689453
2017-04-20,57.853416442871094
2017-04-21,58.004478454589844
2017-04-24,58.956111907958984
2017-04-25,58.18573760986328
2017-04-26,58.72953796386719
2017-04-27,60.36091232299805
2017-04-28,60.34579849243164
2017-05-02,59.2733268737793
2017-05-03,60.52707290649414
2017-05-04,60.149436950683594
2017-05-05,59.560325622558594
2017-05-08,60.24006652832031
2017-05-09,59.832210540771484
2017-05-10,59.84732437133789
2017-05-11,59.24311828613281
2017-05-12,58.684207916259766
2017-05-15,59.69626998901367
2017-05-16,59.892642974853516
2017-05-17,60.52707290649414
2017-05-18,58.669105529785156
2017-05-19,58.472740173339844
2017-05-22,57.15857696533203
2017-05-23,54.666194915771484
2017-05-24,54.575565338134766
2017-05-25,56.47883987426758
2017-05-26,58.82016372680664
2017-05-29,58.88059997558594
2017-05-30,59.24311828613281
2017-05-31,58.895694732666016
2017-06-01,58.442527770996094
2017-06-02,59.1071662902832
2017-06-05,60.768760681152344
2017-06-06,61.10105895996094
2017-06-07,60.69322967529297
2017-06-08,59.937957763671875
2017-06-09,59.9832649230957
2017-06-12,59.998374938964844
2017-06-13,60.07390594482422
2017-06-14,60.0436897277832
2017-06-15,59.72648620605469
2017-06-16,60.6328125
2017-06-19,62.06781005859375
2017-06-20,62.52094650268555
2017-06-21,63.38197326660156
2017-06-22,62.50584411621094
2017-06-23,63.110084533691406
2017-06-27,61.070858001708984
2017-06-28,61.478702545166016
2017-06-29,61.720394134521484
2017-06-30,61.17658996582031
2017-07-03,62.70224380493164
2017-07-04,61.962066650390625
2017-07-05,62.2641716003418
2017-07-06,62.2792854309082
2017-07-07,61.8563346862793
2017-07-10,62.00737762451172
2017-07-11,63.12517547607422
2017-07-12,63.880462646484375
2017-07-13,64.18256378173828
2017-07-14,63.53302764892578
2017-07-17,63.835140228271484
2017-07-18,63.321563720703125
2017-07-19,63.684085845947266
2017-07-20,65.20970916748047
2017-07-21,65.13420104980469
2017-07-24,64.9831314086914
2017-07-25,63.18561553955078
2017-07-26,63.653865814208984
2017-07-27,62.98924255371094
2017-07-28,63.880462646484375
2017-07-31,63.29134750366211
2017-08-01,64.01640319824219
2017-08-02,64.95293426513672
2017-08-03,65.58736419677734
2017-08-04,65.46649169921875
2017-08-07,64.5601806640625
2017-08-08,64.19766998291016
2017-08-09,62.79286193847656
2017-08-10,58.925899505615234
2017-08-11,60.31559371948242
2017-08-14,62.400123596191406
2017-08-16,62.95902633666992
2017-08-17,62.626708984375
2017-08-18,62.92881393432617
2017-08-21,62.158451080322266
2017-08-22,61.463592529296875
2017-08-23,61.962066650390625
2017-08-24,62.17354965209961
2017-08-28,62.50584411621094
2017-08-29,61.75059509277344
2017-08-30,62.35481643676758
2017-08-31,61.79591751098633
2017-09-01,63.03455352783203
2017-09-04,62.47565460205078
2017-09-05,63.14027404785156
2017-09-06,62.95902633666992
2017-09-07,63.87015151977539
2017-09-08,63.414581298828125
2017-09-11,63.308284759521484
2017-09-12,64.84202575683594
2017-09-13,63.8245964050293
2017-09-14,64.7357177734375
2017-09-15,64.49275207519531
2017-09-18,64.85720825195312
2017-09-19,65.2975845336914
2017-09-20,66.86170196533203
2017-09-21,68.046142578125
2017-09-22,65.72277069091797
2017-09-25,64.18904113769531
2017-09-26,64.50792694091797
2017-09-27,63.019771575927734
2017-09-28,63.961265563964844
2017-09-29,64.56867980957031
2017-10-03,64.79646301269531
2017-10-04,64.79646301269531
2017-10-05,65.28240203857422
2017-10-06,65.63166809082031
2017-10-09,66.2542724609375
2017-10-10,66.83131408691406
2017-10-11,67.19576263427734
2017-10-12,73.4825668334961
2017-10-13,73.90776062011719
2017-10-16,72.75366973876953
2017-10-17,76.00334930419922
2017-10-18,76.32225799560547
2017-10-19,77.02079010009766
2017-10-23,77.17262268066406
2017-10-24,78.99490356445312
2017-10-25,74.8492660522461
2017-10-26,77.8407974243164
2017-10-27,77.5826416015625
2017-10-30,80.71084594726562
2017-10-31,78.99490356445312
2017-11-01,79.8301010131836
2017-11-02,79.7389907836914
2017-11-03,79.8149185180664
2017-11-06,80.16416931152344
2017-11-07,86.7394790649414
2017-11-08,84.46166229248047
2017-11-09,84.08204650878906
2017-11-10,83.39868927001953
2017-11-13,81.6523666381836
2017-11-14,82.07754516601562
2017-11-15,80.48308563232422
2017-11-16,80.80197143554688
2017-11-17,81.72828674316406
2017-11-20,80.5134506225586
2017-11-21,82.27496337890625
2017-11-22,81.424560546875
2017-11-23,80.80197143554688
2017-11-24,80.46788787841797
2017-11-27,80.14899444580078
2017-11-28,79.7389907836914
2017-11-29,80.2856674194336
2017-11-30,79.8301010131836
2017-12-01,79.11637878417969
2017-12-04,77.73450469970703
2017-12-05,77.94709777832031
2017-12-06,77.12708282470703
2017-12-07,77.30931854248047
2017-12-08,78.79747009277344
2017-12-11,77.20301055908203
2017-12-12,76.27669525146484
2017-12-13,74.727783203125
2017-12-14,74.54554748535156
2017-12-15,76.06410217285156
2017-12-18,75.7603988647461
2017-12-19,76.59558868408203
2017-12-20,76.9296646118164
2017-12-21,76.59558868408203
2017-12-22,77.14225769042969
2017-12-26,76.42855072021484
2017-12-27,75.7907485961914
2017-12-28,75.13778686523438
2017-12-29,74.9859390258789
2018-01-01,75.01629638671875
2018-01-02,73.96849060058594
2018-01-03,73.93812561035156
2018-01-04,75.66928100585938
2018-01-05,76.10964965820312
2018-01-08,76.99040985107422
2018-01-09,76.18558502197266
2018-01-10,75.92742156982422
2018-01-11,75.48704528808594
2018-01-12,75.82112121582031
2018-01-15,75.54779052734375
2018-01-16,73.95331573486328
2018-01-17,74.33294677734375
2018-01-18,72.20698547363281
2018-01-19,72.98143005371094
2018-01-22,73.5888671875
2018-01-23,73.43700408935547
2018-01-24,72.26771545410156
2018-01-25,71.3565902709961
2018-01-29,70.00509643554688
2018-01-30,68.27394104003906
2018-01-31,68.62319946289062
2018-02-01,69.50396728515625
2018-02-02,66.49724578857422
2018-02-05,62.5338249206543
2018-02-06,61.000091552734375
2018-02-07,61.941585540771484
2018-02-08,63.27790832519531
2018-02-09,64.02201843261719
2018-02-12,65.6164779663086
2018-02-14,63.62718200683594
2018-02-15,63.20199203491211
2018-02-16,61.92641067504883
2018-02-19,60.43824005126953
2018-02-20,59.770057678222656
2018-02-21,60.028228759765625
2018-02-22,58.540042877197266
2018-02-23,61.28861618041992
2018-02-26,61.197505950927734
2018-02-27,60.36229705810547
2018-02-28,59.648582458496094
2018-03-01,59.51191711425781
2018-03-05,58.236331939697266
2018-03-06,57.44670104980469
2018-03-07,56.94558334350586
2018-03-08,56.45963668823242
2018-03-09,55.33590316772461
2018-03-12,56.07999801635742
2018-03-13,59.572662353515625
2018-03-14,61.10639572143555
2018-03-15,60.34503173828125
2018-03-16,61.01503372192383
2018-03-19,60.756168365478516
2018-03-20,59.157318115234375
2018-03-21,59.73595428466797
2018-03-22,59.90345764160156
2018-03-23,58.25892639160156
2018-03-26,58.015289306640625
2018-03-27,59.2030029296875
2018-03-28,57.98483657836914
2018-04-02,60.603904724121094
2018-04-03,64.0147705078125
2018-04-04,61.82206344604492
2018-04-05,63.177284240722656
2018-04-06,63.19249725341797
2018-04-09,64.0147705078125
2018-04-10,64.7152328491211
2018-04-11,64.44113159179688
2018-04-12,63.999534606933594
2018-04-13,64.09089660644531
2018-04-16,64.36499786376953
2018-04-17,65.21771240234375
2018-04-18,64.2583999633789
2018-04-19,64.44113159179688
2018-04-20,63.603641510009766
2018-04-23,62.76614761352539
2018-04-24,62.97932052612305
2018-04-25,64.80657958984375
2018-04-26,63.740684509277344
2018-04-27,63.862518310546875
2018-04-30,63.89295196533203
2018-05-02,64.34976196289062
2018-05-03,63.19249725341797
2018-05-04,63.253414154052734
2018-05-07,63.10113525390625
2018-05-08,63.649314880371094
2018-05-09,63.00977325439453
2018-05-10,61.76116180419922
2018-05-11,60.72571563720703
2018-05-14,59.87299728393555
2018-05-15,59.751190185546875
2018-05-16,59.629356384277344
2018-05-17,59.659812927246094
2018-05-18,58.13710403442383
2018-05-21,56.67530822753906
2018-05-22,56.492576599121094
2018-05-23,56.005313873291016
2018-05-24,57.528011322021484
2018-05-25,59.56845474243164
2018-05-28,58.25892639160156
2018-05-29,57.80210876464844
2018-05-30,57.40620803833008
2018-05-31,56.096683502197266
2018-06-01,54.69578170776367
2018-06-04,52.6248893737793
2018-06-05,51.954891204833984
2018-06-06,52.83807373046875
2018-06-07,52.898983001708984
2018-06-08,53.142616271972656
2018-06-11,53.41669845581055
2018-06-12,54.75668716430664
2018-06-13,53.29489517211914
2018-06-14,51.954891204833984
2018-06-15,51.71125793457031
2018-06-18,52.533531188964844
2018-06-19,51.46763229370117
2018-06-20,50.79764175415039
2018-06-21,50.432186126708984
2018-06-22,50.49309539794922
2018-06-25,49.8231086730957
2018-06-26,48.66584777832031
2018-06-27,44.67634582519531
2018-06-28,44.067264556884766
2018-06-29,45.650875091552734
2018-07-02,44.46316146850586
2018-07-03,43.42771911621094
2018-07-04,41.23501205444336
2018-07-05,41.93546676635742
2018-07-06,41.32638168334961
2018-07-09,42.39227294921875
2018-07-10,42.72726821899414
2018-07-11,41.78318786621094
2018-07-12,41.143653869628906
2018-07-13,39.86457443237305
2018-07-16,37.45869064331055
2018-07-17,38.34186553955078
2018-07-18,37.64141845703125
2018-07-19,38.463680267333984
2018-07-20,38.646400451660156
2018-07-23,39.56003189086914
2018-07-24,41.44818878173828
2018-07-25,40.96091842651367
2018-07-26,41.0218391418457
2018-07-27,42.75772476196289
2018-07-30,43.42771911621094
2018-07-31,42.97090148925781
2018-08-01,43.1231803894043
2018-08-02,45.55951690673828
2018-08-03,46.686317443847656
2018-08-06,47.69131088256836
2018-08-07,46.77768325805664
2018-08-08,45.46815490722656
2018-08-09,47.11267852783203
2018-08-10,46.077232360839844
2018-08-13,43.51907730102539
2018-08-14,44.067264556884766
2018-08-16,45.86405563354492
2018-08-17,45.25497055053711
2018-08-20,44.91997146606445
2018-08-21,45.224517822265625
2018-08-23,43.51907730102539
2018-08-24,44.21952819824219
2018-08-27,44.61542892456055
2018-08-28,44.12816619873047
2018-08-29,44.21952819824219
2018-08-30,44.006343841552734
2018-08-31,43.8845329284668
2018-09-03,44.40225601196289
2018-09-04,42.14863204956055
2018-09-05,41.38728713989258
2018-09-06,41.63908767700195
2018-09-07,43.63505935668945
2018-09-10,42.34535598754883
2018-09-11,41.301300048828125
2018-09-12,41.055641174316406
2018-09-14,41.94615936279297
2018-09-17,42.038272857666016
2018-09-18,41.14776611328125
2018-09-19,39.79664993286133
2018-09-21,39.85806655883789
2018-09-24,38.50693893432617
2018-09-25,39.21320724487305
2018-09-26,39.36674499511719
2018-09-27,37.86208724975586
2018-09-28,35.92752456665039
2018-10-01,36.05036544799805
2018-10-03,35.37479782104492
2018-10-04,34.8527717590332
2018-10-05,32.8568000793457
2018-10-08,33.34811782836914
2018-10-09,32.36548614501953
2018-10-10,33.747310638427734
2018-10-11,32.24266052246094
2018-10-12,32.79538345336914
2018-10-15,33.31740951538086
2018-10-16,34.637813568115234
2018-10-17,34.5764045715332
2018-10-19,32.549720764160156
2018-10-22,32.73396301269531
2018-10-23,32.45760726928711
2018-10-24,32.703269958496094
2018-10-25,33.68589782714844
2018-10-26,31.782047271728516
2018-10-29,32.396183013916016
2018-10-30,32.79538345336914
2018-10-31,33.93155288696289
2018-11-01,35.89682388305664
2018-11-02,36.142478942871094
2018-11-05,38.41481399536133
2018-11-06,38.19987869262695
2018-11-07,39.36674499511719
2018-11-09,40.318668365478516
2018-11-12,40.77928161621094
2018-11-13,40.25726318359375
2018-11-14,40.25726318359375
2018-11-15,37.155818939208984
2018-11-16,36.54167556762695
2018-11-19,36.633792877197266
2018-11-20,36.418846130371094
2018-11-21,36.05036544799805
2018-11-22,35.40550994873047
2018-11-26,34.72993850708008
2018-11-27,34.88348388671875
2018-11-28,34.177207946777344
2018-11-29,33.71660232543945
2018-11-30,32.48831558227539
2018-12-03,32.9796257019043
2018-12-04,34.23863220214844
2018-12-05,33.655189514160156
2018-12-06,32.58043670654297
2018-12-07,31.812744140625
2018-12-10,29.939605712890625
2018-12-11,30.6458740234375
2018-12-12,31.966289520263672
2018-12-13,32.94892120361328
2018-12-14,32.36548614501953
2018-12-17,32.549720764160156
2018-12-18,32.79538345336914
2018-12-19,36.081077575683594
2018-12-20,35.8046989440918
2018-12-21,34.330745697021484
2018-12-24,33.255985260009766
2018-12-26,33.53235626220703
2018-12-27,33.10246658325195
2018-12-28,34.82206344604492
2018-12-31,35.466922760009766
2019-01-01,35.313377380371094
2019-01-02,35.62045669555664
2019-01-03,35.743282318115234
2019-01-04,36.173179626464844
2019-01-07,37.49360275268555
2019-01-08,38.353397369384766
2019-01-09,37.83137512207031
2019-01-10,37.61642837524414
2019-01-11,37.462890625
2019-01-14,36.66450881958008
2019-01-15,36.725914001464844
2019-01-16,36.633792877197266
2019-01-17,36.20389175415039
2019-01-18,35.58974838256836
2019-01-21,34.914188385009766
2019-01-22,35.40550994873047
2019-01-23,35.006317138671875
2019-01-24,34.484291076660156
2019-01-25,34.69924545288086
2019-01-28,34.330745697021484
2019-01-29,35.743282318115234
2019-01-30,36.879459381103516
2019-01-31,36.05036544799805
2019-02-01,35.52833557128906
2019-02-04,34.51499557495117
2019-02-05,32.79538345336914
2019-02-06,32.9796257019043
2019-02-07,33.56306838989258
2019-02-08,33.53235626220703
2019-02-11,32.764678955078125
2019-02-12,33.10246658325195
2019-02-14,30.06243133544922
2019-02-15,30.737995147705078
2019-02-18,30.89153289794922
2019-02-19,31.106487274169922
2019-02-20,31.536386489868164
2019-02-21,31.689926147460938
2019-02-22,32.61113739013672
2019-02-25,32.73396301269531
2019-02-26,32.33477020263672
2019-02-27,32.48831558227539
2019-02-28,32.45760726928711
2019-03-01,33.80872344970703
2019-03-05,35.313377380371094
2019-03-06,36.66450881958008
2019-03-07,36.20389175415039
2019-03-08,35.03702163696289
2019-03-11,36.111778259277344
2019-03-12,37.49360275268555
2019-03-13,36.879459381103516
2019-03-14,39.70451736450195
2019-03-15,40.380088806152344
2019-03-18,41.1784782409668
2019-03-19,41.51625061035156
2019-03-20,39.91947555541992
2019-03-22,39.64311218261719
2019-03-25,39.15179443359375
2019-03-26,39.55099105834961
2019-03-27,39.09038543701172
2019-03-28,39.888771057128906
2019-04-01,40.87140655517578
2019-04-02,39.09038543701172
2019-04-03,38.23058319091797
2019-04-04,37.4014778137207
2019-04-05,38.046329498291016
2019-04-08,38.38410949707031
2019-04-09,37.708560943603516
2019-04-10,37.30935287475586
2019-04-11,37.98491668701172
2019-04-12,38.046329498291016
2019-04-15,38.50693893432617
2019-04-16,38.38410949707031
2019-04-18,37.83137512207031
2019-04-22,36.75662612915039
2019-04-23,36.26530838012695
2019-04-24,36.57238006591797
2019-04-25,36.019649505615234
2019-04-26,36.2960205078125
2019-04-30,35.58974838256836
2019-05-02,36.234596252441406
2019-05-03,35.6818733215332
2019-05-06,35.58974838256836
2019-05-07,34.54569625854492
2019-05-08,33.16387176513672
2019-05-09,33.83943557739258
2019-05-10,34.207923889160156
2019-05-13,32.33477020263672
2019-05-14,33.071746826171875
2019-05-15,31.812744140625
2019-05-16,32.33477020263672
2019-05-17,32.519020080566406
2019-05-20,35.1291389465332
2019-05-21,34.5764045715332
2019-05-22,35.1291389465332
2019-05-23,35.37479782104492
2019-05-24,37.55500411987305
2019-05-27,38.96754837036133
2019-05-28,39.61240768432617
2019-05-29,38.47623062133789
2019-05-30,39.12108612060547
2019-05-31,38.01561737060547
2019-06-03,38.44552993774414
2019-06-04,38.78330612182617
2019-06-06,37.340065002441406
2019-06-07,37.43218231201172
2019-06-10,36.019649505615234
2019-06-11,36.633792877197266
2019-06-12,36.26530838012695
2019-06-13,36.20389175415039
2019-06-14,35.6818733215332
2019-06-17,34.79135513305664
2019-06-18,34.69924545288086
2019-06-19,34.69924545288086
2019-06-20,35.866119384765625
2019-06-21,35.98894500732422
2019-06-24,38.046329498291016
2019-06-25,37.55500411987305
2019-06-26,38.26128387451172
2019-06-27,37.340065002441406
2019-06-28,36.603092193603516
2019-07-01,37.09440994262695
2019-07-02,37.00228500366211
2019-07-03,37.06370162963867
2019-07-04,37.647132873535156
2019-07-05,35.37479782104492
2019-07-08,33.194576263427734
2019-07-09,34.66853332519531
2019-07-10,33.68589782714844
2019-07-11,33.99296951293945
2019-07-12,34.300048828125
2019-07-15,33.16387176513672
2019-07-16,33.53235626220703
2019-07-17,33.255985260009766
2019-07-18,31.996992111206055
2019-07-19,31.444265365600586
2019-07-22,31.167896270751953
2019-07-23,30.98365592956543
2019-07-24,30.24667739868164
2019-07-25,29.479000091552734
2019-07-26,30.001022338867188
2019-07-29,29.079805374145508
2019-07-30,25.579177856445312
2019-07-31,26.254730224609375
2019-08-01,26.961002349853516
2019-08-02,26.316150665283203
2019-08-05,23.46036720275879
2019-08-06,23.920978546142578
2019-08-07,23.337541580200195
2019-08-08,24.412294387817383
2019-08-09,21.280153274536133
2019-08-13,21.12661361694336
2019-08-14,21.5565185546875
2019-08-16,20.819543838500977
2019-08-19,20.358932495117188
2019-08-20,19.775493621826172
2019-08-21,18.670032501220703
2019-08-22,17.963762283325195
2019-08-23,19.621959686279297
2019-08-26,20.32822608947754
2019-08-27,22.631275177001953
2019-08-28,22.07853889465332
2019-08-29,22.508441925048828
2019-08-30,21.710052490234375
2019-09-03,20.696714401245117
2019-09-04,20.512470245361328
2019-09-05,21.37227439880371
2019-09-06,21.955707550048828
2019-09-09,23.030466079711914
2019-09-11,23.276124954223633
2019-09-12,23.744768142700195
2019-09-13,23.463584899902344
2019-09-16,23.526073455810547
2019-09-17,22.463804244995117
2019-09-18,22.307594299316406
2019-09-19,21.24532127380371
2019-09-20,23.432342529296875
2019-09-23,24.557092666625977
2019-09-24,24.588335037231445
2019-09-25,23.151155471801758
2019-09-26,23.776016235351562
2019-09-27,22.807479858398438
2019-09-30,21.80769920349121
2019-10-01,21.68272590637207
2019-10-03,21.464025497436523
2019-10-04,20.682947158813477
2019-10-07,20.308025360107422
2019-10-09,21.120351791381836
2019-10-10,21.0266170501709
2019-10-11,20.401756286621094
2019-10-14,20.339271545410156
2019-10-15,20.433000564575195
2019-10-16,20.901649475097656
2019-10-17,21.432777404785156
2019-10-18,23.057422637939453
2019-10-22,22.307594299316406
2019-10-23,22.463804244995117
2019-10-24,21.526508331298828
2019-10-25,20.870403289794922
2019-10-27,21.24532127380371
2019-10-29,22.307594299316406
2019-10-30,23.619800567626953
2019-10-31,23.432342529296875
2019-11-01,23.432342529296875
2019-11-04,24.088451385498047
