Date,SAMMAANCAP
2017-05-24,750.5559692382812
2017-05-25,755.105712890625
2017-05-26,784.3175659179688
2017-05-29,799.4472045898438
2017-05-30,804.2135620117188
2017-05-31,838.15576171875
2017-06-01,826.9259033203125
2017-06-02,817.393310546875
2017-06-05,845.052490234375
2017-06-06,822.15966796875
2017-06-07,821.7261962890625
2017-06-08,827.8287353515625
2017-06-09,834.2921142578125
2017-06-12,834.869873046875
2017-06-13,833.064453125
2017-06-14,838.3361206054688
2017-06-15,829.8145751953125
2017-06-16,815.3349609375
2017-06-19,815.659912109375
2017-06-20,815.659912109375
2017-06-21,810.0993041992188
2017-06-22,804.682861328125
2017-06-23,795.8363647460938
2017-06-27,779.948486328125
2017-06-28,776.4459228515625
2017-06-29,791.21435546875
2017-06-30,777.1680297851562
2017-07-03,776.5543212890625
2017-07-04,759.1137084960938
2017-07-05,766.15478515625
2017-07-06,782.2594604492188
2017-07-07,769.4408569335938
2017-07-10,772.3295288085938
2017-07-11,783.6315307617188
2017-07-12,799.9166870117188
2017-07-13,815.4434204101562
2017-07-14,810.9298095703125
2017-07-17,825.04833984375
2017-07-18,824.7232666015625
2017-07-19,830.2118530273438
2017-07-20,836.81982421875
2017-07-21,821.4373779296875
2017-07-24,835.7364501953125
2017-07-25,865.056640625
2017-07-26,858.8460083007812
2017-07-27,836.8919677734375
2017-07-28,848.9161376953125
2017-07-31,848.735595703125
2017-08-01,884.80810546875
2017-08-02,869.9303588867188
2017-08-03,872.8403930664062
2017-08-04,882.6256713867188
2017-08-07,872.65869140625
2017-08-08,869.966796875
2017-08-09,843.1940307617188
2017-08-10,841.3753662109375
2017-08-11,836.5737915039062
2017-08-14,855.380126953125
2017-08-16,879.642822265625
2017-08-17,873.349853515625
2017-08-18,874.7685546875
2017-08-21,872.0765991210938
2017-08-22,855.8164672851562
2017-08-23,888.8458862304688
2017-08-24,880.55224609375
2017-08-28,889.9373168945312
2017-08-29,874.6957397460938
2017-08-30,878.842529296875
2017-08-31,884.2989501953125
2017-09-01,889.3551635742188
2017-09-04,898.7401733398438
2017-09-05,902.7415161132812
2017-09-06,919.8016967773438
2017-09-07,957.669189453125
2017-09-08,953.9224243164062
2017-09-11,944.2464599609375
2017-09-12,939.481201171875
2017-09-13,923.1121215820312
2017-09-14,920.1654663085938
2017-09-15,921.0022583007812
2017-09-18,946.5746459960938
2017-09-19,951.55810546875
2017-09-20,953.5952758789062
2017-09-21,932.5696411132812
2017-09-22,903.8328247070312
2017-09-25,875.8961181640625
2017-09-26,904.0873413085938
2017-09-27,889.8280029296875
2017-09-28,880.4429931640625
2017-09-29,877.9332275390625
2017-10-03,898.0125732421875
2017-10-04,914.563720703125
2017-10-05,917.6920776367188
2017-10-06,922.6390380859375
2017-10-09,925.585693359375
2017-10-10,932.6061401367188
2017-10-11,916.9644165039062
2017-10-12,925.7311401367188
2017-10-13,933.1881713867188
2017-10-16,942.20947265625
2017-10-17,964.471435546875
2017-10-18,988.2612915039062
2017-10-19,989.9347534179688
2017-10-23,973.238037109375
2017-10-24,976.7300415039062
2017-10-25,928.8230590820312
2017-10-26,908.125
2017-10-27,919.8016967773438
2017-10-30,917.4736328125
2017-10-31,905.0695190429688
2017-11-01,912.7275390625
2017-11-02,901.1124877929688
2017-11-03,893.3444213867188
2017-11-06,899.1337280273438
2017-11-07,875.86669921875
2017-11-08,876.2330932617188
2017-11-09,905.0330200195312
2017-11-10,897.741455078125
2017-11-13,876.74609375
2017-11-14,874.2545776367188
2017-11-15,850.9874267578125
2017-11-16,862.0897216796875
2017-11-17,867.6590576171875
2017-11-20,879.0178833007812
2017-11-21,863.26220703125
2017-11-22,863.701904296875
2017-11-23,849.8150634765625
2017-11-24,858.6087646484375
2017-11-27,865.607177734375
2017-11-28,879.4210205078125
2017-11-29,879.970458984375
2017-11-30,883.6712646484375
2017-12-01,838.8959350585938
2017-12-04,861.3935546875
2017-12-05,871.43310546875
2017-12-06,859.7081298828125
2017-12-07,874.437744140625
2017-12-08,883.4514770507812
2017-12-11,878.3583984375
2017-12-12,872.0560913085938
2017-12-13,865.497314453125
2017-12-14,869.3079833984375
2017-12-15,883.4146728515625
2017-12-18,878.39501953125
2017-12-19,880.9965209960938
2017-12-20,875.5735473632812
2017-12-21,874.14453125
2017-12-22,874.5475463867188
2017-12-26,879.0911254882812
2017-12-27,873.9979858398438
2017-12-28,877.8453369140625
2017-12-29,876.8926391601562
2018-01-01,892.6849365234375
2018-01-02,867.329345703125
2018-01-03,868.8684692382812
2018-01-04,867.6224365234375
2018-01-05,878.6149291992188
2018-01-08,897.9246215820312
2018-01-09,891.695556640625
2018-01-10,882.4619750976562
2018-01-11,900.3796997070312
2018-01-12,897.41162109375
2018-01-15,897.814697265625
2018-01-16,882.9751586914062
2018-01-17,886.236083984375
2018-01-18,911.4085083007812
2018-01-19,953.9852905273438
2018-01-22,993.0811767578125
2018-01-23,1010.6323852539062
2018-01-24,998.1011352539062
2018-01-25,1021.5513305664062
2018-01-29,1041.447509765625
2018-01-30,1036.940673828125
2018-01-31,1019.3163452148438
2018-02-01,1019.686279296875
2018-02-02,976.86181640625
2018-02-05,956.7634887695312
2018-02-06,958.6141967773438
2018-02-07,943.1793823242188
2018-02-08,973.0122680664062
2018-02-09,953.7652587890625
2018-02-12,973.345458984375
2018-02-14,998.0335693359375
2018-02-15,971.457763671875
2018-02-16,941.8837890625
2018-02-19,926.1163330078125
2018-02-20,916.0482788085938
2018-02-21,920.9341430664062
2018-02-22,938.2195434570312
2018-02-23,950.2489624023438
2018-02-26,958.1697387695312
2018-02-27,947.3618774414062
2018-02-28,928.3740234375
2018-03-01,930.0025634765625
2018-03-05,916.640625
2018-03-06,917.0107421875
2018-03-07,885.5491943359375
2018-03-08,893.0260620117188
2018-03-09,887.733154296875
2018-03-12,896.0610961914062
2018-03-13,911.865966796875
2018-03-14,908.238525390625
2018-03-15,916.4186401367188
2018-03-16,893.84033203125
2018-03-19,879.3311157226562
2018-03-20,887.06689453125
2018-03-21,900.4656982421875
2018-03-22,903.3898315429688
2018-03-23,888.62158203125
2018-03-26,891.693603515625
2018-03-27,922.192626953125
2018-03-28,915.9003295898438
2018-04-02,920.7861938476562
2018-04-03,961.7600708007812
2018-04-04,956.2824096679688
2018-04-05,992.0742797851562
2018-04-06,998.1815795898438
2018-04-09,996.2938842773438
2018-04-10,980.526123046875
2018-04-11,971.457763671875
2018-04-12,973.7155151367188
2018-04-13,995.5166015625
2018-04-16,1015.7630615234375
2018-04-17,1004.7330322265625
2018-04-18,1013.8753662109375
2018-04-19,1012.3579711914062
2018-04-20,1003.844482421875
2018-04-23,977.9722290039062
2018-04-24,984.00537109375
2018-04-25,979.6747436523438
2018-04-26,970.0881958007812
2018-04-27,974.60400390625
2018-04-30,967.5341796875
2018-05-02,968.3175659179688
2018-05-03,948.847412109375
2018-05-04,931.9139404296875
2018-05-07,928.1838989257812
2018-05-08,922.2907104492188
2018-05-09,922.216064453125
2018-05-10,901.6270751953125
2018-05-11,924.9762573242188
2018-05-14,907.6322021484375
2018-05-15,895.099853515625
2018-05-16,883.83544921875
2018-05-17,878.83740234375
2018-05-18,849.70703125
2018-05-21,826.805419921875
2018-05-22,830.647216796875
2018-05-23,836.2794189453125
2018-05-24,829.3790893554688
2018-05-25,874.3615112304688
2018-05-28,906.5133056640625
2018-05-29,910.2805786132812
2018-05-30,917.3671875
2018-05-31,927.0276489257812
2018-06-01,920.0527954101562
2018-06-04,875.74169921875
2018-06-05,854.1455688476562
2018-06-06,880.3294067382812
2018-06-07,901.2914428710938
2018-06-08,898.0836181640625
2018-06-11,897.0765991210938
2018-06-12,910.6534423828125
2018-06-13,902.6714477539062
2018-06-14,884.8799438476562
2018-06-15,888.4605102539062
2018-06-18,895.1370849609375
2018-06-19,882.1943359375
2018-06-20,890.73583984375
2018-06-21,875.2194213867188
2018-06-22,894.913330078125
2018-06-25,889.6914672851562
2018-06-26,887.5281372070312
2018-06-27,880.96337890625
2018-06-28,847.9539794921875
2018-06-29,852.2807006835938
2018-07-02,831.4304809570312
2018-07-03,839.5990600585938
2018-07-04,850.19189453125
2018-07-05,844.2239379882812
2018-07-06,851.4972534179688
2018-07-09,862.052978515625
2018-07-10,853.1385498046875
2018-07-11,857.7635498046875
2018-07-12,853.1011962890625
2018-07-13,840.3076782226562
2018-07-16,848.5879516601562
2018-07-17,859.81494140625
2018-07-18,894.913330078125
2018-07-19,904.1634521484375
2018-07-20,892.8991088867188
2018-07-23,893.0482788085938
2018-07-24,938.59033203125
2018-07-25,975.2925415039062
2018-07-26,968.0564575195312
2018-07-27,981.5960693359375
2018-07-30,1000.1708984375
2018-07-31,967.5716552734375
2018-08-01,958.09765625
2018-08-02,968.690673828125
2018-08-03,1027.5855712890625
2018-08-06,1020.5735473632812
2018-08-07,1015.5753784179688
2018-08-08,1022.1026611328125
2018-08-09,1006.6983642578125
2018-08-10,988.3471069335938
2018-08-13,959.4837036132812
2018-08-14,970.4203491210938
2018-08-16,947.0437622070312
2018-08-17,952.2677612304688
2018-08-20,974.2909545898438
2018-08-21,964.5197143554688
2018-08-23,957.491943359375
2018-08-24,952.5308837890625
2018-08-27,964.7078247070312
2018-08-28,970.2322387695312
2018-08-29,962.5656127929688
2018-08-30,948.810302734375
2018-08-31,946.5177612304688
2018-09-03,947.1189575195312
2018-09-04,912.6932373046875
2018-09-05,916.677001953125
2018-09-06,910.4385375976562
2018-09-07,911.5658569335938
2018-09-10,872.8558349609375
2018-09-11,849.5545654296875
2018-09-12,860.7166748046875
2018-09-14,922.3519897460938
2018-09-17,902.6211547851562
2018-09-18,870.6007690429688
2018-09-19,871.3524780273438
2018-09-21,798.3671264648438
2018-09-24,738.0846557617188
2018-09-25,698.7732543945312
2018-09-26,751.5015258789062
2018-09-27,706.3273315429688
2018-09-28,644.0529174804688
2018-10-01,681.0718383789062
2018-10-03,709.5217895507812
2018-10-04,714.2572631835938
2018-10-05,685.2810668945312
2018-10-08,706.66552734375
2018-10-09,711.2882080078125
2018-10-10,735.3035278320312
2018-10-11,670.248046875
2018-10-12,700.5020751953125
2018-10-15,713.242431640625
2018-10-16,682.0113525390625
2018-10-17,592.7903442382812
2018-10-19,491.42999267578125
2018-10-22,536.0405883789062
2018-10-23,552.2010498046875
2018-10-24,558.702880859375
2018-10-25,525.0267944335938
2018-10-26,521.06494140625
2018-10-29,587.845703125
2018-10-30,586.0171508789062
2018-10-31,635.8836059570312
2018-11-01,647.9597778320312
2018-11-02,663.5405883789062
2018-11-05,635.502685546875
2018-11-06,631.6930541992188
2018-11-07,633.8264770507812
2018-11-09,656.8739624023438
2018-11-12,659.23583984375
2018-11-13,641.4835815429688
2018-11-14,639.4644775390625
2018-11-15,613.217041015625
2018-11-16,583.76953125
2018-11-19,559.0839233398438
2018-11-20,538.3600463867188
2018-11-21,537.40771484375
2018-11-22,537.6744995117188
2018-11-26,535.3505249023438
2018-11-27,532.1505737304688
2018-11-28,527.5029296875
2018-11-29,534.283935546875
2018-11-30,545.2171630859375
2018-12-03,596.6074829101562
2018-12-04,612.3408203125
2018-12-05,591.5028076171875
2018-12-06,558.740966796875
2018-12-07,546.1695556640625
2018-12-10,523.1220703125
2018-12-11,527.9219970703125
2018-12-12,559.4647216796875
2018-12-13,591.0075073242188
2018-12-14,604.1123046875
2018-12-17,595.3884887695312
2018-12-18,591.6932983398438
2018-12-19,639.731201171875
2018-12-20,644.6072998046875
2018-12-21,622.35986328125
2018-12-24,624.1883544921875
2018-12-26,632.7598876953125
2018-12-27,643.883544921875
2018-12-28,647.0454711914062
2018-12-31,650.5501708984375
2019-01-01,643.616943359375
2019-01-02,641.7501831054688
2019-01-03,622.2074584960938
2019-01-04,632.2264404296875
2019-01-07,604.8742065429688
2019-01-08,619.0836791992188
2019-01-09,626.0931396484375
2019-01-10,620.37890625
2019-01-11,621.8264770507812
2019-01-14,602.6265258789062
2019-01-15,616.2645263671875
2019-01-16,632.0740356445312
2019-01-17,622.2835693359375
2019-01-18,622.7407836914062
2019-01-21,613.1788330078125
2019-01-22,607.502685546875
2019-01-23,593.293212890625
2019-01-24,589.331298828125
2019-01-25,567.2361450195312
2019-01-28,532.7982788085938
2019-01-29,532.264892578125
2019-01-30,512.6839599609375
2019-01-31,506.4363708496094
2019-02-01,517.0650024414062
2019-02-04,495.8078918457031
2019-02-05,491.7315673828125
2019-02-06,498.1697082519531
2019-02-07,497.0268859863281
2019-02-08,467.73175048828125
2019-02-11,463.2008361816406
2019-02-12,463.85919189453125
2019-02-14,508.5489196777344
2019-02-15,495.18841552734375
2019-02-18,482.91229248046875
2019-02-19,475.7867126464844
2019-02-20,499.7193908691406
2019-02-21,529.73193359375
2019-02-22,526.6339111328125
2019-02-25,525.7431640625
2019-02-26,510.6012878417969
2019-02-27,510.3302917480469
2019-02-28,507.50335693359375
2019-03-01,520.3990478515625
2019-03-05,573.1049194335938
2019-03-06,565.7858276367188
2019-03-07,556.9176025390625
2019-03-08,543.7119750976562
2019-03-11,556.8400268554688
2019-03-12,557.5371704101562
2019-03-13,543.5958251953125
2019-03-14,543.6345825195312
2019-03-15,542.2017211914062
2019-03-18,542.1629028320312
2019-03-19,540.5751953125
2019-03-20,567.4122924804688
2019-03-22,563.0750732421875
2019-03-25,552.5028076171875
2019-03-26,565.166259765625
2019-03-27,581.19873046875
2019-03-28,628.250732421875
2019-04-01,656.1721801757812
2019-04-02,650.169677734375
2019-04-03,673.7149658203125
2019-04-04,695.6339111328125
2019-04-05,699.428955078125
2019-04-08,665.58251953125
2019-04-09,644.205810546875
2019-04-10,638.5131225585938
2019-04-11,655.0877075195312
2019-04-12,642.9277954101562
2019-04-15,646.5293579101562
2019-04-16,644.7479858398438
2019-04-18,620.0408935546875
2019-04-22,568.4578857421875
2019-04-23,576.3966674804688
2019-04-24,580.1917724609375
2019-04-25,567.9545288085938
2019-04-26,571.9432373046875
2019-04-30,538.6388549804688
2019-05-02,526.4014282226562
2019-05-03,546.5778198242188
2019-05-06,531.7457275390625
2019-05-07,533.1431274414062
2019-05-08,528.7435302734375
2019-05-09,535.5000610351562
2019-05-10,548.4239501953125
2019-05-13,517.7836303710938
2019-05-14,547.59912109375
2019-05-15,555.3377685546875
2019-05-16,556.2020263671875
2019-05-17,568.1831665039062
2019-05-20,639.952392578125
2019-05-21,634.6100463867188
2019-05-22,616.3828735351562
2019-05-23,615.5972900390625
2019-05-24,623.8859252929688
2019-05-27,622.157470703125
2019-05-28,616.3043823242188
2019-05-29,611.0797119140625
2019-05-30,608.1336059570312
2019-05-31,617.9541625976562
2019-06-03,637.0454711914062
2019-06-04,625.7322387695312
2019-06-06,578.0824584960938
2019-06-07,574.3898315429688
2019-06-10,576.1575317382812
2019-06-11,529.961181640625
2019-06-12,487.9288635253906
2019-06-13,545.4779052734375
2019-06-14,528.1542358398438
2019-06-17,514.3660278320312
2019-06-18,479.0902404785156
2019-06-19,436.4294128417969
2019-06-20,471.1944885253906
2019-06-21,480.8187561035156
2019-06-24,486.39691162109375
2019-06-25,488.3216857910156
2019-06-26,481.0151062011719
2019-06-27,492.9570007324219
2019-06-28,477.4403991699219
2019-07-01,488.6359558105469
2019-07-02,504.70257568359375
2019-07-03,542.8458862304688
2019-07-04,552.9808349609375
2019-07-05,571.443603515625
2019-07-08,541.3139038085938
2019-07-09,539.8211669921875
2019-07-10,518.2157592773438
2019-07-11,528.07568359375
2019-07-12,523.20458984375
2019-07-15,501.9920959472656
2019-07-16,507.80584716796875
2019-07-17,524.9722900390625
2019-07-18,517.8229370117188
2019-07-19,498.8494873046875
2019-07-22,515.3087768554688
2019-07-23,503.2491149902344
2019-07-24,480.58306884765625
2019-07-25,480.8187561035156
2019-07-26,490.5215759277344
2019-07-29,439.7290954589844
2019-07-30,411.60284423828125
2019-07-31,420.7949523925781
2019-08-01,410.07080078125
2019-08-02,384.69427490234375
2019-08-05,374.5593566894531
2019-08-06,403.86419677734375
2019-08-07,349.92919921875
2019-08-08,349.1042175292969
2019-08-09,396.9504089355469
2019-08-13,450.2569274902344
2019-08-14,433.1689758300781
2019-08-16,432.6976013183594
2019-08-19,427.993896484375
2019-08-20,415.67669677734375
2019-08-21,385.50146484375
2019-08-22,359.1927795410156
2019-08-23,372.9848937988281
2019-08-26,388.8498229980469
2019-08-27,375.8948059082031
2019-08-28,364.5342712402344
2019-08-29,358.1962585449219
2019-08-30,363.0195617675781
2019-09-03,362.3817443847656
2019-09-04,365.3713684082031
2019-09-05,357.1200256347656
2019-09-06,339.381591796875
2019-09-09,338.5046081542969
2019-09-11,343.96563720703125
2019-09-12,358.2759704589844
2019-09-13,352.5757751464844
2019-09-16,346.9951477050781
2019-09-17,342.1320495605469
2019-09-18,334.23944091796875
2019-09-19,314.7073059082031
2019-09-20,341.53411865234375
2019-09-23,348.9483642578125
2019-09-24,346.79583740234375
2019-09-25,337.94659423828125
2019-09-26,329.8546447753906
2019-09-27,311.0001220703125
2019-09-30,204.01162719726562
2019-10-01,213.3392333984375
2019-10-03,212.18325805664062
2019-10-04,195.52108764648438
2019-10-07,186.7515411376953
2019-10-09,191.1761932373047
2019-10-10,155.73922729492188
2019-10-11,167.33897399902344
2019-10-14,157.69244384765625
2019-10-15,150.7565460205078
2019-10-16,137.96096801757812
2019-10-17,157.81204223632812
2019-10-18,184.3199920654297
2019-10-22,173.79653930664062
2019-10-23,164.34934997558594
2019-10-24,159.685546875
2019-10-25,148.40469360351562
2019-10-27,150.79640197753906
2019-10-29,174.35459899902344
2019-10-30,170.80691528320312
2019-10-31,164.74794006347656
2019-11-01,174.27488708496094
2019-11-04,174.434326171875
2019-11-05,179.4170379638672
2019-11-06,174.9126739501953
2019-11-07,190.0202178955078
2019-11-08,192.65106201171875
2019-11-11,190.1796417236328
2019-11-13,173.995849609375
2019-11-14,168.4949493408203
2019-11-15,167.65785217285156
2019-11-18,172.11114501953125
2019-11-19,175.40988159179688
2019-11-20,171.6988067626953
2019-11-21,190.9551239013672
2019-11-22,195.73826599121094
2019-11-25,213.96376037597656
2019-11-26,213.63388061523438
2019-11-27,221.13848876953125
2019-11-28,276.06231689453125
2019-11-29,239.5701446533203
2019-12-02,250.82704162597656
2019-12-03,239.85877990722656
2019-12-04,237.67333984375
2019-12-05,235.11685180664062
2019-12-06,224.6846160888672
2019-12-09,213.5513916015625
2019-12-10,222.41673278808594
2019-12-11,221.30340576171875
2019-12-12,240.1886444091797
2019-12-13,254.8679656982422
2019-12-16,255.4452667236328
2019-12-17,251.56924438476562
2019-12-18,249.2601318359375
2019-12-19,242.33282470703125
2019-12-20,246.86856079101562
2019-12-23,244.02342224121094
2019-12-24,255.69265747070312
2019-12-26,245.05426025390625
2019-12-27,248.22930908203125
2019-12-30,253.05369567871094
2019-12-31,258.2904052734375
2020-01-01,257.8780517578125
2020-01-02,268.14532470703125
2020-01-03,271.8152160644531
2020-01-06,251.03318786621094
2020-01-07,254.16700744628906
2020-01-08,255.73390197753906
2020-01-09,266.1248779296875
2020-01-10,259.0326232910156
2020-01-13,258.537841796875
2020-01-14,253.4660186767578
2020-01-15,256.84722900390625
2020-01-16,253.58970642089844
2020-01-17,251.2393798828125
2020-01-20,242.786376953125
2020-01-21,248.35301208496094
2020-01-22,244.35330200195312
2020-01-23,257.3832702636719
2020-01-24,266.04241943359375
2020-01-27,266.3310852050781
2020-01-28,264.06317138671875
2020-01-29,259.8985290527344
2020-01-30,253.96084594726562
2020-01-31,252.68258666992188
2020-02-03,211.61341857910156
2020-02-04,228.31321716308594
2020-02-05,228.18951416015625
2020-02-06,263.0323486328125
2020-02-07,265.0528259277344
2020-02-10,266.3722839355469
2020-02-11,284.4740905761719
2020-02-12,280.18572998046875
2020-02-13,274.51904296875
2020-02-14,269.3140869140625
2020-02-17,258.3585205078125
2020-02-18,251.89431762695312
2020-02-19,256.4276428222656
2020-02-20,283.9215393066406
2020-02-24,277.75115966796875
2020-02-25,272.5881652832031
2020-02-26,269.9017333984375
2020-02-27,265.87213134765625
2020-02-28,234.93624877929688
2020-03-02,238.75599670410156
2020-03-03,245.59799194335938
2020-03-04,237.4967498779297
2020-03-05,239.6374969482422
2020-03-06,213.65472412109375
2020-03-09,179.36082458496094
2020-03-11,164.16574096679688
2020-03-12,137.3434600830078
2020-03-13,137.3434600830078
2020-03-16,128.94837951660156
2020-03-17,134.40518188476562
2020-03-18,113.7113265991211
2020-03-19,75.3458251953125
2020-03-20,76.22731018066406
2020-03-23,80.80262756347656
2020-03-24,75.72359466552734
2020-03-25,79.79521179199219
2020-03-26,80.29891204833984
2020-03-27,76.31124877929688
2020-03-30,76.68902587890625
2020-03-31,81.22237396240234
2020-04-01,83.40509033203125
2020-04-03,81.138427734375
2020-04-07,82.355712890625
2020-04-08,81.30632019042969
2020-04-09,82.52361297607422
2020-04-13,78.78780364990234
2020-04-15,77.02483367919922
2020-04-16,89.23966979980469
2020-04-17,105.2322998046875
2020-04-20,108.29650115966797
2020-04-21,97.2989501953125
2020-04-22,97.005126953125
2020-04-23,100.27920532226562
2020-04-24,94.82240295410156
2020-04-27,97.08907318115234
2020-04-28,98.30635833740234
2020-04-29,106.53353118896484
2020-04-30,111.40267944335938
2020-05-04,101.91624450683594
2020-05-05,99.81746673583984
2020-05-06,103.72118377685547
2020-05-07,105.10636901855469
2020-05-08,103.46932983398438
2020-05-11,102.8396987915039
2020-05-12,99.90142059326172
2020-05-13,114.67676544189453
2020-05-14,110.31131744384766
2020-05-15,112.03230285644531
2020-05-18,99.85944366455078
2020-05-19,101.07672882080078
2020-05-20,104.308837890625
2020-05-21,102.25204467773438
2020-05-22,97.08907318115234
2020-05-26,96.71129608154297
2020-05-27,102.25204467773438
2020-05-28,101.41253662109375
2020-05-29,102.5458755493164
2020-06-01,107.4150161743164
2020-06-02,106.4495849609375
2020-06-03,108.00267791748047
2020-06-04,107.24711608886719
2020-06-05,109.34588623046875
2020-06-08,125.08666229248047
2020-06-09,121.30886840820312
2020-06-10,135.83236694335938
2020-06-11,128.6125946044922
2020-06-12,128.8224639892578
2020-06-15,128.86444091796875
2020-06-16,127.89901733398438
2020-06-17,127.81505584716797
2020-06-18,130.2496337890625
2020-06-19,170.75587463378906
2020-06-22,203.32876586914062
2020-06-23,201.7337188720703
2020-06-24,174.70155334472656
2020-06-25,190.8201141357422
2020-06-26,191.1139373779297
2020-06-29,181.87936401367188
2020-06-30,173.90402221679688
2020-07-01,184.817626953125
2020-07-02,189.14109802246094
2020-07-03,193.96827697753906
2020-07-06,194.597900390625
2020-07-07,194.30406188964844
2020-07-08,191.6596221923828
2020-07-09,192.4571533203125
2020-07-10,197.662109375
2020-07-13,200.13864135742188
2020-07-14,187.58799743652344
2020-07-15,180.66207885742188
2020-07-16,183.8102264404297
2020-07-17,186.53863525390625
2020-07-20,186.2447967529297
2020-07-21,188.5954132080078
2020-07-22,184.31393432617188
2020-07-23,184.06207275390625
2020-07-24,181.41761779785156
2020-07-27,178.2274932861328
2020-07-28,181.16578674316406
2020-07-29,179.57070922851562
2020-07-30,167.6497039794922
2020-07-31,159.5064697265625
2020-08-03,153.2941131591797
2020-08-04,155.09906005859375
2020-08-05,159.80030822753906
2020-08-06,160.22006225585938
2020-08-07,162.31883239746094
2020-08-10,171.8472442626953
2020-08-11,180.2423095703125
2020-08-12,183.0126953125
2020-08-13,178.5633087158203
2020-08-14,172.01513671875
2020-08-17,170.71389770507812
2020-08-18,174.40774536132812
2020-08-19,171.93118286132812
2020-08-20,171.2595977783203
2020-08-21,170.54600524902344
2020-08-24,169.91636657714844
2020-08-25,173.19044494628906
2020-08-26,182.80282592773438
2020-08-27,184.14602661132812
2020-08-28,187.96578979492188
2020-08-31,174.7855224609375
2020-09-01,172.77069091796875
2020-09-02,171.55340576171875
2020-09-03,167.81761169433594
2020-09-04,161.8151092529297
2020-09-07,163.6620330810547
2020-09-08,169.28672790527344
2020-09-09,168.992919921875
2020-09-10,163.45216369628906
2020-09-11,166.9781036376953
2020-09-14,159.0867156982422
2020-09-15,156.02252197265625
2020-09-16,156.48423767089844
2020-09-17,152.45462036132812
2020-09-18,149.93609619140625
2020-09-21,130.29159545898438
2020-09-22,129.6199951171875
2020-09-23,127.31135559082031
2020-09-24,116.52367401123047
2020-09-25,121.93850708007812
2020-09-28,130.29159545898438
2020-09-29,127.68912506103516
2020-09-30,131.9286346435547
2020-10-01,131.38296508789062
2020-10-05,128.15084838867188
2020-10-06,129.2002410888672
2020-10-07,126.76566314697266
2020-10-08,125.17060852050781
2020-10-09,129.99777221679688
2020-10-12,126.38787841796875
2020-10-13,123.23973083496094
2020-10-14,130.3755645751953
2020-10-15,127.18540954589844
2020-10-16,126.89159393310547
2020-10-19,128.5286407470703
2020-10-20,128.02493286132812
2020-10-21,127.26937866210938
2020-10-22,125.42244720458984
2020-10-23,126.30394744873047
2020-10-26,125.88419342041016
2020-10-27,124.1631851196289
2020-10-28,120.30146026611328
2020-10-29,117.48910522460938
2020-10-30,117.53108215332031
2020-11-02,117.78294372558594
2020-11-03,119.41997528076172
2020-11-04,118.9162826538086
2020-11-05,121.4347915649414
2020-11-06,127.89901733398438
2020-11-09,128.78048706054688
2020-11-10,132.4743194580078
2020-11-11,133.85951232910156
2020-11-12,143.59779357910156
2020-11-13,152.9583282470703
2020-11-14,154.97311401367188
2020-11-17,151.5731201171875
2020-11-18,152.62249755859375
2020-11-19,148.4249725341797
2020-11-20,146.7039794921875
2020-11-23,149.30645751953125
2020-11-24,152.53855895996094
2020-11-25,155.60276794433594
2020-11-26,155.89657592773438
2020-11-27,157.02992248535156
2020-12-01,158.54104614257812
2020-12-02,158.1632537841797
2020-12-03,162.27685546875
2020-12-04,162.90647888183594
2020-12-07,170.5040283203125
2020-12-08,167.48179626464844
2020-12-09,167.10401916503906
2020-12-10,163.95587158203125
2020-12-11,161.9410400390625
2020-12-14,163.24227905273438
2020-12-15,161.5632781982422
2020-12-16,173.23243713378906
2020-12-17,172.26698303222656
2020-12-18,170.88180541992188
2020-12-21,154.7632598876953
2020-12-22,156.52621459960938
2020-12-23,170.5040283203125
2020-12-24,171.76329040527344
2020-12-28,182.08921813964844
2020-12-29,181.3336639404297
2020-12-30,180.36825561523438
2020-12-31,184.9435577392578
2021-01-01,186.16085815429688
2021-01-04,185.3633270263672
2021-01-05,184.1040496826172
2021-01-06,184.69171142578125
2021-01-07,196.5287628173828
2021-01-08,202.57321166992188
2021-01-11,196.90655517578125
2021-01-12,197.1584014892578
2021-01-13,196.6127166748047
2021-01-14,195.68927001953125
2021-01-15,193.6744384765625
2021-01-18,180.87193298339844
2021-01-19,193.08677673339844
2021-01-20,189.5188751220703
2021-01-21,183.39047241210938
2021-01-22,177.55589294433594
2021-01-25,168.95094299316406
2021-01-27,165.97068786621094
2021-01-28,162.52870178222656
2021-01-29,160.22006225585938
2021-02-01,172.85464477539062
2021-02-02,179.31886291503906
2021-02-03,182.63491821289062
2021-02-04,186.32875061035156
2021-02-05,180.7460174560547
2021-02-08,183.64231872558594
2021-02-09,183.7262725830078
2021-02-10,194.05221557617188
2021-02-11,194.9756622314453
2021-02-12,198.83741760253906
2021-02-15,186.32875061035156
2021-02-16,189.8126983642578
2021-02-17,185.9509735107422
2021-02-18,194.13616943359375
2021-02-19,192.163330078125
2021-02-22,184.69171142578125
2021-02-23,181.2917022705078
2021-02-24,182.5509490966797
2021-02-25,189.26702880859375
2021-02-26,183.64231872558594
2021-03-01,186.66455078125
2021-03-02,192.2472686767578
2021-03-03,208.1979217529297
2021-03-04,204.37815856933594
2021-03-05,194.4300079345703
2021-03-08,193.5485076904297
2021-03-09,192.6670379638672
2021-03-10,193.25469970703125
2021-03-12,188.0917205810547
2021-03-15,183.13861083984375
2021-03-16,186.8324432373047
2021-03-17,180.32626342773438
