Date,PNBHOUSING
2020-08-17,196.97430419921875
2020-08-18,213.53192138671875
2020-08-19,225.02005004882812
2020-08-20,230.25306701660156
2020-08-21,226.53271484375
2020-08-24,218.88760375976562
2020-08-25,225.67417907714844
2020-08-26,231.27516174316406
2020-08-27,243.9080047607422
2020-08-28,247.0968780517578
2020-08-31,233.3192901611328
2020-09-01,228.33157348632812
2020-09-02,232.58340454101562
2020-09-03,236.05845642089844
2020-09-04,237.81642150878906
2020-09-07,245.33889770507812
2020-09-08,254.455810546875
2020-09-09,255.43702697753906
2020-09-10,258.2579345703125
2020-09-11,258.58502197265625
2020-09-14,266.5571594238281
2020-09-15,264.5130310058594
2020-09-16,272.7713928222656
2020-09-17,271.463134765625
2020-09-18,274.3658447265625
2020-09-21,257.03143310546875
2020-09-22,256.7043762207031
2020-09-23,266.720703125
2020-09-24,261.6512145996094
2020-09-25,268.7239990234375
2020-09-28,284.2186279296875
2020-09-29,277.0232238769531
2020-09-30,276.49176025390625
2020-10-01,274.3658447265625
2020-10-05,277.636474609375
2020-10-06,286.058349609375
2020-10-07,285.03631591796875
2020-10-08,289.69696044921875
2020-10-09,306.5816345214844
2020-10-12,301.92095947265625
2020-10-13,297.7917785644531
2020-10-14,300.8580017089844
2020-10-15,297.13763427734375
2020-10-16,294.4802551269531
2020-10-19,297.5464782714844
2020-10-20,301.8392028808594
2020-10-21,301.8392028808594
2020-10-22,291.61846923828125
2020-10-23,294.7255554199219
2020-10-26,283.48272705078125
2020-10-27,288.1434020996094
2020-10-28,286.9986572265625
2020-10-29,282.13360595703125
2020-10-30,288.470458984375
2020-11-02,290.3101806640625
2020-11-03,296.8514709472656
2020-11-04,298.9365234375
2020-11-05,303.5154113769531
2020-11-06,302.45245361328125
2020-11-09,304.4148254394531
2020-11-10,310.8334655761719
2020-11-11,306.990478515625
2020-11-12,312.83673095703125
2020-11-13,315.2897033691406
2020-11-14,318.8056640625
2020-11-17,318.5195007324219
2020-11-18,314.3902893066406
2020-11-19,308.339599609375
2020-11-20,313.1637878417969
2020-11-23,309.1981506347656
2020-11-24,307.9307556152344
2020-11-25,303.678955078125
2020-11-26,310.7926025390625
2020-11-27,309.4434509277344
2020-12-01,307.9716491699219
2020-12-02,306.990478515625
2020-12-03,311.93731689453125
2020-12-04,309.239013671875
2020-12-07,309.5252380371094
2020-12-08,309.7296447753906
2020-12-09,308.7075500488281
2020-12-10,306.990478515625
2020-12-11,309.11639404296875
2020-12-14,306.4590148925781
2020-12-15,307.9307556152344
2020-12-16,308.5440368652344
2020-12-17,305.7231140136719
2020-12-18,299.8768310546875
2020-12-21,274.52935791015625
2020-12-22,275.7558288574219
2020-12-23,289.6560363769531
2020-12-24,290.10577392578125
2020-12-28,291.3323059082031
2020-12-29,295.78851318359375
2020-12-30,291.9455261230469
2020-12-31,297.955322265625
2021-01-01,300.53094482421875
2021-01-04,305.4778137207031
2021-01-05,303.229248046875
2021-01-06,299.5088806152344
2021-01-07,308.1760559082031
2021-01-08,307.23577880859375
2021-01-11,299.5906677246094
2021-01-12,301.79833984375
2021-01-13,307.5219421386719
2021-01-14,302.5342102050781
2021-01-15,297.2193908691406
2021-01-18,286.9169006347656
2021-01-19,292.6814270019531
2021-01-20,304.5374755859375
2021-01-21,303.3927917480469
2021-01-22,301.06243896484375
2021-01-25,295.5023498535156
2021-01-27,288.6748962402344
2021-01-28,279.5988464355469
2021-01-29,274.2023010253906
2021-02-01,276.49176025390625
2021-02-02,285.6086730957031
2021-02-03,292.5179138183594
2021-02-04,295.3388366699219
2021-02-05,294.194091796875
2021-02-08,291.16876220703125
2021-02-09,288.5931396484375
2021-02-10,291.9455261230469
2021-02-11,292.3952331542969
2021-02-12,291.4140625
2021-02-15,303.3927917480469
2021-02-16,335.1179504394531
2021-02-17,353.6379699707031
2021-02-18,369.13262939453125
2021-02-19,363.40899658203125
2021-02-22,346.8514099121094
2021-02-23,351.3076477050781
2021-02-24,367.70172119140625
2021-02-25,373.3027038574219
2021-02-26,359.974853515625
2021-03-01,353.6379699707031
2021-03-02,358.78924560546875
2021-03-03,354.57830810546875
2021-03-04,353.96502685546875
2021-03-05,352.4932556152344
2021-03-08,349.5087890625
2021-03-09,344.97076416015625
2021-03-10,346.3199157714844
2021-03-12,344.97076416015625
2021-03-15,335.4041442871094
2021-03-16,328.45404052734375
2021-03-17,305.76397705078125
2021-03-18,313.4090881347656
2021-03-19,320.44097900390625
2021-03-22,321.0951232910156
2021-03-23,326.0828552246094
2021-03-24,315.69854736328125
2021-03-25,302.69775390625
2021-03-26,304.37396240234375
2021-03-30,311.7737731933594
2021-03-31,306.540771484375
2021-04-01,321.38128662109375
2021-04-05,310.4655456542969
2021-04-06,313.6543884277344
2021-04-07,313.81793212890625
2021-04-08,318.9283142089844
2021-04-09,325.7966613769531
2021-04-12,298.69122314453125
2021-04-13,305.028076171875
2021-04-15,300.8988952636719
2021-04-16,306.1319274902344
2021-04-19,293.2946472167969
2021-04-20,294.39849853515625
2021-04-22,293.2537841796875
2021-04-23,292.4361267089844
2021-04-26,300.4491882324219
2021-04-27,308.339599609375
2021-04-28,308.7893371582031
2021-04-29,306.8678283691406
2021-04-30,304.4557189941406
2021-05-03,302.45245361328125
2021-05-04,297.71002197265625
2021-05-05,293.2946472167969
2021-05-06,297.62823486328125
2021-05-07,300.6127014160156
2021-05-10,299.63153076171875
2021-05-11,304.21044921875
2021-05-12,317.5382995605469
2021-05-14,312.7958679199219
2021-05-17,315.33056640625
2021-05-18,317.7018127441406
2021-05-19,322.6486511230469
2021-05-20,321.1768798828125
2021-05-21,339.5333557128906
2021-05-24,348.40496826171875
2021-05-25,330.08935546875
2021-05-26,348.077880859375
2021-05-27,351.14410400390625
2021-05-28,358.1759948730469
2021-05-31,429.8030090332031
2021-06-01,515.7390747070312
2021-06-02,567.2925415039062
2021-06-03,623.997314453125
2021-06-04,686.3847045898438
2021-06-07,720.685546875
2021-06-08,697.4231567382812
2021-06-09,662.8770141601562
2021-06-10,667.7420654296875
2021-06-11,667.0062255859375
2021-06-14,633.6865844726562
2021-06-15,602.002197265625
2021-06-16,583.8092651367188
2021-06-17,612.999755859375
2021-06-18,603.2695922851562
2021-06-21,573.1388549804688
2021-06-22,601.7568969726562
2021-06-23,571.7078857421875
2021-06-24,543.2942504882812
2021-06-25,570.4405517578125
2021-06-28,581.4789428710938
2021-06-29,553.6376342773438
2021-06-30,558.7888793945312
2021-07-01,554.2099609375
2021-07-02,566.4340209960938
2021-07-05,573.1796875
2021-07-06,564.2672119140625
2021-07-07,562.1412963867188
2021-07-08,590.2279052734375
2021-07-09,619.7045288085938
2021-07-12,617.2515869140625
2021-07-13,604.9049072265625
2021-07-14,601.0618896484375
2021-07-15,596.2376708984375
2021-07-16,589.4920043945312
2021-07-19,573.8338012695312
2021-07-20,560.3016357421875
2021-07-22,583.6865844726562
2021-07-23,564.4716186523438
2021-07-26,562.958984375
2021-07-27,556.1314697265625
2021-07-28,555.8043823242188
2021-07-29,552.57470703125
2021-07-30,548.4046020507812
2021-08-02,555.6000366210938
2021-08-03,559.0341186523438
2021-08-04,586.957275390625
2021-08-05,596.3194580078125
2021-08-06,576.8182983398438
2021-08-09,562.9180297851562
2021-08-10,566.3113403320312
2021-08-11,565.9025268554688
2021-08-12,568.96875
2021-08-13,554.4143676757812
2021-08-16,553.0244140625
2021-08-17,552.2067260742188
2021-08-18,558.2573852539062
2021-08-20,549.8355102539062
2021-08-23,528.7399291992188
2021-08-24,525.7554321289062
2021-08-25,544.6433715820312
2021-08-26,531.2745971679688
2021-08-27,532.1331787109375
2021-08-30,528.7399291992188
2021-08-31,537.6524047851562
2021-09-01,541.331787109375
2021-09-02,533.7684936523438
2021-09-03,527.8812866210938
2021-09-06,528.9851684570312
2021-09-07,532.8690795898438
2021-09-08,526.205078125
2021-09-09,517.7423706054688
2021-09-13,520.4406127929688
2021-09-14,518.4782104492188
2021-09-15,521.0538330078125
2021-09-16,519.6229858398438
2021-09-17,540.1871337890625
2021-09-20,523.9974365234375
2021-09-21,526.4095458984375
2021-09-22,539.32861328125
2021-09-23,548.118408203125
2021-09-24,536.466796875
2021-09-27,532.09228515625
2021-09-28,516.679443359375
2021-09-29,509.0751647949219
2021-09-30,508.5028076171875
2021-10-01,517.701416015625
2021-10-04,519.7864990234375
2021-10-05,530.4160766601562
2021-10-06,523.5886840820312
2021-10-07,527.1455078125
2021-10-08,530.9475708007812
2021-10-11,528.7399291992188
2021-10-12,527.6768798828125
2021-10-13,530.9066772460938
2021-10-14,522.1986083984375
2021-10-18,496.115234375
2021-10-19,471.34014892578125
2021-10-20,471.34014892578125
2021-10-21,471.34014892578125
2021-10-22,471.34014892578125
2021-10-25,471.34014892578125
2021-10-26,471.34014892578125
2021-10-27,471.34014892578125
2021-10-28,471.34014892578125
2021-10-29,471.34014892578125
2021-11-01,471.34014892578125
2021-11-02,471.34014892578125
2021-11-03,471.34014892578125
2021-11-04,471.34014892578125
2021-11-08,471.34014892578125
2021-11-09,471.34014892578125
2021-11-10,471.34014892578125
2021-11-11,471.34014892578125
2021-11-12,378.4539489746094
2021-11-15,383.6869812011719
2021-11-16,382.2560729980469
2021-11-17,378.4130554199219
2021-11-18,374.36566162109375
2021-11-22,372.3215026855469
2021-11-23,379.02630615234375
2021-11-24,370.6861572265625
2021-11-25,389.0835266113281
2021-11-26,408.5029602050781
2021-11-29,428.9035949707031
2021-11-30,450.3262939453125
2021-12-01,472.8119201660156
2021-12-02,480.33441162109375
2021-12-03,465.8209533691406
2021-12-06,446.72857666015625
2021-12-07,469.0506896972656
2021-12-08,464.63531494140625
2021-12-09,480.8658752441406
2021-12-10,476.3687438964844
2021-12-13,462.7956237792969
2021-12-14,467.53802490234375
2021-12-15,451.55279541015625
2021-12-16,443.9076843261719
2021-12-17,421.74908447265625
2021-12-20,400.6943054199219
2021-12-21,408.87091064453125
2021-12-22,426.6958923339844
2021-12-23,416.39337158203125
2021-12-24,405.9273376464844
2021-12-27,402.04345703125
2021-12-28,406.7041320800781
2021-12-29,399.91754150390625
2021-12-30,396.8921813964844
2021-12-31,405.0279235839844
2022-01-03,401.18487548828125
2022-01-04,400.612548828125
2022-01-05,400.24456787109375
2022-01-06,395.7883605957031
2022-01-07,389.86029052734375
2022-01-10,396.93304443359375
2022-01-11,396.56512451171875
2022-01-12,407.6444091796875
2022-01-13,415.7801208496094
2022-01-14,428.5765380859375
2022-01-17,420.5634765625
2022-01-18,401.26666259765625
2022-01-19,394.3165588378906
2022-01-20,398.03692626953125
2022-01-21,378.1677551269531
2022-01-24,359.27984619140625
2022-01-25,342.0680847167969
2022-01-27,345.46136474609375
2022-01-28,350.9805603027344
2022-01-31,356.2135925292969
2022-02-01,359.8521728515625
2022-02-02,364.6763916015625
2022-02-03,359.8521728515625
2022-02-04,358.09423828125
2022-02-07,352.2479553222656
2022-02-08,344.0304870605469
2022-02-09,346.3608093261719
2022-02-10,350.69439697265625
2022-02-11,342.1089782714844
2022-02-14,322.2807312011719
2022-02-15,324.6110534667969
2022-02-16,358.5439453125
2022-02-17,356.0909423828125
2022-02-18,368.15142822265625
2022-02-21,344.56195068359375
2022-02-22,327.8816833496094
2022-02-23,329.9667053222656
2022-02-24,313.1229248046875
2022-02-25,327.5954895019531
2022-02-28,332.133544921875
2022-03-02,330.2528991699219
2022-03-03,333.8097229003906
2022-03-04,329.43524169921875
2022-03-07,348.2414245605469
2022-03-08,342.0680847167969
2022-03-09,343.4989929199219
2022-03-10,338.87921142578125
2022-03-11,331.9291076660156
2022-03-14,331.0296630859375
2022-03-15,323.75250244140625
2022-03-16,324.9789733886719
2022-03-17,328.98553466796875
2022-03-21,326.3281555175781
2022-03-22,325.2242736816406
2022-03-23,319.5415344238281
2022-03-24,318.7239074707031
2022-03-25,315.1670837402344
2022-03-28,308.4622497558594
2022-03-29,303.43365478515625
2022-03-30,311.81463623046875
2022-03-31,308.13519287109375
2022-04-01,320.3592224121094
2022-04-04,334.13677978515625
2022-04-05,334.7500305175781
2022-04-06,333.8505859375
2022-04-07,338.0206604003906
2022-04-08,339.1653747558594
2022-04-11,327.7181396484375
2022-04-12,315.2897033691406
2022-04-13,337.1621398925781
2022-04-18,328.0451965332031
2022-04-19,323.997802734375
2022-04-20,322.0354309082031
2022-04-21,323.71160888671875
2022-04-22,322.56689453125
2022-04-25,317.4156188964844
2022-04-26,321.135986328125
2022-04-27,317.4565124511719
2022-04-28,318.4786071777344
2022-04-29,308.99371337890625
2022-05-02,304.29217529296875
2022-05-04,294.7255554199219
2022-05-05,294.6029052734375
2022-05-06,284.42303466796875
2022-05-09,278.37237548828125
2022-05-10,276.1238098144531
2022-05-11,267.90631103515625
2022-05-12,255.7640838623047
2022-05-13,259.7297058105469
2022-05-16,271.66754150390625
2022-05-17,278.33148193359375
2022-05-18,278.535888671875
2022-05-19,270.84991455078125
2022-05-20,276.287353515625
2022-05-23,280.4573974609375
2022-05-24,274.16143798828125
2022-05-25,263.5318603515625
2022-05-26,267.5383605957031
2022-05-27,271.0951843261719
2022-05-30,274.8564147949219
2022-05-31,265.9439392089844
2022-06-01,268.39691162109375
2022-06-02,268.1924743652344
2022-06-03,269.33721923828125
2022-06-06,269.664306640625
2022-06-07,269.8686828613281
2022-06-08,282.2562255859375
2022-06-09,324.9789733886719
2022-06-10,302.0845031738281
2022-06-13,288.9201965332031
2022-06-14,280.78448486328125
2022-06-15,279.6397399902344
2022-06-16,273.18023681640625
2022-06-17,273.3028869628906
2022-06-20,264.0224304199219
2022-06-21,265.4533386230469
2022-06-22,265.4124755859375
2022-06-23,266.10748291015625
2022-06-24,268.2333984375
2022-06-27,268.1107177734375
2022-06-28,270.89080810546875
2022-06-29,271.463134765625
2022-06-30,270.0731201171875
2022-07-01,268.2742614746094
2022-07-04,269.664306640625
2022-07-05,268.88751220703125
2022-07-06,269.2145690917969
2022-07-07,272.6896057128906
2022-07-08,273.5072937011719
2022-07-11,276.287353515625
2022-07-12,277.47296142578125
2022-07-13,275.5105285644531
2022-07-14,271.0951843261719
2022-07-15,271.2586975097656
2022-07-18,276.90057373046875
2022-07-19,276.6143798828125
2022-07-20,293.2128601074219
2022-07-21,291.0052185058594
2022-07-22,293.7852478027344
2022-07-25,292.06817626953125
2022-07-26,286.87603759765625
2022-07-27,283.03302001953125
2022-07-28,288.020751953125
2022-07-29,287.6528015136719
2022-08-01,287.0804138183594
2022-08-02,286.2218933105469
2022-08-03,284.3412780761719
2022-08-04,283.03302001953125
2022-08-05,282.3379821777344
2022-08-08,284.709228515625
2022-08-10,285.85394287109375
2022-08-11,284.709228515625
2022-08-12,299.0182800292969
2022-08-16,304.74188232421875
2022-08-17,302.2889099121094
2022-08-18,299.54974365234375
2022-08-19,294.35760498046875
2022-08-22,289.28814697265625
2022-08-23,291.7411193847656
2022-08-24,296.9740905761719
2022-08-25,293.8261413574219
2022-08-26,290.35107421875
2022-08-29,284.3412780761719
2022-08-30,286.1401062011719
2022-09-01,294.4802551269531
2022-09-02,310.5881652832031
2022-09-05,307.19488525390625
2022-09-06,300.7762451171875
2022-09-07,303.678955078125
2022-09-08,302.94305419921875
2022-09-09,304.74188232421875
2022-09-12,304.29217529296875
2022-09-13,329.1081848144531
2022-09-14,331.9291076660156
2022-09-15,338.3068542480469
2022-09-16,336.05828857421875
2022-09-19,363.6951599121094
2022-09-20,353.9241638183594
2022-09-21,342.64044189453125
2022-09-22,340.9233703613281
2022-09-23,330.7434997558594
2022-09-26,311.283203125
2022-09-27,320.7271423339844
2022-09-28,308.99371337890625
2022-09-29,306.78607177734375
2022-09-30,320.8089294433594
2022-10-03,319.82769775390625
2022-10-04,323.9160461425781
2022-10-06,328.5766906738281
2022-10-07,336.8350524902344
2022-10-10,331.6838073730469
2022-10-11,315.7803039550781
2022-10-12,318.3968200683594
2022-10-13,318.56036376953125
2022-10-14,319.2962341308594
2022-10-17,317.49737548828125
2022-10-18,321.8310241699219
2022-10-19,347.6690368652344
2022-10-20,363.08197021484375
2022-10-21,349.6723327636719
2022-10-24,354.98712158203125
2022-10-25,352.57501220703125
2022-10-27,370.3182373046875
2022-10-28,366.597900390625
2022-10-31,359.7704162597656
2022-11-01,357.27655029296875
2022-11-02,346.0337219238281
2022-11-03,345.3796081542969
2022-11-04,352.2479553222656
2022-11-07,353.4335632324219
2022-11-09,349.34527587890625
2022-11-10,343.8260498046875
2022-11-11,343.94873046875
2022-11-14,349.22259521484375
2022-11-15,343.9895935058594
2022-11-16,343.4989929199219
2022-11-17,342.59954833984375
2022-11-18,342.0680847167969
2022-11-21,341.16864013671875
2022-11-22,342.6813049316406
2022-11-23,343.62164306640625
2022-11-24,358.74835205078125
2022-11-25,362.9184265136719
2022-11-28,361.65106201171875
2022-11-29,357.39923095703125
2022-11-30,366.27081298828125
2022-12-01,362.30517578125
2022-12-02,364.88079833984375
2022-12-05,364.47198486328125
2022-12-06,357.6036376953125
2022-12-07,354.2921142578125
2022-12-08,355.8047790527344
2022-12-09,347.7508239746094
2022-12-12,349.3861389160156
2022-12-13,362.2642822265625
2022-12-14,393.3353576660156
2022-12-15,406.00909423828125
2022-12-16,382.2151794433594
2022-12-19,414.308349609375
2022-12-20,433.89129638671875
2022-12-21,399.5086975097656
2022-12-22,416.4751281738281
2022-12-23,383.4825439453125
2022-12-26,398.8136901855469
2022-12-27,416.638671875
2022-12-28,411.65093994140625
2022-12-29,411.2829895019531
2022-12-30,436.2625427246094
2023-01-02,468.641845703125
2023-01-03,468.6009826660156
2023-01-04,454.578125
2023-01-05,460.0155334472656
2023-01-06,448.9771423339844
2023-01-09,464.7988586425781
2023-01-10,455.1504821777344
2023-01-11,464.14471435546875
2023-01-12,480.6614685058594
2023-01-13,474.4472351074219
2023-01-16,464.71710205078125
2023-01-17,446.19708251953125
2023-01-18,451.1439514160156
2023-01-19,443.7850036621094
2023-01-20,439.8193359375
2023-01-23,434.0139465332031
2023-01-24,454.946044921875
2023-01-25,449.5494689941406
2023-01-27,436.2216491699219
2023-01-30,431.765380859375
2023-01-31,453.1880798339844
2023-02-01,440.7596435546875
2023-02-02,445.1341247558594
2023-02-03,440.4326171875
2023-02-06,441.3728942871094
2023-02-07,455.31402587890625
2023-02-08,476.4096374511719
2023-02-09,478.1676025390625
2023-02-10,464.14471435546875
2023-02-13,464.8397216796875
2023-02-14,467.90594482421875
2023-02-15,461.32379150390625
2023-02-16,479.35321044921875
2023-02-17,485.48565673828125
2023-02-20,474.9378356933594
2023-02-21,466.59771728515625
2023-02-22,477.677001953125
2023-02-23,482.7464904785156
2023-02-24,475.55108642578125
2023-02-27,471.9125061035156
2023-02-28,488.3066101074219
2023-03-01,489.73748779296875
2023-03-02,481.7652893066406
2023-03-03,478.6990661621094
2023-03-06,480.538818359375
2023-03-08,509.81103515625
2023-03-09,516.7611694335938
2023-03-10,496.6058349609375
2023-03-13,478.41290283203125
2023-03-14,427.1047058105469
2023-03-15,427.0638427734375
2023-03-16,407.1538391113281
2023-03-17,415.6575012207031
2023-03-20,415.4122009277344
2023-03-21,409.6476745605469
2023-03-22,414.83984375
2023-03-23,417.5381164550781
2023-03-24,406.0908508300781
2023-03-27,382.9510803222656
2023-03-28,396.56512451171875
2023-03-29,396.8921813964844
2023-03-31,419.5822448730469
2023-04-03,442.2723388671875
2023-04-05,457.2335205078125
2023-04-06,453.037841796875
2023-04-10,444.49835205078125
2023-04-11,438.3775329589844
2023-04-12,433.24395751953125
2023-04-13,418.04071044921875
2023-04-17,406.2926940917969
2023-04-18,407.5267028808594
2023-04-19,412.01861572265625
2023-04-20,421.10107421875
2023-04-21,422.6806335449219
2023-04-24,423.3717346191406
2023-04-25,439.0192565917969
2023-04-26,431.9605407714844
2023-04-27,440.3026428222656
2023-04-28,440.2038879394531
2023-05-02,452.29742431640625
2023-05-03,479.0512390136719
2023-05-04,487.393310546875
2023-05-05,470.8572998046875
2023-05-08,480.3346252441406
2023-05-09,463.6011657714844
2023-05-10,457.8258972167969
2023-05-11,466.8589782714844
2023-05-12,463.2556457519531
2023-05-15,472.2393798828125
2023-05-16,466.3653869628906
2023-05-17,462.7126770019531
2023-05-18,474.26318359375
2023-05-19,459.7509765625
2023-05-22,468.33984375
2023-05-23,465.97052001953125
2023-05-24,461.97222900390625
2023-05-25,454.6174011230469
2023-05-26,467.74749755859375
2023-05-29,474.4112548828125
2023-05-30,476.9780578613281
2023-05-31,498.7957458496094
2023-06-01,529.843994140625
2023-06-02,523.62451171875
2023-06-05,528.6099853515625
2023-06-06,528.8074340820312
2023-06-07,539.765625
2023-06-08,538.0379638671875
2023-06-09,528.2150268554688
2023-06-12,552.0072021484375
2023-06-13,568.2470092773438
2023-06-14,562.0768432617188
2023-06-15,554.031005859375
2023-06-16,562.6199340820312
2023-06-19,563.113525390625
2023-06-20,581.3277587890625
2023-06-21,594.6060180664062
2023-06-22,603.2935180664062
2023-06-23,581.3277587890625
2023-06-26,594.0630493164062
2023-06-27,586.6094970703125
2023-06-28,583.2035522460938
2023-06-30,560.15185546875
2023-07-03,558.029296875
2023-07-04,559.8062744140625
2023-07-05,554.6233520507812
2023-07-06,572.4427490234375
2023-07-07,575.70068359375
2023-07-10,593.3226318359375
2023-07-11,598.4561767578125
2023-07-12,603.935302734375
2023-07-13,610.1054077148438
2023-07-14,612.3760375976562
2023-07-17,635.1810302734375
2023-07-18,623.9266357421875
2023-07-19,632.3179931640625
2023-07-20,644.1153564453125
2023-07-21,641.8941040039062
2023-07-24,680.49462890625
2023-07-25,675.904052734375
2023-07-26,645.6455688476562
2023-07-27,629.3069458007812
2023-07-28,609.1676025390625
2023-07-31,626.6908569335938
2023-08-01,621.6066284179688
2023-08-02,600.3318481445312
2023-08-03,602.0595092773438
2023-08-04,609.1676025390625
2023-08-07,621.6066284179688
2023-08-08,630.7384643554688
2023-08-09,626.4439697265625
2023-08-10,617.904541015625
2023-08-11,651.272705078125
2023-08-14,640.5613403320312
2023-08-16,642.6838989257812
2023-08-17,643.4736938476562
2023-08-18,627.2337646484375
2023-08-21,649.4957885742188
2023-08-22,649.1995849609375
2023-08-23,637.5009155273438
2023-08-24,640.8575439453125
2023-08-25,631.2321166992188
2023-08-28,643.720458984375
2023-08-29,634.341796875
2023-08-30,637.8958740234375
2023-08-31,642.1409301757812
2023-09-01,643.3256225585938
2023-09-04,653.9876708984375
2023-09-05,666.7228393554688
2023-09-06,663.1194458007812
2023-09-07,663.4156494140625
2023-09-08,669.3883056640625
2023-09-11,665.0939331054688
2023-09-12,659.4173583984375
2023-09-13,675.3610229492188
2023-09-14,717.4662475585938
2023-09-15,710.358154296875
2023-09-18,681.0869750976562
2023-09-20,665.8837280273438
2023-09-21,654.9254760742188
2023-09-22,679.3593139648438
2023-09-25,651.47021484375
2023-09-26,647.1264038085938
2023-09-27,653.5433959960938
2023-09-28,671.412109375
2023-09-29,685.2332763671875
2023-10-03,732.8175659179688
2023-10-04,712.3326416015625
2023-10-05,698.8076782226562
2023-10-06,711.1973266601562
2023-10-09,701.9174194335938
2023-10-10,717.6636352539062
2023-10-11,716.0840454101562
2023-10-12,731.9290771484375
2023-10-13,716.9232788085938
2023-10-16,711.4935302734375
2023-10-17,737.0626220703125
2023-10-18,751.7229614257812
2023-10-19,763.0267333984375
2023-10-20,737.6549682617188
2023-10-23,705.9156494140625
2023-10-25,702.4603881835938
2023-10-26,704.2867431640625
2023-10-27,727.4371337890625
2023-10-30,707.5446166992188
2023-10-31,726.9929809570312
2023-11-01,704.385498046875
2023-11-02,721.7606201171875
2023-11-03,720.9215087890625
2023-11-06,737.2600708007812
2023-11-07,725.413330078125
2023-11-08,726.400634765625
2023-11-09,735.7299194335938
2023-11-10,734.1009521484375
2023-11-13,765.4453735351562
2023-11-15,780.5993041992188
2023-11-16,766.185791015625
2023-11-17,798.2213134765625
2023-11-20,809.4756469726562
2023-11-21,799.0110473632812
2023-11-22,798.66552734375
2023-11-23,788.5464477539062
2023-11-24,773.1951293945312
2023-11-28,771.3193969726562
2023-11-29,788.7932739257812
2023-11-30,763.7177124023438
2023-12-01,769.1968994140625
2023-12-04,786.91748046875
2023-12-05,785.73291015625
2023-12-06,774.478515625
2023-12-07,782.03076171875
2023-12-08,771.0725708007812
2023-12-11,776.5023193359375
2023-12-12,767.814697265625
2023-12-13,778.5755004882812
2023-12-14,774.2810668945312
2023-12-15,793.1370849609375
2023-12-18,802.5650634765625
2023-12-19,797.2340087890625
2023-12-20,772.0104370117188
2023-12-21,761.2496337890625
2023-12-22,765.4453735351562
2023-12-26,776.0580444335938
2023-12-27,775.811279296875
2023-12-28,767.8640747070312
2023-12-29,770.7764282226562
2024-01-01,775.2682495117188
2024-01-02,768.55517578125
2024-01-03,778.0819091796875
2024-01-04,786.27587890625
2024-01-05,790.4222412109375
2024-01-08,778.5755004882812
2024-01-09,777.933837890625
2024-01-10,772.9483642578125
2024-01-11,769.4930419921875
2024-01-12,789.237548828125
2024-01-15,787.0162963867188
2024-01-16,837.1672973632812
2024-01-17,816.9785766601562
2024-01-18,845.2625732421875
2024-01-19,865.6981811523438
2024-01-23,852.5679931640625
2024-01-24,848.8165893554688
2024-01-25,810.41357421875
2024-01-29,781.1422729492188
2024-01-30,753.4013061523438
2024-01-31,774.5772094726562
2024-02-01,809.6237182617188
2024-02-02,790.6690063476562
2024-02-05,781.5865478515625
2024-02-06,796.246826171875
2024-02-07,810.8084106445312
2024-02-08,798.2213134765625
2024-02-09,815.30029296875
2024-02-12,777.2920532226562
2024-02-13,767.765380859375
2024-02-14,773.935546875
2024-02-15,771.8623046875
2024-02-16,758.9790649414062
2024-02-19,737.6549682617188
2024-02-20,733.2124633789062
2024-02-21,717.4662475585938
2024-02-22,707.5939331054688
2024-02-23,693.7728271484375
2024-02-26,714.7020263671875
2024-02-27,705.9650268554688
2024-02-28,692.78564453125
2024-02-29,685.3814086914062
2024-03-01,716.182861328125
2024-03-04,710.6543579101562
2024-03-05,684.2954711914062
2024-03-06,667.5126342773438
2024-03-07,693.8221435546875
2024-03-11,669.3883056640625
2024-03-12,652.6548461914062
2024-03-13,604.033935546875
2024-03-14,638.4388427734375
2024-03-15,619.1879272460938
2024-03-18,616.7198486328125
2024-03-19,618.7930297851562
2024-03-20,605.4161376953125
2024-03-21,634.29248046875
2024-03-22,631.9725341796875
2024-03-26,620.5700073242188
2024-03-27,622.2976684570312
2024-03-28,621.8040771484375
2024-04-01,739.7281494140625
2024-04-02,714.8007202148438
2024-04-03,725.61083984375
2024-04-04,759.8182373046875
2024-04-05,762.4343872070312
2024-04-08,754.1416625976562
2024-04-09,754.7339477539062
2024-04-10,759.176513671875
2024-04-12,753.1050415039062
2024-04-15,728.7205810546875
2024-04-16,738.8890380859375
2024-04-18,742.492431640625
2024-04-19,761.9901123046875
2024-04-22,760.0650024414062
2024-04-23,762.2368774414062
2024-04-24,766.7288208007812
2024-04-25,773.2444458007812
2024-04-26,774.7252807617188
2024-04-29,792.3472290039062
2024-04-30,785.6341552734375
2024-05-02,786.81884765625
2024-05-03,786.1277465820312
2024-05-06,763.6683959960938
2024-05-07,750.0940551757812
2024-05-08,747.2311401367188
2024-05-09,746.293212890625
2024-05-10,730.1520385742188
2024-05-13,718.4534912109375
2024-05-14,722.9453735351562
2024-05-15,727.3385009765625
2024-05-16,734.19970703125
2024-05-17,725.906982421875
2024-05-21,731.0899658203125
2024-05-22,735.82861328125
2024-05-23,788.4478149414062
2024-05-24,786.27587890625
2024-05-27,788.6451416015625
2024-05-28,777.736328125
2024-05-29,726.3512573242188
2024-05-30,735.8780517578125
2024-05-31,713.6654052734375
2024-06-03,719.8355712890625
2024-06-04,663.3662719726562
2024-06-05,703.9906005859375
2024-06-06,729.9546508789062
2024-06-07,736.9639282226562
2024-06-10,754.3390502929688
