Date,ITC
2002-09-09,7.274569988250732
2002-09-10,7.274569988250732
2002-09-11,7.336027145385742
2002-09-12,7.564690113067627
2002-09-13,7.580745220184326
2002-09-16,7.401358604431152
2002-09-17,7.396376609802246
2002-09-18,7.355404853820801
2002-09-19,7.275123119354248
2002-09-20,7.280107021331787
2002-09-23,7.291180610656738
2002-09-24,7.2646050453186035
2002-09-25,7.2646050453186035
2002-09-26,7.238029956817627
2002-09-27,7.247442245483398
2002-09-30,7.197612285614014
2002-10-01,7.1948418617248535
2002-10-02,7.1948418617248535
2002-10-03,7.172142505645752
2002-10-04,7.032066822052002
2002-10-07,7.11843729019165
2002-10-08,7.118992328643799
2002-10-09,7.188753128051758
2002-10-10,7.11234712600708
2002-10-11,7.094076633453369
2002-10-14,7.1632843017578125
2002-10-15,7.1632843017578125
2002-10-16,7.193182945251465
2002-10-17,7.203699588775635
2002-10-18,7.183770656585693
2002-10-21,7.101273536682129
2002-10-22,7.148334980010986
2002-10-23,7.171590805053711
2002-10-24,7.043139457702637
2002-10-25,7.078573226928711
2002-10-28,6.981683731079102
2002-10-29,6.865412712097168
2002-10-30,6.7840256690979
2002-10-31,6.8006367683410645
2002-11-01,6.867629528045654
2002-11-04,6.896418571472168
2002-11-05,6.947909355163574
2002-11-06,6.947909355163574
2002-11-07,6.882024765014648
2002-11-08,6.806726455688477
2002-11-11,6.827765941619873
2002-11-12,6.789008617401123
2002-11-13,6.7596659660339355
2002-11-14,6.76796817779541
2002-11-15,6.838284969329834
2002-11-18,6.929083824157715
2002-11-19,6.929083824157715
2002-11-20,6.916905879974365
2002-11-21,6.9617533683776855
2002-11-22,7.018779754638672
2002-11-25,7.131725788116455
2002-11-26,7.030405044555664
2002-11-27,6.9097065925598145
2002-11-28,7.10957670211792
2002-11-29,7.030959129333496
2002-12-02,7.199272632598877
2002-12-03,7.197612285614014
2002-12-04,7.171590805053711
2002-12-05,7.193182945251465
2002-12-06,7.283982276916504
2002-12-09,7.200380325317383
2002-12-10,7.314435005187988
2002-12-11,7.197612285614014
2002-12-12,7.269587993621826
2002-12-13,7.4545111656188965
2002-12-16,7.496590614318848
2002-12-17,7.295610427856445
2002-12-18,7.50821590423584
2002-12-19,7.414093971252441
2002-12-20,7.409111499786377
2002-12-23,7.391393184661865
2002-12-24,7.333259582519531
2002-12-25,7.333259582519531
2002-12-26,7.3277201652526855
2002-12-27,7.370906829833984
2002-12-30,7.337688446044922
2002-12-31,7.318309783935547
2003-01-01,7.300592422485352
2003-01-02,7.316096305847168
2003-01-03,7.484409332275391
2003-01-06,7.443437099456787
2003-01-07,7.507661819458008
2003-01-08,7.545865535736084
2003-01-09,7.498248100280762
2003-01-10,7.556384563446045
2003-01-13,7.553618431091309
2003-01-14,7.422952175140381
2003-01-15,7.5475263595581055
2003-01-16,7.546417713165283
2003-01-17,7.510430335998535
2003-01-20,7.515966892242432
2003-01-21,7.306127548217773
2003-01-22,7.251317024230957
2003-01-23,7.241902828216553
2003-01-24,7.2291717529296875
2003-01-27,7.113455772399902
2003-01-28,7.153872489929199
2003-01-29,6.992757320404053
2003-01-30,6.960646152496338
2003-01-31,7.073038578033447
2003-02-03,7.214773654937744
2003-02-04,7.180448532104492
2003-02-05,7.083004951477051
2003-02-06,7.11234712600708
2003-02-07,7.060303688049316
2003-02-10,6.982790470123291
2003-02-11,7.001616954803467
2003-02-12,6.9728240966796875
2003-02-13,6.9728240966796875
2003-02-14,6.970056533813477
2003-02-17,7.038156032562256
2003-02-18,7.085216999053955
2003-02-19,7.117330074310303
2003-02-20,7.043139457702637
2003-02-21,7.086325168609619
2003-02-24,7.015456676483154
2003-02-25,6.985559463500977
2003-02-26,7.073038578033447
2003-02-27,7.094630241394043
2003-02-28,7.2064714431762695
2003-03-03,7.187644004821777
2003-03-04,7.124529838562012
2003-03-05,7.085216999053955
2003-03-06,7.031514644622803
2003-03-07,7.099060535430908
2003-03-10,7.09684419631958
2003-03-11,7.117330074310303
2003-03-12,7.095184326171875
2003-03-13,7.028745174407959
2003-03-14,7.028745174407959
2003-03-17,6.911367416381836
2003-03-18,6.911367416381836
2003-03-19,6.9451422691345215
2003-03-20,6.931854248046875
2003-03-21,6.813923358917236
2003-03-24,6.770184516906738
2003-03-25,6.803403854370117
2003-03-26,6.9418182373046875
2003-03-27,6.942372798919678
2003-03-28,6.986664772033691
2003-03-31,6.95676851272583
2003-04-01,6.930746078491211
2003-04-02,6.932405948638916
2003-04-03,7.001062393188477
2003-04-04,7.056426525115967
2003-04-07,7.282321453094482
2003-04-08,7.324400424957275
2003-04-09,7.288963794708252
2003-04-10,7.457832336425781
2003-04-11,7.472227573394775
2003-04-15,7.466139316558838
2003-04-16,7.59846305847168
2003-04-17,7.56745719909668
2003-04-18,7.56745719909668
2003-04-21,7.476101398468018
2003-04-22,7.367583751678467
2003-04-23,7.361495018005371
2003-04-24,7.342673301696777
2003-04-25,7.365371227264404
2003-04-28,7.527040958404541
2003-04-29,7.568563461303711
2003-04-30,7.5624775886535645
2003-05-01,7.5624775886535645
2003-05-02,7.535345554351807
2003-05-05,7.525380611419678
2003-05-06,7.543652057647705
2003-05-07,7.485514163970947
2003-05-08,7.328831195831299
2003-05-09,7.352083206176758
2003-05-12,7.4893927574157715
2003-05-13,7.428490161895752
2003-05-14,7.400252819061279
2003-05-15,7.445650577545166
2003-05-16,7.749612808227539
2003-05-19,7.784492015838623
2003-05-20,7.761241436004639
2003-05-21,7.822142601013184
2003-05-22,7.683174133300781
2003-05-23,7.5287017822265625
2003-05-26,7.620054244995117
2003-05-27,7.703660011291504
2003-05-28,7.657704830169678
2003-05-29,7.623932838439941
2003-05-30,7.686495304107666
2003-06-02,7.781726360321045
2003-06-03,7.57022762298584
2003-06-04,7.527040958404541
2003-06-05,7.645524024963379
2003-06-06,7.820481777191162
2003-06-09,7.9013166427612305
2003-06-10,7.8160505294799805
2003-06-11,7.758471488952637
2003-06-12,7.90186882019043
2003-06-13,7.873078346252441
2003-06-16,7.8282341957092285
2003-06-17,7.90962028503418
2003-06-18,8.074060440063477
2003-06-19,8.127762794494629
2003-06-20,8.235729217529297
2003-06-23,8.270055770874023
2003-06-24,8.111154556274414
2003-06-25,8.226316452026367
2003-06-26,8.50536060333252
2003-06-27,8.430065155029297
2003-06-30,8.497610092163086
2003-07-01,8.345355033874512
2003-07-02,8.411792755126953
2003-07-03,8.384109497070312
2003-07-04,8.535813331604004
2003-07-07,8.481000900268555
2003-07-08,8.582874298095703
2003-07-09,8.544118881225586
2003-07-10,8.45830249786377
2003-07-11,8.386324882507324
2003-07-14,8.543787956237793
2003-07-15,8.331803321838379
2003-07-16,8.531916618347168
2003-07-17,8.512129783630371
2003-07-18,8.421685218811035
2003-07-21,8.215921401977539
2003-07-22,8.168437004089355
2003-07-23,8.209136962890625
2003-07-24,8.402466773986816
2003-07-25,8.31654167175293
2003-07-28,8.370809555053711
2003-07-29,8.355545997619629
2003-07-30,8.209136962890625
2003-07-31,8.111907005310059
2003-08-01,8.143000602722168
2003-08-04,8.245315551757812
2003-08-05,8.2730131149292
2003-08-06,8.274710655212402
2003-08-07,8.347631454467773
2003-08-08,8.611624717712402
2003-08-11,8.686805725097656
2003-08-12,8.728636741638184
2003-08-13,8.713375091552734
2003-08-14,8.62406063079834
2003-08-15,8.62406063079834
2003-08-18,8.71224308013916
2003-08-19,8.686805725097656
2003-08-20,8.635364532470703
2003-08-21,8.86996078491211
2003-08-22,9.138472557067871
2003-08-25,8.748988151550293
2003-08-26,8.969449043273926
2003-08-27,9.152040481567383
2003-08-28,9.236834526062012
2003-08-29,9.409247398376465
2003-09-01,9.672107696533203
2003-09-02,9.608794212341309
2003-09-03,9.420553207397461
2003-09-04,9.158822059631348
2003-09-05,9.455036163330078
2003-09-08,9.623491287231445
2003-09-09,9.347064971923828
2003-09-10,9.503084182739258
2003-09-11,9.268491744995117
2003-09-12,9.096076965332031
2003-09-15,8.96606159210205
2003-09-16,9.011284828186035
2003-09-17,8.858654975891113
2003-09-18,8.753510475158691
2003-09-19,8.98697566986084
2003-09-22,8.821348190307617
2003-09-23,8.9315767288208
2003-09-24,9.274145126342773
2003-09-25,9.175216674804688
2003-09-26,9.278665542602539
2003-09-29,9.201221466064453
2003-09-30,9.054810523986816
2003-10-01,9.163345336914062
2003-10-02,9.163345336914062
2003-10-03,9.154867172241211
2003-10-06,9.484994888305664
2003-10-07,9.477645874023438
2003-10-08,9.533609390258789
2003-10-09,9.934966087341309
2003-10-10,10.052545547485352
2003-10-13,10.21987533569336
2003-10-14,9.914613723754883
2003-10-15,9.98583984375
2003-10-16,10.13168716430664
2003-10-17,10.014670372009277
2003-10-20,9.906702041625977
2003-10-21,9.865434646606445
2003-10-22,9.903308868408203
2003-10-23,9.589011192321777
2003-10-24,9.699240684509277
2003-10-27,9.782904624938965
2003-10-28,9.820211410522461
2003-10-29,9.756900787353516
2003-10-30,9.727503776550293
2003-10-31,9.799300193786621
2003-11-03,10.02371883392334
2003-11-04,10.177474021911621
2003-11-05,10.04858684539795
2003-11-06,9.916878700256348
2003-11-07,9.765945434570312
2003-11-10,9.747854232788086
2003-11-11,9.783468246459961
2003-11-12,9.61953353881836
2003-11-13,9.65231990814209
2003-11-14,9.666454315185547
2003-11-17,9.717330932617188
2003-11-18,9.765945434570312
2003-11-19,9.830952644348145
2003-11-20,9.735421180725098
2003-11-21,9.872785568237305
2003-11-24,9.720723152160645
2003-11-25,9.67041015625
2003-11-26,9.67041015625
2003-11-27,9.669281005859375
2003-11-28,9.6941556930542
2003-12-01,9.856956481933594
2003-12-02,9.912919998168945
2003-12-03,9.895397186279297
2003-12-04,10.173519134521484
2003-12-05,10.296189308166504
2003-12-08,10.322754859924316
2003-12-09,10.735980987548828
2003-12-10,11.058762550354004
2003-12-11,11.00223159790039
2003-12-12,10.931007385253906
2003-12-15,11.246438980102539
2003-12-16,11.667013168334961
2003-12-17,11.44937801361084
2003-12-18,11.166167259216309
2003-12-19,11.173514366149902
2003-12-22,11.155425071716309
2003-12-23,11.02823543548584
2003-12-24,11.044631958007812
2003-12-25,11.044631958007812
2003-12-26,11.023714065551758
2003-12-29,11.249262809753418
2003-12-30,11.123205184936523
2003-12-31,11.119250297546387
2004-01-01,11.247000694274902
2004-01-02,11.564698219299316
2004-01-05,11.996013641357422
2004-01-06,11.687931060791016
2004-01-07,11.589567184448242
2004-01-08,12.172948837280273
2004-01-09,12.274701118469238
2004-01-12,12.594091415405273
2004-01-13,12.448809623718262
2004-01-14,12.818510055541992
2004-01-15,12.838857650756836
2004-01-16,12.676056861877441
2004-01-19,12.889172554016113
2004-01-20,12.674924850463867
2004-01-21,12.504773139953613
2004-01-22,12.206299781799316
2004-01-23,11.631400108337402
2004-01-26,11.631400108337402
2004-01-27,11.911221504211426
2004-01-28,11.504775047302246
2004-01-29,11.630270957946777
2004-01-30,11.587307929992676
2004-02-02,11.587307929992676
2004-02-03,11.429024696350098
2004-02-04,11.32275104522705
2004-02-05,11.021451950073242
2004-02-06,11.193865776062012
2004-02-09,11.257179260253906
2004-02-10,11.360061645507812
2004-02-11,11.41263484954834
2004-02-12,11.416025161743164
2004-02-13,11.972271919250488
2004-02-16,12.105113983154297
2004-02-17,12.213083267211914
2004-02-18,12.20573902130127
2004-02-19,12.196123123168945
2004-02-20,12.3357515335083
2004-02-23,12.320488929748535
2004-02-24,12.575434684753418
2004-02-25,12.164467811584473
2004-02-26,12.341970443725586
2004-02-27,12.442025184631348
2004-03-01,12.893689155578613
2004-03-02,12.893689155578613
2004-03-03,13.280919075012207
2004-03-04,13.167856216430664
2004-03-05,13.189340591430664
2004-03-08,13.297307014465332
2004-03-09,13.213648796081543
2004-03-10,13.244171142578125
2004-03-11,12.980749130249023
2004-03-12,12.82529354095459
2004-03-15,12.449376106262207
2004-03-16,12.166163444519043
2004-03-17,12.340841293334961
2004-03-18,12.279787063598633
2004-03-19,12.098896980285645
2004-03-22,12.124335289001465
2004-03-23,12.198386192321777
2004-03-24,12.064408302307129
2004-03-25,12.085896492004395
2004-03-26,12.111332893371582
2004-03-29,12.064408302307129
2004-03-30,11.876173973083496
2004-03-31,11.793073654174805
2004-04-01,12.24191665649414
2004-04-02,12.28600788116455
2004-04-05,12.322749137878418
2004-04-06,12.260564804077148
2004-04-07,12.349316596984863
2004-04-08,12.32331657409668
2004-04-09,12.32331657409668
2004-04-12,12.161642074584961
2004-04-13,12.277524948120117
2004-04-14,12.277524948120117
2004-04-15,12.297310829162598
2004-04-16,12.287137985229492
2004-04-19,12.287137985229492
2004-04-20,12.16560173034668
2004-04-21,12.200648307800293
2004-04-22,12.213083267211914
2004-04-23,12.217604637145996
2004-04-27,11.953052520751953
2004-04-28,11.960965156555176
2004-04-29,12.053668975830078
2004-04-30,12.171819686889648
2004-05-03,12.130553245544434
2004-05-04,12.01127815246582
2004-05-05,11.949094772338867
2004-05-06,11.836033821105957
2004-05-07,11.64327621459961
2004-05-10,11.299574851989746
2004-05-11,10.566959381103516
2004-05-12,10.550568580627441
2004-05-13,10.76820182800293
2004-05-14,10.36402416229248
2004-05-17,9.352718353271484
2004-05-18,10.241353988647461
2004-05-19,10.163908004760742
2004-05-20,10.037283897399902
2004-05-21,10.14468765258789
2004-05-24,10.391156196594238
2004-05-25,10.447115898132324
2004-05-26,10.060461044311523
2004-05-27,10.34593391418457
2004-05-28,9.95418643951416
2004-05-31,9.926488876342773
2004-06-01,10.208566665649414
2004-06-02,10.187085151672363
2004-06-03,9.91800594329834
2004-06-04,9.90500545501709
2004-06-07,10.059895515441895
2004-06-08,10.106813430786133
2004-06-09,10.096073150634766
2004-06-10,10.141298294067383
2004-06-11,10.057634353637695
2004-06-14,9.918573379516602
2004-06-15,9.988668441772461
2004-06-16,10.004497528076172
2004-06-17,10.080809593200684
2004-06-18,9.800994873046875
2004-06-21,9.704329490661621
2004-06-22,9.730332374572754
2004-06-23,9.577702522277832
2004-06-24,9.732593536376953
2004-06-25,9.803253173828125
2004-06-28,9.850174903869629
2004-06-29,9.913485527038574
2004-06-30,10.027109146118164
2004-07-01,10.025411605834961
2004-07-02,10.277532577514648
2004-07-05,10.353845596313477
2004-07-06,10.602575302124023
2004-07-07,10.91461181640625
2004-07-08,11.063850402832031
2004-07-09,11.887475967407227
2004-07-12,11.91461181640625
2004-07-13,11.811165809631348
2004-07-14,11.390585899353027
2004-07-15,11.24022102355957
2004-07-16,11.582789421081543
2004-07-19,11.72611141204834
2004-07-20,11.490704536437988
2004-07-21,11.46242904663086
2004-07-22,11.36491870880127
2004-07-23,11.55532455444336
2004-07-26,12.140966415405273
2004-07-27,12.128274917602539
2004-07-28,11.947675704956055
2004-07-29,12.079231262207031
2004-07-30,11.974793434143066
2004-08-02,11.926900863647461
2004-08-03,11.687456130981445
2004-08-04,11.966137886047363
2004-08-05,12.078073501586914
2004-08-06,12.072306632995605
2004-08-09,12.08730697631836
2004-08-10,12.001912117004395
2004-08-11,12.071148872375488
2004-08-12,12.014028549194336
2004-08-13,11.761308670043945
2004-08-16,11.970178604125977
2004-08-17,11.75554084777832
2004-08-18,11.608407020568848
2004-08-19,11.930363655090332
2004-08-20,11.826510429382324
2004-08-23,11.727842330932617
2004-08-24,11.878436088562012
2004-08-25,11.931520462036133
2004-08-26,12.041147232055664
2004-08-27,11.81900691986084
2004-08-30,12.012870788574219
2004-08-31,12.079805374145508
2004-09-01,12.086151123046875
2004-09-02,11.98517894744873
2004-09-03,11.985756874084473
2004-09-06,11.947097778320312
2004-09-07,12.027297973632812
2004-09-08,12.033647537231445
2004-09-09,12.461194038391113
2004-09-10,12.760075569152832
2004-09-13,12.728913307189941
2004-09-14,12.53851318359375
2004-09-15,12.587553024291992
2004-09-16,13.182430267333984
2004-09-17,13.558626174926758
2004-09-20,13.658443450927734
2004-09-21,13.593245506286621
2004-09-22,13.457076072692871
2004-09-23,13.388988494873047
2004-09-24,13.296674728393555
2004-09-27,13.14261531829834
2004-09-28,13.017985343933105
2004-09-29,13.128769874572754
2004-09-30,13.122421264648438
2004-10-01,13.023183822631836
2004-10-04,13.221665382385254
2004-10-05,13.225701332092285
2004-10-06,12.99952507019043
2004-10-07,12.93432331085205
2004-10-08,12.893932342529297
2004-10-11,12.81200122833252
2004-10-12,12.767577171325684
2004-10-14,12.900859832763672
2004-10-15,12.900859832763672
2004-10-18,12.731222152709961
2004-10-19,12.682757377624512
2004-10-20,12.585244178771973
2004-10-21,12.514854431152344
2004-10-22,12.514854431152344
2004-10-25,12.462925910949707
2004-10-26,12.563899993896484
2004-10-27,12.526969909667969
2004-10-28,12.535049438476562
2004-10-29,12.551779747009277
2004-11-01,12.53274154663086
2004-11-02,12.987983703613281
2004-11-03,13.110885620117188
2004-11-04,12.929132461547852
2004-11-05,13.020297050476074
2004-11-08,12.98452091217041
2004-11-09,13.025486946105957
2004-11-10,13.189352989196777
2004-11-11,13.251089096069336
2004-11-12,13.248204231262207
2004-11-15,13.248204231262207
2004-11-16,13.26781940460205
2004-11-17,13.130500793457031
2004-11-18,13.032414436340332
2004-11-19,13.185891151428223
2004-11-22,13.261475563049316
2004-11-23,13.752493858337402
2004-11-24,14.473722457885742
2004-11-25,14.69759464263916
2004-11-26,14.69759464263916
2004-11-29,14.898965835571289
2004-11-30,14.87242317199707
2004-12-01,14.882233619689941
2004-12-02,14.832610130310059
2004-12-03,14.77895450592041
2004-12-06,14.605852127075195
2004-12-07,14.718366622924805
2004-12-08,14.613358497619629
2004-12-09,14.74029541015625
2004-12-10,14.619699478149414
2004-12-13,14.615087509155273
2004-12-14,14.753562927246094
2004-12-15,14.767989158630371
2004-12-16,14.708556175231934
2004-12-17,14.487574577331543
2004-12-20,14.614510536193848
2004-12-21,15.138993263244629
2004-12-22,15.06860065460205
2004-12-23,15.001669883728027
2004-12-24,14.988395690917969
2004-12-27,15.114757537841797
2004-12-28,15.229580879211426
2004-12-29,15.25670051574707
2004-12-30,14.935894012451172
2004-12-31,15.125718116760254
2005-01-03,15.153417587280273
2005-01-04,15.168998718261719
2005-01-05,14.964739799499512
2005-01-06,14.732795715332031
2005-01-07,15.003978729248047
2005-01-10,14.706831932067871
2005-01-11,14.671632766723633
2005-01-12,14.667596817016602
2005-01-13,14.360634803771973
2005-01-14,14.459298133850098
2005-01-17,14.341592788696289
2005-01-18,14.425254821777344
2005-01-19,14.313902854919434
2005-01-20,15.911577224731445
2005-01-24,15.541156768798828
2005-01-25,15.684246063232422
2005-01-27,15.975625038146973
2005-01-28,16.147567749023438
2005-01-31,15.71136474609375
2005-02-01,15.579235076904297
2005-02-02,15.294782638549805
2005-02-03,15.343247413635254
2005-02-04,15.484034538269043
2005-02-07,15.37325382232666
2005-02-08,15.237658500671387
2005-02-09,15.317283630371094
2005-02-10,15.355937004089355
2005-02-11,15.39401912689209
2005-02-14,15.220345497131348
2005-02-15,15.149380683898926
2005-02-16,15.063406944274902
2005-02-17,14.988395690917969
2005-02-18,14.771452903747559
2005-02-21,14.587389945983887
2005-02-22,14.813569068908691
2005-02-23,14.830881118774414
2005-02-24,14.938203811645508
2005-02-25,14.862040519714355
2005-02-28,14.933584213256836
2005-03-01,15.44767951965332
2005-03-02,15.474225044250488
2005-03-03,15.542884826660156
2005-03-04,15.843491554260254
2005-03-07,15.764446258544922
2005-03-08,15.855611801147461
2005-03-09,15.843491554260254
2005-03-10,15.93812084197998
2005-03-11,15.527880668640137
2005-03-14,15.399213790893555
2005-03-15,15.457489013671875
2005-03-16,15.407869338989258
2005-03-17,15.396326065063477
2005-03-18,15.130338668823242
2005-03-21,14.961856842041016
2005-03-22,14.728754043579102
2005-03-23,14.817036628723145
2005-03-24,15.254389762878418
2005-03-28,15.159187316894531
2005-03-29,14.714327812194824
2005-03-30,14.791644096374512
2005-03-31,15.486913681030273
2005-04-01,15.609236717224121
2005-04-04,15.570000648498535
2005-04-05,15.586155891418457
2005-04-06,15.816374778747559
2005-04-07,15.871187210083008
2005-04-08,16.15795135498047
2005-04-11,16.133140563964844
2005-04-12,16.204687118530273
2005-04-13,16.357011795043945
2005-04-15,15.88850212097168
2005-04-18,15.915616989135742
2005-04-19,15.868304252624512
2005-04-20,15.837723731994629
2005-04-21,16.1452579498291
2005-04-22,16.081789016723633
2005-04-25,15.979667663574219
2005-04-26,15.93927001953125
2005-04-27,16.175260543823242
2005-04-28,16.73609161376953
2005-04-29,16.590688705444336
2005-05-02,16.25892448425293
2005-05-03,16.313737869262695
2005-05-04,16.460289001464844
2005-05-05,16.342592239379883
2005-05-06,16.628774642944336
2005-05-09,17.113439559936523
2005-05-10,16.987085342407227
2005-05-11,17.035547256469727
2005-05-12,16.928808212280273
2005-05-13,17.079397201538086
2005-05-16,17.16248321533203
2005-05-17,17.064973831176758
2005-05-18,17.142290115356445
2005-05-19,17.29519271850586
2005-05-20,17.28250503540039
2005-05-23,17.21556854248047
2005-05-24,17.33904457092285
2005-05-25,17.494251251220703
2005-05-26,17.67485237121582
2005-05-27,18.125476837158203
2005-05-30,17.972576141357422
2005-05-31,18.454931259155273
2005-06-01,18.3660831451416
2005-06-02,18.01239013671875
2005-06-03,18.26222801208496
2005-06-06,18.248952865600586
2005-06-07,17.88948631286621
2005-06-08,18.243188858032227
2005-06-09,18.18375587463379
2005-06-10,18.02912139892578
2005-06-13,18.1422119140625
2005-06-14,18.12432289123535
2005-06-15,18.052202224731445
2005-06-16,17.877952575683594
2005-06-17,17.842178344726562
2005-06-20,17.718128204345703
2005-06-21,17.779861450195312
2005-06-22,18.172216415405273
2005-06-23,18.155487060546875
2005-06-24,18.497631072998047
2005-06-27,18.88883399963379
2005-06-28,18.377044677734375
2005-06-29,18.634384155273438
2005-06-30,19.180208206176758
2005-07-01,19.277721405029297
2005-07-04,19.42312240600586
2005-07-05,19.30945587158203
2005-07-06,19.344078063964844
2005-07-07,19.39658546447754
2005-07-08,19.591604232788086
2005-07-11,19.68276596069336
2005-07-12,20.127622604370117
2005-07-13,19.950490951538086
2005-07-14,20.367076873779297
2005-07-15,20.39765739440918
2005-07-18,20.43695831298828
2005-07-19,19.96445655822754
2005-07-20,19.667078018188477
2005-07-21,19.221027374267578
2005-07-22,19.3244571685791
2005-07-25,19.579519271850586
2005-07-26,19.906267166137695
2005-07-27,19.894515991210938
2005-07-28,20.320598602294922
2005-07-29,19.779916763305664
2005-08-01,19.545427322387695
2005-08-02,19.642986297607422
2005-08-03,20.199527740478516
2005-08-04,20.405221939086914
2005-08-05,20.45047378540039
2005-08-08,20.25771141052246
2005-08-09,19.980911254882812
2005-08-10,20.41286277770996
2005-08-11,20.291215896606445
2005-08-12,19.89276123046875
2005-08-16,19.98678970336914
2005-08-17,20.097854614257812
2005-08-18,19.920379638671875
2005-08-19,19.79871940612793
2005-08-22,19.866310119628906
2005-08-23,19.90509796142578
2005-08-24,19.944475173950195
2005-08-25,20.079050064086914
2005-08-26,20.17661476135254
2005-08-29,20.007944107055664
2005-08-30,20.08786964416504
2005-08-31,20.353506088256836
2005-09-01,20.354679107666016
2005-09-02,20.358797073364258
2005-09-05,21.068138122558594
2005-09-06,21.475997924804688
2005-09-08,21.387252807617188
2005-09-09,21.50303077697754
2005-09-12,21.97905921936035
2005-09-13,22.278196334838867
2005-09-14,21.822141647338867
2005-09-15,22.100122451782227
2005-09-16,22.074851989746094
2005-09-19,22.803590774536133
2005-09-20,22.680173873901367
2005-09-21,24.718294143676758
2005-09-22,24.09239387512207
2005-09-23,24.251068115234375
2005-09-26,25.23839569091797
2005-09-27,25.000381469726562
2005-09-28,24.806438446044922
2005-09-29,24.40093421936035
2005-09-30,24.110027313232422
2005-10-03,24.136474609375
2005-10-04,24.145286560058594
2005-10-05,23.184415817260742
2005-10-06,22.514448165893555
2005-10-07,22.285242080688477
2005-10-10,22.70838165283203
2005-10-11,22.505626678466797
2005-10-13,22.62904930114746
2005-10-14,22.07367706298828
2005-10-17,21.870922088623047
2005-10-18,21.959077835083008
2005-10-19,21.200952529907227
2005-10-20,20.539804458618164
2005-10-21,21.386079788208008
2005-10-24,20.65440559387207
2005-10-25,20.830717086791992
2005-10-26,20.530986785888672
2005-10-27,20.39875602722168
2005-10-28,20.354679107666016
2005-10-31,21.192140579223633
2005-11-02,22.07367706298828
2005-11-04,22.07367706298828
2005-11-07,22.241167068481445
2005-11-08,22.32932472229004
2005-11-09,22.699569702148438
2005-11-10,22.49681282043457
2005-11-11,22.937583923339844
2005-11-14,22.6202335357666
2005-11-16,23.01692008972168
2005-11-17,22.955211639404297
2005-11-18,23.060998916625977
2005-11-21,22.346952438354492
2005-11-22,22.056045532226562
2005-11-23,22.81416893005371
2005-11-24,23.79267692565918
2005-11-25,24.101213455200195
2005-11-28,24.550798416137695
2005-11-29,24.136474609375
2005-11-30,23.713335037231445
2005-12-01,23.942541122436523
2005-12-02,24.242258071899414
2005-12-05,23.660449981689453
2005-12-06,23.54584312438965
2005-12-07,23.89846420288086
2005-12-08,23.85438346862793
2005-12-09,24.127656936645508
2005-12-12,24.409751892089844
2005-12-13,24.98274803161621
2005-12-14,25.4058837890625
2005-12-15,24.74473762512207
2005-12-16,24.876962661743164
2005-12-19,25.529294967651367
2005-12-20,25.291284561157227
2005-12-21,24.97393226623535
2005-12-22,25.044458389282227
2005-12-23,24.568424224853516
2005-12-26,24.251068115234375
2005-12-27,24.894594192504883
2005-12-28,24.409751892089844
2005-12-29,24.577239990234375
2005-12-30,25.053266525268555
2006-01-02,24.700651168823242
2006-01-03,25.22957420349121
2006-01-04,25.90836524963379
2006-01-05,25.635089874267578
2006-01-06,25.643905639648438
2006-01-09,25.62627410888672
2006-01-10,25.185503005981445
2006-01-12,25.49404525756836
2006-01-13,25.65271759033203
2006-01-16,25.423521041870117
2006-01-17,25.114974975585938
2006-01-18,24.921037673950195
2006-01-19,25.22957420349121
2006-01-20,25.925992965698242
2006-01-23,26.78108787536621
2006-01-24,27.274742126464844
2006-01-25,27.81247901916504
2006-01-27,27.4069766998291
2006-01-30,27.3717098236084
2006-01-31,27.292377471923828
2006-02-01,27.33644676208496
2006-02-02,27.451053619384766
2006-02-03,26.8780517578125
2006-02-06,27.62735939025879
2006-02-07,28.367849349975586
2006-02-08,28.068134307861328
2006-02-10,28.755722045898438
2006-02-13,28.738082885742188
2006-02-14,28.83506202697754
2006-02-15,30.12211036682129
2006-02-16,29.319910049438477
2006-02-17,28.526521682739258
2006-02-20,28.711645126342773
2006-02-21,28.958478927612305
2006-02-22,28.843875885009766
2006-02-23,29.267013549804688
2006-02-24,28.82624626159668
2006-02-27,29.284648895263672
2006-02-28,30.404205322265625
2006-03-01,30.651023864746094
2006-03-02,31.15351104736328
2006-03-03,30.7215518951416
2006-03-06,31.453218460083008
2006-03-07,31.35624885559082
2006-03-08,30.651023864746094
2006-03-09,30.527620315551758
2006-03-10,31.382705688476562
2006-03-13,30.87140464782715
2006-03-14,31.012462615966797
2006-03-16,30.606950759887695
2006-03-17,30.950756072998047
2006-03-20,31.24165916442871
2006-03-21,31.479665756225586
2006-03-22,31.188766479492188
2006-03-23,31.541383743286133
2006-03-24,32.713829040527344
2006-03-27,34.01850128173828
2006-03-28,34.027313232421875
2006-03-29,34.06258010864258
2006-03-30,35.36724853515625
2006-03-31,34.40637969970703
2006-04-03,35.12923812866211
2006-04-04,35.97551727294922
2006-04-05,36.319313049316406
2006-04-07,35.19975662231445
2006-04-10,35.102779388427734
2006-04-12,33.88627243041992
2006-04-13,33.2956428527832
2006-04-17,34.01850128173828
2006-04-18,34.873592376708984
2006-04-19,34.970550537109375
2006-04-20,35.36724853515625
2006-04-21,35.33197784423828
2006-04-24,35.87854766845703
2006-04-25,34.78543472290039
2006-04-26,35.53474426269531
2006-04-27,35.755126953125
2006-04-28,35.42013931274414
2006-05-02,36.58376693725586
