Date,DATAPATTNS
2025-09-25,2746.8125
2025-09-26,2649.125244140625
2025-09-29,2535.8720703125
2025-09-30,2543.854736328125
2025-10-01,2625.177490234375
2025-10-03,2829.133056640625
2025-10-06,2835.51904296875
2025-10-07,2815.86181640625
2025-10-08,2775.150634765625
2025-10-09,2818.75537109375
2025-10-10,2799.1982421875
2025-10-13,2711.68896484375
2025-10-14,2752.9990234375
2025-10-15,2691.333251953125
2025-10-16,2725.75830078125
2025-10-17,2800.695068359375
2025-10-20,2775.948974609375
2025-10-21,2835.818359375
2025-10-23,2791.814208984375
2025-10-24,2792.612548828125
2025-10-27,2784.729736328125
2025-10-28,2781.43701171875
2025-10-29,2747.011962890625
2025-10-30,2702.10986328125
2025-10-31,2738.031494140625
2025-11-03,2745.51513671875
2025-11-04,2694.626220703125
2025-11-06,2608.11474609375
2025-11-07,2610.509521484375
2025-11-10,2638.648193359375
2025-11-11,2750.703857421875
2025-11-12,2786.126708984375
2025-11-13,2996.8671875
2025-11-14,3093.95556640625
2025-11-17,3079.187744140625
2025-11-18,3107.625732421875
2025-11-19,3048.5546875
2025-11-20,3097.847412109375
2025-11-21,3021.812744140625
2025-11-24,2934.802490234375
2025-11-25,2939.9912109375
2025-11-26,2935.4013671875
2025-11-27,2959.149658203125
2025-11-28,2964.33837890625
2025-12-01,2922.72900390625
2025-12-02,2888.902587890625
2025-12-03,2882.21728515625
2025-12-04,2890.598876953125
2025-12-05,2760.283203125
2025-12-08,2581.77197265625
2025-12-09,2617.8935546875
2025-12-10,2537.668212890625
2025-12-11,2597.837158203125
2025-12-12,2588.557373046875
2025-12-15,2600.730712890625
2025-12-16,2575.585693359375
2025-12-17,2462.33251953125
2025-12-18,2507.135009765625
2025-12-19,2550.839599609375
2025-12-22,2609.711181640625
2025-12-23,2652.01904296875
2025-12-24,2666.487548828125
2025-12-26,2671.9755859375
2025-12-29,2645.6328125
2025-12-30,2577.481689453125
2025-12-31,2620.886962890625
2026-01-01,2595.5419921875
2026-01-02,2615.99755859375
2026-01-05,2725.359130859375
2026-01-06,2672.77392578125
2026-01-07,2687.54150390625
2026-01-08,2678.56103515625
2026-01-09,2644.834716796875
2026-01-12,2611.307861328125
2026-01-13,2585.86328125
2026-01-14,2572.8916015625
2026-01-15,2572.8916015625
2026-01-16,2536.470947265625
2026-01-19,2480.5927734375
2026-01-20,2245.704833984375
2026-01-21,2209.8828125
2026-01-22,2288.41162109375
2026-01-23,2177.7529296875
2026-01-27,2292.40283203125
2026-01-28,2604.921875
2026-01-29,2556.92626953125
2026-01-30,2665.988525390625
2026-02-02,2552.037109375
2026-02-03,2600.930419921875
2026-02-04,2612.904296875
2026-02-05,2518.01123046875
2026-02-06,2717.775634765625
2026-02-09,2798.998779296875
2026-02-10,2834.321533203125
2026-02-11,2826.53857421875
2026-02-12,2777.24609375
2026-02-13,2762.777587890625
2026-02-16,2822.247802734375
2026-02-17,2811.172119140625
2026-02-18,2891.79638671875
2026-02-19,2907.661865234375
2026-02-20,2978.1083984375
2026-02-23,3054.740966796875
2026-02-24,3090.962158203125
2026-02-25,3063.921142578125
2026-02-26,3236.544921875
2026-02-27,3203.217529296875
2026-03-02,3197.330322265625
2026-03-04,3119.5
2026-03-05,3351.893310546875
2026-03-06,3483.606201171875
2026-03-09,3485.601806640625
2026-03-10,3434.313720703125
2026-03-11,3375.841064453125
2026-03-12,3324.752685546875
2026-03-13,3208.007080078125
2026-03-16,3089.166015625
2026-03-17,3293.321044921875
2026-03-18,3294.81787109375
2026-03-19,3249.31689453125
2026-03-20,3223.772705078125
2026-03-23,3065.9169921875
2026-03-24,3230.857177734375
2026-03-25,3206.310791015625
2026-03-27,3146.141845703125
2026-03-30,3028.697998046875
2026-04-01,3100.8408203125
2026-04-02,3048.654541015625
2026-04-06,3129.87744140625
2026-04-07,3202.1201171875
2026-04-08,3273.6640625
2026-04-09,3362.071044921875
2026-04-10,3262.488525390625
2026-04-13,3335.82861328125
2026-04-15,3443.693359375
2026-04-16,3482.907958984375
2026-04-17,3486.599853515625
2026-04-20,3460.057861328125
2026-04-21,3518.729736328125
2026-04-22,3819.97314453125
2026-04-23,4126.10595703125
2026-04-24,4068.83056640625
2026-04-27,3951.486572265625
2026-04-28,4051.0693359375
2026-04-29,4109.14306640625
2026-04-30,4072.82177734375
2026-05-01,4072.82177734375
2026-05-04,4084.296875
2026-05-05,4210.72119140625
2026-05-06,4162.4267578125
2026-05-07,4240.85595703125
2026-05-08,4094.474609375
2026-05-11,4132.99072265625
2026-05-12,4053.66357421875
2026-05-13,4187.0732421875
2026-05-14,4001.77685546875
2026-05-15,3868.068359375
2026-05-18,3744.03857421875
2026-05-19,3626.5947265625
2026-05-20,3825.760498046875
2026-05-21,3925.942138671875
2026-05-22,3961.0654296875
2026-05-25,4087.0908203125
2026-05-26,4092.778564453125
2026-05-27,4130.197265625
2026-05-28,4130.197265625
2026-05-29,4034.305908203125
2026-06-01,3831.5478515625
2026-06-02,4016.44482421875
2026-06-03,3981.720458984375
2026-06-04,4183.28125
2026-06-05,4203.4375
2026-06-08,4132.2919921875
2026-06-09,4548.5849609375
2026-06-10,4344.330078125
2026-06-11,4195.853515625
2026-06-12,4535.81298828125
2026-06-15,4415.8740234375
2026-06-16,4467.56103515625
2026-06-17,4759.2255859375
2026-06-18,4791.6552734375
2026-06-19,4811.61181640625
2026-06-22,4855.61572265625
2026-06-23,4820.4921875
2026-06-24,4610.05078125
2026-06-25,4496.7978515625
2026-06-26,4496.7978515625
2026-06-29,4462.373046875
2026-06-30,4492.0078125
2026-07-01,4523.63916015625
2026-07-02,4646.5712890625
2026-07-03,4497.19677734375
2026-07-06,4605.4609375
2026-07-07,4387.33642578125
2026-07-08,4280.9677734375
2026-07-09,4274.68212890625
2026-07-10,4333.5537109375
2026-07-13,4261.01171875
2026-07-14,4205.3330078125
2026-07-15,4180.58740234375
2026-07-16,4133.3896484375
2026-07-17,4076.9130859375
2026-07-20,3982.019775390625
2026-07-21,4234.6689453125
2026-07-22,4772.39697265625
2026-07-23,4587.5
2026-07-24,4584.5
2026-07-27,4578.89990234375
2026-07-28,4381.7001953125
2026-07-29,4436.60009765625
2026-07-30,4462.0
2026-07-31,4281.0
2026-08-03,4428.7998046875
2026-08-04,4554.7001953125
2026-08-05,4446.60009765625
2026-08-06,4392.60009765625
2026-08-07,4380.7001953125
2026-08-10,4429.7001953125
2026-08-11,4391.60009765625
2026-08-12,4491.0
2026-08-13,4529.2998046875
2026-08-14,4455.7998046875
2026-08-17,4528.7001953125
2026-08-18,4737.2001953125
2026-08-19,4774.2001953125
2026-08-20,4700.2001953125
2026-08-21,4829.89990234375
2026-08-24,4736.2001953125
2026-08-25,4542.2998046875
2026-08-26,4779.39990234375
2026-08-27,4666.7001953125
2026-08-28,4624.7998046875
2026-08-31,4521.5
2026-09-01,4515.2001953125
2026-09-02,4516.7001953125
2026-09-03,4587.2998046875
2026-09-04,4585.0
2026-09-07,4590.7998046875
2026-09-08,4932.2998046875
2026-09-09,4883.2001953125
2026-09-10,4777.2001953125
2026-09-11,4829.2001953125
2026-09-14,4829.2001953125
2026-09-15,4358.7998046875
2026-09-16,4321.7001953125
2026-09-17,4411.10009765625
2026-09-18,4513.2998046875
2026-09-21,4505.0
