Date,SBILIFE
2021-08-05,1124.257568359375
2021-08-06,1140.059814453125
2021-08-09,1125.9417724609375
2021-08-10,1117.1734619140625
2021-08-11,1124.9014892578125
2021-08-12,1123.56396484375
2021-08-13,1128.07177734375
2021-08-16,1128.567138671875
2021-08-17,1124.3070068359375
2021-08-18,1103.748779296875
2021-08-20,1114.894775390625
2021-08-23,1124.950927734375
2021-08-24,1149.6702880859375
2021-08-25,1145.459716796875
2021-08-26,1141.14990234375
2021-08-27,1173.1015625
2021-08-30,1169.782470703125
2021-08-31,1181.0277099609375
2021-09-01,1209.214599609375
2021-09-02,1231.90283203125
2021-09-03,1232.64599609375
2021-09-06,1233.1412353515625
2021-09-07,1227.2958984375
2021-09-08,1208.768798828125
2021-09-09,1162.3519287109375
2021-09-13,1154.37646484375
2021-09-14,1160.0731201171875
2021-09-15,1161.6087646484375
2021-09-16,1173.94384765625
2021-09-17,1187.7152099609375
2021-09-20,1166.612060546875
2021-09-21,1173.646484375
2021-09-22,1180.2845458984375
2021-09-23,1207.034912109375
2021-09-24,1210.750244140625
2021-09-27,1211.4932861328125
2021-09-28,1199.1087646484375
2021-09-29,1194.7989501953125
2021-09-30,1203.8646240234375
2021-10-01,1197.8704833984375
2021-10-04,1219.46875
2021-10-05,1250.28125
2021-10-06,1200.8427734375
2021-10-07,1203.8148193359375
2021-10-08,1185.386962890625
2021-10-11,1194.94775390625
2021-10-12,1199.4061279296875
2021-10-13,1180.7303466796875
2021-10-14,1174.587646484375
2021-10-18,1181.4735107421875
2021-10-19,1182.4146728515625
2021-10-20,1157.943115234375
2021-10-21,1147.5897216796875
2021-10-22,1156.4073486328125
2021-10-25,1119.2540283203125
2021-10-26,1161.212646484375
2021-10-27,1175.033447265625
2021-10-28,1156.3082275390625
2021-10-29,1134.957763671875
2021-11-01,1152.593017578125
2021-11-02,1155.2679443359375
2021-11-03,1167.9002685546875
2021-11-04,1170.8228759765625
2021-11-08,1189.5479736328125
2021-11-09,1196.087158203125
2021-11-10,1172.8043212890625
2021-11-11,1142.5367431640625
2021-11-12,1164.0361328125
2021-11-15,1149.175048828125
2021-11-16,1142.338623046875
2021-11-17,1176.222412109375
2021-11-18,1171.1201171875
2021-11-22,1140.010498046875
2021-11-23,1142.8341064453125
2021-11-24,1152.9892578125
2021-11-25,1148.7786865234375
2021-11-26,1119.8980712890625
2021-11-29,1125.74365234375
2021-11-30,1149.819091796875
2021-12-01,1154.0791015625
2021-12-02,1177.064697265625
2021-12-03,1155.1688232421875
2021-12-06,1137.8802490234375
2021-12-07,1148.431884765625
2021-12-08,1158.68603515625
2021-12-09,1150.611572265625
2021-12-10,1164.7296142578125
2021-12-13,1175.677490234375
2021-12-14,1177.5599365234375
2021-12-15,1163.78857421875
2021-12-16,1153.038818359375
2021-12-17,1131.9854736328125
2021-12-20,1115.291259765625
2021-12-21,1124.752685546875
2021-12-22,1113.904052734375
2021-12-23,1115.0433349609375
2021-12-24,1137.5831298828125
2021-12-27,1151.2059326171875
2021-12-28,1166.7113037109375
2021-12-29,1174.6868896484375
2021-12-30,1184.1484375
2021-12-31,1184.941162109375
2022-01-03,1198.217041015625
2022-01-04,1209.3135986328125
2022-01-05,1208.570556640625
2022-01-06,1194.4522705078125
2022-01-07,1206.1434326171875
2022-01-10,1217.7349853515625
2022-01-11,1221.995361328125
2022-01-12,1237.847412109375
2022-01-13,1247.0614013671875
2022-01-14,1251.9158935546875
2022-01-17,1276.040771484375
2022-01-18,1254.19482421875
2022-01-19,1236.5592041015625
2022-01-20,1227.24609375
2022-01-21,1229.1783447265625
2022-01-24,1213.6728515625
2022-01-25,1216.645263671875
2022-01-27,1200.4464111328125
2022-01-28,1194.4029541015625
2022-01-31,1221.8466796875
2022-02-01,1203.7156982421875
2022-02-02,1208.8182373046875
2022-02-03,1174.2408447265625
2022-02-04,1161.2620849609375
2022-02-07,1133.421875
2022-02-08,1120.690673828125
2022-02-09,1115.291259765625
2022-02-10,1135.651123046875
2022-02-11,1122.8209228515625
2022-02-14,1086.1629638671875
2022-02-15,1109.5941162109375
2022-02-16,1111.77392578125
2022-02-17,1115.93505859375
2022-02-18,1139.86181640625
2022-02-21,1124.257568359375
2022-02-22,1090.7698974609375
2022-02-23,1091.562744140625
2022-02-24,1044.452392578125
2022-02-25,1045.83935546875
2022-02-28,1050.34716796875
2022-03-02,1110.783203125
2022-03-03,1071.3017578125
2022-03-04,1047.5732421875
2022-03-07,1019.38623046875
2022-03-08,1022.4080200195312
2022-03-09,1015.7203979492188
2022-03-10,1040.3408203125
2022-03-11,1048.7125244140625
2022-03-14,1059.808837890625
2022-03-15,1060.651123046875
2022-03-16,1075.7105712890625
2022-03-17,1118.11474609375
2022-03-21,1085.6676025390625
2022-03-22,1087.50048828125
2022-03-23,1082.1502685546875
2022-03-24,1078.880859375
2022-03-25,1082.497314453125
2022-03-28,1067.0413818359375
2022-03-29,1093.096923828125
2022-03-30,1113.4949951171875
2022-03-31,1113.1474609375
2022-04-01,1105.107421875
2022-04-04,1117.961669921875
2022-04-05,1110.0703125
2022-04-06,1098.9036865234375
2022-04-07,1100.6407470703125
2022-04-08,1151.8587646484375
2022-04-11,1134.0416259765625
2022-04-12,1140.5927734375
2022-04-13,1138.4090576171875
2022-04-18,1164.712890625
2022-04-19,1116.3734130859375
2022-04-20,1119.9964599609375
2022-04-21,1136.0765380859375
2022-04-22,1128.83056640625
2022-04-25,1083.171142578125
2022-04-26,1086.7445068359375
2022-04-27,1066.2471923828125
2022-04-28,1108.58154296875
2022-04-29,1097.3155517578125
2022-05-02,1073.0467529296875
2022-05-04,1069.8702392578125
2022-05-05,1075.6273193359375
2022-05-06,1051.3087158203125
2022-05-09,1056.5694580078125
2022-05-10,1073.0467529296875
2022-05-11,1079.1014404296875
2022-05-12,1052.748046875
2022-05-13,1037.2137451171875
2022-05-16,1036.9161376953125
2022-05-17,1062.475341796875
2022-05-18,1065.9495849609375
2022-05-19,1048.8272705078125
2022-05-20,1063.41845703125
2022-05-23,1068.5302734375
2022-05-24,1065.4532470703125
2022-05-25,1087.885986328125
2022-05-26,1097.166748046875
2022-05-27,1112.800048828125
2022-05-30,1139.8980712890625
2022-05-31,1165.4573974609375
2022-06-01,1144.2158203125
2022-06-02,1135.2823486328125
2022-06-03,1132.7015380859375
2022-06-06,1133.54541015625
2022-06-07,1125.9024658203125
2022-06-08,1127.6395263671875
2022-06-09,1155.0845947265625
2022-06-10,1146.349853515625
2022-06-13,1125.3067626953125
2022-06-14,1123.7186279296875
2022-06-15,1117.4156494140625
2022-06-16,1096.96826171875
2022-06-17,1074.0888671875
2022-06-20,1067.9842529296875
2022-06-21,1088.2333984375
2022-06-22,1062.5250244140625
2022-06-23,1065.8997802734375
2022-06-24,1070.5653076171875
2022-06-27,1076.520751953125
2022-06-28,1070.06884765625
2022-06-29,1059.745849609375
2022-06-30,1073.5924072265625
2022-07-01,1091.7073974609375
2022-07-04,1109.375732421875
2022-07-05,1102.7750244140625
2022-07-06,1107.8370361328125
2022-07-07,1116.274169921875
2022-07-08,1138.4090576171875
2022-07-11,1138.9052734375
2022-07-12,1131.31201171875
2022-07-13,1131.4112548828125
2022-07-14,1130.5179443359375
2022-07-15,1146.895751953125
2022-07-18,1168.4351806640625
2022-07-19,1161.2884521484375
2022-07-20,1177.2694091796875
2022-07-21,1159.8988037109375
2022-07-22,1156.325439453125
2022-07-25,1136.473388671875
2022-07-26,1129.7734375
2022-07-27,1140.8409423828125
2022-07-28,1182.6292724609375
2022-07-29,1284.817138671875
2022-08-01,1303.5771484375
2022-08-02,1275.68505859375
2022-08-03,1274.0474853515625
2022-08-04,1269.3326416015625
2022-08-05,1257.2724609375
2022-08-08,1260.49853515625
2022-08-10,1263.7740478515625
2022-08-11,1252.1607666015625
2022-08-12,1277.025390625
2022-08-16,1299.904541015625
2022-08-17,1295.68603515625
2022-08-18,1314.396484375
2022-08-19,1287.3482666015625
2022-08-22,1266.5533447265625
2022-08-23,1269.7791748046875
2022-08-24,1277.9681396484375
2022-08-25,1287.3978271484375
2022-08-26,1303.97412109375
2022-08-29,1288.5889892578125
2022-08-30,1319.26025390625
2022-09-01,1286.9512939453125
2022-09-02,1278.6629638671875
2022-09-05,1283.824462890625
2022-09-06,1301.6417236328125
2022-09-07,1321.6920166015625
2022-09-08,1307.944580078125
2022-09-09,1287.844482421875
2022-09-12,1296.3311767578125
2022-09-13,1314.594970703125
2022-09-14,1293.6512451171875
2022-09-15,1285.41259765625
2022-09-16,1262.8310546875
2022-09-19,1293.6512451171875
2022-09-20,1299.6068115234375
2022-09-21,1296.6290283203125
2022-09-22,1275.9830322265625
2022-09-23,1263.57568359375
2022-09-26,1250.4732666015625
2022-09-27,1233.102783203125
2022-09-28,1229.6287841796875
2022-09-29,1230.6214599609375
2022-09-30,1241.1923828125
2022-10-03,1228.09033203125
2022-10-04,1251.3170166015625
2022-10-06,1235.9317626953125
2022-10-07,1233.99609375
2022-10-10,1230.125
2022-10-11,1197.4189453125
2022-10-12,1203.2257080078125
2022-10-13,1179.105712890625
2022-10-14,1171.065673828125
2022-10-17,1180.991455078125
2022-10-18,1210.0250244140625
2022-10-19,1218.015380859375
2022-10-20,1213.89599609375
2022-10-21,1237.122802734375
2022-10-24,1248.28955078125
2022-10-25,1245.5599365234375
2022-10-27,1243.624267578125
2022-10-28,1243.525146484375
2022-10-31,1256.5777587890625
2022-11-01,1259.3570556640625
2022-11-02,1263.2281494140625
2022-11-03,1266.6029052734375
2022-11-04,1256.2303466796875
2022-11-07,1269.183837890625
2022-11-09,1254.4437255859375
2022-11-10,1229.18212890625
2022-11-11,1240.9940185546875
2022-11-14,1239.356201171875
2022-11-15,1249.97705078125
2022-11-16,1245.6094970703125
2022-11-17,1245.063720703125
2022-11-18,1233.54931640625
2022-11-21,1217.51904296875
2022-11-22,1219.9510498046875
2022-11-23,1217.2213134765625
2022-11-24,1231.465087890625
2022-11-25,1226.10498046875
2022-11-28,1244.2198486328125
2022-11-29,1249.083740234375
2022-11-30,1273.402099609375
2022-12-01,1281.1939697265625
2022-12-02,1285.5615234375
2022-12-05,1275.0401611328125
2022-12-06,1275.5859375
2022-12-07,1252.7066650390625
2022-12-08,1257.470947265625
2022-12-09,1260.25048828125
2022-12-12,1253.8480224609375
2022-12-13,1268.340087890625
2022-12-14,1260.349609375
2022-12-15,1264.07177734375
2022-12-16,1244.8651123046875
2022-12-19,1258.1162109375
2022-12-20,1222.134521484375
2022-12-21,1225.211669921875
2022-12-22,1235.53466796875
2022-12-23,1215.533935546875
2022-12-26,1234.095458984375
2022-12-27,1231.8621826171875
2022-12-28,1232.854736328125
2022-12-29,1249.2821044921875
2022-12-30,1222.1842041015625
2023-01-02,1230.8695068359375
2023-01-03,1259.0096435546875
2023-01-04,1249.7288818359375
2023-01-05,1258.2652587890625
2023-01-06,1259.65478515625
2023-01-09,1296.6787109375
2023-01-10,1292.956298828125
2023-01-11,1281.7401123046875
2023-01-12,1305.9593505859375
2023-01-13,1303.229736328125
2023-01-16,1291.2689208984375
2023-01-17,1288.837158203125
2023-01-18,1300.947021484375
2023-01-19,1313.3045654296875
2023-01-20,1286.5045166015625
2023-01-23,1285.8096923828125
2023-01-24,1263.82373046875
2023-01-25,1248.140625
2023-01-27,1240.9940185546875
2023-01-30,1224.3182373046875
2023-01-31,1210.521240234375
2023-02-01,1101.186767578125
2023-02-02,1099.30078125
2023-02-03,1129.624755859375
2023-02-06,1129.97216796875
2023-02-07,1123.371337890625
2023-02-08,1155.878662109375
2023-02-09,1171.7105712890625
2023-02-10,1175.730712890625
2023-02-13,1170.3707275390625
2023-02-14,1153.0994873046875
2023-02-15,1171.611328125
2023-02-16,1165.40771484375
2023-02-17,1141.188232421875
2023-02-20,1149.823974609375
2023-02-21,1141.83349609375
2023-02-22,1122.7757568359375
2023-02-23,1126.9942626953125
2023-02-24,1113.7430419921875
2023-02-27,1120.7906494140625
2023-02-28,1112.7008056640625
2023-03-01,1109.871826171875
2023-03-02,1092.005126953125
2023-03-03,1120.8897705078125
2023-03-06,1120.34375
2023-03-08,1120.840087890625
2023-03-09,1088.5806884765625
2023-03-10,1087.7867431640625
2023-03-13,1064.5599365234375
2023-03-14,1069.125732421875
2023-03-15,1059.150390625
2023-03-16,1057.2598876953125
2023-03-17,1066.16455078125
2023-03-20,1068.6517333984375
2023-03-21,1092.132080078125
2023-03-22,1107.4539794921875
2023-03-23,1112.9759521484375
2023-03-24,1106.5584716796875
2023-03-27,1093.7239990234375
2023-03-28,1085.7645263671875
2023-03-29,1093.126953125
2023-03-31,1095.514892578125
2023-04-03,1098.201171875
2023-04-05,1099.9422607421875
2023-04-06,1110.5880126953125
2023-04-10,1100.6387939453125
2023-04-11,1107.00634765625
2023-04-12,1121.13427734375
2023-04-13,1124.5169677734375
2023-04-17,1139.5404052734375
2023-04-18,1139.7393798828125
2023-04-19,1117.7017822265625
2023-04-20,1123.1240234375
2023-04-21,1100.937255859375
2023-04-24,1100.0914306640625
2023-04-25,1100.24072265625
2023-04-26,1112.627685546875
2023-04-27,1131.282470703125
2023-04-28,1134.3170166015625
2023-05-02,1145.0623779296875
2023-05-03,1131.1334228515625
2023-05-04,1161.5281982421875
2023-05-05,1167.74658203125
2023-05-08,1176.3526611328125
2023-05-09,1177.148681640625
2023-05-10,1182.7701416015625
2023-05-11,1179.38720703125
2023-05-12,1181.02880859375
2023-05-15,1183.4166259765625
2023-05-16,1174.7608642578125
2023-05-17,1156.702880859375
2023-05-18,1146.85302734375
2023-05-19,1148.2957763671875
2023-05-22,1144.9627685546875
2023-05-23,1159.6876220703125
2023-05-24,1169.38818359375
2023-05-25,1171.3780517578125
2023-05-26,1189.684814453125
2023-05-29,1211.92138671875
2023-05-30,1209.7325439453125
2023-05-31,1228.735595703125
2023-06-01,1201.623779296875
2023-06-02,1196.4005126953125
2023-06-05,1209.235107421875
2023-06-06,1216.7965087890625
2023-06-07,1239.48095703125
2023-06-08,1232.6158447265625
2023-06-09,1226.1488037109375
2023-06-12,1232.6158447265625
2023-06-13,1236.99365234375
2023-06-14,1235.99853515625
2023-06-15,1234.8046875
2023-06-16,1274.8505859375
2023-06-19,1274.0048828125
2023-06-20,1288.779541015625
2023-06-21,1288.381591796875
2023-06-22,1270.025146484375
2023-06-23,1256.295166015625
2023-06-26,1259.926513671875
2023-06-27,1279.875
2023-06-28,1293.3065185546875
2023-06-30,1300.27099609375
2023-07-03,1291.3663330078125
2023-07-04,1282.71044921875
2023-07-05,1284.998779296875
2023-07-06,1286.3916015625
2023-07-07,1287.4364013671875
2023-07-10,1286.739990234375
2023-07-11,1288.4312744140625
2023-07-12,1294.0029296875
2023-07-13,1307.2850341796875
2023-07-14,1313.60302734375
2023-07-17,1307.8323974609375
2023-07-18,1307.8822021484375
2023-07-19,1303.802978515625
2023-07-20,1307.384765625
2023-07-21,1284.153076171875
2023-07-24,1310.468994140625
2023-07-25,1294.5003662109375
2023-07-26,1286.09326171875
2023-07-27,1289.9237060546875
2023-07-28,1283.2080078125
2023-07-31,1275.646484375
2023-08-01,1273.45751953125
2023-08-02,1255.847412109375
2023-08-03,1247.3905029296875
2023-08-04,1261.4688720703125
2023-08-07,1295.9429931640625
2023-08-08,1342.5054931640625
2023-08-09,1342.5054931640625
2023-08-10,1327.581787109375
2023-08-11,1304.8475341796875
2023-08-14,1290.5206298828125
2023-08-16,1284.7501220703125
2023-08-17,1277.9346923828125
2023-08-18,1275.9449462890625
2023-08-21,1272.0648193359375
2023-08-22,1280.2232666015625
2023-08-23,1293.6546630859375
2023-08-24,1287.1876220703125
2023-08-25,1289.8240966796875
2023-08-28,1284.998779296875
2023-08-29,1290.6201171875
2023-08-30,1294.0029296875
2023-08-31,1285.9937744140625
2023-09-01,1313.851806640625
2023-09-04,1321.6121826171875
2023-09-05,1302.807861328125
2023-09-06,1313.1055908203125
2023-09-07,1340.6649169921875
2023-09-08,1334.6456298828125
2023-09-11,1343.3016357421875
2023-09-12,1339.670166015625
2023-09-13,1338.6751708984375
2023-09-14,1345.8883056640625
2023-09-15,1365.6875
2023-09-18,1366.7320556640625
2023-09-20,1338.3765869140625
2023-09-21,1327.432373046875
2023-09-22,1312.1602783203125
2023-09-25,1287.5855712890625
2023-09-26,1283.158203125
2023-09-27,1294.40087890625
2023-09-28,1282.8597412109375
2023-09-29,1298.778564453125
2023-10-03,1285.8941650390625
2023-10-04,1264.10546875
2023-10-05,1267.9854736328125
2023-10-06,1276.4423828125
2023-10-09,1270.7713623046875
2023-10-10,1295.445556640625
2023-10-11,1302.70849609375
2023-10-12,1306.9866943359375
2023-10-13,1309.7724609375
2023-10-16,1315.4932861328125
2023-10-17,1341.5107421875
2023-10-18,1349.4700927734375
2023-10-19,1341.311767578125
2023-10-20,1355.7381591796875
2023-10-23,1331.611328125
2023-10-25,1307.4842529296875
2023-10-26,1298.9775390625
2023-10-27,1296.2911376953125
2023-10-30,1319.4730224609375
2023-10-31,1360.9117431640625
2023-11-01,1329.2730712890625
2023-11-02,1336.685302734375
2023-11-03,1322.6070556640625
2023-11-06,1325.0943603515625
2023-11-07,1334.048828125
2023-11-08,1338.6751708984375
2023-11-09,1343.8486328125
2023-11-10,1348.5250244140625
2023-11-13,1321.6121826171875
2023-11-15,1350.21630859375
2023-11-16,1353.0517578125
2023-11-17,1406.77783203125
2023-11-20,1378.2733154296875
2023-11-21,1416.4287109375
2023-11-22,1422.8460693359375
2023-11-23,1403.7930908203125
2023-11-24,1402.5494384765625
2023-11-28,1405.285400390625
2023-11-29,1400.7088623046875
2023-11-30,1427.969970703125
2023-12-01,1416.4287109375
2023-12-04,1446.624755859375
2023-12-05,1453.53955078125
2023-12-06,1443.3414306640625
2023-12-07,1448.365966796875
2023-12-08,1457.7679443359375
2023-12-11,1453.1912841796875
2023-12-12,1473.935546875
2023-12-13,1459.3599853515625
2023-12-14,1462.3944091796875
2023-12-15,1445.13232421875
2023-12-18,1439.6104736328125
2023-12-19,1417.32421875
2023-12-20,1402.1016845703125
2023-12-21,1396.6297607421875
2023-12-22,1387.2276611328125
2023-12-26,1388.2225341796875
2023-12-27,1414.140380859375
2023-12-28,1428.019775390625
2023-12-29,1425.333251953125
2024-01-01,1424.8359375
2024-01-02,1430.357666015625
2024-01-03,1415.4835205078125
2024-01-04,1424.33837890625
2024-01-05,1446.774169921875
2024-01-08,1413.842041015625
2024-01-09,1441.998291015625
2024-01-10,1444.087646484375
2024-01-11,1420.557861328125
2024-01-12,1428.019775390625
2024-01-15,1422.79638671875
2024-01-16,1401.654052734375
2024-01-17,1413.94140625
2024-01-18,1397.77392578125
2024-01-19,1433.292724609375
2024-01-23,1368.5228271484375
2024-01-24,1403.395263671875
2024-01-25,1373.8955078125
2024-01-29,1411.205322265625
2024-01-30,1391.90380859375
2024-01-31,1394.0428466796875
2024-02-01,1425.482666015625
2024-02-02,1428.1689453125
2024-02-05,1412.64794921875
2024-02-06,1456.5740966796875
2024-02-07,1461.996337890625
2024-02-08,1451.649169921875
2024-02-09,1432.397216796875
2024-02-12,1428.7161865234375
2024-02-13,1460.15576171875
2024-02-14,1446.326416015625
2024-02-15,1445.9781494140625
2024-02-16,1500.7984619140625
2024-02-19,1481.2979736328125
2024-02-20,1505.8726806640625
2024-02-21,1494.0828857421875
2024-02-22,1501.9925537109375
2024-02-23,1521.3935546875
2024-02-26,1541.2921142578125
2024-02-27,1534.8748779296875
2024-02-28,1532.387451171875
2024-02-29,1544.6749267578125
2024-03-01,1534.3277587890625
2024-03-04,1510.25048828125
2024-03-05,1483.6859130859375
2024-03-06,1512.6881103515625
2024-03-07,1502.7386474609375
2024-03-11,1524.32861328125
2024-03-12,1508.7083740234375
2024-03-13,1479.8056640625
2024-03-14,1498.2117919921875
2024-03-15,1495.0721435546875
2024-03-18,1484.805908203125
2024-03-19,1456.549072265625
2024-03-20,1453.6087646484375
2024-03-21,1463.2271728515625
2024-03-22,1496.1685791015625
2024-03-26,1481.5169677734375
2024-03-27,1474.6893310546875
2024-03-28,1495.3212890625
2024-04-01,1485.0550537109375
2024-04-02,1465.768798828125
2024-04-03,1456.0009765625
2024-04-04,1458.9412841796875
2024-04-05,1480.4205322265625
2024-04-08,1513.8104248046875
2024-04-09,1505.587646484375
2024-04-10,1498.4111328125
2024-04-12,1488.2447509765625
2024-04-15,1462.0809326171875
2024-04-16,1457.944580078125
2024-04-18,1452.16357421875
2024-04-19,1442.7945556640625
2024-04-22,1470.5531005859375
2024-04-23,1465.021240234375
2024-04-24,1455.2535400390625
2024-04-25,1439.70458984375
2024-04-26,1410.6005859375
2024-04-29,1417.67724609375
2024-04-30,1431.83056640625
2024-05-02,1456.1005859375
2024-05-03,1438.508544921875
2024-05-06,1435.8673095703125
2024-05-07,1445.385986328125
2024-05-08,1422.0628662109375
2024-05-09,1417.7271728515625
2024-05-10,1427.2457275390625
2024-05-13,1420.418212890625
2024-05-14,1428.1427001953125
2024-05-15,1425.40185546875
2024-05-16,1447.42919921875
2024-05-17,1429.48828125
2024-05-21,1424.953369140625
2024-05-22,1422.710693359375
2024-05-23,1442.0469970703125
2024-05-24,1431.5316162109375
2024-05-27,1405.567138671875
2024-05-28,1445.98388671875
2024-05-29,1408.15869140625
2024-05-30,1375.516357421875
2024-05-31,1381.845458984375
2024-06-03,1386.9285888671875
2024-06-04,1334.4515380859375
2024-06-05,1385.533203125
2024-06-06,1438.10986328125
2024-06-07,1421.165771484375
2024-06-10,1427.5947265625
2024-06-11,1423.358642578125
2024-06-12,1447.927490234375
2024-06-13,1445.1368408203125
2024-06-14,1465.071044921875
2024-06-18,1468.709228515625
2024-06-19,1444.4390869140625
2024-06-20,1450.71826171875
2024-06-21,1459.3399658203125
2024-06-24,1447.9774169921875
2024-06-25,1457.197021484375
2024-06-26,1446.133544921875
2024-06-27,1458.6422119140625
2024-06-28,1487.048583984375
2024-07-01,1496.916015625
2024-07-02,1489.9888916015625
2024-07-03,1491.4342041015625
2024-07-04,1502.796630859375
2024-07-05,1524.3756103515625
2024-07-08,1509.9730224609375
2024-07-09,1519.7408447265625
2024-07-10,1553.6790771484375
2024-07-11,1553.6790771484375
2024-07-12,1557.7156982421875
2024-07-15,1608.1494140625
2024-07-16,1616.0235595703125
2024-07-18,1654.34716796875
2024-07-19,1642.286865234375
2024-07-22,1615.82421875
2024-07-23,1589.610595703125
2024-07-24,1627.5853271484375
2024-07-25,1689.8302001953125
2024-07-26,1745.19775390625
2024-07-29,1740.961669921875
2024-07-30,1715.39599609375
2024-07-31,1747.888916015625
2024-08-01,1761.4442138671875
2024-08-02,1739.167724609375
2024-08-05,1716.5421142578125
2024-08-06,1668.9989013671875
2024-08-07,1680.162109375
2024-08-08,1700.694580078125
2024-08-09,1719.4326171875
2024-08-12,1699.398681640625
2024-08-13,1676.8729248046875
2024-08-14,1686.5411376953125
2024-08-16,1683.3515625
2024-08-19,1666.05859375
2024-08-20,1755.5137939453125
2024-08-21,1794.6845703125
2024-08-22,1789.3521728515625
2024-08-23,1783.421875
2024-08-26,1790.3489990234375
2024-08-27,1832.9085693359375
2024-08-28,1837.6429443359375
2024-08-29,1837.6429443359375
2024-08-30,1844.221435546875
2024-09-02,1882.5450439453125
2024-09-03,1922.31396484375
2024-09-04,1905.91796875
2024-09-05,1901.582275390625
2024-09-06,1890.0703125
2024-09-09,1895.5023193359375
2024-09-10,1847.3609619140625
2024-09-11,1853.0423583984375
2024-09-12,1869.7869873046875
2024-09-13,1840.433837890625
2024-09-16,1815.266845703125
2024-09-17,1813.1737060546875
2024-09-18,1836.3970947265625
2024-09-19,1834.9019775390625
2024-09-20,1864.1058349609375
2024-09-23,1913.8419189453125
2024-09-24,1858.2252197265625
2024-09-25,1857.4776611328125
2024-09-26,1892.063720703125
2024-09-27,1876.465087890625
2024-09-30,1837.942138671875
2024-10-01,1828.1741943359375
2024-10-03,1799.618408203125
2024-10-04,1792.19287109375
2024-10-07,1782.076171875
2024-10-08,1722.373046875
2024-10-09,1731.6923828125
2024-10-10,1728.8018798828125
2024-10-11,1729.3499755859375
2024-10-14,1732.58935546875
2024-10-15,1718.087158203125
2024-10-16,1728.05419921875
2024-10-17,1696.4085693359375
2024-10-18,1700.4453125
2024-10-21,1706.2261962890625
2024-10-22,1692.5711669921875
2024-10-23,1710.3626708984375
2024-10-24,1629.927734375
2024-10-25,1611.4385986328125
2024-10-28,1600.624267578125
2024-10-29,1655.89208984375
2024-10-30,1618.8143310546875
2024-10-31,1616.8209228515625
2024-11-01,1623.4989013671875
2024-11-04,1603.5147705078125
2024-11-05,1627.83447265625
2024-11-06,1598.6805419921875
2024-11-07,1584.626953125
2024-11-08,1564.792236328125
2024-11-11,1560.8553466796875
2024-11-12,1557.31689453125
2024-11-13,1541.61865234375
2024-11-14,1557.16748046875
2024-11-18,1557.466552734375
2024-11-19,1517.89697265625
2024-11-21,1473.0946044921875
2024-11-22,1480.27099609375
2024-11-25,1490.2879638671875
2024-11-26,1501.800048828125
2024-11-27,1500.4544677734375
2024-11-28,1423.90673828125
2024-11-29,1433.0267333984375
2024-12-02,1417.3782958984375
2024-12-03,1436.2161865234375
2024-12-04,1447.827880859375
2024-12-05,1427.1461181640625
2024-12-06,1443.791259765625
2024-12-09,1464.47314453125
2024-12-10,1457.0474853515625
2024-12-11,1451.3662109375
2024-12-12,1427.7938232421875
2024-12-13,1424.1060791015625
2024-12-16,1416.9796142578125
2024-12-17,1405.0687255859375
2024-12-18,1393.4072265625
2024-12-19,1401.28125
2024-12-20,1395.998779296875
2024-12-23,1400.683349609375
2024-12-24,1382.443359375
2024-12-26,1404.4210205078125
2024-12-27,1400.683349609375
2024-12-30,1399.238037109375
2024-12-31,1385.832275390625
2025-01-01,1395.7994384765625
2025-01-02,1417.57763671875
2025-01-03,1442.9439697265625
2025-01-06,1429.9368896484375
2025-01-07,1472.895263671875
2025-01-08,1458.34326171875
2025-01-09,1463.625732421875
2025-01-10,1473.443603515625
2025-01-13,1462.5792236328125
2025-01-14,1494.32470703125
2025-01-15,1467.9117431640625
2025-01-16,1508.62744140625
2025-01-17,1535.439208984375
2025-01-20,1494.773193359375
2025-01-21,1461.732177734375
2025-01-22,1455.2535400390625
2025-01-23,1445.0869140625
2025-01-24,1435.66796875
2025-01-27,1419.720458984375
2025-01-28,1414.836669921875
2025-01-29,1456.1005859375
2025-01-30,1468.061279296875
2025-01-31,1478.7259521484375
2025-02-01,1449.572021484375
2025-02-03,1455.1536865234375
2025-02-04,1467.5628662109375
2025-02-05,1464.323486328125
2025-02-06,1460.2867431640625
2025-02-07,1466.1175537109375
2025-02-10,1443.4422607421875
2025-02-11,1414.33837890625
2025-02-12,1447.37939453125
2025-02-13,1465.6690673828125
2025-02-14,1460.6356201171875
2025-02-17,1471.3502197265625
2025-02-18,1470.503173828125
2025-02-19,1470.7523193359375
2025-02-20,1464.971435546875
2025-02-21,1490.4874267578125
2025-02-24,1481.6165771484375
2025-02-25,1466.9150390625
2025-02-27,1464.921630859375
2025-02-28,1425.800537109375
2025-03-03,1403.872802734375
2025-03-04,1388.5234375
2025-03-05,1416.0325927734375
2025-03-06,1416.630859375
2025-03-07,1409.640380859375
2025-03-10,1417.4794921875
2025-03-11,1415.2825927734375
2025-03-12,1407.0440673828125
2025-03-13,1383.6265869140625
2025-03-17,1432.259033203125
2025-03-18,1432.259033203125
2025-03-19,1482.8387451171875
2025-03-20,1496.27001953125
2025-03-21,1544.2532958984375
2025-03-24,1567.620849609375
2025-03-25,1555.0382080078125
2025-03-26,1539.160400390625
2025-03-27,1542.75537109375
2025-03-28,1545.7012939453125
2025-04-01,1543.1048583984375
2025-04-02,1557.6845703125
2025-04-03,1540.1090087890625
2025-04-04,1510.500244140625
2025-04-07,1458.772216796875
