Date,RAILTEL
2024-12-13,433.6966247558594
2024-12-16,434.7787780761719
2024-12-17,428.9745178222656
2024-12-18,419.13677978515625
2024-12-19,412.102783203125
2024-12-20,394.14892578125
2024-12-23,389.52520751953125
2024-12-24,390.75494384765625
2024-12-26,394.9360046386719
2024-12-27,392.3781433105469
2024-12-30,386.524658203125
2024-12-31,397.4937744140625
2025-01-01,398.4775085449219
2025-01-02,415.3984680175781
2025-01-03,415.6935729980469
2025-01-06,389.2793273925781
2025-01-07,393.21435546875
2025-01-08,402.904541015625
2025-01-09,393.3127136230469
2025-01-10,373.0961608886719
2025-01-13,353.9617614746094
2025-01-14,370.8826904296875
2025-01-15,370.63671875
2025-01-16,406.0525817871094
2025-01-17,407.62664794921875
2025-01-20,410.2336730957031
2025-01-21,394.73919677734375
2025-01-22,384.6554870605469
2025-01-23,384.9014587402344
2025-01-24,377.81829833984375
2025-01-27,358.0936279296875
2025-01-28,345.6980895996094
2025-01-29,367.19354248046875
2025-01-30,377.81829833984375
2025-01-31,400.0024108886719
2025-02-01,372.50592041015625
2025-02-03,352.2401428222656
2025-02-04,350.2234191894531
2025-02-05,352.3385314941406
2025-02-06,352.6336975097656
2025-02-07,346.97698974609375
2025-02-10,340.0413818359375
2025-02-11,322.53021240234375
2025-02-12,318.3983459472656
2025-02-13,317.9556884765625
2025-02-14,301.0839538574219
2025-02-17,299.41156005859375
2025-02-18,287.45867919921875
2025-02-19,309.2984619140625
2025-02-20,308.11798095703125
2025-02-21,300.5428771972656
2025-02-24,303.3957824707031
2025-02-25,302.5104064941406
2025-02-27,292.7710876464844
2025-02-28,276.58795166015625
2025-03-03,272.7513122558594
2025-03-04,276.63720703125
2025-03-05,284.7533264160156
2025-03-06,291.0986633300781
2025-03-07,293.8532409667969
2025-03-10,287.40948486328125
2025-03-11,287.9013671875
2025-03-12,284.7533264160156
2025-03-13,278.6539306640625
2025-03-17,271.1280212402344
2025-03-18,271.1280212402344
2025-03-19,291.4921875
2025-03-20,292.6726989746094
2025-03-21,304.72393798828125
2025-03-24,322.1859130859375
2025-03-25,318.10321044921875
2025-03-26,303.0023193359375
2025-03-27,303.1006774902344
2025-03-28,297.6407470703125
2025-04-01,296.5093994140625
2025-04-02,303.12261962890625
2025-04-03,307.71240234375
2025-04-04,293.6963195800781
2025-04-07,277.9035339355469
2025-04-08,287.2804870605469
2025-04-09,281.21014404296875
2025-04-11,288.5142822265625
2025-04-15,302.5303955078125
2025-04-16,305.3928527832031
2025-04-17,305.7383117675781
2025-04-21,312.2528076171875
2025-04-22,313.3385925292969
2025-04-23,315.362060546875
2025-04-24,312.1047668457031
2025-04-25,298.0886535644531
2025-04-28,304.5044860839844
2025-04-29,300.5563049316406
2025-04-30,292.2157287597656
2025-05-02,311.80865478515625
2025-05-05,318.66864013671875
2025-05-06,299.12506103515625
2025-05-07,303.6654968261719
2025-05-08,296.65740966796875
2025-05-09,304.3564453125
2025-05-12,318.2244567871094
2025-05-13,321.62982177734375
2025-05-14,351.9321594238281
2025-05-15,357.3609313964844
2025-05-16,378.5824890136719
2025-05-19,392.2037658691406
2025-05-20,372.956298828125
2025-05-21,373.30181884765625
2025-05-22,375.8680725097656
2025-05-23,371.3277282714844
2025-05-26,380.3097839355469
2025-05-27,382.62939453125
2025-05-28,396.25067138671875
2025-05-29,397.92864990234375
2025-05-30,393.38818359375
2025-06-02,394.0791320800781
2025-06-03,393.7830505371094
2025-06-04,436.3248291015625
2025-06-05,455.17742919921875
2025-06-06,438.3976135253906
2025-06-09,451.92022705078125
2025-06-10,443.28350830078125
2025-06-11,450.538330078125
2025-06-12,432.6233825683594
2025-06-13,419.8411560058594
2025-06-16,426.8985290527344
2025-06-17,421.0749206542969
2025-06-18,421.124267578125
2025-06-19,402.1729431152344
2025-06-20,416.0409851074219
2025-06-23,411.8460388183594
2025-06-24,415.053955078125
2025-06-25,417.8670349121094
2025-06-26,418.3111877441406
2025-06-27,422.7528991699219
2025-06-30,422.8515930175781
2025-07-01,420.9761962890625
2025-07-02,417.47222900390625
2025-07-03,415.44873046875
2025-07-04,413.32659912109375
2025-07-07,407.6510314941406
2025-07-08,406.4172668457031
2025-07-09,404.8873596191406
2025-07-10,402.81451416015625
2025-07-11,405.82501220703125
2025-07-14,404.5912170410156
2025-07-15,411.697998046875
2025-07-16,408.63812255859375
2025-07-17,405.6769714355469
2025-07-18,401.1859130859375
2025-07-21,399.65594482421875
2025-07-22,396.6947937011719
2025-07-23,397.5338439941406
2025-07-24,397.1883544921875
2025-07-25,389.24261474609375
2025-07-28,373.2524108886719
2025-07-29,379.3721008300781
2025-07-30,374.04205322265625
2025-07-31,362.7897033691406
2025-08-01,349.4151916503906
2025-08-04,363.6781005859375
2025-08-05,361.8026428222656
2025-08-06,357.212890625
2025-08-07,353.21533203125
2025-08-08,341.1240234375
2025-08-11,348.1320495605469
2025-08-12,342.1110534667969
2025-08-13,344.6341552734375
2025-08-14,343.34783935546875
2025-08-18,348.7405090332031
2025-08-19,354.77630615234375
2025-08-20,355.61737060546875
2025-08-21,358.33843994140625
2025-08-22,350.7689514160156
2025-08-25,349.4331359863281
2025-08-26,339.7362976074219
2025-08-28,332.7604675292969
2025-08-29,324.7457580566406
2025-09-01,335.8278503417969
2025-09-02,348.5426330566406
2025-09-03,344.3868103027344
2025-09-04,340.0826110839844
2025-09-05,340.87420654296875
2025-09-08,342.3089599609375
2025-09-09,360.6142272949219
2025-09-10,362.0489807128906
2025-09-11,359.5752868652344
2025-09-12,370.65740966796875
2025-09-15,395.49322509765625
2025-09-16,392.7721862792969
2025-09-17,396.6805725097656
2025-09-18,393.4153137207031
2025-09-19,389.6553039550781
2025-09-22,383.3721618652344
2025-09-23,378.4247741699219
2025-09-24,370.21209716796875
2025-09-25,376.5942687988281
2025-09-26,373.9721374511719
2025-09-29,369.4700012207031
2025-09-30,368.28265380859375
2025-10-01,379.7110900878906
2025-10-03,383.4710998535156
2025-10-06,380.75006103515625
2025-10-07,393.46478271484375
2025-10-08,386.8353576660156
2025-10-09,379.5626525878906
2025-10-10,379.90899658203125
2025-10-13,372.4384460449219
2025-10-14,361.70263671875
2025-10-15,369.27215576171875
2025-10-16,368.82684326171875
2025-10-17,364.2752685546875
2025-10-20,365.5616149902344
2025-10-21,366.6499938964844
2025-10-23,366.0068664550781
2025-10-24,366.7984619140625
2025-10-27,362.3952941894531
2025-10-28,362.1973571777344
2025-10-29,371.9436950683594
2025-10-30,367.59002685546875
2025-10-31,364.225830078125
2025-11-03,365.8584289550781
2025-11-04,361.3441162109375
2025-11-06,351.72015380859375
2025-11-07,348.89251708984375
2025-11-10,346.5113220214844
2025-11-11,350.5295715332031
2025-11-12,354.597412109375
2025-11-13,349.9342956542969
2025-11-14,355.29193115234375
2025-11-17,361.4929504394531
2025-11-18,353.2084045410156
2025-11-19,347.8011169433594
2025-11-20,346.85858154296875
2025-11-21,339.56622314453125
2025-11-24,333.1171875
2025-11-25,335.49835205078125
2025-11-26,340.5087890625
2025-11-27,343.2372131347656
2025-11-28,336.24249267578125
2025-12-01,336.19287109375
2025-12-02,333.5140686035156
2025-12-03,329.44622802734375
2025-12-04,327.9083557128906
2025-12-05,331.7281799316406
2025-12-08,314.51422119140625
2025-12-09,321.3601379394531
2025-12-10,316.3497314453125
2025-12-11,329.6446533203125
2025-12-12,326.61859130859375
2025-12-15,333.2660217285156
2025-12-16,329.0493469238281
2025-12-17,326.3208923339844
2025-12-18,323.49322509765625
2025-12-19,330.6864013671875
2025-12-22,338.9213562011719
2025-12-23,355.8872375488281
2025-12-24,353.9525146484375
2025-12-26,375.283935546875
2025-12-29,369.4302062988281
2025-12-30,364.0725402832031
2025-12-31,368.6364440917969
2026-01-01,368.04119873046875
2026-01-02,373.20037841796875
2026-01-05,367.2474365234375
2026-01-06,368.0907897949219
2026-01-07,365.808837890625
2026-01-08,350.6287841796875
2026-01-09,340.85601806640625
2026-01-12,340.85601806640625
2026-01-13,337.4826965332031
2026-01-14,350.1823425292969
2026-01-15,350.1823425292969
2026-01-16,345.122314453125
2026-01-19,341.6497802734375
2026-01-20,328.95013427734375
2026-01-21,324.7830810546875
2026-01-22,333.4644470214844
2026-01-23,325.62640380859375
2026-01-27,328.20599365234375
2026-01-28,344.2294006347656
2026-01-29,339.8638610839844
2026-01-30,350.6287841796875
2026-02-02,334.158935546875
2026-02-03,332.27386474609375
2026-02-04,332.1746520996094
2026-02-05,328.20599365234375
2026-02-06,321.4593200683594
2026-02-09,329.59503173828125
2026-02-10,344.1301574707031
2026-02-11,336.73858642578125
2026-02-12,333.61328125
2026-02-13,328.751708984375
2026-02-16,328.6029052734375
2026-02-17,326.9162292480469
2026-02-18,330.9344177246094
2026-02-19,326.0728759765625
2026-02-20,321.80657958984375
2026-02-23,328.0075988769531
2026-02-24,320.9136657714844
2026-02-25,315.0599060058594
2026-02-26,310.1487121582031
2026-02-27,311.19049072265625
2026-03-02,291.24810791015625
2026-03-04,276.36572265625
2026-03-05,279.8382568359375
2026-03-06,288.6188659667969
2026-03-09,279.9375
2026-03-10,286.1385192871094
2026-03-11,281.27691650390625
2026-03-12,284.84869384765625
2026-03-13,276.78411865234375
2026-03-16,268.76934814453125
2026-03-17,271.05926513671875
2026-03-18,281.21466064453125
2026-03-19,269.26715087890625
2026-03-20,270.31256103515625
2026-03-23,252.19215393066406
2026-03-24,260.8540954589844
2026-03-25,267.6243591308594
2026-03-27,259.36065673828125
2026-03-30,245.02365112304688
2026-04-01,262.6263122558594
2026-04-02,262.3973083496094
2026-04-06,265.7923889160156
2026-04-07,267.67413330078125
2026-04-08,283.2955322265625
2026-04-09,281.1748352050781
2026-04-10,285.64520263671875
2026-04-13,283.13623046875
2026-04-15,335.25726318359375
2026-04-16,336.39227294921875
2026-04-17,333.82354736328125
2026-04-20,324.85296630859375
2026-04-21,325.0620422363281
2026-04-22,330.1397399902344
2026-04-23,325.7689514160156
2026-04-24,314.5183410644531
2026-04-27,322.3837890625
2026-04-28,330.84661865234375
2026-04-29,325.2113952636719
2026-04-30,322.1348876953125
2026-05-01,322.1348876953125
2026-05-04,334.5802307128906
2026-05-05,339.0107727050781
2026-05-06,341.649169921875
2026-05-07,346.72686767578125
2026-05-08,341.1015930175781
2026-05-11,331.5435791015625
2026-05-12,317.10699462890625
2026-05-13,321.5873107910156
2026-05-14,327.21258544921875
2026-05-15,318.6999816894531
2026-05-18,316.8083190917969
2026-05-19,315.9620361328125
2026-05-20,318.89910888671875
2026-05-21,319.69561767578125
2026-05-22,318.6999816894531
2026-05-25,327.1130065917969
2026-05-26,322.6326904296875
2026-05-27,322.881591796875
2026-05-28,322.881591796875
2026-05-29,313.92095947265625
2026-06-01,309.9384765625
2026-06-02,314.617919921875
2026-06-03,315.9122314453125
2026-06-04,312.9751281738281
2026-06-05,311.87994384765625
2026-06-08,302.27215576171875
2026-06-09,310.58563232421875
2026-06-10,301.4258728027344
2026-06-11,293.2119445800781
2026-06-12,307.3996276855469
2026-06-15,317.35589599609375
2026-06-16,320.3925476074219
2026-06-17,322.5331726074219
2026-06-18,321.28863525390625
2026-06-19,318.0030517578125
2026-06-22,322.0851135253906
2026-06-23,317.0572204589844
2026-06-24,316.01177978515625
2026-06-25,312.6764221191406
2026-06-26,312.6764221191406
2026-06-29,304.8608093261719
2026-06-30,306.6031494140625
2026-07-01,315.51397705078125
2026-07-02,314.2694396972656
2026-07-03,313.1244812011719
2026-07-06,308.19610595703125
2026-07-07,308.89306640625
2026-07-08,297.34381103515625
2026-07-09,301.5751953125
2026-07-10,306.15509033203125
2026-07-13,307.6485290527344
2026-07-14,302.27215576171875
2026-07-15,300.8782958984375
2026-07-16,300.4800109863281
2026-07-17,296.6966552734375
2026-07-20,293.4111022949219
2026-07-21,292.86346435546875
2026-07-22,288.632080078125
2026-07-23,286.2923278808594
2026-07-24,283.5046081542969
2026-07-27,287.2879638671875
2026-07-28,285.2967224121094
2026-07-29,292.2163391113281
2026-07-30,292.9630432128906
2026-07-31,283.25567626953125
2026-08-03,290.9718017578125
2026-08-04,288.6818542480469
2026-08-05,288.3334045410156
2026-08-06,289.5779113769531
2026-08-07,287.2879638671875
2026-08-10,289.5779113769531
2026-08-11,286.0434265136719
2026-08-12,284.54998779296875
2026-08-13,285.20001220703125
2026-08-14,282.1499938964844
2026-08-17,279.95001220703125
2026-08-18,277.1499938964844
2026-08-19,287.25
2026-08-20,280.75
2026-08-21,287.25
2026-08-24,282.04998779296875
2026-08-25,280.79998779296875
2026-08-26,280.8999938964844
2026-08-27,279.04998779296875
2026-08-28,278.8999938964844
2026-08-31,275.8999938964844
2026-09-01,277.8999938964844
2026-09-02,271.54998779296875
2026-09-03,270.8999938964844
2026-09-04,271.04998779296875
2026-09-07,270.04998779296875
2026-09-08,266.29998779296875
2026-09-09,263.79998779296875
2026-09-10,262.70001220703125
2026-09-11,259.8999938964844
2026-09-14,259.8999938964844
2026-09-15,252.39999389648438
2026-09-16,252.35000610351562
2026-09-17,259.25
2026-09-18,265.0
2026-09-21,260.3500061035156
