Date,BAYERCROP
2013-10-28,1393.9129638671875
2013-10-29,1400.57763671875
2013-10-30,1442.0145263671875
2013-10-31,1489.5782470703125
2013-11-01,1473.06103515625
2013-11-05,1435.72265625
2013-11-06,1388.241943359375
2013-11-07,1355.4150390625
2013-11-08,1347.011962890625
2013-11-11,1332.7305908203125
2013-11-12,1362.0799560546875
2013-11-13,1335.5867919921875
2013-11-14,1323.0023193359375
2013-11-18,1311.577392578125
2013-11-19,1314.2679443359375
2013-11-20,1349.578369140625
2013-11-21,1331.4471435546875
2013-11-22,1334.096435546875
2013-11-25,1349.205810546875
2013-11-26,1349.2886962890625
2013-11-27,1356.449951171875
2013-11-28,1365.349853515625
2013-11-29,1387.0
2013-12-02,1399.6668701171875
2013-12-03,1433.6527099609375
2013-12-04,1405.42138671875
2013-12-05,1400.9501953125
2013-12-06,1393.292236328125
2013-12-09,1375.698974609375
2013-12-10,1394.6993408203125
2013-12-11,1388.365966796875
2013-12-12,1385.551025390625
2013-12-13,1402.026611328125
2013-12-16,1418.460693359375
2013-12-17,1400.618896484375
2013-12-18,1390.891357421875
2013-12-19,1390.9326171875
2013-12-20,1387.70361328125
2013-12-23,1387.745361328125
2013-12-24,1383.729736328125
2013-12-26,1393.954345703125
2013-12-27,1411.7957763671875
2013-12-30,1434.232421875
2013-12-31,1463.7059326171875
2014-01-01,1465.5274658203125
2014-01-02,1445.450439453125
2014-01-03,1448.8865966796875
2014-01-06,1449.17626953125
2014-01-07,1451.3699951171875
2014-01-08,1460.4356689453125
2014-01-09,1457.8277587890625
2014-01-10,1460.8082275390625
2014-01-13,1430.010009765625
2014-01-14,1435.598388671875
2014-01-15,1431.9969482421875
2014-01-16,1431.541748046875
2014-01-17,1429.513427734375
2014-01-20,1412.16845703125
2014-01-21,1424.9598388671875
2014-01-22,1418.6260986328125
2014-01-23,1424.7115478515625
2014-01-24,1431.914306640625
2014-01-27,1406.3729248046875
2014-01-28,1396.7281494140625
2014-01-29,1388.8629150390625
2014-01-30,1400.7847900390625
2014-01-31,1369.6138916015625
2014-02-03,1311.535888671875
2014-02-04,1317.124267578125
2014-02-05,1297.66845703125
2014-02-06,1293.197509765625
2014-02-07,1294.894775390625
2014-02-10,1292.57666015625
2014-02-11,1285.0841064453125
2014-02-12,1283.7593994140625
2014-02-13,1280.489013671875
2014-02-14,1266.952880859375
2014-02-17,1245.344482421875
2014-02-18,1248.531494140625
2014-02-19,1252.2574462890625
2014-02-20,1240.335693359375
2014-02-21,1261.7369384765625
2014-02-24,1241.3289794921875
2014-02-25,1224.0252685546875
2014-02-26,1222.4110107421875
2014-02-28,1211.6068115234375
2014-03-03,1240.9976806640625
2014-03-04,1240.6251220703125
2014-03-05,1287.1953125
2014-03-06,1283.55224609375
2014-03-07,1259.6256103515625
2014-03-10,1259.1705322265625
2014-03-11,1233.75341796875
2014-03-12,1253.91357421875
2014-03-13,1245.42724609375
2014-03-14,1238.4725341796875
2014-03-18,1215.87060546875
2014-03-19,1199.3125
2014-03-20,1163.794677734375
2014-03-21,1147.6505126953125
2014-03-24,1165.5338134765625
2014-03-25,1167.6864013671875
2014-03-26,1175.3857421875
2014-03-27,1193.8896484375
2014-03-28,1203.369140625
2014-03-31,1246.9588623046875
2014-04-01,1226.9647216796875
2014-04-02,1222.36962890625
2014-04-03,1220.7138671875
2014-04-04,1228.9930419921875
2014-04-07,1227.8341064453125
2014-04-09,1223.6114501953125
2014-04-10,1221.1279296875
2014-04-11,1202.044677734375
2014-04-15,1181.3883056640625
2014-04-16,1179.8153076171875
2014-04-17,1221.8316650390625
2014-04-21,1230.980224609375
2014-04-22,1233.0496826171875
2014-04-23,1231.8079833984375
2014-04-24,1231.8079833984375
2014-04-25,1207.1778564453125
2014-04-28,1187.8873291015625
2014-04-29,1183.1268310546875
2014-04-30,1172.778076171875
2014-05-02,1184.16162109375
2014-05-05,1176.0479736328125
2014-05-06,1158.0408935546875
2014-05-07,1163.463623046875
2014-05-08,1175.675537109375
2014-05-09,1178.159423828125
2014-05-12,1190.4949951171875
2014-05-13,1222.4525146484375
2014-05-14,1217.112548828125
2014-05-15,1218.5201416015625
2014-05-16,1217.526611328125
2014-05-19,1197.408203125
2014-05-20,1197.3255615234375
2014-05-21,1213.4697265625
2014-05-22,1241.163330078125
2014-05-23,1292.24560546875
2014-05-26,1265.7938232421875
2014-05-27,1249.1939697265625
2014-05-28,1216.20166015625
2014-05-29,1232.677490234375
2014-05-30,1262.068359375
2014-06-02,1346.1839599609375
2014-06-03,1354.256103515625
2014-06-04,1412.4168701171875
2014-06-05,1479.5194091796875
2014-06-06,1513.1322021484375
2014-06-09,1507.833984375
2014-06-10,1504.397705078125
2014-06-11,1493.6348876953125
2014-06-12,1566.988037109375
2014-06-13,1508.6201171875
2014-06-16,1513.0494384765625
2014-06-17,1529.6490478515625
2014-06-18,1530.518310546875
2014-06-19,1530.849609375
2014-06-20,1515.9471435546875
2014-06-23,1500.9619140625
2014-06-24,1520.3353271484375
2014-06-25,1537.9281005859375
2014-06-26,1532.546875
2014-06-27,1522.77734375
2014-06-30,1518.099853515625
2014-07-01,1512.097412109375
2014-07-02,1514.3743896484375
2014-07-03,1494.669677734375
2014-07-04,1501.29296875
2014-07-07,1498.2298583984375
2014-07-08,1452.6534423828125
2014-07-09,1467.7213134765625
2014-07-10,1465.8997802734375
2014-07-11,1439.4482421875
2014-07-14,1418.2537841796875
2014-07-15,1489.867919921875
2014-07-16,1482.044189453125
2014-07-17,1483.2447509765625
2014-07-18,1467.7213134765625
2014-07-21,1475.8348388671875
2014-07-22,1530.6837158203125
2014-07-23,1533.7886962890625
2014-07-24,1505.8468017578125
2014-07-25,1596.9998779296875
2014-07-28,1695.3140869140625
2014-07-30,1689.9742431640625
2014-07-31,1674.40966796875
2014-08-01,1682.3990478515625
2014-08-04,1755.7515869140625
2014-08-05,1855.5152587890625
2014-08-06,1778.022705078125
2014-08-07,1738.2413330078125
2014-08-08,1697.2183837890625
2014-08-11,1710.29931640625
2014-08-12,1729.2171630859375
2014-08-13,1758.85205078125
2014-08-14,1816.1695556640625
2014-08-18,1856.5125732421875
2014-08-19,1846.7586669921875
2014-08-20,1802.4317626953125
2014-08-21,1839.9522705078125
2014-08-22,2123.51318359375
2014-08-25,1985.1356201171875
2014-08-26,2031.4141845703125
2014-08-27,2024.856201171875
2014-08-28,1986.0078125
2014-09-01,2017.6756591796875
2014-09-02,2015.18505859375
2014-09-03,2018.298095703125
2014-09-04,1974.96728515625
2014-09-05,2049.884033203125
2014-09-08,2087.6533203125
2014-09-09,2071.466064453125
2014-09-10,2042.9522705078125
2014-09-11,2066.319580078125
2014-09-12,2151.238525390625
2014-09-15,2117.53662109375
2014-09-16,2090.22607421875
2014-09-17,2035.60546875
2014-09-18,2037.4736328125
2014-09-19,2086.862060546875
2014-09-22,2091.35205078125
2014-09-23,2008.871826171875
2014-09-24,1971.1656494140625
2014-09-25,1942.563720703125
2014-09-26,1955.99169921875
2014-09-29,1998.60302734375
2014-09-30,2005.546142578125
2014-10-01,2008.49755859375
2014-10-07,2037.099609375
2014-10-08,2004.215087890625
2014-10-09,2012.572265625
2014-10-10,1964.9715576171875
2014-10-13,1936.99267578125
2014-10-14,1913.545654296875
2014-10-15,1913.545654296875
2014-10-16,1887.645751953125
2014-10-17,1879.7471923828125
2014-10-20,1864.32373046875
2014-10-21,1869.1046142578125
2014-10-22,1872.8043212890625
2014-10-27,1890.6802978515625
2014-10-28,1882.365966796875
2014-10-29,1888.934814453125
2014-10-30,1910.885498046875
2014-10-31,1933.2930908203125
2014-11-03,1955.99169921875
2014-11-05,1934.5816650390625
2014-11-07,1909.0975341796875
2014-11-10,1906.1041259765625
2014-11-11,1987.544921875
2014-11-12,2190.751953125
2014-11-13,2256.062744140625
2014-11-14,2254.275390625
2014-11-17,2346.690673828125
2014-11-18,2375.417236328125
2014-11-19,2439.77197265625
2014-11-20,2555.01123046875
2014-11-21,2540.044921875
2014-11-24,2434.990966796875
2014-11-25,2391.464599609375
2014-11-26,2360.991455078125
2014-11-27,2385.145751953125
2014-11-28,2388.67919921875
2014-12-01,2368.557861328125
2014-12-02,2352.261474609375
2014-12-03,2377.28857421875
2014-12-04,2458.937255859375
2014-12-05,2583.696533203125
2014-12-08,2507.160888671875
2014-12-09,2494.938720703125
2014-12-10,2470.328125
2014-12-11,2477.27001953125
2014-12-12,2401.567138671875
2014-12-15,2327.15185546875
2014-12-16,2283.292236328125
2014-12-17,2274.64599609375
2014-12-18,2328.43994140625
2014-12-19,2406.721435546875
2014-12-22,2410.380126953125
2014-12-23,2424.722412109375
2014-12-24,2428.8798828125
2014-12-26,2525.28662109375
2014-12-29,2581.74267578125
2014-12-30,2616.6220703125
2014-12-31,2646.262939453125
2015-01-01,2675.821533203125
2015-01-02,2901.7685546875
2015-01-05,2778.5888671875
2015-01-06,2727.12158203125
2015-01-07,2735.97705078125
2015-01-08,2769.525634765625
2015-01-09,2777.216796875
2015-01-12,2836.541015625
2015-01-13,2863.23046875
2015-01-14,2985.41259765625
2015-01-15,3040.496337890625
2015-01-16,3051.26318359375
2015-01-19,3084.646240234375
2015-01-20,3081.362060546875
2015-01-21,2913.82470703125
2015-01-22,2868.46875
2015-01-23,2870.38134765625
2015-01-27,2827.768798828125
2015-01-28,2837.74658203125
2015-01-29,2861.15185546875
2015-01-30,2988.90478515625
2015-02-02,2877.115234375
2015-02-03,2815.54638671875
2015-02-04,2854.874267578125
2015-02-05,2892.20703125
2015-02-06,2870.713134765625
2015-02-09,2835.625732421875
2015-02-10,2854.625244140625
2015-02-11,2867.262939453125
2015-02-12,2863.064208984375
2015-02-13,2868.26123046875
2015-02-16,2896.280029296875
2015-02-18,2927.16943359375
2015-02-19,2933.36328125
2015-02-20,2915.9033203125
2015-02-23,2876.990966796875
2015-02-24,2837.579833984375
2015-02-25,2869.96533203125
2015-02-26,2827.51904296875
2015-02-27,2863.854248046875
2015-03-02,2823.0712890625
2015-03-03,2826.272216796875
2015-03-04,2809.934326171875
2015-03-05,2822.322998046875
2015-03-09,2893.287841796875
2015-03-10,2852.712646484375
2015-03-11,2849.761474609375
2015-03-12,2822.4892578125
2015-03-13,2799.125244140625
2015-03-16,2746.2451171875
2015-03-17,2745.1640625
2015-03-18,2728.950927734375
2015-03-19,2726.623046875
2015-03-20,2923.220458984375
2015-03-23,2858.408447265625
2015-03-24,2757.1787109375
2015-03-25,2722.6318359375
2015-03-26,2678.232421875
2015-03-27,2706.294189453125
2015-03-30,2797.171630859375
2015-03-31,2762.9990234375
2015-04-01,2747.575439453125
2015-04-06,2762.208984375
2015-04-07,2755.764892578125
2015-04-08,2721.883544921875
2015-04-09,2749.03076171875
2015-04-10,2763.955078125
2015-04-13,3280.453857421875
2015-04-15,3342.479736328125
2015-04-16,3447.24267578125
2015-04-17,3220.25634765625
2015-04-20,3195.229736328125
2015-04-21,3223.20751953125
2015-04-22,3240.668701171875
2015-04-23,3213.895263671875
2015-04-24,3130.418212890625
2015-04-27,2981.962158203125
2015-04-28,3149.541259765625
2015-04-29,3188.287109375
2015-04-30,3133.119873046875
2015-05-04,3281.20166015625
2015-05-05,3291.05419921875
2015-05-06,3239.8369140625
2015-05-07,3050.016357421875
2015-05-08,2973.6474609375
2015-05-11,3003.62109375
2015-05-12,3007.61279296875
2015-05-13,3011.4365234375
2015-05-14,3063.02783203125
2015-05-15,3064.85791015625
2015-05-18,3059.57763671875
2015-05-19,3031.142333984375
2015-05-20,2978.136962890625
2015-05-21,2945.004150390625
2015-05-22,2950.57470703125
2015-05-25,3061.739990234375
2015-05-26,2991.98095703125
2015-05-27,3020.791015625
2015-05-28,3057.374755859375
2015-05-29,2999.880126953125
2015-06-01,3020.998779296875
2015-06-02,3039.249267578125
2015-06-03,3090.96533203125
2015-06-04,3160.142333984375
2015-06-05,3139.06494140625
2015-06-08,3135.57275390625
2015-06-09,3116.740966796875
2015-06-10,3126.59326171875
2015-06-11,3115.53515625
2015-06-12,3115.53515625
2015-06-15,3091.588623046875
2015-06-16,3096.909912109375
2015-06-17,3133.161376953125
2015-06-18,3146.049072265625
2015-06-19,3247.943359375
2015-06-22,3325.601806640625
2015-06-23,3305.7294921875
2015-06-24,3281.7841796875
2015-06-25,3260.166259765625
2015-06-26,3301.78076171875
2015-06-29,3280.744384765625
2015-06-30,3294.87939453125
2015-07-01,3337.5322265625
2015-07-02,3342.14697265625
2015-07-03,3319.82275390625
2015-07-06,3306.478271484375
2015-07-07,3282.82275390625
2015-07-08,3267.14990234375
2015-07-09,3245.865234375
2015-07-10,3269.478515625
2015-07-13,3306.560791015625
2015-07-14,3294.130615234375
2015-07-15,3281.07666015625
2015-07-16,3283.77880859375
2015-07-17,3300.283447265625
2015-07-20,3299.20263671875
2015-07-21,3144.469482421875
2015-07-22,3137.236083984375
2015-07-23,3216.181884765625
2015-07-24,3244.825439453125
2015-07-27,3204.333740234375
2015-07-28,3227.53125
2015-07-29,3279.538818359375
2015-07-30,3290.348388671875
2015-07-31,3327.97119140625
2015-08-03,3259.999755859375
2015-08-04,3292.634521484375
2015-08-05,3296.08447265625
2015-08-06,3312.79736328125
2015-08-07,3278.00048828125
2015-08-10,3302.653076171875
2015-08-11,3282.033203125
2015-08-12,3269.062255859375
2015-08-13,3275.423095703125
2015-08-14,3276.795166015625
2015-08-17,3260.2490234375
2015-08-18,3308.140380859375
2015-08-19,3322.940673828125
2015-08-20,3262.95068359375
2015-08-21,3315.000244140625
2015-08-24,3247.320068359375
2015-08-25,3232.312255859375
2015-08-26,3204.874755859375
2015-08-27,3268.022705078125
2015-08-28,3234.973388671875
2015-08-31,3205.871826171875
2015-09-01,3205.24853515625
2015-09-02,3224.12255859375
2015-09-03,3197.315185546875
2015-09-04,3190.133544921875
2015-09-07,3189.3818359375
2015-09-08,3108.41748046875
2015-09-09,3086.328857421875
2015-09-10,3131.55029296875
2015-09-11,3136.352294921875
2015-09-14,3123.825439453125
2015-09-15,3104.450439453125
2015-09-16,3111.9248046875
2015-09-18,3130.4228515625
2015-09-21,3154.05615234375
2015-09-22,3141.697021484375
2015-09-23,3098.103515625
2015-09-24,3108.918701171875
2015-09-28,3143.784423828125
2015-09-29,3089.752685546875
2015-09-30,3048.87451171875
2015-10-01,3047.2041015625
2015-10-05,3062.61181640625
2015-10-06,3043.404296875
2015-10-07,3065.4921875
2015-10-08,3063.07080078125
2015-10-09,3149.0458984375
2015-10-12,3153.680419921875
2015-10-13,3172.88818359375
2015-10-14,3222.953857421875
2015-10-15,3194.05810546875
2015-10-16,3156.728759765625
2015-10-19,3146.874267578125
2015-10-20,3139.901123046875
2015-10-21,3070.336181640625
2015-10-23,2972.91943359375
2015-10-26,2922.730224609375
2015-10-27,2920.809326171875
2015-10-28,2922.312255859375
2015-10-29,2918.26220703125
2015-10-30,2916.425048828125
2015-11-02,2875.8798828125
2015-11-03,2890.95361328125
2015-11-04,2961.521240234375
2015-11-05,2886.06884765625
2015-11-06,2857.92529296875
2015-11-09,2845.2734375
2015-11-10,2799.634521484375
2015-11-13,2794.03857421875
2015-11-16,2791.9091796875
2015-11-17,2804.51953125
2015-11-18,2798.33984375
2015-11-19,2815.208984375
2015-11-20,2813.915283203125
2015-11-23,2779.591552734375
2015-11-24,2792.6611328125
2015-11-26,2789.153564453125
2015-11-27,2846.98486328125
2015-11-30,2799.30029296875
2015-12-01,2851.5361328125
2015-12-02,2885.609375
2015-12-03,2850.40869140625
2015-12-04,3013.507080078125
2015-12-07,2973.2548828125
2015-12-08,2908.324462890625
2015-12-09,2848.530029296875
2015-12-10,2827.610595703125
2015-12-11,2822.0986328125
2015-12-14,2780.384765625
2015-12-15,2777.21142578125
2015-12-16,2853.874755859375
2015-12-17,2898.42822265625
2015-12-18,2810.699462890625
2015-12-21,2817.630859375
2015-12-22,2751.48974609375
2015-12-23,2787.60888671875
2015-12-24,2814.416259765625
2015-12-28,2785.729248046875
2015-12-29,2795.4169921875
2015-12-30,2909.618408203125
2015-12-31,2880.639892578125
2016-01-01,2892.707763671875
2016-01-04,2844.85546875
2016-01-05,2809.23876953125
2016-01-06,2771.9501953125
2016-01-07,2754.2880859375
2016-01-08,2803.60107421875
2016-01-11,2823.18408203125
2016-01-12,2827.109375
2016-01-13,2863.144775390625
2016-01-14,2862.935791015625
2016-01-15,2857.2568359375
2016-01-18,2782.556640625
2016-01-19,2836.546630859375
2016-01-20,2797.379638671875
2016-01-21,2834.249755859375
2016-01-22,2825.7314453125
2016-01-25,2827.73583984375
2016-01-27,2837.757080078125
2016-01-28,2777.336669921875
2016-01-29,2824.06103515625
2016-02-01,2831.53564453125
2016-02-02,2899.764404296875
2016-02-03,2802.515625
2016-02-04,2807.275634765625
2016-02-05,2871.328369140625
2016-02-08,2927.991455078125
2016-02-09,2839.71923828125
2016-02-10,2788.48583984375
2016-02-11,2732.407470703125
2016-02-12,2645.597900390625
2016-02-15,2760.3837890625
2016-02-16,2764.392578125
2016-02-17,2762.88916015625
2016-02-18,2827.9033203125
2016-02-19,2838.75927734375
2016-02-22,2863.520263671875
2016-02-23,2830.658447265625
2016-02-24,2832.4541015625
2016-02-25,2802.598876953125
2016-02-26,2863.478759765625
2016-02-29,2813.3720703125
2016-03-01,2770.57177734375
2016-03-02,2783.892578125
2016-03-03,2844.1455078125
2016-03-04,2926.94775390625
2016-03-08,2996.595947265625
2016-03-09,2975.80126953125
2016-03-10,2923.8994140625
2016-03-11,2958.556640625
2016-03-14,2961.9384765625
2016-03-15,3009.498046875
2016-03-16,2970.373291015625
2016-03-17,2970.122802734375
2016-03-18,3043.696533203125
2016-03-21,3111.466064453125
2016-03-22,3170.13232421875
2016-03-23,3203.411376953125
2016-03-28,3136.1435546875
2016-03-29,3185.540283203125
2016-03-30,3123.0322265625
2016-03-31,3168.04443359375
2016-04-01,3160.153076171875
2016-04-04,3071.50537109375
2016-04-05,3054.63623046875
2016-04-06,3122.739501953125
2016-04-07,3117.394775390625
2016-04-08,3104.158203125
2016-04-11,3127.625244140625
2016-04-12,3141.5712890625
2016-04-13,3204.205322265625
2016-04-18,3124.15966796875
2016-04-20,3105.410888671875
2016-04-21,3118.397216796875
2016-04-22,3099.2314453125
2016-04-25,3068.03955078125
2016-04-26,3180.77978515625
2016-04-27,3252.390869140625
2016-04-28,3299.031982421875
2016-04-29,3337.364013671875
2016-05-02,3280.20068359375
2016-05-03,3243.037841796875
2016-05-04,3252.557861328125
2016-05-05,3271.7236328125
2016-05-06,3226.502197265625
2016-05-09,3249.96875
2016-05-10,3245.250732421875
2016-05-11,3306.0888671875
2016-05-12,3394.318359375
2016-05-13,3407.5966796875
2016-05-16,3298.65625
2016-05-17,3298.864990234375
2016-05-18,3329.429931640625
2016-05-19,3331.392578125
2016-05-20,3265.29345703125
2016-05-23,3266.253662109375
2016-05-24,3219.153564453125
2016-05-25,3222.201416015625
2016-05-26,3227.254150390625
2016-05-27,3261.2431640625
2016-05-30,3328.302490234375
2016-05-31,3305.5458984375
2016-06-01,3295.900146484375
2016-06-02,3293.60400390625
2016-06-03,3285.71240234375
2016-06-06,3287.966796875
2016-06-07,3284.16748046875
2016-06-08,3282.87255859375
2016-06-09,3295.39990234375
2016-06-10,3309.470703125
2016-06-13,3290.179931640625
2016-06-14,3256.31591796875
2016-06-15,3344.712890625
2016-06-16,3316.19384765625
2016-06-17,3280.82666015625
2016-06-20,3265.335205078125
2016-06-21,3291.808349609375
2016-06-22,3286.380126953125
2016-06-23,3273.35205078125
2016-06-24,3295.39990234375
2016-06-27,3340.203125
2016-06-28,3304.0009765625
2016-06-29,3278.530029296875
2016-06-30,3256.649658203125
2016-07-01,3271.431884765625
2016-07-04,3286.547119140625
2016-07-05,3308.05126953125
2016-07-07,3290.639404296875
2016-07-08,3380.622802734375
2016-07-11,3333.9814453125
2016-07-12,3286.338134765625
2016-07-13,3259.32275390625
2016-07-14,3274.396240234375
2016-07-15,3229.17529296875
2016-07-18,3241.576171875
2016-07-19,3235.855712890625
2016-07-20,3209.21533203125
2016-07-21,3155.058837890625
2016-07-22,3208.714111328125
2016-07-25,3296.1513671875
2016-07-26,3333.898193359375
2016-07-27,3335.526611328125
2016-07-28,3325.964111328125
2016-07-29,3345.296875
2016-08-01,3340.62060546875
2016-08-02,3348.888671875
2016-08-03,3342.165283203125
2016-08-04,3377.616455078125
2016-08-05,3368.262939453125
2016-08-08,3343.501953125
2016-08-09,3382.209228515625
2016-08-10,3430.854736328125
2016-08-11,3466.597900390625
2016-08-12,3427.806640625
2016-08-16,3436.7841796875
2016-08-17,3426.84619140625
2016-08-18,3410.39453125
2016-08-19,3367.845703125
2016-08-22,3377.239990234375
2016-08-23,3335.860107421875
2016-08-24,3360.16259765625
2016-08-25,3397.3662109375
2016-08-26,3369.849609375
2016-08-29,3327.749755859375
2016-08-30,3357.01806640625
2016-08-31,3375.21728515625
2016-09-01,3291.43603515625
2016-09-02,3439.708740234375
2016-09-06,3424.906982421875
2016-09-07,3397.063232421875
2016-09-08,3383.938720703125
2016-09-09,3409.140625
2016-09-12,3407.756591796875
2016-09-14,3450.94677734375
2016-09-15,3467.468017578125
2016-09-16,3423.984375
2016-09-19,3450.31787109375
2016-09-20,3442.938232421875
2016-09-21,3495.143798828125
2016-09-22,3534.979248046875
2016-09-23,3620.85693359375
2016-09-26,3616.118408203125
2016-09-27,3756.885986328125
2016-09-28,3755.879150390625
2016-09-29,3778.94189453125
2016-09-30,3750.301513671875
2016-10-03,3778.1865234375
2016-10-04,3784.350830078125
2016-10-05,3747.240478515625
2016-10-06,3737.5126953125
2016-10-07,3736.589599609375
2016-10-10,3681.029541015625
2016-10-13,3686.31298828125
2016-10-14,3740.9091796875
2016-10-17,3756.21435546875
2016-10-18,3738.64453125
2016-10-19,3794.415283203125
2016-10-20,3660.943359375
2016-10-21,3626.978515625
2016-10-24,3626.85302734375
2016-10-25,3567.93798828125
2016-10-26,3546.63671875
2016-10-27,3544.66552734375
2016-10-28,3576.1572265625
2016-11-01,3495.311279296875
2016-11-02,3564.289306640625
2016-11-03,3455.853271484375
2016-11-04,3399.4541015625
2016-11-07,3357.4794921875
2016-11-08,3465.581298828125
2016-11-09,3509.106689453125
2016-11-10,3492.878662109375
2016-11-11,3433.12548828125
2016-11-15,3365.111083984375
2016-11-16,3344.10302734375
2016-11-17,3277.263427734375
2016-11-18,3284.39111328125
2016-11-21,3165.974609375
2016-11-22,3316.17626953125
2016-11-23,3306.322265625
2016-11-24,3298.103515625
2016-11-25,3258.3935546875
2016-11-28,3289.507568359375
2016-11-29,3329.63671875
2016-11-30,3429.854736328125
2016-12-01,3385.867919921875
2016-12-02,3417.485107421875
2016-12-05,3397.73486328125
2016-12-06,3407.71484375
2016-12-07,3444.740966796875
2016-12-08,3486.002197265625
2016-12-09,3436.47998046875
2016-12-12,3567.350830078125
2016-12-13,3526.174072265625
2016-12-14,3503.02685546875
2016-12-15,3463.820068359375
2016-12-16,3487.092041015625
2016-12-19,3470.738525390625
2016-12-20,3461.63916015625
2016-12-21,3537.15966796875
2016-12-22,3454.259521484375
2016-12-23,3439.708740234375
2016-12-26,3361.50537109375
2016-12-27,3374.084716796875
2016-12-28,3455.601806640625
2016-12-29,3481.18017578125
2016-12-30,3551.37451171875
2017-01-02,3527.80859375
2017-01-03,3570.160400390625
2017-01-04,3531.876220703125
2017-01-05,3548.900634765625
2017-01-06,3459.8369140625
2017-01-09,3417.65283203125
2017-01-10,3438.61865234375
2017-01-11,3447.969482421875
2017-01-12,3446.795654296875
2017-01-13,3424.990478515625
2017-01-16,3470.90673828125
2017-01-17,3422.096923828125
2017-01-18,3425.829345703125
2017-01-19,3441.218505859375
2017-01-20,3466.545654296875
2017-01-23,3405.11474609375
2017-01-24,3449.772705078125
2017-01-25,3429.728515625
2017-01-27,3445.244140625
2017-01-30,3441.0087890625
2017-01-31,3428.72265625
2017-02-01,3404.7373046875
2017-02-02,3512.62939453125
2017-02-03,3571.502197265625
2017-02-06,3520.5966796875
2017-02-07,3522.56689453125
2017-02-08,3498.5400390625
2017-02-09,3503.822998046875
2017-02-10,3504.7041015625
2017-02-13,3455.727294921875
2017-02-14,3436.731689453125
2017-02-15,3380.2490234375
2017-02-16,3420.545654296875
2017-02-17,3367.8369140625
2017-02-20,3365.111083984375
2017-02-21,3329.217041015625
2017-02-22,3303.80615234375
2017-02-23,3251.93603515625
2017-02-27,3254.99658203125
2017-02-28,3238.559814453125
2017-03-01,3284.936767578125
2017-03-02,3286.9912109375
2017-03-03,3268.289306640625
2017-03-06,3231.053466796875
2017-03-07,3247.365234375
2017-03-08,3221.78662109375
2017-03-09,3204.048828125
2017-03-10,3163.0390625
2017-03-14,3214.95166015625
2017-03-15,3224.385986328125
2017-03-16,3232.730712890625
2017-03-17,3226.231201171875
2017-03-20,3188.912109375
2017-03-21,3207.823486328125
2017-03-22,3179.26708984375
2017-03-23,3197.3818359375
2017-03-24,3178.512451171875
2017-03-27,3163.375
2017-03-28,3140.81494140625
2017-03-29,3192.853271484375
2017-03-30,3186.017822265625
2017-03-31,3183.669677734375
2017-04-03,3175.4091796875
2017-04-05,3187.863525390625
2017-04-06,3184.509033203125
2017-04-07,3172.0126953125
2017-04-10,3170.294189453125
2017-04-11,3190.379150390625
2017-04-12,3207.36181640625
2017-04-13,3207.823486328125
2017-04-17,3165.052001953125
2017-04-18,3148.908447265625
2017-04-19,3253.194091796875
2017-04-20,3439.331787109375
2017-04-21,3592.04931640625
2017-04-24,3624.881591796875
2017-04-25,3853.58056640625
2017-04-26,3895.93310546875
2017-04-27,3828.966064453125
2017-04-28,3810.181640625
2017-05-02,3920.4208984375
2017-05-03,3853.24609375
2017-05-04,3912.999755859375
2017-05-05,3865.783203125
2017-05-08,3930.4423828125
2017-05-09,3926.919921875
2017-05-10,3948.390380859375
2017-05-11,3902.725830078125
2017-05-12,3870.94091796875
2017-05-15,3936.14599609375
2017-05-16,3907.883544921875
2017-05-17,3953.1708984375
2017-05-18,3904.445068359375
2017-05-19,3894.758544921875
2017-05-22,3812.57177734375
2017-05-23,3739.77685546875
2017-05-24,3728.455078125
2017-05-25,3608.402587890625
2017-05-26,3605.928466796875
2017-05-29,3713.107421875
2017-05-30,3786.950439453125
2017-05-31,3820.916015625
2017-06-01,3815.08642578125
2017-06-02,4182.4140625
2017-06-05,4076.157470703125
2017-06-06,3979.378173828125
2017-06-07,3923.020263671875
2017-06-08,3952.12158203125
2017-06-09,3939.751953125
2017-06-12,3919.079833984375
2017-06-13,3902.935546875
2017-06-14,3907.58935546875
2017-06-15,3903.732666015625
2017-06-16,3881.717529296875
2017-06-19,3866.370361328125
2017-06-20,3865.447265625
2017-06-21,3866.748046875
2017-06-22,3872.28271484375
2017-06-23,3870.01806640625
2017-06-27,3866.748046875
2017-06-28,3846.7470703125
2017-06-29,3874.212158203125
2017-06-30,3885.492431640625
2017-07-03,3877.651123046875
2017-07-04,3878.06982421875
2017-07-05,3875.511474609375
2017-07-06,3879.705078125
2017-07-07,3881.676025390625
2017-07-10,3866.119873046875
2017-07-11,3877.651123046875
2017-07-12,3881.80126953125
2017-07-13,3878.908203125
2017-07-14,3879.36962890625
2017-07-17,3867.586669921875
2017-07-18,3881.38134765625
2017-07-19,3875.511474609375
2017-07-20,3877.3984375
2017-07-21,3867.837158203125
2017-07-24,3923.733642578125
2017-07-25,3962.814453125
2017-07-26,3939.87744140625
2017-07-27,3925.327392578125
2017-07-28,3940.842529296875
2017-07-31,3937.277587890625
2017-08-01,3931.99462890625
2017-08-02,3912.873291015625
2017-08-03,3833.0751953125
2017-08-04,3830.47607421875
2017-08-07,3775.71875
2017-08-08,3743.183837890625
2017-08-09,3616.4111328125
2017-08-10,3486.18896484375
2017-08-11,3576.595947265625
