Date,NIACL
2021-08-31,154.99896240234375
2021-09-01,153.17881774902344
2021-09-02,151.9334716796875
2021-09-03,153.9930877685547
2021-09-06,153.0830078125
2021-09-07,153.46620178222656
2021-09-08,151.59815979003906
2021-09-09,152.55613708496094
2021-09-13,160.9383544921875
2021-09-14,164.81809997558594
2021-09-15,164.8660125732422
2021-09-16,169.0331573486328
2021-09-17,168.55416870117188
2021-09-20,162.23159790039062
2021-09-21,156.72328186035156
2021-09-22,154.9031524658203
2021-09-23,156.340087890625
2021-09-24,154.9031524658203
2021-09-27,155.4300537109375
2021-09-28,156.14852905273438
2021-09-29,155.4300537109375
2021-09-30,156.340087890625
2021-10-01,155.19053649902344
2021-10-04,157.05857849121094
2021-10-05,157.68125915527344
2021-10-06,156.5316925048828
2021-10-07,163.66854858398438
2021-10-08,159.54928588867188
2021-10-11,157.8728485107422
2021-10-12,156.81906127929688
2021-10-13,158.6871337890625
2021-10-14,157.0106658935547
2021-10-18,157.3938751220703
2021-10-19,156.0048065185547
2021-10-20,154.66366577148438
2021-10-21,152.4603271484375
2021-10-22,152.55613708496094
2021-10-25,154.32839965820312
2021-10-26,152.0292510986328
2021-10-27,150.59230041503906
2021-10-28,147.43101501464844
2021-10-29,145.94615173339844
2021-11-01,146.61672973632812
2021-11-02,146.04197692871094
2021-11-03,150.11331176757812
2021-11-04,150.2570343017578
2021-11-08,151.02337646484375
2021-11-09,151.02337646484375
2021-11-10,151.31077575683594
2021-11-11,154.66366577148438
2021-11-12,152.74771118164062
2021-11-15,147.95790100097656
2021-11-16,147.52682495117188
2021-11-17,148.6763458251953
2021-11-18,145.80247497558594
2021-11-22,138.2824249267578
2021-11-23,140.0067596435547
2021-11-24,147.9099884033203
2021-11-25,144.8924102783203
2021-11-26,142.4016876220703
2021-11-29,140.58155822753906
2021-11-30,138.66561889648438
2021-12-01,138.809326171875
2021-12-02,138.9530029296875
2021-12-03,139.38409423828125
2021-12-06,137.03709411621094
2021-12-07,137.75555419921875
2021-12-08,139.2404022216797
2021-12-09,139.04879760742188
2021-12-10,139.95889282226562
2021-12-13,139.38409423828125
2021-12-14,137.9950408935547
2021-12-15,135.1211700439453
2021-12-16,134.0673828125
2021-12-17,132.86993408203125
2021-12-20,129.51702880859375
2021-12-21,131.2413787841797
2021-12-22,131.86407470703125
2021-12-23,129.13385009765625
2021-12-24,129.22964477539062
2021-12-27,129.56494140625
2021-12-28,132.86993408203125
2021-12-29,130.1876220703125
2021-12-30,129.32545471191406
2021-12-31,134.3547821044922
2022-01-03,133.6363067626953
2022-01-04,134.30685424804688
2022-01-05,133.44471740722656
2022-01-06,132.4388427734375
2022-01-07,132.34303283691406
2022-01-10,132.72622680664062
2022-01-11,133.54049682617188
2022-01-12,136.22280883789062
2022-01-13,135.40853881835938
2022-01-14,135.88754272460938
2022-01-17,134.9295654296875
2022-01-18,134.49844360351562
2022-01-19,135.16905212402344
2022-01-20,134.54635620117188
2022-01-21,132.05564880371094
2022-01-24,128.65487670898438
2022-01-25,130.7624053955078
2022-01-27,131.14559936523438
2022-01-28,132.6304473876953
2022-01-31,137.8992462158203
2022-02-01,133.58837890625
2022-02-02,134.7379608154297
2022-02-03,133.0136260986328
2022-02-04,131.28927612304688
2022-02-07,130.1397247314453
2022-02-08,130.09181213378906
2022-02-09,132.822021484375
2022-02-10,132.34303283691406
2022-02-11,131.14559936523438
2022-02-14,127.02632904052734
2022-02-15,126.11625671386719
2022-02-16,127.98430633544922
2022-02-17,126.93054962158203
2022-02-18,125.97257995605469
2022-02-21,121.51802062988281
2022-02-22,118.64412689208984
2022-02-23,118.11724853515625
2022-02-24,109.06446075439453
2022-02-25,113.66270446777344
2022-02-28,113.85428619384766
2022-03-02,113.08792877197266
2022-03-03,112.7047348022461
2022-03-04,110.8366928100586
2022-03-07,109.20816040039062
2022-03-08,107.53172302246094
2022-03-09,110.26191711425781
2022-03-10,112.22574615478516
2022-03-11,111.41148376464844
2022-03-14,111.12409210205078
2022-03-15,109.87873840332031
2022-03-16,119.50629425048828
2022-03-17,116.63240051269531
2022-03-21,112.99213409423828
2022-03-22,111.07618713378906
2022-03-23,109.92664337158203
2022-03-24,109.0165786743164
2022-03-25,108.10649871826172
2022-03-28,106.52584075927734
2022-03-29,106.38216400146484
2022-03-30,107.77120971679688
2022-03-31,106.9569320678711
2022-04-01,109.59135437011719
2022-04-04,111.79467010498047
2022-04-05,113.08792877197266
2022-04-06,116.63240051269531
2022-04-07,118.64412689208984
2022-04-08,116.34500885009766
2022-04-11,115.72233581542969
2022-04-12,113.23162078857422
2022-04-13,112.32154846191406
2022-04-18,110.98040008544922
2022-04-19,110.4535140991211
2022-04-20,110.54930877685547
2022-04-21,110.69300842285156
2022-04-22,110.11821746826172
2022-04-25,108.39388275146484
2022-04-26,109.25605773925781
2022-04-27,108.68128204345703
2022-04-28,108.63337707519531
2022-04-29,113.18373107910156
2022-05-02,111.6988754272461
2022-05-04,108.63337707519531
2022-05-05,107.14852142333984
2022-05-06,108.01069641113281
2022-05-09,104.75360870361328
2022-05-10,102.59819030761719
2022-05-11,100.34696197509766
2022-05-12,98.14364624023438
2022-05-13,99.62849426269531
2022-05-16,99.91588592529297
2022-05-17,101.35284423828125
2022-05-18,99.86798858642578
2022-05-19,98.33524322509766
2022-05-20,99.6763916015625
2022-05-23,100.49066925048828
2022-05-24,95.98822021484375
2022-05-25,92.68324279785156
2022-05-26,94.88656616210938
2022-05-27,93.59330749511719
2022-05-30,95.3176498413086
2022-05-31,97.08988189697266
2022-06-01,99.29320526123047
2022-06-02,98.14364624023438
2022-06-03,95.98822021484375
2022-06-06,93.64119720458984
2022-06-07,92.73114013671875
2022-06-08,92.10845947265625
2022-06-09,91.53368377685547
2022-06-10,89.80933380126953
2022-06-13,86.21696472167969
2022-06-14,85.49848937988281
2022-06-15,85.49848937988281
2022-06-16,82.24139404296875
2022-06-17,82.09770965576172
2022-06-20,77.73896789550781
2022-06-21,79.03221893310547
2022-06-22,76.87680053710938
2022-06-23,76.97259521484375
2022-06-24,77.83475494384766
2022-06-27,78.50533294677734
2022-06-28,78.0263442993164
2022-06-29,77.93054962158203
2022-06-30,76.44571685791016
2022-07-01,75.29615020751953
2022-07-04,78.55323028564453
2022-07-05,76.87680053710938
2022-07-06,76.73310089111328
2022-07-07,77.49948120117188
2022-07-08,77.4036865234375
2022-07-11,77.30787658691406
2022-07-12,78.84062957763672
2022-07-13,77.97846221923828
2022-07-14,77.21208953857422
2022-07-15,76.54150390625
2022-07-18,77.2599868774414
2022-07-19,78.2658462524414
2022-07-20,78.6490249633789
2022-07-21,79.75069427490234
2022-07-22,79.36751556396484
2022-07-25,78.45744323730469
2022-07-26,77.59526824951172
2022-07-27,77.78685760498047
2022-07-28,77.73896789550781
2022-07-29,78.69693756103516
2022-08-01,79.79859924316406
2022-08-02,80.37337493896484
2022-08-03,85.73797607421875
2022-08-04,86.02537536621094
2022-08-05,86.1690673828125
2022-08-08,86.50436401367188
2022-08-10,84.6363296508789
2022-08-11,84.49263000488281
2022-08-12,84.25314331054688
2022-08-16,88.56397247314453
2022-08-17,87.9413070678711
2022-08-18,87.70182037353516
2022-08-19,86.1690673828125
2022-08-22,82.9119873046875
2022-08-23,84.06153869628906
2022-08-24,83.63045501708984
2022-08-25,87.33134460449219
2022-08-26,93.77186584472656
2022-08-29,91.60900115966797
2022-08-30,93.43540954589844
2022-09-01,92.37801361083984
2022-09-02,90.26322174072266
2022-09-05,91.36868286132812
2022-09-06,91.36868286132812
2022-09-07,90.93610382080078
2022-09-08,91.56092834472656
2022-09-09,90.5035400390625
2022-09-12,90.74385833740234
2022-09-13,90.98417663574219
2022-09-14,90.02290344238281
2022-09-15,89.9267807006836
2022-09-16,85.4088134765625
2022-09-19,85.36074829101562
2022-09-20,84.92817687988281
2022-09-21,84.15916442871094
2022-09-22,85.26461791992188
2022-09-23,83.58238983154297
2022-09-26,80.12181854248047
2022-09-27,79.64118194580078
2022-09-28,82.18855285644531
2022-09-29,82.2846908569336
2022-09-30,82.5250015258789
2022-10-03,82.95758056640625
2022-10-04,83.63045501708984
2022-10-06,84.54367065429688
2022-10-07,84.59173583984375
2022-10-10,83.63045501708984
2022-10-11,82.2846908569336
2022-10-12,82.33274841308594
2022-10-13,81.94823455810547
2022-10-14,82.2846908569336
2022-10-17,82.2846908569336
2022-10-18,82.86144256591797
2022-10-19,82.76531219482422
2022-10-20,82.42887878417969
2022-10-21,82.1404800415039
2022-10-24,82.71725463867188
2022-10-25,82.5250015258789
2022-10-27,83.91885375976562
2022-10-28,84.92817687988281
2022-10-31,85.4088134765625
2022-11-01,85.12042236328125
2022-11-02,84.68785095214844
2022-11-03,85.31267547607422
2022-11-04,91.08029174804688
2022-11-07,92.66639709472656
2022-11-09,93.86798095703125
2022-11-10,98.24175262451172
2022-11-11,97.32855224609375
2022-11-14,91.60900115966797
2022-11-15,89.87871551513672
2022-11-16,88.62905883789062
2022-11-17,88.48487854003906
2022-11-18,90.02290344238281
2022-11-21,88.58100128173828
2022-11-22,91.84931945800781
2022-11-23,91.46481323242188
2022-11-24,92.66639709472656
2022-11-25,92.66639709472656
2022-11-28,97.32855224609375
2022-11-29,110.54600524902344
2022-11-30,105.01870727539062
2022-12-01,102.80778503417969
2022-12-02,105.97998046875
2022-12-05,105.69159698486328
2022-12-06,103.72100067138672
2022-12-07,102.27909088134766
2022-12-08,101.12556457519531
2022-12-09,106.22029876708984
2022-12-12,109.00798034667969
2022-12-13,108.04670715332031
2022-12-14,117.70746612548828
2022-12-15,120.20677185058594
2022-12-16,117.94778442382812
2022-12-19,128.76205444335938
2022-12-20,129.96365356445312
2022-12-21,116.16943359375
2022-12-22,112.99725341796875
2022-12-23,103.48068237304688
2022-12-26,109.68086242675781
2022-12-27,109.10411071777344
2022-12-28,112.46855163574219
2022-12-29,110.88245391845703
2022-12-30,120.87965393066406
2023-01-02,125.0611801147461
2023-01-03,126.59920501708984
2023-01-04,132.55908203125
2023-01-05,130.05978393554688
2023-01-06,122.89832305908203
2023-01-09,125.44569396972656
2023-01-10,122.08125305175781
2023-01-11,123.33089447021484
2023-01-12,125.10923767089844
2023-01-13,125.34957122802734
2023-01-16,123.57122039794922
2023-01-17,120.49515533447266
2023-01-18,121.60061645507812
2023-01-19,118.71680450439453
2023-01-20,119.53388214111328
2023-01-23,118.66873168945312
2023-01-24,121.36029052734375
2023-01-25,117.27490234375
2023-01-27,112.51661682128906
2023-01-30,112.85305786132812
2023-01-31,114.19883728027344
2023-02-01,105.35515594482422
2023-02-02,105.69159698486328
2023-02-03,104.20162963867188
2023-02-06,107.08544158935547
2023-02-07,103.52873992919922
2023-02-08,102.61553192138672
2023-02-09,102.75972747802734
2023-02-10,98.53014373779297
2023-02-13,97.23242950439453
2023-02-14,96.89598083496094
2023-02-15,102.3271484375
2023-02-16,103.5768051147461
2023-02-17,99.97203826904297
2023-02-20,99.39527893066406
2023-02-21,100.88523864746094
2023-02-22,98.72239685058594
2023-02-23,97.61693572998047
2023-02-24,96.03084564208984
2023-02-27,94.49280548095703
2023-02-28,97.52080535888672
2023-03-01,98.96270751953125
2023-03-02,97.18436431884766
2023-03-03,100.45267486572266
2023-03-06,99.58753967285156
2023-03-08,98.04951477050781
2023-03-09,101.31782531738281
2023-03-10,100.02010345458984
2023-03-13,97.04016876220703
2023-03-14,97.04016876220703
2023-03-15,97.18436431884766
2023-03-16,95.30988311767578
2023-03-17,96.46341705322266
2023-03-20,95.98278045654297
2023-03-21,100.50074005126953
2023-03-22,101.0775146484375
2023-03-23,98.72239685058594
2023-03-24,96.46341705322266
2023-03-27,94.49280548095703
2023-03-28,91.32061767578125
2023-03-29,94.06022644042969
2023-03-31,93.53154754638672
2023-04-03,94.97344970703125
2023-04-05,97.8091812133789
2023-04-06,97.61693572998047
2023-04-10,98.337890625
2023-04-11,98.43400573730469
2023-04-12,98.72239685058594
2023-04-13,98.53014373779297
2023-04-17,99.15496826171875
2023-04-18,99.15496826171875
2023-04-19,100.78912353515625
2023-04-20,99.63560485839844
2023-04-21,98.9146499633789
2023-04-24,98.96270751953125
2023-04-25,99.058837890625
2023-04-26,101.70233917236328
2023-04-27,100.93331146240234
2023-04-28,101.70233917236328
2023-05-02,106.3164291381836
2023-05-03,105.69159698486328
2023-05-04,121.74479675292969
2023-05-05,114.24689483642578
2023-05-08,111.4111557006836
2023-05-09,109.8250503540039
2023-05-10,112.7569351196289
2023-05-11,112.61273956298828
2023-05-12,110.59407806396484
2023-05-15,111.07471466064453
2023-05-16,114.29496002197266
2023-05-17,114.82366180419922
2023-05-18,115.25624084472656
2023-05-19,112.90111541748047
2023-05-22,111.8437271118164
2023-05-23,112.1321029663086
2023-05-24,114.24689483642578
2023-05-25,114.7275390625
2023-05-26,115.16010284423828
2023-05-29,114.05464172363281
2023-05-30,114.82366180419922
2023-05-31,114.29496002197266
2023-06-01,114.87171936035156
2023-06-02,114.3910903930664
2023-06-05,113.28562927246094
2023-06-06,113.6701431274414
2023-06-07,116.50587463378906
2023-06-08,115.78492736816406
2023-06-09,113.38175201416016
2023-06-12,113.71820831298828
2023-06-13,114.05464172363281
2023-06-14,115.64073944091797
2023-06-15,115.49655151367188
2023-06-16,118.28424072265625
2023-06-19,117.32296752929688
2023-06-20,117.8516616821289
2023-06-21,115.88105773925781
2023-06-22,113.76626586914062
2023-06-23,109.92118072509766
2023-06-26,112.03598022460938
2023-06-27,113.71820831298828
2023-06-28,112.56466674804688
2023-06-30,112.42047882080078
2023-07-03,112.94918823242188
2023-07-04,111.89178466796875
2023-07-05,111.65147399902344
2023-07-06,113.6701431274414
2023-07-07,114.05464172363281
2023-07-10,115.40042877197266
2023-07-11,115.20817565917969
2023-07-12,113.28562927246094
2023-07-13,112.80498504638672
2023-07-14,112.22824096679688
2023-07-17,112.37242126464844
2023-07-18,111.12277221679688
2023-07-19,111.69953155517578
2023-07-20,111.65147399902344
2023-07-21,114.34302520751953
2023-07-24,118.5726089477539
2023-07-25,118.9571304321289
2023-07-26,117.46715545654297
2023-07-27,116.98651123046875
2023-07-28,116.89039611816406
2023-07-31,119.4858169555664
2023-08-01,121.31222534179688
2023-08-02,119.00518798828125
2023-08-03,117.51522064208984
2023-08-04,121.16803741455078
2023-08-07,123.2828369140625
2023-08-08,122.17737579345703
2023-08-09,121.93705749511719
2023-08-10,121.36029052734375
2023-08-11,120.83158874511719
2023-08-14,120.25482940673828
2023-08-16,118.52455139160156
2023-08-17,120.73546600341797
2023-08-18,119.87032318115234
2023-08-21,119.0532455444336
2023-08-22,126.11857604980469
2023-08-23,125.97439575195312
2023-08-24,125.6860122680664
2023-08-25,123.52315521240234
2023-08-28,124.96504974365234
2023-08-29,124.53248596191406
2023-08-30,125.30149841308594
2023-08-31,124.1479721069336
2023-09-01,124.91698455810547
2023-09-04,128.18531799316406
2023-09-05,128.90626525878906
2023-09-06,129.48301696777344
2023-09-07,129.43495178222656
2023-09-08,129.41546630859375
2023-09-11,130.2444305419922
2023-09-12,121.85728454589844
2023-09-13,125.17313385009766
2023-09-14,130.82955932617188
2023-09-15,139.65554809570312
2023-09-18,139.65554809570312
2023-09-20,141.45977783203125
2023-09-21,135.5595245361328
2023-09-22,134.77931213378906
2023-09-25,136.58352661132812
2023-09-26,134.6818084716797
2023-09-27,135.60829162597656
2023-09-28,137.1199188232422
2023-09-29,137.02239990234375
2023-10-03,135.9496307373047
2023-10-04,132.29241943359375
2023-10-05,133.6577911376953
2023-10-06,135.99838256835938
2023-10-09,132.24368286132812
2023-10-10,134.53550720214844
2023-10-11,133.75531005859375
2023-10-12,134.38922119140625
2023-10-13,133.26768493652344
2023-10-16,138.77784729003906
2023-10-17,139.0216522216797
2023-10-18,139.9969024658203
2023-10-19,140.04566955566406
2023-10-20,145.4582977294922
2023-10-23,135.12066650390625
2023-10-25,133.12139892578125
2023-10-26,132.19491577148438
2023-10-27,133.36521911621094
2023-10-30,132.78005981445312
2023-10-31,135.41323852539062
2023-11-01,133.6577911376953
2023-11-02,134.6818084716797
2023-11-03,134.87686157226562
2023-11-06,137.6562957763672
2023-11-07,139.65554809570312
2023-11-08,141.16720581054688
2023-11-09,134.0478973388672
2023-11-10,134.63304138183594
2023-11-13,137.60755920410156
2023-11-15,139.80186462402344
2023-11-16,144.8243865966797
2023-11-17,148.18898010253906
2023-11-20,151.1634979248047
2023-11-21,160.81845092773438
2023-11-22,172.0825653076172
2023-11-23,169.8882598876953
2023-11-24,203.826904296875
2023-11-28,220.50364685058594
2023-11-29,226.25762939453125
2023-11-30,248.8833770751953
2023-12-01,225.5261688232422
2023-12-04,235.91258239746094
2023-12-05,226.3551483154297
2023-12-06,222.5516815185547
2023-12-07,230.84129333496094
2023-12-08,222.50291442871094
2023-12-11,222.50291442871094
2023-12-12,230.93881225585938
2023-12-13,229.18338012695312
2023-12-14,224.84352111816406
2023-12-15,218.69944763183594
2023-12-18,220.84498596191406
2023-12-19,219.86973571777344
2023-12-20,208.556884765625
2023-12-21,211.04376220703125
2023-12-22,212.165283203125
2023-12-26,207.48410034179688
2023-12-27,207.9717254638672
2023-12-28,208.16676330566406
2023-12-29,205.1435089111328
2024-01-01,211.23878479003906
2024-01-02,208.36181640625
2024-01-03,213.09176635742188
2024-01-04,222.307861328125
2024-01-05,223.52691650390625
2024-01-08,216.6026611328125
2024-01-09,215.8712158203125
2024-01-10,210.26356506347656
2024-01-11,208.3130645751953
2024-01-12,209.77593994140625
2024-01-15,211.5801239013672
2024-01-16,218.0655517578125
2024-01-17,217.28533935546875
2024-01-18,215.72494506835938
2024-01-19,236.8878173828125
2024-01-23,221.38137817382812
2024-01-24,229.71975708007812
2024-01-25,225.67247009277344
2024-01-29,231.71902465820312
2024-01-30,240.20367431640625
2024-01-31,237.22915649414062
2024-02-01,233.913330078125
2024-02-02,236.10765075683594
2024-02-05,259.0747375488281
2024-02-06,269.3148193359375
2024-02-07,266.0965270996094
2024-02-08,296.8655700683594
2024-02-09,283.74853515625
2024-02-12,240.6425323486328
2024-02-13,234.0596160888672
2024-02-14,244.73858642578125
2024-02-15,241.17893981933594
2024-02-16,278.7747802734375
2024-02-19,289.1123962402344
2024-02-20,272.3868713378906
2024-02-21,272.7770080566406
2024-02-22,275.4101257324219
2024-02-23,272.82574462890625
2024-02-26,259.0747375488281
2024-02-27,265.4626159667969
2024-02-28,250.68759155273438
2024-02-29,251.71160888671875
2024-03-01,262.1467590332031
2024-03-04,268.9734802246094
2024-03-05,265.75518798828125
2024-03-06,253.75962829589844
2024-03-07,251.41900634765625
2024-03-11,245.0799102783203
2024-03-12,234.74227905273438
2024-03-13,212.3115692138672
2024-03-14,229.1345977783203
2024-03-15,228.110595703125
2024-03-18,225.28236389160156
2024-03-19,218.21182250976562
2024-03-20,218.50439453125
2024-03-21,224.11209106445312
2024-03-22,226.5989532470703
2024-03-26,220.21109008789062
2024-03-27,225.28236389160156
2024-03-28,221.47891235351562
2024-04-01,233.81581115722656
2024-04-02,234.0596160888672
2024-04-03,233.2306365966797
2024-04-04,232.35292053222656
2024-04-05,233.2306365966797
2024-04-08,229.4759521484375
2024-04-09,226.74525451660156
2024-04-10,223.2343292236328
2024-04-12,219.1383056640625
2024-04-15,213.3843536376953
2024-04-16,216.06626892089844
2024-04-18,214.84722900390625
2024-04-19,213.53060913085938
2024-04-22,215.77369689941406
2024-04-23,219.18707275390625
2024-04-24,220.4548797607422
2024-04-25,221.28384399414062
2024-04-26,238.64328002929688
2024-04-29,246.68907165527344
2024-04-30,241.0326385498047
2024-05-02,233.27940368652344
2024-05-03,226.25762939453125
2024-05-06,222.1615753173828
2024-05-07,216.26132202148438
2024-05-08,217.43162536621094
2024-05-09,211.97024536132812
2024-05-10,214.6033935546875
2024-05-13,213.43310546875
2024-05-14,220.3573760986328
2024-05-15,227.91554260253906
2024-05-16,227.33041381835938
2024-05-17,227.0865936279297
2024-05-21,225.91627502441406
2024-05-22,239.32594299316406
2024-05-23,240.93511962890625
2024-05-24,233.0355987548828
2024-05-27,227.4766845703125
2024-05-28,225.8187713623047
2024-05-29,228.79327392578125
2024-05-30,223.13682556152344
2024-05-31,223.0880584716797
2024-06-03,232.4016876220703
2024-06-04,195.0496826171875
2024-06-05,204.16824340820312
2024-06-06,211.77517700195312
2024-06-07,215.52989196777344
2024-06-10,233.65000915527344
2024-06-11,234.87881469726562
2024-06-12,234.43020629882812
2024-06-13,235.78579711914062
2024-06-14,238.1068878173828
2024-06-18,236.81956481933594
2024-06-19,231.99208068847656
2024-06-20,244.8751220703125
2024-06-21,246.3184814453125
2024-06-24,239.3942108154297
2024-06-25,232.80152893066406
2024-06-26,234.16688537597656
2024-06-27,226.57945251464844
2024-06-28,231.07534790039062
2024-07-01,239.41372680664062
2024-07-02,236.23440551757812
2024-07-03,239.23817443847656
2024-07-04,249.50755310058594
2024-07-05,267.06201171875
2024-07-08,268.9930419921875
2024-07-09,264.5946350097656
2024-07-10,269.27581787109375
2024-07-11,279.71099853515625
2024-07-12,280.9105224609375
2024-07-15,278.52117919921875
2024-07-16,282.7440185546875
2024-07-18,273.4986572265625
2024-07-19,258.6358947753906
2024-07-22,264.1167907714844
2024-07-23,249.0979461669922
2024-07-24,253.84742736816406
2024-07-25,252.04319763183594
2024-07-26,284.50921630859375
2024-07-29,273.3426208496094
2024-07-30,278.5699768066406
2024-07-31,285.6307678222656
2024-08-01,272.92327880859375
2024-08-02,272.0455627441406
2024-08-05,254.6373748779297
2024-08-06,247.42050170898438
2024-08-07,256.8804016113281
2024-08-08,253.8571319580078
2024-08-09,245.51878356933594
2024-08-12,240.6425323486328
2024-08-13,232.88931274414062
2024-08-14,231.08509826660156
2024-08-16,232.3041534423828
2024-08-19,245.7138214111328
2024-08-20,252.39425659179688
2024-08-21,266.6329040527344
2024-08-22,261.95172119140625
2024-08-23,257.7093811035156
2024-08-26,258.197021484375
2024-08-27,262.39056396484375
2024-08-28,263.41461181640625
2024-08-29,255.51507568359375
2024-08-30,258.2945251464844
2024-09-02,258.4408264160156
2024-09-03,261.02520751953125
2024-09-04,255.56382751464844
2024-09-05,257.9044494628906
2024-09-06,245.33306884765625
2024-09-09,252.65570068359375
2024-09-10,243.26898193359375
2024-09-11,233.68563842773438
2024-09-12,240.46768188476562
2024-09-13,240.36940002441406
2024-09-16,236.78179931640625
2024-09-17,236.04461669921875
2024-09-18,229.7048797607422
2024-09-19,229.16427612304688
2024-09-20,229.016845703125
2024-09-23,232.55531311035156
2024-09-24,230.09805297851562
2024-09-25,233.78395080566406
2024-09-26,231.81814575195312
2024-09-27,229.45916748046875
2024-09-30,226.5104522705078
2024-10-01,227.93563842773438
2024-10-03,221.93994140625
2024-10-04,215.88523864746094
2024-10-07,201.64292907714844
2024-10-08,204.9848175048828
2024-10-09,210.60704040527344
2024-10-10,207.26515197753906
2024-10-11,206.09548950195312
2024-10-14,212.34677124023438
2024-10-15,209.6634521484375
2024-10-16,208.22840881347656
2024-10-17,205.00448608398438
2024-10-18,205.70233154296875
2024-10-21,203.92327880859375
2024-10-22,190.94894409179688
2024-10-23,194.4480743408203
2024-10-24,194.76260375976562
2024-10-25,187.07630920410156
2024-10-28,190.45748901367188
2024-10-29,193.15065002441406
2024-10-30,196.64979553222656
2024-10-31,192.59039306640625
2024-11-01,196.14849853515625
2024-11-04,186.44723510742188
2024-11-05,186.50621032714844
2024-11-06,190.3788604736328
2024-11-07,189.8284454345703
2024-11-08,182.12245178222656
2024-11-11,181.66049194335938
2024-11-12,177.974609375
2024-11-13,171.26136779785156
2024-11-14,173.04042053222656
2024-11-18,172.1951141357422
2024-11-19,173.4434051513672
2024-11-21,167.64427185058594
2024-11-22,171.9493865966797
2024-11-25,177.31605529785156
2024-11-26,185.99508666992188
2024-11-27,187.7250213623047
2024-11-28,190.34938049316406
2024-11-29,191.0865478515625
2024-12-02,192.0694580078125
2024-12-03,194.1138916015625
2024-12-04,200.74851989746094
2024-12-05,201.19081115722656
2024-12-06,202.43911743164062
2024-12-09,204.70960998535156
2024-12-10,202.86175537109375
2024-12-11,206.4395294189453
2024-12-12,202.78311157226562
2024-12-13,198.62542724609375
2024-12-16,209.79122924804688
2024-12-17,204.2279815673828
2024-12-18,204.03140258789062
2024-12-19,201.849365234375
2024-12-20,210.43995666503906
2024-12-23,198.7925262451172
2024-12-24,194.625
2024-12-26,203.07798767089844
2024-12-27,204.13954162597656
2024-12-30,195.97158813476562
2024-12-31,199.0579071044922
2025-01-01,203.1664581298828
2025-01-02,201.46603393554688
2025-01-03,201.1613311767578
2025-01-06,191.11602783203125
2025-01-07,194.56602478027344
2025-01-08,191.19467163085938
2025-01-09,192.1579132080078
2025-01-10,185.52330017089844
2025-01-13,171.09426879882812
2025-01-14,187.49893188476562
2025-01-15,184.37330627441406
2025-01-16,188.48184204101562
2025-01-17,189.97586059570312
2025-01-20,192.2856903076172
2025-01-21,187.38099670410156
2025-01-22,183.0955352783203
2025-01-23,187.17457580566406
2025-01-24,181.7292938232422
2025-01-27,171.18272399902344
2025-01-28,167.4378662109375
2025-01-29,170.95664978027344
2025-01-30,174.72117614746094
2025-01-31,178.7412567138672
2025-02-01,175.88101196289062
2025-02-03,170.89767456054688
2025-02-04,173.65963745117188
2025-02-05,174.9963836669922
2025-02-06,174.7899932861328
2025-02-07,173.06991577148438
2025-02-10,168.705810546875
2025-02-11,161.5305938720703
2025-02-12,159.3682098388672
2025-02-13,159.3878631591797
2025-02-14,152.81222534179688
2025-02-17,150.56137084960938
2025-02-18,151.24942016601562
2025-02-19,155.53488159179688
2025-02-20,158.28700256347656
2025-02-21,157.66778564453125
2025-02-24,153.8442840576172
2025-02-25,153.46095275878906
2025-02-27,148.82164001464844
2025-02-28,139.6806182861328
2025-03-03,140.46694946289062
2025-03-04,141.3024139404297
2025-03-05,146.4528350830078
2025-03-06,147.0917205810547
2025-03-07,149.38189697265625
2025-03-10,144.52633666992188
2025-03-11,144.23147583007812
2025-03-12,142.09857177734375
2025-03-13,141.67591857910156
2025-03-17,139.72976684570312
2025-03-18,139.72976684570312
2025-03-19,150.2566680908203
2025-03-20,150.75796508789062
2025-03-21,162.2186279296875
2025-03-24,162.74940490722656
2025-03-25,157.95281982421875
2025-03-26,155.64300537109375
2025-03-27,155.5152130126953
2025-03-28,151.87847900390625
2025-04-01,155.28915405273438
2025-04-02,156.27206420898438
2025-04-03,161.09811401367188
2025-04-04,152.32077026367188
2025-04-07,147.54385375976562
2025-04-08,154.483154296875
2025-04-09,152.3895721435547
2025-04-11,153.60838317871094
2025-04-15,158.57205200195312
2025-04-16,163.94854736328125
2025-04-17,169.54129028320312
2025-04-21,169.767333984375
2025-04-22,169.12844848632812
2025-04-23,171.47760009765625
2025-04-24,171.44810485839844
2025-04-25,165.6489715576172
2025-04-28,167.82118225097656
2025-04-29,168.36178588867188
2025-04-30,169.12844848632812
2025-05-02,167.88998413085938
2025-05-05,167.57546997070312
2025-05-06,163.07376098632812
2025-05-07,163.31948852539062
2025-05-08,162.2481231689453
2025-05-09,157.61863708496094
2025-05-12,165.7079315185547
2025-05-13,170.33743286132812
2025-05-14,169.68870544433594
2025-05-15,171.8904266357422
2025-05-16,175.96946716308594
2025-05-19,178.2104949951172
2025-05-20,171.68399047851562
2025-05-21,176.10707092285156
2025-05-22,173.6006622314453
2025-05-23,179.33099365234375
2025-05-26,181.22801208496094
2025-05-27,179.51776123046875
2025-05-28,182.9579315185547
2025-05-29,183.88186645507812
2025-05-30,183.2724609375
2025-06-02,184.69766235351562
2025-06-03,181.34596252441406
2025-06-04,182.515625
2025-06-05,185.44467163085938
2025-06-06,188.8160400390625
2025-06-09,188.87501525878906
2025-06-10,191.2634735107422
2025-06-11,195.5194549560547
2025-06-12,188.1083526611328
