Date,HDFCLIFE
2021-09-15,734.6006469726562
2021-09-16,743.3118896484375
2021-09-17,736.0279541015625
2021-09-20,718.7037963867188
2021-09-21,724.2651977539062
2021-09-22,721.5582885742188
2021-09-23,713.2900390625
2021-09-24,714.4219360351562
2021-09-27,709.6971435546875
2021-09-28,714.4219360351562
2021-09-29,723.2316284179688
2021-09-30,711.0753173828125
2021-10-01,718.0147705078125
2021-10-04,715.2587890625
2021-10-05,721.6567993164062
2021-10-06,714.2742919921875
2021-10-07,713.9789428710938
2021-10-08,710.7799682617188
2021-10-11,706.0552368164062
2021-10-12,692.3731689453125
2021-10-13,689.9124145507812
2021-10-14,682.9236450195312
2021-10-18,692.5699462890625
2021-10-19,691.7825317382812
2021-10-20,692.3731689453125
2021-10-21,683.661865234375
2021-10-22,679.9214477539062
2021-10-25,672.5390014648438
2021-10-26,679.232421875
2021-10-27,682.9728393554688
2021-10-28,672.391357421875
2021-10-29,669.7828369140625
2021-11-01,678.9862670898438
2021-11-02,681.7916870117188
2021-11-03,681.4470825195312
2021-11-04,685.4828491210938
2021-11-08,692.2254638671875
2021-11-09,695.3753051757812
2021-11-10,695.424560546875
2021-11-11,691.585693359375
2021-11-12,709.3034057617188
2021-11-15,703.3975830078125
2021-11-16,702.4132080078125
2021-11-17,699.9031982421875
2021-11-18,693.4559326171875
2021-11-22,678.0512084960938
2021-11-23,684.4985961914062
2021-11-24,676.4271240234375
2021-11-25,678.0020141601562
2021-11-26,660.1365356445312
2021-11-29,672.9327392578125
2021-11-30,670.12744140625
2021-12-01,682.9728393554688
2021-12-02,694.2433471679688
2021-12-03,680.118408203125
2021-12-06,673.4741821289062
2021-12-07,683.51416015625
2021-12-08,675.6396484375
2021-12-09,672.4406127929688
2021-12-10,674.0154418945312
2021-12-13,663.8277587890625
2021-12-14,659.0045776367188
2021-12-15,662.302001953125
2021-12-16,659.0045776367188
2021-12-17,646.3067626953125
2021-12-20,623.6672973632812
2021-12-21,628.7366333007812
2021-12-22,629.86865234375
2021-12-23,630.4591674804688
2021-12-24,627.3585205078125
2021-12-27,629.7210083007812
2021-12-28,632.23095703125
2021-12-29,634.642578125
2021-12-30,630.8529052734375
2021-12-31,639.3673095703125
2022-01-03,640.3023681640625
2022-01-04,642.910888671875
2022-01-05,643.3046264648438
2022-01-06,636.7589111328125
2022-01-07,649.9487915039062
2022-01-10,652.5572509765625
2022-01-11,647.83251953125
2022-01-12,662.69580078125
2022-01-13,659.8412475585938
2022-01-14,660.9240112304688
2022-01-17,663.5816650390625
2022-01-18,658.6107788085938
2022-01-19,645.765380859375
2022-01-20,639.2688598632812
2022-01-21,631.394287109375
2022-01-24,617.7614135742188
2022-01-25,620.9112548828125
2022-01-27,611.7571411132812
2022-01-28,610.7235717773438
2022-01-31,612.6921997070312
2022-02-01,614.1195068359375
2022-02-02,634.052001953125
2022-02-03,624.4548950195312
2022-02-04,614.5623779296875
2022-02-07,593.7930908203125
2022-02-08,591.0370483398438
2022-02-09,590.791015625
2022-02-10,596.74609375
2022-02-11,586.0169677734375
2022-02-14,548.5634765625
2022-02-15,564.6079711914062
2022-02-16,577.1580200195312
2022-02-17,583.3101196289062
2022-02-18,581.6859741210938
2022-02-21,572.876220703125
2022-02-22,563.7713623046875
2022-02-23,560.1292724609375
2022-02-24,524.5951538085938
2022-02-25,530.4519653320312
2022-02-28,514.998046875
2022-03-02,552.0086059570312
2022-03-03,523.4140625
2022-03-04,513.3246459960938
2022-03-07,495.60687255859375
2022-03-08,505.00714111328125
2022-03-09,506.6313171386719
2022-03-10,513.1278076171875
2022-03-11,510.6669616699219
2022-03-14,504.41656494140625
2022-03-15,496.7880859375
2022-03-16,509.19049072265625
2022-03-17,521.8390502929688
2022-03-21,514.1613159179688
2022-03-22,521.0023803710938
2022-03-23,517.6064453125
2022-03-24,514.1613159179688
2022-03-25,511.4052429199219
2022-03-28,504.564208984375
2022-03-29,514.8010864257812
2022-03-30,533.798583984375
2022-03-31,529.762939453125
2022-04-01,541.722412109375
2022-04-04,562.8361206054688
2022-04-05,560.7199096679688
2022-04-06,547.13623046875
2022-04-07,550.2368774414062
2022-04-08,555.9458618164062
2022-04-11,558.505126953125
2022-04-12,553.4850463867188
2022-04-13,555.9951171875
2022-04-18,565.2969970703125
2022-04-19,538.129638671875
2022-04-20,550.5321044921875
2022-04-21,561.99951171875
2022-04-22,545.3644409179688
2022-04-25,531.5347290039062
2022-04-26,541.2302856445312
2022-04-27,539.0647583007812
2022-04-28,562.4424438476562
2022-04-29,573.27001953125
2022-05-02,570.760009765625
2022-05-04,558.7020263671875
2022-05-05,560.8182983398438
2022-05-06,557.077880859375
2022-05-09,555.0108032226562
2022-05-10,550.4336547851562
2022-05-11,554.7153930664062
2022-05-12,538.6709594726562
2022-05-13,542.1161499023438
2022-05-16,541.0827026367188
2022-05-17,546.15185546875
2022-05-18,541.3778686523438
2022-05-19,520.411865234375
2022-05-20,536.1610107421875
2022-05-23,542.5099487304688
2022-05-24,544.2325439453125
2022-05-25,560.178466796875
2022-05-26,568.9881591796875
2022-05-27,588.7238159179688
2022-05-30,599.3545532226562
2022-05-31,591.2111206054688
2022-06-01,599.3052978515625
2022-06-02,600.0455322265625
2022-06-03,594.9126586914062
2022-06-06,598.2687377929688
2022-06-07,597.4791259765625
2022-06-08,592.1983032226562
2022-06-09,597.0843505859375
2022-06-10,585.4367065429688
2022-06-13,574.4801635742188
2022-06-14,565.0042114257812
2022-06-15,572.25927734375
2022-06-16,563.1780395507812
2022-06-17,543.6832885742188
2022-06-20,546.0029296875
2022-06-21,557.1569213867188
2022-06-22,544.67041015625
2022-06-23,550.8889770507812
2022-06-24,554.1957397460938
2022-06-27,550.7902221679688
2022-06-28,558.6375122070312
2022-06-29,534.2567138671875
2022-06-30,542.8936157226562
2022-07-01,558.1439819335938
2022-07-04,566.879638671875
2022-07-05,557.5516967773438
2022-07-06,550.2473754882812
2022-07-07,547.4342041015625
2022-07-08,538.3037109375
2022-07-11,539.5869750976562
2022-07-12,532.776123046875
2022-07-13,532.5292358398438
2022-07-14,530.2096557617188
2022-07-15,532.9241333007812
2022-07-18,535.7373657226562
2022-07-19,528.9758911132812
2022-07-20,518.4140625
2022-07-21,522.2636108398438
2022-07-22,528.08740234375
2022-07-25,519.9440307617188
2022-07-26,515.79833984375
2022-07-27,514.5150756835938
2022-07-28,524.7313842773438
2022-07-29,548.3226318359375
2022-08-01,538.9946899414062
2022-08-02,531.542236328125
2022-08-03,528.4329223632812
2022-08-04,527.98876953125
2022-08-05,532.2825317382812
2022-08-08,529.8148803710938
2022-08-10,533.9112548828125
2022-08-11,534.5527954101562
2022-08-12,537.908935546875
2022-08-16,563.2274169921875
2022-08-17,581.7351684570312
2022-08-18,579.1688232421875
2022-08-19,569.1993408203125
2022-08-22,559.3284912109375
2022-08-23,558.538818359375
2022-08-24,559.3284912109375
2022-08-25,563.671630859375
2022-08-26,559.5753173828125
2022-08-29,553.7021484375
2022-08-30,567.76806640625
2022-09-01,568.162841796875
2022-09-02,567.4225463867188
2022-09-05,566.2380981445312
2022-09-06,566.0900268554688
2022-09-07,569.4954223632812
2022-09-08,576.7997436523438
2022-09-09,568.5083618164062
2022-09-12,571.0747680664062
2022-09-13,579.4649047851562
2022-09-14,568.9031372070312
2022-09-15,559.4271850585938
2022-09-16,539.6856079101562
2022-09-19,541.0181274414062
2022-09-20,552.5177001953125
2022-09-21,544.275634765625
2022-09-22,538.7479248046875
2022-09-23,532.47998046875
2022-09-26,515.9956665039062
2022-09-27,514.1202392578125
2022-09-28,507.802978515625
2022-09-29,521.1778564453125
2022-09-30,523.5962524414062
2022-10-03,511.99810791015625
2022-10-04,525.0768432617188
2022-10-06,522.806640625
2022-10-07,520.042724609375
2022-10-10,526.3107299804688
2022-10-11,515.79833984375
2022-10-12,519.7959594726562
2022-10-13,513.9229125976562
2022-10-14,516.2425537109375
2022-10-17,516.9827880859375
2022-10-18,524.385986328125
2022-10-19,524.6819458007812
2022-10-20,530.2590942382812
2022-10-21,534.9476928710938
2022-10-24,534.5527954101562
2022-10-25,526.5574951171875
2022-10-27,526.11328125
2022-10-28,523.250732421875
2022-10-31,533.467041015625
2022-11-01,537.5140380859375
2022-11-02,535.2437744140625
2022-11-03,538.3531494140625
2022-11-04,532.3318481445312
2022-11-07,529.0745239257812
2022-11-09,524.8794555664062
2022-11-10,521.4246215820312
2022-11-11,535.6386108398438
2022-11-14,531.8876342773438
2022-11-15,526.0146484375
2022-11-16,521.2765502929688
2022-11-17,524.3365478515625
2022-11-18,524.6819458007812
2022-11-21,525.4716186523438
2022-11-22,532.9734497070312
2022-11-23,540.573974609375
2022-11-24,565.1522827148438
2022-11-25,579.0206909179688
2022-11-28,578.4285278320312
2022-11-29,577.2932739257812
2022-11-30,582.9690551757812
2022-12-01,588.7434692382812
2022-12-02,582.228759765625
2022-12-05,581.291015625
2022-12-06,579.2180786132812
2022-12-07,574.2827758789062
2022-12-08,570.038330078125
2022-12-09,572.1111450195312
2022-12-12,569.05126953125
2022-12-13,574.8256225585938
2022-12-14,572.8514404296875
2022-12-15,572.7034912109375
2022-12-16,567.76806640625
2022-12-19,576.8985595703125
2022-12-20,572.30859375
2022-12-21,567.9654541015625
2022-12-22,570.3837890625
2022-12-23,558.1439819335938
2022-12-26,561.9442749023438
2022-12-27,562.4378051757812
2022-12-28,560.8585205078125
2022-12-29,563.6222534179688
2022-12-30,558.9336547851562
2023-01-02,562.931396484375
2023-01-03,587.9044189453125
2023-01-04,590.8656005859375
2023-01-05,601.5755004882812
2023-01-06,603.7470703125
2023-01-09,600.5884399414062
2023-01-10,592.4450073242188
2023-01-11,592.0994873046875
2023-01-12,590.6682739257812
2023-01-13,596.6893920898438
2023-01-16,596.3933715820312
2023-01-17,601.5755004882812
2023-01-18,593.2839965820312
2023-01-19,597.4297485351562
2023-01-20,582.919677734375
2023-01-23,581.587158203125
2023-01-24,581.9325561523438
2023-01-25,577.49072265625
2023-01-27,580.1065673828125
2023-01-30,580.3533325195312
2023-01-31,571.3709106445312
2023-02-01,509.036865234375
2023-02-02,486.333984375
2023-02-03,482.5830993652344
2023-02-06,475.8215637207031
2023-02-07,476.7099914550781
2023-02-08,501.9792175292969
2023-02-09,511.94873046875
2023-02-10,515.79833984375
2023-02-13,507.852294921875
2023-02-14,505.4339599609375
2023-02-15,512.3928833007812
2023-02-16,507.9510192871094
2023-02-17,497.73480224609375
2023-02-20,501.386962890625
2023-02-21,494.57611083984375
2023-02-22,488.0614013671875
2023-02-23,480.5596008300781
2023-02-24,476.6112976074219
2023-02-27,482.38568115234375
2023-02-28,482.484375
2023-03-01,483.422119140625
2023-03-02,476.5618591308594
2023-03-03,483.61956787109375
2023-03-06,483.81695556640625
2023-03-08,488.8017272949219
2023-03-09,484.9027404785156
2023-03-10,483.9156494140625
2023-03-13,472.76165771484375
2023-03-14,464.4701843261719
2023-03-15,460.669921875
2023-03-16,455.4383850097656
2023-03-17,465.1611328125
2023-03-20,459.2386779785156
2023-03-21,476.5125732421875
2023-03-22,491.02264404296875
2023-03-23,492.1083984375
2023-03-24,485.8898010253906
2023-03-27,486.58074951171875
2023-03-28,483.37274169921875
2023-03-29,489.5419921875
2023-03-31,492.7500305175781
2023-04-03,497.19189453125
2023-04-05,501.1895446777344
2023-04-06,508.0003967285156
2023-04-10,507.0626525878906
2023-04-11,506.9145812988281
2023-04-12,510.369384765625
2023-04-13,524.9781494140625
2023-04-17,526.5081787109375
2023-04-18,525.4223022460938
2023-04-19,518.0192260742188
2023-04-20,523.3987426757812
2023-04-21,506.6678161621094
2023-04-24,540.4752807617188
2023-04-25,522.9052734375
2023-04-26,524.7313842773438
2023-04-27,511.1590576171875
2023-04-28,522.9052734375
2023-05-02,537.4647216796875
2023-05-03,531.7396240234375
2023-05-04,539.4388427734375
2023-05-05,532.7266845703125
2023-05-08,542.449462890625
2023-05-09,544.9171752929688
2023-05-10,555.3802490234375
2023-05-11,560.06884765625
2023-05-12,553.4061279296875
2023-05-15,552.073486328125
2023-05-16,552.2708129882812
2023-05-17,552.8630981445312
2023-05-18,554.2943725585938
2023-05-19,550.3954467773438
2023-05-22,559.6740112304688
2023-05-23,555.4295654296875
2023-05-24,558.6869506835938
2023-05-25,564.6587524414062
2023-05-26,569.7421875
2023-05-29,571.5682373046875
2023-05-30,577.5895385742188
2023-05-31,584.6964721679688
2023-06-01,574.6776123046875
2023-06-02,568.9525146484375
2023-06-05,566.731689453125
2023-06-06,572.2098999023438
2023-06-07,586.7693481445312
2023-06-08,586.2264404296875
2023-06-09,574.18408203125
2023-06-12,576.8491821289062
2023-06-13,577.2439575195312
2023-06-14,577.49072265625
2023-06-15,570.679931640625
2023-06-16,603.6580200195312
2023-06-19,620.4937133789062
2023-06-20,637.47802734375
2023-06-21,636.28955078125
2023-06-22,632.8233642578125
2023-06-23,620.8403930664062
2023-06-26,624.157958984375
2023-06-27,660.7508544921875
2023-06-28,645.648193359375
2023-06-30,644.9054565429688
2023-07-03,644.4103393554688
2023-07-04,640.74609375
2023-07-05,667.0888671875
2023-07-06,654.75927734375
2023-07-07,651.73876953125
2023-07-10,661.7907104492188
2023-07-11,666.049072265625
2023-07-12,665.207275390625
2023-07-13,674.0213012695312
2023-07-14,663.5733032226562
2023-07-17,660.7012939453125
2023-07-18,650.2036743164062
2023-07-19,652.6795654296875
2023-07-20,654.6602172851562
2023-07-21,641.0431518554688
2023-07-24,646.8366088867188
2023-07-25,645.4996337890625
2023-07-26,652.23388671875
2023-07-27,656.0467529296875
2023-07-28,652.9271850585938
2023-07-31,640.5974731445312
2023-08-01,636.537109375
2023-08-02,636.6361694335938
2023-08-03,626.5843505859375
2023-08-04,635.992431640625
2023-08-07,642.5286865234375
2023-08-08,639.2110595703125
2023-08-09,639.5576171875
2023-08-10,633.813720703125
2023-08-11,627.4755859375
2023-08-14,626.6338500976562
2023-08-16,619.1072998046875
2023-08-17,622.3258056640625
2023-08-18,619.8995361328125
2023-08-21,619.1072998046875
2023-08-22,629.703857421875
2023-08-23,627.0794677734375
2023-08-24,624.4055786132812
2023-08-25,622.226806640625
2023-08-28,621.2860107421875
2023-08-29,628.7630004882812
2023-08-30,630.8922119140625
2023-08-31,638.5177612304688
2023-09-01,635.1505737304688
2023-09-04,633.8632202148438
2023-09-05,634.7545166015625
2023-09-06,641.2907104492188
2023-09-07,650.4017944335938
2023-09-08,651.0950317382812
2023-09-11,662.1868286132812
2023-09-12,654.5612182617188
2023-09-13,643.9151611328125
2023-09-14,639.2110595703125
2023-09-15,638.6663818359375
2023-09-18,653.5708618164062
2023-09-20,641.9344482421875
2023-09-21,638.0226440429688
2023-09-22,643.17236328125
2023-09-25,635.8934326171875
2023-09-26,638.0226440429688
2023-09-27,641.9344482421875
2023-09-28,628.5650024414062
2023-09-29,631.2388916015625
2023-10-03,627.4260864257812
2023-10-04,619.453857421875
2023-10-05,618.3150024414062
2023-10-06,624.8017578125
2023-10-09,609.2039794921875
2023-10-10,615.2449340820312
2023-10-11,615.4925537109375
2023-10-12,618.6121215820312
2023-10-13,619.206298828125
2023-10-16,623.9598999023438
2023-10-17,635.5962524414062
2023-10-18,638.765380859375
2023-10-19,632.8233642578125
2023-10-20,633.76416015625
2023-10-23,619.206298828125
2023-10-25,610.4913330078125
2023-10-26,599.9937744140625
2023-10-27,602.7667846679688
2023-10-30,601.7268676757812
2023-10-31,612.3729858398438
2023-11-01,614.0565185546875
2023-11-02,613.3138427734375
2023-11-03,616.0867309570312
2023-11-06,615.7896118164062
2023-11-07,616.433349609375
2023-11-08,612.7691040039062
2023-11-09,615.343994140625
2023-11-10,620.6918334960938
2023-11-13,615.046875
2023-11-15,630.0009155273438
2023-11-16,628.8126220703125
2023-11-17,645.4996337890625
2023-11-20,646.0938720703125
2023-11-21,661.4440307617188
2023-11-22,662.0382080078125
2023-11-23,658.5720825195312
2023-11-24,661.5430297851562
2023-11-28,666.7918090820312
2023-11-29,669.1192016601562
2023-11-30,684.0731811523438
2023-12-01,675.5563354492188
2023-12-04,668.4259033203125
2023-12-05,666.2471923828125
2023-12-06,670.8026733398438
2023-12-07,671.7434692382812
2023-12-08,664.7616577148438
2023-12-11,665.9995727539062
2023-12-12,700.5126953125
2023-12-13,691.451171875
2023-12-14,677.9330444335938
2023-12-15,666.5936889648438
2023-12-18,665.751953125
2023-12-19,659.6119384765625
2023-12-20,637.8740844726562
2023-12-21,637.97314453125
2023-12-22,633.6651611328125
2023-12-26,631.8330078125
2023-12-27,637.5769653320312
2023-12-28,641.8353881835938
2023-12-29,640.448974609375
2024-01-01,642.4296264648438
2024-01-02,639.2605590820312
2024-01-03,631.040771484375
2024-01-04,641.6868896484375
2024-01-05,640.4984130859375
2024-01-08,639.6071166992188
2024-01-09,634.7050170898438
2024-01-10,638.7158203125
2024-01-11,637.7750244140625
2024-01-12,631.4368896484375
2024-01-15,608.5106811523438
2024-01-16,605.3416137695312
2024-01-17,600.736572265625
2024-01-18,601.9249877929688
2024-01-19,609.9467163085938
2024-01-23,580.4843139648438
2024-01-24,576.0277099609375
2024-01-25,573.4033813476562
2024-01-29,572.9577026367188
2024-01-30,569.4420166015625
2024-01-31,571.0265502929688
2024-02-01,581.425048828125
2024-02-02,573.205322265625
2024-02-05,557.9046020507812
2024-02-06,587.0204467773438
2024-02-07,599.3005981445312
2024-02-08,585.9805908203125
2024-02-09,578.3550415039062
2024-02-12,571.6207275390625
2024-02-13,583.8513793945312
2024-02-14,579.6919555664062
2024-02-15,579.4443359375
2024-02-16,586.7233276367188
2024-02-19,579.54345703125
2024-02-20,582.2669067382812
2024-02-21,571.868408203125
2024-02-22,569.095458984375
2024-02-23,575.0869140625
2024-02-26,570.7789306640625
2024-02-27,575.9782104492188
2024-02-28,574.9879150390625
2024-02-29,576.3743896484375
2024-03-01,584.2474975585938
2024-03-04,604.4007568359375
2024-03-05,601.825927734375
2024-03-06,608.0155639648438
2024-03-07,615.938232421875
2024-03-11,614.8488159179688
2024-03-12,615.5420532226562
2024-03-13,604.1531982421875
2024-03-14,616.2352905273438
2024-03-15,626.2376708984375
2024-03-18,627.9707641601562
2024-03-19,626.38623046875
2024-03-20,620.3451538085938
2024-03-21,616.2352905273438
2024-03-22,617.8197631835938
2024-03-26,620.8403930664062
2024-03-27,620.295654296875
2024-03-28,627.22802734375
2024-04-01,628.614501953125
2024-04-02,625.7920532226562
2024-04-03,618.0673828125
2024-04-04,616.3838500976562
2024-04-05,623.3162231445312
2024-04-08,628.4658813476562
2024-04-09,627.8222045898438
2024-04-10,615.4925537109375
2024-04-12,612.5215454101562
2024-04-15,607.0252075195312
2024-04-16,598.7559204101562
2024-04-18,599.7957763671875
2024-04-19,595.7353515625
2024-04-22,600.0928955078125
2024-04-23,595.3392944335938
2024-04-24,588.4564208984375
2024-04-25,588.9515991210938
2024-04-26,582.167724609375
2024-04-29,569.541015625
2024-04-30,578.0083618164062
2024-05-02,570.7789306640625
2024-05-03,560.4299926757812
2024-05-06,549.684814453125
2024-05-07,547.0108642578125
2024-05-08,545.1293334960938
2024-05-09,534.3346557617188
2024-05-10,543.2476196289062
2024-05-13,554.2404174804688
2024-05-14,556.1220092773438
2024-05-15,550.5761108398438
2024-05-16,561.56884765625
2024-05-17,564.6884155273438
2024-05-21,560.1328735351562
2024-05-22,554.983154296875
2024-05-23,560.1824340820312
2024-05-24,559.6376342773438
2024-05-27,558.7959594726562
2024-05-28,572.8587036132812
2024-05-29,556.4191284179688
2024-05-30,545.4263916015625
2024-05-31,544.5350952148438
2024-06-03,544.7826538085938
2024-06-04,529.2839965820312
2024-06-05,546.6148071289062
2024-06-06,549.8829345703125
2024-06-07,557.5084838867188
2024-06-10,563.6981201171875
2024-06-11,566.1738891601562
2024-06-12,567.1642456054688
2024-06-13,587.76318359375
2024-06-14,592.5662841796875
2024-06-18,595.3887939453125
2024-06-19,590.4370727539062
2024-06-20,584.39599609375
2024-06-21,577.2910766601562
2024-06-24,575.8502197265625
2024-06-25,587.2280883789062
2024-06-26,585.3400268554688
2024-06-27,589.5136108398438
2024-06-28,591.30224609375
2024-07-01,596.9663696289062
2024-07-02,586.0853271484375
2024-07-03,592.3953857421875
2024-07-04,600.146240234375
2024-07-05,603.5247802734375
2024-07-08,616.989501953125
2024-07-09,619.72216796875
2024-07-10,628.7648315429688
2024-07-11,630.25537109375
2024-07-12,631.5471801757812
2024-07-15,634.0314331054688
2024-07-16,642.6766357421875
2024-07-18,644.8131103515625
2024-07-19,631.89501953125
2024-07-22,633.3856201171875
2024-07-23,639.894287109375
2024-07-24,668.5625610351562
2024-07-25,678.8474731445312
2024-07-26,698.920166015625
2024-07-29,692.4611206054688
2024-07-30,692.8088989257812
2024-07-31,710.9937133789062
2024-08-01,709.1055908203125
2024-08-02,702.9447021484375
2024-08-05,706.4226684570312
2024-08-06,675.3197631835938
2024-08-07,691.8649291992188
2024-08-08,705.8760375976562
2024-08-09,697.9761962890625
2024-08-12,698.02587890625
2024-08-13,680.6857299804688
2024-08-14,682.0272216796875
2024-08-16,685.0580444335938
2024-08-19,681.38134765625
2024-08-20,706.12451171875
2024-08-21,719.9866333007812
2024-08-22,721.427490234375
2024-08-23,724.4086303710938
2024-08-26,721.0797729492188
2024-08-27,734.8921508789062
2024-08-28,737.4260864257812
2024-08-29,732.2589111328125
2024-08-30,734.0475463867188
2024-09-02,740.60595703125
2024-09-03,753.9712524414062
2024-09-04,754.0209350585938
2024-09-05,747.1146850585938
2024-09-06,733.7494506835938
2024-09-09,731.1658325195312
2024-09-10,698.4730834960938
2024-09-11,695.7403564453125
2024-09-12,710.0496215820312
2024-09-13,700.9573364257812
2024-09-16,696.9328002929688
2024-09-17,694.4982299804688
2024-09-18,694.3988647460938
2024-09-19,697.0818481445312
2024-09-20,706.621337890625
2024-09-23,722.9180908203125
2024-09-24,716.1609497070312
2024-09-25,712.0370483398438
2024-09-26,724.9551391601562
2024-09-27,725.6011352539062
2024-09-30,713.4779663085938
2024-10-01,705.72705078125
2024-10-03,697.8270874023438
2024-10-04,704.3358154296875
2024-10-07,701.4044189453125
2024-10-08,705.6276245117188
2024-10-09,712.7822875976562
2024-10-10,719.0923461914062
2024-10-11,719.291015625
2024-10-14,735.935546875
2024-10-15,709.7515258789062
2024-10-16,722.2224731445312
2024-10-17,721.5269165039062
2024-10-18,737.77392578125
2024-10-21,741.1524658203125
2024-10-22,723.6137084960938
2024-10-23,719.1917114257812
2024-10-24,710.3477172851562
2024-10-25,704.9818115234375
2024-10-28,713.726318359375
2024-10-29,737.7243041992188
2024-10-30,722.4708862304688
2024-10-31,715.6144409179688
2024-11-01,719.1420288085938
2024-11-04,706.3729248046875
2024-11-05,712.7326049804688
2024-11-06,704.2365112304688
2024-11-07,707.2175903320312
2024-11-08,704.0377807617188
2024-11-11,700.9075927734375
2024-11-12,695.59130859375
2024-11-13,680.7354736328125
2024-11-14,689.6290283203125
2024-11-18,686.151123046875
2024-11-19,676.11474609375
2024-11-21,670.152587890625
2024-11-22,683.8656005859375
2024-11-25,680.4869995117188
2024-11-26,678.1021118164062
2024-11-27,676.2637939453125
2024-11-28,653.5577392578125
2024-11-29,653.607421875
2024-12-02,636.1679077148438
2024-12-03,630.0069580078125
2024-12-04,646.1546020507812
2024-12-05,639.099365234375
2024-12-06,632.4912109375
2024-12-09,637.7578125
2024-12-10,629.3113403320312
2024-12-11,630.6528930664062
2024-12-12,622.6038818359375
2024-12-13,628.5661010742188
2024-12-16,630.9509887695312
2024-12-17,622.8026733398438
2024-12-18,620.616455078125
2024-12-19,619.6227416992188
2024-12-20,619.8712158203125
2024-12-23,618.6290283203125
2024-12-24,618.5794067382812
2024-12-26,622.454833984375
2024-12-27,617.9832153320312
2024-12-30,613.5115356445312
2024-12-31,613.1636962890625
2025-01-01,613.3128051757812
2025-01-02,616.2442016601562
2025-01-03,619.0762329101562
2025-01-06,602.1336059570312
2025-01-07,615.946044921875
2025-01-08,614.1077270507812
2025-01-09,608.3442993164062
2025-01-10,604.816650390625
2025-01-13,595.97265625
2025-01-14,596.6682739257812
2025-01-15,590.4576416015625
2025-01-16,637.3603515625
2025-01-17,638.1553344726562
2025-01-20,630.056640625
2025-01-21,620.0699462890625
2025-01-22,614.3065185546875
2025-01-23,617.0888061523438
2025-01-24,617.1881713867188
2025-01-27,606.3568725585938
2025-01-28,607.6983642578125
2025-01-29,624.3925170898438
2025-01-30,630.156005859375
2025-01-31,634.0314331054688
2025-02-01,621.5604858398438
2025-02-03,617.486328125
2025-02-04,621.9580078125
2025-02-05,623.8956909179688
2025-02-06,627.9699096679688
2025-02-07,631.6962280273438
2025-02-10,631.6962280273438
2025-02-11,614.7039184570312
2025-02-12,625.1875
2025-02-13,625.6346435546875
2025-02-14,622.2560424804688
2025-02-17,619.32470703125
2025-02-18,615.0517578125
2025-02-19,618.9271850585938
2025-02-20,616.0950927734375
2025-02-21,618.9271850585938
2025-02-24,613.114013671875
2025-02-25,618.2315673828125
2025-02-27,614.5052490234375
2025-02-28,604.6676025390625
2025-03-03,614.1077270507812
2025-03-04,612.6171875
2025-03-05,617.28759765625
2025-03-06,614.356201171875
2025-03-07,621.2623901367188
2025-03-10,621.9580078125
2025-03-11,632.9384155273438
2025-03-12,628.0195922851562
2025-03-13,618.4800415039062
2025-03-17,625.8334350585938
2025-03-18,625.8334350585938
2025-03-19,660.3645629882812
2025-03-20,670.102783203125
2025-03-21,675.3197631835938
2025-03-24,675.6178588867188
2025-03-25,668.8606567382812
2025-03-26,664.1903686523438
2025-03-27,677.6052856445312
2025-03-28,681.38134765625
2025-04-01,688.5360107421875
2025-04-02,691.7655029296875
2025-04-03,688.5360107421875
2025-04-04,684.710205078125
2025-04-07,661.7557373046875
2025-04-08,681.4310302734375
2025-04-09,680.4869995117188
2025-04-11,681.2322998046875
2025-04-15,700.2616577148438
2025-04-16,711.5402221679688
2025-04-17,715.5150146484375
2025-04-21,707.7144775390625
2025-04-22,708.062255859375
2025-04-23,704.6339721679688
2025-04-24,703.9384155273438
2025-04-25,700.1126098632812
2025-04-28,706.3729248046875
2025-04-29,710.5465087890625
2025-04-30,739.0160522460938
2025-05-02,724.5577392578125
2025-05-05,734.246337890625
2025-05-06,718.0489501953125
2025-05-07,719.3407592773438
2025-05-08,718.396728515625
2025-05-09,709.1055908203125
2025-05-12,729.9733276367188
2025-05-13,730.4205322265625
2025-05-14,737.0286254882812
2025-05-15,746.4688110351562
2025-05-16,745.8229370117188
2025-05-19,746.220458984375
2025-05-20,742.344970703125
2025-05-21,754.915283203125
2025-05-22,751.0894775390625
2025-05-23,775.4849243164062
2025-05-26,775.0874633789062
2025-05-27,770.9138793945312
2025-05-28,784.4779052734375
2025-05-29,775.9818115234375
2025-05-30,771.957275390625
2025-06-02,761.8712158203125
2025-06-03,753.1266479492188
2025-06-04,754.0209350585938
2025-06-05,756.8033447265625
2025-06-06,750.34423828125
2025-06-09,755.6109008789062
2025-06-10,757.64794921875
2025-06-11,759.386962890625
2025-06-12,749.748046875
2025-06-13,748.1083984375
2025-06-16,765.6968994140625
2025-06-17,769.0755615234375
2025-06-18,761.3743896484375
2025-06-19,757.0516967773438
2025-06-20,776.18359375
2025-06-23,771.400634765625
2025-06-24,776.930908203125
2025-06-25,782.3117065429688
2025-06-26,796.6107788085938
2025-06-27,804.0841674804688
2025-06-30,811.4080200195312
2025-07-01,807.023681640625
2025-07-02,786.8953857421875
2025-07-03,783.0590209960938
2025-07-04,782.3117065429688
2025-07-07,786.6463012695312
2025-07-08,791.32958984375
2025-07-09,783.5074462890625
2025-07-10,768.5109252929688
2025-07-11,756.304443359375
2025-07-14,762.0339965820312
2025-07-15,754.1620483398438
2025-07-16,753.2652587890625
2025-07-17,749.1300048828125
