Date,SUMICHEM
2023-11-09,377.08270263671875
2023-11-10,374.92510986328125
2023-11-13,375.4645080566406
2023-11-15,379.2892761230469
2023-11-16,384.19287109375
2023-11-17,381.6920471191406
2023-11-20,377.96533203125
2023-11-21,376.9845886230469
2023-11-22,377.08270263671875
2023-11-23,380.85845947265625
2023-11-24,382.3785095214844
2023-11-28,376.5923156738281
2023-11-29,379.82867431640625
2023-11-30,399.099609375
2023-12-01,402.23785400390625
2023-12-04,400.8158874511719
2023-12-05,402.5810852050781
2023-12-06,404.68963623046875
2023-12-07,406.9942932128906
2023-12-08,409.24993896484375
2023-12-11,403.1695556640625
2023-12-12,393.5095520019531
2023-12-13,400.0312805175781
2023-12-14,395.76519775390625
2023-12-15,399.83514404296875
2023-12-18,404.88580322265625
2023-12-19,407.5337219238281
2023-12-20,394.14703369140625
2023-12-21,398.85443115234375
2023-12-22,398.46209716796875
2023-12-26,394.931640625
2023-12-27,398.9525146484375
2023-12-28,397.04010009765625
2023-12-29,396.2555236816406
2024-01-01,402.23785400390625
2024-01-02,406.3569030761719
2024-01-03,397.8737487792969
2024-01-04,397.9717712402344
2024-01-05,409.3480224609375
2024-01-08,411.84881591796875
2024-01-09,409.3970642089844
2024-01-10,400.3254699707031
2024-01-11,399.7370910644531
2024-01-12,400.37451171875
2024-01-15,395.6671447753906
2024-01-16,395.91229248046875
2024-01-17,392.1855773925781
2024-01-18,392.28369140625
2024-01-19,395.0296630859375
2024-01-23,388.60601806640625
2024-01-24,390.4693603515625
2024-01-25,386.5955810546875
2024-01-29,388.94927978515625
2024-01-30,387.2330322265625
2024-01-31,407.582763671875
2024-02-01,394.9806213378906
2024-02-02,392.33270263671875
2024-02-05,388.998291015625
2024-02-06,388.80218505859375
2024-02-07,382.8198547363281
2024-02-08,382.6236877441406
2024-02-09,375.5625915527344
2024-02-12,371.9339599609375
2024-02-13,372.37530517578125
2024-02-14,373.219970703125
2024-02-15,375.4560546875
2024-02-16,375.8038635253906
2024-02-19,375.7044677734375
2024-02-20,375.4560546875
2024-02-21,372.8722229003906
2024-02-22,373.6672058105469
2024-02-23,382.313232421875
2024-02-26,382.2635498046875
2024-02-27,380.5740966796875
2024-02-28,372.0771179199219
2024-02-29,371.82867431640625
2024-03-01,372.2759094238281
2024-03-04,369.0460510253906
2024-03-05,368.44976806640625
2024-03-06,359.3565368652344
2024-03-07,357.8658447265625
2024-03-11,351.1080322265625
2024-03-12,345.791259765625
2024-03-13,337.2445983886719
2024-03-14,342.6607360839844
2024-03-15,341.8657531738281
2024-03-18,341.2694396972656
2024-03-19,342.1639099121094
2024-03-20,344.8968200683594
2024-03-21,344.0520935058594
2024-03-22,363.8783264160156
2024-03-26,347.03350830078125
2024-03-27,343.5552062988281
2024-03-28,345.59246826171875
2024-04-01,359.70440673828125
2024-04-02,359.3068542480469
2024-04-03,369.14544677734375
2024-04-04,363.2323303222656
2024-04-05,377.79144287109375
2024-04-08,388.226318359375
2024-04-09,383.05859375
2024-04-10,401.8413391113281
2024-04-12,400.64874267578125
2024-04-15,388.87225341796875
2024-04-16,386.7853088378906
2024-04-18,397.3692321777344
2024-04-19,398.8599548339844
2024-04-22,405.6674499511719
2024-04-23,399.80401611328125
2024-04-24,397.2201843261719
2024-04-25,404.5245666503906
2024-04-26,401.741943359375
2024-04-29,398.81024169921875
2024-04-30,398.61151123046875
2024-05-02,399.0090026855469
2024-05-03,400.64874267578125
2024-05-06,396.0773010253906
2024-05-07,397.07110595703125
2024-05-08,391.6549072265625
2024-05-09,383.8536071777344
2024-05-10,382.16412353515625
2024-05-13,384.6486511230469
2024-05-14,397.02142333984375
2024-05-15,391.1083068847656
2024-05-16,390.85986328125
2024-05-17,407.009033203125
2024-05-21,410.0401306152344
2024-05-22,417.04638671875
2024-05-23,433.7918701171875
2024-05-24,437.5682678222656
2024-05-27,438.2639465332031
2024-05-28,446.2143249511719
2024-05-29,486.5127258300781
2024-05-30,473.7424621582031
2024-05-31,460.77337646484375
2024-06-03,461.32000732421875
2024-06-04,453.3199157714844
2024-06-05,486.0655212402344
2024-06-06,476.62445068359375
2024-06-07,479.8045654296875
2024-06-10,492.2767333984375
2024-06-11,484.8232727050781
2024-06-12,485.07171630859375
2024-06-13,485.86676025390625
2024-06-14,494.4630432128906
2024-06-18,475.68035888671875
2024-06-19,470.81072998046875
2024-06-20,493.2705383300781
2024-06-21,489.4444580078125
2024-06-24,485.46923828125
2024-06-25,477.767333984375
2024-06-26,480.0033874511719
2024-06-27,475.03436279296875
2024-06-28,477.02197265625
2024-07-01,475.77972412109375
2024-07-02,509.4197082519531
2024-07-03,490.4879150390625
2024-07-04,489.89166259765625
2024-07-05,486.5127258300781
2024-07-08,496.1028747558594
2024-07-09,488.9971923828125
2024-07-10,494.1649475097656
2024-07-11,492.4258117675781
2024-07-12,499.48175048828125
2024-07-15,499.38238525390625
2024-07-16,495.30780029296875
2024-07-18,502.0656433105469
2024-07-19,496.8886413574219
2024-07-22,515.3067016601562
2024-07-23,515.40625
2024-07-24,497.68511962890625
2024-07-25,495.7437744140625
2024-07-26,502.2149658203125
2024-07-29,531.3851318359375
2024-07-30,515.904052734375
2024-07-31,516.4515991210938
2024-08-01,511.37420654296875
2024-08-02,508.3874816894531
2024-08-05,491.2637023925781
2024-08-06,490.6165771484375
2024-08-07,502.76251220703125
2024-08-08,507.6905822753906
2024-08-09,514.112060546875
2024-08-12,534.7700805664062
2024-08-13,524.2667846679688
2024-08-14,534.0234375
2024-08-16,535.9647216796875
2024-08-19,527.7512817382812
2024-08-20,534.3718872070312
2024-08-21,541.3408203125
2024-08-22,539.8474731445312
2024-08-23,530.0909423828125
2024-08-26,521.6783447265625
2024-08-27,527.054443359375
2024-08-28,527.6019897460938
2024-08-29,522.4747924804688
2024-08-30,509.0843811035156
2024-09-02,510.1795349121094
2024-09-03,505.10211181640625
2024-09-04,517.0488891601562
2024-09-05,514.6595458984375
2024-09-06,535.865234375
2024-09-09,529.4437255859375
2024-09-10,606.1524047851562
2024-09-11,578.42578125
2024-09-12,588.9788208007812
2024-09-13,589.1779174804688
2024-09-16,589.7254638671875
2024-09-17,610.7817993164062
2024-09-18,598.3869018554688
2024-09-19,583.9013671875
2024-09-20,556.4237670898438
2024-09-23,564.1891479492188
2024-09-24,561.1028442382812
2024-09-25,552.3418579101562
2024-09-26,546.2191772460938
2024-09-27,557.618408203125
2024-09-30,554.3330078125
2024-10-01,563.1935424804688
2024-10-03,546.06982421875
2024-10-04,548.1106567382812
2024-10-07,519.3388061523438
2024-10-08,545.6217651367188
2024-10-09,537.1096801757812
2024-10-10,541.6892700195312
2024-10-11,542.684814453125
2024-10-14,537.1096801757812
2024-10-15,550.6494140625
2024-10-16,568.8184814453125
2024-10-17,563.6416015625
2024-10-18,545.5719604492188
2024-10-21,525.013427734375
2024-10-22,500.02471923828125
2024-10-23,515.3565063476562
2024-10-24,513.6640625
2024-10-25,492.30902099609375
2024-10-28,512.1209106445312
2024-10-29,550.6494140625
2024-10-30,563.044189453125
2024-10-31,570.7599487304688
2024-11-01,568.0718383789062
2024-11-04,558.1659545898438
2024-11-05,564.3384399414062
2024-11-06,561.7001953125
2024-11-07,561.8494873046875
2024-11-08,545.4724731445312
2024-11-11,532.8784790039062
2024-11-12,526.2081298828125
2024-11-13,508.4870300292969
2024-11-14,518.5921020507812
2024-11-18,514.012451171875
2024-11-19,516.0035400390625
2024-11-21,507.3421630859375
2024-11-22,512.5191040039062
2024-11-25,554.4325561523438
2024-11-26,540.843017578125
2024-11-27,539.1505737304688
2024-11-28,532.2811279296875
2024-11-29,549.2058715820312
2024-12-02,540.5443725585938
2024-12-03,541.4403686523438
2024-12-04,541.6395263671875
2024-12-05,554.830810546875
2024-12-06,546.7169189453125
2024-12-09,542.635009765625
2024-12-10,543.2822265625
2024-12-11,531.8829345703125
2024-12-12,526.6561279296875
2024-12-13,523.4205932617188
2024-12-16,529.9913330078125
2024-12-17,531.982421875
2024-12-18,530.3397827148438
2024-12-19,515.3565063476562
2024-12-20,523.3707885742188
2024-12-23,509.4826354980469
2024-12-24,524.8143920898438
2024-12-26,524.2667846679688
2024-12-27,516.5014038085938
2024-12-30,533.3762817382812
2024-12-31,530.3397827148438
2025-01-01,527.45263671875
2025-01-02,538.60302734375
2025-01-03,534.5709838867188
2025-01-06,512.7182006835938
2025-01-07,521.7280883789062
2025-01-08,508.3874816894531
2025-01-09,496.04241943359375
2025-01-10,473.9407653808594
2025-01-13,462.3423767089844
2025-01-14,471.89984130859375
2025-01-15,474.8367919921875
2025-01-16,481.3080139160156
2025-01-17,492.80682373046875
2025-01-20,494.10107421875
2025-01-21,489.023681640625
2025-01-22,476.13104248046875
2025-01-23,479.81463623046875
2025-01-24,482.552490234375
2025-01-27,503.6087646484375
2025-01-28,495.1961669921875
2025-01-29,500.5722351074219
2025-01-30,517.0987548828125
2025-01-31,509.432861328125
2025-02-01,508.0390319824219
2025-02-03,515.2071533203125
2025-02-04,521.77783203125
2025-02-05,521.5787963867188
2025-02-06,533.07763671875
2025-02-07,530.7379760742188
2025-02-10,500.72161865234375
2025-02-11,490.1685485839844
2025-02-12,480.7106628417969
2025-02-13,481.5569152832031
2025-02-14,468.8633728027344
2025-02-17,471.5514221191406
2025-02-18,474.2394714355469
2025-02-19,482.6520080566406
2025-02-20,493.25482177734375
2025-02-21,493.30462646484375
2025-02-24,481.40753173828125
2025-02-25,472.39764404296875
2025-02-27,472.4972229003906
2025-02-28,458.5592346191406
2025-03-03,460.6499328613281
2025-03-04,469.90875244140625
2025-03-05,478.1221923828125
2025-03-06,497.9339904785156
2025-03-07,489.7205505371094
2025-03-10,489.6210021972656
2025-03-11,491.2637023925781
2025-03-12,491.1143493652344
2025-03-13,484.1951599121094
2025-03-17,486.4849548339844
2025-03-18,486.4849548339844
2025-03-19,507.9394836425781
2025-03-20,522.0765380859375
2025-03-21,532.6793823242188
2025-03-24,532.9282836914062
2025-03-25,524.316650390625
2025-03-26,531.7335815429688
2025-03-27,528.0001831054688
2025-03-28,556.8717041015625
2025-04-01,550.3009643554688
2025-04-02,568.5198364257812
2025-04-03,570.3616943359375
2025-04-04,557.668212890625
2025-04-07,535.8154296875
2025-04-08,557.2698974609375
2025-04-09,556.1250610351562
2025-04-11,562.7455444335938
2025-04-15,552.7898559570312
2025-04-16,554.3330078125
2025-04-17,550.4005126953125
2025-04-21,550.5001220703125
2025-04-22,551.9934692382812
2025-04-23,548.7080078125
2025-04-24,530.9868774414062
2025-04-25,510.5279541015625
2025-04-28,507.7901306152344
2025-04-29,502.5633850097656
2025-04-30,506.3465576171875
2025-05-02,522.9725952148438
2025-05-05,511.9217834472656
2025-05-06,499.228271484375
2025-05-07,515.2568969726562
2025-05-08,505.30120849609375
2025-05-09,498.9793701171875
2025-05-12,516.8995971679688
2025-05-13,520.9814453125
2025-05-14,523.71923828125
2025-05-15,519.08984375
2025-05-16,536.0643310546875
2025-05-19,529.7922973632812
2025-05-20,536.76123046875
2025-05-21,532.3309326171875
2025-05-22,529.1948852539062
2025-05-23,529.0455932617188
2025-05-26,531.6837768554688
2025-05-27,500.97052001953125
2025-05-28,507.7403564453125
2025-05-29,500.6220703125
2025-05-30,504.5047607421875
2025-06-02,502.9616394042969
2025-06-03,500.7713928222656
2025-06-04,498.9793701171875
2025-06-05,515.1076049804688
2025-06-06,516.5511474609375
2025-06-09,516.0533447265625
2025-06-10,508.78570556640625
2025-06-11,502.7127380371094
2025-06-12,494.6983947753906
2025-06-13,492.5081481933594
2025-06-16,492.707275390625
2025-06-17,495.1961669921875
2025-06-18,497.2868957519531
2025-06-19,500.02471923828125
2025-06-20,489.7703552246094
2025-06-23,510.5279541015625
2025-06-24,518.7413940429688
2025-06-25,509.2834777832031
2025-06-26,513.1661987304688
2025-06-27,520.3840942382812
2025-06-30,527.2534790039062
2025-07-01,515.6551513671875
2025-07-02,523.221435546875
2025-07-03,525.5112915039062
2025-07-04,533.6749267578125
2025-07-07,551.3960571289062
2025-07-08,549.5542602539062
2025-07-09,542.4857177734375
2025-07-10,537.4580688476562
2025-07-11,540.1959228515625
2025-07-14,540.046630859375
2025-07-15,563.3428344726562
2025-07-16,582.9058837890625
2025-07-17,592.6126098632812
2025-07-18,603.4644165039062
2025-07-21,582.0596313476562
2025-07-22,590.920166015625
2025-07-23,585.6934814453125
2025-07-24,588.3316650390625
2025-07-25,583.493408203125
2025-07-28,578.9044189453125
2025-07-29,603.2457275390625
2025-07-30,650.681396484375
2025-07-31,647.1399536132812
2025-08-01,629.1333618164062
2025-08-04,636.26611328125
2025-08-05,631.0287475585938
2025-08-06,603.2955932617188
2025-08-07,587.6832275390625
2025-08-08,575.7120971679688
2025-08-11,581.9970092773438
2025-08-12,593.0702514648438
2025-08-13,595.6141357421875
2025-08-14,585.0396118164062
2025-08-18,576.0114135742188
2025-08-19,583.8923950195312
2025-08-20,588.7307739257812
2025-08-21,591.9729614257812
2025-08-22,596.6116943359375
2025-08-25,585.7379760742188
2025-08-26,568.6292114257812
2025-08-28,565.4368896484375
2025-08-29,564.7884521484375
2025-09-01,567.8311157226562
2025-09-02,569.576904296875
2025-09-03,589.1297607421875
2025-09-04,583.0942993164062
2025-09-05,568.13037109375
2025-09-08,564.389404296875
2025-09-09,564.7884521484375
2025-09-10,571.8713989257812
2025-09-11,568.4795532226562
2025-09-12,553.3660278320312
2025-09-15,551.1712646484375
2025-09-16,551.1712646484375
2025-09-17,567.6814575195312
2025-09-18,563.1922607421875
2025-09-19,600.3527221679688
2025-09-22,580.7998657226562
2025-09-23,565.8359375
2025-09-24,561.8455810546875
2025-09-25,554.4633178710938
2025-09-26,534.1622924804688
2025-09-29,530.1220703125
2025-09-30,531.9675903320312
2025-10-01,542.7415771484375
2025-10-03,537.0054321289062
2025-10-06,540.2974853515625
2025-10-07,533.0648803710938
2025-10-08,528.52587890625
2025-10-09,523.3883056640625
2025-10-10,526.4807739257812
2025-10-13,522.9891967773438
2025-10-14,519.1484985351562
2025-10-15,516.9537963867188
2025-10-16,516.4549560546875
2025-10-17,525.1340942382812
2025-10-20,522.4904174804688
2025-10-21,528.52587890625
2025-10-23,517.50244140625
2025-10-24,516.654541015625
2025-10-27,516.7542724609375
2025-10-28,510.868408203125
2025-10-29,505.3317565917969
2025-10-30,507.5264892578125
2025-10-31,500.99224853515625
2025-11-03,506.628662109375
2025-11-04,498.2488708496094
2025-11-06,478.8955078125
2025-11-07,474.0072937011719
2025-11-10,471.5632019042969
2025-11-11,472.6605224609375
2025-11-12,474.506103515625
2025-11-13,466.8744812011719
2025-11-14,463.68218994140625
2025-11-17,462.2356872558594
2025-11-18,455.052978515625
2025-11-19,456.9983215332031
2025-11-20,454.2549133300781
2025-11-21,450.61370849609375
2025-11-24,443.8300476074219
2025-11-25,450.01513671875
2025-11-26,455.1527404785156
2025-11-27,457.69659423828125
2025-11-28,464.8793029785156
2025-12-01,471.9123229980469
2025-12-02,459.09326171875
2025-12-03,461.0385437011719
2025-12-04,464.2308654785156
2025-12-05,464.131103515625
2025-12-08,451.26214599609375
2025-12-09,453.4069519042969
2025-12-10,454.9033508300781
2025-12-11,453.70623779296875
2025-12-12,455.85107421875
2025-12-15,454.35467529296875
2025-12-16,454.75372314453125
2025-12-17,447.62091064453125
2025-12-18,446.0746154785156
2025-12-19,441.53558349609375
2025-12-22,453.90576171875
2025-12-23,458.9934997558594
2025-12-24,458.0457763671875
2025-12-26,460.93878173828125
2025-12-29,463.53253173828125
2025-12-30,462.33544921875
2025-12-31,469.8672790527344
2026-01-01,468.3708801269531
2026-01-02,467.57281494140625
2026-01-05,478.2470703125
2026-01-06,472.2116394042969
2026-01-07,458.5445556640625
2026-01-08,444.37872314453125
2026-01-09,439.83966064453125
2026-01-12,436.99652099609375
2026-01-13,440.8372497558594
2026-01-14,429.1654052734375
2026-01-15,429.1654052734375
2026-01-16,429.61431884765625
2026-01-19,424.875732421875
2026-01-20,421.58367919921875
2026-01-21,415.3487243652344
2026-01-22,438.3931579589844
2026-01-23,417.84271240234375
2026-01-27,403.6269836425781
2026-01-28,400.6341857910156
2026-01-29,406.1209716796875
2026-01-30,408.6648254394531
2026-02-02,412.6053161621094
2026-02-03,421.3841552734375
2026-02-04,427.7687683105469
2026-02-05,418.98992919921875
2026-02-06,409.3631286621094
2026-02-09,420.93524169921875
2026-02-10,421.58367919921875
2026-02-11,424.7261047363281
2026-02-12,412.8048400878906
2026-02-13,406.0710754394531
2026-02-16,407.3679504394531
2026-02-17,409.9617004394531
2026-02-18,412.90460205078125
2026-02-19,409.313232421875
2026-02-20,405.8715515136719
2026-02-23,411.408203125
2026-02-24,403.8763732910156
2026-02-25,399.5368347167969
2026-02-26,403.6768493652344
2026-02-27,400.1852722167969
2026-03-02,396.8432922363281
2026-03-04,394.39923095703125
2026-03-05,396.3445129394531
2026-03-06,394.2994384765625
2026-03-09,381.9292907714844
2026-03-10,392.70330810546875
2026-03-11,392.70330810546875
2026-03-12,387.61553955078125
2026-03-13,380.3331298828125
2026-03-16,384.67266845703125
2026-03-17,384.3733825683594
2026-03-18,388.3637390136719
2026-03-19,381.3805847167969
2026-03-20,386.0693054199219
2026-03-23,374.1979064941406
2026-03-24,378.2381591796875
2026-03-25,386.1191711425781
2026-03-27,373.7489929199219
2026-03-30,363.57354736328125
2026-04-01,379.28564453125
2026-04-02,382.378173828125
2026-04-06,393.75079345703125
2026-04-07,392.30426025390625
2026-04-08,409.41302490234375
2026-04-09,414.1515808105469
2026-04-10,417.5932922363281
2026-04-13,421.1846618652344
2026-04-15,427.9682922363281
2026-04-16,422.3817443847656
2026-04-17,441.3360595703125
2026-04-20,445.1767883300781
2026-04-21,438.8919677734375
2026-04-22,443.1816101074219
2026-04-23,446.5235595703125
2026-04-24,433.65460205078125
2026-04-27,443.73028564453125
2026-04-28,430.8612976074219
2026-04-29,435.3504943847656
2026-04-30,418.1419677734375
2026-05-01,418.1419677734375
2026-05-04,447.9201965332031
2026-05-05,475.802978515625
2026-05-06,494.1587219238281
2026-05-07,497.7001647949219
2026-05-08,484.38226318359375
2026-05-11,465.3282470703125
2026-05-12,443.7801818847656
2026-05-13,454.4544372558594
2026-05-14,452.65875244140625
2026-05-15,457.646728515625
2026-05-18,448.568603515625
2026-05-19,467.7723083496094
2026-05-20,459.6419372558594
2026-05-21,472.3114013671875
2026-05-22,468.0716247558594
2026-05-25,477.4988708496094
2026-05-26,487.8738708496094
2026-05-27,494.308349609375
2026-05-28,494.308349609375
2026-05-29,500.34381103515625
2026-06-01,480.4916687011719
2026-06-02,486.5769958496094
2026-06-03,481.6388854980469
2026-06-04,471.9622497558594
2026-06-05,470.91473388671875
2026-06-08,459.0433654785156
2026-06-09,460.6395263671875
2026-06-10,455.5517883300781
2026-06-11,447.42138671875
2026-06-12,460.7392883300781
2026-06-15,473.4087219238281
2026-06-16,472.11187744140625
2026-06-17,463.1833801269531
2026-06-18,451.26214599609375
2026-06-19,451.6112976074219
2026-06-22,437.844482421875
2026-06-23,432.6070861816406
2026-06-24,444.9772644042969
2026-06-25,434.25311279296875
2026-06-26,434.25311279296875
2026-06-29,418.8901672363281
2026-06-30,419.837890625
2026-07-01,434.0536193847656
2026-07-02,440.1389465332031
2026-07-03,501.09197998046875
2026-07-06,482.8858947753906
2026-07-07,472.2116394042969
2026-07-08,465.9766540527344
2026-07-09,479.99285888671875
2026-07-10,512.464599609375
2026-07-13,530.620849609375
2026-07-14,533.9129028320312
2026-07-15,538.6016235351562
2026-07-16,539.25
2026-07-17,538.5499877929688
2026-07-20,540.6500244140625
2026-07-21,540.4000244140625
2026-07-22,531.2000122070312
2026-07-23,531.0499877929688
2026-07-24,520.4500122070312
2026-07-27,538.8499755859375
2026-07-28,528.4000244140625
2026-07-29,501.70001220703125
2026-07-30,508.3999938964844
2026-07-31,510.29998779296875
2026-08-03,515.8499755859375
2026-08-04,511.8999938964844
2026-08-05,507.54998779296875
2026-08-06,525.2000122070312
2026-08-07,532.9500122070312
2026-08-10,561.25
2026-08-11,558.0999755859375
2026-08-12,547.3499755859375
2026-08-13,543.0
2026-08-14,564.9500122070312
2026-08-17,559.7999877929688
2026-08-18,563.0999755859375
2026-08-19,554.2000122070312
2026-08-20,551.7999877929688
2026-08-21,534.6500244140625
2026-08-24,523.4500122070312
2026-08-25,521.5
2026-08-26,530.4500122070312
2026-08-27,525.0
2026-08-28,517.8499755859375
2026-08-31,517.4500122070312
2026-09-01,514.2000122070312
2026-09-02,505.1499938964844
2026-09-03,498.3500061035156
2026-09-04,493.3999938964844
2026-09-07,487.8999938964844
2026-09-08,486.70001220703125
2026-09-09,481.75
2026-09-10,480.8999938964844
2026-09-11,476.3999938964844
2026-09-14,476.3999938964844
2026-09-15,451.95001220703125
2026-09-16,454.04998779296875
2026-09-18,460.8500061035156
2026-09-21,454.3500061035156
