Date,BDL
2022-01-06,188.1142578125
2022-01-07,190.5121612548828
2022-01-10,191.63917541503906
2022-01-11,196.41094970703125
2022-01-12,199.696044921875
2022-01-13,197.5619659423828
2022-01-14,209.93502807617188
2022-01-17,212.02120971679688
2022-01-18,204.4678497314453
2022-01-19,208.8560028076172
2022-01-20,221.15713500976562
2022-01-21,220.17404174804688
2022-01-24,214.25123596191406
2022-01-25,223.17137145996094
2022-01-27,234.2975616455078
2022-01-28,233.3863525390625
2022-01-31,238.78163146972656
2022-02-01,235.7842559814453
2022-02-02,233.74606323242188
2022-02-03,241.37132263183594
2022-02-04,236.93524169921875
2022-02-07,235.11285400390625
2022-02-08,226.64833068847656
2022-02-09,227.22381591796875
2022-02-10,222.5478973388672
2022-02-11,216.84097290039062
2022-02-14,222.42803955078125
2022-02-15,223.67494201660156
2022-02-16,221.22906494140625
2022-02-17,227.94317626953125
2022-02-18,226.6962890625
2022-02-21,220.46176147460938
2022-02-22,213.12420654296875
2022-02-23,213.0266876220703
2022-02-24,200.37384033203125
2022-02-25,210.56439208984375
2022-02-28,218.5120391845703
2022-03-02,226.09400939941406
2022-03-03,225.3382568359375
2022-03-04,222.68093872070312
2022-03-07,216.63482666015625
2022-03-08,219.5603485107422
2022-03-09,224.7775421142578
2022-03-10,231.79879760742188
2022-03-11,240.16090393066406
2022-03-14,244.71986389160156
2022-03-15,254.76412963867188
2022-03-16,270.65948486328125
2022-03-17,292.308349609375
2022-03-21,278.9728698730469
2022-03-22,280.5330810546875
2022-03-23,277.7294616699219
2022-03-24,274.4382629394531
2022-03-25,272.09783935546875
2022-03-28,266.6368103027344
2022-03-29,274.21881103515625
2022-03-30,267.6852111816406
2022-03-31,267.8315124511719
2022-04-01,277.2419128417969
2022-04-04,283.1416931152344
2022-04-05,276.9980773925781
2022-04-06,278.29022216796875
2022-04-07,302.71832275390625
2022-04-08,349.185302734375
2022-04-11,371.468017578125
2022-04-12,371.2486877441406
2022-04-13,359.20526123046875
2022-04-18,417.03302001953125
2022-04-19,403.67315673828125
2022-04-20,380.5127868652344
2022-04-21,373.9790954589844
2022-04-22,389.679443359375
2022-04-25,373.7353515625
2022-04-26,378.9037170410156
2022-04-27,370.63916015625
2022-04-28,361.25311279296875
2022-04-29,364.8124694824219
2022-05-02,348.5270690917969
2022-05-04,333.8263854980469
2022-05-05,351.7939453125
2022-05-06,337.2394714355469
2022-05-09,320.95404052734375
2022-05-10,311.129150390625
2022-05-11,315.5174560546875
2022-05-12,311.88494873046875
2022-05-13,324.31842041015625
2022-05-16,335.9473571777344
2022-05-17,347.33245849609375
2022-05-18,348.4295349121094
2022-05-19,351.5257263183594
2022-05-20,371.1023254394531
2022-05-23,376.83148193359375
2022-05-24,356.86480712890625
2022-05-25,344.9676818847656
2022-05-26,361.4481506347656
2022-05-27,361.8382263183594
2022-05-30,363.98358154296875
2022-05-31,382.0975036621094
2022-06-01,396.5544128417969
2022-06-02,402.3567199707031
2022-06-03,387.9728698730469
2022-06-06,384.14532470703125
2022-06-07,398.4803466796875
2022-06-08,392.726806640625
2022-06-09,398.77294921875
2022-06-10,401.4058532714844
2022-06-13,388.0704345703125
2022-06-14,381.60986328125
2022-06-15,393.799560546875
2022-06-16,383.53582763671875
2022-06-17,394.7016296386719
2022-06-20,349.7460632324219
2022-06-21,362.4233093261719
2022-06-22,355.4751892089844
2022-06-23,356.91357421875
2022-06-24,354.9875793457031
2022-06-27,354.47564697265625
2022-06-28,350.47747802734375
2022-06-29,341.43267822265625
2022-06-30,332.1685485839844
2022-07-01,325.3179626464844
2022-07-04,329.87689208984375
2022-07-05,327.12200927734375
2022-07-06,340.0918273925781
2022-07-07,337.9708251953125
2022-07-08,348.5757751464844
2022-07-11,343.87060546875
2022-07-12,339.4092102050781
2022-07-13,336.02044677734375
2022-07-14,338.2877502441406
2022-07-15,337.6051330566406
2022-07-18,346.8936767578125
2022-07-19,350.55059814453125
2022-07-20,351.35504150390625
2022-07-21,357.7668762207031
2022-07-22,351.76959228515625
2022-07-25,350.8431396484375
2022-07-26,341.7983703613281
2022-07-27,356.37725830078125
2022-07-28,381.3660888671875
2022-07-29,395.7986145019531
2022-08-01,400.4062805175781
2022-08-02,411.13323974609375
2022-08-03,415.18023681640625
2022-08-04,409.8411560058594
2022-08-05,402.4053955078125
2022-08-08,421.15313720703125
2022-08-10,413.2542419433594
2022-08-11,431.1242980957031
2022-08-12,400.62579345703125
2022-08-16,415.52154541015625
2022-08-17,415.716552734375
2022-08-18,411.7671203613281
2022-08-19,406.74493408203125
2022-08-22,389.2406005859375
2022-08-23,395.5304870605469
2022-08-24,392.726806640625
2022-08-25,392.0198059082031
2022-08-26,402.9418029785156
2022-08-29,395.4329528808594
2022-08-30,398.74853515625
2022-09-01,405.13592529296875
2022-09-02,407.1106262207031
2022-09-05,404.8677673339844
2022-09-06,400.2112731933594
2022-09-07,399.7237243652344
2022-09-08,397.0907287597656
2022-09-09,395.4817199707031
2022-09-12,408.91473388671875
2022-09-13,416.0091247558594
2022-09-14,421.7626647949219
2022-09-15,423.8836364746094
2022-09-16,449.5602722167969
2022-09-19,454.92987060546875
2022-09-20,458.8839111328125
2022-09-21,449.6090393066406
2022-09-22,452.9529113769531
2022-09-23,444.8252258300781
2022-09-26,415.1214294433594
2022-09-27,412.3877258300781
2022-09-28,402.62481689453125
2022-09-29,424.322998046875
2022-09-30,427.0077819824219
2022-10-03,427.5691833496094
2022-10-04,441.8719177246094
2022-10-06,450.8782958984375
2022-10-07,447.92498779296875
2022-10-10,448.43756103515625
2022-10-11,436.23382568359375
2022-10-12,430.64453125
2022-10-13,422.0042419433594
2022-10-14,418.758056640625
2022-10-17,429.497314453125
2022-10-18,435.5015869140625
2022-10-19,447.1683044433594
2022-10-20,449.8531494140625
2022-10-21,466.6698913574219
2022-10-24,470.16009521484375
2022-10-25,485.80523681640625
2022-10-27,484.0235290527344
2022-10-28,475.3345031738281
2022-10-31,467.7437438964844
2022-11-01,472.6984558105469
2022-11-02,464.3755187988281
2022-11-03,476.3595886230469
2022-11-04,478.40985107421875
2022-11-07,486.0005187988281
2022-11-09,478.26336669921875
2022-11-10,481.1434631347656
2022-11-11,475.43212890625
2022-11-14,462.4473571777344
2022-11-15,448.24224853515625
2022-11-16,467.18243408203125
2022-11-17,459.49407958984375
2022-11-18,452.7820129394531
2022-11-21,455.93060302734375
2022-11-22,471.6977844238281
2022-11-23,470.8435363769531
2022-11-24,471.3805236816406
2022-11-25,467.62176513671875
2022-11-28,466.6698913574219
2022-11-29,463.1307678222656
2022-11-30,473.0157470703125
2022-12-01,470.81915283203125
2022-12-02,471.6977844238281
2022-12-05,469.5987854003906
2022-12-06,468.3783874511719
2022-12-07,470.30657958984375
2022-12-08,480.1427307128906
2022-12-09,460.83648681640625
2022-12-12,455.662109375
2022-12-13,457.4926452636719
2022-12-14,463.667724609375
2022-12-15,458.8350830078125
2022-12-16,448.2178039550781
2022-12-19,452.6600341796875
2022-12-20,451.073486328125
2022-12-21,428.47222900390625
2022-12-22,408.5557556152344
2022-12-23,400.30609130859375
2022-12-26,443.23870849609375
2022-12-27,440.8956604003906
2022-12-28,449.6090393066406
2022-12-29,459.0303039550781
2022-12-30,460.8608703613281
2023-01-02,461.2514343261719
2023-01-03,460.8852844238281
2023-01-04,459.103515625
2023-01-05,458.4689636230469
2023-01-06,457.44384765625
2023-01-09,457.71234130859375
2023-01-10,447.3392333984375
2023-01-11,452.5623779296875
2023-01-12,458.68865966796875
2023-01-13,451.4396057128906
2023-01-16,451.9033508300781
2023-01-17,457.4926452636719
2023-01-18,454.7345886230469
2023-01-19,451.9765930175781
2023-01-20,456.614013671875
2023-01-23,454.0756530761719
2023-01-24,453.27020263671875
2023-01-25,450.3656921386719
2023-01-27,451.80572509765625
2023-01-30,444.62994384765625
2023-01-31,461.4710693359375
2023-02-01,443.970947265625
2023-02-02,452.8064270019531
2023-02-03,439.3579406738281
2023-02-06,443.3363952636719
2023-02-07,433.9151306152344
2023-02-08,415.1457824707031
2023-02-09,412.0948791503906
2023-02-10,406.4323425292969
2023-02-13,405.9442138671875
2023-02-14,394.15545654296875
2023-02-15,390.5675048828125
2023-02-16,440.2121887207031
2023-02-17,426.00714111328125
2023-02-20,452.492431640625
2023-02-21,459.48944091796875
2023-02-22,454.46343994140625
2023-02-23,477.9676208496094
2023-02-24,472.1777648925781
2023-02-27,463.8009948730469
2023-02-28,460.4749755859375
2023-03-01,476.1690368652344
2023-03-02,467.98944091796875
2023-03-03,466.95465087890625
2023-03-06,463.87493896484375
2023-03-08,465.0329284667969
2023-03-09,462.66778564453125
2023-03-10,453.3055114746094
2023-03-13,437.02008056640625
2023-03-14,447.9837951660156
2023-03-15,445.1011657714844
2023-03-16,443.0809020996094
2023-03-17,449.856201171875
2023-03-20,449.19097900390625
2023-03-21,447.1214294433594
2023-03-22,449.6837463378906
2023-03-23,446.111328125
2023-03-24,441.0852966308594
2023-03-27,443.5243835449219
2023-03-28,449.264892578125
2023-03-29,470.5271301269531
2023-03-31,487.1820373535156
2023-04-03,485.97479248046875
2023-04-05,475.0850524902344
2023-04-06,477.745849609375
2023-04-10,481.44146728515625
2023-04-11,488.6356506347656
2023-04-12,492.0601806640625
2023-04-13,487.0095520019531
2023-04-17,488.4631652832031
2023-04-18,485.1617736816406
2023-04-19,478.68212890625
2023-04-20,484.9646301269531
2023-04-21,485.92547607421875
2023-04-24,488.04437255859375
2023-04-25,490.6066589355469
2023-04-26,488.9805603027344
2023-04-27,493.83416748046875
2023-04-28,495.3616638183594
2023-05-02,488.53704833984375
2023-05-03,509.9470520019531
2023-05-04,512.6325073242188
2023-05-05,501.61962890625
2023-05-08,499.2297668457031
2023-05-09,496.1993713378906
2023-05-10,496.2732849121094
2023-05-11,501.49639892578125
2023-05-12,496.5688781738281
2023-05-15,501.7181701660156
2023-05-16,519.6788940429688
2023-05-17,529.8788452148438
2023-05-18,528.9673461914062
2023-05-19,520.5411987304688
2023-05-22,528.2034912109375
2023-05-23,530.4207763671875
2023-05-24,524.581787109375
2023-05-25,496.2978820800781
2023-05-26,518.2498779296875
2023-05-29,517.7078247070312
2023-05-30,517.7571411132812
2023-05-31,542.8873901367188
2023-06-01,547.5439453125
2023-06-02,552.7916870117188
2023-06-05,565.5786743164062
2023-06-06,586.9885864257812
2023-06-07,570.9002685546875
2023-06-08,568.6336059570312
2023-06-09,567.327880859375
2023-06-12,561.71044921875
2023-06-13,550.7960815429688
2023-06-14,544.6367797851562
2023-06-15,557.0048217773438
2023-06-16,580.9771118164062
2023-06-19,589.403076171875
2023-06-20,597.6318969726562
2023-06-21,586.2741088867188
2023-06-22,577.084228515625
2023-06-23,543.971435546875
2023-06-26,538.7728881835938
2023-06-27,534.6339111328125
2023-06-28,541.212158203125
2023-06-30,552.0032348632812
2023-07-03,550.8206787109375
2023-07-04,544.562744140625
2023-07-05,555.427978515625
2023-07-06,549.8106079101562
2023-07-07,543.5032958984375
2023-07-10,532.3919067382812
2023-07-11,606.87109375
2023-07-12,605.8362426757812
2023-07-13,598.1985473632812
2023-07-14,582.0364990234375
2023-07-17,574.4481201171875
2023-07-18,569.5944213867188
2023-07-19,575.8031005859375
2023-07-20,577.8973388671875
2023-07-21,580.9276733398438
2023-07-24,580.7059936523438
2023-07-25,588.0725708007812
2023-07-26,590.5856323242188
2023-07-27,592.3348999023438
2023-07-28,591.8421630859375
2023-07-31,604.8753662109375
2023-08-01,603.3477783203125
2023-08-02,585.8552856445312
2023-08-03,586.4219360351562
2023-08-04,573.708984375
2023-08-07,562.917724609375
2023-08-08,549.4410400390625
2023-08-09,563.1148681640625
2023-08-10,552.5945434570312
2023-08-11,555.57568359375
2023-08-14,553.6294555664062
2023-08-16,562.6959228515625
2023-08-17,558.5569458007812
2023-08-18,546.1887817382812
2023-08-21,547.0265502929688
2023-08-22,564.962646484375
2023-08-23,572.3538818359375
2023-08-24,567.648193359375
2023-08-25,551.9540405273438
2023-08-28,552.1265258789062
2023-08-29,552.5699462890625
2023-08-30,557.6452026367188
2023-08-31,555.0337524414062
2023-09-01,563.459716796875
2023-09-04,580.2379150390625
2023-09-05,576.1480712890625
2023-09-06,566.3176879882812
2023-09-07,583.9828491210938
2023-09-08,587.2595825195312
2023-09-11,578.0697631835938
2023-09-12,531.0367431640625
2023-09-13,525.2962036132812
2023-09-14,524.4832153320312
2023-09-15,524.4832153320312
2023-09-18,519.8513793945312
2023-09-20,513.7836303710938
2023-09-21,506.2359619140625
2023-09-22,495.45709228515625
2023-09-25,488.9947814941406
2023-09-26,510.3304748535156
2023-09-27,505.44671630859375
2023-09-28,496.0984191894531
2023-09-29,508.7518615722656
2023-10-03,503.7694396972656
2023-10-04,483.1983337402344
2023-10-05,494.1252136230469
2023-10-06,491.28863525390625
2023-10-09,495.1118469238281
2023-10-10,508.25860595703125
2023-10-11,509.6397399902344
2023-10-12,496.4684143066406
2023-10-13,494.0018615722656
2023-10-16,494.1991882324219
2023-10-17,500.5135498046875
2023-10-18,498.8116760253906
2023-10-19,495.77777099609375
2023-10-20,493.9771728515625
2023-10-23,478.4625549316406
2023-10-25,460.851318359375
2023-10-26,472.88812255859375
2023-10-27,476.11932373046875
2023-10-30,475.2066955566406
2023-10-31,480.55914306640625
2023-11-01,485.9608459472656
2023-11-02,493.9771728515625
2023-11-03,512.2296752929688
2023-11-06,513.3397216796875
2023-11-07,516.496826171875
2023-11-08,521.3065795898438
2023-11-09,519.0127563476562
2023-11-10,519.5552978515625
2023-11-13,534.1326293945312
2023-11-15,537.5611572265625
2023-11-16,546.3175048828125
2023-11-17,555.1724853515625
2023-11-20,565.6060180664062
2023-11-21,554.4077758789062
2023-11-22,538.0299682617188
2023-11-23,545.898193359375
2023-11-24,571.8710327148438
2023-11-28,576.212158203125
2023-11-29,569.2564697265625
2023-11-30,573.5975952148438
2023-12-01,604.0103759765625
2023-12-04,608.5734252929688
2023-12-05,612.1991577148438
2023-12-06,634.1268310546875
2023-12-07,641.4772338867188
2023-12-08,652.8480834960938
2023-12-11,670.2866821289062
2023-12-12,673.2464599609375
2023-12-13,682.5453491210938
2023-12-14,680.7447509765625
2023-12-15,686.56591796875
2023-12-18,754.3961791992188
2023-12-19,749.4877319335938
2023-12-20,729.6072998046875
2023-12-21,760.2911987304688
2023-12-22,775.115234375
2023-12-26,836.0638427734375
2023-12-27,870.7437133789062
2023-12-28,837.4205322265625
2023-12-29,844.721435546875
2024-01-01,851.77587890625
2024-01-02,824.3230590820312
2024-01-03,809.474365234375
2024-01-04,830.218017578125
2024-01-05,857.0296020507812
2024-01-08,847.114013671875
2024-01-09,859.2495727539062
2024-01-10,856.363525390625
2024-01-11,857.62158203125
2024-01-12,851.7511596679688
2024-01-15,866.1065063476562
2024-01-16,861.5187377929688
2024-01-17,863.8619995117188
2024-01-18,847.1633911132812
2024-01-19,849.703857421875
2024-01-23,823.6571044921875
2024-01-24,839.4677124023438
2024-01-25,823.361083984375
2024-01-29,826.3209228515625
2024-01-30,839.7637329101562
2024-01-31,842.1070556640625
2024-02-01,840.626953125
2024-02-02,867.9317016601562
2024-02-05,869.189697265625
2024-02-06,864.5772094726562
2024-02-07,865.6131591796875
2024-02-08,943.53173828125
2024-02-09,906.9773559570312
2024-02-12,797.2156372070312
2024-02-13,781.9229125976562
2024-02-14,803.70263671875
2024-02-15,820.94384765625
2024-02-16,843.5128784179688
2024-02-19,869.9542846679688
2024-02-20,864.1085815429688
2024-02-21,838.65380859375
2024-02-22,861.5680541992188
2024-02-23,881.6705322265625
2024-02-26,930.50830078125
2024-02-27,931.396240234375
2024-02-28,901.5015258789062
2024-02-29,892.4492797851562
2024-03-01,908.0626220703125
2024-03-04,904.9547729492188
2024-03-05,884.9756469726562
2024-03-06,880.9551391601562
2024-03-07,887.5902099609375
2024-03-11,872.47021484375
2024-03-12,852.2198486328125
2024-03-13,784.4388427734375
2024-03-14,817.9347534179688
2024-03-15,829.7000732421875
2024-03-18,827.2581787109375
2024-03-19,800.9647827148438
2024-03-20,798.9422607421875
2024-03-21,819.8338623046875
2024-03-22,831.7474365234375
2024-03-26,853.1324462890625
2024-03-27,865.76123046875
2024-03-28,864.23193359375
2024-04-01,875.0847778320312
2024-04-02,866.4086303710938
2024-04-03,871.4407348632812
2024-04-04,871.9861450195312
2024-04-05,865.0452270507812
2024-04-08,875.630126953125
2024-04-09,860.2855224609375
2024-04-10,876.7704467773438
2024-04-12,872.9281005859375
2024-04-15,874.7625732421875
2024-04-16,915.6648559570312
2024-04-18,897.4198608398438
2024-04-19,908.897216796875
2024-04-22,914.3261108398438
2024-04-23,953.4435424804688
2024-04-24,1014.5985717773438
2024-04-25,1021.3907470703125
2024-04-26,1000.4934692382812
2024-04-29,978.2327880859375
2024-04-30,980.4390869140625
2024-05-02,975.3324584960938
2024-05-03,971.5396118164062
2024-05-06,944.7672729492188
2024-05-07,915.29296875
2024-05-08,936.0166015625
2024-05-09,926.2249755859375
2024-05-10,922.9281005859375
2024-05-13,907.633056640625
2024-05-14,969.65576171875
2024-05-15,991.1975708007812
2024-05-16,1026.076171875
2024-05-17,1152.32763671875
2024-05-21,1258.4998779296875
2024-05-22,1308.301513671875
2024-05-23,1393.4278564453125
2024-05-24,1510.2098388671875
2024-05-27,1531.825927734375
2024-05-28,1441.196533203125
2024-05-29,1527.8101806640625
2024-05-30,1534.5032958984375
2024-05-31,1544.2205810546875
2024-06-03,1583.04052734375
2024-06-04,1424.7364501953125
2024-06-05,1294.245849609375
2024-06-06,1357.26025390625
2024-06-07,1418.88623046875
2024-06-10,1406.88818359375
2024-06-11,1410.7056884765625
2024-06-12,1409.3671875
2024-06-13,1478.5291748046875
2024-06-14,1569.4560546875
2024-06-18,1613.5809326171875
2024-06-19,1550.665771484375
2024-06-20,1556.31787109375
2024-06-21,1517.54736328125
2024-06-24,1539.9073486328125
2024-06-25,1532.3216552734375
2024-06-26,1576.347412109375
2024-06-27,1588.4444580078125
2024-06-28,1583.1397705078125
2024-07-01,1601.6822509765625
2024-07-02,1582.8424072265625
2024-07-03,1620.0262451171875
2024-07-04,1669.7037353515625
2024-07-05,1717.24951171875
2024-07-08,1682.6435546875
2024-07-09,1667.075927734375
2024-07-10,1618.0924072265625
2024-07-11,1652.252197265625
2024-07-12,1651.508544921875
2024-07-15,1615.018798828125
2024-07-16,1588.39501953125
2024-07-18,1533.4124755859375
2024-07-19,1455.3760986328125
2024-07-22,1481.15673828125
2024-07-23,1455.5247802734375
2024-07-24,1416.7047119140625
2024-07-25,1394.9892578125
2024-07-26,1400.591796875
2024-07-29,1456.9625244140625
2024-07-30,1465.837158203125
2024-07-31,1447.790283203125
2024-08-01,1438.0235595703125
2024-08-02,1407.2352294921875
2024-08-05,1329.8433837890625
2024-08-06,1331.2315673828125
2024-08-07,1390.8248291015625
2024-08-08,1402.3270263671875
2024-08-09,1421.960205078125
2024-08-12,1332.61962890625
2024-08-13,1324.3896484375
2024-08-14,1306.6903076171875
2024-08-16,1307.6817626953125
2024-08-19,1319.38232421875
2024-08-20,1298.1131591796875
2024-08-21,1310.2598876953125
2024-08-22,1293.4525146484375
2024-08-23,1304.657470703125
2024-08-26,1300.5423583984375
2024-08-27,1300.9886474609375
2024-08-28,1312.09423828125
2024-08-29,1287.7015380859375
2024-08-30,1291.9158935546875
2024-09-02,1292.857666015625
2024-09-03,1309.1195068359375
2024-09-04,1315.91162109375
2024-09-05,1301.2861328125
2024-09-06,1278.8271484375
2024-09-09,1226.72021484375
2024-09-10,1239.75927734375
2024-09-11,1227.2652587890625
2024-09-12,1226.868896484375
2024-09-13,1231.033447265625
2024-09-16,1216.259033203125
2024-09-17,1183.735595703125
2024-09-18,1156.5665283203125
2024-09-19,1111.846923828125
2024-09-20,1139.7099609375
2024-09-23,1153.800537109375
2024-09-24,1132.4163818359375
2024-09-25,1109.8414306640625
2024-09-26,1115.0015869140625
2024-09-27,1121.5506591796875
2024-09-30,1151.07177734375
2024-10-01,1118.524169921875
2024-10-03,1114.25732421875
2024-10-04,1099.8193359375
2024-10-07,1100.761962890625
2024-10-08,1140.3546142578125
2024-10-09,1154.147705078125
2024-10-10,1208.32763671875
2024-10-11,1212.544921875
2024-10-14,1180.0469970703125
2024-10-15,1194.73291015625
2024-10-16,1186.893798828125
2024-10-17,1143.5303955078125
2024-10-18,1121.1536865234375
2024-10-21,1108.4027099609375
2024-10-22,1049.7078857421875
2024-10-23,1064.691650390625
2024-10-24,1042.16650390625
2024-10-25,1025.6943359375
2024-10-28,1039.83447265625
2024-10-29,1038.693359375
2024-10-30,1055.661865234375
2024-10-31,1076.94677734375
2024-11-01,1107.2615966796875
2024-11-04,1045.4906005859375
2024-11-05,1024.3050537109375
2024-11-06,1072.3323974609375
2024-11-07,1068.809814453125
2024-11-08,1042.2161865234375
2024-11-11,1033.93017578125
2024-11-12,1020.3854370117188
2024-11-13,971.663330078125
2024-11-14,981.9336547851562
2024-11-18,932.417724609375
2024-11-19,958.9619140625
2024-11-21,919.765869140625
2024-11-22,928.200439453125
2024-11-25,986.498291015625
2024-11-26,1024.1561279296875
2024-11-27,1108.1546630859375
2024-11-28,1160.9451904296875
2024-11-29,1141.148681640625
2024-12-02,1142.9844970703125
2024-12-03,1143.3316650390625
2024-12-04,1206.4422607421875
2024-12-05,1213.2890625
2024-12-06,1210.4114990234375
2024-12-09,1207.2362060546875
2024-12-10,1197.9580078125
2024-12-11,1202.72119140625
2024-12-12,1217.5560302734375
2024-12-13,1251.2447509765625
2024-12-16,1276.8958740234375
2024-12-17,1270.4954833984375
2024-12-18,1258.3397216796875
2024-12-19,1222.36865234375
2024-12-20,1229.7117919921875
2024-12-23,1203.4654541015625
2024-12-24,1205.2513427734375
2024-12-26,1179.69970703125
2024-12-27,1190.7142333984375
2024-12-30,1099.5216064453125
2024-12-31,1114.207763671875
2025-01-01,1124.97412109375
2025-01-02,1116.8372802734375
2025-01-03,1134.84765625
2025-01-06,1123.4361572265625
2025-01-07,1175.6312255859375
2025-01-08,1172.75341796875
2025-01-09,1193.9888916015625
2025-01-10,1191.2103271484375
2025-01-13,1107.757568359375
2025-01-14,1143.4805908203125
2025-01-15,1125.2718505859375
2025-01-16,1192.20263671875
2025-01-17,1266.427001953125
2025-01-20,1319.01904296875
2025-01-21,1270.5450439453125
2025-01-22,1207.7322998046875
2025-01-23,1280.765625
2025-01-24,1231.646728515625
2025-01-27,1195.27880859375
2025-01-28,1202.72119140625
2025-01-29,1219.9871826171875
2025-01-30,1257.5955810546875
2025-01-31,1294.9556884765625
2025-02-01,1243.703125
2025-02-03,1168.9827880859375
2025-02-04,1182.27978515625
2025-02-05,1205.79736328125
2025-02-06,1203.117919921875
2025-02-07,1191.1607666015625
2025-02-10,1190.16845703125
2025-02-11,1128.3480224609375
2025-02-12,1127.851806640625
2025-02-13,1157.72021484375
2025-02-14,1097.827880859375
2025-02-17,1067.30908203125
2025-02-18,1005.5248413085938
2025-02-19,1043.8101806640625
2025-02-20,1028.973876953125
2025-02-21,1005.2758178710938
2025-02-24,1007.2174682617188
2025-02-25,1019.3154907226562
2025-02-27,1013.04248046875
2025-02-28,971.2223510742188
2025-03-03,975.5537719726562
2025-03-04,1044.805908203125
2025-03-05,1058.945068359375
2025-03-06,1061.0858154296875
2025-03-07,1130.337890625
2025-03-10,1138.5028076171875
2025-03-11,1111.817626953125
2025-03-12,1089.015625
2025-03-13,1103.50341796875
2025-03-17,1102.408203125
2025-03-18,1102.408203125
2025-03-19,1192.8690185546875
2025-03-20,1241.6591796875
2025-03-21,1287.561767578125
2025-03-24,1353.8265380859375
2025-03-25,1309.9652099609375
2025-03-26,1321.0673828125
2025-03-27,1276.16064453125
2025-03-28,1275.911865234375
2025-04-01,1239.8170166015625
2025-04-02,1288.009765625
2025-04-03,1337.745849609375
2025-04-04,1332.1199951171875
2025-04-07,1250.0728759765625
2025-04-08,1281.985595703125
2025-04-09,1280.2930908203125
2025-04-11,1319.424560546875
2025-04-15,1398.8829345703125
2025-04-16,1393.3067626953125
2025-04-17,1387.2330322265625
2025-04-21,1421.286376953125
2025-04-22,1403.8614501953125
2025-04-23,1421.1868896484375
2025-04-24,1423.47705078125
2025-04-25,1407.5455322265625
2025-04-28,1480.13330078125
2025-04-29,1529.6204833984375
2025-04-30,1523.048583984375
2025-05-02,1477.64404296875
2025-05-05,1557.2017822265625
2025-05-06,1521.15673828125
2025-05-07,1441.69873046875
2025-05-08,1447.573486328125
2025-05-09,1525.2392578125
2025-05-12,1563.1761474609375
2025-05-13,1739.21875
2025-05-14,1758.5357666015625
2025-05-15,1798.7628173828125
2025-05-16,1834.1107177734375
2025-05-19,1816.0882568359375
2025-05-20,1790.0999755859375
2025-05-21,1871.1512451171875
2025-05-22,1916.35693359375
2025-05-23,1900.9232177734375
2025-05-26,1901.2220458984375
2025-05-27,1951.7049560546875
2025-05-28,1908.88916015625
2025-05-29,1965.1470947265625
2025-05-30,2006.8675537109375
2025-06-02,1966.142822265625
2025-06-03,1968.4329833984375
2025-06-04,1939.0594482421875
2025-06-05,1960.36767578125
2025-06-06,1925.3182373046875
2025-06-09,1940.254150390625
2025-06-10,1958.7744140625
2025-06-11,1886.286376953125
2025-06-12,1862.9864501953125
2025-06-13,1891.8621826171875
2025-06-16,1879.9136962890625
2025-06-17,1895.2476806640625
2025-06-18,1897.9361572265625
2025-06-19,1876.2294921875
2025-06-20,1893.853759765625
2025-06-23,1922.9285888671875
2025-06-24,1843.7691650390625
2025-06-25,1807.1268310546875
2025-06-26,1819.4736328125
2025-06-27,1882.004638671875
2025-06-30,1934.8773193359375
2025-07-01,1971.8184814453125
2025-07-02,1966.740234375
2025-07-03,1956.8826904296875
2025-07-04,1969.1298828125
2025-07-07,1934.9769287109375
2025-07-08,1961.1641845703125
2025-07-09,1976.6973876953125
2025-07-10,1884.693115234375
2025-07-11,1848.648193359375
2025-07-14,1816.2872314453125
2025-07-15,1811.8065185546875
2025-07-16,1794.2821044921875
2025-07-17,1735.4351806640625
2025-07-18,1664.4405517578125
2025-07-21,1711.0400390625
2025-07-22,1710.0443115234375
2025-07-23,1696.6021728515625
2025-07-24,1689.831298828125
2025-07-25,1650.50048828125
2025-07-28,1614.8538818359375
2025-07-29,1616.148193359375
2025-07-30,1613.3602294921875
2025-07-31,1612.06591796875
2025-08-01,1558.4962158203125
2025-08-04,1580.8997802734375
2025-08-05,1579.8045654296875
2025-08-06,1570.34521484375
2025-08-07,1561.2841796875
2025-08-08,1492.480224609375
2025-08-11,1507.4158935546875
2025-08-12,1479.6356201171875
2025-08-13,1584.1856689453125
2025-08-14,1571.042236328125
2025-08-18,1598.72314453125
2025-08-19,1542.4652099609375
2025-08-20,1522.9490966796875
2025-08-21,1513.3902587890625
2025-08-22,1511.10009765625
2025-08-25,1514.1868896484375
2025-08-26,1471.2713623046875
2025-08-28,1422.780029296875
2025-08-29,1429.55078125
2025-09-01,1452.4522705078125
2025-09-02,1464.7991943359375
2025-09-03,1458.4266357421875
2025-09-04,1425.667724609375
2025-09-05,1437.2178955078125
2025-09-08,1435.2265625
2025-09-09,1417.801513671875
2025-09-10,1490.28955078125
2025-09-11,1475.2542724609375
2025-09-12,1559.7906494140625
2025-09-15,1597.8270263671875
2025-09-16,1598.1258544921875
2025-09-17,1617.6417236328125
2025-09-18,1603.3035888671875
2025-09-19,1625.2679443359375
2025-09-22,1621.383056640625
2025-09-23,1589.20849609375
2025-09-24,1560.321044921875
2025-09-25,1549.86181640625
2025-09-26,1491.9873046875
2025-09-29,1493.0830078125
2025-09-30,1487.405029296875
2025-10-01,1535.8165283203125
2025-10-03,1554.8424072265625
2025-10-06,1553.04931640625
2025-10-07,1523.663818359375
2025-10-08,1489.4969482421875
2025-10-09,1514.4000244140625
