Date,TASTYBITE
2021-01-21,11924.021484375
2021-01-22,11862.23046875
2021-01-25,11925.8671875
2021-01-27,11659.142578125
2021-01-28,11600.49609375
2021-01-29,11572.6962890625
2021-02-01,11786.31640625
2021-02-02,11829.0908203125
2021-02-03,11744.140625
2021-02-04,13039.1357421875
2021-02-05,12894.2939453125
2021-02-08,12873.28125
2021-02-09,13044.52734375
2021-02-10,13121.689453125
2021-02-11,13786.505859375
2021-02-12,13997.927734375
2021-02-15,14126.2001953125
2021-02-16,14448.4765625
2021-02-17,14260.0126953125
2021-02-18,14888.2939453125
2021-02-19,14610.7880859375
2021-02-22,14546.40234375
2021-02-23,15664.5107421875
2021-02-24,15313.138671875
2021-02-25,15429.3798828125
2021-02-26,15436.41796875
2021-03-01,15092.728515625
2021-03-02,14765.2119140625
2021-03-03,14274.23828125
2021-03-04,14408.4970703125
2021-03-05,14262.6083984375
2021-03-08,14392.7763671875
2021-03-09,15000.9931640625
2021-03-10,14841.8759765625
2021-03-12,14609.58984375
2021-03-15,14207.0556640625
2021-03-16,14114.919921875
2021-03-17,13977.46484375
2021-03-18,14078.3369140625
2021-03-19,14203.0126953125
2021-03-22,13809.86328125
2021-03-23,13864.1669921875
2021-03-24,13742.83203125
2021-03-25,13657.3349609375
2021-03-26,13883.732421875
2021-03-30,13923.9111328125
2021-03-31,14248.681640625
2021-04-01,14390.830078125
2021-04-05,14313.9658203125
2021-04-06,14250.6298828125
2021-04-07,14663.7939453125
2021-04-08,14999.64453125
2021-04-09,14907.6591796875
2021-04-12,14419.6767578125
2021-04-13,14165.0302734375
2021-04-15,14267.7490234375
2021-04-16,14261.609375
2021-04-19,14594.0185546875
2021-04-20,14625.7607421875
2021-04-22,15328.8095703125
2021-04-23,15537.787109375
2021-04-26,15718.06640625
2021-04-27,16186.880859375
2021-04-28,16670.720703125
2021-04-29,16682.751953125
2021-04-30,16732.41015625
2021-05-03,16565.908203125
2021-05-04,15343.7314453125
2021-05-05,15580.2626953125
2021-05-06,15134.4052734375
2021-05-07,15164.0029296875
2021-05-10,15179.9755859375
2021-05-11,15049.658203125
2021-05-12,15818.98828125
2021-05-14,16060.7060546875
2021-05-17,15358.5068359375
2021-05-18,15746.6162109375
2021-05-19,15621.9375
2021-05-20,15305.5
2021-05-21,15400.033203125
2021-05-24,15231.931640625
2021-05-25,15336.7451171875
2021-05-26,15540.982421875
2021-05-27,15357.9072265625
2021-05-28,15326.1142578125
2021-05-31,15585.103515625
2021-06-01,15688.3203125
2021-06-02,15671.5986328125
2021-06-03,15609.859375
2021-06-04,15517.125
2021-06-07,15489.1240234375
2021-06-08,15313.5361328125
2021-06-09,15236.9716796875
2021-06-10,15501.453125
2021-06-11,15415.3056640625
2021-06-14,15276.3525390625
2021-06-15,15271.1611328125
2021-06-16,15171.6396484375
2021-06-17,15011.2255859375
2021-06-18,14754.7802734375
2021-06-21,15078.205078125
2021-06-22,15158.51171875
2021-06-23,15028.044921875
2021-06-24,15275.9541015625
2021-06-25,15629.4248046875
2021-06-28,16413.626953125
2021-06-29,17099.75390625
2021-06-30,17053.587890625
2021-07-01,17201.126953125
2021-07-02,17457.26953125
2021-07-05,18754.208984375
2021-07-06,17964.11328125
2021-07-07,17973.8515625
2021-07-08,20362.1484375
2021-07-09,19587.625
2021-07-12,19391.92578125
2021-07-13,19227.76953125
2021-07-14,19135.83203125
2021-07-15,18762.7578125
2021-07-16,18795.5546875
2021-07-19,18871.126953125
2021-07-20,18428.267578125
2021-07-22,18382.744140625
2021-07-23,18484.771484375
2021-07-26,18678.046875
2021-07-27,18494.455078125
2021-07-28,18285.357421875
2021-07-29,18299.33203125
2021-07-30,18295.091796875
2021-08-02,18056.08984375
2021-08-03,17904.4453125
2021-08-04,18018.205078125
2021-08-05,18068.26953125
2021-08-06,17849.736328125
2021-08-09,17329.70703125
2021-08-10,16886.44921875
2021-08-11,16560.845703125
2021-08-12,17726.095703125
2021-08-13,18914.853515625
2021-08-16,18342.609375
2021-08-17,18529.1015625
2021-08-18,18580.662109375
2021-08-20,18100.265625
2021-08-23,18123.2265625
2021-08-24,18333.376953125
2021-08-25,18302.728515625
2021-08-26,18035.125
2021-08-27,18257.205078125
2021-08-30,18677.998046875
2021-08-31,18612.708984375
2021-09-01,18266.390625
2021-09-02,18856.748046875
2021-09-03,18841.275390625
2021-09-06,18686.03515625
2021-09-07,18491.310546875
2021-09-08,18360.6796875
2021-09-09,18527.701171875
2021-09-13,18675.25390625
2021-09-14,18760.91015625
2021-09-15,19512.8515625
2021-09-16,19230.375
2021-09-17,18707.048828125
2021-09-20,18550.361328125
2021-09-21,18353.14453125
2021-09-22,18313.958984375
2021-09-23,18382.994140625
2021-09-24,18409.248046875
2021-09-27,18429.3671875
2021-09-28,17997.638671875
2021-09-29,17964.2421875
2021-09-30,17730.783203125
2021-10-01,17622.71875
2021-10-04,17904.99609375
2021-10-05,18342.958984375
2021-10-06,18086.7890625
2021-10-07,18253.16015625
2021-10-08,18107.45703125
2021-10-11,18041.3671875
2021-10-12,18188.21875
2021-10-13,18100.265625
2021-10-14,17990.25
2021-10-18,17798.57421875
2021-10-19,17592.91796875
2021-10-20,17486.294921875
2021-10-21,17054.66796875
2021-10-22,16888.396484375
2021-10-25,16495.8046875
2021-10-26,17010.69140625
2021-10-27,16836.28515625
2021-10-28,16595.240234375
2021-10-29,16489.916015625
2021-11-01,16024.5458984375
2021-11-02,16365.3740234375
2021-11-03,16282.5126953125
2021-11-04,16596.3359375
2021-11-08,15801.419921875
2021-11-09,16129.869140625
2021-11-10,15855.8291015625
2021-11-11,15851.484375
2021-11-12,15695.794921875
2021-11-15,14518.5703125
2021-11-16,14180.583984375
2021-11-17,13839.4072265625
2021-11-18,13669.8408203125
2021-11-22,13810.3056640625
2021-11-23,14325.3935546875
2021-11-24,13932.3017578125
2021-11-25,13983.81640625
2021-11-26,13719.4091796875
2021-11-29,13207.1162109375
2021-11-30,13431.7900390625
2021-12-01,13341.2412109375
2021-12-02,13328.9140625
2021-12-03,13394.7529296875
2021-12-06,13091.111328125
2021-12-07,13234.7216796875
2021-12-08,13298.962890625
2021-12-09,13340.244140625
2021-12-10,13464.634765625
2021-12-13,13407.181640625
2021-12-14,13036.4033203125
2021-12-15,12968.1162109375
2021-12-16,12779.234375
2021-12-17,12454.427734375
2021-12-20,14245.876953125
2021-12-21,13576.546875
2021-12-22,13622.1220703125
2021-12-23,13390.55859375
2021-12-24,12974.7568359375
2021-12-27,12920.646484375
2021-12-28,12806.7373046875
2021-12-29,13411.673828125
2021-12-30,13093.7568359375
2021-12-31,13811.8046875
2022-01-03,13913.732421875
2022-01-04,13597.912109375
2022-01-05,14101.0205078125
2022-01-06,13950.8203125
2022-01-07,13975.6279296875
2022-01-10,14058.2900390625
2022-01-11,14002.68359375
2022-01-12,13940.6875
2022-01-13,14027.9912109375
2022-01-14,13966.4951171875
2022-01-17,13903.9990234375
2022-01-18,13640.3916015625
2022-01-19,13531.171875
2022-01-20,13328.314453125
2022-01-21,13119.962890625
2022-01-24,12301.134765625
2022-01-25,12876.970703125
2022-01-27,12810.58203125
2022-01-28,12853.9580078125
2022-01-31,12776.0390625
2022-02-01,12926.23828125
2022-02-02,12973.1083984375
2022-02-03,12881.11328125
2022-02-04,12913.109375
2022-02-07,12869.0830078125
2022-02-08,12877.2197265625
2022-02-09,12810.880859375
2022-02-10,12787.51953125
2022-02-11,12856.35546875
2022-02-14,12344.962890625
2022-02-15,12635.025390625
2022-02-16,12702.662109375
2022-02-17,12590.2998046875
2022-02-18,12378.056640625
2022-02-21,11933.0517578125
2022-02-22,12064.681640625
2022-02-23,11934.5
2022-02-24,11104.4912109375
2022-02-25,11852.736328125
2022-02-28,11752.1044921875
2022-03-02,11538.9619140625
2022-03-03,11256.037109375
2022-03-04,11602.505859375
2022-03-07,10768.302734375
2022-03-08,10742.7958984375
2022-03-09,11023.2763671875
2022-03-10,11515.3017578125
2022-03-11,11559.1787109375
2022-03-14,11335.5537109375
2022-03-15,11073.990234375
2022-03-16,11053.076171875
2022-03-17,11094.4560546875
2022-03-21,11161.892578125
2022-03-22,11173.8232421875
2022-03-23,11120.8134765625
2022-03-24,10943.2607421875
2022-03-25,10698.072265625
2022-03-28,10954.5419921875
2022-03-29,10970.6162109375
2022-03-30,10813.5791015625
2022-03-31,10804.39453125
2022-04-01,10994.423828125
2022-04-04,11529.7275390625
2022-04-05,11720.0087890625
2022-04-06,11880.439453125
2022-04-07,11585.03515625
2022-04-08,11657.3642578125
2022-04-11,11892.470703125
2022-04-12,11771.7216796875
2022-04-13,11962.353515625
2022-04-18,11524.7353515625
2022-04-19,11513.7041015625
2022-04-20,11348.8310546875
2022-04-21,11431.142578125
2022-04-22,11389.86328125
2022-04-25,11333.5556640625
2022-04-26,11364.6064453125
2022-04-27,11429.4970703125
2022-04-28,11480.3603515625
2022-04-29,11701.6904296875
2022-05-02,11664.3525390625
2022-05-04,11371.193359375
2022-05-05,11197.734375
2022-05-06,10966.9697265625
2022-05-09,10716.4404296875
2022-05-10,10799.203125
2022-05-11,10100.373046875
2022-05-12,9948.677734375
2022-05-13,9962.75390625
2022-05-16,9975.5830078125
2022-05-17,9977.228515625
2022-05-18,9970.29296875
2022-05-19,9984.1171875
2022-05-20,9954.41796875
2022-05-23,9935.25
2022-05-24,9766.58203125
2022-05-25,9697.798828125
2022-05-26,9815.9501953125
2022-05-27,9806.9140625
2022-05-30,9481.7607421875
2022-05-31,9471.0283203125
2022-06-01,9472.525390625
2022-06-02,9475.521484375
2022-06-03,9480.3115234375
2022-06-06,9395.205078125
2022-06-07,9469.78125
2022-06-08,9352.77734375
2022-06-09,9382.1767578125
2022-06-10,9347.28515625
2022-06-13,9181.7626953125
2022-06-14,9179.3173828125
2022-06-15,9149.216796875
2022-06-16,9017.8876953125
2022-06-17,8777.140625
2022-06-20,8170.30810546875
2022-06-21,8397.875
2022-06-22,8486.8759765625
2022-06-23,8589.3056640625
2022-06-24,8595.1455078125
2022-06-27,8604.8291015625
2022-06-28,8681.701171875
2022-06-29,9846.6982421875
2022-06-30,9392.5595703125
2022-07-01,9799.9267578125
2022-07-04,9901.6064453125
2022-07-05,9874.203125
2022-07-06,9895.8662109375
2022-07-07,9880.7900390625
2022-07-08,9926.4150390625
2022-07-11,11200.4794921875
2022-07-12,11072.693359375
2022-07-13,11347.533203125
2022-07-14,11814.7509765625
2022-07-15,11508.3134765625
2022-07-18,11838.2607421875
2022-07-19,12151.2353515625
2022-07-20,12236.7431640625
2022-07-21,12228.2568359375
2022-07-22,12087.2939453125
2022-07-25,11955.71484375
2022-07-26,11690.5078125
2022-07-27,11821.1904296875
2022-07-28,11625.3671875
2022-07-29,11732.5380859375
2022-08-01,11597.564453125
2022-08-02,11644.185546875
2022-08-03,11709.126953125
2022-08-04,11619.52734375
2022-08-05,11442.5751953125
2022-08-08,11596.06640625
2022-08-10,11709.2265625
2022-08-11,11714.46875
2022-08-12,12296.09375
2022-08-16,12853.658203125
2022-08-17,12612.8134765625
2022-08-18,12684.841796875
2022-08-19,12317.357421875
2022-08-22,12336.7255859375
2022-08-23,12656.1396484375
2022-08-24,13327.5146484375
2022-08-25,13170.216796875
2022-08-26,13086.650390625
2022-08-29,12830.8603515625
2022-08-30,12746.994140625
2022-09-01,12546.5654296875
2022-09-02,12453.5146484375
2022-09-05,12288.1279296875
2022-09-06,12346.935546875
2022-09-07,12420.666015625
2022-09-08,12290.525390625
2022-09-09,11945.8271484375
2022-09-12,12125.08984375
2022-09-13,12361.1123046875
2022-09-14,12197.6240234375
2022-09-15,12140.1162109375
2022-09-16,12019.6083984375
2022-09-19,11796.5654296875
2022-09-20,11965.74609375
2022-09-21,12509.1748046875
2022-09-22,12354.4228515625
2022-09-23,12155.04296875
2022-09-26,11917.0234375
2022-09-27,11745.34765625
2022-09-28,11830.0615234375
2022-09-29,11868.3017578125
2022-09-30,11905.8916015625
2022-10-03,11911.9814453125
2022-10-04,11861.3125
2022-10-06,11956.7587890625
2022-10-07,12567.73046875
2022-10-10,12509.375
2022-10-11,12250.73828125
2022-10-12,12194.48046875
2022-10-13,11896.6064453125
2022-10-14,11976.77734375
2022-10-17,11927.8564453125
2022-10-18,11851.927734375
2022-10-19,11931.0009765625
2022-10-20,11957.95703125
2022-10-21,12001.73828125
2022-10-24,12093.6904296875
2022-10-25,11925.4599609375
2022-10-27,11966.5439453125
2022-10-28,11827.5673828125
2022-10-31,12064.5869140625
2022-11-01,11999.5419921875
2022-11-02,11832.109375
2022-11-03,11992.203125
2022-11-04,12012.470703125
2022-11-07,12078.4140625
2022-11-09,11959.1064453125
2022-11-10,11953.6650390625
2022-11-11,12097.0849609375
2022-11-14,11938.08984375
2022-11-15,11906.83984375
2022-11-16,11955.263671875
2022-11-17,11967.341796875
2022-11-18,11938.2392578125
2022-11-21,11926.2587890625
2022-11-22,11942.283203125
2022-11-23,12073.1728515625
2022-11-24,11925.2099609375
2022-11-25,11939.986328125
2022-11-28,11900.9990234375
2022-11-29,11853.67578125
2022-11-30,11647.255859375
2022-12-01,11720.2880859375
2022-12-02,11731.8701171875
2022-12-05,11725.529296875
2022-12-06,11701.2685546875
2022-12-07,11767.3125
2022-12-08,11644.5595703125
2022-12-09,11428.205078125
2022-12-12,11240.955078125
2022-12-13,11329.61328125
2022-12-14,11255.78125
2022-12-15,11263.419921875
2022-12-16,11167.8720703125
2022-12-19,11078.2666015625
2022-12-20,11037.431640625
2022-12-21,11036.3828125
2022-12-22,10966.9921875
2022-12-23,10368.802734375
2022-12-26,10594.638671875
2022-12-27,10534.9345703125
2022-12-28,10573.7734375
2022-12-29,10543.072265625
2022-12-30,10491.2060546875
2023-01-02,10544.9189453125
2023-01-03,10515.765625
2023-01-04,10543.3720703125
2023-01-05,10439.837890625
2023-01-06,10257.62890625
2023-01-09,10257.62890625
2023-01-10,10345.888671875
2023-01-11,10326.1708984375
2023-01-12,10394.4599609375
2023-01-13,10386.32421875
2023-01-16,10279.1953125
2023-01-17,10268.36328125
2023-01-18,10289.1279296875
2023-01-19,10254.185546875
2023-01-20,10338.798828125
2023-01-23,10301.5595703125
2023-01-24,10274.9521484375
2023-01-25,10279.7939453125
2023-01-27,10057.349609375
2023-01-30,10080.11328125
2023-01-31,10148.3544921875
2023-02-01,10112.212890625
2023-02-02,10053.8564453125
2023-02-03,9960.056640625
2023-02-06,10082.3115234375
2023-02-07,9697.4775390625
2023-02-08,9651.5
2023-02-09,9207.66015625
2023-02-10,9166.7265625
2023-02-13,9071.4775390625
2023-02-14,8814.939453125
2023-02-15,9013.7216796875
2023-02-16,9062.3427734375
2023-02-17,9067.1357421875
2023-02-20,9092.146484375
2023-02-21,9029.5458984375
2023-02-22,9061.09375
2023-02-23,9091.396484375
2023-02-24,9106.5224609375
2023-02-27,9086.7548828125
2023-02-28,9146.8583984375
2023-03-01,9188.291015625
2023-03-02,9088.7001953125
2023-03-03,8986.765625
2023-03-06,9050.462890625
2023-03-08,9057.6513671875
2023-03-09,9020.759765625
2023-03-10,8993.00390625
2023-03-13,8792.5751953125
2023-03-14,8637.123046875
2023-03-15,8599.7333984375
2023-03-16,8479.626953125
2023-03-17,8572.9267578125
2023-03-20,8478.52734375
2023-03-21,8476.130859375
2023-03-22,8409.8876953125
2023-03-23,8301.7607421875
2023-03-24,8193.8828125
2023-03-27,7997.4970703125
2023-03-28,8013.9208984375
2023-03-29,8022.7578125
2023-03-31,8009.52880859375
2023-04-03,8274.6552734375
2023-04-05,8424.9140625
2023-04-06,9386.57421875
2023-04-10,9052.458984375
2023-04-11,8668.423828125
2023-04-12,9065.087890625
2023-04-13,9366.255859375
2023-04-17,9086.3046875
2023-04-18,9017.064453125
2023-04-19,9040.8759765625
2023-04-20,8566.38671875
2023-04-21,8652.5498046875
2023-04-24,8658.439453125
2023-04-25,8621.4990234375
2023-04-26,8702.4697265625
2023-04-27,8795.76953125
2023-04-28,9238.310546875
2023-05-02,9190.0390625
2023-05-03,9227.228515625
2023-05-04,9291.02734375
2023-05-05,9206.810546875
2023-05-08,9176.9599609375
2023-05-09,9225.2333984375
2023-05-10,9159.7373046875
2023-05-11,9547.2666015625
2023-05-12,9534.8359375
2023-05-15,9877.4375
2023-05-16,10423.86328125
2023-05-17,10438.939453125
2023-05-18,10596.9365234375
2023-05-19,10745.8974609375
2023-05-22,10530.642578125
2023-05-23,10474.33203125
2023-05-24,11201.6669921875
2023-05-25,10941.7841796875
2023-05-26,11699.2216796875
2023-05-29,11630.5810546875
2023-05-30,11863.5576171875
2023-05-31,11740.4560546875
2023-06-01,11694.1806640625
2023-06-02,11533.486328125
2023-06-05,11849.1826171875
2023-06-06,12067.1337890625
2023-06-07,12153.794921875
2023-06-08,11779.443359375
2023-06-09,11866.6552734375
2023-06-12,11807.798828125
2023-06-13,11791.7734375
2023-06-14,11632.1787109375
2023-06-15,11750.888671875
2023-06-16,11768.111328125
2023-06-19,11928.75390625
2023-06-20,12567.5322265625
2023-06-21,12889.4169921875
2023-06-22,12723.83203125
2023-06-23,12430.3505859375
2023-06-26,12784.3359375
2023-06-27,13342.1416015625
2023-06-28,13535.78125
2023-06-30,13590.9931640625
2023-07-03,13675.109375
2023-07-04,13678.25390625
2023-07-05,13582.2080078125
2023-07-06,13671.5654296875
2023-07-07,13687.2392578125
2023-07-10,13477.7744140625
2023-07-11,13494.9482421875
2023-07-12,13610.51171875
2023-07-13,13581.009765625
2023-07-14,13623.1982421875
2023-07-17,13524.341796875
2023-07-18,13113.4404296875
2023-07-19,13130.0654296875
2023-07-20,13675.8720703125
2023-07-21,13363.076171875
2023-07-24,13394.181640625
2023-07-25,13669.6806640625
2023-07-26,13718.509765625
2023-07-27,13766.740234375
2023-07-28,14309.55078125
2023-07-31,14200.8583984375
2023-08-01,14221.078125
2023-08-02,13913.826171875
2023-08-03,13995.70703125
2023-08-04,14077.73828125
2023-08-07,13956.21484375
2023-08-08,14396.423828125
2023-08-09,17275.689453125
2023-08-10,18897.681640625
2023-08-11,18009.125
2023-08-14,18176.779296875
2023-08-16,18007.2265625
2023-08-17,18007.626953125
2023-08-18,17928.439453125
2023-08-21,17704.916015625
2023-08-22,17508.251953125
2023-08-23,17721.390625
2023-08-24,17606.060546875
2023-08-25,17500.4609375
2023-08-28,16602.41796875
2023-08-29,16649.0
2023-08-30,16807.169921875
2023-08-31,17206.591796875
2023-09-01,16889.201171875
2023-09-04,16716.802734375
2023-09-05,16543.900390625
2023-09-06,16676.259765625
2023-09-07,16483.740234375
2023-09-08,16375.84765625
2023-09-11,16278.48828125
2023-09-12,15812.5654296875
2023-09-13,16354.578125
2023-09-14,16427.5703125
2023-09-15,16202.998046875
2023-09-18,16117.1220703125
2023-09-20,16126.2109375
2023-09-21,15925.0029296875
2023-09-22,16115.1259765625
2023-09-25,15929.49609375
2023-09-26,15849.3125
2023-09-27,15593.8349609375
2023-09-28,15688.197265625
2023-09-29,16295.8134765625
2023-10-03,16219.3251953125
2023-10-04,16070.19140625
2023-10-05,16510.302734375
2023-10-06,16567.6171875
2023-10-09,16258.716796875
2023-10-10,16540.30859375
2023-10-11,16889.798828125
2023-10-12,17152.318359375
2023-10-13,17371.69921875
2023-10-16,16858.396484375
2023-10-17,16760.087890625
2023-10-18,16682.94921875
2023-10-19,16679.05859375
2023-10-20,16706.916015625
2023-10-23,15876.7724609375
2023-10-25,15875.8740234375
2023-10-26,15924.90234375
2023-10-27,16127.458984375
2023-10-30,15953.810546875
2023-10-31,15672.76953125
2023-11-01,15960.8017578125
2023-11-02,16280.3359375
2023-11-03,16354.6787109375
2023-11-06,16042.3828125
2023-11-07,16099.349609375
2023-11-08,16598.47265625
2023-11-09,15915.517578125
2023-11-10,15649.703125
2023-11-13,15612.556640625
2023-11-15,15723.794921875
2023-11-16,15933.9892578125
2023-11-17,16011.6767578125
2023-11-20,16174.58984375
2023-11-21,16107.8857421875
2023-11-22,16086.1181640625
2023-11-23,16056.361328125
2023-11-24,15929.7958984375
2023-11-28,15842.2734375
2023-11-29,15805.0771484375
2023-11-30,14995.7529296875
2023-12-01,14967.2939453125
2023-12-04,14742.771484375
2023-12-05,14767.185546875
2023-12-06,14600.677734375
2023-12-07,14296.3193359375
2023-12-08,14024.0166015625
2023-12-11,14327.4248046875
2023-12-12,14215.986328125
2023-12-13,14353.9365234375
2023-12-14,14229.4677734375
2023-12-15,14183.8837890625
2023-12-18,14260.271484375
2023-12-19,14377.0517578125
2023-12-20,13983.9736328125
2023-12-21,14052.5244140625
2023-12-22,13995.5068359375
2023-12-26,13938.5888671875
2023-12-27,13945.779296875
2023-12-28,13759.05078125
2023-12-29,13289.6328125
2024-01-01,13232.916015625
2024-01-02,14903.7373046875
2024-01-03,14726.8447265625
2024-01-04,14541.5146484375
2024-01-05,14410.154296875
2024-01-08,14172.8994140625
2024-01-09,14108.7919921875
2024-01-10,13830.9462890625
2024-01-11,13819.712890625
2024-01-12,13951.5712890625
2024-01-15,13836.23828125
2024-01-16,13725.4501953125
2024-01-17,14006.640625
2024-01-18,13887.763671875
2024-01-19,13760.5986328125
2024-01-23,13510.3125
2024-01-24,13596.4873046875
2024-01-25,13613.36328125
2024-01-29,13348.1474609375
2024-01-30,13461.9326171875
2024-01-31,13998.453125
2024-02-01,14102.052734375
2024-02-02,13820.0634765625
2024-02-05,13863.94921875
2024-02-06,13887.0654296875
2024-02-07,13972.4404296875
2024-02-08,13562.0869140625
2024-02-09,13676.220703125
2024-02-12,13162.3681640625
2024-02-13,12892.859375
2024-02-14,12864.650390625
2024-02-15,12849.3232421875
2024-02-16,12959.3134765625
2024-02-19,13723.7021484375
2024-02-20,13867.193359375
2024-02-21,13583.2060546875
2024-02-22,13604.3251953125
2024-02-23,13654.0029296875
2024-02-26,13659.0478515625
2024-02-27,13446.3046875
2024-02-28,13246.49609375
2024-02-29,13088.275390625
2024-03-01,13111.4921875
2024-03-04,13124.2236328125
2024-03-05,13136.1572265625
2024-03-06,13299.7177734375
2024-03-07,13460.4345703125
2024-03-11,12925.1142578125
2024-03-12,12814.9228515625
2024-03-13,12646.4677734375
2024-03-14,12689.35546875
2024-03-15,12479.162109375
2024-03-18,12404.51953125
2024-03-19,12262.2763671875
2024-03-20,12673.3291015625
2024-03-21,12856.462890625
2024-03-22,12769.1904296875
2024-03-26,12464.3330078125
2024-03-27,12478.36328125
2024-03-28,12344.95703125
2024-04-01,12297.474609375
2024-04-02,12072.40234375
2024-04-03,12103.70703125
2024-04-04,12128.3720703125
2024-04-05,12113.6923828125
2024-04-08,12068.708984375
2024-04-09,12001.65625
2024-04-10,11942.591796875
2024-04-12,11861.4091796875
2024-04-15,11717.96875
2024-04-16,11383.50390625
2024-04-18,11553.255859375
2024-04-19,11362.8330078125
2024-04-22,11693.154296875
2024-04-23,11784.87109375
2024-04-24,11950.4794921875
2024-04-25,11708.0810546875
2024-04-26,11869.34765625
2024-04-29,11671.53515625
2024-04-30,11869.6474609375
2024-05-02,12046.041015625
2024-05-03,11928.861328125
2024-05-06,11793.2080078125
2024-05-07,11547.0654296875
2024-05-08,11523.80078125
2024-05-09,11111.9990234375
2024-05-10,11197.5732421875
2024-05-13,11267.671875
2024-05-14,11247.201171875
2024-05-15,11483.0595703125
2024-05-16,11272.5654296875
2024-05-17,11196.92578125
2024-05-21,10104.11328125
2024-05-22,10387.8515625
2024-05-23,10335.7265625
2024-05-24,10628.251953125
2024-05-27,10464.240234375
2024-05-28,10805.8935546875
2024-05-29,10677.1806640625
2024-05-30,10345.9619140625
2024-05-31,10217.3974609375
2024-06-03,10300.9267578125
2024-06-04,9969.30859375
2024-06-05,10414.2626953125
2024-06-06,10490.1015625
2024-06-07,10605.1357421875
2024-06-10,10659.056640625
2024-06-11,10752.220703125
2024-06-12,10814.580078125
2024-06-13,10875.4921875
2024-06-14,11080.6435546875
2024-06-18,10732.9990234375
2024-06-19,10806.244140625
2024-06-20,10930.1123046875
2024-06-21,10899.158203125
2024-06-24,10752.021484375
2024-06-25,10730.751953125
2024-06-26,10566.7412109375
2024-06-27,10392.943359375
2024-06-28,10626.8046875
2024-07-01,10588.1591796875
2024-07-02,10620.4130859375
2024-07-03,10392.095703125
2024-07-04,10366.8818359375
2024-07-05,10359.1923828125
2024-07-08,10258.2890625
2024-07-09,10358.0439453125
2024-07-10,10279.3583984375
2024-07-11,10179.853515625
2024-07-12,10171.666015625
2024-07-15,10154.5400390625
2024-07-16,9929.5673828125
2024-07-18,9954.03125
2024-07-19,9845.7392578125
2024-07-22,9889.724609375
2024-07-23,10114.548828125
2024-07-24,9979.494140625
2024-07-25,10175.41015625
2024-07-26,10172.865234375
2024-07-29,10468.234375
2024-07-30,10203.5693359375
2024-07-31,9973.4541015625
2024-08-01,9983.041015625
2024-08-02,9896.9990234375
2024-08-05,9508.1357421875
2024-08-06,9760.5205078125
2024-08-07,9786.0380859375
2024-08-08,9334.00390625
2024-08-09,10063.4892578125
2024-08-12,9965.3134765625
2024-08-13,9881.9677734375
2024-08-14,9853.8037109375
2024-08-16,10714.724609375
2024-08-19,11495.6953125
2024-08-20,12634.6689453125
2024-08-21,13971.3935546875
2024-08-22,14695.5361328125
2024-08-23,14508.271484375
2024-08-26,13816.4375
2024-08-27,14234.6142578125
2024-08-28,14032.2666015625
2024-08-29,13836.6630859375
2024-08-30,13968.8974609375
2024-09-02,13647.44921875
2024-09-03,13517.212890625
2024-09-04,13501.7822265625
2024-09-05,14003.3544921875
2024-09-06,13823.4287109375
2024-09-09,13347.2265625
2024-09-10,13425.12890625
2024-09-11,13087.80078125
2024-09-12,13200.3603515625
2024-09-13,13288.9482421875
2024-09-16,13360.80859375
2024-09-17,13153.119140625
2024-09-18,13080.16015625
2024-09-19,12691.6474609375
2024-09-20,13294.0419921875
2024-09-23,13372.6943359375
2024-09-24,13113.119140625
2024-09-25,12986.9765625
2024-09-26,12817.0400390625
2024-09-27,12753.96875
2024-09-30,12643.45703125
2024-10-01,12970.0478515625
2024-10-03,12720.5107421875
2024-10-04,12505.03125
2024-10-07,11787.9794921875
2024-10-08,12205.8564453125
2024-10-09,12351.923828125
2024-10-10,13183.1318359375
2024-10-11,12959.111328125
2024-10-14,13020.9345703125
2024-10-15,12937.9384765625
2024-10-16,12801.0595703125
2024-10-17,12860.435546875
2024-10-18,13123.5556640625
2024-10-21,12821.234375
2024-10-22,12257.2919921875
2024-10-23,12358.0654296875
2024-10-24,12063.9326171875
2024-10-25,12213.3974609375
2024-10-28,12197.3662109375
2024-10-29,11830.826171875
2024-10-30,12057.990234375
2024-10-31,11929.1025390625
2024-11-01,12066.1806640625
2024-11-04,11827.1806640625
2024-11-05,11962.7109375
2024-11-06,12364.3564453125
2024-11-07,12450.2490234375
2024-11-08,12317.216796875
2024-11-11,12163.6083984375
2024-11-12,12108.5771484375
2024-11-13,11663.734375
2024-11-14,12165.1572265625
2024-11-18,11088.2060546875
2024-11-19,11172.001953125
2024-11-21,10805.9599609375
2024-11-22,10722.46484375
2024-11-25,10875.0732421875
2024-11-26,10820.2919921875
2024-11-27,10805.2109375
2024-11-28,10849.306640625
2024-11-29,10774.1494140625
2024-12-02,10590.6298828125
2024-12-03,10824.486328125
2024-12-04,10770.904296875
2024-12-05,10700.2431640625
2024-12-06,10737.2958984375
2024-12-09,10806.3095703125
2024-12-10,11000.1171875
2024-12-11,10991.02734375
2024-12-12,10784.5859375
2024-12-13,10720.966796875
2024-12-16,10666.4345703125
2024-12-17,10429.98046875
2024-12-18,10380.841796875
2024-12-19,10195.125
2024-12-20,10059.89453125
2024-12-23,10077.2734375
2024-12-24,10040.4189453125
2024-12-26,10014.80078125
2024-12-27,9992.7783203125
2024-12-30,10007.2109375
2024-12-31,9914.1767578125
2025-01-01,9968.30859375
