Date,PHOENIXLTD
2011-02-02,94.23005676269531
2011-02-03,89.85485076904297
2011-02-04,88.0395736694336
2011-02-07,88.50505065917969
2011-02-08,88.36542510986328
2011-02-09,85.61927795410156
2011-02-10,83.45494842529297
2011-02-11,80.82515716552734
2011-02-14,83.17566680908203
2011-02-15,86.57344055175781
2011-02-16,87.17851257324219
2011-02-17,84.80473327636719
2011-02-18,81.75604248046875
2011-02-21,80.08043670654297
2011-02-22,82.71021270751953
2011-02-23,82.73348999023438
2011-02-24,79.42880249023438
2011-02-25,81.91895294189453
2011-02-28,82.43094635009766
2011-03-01,84.06001281738281
2011-03-03,84.3160171508789
2011-03-04,80.63898468017578
2011-03-07,80.61570739746094
2011-03-08,79.8709945678711
2011-03-09,79.2193374633789
2011-03-10,79.77788543701172
2011-03-11,79.00990295410156
2011-03-14,79.63826751708984
2011-03-15,80.03388977050781
2011-03-16,80.49934387207031
2011-03-17,82.22148132324219
2011-03-18,82.6404037475586
2011-03-21,80.12699127197266
2011-03-22,84.15311431884766
2011-03-23,84.66509246826172
2011-03-24,84.08328247070312
2011-03-25,83.78074645996094
2011-03-28,83.99020385742188
2011-03-29,84.22291564941406
2011-03-30,85.75890350341797
2011-03-31,85.06072235107422
2011-04-01,85.31672668457031
2011-04-04,88.62141418457031
2011-04-05,89.15666961669922
2011-04-06,95.32386779785156
2011-04-07,92.99662017822266
2011-04-08,92.74063110351562
2011-04-11,93.20608520507812
2011-04-13,93.2293472290039
2011-04-15,93.3457260131836
2011-04-18,93.6249771118164
2011-04-19,93.2293472290039
2011-04-20,93.41552734375
2011-04-21,93.20608520507812
2011-04-25,93.15953063964844
2011-04-26,93.50862121582031
2011-04-27,93.32243347167969
2011-04-28,93.08971405029297
2011-04-29,95.39369201660156
2011-05-02,95.7893295288086
2011-05-03,93.6715316772461
2011-05-04,95.6031494140625
2011-05-05,96.44095611572266
2011-05-06,98.11656951904297
2011-05-09,98.13983917236328
2011-05-10,98.20966339111328
2011-05-11,96.90638732910156
2011-05-12,95.48677062988281
2011-05-13,93.06645202636719
2011-05-16,93.25263977050781
2011-05-17,91.34428405761719
2011-05-18,91.2511978149414
2011-05-19,91.80973815917969
2011-05-20,93.08971405029297
2011-05-23,90.80903625488281
2011-05-24,89.11013793945312
2011-05-25,87.13198852539062
2011-05-26,86.31744384765625
2011-05-27,85.73563385009766
2011-05-30,85.9683609008789
2011-05-31,87.41124725341797
2011-06-01,88.38868713378906
2011-06-02,87.45780181884766
2011-06-03,87.22506713867188
2011-06-06,87.13198852539062
2011-06-07,87.29487609863281
2011-06-08,88.31887817382812
2011-06-09,88.90068817138672
2011-06-10,88.66796112060547
2011-06-13,89.17994689941406
2011-06-14,89.45921325683594
2011-06-15,91.29773712158203
2011-06-16,90.8555679321289
2011-06-17,91.2511978149414
2011-06-20,89.01703643798828
2011-06-21,88.43522644042969
2011-06-22,88.57486724853516
2011-06-23,88.55160522460938
2011-06-24,91.08828735351562
2011-06-27,90.13410186767578
2011-06-28,89.36613464355469
2011-06-29,89.45921325683594
2011-06-30,88.43522644042969
2011-07-01,90.50647735595703
2011-07-04,91.43736267089844
2011-07-05,90.3668441772461
2011-07-06,92.81044006347656
2011-07-07,95.41694641113281
2011-07-08,99.09400177001953
2011-07-11,100.97908020019531
2011-07-12,98.90782165527344
2011-07-13,99.60599517822266
2011-07-14,102.28234100341797
2011-07-15,102.65470886230469
2011-07-18,103.39940643310547
2011-07-19,102.07288360595703
2011-07-20,100.5601806640625
2011-07-21,99.09400177001953
2011-07-22,101.1652603149414
2011-07-25,101.46780395507812
2011-07-26,100.6998062133789
2011-07-27,101.63069152832031
2011-07-28,101.77033996582031
2011-07-29,98.7216567993164
2011-08-01,100.0947265625
2011-08-02,100.00162506103516
2011-08-03,101.77033996582031
2011-08-04,104.6561279296875
2011-08-05,100.53691101074219
2011-08-08,102.46851348876953
2011-08-09,98.74491119384766
2011-08-10,102.0030517578125
2011-08-11,102.91067504882812
2011-08-12,99.32673645019531
2011-08-16,101.14198303222656
2011-08-17,99.6292724609375
2011-08-18,99.69908142089844
2011-08-19,95.39369201660156
2011-08-22,95.88241577148438
2011-08-23,94.95152282714844
2011-08-24,93.97406005859375
2011-08-25,93.06645202636719
2011-08-26,92.71736145019531
2011-08-29,94.48606872558594
2011-08-30,99.79216766357422
2011-09-02,103.18995666503906
2011-09-05,102.88739776611328
2011-09-06,102.35214233398438
2011-09-07,103.16667175292969
2011-09-08,102.18924713134766
2011-09-09,103.432861328125
2011-09-12,101.46183013916016
2011-09-13,102.21269989013672
2011-09-14,101.41492462158203
2011-09-15,100.33552551269531
2011-09-16,102.07191467285156
2011-09-19,101.6495361328125
2011-09-20,101.81378173828125
2011-09-21,101.8372573852539
2011-09-22,100.61709594726562
2011-09-23,102.23617553710938
2011-09-26,99.42039489746094
2011-09-27,99.30306243896484
2011-09-28,99.02149963378906
2011-09-29,98.76338195800781
2011-09-30,101.25065612792969
2011-10-03,98.64603424072266
2011-10-04,98.48179626464844
2011-10-05,93.53072357177734
2011-10-07,94.84476470947266
2011-10-10,93.9061508178711
2011-10-11,93.50726318359375
2011-10-12,93.95309448242188
2011-10-13,95.73641967773438
2011-10-14,95.17326354980469
2011-10-17,93.3429946899414
2011-10-18,91.53621673583984
2011-10-19,91.25463104248047
2011-10-20,87.78184509277344
2011-10-21,86.93711853027344
2011-10-24,90.19872283935547
2011-10-25,90.08138275146484
2011-10-28,93.64803314208984
2011-10-31,94.3754653930664
2011-11-01,94.610107421875
2011-11-02,94.93861389160156
2011-11-03,95.00900268554688
2011-11-04,94.84476470947266
2011-11-08,94.58663177490234
2011-11-09,96.44036102294922
2011-11-11,97.0035171508789
2011-11-14,97.47280883789062
2011-11-15,94.23466491699219
2011-11-16,90.97306060791016
2011-11-17,90.832275390625
2011-11-18,89.82327270507812
2011-11-21,88.81431579589844
2011-11-22,92.12284088134766
2011-11-23,88.60310363769531
2011-11-24,87.2890853881836
2011-11-25,93.15528869628906
2011-11-28,92.00550842285156
2011-11-29,88.41539764404297
2011-11-30,88.22767639160156
2011-12-01,91.51275634765625
2011-12-02,91.04344940185547
2011-12-05,90.10487365722656
2011-12-07,89.00200653076172
2011-12-08,86.02198791503906
2011-12-09,85.59960174560547
2011-12-12,83.30006408691406
2011-12-13,81.18822479248047
2011-12-14,79.61609649658203
2011-12-15,77.52771759033203
2011-12-16,76.9645767211914
2011-12-19,75.34548950195312
2011-12-20,71.59112548828125
2011-12-21,72.13082122802734
2011-12-22,73.60909271240234
2011-12-23,76.9645767211914
2011-12-26,77.71544647216797
2011-12-27,77.8093032836914
2011-12-28,76.19023132324219
2011-12-29,75.533203125
2011-12-30,78.06742858886719
2012-01-02,79.05294799804688
2012-01-03,82.50226593017578
2012-01-04,84.9426040649414
2012-01-05,87.61759185791016
2012-01-06,88.81431579589844
2012-01-09,88.69696807861328
2012-01-10,89.07241821289062
2012-01-11,90.66801452636719
2012-01-12,90.59761810302734
2012-01-13,90.7618637084961
2012-01-16,91.37196350097656
2012-01-17,89.96406555175781
2012-01-18,89.16625213623047
2012-01-19,91.84126281738281
2012-01-20,91.91165924072266
2012-01-23,91.98204803466797
2012-01-24,88.321533203125
2012-01-25,86.46783447265625
2012-01-27,83.11235046386719
2012-01-30,82.97156524658203
2012-01-31,85.24765014648438
2012-02-01,82.43186950683594
2012-02-02,81.25862884521484
2012-02-03,82.2206802368164
2012-02-06,86.44435119628906
2012-02-07,88.55618286132812
2012-02-08,90.97306060791016
2012-02-09,92.96756744384766
2012-02-10,91.91165924072266
2012-02-13,92.89716339111328
2012-02-14,99.93660736083984
2012-02-15,97.84825897216797
2012-02-16,99.58465576171875
2012-02-17,99.30306243896484
2012-02-21,96.3699722290039
2012-02-22,95.22018432617188
2012-02-23,92.05244445800781
2012-02-24,90.9495849609375
2012-02-27,87.94609069824219
2012-02-28,93.50726318359375
2012-02-29,92.99102020263672
2012-03-01,94.14080810546875
2012-03-02,94.18773651123047
2012-03-05,91.77086639404297
2012-03-06,93.74190521240234
2012-03-07,95.22018432617188
2012-03-09,97.98904418945312
2012-03-12,98.2706069946289
2012-03-13,100.57015991210938
2012-03-14,102.165771484375
2012-03-15,102.09537506103516
2012-03-16,100.87519836425781
2012-03-19,101.69647216796875
2012-03-20,100.3824462890625
2012-03-21,103.24515533447266
2012-03-22,100.85173797607422
2012-03-23,99.44384002685547
2012-03-26,95.92414093017578
2012-03-27,98.5287094116211
2012-03-28,97.47280883789062
2012-03-29,97.51973724365234
2012-03-30,98.45832824707031
2012-04-02,95.94760131835938
2012-04-03,95.22018432617188
2012-04-04,98.0594253540039
2012-04-09,97.07392120361328
2012-04-10,95.454833984375
2012-04-11,94.79782104492188
2012-04-12,97.59014129638672
2012-04-13,97.543212890625
2012-04-16,98.5756607055664
2012-04-17,100.7109603881836
2012-04-18,101.32103729248047
2012-04-19,102.07191467285156
2012-04-20,101.8372573852539
2012-04-23,99.1153564453125
2012-04-24,99.58465576171875
2012-04-25,99.44384002685547
2012-04-26,99.3499984741211
2012-04-27,99.0449447631836
2012-04-30,98.43485260009766
2012-05-02,101.29756164550781
2012-05-03,100.52322387695312
2012-05-04,100.87519836425781
2012-05-07,100.17125701904297
2012-05-08,100.10087585449219
2012-05-09,96.18223571777344
2012-05-10,96.20571899414062
2012-05-11,94.610107421875
2012-05-14,92.26362609863281
2012-05-15,91.11383819580078
2012-05-16,91.677001953125
2012-05-17,91.53621673583984
2012-05-18,88.18074798583984
2012-05-21,87.03096008300781
2012-05-22,86.89019012451172
2012-05-23,85.97505187988281
2012-05-24,85.95159149169922
2012-05-25,86.5616683959961
2012-05-28,86.67900085449219
2012-05-29,86.1158447265625
2012-05-30,85.95159149169922
2012-05-31,87.96955871582031
2012-06-01,85.69347381591797
2012-06-04,84.121337890625
2012-06-05,84.47330474853516
2012-06-06,86.39743041992188
2012-06-07,90.62108612060547
2012-06-08,87.66452026367188
2012-06-11,88.62660217285156
2012-06-12,87.71146392822266
2012-06-13,85.50576782226562
2012-06-14,83.79283905029297
2012-06-15,84.61409759521484
2012-06-18,82.7369155883789
2012-06-19,81.49327087402344
2012-06-20,82.05643463134766
2012-06-21,82.0329818725586
2012-06-22,82.5491943359375
2012-06-25,83.41739654541016
2012-06-26,82.47880554199219
2012-06-27,82.05643463134766
2012-06-28,81.00051879882812
2012-06-29,83.32353973388672
2012-07-02,83.32353973388672
2012-07-03,85.43536376953125
2012-07-04,88.67350006103516
2012-07-05,88.90814971923828
2012-07-06,89.00200653076172
2012-07-09,85.43536376953125
2012-07-10,82.85424041748047
2012-07-11,84.87220764160156
2012-07-12,84.52024841308594
2012-07-13,84.61409759521484
2012-07-16,85.55268859863281
2012-07-17,86.37395477294922
2012-07-18,87.52374267578125
2012-07-19,87.2890853881836
2012-07-20,88.57963562011719
2012-07-23,87.2890853881836
2012-07-24,85.34150695800781
2012-07-25,86.70246887207031
2012-07-26,86.06891632080078
2012-07-27,85.22418212890625
2012-07-30,83.74591064453125
2012-07-31,86.3504867553711
2012-08-01,85.85773468017578
2012-08-02,86.2566146850586
2012-08-03,86.3504867553711
2012-08-06,86.28012084960938
2012-08-07,87.40641784667969
2012-08-08,87.00749969482422
2012-08-09,86.3504867553711
2012-08-10,87.53662109375
2012-08-13,87.77384948730469
2012-08-14,87.20449829101562
2012-08-16,85.40157318115234
2012-08-17,85.44903564453125
2012-08-21,84.00193786621094
2012-08-22,82.67346954345703
2012-08-23,81.58222961425781
2012-08-24,75.88880157470703
2012-08-27,75.15339660644531
2012-08-28,74.53660583496094
2012-08-29,77.3833236694336
2012-08-30,85.44903564453125
2012-08-31,83.76472473144531
2012-09-03,81.5110855102539
2012-09-04,83.36143493652344
2012-09-05,84.38151550292969
2012-09-06,83.55122375488281
2012-09-07,83.93077850341797
2012-09-10,83.76472473144531
2012-09-11,83.48004913330078
2012-09-12,82.95816040039062
2012-09-13,83.5986557006836
2012-09-14,85.37786865234375
2012-09-17,93.60963439941406
2012-09-18,93.30123138427734
2012-09-20,89.19721984863281
2012-09-21,91.6880874633789
2012-09-24,91.80670166015625
2012-09-25,92.89793395996094
2012-09-26,92.56582641601562
2012-09-27,92.37604522705078
2012-09-28,93.5859146118164
2012-10-01,94.1077880859375
2012-10-03,92.99282836914062
2012-10-04,94.89065551757812
2012-10-05,93.13517761230469
2012-10-08,94.46363830566406
2012-10-09,94.70086669921875
2012-10-10,92.85050964355469
2012-10-11,94.53480529785156
2012-10-12,95.43626403808594
2012-10-15,93.94176483154297
2012-10-16,92.11509704589844
2012-10-17,89.33955383300781
2012-10-18,89.4344482421875
2012-10-19,89.33955383300781
2012-10-22,88.2483139038086
2012-10-23,90.8577880859375
2012-10-25,93.75196838378906
2012-10-29,94.55854034423828
2012-10-30,95.22276306152344
2012-10-31,95.22276306152344
2012-11-01,97.52385711669922
2012-11-02,101.20087432861328
2012-11-05,102.95635223388672
2012-11-06,105.28117370605469
2012-11-07,103.6917724609375
2012-11-08,105.85052490234375
2012-11-09,106.30126953125
2012-11-12,103.92898559570312
2012-11-15,104.35600280761719
2012-11-16,103.52570343017578
2012-11-19,102.57678985595703
2012-11-20,102.83773803710938
2012-11-21,101.98372650146484
2012-11-22,101.98372650146484
2012-11-23,101.95999908447266
2012-11-26,101.5329818725586
2012-11-27,101.20087432861328
2012-11-29,99.16070556640625
2012-11-30,96.93079376220703
2012-12-03,101.31950378417969
2012-12-04,103.43081665039062
2012-12-05,110.50015258789062
2012-12-06,111.47279357910156
2012-12-07,111.04578399658203
2012-12-10,111.89979553222656
2012-12-11,109.71732330322266
2012-12-12,110.42898559570312
2012-12-13,115.2921371459961
2012-12-14,116.00381469726562
2012-12-17,117.09508514404297
2012-12-18,116.92900085449219
2012-12-19,118.3286361694336
2012-12-20,116.24104309082031
2012-12-21,113.32316589355469
2012-12-24,116.64434051513672
2012-12-26,115.50565338134766
2012-12-27,117.11878967285156
2012-12-28,122.8122329711914
2012-12-31,121.88705444335938
2013-01-01,121.270263671875
2013-01-02,125.87242889404297
2013-01-03,125.25563049316406
2013-01-04,123.4052734375
2013-01-07,122.36148834228516
2013-01-08,121.34141540527344
2013-01-09,121.31768035888672
2013-01-10,121.00929260253906
2013-01-11,119.25381469726562
2013-01-14,117.07133483886719
2013-01-15,116.73922729492188
2013-01-16,121.270263671875
2013-01-17,122.07682037353516
2013-01-18,119.5859375
2013-01-21,118.06769561767578
2013-01-22,117.2374038696289
2013-01-23,118.51841735839844
2013-01-24,119.60968017578125
2013-01-25,119.82315063476562
2013-01-28,121.79217529296875
2013-01-29,123.5239028930664
2013-01-30,124.71004486083984
2013-01-31,129.05126953125
2013-02-01,132.79946899414062
2013-02-04,128.2447052001953
2013-02-05,128.1023712158203
2013-02-06,127.62792205810547
2013-02-07,128.2447052001953
2013-02-08,127.9837417602539
2013-02-11,127.34324645996094
2013-02-12,127.65164184570312
2013-02-13,127.12975311279297
2013-02-14,127.86515045166016
2013-02-15,127.10602569580078
2013-02-18,123.5239028930664
2013-02-19,123.35784149169922
2013-02-20,122.59872436523438
2013-02-21,122.8359375
2013-02-22,122.64618682861328
2013-02-25,122.8833999633789
2013-02-26,122.59872436523438
2013-02-27,120.43997192382812
2013-02-28,119.63339233398438
2013-03-01,116.33592224121094
2013-03-04,117.71183013916016
2013-03-05,122.07682037353516
2013-03-06,125.63520812988281
2013-03-07,123.00198364257812
2013-03-08,123.0494613647461
2013-03-11,125.11332702636719
2013-03-12,123.3341293334961
2013-03-13,123.35784149169922
2013-03-14,123.4052734375
2013-03-15,125.77758026123047
2013-03-18,125.9910659790039
2013-03-19,125.42172241210938
2013-03-20,125.04212951660156
2013-03-21,126.20458221435547
2013-03-22,123.66621398925781
2013-03-25,123.99834442138672
2013-03-26,125.30311584472656
2013-03-28,130.3323211669922
2013-04-01,120.72461700439453
2013-04-02,120.22644805908203
2013-04-03,118.49471282958984
2013-04-04,118.66075897216797
2013-04-05,119.158935546875
2013-04-08,119.51476287841797
2013-04-09,118.99288940429688
2013-04-10,119.3724365234375
2013-04-11,120.5822982788086
2013-04-12,118.21002197265625
2013-04-15,118.8268051147461
2013-04-16,121.00929260253906
2013-04-17,121.98193359375
2013-04-18,123.21550750732422
2013-04-22,125.13704681396484
2013-04-23,127.39067840576172
2013-04-25,128.624267578125
2013-04-26,129.6443634033203
2013-04-29,127.86515045166016
2013-04-30,128.7903289794922
2013-05-02,129.16989135742188
2013-05-03,127.31951141357422
2013-05-06,128.14984130859375
2013-05-07,128.8377685546875
2013-05-08,127.29576873779297
2013-05-09,128.98011779785156
2013-05-10,128.7903289794922
2013-05-13,128.5768280029297
2013-05-14,128.45822143554688
2013-05-15,130.49835205078125
2013-05-16,131.13888549804688
2013-05-17,132.23011779785156
2013-05-20,132.89437866210938
2013-05-21,131.9454345703125
2013-05-22,131.70822143554688
2013-05-23,128.1023712158203
2013-05-24,129.26478576660156
2013-05-27,131.39981079101562
2013-05-28,134.4600830078125
2013-05-29,133.39251708984375
2013-05-30,134.79217529296875
2013-05-31,133.34507751464844
2013-06-03,132.65711975097656
2013-06-04,132.87062072753906
2013-06-05,132.98924255371094
2013-06-06,132.9418182373047
2013-06-07,133.51113891601562
2013-06-10,132.9418182373047
2013-06-11,130.66439819335938
2013-06-12,128.26844787597656
2013-06-13,125.08958435058594
2013-06-14,122.55126190185547
2013-06-17,123.4052734375
2013-06-18,123.8797378540039
2013-06-19,124.40162658691406
2013-06-20,124.18811798095703
2013-06-21,122.8833999633789
2013-06-24,122.4089584350586
2013-06-25,119.68083953857422
2013-06-26,119.65709686279297
2013-06-27,118.44725799560547
2013-06-28,122.26660919189453
2013-07-01,119.25381469726562
2013-07-02,117.78302001953125
2013-07-03,117.21367645263672
2013-07-04,116.69178009033203
2013-07-05,117.64068603515625
2013-07-08,117.80672454833984
2013-07-09,119.443603515625
2013-07-10,119.51476287841797
2013-07-11,118.61331176757812
2013-07-12,121.67354583740234
2013-07-15,120.10782623291016
2013-07-16,119.3724365234375
2013-07-17,118.56586456298828
2013-07-18,118.61331176757812
2013-07-19,118.61331176757812
2013-07-22,116.9052734375
2013-07-23,114.7228012084961
2013-07-24,114.22462463378906
2013-07-25,114.84140014648438
2013-07-26,113.93994140625
2013-07-29,111.63885498046875
2013-07-30,110.59503936767578
2013-07-31,116.00381469726562
2013-08-01,115.26841735839844
2013-08-02,113.98738098144531
2013-08-05,116.62062072753906
2013-08-06,112.61148834228516
2013-08-07,113.53665924072266
2013-08-08,112.73009490966797
2013-08-12,113.01742553710938
2013-08-13,112.46671295166016
2013-08-14,111.29342651367188
2013-08-16,107.58204650878906
2013-08-19,109.7370376586914
2013-08-20,106.81583404541016
2013-08-21,100.9734115600586
2013-08-22,99.89591979980469
2013-08-23,97.50146484375
2013-08-26,100.11141204833984
2013-08-27,98.3874282836914
2013-08-28,93.93376159667969
2013-08-29,91.73088073730469
2013-08-30,90.77310180664062
2013-09-02,91.92242431640625
2013-09-03,89.52799224853516
2013-09-04,91.2280502319336
2013-09-05,91.49144744873047
2013-09-06,89.71955871582031
2013-09-10,90.17449951171875
2013-09-11,93.2393798828125
2013-09-12,97.66909790039062
2013-09-13,97.86064147949219
2013-09-16,98.3874282836914
2013-09-17,95.53804016113281
2013-09-18,94.05347442626953
2013-09-19,95.92112731933594
2013-09-20,98.77051544189453
2013-09-23,96.01690673828125
2013-09-24,99.94380187988281
2013-09-25,104.1340560913086
2013-09-26,108.6834945678711
2013-09-27,114.2864761352539
2013-09-30,110.5750961303711
2013-10-01,109.92861938476562
2013-10-03,108.10883331298828
2013-10-04,107.89334106445312
2013-10-07,109.23422241210938
2013-10-08,108.49192810058594
2013-10-09,107.65388488769531
2013-10-10,107.70178985595703
2013-10-11,107.91728210449219
2013-10-14,113.52027893066406
2013-10-15,111.79627227783203
2013-10-17,109.78494262695312
2013-10-18,110.12015533447266
2013-10-21,107.9891128540039
2013-10-22,108.20462036132812
2013-10-23,109.44971466064453
2013-10-24,110.64693450927734
2013-10-25,108.63560485839844
2013-10-28,107.29473114013672
2013-10-29,106.74400329589844
2013-10-30,112.17937469482422
2013-10-31,112.15542602539062
2013-11-01,111.65260314941406
2013-11-05,109.42578125
2013-11-06,108.6834945678711
2013-11-07,108.6834945678711
2013-11-08,107.22289276123047
2013-11-11,104.75662231445312
2013-11-12,104.27772521972656
2013-11-13,104.39744567871094
2013-11-14,105.35523223876953
2013-11-18,106.83979034423828
2013-11-19,105.11577606201172
2013-11-20,105.25945281982422
2013-11-21,107.03134155273438
2013-11-22,106.67215728759766
2013-11-25,106.86372375488281
2013-11-26,106.91160583496094
2013-11-27,107.12710571289062
2013-11-28,106.95951080322266
2013-11-29,110.16804504394531
2013-12-02,109.52156066894531
2013-12-03,109.06659698486328
2013-12-04,109.18633270263672
2013-12-05,109.33000183105469
2013-12-06,109.35395812988281
2013-12-09,108.82715606689453
2013-12-10,108.20462036132812
2013-12-11,108.53982543945312
2013-12-12,107.60600280761719
2013-12-13,108.3243408203125
2013-12-16,107.51022338867188
2013-12-17,108.13277435302734
2013-12-18,106.86372375488281
2013-12-19,106.16934204101562
2013-12-20,109.06659698486328
2013-12-23,106.12145233154297
2013-12-24,105.3312759399414
2013-12-26,105.0439453125
2013-12-27,109.49758911132812
2013-12-30,108.85111236572266
2013-12-31,109.01871490478516
2014-01-01,109.37788391113281
2014-01-02,110.14410400390625
2014-01-03,110.14410400390625
2014-01-06,110.0243911743164
2014-01-07,110.21592712402344
2014-01-08,109.21026611328125
2014-01-09,108.01305389404297
2014-01-10,107.27079010009766
2014-01-13,104.73267364501953
2014-01-14,102.41007995605469
2014-01-15,102.81712341308594
2014-01-16,103.03262329101562
2014-01-17,102.9607925415039
2014-01-20,100.71002197265625
2014-01-21,101.47622680664062
2014-01-22,101.18891143798828
2014-01-23,101.572021484375
2014-01-24,101.18891143798828
2014-01-27,97.4535903930664
2014-01-28,98.14796447753906
2014-01-29,96.4000473022461
2014-01-30,96.01690673828125
2014-01-31,97.21412658691406
2014-02-03,98.84235382080078
2014-02-04,104.8523941040039
2014-02-05,105.1875991821289
2014-02-06,101.83540344238281
2014-02-07,103.0086898803711
2014-02-10,102.60163116455078
2014-02-11,101.30864715576172
2014-02-12,102.48190307617188
2014-02-13,102.19457244873047
2014-02-14,101.11707305908203
2014-02-17,101.47622680664062
2014-02-18,104.3735122680664
2014-02-19,105.71439361572266
2014-02-20,104.87635040283203
2014-02-21,103.89461517333984
2014-02-24,102.62557220458984
2014-02-25,105.40311431884766
2014-02-26,108.3243408203125
2014-02-28,109.44971466064453
2014-03-03,110.55116271972656
2014-03-04,110.91032409667969
2014-03-05,111.29342651367188
2014-03-06,110.62300109863281
2014-03-07,112.5624771118164
2014-03-10,113.11320495605469
2014-03-11,112.5624771118164
2014-03-12,111.41314697265625
2014-03-13,111.65260314941406
2014-03-14,110.59905242919922
2014-03-18,111.5328598022461
2014-03-19,111.19764709472656
2014-03-20,112.37093353271484
2014-03-21,113.01742553710938
2014-03-24,112.49064636230469
2014-03-25,111.98780822753906
2014-03-26,112.05966186523438
2014-03-27,113.5681381225586
2014-03-28,117.47108459472656
2014-03-31,119.0514144897461
2014-04-01,119.0514144897461
2014-04-02,118.50067138671875
2014-04-03,117.49502563476562
2014-04-04,116.56118774414062
2014-04-07,114.9569091796875
2014-04-09,116.46541595458984
2014-04-10,117.87812042236328
2014-04-11,118.04574584960938
2014-04-15,118.7401351928711
2014-04-16,118.93169403076172
2014-04-17,129.6587677001953
2014-04-21,128.96438598632812
2014-04-22,128.96438598632812
2014-04-23,119.33873748779297
2014-04-24,119.33873748779297
2014-04-25,118.26123046875
2014-04-28,119.48241424560547
2014-04-29,119.72184753417969
2014-04-30,118.90773010253906
2014-05-02,116.03443145751953
2014-05-05,118.78801727294922
2014-05-06,120.20072937011719
2014-05-07,117.99784851074219
2014-05-08,118.66829681396484
2014-05-09,118.71617889404297
2014-05-12,114.47804260253906
2014-05-13,115.411865234375
2014-05-14,114.02308654785156
2014-05-15,114.62169647216797
2014-05-16,119.76974487304688
2014-05-19,125.3248519897461
2014-05-20,130.90386962890625
2014-05-21,131.64614868164062
2014-05-22,131.8137664794922
2014-05-23,132.79550170898438
2014-05-26,126.30654907226562
2014-05-27,127.88687896728516
2014-05-28,132.9391326904297
2014-05-29,131.59828186035156
2014-05-30,133.05885314941406
2014-06-02,131.50247192382812
2014-06-03,131.28697204589844
2014-06-04,131.74192810058594
2014-06-05,134.92652893066406
2014-06-06,141.79856872558594
2014-06-09,143.738037109375
2014-06-10,143.64227294921875
2014-06-11,143.4746551513672
2014-06-12,138.37451171875
2014-06-13,143.33099365234375
2014-06-16,140.76895141601562
2014-06-17,139.8830108642578
2014-06-18,138.92526245117188
2014-06-19,138.685791015625
2014-06-20,145.55783081054688
2014-06-23,147.0663299560547
2014-06-24,145.41416931152344
2014-06-25,155.23133850097656
2014-06-26,153.53128051757812
2014-06-27,154.5609130859375
2014-06-30,153.8186492919922
2014-07-01,158.3201904296875
2014-07-02,159.1582489013672
2014-07-03,159.08641052246094
2014-07-04,165.04855346679688
2014-07-07,174.05160522460938
2014-07-08,164.30628967285156
2014-07-09,161.55267333984375
2014-07-10,165.8865966796875
2014-07-11,162.1273651123047
2014-07-14,159.75686645507812
2014-07-15,162.86956787109375
2014-07-16,165.0246124267578
2014-07-17,167.1317138671875
2014-07-18,174.09951782226562
2014-07-21,180.51663208007812
2014-07-22,180.2532196044922
2014-07-23,180.3729248046875
2014-07-24,180.42080688476562
2014-07-25,178.62501525878906
2014-07-28,172.37551879882812
2014-07-30,167.634521484375
2014-07-31,168.9514617919922
2014-08-01,165.91053771972656
2014-08-04,169.0711669921875
2014-08-05,171.65721130371094
2014-08-06,171.29803466796875
2014-08-07,165.09642028808594
2014-08-08,159.8765411376953
2014-08-11,158.20045471191406
2014-08-12,157.8892059326172
2014-08-13,153.8636016845703
2014-08-14,161.57725524902344
2014-08-18,161.23980712890625
2014-08-19,161.4808807373047
2014-08-20,162.92718505859375
2014-08-21,161.7460174560547
2014-08-22,161.31211853027344
2014-08-25,161.02284240722656
2014-08-26,157.04550170898438
2014-08-27,157.2865447998047
2014-08-28,155.18939208984375
2014-09-01,155.3340301513672
2014-09-02,154.3939208984375
2014-09-03,162.3004150390625
2014-09-04,173.17190551757812
2014-09-05,176.6671600341797
2014-09-08,173.87094116210938
2014-09-09,175.84754943847656
2014-09-10,176.0163116455078
2014-09-11,173.7022247314453
2014-09-12,172.76210021972656
2014-09-15,174.8351593017578
2014-09-16,174.03968811035156
2014-09-17,171.9183807373047
2014-09-18,183.15142822265625
2014-09-19,179.366943359375
2014-09-22,183.3201904296875
2014-09-23,175.2931365966797
2014-09-24,171.05062866210938
2014-09-25,162.4691925048828
2014-09-26,157.31065368652344
2014-09-29,165.07254028320312
2014-09-30,163.31283569335938
2014-10-01,161.3844451904297
2014-10-07,163.40928649902344
2014-10-08,163.31283569335938
2014-10-09,169.12217712402344
2014-10-10,174.7869415283203
2014-10-13,175.26904296875
2014-10-14,173.87094116210938
2014-10-15,173.87094116210938
2014-10-16,173.79861450195312
2014-10-17,174.08787536621094
2014-10-20,178.81253051757812
2014-10-21,182.7416534423828
2014-10-22,184.01925659179688
2014-10-27,180.6927032470703
2014-10-28,180.45166015625
2014-10-29,182.452392578125
2014-10-30,185.44142150878906
2014-10-31,183.80230712890625
2014-11-03,183.2478790283203
2014-11-05,181.75335693359375
2014-11-07,186.28514099121094
2014-11-10,185.68251037597656
2014-11-11,186.06820678710938
2014-11-12,184.38084411621094
2014-11-13,181.10247802734375
2014-11-14,178.0652618408203
2014-11-17,187.41806030273438
2014-11-18,182.83807373046875
2014-11-19,181.994384765625
2014-11-20,180.78912353515625
2014-11-21,179.60797119140625
