Date,SFL
2020-10-19,635.8150634765625
2020-10-20,641.0579833984375
2020-10-21,631.5458984375
2020-10-22,621.8090209960938
2020-10-23,637.762451171875
2020-10-26,631.470947265625
2020-10-27,640.5836181640625
2020-10-28,637.0633544921875
2020-10-29,651.5438232421875
2020-10-30,653.2415161132812
2020-11-02,650.170654296875
2020-11-03,626.4277954101562
2020-11-04,630.4972534179688
2020-11-05,641.6072387695312
2020-11-06,653.9405517578125
2020-11-09,644.15380859375
2020-11-10,660.1571655273438
2020-11-11,664.0269165039062
2020-11-12,666.1740112304688
2020-11-13,672.665283203125
2020-11-14,677.3589477539062
2020-11-17,676.9594116210938
2020-11-18,679.1065673828125
2020-11-19,671.44189453125
2020-11-20,673.264404296875
2020-11-23,668.6207275390625
2020-11-24,678.3325805664062
2020-11-25,686.995849609375
2020-11-26,752.73193359375
2020-11-27,764.8905029296875
2020-12-01,796.8722534179688
2020-12-02,802.7642822265625
2020-12-03,809.679931640625
2020-12-04,824.9342651367188
2020-12-07,835.4451293945312
2020-12-08,867.2021484375
2020-12-09,849.176513671875
2020-12-10,855.0186157226562
2020-12-11,849.2014770507812
2020-12-14,823.4613037109375
2020-12-15,817.2197265625
2020-12-16,819.0422973632812
2020-12-17,818.268310546875
2020-12-18,809.0807495117188
2020-12-21,804.6867065429688
2020-12-22,804.0874633789062
2020-12-23,822.2130126953125
2020-12-24,838.8404541015625
2020-12-28,843.2345581054688
2020-12-29,845.1569213867188
2020-12-30,857.1657104492188
2020-12-31,868.7750244140625
2021-01-01,897.1116943359375
2021-01-04,914.9625244140625
2021-01-05,938.2060546875
2021-01-06,961.5245971679688
2021-01-07,978.8511352539062
2021-01-08,982.6210327148438
2021-01-11,981.9469604492188
2021-01-12,1004.4664916992188
2021-01-13,979.1757202148438
2021-01-14,970.9618530273438
2021-01-15,989.411865234375
2021-01-18,962.7978515625
2021-01-19,1012.5555419921875
2021-01-20,1036.3233642578125
2021-01-21,1041.915771484375
2021-01-22,1026.5865478515625
2021-01-25,1006.7633666992188
2021-01-27,994.5049438476562
2021-01-28,991.309326171875
2021-01-29,975.58056640625
2021-02-01,981.7971801757812
2021-02-02,996.477294921875
2021-02-03,1032.7032470703125
2021-02-04,1017.0245361328125
2021-02-05,1036.947509765625
2021-02-08,1029.282958984375
2021-02-09,1034.1014404296875
2021-02-10,1025.8875732421875
2021-02-11,1022.3922729492188
2021-02-12,1005.4901123046875
2021-02-15,1016.3753662109375
2021-02-16,1017.6736450195312
2021-02-17,1008.1614990234375
2021-02-18,1015.5764770507812
2021-02-19,1031.779541015625
2021-02-22,1011.9064331054688
2021-02-23,1005.6149291992188
2021-02-24,1013.828857421875
2021-02-25,1023.1911010742188
2021-02-26,1012.7302856445312
2021-03-01,1002.8187255859375
2021-03-02,1004.2417602539062
2021-03-03,1015.5265502929688
2021-03-04,1018.5973510742188
2021-03-05,1013.5292358398438
2021-03-08,1015.6763305664062
2021-03-09,1012.7053833007812
2021-03-10,1044.9866943359375
2021-03-12,1044.9866943359375
2021-03-15,1055.32275390625
2021-03-16,1033.60205078125
2021-03-17,1019.8706665039062
2021-03-18,997.7006225585938
2021-03-19,988.4132080078125
2021-03-22,983.6696166992188
2021-03-23,1017.3240966796875
2021-03-24,989.5616455078125
2021-03-25,970.9618530273438
2021-03-26,992.657470703125
2021-03-30,979.02587890625
2021-03-31,987.1898803710938
2021-04-01,992.7323608398438
2021-04-05,1051.802490234375
2021-04-06,1067.3065185546875
2021-04-07,1058.41845703125
2021-04-08,1056.5960693359375
2021-04-09,1052.7012939453125
2021-04-12,990.5103149414062
2021-04-13,990.7100830078125
2021-04-15,999.9725952148438
2021-04-16,994.3551635742188
2021-04-19,991.4091796875
2021-04-20,1016.1007080078125
2021-04-22,1019.6209716796875
2021-04-23,1029.307861328125
2021-04-26,1002.8936157226562
2021-04-27,1014.9273071289062
2021-04-28,1039.86865234375
2021-04-29,1034.675537109375
2021-04-30,1016.9745483398438
2021-05-03,1016.5501098632812
2021-05-04,1018.3726806640625
2021-05-05,1014.9523315429688
2021-05-06,1015.6264038085938
2021-05-07,1008.7357177734375
2021-05-10,1010.0839233398438
2021-05-11,1010.4833374023438
2021-05-12,1008.5859375
2021-05-14,1000.871337890625
2021-05-17,1006.31396484375
2021-05-18,1011.357177734375
2021-05-19,1010.982666015625
2021-05-20,1007.5872802734375
2021-05-21,1010.6830444335938
2021-05-24,1004.2417602539062
2021-05-25,1046.9090576171875
2021-05-26,1033.1527099609375
2021-05-27,1043.214111328125
2021-05-28,1049.4805908203125
2021-05-31,1028.334228515625
2021-06-01,1020.2950439453125
2021-06-02,1017.17431640625
2021-06-03,1018.0731201171875
2021-06-04,1074.4468994140625
2021-06-07,1087.0048828125
2021-06-08,1086.156005859375
2021-06-09,1098.1898193359375
2021-06-10,1100.5615234375
2021-06-11,1112.19580078125
2021-06-14,1088.552734375
2021-06-15,1093.770751953125
2021-06-16,1099.83740234375
2021-06-17,1097.291015625
2021-06-18,1102.80859375
2021-06-21,1109.125
2021-06-22,1142.9041748046875
2021-06-23,1144.6768798828125
2021-06-24,1148.0472412109375
2021-06-25,1120.80908203125
2021-06-28,1123.5054931640625
2021-06-29,1120.5345458984375
2021-06-30,1113.843505859375
2021-07-01,1133.5418701171875
2021-07-02,1136.8375244140625
2021-07-05,1143.4534912109375
2021-07-06,1142.7044677734375
2021-07-07,1157.908935546875
2021-07-08,1164.30029296875
2021-07-09,1168.1201171875
2021-07-12,1169.06884765625
2021-07-13,1182.201171875
2021-07-14,1204.8704833984375
2021-07-15,1188.193115234375
2021-07-16,1181.6768798828125
2021-07-19,1183.823974609375
2021-07-20,1197.8050537109375
2021-07-22,1188.6673583984375
2021-07-23,1184.0985107421875
2021-07-26,1185.2469482421875
2021-07-27,1189.44140625
2021-07-28,1185.67138671875
2021-07-29,1185.7213134765625
2021-07-30,1191.388671875
2021-08-02,1194.359619140625
2021-08-03,1196.2821044921875
2021-08-04,1198.1795654296875
2021-08-05,1175.56005859375
2021-08-06,1194.9339599609375
2021-08-09,1179.3548583984375
2021-08-10,1147.423095703125
2021-08-11,1148.44677734375
2021-08-12,1156.5357666015625
2021-08-13,1162.1033935546875
2021-08-16,1160.4305419921875
2021-08-17,1163.37646484375
2021-08-18,1170.2174072265625
2021-08-20,1146.7989501953125
2021-08-23,1108.325927734375
2021-08-24,1136.4879150390625
2021-08-25,1170.61669921875
2021-08-26,1153.115478515625
2021-08-27,1168.794189453125
2021-08-30,1165.1741943359375
2021-08-31,1202.09912109375
2021-09-01,1184.12353515625
2021-09-02,1174.511474609375
2021-09-03,1151.8421630859375
2021-09-06,1164.8995361328125
2021-09-07,1160.830078125
2021-09-08,1148.546630859375
2021-09-09,1144.1524658203125
2021-09-13,1142.255126953125
2021-09-14,1139.1343994140625
2021-09-15,1138.33544921875
2021-09-16,1137.9359130859375
2021-09-17,1126.226806640625
2021-09-20,1152.740966796875
2021-09-21,1177.85693359375
2021-09-22,1177.2327880859375
2021-09-23,1237.576171875
2021-09-24,1219.9500732421875
2021-09-27,1209.2645263671875
2021-09-28,1196.7314453125
2021-09-29,1171.864990234375
2021-09-30,1167.5709228515625
2021-10-01,1191.6134033203125
2021-10-04,1189.591064453125
2021-10-05,1187.493896484375
2021-10-06,1182.9251708984375
2021-10-07,1185.09716796875
2021-10-08,1206.0439453125
2021-10-11,1224.3441162109375
2021-10-12,1223.2205810546875
2021-10-13,1215.6807861328125
2021-10-14,1228.5135498046875
2021-10-18,1276.3238525390625
2021-10-19,1259.970947265625
2021-10-20,1251.2327880859375
2021-10-21,1203.8468017578125
2021-10-22,1218.0526123046875
2021-10-25,1204.8953857421875
2021-10-26,1245.3157958984375
2021-10-27,1224.868408203125
2021-10-28,1244.691650390625
2021-10-29,1233.78125
2021-11-01,1240.2476806640625
2021-11-02,1270.18212890625
2021-11-03,1327.7293701171875
2021-11-04,1354.7677001953125
2021-11-08,1368.6239013671875
2021-11-09,1349.4749755859375
2021-11-10,1339.837890625
2021-11-11,1365.9775390625
2021-11-12,1556.56982421875
2021-11-15,1572.897705078125
2021-11-16,1582.609619140625
2021-11-17,1601.0595703125
2021-11-18,1591.7471923828125
2021-11-22,1596.9652099609375
2021-11-23,1588.2769775390625
2021-11-24,1588.3768310546875
2021-11-25,1635.9124755859375
2021-11-26,1570.2762451171875
2021-11-29,1535.97265625
2021-11-30,1628.14794921875
2021-12-01,1614.491455078125
2021-12-02,1663.4501953125
2021-12-03,1668.01904296875
2021-12-06,1618.111572265625
2021-12-07,1625.8759765625
2021-12-08,1617.6123046875
2021-12-09,1641.455078125
2021-12-10,1641.779541015625
2021-12-13,1622.905029296875
2021-12-14,1591.048095703125
2021-12-15,1614.5413818359375
2021-12-16,1643.677001953125
2021-12-17,1647.39697265625
2021-12-20,1652.0406494140625
2021-12-21,1611.6951904296875
2021-12-22,1626.8746337890625
2021-12-23,1602.3328857421875
2021-12-24,1544.6358642578125
2021-12-27,1509.5833740234375
2021-12-28,1546.85791015625
2021-12-29,1618.4361572265625
2021-12-30,1581.9854736328125
2021-12-31,1612.14453125
2022-01-03,1616.7135009765625
2022-01-04,1647.79638671875
2022-01-05,1646.747802734375
2022-01-06,1644.5758056640625
2022-01-07,1644.625732421875
2022-01-10,1646.697998046875
2022-01-11,1647.57177734375
2022-01-12,1880.18212890625
2022-01-13,1807.8299560546875
2022-01-14,1832.172119140625
2022-01-17,1805.108642578125
2022-01-18,1810.55126953125
2022-01-19,1800.3651123046875
2022-01-20,1797.4439697265625
2022-01-21,1792.2510986328125
2022-01-24,1650.44287109375
2022-01-25,1632.7667236328125
2022-01-27,1625.3267822265625
2022-01-28,1606.477294921875
2022-01-31,1629.6708984375
2022-02-01,1698.3031005859375
2022-02-02,1699.601318359375
2022-02-03,1623.2047119140625
2022-02-04,1654.1878662109375
2022-02-07,1635.512939453125
2022-02-08,1649.768798828125
2022-02-09,1670.440673828125
2022-02-10,1660.2545166015625
2022-02-11,1617.4874267578125
2022-02-14,1572.9476318359375
2022-02-15,1606.4522705078125
2022-02-16,1625.950927734375
2022-02-17,1606.5521240234375
2022-02-18,1623.55419921875
2022-02-21,1625.5765380859375
2022-02-22,1619.7843017578125
2022-02-23,1653.3887939453125
2022-02-24,1615.839599609375
2022-02-25,1642.4036865234375
2022-02-28,1709.5628662109375
2022-03-02,1691.28759765625
2022-03-03,1718.0263671875
2022-03-04,1683.6229248046875
2022-03-07,1789.3800048828125
2022-03-08,1742.343505859375
2022-03-09,1736.426513671875
2022-03-10,1708.9886474609375
2022-03-11,1741.1451416015625
2022-03-14,1746.26318359375
2022-03-15,1717.42724609375
2022-03-16,1687.642578125
2022-03-17,1666.9454345703125
2022-03-21,1643.9765625
2022-03-22,1651.516357421875
2022-03-23,1658.956298828125
2022-03-24,1692.3111572265625
2022-03-25,1683.9224853515625
2022-03-28,1699.8759765625
2022-03-29,1731.0338134765625
2022-03-30,1727.9879150390625
2022-03-31,1735.053466796875
2022-04-01,1758.09716796875
2022-04-04,1806.8812255859375
2022-04-05,1837.26513671875
2022-04-06,1898.0828857421875
2022-04-07,1894.912109375
2022-04-08,1900.7542724609375
2022-04-11,1943.2218017578125
2022-04-12,1969.5362548828125
2022-04-13,1935.607177734375
2022-04-18,1892.9149169921875
2022-04-19,1880.18212890625
2022-04-20,1882.4541015625
2022-04-21,1884.4263916015625
2022-04-22,1882.6038818359375
2022-04-25,1827.3785400390625
2022-04-26,1790.7281494140625
2022-04-27,1770.530517578125
2022-04-28,1763.1903076171875
2022-04-29,1756.37451171875
2022-05-02,1758.2470703125
2022-05-04,1778.1451416015625
2022-05-05,1749.1593017578125
2022-05-06,1767.80908203125
2022-05-09,1740.0716552734375
2022-05-10,1716.67822265625
2022-05-11,1695.756591796875
2022-05-12,1676.2579345703125
2022-05-13,1585.2559814453125
2022-05-16,1535.7479248046875
2022-05-17,1537.3707275390625
2022-05-18,1546.009033203125
2022-05-19,1540.816162109375
2022-05-20,1536.222412109375
2022-05-23,1536.6966552734375
2022-05-24,1543.6622314453125
2022-05-25,1516.2991943359375
2022-05-26,1499.8714599609375
2022-05-27,1464.4693603515625
2022-05-30,1446.66845703125
2022-05-31,1500.2958984375
2022-06-01,1489.2108154296875
2022-06-02,1467.590087890625
2022-06-03,1431.0645751953125
2022-06-06,1441.0260009765625
2022-06-07,1415.8350830078125
2022-06-08,1400.6307373046875
2022-06-09,1407.3216552734375
2022-06-10,1398.6334228515625
2022-06-13,1399.9815673828125
2022-06-14,1409.3438720703125
2022-06-15,1401.2298583984375
2022-06-16,1364.7791748046875
2022-06-17,1320.6138916015625
2022-06-20,1298.2191162109375
2022-06-21,1280.0438232421875
2022-06-22,1290.4547119140625
2022-06-23,1312.4749755859375
2022-06-24,1337.9654541015625
2022-06-27,1350.2738037109375
2022-06-28,1337.441162109375
2022-06-29,1321.5626220703125
2022-06-30,1328.4283447265625
2022-07-01,1333.8709716796875
2022-07-04,1318.2421875
2022-07-05,1330.1260986328125
2022-07-06,1333.8958740234375
2022-07-07,1323.3101806640625
2022-07-08,1312.150390625
2022-07-11,1308.130859375
2022-07-12,1298.7684326171875
2022-07-13,1303.1873779296875
2022-07-14,1311.1517333984375
2022-07-15,1321.912109375
2022-07-18,1338.14013671875
2022-07-19,1338.0653076171875
2022-07-20,1340.2623291015625
2022-07-21,1346.204345703125
2022-07-22,1420.92822265625
2022-07-25,1422.3262939453125
2022-07-26,1416.93359375
2022-07-27,1397.1104736328125
2022-07-28,1431.2393798828125
2022-07-29,1408.420166015625
2022-08-01,1484.916748046875
2022-08-02,1479.6488037109375
2022-08-03,1459.925537109375
2022-08-04,1426.3209228515625
2022-08-05,1426.545654296875
2022-08-08,1440.951171875
2022-08-10,1432.93701171875
2022-08-11,1432.886962890625
2022-08-12,1422.0516357421875
2022-08-16,1433.3863525390625
2022-08-17,1459.975341796875
2022-08-18,1477.4517822265625
2022-08-19,1500.6455078125
2022-08-22,1498.4483642578125
2022-08-23,1480.897216796875
2022-08-24,1468.339111328125
2022-08-25,1471.7344970703125
2022-08-26,1469.6873779296875
2022-08-29,1448.2412109375
2022-08-30,1488.8863525390625
2022-09-01,1492.381591796875
2022-09-02,1619.260009765625
2022-09-05,1628.2728271484375
2022-09-06,1594.7431640625
2022-09-07,1556.5947265625
2022-09-08,1559.141357421875
2022-09-09,1534.4246826171875
2022-09-12,1534.7991943359375
2022-09-13,1533.3262939453125
2022-09-14,1517.4976806640625
2022-09-15,1521.1427001953125
2022-09-16,1516.4990234375
2022-09-19,1464.5941162109375
2022-09-20,1498.3985595703125
2022-09-21,1528.9571533203125
2022-09-22,1535.24853515625
2022-09-23,1510.7568359375
2022-09-26,1444.02197265625
2022-09-27,1463.745361328125
2022-09-28,1455.8809814453125
2022-09-29,1419.3304443359375
2022-09-30,1434.360107421875
2022-10-03,1419.2803955078125
2022-10-04,1410.342529296875
2022-10-06,1366.252197265625
2022-10-07,1361.23388671875
2022-10-10,1314.147705078125
2022-10-11,1322.6611328125
2022-10-12,1315.2960205078125
2022-10-13,1301.6146240234375
2022-10-14,1322.3865966796875
2022-10-17,1299.6173095703125
2022-10-18,1328.9027099609375
2022-10-19,1361.5335693359375
2022-10-20,1353.843994140625
2022-10-21,1344.906005859375
2022-10-24,1360.43505859375
2022-10-25,1345.55517578125
2022-10-27,1359.4364013671875
2022-10-28,1372.7684326171875
2022-10-31,1386.674560546875
2022-11-01,1401.9288330078125
2022-11-02,1446.793212890625
2022-11-03,1420.0294189453125
2022-11-04,1438.579345703125
2022-11-07,1445.4949951171875
2022-11-09,1412.93896484375
2022-11-10,1403.676513671875
2022-11-11,1399.257568359375
2022-11-14,1389.3709716796875
2022-11-15,1361.458740234375
2022-11-16,1342.2596435546875
2022-11-17,1346.6787109375
2022-11-18,1347.9019775390625
2022-11-21,1336.1678466796875
2022-11-22,1315.4708251953125
2022-11-23,1340.8116455078125
2022-11-24,1345.2554931640625
2022-11-25,1334.52001953125
2022-11-28,1332.6475830078125
2022-11-29,1339.5133056640625
2022-11-30,1288.4573974609375
2022-12-01,1307.5565185546875
2022-12-02,1313.8480224609375
2022-12-05,1311.651123046875
2022-12-06,1303.9114990234375
2022-12-07,1296.446533203125
2022-12-08,1302.41357421875
2022-12-09,1287.458740234375
2022-12-12,1297.769775390625
2022-12-13,1295.74755859375
2022-12-14,1296.296875
2022-12-15,1294.524169921875
2022-12-16,1297.8197021484375
2022-12-19,1294.1995849609375
2022-12-20,1294.798828125
2022-12-21,1273.327880859375
2022-12-22,1238.5748291015625
2022-12-23,1240.1727294921875
2022-12-26,1293.001220703125
2022-12-27,1273.0782470703125
2022-12-28,1295.048583984375
2022-12-29,1292.7515869140625
2022-12-30,1296.796142578125
2023-01-02,1278.3211669921875
2023-01-03,1290.1051025390625
2023-01-04,1255.5518798828125
2023-01-05,1253.4547119140625
2023-01-06,1237.92578125
2023-01-09,1261.6436767578125
2023-01-10,1245.36572265625
2023-01-11,1224.5438232421875
2023-01-12,1251.6072998046875
2023-01-13,1254.9027099609375
2023-01-16,1234.0809326171875
2023-01-17,1221.5478515625
2023-01-18,1252.056640625
2023-01-19,1259.197021484375
2023-01-20,1249.6597900390625
2023-01-23,1230.2860107421875
2023-01-24,1230.036376953125
2023-01-25,1218.0526123046875
2023-01-27,1230.385986328125
2023-01-30,1231.5343017578125
2023-01-31,1222.5465087890625
2023-02-01,1221.398193359375
2023-02-02,1243.06884765625
2023-02-03,1228.1390380859375
2023-02-06,1218.5518798828125
2023-02-07,1208.2159423828125
2023-02-08,1227.6396484375
2023-02-09,1192.786865234375
2023-02-10,1193.585693359375
2023-02-13,1191.58837890625
2023-02-14,1181.6019287109375
2023-02-15,1189.191650390625
2023-02-16,1176.7086181640625
2023-02-17,1170.516845703125
2023-02-20,1155.2874755859375
2023-02-21,1133.0675048828125
2023-02-22,1147.9473876953125
2023-02-23,1122.7315673828125
2023-02-24,1192.237548828125
2023-02-27,1192.73681640625
2023-02-28,1171.265869140625
2023-03-01,1140.9068603515625
2023-03-02,1137.5115966796875
2023-03-03,1145.40087890625
2023-03-06,1159.032470703125
2023-03-08,1148.2969970703125
2023-03-09,1152.8907470703125
2023-03-10,1145.00146484375
2023-03-13,1129.572265625
2023-03-14,1115.191650390625
2023-03-15,1104.6060791015625
2023-03-16,1100.461669921875
2023-03-17,1102.4090576171875
2023-03-20,1094.968994140625
2023-03-21,1090.375244140625
2023-03-22,1082.8853759765625
2023-03-23,1051.92724609375
2023-03-24,1037.7464599609375
2023-03-27,998.0501708984375
2023-03-28,992.657470703125
2023-03-29,950.1150512695312
2023-03-31,992.5576171875
2023-04-03,1004.691162109375
2023-04-05,1009.2849731445312
2023-04-06,1055.9718017578125
2023-04-10,1057.719482421875
2023-04-11,1072.5494384765625
2023-04-12,1088.627685546875
2023-04-13,1072.9488525390625
2023-04-17,1034.6007080078125
2023-04-18,1060.216064453125
2023-04-19,1055.123046875
2023-04-20,1064.210693359375
2023-04-21,1064.85986328125
2023-04-24,1044.28759765625
2023-04-25,1042.9893798828125
2023-04-26,1026.8612060546875
2023-04-27,1031.954345703125
2023-04-28,1043.7384033203125
2023-05-02,1050.629150390625
2023-05-03,1045.9354248046875
2023-05-04,1055.72216796875
2023-05-05,1048.032470703125
2023-05-08,1040.892333984375
2023-05-09,1048.48193359375
2023-05-10,1054.57373046875
2023-05-11,1055.1728515625
2023-05-12,1043.988037109375
2023-05-15,1051.87744140625
2023-05-16,1053.974609375
2023-05-17,1052.9759521484375
2023-05-18,1053.874755859375
2023-05-19,1042.9893798828125
2023-05-22,1029.657470703125
2023-05-23,1030.90576171875
2023-05-24,1021.3187255859375
2023-05-25,998.3997192382812
2023-05-26,1018.9718627929688
2023-05-29,1037.1473388671875
2023-05-30,1025.9124755859375
2023-05-31,1008.0366821289062
2023-06-01,1015.8760375976562
2023-06-02,1014.8275146484375
2023-06-05,1016.325439453125
2023-06-06,1014.8773803710938
2023-06-07,1016.6749877929688
2023-06-08,1016.02587890625
2023-06-09,1015.0272216796875
2023-06-12,1152.940673828125
2023-06-13,1208.8150634765625
2023-06-14,1205.5196533203125
2023-06-15,1184.048583984375
2023-06-16,1185.9959716796875
2023-06-19,1195.0338134765625
2023-06-20,1195.18359375
2023-06-21,1173.363037109375
2023-06-22,1158.832763671875
2023-06-23,1155.1376953125
2023-06-26,1175.7099609375
2023-06-27,1170.3172607421875
2023-06-28,1212.6099853515625
2023-06-30,1209.51416015625
2023-07-03,1193.0863037109375
2023-07-04,1167.970458984375
2023-07-05,1180.8529052734375
2023-07-06,1181.8016357421875
2023-07-07,1175.659912109375
2023-07-10,1173.762451171875
2023-07-11,1182.4508056640625
2023-07-12,1167.17138671875
2023-07-13,1116.689697265625
2023-07-14,1119.735595703125
2023-07-17,1185.44677734375
2023-07-18,1235.2293701171875
2023-07-19,1234.7799072265625
2023-07-20,1211.01220703125
2023-07-21,1215.0067138671875
2023-07-24,1202.573486328125
2023-07-25,1190.3900146484375
2023-07-26,1173.163330078125
2023-07-27,1173.6627197265625
2023-07-28,1188.4925537109375
2023-07-31,1212.260498046875
2023-08-01,1203.0728759765625
2023-08-02,1174.01220703125
2023-08-03,1140.507568359375
2023-08-04,1145.9501953125
2023-08-07,1152.29150390625
2023-08-08,1167.5709228515625
2023-08-09,1164.8245849609375
2023-08-10,1144.3023681640625
2023-08-11,1142.9041748046875
2023-08-14,1139.1593017578125
2023-08-16,1126.8759765625
2023-08-17,1110.198486328125
2023-08-18,1087.5791015625
2023-08-21,1110.198486328125
2023-08-22,1130.52099609375
2023-08-23,1120.58447265625
2023-08-24,1110.2484130859375
2023-08-25,1105.604736328125
2023-08-28,1106.3536376953125
2023-08-29,1101.0609130859375
2023-08-30,1102.80859375
2023-08-31,1119.83544921875
2023-09-01,1127.8746337890625
2023-09-04,1147.198486328125
2023-09-05,1134.9649658203125
2023-09-06,1142.604736328125
2023-09-07,1145.700439453125
2023-09-08,1148.396728515625
2023-09-11,1161.0797119140625
2023-09-12,1109.799072265625
2023-09-13,1112.4454345703125
2023-09-14,1122.9312744140625
2023-09-15,1111.3968505859375
2023-09-18,1147.5479736328125
2023-09-20,1167.0716552734375
2023-09-21,1126.5762939453125
2023-09-22,1104.656005859375
2023-09-25,1128.2740478515625
2023-09-26,1134.4656982421875
2023-09-27,1131.66943359375
2023-09-28,1139.5089111328125
2023-09-29,1140.1080322265625
2023-10-03,1126.6761474609375
2023-10-04,1106.703125
2023-10-05,1081.5872802734375
2023-10-06,1083.284912109375
2023-10-09,1077.44287109375
2023-10-10,1073.548095703125
2023-10-11,1080.4886474609375
2023-10-12,1077.991943359375
2023-10-13,1118.587158203125
2023-10-16,1138.659912109375
2023-10-17,1136.013671875
2023-10-18,1112.3955078125
2023-10-19,1121.8826904296875
2023-10-20,1121.4832763671875
2023-10-23,1074.5467529296875
2023-10-25,1109.998779296875
2023-10-26,1083.7841796875
2023-10-27,1102.6087646484375
2023-10-30,1092.37255859375
2023-10-31,1078.2916259765625
2023-11-01,1084.033935546875
2023-11-02,1099.1134033203125
2023-11-03,1067.606201171875
2023-11-06,1079.34033203125
2023-11-07,1071.9501953125
2023-11-08,1068.7545166015625
2023-11-09,1073.2484130859375
2023-11-10,1088.7774658203125
2023-11-13,1095.0689697265625
2023-11-15,1096.6668701171875
2023-11-16,1106.6533203125
2023-11-17,1101.0609130859375
2023-11-20,1143.5533447265625
2023-11-21,1168.8192138671875
2023-11-22,1133.5169677734375
2023-11-23,1157.484619140625
2023-11-24,1154.4385986328125
2023-11-28,1163.2767333984375
2023-11-29,1155.636962890625
2023-11-30,1147.198486328125
2023-12-01,1162.57763671875
2023-12-04,1163.626220703125
2023-12-05,1176.0594482421875
2023-12-06,1158.4332275390625
2023-12-07,1154.288818359375
2023-12-08,1144.2025146484375
2023-12-11,1165.4737548828125
2023-12-12,1167.0216064453125
2023-12-13,1217.50341796875
2023-12-14,1248.112060546875
2023-12-15,1284.71240234375
2023-12-18,1257.6490478515625
2023-12-19,1258.447998046875
2023-12-20,1201.5250244140625
2023-12-21,1208.7652587890625
2023-12-22,1217.3035888671875
2023-12-26,1213.2591552734375
2023-12-27,1216.7044677734375
2023-12-28,1247.5126953125
2023-12-29,1238.7247314453125
2024-01-01,1244.866455078125
2024-01-02,1237.8758544921875
2024-01-03,1227.0904541015625
2024-01-04,1226.091796875
2024-01-05,1221.1983642578125
2024-01-08,1202.9730224609375
2024-01-09,1203.02294921875
2024-01-10,1201.7247314453125
2024-01-11,1239.62353515625
2024-01-12,1221.34814453125
2024-01-15,1217.55322265625
2024-01-16,1199.677490234375
2024-01-17,1173.26318359375
2024-01-18,1151.6923828125
2024-01-19,1166.9217529296875
2024-01-23,1117.638427734375
2024-01-24,1134.71533203125
2024-01-25,1136.2633056640625
2024-01-29,1146.54931640625
2024-01-30,1120.384765625
2024-01-31,1172.46435546875
2024-02-01,1135.0648193359375
2024-02-02,1128.923095703125
2024-02-05,1141.0068359375
2024-02-06,1164.025634765625
2024-02-07,1135.8138427734375
2024-02-08,1125.677490234375
2024-02-09,1092.472412109375
2024-02-12,1074.5966796875
2024-02-13,1089.5264892578125
2024-02-14,1082.5859375
2024-02-15,1088.827392578125
2024-02-16,1084.73291015625
2024-02-19,1078.1917724609375
2024-02-20,1079.4400634765625
2024-02-21,1068.405029296875
2024-02-22,1065.60888671875
2024-02-23,1055.0230712890625
2024-02-26,1043.9381103515625
2024-02-27,1044.5872802734375
2024-02-28,1035.10009765625
2024-02-29,1034.6007080078125
2024-03-01,1049.830078125
2024-03-04,1040.742431640625
2024-03-05,1023.4158935546875
2024-03-06,1011.531982421875
2024-03-07,1014.4779052734375
2024-03-11,1001.7951049804688
2024-03-12,985.9664916992188
2024-03-13,947.4186401367188
2024-03-14,975.1311645507812
2024-03-15,959.652099609375
2024-03-18,963.3970336914062
2024-03-19,941.127197265625
2024-03-20,936.3336181640625
2024-03-21,938.9800415039062
2024-03-22,945.920654296875
2024-03-26,934.5360717773438
2024-03-27,927.8450927734375
2024-03-28,942.4254150390625
2024-04-01,948.5670776367188
2024-04-02,963.0974731445312
2024-04-03,968.9395141601562
2024-04-04,945.720947265625
2024-04-05,973.8828735351562
2024-04-08,966.1932373046875
2024-04-09,957.0056762695312
2024-04-10,978.2769165039062
2024-04-12,945.3714599609375
2024-04-15,932.4389038085938
2024-04-16,934.3862915039062
2024-04-18,921.8032836914062
2024-04-19,932.8383178710938
2024-04-22,911.2675170898438
2024-04-23,916.81005859375
2024-04-24,933.5873413085938
2024-04-25,924.5994873046875
2024-04-26,903.8775024414062
2024-04-29,913.1649780273438
2024-04-30,903.1785278320312
2024-05-02,909.9692993164062
2024-05-03,905.275634765625
2024-05-06,902.8289184570312
2024-05-07,898.6845703125
2024-05-08,901.6305541992188
2024-05-09,897.9356079101562
2024-05-10,911.0678100585938
2024-05-13,908.7709350585938
2024-05-14,907.6724243164062
2024-05-15,917.0596923828125
2024-05-16,923.1514892578125
2024-05-17,927.5455322265625
2024-05-21,923.1514892578125
2024-05-22,921.4537963867188
2024-05-23,911.567138671875
2024-05-24,904.6764526367188
2024-05-27,892.7426147460938
2024-05-28,901.6805419921875
2024-05-29,899.6832275390625
2024-05-30,887.1002197265625
2024-05-31,885.4524536132812
2024-06-03,893.4915771484375
2024-06-04,871.0718994140625
2024-06-05,892.39306640625
2024-06-06,896.2378540039062
2024-06-07,911.8167724609375
2024-06-10,939.7789916992188
2024-06-11,925.8977661132812
2024-06-12,928.1447143554688
2024-06-13,929.8923950195312
2024-06-14,931.789794921875
2024-06-18,938.6305541992188
2024-06-19,937.6818237304688
2024-06-20,954.7088012695312
2024-06-21,945.1716918945312
2024-06-24,920.6548461914062
2024-06-25,916.81005859375
2024-06-26,919.7061157226562
