Date,JSLL
2026-02-12,720.144287109375
2026-02-13,692.1929321289062
2026-02-16,682.6279907226562
2026-02-17,699.5277099609375
2026-02-18,711.372314453125
2026-02-19,693.630126953125
2026-02-20,683.7183227539062
2026-02-23,665.3814086914062
2026-02-24,654.7757568359375
2026-02-25,638.2725830078125
2026-02-26,630.5908813476562
2026-02-27,603.2838134765625
2026-03-02,600.8058471679688
2026-03-04,604.2254028320312
2026-03-05,606.5546875
2026-03-06,599.6659545898438
2026-03-09,604.6714477539062
2026-03-10,625.337646484375
2026-03-11,611.0645751953125
2026-03-12,592.9754638671875
2026-03-13,576.9182739257812
2026-03-16,580.6847534179688
2026-03-17,590.9435424804688
2026-03-18,622.314453125
2026-03-19,603.2838134765625
2026-03-20,605.910400390625
2026-03-23,581.477783203125
2026-03-24,601.3014526367188
2026-03-25,589.258544921875
2026-03-27,548.7687377929688
2026-03-30,534.9417114257812
2026-04-01,583.5592041015625
2026-04-02,601.2518310546875
2026-04-06,610.4699096679688
2026-04-07,614.385009765625
2026-04-08,649.81982421875
2026-04-09,645.1116943359375
2026-04-10,661.020263671875
2026-04-13,655.3209228515625
2026-04-15,675.1445922851562
2026-04-16,673.6578369140625
2026-04-17,680.1995849609375
2026-04-20,669.7426147460938
2026-04-21,670.0895385742188
2026-04-22,675.83837890625
2026-04-23,655.9155883789062
2026-04-24,628.1129150390625
2026-04-27,677.22607421875
2026-04-28,668.999267578125
2026-04-29,669.4948120117188
2026-04-30,668.94970703125
2026-05-01,668.94970703125
2026-05-04,680.0013427734375
2026-05-05,712.859130859375
2026-05-06,746.559326171875
2026-05-07,731.9393920898438
2026-05-08,741.6529541015625
2026-05-11,766.8786010742188
2026-05-12,731.5429077148438
2026-05-13,709.1421508789062
2026-05-14,650.959716796875
2026-05-15,633.4652709960938
2026-05-18,625.833251953125
2026-05-19,648.580810546875
2026-05-20,644.8638916015625
2026-05-21,648.4321899414062
2026-05-22,644.0214233398438
2026-05-25,629.6987915039062
2026-05-26,629.2527465820312
2026-05-27,620.7781372070312
2026-05-28,620.7781372070312
2026-05-29,609.5282592773438
2026-06-01,487.8604736328125
2026-06-02,585.3928833007812
2026-06-03,686.1962280273438
2026-06-04,646.1524658203125
2026-06-05,624.2968139648438
2026-06-08,608.8344116210938
2026-06-09,597.039306640625
2026-06-10,576.7200317382812
2026-06-11,588.465576171875
2026-06-12,606.802490234375
2026-06-15,603.6306762695312
2026-06-16,588.762939453125
2026-06-17,568.7905883789062
2026-06-18,544.605712890625
2026-06-19,552.2874145507812
2026-06-22,603.4819946289062
2026-06-23,580.1396484375
2026-06-24,575.0350952148438
2026-06-25,596.940185546875
2026-06-26,596.940185546875
2026-06-29,581.7255859375
2026-06-30,587.771728515625
2026-07-01,582.6176147460938
2026-07-02,569.3357543945312
2026-07-03,570.97119140625
2026-07-06,556.8963623046875
2026-07-07,565.3710327148438
2026-07-08,558.4822998046875
2026-07-09,586.3840942382812
2026-07-10,587.771728515625
2026-07-13,575.3323974609375
2026-07-14,562.645263671875
2026-07-15,576.5218505859375
2026-07-16,573.0031127929688
2026-07-17,560.6629028320312
2026-07-20,569.97998046875
2026-07-21,568.7905883789062
2026-07-22,554.4183959960938
2026-07-23,554.8644409179688
2026-07-24,549.9085083007812
2026-07-27,560.3655395507812
2026-07-28,559.4735107421875
2026-07-29,559.9195556640625
2026-07-30,562.0009765625
2026-07-31,580.982177734375
2026-08-03,577.3643188476562
2026-08-04,569.1375122070312
2026-08-05,574.1430053710938
2026-08-06,598.9225463867188
2026-08-07,592.8267822265625
2026-08-10,535.1895141601562
2026-08-11,534.4461059570312
2026-08-12,506.99029541015625
2026-08-13,524.6829223632812
2026-08-14,516.75341796875
2026-08-17,512.7391357421875
2026-08-18,503.47161865234375
2026-08-19,493.2128601074219
2026-08-20,501.737060546875
2026-08-21,500.89453125
2026-08-24,506.79205322265625
2026-08-25,511.74798583984375
2026-08-26,509.716064453125
2026-08-27,497.4749450683594
2026-08-28,507.98150634765625
2026-08-31,506.54425048828125
2026-09-01,499.01129150390625
2026-09-02,509.1213684082031
2026-09-03,497.0289306640625
2026-09-04,511.74798583984375
2026-09-07,512.1940307617188
2026-09-08,500.99365234375
2026-09-09,501.737060546875
2026-09-10,513.7303466796875
2026-09-11,507.33721923828125
2026-09-14,507.33721923828125
2026-09-15,495.8395080566406
2026-09-16,492.6676940917969
2026-09-17,486.4232482910156
2026-09-18,505.8999938964844
2026-09-21,508.0
