Date,LTM
2020-04-27,1332.0745849609375
2020-04-28,1346.0321044921875
2020-04-29,1345.297607421875
2020-04-30,1462.7427978515625
2020-05-04,1419.0335693359375
2020-05-05,1409.8973388671875
2020-05-06,1410.5400390625
2020-05-07,1463.018310546875
2020-05-08,1455.1214599609375
2020-05-11,1482.256103515625
2020-05-12,1513.6146240234375
2020-05-13,1521.05224609375
2020-05-14,1513.5228271484375
2020-05-15,1511.2730712890625
2020-05-18,1511.1353759765625
2020-05-19,1533.6329345703125
2020-05-20,1638.1767578125
2020-05-21,1639.0032958984375
2020-05-22,1640.6099853515625
2020-05-26,1641.1610107421875
2020-05-27,1647.5428466796875
2020-05-28,1646.8079833984375
2020-05-29,1651.812744140625
2020-06-01,1692.3077392578125
2020-06-02,1706.633056640625
2020-06-03,1697.2667236328125
2020-06-04,1709.1121826171875
2020-06-05,1705.4393310546875
2020-06-08,1717.14697265625
2020-06-09,1731.2882080078125
2020-06-10,1733.2166748046875
2020-06-11,1717.5142822265625
2020-06-12,1698.78173828125
2020-06-15,1708.331787109375
2020-06-16,1722.70263671875
2020-06-17,1728.5333251953125
2020-06-18,1724.3096923828125
2020-06-19,1717.0091552734375
2020-06-22,1724.0343017578125
2020-06-23,1731.196533203125
2020-06-24,1768.9368896484375
2020-06-25,1738.0833740234375
2020-06-26,1771.048828125
2020-06-29,1778.165283203125
2020-06-30,1797.8621826171875
2020-07-01,1779.0377197265625
2020-07-02,1802.315673828125
2020-07-03,1816.5487060546875
2020-07-06,1836.93408203125
2020-07-07,1844.8770751953125
2020-07-08,1885.877197265625
2020-07-09,1926.3565673828125
2020-07-10,1951.939697265625
2020-07-13,2031.880615234375
2020-07-14,2073.100830078125
2020-07-15,2027.023193359375
2020-07-16,2119.917724609375
2020-07-17,2094.7509765625
2020-07-20,2081.519775390625
2020-07-21,2109.231201171875
2020-07-22,2156.41845703125
2020-07-23,2092.854248046875
2020-07-24,2104.37353515625
2020-07-27,2245.565673828125
2020-07-28,2235.110595703125
2020-07-29,2221.0009765625
2020-07-30,2208.093017578125
2020-07-31,2236.12841796875
2020-08-03,2304.503662109375
2020-08-04,2265.505126953125
2020-08-05,2312.92333984375
2020-08-06,2284.380126953125
2020-08-07,2283.130615234375
2020-08-10,2330.9658203125
2020-08-11,2328.328857421875
2020-08-12,2310.0087890625
2020-08-13,2287.06298828125
2020-08-14,2257.593994140625
2020-08-17,2258.426025390625
2020-08-18,2241.078369140625
2020-08-19,2206.983154296875
2020-08-20,2196.157958984375
2020-08-21,2190.56005859375
2020-08-24,2165.439697265625
2020-08-25,2168.076904296875
2020-08-26,2286.877685546875
2020-08-27,2310.194091796875
2020-08-28,2331.243408203125
2020-08-31,2274.572021484375
2020-09-01,2286.877685546875
2020-09-02,2293.86328125
2020-09-03,2302.2373046875
2020-09-04,2293.30810546875
2020-09-07,2229.83642578125
2020-09-08,2302.32958984375
2020-09-09,2271.935302734375
2020-09-10,2287.8955078125
2020-09-11,2312.55322265625
2020-09-14,2453.4677734375
2020-09-15,2489.645263671875
2020-09-16,2495.9365234375
2020-09-17,2533.270263671875
2020-09-18,2504.54150390625
2020-09-21,2458.41796875
2020-09-22,2386.989990234375
2020-09-23,2265.41259765625
2020-09-24,2233.907470703125
2020-09-25,2288.7744140625
2020-09-28,2346.463623046875
2020-09-29,2314.49658203125
2020-09-30,2353.403076171875
2020-10-01,2338.32080078125
2020-10-05,2388.14599609375
2020-10-06,2480.762939453125
2020-10-07,2467.716552734375
2020-10-08,2647.491455078125
2020-10-09,2708.41845703125
2020-10-12,3031.745361328125
2020-10-13,3006.809814453125
2020-10-14,3081.5693359375
2020-10-15,3050.0185546875
2020-10-16,2845.26171875
2020-10-19,2789.840087890625
2020-10-20,2743.161865234375
2020-10-21,2868.11572265625
2020-10-22,2823.84326171875
2020-10-23,2832.308837890625
2020-10-26,2774.990234375
2020-10-27,2695.5302734375
2020-10-28,2686.649658203125
2020-10-29,2727.5654296875
2020-10-30,2713.895751953125
2020-11-02,2653.08056640625
2020-11-03,2730.494384765625
2020-11-04,2825.994384765625
2020-11-05,2956.133544921875
2020-11-06,2946.13720703125
2020-11-09,3049.634033203125
2020-11-10,2811.81396484375
2020-11-11,2771.131103515625
2020-11-12,2774.153076171875
2020-11-13,2810.186279296875
2020-11-14,2824.87890625
2020-11-17,2787.77587890625
2020-11-18,2806.001708984375
2020-11-19,2773.8740234375
2020-11-20,2874.860595703125
2020-11-23,3035.3134765625
2020-11-24,3102.080322265625
2020-11-25,2890.482666015625
2020-11-26,2872.349853515625
2020-11-27,2976.079833984375
2020-12-01,3118.353271484375
2020-12-02,3155.828369140625
2020-12-03,3069.2548828125
2020-12-04,3036.24365234375
2020-12-07,3041.63671875
2020-12-08,3032.80322265625
2020-12-09,3036.89501953125
2020-12-10,3023.45751953125
2020-12-11,3039.498046875
2020-12-14,3008.1611328125
2020-12-15,3034.384033203125
2020-12-16,3058.375244140625
2020-12-17,3074.2294921875
2020-12-18,3121.09619140625
2020-12-21,3157.4091796875
2020-12-22,3322.511962890625
2020-12-23,3417.314453125
2020-12-24,3371.423828125
2020-12-28,3385.511962890625
2020-12-29,3356.87109375
2020-12-30,3404.481689453125
2020-12-31,3402.947509765625
2021-01-01,3439.95703125
2021-01-04,3575.76806640625
2021-01-05,3839.8583984375
2021-01-06,3679.497802734375
2021-01-07,3610.685546875
2021-01-08,3805.31298828125
2021-01-11,3947.5400390625
2021-01-12,3984.735595703125
2021-01-13,4093.8125
2021-01-14,4082.885986328125
2021-01-15,3987.245849609375
2021-01-18,3727.80615234375
2021-01-19,3804.52197265625
2021-01-20,3804.150146484375
2021-01-21,3700.37451171875
2021-01-22,3653.972412109375
2021-01-25,3620.8681640625
2021-01-27,3743.567626953125
2021-01-28,3692.469970703125
2021-01-29,3686.007080078125
2021-02-01,3661.59716796875
2021-02-02,3755.423828125
2021-02-03,4003.658935546875
2021-02-04,4001.9853515625
2021-02-05,3835.487060546875
2021-02-08,3814.332275390625
2021-02-09,3782.622802734375
2021-02-10,3719.483154296875
2021-02-11,3744.0791015625
2021-02-12,3756.67919921875
2021-02-15,3749.519287109375
2021-02-16,3668.3857421875
2021-02-17,3604.176513671875
2021-02-18,3599.89892578125
2021-02-19,3552.79931640625
2021-02-22,3527.73876953125
2021-02-23,3491.33349609375
2021-02-24,3458.04345703125
2021-02-25,3400.15771484375
2021-02-26,3347.4794921875
2021-03-01,3355.1044921875
2021-03-02,3564.09765625
2021-03-03,3636.95458984375
2021-03-04,3649.55517578125
2021-03-05,3575.582275390625
2021-03-08,3595.156494140625
2021-03-09,3623.33251953125
2021-03-10,3839.486083984375
2021-03-12,3734.50146484375
2021-03-15,3800.802490234375
2021-03-16,3827.3974609375
2021-03-17,3764.490478515625
2021-03-18,3726.503662109375
2021-03-19,3789.41162109375
2021-03-22,3806.1494140625
2021-03-23,3751.6572265625
2021-03-24,3693.725341796875
2021-03-25,3568.654541015625
2021-03-26,3670.5244140625
2021-03-30,3871.149169921875
2021-03-31,3770.06982421875
2021-04-01,3824.468017578125
2021-04-05,3970.183349609375
2021-04-06,3959.06982421875
2021-04-07,3997.10302734375
2021-04-08,4022.768798828125
2021-04-09,4071.63427734375
2021-04-12,3959.255859375
2021-04-13,3820.2373046875
2021-04-15,3761.607666015625
2021-04-16,3803.17333984375
2021-04-19,3778.485107421875
2021-04-20,3690.981689453125
2021-04-22,3640.76806640625
2021-04-23,3627.563720703125
2021-04-26,3658.249755859375
2021-04-27,3635.60693359375
2021-04-28,3618.078369140625
2021-04-29,3581.022216796875
2021-04-30,3617.520751953125
2021-05-03,3648.5322265625
2021-05-04,3576.744140625
2021-05-05,3640.674560546875
2021-05-06,3545.08154296875
2021-05-07,3504.3994140625
2021-05-10,3408.47998046875
2021-05-11,3365.14697265625
2021-05-12,3405.27197265625
2021-05-14,3346.08447265625
2021-05-17,3332.4150390625
2021-05-18,3380.536865234375
2021-05-19,3484.964111328125
2021-05-20,3416.198486328125
2021-05-21,3399.3671875
2021-05-24,3407.3642578125
2021-05-25,3447.582275390625
2021-05-26,3533.458251953125
2021-05-27,3649.183349609375
2021-05-28,3654.902099609375
2021-05-31,3666.01416015625
2021-06-01,3617.892578125
2021-06-02,3569.351806640625
2021-06-03,3568.468505859375
2021-06-04,3586.229736328125
2021-06-07,3617.102294921875
2021-06-08,3720.692138671875
2021-06-09,3660.528564453125
2021-06-10,3751.983154296875
2021-06-11,3881.238525390625
2021-06-14,3875.147216796875
2021-06-15,3862.17529296875
2021-06-16,3914.388916015625
2021-06-17,3877.843994140625
2021-06-18,3786.99365234375
2021-06-21,3792.8984375
2021-06-22,3822.608642578125
2021-06-23,3830.140869140625
2021-06-24,3891.56103515625
2021-06-25,3919.922119140625
2021-06-28,3833.1630859375
2021-06-29,3844.32177734375
2021-06-30,3785.877685546875
2021-07-01,3758.276611328125
2021-07-02,3782.650146484375
2021-07-05,3786.205322265625
2021-07-06,3762.43994140625
2021-07-07,3775.11767578125
2021-07-08,3782.322265625
2021-07-09,3793.175537109375
2021-07-12,3775.72607421875
2021-07-13,3759.259033203125
2021-07-14,3943.48583984375
2021-07-15,4135.7607421875
2021-07-16,4012.58349609375
2021-07-19,4097.7265625
2021-07-20,4077.141845703125
2021-07-22,4122.56787109375
2021-07-23,4080.51025390625
2021-07-26,4071.341064453125
2021-07-27,4069.469482421875
2021-07-28,4076.861083984375
2021-07-29,4341.0390625
2021-07-30,4392.32958984375
2021-08-02,4409.30126953125
2021-08-03,4426.0380859375
2021-08-04,4402.22216796875
2021-08-05,4411.4111328125
2021-08-06,4465.65380859375
2021-08-09,4452.33984375
2021-08-10,4490.45556640625
2021-08-11,4458.01318359375
2021-08-12,4573.01611328125
2021-08-13,4559.37353515625
2021-08-16,4477.14111328125
2021-08-17,4649.7177734375
2021-08-18,4671.236328125
2021-08-20,4611.6474609375
2021-08-23,4738.091796875
2021-08-24,4671.751953125
2021-08-25,4770.7216796875
2021-08-26,4817.41796875
2021-08-27,4907.33984375
2021-08-30,4944.236328125
2021-08-31,4981.2744140625
2021-09-01,4951.40966796875
2021-09-02,5053.0517578125
2021-09-03,5120.7978515625
2021-09-06,5104.71826171875
2021-09-07,5067.86669921875
2021-09-08,5061.77197265625
2021-09-09,5095.76171875
2021-09-13,5146.771484375
2021-09-14,5232.5205078125
2021-09-15,5297.64111328125
2021-09-16,5318.69140625
2021-09-17,5358.9638671875
2021-09-20,5201.6240234375
2021-09-21,5381.935546875
2021-09-22,5483.72021484375
2021-09-23,5660.375
2021-09-24,5842.890625
2021-09-27,5607.3974609375
2021-09-28,5411.56640625
2021-09-29,5386.484375
2021-09-30,5405.75244140625
2021-10-01,5392.296875
2021-10-04,5380.43603515625
2021-10-05,5405.9873046875
2021-10-06,5334.208984375
2021-10-07,5417.427734375
2021-10-08,5610.537109375
2021-10-11,5512.64599609375
2021-10-12,5460.8876953125
2021-10-13,5580.345703125
2021-10-14,5718.697265625
2021-10-18,5537.6826171875
2021-10-19,6427.802734375
2021-10-20,6507.50390625
2021-10-21,6238.53564453125
2021-10-22,6135.58056640625
2021-10-25,6025.5751953125
2021-10-26,6115.0458984375
2021-10-27,6257.80322265625
2021-10-28,6286.75
2021-10-29,6280.12451171875
2021-11-01,6392.759765625
2021-11-02,6346.4755859375
2021-11-03,6330.638671875
2021-11-04,6357.84716796875
2021-11-08,6416.96142578125
2021-11-09,6428.00390625
2021-11-10,6424.3857421875
2021-11-11,6530.5380859375
2021-11-12,6807.31396484375
2021-11-15,6764.1767578125
2021-11-16,6852.47119140625
2021-11-17,6951.85693359375
2021-11-18,6717.46728515625
2021-11-22,6418.55908203125
2021-11-23,6510.42578125
2021-11-24,6342.8564453125
2021-11-25,6437.54296875
2021-11-26,6248.17041015625
2021-11-29,6342.38720703125
2021-11-30,6399.857421875
2021-12-01,6496.1875
2021-12-02,6530.5380859375
2021-12-03,6436.65087890625
2021-12-06,6161.47314453125
2021-12-07,6161.80126953125
2021-12-08,6247.7001953125
2021-12-09,6208.509765625
2021-12-10,6215.1826171875
2021-12-13,6363.109375
2021-12-14,6268.61083984375
2021-12-15,6273.8740234375
2021-12-16,6427.91015625
2021-12-17,6558.30908203125
2021-12-20,6330.638671875
2021-12-21,6556.57177734375
2021-12-22,6697.12060546875
2021-12-23,6610.18701171875
2021-12-24,6735.22998046875
2021-12-27,6749.044921875
2021-12-28,6834.28564453125
2021-12-29,6825.96875
2021-12-30,6853.59912109375
2021-12-31,6890.72216796875
2022-01-03,7079.48291015625
2022-01-04,7106.64453125
2022-01-05,6876.71875
2022-01-06,6758.443359375
2022-01-07,6771.78857421875
2022-01-10,6676.02099609375
2022-01-11,6742.3720703125
2022-01-12,6739.17724609375
2022-01-13,6703.3232421875
2022-01-14,6652.33740234375
2022-01-17,6675.5048828125
2022-01-18,6456.0576171875
2022-01-19,6293.9873046875
2022-01-20,6208.83984375
2022-01-21,6008.98681640625
2022-01-24,5609.84814453125
2022-01-25,5670.9833984375
2022-01-27,5399.8935546875
2022-01-28,5555.76123046875
2022-01-31,5892.9677734375
2022-02-01,5916.51025390625
2022-02-02,6011.7607421875
2022-02-03,5825.25341796875
2022-02-04,5903.916015625
2022-02-07,5758.85595703125
2022-02-08,5774.17431640625
2022-02-09,5912.09326171875
2022-02-10,5937.185546875
2022-02-11,5638.748046875
2022-02-14,5531.138671875
2022-02-15,5735.36083984375
2022-02-16,5641.61376953125
2022-02-17,5577.04931640625
2022-02-18,5507.92578125
2022-02-21,5508.53564453125
2022-02-22,5630.4765625
2022-02-23,5555.99658203125
2022-02-24,5263.85595703125
2022-02-25,5371.32373046875
2022-02-28,5497.728515625
2022-03-02,5508.53564453125
2022-03-03,5654.39501953125
2022-03-04,5740.99951171875
2022-03-07,5838.83349609375
2022-03-08,6050.2919921875
2022-03-09,5990.896484375
2022-03-10,5907.2998046875
2022-03-11,5849.59521484375
2022-03-14,5894.84765625
2022-03-15,5674.41357421875
2022-03-16,5663.04150390625
2022-03-17,5745.88720703125
2022-03-21,5631.74560546875
2022-03-22,5749.36279296875
2022-03-23,5707.3076171875
2022-03-24,5805.564453125
2022-03-25,5811.109375
2022-03-28,5705.9912109375
2022-03-29,5661.6787109375
2022-03-30,5930.56005859375
2022-03-31,5784.935546875
2022-04-01,5801.94677734375
2022-04-04,5921.16162109375
2022-04-05,5956.169921875
2022-04-06,5944.798828125
2022-04-07,5832.7255859375
2022-04-08,5782.869140625
2022-04-11,5695.04248046875
2022-04-12,5554.82275390625
2022-04-13,5675.35302734375
2022-04-18,5520.14306640625
2022-04-19,5142.9951171875
2022-04-20,4859.12451171875
2022-04-21,4771.39404296875
2022-04-22,4787.27587890625
2022-04-25,4563.787109375
2022-04-26,4527.18212890625
2022-04-27,4527.04150390625
2022-04-28,4591.98193359375
2022-04-29,4547.810546875
2022-05-02,4432.77685546875
2022-05-04,4452.9833984375
2022-05-05,4478.40576171875
2022-05-06,4316.5693359375
2022-05-09,4181.1416015625
2022-05-10,4071.41845703125
2022-05-11,3994.917724609375
2022-05-12,3910.5224609375
2022-05-13,3863.296630859375
2022-05-16,3848.353759765625
2022-05-17,4024.146240234375
2022-05-18,3960.379638671875
2022-05-19,3751.599853515625
2022-05-20,3800.140869140625
2022-05-23,3897.55322265625
2022-05-24,3768.79833984375
2022-05-25,3593.569580078125
2022-05-26,3641.0771484375
2022-05-27,3757.37939453125
2022-05-30,3938.857666015625
2022-05-31,3997.68994140625
2022-06-01,3950.322998046875
2022-06-02,4072.78173828125
2022-06-03,4074.14404296875
2022-06-06,4074.191162109375
2022-06-07,4009.90771484375
2022-06-08,4055.394775390625
2022-06-09,4107.64794921875
2022-06-10,4070.76025390625
2022-06-13,3840.928955078125
2022-06-14,3938.95166015625
2022-06-15,3948.9609375
2022-06-16,3816.869873046875
2022-06-17,3762.36083984375
2022-06-20,3718.706298828125
2022-06-21,3870.580322265625
2022-06-22,3779.887939453125
2022-06-23,3884.25439453125
2022-06-24,3790.97802734375
2022-06-27,3912.73046875
2022-06-28,3968.4619140625
2022-06-29,3840.928955078125
2022-06-30,3763.815185546875
2022-07-01,3787.815673828125
2022-07-04,3764.4775390625
2022-07-05,3748.335693359375
2022-07-06,3799.1767578125
2022-07-07,3829.8994140625
2022-07-08,3851.296142578125
2022-07-11,3744.9267578125
2022-07-12,3772.904052734375
2022-07-13,3801.685791015625
2022-07-14,3667.38720703125
2022-07-15,3762.962646484375
2022-07-18,3991.32275390625
2022-07-19,4081.454833984375
2022-07-20,4208.03662109375
2022-07-21,4288.79638671875
2022-07-22,4264.9853515625
2022-07-25,4261.197265625
2022-07-26,4084.247314453125
2022-07-27,4177.97705078125
2022-07-28,4401.6025390625
2022-07-29,4478.90673828125
2022-08-01,4515.16748046875
2022-08-02,4441.27294921875
2022-08-03,4531.16796875
2022-08-04,4644.1171875
2022-08-05,4663.1474609375
2022-08-08,4639.3359375
2022-08-10,4598.056640625
2022-08-11,4735.2431640625
2022-08-12,4649.93896484375
2022-08-16,4626.83837890625
2022-08-17,4696.94580078125
2022-08-18,4662.01025390625
2022-08-19,4632.234375
2022-08-22,4470.3388671875
2022-08-23,4416.466796875
2022-08-24,4410.408203125
2022-08-25,4385.12939453125
2022-08-26,4410.9287109375
2022-08-29,4233.78955078125
2022-08-30,4394.59716796875
2022-09-01,4292.48828125
2022-09-02,4281.26953125
2022-09-05,4257.12646484375
2022-09-06,4223.611328125
2022-09-07,4270.14453125
2022-09-08,4282.642578125
2022-09-09,4424.79931640625
2022-09-12,4555.92529296875
2022-09-13,4523.54638671875
2022-09-14,4372.490234375
2022-09-15,4351.755859375
2022-09-16,4146.35595703125
2022-09-19,4122.40283203125
2022-09-20,4171.2080078125
2022-09-21,4176.08349609375
2022-09-22,4195.87060546875
2022-09-23,4182.71142578125
2022-09-26,4176.08349609375
2022-09-27,4272.79541015625
2022-09-28,4285.1982421875
2022-09-29,4203.87109375
2022-09-30,4220.53466796875
2022-10-03,4213.7646484375
2022-10-04,4343.849609375
2022-10-06,4417.88720703125
2022-10-07,4397.9580078125
2022-10-10,4447.4267578125
2022-10-11,4359.56689453125
2022-10-12,4395.1640625
2022-10-13,4352.0869140625
2022-10-14,4420.017578125
2022-10-17,4394.73876953125
2022-10-18,4471.00048828125
2022-10-19,4444.68115234375
2022-10-20,4505.27392578125
2022-10-21,4511.56982421875
2022-10-24,4486.0546875
2022-10-25,4553.65380859375
2022-10-27,4427.3076171875
2022-10-28,4340.1103515625
2022-10-31,4487.521484375
2022-11-01,4587.689453125
2022-11-02,4601.13427734375
2022-11-03,4581.3935546875
2022-11-04,4551.001953125
2022-11-07,4601.70166015625
2022-11-09,4579.54736328125
2022-11-10,4603.64306640625
2022-11-11,4788.734375
2022-11-14,4881.23388671875
2022-11-15,4862.0625
2022-11-16,4779.314453125
2022-11-17,4667.548828125
2022-11-18,4635.26416015625
2022-11-21,4513.08447265625
2022-11-22,4502.9541015625
2022-11-23,4489.6044921875
2022-11-24,4682.2705078125
2022-11-25,4675.40673828125
2022-11-28,4678.24755859375
2022-11-29,4650.64990234375
2022-11-30,4580.9677734375
2022-12-01,4580.9677734375
2022-12-02,4580.9677734375
2022-12-05,4710.5322265625
2022-12-06,4559.1923828125
2022-12-07,4438.0537109375
2022-12-08,4316.109375
2022-12-09,4167.42041015625
2022-12-12,4100.39013671875
2022-12-13,4087.939453125
2022-12-14,4206.6162109375
2022-12-15,4100.72119140625
2022-12-16,4105.50244140625
2022-12-19,4139.82275390625
2022-12-20,4129.97607421875
2022-12-21,4188.72314453125
2022-12-22,4145.40869140625
2022-12-23,4039.41796875
2022-12-26,4117.431640625
2022-12-27,4156.72314453125
2022-12-28,4101.384765625
2022-12-29,4184.88916015625
2022-12-30,4133.0048828125
2023-01-02,4092.01123046875
2023-01-03,4117.6201171875
2023-01-04,4050.211669921875
2023-01-05,4033.406005859375
2023-01-06,3974.138671875
2023-01-09,4066.58984375
2023-01-10,4006.328857421875
2023-01-11,4000.553466796875
2023-01-12,4048.507080078125
2023-01-13,4059.2060546875
2023-01-16,4049.312744140625
2023-01-17,4046.70849609375
2023-01-18,4046.235107421875
2023-01-19,4013.098388671875
2023-01-20,4040.838134765625
2023-01-23,4136.2724609375
2023-01-24,4269.38720703125
2023-01-25,4194.7822265625
2023-01-27,4164.86474609375
2023-01-30,4212.060546875
2023-01-31,4154.6650390625
2023-02-01,4173.25830078125
2023-02-02,4363.13427734375
2023-02-03,4281.7724609375
2023-02-06,4371.02685546875
2023-02-07,4369.3154296875
2023-02-08,4483.86865234375
2023-02-09,4465.75048828125
2023-02-10,4461.89892578125
2023-02-13,4394.755859375
2023-02-14,4409.63916015625
2023-02-15,4510.6396484375
2023-02-16,4705.7451171875
2023-02-17,4620.4375
2023-02-20,4647.58935546875
2023-02-21,4640.0283203125
2023-02-22,4570.03271484375
2023-02-23,4615.9677734375
2023-02-24,4615.91943359375
2023-02-27,4541.2158203125
2023-02-28,4490.85791015625
2023-03-01,4511.54345703125
2023-03-02,4475.16552734375
2023-03-03,4479.7314453125
2023-03-06,4585.154296875
2023-03-08,4547.349609375
2023-03-09,4506.02685546875
2023-03-10,4412.919921875
2023-03-13,4390.0
2023-03-14,4343.35205078125
2023-03-15,4367.46044921875
2023-03-16,4330.1328125
2023-03-17,4445.11376953125
2023-03-20,4449.20263671875
2023-03-21,4445.255859375
2023-03-22,4422.09814453125
2023-03-23,4376.5908203125
2023-03-24,4376.16357421875
2023-03-27,4334.55517578125
2023-03-28,4331.8916015625
2023-03-29,4394.3271484375
2023-03-31,4526.6171875
2023-04-03,4507.78662109375
2023-04-05,4596.80419921875
2023-04-06,4539.5517578125
2023-04-10,4562.5185546875
2023-04-11,4538.74267578125
2023-04-12,4591.33642578125
2023-04-13,4418.912109375
2023-04-17,4120.4755859375
2023-04-18,4107.16064453125
2023-04-19,3989.184326171875
2023-04-20,3949.5263671875
2023-04-21,3966.6455078125
2023-04-24,3978.62841796875
2023-04-25,3981.43359375
2023-04-26,3956.468505859375
2023-04-27,4108.63525390625
2023-04-28,4203.07373046875
2023-05-02,4325.56787109375
2023-05-03,4277.7783203125
2023-05-04,4280.6787109375
2023-05-05,4268.125
2023-05-08,4296.607421875
2023-05-09,4396.32470703125
2023-05-10,4369.74365234375
2023-05-11,4430.13427734375
2023-05-12,4457.71435546875
2023-05-15,4476.68798828125
2023-05-16,4504.17236328125
2023-05-17,4507.83447265625
2023-05-18,4482.060546875
2023-05-19,4567.8447265625
2023-05-22,4743.26416015625
2023-05-23,4620.009765625
2023-05-24,4590.05078125
2023-05-25,4670.12890625
2023-05-26,4756.24658203125
2023-05-29,4744.6435546875
2023-05-30,4746.87841796875
2023-05-31,4753.6787109375
2023-06-01,4726.00244140625
2023-06-02,4749.63623046875
2023-06-05,4701.18115234375
2023-06-06,4645.6884765625
2023-06-07,4662.23583984375
2023-06-08,4569.93701171875
2023-06-09,4586.9130859375
2023-06-12,4659.4775390625
2023-06-13,4702.84521484375
2023-06-14,4666.46826171875
2023-06-15,4727.76171875
2023-06-16,4765.28125
2023-06-19,4802.70458984375
2023-06-20,4776.2646484375
2023-06-21,4755.67529296875
2023-06-22,4779.97314453125
2023-06-23,4713.9716796875
2023-06-26,4762.14208984375
2023-06-27,4910.2666015625
2023-06-28,4839.74658203125
2023-06-30,4942.74462890625
2023-07-03,4956.20263671875
2023-07-04,4993.4833984375
2023-07-05,4985.44775390625
2023-07-06,4924.6748046875
2023-07-07,4864.1416015625
2023-07-10,4790.5263671875
2023-07-11,4720.07373046875
2023-07-12,4616.50390625
2023-07-13,4690.40673828125
2023-07-14,4881.92236328125
2023-07-17,4921.94140625
2023-07-18,4793.78515625
2023-07-19,4783.57666015625
2023-07-20,4778.3525390625
2023-07-21,4718.6357421875
2023-07-24,4676.74755859375
2023-07-25,4666.7783203125
2023-07-26,4659.0146484375
2023-07-27,4660.8359375
2023-07-28,4643.19873046875
2023-07-31,4688.82568359375
2023-08-01,4771.0673828125
2023-08-02,4664.19140625
2023-08-03,4667.97607421875
2023-08-04,4736.033203125
2023-08-07,4837.78125
2023-08-08,4871.81005859375
2023-08-09,4892.56201171875
2023-08-10,4894.81494140625
2023-08-11,4895.58154296875
2023-08-14,4977.96728515625
2023-08-16,4982.376953125
2023-08-17,4886.18798828125
2023-08-18,4874.30224609375
2023-08-21,4934.1142578125
2023-08-22,4926.78173828125
2023-08-23,4959.947265625
2023-08-24,4955.77783203125
2023-08-25,4914.80029296875
2023-08-28,4917.2451171875
2023-08-29,4923.76220703125
2023-08-30,4959.1318359375
2023-08-31,4978.0634765625
2023-09-01,5083.4541015625
2023-09-04,5143.2197265625
2023-09-05,5201.1630859375
2023-09-06,5183.04736328125
2023-09-07,5258.435546875
2023-09-08,5251.34228515625
2023-09-11,5280.24169921875
2023-09-12,5277.17529296875
2023-09-13,5309.43017578125
2023-09-14,5270.609375
2023-09-15,5303.390625
2023-09-18,5285.13134765625
2023-09-20,5246.501953125
2023-09-21,5170.4892578125
2023-09-22,5202.45703125
2023-09-25,5154.14697265625
2023-09-26,5140.67919921875
2023-09-27,5211.46728515625
2023-09-28,5046.59814453125
2023-09-29,4993.8310546875
2023-10-03,4996.611328125
2023-10-04,4971.162109375
2023-10-05,5009.5517578125
2023-10-06,5021.96435546875
2023-10-09,4990.57275390625
2023-10-10,5047.98876953125
2023-10-11,5026.99658203125
2023-10-12,4941.01611328125
2023-10-13,4883.8876953125
2023-10-16,4948.39697265625
2023-10-17,4997.56982421875
2023-10-18,4941.447265625
2023-10-19,5231.5
2023-10-20,5191.625
2023-10-23,4986.0673828125
2023-10-25,4988.2724609375
2023-10-26,4956.11279296875
2023-10-27,4975.83984375
2023-10-30,4954.8623046875
2023-10-31,4869.4130859375
2023-11-01,4810.04248046875
2023-11-02,4830.58642578125
2023-11-03,4941.1494140625
2023-11-06,4955.29541015625
2023-11-07,4991.18798828125
2023-11-08,5035.88427734375
2023-11-09,5056.38037109375
2023-11-10,5063.54931640625
2023-11-13,5062.53857421875
2023-11-15,5197.78369140625
2023-11-16,5311.1865234375
2023-11-17,5310.224609375
2023-11-20,5346.4052734375
2023-11-21,5311.90771484375
2023-11-22,5344.04736328125
2023-11-23,5264.853515625
2023-11-24,5266.05712890625
2023-11-28,5272.45556640625
2023-11-29,5377.5830078125
2023-11-30,5327.73779296875
2023-12-01,5366.56396484375
2023-12-04,5366.9013671875
2023-12-05,5280.53857421875
2023-12-06,5426.99462890625
2023-12-07,5357.08642578125
2023-12-08,5493.24609375
2023-12-11,5552.85693359375
2023-12-12,5540.6845703125
2023-12-13,5511.33642578125
2023-12-14,5719.95361328125
2023-12-15,5897.9716796875
2023-12-18,5907.49853515625
2023-12-19,5882.04638671875
2023-12-20,5804.8251953125
2023-12-21,5880.41015625
2023-12-22,5994.00537109375
2023-12-26,6023.4501953125
2023-12-27,6049.91259765625
2023-12-28,6017.14697265625
2023-12-29,6057.36962890625
2024-01-01,6025.56689453125
2024-01-02,5912.1171875
2024-01-03,5736.0712890625
2024-01-04,5644.994140625
2024-01-05,5723.177734375
2024-01-08,5624.9794921875
2024-01-09,5686.37158203125
2024-01-10,5723.033203125
2024-01-11,5735.013671875
2024-01-12,6001.654296875
2024-01-15,6001.654296875
2024-01-16,6000.54833984375
2024-01-17,6038.7509765625
2024-01-18,5391.53515625
2024-01-19,5438.82958984375
2024-01-23,5425.69580078125
2024-01-24,5407.46044921875
2024-01-25,5287.27392578125
2024-01-29,5242.72216796875
2024-01-30,5150.77783203125
2024-01-31,5242.9140625
2024-02-01,5162.1806640625
2024-02-02,5278.806640625
2024-02-05,5233.1953125
2024-02-06,5263.84326171875
2024-02-07,5242.2890625
2024-02-08,5216.2119140625
2024-02-09,5247.4853515625
2024-02-12,5308.29931640625
