Date,HAL
2022-01-21,659.216552734375
2022-01-24,632.6043701171875
2022-01-25,660.6807861328125
2022-01-27,661.4478759765625
2022-01-28,658.728515625
2022-01-31,671.0932006835938
2022-02-01,670.1868286132812
2022-02-02,660.3321533203125
2022-02-03,658.5193481445312
2022-02-04,650.8726196289062
2022-02-07,644.643798828125
2022-02-08,640.576416015625
2022-02-09,657.519775390625
2022-02-10,649.7802734375
2022-02-11,641.4596557617188
2022-02-14,619.5654907226562
2022-02-15,635.6258544921875
2022-02-16,633.5107421875
2022-02-17,646.637451171875
2022-02-18,637.8230590820312
2022-02-21,616.5457763671875
2022-02-22,607.3524169921875
2022-02-23,620.8582153320312
2022-02-24,604.7935180664062
2022-02-25,622.9669189453125
2022-02-28,657.6314086914062
2022-03-02,658.8872680664062
2022-03-03,652.9163818359375
2022-03-04,650.2151489257812
2022-03-07,627.9189453125
2022-03-08,628.2269897460938
2022-03-09,632.8947143554688
2022-03-10,648.3670043945312
2022-03-11,656.3756713867188
2022-03-14,654.5511474609375
2022-03-15,652.4424438476562
2022-03-16,692.8883056640625
2022-03-17,685.140380859375
2022-03-21,685.3298950195312
2022-03-22,670.4262084960938
2022-03-23,666.8011474609375
2022-03-24,666.2323608398438
2022-03-25,660.972412109375
2022-03-28,663.365478515625
2022-03-29,663.6734619140625
2022-03-30,665.6163330078125
2022-03-31,703.6691284179688
2022-04-01,722.3402709960938
2022-04-04,739.7078857421875
2022-04-05,735.8220825195312
2022-04-06,733.4765014648438
2022-04-07,747.8823852539062
2022-04-08,767.7855834960938
2022-04-11,795.8395385742188
2022-04-12,791.8351440429688
2022-04-13,795.0101318359375
2022-04-18,823.5853881835938
2022-04-19,801.170654296875
2022-04-20,792.5223388671875
2022-04-21,794.65478515625
2022-04-22,795.4366455078125
2022-04-25,771.0790405273438
2022-04-26,779.96435546875
2022-04-27,778.045166015625
2022-04-28,773.5432739257812
2022-04-29,755.8910522460938
2022-05-02,746.4608154296875
2022-05-04,749.6359252929688
2022-05-05,756.1517944335938
2022-05-06,750.0860595703125
2022-05-09,742.4090576171875
2022-05-10,734.8271484375
2022-05-11,737.836181640625
2022-05-12,718.8571166992188
2022-05-13,715.516357421875
2022-05-16,758.4027099609375
2022-05-17,792.1669311523438
2022-05-18,796.59765625
2022-05-19,798.8485107421875
2022-05-20,832.70751953125
2022-05-23,860.4771728515625
2022-05-24,845.7156372070312
2022-05-25,827.1158447265625
2022-05-26,835.4561157226562
2022-05-27,850.2176513671875
2022-05-30,863.367919921875
2022-05-31,871.1395263671875
2022-06-01,897.226806640625
2022-06-02,899.2407836914062
2022-06-03,899.2881469726562
2022-06-06,894.6204223632812
2022-06-07,899.7147827148438
2022-06-08,873.106201171875
2022-06-09,888.1044921875
2022-06-10,897.0372924804688
2022-06-13,879.0060424804688
2022-06-14,892.724853515625
2022-06-15,880.9962158203125
2022-06-16,851.6155395507812
2022-06-17,899.7620239257812
2022-06-20,817.353759765625
2022-06-21,855.4065551757812
2022-06-22,843.583251953125
2022-06-23,839.01025390625
2022-06-24,851.2363891601562
2022-06-27,857.0177612304688
2022-06-28,853.0608520507812
2022-06-29,845.2654418945312
2022-06-30,838.678466796875
2022-07-01,822.7559204101562
2022-07-04,841.7824096679688
2022-07-05,833.5842895507812
2022-07-06,827.92138671875
2022-07-07,822.5191040039062
2022-07-08,824.8174438476562
2022-07-11,827.4474487304688
2022-07-12,825.3386840820312
2022-07-13,817.0219116210938
2022-07-14,819.8179321289062
2022-07-15,817.9697875976562
2022-07-18,840.4793701171875
2022-07-19,864.4103393554688
2022-07-20,867.7274780273438
2022-07-21,875.641357421875
2022-07-22,885.6640625
2022-07-25,902.012939453125
2022-07-26,892.630126953125
2022-07-27,918.9307250976562
2022-07-28,959.4476318359375
2022-07-29,959.613525390625
2022-08-01,961.6038818359375
2022-08-02,970.6787719726562
2022-08-03,959.5661010742188
2022-08-04,949.9701538085938
2022-08-05,946.4868774414062
2022-08-08,1023.2324829101562
2022-08-10,1027.52099609375
2022-08-11,1073.0848388671875
2022-08-12,1075.8094482421875
2022-08-16,1088.65185546875
2022-08-17,1085.4534912109375
2022-08-18,1097.20556640625
2022-08-19,1067.1739501953125
2022-08-22,1061.2244873046875
2022-08-23,1065.3890380859375
2022-08-24,1055.2991943359375
2022-08-25,1056.8935546875
2022-08-26,1081.9278564453125
2022-08-29,1089.51904296875
2022-08-30,1092.3748779296875
2022-09-01,1096.134765625
2022-09-02,1127.737060546875
2022-09-05,1131.5445556640625
2022-09-06,1139.5877685546875
2022-09-07,1148.630615234375
2022-09-08,1152.6287841796875
2022-09-09,1158.3636474609375
2022-09-12,1244.10400390625
2022-09-13,1236.2509765625
2022-09-14,1222.686767578125
2022-09-15,1210.8597412109375
2022-09-16,1181.9464111328125
2022-09-19,1180.85205078125
2022-09-20,1171.3089599609375
2022-09-21,1168.26318359375
2022-09-22,1183.921630859375
2022-09-23,1160.719482421875
2022-09-26,1113.5302734375
2022-09-27,1086.259033203125
2022-09-28,1089.9949951171875
2022-09-29,1101.703125
2022-09-30,1116.0050048828125
2022-10-03,1090.661376953125
2022-10-04,1127.023193359375
2022-10-06,1178.424560546875
2022-10-07,1170.6666259765625
2022-10-10,1151.65283203125
2022-10-11,1127.40380859375
2022-10-12,1123.310791015625
2022-10-13,1123.4058837890625
2022-10-14,1112.268798828125
2022-10-17,1125.0955810546875
2022-10-18,1179.3524169921875
2022-10-19,1175.5450439453125
2022-10-20,1165.0980224609375
2022-10-21,1143.466552734375
2022-10-24,1149.368408203125
2022-10-25,1191.679443359375
2022-10-27,1199.580078125
2022-10-28,1201.578857421875
2022-10-31,1204.1490478515625
2022-11-01,1204.7677001953125
2022-11-02,1186.919921875
2022-11-03,1211.335693359375
2022-11-04,1218.8553466796875
2022-11-07,1233.919189453125
2022-11-09,1191.0606689453125
2022-11-10,1157.0548095703125
2022-11-11,1179.89990234375
2022-11-14,1185.2066650390625
2022-11-15,1200.698486328125
2022-11-16,1276.0631103515625
2022-11-17,1276.634521484375
2022-11-18,1257.5498046875
2022-11-21,1272.822265625
2022-11-22,1308.666015625
2022-11-23,1303.6309814453125
2022-11-24,1308.066650390625
2022-11-25,1309.8167724609375
2022-11-28,1324.681884765625
2022-11-29,1319.6947021484375
2022-11-30,1320.60595703125
2022-12-01,1321.2532958984375
2022-12-02,1330.2921142578125
2022-12-05,1334.631591796875
2022-12-06,1322.739501953125
2022-12-07,1307.467041015625
2022-12-08,1320.1024169921875
2022-12-09,1304.4462890625
2022-12-12,1301.1136474609375
2022-12-13,1298.5242919921875
2022-12-14,1286.8480224609375
2022-12-15,1248.558837890625
2022-12-16,1240.2392578125
2022-12-19,1268.0272216796875
2022-12-20,1273.8052978515625
2022-12-21,1238.1292724609375
2022-12-22,1210.5333251953125
2022-12-23,1169.8465576171875
2022-12-26,1211.80419921875
2022-12-27,1209.382568359375
2022-12-28,1210.797119140625
2022-12-29,1201.9261474609375
2022-12-30,1213.77001953125
2023-01-02,1218.20556640625
2023-01-03,1217.5103759765625
2023-01-04,1190.1302490234375
2023-01-05,1204.3956298828125
2023-01-06,1198.9769287109375
2023-01-09,1196.8193359375
2023-01-10,1188.88330078125
2023-01-11,1181.8343505859375
2023-01-12,1174.2581787109375
2023-01-13,1180.9234619140625
2023-01-16,1188.0443115234375
2023-01-17,1178.4539794921875
2023-01-18,1167.4730224609375
2023-01-19,1176.1282958984375
2023-01-20,1203.3406982421875
2023-01-23,1210.5093994140625
2023-01-24,1219.9317626953125
2023-01-25,1208.9029541015625
2023-01-27,1182.0023193359375
2023-01-30,1185.0711669921875
2023-01-31,1224.127685546875
2023-02-01,1133.7392578125
2023-02-02,1130.094970703125
2023-02-03,1122.0150146484375
2023-02-06,1152.176513671875
2023-02-07,1163.63671875
2023-02-08,1167.0654296875
2023-02-09,1154.6939697265625
2023-02-10,1152.2484130859375
2023-02-13,1173.322998046875
2023-02-14,1183.1053466796875
2023-02-15,1190.417724609375
2023-02-16,1278.0970458984375
2023-02-17,1265.53369140625
2023-02-20,1240.574951171875
2023-02-21,1257.40576171875
2023-02-22,1227.3402099609375
2023-02-23,1218.4212646484375
2023-02-24,1214.96875
2023-02-27,1233.9576416015625
2023-02-28,1234.4132080078125
2023-03-01,1287.1357421875
2023-03-02,1299.7471923828125
2023-03-03,1290.8760986328125
2023-03-06,1299.8427734375
2023-03-08,1372.9688720703125
2023-03-09,1372.7052001953125
2023-03-10,1366.27978515625
2023-03-13,1339.4508056640625
2023-03-14,1334.3438720703125
2023-03-15,1334.6556396484375
2023-03-16,1305.5970458984375
2023-03-17,1342.135986328125
2023-03-20,1277.3704833984375
2023-03-21,1282.5382080078125
2023-03-22,1267.68701171875
2023-03-23,1205.6500244140625
2023-03-24,1240.012939453125
2023-03-27,1269.7396240234375
2023-03-28,1269.44970703125
2023-03-29,1307.2659912109375
2023-03-31,1319.026123046875
2023-04-03,1309.9945068359375
2023-04-05,1314.510498046875
2023-04-06,1336.775146484375
2023-04-10,1360.1263427734375
2023-04-11,1364.1591796875
2023-04-12,1357.8807373046875
2023-04-13,1354.6929931640625
2023-04-17,1367.4918212890625
2023-04-18,1366.3809814453125
2023-04-19,1362.4931640625
2023-04-20,1340.78369140625
2023-04-21,1343.5848388671875
2023-04-24,1364.6663818359375
2023-04-25,1364.11083984375
2023-04-26,1372.1038818359375
2023-04-27,1371.1138916015625
2023-04-28,1410.3548583984375
2023-05-02,1419.0965576171875
2023-05-03,1451.6484375
2023-05-04,1429.5045166015625
2023-05-05,1422.0185546875
2023-05-08,1428.9974365234375
2023-05-09,1407.5054931640625
2023-05-10,1426.8720703125
2023-05-11,1457.7578125
2023-05-12,1436.31396484375
2023-05-15,1460.65576171875
2023-05-16,1495.6224365234375
2023-05-17,1513.564453125
2023-05-18,1494.2459716796875
2023-05-19,1484.296630859375
2023-05-22,1496.8538818359375
2023-05-23,1471.304931640625
2023-05-24,1449.499267578125
2023-05-25,1455.9951171875
2023-05-26,1458.6513671875
2023-05-29,1455.511962890625
2023-05-30,1498.230224609375
2023-05-31,1505.4266357421875
2023-06-01,1487.894775390625
2023-06-02,1530.009521484375
2023-06-05,1585.816162109375
2023-06-06,1648.4083251953125
2023-06-07,1684.6065673828125
2023-06-08,1703.611328125
2023-06-09,1802.8607177734375
2023-06-12,1780.233642578125
2023-06-13,1757.60693359375
2023-06-14,1794.50537109375
2023-06-15,1790.6416015625
2023-06-16,1856.856201171875
2023-06-19,1880.3765869140625
2023-06-20,1858.7880859375
2023-06-21,1845.095947265625
2023-06-22,1816.16650390625
2023-06-23,1758.2587890625
2023-06-26,1787.4781494140625
2023-06-27,1768.183837890625
2023-06-28,1797.5479736328125
2023-06-30,1831.6455078125
2023-07-03,1820.8028564453125
2023-07-04,1797.6446533203125
2023-07-05,1803.82666015625
2023-07-06,1801.9671630859375
2023-07-07,1815.70751953125
2023-07-10,1823.8935546875
2023-07-11,1891.991943359375
2023-07-12,1856.4456787109375
2023-07-13,1861.3477783203125
2023-07-14,1852.992431640625
2023-07-17,1842.85009765625
2023-07-18,1859.53662109375
2023-07-19,1864.679931640625
2023-07-20,1853.1131591796875
2023-07-21,1861.5650634765625
2023-07-24,1876.4403076171875
2023-07-25,1852.823486328125
2023-07-26,1863.569580078125
2023-07-27,1860.8408203125
2023-07-28,1897.5701904296875
2023-07-31,1913.2666015625
2023-08-01,1867.094970703125
2023-08-02,1806.21728515625
2023-08-03,1819.1124267578125
2023-08-04,1811.1192626953125
2023-08-07,1812.109375
2023-08-08,1823.5556640625
2023-08-09,1846.9793701171875
2023-08-10,1831.23486328125
2023-08-11,1830.9210205078125
2023-08-14,1873.349365234375
2023-08-16,1883.6365966796875
2023-08-17,1868.712890625
2023-08-18,1829.4720458984375
2023-08-21,1845.33740234375
2023-08-22,1879.4346923828125
2023-08-23,1946.880859375
2023-08-24,1922.3271484375
2023-08-25,1895.640625
2023-08-28,1897.9920654296875
2023-08-29,1889.314697265625
2023-08-30,1893.1683349609375
2023-08-31,1890.7447509765625
2023-09-01,1910.8382568359375
2023-09-04,1922.715087890625
2023-09-05,1916.2191162109375
2023-09-06,1933.9617919921875
2023-09-07,1958.587890625
2023-09-08,1990.2432861328125
2023-09-11,1979.16650390625
2023-09-12,1910.377685546875
2023-09-13,1924.6783447265625
2023-09-14,1918.812744140625
2023-09-15,1913.6983642578125
2023-09-18,1931.125732421875
2023-09-20,1935.48876953125
2023-09-21,1898.0887451171875
2023-09-22,1876.055908203125
2023-09-25,1868.784423828125
2023-09-26,1876.613525390625
2023-09-27,1860.3978271484375
2023-09-28,1831.602783203125
2023-09-29,1869.4146728515625
2023-10-03,1897.434326171875
2023-10-04,1857.877197265625
2023-10-05,1884.6365966796875
2023-10-06,1896.51318359375
2023-10-09,1862.337158203125
2023-10-10,1899.7613525390625
2023-10-11,1901.8458251953125
2023-10-12,1908.487060546875
2023-10-13,1914.9345703125
2023-10-16,1903.494140625
2023-10-17,1903.8817138671875
2023-10-18,1902.86376953125
2023-10-19,1894.3804931640625
2023-10-20,1854.4351806640625
2023-10-23,1789.0885009765625
2023-10-25,1754.71826171875
2023-10-26,1764.02587890625
2023-10-27,1797.911376953125
2023-10-30,1778.7144775390625
2023-10-31,1767.516357421875
2023-11-01,1767.1768798828125
2023-11-02,1798.9293212890625
2023-11-03,1843.8189697265625
2023-11-06,1875.8135986328125
2023-11-07,1955.70361328125
2023-11-08,1982.2689208984375
2023-11-09,1968.937744140625
2023-11-10,1996.1817626953125
2023-11-13,1997.587646484375
2023-11-15,2027.30419921875
2023-11-16,2049.894287109375
2023-11-17,2061.23779296875
2023-11-20,2081.210693359375
2023-11-21,2078.98046875
2023-11-22,2047.761474609375
2023-11-23,2080.870849609375
2023-11-24,2172.055908203125
2023-11-28,2217.33349609375
2023-11-29,2272.015380859375
2023-11-30,2307.306640625
2023-12-01,2387.2451171875
2023-12-04,2442.65380859375
2023-12-05,2475.181884765625
2023-12-06,2631.907958984375
2023-12-07,2607.814697265625
2023-12-08,2650.37744140625
2023-12-11,2706.707763671875
2023-12-12,2656.436767578125
2023-12-13,2685.6201171875
2023-12-14,2688.529052734375
2023-12-15,2677.669921875
2023-12-18,2727.4072265625
2023-12-19,2702.53857421875
2023-12-20,2584.69140625
2023-12-21,2624.054443359375
2023-12-22,2621.340087890625
2023-12-26,2734.727294921875
2023-12-27,2722.656494140625
2023-12-28,2720.329833984375
2023-12-29,2718.584228515625
2024-01-01,2740.253662109375
2024-01-02,2706.75634765625
2024-01-03,2782.573974609375
2024-01-04,2815.781005859375
2024-01-05,2907.4990234375
2024-01-08,2904.34814453125
2024-01-09,2918.552001953125
2024-01-10,2925.38720703125
2024-01-11,2928.441162109375
2024-01-12,2910.5048828125
2024-01-15,2938.233642578125
2024-01-16,2902.360595703125
2024-01-17,2868.184326171875
2024-01-18,2877.201171875
2024-01-19,2935.90625
2024-01-23,2802.449462890625
2024-01-24,2842.152099609375
2024-01-25,2815.3447265625
2024-01-29,2886.26611328125
2024-01-30,2920.781494140625
2024-01-31,2908.0322265625
2024-02-01,2906.238525390625
2024-02-02,2880.206298828125
2024-02-05,2843.170166015625
2024-02-06,2868.329833984375
2024-02-07,2859.894775390625
2024-02-08,3002.85302734375
2024-02-09,2875.019775390625
2024-02-12,2759.353759765625
2024-02-13,2833.57177734375
2024-02-14,2867.020751953125
2024-02-15,2931.107177734375
2024-02-16,2985.013671875
2024-02-19,2929.70166015625
2024-02-20,2925.35546875
2024-02-21,2879.208740234375
2024-02-22,2935.4638671875
2024-02-23,2974.383056640625
2024-02-26,2978.533935546875
2024-02-27,3023.215576171875
2024-02-28,3013.15625
2024-02-29,3012.03271484375
2024-03-01,3080.642333984375
2024-03-04,3139.8759765625
2024-03-05,3161.411376953125
2024-03-06,3152.81689453125
2024-03-07,3239.83642578125
2024-03-11,3292.721435546875
2024-03-12,3191.248046875
2024-03-13,2968.523193359375
2024-03-14,3092.020263671875
2024-03-15,3026.7314453125
2024-03-18,3049.0478515625
2024-03-19,2987.47021484375
2024-03-20,2910.90087890625
2024-03-21,3048.462158203125
2024-03-22,3096.757080078125
2024-03-26,3223.721435546875
2024-03-27,3204.4326171875
2024-03-28,3249.309814453125
2024-04-01,3323.877197265625
2024-04-02,3460.265625
2024-04-03,3505.484619140625
2024-04-04,3458.263671875
2024-04-05,3502.310302734375
2024-04-08,3483.851806640625
2024-04-09,3463.73291015625
2024-04-10,3482.142578125
2024-04-12,3553.14501953125
2024-04-15,3544.501708984375
2024-04-16,3635.232421875
2024-04-18,3591.283203125
2024-04-19,3663.70166015625
2024-04-22,3697.10302734375
2024-04-23,3707.06494140625
2024-04-24,3854.5390625
2024-04-25,3907.326416015625
2024-04-26,3891.3583984375
2024-04-29,3923.880859375
2024-04-30,3847.360595703125
2024-05-02,3855.02685546875
2024-05-03,3828.6572265625
2024-05-06,3727.28125
2024-05-07,3628.249267578125
2024-05-08,3766.4453125
2024-05-09,3756.824951171875
2024-05-10,3782.462158203125
2024-05-13,3830.17138671875
2024-05-14,3979.5498046875
2024-05-15,4084.685791015625
2024-05-16,4496.197265625
2024-05-17,4425.87841796875
2024-05-21,4670.5771484375
2024-05-22,4806.28271484375
2024-05-23,4834.3125
2024-05-24,5046.0009765625
2024-05-27,5022.2685546875
2024-05-28,4902.53125
2024-05-29,4933.78466796875
2024-05-30,4860.04736328125
2024-05-31,4857.703125
2024-06-03,5150.50244140625
2024-06-04,4232.16015625
2024-06-05,4262.97314453125
2024-06-06,4557.6279296875
2024-06-07,4634.34423828125
2024-06-10,4700.31689453125
2024-06-11,4743.19140625
2024-06-12,4774.83447265625
2024-06-13,4980.61474609375
2024-06-14,5079.109375
2024-06-18,5404.236328125
2024-06-19,5187.90869140625
2024-06-20,5165.10400390625
2024-06-21,5049.8095703125
2024-06-24,5200.70263671875
2024-06-25,5246.21435546875
2024-06-26,5162.02734375
2024-06-27,5158.16943359375
2024-06-28,5141.32177734375
2024-07-01,5268.0908203125
2024-07-02,5219.25830078125
2024-07-03,5331.81689453125
2024-07-04,5386.314453125
2024-07-05,5422.3525390625
2024-07-08,5490.6689453125
2024-07-09,5410.2421875
2024-07-10,5358.0400390625
2024-07-11,5418.0556640625
2024-07-12,5361.01904296875
2024-07-15,5376.0595703125
2024-07-16,5204.95068359375
2024-07-18,4898.625
2024-07-19,4688.1572265625
2024-07-22,4880.556640625
2024-07-23,4742.70263671875
2024-07-24,4736.2568359375
2024-07-25,4717.2607421875
2024-07-26,4790.8515625
2024-07-29,4912.5419921875
2024-07-30,4837.9755859375
2024-07-31,4807.89404296875
2024-08-01,4700.90185546875
2024-08-02,4586.09765625
2024-08-05,4483.890625
2024-08-06,4408.88427734375
2024-08-07,4629.75390625
2024-08-08,4558.84912109375
2024-08-09,4613.59033203125
2024-08-12,4616.17822265625
2024-08-13,4591.56689453125
2024-08-14,4552.8427734375
2024-08-16,4658.41748046875
2024-08-19,4680.34375
2024-08-20,4625.4560546875
2024-08-21,4633.388671875
2024-08-22,4669.5751953125
2024-08-23,4723.09619140625
2024-08-26,4702.775390625
2024-08-27,4623.8896484375
2024-08-28,4588.33935546875
2024-08-29,4506.8583984375
2024-08-30,4583.2470703125
2024-09-02,4591.130859375
2024-09-03,4732.498046875
2024-09-04,4761.38818359375
2024-09-05,4693.42236328125
2024-09-06,4606.26123046875
2024-09-09,4560.6240234375
2024-09-10,4588.58447265625
2024-09-11,4503.72509765625
2024-09-12,4545.78759765625
2024-09-13,4548.970703125
2024-09-16,4502.35400390625
2024-09-17,4366.373046875
2024-09-18,4345.95361328125
2024-09-19,4144.35693359375
2024-09-20,4243.80908203125
2024-09-23,4346.24755859375
2024-09-24,4311.4814453125
2024-09-25,4298.55419921875
2024-09-26,4279.01611328125
2024-09-27,4381.69921875
2024-09-30,4329.3046875
2024-10-01,4334.642578125
2024-10-03,4179.2705078125
2024-10-04,4168.693359375
2024-10-07,4079.818603515625
2024-10-08,4278.03662109375
2024-10-09,4295.9091796875
2024-10-10,4389.63232421875
2024-10-11,4354.27783203125
2024-10-14,4414.40869140625
2024-10-15,4480.857421875
2024-10-16,4560.037109375
2024-10-17,4425.23095703125
2024-10-18,4431.205078125
2024-10-21,4421.16650390625
2024-10-22,4212.8134765625
2024-10-23,4146.2666015625
2024-10-24,4110.4228515625
2024-10-25,4079.524658203125
2024-10-28,4063.023193359375
2024-10-29,4186.1748046875
2024-10-30,4148.76416015625
2024-10-31,4158.94970703125
2024-11-01,4199.39599609375
2024-11-04,4121.2939453125
2024-11-05,4173.88427734375
2024-11-06,4299.43505859375
2024-11-07,4342.1826171875
2024-11-08,4309.6689453125
2024-11-11,4351.87890625
2024-11-12,4155.8154296875
2024-11-13,3982.864501953125
2024-11-14,4002.59814453125
2024-11-18,3993.588623046875
2024-11-19,3973.31591796875
2024-11-21,3901.13916015625
2024-11-22,4026.396240234375
2024-11-25,4201.3056640625
2024-11-26,4274.3642578125
2024-11-27,4382.189453125
2024-11-28,4374.55078125
2024-11-29,4384.34375
2024-12-02,4411.6669921875
2024-12-03,4425.47607421875
2024-12-04,4427.923828125
2024-12-05,4474.44287109375
2024-12-06,4465.43310546875
2024-12-09,4523.5078125
2024-12-10,4532.07666015625
2024-12-11,4553.6220703125
2024-12-12,4564.24755859375
2024-12-13,4573.15966796875
2024-12-16,4579.720703125
2024-12-17,4527.08203125
2024-12-18,4390.2197265625
2024-12-19,4294.48974609375
2024-12-20,4103.61767578125
2024-12-23,4138.6767578125
2024-12-24,4129.07958984375
2024-12-26,4141.81103515625
2024-12-27,4145.87548828125
2024-12-30,3996.72216796875
2024-12-31,4092.01123046875
2025-01-01,4084.02978515625
2025-01-02,4148.2744140625
2025-01-03,4119.09033203125
2025-01-06,4016.99462890625
2025-01-07,4077.37060546875
2025-01-08,4024.8779296875
2025-01-09,4012.685546875
2025-01-10,3917.8369140625
2025-01-13,3709.97216796875
2025-01-14,3749.243896484375
2025-01-15,3743.80859375
2025-01-16,3837.77587890625
2025-01-17,4031.53759765625
2025-01-20,4100.97314453125
2025-01-21,3967.097412109375
2025-01-22,3822.7919921875
2025-01-23,3841.497314453125
2025-01-24,3770.25048828125
2025-01-27,3594.802490234375
2025-01-28,3524.77978515625
2025-01-29,3624.03564453125
2025-01-30,3701.060302734375
2025-01-31,3855.452880859375
2025-02-01,3696.947265625
2025-02-03,3455.638671875
2025-02-04,3652.68115234375
2025-02-05,3738.422119140625
2025-02-06,3693.9599609375
2025-02-07,3739.940185546875
2025-02-10,3708.405517578125
2025-02-11,3574.040283203125
2025-02-12,3519.8828125
2025-02-13,3584.666259765625
2025-02-14,3441.095703125
2025-02-17,3403.880615234375
2025-02-18,3299.220458984375
2025-02-19,3318.1103515625
2025-02-20,3362.302490234375
2025-02-21,3322.7958984375
2025-02-24,3304.94140625
2025-02-25,3242.796142578125
2025-02-27,3198.653564453125
2025-02-28,3046.299072265625
2025-03-03,3143.80810546875
2025-03-04,3266.22412109375
2025-03-05,3378.0361328125
2025-03-06,3371.32861328125
2025-03-07,3405.21240234375
2025-03-10,3371.525634765625
2025-03-11,3412.90673828125
2025-03-12,3369.0595703125
2025-03-13,3350.070556640625
2025-03-17,3393.22705078125
2025-03-18,3393.22705078125
2025-03-19,3689.896484375
2025-03-20,3767.134033203125
2025-03-21,3838.453125
2025-03-24,4073.766357421875
2025-03-25,3958.0087890625
2025-03-26,4072.286865234375
2025-03-27,4104.494140625
2025-03-28,4120.7705078125
2025-04-01,4166.392578125
2025-04-02,4176.94775390625
2025-04-03,4260.59716796875
2025-04-04,4181.58349609375
2025-04-07,3953.81640625
2025-04-08,3987.1083984375
2025-04-09,3976.01123046875
2025-04-11,4051.473388671875
2025-04-15,4149.03125
2025-04-16,4152.08984375
2025-04-17,4163.13720703125
2025-04-21,4250.6337890625
2025-04-22,4227.84765625
2025-04-23,4248.56201171875
2025-04-24,4241.65771484375
2025-04-25,4139.46337890625
2025-04-28,4366.24365234375
2025-04-29,4546.76025390625
2025-04-30,4427.0078125
2025-05-02,4423.4560546875
2025-05-05,4528.51171875
2025-05-06,4446.341796875
2025-05-07,4409.646484375
2025-05-08,4362.89013671875
2025-05-09,4440.12744140625
2025-05-12,4379.4619140625
2025-05-13,4547.25390625
2025-05-14,4703.3076171875
2025-05-15,4798.79443359375
2025-05-16,5058.126953125
2025-05-19,4948.23828125
2025-05-20,4785.4765625
2025-05-21,4933.24462890625
2025-05-22,4971.61669921875
2025-05-23,4894.28076171875
2025-05-26,4935.31640625
2025-05-27,4960.86474609375
2025-05-28,4949.71826171875
2025-05-29,4932.8505859375
2025-05-30,4906.61083984375
2025-06-02,4949.02734375
2025-06-03,4921.50634765625
2025-06-04,4892.50439453125
2025-06-05,5002.78857421875
2025-06-06,4921.60498046875
2025-06-09,4940.64306640625
2025-06-10,5042.73876953125
2025-06-11,4971.4189453125
2025-06-12,4888.7568359375
2025-06-13,4957.806640625
2025-06-16,4994.99560546875
2025-06-17,4978.81787109375
2025-06-18,4926.24072265625
2025-06-19,4835.78515625
2025-06-20,4905.625
2025-06-23,4959.97705078125
2025-06-24,4820.19970703125
2025-06-25,4727.67236328125
2025-06-26,4751.74072265625
2025-06-27,4831.44482421875
2025-06-30,4803.72607421875
2025-07-01,4845.55126953125
2025-07-02,4831.8388671875
2025-07-03,4864.29296875
2025-07-04,4925.45263671875
2025-07-07,4944.58837890625
2025-07-08,4934.6259765625
2025-07-09,4939.458984375
2025-07-10,4848.90478515625
2025-07-11,4800.07666015625
2025-07-14,4819.90380859375
2025-07-15,4830.35986328125
2025-07-16,4805.50244140625
2025-07-17,4724.318359375
2025-07-18,4588.5859375
2025-07-21,4686.5380859375
2025-07-22,4693.640625
2025-07-23,4651.81591796875
2025-07-24,4617.09375
2025-07-25,4490.9287109375
2025-07-28,4445.4541015625
2025-07-29,4436.970703125
2025-07-30,4483.33349609375
2025-07-31,4472.38330078125
2025-08-01,4378.4755859375
2025-08-04,4476.32958984375
2025-08-05,4516.0830078125
2025-08-06,4477.02001953125
2025-08-07,4488.857421875
2025-08-08,4380.35009765625
2025-08-11,4384.59130859375
2025-08-12,4349.57275390625
2025-08-13,4463.0126953125
2025-08-14,4493.29638671875
2025-08-18,4453.04931640625
2025-08-19,4392.1865234375
2025-08-20,4407.7724609375
2025-08-21,4428.1611328125
2025-08-22,4427.171875
2025-08-25,4411.92919921875
2025-08-26,4338.68798828125
2025-08-28,4300.1865234375
2025-08-29,4288.21044921875
2025-09-01,4384.21630859375
2025-09-02,4405.89208984375
2025-09-03,4405.3974609375
2025-09-04,4391.44140625
2025-09-05,4359.67041015625
2025-09-08,4398.07275390625
2025-09-09,4408.3662109375
2025-09-10,4510.80615234375
2025-09-11,4534.26318359375
2025-09-12,4696.97900390625
2025-09-15,4746.07080078125
2025-09-16,4790.41162109375
2025-09-17,4840.09765625
2025-09-18,4807.0390625
2025-09-19,4865.8310546875
2025-09-22,4759.4326171875
2025-09-23,4750.72265625
2025-09-24,4675.5009765625
2025-09-25,4726.27587890625
2025-09-26,4687.576171875
2025-09-29,4691.4365234375
2025-09-30,4697.86962890625
2025-10-01,4754.1865234375
2025-10-03,4820.5
2025-10-06,4795.55859375
2025-10-07,4788.03662109375
2025-10-08,4740.033203125
2025-10-09,4796.64697265625
2025-10-10,4783.38427734375
2025-10-13,4696.78076171875
2025-10-14,4698.16650390625
2025-10-15,4795.55859375
2025-10-16,4811.4931640625
2025-10-17,4828.51708984375
2025-10-20,4810.20703125
2025-10-21,4808.42529296875
2025-10-23,4760.9169921875
2025-10-24,4764.87646484375
2025-10-27,4708.06396484375
2025-10-28,4676.09521484375
2025-10-29,4646.99658203125
2025-10-30,4602.556640625
2025-10-31,4631.8525390625
2025-11-03,4646.60009765625
2025-11-04,4637.791015625
