Date,KEC
2006-03-16,76.63229370117188
2006-03-17,79.91944122314453
2006-03-20,81.10216522216797
2006-03-21,79.30767822265625
2006-03-22,76.59965515136719
2006-03-23,74.91937255859375
2006-03-24,77.68450164794922
2006-03-27,74.87858581542969
2006-03-28,71.02046966552734
2006-03-29,71.9666519165039
2006-03-30,71.63221740722656
2006-03-31,70.72682189941406
2006-04-03,71.8769302368164
2006-04-04,70.84917449951172
2006-04-05,70.44950103759766
2006-04-07,68.8833999633789
2006-04-10,67.03182220458984
2006-04-12,66.01225280761719
2006-04-13,65.55546569824219
2006-04-17,65.45758819580078
2006-04-18,66.5097885131836
2006-04-19,66.87686157226562
2006-04-20,73.32066345214844
2006-04-21,74.60942840576172
2006-04-24,74.128173828125
2006-04-25,75.30271911621094
2006-04-26,73.4430160522461
2006-04-27,71.04492950439453
2006-04-28,69.25860595703125
2006-05-02,68.58160400390625
2006-05-03,67.77410125732422
2006-05-04,67.68434143066406
2006-05-05,66.35482788085938
2006-05-08,68.01065063476562
2006-05-09,68.50003051757812
2006-05-10,67.83935546875
2006-05-11,67.62727355957031
2006-05-12,66.86053466796875
2006-05-15,67.01551818847656
2006-05-16,65.66151428222656
2006-05-17,67.2194595336914
2006-05-18,63.63865280151367
2006-05-19,59.3808479309082
2006-05-22,58.43465805053711
2006-05-23,60.39226150512695
2006-05-24,61.03664779663086
2006-05-25,60.367794036865234
2006-05-26,58.573333740234375
2006-05-29,57.553741455078125
2006-05-30,56.31391906738281
2006-05-31,52.24373245239258
2006-06-01,54.388938903808594
2006-06-02,54.4460334777832
2006-06-05,50.54712677001953
2006-06-06,48.573204040527344
2006-06-07,44.747703552246094
2006-06-08,40.856239318847656
2006-06-09,38.595115661621094
2006-06-12,37.9315071105957
2006-06-13,36.10456466674805
2006-06-14,37.415374755859375
2006-06-15,39.570011138916016
2006-06-16,45.20648193359375
2006-06-19,47.729793548583984
2006-06-20,49.45842361450195
2006-06-21,51.60486602783203
2006-06-22,48.811214447021484
2006-06-23,46.64017868041992
2006-06-26,43.40413284301758
2006-06-27,41.986812591552734
2006-06-28,43.01907730102539
2006-06-29,43.16654586791992
2006-06-30,43.092803955078125
2006-07-03,42.797882080078125
2006-07-04,43.10919189453125
2006-07-05,43.354976654052734
2006-07-06,42.92076873779297
2006-07-07,43.17473220825195
2006-07-10,42.978118896484375
2006-07-11,42.642215728759766
2006-07-12,41.839351654052734
2006-07-13,41.7819938659668
2006-07-14,41.08563232421875
2006-07-17,39.602783203125
2006-07-18,39.201351165771484
2006-07-19,38.44763946533203
2006-07-20,37.83319091796875
2006-07-21,36.768157958984375
2006-07-24,35.31808090209961
2006-07-25,36.85008239746094
2006-07-26,38.18547439575195
2006-07-27,38.840877532958984
2006-07-28,39.84036636352539
2006-07-31,38.03800582885742
2006-08-01,38.20185470581055
2006-08-02,38.14451217651367
2006-08-03,39.37338638305664
2006-08-04,38.92280197143555
2006-08-07,38.21004104614258
2006-08-08,38.71798324584961
2006-08-09,40.51215744018555
2006-08-10,41.80656814575195
2006-08-11,43.69906234741211
2006-08-14,43.723636627197266
2006-08-16,45.17371368408203
2006-08-17,43.772789001464844
2006-08-18,42.83884811401367
2006-08-21,43.19930648803711
2006-08-22,43.2156982421875
2006-08-23,43.38774871826172
2006-08-24,43.83013916015625
2006-08-25,44.387229919433594
2006-08-28,44.84601593017578
2006-08-29,44.17422103881836
2006-08-30,43.73183059692383
2006-08-31,42.68318176269531
2006-09-01,41.986812591552734
2006-09-04,43.00269317626953
2006-09-05,43.47785949707031
2006-09-06,44.05133819580078
2006-09-07,43.305809020996094
2006-09-08,43.08461380004883
2006-09-11,41.372371673583984
2006-09-12,42.52752685546875
2006-09-13,41.700069427490234
2006-09-14,42.03596878051758
2006-09-15,41.16755294799805
2006-09-18,41.60995864868164
2006-09-19,40.99551773071289
2006-09-20,40.594078063964844
2006-09-21,41.79838943481445
2006-09-22,40.61865997314453
2006-09-25,40.95455551147461
2006-09-26,40.99551773071289
2006-09-27,41.839351654052734
2006-09-28,42.8470344543457
2006-09-29,42.92076873779297
2006-10-03,45.56696319580078
2006-10-04,46.107669830322266
2006-10-05,45.927433013916016
2006-10-06,48.45073699951172
2006-10-09,52.30943298339844
2006-10-10,50.62995529174805
2006-10-11,48.770240783691406
2006-10-12,49.22083282470703
2006-10-13,49.523956298828125
2006-10-16,49.17986297607422
2006-10-17,49.17168045043945
2006-10-18,49.17986297607422
2006-10-19,50.171173095703125
2006-10-20,51.146087646484375
2006-10-23,50.14659881591797
2006-10-26,50.19574737548828
2006-10-27,50.19574737548828
2006-10-30,50.130210876464844
2006-10-31,50.8675422668457
2006-11-01,59.09286117553711
2006-11-02,60.51836395263672
2006-11-03,59.77283477783203
2006-11-06,59.78923416137695
2006-11-07,61.09183883666992
2006-11-08,60.39547348022461
2006-11-09,60.64124298095703
2006-11-10,62.345298767089844
2006-11-13,61.607975006103516
2006-11-14,60.583892822265625
2006-11-15,59.78104782104492
2006-11-16,58.43746566772461
2006-11-17,58.494808197021484
2006-11-20,55.37343978881836
2006-11-21,56.73340606689453
2006-11-22,58.96177673339844
2006-11-23,58.371917724609375
2006-11-24,60.44462966918945
2006-11-27,60.73955535888672
2006-11-28,61.427738189697266
2006-11-29,63.697078704833984
2006-11-30,61.9438591003418
2006-12-01,64.53270721435547
2006-12-04,63.00890350341797
2006-12-05,61.894718170166016
2006-12-06,60.690391540527344
2006-12-07,60.47739028930664
2006-12-08,60.649444580078125
2006-12-11,59.387786865234375
2006-12-12,55.48812484741211
2006-12-13,56.143531799316406
2006-12-14,59.71549987792969
2006-12-15,58.699615478515625
2006-12-18,56.75798797607422
2006-12-19,55.97150421142578
2006-12-20,56.55317306518555
2006-12-21,58.191673278808594
2006-12-22,58.191673278808594
2006-12-26,60.780513763427734
2006-12-27,60.305362701416016
2006-12-28,60.31354522705078
2006-12-29,60.60848617553711
2007-01-02,60.805110931396484
2007-01-03,60.12510681152344
2007-01-04,59.44513702392578
2007-01-05,58.75696563720703
2007-01-08,58.6750373840332
2007-01-09,58.79793167114258
2007-01-10,57.151222229003906
2007-01-11,58.314571380615234
2007-01-12,65.93362426757812
2007-01-15,79.12364959716797
2007-01-16,76.9608154296875
2007-01-17,78.9761734008789
2007-01-18,77.67354583740234
2007-01-19,77.21479034423828
2007-01-22,78.2060775756836
2007-01-23,77.042724609375
2007-01-24,79.89372253417969
2007-01-25,79.20556640625
2007-01-29,79.38581848144531
2007-01-31,79.02532958984375
2007-02-01,80.33612823486328
2007-02-02,81.16358947753906
2007-02-05,83.79339599609375
2007-02-06,83.63772583007812
2007-02-07,84.36688995361328
2007-02-08,84.04735565185547
2007-02-09,87.3161849975586
2007-02-12,86.22657775878906
2007-02-13,86.11188507080078
2007-02-14,85.03047180175781
2007-02-15,86.60343933105469
2007-02-19,89.49539947509766
2007-02-20,93.87842559814453
2007-02-21,91.65005493164062
2007-02-22,92.69051361083984
2007-02-23,90.21636962890625
2007-02-26,90.4703369140625
2007-02-27,89.61830139160156
2007-02-28,87.18511199951172
2007-03-01,86.39861297607422
2007-03-02,87.1441421508789
2007-03-05,83.34281921386719
2007-03-06,85.0796127319336
2007-03-07,85.74322509765625
2007-03-08,84.21121215820312
2007-03-09,83.14618682861328
2007-03-12,82.62187957763672
2007-03-13,83.031494140625
2007-03-14,81.33562469482422
2007-03-15,82.19586181640625
2007-03-16,82.40886688232422
2007-03-19,83.28546905517578
2007-03-20,82.32691955566406
2007-03-21,85.53840637207031
2007-03-22,85.70227813720703
2007-03-23,85.19432830810547
2007-03-26,87.7913589477539
2007-03-28,85.32539367675781
2007-03-29,84.95673370361328
2007-03-30,84.37507629394531
2007-04-02,82.51536560058594
2007-04-03,82.74474334716797
2007-04-04,84.89938354492188
2007-04-05,84.35049438476562
2007-04-09,86.28394317626953
2007-04-10,90.8307876586914
2007-04-11,95.025390625
2007-04-12,98.07302856445312
2007-04-13,95.96752166748047
2007-04-16,96.6884536743164
2007-04-17,93.47698211669922
2007-04-18,94.2962417602539
2007-04-19,93.91118621826172
2007-04-20,92.67411804199219
2007-04-23,93.41143798828125
2007-04-24,90.01973724365234
2007-04-25,90.63417053222656
2007-04-26,86.75091552734375
2007-04-27,87.69303894042969
2007-04-30,89.40528869628906
2007-05-03,91.18307495117188
2007-05-04,89.23323822021484
2007-05-07,88.52870178222656
2007-05-08,88.65977478027344
2007-05-09,88.79904174804688
2007-05-10,88.0781021118164
2007-05-11,86.32489776611328
2007-05-14,88.76627349853516
2007-05-15,87.36534881591797
2007-05-16,87.28341674804688
2007-05-17,88.42218780517578
2007-05-18,86.7918701171875
2007-05-21,86.82464599609375
2007-05-22,87.97159576416016
2007-05-23,92.87073516845703
2007-05-24,88.77445983886719
2007-05-25,87.75038146972656
2007-05-28,88.67615509033203
2007-05-29,86.93932342529297
2007-05-30,86.82464599609375
2007-05-31,85.94804382324219
2007-06-01,86.4231948852539
2007-06-04,84.19483184814453
2007-06-05,85.4892578125
2007-06-06,89.0284194946289
2007-06-07,87.11137390136719
2007-06-08,85.63671875
2007-06-11,84.13748931884766
2007-06-12,82.7529525756836
2007-06-13,83.71147918701172
2007-06-14,84.80108642578125
2007-06-15,84.49795532226562
2007-06-18,85.45648193359375
2007-06-19,86.2020034790039
2007-06-20,90.8307876586914
2007-06-21,90.92910766601562
2007-06-22,90.68333435058594
2007-06-25,89.79034423828125
2007-06-26,90.15899658203125
2007-06-27,92.93628692626953
2007-06-28,89.7657699584961
2007-06-29,91.80571746826172
2007-07-02,90.1344223022461
2007-07-03,92.51026916503906
2007-07-04,90.94548797607422
2007-07-05,88.37303161621094
2007-07-06,89.52816772460938
2007-07-09,89.72480010986328
2007-07-10,89.0939712524414
2007-07-11,90.73248291015625
2007-07-12,92.03508758544922
2007-07-13,95.04175567626953
2007-07-16,96.89327239990234
2007-07-17,96.0182113647461
2007-07-18,96.17506408691406
2007-07-19,99.74964141845703
2007-07-20,97.97472381591797
2007-07-23,98.8250503540039
2007-07-24,101.29338073730469
2007-07-25,99.61756134033203
2007-07-26,99.13875579833984
2007-07-27,97.57022094726562
2007-07-30,97.41337585449219
2007-07-31,101.72267150878906
2007-08-01,100.40180969238281
2007-08-02,97.8261489868164
2007-08-03,100.82284545898438
2007-08-06,97.73532104492188
2007-08-07,99.41117095947266
2007-08-08,98.98188781738281
2007-08-09,96.59607696533203
2007-08-10,95.67147827148438
2007-08-13,95.0193099975586
2007-08-14,95.4651107788086
2007-08-16,91.64286041259766
2007-08-17,90.39630126953125
2007-08-20,95.92740631103516
2007-08-21,90.68524169921875
2007-08-22,92.61699676513672
2007-08-23,89.46345520019531
2007-08-24,89.31487274169922
2007-08-27,90.30549621582031
2007-08-28,94.54048919677734
2007-08-29,92.99674224853516
2007-08-30,92.58397674560547
2007-08-31,96.05947875976562
2007-09-03,96.37318420410156
2007-09-04,97.90868377685547
2007-09-05,98.8002700805664
2007-09-06,97.30606079101562
2007-09-07,97.10792541503906
2007-09-10,95.99345397949219
2007-09-11,98.85804748535156
2007-09-12,97.10792541503906
2007-09-13,96.94281768798828
2007-09-14,94.04518127441406
2007-09-17,94.63956451416016
2007-09-18,94.7799072265625
2007-09-19,93.871826171875
2007-09-20,91.65110778808594
2007-09-21,90.90814971923828
2007-09-24,93.61589813232422
2007-09-25,94.34236907958984
2007-09-26,95.5311508178711
2007-09-27,96.20809936523438
2007-09-28,99.46895599365234
2007-10-01,100.9466552734375
2007-10-03,105.18993377685547
2007-10-04,103.456298828125
2007-10-05,107.4271469116211
2007-10-08,107.5179443359375
2007-10-09,107.62523651123047
2007-10-10,109.88724517822266
2007-10-11,110.02757263183594
2007-10-12,109.8954849243164
2007-10-15,111.58781433105469
2007-10-16,114.36991119384766
2007-10-17,116.88778686523438
2007-10-18,113.83329772949219
2007-10-19,109.65608978271484
2007-10-22,110.43208312988281
2007-10-23,110.58894348144531
2007-10-24,107.81513214111328
2007-10-25,106.5438232421875
2007-10-26,107.26200866699219
2007-10-29,111.71993255615234
2007-10-30,113.31322479248047
2007-10-31,122.56747436523438
2007-11-01,119.96704864501953
2007-11-02,118.32420349121094
2007-11-05,124.25981140136719
2007-11-06,137.53448486328125
2007-11-07,132.1437225341797
2007-11-08,137.3446044921875
2007-11-12,136.56857299804688
2007-11-13,135.3633270263672
2007-11-14,141.15859985351562
2007-11-15,139.053466796875
2007-11-16,144.69187927246094
2007-11-19,143.6434326171875
2007-11-20,141.98411560058594
2007-11-21,132.68031311035156
2007-11-22,130.39358520507812
2007-11-23,132.08592224121094
2007-11-26,129.865234375
2007-11-27,126.13377380371094
2007-11-28,124.08647155761719
2007-11-29,123.67372131347656
2007-11-30,127.69409942626953
2007-12-03,129.88172912597656
2007-12-04,135.3798370361328
2007-12-05,141.72817993164062
2007-12-06,144.89002990722656
2007-12-07,142.52894592285156
2007-12-10,144.3451385498047
2007-12-11,145.10462951660156
2007-12-12,145.9219207763672
2007-12-13,146.08706665039062
2007-12-14,148.21690368652344
2007-12-17,141.8354949951172
2007-12-18,145.49264526367188
2007-12-19,138.2196502685547
2007-12-20,141.90982055664062
2007-12-24,140.61375427246094
2007-12-26,139.92025756835938
2007-12-27,140.74581909179688
2007-12-28,138.40953063964844
2007-12-31,134.8927764892578
2008-01-01,135.2972869873047
2008-01-02,136.6841583251953
2008-01-03,145.9879608154297
2008-01-04,146.20260620117188
2008-01-07,143.6104278564453
2008-01-08,142.6280517578125
2008-01-09,143.26370239257812
2008-01-10,143.17286682128906
2008-01-11,143.17286682128906
2008-01-14,144.91476440429688
2008-01-15,140.6384735107422
2008-01-16,135.4046173095703
2008-01-17,134.7689208984375
2008-01-18,125.91092681884766
2008-01-21,119.86796569824219
2008-01-22,106.47777557373047
2008-01-23,111.51354217529297
2008-01-24,111.7364501953125
2008-01-25,120.05785369873047
2008-01-28,119.19105529785156
2008-01-29,122.93074035644531
2008-01-30,116.53279876708984
2008-01-31,121.3456802368164
2008-02-01,116.49978637695312
2008-02-04,122.52618408203125
2008-02-05,121.06500244140625
2008-02-06,119.4139175415039
2008-02-07,118.637939453125
2008-02-08,116.79698181152344
2008-02-11,128.1233367919922
2008-02-12,113.1976318359375
2008-02-13,114.13874816894531
2008-02-14,115.33578491210938
2008-02-15,115.01383209228516
2008-02-18,119.29833984375
2008-02-19,123.67372131347656
2008-02-20,118.92687225341797
2008-02-21,119.58729553222656
2008-02-22,119.38917541503906
2008-02-25,116.77222442626953
2008-02-26,121.3456802368164
2008-02-27,122.18775177001953
2008-02-28,120.21470642089844
2008-02-29,120.78430938720703
2008-03-03,114.46894836425781
2008-03-04,113.9240951538086
2008-03-05,114.49371337890625
2008-03-07,112.22351837158203
2008-03-10,122.08867645263672
2008-03-11,119.89274597167969
2008-03-12,115.20370483398438
2008-03-13,107.50143432617188
2008-03-14,109.0534439086914
2008-03-17,100.73201751708984
2008-03-18,104.36439514160156
2008-03-19,100.44310760498047
2008-03-24,95.74579620361328
2008-03-25,99.31210327148438
2008-03-26,99.41942596435547
2008-03-27,100.7237777709961
2008-03-28,101.69790649414062
2008-03-31,108.0875473022461
2008-04-01,108.66544342041016
2008-04-02,106.01547241210938
2008-04-03,101.34292602539062
2008-04-04,99.89825439453125
2008-04-07,99.95602416992188
2008-04-08,100.88063049316406
2008-04-09,100.7733154296875
2008-04-10,99.9725341796875
2008-04-11,98.1976318359375
2008-04-15,96.04297637939453
2008-04-16,96.81072235107422
2008-04-17,96.29890441894531
2008-04-21,97.18222045898438
2008-04-22,99.74139404296875
2008-04-23,99.88997650146484
2008-04-24,99.9477767944336
2008-04-25,99.17176818847656
2008-04-28,97.52070617675781
2008-04-29,98.25541687011719
2008-04-30,100.20367431640625
2008-05-02,102.48217010498047
2008-05-05,100.73201751708984
2008-05-06,99.17176818847656
2008-05-07,99.13875579833984
2008-05-08,96.63737487792969
2008-05-09,95.7623062133789
2008-05-12,95.91089630126953
2008-05-13,98.61866760253906
2008-05-14,96.4392318725586
2008-05-15,94.96977996826172
2008-05-16,96.77771759033203
2008-05-20,94.74687194824219
2008-05-21,94.32586669921875
2008-05-22,92.78209686279297
2008-05-23,90.88337707519531
2008-05-26,88.86079406738281
2008-05-27,89.24054718017578
2008-05-28,87.5894775390625
2008-05-29,84.96427917480469
2008-05-30,86.12004089355469
2008-06-02,83.40400695800781
2008-06-03,82.67754364013672
2008-06-04,83.5030746459961
2008-06-05,84.22953796386719
2008-06-06,83.64342498779297
2008-06-09,82.11618041992188
2008-06-10,82.51242065429688
2008-06-11,82.64450073242188
2008-06-12,81.8932876586914
2008-06-13,81.87676239013672
2008-06-16,82.66928100585938
2008-06-17,83.96540069580078
2008-06-18,84.96585083007812
2008-06-19,82.54802703857422
2008-06-20,80.48035430908203
2008-06-23,75.4112548828125
2008-06-24,72.2597427368164
2008-06-25,69.24163055419922
2008-06-26,70.57559204101562
2008-06-27,68.3161849975586
2008-06-30,67.38240814208984
2008-07-01,67.90765380859375
2008-07-02,68.7247085571289
2008-07-03,66.6737060546875
2008-07-04,65.63156127929688
2008-07-07,68.34954833984375
2008-07-08,70.61727905273438
2008-07-09,71.15087127685547
2008-07-10,67.96601867675781
2008-07-11,67.64917755126953
2008-07-14,65.11463165283203
2008-07-15,62.9886360168457
2008-07-16,60.88759994506836
2008-07-17,58.995018005371094
2008-07-18,60.78756332397461
2008-07-21,62.76350021362305
2008-07-22,68.5663070678711
2008-07-23,70.90074157714844
2008-07-24,68.44957733154297
2008-07-25,66.2485122680664
2008-07-28,65.25638580322266
2008-07-29,63.814022064208984
2008-07-30,63.93074035644531
2008-07-31,61.48789978027344
2008-08-01,61.1627311706543
2008-08-04,60.08722686767578
2008-08-05,62.980281829833984
2008-08-06,66.04840087890625
2008-08-07,67.50746154785156
2008-08-08,69.14158630371094
2008-08-11,69.07487487792969
2008-08-12,70.08368682861328
2008-08-13,69.9336166381836
2008-08-14,69.19994354248047
2008-08-18,67.1739730834961
2008-08-19,66.39859771728516
2008-08-20,66.98220825195312
2008-08-21,65.26470184326172
2008-08-22,65.56483459472656
2008-08-25,64.8645248413086
2008-08-26,66.85714721679688
2008-08-27,65.03126525878906
2008-08-28,63.680606842041016
2008-08-29,65.23136138916016
2008-09-01,65.5315170288086
2008-09-02,68.52461242675781
2008-09-04,71.01747131347656
2008-09-05,68.34120178222656
2008-09-08,70.80070495605469
2008-09-09,68.87477111816406
2008-09-10,68.44957733154297
2008-09-11,68.44123077392578
2008-09-12,66.99053192138672
2008-09-15,65.47312927246094
2008-09-16,64.53936767578125
2008-09-17,61.29613494873047
2008-09-18,60.22895431518555
2008-09-19,61.19609069824219
2008-09-22,62.329978942871094
2008-09-23,62.41334533691406
2008-09-24,62.7718391418457
2008-09-25,63.955753326416016
2008-09-26,62.02149963378906
2008-09-29,61.29613494873047
2008-09-30,62.56342697143555
2008-10-01,62.488380432128906
2008-10-03,57.86115646362305
2008-10-06,54.1176872253418
2008-10-07,52.82539367675781
2008-10-08,48.923526763916016
2008-10-10,39.16883087158203
2008-10-13,41.48661804199219
2008-10-14,41.56165313720703
2008-10-15,41.3365478515625
2008-10-16,40.1693115234375
2008-10-17,39.84416198730469
2008-10-20,38.25172805786133
2008-10-21,37.53471374511719
2008-10-22,36.559242248535156
2008-10-23,29.247400283813477
2008-10-24,23.402915954589844
2008-10-27,21.25188446044922
2008-10-29,20.88504409790039
2008-10-31,18.85072898864746
2008-11-03,19.676130294799805
2008-11-04,21.643739700317383
2008-11-05,22.002243041992188
2008-11-06,20.468170166015625
2008-11-07,19.892894744873047
2008-11-10,21.88551902770996
2008-11-11,21.677087783813477
2008-11-12,21.6854248046875
2008-11-14,23.28619956970215
2008-11-17,21.677087783813477
2008-11-18,20.784996032714844
2008-11-19,20.243066787719727
2008-11-20,19.726150512695312
2008-11-21,21.585378646850586
2008-11-24,21.32691764831543
2008-11-25,21.3519344329834
2008-11-26,20.50986099243164
2008-11-27,20.50986099243164
2008-11-28,20.568220138549805
2008-12-01,20.10133171081543
2008-12-02,19.74282455444336
2008-12-03,19.075836181640625
2008-12-04,18.909090042114258
2008-12-05,18.725671768188477
2008-12-08,18.583934783935547
2008-12-10,18.342147827148438
2008-12-11,19.084171295166016
2008-12-12,19.526058197021484
2008-12-15,21.46031951904297
2008-12-16,23.61135482788086
2008-12-17,22.677570343017578
2008-12-18,23.81144905090332
2008-12-19,24.9703369140625
2008-12-22,25.770723342895508
2008-12-23,25.387208938598633
2008-12-24,25.770723342895508
2008-12-26,25.387208938598633
2008-12-29,25.037038803100586
2008-12-30,26.29598045349121
2008-12-31,27.471538543701172
2009-01-02,29.072315216064453
2009-01-05,30.523012161254883
2009-01-06,31.93202018737793
2009-01-07,30.33958625793457
2009-01-09,28.822189331054688
2009-01-12,27.496549606323242
2009-01-13,26.254291534423828
2009-01-14,27.571590423583984
2009-01-15,27.413179397583008
2009-01-16,28.113521575927734
2009-01-19,28.338632583618164
2009-01-20,28.863880157470703
2009-01-21,28.513710021972656
2009-01-22,28.113521575927734
2009-01-23,27.063011169433594
2009-01-27,26.34600257873535
2009-01-28,27.196409225463867
2009-01-29,26.787878036499023
2009-01-30,26.796215057373047
2009-02-02,26.15424346923828
2009-02-03,26.02083969116211
2009-02-04,26.15424346923828
2009-02-05,25.679012298583984
2009-02-06,25.42889404296875
2009-02-09,25.637325286865234
2009-02-10,25.403881072998047
2009-02-11,24.34503936767578
2009-02-12,24.98701286315918
2009-02-13,25.312171936035156
2009-02-16,24.086580276489258
2009-02-17,22.886003494262695
2009-02-18,23.194482803344727
2009-02-19,23.527976989746094
2009-02-20,23.069425582885742
2009-02-24,22.210681915283203
2009-02-25,21.560365676879883
2009-02-26,21.001766204833984
2009-02-27,21.110153198242188
2009-03-02,20.926729202270508
2009-03-03,19.976272583007812
2009-03-04,19.534391403198242
2009-03-05,19.501041412353516
2009-03-06,20.476511001586914
2009-03-09,19.934587478637695
2009-03-12,20.68494415283203
2009-03-13,21.53535270690918
2009-03-16,21.968896865844727
2009-03-17,22.602535247802734
2009-03-18,22.335739135742188
2009-03-19,23.194482803344727
2009-03-20,23.26118278503418
2009-03-23,24.42841148376465
2009-03-24,23.65304183959961
2009-03-25,24.178293228149414
2009-03-26,25.11207389831543
2009-03-27,25.028703689575195
2009-03-30,24.53679847717285
2009-03-31,25.403881072998047
2009-04-01,25.962482452392578
2009-04-02,27.263107299804688
2009-04-06,28.622098922729492
2009-04-08,30.014432907104492
2009-04-09,31.515148162841797
2009-04-13,30.964881896972656
2009-04-15,32.51563262939453
2009-04-16,31.798620223999023
2009-04-17,33.39105224609375
2009-04-20,35.06685256958008
2009-04-21,36.04233169555664
2009-04-22,34.991817474365234
2009-04-23,36.492549896240234
2009-04-24,36.42584991455078
2009-04-27,36.876068115234375
2009-04-28,35.033512115478516
2009-04-29,34.39987564086914
2009-04-30,34.39987564086914
2009-05-04,36.125709533691406
2009-05-05,35.567100524902344
2009-05-06,34.92512130737305
2009-05-07,36.675968170166016
2009-05-08,40.76126480102539
2009-05-11,42.96232223510742
2009-05-12,44.77986145019531
2009-05-13,48.973541259765625
2009-05-14,49.73224639892578
2009-05-15,49.29035949707031
2009-05-18,54.025978088378906
2009-05-19,57.91116714477539
2009-05-20,63.70562744140625
2009-05-21,63.172035217285156
2009-05-22,62.521732330322266
2009-05-25,61.42118835449219
2009-05-26,63.41383361816406
2009-05-27,66.48194885253906
2009-05-28,66.71540069580078
2009-05-29,69.20826721191406
2009-06-01,71.8261947631836
2009-06-02,69.39170837402344
2009-06-03,69.9502944946289
2009-06-04,70.99248504638672
2009-06-05,68.7247085571289
2009-06-08,65.67322540283203
2009-06-09,64.48934936523438
2009-06-10,65.43148040771484
2009-06-11,63.36378479003906
2009-06-12,61.86306381225586
2009-06-15,60.52075958251953
2009-06-16,60.12891387939453
2009-06-17,61.696319580078125
2009-06-18,60.66522979736328
2009-06-19,62.91335678100586
2009-06-22,61.77238845825195
2009-06-23,64.33322143554688
2009-06-24,67.55325317382812
2009-06-25,67.62086486816406
2009-06-26,67.62931060791016
2009-06-29,69.36188507080078
2009-06-30,68.88014221191406
2009-07-01,69.52247619628906
2009-07-02,69.75065612792969
2009-07-03,70.19857788085938
2009-07-06,66.87712860107422
2009-07-07,68.00119018554688
2009-07-08,65.60093688964844
2009-07-09,64.64591217041016
2009-07-10,65.33049011230469
2009-07-13,66.20945739746094
2009-07-14,66.96163940429688
2009-07-15,67.11378479003906
2009-07-16,67.31660461425781
2009-07-17,68.38996124267578
2009-07-20,71.24657440185547
2009-07-21,69.96194458007812
2009-07-22,71.53392791748047
2009-07-23,78.09235382080078
2009-07-24,81.38843536376953
2009-07-27,78.33743286132812
2009-07-28,77.82189178466797
2009-07-29,77.6697769165039
2009-07-30,78.01626586914062
2009-07-31,78.9459457397461
2009-08-03,81.67579650878906
2009-08-04,80.99966430664062
2009-08-05,79.14879608154297
2009-08-06,76.63866424560547
2009-08-07,76.62176513671875
2009-08-10,74.50888061523438
2009-08-11,74.28915405273438
2009-08-12,79.98548889160156
2009-08-13,78.53181457519531
2009-08-14,77.16268920898438
2009-08-17,77.9063949584961
2009-08-18,77.38240051269531
2009-08-19,75.76815795898438
2009-08-20,78.1176986694336
2009-08-21,80.53483581542969
2009-08-24,81.32928466796875
2009-08-25,81.2701416015625
2009-08-26,83.26468658447266
2009-08-27,83.4421615600586
2009-08-28,90.8457260131836
2009-08-31,90.8119125366211
2009-09-01,89.62870788574219
2009-09-02,89.94142150878906
2009-09-03,87.3890380859375
2009-09-04,87.54118347167969
2009-09-07,89.32445526123047
2009-09-08,91.20913696289062
2009-09-09,87.72711181640625
2009-09-10,88.16659545898438
2009-09-11,86.15513610839844
2009-09-14,86.13822937011719
2009-09-15,87.929931640625
2009-09-16,89.00328826904297
2009-09-17,88.2933578491211
2009-09-18,91.1161880493164
2009-09-22,93.35584259033203
2009-09-23,91.77540588378906
2009-09-24,89.73011779785156
2009-09-25,87.3805923461914
2009-09-29,88.06517791748047
2009-09-30,96.63505554199219
2009-10-01,94.65737915039062
2009-10-05,88.6905746459961
2009-10-06,90.4485092163086
2009-10-07,93.8206787109375
2009-10-08,94.82640075683594
2009-10-09,95.99272918701172
2009-10-12,95.53634643554688
2009-10-13,95.53634643554688
2009-10-14,97.74221801757812
2009-10-15,98.02955627441406
2009-10-16,98.03800964355469
2009-10-20,98.73946380615234
2009-10-21,99.76212310791016
2009-10-22,96.9393081665039
2009-10-23,100.59883117675781
2009-10-26,98.19857788085938
2009-10-27,99.33108520507812
2009-10-28,99.38179779052734
2009-10-29,95.18138122558594
2009-10-30,93.49107360839844
2009-11-03,91.13308715820312
2009-11-04,91.85148620605469
2009-11-05,91.85148620605469
2009-11-06,90.04283142089844
2009-11-09,91.1922378540039
2009-11-10,90.77812194824219
2009-11-11,91.62328338623047
2009-11-12,90.08509826660156
2009-11-13,88.47929382324219
2009-11-16,89.71322631835938
2009-11-17,89.84000396728516
2009-11-18,89.5019302368164
2009-11-19,91.38663482666016
2009-11-20,93.48262023925781
2009-11-23,95.07996368408203
2009-11-24,96.26317596435547
2009-11-25,100.42979431152344
2009-11-26,96.8040771484375
2009-11-27,95.32504272460938
2009-11-30,95.23209381103516
2009-12-01,96.39839935302734
2009-12-02,96.50826263427734
2009-12-03,95.46874237060547
2009-12-04,97.93656921386719
2009-12-07,95.18138122558594
2009-12-08,96.02654266357422
2009-12-09,93.54178619384766
2009-12-10,93.96434783935547
2009-12-11,94.45454406738281
2009-12-14,97.12522888183594
2009-12-15,93.85449981689453
2009-12-16,95.52788543701172
2009-12-17,98.9930191040039
2009-12-18,98.02955627441406
2009-12-21,98.08871459960938
2009-12-22,96.66038513183594
2009-12-23,97.8520736694336
2009-12-24,97.8943099975586
2009-12-29,98.81554412841797
2009-12-30,98.13096618652344
