Date,ICICIGI
2021-06-24,1466.810302734375
2021-06-25,1489.794677734375
2021-06-28,1537.1097412109375
2021-06-29,1521.289794921875
2021-06-30,1506.960693359375
2021-07-01,1499.074951171875
2021-07-02,1493.9298095703125
2021-07-05,1506.6241455078125
2021-07-06,1508.3551025390625
2021-07-07,1528.214111328125
2021-07-08,1509.0765380859375
2021-07-09,1508.4993896484375
2021-07-12,1524.271240234375
2021-07-13,1484.0726318359375
2021-07-14,1472.9654541015625
2021-07-15,1488.640625
2021-07-16,1463.156005859375
2021-07-19,1432.670654296875
2021-07-20,1420.601318359375
2021-07-22,1484.6973876953125
2021-07-23,1427.9102783203125
2021-07-26,1400.165283203125
2021-07-27,1417.668212890625
2021-07-28,1441.9027099609375
2021-07-29,1438.6329345703125
2021-07-30,1419.2071533203125
2021-08-02,1403.296142578125
2021-08-03,1397.5103759765625
2021-08-04,1393.7015380859375
2021-08-05,1394.8585205078125
2021-08-06,1394.2796630859375
2021-08-09,1387.14404296875
2021-08-10,1385.504638671875
2021-08-11,1390.1815185546875
2021-08-12,1398.28173828125
2021-08-13,1398.28173828125
2021-08-16,1389.843994140625
2021-08-17,1399.1495361328125
2021-08-18,1431.4056396484375
2021-08-20,1419.6890869140625
2021-08-23,1432.8516845703125
2021-08-24,1412.9390869140625
2021-08-25,1412.16748046875
2021-08-26,1418.62841796875
2021-08-27,1502.0885009765625
2021-08-30,1528.5584716796875
2021-08-31,1537.6710205078125
2021-09-01,1575.134033203125
2021-09-02,1570.7467041015625
2021-09-03,1571.56640625
2021-09-06,1507.53662109375
2021-09-07,1532.946044921875
2021-09-08,1553.244384765625
2021-09-09,1563.75537109375
2021-09-13,1578.4127197265625
2021-09-14,1557.0533447265625
2021-09-15,1553.4853515625
2021-09-16,1558.548095703125
2021-09-17,1546.6871337890625
2021-09-20,1570.0230712890625
2021-09-21,1579.5699462890625
2021-09-22,1569.58935546875
2021-09-23,1520.45849609375
2021-09-24,1530.487060546875
2021-09-27,1511.2974853515625
2021-09-28,1506.668701171875
2021-09-29,1543.263916015625
2021-09-30,1532.7529296875
2021-10-01,1526.05126953125
2021-10-04,1520.45849609375
2021-10-05,1493.40966796875
2021-10-06,1498.038330078125
2021-10-07,1493.26513671875
2021-10-08,1474.798828125
2021-10-11,1481.741455078125
2021-10-12,1478.221923828125
2021-10-13,1466.07177734375
2021-10-14,1465.975341796875
2021-10-18,1465.2041015625
2021-10-19,1474.60595703125
2021-10-20,1450.69140625
2021-10-21,1451.655517578125
2021-10-22,1446.97900390625
2021-10-25,1443.507080078125
2021-10-26,1451.9930419921875
2021-10-27,1446.8341064453125
2021-10-28,1419.2552490234375
2021-10-29,1432.5504150390625
2021-11-01,1467.552978515625
2021-11-02,1458.5123291015625
2021-11-03,1477.7542724609375
2021-11-04,1478.092529296875
2021-11-08,1460.8812255859375
2021-11-09,1458.995849609375
2021-11-10,1476.884033203125
2021-11-11,1457.93212890625
2021-11-12,1460.3011474609375
2021-11-15,1485.7314453125
2021-11-16,1469.728759765625
2021-11-17,1478.430908203125
2021-11-18,1462.3316650390625
2021-11-22,1413.9852294921875
2021-11-23,1410.2626953125
2021-11-24,1438.6904296875
2021-11-25,1443.5732421875
2021-11-26,1405.572998046875
2021-11-29,1386.8148193359375
2021-11-30,1389.8121337890625
2021-12-01,1392.8580322265625
2021-12-02,1415.290771484375
2021-12-03,1401.463623046875
2021-12-06,1372.455810546875
2021-12-07,1369.5064697265625
2021-12-08,1397.2091064453125
2021-12-09,1390.0538330078125
2021-12-10,1392.27783203125
2021-12-13,1373.9544677734375
2021-12-14,1387.491455078125
2021-12-15,1354.1810302734375
2021-12-16,1361.867919921875
2021-12-17,1313.811767578125
2021-12-20,1306.7047119140625
2021-12-21,1324.3028564453125
2021-12-22,1300.7099609375
2021-12-23,1309.07373046875
2021-12-24,1296.0205078125
2021-12-27,1302.11181640625
2021-12-28,1343.3515625
2021-12-29,1334.5523681640625
2021-12-30,1328.412353515625
2021-12-31,1354.90625
2022-01-03,1363.173583984375
2022-01-04,1376.5169677734375
2022-01-05,1401.6087646484375
2022-01-06,1401.028564453125
2022-01-07,1398.707763671875
2022-01-10,1397.0157470703125
2022-01-11,1379.3695068359375
2022-01-12,1379.901123046875
2022-01-13,1363.36669921875
2022-01-14,1368.7332763671875
2022-01-17,1384.9776611328125
2022-01-18,1399.723388671875
2022-01-19,1375.9368896484375
2022-01-20,1340.547119140625
2022-01-21,1335.9544677734375
2022-01-24,1286.9793701171875
2022-01-25,1301.628662109375
2022-01-27,1327.7840576171875
2022-01-28,1327.7840576171875
2022-01-31,1323.8194580078125
2022-02-01,1323.8677978515625
2022-02-02,1338.17822265625
2022-02-03,1338.6136474609375
2022-02-04,1319.7099609375
2022-02-07,1292.7808837890625
2022-02-08,1321.015380859375
2022-02-09,1321.6439208984375
2022-02-10,1299.7913818359375
2022-02-11,1299.0660400390625
2022-02-14,1243.22607421875
2022-02-15,1252.266845703125
2022-02-16,1244.5313720703125
2022-02-17,1254.10400390625
2022-02-18,1240.18017578125
2022-02-21,1224.8544921875
2022-02-22,1233.5567626953125
2022-02-23,1237.5694580078125
2022-02-24,1199.81103515625
2022-02-25,1230.2208251953125
2022-02-28,1222.001953125
2022-03-02,1210.1571044921875
2022-03-03,1199.5211181640625
2022-03-04,1178.0069580078125
2022-03-07,1165.485107421875
2022-03-08,1177.3782958984375
2022-03-09,1195.21826171875
2022-03-10,1218.472900390625
2022-03-11,1214.4600830078125
2022-03-14,1215.5234375
2022-03-15,1170.658203125
2022-03-16,1178.8770751953125
2022-03-17,1227.4168701171875
2022-03-21,1199.5211181640625
2022-03-22,1209.0455322265625
2022-03-23,1211.0758056640625
2022-03-24,1203.001953125
2022-03-25,1223.694091796875
2022-03-28,1223.8875732421875
2022-03-29,1233.653564453125
2022-03-30,1285.9158935546875
2022-03-31,1284.368896484375
2022-04-01,1303.9974365234375
2022-04-04,1305.302734375
2022-04-05,1307.1397705078125
2022-04-06,1322.17578125
2022-04-07,1350.458251953125
2022-04-08,1334.5523681640625
2022-04-11,1311.15283203125
2022-04-12,1307.8651123046875
2022-04-13,1313.715087890625
2022-04-18,1312.4097900390625
2022-04-19,1298.0023193359375
2022-04-20,1318.0177001953125
2022-04-21,1354.664306640625
2022-04-22,1274.4095458984375
2022-04-25,1262.5645751953125
2022-04-26,1284.27197265625
2022-04-27,1274.7962646484375
2022-04-28,1293.2647705078125
2022-04-29,1237.8594970703125
2022-05-02,1241.4373779296875
2022-05-04,1232.9765625
2022-05-05,1247.2388916015625
2022-05-06,1239.02001953125
2022-05-09,1222.5338134765625
2022-05-10,1225.918212890625
2022-05-11,1241.968994140625
2022-05-12,1207.7882080078125
2022-05-13,1238.05322265625
2022-05-16,1254.9259033203125
2022-05-17,1267.979248046875
2022-05-18,1242.83935546875
2022-05-19,1209.5771484375
2022-05-20,1210.2054443359375
2022-05-23,1180.4725341796875
2022-05-24,1172.011962890625
2022-05-25,1208.2235107421875
2022-05-26,1225.86962890625
2022-05-27,1218.52099609375
2022-05-30,1247.6256103515625
2022-05-31,1223.984130859375
2022-06-01,1211.220703125
2022-06-02,1195.0250244140625
2022-06-03,1178.0069580078125
2022-06-06,1161.1339111328125
2022-06-07,1113.464599609375
2022-06-08,1071.0648193359375
2022-06-09,1088.0826416015625
2022-06-10,1083.9735107421875
2022-06-13,1077.1080322265625
2022-06-14,1107.90478515625
2022-06-15,1112.6910400390625
2022-06-16,1094.416015625
2022-06-17,1076.3829345703125
2022-06-20,1089.0977783203125
2022-06-21,1103.2633056640625
2022-06-22,1097.413330078125
2022-06-23,1088.034423828125
2022-06-24,1083.29638671875
2022-06-27,1095.8182373046875
2022-06-28,1081.2657470703125
2022-06-29,1074.8358154296875
2022-06-30,1083.87646484375
2022-07-01,1107.8563232421875
2022-07-04,1123.3756103515625
2022-07-05,1147.79052734375
2022-07-06,1191.4954833984375
2022-07-07,1236.119140625
2022-07-08,1233.9918212890625
2022-07-11,1224.1776123046875
2022-07-12,1189.9482421875
2022-07-13,1191.2054443359375
2022-07-14,1209.3353271484375
2022-07-15,1212.8643798828125
2022-07-18,1229.68896484375
2022-07-19,1228.4805908203125
2022-07-20,1176.6046142578125
2022-07-21,1184.7755126953125
2022-07-22,1174.8642578125
2022-07-25,1149.869140625
2022-07-26,1118.734375
2022-07-27,1149.0472412109375
2022-07-28,1154.7276611328125
2022-07-29,1184.5380859375
2022-08-01,1195.1220703125
2022-08-02,1205.900146484375
2022-08-03,1193.9083251953125
2022-08-04,1167.350830078125
2022-08-05,1165.069091796875
2022-08-08,1178.9058837890625
2022-08-10,1194.9761962890625
2022-08-11,1204.977783203125
2022-08-12,1201.967529296875
2022-08-16,1258.431884765625
2022-08-17,1316.2071533203125
2022-08-18,1288.2906494140625
2022-08-19,1251.92626953125
2022-08-22,1224.106689453125
2022-08-23,1213.231201171875
2022-08-24,1207.6966552734375
2022-08-25,1223.7669677734375
2022-08-26,1223.524169921875
2022-08-29,1221.97021484375
2022-08-30,1250.955322265625
2022-09-01,1234.64208984375
2022-09-02,1222.5045166015625
2022-09-05,1225.2718505859375
2022-09-06,1183.6153564453125
2022-09-07,1213.13427734375
2022-09-08,1193.082763671875
2022-09-09,1185.897216796875
2022-09-12,1204.4437255859375
2022-09-13,1199.928466796875
2022-09-14,1209.20166015625
2022-09-15,1199.054443359375
2022-09-16,1180.1683349609375
2022-09-19,1172.98291015625
2022-09-20,1180.410888671875
2022-09-21,1165.3604736328125
2022-09-22,1159.9227294921875
2022-09-23,1145.2119140625
2022-09-26,1112.3916015625
2022-09-27,1124.8206787109375
2022-09-28,1130.3067626953125
2022-09-29,1132.15185546875
2022-09-30,1117.78076171875
2022-10-03,1092.82568359375
2022-10-04,1116.6156005859375
2022-10-06,1126.8109130859375
2022-10-07,1111.7117919921875
2022-10-10,1096.369873046875
2022-10-11,1102.1474609375
2022-10-12,1101.419189453125
2022-10-13,1098.9915771484375
2022-10-14,1093.9912109375
2022-10-17,1099.5257568359375
2022-10-18,1116.0816650390625
2022-10-19,1104.914794921875
2022-10-20,1119.528564453125
2022-10-21,1118.363525390625
2022-10-24,1116.6641845703125
2022-10-25,1120.4996337890625
2022-10-27,1132.7822265625
2022-10-28,1135.024169921875
2022-10-31,1140.483154296875
2022-11-01,1142.5792236328125
2022-11-02,1138.436279296875
2022-11-03,1135.8529052734375
2022-11-04,1131.905029296875
2022-11-07,1131.0277099609375
2022-11-09,1126.3973388671875
2022-11-10,1106.267333984375
2022-11-11,1103.3916015625
2022-11-14,1104.902587890625
2022-11-15,1091.986328125
2022-11-16,1102.8555908203125
2022-11-17,1098.8587646484375
2022-11-18,1108.0706787109375
2022-11-21,1099.34619140625
2022-11-22,1100.223388671875
2022-11-23,1105.3900146484375
2022-11-24,1140.4346923828125
2022-11-25,1130.150390625
2022-11-28,1129.6141357421875
2022-11-29,1146.0885009765625
2022-11-30,1180.6456298828125
2022-12-01,1193.7567138671875
2022-12-02,1207.4530029296875
2022-12-05,1192.5870361328125
2022-12-06,1189.4188232421875
2022-12-07,1214.5203857421875
2022-12-08,1217.6884765625
2022-12-09,1216.5189208984375
2022-12-12,1198.874755859375
2022-12-13,1193.610595703125
2022-12-14,1212.3756103515625
2022-12-15,1203.1151123046875
2022-12-16,1205.3084716796875
2022-12-19,1216.9088134765625
2022-12-20,1205.3084716796875
2022-12-21,1193.56201171875
2022-12-22,1208.525146484375
2022-12-23,1192.781982421875
2022-12-26,1207.501708984375
2022-12-27,1211.44970703125
2022-12-28,1204.96728515625
2022-12-29,1204.6260986328125
2022-12-30,1205.6495361328125
2023-01-02,1210.0849609375
2023-01-03,1235.674072265625
2023-01-04,1217.6884765625
2023-01-05,1244.837158203125
2023-01-06,1239.67041015625
2023-01-09,1228.9476318359375
2023-01-10,1210.426025390625
2023-01-11,1210.6697998046875
2023-01-12,1207.2579345703125
2023-01-13,1223.5374755859375
2023-01-16,1218.02978515625
2023-01-17,1217.8349609375
2023-01-18,1169.9227294921875
2023-01-19,1140.1422119140625
2023-01-20,1124.44775390625
2023-01-23,1130.783935546875
2023-01-24,1114.796875
2023-01-25,1108.3143310546875
2023-01-27,1103.1966552734375
2023-01-30,1105.0487060546875
2023-01-31,1101.2957763671875
2023-02-01,1097.0064697265625
2023-02-02,1101.880615234375
2023-02-03,1104.902587890625
2023-02-06,1105.6336669921875
2023-02-07,1091.4503173828125
2023-02-08,1102.5631103515625
2023-02-09,1106.6571044921875
2023-02-10,1123.3753662109375
2023-02-13,1114.3583984375
2023-02-14,1112.8961181640625
2023-02-15,1106.608642578125
2023-02-16,1090.2315673828125
2023-02-17,1089.2567138671875
2023-02-20,1085.69873046875
2023-02-21,1072.441162109375
2023-02-22,1070.783935546875
2023-02-23,1066.5438232421875
2023-02-24,1061.669677734375
2023-02-27,1069.7606201171875
2023-02-28,1074.098388671875
2023-03-01,1072.7337646484375
2023-03-02,1059.476318359375
2023-03-03,1051.92138671875
2023-03-06,1065.0328369140625
2023-03-08,1065.8612060546875
2023-03-09,1056.746826171875
2023-03-10,1048.071044921875
2023-03-13,1053.8709716796875
2023-03-14,1045.000244140625
2023-03-15,1033.936279296875
2023-03-16,1034.56982421875
2023-03-17,1044.1229248046875
2023-03-20,1051.92138671875
2023-03-21,1055.8695068359375
2023-03-22,1054.4559326171875
2023-03-23,1056.6004638671875
2023-03-24,1049.28955078125
2023-03-27,1047.1937255859375
2023-03-28,1038.517822265625
2023-03-29,1046.1700439453125
2023-03-31,1042.563232421875
2023-04-03,1052.5062255859375
2023-04-05,1065.5201416015625
2023-04-06,1061.2308349609375
2023-04-10,1071.1739501953125
2023-04-11,1058.4041748046875
2023-04-12,1063.37548828125
2023-04-13,1060.451171875
2023-04-17,1076.2916259765625
2023-04-18,1102.2706298828125
2023-04-19,1049.094482421875
2023-04-20,1049.143310546875
2023-04-21,1032.9127197265625
2023-04-24,1042.4656982421875
2023-04-25,1046.7061767578125
2023-04-26,1043.8306884765625
2023-04-27,1039.2489013671875
2023-04-28,1051.97021484375
2023-05-02,1059.671142578125
2023-05-03,1061.0361328125
2023-05-04,1062.3519287109375
2023-05-05,1045.146484375
2023-05-08,1055.6258544921875
2023-05-09,1070.881591796875
2023-05-10,1080.142333984375
2023-05-11,1082.140625
2023-05-12,1090.03662109375
2023-05-15,1091.011474609375
2023-05-16,1089.110595703125
2023-05-17,1074.5859375
2023-05-18,1067.22607421875
2023-05-19,1049.533203125
2023-05-22,1065.178955078125
2023-05-23,1057.282958984375
2023-05-24,1047.58349609375
2023-05-25,1053.09130859375
2023-05-26,1072.246337890625
2023-05-29,1160.954345703125
2023-05-30,1154.81298828125
2023-05-31,1152.3272705078125
2023-06-01,1194.3905029296875
2023-06-02,1201.8480224609375
2023-06-05,1195.365234375
2023-06-06,1206.5755615234375
2023-06-07,1225.68212890625
2023-06-08,1221.1004638671875
2023-06-09,1184.8861083984375
2023-06-12,1187.3831787109375
2023-06-13,1194.4827880859375
2023-06-14,1186.8934326171875
2023-06-15,1184.3963623046875
2023-06-16,1228.7071533203125
2023-06-19,1233.7503662109375
2023-06-20,1265.428955078125
2023-06-21,1275.51513671875
2023-06-22,1249.4671630859375
2023-06-23,1247.949462890625
2023-06-26,1254.902099609375
2023-06-27,1300.779541015625
2023-06-28,1305.039306640625
2023-06-30,1316.54541015625
2023-07-03,1310.3272705078125
2023-07-04,1287.7557373046875
2023-07-05,1299.5555419921875
2023-07-06,1312.3834228515625
2023-07-07,1309.88671875
2023-07-10,1314.9298095703125
2023-07-11,1318.455078125
2023-07-12,1334.02490234375
2023-07-13,1328.29638671875
2023-07-14,1347.244873046875
2023-07-17,1336.8648681640625
2023-07-18,1323.59619140625
2023-07-19,1338.0888671875
2023-07-20,1369.6695556640625
2023-07-21,1380.2943115234375
2023-07-24,1358.7020263671875
2023-07-25,1344.600830078125
2023-07-26,1340.8797607421875
2023-07-27,1329.5205078125
2023-07-28,1345.237548828125
2023-07-31,1356.7435302734375
2023-08-01,1334.3677978515625
2023-08-02,1330.5977783203125
2023-08-03,1319.3853759765625
2023-08-04,1338.529541015625
2023-08-07,1369.179931640625
2023-08-08,1386.512451171875
2023-08-09,1365.067138671875
2023-08-10,1327.3173828125
2023-08-11,1342.103759765625
2023-08-14,1322.322998046875
2023-08-16,1328.8349609375
2023-08-17,1316.7413330078125
2023-08-18,1300.3389892578125
2023-08-21,1301.8568115234375
2023-08-22,1297.3035888671875
2023-08-23,1292.9456787109375
2023-08-24,1307.095947265625
2023-08-25,1298.28271484375
2023-08-28,1299.8004150390625
2023-08-29,1293.7781982421875
2023-08-30,1295.5897216796875
2023-08-31,1286.43359375
2023-09-01,1313.509765625
2023-09-04,1329.8143310546875
2023-09-05,1318.357177734375
2023-09-06,1317.1331787109375
2023-09-07,1322.1761474609375
2023-09-08,1321.001220703125
2023-09-11,1338.28466796875
2023-09-12,1322.469970703125
2023-09-13,1327.90478515625
2023-09-14,1340.4881591796875
2023-09-15,1349.2520751953125
2023-09-18,1349.594970703125
2023-09-20,1346.8531494140625
2023-09-21,1327.464111328125
2023-09-22,1315.8109130859375
2023-09-25,1288.636962890625
2023-09-26,1281.488525390625
2023-09-27,1276.543212890625
2023-09-28,1247.802490234375
2023-09-29,1282.369873046875
2023-10-03,1278.1591796875
2023-10-04,1276.20068359375
2023-10-05,1269.7864990234375
2023-10-06,1292.2603759765625
2023-10-09,1271.59814453125
2023-10-10,1286.9232177734375
2023-10-11,1286.286865234375
2023-10-12,1297.4013671875
2023-10-13,1286.6785888671875
2023-10-16,1309.7886962890625
2023-10-17,1332.115478515625
2023-10-18,1330.3529052734375
2023-10-19,1343.2298583984375
2023-10-20,1359.3385009765625
2023-10-23,1370.012451171875
2023-10-25,1349.6929931640625
2023-10-26,1327.51318359375
2023-10-27,1334.0982666015625
2023-10-30,1331.2972412109375
2023-10-31,1350.2666015625
2023-11-01,1334.5406494140625
2023-11-02,1347.416259765625
2023-11-03,1339.3565673828125
2023-11-06,1352.2813720703125
2023-11-07,1355.9671630859375
2023-11-08,1344.5657958984375
2023-11-09,1333.9508056640625
2023-11-10,1329.0855712890625
2023-11-13,1335.818359375
2023-11-15,1371.64404296875
2023-11-16,1375.62451171875
2023-11-17,1421.376953125
2023-11-20,1421.3280029296875
2023-11-21,1439.658447265625
2023-11-22,1424.2764892578125
2023-11-23,1414.3497314453125
2023-11-24,1413.858154296875
2023-11-28,1425.2593994140625
2023-11-29,1415.9222412109375
2023-11-30,1454.6470947265625
2023-12-01,1432.6800537109375
2023-12-04,1445.7030029296875
2023-12-05,1441.2310791015625
2023-12-06,1420.9346923828125
2023-12-07,1424.62060546875
2023-12-08,1424.5714111328125
2023-12-11,1422.2125244140625
2023-12-12,1430.4193115234375
2023-12-13,1428.5030517578125
2023-12-14,1437.88916015625
2023-12-15,1426.7830810546875
2023-12-18,1424.5223388671875
2023-12-19,1417.347412109375
2023-12-20,1388.9915771484375
2023-12-21,1381.669189453125
2023-12-22,1398.2305908203125
2023-12-26,1391.8419189453125
2023-12-27,1390.7607421875
2023-12-28,1412.3839111328125
2023-12-29,1395.7733154296875
2024-01-01,1412.5804443359375
2024-01-02,1395.0853271484375
2024-01-03,1354.39453125
2024-01-04,1369.334228515625
2024-01-05,1371.693115234375
2024-01-08,1371.7421875
2024-01-09,1371.1033935546875
2024-01-10,1364.2724609375
2024-01-11,1369.38330078125
2024-01-12,1370.2186279296875
2024-01-15,1349.2838134765625
2024-01-16,1350.65966796875
2024-01-17,1429.534912109375
2024-01-18,1415.3817138671875
2024-01-19,1461.4781494140625
2024-01-23,1453.86083984375
2024-01-24,1482.6591796875
2024-01-25,1456.8094482421875
2024-01-29,1463.3455810546875
2024-01-30,1474.0096435546875
2024-01-31,1471.454345703125
2024-02-01,1486.4429931640625
2024-02-02,1473.370849609375
2024-02-05,1492.5859375
2024-02-06,1563.6966552734375
2024-02-07,1596.770263671875
2024-02-08,1592.93701171875
2024-02-09,1610.333740234375
2024-02-12,1587.629638671875
2024-02-13,1602.7166748046875
2024-02-14,1611.51318359375
2024-02-15,1621.2928466796875
2024-02-16,1617.2139892578125
2024-02-19,1614.8057861328125
2024-02-20,1620.7030029296875
2024-02-21,1616.378662109375
2024-02-22,1618.0494384765625
2024-02-23,1611.1693115234375
2024-02-26,1622.275634765625
2024-02-27,1697.17041015625
2024-02-28,1694.90966796875
2024-02-29,1682.4273681640625
2024-03-01,1615.6905517578125
2024-03-04,1621.8333740234375
2024-03-05,1624.14306640625
2024-03-06,1627.435791015625
2024-03-07,1637.6085205078125
2024-03-11,1626.010498046875
2024-03-12,1632.64501953125
2024-03-13,1615.1007080078125
2024-03-14,1633.4312744140625
2024-03-15,1623.06201171875
2024-03-18,1627.9761962890625
2024-03-19,1628.6151123046875
2024-03-20,1612.299560546875
2024-03-21,1644.390380859375
2024-03-22,1641.2451171875
2024-03-26,1620.01513671875
2024-03-27,1634.1685791015625
2024-03-28,1655.64404296875
2024-04-01,1668.7655029296875
2024-04-02,1659.96875
2024-04-03,1663.7034912109375
2024-04-04,1610.2357177734375
2024-04-05,1688.37353515625
2024-04-08,1681.3951416015625
2024-04-09,1673.1392822265625
2024-04-10,1657.953857421875
2024-04-12,1638.640380859375
2024-04-15,1602.3726806640625
2024-04-16,1620.408203125
2024-04-18,1680.8055419921875
2024-04-19,1660.80419921875
2024-04-22,1657.1185302734375
2024-04-23,1666.7506103515625
2024-04-24,1671.46826171875
2024-04-25,1677.562255859375
2024-04-26,1663.654541015625
2024-04-29,1676.4317626953125
2024-04-30,1681.3463134765625
2024-05-02,1670.731201171875
2024-05-03,1644.7342529296875
2024-05-06,1652.5482177734375
2024-05-07,1656.184814453125
2024-05-08,1692.9931640625
2024-05-09,1623.2587890625
2024-05-10,1633.0382080078125
2024-05-13,1655.300048828125
2024-05-14,1654.9561767578125
2024-05-15,1624.5855712890625
2024-05-16,1648.0760498046875
2024-05-17,1640.9503173828125
2024-05-21,1619.6219482421875
2024-05-22,1619.474365234375
2024-05-23,1632.9398193359375
2024-05-24,1631.465576171875
2024-05-27,1595.73828125
2024-05-28,1607.1396484375
2024-05-29,1569.4954833984375
2024-05-30,1558.9788818359375
2024-05-31,1553.67138671875
2024-06-03,1573.23046875
2024-06-04,1509.9337158203125
2024-06-05,1602.5198974609375
2024-06-06,1616.624267578125
2024-06-07,1632.7529296875
2024-06-10,1657.3653564453125
2024-06-11,1623.0855712890625
2024-06-12,1632.60498046875
2024-06-13,1640.20068359375
2024-06-14,1707.4779052734375
2024-06-18,1721.6336669921875
2024-06-19,1735.9375
2024-06-20,1724.642578125
2024-06-21,1733.0767822265625
2024-06-24,1747.528564453125
2024-06-25,1756.2095947265625
2024-06-26,1762.72021484375
2024-06-27,1769.1815185546875
2024-06-28,1765.3343505859375
2024-07-01,1782.6468505859375
2024-07-02,1783.3372802734375
2024-07-03,1828.17236328125
2024-07-04,1802.9188232421875
2024-07-05,1839.812744140625
2024-07-08,1814.0657958984375
2024-07-09,1832.1181640625
2024-07-10,1852.3406982421875
2024-07-11,1848.8387451171875
2024-07-12,1840.059326171875
2024-07-15,1851.304931640625
2024-07-16,1847.753662109375
2024-07-18,1884.697021484375
2024-07-19,1855.94140625
2024-07-22,1870.6397705078125
2024-07-23,1854.9056396484375
2024-07-24,1883.8092041015625
2024-07-25,1933.9710693359375
2024-07-26,1940.6790771484375
2024-07-29,1941.3695068359375
2024-07-30,1940.9256591796875
2024-07-31,1980.631103515625
2024-08-01,1977.2276611328125
2024-08-02,1956.4625244140625
2024-08-05,1912.9591064453125
2024-08-06,1887.360595703125
2024-08-07,1908.8656005859375
2024-08-08,1943.342529296875
2024-08-09,1939.3472900390625
2024-08-12,1925.04345703125
2024-08-13,1920.9002685546875
2024-08-14,1951.1849365234375
2024-08-16,2009.1397705078125
2024-08-19,1986.7965087890625
2024-08-20,2036.119873046875
2024-08-21,2032.0257568359375
2024-08-22,2055.010498046875
2024-08-23,2068.4267578125
2024-08-26,2093.5322265625
2024-08-27,2124.211669921875
2024-08-28,2112.916015625
2024-08-29,2109.414306640625
2024-08-30,2112.768310546875
2024-09-02,2156.07421875
2024-09-03,2178.220947265625
2024-09-04,2220.243896484375
2024-09-05,2224.929931640625
2024-09-06,2231.094970703125
2024-09-09,2202.191650390625
2024-09-10,2131.85693359375
2024-09-11,2101.128173828125
2024-09-12,2093.7294921875
2024-09-13,2080.708251953125
2024-09-16,2066.55224609375
2024-09-17,2074.54296875
2024-09-18,2111.48583984375
2024-09-19,2170.230224609375
2024-09-20,2203.819580078125
2024-09-23,2244.412353515625
2024-09-24,2195.87841796875
2024-09-25,2237.31005859375
2024-09-26,2226.9521484375
2024-09-27,2207.86376953125
2024-09-30,2144.9765625
2024-10-01,2124.75390625
2024-10-03,2106.30712890625
2024-10-04,2097.82373046875
2024-10-07,2072.37255859375
2024-10-08,2071.7314453125
2024-10-09,2055.55322265625
2024-10-10,2051.853759765625
2024-10-11,2039.3751220703125
2024-10-14,2061.07763671875
2024-10-15,2074.739990234375
2024-10-16,2047.5137939453125
2024-10-17,2012.8392333984375
2024-10-18,1993.60302734375
2024-10-21,1996.95703125
2024-10-22,1959.37255859375
2024-10-23,1932.4420166015625
2024-10-24,1929.285400390625
2024-10-25,1903.0452880859375
2024-10-28,1875.6915283203125
2024-10-29,1892.80615234375
2024-10-30,1907.249755859375
2024-10-31,1896.812744140625
2024-11-01,1895.7740478515625
2024-11-04,1850.810791015625
2024-11-05,1895.5267333984375
2024-11-06,1912.987548828125
2024-11-07,1895.9718017578125
2024-11-08,1889.6898193359375
2024-11-11,1900.5225830078125
2024-11-12,1871.981689453125
2024-11-13,1848.189208984375
2024-11-14,1843.4405517578125
2024-11-18,1819.7471923828125
2024-11-19,1821.181640625
2024-11-21,1785.369384765625
2024-11-22,1817.8179931640625
2024-11-25,1817.224609375
2024-11-26,1834.5865478515625
2024-11-27,1843.7869873046875
2024-11-28,1851.0582275390625
2024-11-29,1841.9072265625
2024-12-02,1814.4544677734375
2024-12-03,1876.0377197265625
2024-12-04,1929.9539794921875
2024-12-05,1911.998291015625
2024-12-06,1929.01416015625
2024-12-09,1941.182373046875
2024-12-10,1924.9581298828125
2024-12-11,1927.7774658203125
2024-12-12,1940.341552734375
2024-12-13,1962.1058349609375
2024-12-16,1942.765380859375
2024-12-17,1896.7633056640625
2024-12-18,1854.61962890625
2024-12-19,1877.669921875
2024-12-20,1881.775634765625
2024-12-23,1842.1051025390625
2024-12-24,1848.93115234375
2024-12-26,1841.21484375
2024-12-27,1812.8221435546875
2024-12-30,1787.447021484375
2024-12-31,1768.6009521484375
2025-01-01,1790.0684814453125
2025-01-02,1813.267333984375
2025-01-03,1818.510498046875
2025-01-06,1793.3331298828125
2025-01-07,1863.523193359375
2025-01-08,1839.28564453125
2025-01-09,1868.0244140625
2025-01-10,1857.488525390625
2025-01-13,1817.27392578125
2025-01-14,1811.5855712890625
2025-01-15,1874.257080078125
2025-01-16,1887.464111328125
2025-01-17,1927.87646484375
2025-01-20,1902.10546875
2025-01-21,1882.121826171875
2025-01-22,1830.0853271484375
2025-01-23,1814.4544677734375
2025-01-24,1796.2022705078125
2025-01-27,1759.6478271484375
2025-01-28,1755.690673828125
2025-01-29,1821.7752685546875
2025-01-30,1825.732421875
2025-01-31,1838.5931396484375
2025-02-01,1859.8133544921875
2025-02-03,1865.155517578125
2025-02-04,1854.3228759765625
2025-02-05,1834.784423828125
2025-02-06,1808.3209228515625
2025-02-07,1807.381103515625
2025-02-10,1808.864990234375
2025-02-11,1775.8721923828125
2025-02-12,1745.8968505859375
2025-02-13,1757.817626953125
2025-02-14,1719.3343505859375
2025-02-17,1706.572509765625
2025-02-18,1719.779541015625
2025-02-19,1710.4307861328125
