Date,MAHLOG
2021-09-06,695.11572265625
2021-09-07,688.3480834960938
2021-09-08,713.9579467773438
2021-09-09,701.2504272460938
2021-09-13,688.9810791015625
2021-09-14,681.5805053710938
2021-09-15,694.2393188476562
2021-09-16,697.84228515625
2021-09-17,708.3101196289062
2021-09-20,695.894775390625
2021-09-21,701.785888671875
2021-09-22,722.23486328125
2021-09-23,707.5797729492188
2021-09-24,704.9507446289062
2021-09-27,691.7074584960938
2021-09-28,700.2766723632812
2021-09-29,705.875732421875
2021-09-30,713.2276000976562
2021-10-01,712.1564331054688
2021-10-04,714.6881713867188
2021-10-05,753.6384887695312
2021-10-06,727.5904541015625
2021-10-07,739.0321044921875
2021-10-08,731.2420654296875
2021-10-11,723.0625
2021-10-12,745.7023315429688
2021-10-13,731.6802368164062
2021-10-14,733.0435180664062
2021-10-18,730.51171875
2021-10-19,723.0625
2021-10-20,691.318115234375
2021-10-21,679.779052734375
2021-10-22,672.1350708007812
2021-10-25,657.333984375
2021-10-26,651.39404296875
2021-10-27,673.8391723632812
2021-10-28,640.1959838867188
2021-10-29,631.1400146484375
2021-11-01,620.2825317382812
2021-11-02,648.2293701171875
2021-11-03,637.9562377929688
2021-11-04,653.0982055664062
2021-11-08,686.0597534179688
2021-11-09,687.228271484375
2021-11-10,691.8536987304688
2021-11-11,704.1228637695312
2021-11-12,712.7406616210938
2021-11-15,729.2459716796875
2021-11-16,740.6875610351562
2021-11-17,744.7772216796875
2021-11-18,723.9388427734375
2021-11-22,712.0591430664062
2021-11-23,718.7291870117188
2021-11-24,738.9347534179688
2021-11-25,729.1484985351562
2021-11-26,697.550048828125
2021-11-29,657.0418701171875
2021-11-30,639.3195190429688
2021-12-01,650.6151733398438
2021-12-02,684.6965942382812
2021-12-03,699.4002685546875
2021-12-06,670.284912109375
2021-12-07,668.9703369140625
2021-12-08,682.89501953125
2021-12-09,674.033935546875
2021-12-10,672.1837768554688
2021-12-13,665.0266723632812
2021-12-14,658.0155639648438
2021-12-15,643.94482421875
2021-12-16,657.1879272460938
2021-12-17,641.851318359375
2021-12-20,641.8026123046875
2021-12-21,646.573974609375
2021-12-22,662.3975219726562
2021-12-23,660.1578369140625
2021-12-24,646.233154296875
2021-12-27,639.9524536132812
2021-12-28,654.7535400390625
2021-12-29,652.9033813476562
2021-12-30,648.4728393554688
2021-12-31,662.93310546875
2022-01-03,674.861572265625
2022-01-04,667.4611206054688
2022-01-05,657.8695068359375
2022-01-06,690.5391235351562
2022-01-07,691.9024047851562
2022-01-10,684.4043579101562
2022-01-11,678.6591796875
2022-01-12,698.7672729492188
2022-01-13,692.1944580078125
2022-01-14,687.9099731445312
2022-01-17,701.4938354492188
2022-01-18,700.6174926757812
2022-01-19,700.6661376953125
2022-01-20,711.3287963867188
2022-01-21,692.4866333007812
2022-01-24,624.0802612304688
2022-01-25,654.558837890625
2022-01-27,642.5328369140625
2022-01-28,571.9843139648438
2022-01-31,567.2615356445312
2022-02-01,567.3101806640625
2022-02-02,560.9807739257812
2022-02-03,554.261962890625
2022-02-04,558.5951538085938
2022-02-07,526.4124755859375
2022-02-08,520.4725952148438
2022-02-09,513.9971313476562
2022-02-10,499.6341552734375
2022-02-11,476.6048889160156
2022-02-14,414.9174499511719
2022-02-15,434.8307189941406
2022-02-16,430.20538330078125
2022-02-17,423.2917175292969
2022-02-18,409.9512939453125
2022-02-21,421.49029541015625
2022-02-22,418.86114501953125
2022-02-23,419.6888427734375
2022-02-24,410.5355224609375
2022-02-25,419.3480529785156
2022-02-28,392.7644958496094
2022-03-02,402.20989990234375
2022-03-03,413.3594055175781
2022-03-04,405.6667785644531
2022-03-07,397.8280029296875
2022-03-08,394.5172424316406
2022-03-09,406.2509765625
2022-03-10,418.715087890625
2022-03-11,418.9585266113281
2022-03-14,425.2392272949219
2022-03-15,425.14190673828125
2022-03-16,432.7371520996094
2022-03-17,442.766845703125
2022-03-21,426.31036376953125
2022-03-22,417.54656982421875
2022-03-23,428.30657958984375
2022-03-24,446.5158386230469
2022-03-25,434.44122314453125
2022-03-28,451.238525390625
2022-03-29,463.4104309082031
2022-03-30,489.7018737792969
2022-03-31,491.3572692871094
2022-04-01,493.0126647949219
2022-04-04,491.6981201171875
2022-04-05,512.926025390625
2022-04-06,513.7049560546875
2022-04-07,505.8662109375
2022-04-08,504.84381103515625
2022-04-11,503.8213806152344
2022-04-12,497.4432373046875
2022-04-13,498.4656677246094
2022-04-18,483.61590576171875
2022-04-19,480.74334716796875
2022-04-20,478.5523986816406
2022-04-21,482.6421813964844
2022-04-22,468.96087646484375
2022-04-25,464.33551025390625
2022-04-26,463.11834716796875
2022-04-27,503.5779113769531
2022-04-28,507.8136901855469
2022-04-29,502.555419921875
2022-05-02,494.6194152832031
2022-05-04,487.85174560546875
2022-05-05,479.28271484375
2022-05-06,463.605224609375
2022-05-09,461.31689453125
2022-05-10,455.133544921875
2022-05-11,454.7440490722656
2022-05-12,442.7181396484375
2022-05-13,447.6356201171875
2022-05-16,441.5497131347656
2022-05-17,453.72161865234375
2022-05-18,455.8152160644531
2022-05-19,443.1563720703125
2022-05-20,437.4112243652344
2022-05-23,461.2195129394531
2022-05-24,468.7174377441406
2022-05-25,455.6203918457031
2022-05-26,450.7029724121094
2022-05-27,448.609375
2022-05-30,450.8490295410156
2022-05-31,447.3434753417969
2022-06-01,463.84869384765625
2022-06-02,461.4629211425781
2022-06-03,463.79998779296875
2022-06-06,457.0323791503906
2022-06-07,453.03997802734375
2022-06-08,457.7139892578125
2022-06-09,466.1369934082031
2022-06-10,458.8824768066406
2022-06-13,446.85662841796875
2022-06-14,443.2050476074219
2022-06-15,446.9053039550781
2022-06-16,428.50128173828125
2022-06-17,409.1722717285156
2022-06-20,407.2247619628906
2022-06-21,409.7565002441406
2022-06-22,404.1087341308594
2022-06-23,404.4495544433594
2022-06-24,420.760009765625
2022-06-27,441.9391784667969
2022-06-28,454.54931640625
2022-06-29,454.9388122558594
2022-06-30,459.2720031738281
2022-07-01,446.7105712890625
2022-07-04,450.2647705078125
2022-07-05,474.46258544921875
2022-07-06,486.7806091308594
2022-07-07,490.7730407714844
2022-07-08,491.8441467285156
2022-07-11,483.1290283203125
2022-07-12,477.91943359375
2022-07-13,474.55999755859375
2022-07-14,467.8897399902344
2022-07-15,462.582763671875
2022-07-18,475.09552001953125
2022-07-19,474.60870361328125
2022-07-20,468.57135009765625
2022-07-21,473.3367004394531
2022-07-22,465.2237548828125
2022-07-25,459.75
2022-07-26,460.28753662109375
2022-07-27,456.4266052246094
2022-07-28,463.31768798828125
2022-07-29,455.2536315917969
2022-08-01,462.43798828125
2022-08-02,464.97943115234375
2022-08-03,466.2989807128906
2022-08-04,467.91180419921875
2022-08-05,462.8289794921875
2022-08-08,462.38909912109375
2022-08-10,474.7540283203125
2022-08-11,485.79937744140625
2022-08-12,471.33294677734375
2022-08-16,472.4570007324219
2022-08-17,484.5775146484375
2022-08-18,493.0326232910156
2022-08-19,485.4572448730469
2022-08-22,475.5360107421875
2022-08-23,483.60009765625
2022-08-24,482.9647216796875
2022-08-25,480.7654724121094
2022-08-26,480.1789855957031
2022-08-29,470.20880126953125
2022-08-30,469.3291015625
2022-09-01,467.1297912597656
2022-09-02,471.6261291503906
2022-09-05,482.37823486328125
2022-09-06,483.2579345703125
2022-09-07,482.7691955566406
2022-09-08,479.4947204589844
2022-09-09,486.09259033203125
2022-09-12,484.7241516113281
2022-09-13,480.6676940917969
2022-09-14,533.9393920898438
2022-09-15,522.1121826171875
2022-09-16,518.9354248046875
2022-09-19,498.9951171875
2022-09-20,500.1681213378906
2022-09-21,518.4955444335938
2022-09-22,540.4884643554688
2022-09-23,518.9354248046875
2022-09-26,492.0550842285156
2022-09-27,495.7205810546875
2022-09-28,483.111328125
2022-09-29,504.3712158203125
2022-09-30,508.1343688964844
2022-10-03,519.9617919921875
2022-10-04,519.4241333007812
2022-10-06,518.0556640625
2022-10-07,517.5669555664062
2022-10-10,513.7548217773438
2022-10-11,512.6796264648438
2022-10-12,510.5291442871094
2022-10-13,506.8636779785156
2022-10-14,515.074462890625
2022-10-17,511.9465026855469
2022-10-18,533.0597534179688
2022-10-19,534.8192138671875
2022-10-20,534.47705078125
2022-10-21,523.3828735351562
2022-10-24,526.5596923828125
2022-10-25,530.469482421875
2022-10-27,527.4392700195312
2022-10-28,527.1949462890625
2022-10-31,526.4129638671875
2022-11-01,529.931884765625
2022-11-02,532.4243774414062
2022-11-03,538.7290649414062
2022-11-04,525.8754272460938
2022-11-07,510.626953125
2022-11-09,508.2810363769531
2022-11-10,504.9087829589844
2022-11-11,493.5213317871094
2022-11-14,481.1075439453125
2022-11-15,487.50994873046875
2022-11-16,507.3035888671875
2022-11-17,504.029052734375
2022-11-18,497.28460693359375
2022-11-21,479.9834289550781
2022-11-22,473.7276916503906
2022-11-23,485.8971252441406
2022-11-24,493.4724426269531
2022-11-25,492.0550842285156
2022-11-28,487.7054138183594
2022-11-29,481.54742431640625
2022-11-30,515.709716796875
2022-12-01,496.0138854980469
2022-12-02,496.4537048339844
2022-12-05,487.80316162109375
2022-12-06,485.16400146484375
2022-12-07,483.8444519042969
2022-12-08,476.4646301269531
2022-12-09,462.2913818359375
2022-12-12,477.6864013671875
2022-12-13,479.3970031738281
2022-12-14,478.1262512207031
2022-12-15,468.9381103515625
2022-12-16,459.1146240234375
2022-12-19,447.97149658203125
2022-12-20,460.23870849609375
2022-12-21,459.6521911621094
2022-12-22,463.9042053222656
2022-12-23,460.8251953125
2022-12-26,470.5020446777344
2022-12-27,473.9720458984375
2022-12-28,479.8857116699219
2022-12-29,487.65655517578125
2022-12-30,490.4911804199219
2023-01-02,490.0513610839844
2023-01-03,491.90850830078125
2023-01-04,483.0625
2023-01-05,478.1262512207031
2023-01-06,476.8555908203125
2023-01-09,484.4309387207031
2023-01-10,476.17132568359375
2023-01-11,472.212646484375
2023-01-12,472.79913330078125
2023-01-13,467.6185302734375
2023-01-16,470.15997314453125
2023-01-17,472.9945983886719
2023-01-18,476.12249755859375
2023-01-19,478.3706359863281
2023-01-20,476.4646301269531
2023-01-23,475.6337585449219
2023-01-24,469.1824951171875
2023-01-25,463.3665771484375
2023-01-27,455.5468444824219
2023-01-30,446.9940490722656
2023-01-31,459.4078674316406
2023-02-01,455.4980163574219
2023-02-02,446.9452209472656
2023-02-03,435.4599914550781
2023-02-06,420.4559326171875
2023-02-07,408.9707336425781
2023-02-08,405.9405822753906
2023-02-09,399.0006103515625
2023-02-10,398.2186279296875
2023-02-13,384.827392578125
2023-02-14,372.2669677734375
2023-02-15,368.8458251953125
2023-02-16,368.3082580566406
2023-02-17,371.045166015625
2023-02-20,361.1239013671875
2023-02-21,362.93218994140625
2023-02-22,370.2631530761719
2023-02-23,365.42474365234375
2023-02-24,367.868408203125
2023-02-27,365.6690979003906
2023-02-28,361.8570251464844
2023-03-01,362.0036315917969
2023-03-02,356.725341796875
2023-03-03,355.0147399902344
2023-03-06,358.09381103515625
2023-03-08,360.29302978515625
2023-03-09,358.3869934082031
2023-03-10,363.3232116699219
2023-03-13,353.9395446777344
2023-03-14,350.8605651855469
2023-03-15,357.89825439453125
2023-03-16,356.82305908203125
2023-03-17,358.338134765625
2023-03-20,362.78558349609375
2023-03-21,360.5862731933594
2023-03-22,360.6351623535156
2023-03-23,355.6011962890625
2023-03-24,350.32293701171875
2023-03-27,347.8303527832031
2023-03-28,344.8002624511719
2023-03-29,343.43182373046875
2023-03-31,346.3153076171875
2023-04-03,354.37939453125
2023-04-05,365.52252197265625
2023-04-06,371.2895202636719
2023-04-10,375.9324645996094
2023-04-11,371.43609619140625
2023-04-12,366.8909606933594
2023-04-13,368.1127624511719
2023-04-17,369.9699401855469
2023-04-18,368.9924621582031
2023-04-19,379.255859375
2023-04-20,372.4624938964844
2023-04-21,371.5339050292969
2023-04-24,366.59765625
2023-04-25,355.5523376464844
2023-04-26,360.7817687988281
2023-04-27,360.1952819824219
2023-04-28,361.5148620605469
2023-05-02,363.0299072265625
2023-05-03,363.3720703125
2023-05-04,364.05633544921875
2023-05-05,360.9772644042969
2023-05-08,360.3908386230469
2023-05-09,361.22161865234375
2023-05-10,357.4584045410156
2023-05-11,359.65771484375
2023-05-12,360.5862731933594
2023-05-15,359.9509582519531
2023-05-16,359.3155822753906
2023-05-17,353.2064514160156
2023-05-18,347.29278564453125
2023-05-19,348.8078918457031
2023-05-22,356.82305908203125
2023-05-23,356.43206787109375
2023-05-24,354.42828369140625
2023-05-25,356.52978515625
2023-05-26,353.6462707519531
2023-05-29,354.9170227050781
2023-05-30,355.7967224121094
2023-05-31,351.984619140625
2023-06-01,355.6011962890625
2023-06-02,356.7742004394531
2023-06-05,356.725341796875
2023-06-06,351.93572998046875
2023-06-07,353.841796875
2023-06-08,351.495849609375
2023-06-09,350.6650390625
2023-06-12,351.93572998046875
2023-06-13,352.57110595703125
2023-06-14,357.9959716796875
2023-06-15,360.4885559082031
2023-06-16,359.3155822753906
2023-06-19,360.6351623535156
2023-06-20,359.413330078125
2023-06-21,373.1466979980469
2023-06-22,377.447509765625
2023-06-23,376.2257080078125
2023-06-26,369.23687744140625
2023-06-27,369.7255859375
2023-06-28,369.9699401855469
2023-06-30,374.1730041503906
2023-07-03,372.120361328125
2023-07-04,372.3158264160156
2023-07-05,379.20697021484375
2023-07-06,376.6166687011719
2023-07-07,372.5602111816406
2023-07-10,369.7255859375
2023-07-11,372.4136047363281
2023-07-12,371.38726806640625
2023-07-13,367.868408203125
2023-07-14,375.71759033203125
2023-07-17,381.5689697265625
2023-07-18,392.8291931152344
2023-07-19,393.8126220703125
2023-07-20,401.6800231933594
2023-07-21,402.2209167480469
2023-07-24,391.452392578125
2023-07-25,370.2104187011719
2023-07-26,371.685546875
2023-07-27,363.1789245605469
2023-07-28,355.80322265625
2023-07-31,352.3612365722656
2023-08-01,357.5242004394531
2023-08-02,351.5744934082031
2023-08-03,354.3772888183594
2023-08-04,356.3441162109375
2023-08-07,354.0330505371094
2023-08-08,363.7198181152344
2023-08-09,363.8673095703125
2023-08-10,364.1131591796875
2023-08-11,366.3750305175781
2023-08-14,373.5540466308594
2023-08-16,373.6524353027344
2023-08-17,371.29217529296875
2023-08-18,368.5877380371094
2023-08-21,371.4397277832031
2023-08-22,373.11151123046875
2023-08-23,375.8651123046875
2023-08-24,375.6192626953125
2023-08-25,377.63525390625
2023-08-28,383.6341857910156
2023-08-29,384.666748046875
2023-08-30,383.5849914550781
2023-08-31,382.9949645996094
2023-09-01,387.2727966308594
2023-09-04,396.6153869628906
2023-09-05,400.5982666015625
2023-09-06,400.794921875
2023-09-07,404.33526611328125
2023-09-08,403.25347900390625
2023-09-11,408.9573974609375
2023-09-12,401.6800231933594
2023-09-13,406.5479431152344
2023-09-14,405.4170227050781
2023-09-15,400.4999084472656
2023-09-18,401.18829345703125
2023-09-20,395.8778076171875
2023-09-21,387.56787109375
2023-09-22,381.2247619628906
2023-09-25,385.7976989746094
2023-09-26,382.847412109375
2023-09-27,381.4706115722656
2023-09-28,374.8816833496094
2023-09-29,381.3231201171875
2023-10-03,381.7164611816406
2023-10-04,378.47119140625
2023-10-05,371.29217529296875
2023-10-06,363.6214599609375
2023-10-09,353.7872314453125
2023-10-10,346.3623962402344
2023-10-11,344.1988220214844
2023-10-12,348.6733703613281
2023-10-13,365.2441101074219
2023-10-16,384.5192565917969
2023-10-17,383.09326171875
2023-10-18,376.6026916503906
2023-10-19,374.48828125
2023-10-20,374.8816833496094
2023-10-23,362.8347473144531
2023-10-25,362.4413146972656
2023-10-26,349.7551574707031
2023-10-27,348.3292236328125
2023-10-30,344.3955078125
2023-10-31,344.0513000488281
2023-11-01,346.2148132324219
2023-11-02,344.3463439941406
2023-11-03,345.7231140136719
2023-11-06,357.868408203125
2023-11-07,358.50762939453125
2023-11-08,361.851318359375
2023-11-09,359.7369079589844
2023-11-10,353.1479797363281
2023-11-13,355.21319580078125
2023-11-15,354.8197937011719
2023-11-16,362.1463317871094
2023-11-17,360.4253234863281
2023-11-20,360.7203369140625
2023-11-21,362.1463317871094
2023-11-22,362.2938232421875
2023-11-23,355.21319580078125
2023-11-24,356.1966247558594
2023-11-28,353.39385986328125
2023-11-29,353.39385986328125
2023-11-30,352.4595642089844
2023-12-01,355.75408935546875
2023-12-04,359.2452087402344
2023-12-05,356.1966247558594
2023-12-06,353.98388671875
2023-12-07,353.9346923828125
2023-12-08,375.02923583984375
2023-12-11,371.1938781738281
2023-12-12,383.1424560546875
2023-12-13,380.536376953125
2023-12-14,391.1573791503906
2023-12-15,390.56732177734375
2023-12-18,395.7302551269531
2023-12-19,391.4032287597656
2023-12-20,376.6026916503906
2023-12-21,378.6186828613281
2023-12-22,382.6015319824219
2023-12-26,378.47119140625
2023-12-27,376.5043640136719
2023-12-28,376.3076477050781
2023-12-29,381.4214782714844
2024-01-01,384.9126281738281
2024-01-02,426.2656555175781
2024-01-03,437.2799987792969
2024-01-04,428.5766906738281
2024-01-05,440.47613525390625
2024-01-08,439.738525390625
2024-01-09,440.1811218261719
2024-01-10,441.1153564453125
2024-01-11,439.2960510253906
2024-01-12,430.6910705566406
2024-01-15,438.50927734375
2024-01-16,429.9535217285156
2024-01-17,430.29766845703125
2024-01-18,431.23193359375
2024-01-19,426.9048767089844
2024-01-23,409.7933044433594
2024-01-24,424.544677734375
2024-01-25,426.01983642578125
2024-01-29,430.29766845703125
2024-01-30,409.84246826171875
2024-01-31,406.5479431152344
2024-02-01,406.0071105957031
2024-02-02,397.15625
2024-02-05,393.1733703613281
2024-02-06,399.36895751953125
2024-02-07,396.5170593261719
2024-02-08,389.38720703125
2024-02-09,380.7330627441406
2024-02-12,370.0628662109375
2024-02-13,373.3081970214844
2024-02-14,369.0303039550781
2024-02-15,387.0761413574219
2024-02-16,381.6673278808594
2024-02-19,383.4866943359375
2024-02-20,394.9927062988281
2024-02-21,388.9938049316406
2024-02-22,383.4866943359375
2024-02-23,385.4043273925781
2024-02-26,398.13970947265625
2024-02-27,437.3291931152344
2024-02-28,419.4308166503906
2024-02-29,417.61151123046875
2024-03-01,429.658447265625
2024-03-04,421.98773193359375
2024-03-05,420.75848388671875
2024-03-06,411.5634460449219
2024-03-07,422.4794616699219
2024-03-11,413.23529052734375
2024-03-12,401.3358154296875
2024-03-13,388.0103759765625
2024-03-14,398.2380676269531
2024-03-15,411.6617736816406
2024-03-18,411.7109375
2024-03-19,408.5639953613281
2024-03-20,402.0242004394531
2024-03-21,403.49932861328125
2024-03-22,400.4507751464844
2024-03-26,402.8601379394531
2024-03-27,395.1894226074219
2024-03-28,402.07342529296875
2024-04-01,419.2341613769531
2024-04-02,421.3485412597656
2024-04-03,427.1507263183594
2024-04-04,426.1181335449219
2024-04-05,430.1501770019531
2024-04-08,462.3081970214844
2024-04-09,464.42254638671875
2024-04-10,458.96453857421875
2024-04-12,456.801025390625
2024-04-15,441.55792236328125
2024-04-16,442.04962158203125
2024-04-18,440.0827941894531
2024-04-19,447.1142578125
2024-04-22,435.9032287597656
2024-04-23,443.2789001464844
2024-04-24,458.7678527832031
2024-04-25,464.3241882324219
2024-04-26,463.9800109863281
2024-04-29,468.0612487792969
2024-04-30,463.48828125
2024-05-02,457.2435607910156
2024-05-03,455.6700439453125
2024-05-06,452.8672790527344
2024-05-07,436.83746337890625
2024-05-08,431.7236328125
2024-05-09,423.11871337890625
2024-05-10,426.41314697265625
2024-05-13,422.87286376953125
2024-05-14,433.8380126953125
2024-05-15,428.822509765625
2024-05-16,423.06951904296875
2024-05-17,433.1004638671875
2024-05-21,445.8358154296875
2024-05-22,439.64019775390625
2024-05-23,433.0021057128906
2024-05-24,433.88720703125
2024-05-27,432.313720703125
2024-05-28,424.9871826171875
2024-05-29,423.9054260253906
2024-05-30,429.2651062011719
2024-05-31,424.9380187988281
2024-06-03,430.3960266113281
2024-06-04,422.82366943359375
2024-06-05,423.51202392578125
2024-06-06,422.1844482421875
2024-06-07,436.7391357421875
2024-06-10,461.9639587402344
2024-06-11,457.1943664550781
2024-06-12,457.2926940917969
2024-06-13,455.0308532714844
2024-06-14,459.603759765625
2024-06-18,462.5048522949219
2024-06-19,462.6523742675781
2024-06-20,471.8966064453125
2024-06-21,468.2579040527344
2024-06-24,478.48553466796875
2024-06-25,482.4192199707031
2024-06-26,473.4700622558594
2024-06-27,481.5341796875
2024-06-28,516.347412109375
2024-07-01,528.9844360351562
2024-07-02,536.1634521484375
2024-07-03,528.5910034179688
2024-07-04,509.2175598144531
2024-07-05,511.626953125
2024-07-08,512.462890625
2024-07-09,520.1827392578125
2024-07-10,516.3965454101562
2024-07-11,529.9678344726562
2024-07-12,524.36962890625
2024-07-15,518.2464599609375
2024-07-16,527.8755493164062
2024-07-18,517.1600952148438
2024-07-19,506.34576416015625
2024-07-22,519.9746704101562
2024-07-23,511.3331604003906
2024-07-24,510.2962341308594
2024-07-25,508.91351318359375
2024-07-26,528.5175170898438
2024-07-29,524.0733032226562
2024-07-30,517.5056762695312
2024-07-31,507.8271789550781
2024-08-01,503.2841796875
2024-08-02,508.1728210449219
2024-08-05,478.7421569824219
2024-08-06,473.16217041015625
2024-08-07,484.8159484863281
2024-08-08,479.38409423828125
2024-08-09,481.5074462890625
2024-08-12,489.01324462890625
2024-08-13,472.8165283203125
2024-08-14,468.56982421875
2024-08-16,477.2607421875
2024-08-19,495.5314636230469
2024-08-20,489.9515075683594
2024-08-21,490.69219970703125
2024-08-22,505.9507141113281
2024-08-23,505.1606140136719
2024-08-26,495.03765869140625
2024-08-27,497.8523254394531
2024-08-28,487.28497314453125
2024-08-29,486.2479553222656
2024-08-30,491.9267272949219
2024-09-02,474.8410949707031
2024-09-03,473.35968017578125
2024-09-04,472.27337646484375
2024-09-05,471.6313781738281
2024-09-06,465.40948486328125
2024-09-09,454.4964294433594
2024-09-10,463.43426513671875
2024-09-11,463.2367248535156
2024-09-12,464.9650573730469
2024-09-13,463.2861328125
2024-09-16,474.6435852050781
2024-09-17,464.2737121582031
2024-09-18,461.36029052734375
2024-09-19,479.7791442871094
2024-09-20,495.03765869140625
2024-09-23,499.82757568359375
2024-09-24,493.0624694824219
2024-09-25,494.4944763183594
2024-09-26,492.1736145019531
2024-09-27,492.1242370605469
2024-09-30,474.8905029296875
2024-10-01,478.1002502441406
2024-10-03,477.85333251953125
2024-10-04,482.49505615234375
2024-10-07,467.38470458984375
2024-10-08,474.19915771484375
2024-10-09,483.1863708496094
2024-10-10,487.0380554199219
2024-10-11,494.54388427734375
2024-10-14,492.4698791503906
2024-10-15,488.766357421875
2024-10-16,492.2723693847656
2024-10-17,491.4822998046875
2024-10-18,481.606201171875
2024-10-21,485.3097229003906
2024-10-22,458.99005126953125
2024-10-23,438.54656982421875
2024-10-24,420.7696838378906
2024-10-25,404.3260192871094
2024-10-28,406.74566650390625
2024-10-29,404.7210693359375
2024-10-30,404.67169189453125
2024-10-31,405.06671142578125
2024-11-01,412.1280822753906
2024-11-04,407.5357360839844
2024-11-05,402.59771728515625
2024-11-06,405.90618896484375
2024-11-07,408.8690185546875
2024-11-08,394.59808349609375
2024-11-11,397.01776123046875
2024-11-12,397.85723876953125
2024-11-13,388.3268127441406
2024-11-14,386.894775390625
2024-11-18,385.018310546875
2024-11-19,397.3634033203125
2024-11-21,384.9195556640625
2024-11-22,383.9813232421875
2024-11-25,385.2652282714844
2024-11-26,384.4751281738281
2024-11-27,380.22845458984375
2024-11-28,382.99371337890625
2024-11-29,378.1544494628906
2024-12-02,380.32720947265625
2024-12-03,384.1788635253906
2024-12-04,385.3145751953125
2024-12-05,380.8210144042969
2024-12-06,383.2900390625
2024-12-09,382.25299072265625
2024-12-10,375.83355712890625
2024-12-11,383.5863037109375
2024-12-12,377.9075622558594
2024-12-13,382.25299072265625
2024-12-16,384.2282409667969
2024-12-17,379.9321594238281
2024-12-18,379.3889465332031
2024-12-19,375.83355712890625
2024-12-20,370.4511413574219
2024-12-23,366.500732421875
2024-12-24,367.3401794433594
2024-12-26,375.33978271484375
2024-12-27,379.8827819824219
2024-12-30,375.2904052734375
2024-12-31,375.43853759765625
2025-01-01,379.339599609375
2025-01-02,381.3147888183594
2025-01-03,380.6728515625
2025-01-06,367.9821472167969
2025-01-07,369.11785888671875
2025-01-08,366.4513244628906
2025-01-09,364.3279724121094
2025-01-10,359.78497314453125
2025-01-13,349.41510009765625
2025-01-14,352.4766845703125
2025-01-15,354.00750732421875
2025-01-16,359.58746337890625
2025-01-17,360.42694091796875
2025-01-20,366.6982116699219
2025-01-21,363.0934753417969
2025-01-22,357.1678161621094
2025-01-23,360.1800231933594
2025-01-24,354.2544250488281
2025-01-27,357.9579162597656
2025-01-28,349.6126403808594
2025-01-29,355.39013671875
2025-01-30,351.6866149902344
2025-01-31,364.8217468261719
2025-02-01,366.20440673828125
2025-02-03,362.1552429199219
2025-02-04,362.4515075683594
2025-02-05,357.31597900390625
2025-02-06,365.16741943359375
2025-02-07,361.9577331542969
2025-02-10,350.9952697753906
2025-02-11,343.68701171875
2025-02-12,334.452880859375
2025-02-13,332.1319885253906
2025-02-14,316.3302917480469
2025-02-17,301.1705627441406
2025-02-18,277.4186096191406
2025-02-19,284.1343688964844
2025-02-20,280.0357666015625
2025-02-21,275.7890625
2025-02-24,273.0731506347656
2025-02-25,267.690673828125
2025-02-27,259.1972961425781
2025-02-28,245.22265625
2025-03-03,241.97341918945312
2025-03-04,239.4550323486328
2025-03-05,251.859375
2025-03-06,253.91358947753906
2025-03-07,267.46356201171875
2025-03-10,258.1504211425781
2025-03-11,248.13607788085938
2025-03-12,242.48696899414062
2025-03-13,248.02745056152344
2025-03-17,250.86187744140625
2025-03-18,250.86187744140625
2025-03-19,266.4265441894531
2025-03-20,260.7576904296875
2025-03-21,265.27105712890625
2025-03-24,263.4834899902344
2025-03-25,261.1033630371094
2025-03-26,261.8539733886719
2025-03-27,262.4662780761719
2025-03-28,258.3578186035156
2025-04-01,262.9501647949219
2025-04-02,264.7278747558594
2025-04-03,273.27069091796875
2025-04-04,267.54254150390625
2025-04-07,260.530517578125
2025-04-08,267.3450622558594
2025-04-09,262.6045227050781
2025-04-11,269.1720886230469
2025-04-15,283.93682861328125
2025-04-16,287.294677734375
2025-04-17,294.5535888671875
2025-04-21,303.63958740234375
2025-04-22,312.182373046875
2025-04-23,309.0714111328125
2025-04-24,313.46624755859375
2025-04-25,299.5409851074219
2025-04-28,300.3804626464844
2025-04-29,301.96063232421875
2025-04-30,298.997802734375
2025-05-02,292.03521728515625
2025-05-05,299.5409851074219
2025-05-06,290.6031494140625
2025-05-07,292.4796142578125
2025-05-08,285.9613952636719
2025-05-09,284.0849304199219
2025-05-12,303.4420471191406
2025-05-13,300.6767578125
2025-05-14,308.47882080078125
2025-05-15,314.50323486328125
2025-05-16,324.6261901855469
2025-05-19,326.7001647949219
2025-05-20,318.84869384765625
2025-05-21,314.70074462890625
2025-05-22,318.65118408203125
2025-05-23,318.74993896484375
2025-05-26,318.35491943359375
2025-05-27,316.5771789550781
2025-05-28,317.66357421875
2025-05-29,312.7749328613281
2025-05-30,315.39208984375
2025-06-02,317.0710144042969
2025-06-03,320.0832214355469
2025-06-04,322.947265625
2025-06-05,322.0584411621094
2025-06-06,324.8236999511719
2025-06-09,331.1443786621094
2025-06-10,343.3413391113281
2025-06-11,342.6500244140625
2025-06-12,339.9341125488281
2025-06-13,334.8973083496094
2025-06-16,330.5518493652344
2025-06-17,325.8607177734375
2025-06-18,321.8115234375
2025-06-19,316.52783203125
2025-06-20,321.0708312988281
2025-06-23,318.1573486328125
2025-06-24,325.21875
2025-06-25,334.2059631347656
2025-06-26,333.1689758300781
2025-06-27,332.8726806640625
2025-06-30,332.181396484375
2025-07-01,341.3661193847656
2025-07-02,337.4156799316406
