Date,WESTLIFE
2023-06-09,821.2745361328125
2023-06-12,810.9307861328125
2023-06-13,829.479736328125
2023-06-14,846.8848876953125
2023-06-15,836.3424072265625
2023-06-16,822.0204467773438
2023-06-19,849.6697387695312
2023-06-20,864.4393310546875
2023-06-21,845.890380859375
2023-06-22,847.7302856445312
2023-06-23,840.22119140625
2023-06-26,846.2881469726562
2023-06-27,850.6146240234375
2023-06-28,856.7312622070312
2023-06-30,851.2113037109375
2023-07-03,840.718505859375
2023-07-04,847.8795166015625
2023-07-05,857.4772338867188
2023-07-06,859.4663696289062
2023-07-07,861.5052490234375
2023-07-10,856.6815185546875
2023-07-11,872.9429321289062
2023-07-12,879.7557983398438
2023-07-13,893.6798706054688
2023-07-14,881.1979370117188
2023-07-17,907.3554077148438
2023-07-18,893.5804443359375
2023-07-19,875.6780395507812
2023-07-20,882.6400756835938
2023-07-21,886.1708374023438
2023-07-24,880.4520263671875
2023-07-25,896.9122924804688
2023-07-26,879.905029296875
2023-07-27,893.331787109375
2023-07-28,934.407958984375
2023-07-31,931.0761108398438
2023-08-01,937.0933227539062
2023-08-02,923.4675903320312
2023-08-03,914.7649536132812
2023-08-04,924.7605590820312
2023-08-07,928.9874877929688
2023-08-08,922.84814453125
2023-08-09,916.1098022460938
2023-08-10,925.1441650390625
2023-08-11,929.0872802734375
2023-08-14,927.240478515625
2023-08-16,917.8568725585938
2023-08-17,925.4935302734375
2023-08-18,920.6021118164062
2023-08-21,914.1133422851562
2023-08-22,910.4696044921875
2023-08-23,919.9033203125
2023-08-24,898.7899169921875
2023-08-25,896.6436157226562
2023-08-28,897.2425537109375
2023-08-29,899.4887084960938
2023-08-30,936.6741333007812
2023-08-31,936.6242065429688
2023-09-01,964.0765991210938
2023-09-04,943.4623413085938
2023-09-05,971.3140258789062
2023-09-06,954.1937255859375
2023-09-07,976.2554321289062
2023-09-08,980.3483276367188
2023-09-11,967.5206298828125
2023-09-12,967.0714111328125
2023-09-13,973.9095458984375
2023-09-14,976.8045043945312
2023-09-15,983.3431396484375
2023-09-18,977.9525146484375
2023-09-20,966.123046875
2023-09-21,945.9580078125
2023-09-22,953.8942260742188
2023-09-25,977.9025268554688
2023-09-26,987.2364501953125
2023-09-27,967.5704956054688
2023-09-28,959.284912109375
2023-09-29,933.2301635742188
2023-10-03,967.021484375
2023-10-04,956.7393188476562
2023-10-05,947.3555908203125
2023-10-06,952.89599609375
2023-10-09,934.2283325195312
2023-10-10,938.3212890625
2023-10-11,926.89111328125
2023-10-12,932.9306640625
2023-10-13,933.4297485351562
2023-10-16,936.5244140625
2023-10-17,941.5158081054688
2023-10-18,930.8343505859375
2023-10-19,935.3764038085938
2023-10-20,934.4280395507812
2023-10-23,919.9531860351562
2023-10-25,897.5919799804688
2023-10-26,881.3202514648438
2023-10-27,818.8287353515625
2023-10-30,807.6480712890625
2023-10-31,792.224853515625
2023-11-01,803.9046020507812
2023-11-02,808.2471313476562
2023-11-03,818.9285278320312
2023-11-06,828.5618286132812
2023-11-07,826.8148193359375
2023-11-08,813.1884765625
2023-11-09,809.4449462890625
2023-11-10,816.98193359375
2023-11-13,823.7701416015625
2023-11-15,849.625244140625
2023-11-16,846.2311401367188
2023-11-17,870.5888061523438
2023-11-20,877.7264404296875
2023-11-21,870.2893676757812
2023-11-22,869.2910766601562
2023-11-23,869.6904296875
2023-11-24,868.1929931640625
2023-11-28,884.9638671875
2023-11-29,881.020751953125
2023-11-30,898.2408447265625
2023-12-01,892.5506591796875
2023-12-04,867.6939086914062
2023-12-05,863.1517944335938
2023-12-06,865.1483154296875
2023-12-07,862.4529418945312
2023-12-08,865.2481689453125
2023-12-11,847.47900390625
2023-12-12,842.3878173828125
2023-12-13,850.9230346679688
2023-12-14,833.7528076171875
2023-12-15,849.6751708984375
2023-12-18,830.6082153320312
2023-12-19,825.2175903320312
2023-12-20,802.9562377929688
2023-12-21,816.3330078125
2023-12-22,819.8269653320312
2023-12-26,820.6754760742188
2023-12-27,801.7084350585938
2023-12-28,817.6806640625
2023-12-29,815.4345703125
2024-01-01,817.7805786132812
2024-01-02,822.5222778320312
2024-01-03,814.5361328125
2024-01-04,815.1351318359375
2024-01-05,821.6737670898438
2024-01-08,822.3226318359375
2024-01-09,815.8339233398438
2024-01-10,814.6859130859375
2024-01-11,813.288330078125
2024-01-12,825.1177978515625
2024-01-15,839.3930053710938
2024-01-16,863.950439453125
2024-01-17,858.3101196289062
2024-01-18,845.9815673828125
2024-01-19,843.1864624023438
2024-01-23,826.2658081054688
2024-01-24,831.007568359375
2024-01-25,826.515380859375
2024-01-29,813.8373413085938
2024-01-30,814.5361328125
2024-01-31,830.0592651367188
2024-02-01,828.1624755859375
2024-02-02,845.1829833984375
2024-02-05,836.0986938476562
2024-02-06,828.5618286132812
2024-02-07,812.7891845703125
2024-02-08,794.7704467773438
2024-02-09,780.6449584960938
2024-02-12,775.603759765625
2024-02-13,812.7891845703125
2024-02-14,819.4276123046875
2024-02-15,814.7857666015625
2024-02-16,823.4207153320312
2024-02-19,815.5843505859375
2024-02-20,802.5569458007812
2024-02-21,821.3244018554688
2024-02-22,811.4414672851562
2024-02-23,792.5244140625
2024-02-26,800.2109985351562
2024-02-27,788.6809692382812
2024-02-28,748.4508666992188
2024-02-29,747.5025024414062
2024-03-01,727.537109375
2024-03-04,734.7745971679688
2024-03-05,793.8220825195312
2024-03-06,767.5177001953125
2024-03-07,758.2338256835938
2024-03-11,746.1548461914062
2024-03-12,745.2064819335938
2024-03-13,714.5596313476562
2024-03-14,738.5181274414062
2024-03-15,738.9673461914062
2024-03-18,738.9673461914062
2024-03-19,729.53369140625
2024-03-20,741.1135864257812
2024-03-21,743.4096069335938
2024-03-22,759.7811889648438
2024-03-26,754.3406982421875
2024-03-27,783.140625
2024-03-28,803.05615234375
2024-04-01,800.6102905273438
2024-04-02,802.2575073242188
2024-04-03,807.7479248046875
2024-04-04,808.4466552734375
2024-04-05,809.2952880859375
2024-04-08,820.1264038085938
2024-04-09,809.0457153320312
2024-04-10,806.4501342773438
2024-04-12,825.0180053710938
2024-04-15,827.5635375976562
2024-04-16,833.3035888671875
2024-04-18,829.8595581054688
2024-04-19,812.1403198242188
2024-04-22,815.1351318359375
2024-04-23,814.1368408203125
2024-04-24,818.0300903320312
2024-04-25,821.374267578125
2024-04-26,885.1137084960938
2024-04-29,860.3565673828125
2024-04-30,846.5306396484375
2024-05-02,829.9594116210938
2024-05-03,841.0401611328125
2024-05-06,849.72509765625
2024-05-07,883.3667602539062
2024-05-08,865.1981811523438
2024-05-09,847.5289306640625
2024-05-10,843.136474609375
2024-05-13,826.3656005859375
2024-05-14,828.6116943359375
2024-05-15,835.2003173828125
2024-05-16,838.09521484375
2024-05-17,839.193359375
2024-05-21,847.8782958984375
2024-05-22,865.3978881835938
2024-05-23,862.9521484375
2024-05-24,862.5028686523438
2024-05-27,860.5064086914062
2024-05-28,849.2259521484375
2024-05-29,834.5514526367188
2024-05-30,842.5874633789062
2024-05-31,829.0609741210938
2024-06-03,817.6806640625
2024-06-04,787.4332275390625
2024-06-05,788.830810546875
2024-06-06,811.2918090820312
2024-06-07,816.7822875976562
2024-06-10,817.9302368164062
2024-06-11,823.9698486328125
2024-06-12,817.88037109375
2024-06-13,807.7978515625
2024-06-14,803.7048950195312
2024-06-18,806.7496948242188
2024-06-19,815.4345703125
2024-06-20,818.5292358398438
2024-06-21,818.6788940429688
2024-06-24,836.847412109375
2024-06-25,878.325439453125
2024-06-26,848.6769409179688
2024-06-27,842.1382446289062
2024-06-28,838.294921875
2024-07-01,824.9180908203125
2024-07-02,826.6651000976562
2024-07-03,833.7528076171875
2024-07-04,822.023193359375
2024-07-05,852.1209106445312
2024-07-08,840.091796875
2024-07-09,834.701171875
2024-07-10,854.4169921875
2024-07-11,848.626953125
2024-07-12,852.320556640625
2024-07-15,851.7715454101562
2024-07-16,849.7749633789062
2024-07-18,849.7749633789062
2024-07-19,849.076171875
2024-07-22,836.5978393554688
2024-07-23,834.701171875
2024-07-24,855.7645874023438
2024-07-25,831.556640625
2024-07-26,832.1056518554688
2024-07-29,836.1986083984375
2024-07-30,828.9111938476562
2024-07-31,827.2640380859375
2024-08-01,812.389892578125
2024-08-02,808.9458618164062
2024-08-05,789.4796142578125
2024-08-06,785.3368530273438
2024-08-07,800.3607788085938
2024-08-08,793.322998046875
2024-08-09,798.713623046875
2024-08-12,784.4383544921875
2024-08-13,794.3212280273438
2024-08-14,794.3711547851562
2024-08-16,804.3038940429688
2024-08-19,804.2540283203125
2024-08-20,807.0491333007812
2024-08-21,813.8373413085938
2024-08-22,845.2827758789062
2024-08-23,876.4786376953125
2024-08-26,887.1102294921875
2024-08-27,863.1517944335938
2024-08-28,865.6474609375
2024-08-29,847.7784423828125
2024-08-30,821.2744750976562
2024-09-02,818.0799560546875
2024-09-03,817.9801635742188
2024-09-04,815.734130859375
2024-09-05,818.3794555664062
2024-09-06,822.5722045898438
2024-09-09,797.9649047851562
2024-09-10,798.0647583007812
2024-09-11,794.12158203125
2024-09-12,799.2626342773438
2024-09-13,851.8214111328125
2024-09-16,844.1846923828125
2024-09-17,850.1243286132812
2024-09-18,847.279296875
2024-09-19,858.6595458984375
2024-09-20,874.5819091796875
2024-09-23,873.8831787109375
2024-09-24,894.14794921875
2024-09-25,892.4010009765625
2024-09-26,875.180908203125
2024-09-27,928.8377685546875
2024-09-30,942.713623046875
2024-10-01,902.8329467773438
2024-10-03,881.0706787109375
2024-10-04,896.7933349609375
2024-10-07,881.3701782226562
2024-10-08,891.802001953125
2024-10-09,890.55419921875
2024-10-10,898.9396362304688
2024-10-11,879.7230224609375
2024-10-14,872.934814453125
2024-10-15,866.4959716796875
2024-10-16,870.4391479492188
2024-10-17,871.6370239257812
2024-10-18,867.2946166992188
2024-10-21,877.427001953125
2024-10-22,838.644287109375
2024-10-23,823.9198608398438
2024-10-24,801.0097045898438
2024-10-25,774.2061157226562
2024-10-28,745.6557006835938
2024-10-29,750.1978149414062
2024-10-30,770.3628540039062
2024-10-31,758.8827514648438
2024-11-01,775.5538330078125
2024-11-04,783.9891967773438
2024-11-05,763.524658203125
2024-11-06,775.7034912109375
2024-11-07,772.359375
2024-11-08,753.1427001953125
2024-11-11,739.2169189453125
2024-11-12,745.7555541992188
2024-11-13,725.1912841796875
2024-11-14,704.6768798828125
2024-11-18,698.687255859375
2024-11-19,721.5974731445312
2024-11-21,702.2310791015625
2024-11-22,703.878173828125
2024-11-25,716.1069946289062
2024-11-26,741.0636596679688
2024-11-27,757.3355102539062
2024-11-28,765.3715209960938
2024-11-29,756.2872314453125
2024-12-02,763.3250732421875
2024-12-03,779.0477905273438
2024-12-04,794.5209350585938
2024-12-05,794.8203735351562
2024-12-06,813.6376953125
2024-12-09,807.0491333007812
2024-12-10,799.6619873046875
2024-12-11,794.7205200195312
2024-12-12,776.6019897460938
2024-12-13,812.3399658203125
2024-12-16,794.5209350585938
2024-12-17,815.1849975585938
2024-12-18,834.7510375976562
2024-12-19,844.583984375
2024-12-20,823.620361328125
2024-12-23,821.6238403320312
2024-12-24,817.6307373046875
2024-12-26,818.4793701171875
2024-12-27,818.4293212890625
2024-12-30,815.4345703125
2024-12-31,791.0768432617188
2025-01-01,785.7361450195312
2025-01-02,786.2352294921875
2025-01-03,799.162841796875
2025-01-06,802.4072265625
2025-01-07,822.472412109375
2025-01-08,822.023193359375
2025-01-09,804.3538208007812
2025-01-10,790.1285400390625
2025-01-13,751.6453247070312
2025-01-14,732.7281494140625
2025-01-15,733.9759521484375
2025-01-16,736.4217529296875
2025-01-17,723.044921875
2025-01-20,754.64013671875
2025-01-21,745.3562622070312
2025-01-22,748.9998779296875
2025-01-23,748.7003784179688
2025-01-24,742.6110229492188
2025-01-27,727.8366088867188
2025-01-28,708.6199951171875
2025-01-29,721.4976806640625
2025-01-30,718.7025146484375
2025-01-31,724.59228515625
2025-02-01,778.299072265625
2025-02-03,824.4189453125
2025-02-04,879.0740966796875
2025-02-05,855.6148071289062
2025-02-06,868.242919921875
2025-02-07,851.5718994140625
2025-02-10,829.9594116210938
2025-02-11,787.283447265625
2025-02-12,758.9826049804688
2025-02-13,743.1600341796875
2025-02-14,723.793701171875
2025-02-17,713.2120971679688
2025-02-18,706.9728393554688
2025-02-19,734.02587890625
2025-02-20,758.6331787109375
2025-02-21,760.8792724609375
2025-02-24,725.8900756835938
2025-02-25,717.105224609375
2025-02-27,705.2258911132812
2025-02-28,681.866455078125
2025-03-03,682.6151123046875
2025-03-04,688.70458984375
2025-03-05,703.9281616210938
2025-03-06,721.1483154296875
2025-03-07,708.9694213867188
2025-03-10,698.1881713867188
2025-03-11,691.3499755859375
2025-03-12,687.4067993164062
2025-03-13,688.5548095703125
2025-03-17,685.010986328125
2025-03-18,685.010986328125
2025-03-19,723.2944946289062
2025-03-20,723.3943481445312
2025-03-21,721.0983276367188
2025-03-24,729.7832641601562
2025-03-25,713.4116821289062
2025-03-26,693.1468505859375
2025-03-27,700.3343505859375
2025-03-28,698.58740234375
2025-04-01,696.9403076171875
2025-04-02,695.193359375
2025-04-03,697.0401000976562
2025-04-04,680.0196533203125
2025-04-07,689.4033203125
2025-04-08,704.6268920898438
2025-04-09,687.8560180664062
2025-04-11,707.222412109375
2025-04-15,708.120849609375
2025-04-16,706.8729858398438
2025-04-17,708.1708374023438
2025-04-21,715.6578369140625
2025-04-22,723.7437133789062
2025-04-23,717.9038696289062
2025-04-24,722.1465454101562
2025-04-25,720.2996826171875
2025-04-28,731.1808471679688
2025-04-29,717.4546508789062
2025-04-30,669.537841796875
2025-05-02,666.6927490234375
2025-05-05,701.033203125
2025-05-06,695.4927978515625
2025-05-07,693.6959228515625
2025-05-08,673.9801635742188
2025-05-09,667.8906860351562
2025-05-12,682.4654541015625
2025-05-13,695.9420166015625
2025-05-14,695.3928833007812
2025-05-15,701.7319946289062
2025-05-16,693.2965698242188
2025-05-19,701.4324951171875
2025-05-20,697.0899658203125
2025-05-21,698.4376831054688
2025-05-22,691.9489135742188
2025-05-23,684.6116943359375
2025-05-26,685.16064453125
2025-05-27,676.3260498046875
2025-05-28,671.8338012695312
2025-05-29,671.3845825195312
2025-05-30,668.09033203125
2025-06-02,673.6307373046875
2025-06-03,664.3468627929688
2025-06-04,664.6962280273438
2025-06-05,668.4896850585938
2025-06-06,666.193603515625
2025-06-09,736.72119140625
2025-06-10,709.6182250976562
2025-06-11,704.6268920898438
2025-06-12,702.5305786132812
2025-06-13,714.8092041015625
2025-06-16,698.2879638671875
2025-06-17,692.74755859375
2025-06-18,699.685546875
2025-06-19,695.0435180664062
2025-06-20,697.7887573242188
2025-06-23,729.6834716796875
2025-06-24,735.5731811523438
2025-06-25,747.5025024414062
2025-06-26,743.8588256835938
2025-06-27,750.3475952148438
2025-06-30,743.8088989257812
2025-07-01,766.6692504882812
2025-07-02,758.4335327148438
2025-07-03,758.8827514648438
2025-07-04,755.08935546875
2025-07-07,771.6605834960938
2025-07-08,793.7222290039062
2025-07-09,806.4501342773438
2025-07-10,784.0889892578125
2025-07-11,773.0581665039062
2025-07-14,788.4813842773438
2025-07-15,787.3333740234375
2025-07-16,774.15625
2025-07-17,774.80517578125
2025-07-18,770.31298828125
2025-07-21,757.5350341796875
2025-07-22,758.8328857421875
2025-07-23,775.953125
2025-07-24,769.2647094726562
2025-07-25,766.3697509765625
2025-07-28,752.6934814453125
2025-07-29,759.481689453125
2025-07-30,749.6488037109375
2025-07-31,726.4889526367188
2025-08-01,718.2532348632812
2025-08-04,710.10888671875
2025-08-05,710.5086059570312
2025-08-06,692.3211669921875
2025-08-07,683.477294921875
2025-08-08,676.5321044921875
2025-08-11,677.7313232421875
2025-08-12,668.9873657226562
2025-08-13,668.5376586914062
2025-08-14,664.1406860351562
2025-08-18,658.3946533203125
2025-08-19,687.574462890625
2025-08-20,716.254638671875
2025-08-21,710.10888671875
2025-08-22,699.6661376953125
2025-08-25,708.1102294921875
2025-08-26,707.6605834960938
2025-08-28,721.0013427734375
2025-08-29,717.5537109375
2025-09-01,746.1839599609375
2025-09-02,738.6891479492188
2025-09-03,738.5392456054688
2025-09-04,743.6856689453125
2025-09-05,736.4906616210938
2025-09-08,748.882080078125
2025-09-09,736.590576171875
2025-09-10,749.6815185546875
2025-09-11,748.6822509765625
2025-09-12,744.7349243164062
2025-09-15,741.2373657226562
2025-09-16,755.1278076171875
2025-09-17,738.8389892578125
2025-09-18,740.2880249023438
2025-09-19,723.999267578125
2025-09-22,708.360107421875
2025-09-23,711.8076782226562
2025-09-24,700.0658569335938
2025-09-25,694.6696166992188
2025-09-26,683.327392578125
2025-09-29,696.068603515625
2025-09-30,687.124755859375
2025-10-01,681.87841796875
2025-10-03,675.3329467773438
2025-10-06,671.8853149414062
2025-10-07,683.5772094726562
2025-10-08,667.538330078125
2025-10-09,656.39599609375
2025-10-10,641.3064575195312
2025-10-13,625.71728515625
2025-10-14,605.6311645507812
2025-10-15,606.8802490234375
2025-10-16,611.227294921875
2025-10-17,599.235595703125
2025-10-20,591.1411743164062
2025-10-21,599.63525390625
2025-10-23,597.436767578125
2025-10-24,587.19384765625
2025-10-27,587.0440063476562
2025-10-28,586.7442626953125
2025-10-29,586.9440307617188
2025-10-30,600.2848510742188
2025-10-31,592.9398803710938
2025-11-03,587.7935180664062
2025-11-04,584.8455200195312
2025-11-06,584.595703125
2025-11-07,574.5526733398438
2025-11-10,560.5623168945312
2025-11-11,564.259765625
2025-11-12,550.1694946289062
2025-11-13,559.6629028320312
2025-11-14,548.5206909179688
2025-11-17,543.8738403320312
2025-11-18,542.724609375
2025-11-19,561.461669921875
2025-11-20,549.7197875976562
2025-11-21,549.6698608398438
2025-11-24,556.2152709960938
2025-11-25,562.9107055664062
2025-11-26,566.2083740234375
2025-11-27,562.7108154296875
2025-11-28,566.8079833984375
2025-12-01,574.9523315429688
2025-12-02,585.5450439453125
2025-12-03,587.4937133789062
2025-12-04,575.8018188476562
2025-12-05,558.1639404296875
2025-12-08,546.6219482421875
2025-12-09,551.1188354492188
2025-12-10,546.272216796875
2025-12-11,549.3201293945312
2025-12-12,550.2694702148438
2025-12-15,547.5712890625
2025-12-16,530.5830688476562
2025-12-17,532.7315673828125
2025-12-18,519.9903564453125
2025-12-19,519.8904418945312
2025-12-22,525.3866577148438
2025-12-23,526.935546875
2025-12-24,537.8280639648438
2025-12-26,543.17431640625
2025-12-29,541.4755249023438
2025-12-30,536.4290161132812
2025-12-31,560.16259765625
2026-01-01,538.1777954101562
2026-01-02,538.2777709960938
2026-01-05,547.2715454101562
2026-01-06,534.130615234375
2026-01-07,525.0868530273438
2026-01-08,523.7377319335938
2026-01-09,502.2526550292969
2026-01-12,499.6544494628906
2026-01-13,510.3970031738281
2026-01-14,496.1069030761719
2026-01-16,487.1630859375
2026-01-19,480.8674621582031
2026-01-20,488.06243896484375
2026-01-21,503.251953125
2026-01-22,492.45941162109375
2026-01-23,490.86053466796875
2026-01-27,498.0055847167969
2026-01-28,493.9583740234375
2026-01-29,482.46630859375
2026-01-30,492.8091735839844
2026-02-02,479.4683837890625
2026-02-03,483.5655517578125
2026-02-04,476.3205871582031
2026-02-05,534.8301391601562
2026-02-06,541.875244140625
2026-02-09,522.288818359375
2026-02-10,538.0279541015625
2026-02-11,543.9737548828125
2026-02-12,539.3270263671875
2026-02-13,521.4393920898438
2026-02-16,514.4442138671875
2026-02-17,523.7877807617188
2026-02-18,515.4934692382812
2026-02-19,509.4976501464844
2026-02-20,507.3990783691406
2026-02-23,504.25128173828125
2026-02-24,492.5093994140625
2026-02-25,500.3539733886719
2026-02-26,500.4538879394531
2026-02-27,494.50799560546875
2026-03-02,494.00836181640625
2026-03-04,475.3712463378906
2026-03-05,477.5697021484375
2026-03-06,490.6606750488281
2026-03-09,468.725830078125
2026-03-10,473.4225769042969
2026-03-11,476.8702087402344
2026-03-12,460.7313537597656
2026-03-13,459.1324768066406
2026-03-16,434.2496643066406
2026-03-17,436.6979675292969
2026-03-18,439.1962585449219
2026-03-19,430.7520751953125
2026-03-20,437.2475891113281
2026-03-23,416.5619201660156
2026-03-24,424.50640869140625
2026-03-25,436.14837646484375
2026-03-27,442.09423828125
2026-03-30,480.96734619140625
2026-04-01,461.0311584472656
2026-04-02,459.63214111328125
2026-04-06,455.6348876953125
2026-04-07,446.89093017578125
2026-04-08,458.53289794921875
2026-04-09,456.3843688964844
2026-04-10,466.0277099609375
2026-04-13,457.9832458496094
2026-04-15,469.42535400390625
2026-04-16,466.4773864746094
2026-04-17,464.0290832519531
2026-04-20,456.7840881347656
2026-04-21,479.21856689453125
2026-04-22,484.1651611328125
2026-04-23,480.96734619140625
2026-04-24,462.43017578125
2026-04-27,468.97564697265625
2026-04-28,478.0194091796875
2026-04-29,480.8674621582031
2026-04-30,475.5211486816406
2026-05-01,475.5211486816406
2026-05-04,480.8674621582031
2026-05-05,486.76336669921875
2026-05-06,494.1082763671875
2026-05-07,500.6037902832031
2026-05-08,504.8508605957031
2026-05-11,500.903564453125
2026-05-12,506.4997253417969
2026-05-13,486.4136047363281
2026-05-14,467.37677001953125
2026-05-15,472.87298583984375
2026-05-18,466.5773010253906
2026-05-19,466.0776672363281
2026-05-20,467.8764343261719
2026-05-21,467.7764892578125
2026-05-22,471.0242614746094
2026-05-25,466.67724609375
2026-05-26,468.3760986328125
2026-05-27,468.97564697265625
2026-05-28,468.97564697265625
2026-05-29,449.58905029296875
2026-06-01,429.0032958984375
2026-06-02,419.5598449707031
2026-06-03,428.8533935546875
2026-06-04,438.19696044921875
2026-06-05,443.89300537109375
2026-06-08,431.8013610839844
2026-06-09,437.0477600097656
2026-06-10,429.1032409667969
2026-06-11,438.24688720703125
2026-06-12,445.5418701171875
2026-06-15,473.07281494140625
2026-06-16,459.4322509765625
2026-06-17,457.1838073730469
2026-06-18,463.92913818359375
2026-06-19,466.7771911621094
2026-06-22,486.4136047363281
2026-06-23,485.21441650390625
2026-06-24,480.9173889160156
2026-06-25,485.9638977050781
2026-06-26,485.9638977050781
2026-06-29,471.3740234375
2026-06-30,488.5621032714844
2026-07-01,502.35260009765625
2026-07-02,507.1492614746094
2026-07-03,507.44903564453125
2026-07-06,503.00213623046875
2026-07-07,507.44903564453125
2026-07-08,503.3518981933594
2026-07-09,497.1561584472656
2026-07-10,507.24920654296875
2026-07-13,498.90496826171875
2026-07-14,481.8167724609375
2026-07-15,475.3212585449219
2026-07-16,472.7230529785156
2026-07-17,458.78271484375
2026-07-20,449.7889404296875
2026-07-21,512.1957397460938
2026-07-22,500.3539733886719
2026-07-23,477.46978759765625
2026-07-24,458.8326721191406
2026-07-27,464.1789855957031
2026-07-28,466.4773864746094
2026-07-29,488.7120056152344
2026-07-30,486.61346435546875
2026-07-31,506.7495422363281
2026-08-03,530.8328857421875
2026-08-04,542.175048828125
2026-08-05,586.5942993164062
2026-08-06,578.3500366210938
2026-08-07,594.8499755859375
2026-08-10,586.1500244140625
2026-08-11,583.4500122070312
2026-08-12,594.7000122070312
2026-08-13,588.75
2026-08-14,582.9000244140625
2026-08-17,579.5999755859375
2026-08-18,587.75
2026-08-19,574.4500122070312
2026-08-20,594.5
2026-08-21,588.1500244140625
2026-08-24,584.5999755859375
2026-08-25,576.5
2026-08-26,566.2000122070312
2026-08-27,563.25
2026-08-28,555.75
2026-08-31,571.2000122070312
2026-09-01,553.9000244140625
2026-09-02,547.5499877929688
2026-09-03,540.5499877929688
2026-09-04,530.5999755859375
2026-09-07,533.0499877929688
2026-09-08,538.25
2026-09-09,561.5
2026-09-10,561.9500122070312
2026-09-11,569.5999755859375
2026-09-14,569.5999755859375
2026-09-15,556.0999755859375
2026-09-16,550.4500122070312
2026-09-17,549.0499877929688
2026-09-18,564.4000244140625
2026-09-21,561.2000122070312
