year,K,excl,disp,excl_names,norm,blk
2015,19,-0.050384804708950424,0.09339565313548483,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY HEALTHCARE|NIFTY METAL|NIFTY PSU BANK,-0.5394769779687656,2015-19
2015,19,-0.04621832233917982,0.07030885219932914,NIFTY BANK|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY IT|NIFTY PSU BANK|NIFTY REALTY,-0.6573613548426099,2015-19
2015,19,0.039934621180508466,0.08220411330790821,NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY HEALTHCARE|NIFTY IT|NIFTY METAL|NIFTY REALTY,0.4857983326324216,2015-19
2015,19,-0.028155453326678775,0.08248631127144196,NIFTY AUTO|NIFTY BANK|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY PSU BANK,-0.34133485778053735,2015-19
2016,19,-0.01928275914073244,0.0976972758535056,NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.1973725364630065,2015-19
2016,19,0.02874815455916957,0.1442024638761924,NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY POWER|NIFTY REALTY,0.19935966270210065,2015-19
2016,19,-0.048140810003645944,0.10784002060681601,NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY TELECOMMUNICATIONS,-0.446409503009713,2015-19
2016,19,-0.04439678481675637,0.12441063884141641,NIFTY AUTO|NIFTY FMCG|NIFTY IT|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,-0.3568568189200283,2015-19
2016,19,-0.01103983462237125,0.11701690036170255,NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY HEALTHCARE|NIFTY METAL|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS,-0.09434393312629892,2015-19
2016,19,-0.03539298558356079,0.11643832054066118,NIFTY AUTO|NIFTY BANK|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA|NIFTY TELECOMMUNICATIONS,-0.30396338094898306,2015-19
2016,19,-0.0023806088736984554,0.09549814229200049,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY FMCG|NIFTY IT|NIFTY POWER|NIFTY TELECOMMUNICATIONS,-0.024928326526178612,2015-19
2016,19,-0.030681313104587004,0.073583024917005,NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.4169618351405471,2015-19
2016,19,0.04915877023966412,0.07314737490119322,NIFTY BANK|NIFTY FMCG|NIFTY IT|NIFTY METAL|NIFTY POWER|NIFTY TELECOMMUNICATIONS,0.6720510518124173,2015-19
2016,19,-0.026579632459566432,0.06345806971651506,NIFTY AUTO|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA,-0.4188534662069786,2015-19
2016,19,0.09121966530431896,0.10148997381612697,NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY NBFC|NIFTY REALTY,0.8988046983792203,2015-19
2016,19,-0.04730874318214098,0.15415012350051666,NIFTY CEMENT|NIFTY HEALTHCARE|NIFTY METAL|NIFTY NBFC|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,-0.3069004559181065,2015-19
2017,19,0.03344558395595071,0.1234601308995632,NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY OIL & GAS|NIFTY REALTY,0.270901899360201,2015-19
2017,19,-0.013263482793039039,0.1178116530046975,NIFTY AUTO|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK,-0.11258209569905776,2015-19
2017,19,-0.030970186601458196,0.08371554637551343,NIFTY AUTO|NIFTY HEALTHCARE|NIFTY IT|NIFTY METAL|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS,-0.36994546344520896,2015-19
2017,19,-0.01060198668133087,0.09285627931809771,NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY METAL|NIFTY POWER|NIFTY TELECOMMUNICATIONS,-0.11417630298336258,2015-19
2017,19,-0.0459455131234314,0.08870817428217168,NIFTY CAPITAL GOODS|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY,-0.5179400150575008,2015-19
2017,19,-0.014388401886785779,0.09017042406643418,NIFTY AUTO|NIFTY CEMENT|NIFTY IT|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY PSU BANK,-0.15956897215194357,2015-19
2017,19,0.018890816027211033,0.08036901476665832,NIFTY AUTO|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE,0.2350509842886369,2015-19
2017,19,-0.02049909645151442,0.08554028415142627,NIFTY AUTO|NIFTY BANK|NIFTY CONSTRUCTION|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY PSU BANK,-0.23964260412352892,2015-19
2017,19,-0.003194308459384639,0.06207264886404202,NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY,-0.05146080468357563,2015-19
2017,19,0.06109482989304093,0.090695605727096,NIFTY AUTO|NIFTY BANK|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT|NIFTY NBFC,0.6736250274007309,2015-19
2017,19,-0.004321740602472273,0.0849064717551554,NIFTY CEMENT|NIFTY HEALTHCARE|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS,-0.05090001401700999,2015-19
2017,19,0.01201614333683384,0.0877940561113052,NIFTY BANK|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY PSU BANK,0.13686739022058383,2015-19
2018,19,0.000780269731110598,0.08029301473988407,NIFTY AUTO|NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY NBFC|NIFTY POWER|NIFTY TELECOMMUNICATIONS,0.009717778484695674,2015-19
2018,19,-0.013667261108516496,0.09369804467617296,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY MEDIA|NIFTY PSU BANK,-0.1458649554081039,2015-19
2018,19,-0.014934287922627599,0.10095703901125516,NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY HEALTHCARE|NIFTY METAL|NIFTY OIL & GAS|NIFTY REALTY,-0.1479271586101357,2015-19
2018,19,-0.008154498292341272,0.10653381419947411,NIFTY CAPITAL GOODS|NIFTY CONSUMER DURABLES|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,-0.07654375611740301,2015-19
2018,19,-0.018856940037070242,0.10611334680039781,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY REALTY,-0.17770563841078987,2015-19
2018,19,0.008608789895682695,0.07623185918032643,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY,0.11292902978161147,2015-19
2018,19,-0.013756305899239077,0.0571308897305203,NIFTY AUTO|NIFTY CHEMICALS|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY METAL|NIFTY REALTY,-0.24078578093437644,2015-19
2018,19,-0.02215652090865471,0.05023302568112308,NIFTY AUTO|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY MEDIA|NIFTY NBFC|NIFTY OIL & GAS|NIFTY REALTY,-0.4410747831377564,2015-19
2018,19,0.006283343283173555,0.08448783846238381,NIFTY AUTO|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY,0.07436979567149257,2015-19
2018,19,-0.009333916404505788,0.08166599868190932,NIFTY AUTO|NIFTY CEMENT|NIFTY FMCG|NIFTY IT|NIFTY METAL|NIFTY OIL & GAS,-0.11429378878793335,2015-19
2018,19,-0.024656151377825564,0.07617837478234653,NIFTY HEALTHCARE|NIFTY IT|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,-0.32366339460866717,2015-19
2018,19,-0.029529476388328795,0.08250091383088988,NIFTY AUTO|NIFTY CHEMICALS|NIFTY HEALTHCARE|NIFTY IT|NIFTY METAL|NIFTY TELECOMMUNICATIONS,-0.3579290824445681,2015-19
2019,19,0.020582340096855545,0.08851516257727526,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY NBFC,0.23252897579990103,2015-19
2019,19,0.033484723020541445,0.0985369992756384,NIFTY BANK|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY HEALTHCARE|NIFTY POWER|NIFTY PSU BANK,0.3398187814393895,2015-19
2019,19,-0.025532371500424974,0.08315688025993145,NIFTY AUTO|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA|NIFTY TELECOMMUNICATIONS,-0.30703859284542645,2015-19
2019,19,0.018727666648056838,0.07449416868609075,NIFTY CONSTRUCTION|NIFTY NBFC|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,0.25139775338621356,2015-19
2019,19,-0.012279079277969479,0.08674320937180281,NIFTY AUTO|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY METAL|NIFTY TELECOMMUNICATIONS,-0.1415566632465524,2015-19
2019,19,0.0013324916605157444,0.08327905415458489,NIFTY AUTO|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS,0.016000321738072774,2015-19
2019,19,0.02877345926259345,0.07449455148931243,NIFTY AUTO|NIFTY CONSUMER DURABLES|NIFTY METAL|NIFTY NBFC|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,0.38624917779015716,2015-19
2019,19,0.02113450487121295,0.07581216939970331,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY METAL|NIFTY PSU BANK,0.2787745692882871,2015-19
2019,19,0.023738367400491133,0.06612967885447897,NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY,0.3589669239544981,2015-19
2019,19,0.024110205733844186,0.10077643939276139,NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY TELECOMMUNICATIONS,0.23924446903584473,2015-19
2019,19,0.09993646251751175,0.14891221947499422,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT,0.6711098852051787,2015-19
2019,19,0.00909177696609359,0.15848674061283288,NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,0.05736616786324027,2015-19
2020,19,-0.028444795127048266,0.15518456896712865,NIFTY AUTO|NIFTY BANK|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK,-0.18329654369870674,2020-26
2020,19,-0.0545818512745771,0.16454201270377003,NIFTY AUTO|NIFTY CONSTRUCTION|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY,-0.3317198469721071,2020-26
2020,19,-0.009530680535333716,0.16023963386101917,NIFTY AUTO|NIFTY BANK|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY NBFC|NIFTY REALTY,-0.0594776729432618,2020-26
2020,19,-0.08374754022909642,0.13087147119126633,NIFTY BANK|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY,-0.6399220507477973,2020-26
2020,19,-0.004292298317711431,0.09950834299085441,NIFTY BANK|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY NBFC|NIFTY PSU BANK|NIFTY REALTY,-0.04313505972163486,2020-26
2020,19,0.07740973145849517,0.11509554588467577,NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY METAL,0.6725693063401316,2020-26
2020,19,0.035443892645753504,0.10711078222391154,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,0.3309087274860828,2020-26
2020,19,-0.027945925525556786,0.1188838280920358,NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY OIL & GAS,-0.23506919295971865,2020-26
2020,19,0.15525637788182292,0.19745479928138976,NIFTY BANK|NIFTY METAL|NIFTY NBFC|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,0.7862881958142202,2020-26
2020,19,-0.10629364461372376,0.19365703832356004,NIFTY AUTO|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY PSU BANK,-0.5488757110708753,2020-26
2020,19,-0.05676359305683929,0.12708756670032864,NIFTY CHEMICALS|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA|NIFTY OIL & GAS,-0.44664946013709855,2020-26
2020,19,0.03012733458890166,0.17580807150875863,NIFTY AUTO|NIFTY CEMENT|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER|NIFTY TELECOMMUNICATIONS,0.17136491135107376,2020-26
2021,19,0.03888218691397144,0.20113868934228463,NIFTY CHEMICALS|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY METAL|NIFTY OIL & GAS|NIFTY REALTY,0.19331033249304058,2020-26
2021,19,-0.030573055627688372,0.11170677283481414,NIFTY AUTO|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA,-0.27369025934441893,2020-26
2021,19,-0.050142674905556066,0.1029742085890037,NIFTY AUTO|NIFTY BANK|NIFTY MEDIA|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.4869440182413856,2020-26
2021,19,-0.022307385282508033,0.0894926822476946,NIFTY AUTO|NIFTY BANK|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY PSU BANK|NIFTY REALTY,-0.24926490884211583,2020-26
2021,19,0.006038330830924819,0.13931130541170422,NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY NBFC|NIFTY TELECOMMUNICATIONS,0.04334415511418723,2020-26
2021,19,-0.033149068858679964,0.13233015146782406,NIFTY AUTO|NIFTY BANK|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER,-0.2505027651747238,2020-26
2021,19,-0.0234153838237611,0.1183219543423542,NIFTY AUTO|NIFTY BANK|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY FMCG|NIFTY OIL & GAS|NIFTY PSU BANK,-0.19789551274660946,2020-26
2021,19,0.09450888470264042,0.12385741855334922,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,0.7630458135370592,2020-26
2021,19,-0.035236741798450384,0.07659004560960653,NIFTY BANK|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY METAL|NIFTY NBFC,-0.4600694714043977,2020-26
2021,19,0.009582081101709354,0.07376462051398114,NIFTY CHEMICALS|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,0.1299007713310637,2020-26
2021,19,0.018260360649907017,0.0922215255277805,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY METAL|NIFTY NBFC|NIFTY PSU BANK,0.1980054064970583,2020-26
2021,19,0.021055189803847834,0.08855163402535197,NIFTY BANK|NIFTY MEDIA|NIFTY NBFC|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY REALTY,0.2377730240169235,2020-26
2022,19,-0.020527455901792495,0.06941525961190037,NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY TELECOMMUNICATIONS,-0.29571964459343925,2020-26
2022,19,-0.023274646948218448,0.08765760509095089,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY PSU BANK|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.26551771433943894,2020-26
2022,19,0.07710783580677115,0.10233905648879246,NIFTY AUTO|NIFTY BANK|NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY POWER,0.7534546286853399,2020-26
2022,19,-0.029699449471901906,0.08570723423053664,NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY IT|NIFTY MEDIA|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.34652208461208617,2020-26
2022,19,0.0030807839863373626,0.06163967708870437,NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY METAL|NIFTY NBFC|NIFTY POWER|NIFTY REALTY,0.04998053415990274,2020-26
2022,19,0.050316410121475065,0.11441197660932029,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY MEDIA|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK,0.43978271866842444,2020-26
2022,19,-0.075607957628967,0.1367279657731183,NIFTY AUTO|NIFTY HEALTHCARE|NIFTY IT|NIFTY OIL & GAS|NIFTY POWER|NIFTY TELECOMMUNICATIONS,-0.5529809296982321,2020-26
2022,19,-0.05020588906391929,0.12328394791385013,NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY REALTY,-0.4072378433160072,2020-26
2022,19,-0.013172202139649277,0.12265907746237421,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY OIL & GAS|NIFTY POWER|NIFTY REALTY,-0.10738872664104182,2020-26
2022,19,-0.025819823223835903,0.10043302387542528,NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY MEDIA|NIFTY NBFC,-0.2570849928392298,2020-26
2022,19,-0.003618708672880916,0.07062101613844671,NIFTY AUTO|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY HEALTHCARE|NIFTY NBFC|NIFTY POWER,-0.05124124334017985,2020-26
2022,19,-0.050366785533373225,0.09738969683133582,NIFTY CEMENT|NIFTY IT|NIFTY MEDIA|NIFTY POWER|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.5171674948388109,2020-26
2023,19,-0.028329262024140642,0.09298763978196767,NIFTY CEMENT|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,-0.3046562111971607,2020-26
2023,19,-0.006491245066284003,0.0914135055814898,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY MEDIA|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK,-0.0710096940817726,2020-26
2023,19,0.052637077609665815,0.1032268097036552,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY IT|NIFTY MEDIA|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,0.5099167334607839,2020-26
2023,19,-0.003703072963877424,0.10853696126547493,NIFTY CEMENT|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT|NIFTY MEDIA|NIFTY POWER,-0.0341180821786592,2020-26
2023,19,0.012526018398883834,0.10488076382526484,NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY METAL|NIFTY OIL & GAS|NIFTY POWER|NIFTY PSU BANK,0.11943103713234425,2020-26
2023,19,-0.0012371844145305604,0.10034413389355075,NIFTY CEMENT|NIFTY CHEMICALS|NIFTY IT|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY PSU BANK,-0.01232941445130233,2020-26
2023,19,-0.05503664889232912,0.08467980770201189,NIFTY BANK|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT,-0.6499382838232581,2020-26
2023,19,-0.02008001640414332,0.12961841642186228,NIFTY BANK|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY OIL & GAS|NIFTY PSU BANK,-0.15491638424890133,2020-26
2023,19,-0.11081270193819158,0.16914526535892735,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY MEDIA,-0.6551333358521524,2020-26
2023,19,0.06077564890090257,0.18411406958390572,NIFTY CHEMICALS|NIFTY HEALTHCARE|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,0.3300977977308001,2020-26
2023,19,-0.0880247145347469,0.15944133080024844,NIFTY BANK|NIFTY FMCG|NIFTY MEDIA|NIFTY NBFC|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,-0.5520821614630536,2020-26
2023,19,-0.024950794849586937,0.13485879700448844,NIFTY AUTO|NIFTY CAPITAL GOODS|NIFTY CONSUMER DURABLES|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY NBFC,-0.18501421786193534,2020-26
2024,19,-0.04002798127226165,0.11486263266426473,NIFTY BANK|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY MEDIA|NIFTY METAL,-0.3484856680001457,2020-26
2024,19,-0.016640658966878292,0.10767079373066224,NIFTY BANK|NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY MEDIA|NIFTY POWER,-0.1545512797881363,2020-26
2024,19,0.0012668202056869322,0.07838906078302085,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY IT|NIFTY MEDIA|NIFTY OIL & GAS|NIFTY REALTY,0.01616067590340777,2020-26
2024,19,0.03859695834937868,0.08734973365211396,NIFTY BANK|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY IT|NIFTY OIL & GAS,0.44186692661362903,2020-26
2024,19,0.042557616710237355,0.09382944197543998,NIFTY CEMENT|NIFTY CHEMICALS|NIFTY HEALTHCARE|NIFTY IT|NIFTY NBFC|NIFTY PSU BANK,0.45356357039165685,2020-26
2024,19,0.0296961714489134,0.07427350033260646,NIFTY FMCG|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK,0.3998218922755768,2020-26
2024,19,0.03380822433466229,0.07374090849453908,NIFTY BANK|NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY METAL|NIFTY NBFC|NIFTY REALTY,0.45847311926142015,2020-26
2024,19,-0.015301804700182229,0.06808578642920418,NIFTY CAPITAL GOODS|NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY POWER|NIFTY PSU BANK|NIFTY REALTY,-0.22474301176051031,2020-26
2024,19,0.013437641152023441,0.07264171422599086,NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSTRUCTION|NIFTY IT|NIFTY OIL & GAS|NIFTY PSU BANK|NIFTY TELECOMMUNICATIONS,0.1849851878525124,2020-26
2024,19,0.026926589877912965,0.06739091699993345,NIFTY AUTO|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY NBFC|NIFTY OIL & GAS|NIFTY TELECOMMUNICATIONS,0.3995581463587972,2020-26
2024,19,0.049308596459058135,0.08736902688160846,NIFTY CHEMICALS|NIFTY FMCG|NIFTY METAL|NIFTY NBFC|NIFTY OIL & GAS|NIFTY POWER,0.5643715881816442,2020-26
2024,19,0.008700691793610653,0.08465561229532001,NIFTY CAPITAL GOODS|NIFTY CHEMICALS|NIFTY MEDIA|NIFTY METAL|NIFTY POWER|NIFTY PSU BANK,0.10277749528594043,2020-26
2025,19,-0.007509377985622702,0.0688869115569946,NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY CONSUMER DURABLES|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY REALTY,-0.1090102287342307,2020-26
2025,19,0.01638101330772433,0.07949273971762898,NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY IT|NIFTY MEDIA|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,0.20606930099418297,2020-26
2025,19,-0.011540292900503355,0.05170922754758356,NIFTY AUTO|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT|NIFTY MEDIA|NIFTY TELECOMMUNICATIONS,-0.22317666396938177,2020-26
2025,19,0.0009939286682542764,0.06840649116288257,NIFTY CONSTRUCTION|NIFTY IT|NIFTY MEDIA|NIFTY METAL|NIFTY NBFC|NIFTY POWER,0.01452974200778161,2020-26
2025,19,0.006234307080069507,0.06176825874071581,NIFTY BANK|NIFTY CEMENT|NIFTY FMCG|NIFTY HEALTHCARE|NIFTY OIL & GAS|NIFTY POWER,0.10093059456701241,2020-26
2025,19,-0.024343993219724747,0.08172984945188598,NIFTY CAPITAL GOODS|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY MEDIA|NIFTY PSU BANK|NIFTY REALTY,-0.297859269079603,2020-26
2025,19,0.002773443154957303,0.10159104754481266,NIFTY CONSTRUCTION|NIFTY IT|NIFTY MEDIA|NIFTY NBFC|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,0.027300074386317496,2020-26
2025,19,-0.018957243151024445,0.11419649338357805,NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY OIL & GAS|NIFTY POWER|NIFTY REALTY|NIFTY TELECOMMUNICATIONS,-0.1660054752062166,2020-26
2025,19,-0.05276459846210072,0.08718796268758552,NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSUMER DURABLES|NIFTY FMCG|NIFTY IT|NIFTY MEDIA,-0.6051821471178124,2020-26
2025,19,-0.05577042964211901,0.0906684387663122,NIFTY AUTO|NIFTY CEMENT|NIFTY CHEMICALS|NIFTY CONSTRUCTION|NIFTY FMCG|NIFTY MEDIA,-0.6151030104958692,2020-26
2025,19,0.030679785706556762,0.09063338943320039,NIFTY CEMENT|NIFTY CONSTRUCTION|NIFTY MEDIA|NIFTY METAL|NIFTY POWER|NIFTY REALTY,0.33850423004613234,2020-26
2025,19,0.02187604092841411,0.11552738519519513,NIFTY CAPITAL GOODS|NIFTY COMMERCIAL & TRANSPORT SERVICES|NIFTY CONSUMER DURABLES|NIFTY HEALTHCARE|NIFTY MEDIA|NIFTY REALTY,0.18935805472834288,2020-26
