trade_id,entry_date,symbol,company,sector,filing_timestamp,event_day,entry_price,exit_date,exit_price,holding_sessions,sue,sue_quintile,gross_return,cost,net_return,nifty500_return,excess_vs_nifty500,excess_vs_event_universe_60d,period,result
T0183,2023-02-07,PGHL,Procter & Gamble Health Limited,Pharma,2023-02-06 13:30:00,2023-02-06,4117.598649146163,2023-05-10,4195.326171875,60,1.4837907204066825,5,0.0188769060202007,0.00585,0.0130269060202007,0.0378366952530497,-0.018959789232849,-0.0404177499996533,Discovery,Win
T0184,2023-02-07,INDIGO,InterGlobe Aviation Limited,Services,2023-02-03 17:19:00,2023-02-06,2066.5077645191736,2023-05-10,2219.8984375,60,1.311213467365259,5,0.0742270005535239,0.00585,0.0683770005535239,0.0378366952530497,0.0363903053004741,0.0149323445336698,Discovery,Win
T0185,2023-02-08,JKPAPER,JK Paper Limited,Paper,2023-02-07 15:23:00,2023-02-07,372.08757706880806,2023-05-11,358.2782897949219,60,2.190663385131105,5,-0.0371130027577688,0.00585,-0.0429630027577688,0.0303261180572653,-0.0674391208150342,-0.0964076587776229,Discovery,Loss
T0186,2023-02-09,RCF,Rashtriya Chemicals and Fertilizers Limited,Fertilisers & Pesticides,2023-02-07 18:58:00,2023-02-08,105.3783356726499,2023-05-12,100.71266174316406,60,1.620422779519397,5,-0.0442754566173773,0.00585,-0.0501254566173773,0.0297569543782143,-0.0740324109955916,-0.1035701126372314,Discovery,Loss
T0187,2023-02-10,GSFC,Gujarat State Fertilizers & Chemicals Limited,Fertilisers & Pesticides,2023-02-08 16:34:00,2023-02-09,112.2379387181441,2023-05-15,151.91090393066406,60,3.1087035174559934,5,0.3534719691542816,0.00585,0.3476219691542815,0.0355524329292047,0.3179195362250768,0.2941773131344275,Discovery,Win
T0188,2023-04-17,TCS,Tata Consultancy Services Limited,IT,2023-04-13 12:43:00,2023-04-13,2828.2718003586724,2023-07-12,2963.674072265625,60,2.486290463823584,5,0.0478745613804802,0.00585,0.0420245613804802,0.1165267741524258,-0.0686522127719455,-0.1073247384823108,Discovery,Win
T0189,2023-04-20,JUSTDIAL,Just Dial Limited,IT,2023-04-18 19:42:00,2023-04-19,661.9500122070312,2023-07-17,798.1500244140625,60,1.4223429964261696,5,0.2057557363779205,0.00585,0.1999057363779205,0.1352667081602099,0.0704890282177106,0.0505564365151294,Discovery,Win
T0190,2023-04-25,RELIANCE,Reliance Industries Limited,Oil & Gas,2023-04-21 19:57:00,2023-04-24,1075.1000833366595,2023-07-20,1289.7606201171875,60,2.298620772704773,5,0.1996656312352909,0.00585,0.1938156312352909,0.13953542796392,0.0601302032713708,0.0444663313724997,Discovery,Win
T0191,2023-04-28,KPITTECH,KPIT Technologies Limited,IT,2023-04-26 18:11:00,2023-04-27,910.2596325600992,2023-07-25,1031.952880859375,60,3.140501856706412,5,0.1336907009234433,0.00585,0.1278407009234433,0.1102102230355037,0.0234804778879396,-0.0215085989393477,Discovery,Win
T0192,2023-05-02,HINDUNILVR,Hindustan Unilever Limited,Consumer Goods,2023-04-28 09:25:00,2023-04-28,2315.971855388902,2023-07-26,2440.211181640625,60,1.5747909479846574,5,0.0536445751543299,0.00585,0.0477945751543299,0.1094227407153243,-0.0557781655609943,-0.1172161651276392,Discovery,Win
T0193,2023-05-03,ADANIGREEN,Adani Green Energy Limited,Power,2023-05-02 10:57:00,2023-05-02,972.0,2023-07-27,1119.199951171875,60,6.066460575835886,5,0.1514402789834104,0.00585,0.1455902789834104,0.1075384252834439,0.0439018536999664,-0.0194204612985587,Discovery,Win
T0194,2023-05-05,KEI,KEI Industries Limited,Industrial Manufacturing,2023-05-03 18:13:00,2023-05-04,1906.8925390805568,2023-07-31,2421.72998046875,60,3.4707038233167222,5,0.269987653125137,0.00585,0.264137653125137,0.1165290013482911,0.1534586517768459,0.0991269128431678,Discovery,Win
T0195,2023-05-05,ABB,ABB India Limited,Industrial Manufacturing,2023-05-03 22:49:00,2023-05-04,3545.127885410122,2023-07-31,4418.35693359375,60,2.807363472574424,5,0.2463180670512279,0.00585,0.2404680670512279,0.1165290013482911,0.1297890657029368,0.0754573267692587,Discovery,Win
T0196,2023-05-05,JYOTHYLAB,Jyothy Labs Limited,Consumer Goods,2023-05-04 11:15:00,2023-05-04,186.3852548284393,2023-07-31,300.9908752441406,60,1.3322678980452358,5,0.6148856599262187,0.00585,0.6090356599262187,0.1165290013482911,0.4983566585779275,0.4440249196442495,Discovery,Win
T0197,2023-05-08,BLUESTARCO,Blue Star Limited,Consumer Goods,2023-05-04 18:58:00,2023-05-05,709.0397968921628,2023-08-01,773.3866577148438,60,6.660131009658647,5,0.0907521144859904,0.00585,0.0849021144859904,0.1052725398811182,-0.0145204253951278,-0.0801086257959787,Discovery,Win
T0198,2023-05-08,TATAPOWER,Tata Power Company Limited,Power,2023-05-04 18:37:00,2023-05-05,196.341041242618,2023-08-01,240.3605499267578,60,1.7747691570988804,5,0.2241992219535244,0.00585,0.2183492219535245,0.1052725398811182,0.1189266820724062,0.0533384816715553,Discovery,Win
T0199,2023-05-09,MARICO,Marico Limited,Consumer Goods,2023-05-05 17:58:00,2023-05-08,511.18658067860537,2023-08-02,541.7999877929688,60,2.22168487935102,5,0.0598869537493018,0.00585,0.0540369537493018,0.0932745807556125,-0.0333876270063107,-0.1109737865326673,Discovery,Win
T0200,2023-05-11,CARBORUNIV,Carborundum Universal Limited,Industrial Manufacturing,2023-05-09 16:16:00,2023-05-10,1103.6860519489917,2023-08-04,1245.221435546875,60,3.283535131076324,5,0.1282388079000789,0.00585,0.1223888079000789,0.0908386371782576,0.0374001707218212,-0.0426219323818902,Discovery,Win
T0201,2023-05-11,POLYMED,Poly Medicure Limited,Pharma,2023-05-10 10:48:00,2023-05-10,967.8031511277228,2023-08-04,1262.4036865234375,60,2.5408850000843155,5,0.3044012979834116,0.00585,0.2985512979834116,0.0908386371782576,0.2135626608051539,0.1335405577014424,Discovery,Win
T0202,2023-05-11,SCI,Shipping Corporation Of India Limited,Services,2023-05-10 13:03:00,2023-05-10,94.76885915999134,2023-08-04,96.55164337158205,60,1.9426459142177783,5,0.0188119201538656,0.00585,0.0129619201538656,0.0908386371782576,-0.072026717024392,-0.1520488201281035,Discovery,Win
T0203,2023-05-11,APOLLOTYRE,Apollo Tyres Limited,Automobile,2023-05-10 14:48:00,2023-05-10,355.21557642506536,2023-08-04,422.38330078125,60,1.876197655544957,5,0.1890900309951753,0.00585,0.1832400309951753,0.0908386371782576,0.0982513938169176,0.0182292907132061,Discovery,Win
T0204,2023-05-12,PGHH,Procter & Gamble Hygiene and Health Care Limited,Consumer Goods,2023-05-10 18:15:00,2023-05-11,13085.813122364169,2023-08-07,14718.0537109375,60,2.515438630031445,5,0.1247336006796373,0.00585,0.1188836006796373,0.0955589942722752,0.0291746064073621,-0.0461271396023318,Discovery,Win
T0205,2023-05-12,DRREDDY,Dr. Reddy's Laboratories Limited,Pharma,2023-05-10 19:38:00,2023-05-11,885.3616180234287,2023-08-07,1105.44482421875,60,1.8605806925393813,5,0.2485800171535077,0.00585,0.2427300171535077,0.0955589942722752,0.1530210228812325,0.0777192768715385,Discovery,Win
T0206,2023-05-12,CERA,Cera Sanitaryware Limited,Construction,2023-05-10 18:37:00,2023-05-11,6611.991698045811,2023-08-07,7714.1142578125,60,1.3912632471418842,5,0.1666854119149035,0.00585,0.1608354119149035,0.0955589942722752,0.0711264176426282,-0.0041753283670656,Discovery,Win
T0207,2023-05-15,RATNAMANI,Ratnamani Metals & Tubes Limited,Metals,2023-05-11 18:46:00,2023-05-12,2333.382314525332,2023-08-08,2561.87060546875,60,4.980217638910116,5,0.0979214976993165,0.00585,0.0920714976993165,0.0900049518640231,0.0079165458352934,-0.0729392425826526,Discovery,Win
T0208,2023-05-15,EICHERMOT,Eicher Motors Limited,Automobile,2023-05-12 14:54:00,2023-05-12,3469.2414023261326,2023-08-08,3222.667236328125,60,1.8919058031645712,5,-0.0710743754622204,0.00585,-0.0769243754622203,0.0900049518640231,-0.1610793273262435,-0.2419351157441895,Discovery,Loss
T0209,2023-05-15,ASIANPAINT,Asian Paints Limited,Consumer Goods,2023-05-11 20:26:00,2023-05-12,3014.003033971288,2023-08-08,3241.0927734375,60,1.357038078651407,5,0.0753448941181043,0.00585,0.0694948941181043,0.0900049518640231,-0.0146600577459188,-0.0955158461638648,Discovery,Win
T0210,2023-05-16,CIPLA,Cipla Limited,Pharma,2023-05-12 21:57:00,2023-05-15,894.174190582569,2023-08-09,1230.591796875,60,2.01559758326214,5,0.376232740595263,0.00585,0.370382740595263,0.0975607394593478,0.2786720011359151,0.2053720003132938,Discovery,Win
T0211,2023-05-16,POLYCAB,Polycab India Limited,Industrial Manufacturing,2023-05-12 19:29:00,2023-05-15,3311.138453469028,2023-08-09,4614.5947265625,60,1.773121449276593,5,0.3936580397983242,0.00585,0.3878080397983242,0.0975607394593478,0.2960973003389764,0.222797299516355,Discovery,Win
T0212,2023-05-16,GESHIP,The Great Eastern Shipping Company Limited,Services,2023-05-12 20:52:00,2023-05-15,641.749358025768,2023-08-09,679.08056640625,60,1.656856967498571,5,0.0581710100892427,0.00585,0.0523210100892427,0.0975607394593478,-0.0393897293701051,-0.1126897301927264,Discovery,Win
T0213,2023-05-16,SONATSOFTW,Sonata Software Limited,IT,2023-05-13 11:34:00,2023-05-15,421.7820549860718,2023-08-09,491.30474853515625,60,1.3243543668443838,5,0.1648308474180586,0.00585,0.1589808474180586,0.0975607394593478,0.0672701079587108,-0.0060298928639105,Discovery,Win
T0214,2023-05-17,VESUVIUS,Vesuvius India Limited,Industrial Manufacturing,2023-05-16 11:43:00,2023-05-16,226.7912973851454,2023-08-10,327.1610412597656,60,2.653941360267837,5,0.4425643533586236,0.00585,0.4367143533586236,0.0981113484395206,0.344453004919103,0.2717036130766544,Discovery,Win
T0215,2023-05-17,TIINDIA,Tube Investments of India Limited,Automobile,2023-05-15 19:49:00,2023-05-16,2677.288973813992,2023-08-10,2936.2158203125,60,2.4922765283579684,5,0.0967123269213812,0.00585,0.0908623269213812,0.0981113484395206,-0.0013990215181394,-0.0741484133605879,Discovery,Win
T0216,2023-05-18,AMBER,Amber Enterprises India Limited,Consumer Goods,2023-05-17 13:28:00,2023-05-17,2164.0,2023-08-11,2477.050048828125,60,2.382808343801432,5,0.1446626843013516,0.00585,0.1388126843013516,0.097551687324237,0.0471109969771146,-0.0261980559806175,Discovery,Win
T0217,2023-05-19,CCL,CCL Products (India) Limited,Consumer Goods,2023-05-17 15:49:00,2023-05-18,599.6664689939214,2023-08-14,591.0751953125,60,7.8598109046653555,5,-0.0143267534965482,0.00585,-0.0201767534965482,0.0920328021002689,-0.1063595555968172,-0.1851874937785174,Discovery,Loss
T0218,2023-07-14,TCS,Tata Consultancy Services Limited,IT,2023-07-12 20:45:00,2023-07-13,3059.2238677171986,2023-10-11,3290.40380859375,60,2.65407132945034,5,0.0755681672453276,0.00585,0.0697181672453276,0.0382870725211668,0.0372810947241608,0.0176368338311324,Discovery,Win
T0219,2023-07-18,JUSTDIAL,Just Dial Limited,IT,2023-07-14 22:56:00,2023-07-17,806.2000122070312,2023-10-13,743.2000122070312,60,2.6142350800263188,5,-0.0781443798636679,0.00585,-0.0839943798636679,0.0307224988146039,-0.1088668786782719,-0.1360757132778632,Discovery,Loss
T0220,2023-07-21,DBCORP,D.B.Corp Limited,Media & Entertainment,2023-07-20 13:08:00,2023-07-20,172.67850830717305,2023-10-18,269.9052734375,60,1.4731898415619775,5,0.5630507587972264,0.00585,0.5572007587972264,0.026011133261951,0.5370396255352754,0.5051194253830312,Discovery,Win
T0221,2023-07-26,KPITTECH,KPIT Technologies Limited,IT,2023-07-25 15:01:00,2023-07-25,1064.5741219897718,2023-10-23,1127.6466064453125,60,7.53073364584858,5,0.0592466819855186,0.00585,0.0533966819855186,-0.0050839469808541,0.0643306289663727,0.0013153485713233,Discovery,Win
T0222,2023-07-27,JYOTHYLAB,Jyothy Labs Limited,Consumer Goods,2023-07-25 21:12:00,2023-07-26,304.0799921136702,2023-10-25,339.4111633300781,60,2.7030025272040503,5,0.1161903845459209,0.00585,0.1103403845459209,-0.0093621447822592,0.1255525293281801,0.0582590511317256,Discovery,Win
T0223,2023-07-28,COLPAL,Colgate Palmolive (India) Limited,Consumer Goods,2023-07-26 19:27:00,2023-07-27,1883.4875212847185,2023-10-26,1906.351806640625,60,3.69420200270363,5,0.0121393346637681,0.00585,0.0062893346637681,-0.0231821976770598,0.035321532340828,-0.0457919987504271,Discovery,Win
T0224,2023-08-01,MARICO,Marico Limited,Consumer Goods,2023-07-28 17:52:00,2023-07-31,541.9925469695448,2023-10-30,512.341796875,60,2.40081791700435,5,-0.0547069332601191,0.00585,-0.0605569332601191,-0.0131985232667592,-0.0415084099933598,-0.1463362398652197,Discovery,Loss
T0225,2023-08-02,KEI,KEI Industries Limited,Industrial Manufacturing,2023-07-31 18:48:00,2023-08-01,2267.7270760490724,2023-10-31,2394.66748046875,60,2.7109910146038207,5,0.0559769320392991,0.00585,0.0501269320392991,-0.0034314118020399,0.059408343841339,-0.0356523745658015,Discovery,Win
T0226,2023-08-02,NTPC,NTPC Limited,Power,2023-07-29 17:08:00,2023-08-01,205.3129902453066,2023-10-31,218.1302795410156,60,2.356573127543549,5,0.062428048417175,0.00585,0.056578048417175,-0.0034314118020399,0.065859460219215,-0.0292012581879255,Discovery,Win
T0227,2023-08-02,MARUTI,Maruti Suzuki India Limited,Automobile,2023-07-31 18:54:00,2023-08-01,9338.498323452017,2023-10-31,10083.5546875,60,1.5667518585776607,5,0.079783316143764,0.00585,0.073933316143764,-0.0034314118020399,0.0832147279458039,-0.0118459904613366,Discovery,Win
T0228,2023-08-03,ESCORTS,Escorts Kubota Limited,Automobile,2023-08-01 19:55:00,2023-08-02,2522.8016619181767,2023-11-01,2969.835205078125,60,2.4725648240180487,5,0.1771972604537024,0.00585,0.1713472604537024,-0.0023461302266235,0.179543390680326,0.0855679538486018,Discovery,Win
T0229,2023-08-04,HINDPETRO,Hindustan Petroleum Corporation Limited,Oil & Gas,2023-08-02 19:42:00,2023-08-03,158.18330824187075,2023-11-02,147.38363647460938,60,4.082701949251013,5,-0.0682731439068659,0.00585,-0.0741231439068658,1.1840905592475082e-05,-0.0682849848124583,-0.1599024505119665,Discovery,Loss
T0230,2023-08-07,KANSAINER,Kansai Nerolac Paints Limited,Consumer Goods,2023-08-03 18:04:00,2023-08-04,319.6420980892252,2023-11-03,292.7652587890625,60,7.8578296933699425,5,-0.0840841661997234,0.00585,-0.0899341661997234,0.0026302830503028,-0.0867144492500263,-0.175713472804824,Discovery,Loss
T0231,2023-08-07,MRF,MRF Limited,Automobile,2023-08-03 15:40:00,2023-08-04,110936.03359014937,2023-11-03,107205.3125,60,2.499568007081785,5,-0.0336294797047858,0.00585,-0.0394794797047858,0.0026302830503028,-0.0362597627550886,-0.1252587863098864,Discovery,Loss
T0232,2023-08-07,CERA,Cera Sanitaryware Limited,Construction,2023-08-03 15:32:00,2023-08-04,7781.529998412564,2023-11-03,8109.611328125,60,2.284853911879042,5,0.0421615453232673,0.00585,0.0363115453232673,0.0026302830503028,0.0395312622729644,-0.0494677612818332,Discovery,Win
T0233,2023-08-07,EICHERMOT,Eicher Motors Limited,Automobile,2023-08-04 11:50:00,2023-08-04,3211.150708668988,2023-11-03,3312.34814453125,60,1.9154502998100973,5,0.0315143837967692,0.00585,0.0256643837967692,0.0026302830503028,0.0288841007464664,-0.0601149228083313,Discovery,Win
T0234,2023-08-08,CESC,CESC Limited,Power,2023-08-04 21:02:00,2023-08-07,68.77417072848414,2023-11-06,76.09896087646484,60,2.111872330353063,5,0.1065049577536674,0.00585,0.1006549577536674,0.0123987787070225,0.0941061790466448,0.0148756511485668,Discovery,Win
T0235,2023-08-08,NESCO,Nesco Limited,Services,2023-08-05 13:21:00,2023-08-07,689.3577958181412,2023-11-06,639.7182006835938,60,1.4601818894683691,5,-0.0720084627107674,0.00585,-0.0778584627107674,0.0123987787070225,-0.0844072414177899,-0.163637769315868,Discovery,Loss
T0236,2023-08-08,APLLTD,Alembic Pharmaceuticals Limited,Pharma,2023-08-04 19:40:00,2023-08-07,768.2178360968122,2023-11-06,703.9909057617188,60,1.414958020328497,5,-0.0836051017266402,0.00585,-0.0894551017266402,0.0123987787070225,-0.0960038804336628,-0.1752344083317408,Discovery,Loss
T0237,2023-08-09,POLYMED,Poly Medicure Limited,Pharma,2023-08-07 16:57:00,2023-08-08,1395.4555793827835,2023-11-07,1402.7193603515625,60,3.2993765183634496,5,0.0052053114954699,0.00585,-0.00064468850453,0.0108181382451622,-0.0056128267496922,-0.0864239951096306,Discovery,Loss
T0238,2023-08-09,AFFLE,Affle 3i Limited,IT,2023-08-05 16:24:00,2023-08-08,1115.0,2023-11-07,1068.25,60,3.1854562615828748,5,-0.0419282511210762,0.00585,-0.0477782511210762,0.0108181382451622,-0.0527463893662384,-0.1335575577261768,Discovery,Loss
T0239,2023-08-10,SUDARSCHEM,Sudarshan Chemical Industries Limited,Chemicals,2023-08-08 20:41:00,2023-08-09,525.1268774396758,2023-11-08,469.0180969238281,60,20.110871640762586,5,-0.1068480455417048,0.00585,-0.1126980455417047,0.0188815131184751,-0.1257295586601799,-0.1984773521468054,Discovery,Loss
T0240,2023-08-10,ADANIPORTS,Adani Ports and Special Economic Zone Limited,Services,2023-08-08 17:27:00,2023-08-09,782.4914383138544,2023-11-08,807.8507690429688,60,2.3920983768481623,5,0.032408444984088,0.00585,0.026558444984088,0.0188815131184751,0.0135269318656128,-0.0592208616210126,Discovery,Win
T0241,2023-08-10,TASTYBITE,Tasty Bite Eatables Limited,Consumer Goods,2023-08-08 17:28:00,2023-08-09,18573.001267224903,2023-11-08,16598.47265625,60,1.47772286088702,5,-0.1063117684948034,0.00585,-0.1121617684948033,0.0188815131184751,-0.1251932816132785,-0.197941075099904,Discovery,Loss
T0242,2023-08-11,BERGEPAINT,Berger Paints (I) Limited,Consumer Goods,2023-08-09 19:03:00,2023-08-10,569.8524432287421,2023-11-09,567.1503295898438,60,1.9337740488134427,5,-0.0047417777549366,0.00585,-0.0105917777549366,0.021277983885078,-0.0260197616400147,-0.0963710843600372,Discovery,Loss
T0243,2023-08-11,FDC,FDC Limited,Pharma,2023-08-10 10:10:00,2023-08-10,405.554490147996,2023-11-09,377.2633666992188,60,1.798572808854877,5,-0.0697591177906897,0.00585,-0.0756091177906897,0.021277983885078,-0.0910371016757678,-0.1613884243957903,Discovery,Loss
T0244,2023-08-11,RATNAMANI,Ratnamani Metals & Tubes Limited,Metals,2023-08-09 17:39:00,2023-08-10,2595.6846289035543,2023-11-09,3296.8544921875,60,1.7619836296389093,5,0.27012906555606,0.00585,0.2642790655560599,0.021277983885078,0.2488510816709819,0.1784997589509593,Discovery,Win
T0245,2023-08-11,BAJAJCON,Bajaj Consumer Care Limited,Consumer Goods,2023-08-09 18:00:00,2023-08-10,224.1967496686226,2023-11-09,216.8007659912109,60,1.5147721205965436,5,-0.0329888086617823,0.00585,-0.0388388086617823,0.021277983885078,-0.0542667925468604,-0.1246181152668829,Discovery,Loss
T0246,2023-08-14,ESABINDIA,Esab India Limited,Industrial Manufacturing,2023-08-10 21:17:00,2023-08-11,4689.322350252441,2023-11-10,6122.97705078125,60,3.249947981898683,5,0.3057274790357782,0.00585,0.2998774790357782,0.0256187762064241,0.2801087028293541,0.2140981724306776,Discovery,Win
T0247,2023-08-16,RAYMOND,Raymond Limited,Textiles,2023-08-11 15:33:00,2023-08-14,1927.4036005352143,2023-11-13,1839.5,60,6.485241038368216,5,-0.0456072617643781,0.00585,-0.0514572617643781,0.0276240799143181,-0.0732313416786962,-0.1372365683694787,Discovery,Loss
T0248,2023-10-13,TCS,Tata Consultancy Services Limited,IT,2023-10-11 22:26:00,2023-10-12,3217.575179804026,2024-01-11,3413.743408203125,60,1.673857749211509,5,0.0609677217895021,0.00585,0.0551177217895021,0.1261619231355319,-0.0651942013460298,-0.112422681915204,Discovery,Win
T0249,2023-10-18,CEATLTD,CEAT Limited,Automobile,2023-10-16 20:17:00,2023-10-17,2161.989568729005,2024-01-16,2421.331298828125,60,1.830061849096756,5,0.1199551255243023,0.00585,0.1141051255243023,0.1431936116236161,-0.0232384860993137,-0.0534352781804039,Discovery,Win
T0250,2023-10-19,LTTS,L&T Technology Services Limited,IT,2023-10-18 14:06:00,2023-10-18,4185.922980506204,2024-01-17,5353.07080078125,60,3.2664816774821683,5,0.2788268741948765,0.00585,0.2729768741948765,0.1257675977008172,0.1530592764940592,0.1054364704901702,Discovery,Win
T0251,2023-10-25,HATSUN,Hatsun Agro Product Limited,Consumer Goods,2023-10-20 16:09:00,2023-10-23,1107.4153997659353,2024-01-23,1080.953857421875,60,1.7445915696908163,5,-0.0238948657835652,0.00585,-0.0297448657835652,0.1459148727984345,-0.1698097385819997,-0.1972852694882715,Discovery,Loss
T0252,2023-10-27,CHENNPETRO,Chennai Petroleum Corporation Limited,Oil & Gas,2023-10-25 20:20:00,2023-10-26,483.029749261263,2024-01-25,720.8948364257812,60,2.6187731994147683,5,0.4924439696070579,0.00585,0.4865939696070579,0.1567240962813405,0.3357198733257174,0.3190535659023517,Discovery,Win
T0253,2023-10-27,GULFOILLUB,Gulf Oil Lubricants India Limited,Oil & Gas,2023-10-26 15:10:00,2023-10-26,518.1067091664968,2024-01-25,687.3433227539062,60,2.0528608979018013,5,0.3266443197766508,0.00585,0.3207943197766508,0.1567240962813405,0.1699202234953103,0.1532539160719446,Discovery,Win
T0254,2023-10-31,CIPLA,Cipla Limited,Pharma,2023-10-28 07:08:00,2023-10-30,1166.3429544518392,2024-01-30,1280.2117919921875,60,5.412266873201509,5,0.0976289496204525,0.00585,0.0917789496204525,0.1650546690395273,-0.0674257194190748,-0.0757614540842537,Discovery,Win
T0255,2023-11-01,KPITTECH,KPIT Technologies Limited,IT,2023-10-30 16:54:00,2023-10-31,1198.2284278166053,2024-01-31,1518.1475830078125,60,6.939283863934616,5,0.2669934611501074,0.00585,0.2611434611501074,0.1834195404874812,0.0835739206626262,0.0667180526394801,Discovery,Win
T0256,2023-11-01,NTPC,NTPC Limited,Power,2023-10-28 19:20:00,2023-10-31,218.96284713685048,2024-01-31,296.5443115234375,60,2.875326407199664,5,0.3543133705148575,0.00585,0.3484633705148575,0.1834195404874812,0.1708938300273763,0.1540379620042302,Discovery,Win
T0257,2023-11-01,MARICO,Marico Limited,Consumer Goods,2023-10-30 23:22:00,2023-10-31,518.0215701892728,2024-01-31,511.0250244140625,60,2.263457813058501,5,-0.013506282706826,0.00585,-0.019356282706826,0.1834195404874812,-0.1969258231943073,-0.2137816912174534,Discovery,Loss
T0258,2023-11-02,IOC,Indian Oil Corporation Limited,Oil & Gas,2023-10-31 18:48:00,2023-11-01,79.67574465947197,2024-02-01,133.62281799316406,60,3.4357112409477626,5,0.6770827629444538,0.00585,0.6712327629444538,0.1708948066403011,0.5061879563041527,0.4768073544338264,Discovery,Win
T0259,2023-11-03,KEI,KEI Industries Limited,Industrial Manufacturing,2023-11-01 16:29:00,2023-11-02,2577.676283020732,2024-02-02,3190.497314453125,60,5.034054913301961,5,0.2377416572705704,0.00585,0.2318916572705704,0.1711580823424572,0.0665835749281131,0.037466248759943,Discovery,Win
T0260,2023-11-06,RATNAMANI,Ratnamani Metals & Tubes Limited,Metals,2023-11-03 14:57:00,2023-11-03,2857.520362336781,2024-02-05,3244.802734375,60,2.58575109648332,5,0.1355309229438046,0.00585,0.1296809229438046,0.1570043241605183,-0.0214734012167137,-0.0647444855668227,Discovery,Win
T0261,2023-11-06,ADANIPOWER,Adani Power Limited,Power,2023-11-02 17:14:00,2023-11-03,77.79000091552734,2024-02-05,109.26000213623048,60,2.3094353405871924,5,0.4045507243903572,0.00585,0.3987007243903572,0.1570043241605183,0.2475464002298388,0.2042753158797298,Discovery,Win
T0262,2023-11-06,BLISSGVS,Bliss GVS Pharma Limited,Pharma,2023-11-02 19:15:00,2023-11-03,100.56578362207914,2024-02-05,120.62952423095705,60,2.288543955941694,5,0.199508618997853,0.00585,0.193658618997853,0.1570043241605183,0.0425042948373346,-0.0007667895127743,Discovery,Win
T0263,2023-11-07,PRSMJOHNSN,Prism Johnson Limited,Cement & Cement Products,2023-11-03 18:08:00,2023-11-06,148.0500030517578,2024-02-06,173.35000610351562,60,4.514589644326002,5,0.1708882305319035,0.00585,0.1650382305319035,0.1655796553369251,0.0053085751949784,-0.0293871779787238,Discovery,Win
T0264,2023-11-07,THERMAX,Thermax Limited,Industrial Manufacturing,2023-11-03 17:55:00,2023-11-06,2870.0218005597008,2024-02-06,3206.7109375,60,1.9152475468094348,5,0.1173123970259177,0.00585,0.1114623970259177,0.1655796553369251,-0.0482672583110073,-0.0829630114847095,Discovery,Win
T0265,2023-11-07,MRF,MRF Limited,Automobile,2023-11-03 18:07:00,2023-11-06,107480.73180152,2024-02-06,142702.15625,60,1.7758807860216528,5,0.3276998942798592,0.00585,0.3218498942798592,0.1655796553369251,0.1621202389429341,0.1274244857692318,Discovery,Win
T0266,2023-11-07,EIHOTEL,EIH Limited,Services,2023-11-03 19:40:00,2023-11-06,232.52530440773063,2024-02-06,351.4825439453125,60,1.681356081042465,5,0.5115883617079009,0.00585,0.5057383617079009,0.1655796553369251,0.3460087063709758,0.3113129531972735,Discovery,Win
T0267,2023-11-08,JKCEMENT,JK Cement Limited,Cement & Cement Products,2023-11-04 19:23:00,2023-11-07,3339.785928491737,2024-02-07,4294.7451171875,60,2.1722833955627388,5,0.2859342512192171,0.00585,0.2800842512192171,0.1651158479000214,0.1208184033191956,0.0856588427085897,Discovery,Win
T0268,2023-11-08,JAMNAAUTO,Jamna Auto Industries Limited,Automobile,2023-11-07 14:36:00,2023-11-07,107.67494436270024,2024-02-07,121.96266174316406,60,1.711234083276568,5,0.1326930556131611,0.00585,0.1268430556131611,0.1651158479000214,-0.0324227922868602,-0.0675823528974662,Discovery,Win
T0269,2023-11-09,BALRAMCHIN,Balrampur Chini Mills Limited,Consumer Goods,2023-11-08 14:24:00,2023-11-08,424.85451240978085,2024-02-08,386.5422668457031,60,3.50178471725256,5,-0.0901773299917897,0.00585,-0.0960273299917897,0.1607913397487643,-0.2509686697405541,-0.2904527385024171,Discovery,Loss
T0270,2023-11-09,DHANUKA,Dhanuka Agritech Limited,Fertilisers & Pesticides,2023-11-08 11:29:00,2023-11-08,832.1941180945618,2024-02-08,1048.79541015625,60,3.219235153560601,5,0.2602773648023742,0.00585,0.2544273648023741,0.1607913397487643,0.0994860250536098,0.0600019562917468,Discovery,Win
T0271,2023-11-09,VARROC,Varroc Engineering Limited,Automobile,2023-11-08 11:28:00,2023-11-08,462.0217083587681,2024-02-08,552.623046875,60,2.980018843941758,5,0.1960975791333994,0.00585,0.1902475791333994,0.1607913397487643,0.035306239384635,-0.0041778293772279,Discovery,Win
T0272,2023-11-10,WELCORP,Welspun Corp Limited,Metals,2023-11-08 17:43:00,2023-11-09,473.2126391440909,2024-02-09,548.1682739257812,60,5.390083948686713,5,0.1583973642742597,0.00585,0.1525473642742597,0.156745824785879,0.0016515394883807,-0.0418780442363675,Discovery,Win
T0273,2023-11-10,PRESTIGE,Prestige Estates Projects Limited,Construction,2023-11-08 18:16:00,2023-11-09,862.1422780835446,2024-02-09,1198.4580078125,60,2.933472427863335,5,0.3900930719655129,0.00585,0.3842430719655129,0.156745824785879,0.2333472471796338,0.1898176634548855,Discovery,Win
T0274,2023-11-10,BIRLACORPN,Birla Corporation Limited,Cement & Cement Products,2023-11-09 12:18:00,2023-11-09,1264.337191238795,2024-02-09,1650.5081787109375,60,2.3244628968268373,5,0.3054335426879067,0.00585,0.2995835426879066,0.156745824785879,0.1486877179020276,0.1051581341772793,Discovery,Win
